Orthogroup	Prbl	Prak
OG0000570	Prbl.g_01662	Prak.g_01094
OG0000571	Prbl.g_01663	Prak.g_01093
OG0000572	Prbl.g_01664	Prak.g_01092
OG0000573	Prbl.g_01041	Prak.g_01089
OG0000574	Prbl.g_01032	Prak.g_01088
OG0000575	Prbl.g_01031	Prak.g_01087
OG0000576	Prbl.g_01030	Prak.g_01086
OG0000577	Prbl.g_01412	Prak.g_01085
OG0000578	Prbl.g_01411	Prak.g_01084
OG0000579	Prbl.g_01409	Prak.g_01083
OG0000580	Prbl.g_01406	Prak.g_01082
OG0000581	Prbl.g_01405	Prak.g_01081
OG0000582	Prbl.g_01404	Prak.g_01080
OG0000583	Prbl.g_01403	Prak.g_01079
OG0000584	Prbl.g_01401	Prak.g_01077
OG0000585	Prbl.g_01400	Prak.g_01076
OG0000586	Prbl.g_01398	Prak.g_01074
OG0000587	Prbl.g_01397	Prak.g_01073
OG0000588	Prbl.g_01394	Prak.g_00797
OG0000589	Prbl.g_01392	Prak.g_00798
OG0000590	Prbl.g_00891	Prak.g_00800
OG0000591	Prbl.g_01915	Prak.g_00806
OG0000592	Prbl.g_00027	Prak.g_00807
OG0000593	Prbl.g_01242	Prak.g_00808
OG0000594	Prbl.g_02295	Prak.g_00811
OG0000595	Prbl.g_01046	Prak.g_00812
OG0000596	Prbl.g_01869	Prak.g_00813
OG0000597	Prbl.g_01847	Prak.g_00815
OG0000598	Prbl.g_01853	Prak.g_00816
OG0000599	Prbl.g_01857	Prak.g_00817
OG0000600	Prbl.g_01858	Prak.g_00818
OG0000601	Prbl.g_01872	Prak.g_00821
OG0000602	Prbl.g_01873	Prak.g_00822
OG0000603	Prbl.g_01874	Prak.g_00823
OG0000604	Prbl.g_00021	Prak.g_00826
OG0000605	Prbl.g_00022	Prak.g_00827
OG0000606	Prbl.g_00024	Prak.g_00828
OG0000607	Prbl.g_00026	Prak.g_00830
OG0000608	Prbl.g_02373	Prak.g_00832
OG0000609	Prbl.g_02137	Prak.g_01934
OG0000610	Prbl.g_00120	Prak.g_00756
OG0000611	Prbl.g_02565	Prak.g_00838
OG0000612	Prbl.g_02564	Prak.g_00839
OG0000613	Prbl.g_02563	Prak.g_01060
OG0000614	Prbl.g_02562	Prak.g_01059
OG0000615	Prbl.g_02561	Prak.g_01057
OG0000616	Prbl.g_02560	Prak.g_01056
OG0000617	Prbl.g_02559	Prak.g_01055
OG0000618	Prbl.g_02558	Prak.g_01054
OG0000619	Prbl.g_02556	Prak.g_01053
OG0000620	Prbl.g_02555	Prak.g_01052
OG0000621	Prbl.g_02554	Prak.g_01051
OG0000622	Prbl.g_02553	Prak.g_01050
OG0000623	Prbl.g_02552	Prak.g_01049
OG0000624	Prbl.g_02551	Prak.g_01047
OG0000625	Prbl.g_02550	Prak.g_01046
OG0000626	Prbl.g_02549	Prak.g_01045
OG0000627	Prbl.g_02426	Prak.g_01044
OG0000628	Prbl.g_02427	Prak.g_01043
OG0000629	Prbl.g_02430	Prak.g_01042
OG0000630	Prbl.g_02431	Prak.g_01041
OG0000631	Prbl.g_02434	Prak.g_01039
OG0000632	Prbl.g_00040	Prak.g_01038
OG0000633	Prbl.g_01904	Prak.g_00728
OG0000634	Prbl.g_00534	Prak.g_01261
OG0000635	Prbl.g_02470	Prak.g_00608
OG0000636	Prbl.g_02469	Prak.g_00607
OG0000637	Prbl.g_02468	Prak.g_00606
OG0000638	Prbl.g_01195	Prak.g_00353
OG0000639	Prbl.g_01930	Prak.g_00940
OG0000640	Prbl.g_02435	Prak.g_00944
OG0000641	Prbl.g_02440	Prak.g_00946
OG0000642	Prbl.g_02441	Prak.g_00947
OG0000643	Prbl.g_02442	Prak.g_00948
OG0000644	Prbl.g_02341	Prak.g_01061
OG0000645	Prbl.g_02340	Prak.g_00840
OG0000646	Prbl.g_02339	Prak.g_00841
OG0000647	Prbl.g_02338	Prak.g_00842
OG0000648	Prbl.g_02336	Prak.g_00844
OG0000649	Prbl.g_02335	Prak.g_00845
OG0000650	Prbl.g_02334	Prak.g_00846
OG0000651	Prbl.g_02333	Prak.g_00847
OG0000652	Prbl.g_02332	Prak.g_00848
OG0000653	Prbl.g_02331	Prak.g_00849
OG0000654	Prbl.g_02329	Prak.g_00851
OG0000655	Prbl.g_02327	Prak.g_00853
OG0000656	Prbl.g_02326	Prak.g_00854
OG0000657	Prbl.g_02325	Prak.g_00855
OG0000658	Prbl.g_02324	Prak.g_00856
OG0000659	Prbl.g_02323	Prak.g_00857
OG0000660	Prbl.g_02322	Prak.g_00858
OG0000661	Prbl.g_02320	Prak.g_00859
OG0000662	Prbl.g_02317	Prak.g_00861
OG0000663	Prbl.g_02316	Prak.g_00862
OG0000664	Prbl.g_02315	Prak.g_00863
OG0000665	Prbl.g_02314	Prak.g_00864
OG0000666	Prbl.g_02313	Prak.g_00865
OG0000667	Prbl.g_02312	Prak.g_00866
OG0000668	Prbl.g_02311	Prak.g_00867
OG0000669	Prbl.g_02309	Prak.g_00869
OG0000670	Prbl.g_02308	Prak.g_00870
OG0000671	Prbl.g_02307	Prak.g_00871
OG0000672	Prbl.g_02306	Prak.g_00872
OG0000673	Prbl.g_02305	Prak.g_00873
OG0000674	Prbl.g_02304	Prak.g_00874
OG0000675	Prbl.g_01534	Prak.g_00876
OG0000676	Prbl.g_01535	Prak.g_00877
OG0000677	Prbl.g_01538	Prak.g_00880
OG0000678	Prbl.g_01540	Prak.g_00882
OG0000679	Prbl.g_01542	Prak.g_00884
OG0000680	Prbl.g_01543	Prak.g_00885
OG0000681	Prbl.g_01544	Prak.g_00886
OG0000682	Prbl.g_01545	Prak.g_00887
OG0000683	Prbl.g_01547	Prak.g_00889
OG0000684	Prbl.g_01548	Prak.g_00890
OG0000685	Prbl.g_01549	Prak.g_00891
OG0000686	Prbl.g_01550	Prak.g_00892
OG0000687	Prbl.g_01551	Prak.g_00893
OG0000688	Prbl.g_01552	Prak.g_00894
OG0000689	Prbl.g_01554	Prak.g_00895
OG0000690	Prbl.g_01555	Prak.g_00896
OG0000691	Prbl.g_01556	Prak.g_00897
OG0000692	Prbl.g_01567	Prak.g_00901
OG0000693	Prbl.g_01568	Prak.g_00902
OG0000694	Prbl.g_01571	Prak.g_00903
OG0000695	Prbl.g_01576	Prak.g_00904
OG0000696	Prbl.g_01577	Prak.g_00905
OG0000697	Prbl.g_01579	Prak.g_00907
OG0000698	Prbl.g_02423	Prak.g_00911
OG0000699	Prbl.g_02546	Prak.g_00912
OG0000700	Prbl.g_02530	Prak.g_00748
OG0000701	Prbl.g_01329	Prak.g_00753
OG0000702	Prbl.g_01588	Prak.g_00759
OG0000703	Prbl.g_02414	Prak.g_00761
OG0000704	Prbl.g_01078	Prak.g_00762
OG0000705	Prbl.g_02413	Prak.g_00764
OG0000706	Prbl.g_02412	Prak.g_00765
OG0000707	Prbl.g_02410	Prak.g_00767
OG0000708	Prbl.g_02409	Prak.g_00768
OG0000709	Prbl.g_02407	Prak.g_00770
OG0000710	Prbl.g_02406	Prak.g_00771
OG0000711	Prbl.g_02405	Prak.g_00772
OG0000712	Prbl.g_02404	Prak.g_00773
OG0000713	Prbl.g_02403	Prak.g_00774
OG0000714	Prbl.g_02395	Prak.g_00776
OG0000715	Prbl.g_02393	Prak.g_00777
OG0000716	Prbl.g_02388	Prak.g_00779
OG0000717	Prbl.g_02386	Prak.g_00780
OG0000718	Prbl.g_02383	Prak.g_00781
OG0000719	Prbl.g_02368	Prak.g_00783
OG0000720	Prbl.g_02367	Prak.g_00784
OG0000721	Prbl.g_02365	Prak.g_00787
OG0000722	Prbl.g_02364	Prak.g_00788
OG0000723	Prbl.g_02363	Prak.g_00789
OG0000724	Prbl.g_02350	Prak.g_00791
OG0000725	Prbl.g_02351	Prak.g_00792
OG0000726	Prbl.g_02352	Prak.g_00793
OG0000727	Prbl.g_02353	Prak.g_00794
OG0000728	Prbl.g_02354	Prak.g_00795
OG0000729	Prbl.g_02356	Prak.g_00796
OG0000730	Prbl.g_02359	Prak.g_01071
OG0000731	Prbl.g_02348	Prak.g_01069
OG0000732	Prbl.g_02347	Prak.g_01068
OG0000733	Prbl.g_02346	Prak.g_01067
OG0000734	Prbl.g_02345	Prak.g_01066
OG0000735	Prbl.g_02344	Prak.g_01064
OG0000736	Prbl.g_02343	Prak.g_01063
OG0000737	Prbl.g_02342	Prak.g_01062
OG0000738	Prbl.g_02443	Prak.g_00949
OG0000739	Prbl.g_02444	Prak.g_00950
OG0000740	Prbl.g_02445	Prak.g_00951
OG0000741	Prbl.g_02447	Prak.g_00952
OG0000742	Prbl.g_02449	Prak.g_00954
OG0000743	Prbl.g_02450	Prak.g_00955
OG0000744	Prbl.g_02452	Prak.g_00956
OG0000745	Prbl.g_02453	Prak.g_00957
OG0000746	Prbl.g_02454	Prak.g_00958
OG0000747	Prbl.g_01688	Prak.g_00959
OG0000748	Prbl.g_02462	Prak.g_00960
OG0000749	Prbl.g_02463	Prak.g_00961
OG0000750	Prbl.g_02465	Prak.g_00963
OG0000751	Prbl.g_02466	Prak.g_00964
OG0000752	Prbl.g_02210	Prak.g_01023
OG0000753	Prbl.g_02471	Prak.g_00966
OG0000754	Prbl.g_02472	Prak.g_00967
OG0000755	Prbl.g_02473	Prak.g_00968
OG0000756	Prbl.g_02475	Prak.g_00970
OG0000757	Prbl.g_02476	Prak.g_00971
OG0000758	Prbl.g_02477	Prak.g_00972
OG0000759	Prbl.g_02482	Prak.g_00974
OG0000760	Prbl.g_02483	Prak.g_00975
OG0000761	Prbl.g_02485	Prak.g_00976
OG0000762	Prbl.g_02487	Prak.g_00978
OG0000763	Prbl.g_02489	Prak.g_00979
OG0000764	Prbl.g_02491	Prak.g_00980
OG0000765	Prbl.g_02492	Prak.g_00981
OG0000766	Prbl.g_02493	Prak.g_00982
OG0000767	Prbl.g_02495	Prak.g_00984
OG0000768	Prbl.g_02496	Prak.g_00985
OG0000769	Prbl.g_02497	Prak.g_00986
OG0000770	Prbl.g_02498	Prak.g_00987
OG0000771	Prbl.g_02499	Prak.g_00988
OG0000772	Prbl.g_02608	Prak.g_01238
OG0000773	Prbl.g_02501	Prak.g_00990
OG0000774	Prbl.g_02503	Prak.g_00991
OG0000775	Prbl.g_02505	Prak.g_00992
OG0000776	Prbl.g_02508	Prak.g_00995
OG0000777	Prbl.g_02509	Prak.g_00996
OG0000778	Prbl.g_02510	Prak.g_00997
OG0000779	Prbl.g_02514	Prak.g_00998
OG0000780	Prbl.g_02516	Prak.g_01000
OG0000781	Prbl.g_02520	Prak.g_01002
OG0000782	Prbl.g_02521	Prak.g_01003
OG0000783	Prbl.g_02526	Prak.g_01007
OG0000784	Prbl.g_02528	Prak.g_01009
OG0000785	Prbl.g_02529	Prak.g_01010
OG0000786	Prbl.g_02531	Prak.g_01011
OG0000787	Prbl.g_02532	Prak.g_01012
OG0000788	Prbl.g_02538	Prak.g_01018
OG0000789	Prbl.g_02541	Prak.g_01021
OG0000790	Prbl.g_02209	Prak.g_01022
OG0000791	Prbl.g_02542	Prak.g_01025
OG0000792	Prbl.g_02543	Prak.g_01026
OG0000793	Prbl.g_02544	Prak.g_01027
OG0000794	Prbl.g_02547	Prak.g_01030
OG0000795	Prbl.g_00939	Prak.g_00931
OG0000796	Prbl.g_00938	Prak.g_00930
OG0000797	Prbl.g_00935	Prak.g_00928
OG0000798	Prbl.g_00934	Prak.g_00927
OG0000799	Prbl.g_00933	Prak.g_00926
OG0000800	Prbl.g_00932	Prak.g_00925
OG0000801	Prbl.g_00929	Prak.g_00922
OG0000802	Prbl.g_00928	Prak.g_00921
OG0000803	Prbl.g_00925	Prak.g_00919
OG0000804	Prbl.g_00924	Prak.g_00918
OG0000805	Prbl.g_00923	Prak.g_00917
OG0000806	Prbl.g_00922	Prak.g_00915
OG0000807	Prbl.g_02575	Prak.g_00383
OG0000808	Prbl.g_01603	Prak.g_00712
OG0000809	Prbl.g_00472	Prak.g_01220
OG0000810	Prbl.g_01686	Prak.g_00603
OG0000811	Prbl.g_02062	Prak.g_01255
OG0000812	Prbl.g_01199	Prak.g_01214
OG0000813	Prbl.g_01208	Prak.g_00362
OG0000814	Prbl.g_00687	Prak.g_01241
OG0000815	Prbl.g_01621	Prak.g_01328
OG0000816	Prbl.g_02197	Prak.g_01551
OG0000817	Prbl.g_02203	Prak.g_01552
OG0000818	Prbl.g_01931	Prak.g_00723
OG0000819	Prbl.g_00694	Prak.g_01194
OG0000820	Prbl.g_00545	Prak.g_01188
OG0000821	Prbl.g_02066	Prak.g_01186
OG0000822	Prbl.g_02067	Prak.g_01185
OG0000823	Prbl.g_02068	Prak.g_01184
OG0000824	Prbl.g_02069	Prak.g_01183
OG0000825	Prbl.g_02071	Prak.g_01182
OG0000826	Prbl.g_02072	Prak.g_01181
OG0000827	Prbl.g_02075	Prak.g_01180
OG0000828	Prbl.g_02077	Prak.g_01179
OG0000829	Prbl.g_02078	Prak.g_01178
OG0000830	Prbl.g_02081	Prak.g_01176
OG0000831	Prbl.g_02083	Prak.g_01173
OG0000832	Prbl.g_02085	Prak.g_01171
OG0000833	Prbl.g_02086	Prak.g_01170
OG0000834	Prbl.g_02088	Prak.g_01169
OG0000835	Prbl.g_02089	Prak.g_01168
OG0000836	Prbl.g_02090	Prak.g_01167
OG0000837	Prbl.g_02100	Prak.g_01164
OG0000838	Prbl.g_02102	Prak.g_01163
OG0000839	Prbl.g_02103	Prak.g_01162
OG0000840	Prbl.g_02104	Prak.g_01161
OG0000841	Prbl.g_02105	Prak.g_01160
OG0000842	Prbl.g_00178	Prak.g_01158
OG0000843	Prbl.g_00179	Prak.g_01157
OG0000844	Prbl.g_00180	Prak.g_01156
OG0000845	Prbl.g_00181	Prak.g_01155
OG0000846	Prbl.g_00184	Prak.g_01153
OG0000847	Prbl.g_00185	Prak.g_01151
OG0000848	Prbl.g_01379	Prak.g_01150
OG0000849	Prbl.g_01382	Prak.g_01147
OG0000850	Prbl.g_01383	Prak.g_01146
OG0000851	Prbl.g_01120	Prak.g_01144
OG0000852	Prbl.g_01118	Prak.g_01142
OG0000853	Prbl.g_01116	Prak.g_01140
OG0000854	Prbl.g_01114	Prak.g_01138
OG0000855	Prbl.g_01113	Prak.g_01137
OG0000856	Prbl.g_01112	Prak.g_01136
OG0000857	Prbl.g_01111	Prak.g_01135
OG0000858	Prbl.g_01110	Prak.g_01134
OG0000859	Prbl.g_01109	Prak.g_01133
OG0000860	Prbl.g_01108	Prak.g_01132
OG0000861	Prbl.g_01377	Prak.g_01131
OG0000862	Prbl.g_01376	Prak.g_01130
OG0000863	Prbl.g_01375	Prak.g_01129
OG0000864	Prbl.g_01374	Prak.g_01128
OG0000865	Prbl.g_01372	Prak.g_01127
OG0000866	Prbl.g_02579	Prak.g_01126
OG0000867	Prbl.g_02580	Prak.g_01125
OG0000868	Prbl.g_02582	Prak.g_01124
OG0000869	Prbl.g_02585	Prak.g_01122
OG0000870	Prbl.g_02586	Prak.g_01121
OG0000871	Prbl.g_02590	Prak.g_01120
OG0000872	Prbl.g_02591	Prak.g_01119
OG0000873	Prbl.g_02593	Prak.g_01117
OG0000874	Prbl.g_02594	Prak.g_01116
OG0000875	Prbl.g_00187	Prak.g_01115
OG0000876	Prbl.g_00186	Prak.g_01114
OG0000877	Prbl.g_01103	Prak.g_00593
OG0000878	Prbl.g_00461	Prak.g_01571
OG0000879	Prbl.g_00115	Prak.g_01266
OG0000880	Prbl.g_00114	Prak.g_01267
OG0000881	Prbl.g_00113	Prak.g_01268
OG0000882	Prbl.g_01711	Prak.g_01269
OG0000883	Prbl.g_01713	Prak.g_01270
OG0000884	Prbl.g_01715	Prak.g_01272
OG0000885	Prbl.g_01716	Prak.g_01273
OG0000886	Prbl.g_01717	Prak.g_01274
OG0000887	Prbl.g_01718	Prak.g_01275
OG0000888	Prbl.g_01719	Prak.g_01276
OG0000889	Prbl.g_01723	Prak.g_01279
OG0000890	Prbl.g_01726	Prak.g_01280
OG0000891	Prbl.g_01727	Prak.g_01281
OG0000892	Prbl.g_01730	Prak.g_01284
OG0000893	Prbl.g_01731	Prak.g_01285
OG0000894	Prbl.g_01732	Prak.g_01286
OG0000895	Prbl.g_01733	Prak.g_01287
OG0000896	Prbl.g_01734	Prak.g_01288
OG0000897	Prbl.g_01735	Prak.g_01289
OG0000898	Prbl.g_01738	Prak.g_01292
OG0000899	Prbl.g_01739	Prak.g_01293
OG0000900	Prbl.g_00722	Prak.g_01305
OG0000901	Prbl.g_01333	Prak.g_01301
OG0000902	Prbl.g_00658	Prak.g_00460
OG0000903	Prbl.g_01572	Prak.g_01237
OG0000904	Prbl.g_01695	Prak.g_01490
OG0000905	Prbl.g_00926	Prak.g_01215
OG0000906	Prbl.g_02577	Prak.g_01197
OG0000907	Prbl.g_01586	Prak.g_00909
OG0000908	Prbl.g_00409	Prak.g_01234
OG0000909	Prbl.g_00501	Prak.g_01331
OG0000910	Prbl.g_00500	Prak.g_01332
OG0000911	Prbl.g_00499	Prak.g_01333
OG0000912	Prbl.g_00498	Prak.g_01334
OG0000913	Prbl.g_00497	Prak.g_01335
OG0000914	Prbl.g_00496	Prak.g_01336
OG0000915	Prbl.g_00495	Prak.g_01337
OG0000916	Prbl.g_00494	Prak.g_01338
OG0000917	Prbl.g_00492	Prak.g_01339
OG0000918	Prbl.g_00491	Prak.g_01340
OG0000919	Prbl.g_00490	Prak.g_01341
OG0000920	Prbl.g_00489	Prak.g_01342
OG0000921	Prbl.g_00488	Prak.g_01343
OG0000922	Prbl.g_00487	Prak.g_01344
OG0000923	Prbl.g_00486	Prak.g_01345
OG0000924	Prbl.g_00485	Prak.g_01346
OG0000925	Prbl.g_00484	Prak.g_01347
OG0000926	Prbl.g_00843	Prak.g_01824
OG0000927	Prbl.g_00152	Prak.g_01374
OG0000928	Prbl.g_00153	Prak.g_01375
OG0000929	Prbl.g_00154	Prak.g_01376
OG0000930	Prbl.g_00160	Prak.g_01377
OG0000931	Prbl.g_00161	Prak.g_01378
OG0000932	Prbl.g_00257	Prak.g_01380
OG0000933	Prbl.g_00255	Prak.g_01381
OG0000934	Prbl.g_00254	Prak.g_01382
OG0000935	Prbl.g_00253	Prak.g_01383
OG0000936	Prbl.g_00252	Prak.g_01384
OG0000937	Prbl.g_00251	Prak.g_01385
OG0000938	Prbl.g_00249	Prak.g_01386
OG0000939	Prbl.g_00248	Prak.g_01387
OG0000940	Prbl.g_00246	Prak.g_01388
OG0000941	Prbl.g_00244	Prak.g_01389
OG0000942	Prbl.g_00243	Prak.g_01390
OG0000943	Prbl.g_00240	Prak.g_01393
OG0000944	Prbl.g_00231	Prak.g_01394
OG0000945	Prbl.g_00230	Prak.g_01395
OG0000946	Prbl.g_00229	Prak.g_01396
OG0000947	Prbl.g_00228	Prak.g_01397
OG0000948	Prbl.g_00227	Prak.g_01398
OG0000949	Prbl.g_00226	Prak.g_01399
OG0000950	Prbl.g_00225	Prak.g_01400
OG0000951	Prbl.g_00224	Prak.g_01401
OG0000952	Prbl.g_00223	Prak.g_01402
OG0000953	Prbl.g_00222	Prak.g_01403
OG0000954	Prbl.g_00221	Prak.g_01404
OG0000955	Prbl.g_00220	Prak.g_01405
OG0000956	Prbl.g_00219	Prak.g_01406
OG0000957	Prbl.g_00218	Prak.g_01407
OG0000958	Prbl.g_00684	Prak.g_01408
OG0000959	Prbl.g_00685	Prak.g_01409
OG0000960	Prbl.g_00686	Prak.g_01410
OG0000961	Prbl.g_00693	Prak.g_01414
OG0000962	Prbl.g_00695	Prak.g_01415
OG0000963	Prbl.g_00696	Prak.g_01416
OG0000964	Prbl.g_00699	Prak.g_01418
OG0000965	Prbl.g_00700	Prak.g_01419
OG0000966	Prbl.g_00701	Prak.g_01420
OG0000967	Prbl.g_00702	Prak.g_01421
OG0000968	Prbl.g_00703	Prak.g_01422
OG0000969	Prbl.g_00704	Prak.g_01423
OG0000970	Prbl.g_00705	Prak.g_01424
OG0000971	Prbl.g_00706	Prak.g_01425
OG0000972	Prbl.g_00707	Prak.g_01426
OG0000973	Prbl.g_00708	Prak.g_01427
OG0000974	Prbl.g_00710	Prak.g_01429
OG0000975	Prbl.g_01086	Prak.g_01435
OG0000976	Prbl.g_00466	Prak.g_01437
OG0000977	Prbl.g_00456	Prak.g_01439
OG0000978	Prbl.g_00454	Prak.g_01441
OG0000979	Prbl.g_00452	Prak.g_01443
OG0000980	Prbl.g_00451	Prak.g_01444
OG0000981	Prbl.g_01604	Prak.g_01445
OG0000982	Prbl.g_00450	Prak.g_01446
OG0000983	Prbl.g_00448	Prak.g_01448
OG0000984	Prbl.g_00447	Prak.g_01449
OG0000985	Prbl.g_00446	Prak.g_01450
OG0000986	Prbl.g_00444	Prak.g_01451
OG0000987	Prbl.g_00443	Prak.g_01452
OG0000988	Prbl.g_00441	Prak.g_01453
OG0000989	Prbl.g_00440	Prak.g_01454
OG0000990	Prbl.g_00439	Prak.g_01455
OG0000991	Prbl.g_00438	Prak.g_01456
OG0000992	Prbl.g_00437	Prak.g_01457
OG0000993	Prbl.g_00436	Prak.g_01458
OG0000994	Prbl.g_00435	Prak.g_01459
OG0000995	Prbl.g_00433	Prak.g_01460
OG0000996	Prbl.g_00432	Prak.g_01461
OG0000997	Prbl.g_00431	Prak.g_01462
OG0000998	Prbl.g_00430	Prak.g_01463
OG0000999	Prbl.g_00429	Prak.g_01464
OG0001000	Prbl.g_00428	Prak.g_01465
OG0001001	Prbl.g_00427	Prak.g_01467
OG0001002	Prbl.g_00423	Prak.g_01468
OG0001003	Prbl.g_00422	Prak.g_01469
OG0001004	Prbl.g_01914	Prak.g_01470
OG0001005	Prbl.g_00420	Prak.g_01473
OG0001006	Prbl.g_00419	Prak.g_01474
OG0001007	Prbl.g_00418	Prak.g_01475
OG0001008	Prbl.g_00416	Prak.g_01477
OG0001009	Prbl.g_00415	Prak.g_01478
OG0001010	Prbl.g_01601	Prak.g_01588
OG0001011	Prbl.g_01627	Prak.g_00590
OG0001012	Prbl.g_02318	Prak.g_00860
OG0001013	Prbl.g_00404	Prak.g_01638
OG0001014	Prbl.g_00403	Prak.g_01639
OG0001015	Prbl.g_00393	Prak.g_01646
OG0001016	Prbl.g_00392	Prak.g_01647
OG0001017	Prbl.g_00391	Prak.g_01648
OG0001018	Prbl.g_00389	Prak.g_01649
OG0001019	Prbl.g_00385	Prak.g_01651
OG0001020	Prbl.g_00383	Prak.g_01652
OG0001021	Prbl.g_00382	Prak.g_01653
OG0001022	Prbl.g_00381	Prak.g_01654
OG0001023	Prbl.g_00380	Prak.g_01655
OG0001024	Prbl.g_00378	Prak.g_01657
OG0001025	Prbl.g_00377	Prak.g_01658
OG0001026	Prbl.g_00376	Prak.g_01659
OG0001027	Prbl.g_00375	Prak.g_01660
OG0001028	Prbl.g_00374	Prak.g_01661
OG0001029	Prbl.g_00373	Prak.g_01662
OG0001030	Prbl.g_00372	Prak.g_01663
OG0001031	Prbl.g_00371	Prak.g_01664
OG0001032	Prbl.g_00370	Prak.g_01665
OG0001033	Prbl.g_00369	Prak.g_01666
OG0001034	Prbl.g_00367	Prak.g_01667
OG0001035	Prbl.g_00365	Prak.g_01669
OG0001036	Prbl.g_00364	Prak.g_01670
OG0001037	Prbl.g_00362	Prak.g_01671
OG0001038	Prbl.g_00361	Prak.g_01672
OG0001039	Prbl.g_00360	Prak.g_01673
OG0001040	Prbl.g_00359	Prak.g_01674
OG0001041	Prbl.g_00358	Prak.g_01675
OG0001042	Prbl.g_00356	Prak.g_01676
OG0001043	Prbl.g_00355	Prak.g_01677
OG0001044	Prbl.g_00354	Prak.g_01678
OG0001045	Prbl.g_00353	Prak.g_01679
OG0001046	Prbl.g_00352	Prak.g_01680
OG0001047	Prbl.g_00348	Prak.g_01683
OG0001048	Prbl.g_00346	Prak.g_01685
OG0001049	Prbl.g_00345	Prak.g_01686
OG0001050	Prbl.g_00344	Prak.g_01687
OG0001051	Prbl.g_00343	Prak.g_01688
OG0001052	Prbl.g_00342	Prak.g_01689
OG0001053	Prbl.g_00340	Prak.g_01691
OG0001054	Prbl.g_00338	Prak.g_01693
OG0001055	Prbl.g_00337	Prak.g_01694
OG0001056	Prbl.g_00336	Prak.g_01695
OG0001057	Prbl.g_00335	Prak.g_01696
OG0001058	Prbl.g_00334	Prak.g_01697
OG0001059	Prbl.g_00333	Prak.g_01698
OG0001060	Prbl.g_00332	Prak.g_01699
OG0001061	Prbl.g_00331	Prak.g_01700
OG0001062	Prbl.g_00317	Prak.g_01701
OG0001063	Prbl.g_00316	Prak.g_01702
OG0001064	Prbl.g_02620	Prak.g_01704
OG0001065	Prbl.g_02680	Prak.g_01708
OG0001066	Prbl.g_02683	Prak.g_01710
OG0001067	Prbl.g_02684	Prak.g_01711
OG0001068	Prbl.g_01062	Prak.g_01714
OG0001069	Prbl.g_01061	Prak.g_01715
OG0001070	Prbl.g_01060	Prak.g_01716
OG0001071	Prbl.g_01059	Prak.g_01717
OG0001072	Prbl.g_01058	Prak.g_01718
OG0001073	Prbl.g_01057	Prak.g_01719
OG0001074	Prbl.g_01056	Prak.g_01720
OG0001075	Prbl.g_01055	Prak.g_01721
OG0001076	Prbl.g_01054	Prak.g_01722
OG0001077	Prbl.g_01053	Prak.g_01723
OG0001078	Prbl.g_01051	Prak.g_01724
OG0001079	Prbl.g_01050	Prak.g_01725
OG0001080	Prbl.g_01049	Prak.g_01726
OG0001081	Prbl.g_00954	Prak.g_01730
OG0001082	Prbl.g_00953	Prak.g_01731
OG0001083	Prbl.g_00949	Prak.g_01734
OG0001084	Prbl.g_00951	Prak.g_01733
OG0001085	Prbl.g_00952	Prak.g_01732
OG0001086	Prbl.g_00948	Prak.g_01729
OG0001087	Prbl.g_00947	Prak.g_01728
OG0001088	Prbl.g_01045	Prak.g_01727
OG0001089	Prbl.g_00956	Prak.g_01737
OG0001090	Prbl.g_00958	Prak.g_01739
OG0001091	Prbl.g_00959	Prak.g_01740
OG0001092	Prbl.g_00960	Prak.g_01741
OG0001093	Prbl.g_00961	Prak.g_01742
OG0001094	Prbl.g_00962	Prak.g_01743
OG0001095	Prbl.g_00963	Prak.g_01744
OG0001096	Prbl.g_00964	Prak.g_01745
OG0001097	Prbl.g_00965	Prak.g_01746
OG0001098	Prbl.g_00966	Prak.g_01747
OG0001099	Prbl.g_00967	Prak.g_01748
OG0001100	Prbl.g_00968	Prak.g_01749
OG0001101	Prbl.g_00969	Prak.g_01750
OG0001102	Prbl.g_00970	Prak.g_01751
OG0001103	Prbl.g_00971	Prak.g_01752
OG0001104	Prbl.g_00972	Prak.g_01753
OG0001105	Prbl.g_00973	Prak.g_01754
OG0001106	Prbl.g_00974	Prak.g_01755
OG0001107	Prbl.g_00975	Prak.g_01756
OG0001108	Prbl.g_00976	Prak.g_01757
OG0001109	Prbl.g_00977	Prak.g_01758
OG0001110	Prbl.g_00978	Prak.g_01759
OG0001111	Prbl.g_00979	Prak.g_01760
OG0001112	Prbl.g_00980	Prak.g_01761
OG0001113	Prbl.g_00981	Prak.g_01762
OG0001114	Prbl.g_00982	Prak.g_01763
OG0001115	Prbl.g_00983	Prak.g_01764
OG0001116	Prbl.g_00984	Prak.g_01765
OG0001117	Prbl.g_00985	Prak.g_01766
OG0001118	Prbl.g_00986	Prak.g_01767
OG0001119	Prbl.g_00987	Prak.g_01768
OG0001120	Prbl.g_00988	Prak.g_01769
OG0001121	Prbl.g_00991	Prak.g_01771
OG0001122	Prbl.g_00992	Prak.g_01772
OG0001123	Prbl.g_00993	Prak.g_01773
OG0001124	Prbl.g_00995	Prak.g_01775
OG0001125	Prbl.g_00997	Prak.g_01777
OG0001126	Prbl.g_00998	Prak.g_01778
OG0001127	Prbl.g_01127	Prak.g_01781
OG0001128	Prbl.g_01128	Prak.g_01782
