Orthogroup	Prbl	Prbj
OG0000531	Prbl.g_01754	Prbj.g_01760
OG0000532	Prbl.g_01752	Prbj.g_01758
OG0000533	Prbl.g_01751	Prbj.g_01757
OG0000534	Prbl.g_01750	Prbj.g_01756
OG0000535	Prbl.g_01749	Prbj.g_01755
OG0000536	Prbl.g_01748	Prbj.g_01754
OG0000537	Prbl.g_01747	Prbj.g_01753
OG0000538	Prbl.g_01746	Prbj.g_01752
OG0000539	Prbl.g_01744	Prbj.g_01750
OG0000540	Prbl.g_01742	Prbj.g_01748
OG0000541	Prbl.g_01610	Prbj.g_02544
OG0000542	Prbl.g_01611	Prbj.g_02545
OG0000543	Prbl.g_01612	Prbj.g_02546
OG0000544	Prbl.g_01613	Prbj.g_02547
OG0000545	Prbl.g_01616	Prbj.g_02550
OG0000546	Prbl.g_01617	Prbj.g_02551
OG0000547	Prbl.g_01619	Prbj.g_02553
OG0000548	Prbl.g_01624	Prbj.g_02558
OG0000549	Prbl.g_01625	Prbj.g_02559
OG0000550	Prbl.g_01626	Prbj.g_02560
OG0000551	Prbl.g_01629	Prbj.g_02563
OG0000552	Prbl.g_01631	Prbj.g_02565
OG0000553	Prbl.g_01632	Prbj.g_02566
OG0000554	Prbl.g_01634	Prbj.g_02568
OG0000555	Prbl.g_01635	Prbj.g_02569
OG0000556	Prbl.g_01636	Prbj.g_02570
OG0000557	Prbl.g_01637	Prbj.g_02571
OG0000558	Prbl.g_01639	Prbj.g_02573
OG0000559	Prbl.g_01640	Prbj.g_02574
OG0000560	Prbl.g_01642	Prbj.g_02576
OG0000561	Prbl.g_01643	Prbj.g_02577
OG0000562	Prbl.g_01645	Prbj.g_02579
OG0000563	Prbl.g_01646	Prbj.g_02580
OG0000564	Prbl.g_01647	Prbj.g_02581
OG0000565	Prbl.g_01655	Prbj.g_02589
OG0000566	Prbl.g_01656	Prbj.g_02590
OG0000567	Prbl.g_01657	Prbj.g_02591
OG0000568	Prbl.g_01658	Prbj.g_02592
OG0000569	Prbl.g_01659	Prbj.g_02593
OG0000570	Prbl.g_01662	Prbj.g_02596
OG0000571	Prbl.g_01663	Prbj.g_02597
OG0000572	Prbl.g_01664	Prbj.g_02598
OG0000573	Prbl.g_01041	Prbj.g_00794
OG0000574	Prbl.g_01032	Prbj.g_00803
OG0000575	Prbl.g_01031	Prbj.g_00804
OG0000576	Prbl.g_01030	Prbj.g_00805
OG0000577	Prbl.g_01412	Prbj.g_00806
OG0000578	Prbl.g_01411	Prbj.g_00807
OG0000579	Prbl.g_01409	Prbj.g_00809
OG0000580	Prbl.g_01406	Prbj.g_00812
OG0000581	Prbl.g_01405	Prbj.g_00813
OG0000582	Prbl.g_01404	Prbj.g_00815
OG0000583	Prbl.g_01403	Prbj.g_00816
OG0000584	Prbl.g_01401	Prbj.g_00818
OG0000585	Prbl.g_01400	Prbj.g_00819
OG0000586	Prbl.g_01398	Prbj.g_00821
OG0000587	Prbl.g_01397	Prbj.g_00822
OG0000588	Prbl.g_01394	Prbj.g_00825
OG0000589	Prbl.g_01392	Prbj.g_02707
OG0000590	Prbl.g_00891	Prbj.g_01466
OG0000591	Prbl.g_01915	Prbj.g_00184
OG0000592	Prbl.g_00027	Prbj.g_00760
OG0000593	Prbl.g_01242	Prbj.g_00248
OG0000594	Prbl.g_02295	Prbj.g_02453
OG0000595	Prbl.g_01046	Prbj.g_02636
OG0000596	Prbl.g_01869	Prbj.g_00943
OG0000597	Prbl.g_01847	Prbj.g_00921
OG0000598	Prbl.g_01853	Prbj.g_00927
OG0000599	Prbl.g_01857	Prbj.g_00931
OG0000600	Prbl.g_01858	Prbj.g_00932
OG0000601	Prbl.g_01872	Prbj.g_00946
OG0000602	Prbl.g_01873	Prbj.g_00947
OG0000603	Prbl.g_01874	Prbj.g_00948
OG0000604	Prbl.g_00021	Prbj.g_00754
OG0000605	Prbl.g_00022	Prbj.g_00755
OG0000606	Prbl.g_00024	Prbj.g_00757
OG0000607	Prbl.g_00026	Prbj.g_00759
OG0000608	Prbl.g_02373	Prbj.g_02373
OG0000609	Prbl.g_02137	Prbj.g_02057
OG0000610	Prbl.g_00120	Prbj.g_00168
OG0000611	Prbl.g_02565	Prbj.g_02180
OG0000612	Prbl.g_02564	Prbj.g_02181
OG0000613	Prbl.g_02563	Prbj.g_02182
OG0000614	Prbl.g_02562	Prbj.g_02183
OG0000615	Prbl.g_02561	Prbj.g_02184
OG0000616	Prbl.g_02560	Prbj.g_02185
OG0000617	Prbl.g_02559	Prbj.g_02186
OG0000618	Prbl.g_02558	Prbj.g_02187
OG0000619	Prbl.g_02556	Prbj.g_02189
OG0000620	Prbl.g_02555	Prbj.g_02190
OG0000621	Prbl.g_02554	Prbj.g_02191
OG0000622	Prbl.g_02553	Prbj.g_02192
OG0000623	Prbl.g_02552	Prbj.g_02193
OG0000624	Prbl.g_02551	Prbj.g_02194
OG0000625	Prbl.g_02550	Prbj.g_02195
OG0000626	Prbl.g_02549	Prbj.g_02196
OG0000627	Prbl.g_02426	Prbj.g_02320
OG0000628	Prbl.g_02427	Prbj.g_02319
OG0000629	Prbl.g_02430	Prbj.g_02316
OG0000630	Prbl.g_02431	Prbj.g_02315
OG0000631	Prbl.g_02434	Prbj.g_02312
OG0000632	Prbl.g_00040	Prbj.g_00773
OG0000633	Prbl.g_01904	Prbj.g_01884
OG0000634	Prbl.g_00534	Prbj.g_01607
OG0000635	Prbl.g_02470	Prbj.g_02276
OG0000636	Prbl.g_02469	Prbj.g_02277
OG0000637	Prbl.g_02468	Prbj.g_02278
OG0000638	Prbl.g_01195	Prbj.g_00347
OG0000639	Prbl.g_01930	Prbj.g_01337
OG0000640	Prbl.g_02435	Prbj.g_02311
OG0000641	Prbl.g_02440	Prbj.g_02306
OG0000642	Prbl.g_02441	Prbj.g_02305
OG0000643	Prbl.g_02442	Prbj.g_02304
OG0000644	Prbl.g_02341	Prbj.g_02406
OG0000645	Prbl.g_02340	Prbj.g_02407
OG0000646	Prbl.g_02339	Prbj.g_02408
OG0000647	Prbl.g_02338	Prbj.g_02409
OG0000648	Prbl.g_02336	Prbj.g_02411
OG0000649	Prbl.g_02335	Prbj.g_02412
OG0000650	Prbl.g_02334	Prbj.g_02413
OG0000651	Prbl.g_02333	Prbj.g_02414
OG0000652	Prbl.g_02332	Prbj.g_02415
OG0000653	Prbl.g_02331	Prbj.g_02416
OG0000654	Prbl.g_02329	Prbj.g_02418
OG0000655	Prbl.g_02327	Prbj.g_02420
OG0000656	Prbl.g_02326	Prbj.g_02421
OG0000657	Prbl.g_02325	Prbj.g_02422
OG0000658	Prbl.g_02324	Prbj.g_02423
OG0000659	Prbl.g_02323	Prbj.g_02424
OG0000660	Prbl.g_02322	Prbj.g_02425
OG0000661	Prbl.g_02320	Prbj.g_02427
OG0000662	Prbl.g_02317	Prbj.g_02430
OG0000663	Prbl.g_02316	Prbj.g_02431
OG0000664	Prbl.g_02315	Prbj.g_02432
OG0000665	Prbl.g_02314	Prbj.g_02433
OG0000666	Prbl.g_02313	Prbj.g_02434
OG0000667	Prbl.g_02312	Prbj.g_02435
OG0000668	Prbl.g_02311	Prbj.g_02436
OG0000669	Prbl.g_02309	Prbj.g_02438
OG0000670	Prbl.g_02308	Prbj.g_02439
OG0000671	Prbl.g_02307	Prbj.g_02440
OG0000672	Prbl.g_02306	Prbj.g_02441
OG0000673	Prbl.g_02305	Prbj.g_02442
OG0000674	Prbl.g_02304	Prbj.g_02443
OG0000675	Prbl.g_01534	Prbj.g_02470
OG0000676	Prbl.g_01535	Prbj.g_02471
OG0000677	Prbl.g_01538	Prbj.g_02474
OG0000678	Prbl.g_01540	Prbj.g_02476
OG0000679	Prbl.g_01542	Prbj.g_02478
OG0000680	Prbl.g_01543	Prbj.g_02479
OG0000681	Prbl.g_01544	Prbj.g_02480
OG0000682	Prbl.g_01545	Prbj.g_02481
OG0000683	Prbl.g_01547	Prbj.g_02483
OG0000684	Prbl.g_01548	Prbj.g_02484
OG0000685	Prbl.g_01549	Prbj.g_02485
OG0000686	Prbl.g_01550	Prbj.g_02486
OG0000687	Prbl.g_01551	Prbj.g_02487
OG0000688	Prbl.g_01552	Prbj.g_02488
OG0000689	Prbl.g_01554	Prbj.g_02490
OG0000690	Prbl.g_01555	Prbj.g_02491
OG0000691	Prbl.g_01556	Prbj.g_02492
OG0000692	Prbl.g_01567	Prbj.g_02503
OG0000693	Prbl.g_01568	Prbj.g_02504
OG0000694	Prbl.g_01571	Prbj.g_02507
OG0000695	Prbl.g_01576	Prbj.g_02511
OG0000696	Prbl.g_01577	Prbj.g_02512
OG0000697	Prbl.g_01579	Prbj.g_02514
OG0000698	Prbl.g_02423	Prbj.g_02323
OG0000699	Prbl.g_02546	Prbj.g_02199
OG0000700	Prbl.g_02530	Prbj.g_02215
OG0000701	Prbl.g_01329	Prbj.g_01553
OG0000702	Prbl.g_01588	Prbj.g_02523
OG0000703	Prbl.g_02414	Prbj.g_02333
OG0000704	Prbl.g_01078	Prbj.g_00044
OG0000705	Prbl.g_02413	Prbj.g_02334
OG0000706	Prbl.g_02412	Prbj.g_02335
OG0000707	Prbl.g_02410	Prbj.g_02337
OG0000708	Prbl.g_02409	Prbj.g_02338
OG0000709	Prbl.g_02407	Prbj.g_02340
OG0000710	Prbl.g_02406	Prbj.g_02341
OG0000711	Prbl.g_02405	Prbj.g_02342
OG0000712	Prbl.g_02404	Prbj.g_02343
OG0000713	Prbl.g_02403	Prbj.g_02344
OG0000714	Prbl.g_02395	Prbj.g_02352
OG0000715	Prbl.g_02393	Prbj.g_02354
OG0000716	Prbl.g_02388	Prbj.g_02359
OG0000717	Prbl.g_02386	Prbj.g_02361
OG0000718	Prbl.g_02383	Prbj.g_02364
OG0000719	Prbl.g_02368	Prbj.g_02379
OG0000720	Prbl.g_02367	Prbj.g_02380
OG0000721	Prbl.g_02365	Prbj.g_02382
OG0000722	Prbl.g_02364	Prbj.g_02383
OG0000723	Prbl.g_02363	Prbj.g_02384
OG0000724	Prbl.g_02350	Prbj.g_02397
OG0000725	Prbl.g_02351	Prbj.g_02396
OG0000726	Prbl.g_02352	Prbj.g_02395
OG0000727	Prbl.g_02353	Prbj.g_02394
OG0000728	Prbl.g_02354	Prbj.g_02393
OG0000729	Prbl.g_02356	Prbj.g_02391
OG0000730	Prbl.g_02359	Prbj.g_02388
OG0000731	Prbl.g_02348	Prbj.g_02399
OG0000732	Prbl.g_02347	Prbj.g_02400
OG0000733	Prbl.g_02346	Prbj.g_02401
OG0000734	Prbl.g_02345	Prbj.g_02402
OG0000735	Prbl.g_02344	Prbj.g_02403
OG0000736	Prbl.g_02343	Prbj.g_02404
OG0000737	Prbl.g_02342	Prbj.g_02405
OG0000738	Prbl.g_02443	Prbj.g_02303
OG0000739	Prbl.g_02444	Prbj.g_02302
OG0000740	Prbl.g_02445	Prbj.g_02301
OG0000741	Prbl.g_02447	Prbj.g_02299
OG0000742	Prbl.g_02449	Prbj.g_02297
OG0000743	Prbl.g_02450	Prbj.g_02296
OG0000744	Prbl.g_02452	Prbj.g_02294
OG0000745	Prbl.g_02453	Prbj.g_02293
OG0000746	Prbl.g_02454	Prbj.g_02292
OG0000747	Prbl.g_01688	Prbj.g_00694
OG0000748	Prbl.g_02462	Prbj.g_02284
OG0000749	Prbl.g_02463	Prbj.g_02283
OG0000750	Prbl.g_02465	Prbj.g_02281
OG0000751	Prbl.g_02466	Prbj.g_02280
OG0000752	Prbl.g_02210	Prbj.g_01984
OG0000753	Prbl.g_02471	Prbj.g_02275
OG0000754	Prbl.g_02472	Prbj.g_02274
OG0000755	Prbl.g_02473	Prbj.g_02273
OG0000756	Prbl.g_02475	Prbj.g_02271
OG0000757	Prbl.g_02476	Prbj.g_02270
OG0000758	Prbl.g_02477	Prbj.g_02269
OG0000759	Prbl.g_02482	Prbj.g_02264
OG0000760	Prbl.g_02483	Prbj.g_02263
OG0000761	Prbl.g_02485	Prbj.g_02261
OG0000762	Prbl.g_02487	Prbj.g_02259
OG0000763	Prbl.g_02489	Prbj.g_02257
OG0000764	Prbl.g_02491	Prbj.g_02255
OG0000765	Prbl.g_02492	Prbj.g_02254
OG0000766	Prbl.g_02493	Prbj.g_02253
OG0000767	Prbl.g_02495	Prbj.g_02251
OG0000768	Prbl.g_02496	Prbj.g_02250
OG0000769	Prbl.g_02497	Prbj.g_02249
OG0000770	Prbl.g_02498	Prbj.g_02248
OG0000771	Prbl.g_02499	Prbj.g_02247
OG0000772	Prbl.g_02608	Prbj.g_00722
OG0000773	Prbl.g_02501	Prbj.g_02245
OG0000774	Prbl.g_02503	Prbj.g_02243
OG0000775	Prbl.g_02505	Prbj.g_02241
OG0000776	Prbl.g_02508	Prbj.g_02237
OG0000777	Prbl.g_02509	Prbj.g_02236
OG0000778	Prbl.g_02510	Prbj.g_02235
OG0000779	Prbl.g_02514	Prbj.g_02231
OG0000780	Prbl.g_02516	Prbj.g_02229
OG0000781	Prbl.g_02520	Prbj.g_02225
OG0000782	Prbl.g_02521	Prbj.g_02224
OG0000783	Prbl.g_02526	Prbj.g_02219
OG0000784	Prbl.g_02528	Prbj.g_02217
OG0000785	Prbl.g_02529	Prbj.g_02216
OG0000786	Prbl.g_02531	Prbj.g_02214
OG0000787	Prbl.g_02532	Prbj.g_02213
OG0000788	Prbl.g_02538	Prbj.g_02207
OG0000789	Prbl.g_02541	Prbj.g_02204
OG0000790	Prbl.g_02209	Prbj.g_01985
OG0000791	Prbl.g_02542	Prbj.g_02203
OG0000792	Prbl.g_02543	Prbj.g_02202
OG0000793	Prbl.g_02544	Prbj.g_02201
OG0000794	Prbl.g_02547	Prbj.g_02198
OG0000795	Prbl.g_00939	Prbj.g_01850
OG0000796	Prbl.g_00938	Prbj.g_01849
OG0000797	Prbl.g_00935	Prbj.g_01846
OG0000798	Prbl.g_00934	Prbj.g_01845
OG0000799	Prbl.g_00933	Prbj.g_01844
OG0000800	Prbl.g_00932	Prbj.g_01843
OG0000801	Prbl.g_00929	Prbj.g_01840
OG0000802	Prbl.g_00928	Prbj.g_01839
OG0000803	Prbl.g_00925	Prbj.g_01836
OG0000804	Prbl.g_00924	Prbj.g_01835
OG0000805	Prbl.g_00923	Prbj.g_01834
OG0000806	Prbl.g_00922	Prbj.g_01833
OG0000807	Prbl.g_02575	Prbj.g_02687
OG0000808	Prbl.g_01603	Prbj.g_02537
OG0000809	Prbl.g_00472	Prbj.g_01669
OG0000810	Prbl.g_01686	Prbj.g_00696
OG0000811	Prbl.g_02062	Prbj.g_01289
OG0000812	Prbl.g_01199	Prbj.g_00343
OG0000813	Prbl.g_01208	Prbj.g_00333
OG0000814	Prbl.g_00687	Prbj.g_00634
OG0000815	Prbl.g_01621	Prbj.g_02555
OG0000816	Prbl.g_02197	Prbj.g_01997
OG0000817	Prbl.g_02203	Prbj.g_01991
OG0000818	Prbl.g_01931	Prbj.g_01336
OG0000819	Prbl.g_00694	Prbj.g_00641
OG0000820	Prbl.g_00545	Prbj.g_00627
OG0000821	Prbl.g_02066	Prbj.g_00953
OG0000822	Prbl.g_02067	Prbj.g_00954
OG0000823	Prbl.g_02068	Prbj.g_00955
OG0000824	Prbl.g_02069	Prbj.g_00956
OG0000825	Prbl.g_02071	Prbj.g_00958
OG0000826	Prbl.g_02072	Prbj.g_00959
OG0000827	Prbl.g_02075	Prbj.g_00962
OG0000828	Prbl.g_02077	Prbj.g_00964
OG0000829	Prbl.g_02078	Prbj.g_00965
OG0000830	Prbl.g_02081	Prbj.g_00968
OG0000831	Prbl.g_02083	Prbj.g_00970
OG0000832	Prbl.g_02085	Prbj.g_00972
OG0000833	Prbl.g_02086	Prbj.g_00973
OG0000834	Prbl.g_02088	Prbj.g_00846
OG0000835	Prbl.g_02089	Prbj.g_00845
OG0000836	Prbl.g_02090	Prbj.g_00844
OG0000837	Prbl.g_02100	Prbj.g_00834
OG0000838	Prbl.g_02102	Prbj.g_00832
OG0000839	Prbl.g_02103	Prbj.g_00831
OG0000840	Prbl.g_02104	Prbj.g_00830
OG0000841	Prbl.g_02105	Prbj.g_00829
OG0000842	Prbl.g_00178	Prbj.g_00304
OG0000843	Prbl.g_00179	Prbj.g_00305
OG0000844	Prbl.g_00180	Prbj.g_00307
OG0000845	Prbl.g_00181	Prbj.g_00308
OG0000846	Prbl.g_00184	Prbj.g_00311
OG0000847	Prbl.g_00185	Prbj.g_00312
OG0000848	Prbl.g_01379	Prbj.g_01910
OG0000849	Prbl.g_01382	Prbj.g_01913
OG0000850	Prbl.g_01383	Prbj.g_01914
OG0000851	Prbl.g_01120	Prbj.g_00002
OG0000852	Prbl.g_01118	Prbj.g_00004
OG0000853	Prbl.g_01116	Prbj.g_00006
OG0000854	Prbl.g_01114	Prbj.g_00008
OG0000855	Prbl.g_01113	Prbj.g_00009
OG0000856	Prbl.g_01112	Prbj.g_00010
OG0000857	Prbl.g_01111	Prbj.g_00011
OG0000858	Prbl.g_01110	Prbj.g_00012
OG0000859	Prbl.g_01109	Prbj.g_00013
OG0000860	Prbl.g_01108	Prbj.g_00014
OG0000861	Prbl.g_01377	Prbj.g_01908
OG0000862	Prbl.g_01376	Prbj.g_01907
OG0000863	Prbl.g_01375	Prbj.g_01906
OG0000864	Prbl.g_01374	Prbj.g_01905
OG0000865	Prbl.g_01372	Prbj.g_01903
OG0000866	Prbl.g_02579	Prbj.g_02152
OG0000867	Prbl.g_02580	Prbj.g_02153
OG0000868	Prbl.g_02582	Prbj.g_02155
OG0000869	Prbl.g_02585	Prbj.g_02158
OG0000870	Prbl.g_02586	Prbj.g_02159
OG0000871	Prbl.g_02590	Prbj.g_02163
OG0000872	Prbl.g_02591	Prbj.g_02164
OG0000873	Prbl.g_02593	Prbj.g_02166
OG0000874	Prbl.g_02594	Prbj.g_02167
OG0000875	Prbl.g_00187	Prbj.g_00314
OG0000876	Prbl.g_00186	Prbj.g_00313
OG0000877	Prbl.g_01103	Prbj.g_00019
OG0000878	Prbl.g_00461	Prbj.g_01679
OG0000879	Prbl.g_00115	Prbj.g_00163
OG0000880	Prbl.g_00114	Prbj.g_00162
OG0000881	Prbl.g_00113	Prbj.g_00161
OG0000882	Prbl.g_01711	Prbj.g_01717
OG0000883	Prbl.g_01713	Prbj.g_01719
OG0000884	Prbl.g_01715	Prbj.g_01721
OG0000885	Prbl.g_01716	Prbj.g_01722
OG0000886	Prbl.g_01717	Prbj.g_01723
OG0000887	Prbl.g_01718	Prbj.g_01724
OG0000888	Prbl.g_01719	Prbj.g_01725
OG0000889	Prbl.g_01723	Prbj.g_01729
OG0000890	Prbl.g_01726	Prbj.g_01732
OG0000891	Prbl.g_01727	Prbj.g_01733
OG0000892	Prbl.g_01730	Prbj.g_01736
OG0000893	Prbl.g_01731	Prbj.g_01737
OG0000894	Prbl.g_01732	Prbj.g_01738
OG0000895	Prbl.g_01733	Prbj.g_01739
OG0000896	Prbl.g_01734	Prbj.g_01740
OG0000897	Prbl.g_01735	Prbj.g_01741
OG0000898	Prbl.g_01738	Prbj.g_01744
OG0000899	Prbl.g_01739	Prbj.g_01745
OG0000900	Prbl.g_00722	Prbj.g_00669
OG0000901	Prbl.g_01333	Prbj.g_00121
OG0000902	Prbl.g_00658	Prbj.g_00094
OG0000903	Prbl.g_01572	Prbj.g_02508
OG0000904	Prbl.g_01695	Prbj.g_00687
OG0000905	Prbl.g_00926	Prbj.g_01837
OG0000906	Prbl.g_02577	Prbj.g_02689
OG0000907	Prbl.g_01586	Prbj.g_02521
OG0000908	Prbl.g_00409	Prbj.g_00873
OG0000909	Prbl.g_00501	Prbj.g_01640
OG0000910	Prbl.g_00500	Prbj.g_01641
OG0000911	Prbl.g_00499	Prbj.g_01642
OG0000912	Prbl.g_00498	Prbj.g_01643
OG0000913	Prbl.g_00497	Prbj.g_01644
OG0000914	Prbl.g_00496	Prbj.g_01645
OG0000915	Prbl.g_00495	Prbj.g_01646
OG0000916	Prbl.g_00494	Prbj.g_01647
OG0000917	Prbl.g_00492	Prbj.g_01649
OG0000918	Prbl.g_00491	Prbj.g_01650
OG0000919	Prbl.g_00490	Prbj.g_01651
OG0000920	Prbl.g_00489	Prbj.g_01652
OG0000921	Prbl.g_00488	Prbj.g_01653
OG0000922	Prbl.g_00487	Prbj.g_01654
OG0000923	Prbl.g_00486	Prbj.g_01655
OG0000924	Prbl.g_00485	Prbj.g_01656
OG0000925	Prbl.g_00484	Prbj.g_01657
OG0000926	Prbl.g_00843	Prbj.g_01514
OG0000927	Prbl.g_00152	Prbj.g_01304
OG0000928	Prbl.g_00153	Prbj.g_01303
OG0000929	Prbl.g_00154	Prbj.g_01302
OG0000930	Prbl.g_00160	Prbj.g_01294
OG0000931	Prbl.g_00161	Prbj.g_01293
OG0000932	Prbl.g_00257	Prbj.g_01041
OG0000933	Prbl.g_00255	Prbj.g_01043
OG0000934	Prbl.g_00254	Prbj.g_01044
OG0000935	Prbl.g_00253	Prbj.g_01045
OG0000936	Prbl.g_00252	Prbj.g_01046
OG0000937	Prbl.g_00251	Prbj.g_01047
OG0000938	Prbl.g_00249	Prbj.g_01049
OG0000939	Prbl.g_00248	Prbj.g_01050
OG0000940	Prbl.g_00246	Prbj.g_01052
OG0000941	Prbl.g_00244	Prbj.g_01054
OG0000942	Prbl.g_00243	Prbj.g_01055
OG0000943	Prbl.g_00240	Prbj.g_01058
OG0000944	Prbl.g_00231	Prbj.g_01067
OG0000945	Prbl.g_00230	Prbj.g_01068
OG0000946	Prbl.g_00229	Prbj.g_01069
OG0000947	Prbl.g_00228	Prbj.g_01070
OG0000948	Prbl.g_00227	Prbj.g_01071
OG0000949	Prbl.g_00226	Prbj.g_01072
OG0000950	Prbl.g_00225	Prbj.g_01073
OG0000951	Prbl.g_00224	Prbj.g_01074
OG0000952	Prbl.g_00223	Prbj.g_01075
OG0000953	Prbl.g_00222	Prbj.g_01076
OG0000954	Prbl.g_00221	Prbj.g_01077
OG0000955	Prbl.g_00220	Prbj.g_01078
OG0000956	Prbl.g_00219	Prbj.g_01079
OG0000957	Prbl.g_00218	Prbj.g_01080
OG0000958	Prbl.g_00684	Prbj.g_00631
OG0000959	Prbl.g_00685	Prbj.g_00632
OG0000960	Prbl.g_00686	Prbj.g_00633
OG0000961	Prbl.g_00693	Prbj.g_00640
OG0000962	Prbl.g_00695	Prbj.g_00642
OG0000963	Prbl.g_00696	Prbj.g_00643
OG0000964	Prbl.g_00699	Prbj.g_00646
OG0000965	Prbl.g_00700	Prbj.g_00647
OG0000966	Prbl.g_00701	Prbj.g_00648
OG0000967	Prbl.g_00702	Prbj.g_00649
OG0000968	Prbl.g_00703	Prbj.g_00650
OG0000969	Prbl.g_00704	Prbj.g_00651
OG0000970	Prbl.g_00705	Prbj.g_00652
OG0000971	Prbl.g_00706	Prbj.g_00653
OG0000972	Prbl.g_00707	Prbj.g_00654
OG0000973	Prbl.g_00708	Prbj.g_00655
OG0000974	Prbl.g_00710	Prbj.g_00657
OG0000975	Prbl.g_01086	Prbj.g_00036
OG0000976	Prbl.g_00466	Prbj.g_01674
OG0000977	Prbl.g_00456	Prbj.g_01684
OG0000978	Prbl.g_00454	Prbj.g_01686
OG0000979	Prbl.g_00452	Prbj.g_01688
OG0000980	Prbl.g_00451	Prbj.g_01689
OG0000981	Prbl.g_01604	Prbj.g_02538
OG0000982	Prbl.g_00450	Prbj.g_01690
OG0000983	Prbl.g_00448	Prbj.g_01692
OG0000984	Prbl.g_00447	Prbj.g_01693
OG0000985	Prbl.g_00446	Prbj.g_01694
OG0000986	Prbl.g_00444	Prbj.g_01696
OG0000987	Prbl.g_00443	Prbj.g_01697
OG0000988	Prbl.g_00441	Prbj.g_01699
OG0000989	Prbl.g_00440	Prbj.g_01700
OG0000990	Prbl.g_00439	Prbj.g_01701
OG0000991	Prbl.g_00438	Prbj.g_01702
OG0000992	Prbl.g_00437	Prbj.g_01703
OG0000993	Prbl.g_00436	Prbj.g_01704
OG0000994	Prbl.g_00435	Prbj.g_01705
OG0000995	Prbl.g_00433	Prbj.g_01707
OG0000996	Prbl.g_00432	Prbj.g_01708
OG0000997	Prbl.g_00431	Prbj.g_01709
OG0000998	Prbl.g_00430	Prbj.g_01710
OG0000999	Prbl.g_00429	Prbj.g_01711
OG0001000	Prbl.g_00428	Prbj.g_01712
OG0001001	Prbl.g_00427	Prbj.g_01713
OG0001002	Prbl.g_00423	Prbj.g_00888
OG0001003	Prbl.g_00422	Prbj.g_00887
OG0001004	Prbl.g_01914	Prbj.g_00185
OG0001005	Prbl.g_00420	Prbj.g_00884
OG0001006	Prbl.g_00419	Prbj.g_00883
OG0001007	Prbl.g_00418	Prbj.g_00882
OG0001008	Prbl.g_00416	Prbj.g_00880
OG0001009	Prbl.g_00415	Prbj.g_00879
OG0001010	Prbl.g_01601	Prbj.g_02535
OG0001011	Prbl.g_01627	Prbj.g_02561
OG0001012	Prbl.g_02318	Prbj.g_02429
OG0001013	Prbl.g_00404	Prbj.g_00868
OG0001014	Prbl.g_00403	Prbj.g_00867
OG0001015	Prbl.g_00393	Prbj.g_00856
OG0001016	Prbl.g_00392	Prbj.g_00855
OG0001017	Prbl.g_00391	Prbj.g_00854
OG0001018	Prbl.g_00389	Prbj.g_00852
OG0001019	Prbl.g_00385	Prbj.g_00495
OG0001020	Prbl.g_00383	Prbj.g_00494
OG0001021	Prbl.g_00382	Prbj.g_00493
OG0001022	Prbl.g_00381	Prbj.g_00492
OG0001023	Prbl.g_00380	Prbj.g_00491
OG0001024	Prbl.g_00378	Prbj.g_00489
OG0001025	Prbl.g_00377	Prbj.g_00488
OG0001026	Prbl.g_00376	Prbj.g_00487
OG0001027	Prbl.g_00375	Prbj.g_00486
OG0001028	Prbl.g_00374	Prbj.g_00485
OG0001029	Prbl.g_00373	Prbj.g_00484
OG0001030	Prbl.g_00372	Prbj.g_00483
OG0001031	Prbl.g_00371	Prbj.g_00482
OG0001032	Prbl.g_00370	Prbj.g_00481
OG0001033	Prbl.g_00369	Prbj.g_00480
OG0001034	Prbl.g_00367	Prbj.g_00478
OG0001035	Prbl.g_00365	Prbj.g_00476
OG0001036	Prbl.g_00364	Prbj.g_00475
OG0001037	Prbl.g_00362	Prbj.g_00473
OG0001038	Prbl.g_00361	Prbj.g_00472
OG0001039	Prbl.g_00360	Prbj.g_00471
OG0001040	Prbl.g_00359	Prbj.g_00470
OG0001041	Prbl.g_00358	Prbj.g_00469
OG0001042	Prbl.g_00356	Prbj.g_00467
OG0001043	Prbl.g_00355	Prbj.g_00466
OG0001044	Prbl.g_00354	Prbj.g_00465
OG0001045	Prbl.g_00353	Prbj.g_00464
OG0001046	Prbl.g_00352	Prbj.g_00463
OG0001047	Prbl.g_00348	Prbj.g_00459
OG0001048	Prbl.g_00346	Prbj.g_00457
OG0001049	Prbl.g_00345	Prbj.g_00456
OG0001050	Prbl.g_00344	Prbj.g_00455
OG0001051	Prbl.g_00343	Prbj.g_00454
OG0001052	Prbl.g_00342	Prbj.g_00453
OG0001053	Prbl.g_00340	Prbj.g_00451
OG0001054	Prbl.g_00338	Prbj.g_00449
OG0001055	Prbl.g_00337	Prbj.g_00448
OG0001056	Prbl.g_00336	Prbj.g_00447
OG0001057	Prbl.g_00335	Prbj.g_00446
OG0001058	Prbl.g_00334	Prbj.g_00445
OG0001059	Prbl.g_00333	Prbj.g_00444
OG0001060	Prbl.g_00332	Prbj.g_00443
OG0001061	Prbl.g_00331	Prbj.g_00442
OG0001062	Prbl.g_00317	Prbj.g_00428
OG0001063	Prbl.g_00316	Prbj.g_00427
OG0001064	Prbl.g_02620	Prbj.g_00425
OG0001065	Prbl.g_02680	Prbj.g_02660
OG0001066	Prbl.g_02683	Prbj.g_02657
OG0001067	Prbl.g_02684	Prbj.g_02656
