Orthogroup	Syah	Syam
OG0000570	Syah.g_01118	Syam.g_01749
OG0000571	Syah.g_01122	Syam.g_01745
OG0000572	Syah.g_01137	Syam.g_01729
OG0000573	Syah.g_01146	Syam.g_01721
OG0000574	Syah.g_01147	Syam.g_01720
OG0000575	Syah.g_01151	Syam.g_01716
OG0000576	Syah.g_01153	Syam.g_01714
OG0000577	Syah.g_01154	Syam.g_01713
OG0000578	Syah.g_01155	Syam.g_01712
OG0000579	Syah.g_01156	Syam.g_01711
OG0000580	Syah.g_01157	Syam.g_01710
OG0000581	Syah.g_01163	Syam.g_01704
OG0000582	Syah.g_01979	Syam.g_01513
OG0000583	Syah.g_01978	Syam.g_01512
OG0000584	Syah.g_01977	Syam.g_01511
OG0000585	Syah.g_01975	Syam.g_01509
OG0000586	Syah.g_01974	Syam.g_01508
OG0000587	Syah.g_01972	Syam.g_01506
OG0000588	Syah.g_01966	Syam.g_01498
OG0000589	Syah.g_01962	Syam.g_01494
OG0000590	Syah.g_01961	Syam.g_01493
OG0000591	Syah.g_01954	Syam.g_01486
OG0000592	Syah.g_01953	Syam.g_01485
OG0000593	Syah.g_01939	Syam.g_01471
OG0000594	Syah.g_01938	Syam.g_01470
OG0000595	Syah.g_01937	Syam.g_01469
OG0000596	Syah.g_01932	Syam.g_01465
OG0000597	Syah.g_01929	Syam.g_01462
OG0000598	Syah.g_01928	Syam.g_01461
OG0000599	Syah.g_01925	Syam.g_01458
OG0000600	Syah.g_01924	Syam.g_01457
OG0000601	Syah.g_01923	Syam.g_01456
OG0000602	Syah.g_01917	Syam.g_01451
OG0000603	Syah.g_01916	Syam.g_01450
OG0000604	Syah.g_01913	Syam.g_01447
OG0000605	Syah.g_01825	Syam.g_01031
OG0000606	Syah.g_01485	Syam.g_01387
OG0000607	Syah.g_01489	Syam.g_01384
OG0000608	Syah.g_01490	Syam.g_01383
OG0000609	Syah.g_01492	Syam.g_01380
OG0000610	Syah.g_01499	Syam.g_01373
OG0000611	Syah.g_01502	Syam.g_01370
OG0000612	Syah.g_01503	Syam.g_01369
OG0000613	Syah.g_00147	Syam.g_00170
OG0000614	Syah.g_02004	Syam.g_00801
OG0000615	Syah.g_01814	Syam.g_01332
OG0000616	Syah.g_00389	Syam.g_02430
OG0000617	Syah.g_01722	Syam.g_01240
OG0000618	Syah.g_01721	Syam.g_01239
OG0000619	Syah.g_01720	Syam.g_01238
OG0000620	Syah.g_01713	Syam.g_01233
OG0000621	Syah.g_01712	Syam.g_01232
OG0000622	Syah.g_01711	Syam.g_01231
OG0000623	Syah.g_01710	Syam.g_01230
OG0000624	Syah.g_01708	Syam.g_01228
OG0000625	Syah.g_01707	Syam.g_01227
OG0000626	Syah.g_01706	Syam.g_01226
OG0000627	Syah.g_01569	Syam.g_01065
OG0000628	Syah.g_01570	Syam.g_01067
OG0000629	Syah.g_01573	Syam.g_01070
OG0000630	Syah.g_01577	Syam.g_01074
OG0000631	Syah.g_01582	Syam.g_01084
OG0000632	Syah.g_01583	Syam.g_01085
OG0000633	Syah.g_01584	Syam.g_01086
OG0000634	Syah.g_01783	Syam.g_01294
OG0000635	Syah.g_01782	Syam.g_01293
OG0000636	Syah.g_01780	Syam.g_01291
OG0000637	Syah.g_01778	Syam.g_01289
OG0000638	Syah.g_01777	Syam.g_01288
OG0000639	Syah.g_01776	Syam.g_01287
OG0000640	Syah.g_01775	Syam.g_01286
OG0000641	Syah.g_01771	Syam.g_01282
OG0000642	Syah.g_01770	Syam.g_01281
OG0000643	Syah.g_01768	Syam.g_01280
OG0000644	Syah.g_01767	Syam.g_01279
OG0000645	Syah.g_01765	Syam.g_01277
OG0000646	Syah.g_01762	Syam.g_01274
OG0000647	Syah.g_01760	Syam.g_01272
OG0000648	Syah.g_01757	Syam.g_01269
OG0000649	Syah.g_01756	Syam.g_01268
OG0000650	Syah.g_01755	Syam.g_01267
OG0000651	Syah.g_01754	Syam.g_01266
OG0000652	Syah.g_01753	Syam.g_01265
OG0000653	Syah.g_01751	Syam.g_01263
OG0000654	Syah.g_01750	Syam.g_01262
OG0000655	Syah.g_01749	Syam.g_01261
OG0000656	Syah.g_01746	Syam.g_01258
OG0000657	Syah.g_02083	Syam.g_00739
OG0000658	Syah.g_02086	Syam.g_00735
OG0000659	Syah.g_02087	Syam.g_00734
OG0000660	Syah.g_02091	Syam.g_00730
OG0000661	Syah.g_02093	Syam.g_00728
OG0000662	Syah.g_02095	Syam.g_00726
OG0000663	Syah.g_02098	Syam.g_00723
OG0000664	Syah.g_02099	Syam.g_00722
OG0000665	Syah.g_01895	Syam.g_02027
OG0000666	Syah.g_01826	Syam.g_01030
OG0000667	Syah.g_00714	Syam.g_00937
OG0000668	Syah.g_01680	Syam.g_01185
OG0000669	Syah.g_01520	Syam.g_01358
OG0000670	Syah.g_02352	Syam.g_00528
OG0000671	Syah.g_01524	Syam.g_01354
OG0000672	Syah.g_01527	Syam.g_01351
OG0000673	Syah.g_01530	Syam.g_01348
OG0000674	Syah.g_01532	Syam.g_01346
OG0000675	Syah.g_01533	Syam.g_01345
OG0000676	Syah.g_01535	Syam.g_01343
OG0000677	Syah.g_01536	Syam.g_01342
OG0000678	Syah.g_01821	Syam.g_01339
OG0000679	Syah.g_01812	Syam.g_01323
OG0000680	Syah.g_01811	Syam.g_01322
OG0000681	Syah.g_01808	Syam.g_01319
OG0000682	Syah.g_01807	Syam.g_01318
OG0000683	Syah.g_01806	Syam.g_01317
OG0000684	Syah.g_01802	Syam.g_01312
OG0000685	Syah.g_01800	Syam.g_01310
OG0000686	Syah.g_01799	Syam.g_01309
OG0000687	Syah.g_01798	Syam.g_01308
OG0000688	Syah.g_01793	Syam.g_01304
OG0000689	Syah.g_01791	Syam.g_01302
OG0000690	Syah.g_01790	Syam.g_01301
OG0000691	Syah.g_01789	Syam.g_01300
OG0000692	Syah.g_01788	Syam.g_01299
OG0000693	Syah.g_01787	Syam.g_01298
OG0000694	Syah.g_01786	Syam.g_01297
OG0000695	Syah.g_01586	Syam.g_01088
OG0000696	Syah.g_01587	Syam.g_01089
OG0000697	Syah.g_01589	Syam.g_01091
OG0000698	Syah.g_01592	Syam.g_01094
OG0000699	Syah.g_01594	Syam.g_01096
OG0000700	Syah.g_01595	Syam.g_01097
OG0000701	Syah.g_01596	Syam.g_01098
OG0000702	Syah.g_01604	Syam.g_01106
OG0000703	Syah.g_01605	Syam.g_01107
OG0000704	Syah.g_01608	Syam.g_01109
OG0000705	Syah.g_01614	Syam.g_01116
OG0000706	Syah.g_01615	Syam.g_01117
OG0000707	Syah.g_01616	Syam.g_01118
OG0000708	Syah.g_01619	Syam.g_01121
OG0000709	Syah.g_01627	Syam.g_01131
OG0000710	Syah.g_01631	Syam.g_01135
OG0000711	Syah.g_01661	Syam.g_01165
OG0000712	Syah.g_01662	Syam.g_01167
OG0000713	Syah.g_01663	Syam.g_01168
OG0000714	Syah.g_01665	Syam.g_01170
OG0000715	Syah.g_01667	Syam.g_01172
OG0000716	Syah.g_01671	Syam.g_01176
OG0000717	Syah.g_01672	Syam.g_01177
OG0000718	Syah.g_01676	Syam.g_01181
OG0000719	Syah.g_01678	Syam.g_01183
OG0000720	Syah.g_01691	Syam.g_01197
OG0000721	Syah.g_01693	Syam.g_01199
OG0000722	Syah.g_01694	Syam.g_01200
OG0000723	Syah.g_01704	Syam.g_01224
OG0000724	Syah.g_02036	Syam.g_00768
OG0000725	Syah.g_02027	Syam.g_00777
OG0000726	Syah.g_02026	Syam.g_00778
OG0000727	Syah.g_02025	Syam.g_00779
OG0000728	Syah.g_02023	Syam.g_00781
OG0000729	Syah.g_00263	Syam.g_00105
OG0000730	Syah.g_00855	Syam.g_00454
OG0000731	Syah.g_00867	Syam.g_00466
OG0000732	Syah.g_00319	Syam.g_00051
OG0000733	Syah.g_00473	Syam.g_02339
OG0000734	Syah.g_02545	Syam.g_02128
OG0000735	Syah.g_02178	Syam.g_01810
OG0000736	Syah.g_02177	Syam.g_01809
OG0000737	Syah.g_02176	Syam.g_01808
OG0000738	Syah.g_02170	Syam.g_01803
OG0000739	Syah.g_02165	Syam.g_01802
OG0000740	Syah.g_02164	Syam.g_01801
OG0000741	Syah.g_02161	Syam.g_01798
OG0000742	Syah.g_02159	Syam.g_01796
OG0000743	Syah.g_02157	Syam.g_01794
OG0000744	Syah.g_02156	Syam.g_01793
OG0000745	Syah.g_02154	Syam.g_01791
OG0000746	Syah.g_02151	Syam.g_01789
OG0000747	Syah.g_02150	Syam.g_01788
OG0000748	Syah.g_02140	Syam.g_01779
OG0000749	Syah.g_02138	Syam.g_01776
OG0000750	Syah.g_02137	Syam.g_01775
OG0000751	Syah.g_02130	Syam.g_01770
OG0000752	Syah.g_02128	Syam.g_01768
OG0000753	Syah.g_02125	Syam.g_01765
OG0000754	Syah.g_01431	Syam.g_00910
OG0000755	Syah.g_01423	Syam.g_00900
OG0000756	Syah.g_01422	Syam.g_00899
OG0000757	Syah.g_01415	Syam.g_00891
OG0000758	Syah.g_01414	Syam.g_00890
OG0000759	Syah.g_01413	Syam.g_00889
OG0000760	Syah.g_01412	Syam.g_00888
OG0000761	Syah.g_01411	Syam.g_00886
OG0000762	Syah.g_01409	Syam.g_00884
OG0000763	Syah.g_01407	Syam.g_00882
OG0000764	Syah.g_01406	Syam.g_00881
OG0000765	Syah.g_01392	Syam.g_00864
OG0000766	Syah.g_01391	Syam.g_00863
OG0000767	Syah.g_01389	Syam.g_00861
OG0000768	Syah.g_01388	Syam.g_00860
OG0000769	Syah.g_01386	Syam.g_00858
OG0000770	Syah.g_01383	Syam.g_00855
OG0000771	Syah.g_02042	Syam.g_00762
OG0000772	Syah.g_01351	Syam.g_01005
OG0000773	Syah.g_02187	Syam.g_01816
OG0000774	Syah.g_02191	Syam.g_01820
OG0000775	Syah.g_02193	Syam.g_01823
OG0000776	Syah.g_02194	Syam.g_01824
OG0000777	Syah.g_02195	Syam.g_01825
OG0000778	Syah.g_02196	Syam.g_01826
OG0000779	Syah.g_02201	Syam.g_01832
OG0000780	Syah.g_02205	Syam.g_01835
OG0000781	Syah.g_02209	Syam.g_01839
OG0000782	Syah.g_02210	Syam.g_01840
OG0000783	Syah.g_02211	Syam.g_01841
OG0000784	Syah.g_02212	Syam.g_01842
OG0000785	Syah.g_02214	Syam.g_01844
OG0000786	Syah.g_01171	Syam.g_01700
OG0000787	Syah.g_01170	Syam.g_01701
OG0000788	Syah.g_01922	Syam.g_01455
OG0000789	Syah.g_01556	Syam.g_01044
OG0000790	Syah.g_00981	Syam.g_00570
OG0000791	Syah.g_00980	Syam.g_00568
OG0000792	Syah.g_00979	Syam.g_00567
OG0000793	Syah.g_00974	Syam.g_00562
OG0000794	Syah.g_00973	Syam.g_00561
OG0000795	Syah.g_00972	Syam.g_00560
OG0000796	Syah.g_00968	Syam.g_00556
OG0000797	Syah.g_00967	Syam.g_00555
OG0000798	Syah.g_00627	Syam.g_00233
OG0000799	Syah.g_01326	Syam.g_01585
OG0000800	Syah.g_01325	Syam.g_01588
OG0000801	Syah.g_01324	Syam.g_01589
OG0000802	Syah.g_01320	Syam.g_01592
OG0000803	Syah.g_01315	Syam.g_01597
OG0000804	Syah.g_01312	Syam.g_01600
OG0000805	Syah.g_01303	Syam.g_01602
OG0000806	Syah.g_01301	Syam.g_01604
OG0000807	Syah.g_01299	Syam.g_01606
OG0000808	Syah.g_01298	Syam.g_01607
OG0000809	Syah.g_01295	Syam.g_01610
OG0000810	Syah.g_01294	Syam.g_01611
OG0000811	Syah.g_01286	Syam.g_01616
OG0000812	Syah.g_01284	Syam.g_01618
OG0000813	Syah.g_01283	Syam.g_01619
OG0000814	Syah.g_01281	Syam.g_01621
OG0000815	Syah.g_01280	Syam.g_01622
OG0000816	Syah.g_01279	Syam.g_01624
OG0000817	Syah.g_01278	Syam.g_01625
OG0000818	Syah.g_01272	Syam.g_01631
OG0000819	Syah.g_01271	Syam.g_01632
OG0000820	Syah.g_01270	Syam.g_01633
OG0000821	Syah.g_01265	Syam.g_01639
OG0000822	Syah.g_01263	Syam.g_01641
OG0000823	Syah.g_01262	Syam.g_01642
OG0000824	Syah.g_01258	Syam.g_01648
OG0000825	Syah.g_01257	Syam.g_01649
OG0000826	Syah.g_01256	Syam.g_01650
OG0000827	Syah.g_01254	Syam.g_01651
OG0000828	Syah.g_01251	Syam.g_01655
OG0000829	Syah.g_01250	Syam.g_01656
OG0000830	Syah.g_01249	Syam.g_01657
OG0000831	Syah.g_01247	Syam.g_01659
OG0000832	Syah.g_02311	Syam.g_01923
OG0000833	Syah.g_02322	Syam.g_01932
OG0000834	Syah.g_02324	Syam.g_01933
OG0000835	Syah.g_02325	Syam.g_01934
OG0000836	Syah.g_02329	Syam.g_01937
OG0000837	Syah.g_02330	Syam.g_01938
OG0000838	Syah.g_02334	Syam.g_01946
OG0000839	Syah.g_02335	Syam.g_01947
OG0000840	Syah.g_02336	Syam.g_01948
OG0000841	Syah.g_02337	Syam.g_01949
OG0000842	Syah.g_02338	Syam.g_01950
OG0000843	Syah.g_02339	Syam.g_01951
OG0000844	Syah.g_02341	Syam.g_01953
OG0000845	Syah.g_02342	Syam.g_01954
OG0000846	Syah.g_02343	Syam.g_01955
OG0000847	Syah.g_02344	Syam.g_01956
OG0000848	Syah.g_02346	Syam.g_01958
OG0000849	Syah.g_02347	Syam.g_01959
OG0000850	Syah.g_02349	Syam.g_01961
OG0000851	Syah.g_02359	Syam.g_01966
OG0000852	Syah.g_02360	Syam.g_01967
OG0000853	Syah.g_02364	Syam.g_01971
OG0000854	Syah.g_02366	Syam.g_01973
OG0000855	Syah.g_02367	Syam.g_01974
OG0000856	Syah.g_01951	Syam.g_01483
OG0000857	Syah.g_01761	Syam.g_01273
OG0000858	Syah.g_02373	Syam.g_01980
OG0000859	Syah.g_02374	Syam.g_01981
OG0000860	Syah.g_02386	Syam.g_01992
OG0000861	Syah.g_02387	Syam.g_01993
OG0000862	Syah.g_02389	Syam.g_01994
OG0000863	Syah.g_02391	Syam.g_01996
OG0000864	Syah.g_02392	Syam.g_01997
OG0000865	Syah.g_02396	Syam.g_01998
OG0000866	Syah.g_02397	Syam.g_01999
OG0000867	Syah.g_02398	Syam.g_02000
OG0000868	Syah.g_02401	Syam.g_02003
OG0000869	Syah.g_02406	Syam.g_02007
OG0000870	Syah.g_02411	Syam.g_02012
OG0000871	Syah.g_02412	Syam.g_02013
OG0000872	Syah.g_02421	Syam.g_02021
OG0000873	Syah.g_02424	Syam.g_02024
OG0000874	Syah.g_02420	Syam.g_02019
OG0000875	Syah.g_02426	Syam.g_02026
OG0000876	Syah.g_02250	Syam.g_01877
OG0000877	Syah.g_02254	Syam.g_01882
OG0000878	Syah.g_02255	Syam.g_01883
OG0000879	Syah.g_02256	Syam.g_01884
OG0000880	Syah.g_02257	Syam.g_01885
OG0000881	Syah.g_02262	Syam.g_01891
OG0000882	Syah.g_02267	Syam.g_01896
OG0000883	Syah.g_02270	Syam.g_01898
OG0000884	Syah.g_02272	Syam.g_01900
OG0000885	Syah.g_02273	Syam.g_01901
OG0000886	Syah.g_02274	Syam.g_01902
OG0000887	Syah.g_02275	Syam.g_01903
OG0000888	Syah.g_02277	Syam.g_01905
OG0000889	Syah.g_02279	Syam.g_01907
OG0000890	Syah.g_02284	Syam.g_01910
OG0000891	Syah.g_02285	Syam.g_01911
OG0000892	Syah.g_02288	Syam.g_01913
OG0000893	Syah.g_00684	Syam.g_00287
OG0000894	Syah.g_00690	Syam.g_00290
OG0000895	Syah.g_00694	Syam.g_00294
OG0000896	Syah.g_00695	Syam.g_00295
OG0000897	Syah.g_00697	Syam.g_00297
OG0000898	Syah.g_00698	Syam.g_00298
OG0000899	Syah.g_00699	Syam.g_00299
OG0000900	Syah.g_00700	Syam.g_00300
OG0000901	Syah.g_00705	Syam.g_00305
OG0000902	Syah.g_00707	Syam.g_00307
OG0000903	Syah.g_00739	Syam.g_00322
OG0000904	Syah.g_00734	Syam.g_00317
OG0000905	Syah.g_00731	Syam.g_00312
OG0000906	Syah.g_00729	Syam.g_00309
OG0000907	Syah.g_00741	Syam.g_00324
OG0000908	Syah.g_00744	Syam.g_00327
OG0000909	Syah.g_00745	Syam.g_00328
OG0000910	Syah.g_00746	Syam.g_00329
OG0000911	Syah.g_00748	Syam.g_00331
OG0000912	Syah.g_00749	Syam.g_00332
OG0000913	Syah.g_00750	Syam.g_00333
OG0000914	Syah.g_00751	Syam.g_00334
OG0000915	Syah.g_00752	Syam.g_00336
OG0000916	Syah.g_00753	Syam.g_00337
OG0000917	Syah.g_00754	Syam.g_00338
OG0000918	Syah.g_00755	Syam.g_00339
OG0000919	Syah.g_00756	Syam.g_00340
OG0000920	Syah.g_00757	Syam.g_00341
OG0000921	Syah.g_00758	Syam.g_00342
OG0000922	Syah.g_00759	Syam.g_00343
OG0000923	Syah.g_00763	Syam.g_00347
OG0000924	Syah.g_00764	Syam.g_00348
OG0000925	Syah.g_00765	Syam.g_00349
OG0000926	Syah.g_00766	Syam.g_00350
OG0000927	Syah.g_00768	Syam.g_00352
OG0000928	Syah.g_00769	Syam.g_00353
OG0000929	Syah.g_00770	Syam.g_00354
OG0000930	Syah.g_00771	Syam.g_00355
OG0000931	Syah.g_00772	Syam.g_00356
OG0000932	Syah.g_00773	Syam.g_00357
OG0000933	Syah.g_00778	Syam.g_00363
OG0000934	Syah.g_00780	Syam.g_00365
OG0000935	Syah.g_00781	Syam.g_00366
OG0000936	Syah.g_00782	Syam.g_00368
OG0000937	Syah.g_00783	Syam.g_00369
OG0000938	Syah.g_00787	Syam.g_00373
OG0000939	Syah.g_00788	Syam.g_00374
OG0000940	Syah.g_00795	Syam.g_00381
OG0000941	Syah.g_00797	Syam.g_00383
OG0000942	Syah.g_00799	Syam.g_00385
OG0000943	Syah.g_00800	Syam.g_00386
OG0000944	Syah.g_00802	Syam.g_00388
OG0000945	Syah.g_00804	Syam.g_00390
OG0000946	Syah.g_00809	Syam.g_00395
OG0000947	Syah.g_00812	Syam.g_00398
OG0000948	Syah.g_00813	Syam.g_00399
OG0000949	Syah.g_00173	Syam.g_00159
OG0000950	Syah.g_00184	Syam.g_00150
OG0000951	Syah.g_00190	Syam.g_00145
OG0000952	Syah.g_00202	Syam.g_00140
OG0000953	Syah.g_00207	Syam.g_00136
OG0000954	Syah.g_00233	Syam.g_00131
OG0000955	Syah.g_00234	Syam.g_00130
OG0000956	Syah.g_00236	Syam.g_00128
OG0000957	Syah.g_00248	Syam.g_00117
OG0000958	Syah.g_00249	Syam.g_00116
OG0000959	Syah.g_00253	Syam.g_00112
OG0000960	Syah.g_00254	Syam.g_00111
OG0000961	Syah.g_00259	Syam.g_00108
OG0000962	Syah.g_00262	Syam.g_00106
OG0000963	Syah.g_00267	Syam.g_00101
OG0000964	Syah.g_00268	Syam.g_00100
OG0000965	Syah.g_00269	Syam.g_00099
OG0000966	Syah.g_00288	Syam.g_00074
OG0000967	Syah.g_00300	Syam.g_00069
OG0000968	Syah.g_00295	Syam.g_00077
OG0000969	Syah.g_00297	Syam.g_00072
OG0000970	Syah.g_00298	Syam.g_00071
OG0000971	Syah.g_00303	Syam.g_00066
OG0000972	Syah.g_00304	Syam.g_00065
OG0000973	Syah.g_00305	Syam.g_00064
OG0000974	Syah.g_00306	Syam.g_00063
OG0000975	Syah.g_00307	Syam.g_00062
OG0000976	Syah.g_00308	Syam.g_00061
OG0000977	Syah.g_00310	Syam.g_00059
OG0000978	Syah.g_00312	Syam.g_00058
OG0000979	Syah.g_00315	Syam.g_00055
OG0000980	Syah.g_00318	Syam.g_00052
OG0000981	Syah.g_00321	Syam.g_00049
OG0000982	Syah.g_00511	Syam.g_02314
OG0000983	Syah.g_00510	Syam.g_02315
OG0000984	Syah.g_00509	Syam.g_02316
OG0000985	Syah.g_00505	Syam.g_02318
OG0000986	Syah.g_00496	Syam.g_02320
OG0000987	Syah.g_00494	Syam.g_02322
OG0000988	Syah.g_00489	Syam.g_02327
OG0000989	Syah.g_00481	Syam.g_02334
OG0000990	Syah.g_00466	Syam.g_02346
OG0000991	Syah.g_00462	Syam.g_02348
OG0000992	Syah.g_00460	Syam.g_02351
OG0000993	Syah.g_00459	Syam.g_02352
OG0000994	Syah.g_00457	Syam.g_02354
OG0000995	Syah.g_00452	Syam.g_02359
OG0000996	Syah.g_00412	Syam.g_02405
OG0000997	Syah.g_00403	Syam.g_02416
OG0000998	Syah.g_00401	Syam.g_02418
OG0000999	Syah.g_00400	Syam.g_02419
OG0001000	Syah.g_00397	Syam.g_02422
OG0001001	Syah.g_00392	Syam.g_02427
OG0001002	Syah.g_00386	Syam.g_02433
OG0001003	Syah.g_00384	Syam.g_02434
OG0001004	Syah.g_00383	Syam.g_02435
OG0001005	Syah.g_00382	Syam.g_02436
OG0001006	Syah.g_00375	Syam.g_02444
OG0001007	Syah.g_00373	Syam.g_02446
OG0001008	Syah.g_02235	Syam.g_01866
OG0001009	Syah.g_00344	Syam.g_00032
OG0001010	Syah.g_00343	Syam.g_00033
OG0001011	Syah.g_00342	Syam.g_00034
OG0001012	Syah.g_00514	Syam.g_02310
OG0001013	Syah.g_00527	Syam.g_02296
OG0001014	Syah.g_00531	Syam.g_02292
OG0001015	Syah.g_00532	Syam.g_02291
OG0001016	Syah.g_02487	Syam.g_02067
OG0001017	Syah.g_02493	Syam.g_02073
OG0001018	Syah.g_02495	Syam.g_02075
OG0001019	Syah.g_02512	Syam.g_02093
OG0001020	Syah.g_02517	Syam.g_02098
OG0001021	Syah.g_02521	Syam.g_02102
OG0001022	Syah.g_02524	Syam.g_02106
OG0001023	Syah.g_02525	Syam.g_02107
OG0001024	Syah.g_02529	Syam.g_02111
OG0001025	Syah.g_02534	Syam.g_02118
OG0001026	Syah.g_02547	Syam.g_02130
OG0001027	Syah.g_00001	Syam.g_02135
OG0001028	Syah.g_00003	Syam.g_02137
OG0001029	Syah.g_00005	Syam.g_02139
OG0001030	Syah.g_00025	Syam.g_02163
OG0001031	Syah.g_00611	Syam.g_02239
OG0001032	Syah.g_00609	Syam.g_02241
OG0001033	Syah.g_00577	Syam.g_02265
OG0001034	Syah.g_00908	Syam.g_00508
OG0001035	Syah.g_00660	Syam.g_00265
OG0001036	Syah.g_00655	Syam.g_00261
OG0001037	Syah.g_00653	Syam.g_00259
OG0001038	Syah.g_00626	Syam.g_00232
OG0001039	Syah.g_00623	Syam.g_00229
OG0001040	Syah.g_00090	Syam.g_00226
OG0001042	Syah.g_00122	Syam.g_00196
OG0001043	Syah.g_00126	Syam.g_00192
OG0001044	Syah.g_00857	Syam.g_00456
OG0001045	Syah.g_00870	Syam.g_00469
OG0001046	Syah.g_01647	Syam.g_01151
OG0001047	Syah.g_02233	Syam.g_01864
OG0001048	Syah.g_02232	Syam.g_01863
OG0001049	Syah.g_02225	Syam.g_01855
OG0001050	Syah.g_02224	Syam.g_01854
OG0001051	Syah.g_02223	Syam.g_01853
OG0001052	Syah.g_01217	Syam.g_01672
OG0001053	Syah.g_01000	Syam.g_00586
OG0001054	Syah.g_01017	Syam.g_00603
OG0001055	Syah.g_01037	Syam.g_00624
OG0001056	Syah.g_01069	Syam.g_00656
OG0001057	Syah.g_01075	Syam.g_00664
OG0001058	Syah.g_01091	Syam.g_00677
OG0001059	Syah.g_01095	Syam.g_00681
OG0001060	Syah.g_01102	Syam.g_00688
OG0001061	Syah.g_01123	Syam.g_01744
OG0001062	Syah.g_01125	Syam.g_01742
OG0001063	Syah.g_01129	Syam.g_01737
OG0001064	Syah.g_01130	Syam.g_01736
OG0001065	Syah.g_01131	Syam.g_01735
OG0001066	Syah.g_01132	Syam.g_01734
OG0001067	Syah.g_01133	Syam.g_01733
OG0001068	Syah.g_01134	Syam.g_01732
OG0001069	Syah.g_01135	Syam.g_01731
OG0001070	Syah.g_01138	Syam.g_01728
OG0001071	Syah.g_01139	Syam.g_01727
OG0001072	Syah.g_01144	Syam.g_01723
OG0001074	Syah.g_01970	Syam.g_01504
OG0001075	Syah.g_01969	Syam.g_01502
OG0001076	Syah.g_01959	Syam.g_01491
OG0001077	Syah.g_01948	Syam.g_01480
OG0001078	Syah.g_01934	Syam.g_01467
OG0001079	Syah.g_01921	Syam.g_01454
OG0001080	Syah.g_01538	Syam.g_01034
OG0001081	Syah.g_01487	Syam.g_01386
OG0001082	Syah.g_01488	Syam.g_01385
OG0001083	Syah.g_01495	Syam.g_01377
OG0001084	Syah.g_01496	Syam.g_01376
OG0001085	Syah.g_01506	Syam.g_01366
OG0001086	Syah.g_01508	Syam.g_01364
OG0001087	Syah.g_01992	Syam.g_00813
OG0001088	Syah.g_01995	Syam.g_00809
OG0001089	Syah.g_02019	Syam.g_00785
OG0001090	Syah.g_01728	Syam.g_01246
OG0001091	Syah.g_01726	Syam.g_01244
OG0001092	Syah.g_01724	Syam.g_01242
OG0001093	Syah.g_01718	Syam.g_01236
OG0001094	Syah.g_01785	Syam.g_01296
OG0001095	Syah.g_01764	Syam.g_01276
OG0001096	Syah.g_01748	Syam.g_01260
OG0001097	Syah.g_02094	Syam.g_00727
OG0001098	Syah.g_01542	Syam.g_01037
OG0001099	Syah.g_00004	Syam.g_02138
OG0001100	Syah.g_01522	Syam.g_01356
OG0001101	Syah.g_01523	Syam.g_01355
OG0001103	Syah.g_01528	Syam.g_01350
OG0001104	Syah.g_01801	Syam.g_01311
OG0001105	Syah.g_01797	Syam.g_01307
OG0001106	Syah.g_01609	Syam.g_01110
OG0001107	Syah.g_01620	Syam.g_01122
OG0001108	Syah.g_01628	Syam.g_01132
OG0001109	Syah.g_01630	Syam.g_01134
OG0001110	Syah.g_01632	Syam.g_01136
OG0001111	Syah.g_01634	Syam.g_01138
OG0001112	Syah.g_01636	Syam.g_01140
OG0001113	Syah.g_01637	Syam.g_01141
OG0001114	Syah.g_01638	Syam.g_01142
OG0001115	Syah.g_01642	Syam.g_01146
OG0001116	Syah.g_01644	Syam.g_01148
OG0001117	Syah.g_01645	Syam.g_01149
OG0001118	Syah.g_01646	Syam.g_01150
OG0001119	Syah.g_01648	Syam.g_01152
OG0001120	Syah.g_01652	Syam.g_01156
OG0001121	Syah.g_00927, Syah.g_02183	Syam.g_00970
OG0001122	Syah.g_01679	Syam.g_01184
OG0001123	Syah.g_01686	Syam.g_01191
OG0001124	Syah.g_01688	Syam.g_01194
OG0001125	Syah.g_01690	Syam.g_01196
OG0001126	Syah.g_02058	Syam.g_00757
OG0001127	Syah.g_02057	Syam.g_00758
OG0001128	Syah.g_02040	Syam.g_00764
OG0001129	Syah.g_02038	Syam.g_00766
OG0001130	Syah.g_02037	Syam.g_00767
OG0001131	Syah.g_01819	Syam.g_01337
OG0001132	Syah.g_01850	Syam.g_01020
OG0001134	Syah.g_01437	Syam.g_00915
OG0001135	Syah.g_01439	Syam.g_00917
OG0001136	Syah.g_02160	Syam.g_01797
OG0001137	Syah.g_02141	Syam.g_01780
OG0001138	Syah.g_01421	Syam.g_00898
OG0001139	Syah.g_01419	Syam.g_00896
OG0001140	Syah.g_01418	Syam.g_00895
OG0001141	Syah.g_01417	Syam.g_00894
OG0001142	Syah.g_01416	Syam.g_00892
OG0001143	Syah.g_01408	Syam.g_00883
OG0001144	Syah.g_01399	Syam.g_00873
OG0001145	Syah.g_02188	Syam.g_01817
OG0001146	Syah.g_02206	Syam.g_01836
OG0001147	Syah.g_01234	Syam.g_01665
OG0001148	Syah.g_00984	Syam.g_00573
OG0001149	Syah.g_00983	Syam.g_00572
OG0001150	Syah.g_00982	Syam.g_00571
OG0001151	Syah.g_00970	Syam.g_00558
OG0001152	Syah.g_00969	Syam.g_00557
OG0001153	Syah.g_01253	Syam.g_01652
OG0001154	Syah.g_01252	Syam.g_01654
OG0001155	Syah.g_02313	Syam.g_01925
