Orthogroup	Syah	Prbk
OG0000571	Syah.g_01122	Prbk.g_01108
OG0000572	Syah.g_01137	Prbk.g_01124
OG0000573	Syah.g_01146	Prbk.g_01131
OG0000574	Syah.g_01147	Prbk.g_01132
OG0000575	Syah.g_01151	Prbk.g_01141
OG0000576	Syah.g_01153	Prbk.g_01143
OG0000577	Syah.g_01154	Prbk.g_01144
OG0000578	Syah.g_01155	Prbk.g_01145
OG0000579	Syah.g_01156	Prbk.g_01146
OG0000580	Syah.g_01157	Prbk.g_01147
OG0000581	Syah.g_01163	Prbk.g_01151
OG0000582	Syah.g_01979	Prbk.g_01155
OG0000583	Syah.g_01978	Prbk.g_01156
OG0000584	Syah.g_01977	Prbk.g_01157
OG0000585	Syah.g_01975	Prbk.g_01159
OG0000586	Syah.g_01974	Prbk.g_01161
OG0000587	Syah.g_01972	Prbk.g_01163
OG0000588	Syah.g_01966	Prbk.g_02605
OG0000589	Syah.g_01962	Prbk.g_02608
OG0000590	Syah.g_01961	Prbk.g_02609
OG0000591	Syah.g_01954	Prbk.g_02616
OG0000592	Syah.g_01953	Prbk.g_02617
OG0000593	Syah.g_01939	Prbk.g_02627
OG0000594	Syah.g_01938	Prbk.g_02628
OG0000595	Syah.g_01937	Prbk.g_02629
OG0000596	Syah.g_01932	Prbk.g_02634
OG0000597	Syah.g_01929	Prbk.g_02637
OG0000598	Syah.g_01928	Prbk.g_02638
OG0000599	Syah.g_01925	Prbk.g_02648
OG0000600	Syah.g_01924	Prbk.g_02649
OG0000601	Syah.g_01923	Prbk.g_02650
OG0000602	Syah.g_01917	Prbk.g_02654
OG0000603	Syah.g_01916	Prbk.g_02655
OG0000604	Syah.g_01913	Prbk.g_02656
OG0000605	Syah.g_01825	Prbk.g_00740
OG0000606	Syah.g_01485	Prbk.g_00729
OG0000607	Syah.g_01489	Prbk.g_00726
OG0000608	Syah.g_01490	Prbk.g_00725
OG0000609	Syah.g_01492	Prbk.g_00723
OG0000610	Syah.g_01499	Prbk.g_00715
OG0000611	Syah.g_01502	Prbk.g_00712
OG0000612	Syah.g_01503	Prbk.g_00711
OG0000613	Syah.g_00147	Prbk.g_00478
OG0000614	Syah.g_02004	Prbk.g_01802
OG0000615	Syah.g_01814	Prbk.g_02429
OG0000616	Syah.g_00389	Prbk.g_02262
OG0000617	Syah.g_01722	Prbk.g_00613
OG0000618	Syah.g_01721	Prbk.g_00612
OG0000619	Syah.g_01720	Prbk.g_00611
OG0000620	Syah.g_01713	Prbk.g_00607
OG0000621	Syah.g_01712	Prbk.g_00606
OG0000622	Syah.g_01711	Prbk.g_00605
OG0000623	Syah.g_01710	Prbk.g_00604
OG0000624	Syah.g_01708	Prbk.g_00603
OG0000625	Syah.g_01707	Prbk.g_00602
OG0000626	Syah.g_01706	Prbk.g_00601
OG0000627	Syah.g_01569	Prbk.g_02376
OG0000628	Syah.g_01570	Prbk.g_02375
OG0000629	Syah.g_01573	Prbk.g_02372
OG0000630	Syah.g_01577	Prbk.g_02368
OG0000631	Syah.g_01582	Prbk.g_02362
OG0000632	Syah.g_01583	Prbk.g_02361
OG0000633	Syah.g_01584	Prbk.g_02360
OG0000634	Syah.g_01783	Prbk.g_02464
OG0000635	Syah.g_01782	Prbk.g_02465
OG0000636	Syah.g_01780	Prbk.g_02467
OG0000637	Syah.g_01778	Prbk.g_02469
OG0000638	Syah.g_01777	Prbk.g_02470
OG0000639	Syah.g_01776	Prbk.g_02471
OG0000640	Syah.g_01775	Prbk.g_02472
OG0000641	Syah.g_01771	Prbk.g_02476
OG0000642	Syah.g_01770	Prbk.g_02477
OG0000643	Syah.g_01768	Prbk.g_02478
OG0000644	Syah.g_01767	Prbk.g_02479
OG0000645	Syah.g_01765	Prbk.g_02480
OG0000646	Syah.g_01762	Prbk.g_02483
OG0000647	Syah.g_01760	Prbk.g_02486
OG0000648	Syah.g_01757	Prbk.g_02488
OG0000649	Syah.g_01756	Prbk.g_02489
OG0000650	Syah.g_01755	Prbk.g_02490
OG0000651	Syah.g_01754	Prbk.g_02491
OG0000652	Syah.g_01753	Prbk.g_02492
OG0000653	Syah.g_01751	Prbk.g_02494
OG0000654	Syah.g_01750	Prbk.g_02495
OG0000655	Syah.g_01749	Prbk.g_02496
OG0000656	Syah.g_01746	Prbk.g_02499
OG0000657	Syah.g_02083	Prbk.g_02532
OG0000658	Syah.g_02086	Prbk.g_02534
OG0000659	Syah.g_02087	Prbk.g_02535
OG0000660	Syah.g_02091	Prbk.g_02539
OG0000661	Syah.g_02093	Prbk.g_02541
OG0000662	Syah.g_02095	Prbk.g_02543
OG0000663	Syah.g_02098	Prbk.g_02546
OG0000664	Syah.g_02099	Prbk.g_02547
OG0000665	Syah.g_01895	Prbk.g_02560
OG0000666	Syah.g_01826	Prbk.g_02563
OG0000667	Syah.g_00714	Prbk.g_02570
OG0000668	Syah.g_01680	Prbk.g_00582
OG0000669	Syah.g_01520	Prbk.g_02580
OG0000670	Syah.g_02352	Prbk.g_01662
OG0000671	Syah.g_01524	Prbk.g_02391
OG0000672	Syah.g_01527	Prbk.g_02394
OG0000673	Syah.g_01530	Prbk.g_02397
OG0000674	Syah.g_01532	Prbk.g_02399
OG0000675	Syah.g_01533	Prbk.g_02400
OG0000676	Syah.g_01535	Prbk.g_02408
OG0000677	Syah.g_01536	Prbk.g_02410
OG0000678	Syah.g_01821	Prbk.g_02415
OG0000679	Syah.g_01812	Prbk.g_02435
OG0000680	Syah.g_01811	Prbk.g_02436
OG0000681	Syah.g_01808	Prbk.g_02438
OG0000682	Syah.g_01807	Prbk.g_02439
OG0000683	Syah.g_01806	Prbk.g_02440
OG0000684	Syah.g_01802	Prbk.g_02453
OG0000685	Syah.g_01800	Prbk.g_02451
OG0000686	Syah.g_01799	Prbk.g_02450
OG0000687	Syah.g_01798	Prbk.g_02449
OG0000688	Syah.g_01793	Prbk.g_02455
OG0000689	Syah.g_01791	Prbk.g_02456
OG0000690	Syah.g_01790	Prbk.g_02457
OG0000691	Syah.g_01789	Prbk.g_02458
OG0000692	Syah.g_01788	Prbk.g_02459
OG0000693	Syah.g_01787	Prbk.g_02460
OG0000694	Syah.g_01786	Prbk.g_02461
OG0000695	Syah.g_01586	Prbk.g_02358
OG0000696	Syah.g_01587	Prbk.g_02357
OG0000697	Syah.g_01589	Prbk.g_02355
OG0000698	Syah.g_01592	Prbk.g_02352
OG0000699	Syah.g_01594	Prbk.g_02350
OG0000700	Syah.g_01595	Prbk.g_02349
OG0000701	Syah.g_01596	Prbk.g_02348
OG0000702	Syah.g_01604	Prbk.g_02340
OG0000703	Syah.g_01605	Prbk.g_02339
OG0000704	Syah.g_01608	Prbk.g_02337
OG0000705	Syah.g_01614	Prbk.g_02331
OG0000706	Syah.g_01615	Prbk.g_02330
OG0000707	Syah.g_01616	Prbk.g_02329
OG0000708	Syah.g_01619	Prbk.g_02327
OG0000709	Syah.g_01627	Prbk.g_02320
OG0000710	Syah.g_01631	Prbk.g_02316
OG0000711	Syah.g_01661	Prbk.g_02293
OG0000712	Syah.g_01662	Prbk.g_02292
OG0000713	Syah.g_01663	Prbk.g_00562
OG0000714	Syah.g_01665	Prbk.g_00566
OG0000715	Syah.g_01667	Prbk.g_00568
OG0000716	Syah.g_01671	Prbk.g_00572
OG0000717	Syah.g_01672	Prbk.g_00573
OG0000718	Syah.g_01676	Prbk.g_00578
OG0000719	Syah.g_01678	Prbk.g_00580
OG0000720	Syah.g_01691	Prbk.g_00593
OG0000721	Syah.g_01693	Prbk.g_00594
OG0000722	Syah.g_01694	Prbk.g_00595
OG0000723	Syah.g_01704	Prbk.g_00599
OG0000724	Syah.g_02036	Prbk.g_00061
OG0000725	Syah.g_02027	Prbk.g_00054
OG0000726	Syah.g_02026	Prbk.g_00053
OG0000727	Syah.g_02025	Prbk.g_00052
OG0000728	Syah.g_02023	Prbk.g_00051
OG0000729	Syah.g_00263	Prbk.g_01531
OG0000730	Syah.g_00855	Prbk.g_00869
OG0000731	Syah.g_00867	Prbk.g_00879
OG0000732	Syah.g_00319	Prbk.g_01601
OG0000733	Syah.g_00473	Prbk.g_02202
OG0000734	Syah.g_02545	Prbk.g_00004
OG0000735	Syah.g_02178	Prbk.g_01037
OG0000736	Syah.g_02177	Prbk.g_01036
OG0000737	Syah.g_02176	Prbk.g_01035
OG0000738	Syah.g_02170	Prbk.g_01028
OG0000739	Syah.g_02165	Prbk.g_01026
OG0000740	Syah.g_02164	Prbk.g_01025
OG0000741	Syah.g_02161	Prbk.g_01022
OG0000742	Syah.g_02159	Prbk.g_01020
OG0000743	Syah.g_02157	Prbk.g_01018
OG0000744	Syah.g_02156	Prbk.g_01017
OG0000745	Syah.g_02154	Prbk.g_00141
OG0000746	Syah.g_02151	Prbk.g_00143
OG0000747	Syah.g_02150	Prbk.g_00144
OG0000748	Syah.g_02140	Prbk.g_00156
OG0000749	Syah.g_02138	Prbk.g_00157
OG0000750	Syah.g_02137	Prbk.g_00158
OG0000751	Syah.g_02130	Prbk.g_00105
OG0000752	Syah.g_02128	Prbk.g_00103
OG0000753	Syah.g_02125	Prbk.g_00100
OG0000754	Syah.g_01431	Prbk.g_01501
OG0000755	Syah.g_01423	Prbk.g_00139
OG0000756	Syah.g_01422	Prbk.g_00138
OG0000757	Syah.g_01415	Prbk.g_00131
OG0000758	Syah.g_01414	Prbk.g_00130
OG0000759	Syah.g_01413	Prbk.g_00129
OG0000760	Syah.g_01412	Prbk.g_00128
OG0000761	Syah.g_01411	Prbk.g_00127
OG0000762	Syah.g_01409	Prbk.g_01503
OG0000763	Syah.g_01407	Prbk.g_01505
OG0000764	Syah.g_01406	Prbk.g_01506
OG0000765	Syah.g_01392	Prbk.g_00178
OG0000766	Syah.g_01391	Prbk.g_00177
OG0000767	Syah.g_01389	Prbk.g_00175
OG0000768	Syah.g_01388	Prbk.g_00174
OG0000769	Syah.g_01386	Prbk.g_00098
OG0000770	Syah.g_01383	Prbk.g_00122
OG0000771	Syah.g_02042	Prbk.g_00066
OG0000772	Syah.g_01351	Prbk.g_02011
OG0000773	Syah.g_02187	Prbk.g_00162
OG0000774	Syah.g_02191	Prbk.g_01192
OG0000775	Syah.g_02193	Prbk.g_01190
OG0000776	Syah.g_02194	Prbk.g_01189
OG0000777	Syah.g_02195	Prbk.g_01188
OG0000778	Syah.g_02196	Prbk.g_01187
OG0000779	Syah.g_02201	Prbk.g_01182
OG0000780	Syah.g_02205	Prbk.g_01179
OG0000781	Syah.g_02209	Prbk.g_01175
OG0000782	Syah.g_02210	Prbk.g_01174
OG0000783	Syah.g_02211	Prbk.g_01173
OG0000784	Syah.g_02212	Prbk.g_01172
OG0000785	Syah.g_02214	Prbk.g_01170
OG0000786	Syah.g_01171	Prbk.g_01167
OG0000787	Syah.g_01170	Prbk.g_01166
OG0000788	Syah.g_01922	Prbk.g_00334
OG0000789	Syah.g_01556	Prbk.g_01691
OG0000790	Syah.g_00981	Prbk.g_02048
OG0000791	Syah.g_00980	Prbk.g_02046
OG0000792	Syah.g_00979	Prbk.g_02045
OG0000793	Syah.g_00974	Prbk.g_02041
OG0000794	Syah.g_00973	Prbk.g_02040
OG0000795	Syah.g_00972	Prbk.g_02039
OG0000796	Syah.g_00968	Prbk.g_02035
OG0000797	Syah.g_00967	Prbk.g_02034
OG0000798	Syah.g_00627	Prbk.g_00414
OG0000799	Syah.g_01326	Prbk.g_01929
OG0000800	Syah.g_01325	Prbk.g_01930
OG0000801	Syah.g_01324	Prbk.g_01931
OG0000802	Syah.g_01320	Prbk.g_01938
OG0000803	Syah.g_01315	Prbk.g_00244
OG0000804	Syah.g_01312	Prbk.g_00246
OG0000805	Syah.g_01303	Prbk.g_00248
OG0000806	Syah.g_01301	Prbk.g_00250
OG0000807	Syah.g_01299	Prbk.g_00252
OG0000808	Syah.g_01298	Prbk.g_00253
OG0000809	Syah.g_01295	Prbk.g_00257
OG0000810	Syah.g_01294	Prbk.g_00258
OG0000811	Syah.g_01286	Prbk.g_00270
OG0000812	Syah.g_01284	Prbk.g_00272
OG0000813	Syah.g_01283	Prbk.g_00273
OG0000814	Syah.g_01281	Prbk.g_00275
OG0000815	Syah.g_01280	Prbk.g_00276
OG0000816	Syah.g_01279	Prbk.g_00278
OG0000817	Syah.g_01278	Prbk.g_00279
OG0000818	Syah.g_01272	Prbk.g_01237
OG0000819	Syah.g_01271	Prbk.g_01236
OG0000820	Syah.g_01270	Prbk.g_01235
OG0000821	Syah.g_01265	Prbk.g_01228
OG0000822	Syah.g_01263	Prbk.g_01226
OG0000823	Syah.g_01262	Prbk.g_01225
OG0000824	Syah.g_01258	Prbk.g_01221
OG0000825	Syah.g_01257	Prbk.g_01220
OG0000826	Syah.g_01256	Prbk.g_01219
OG0000827	Syah.g_01254	Prbk.g_01218
OG0000828	Syah.g_01251	Prbk.g_01215
OG0000829	Syah.g_01250	Prbk.g_01214
OG0000830	Syah.g_01249	Prbk.g_01213
OG0000831	Syah.g_01247	Prbk.g_01211
OG0000832	Syah.g_02311	Prbk.g_02006
OG0000833	Syah.g_02322	Prbk.g_01998
OG0000834	Syah.g_02324	Prbk.g_01997
OG0000835	Syah.g_02325	Prbk.g_01996
OG0000836	Syah.g_02329	Prbk.g_01994
OG0000837	Syah.g_02330	Prbk.g_01993
OG0000838	Syah.g_02334	Prbk.g_01990
OG0000839	Syah.g_02335	Prbk.g_01989
OG0000840	Syah.g_02336	Prbk.g_01988
OG0000841	Syah.g_02337	Prbk.g_01987
OG0000842	Syah.g_02338	Prbk.g_01986
OG0000843	Syah.g_02339	Prbk.g_01985
OG0000844	Syah.g_02341	Prbk.g_01983
OG0000845	Syah.g_02342	Prbk.g_01982
OG0000846	Syah.g_02343	Prbk.g_01981
OG0000847	Syah.g_02344	Prbk.g_01980
OG0000848	Syah.g_02346	Prbk.g_01979
OG0000849	Syah.g_02347	Prbk.g_01978
OG0000850	Syah.g_02349	Prbk.g_01977
OG0000851	Syah.g_02359	Prbk.g_00937
OG0000852	Syah.g_02360	Prbk.g_00936
OG0000853	Syah.g_02364	Prbk.g_00932
OG0000854	Syah.g_02366	Prbk.g_00930
OG0000855	Syah.g_02367	Prbk.g_00929
OG0000856	Syah.g_01951	Prbk.g_02619
OG0000857	Syah.g_01761	Prbk.g_02485
OG0000858	Syah.g_02373	Prbk.g_00918
OG0000859	Syah.g_02374	Prbk.g_00917
OG0000860	Syah.g_02386	Prbk.g_00905
OG0000861	Syah.g_02387	Prbk.g_00904
OG0000862	Syah.g_02389	Prbk.g_00902
OG0000863	Syah.g_02391	Prbk.g_01451
OG0000864	Syah.g_02392	Prbk.g_01450
OG0000865	Syah.g_02396	Prbk.g_01449
OG0000866	Syah.g_02397	Prbk.g_01448
OG0000867	Syah.g_02398	Prbk.g_01447
OG0000868	Syah.g_02401	Prbk.g_01445
OG0000869	Syah.g_02406	Prbk.g_01442
OG0000870	Syah.g_02411	Prbk.g_01437
OG0000871	Syah.g_02412	Prbk.g_01436
OG0000872	Syah.g_02421	Prbk.g_01434
OG0000873	Syah.g_02424	Prbk.g_01431
OG0000874	Syah.g_02420	Prbk.g_01427
OG0000875	Syah.g_02426	Prbk.g_01426
OG0000876	Syah.g_02250	Prbk.g_01425
OG0000877	Syah.g_02254	Prbk.g_01422
OG0000878	Syah.g_02255	Prbk.g_01421
OG0000879	Syah.g_02256	Prbk.g_01420
OG0000880	Syah.g_02257	Prbk.g_01419
OG0000881	Syah.g_02262	Prbk.g_01414
OG0000882	Syah.g_02267	Prbk.g_01409
OG0000883	Syah.g_02270	Prbk.g_01407
OG0000884	Syah.g_02272	Prbk.g_01405
OG0000885	Syah.g_02273	Prbk.g_01404
OG0000886	Syah.g_02274	Prbk.g_01403
OG0000887	Syah.g_02275	Prbk.g_01402
OG0000888	Syah.g_02277	Prbk.g_01400
OG0000889	Syah.g_02279	Prbk.g_01398
OG0000890	Syah.g_02284	Prbk.g_01384
OG0000891	Syah.g_02285	Prbk.g_01383
OG0000892	Syah.g_02288	Prbk.g_01381
OG0000893	Syah.g_00684	Prbk.g_01901
OG0000894	Syah.g_00690	Prbk.g_01905
OG0000895	Syah.g_00694	Prbk.g_01910
OG0000896	Syah.g_00695	Prbk.g_01911
OG0000897	Syah.g_00697	Prbk.g_01913
OG0000898	Syah.g_00698	Prbk.g_01914
OG0000899	Syah.g_00699	Prbk.g_01915
OG0000900	Syah.g_00700	Prbk.g_01916
OG0000901	Syah.g_00705	Prbk.g_01920
OG0000902	Syah.g_00707	Prbk.g_01922
OG0000903	Syah.g_00739	Prbk.g_00990
OG0000904	Syah.g_00734	Prbk.g_00995
OG0000905	Syah.g_00731	Prbk.g_00997
OG0000906	Syah.g_00729	Prbk.g_01926
OG0000907	Syah.g_00741	Prbk.g_00988
OG0000908	Syah.g_00744	Prbk.g_00985
OG0000909	Syah.g_00745	Prbk.g_00984
OG0000910	Syah.g_00746	Prbk.g_00983
OG0000911	Syah.g_00748	Prbk.g_00981
OG0000912	Syah.g_00749	Prbk.g_00980
OG0000913	Syah.g_00750	Prbk.g_00979
OG0000914	Syah.g_00751	Prbk.g_00978
OG0000915	Syah.g_00752	Prbk.g_00977
OG0000916	Syah.g_00753	Prbk.g_00976
OG0000917	Syah.g_00754	Prbk.g_00975
OG0000918	Syah.g_00755	Prbk.g_00974
OG0000919	Syah.g_00756	Prbk.g_00973
OG0000920	Syah.g_00757	Prbk.g_00972
OG0000921	Syah.g_00758	Prbk.g_00971
OG0000922	Syah.g_00759	Prbk.g_00970
OG0000923	Syah.g_00763	Prbk.g_00966
OG0000924	Syah.g_00764	Prbk.g_00965
OG0000925	Syah.g_00765	Prbk.g_00964
OG0000926	Syah.g_00766	Prbk.g_00963
OG0000927	Syah.g_00768	Prbk.g_00961
OG0000928	Syah.g_00769	Prbk.g_00960
OG0000929	Syah.g_00770	Prbk.g_00959
OG0000930	Syah.g_00771	Prbk.g_00958
OG0000931	Syah.g_00772	Prbk.g_00957
OG0000932	Syah.g_00773	Prbk.g_00956
OG0000933	Syah.g_00778	Prbk.g_00951
OG0000934	Syah.g_00780	Prbk.g_00949
OG0000935	Syah.g_00781	Prbk.g_00948
OG0000936	Syah.g_00782	Prbk.g_00947
OG0000937	Syah.g_00783	Prbk.g_00946
OG0000938	Syah.g_00787	Prbk.g_00797
OG0000939	Syah.g_00788	Prbk.g_00798
OG0000940	Syah.g_00795	Prbk.g_00807
OG0000941	Syah.g_00797	Prbk.g_00809
OG0000942	Syah.g_00799	Prbk.g_00811
OG0000943	Syah.g_00800	Prbk.g_00812
OG0000944	Syah.g_00802	Prbk.g_00814
OG0000945	Syah.g_00804	Prbk.g_00816
OG0000946	Syah.g_00809	Prbk.g_00844
OG0000947	Syah.g_00812	Prbk.g_00847
OG0000948	Syah.g_00813	Prbk.g_00848
OG0000949	Syah.g_00173	Prbk.g_00851
OG0000950	Syah.g_00184	Prbk.g_00513
OG0000951	Syah.g_00190	Prbk.g_00518
OG0000952	Syah.g_00202	Prbk.g_00525
OG0000953	Syah.g_00207	Prbk.g_00529
OG0000954	Syah.g_00233	Prbk.g_00216
OG0000955	Syah.g_00234	Prbk.g_00217
OG0000956	Syah.g_00236	Prbk.g_00219
OG0000957	Syah.g_00248	Prbk.g_00235
OG0000958	Syah.g_00249	Prbk.g_00236
OG0000959	Syah.g_00253	Prbk.g_01482
OG0000960	Syah.g_00254	Prbk.g_01483
OG0000961	Syah.g_00259	Prbk.g_01494
OG0000962	Syah.g_00262	Prbk.g_01530
OG0000963	Syah.g_00267	Prbk.g_01535
OG0000964	Syah.g_00268	Prbk.g_01536
OG0000965	Syah.g_00269	Prbk.g_01537
OG0000966	Syah.g_00288	Prbk.g_01571
OG0000967	Syah.g_00300	Prbk.g_01577
OG0000968	Syah.g_00295	Prbk.g_01580
OG0000969	Syah.g_00297	Prbk.g_01582
OG0000970	Syah.g_00298	Prbk.g_01583
OG0000971	Syah.g_00303	Prbk.g_01585
OG0000972	Syah.g_00304	Prbk.g_01586
OG0000973	Syah.g_00305	Prbk.g_01587
OG0000974	Syah.g_00306	Prbk.g_01588
OG0000975	Syah.g_00307	Prbk.g_01589
OG0000976	Syah.g_00308	Prbk.g_01590
OG0000977	Syah.g_00310	Prbk.g_01592
OG0000978	Syah.g_00312	Prbk.g_01593
OG0000979	Syah.g_00315	Prbk.g_01596
OG0000980	Syah.g_00318	Prbk.g_01600
OG0000981	Syah.g_00321	Prbk.g_01603
OG0000982	Syah.g_00511	Prbk.g_02161
OG0000983	Syah.g_00510	Prbk.g_02162
OG0000984	Syah.g_00509	Prbk.g_02163
OG0000985	Syah.g_00505	Prbk.g_02167
OG0000986	Syah.g_00496	Prbk.g_02169
OG0000987	Syah.g_00494	Prbk.g_02171
OG0000988	Syah.g_00489	Prbk.g_02175
OG0000989	Syah.g_00481	Prbk.g_02185
OG0000990	Syah.g_00466	Prbk.g_02207
OG0000991	Syah.g_00462	Prbk.g_02210
OG0000992	Syah.g_00460	Prbk.g_02213
OG0000993	Syah.g_00459	Prbk.g_02214
OG0000994	Syah.g_00457	Prbk.g_02217
OG0000995	Syah.g_00452	Prbk.g_02226
OG0000996	Syah.g_00412	Prbk.g_02239
OG0000997	Syah.g_00403	Prbk.g_02248
OG0000998	Syah.g_00401	Prbk.g_02250
OG0000999	Syah.g_00400	Prbk.g_02251
OG0001000	Syah.g_00397	Prbk.g_02254
OG0001001	Syah.g_00392	Prbk.g_02258
OG0001002	Syah.g_00386	Prbk.g_02265
OG0001003	Syah.g_00384	Prbk.g_02267
OG0001004	Syah.g_00383	Prbk.g_02268
OG0001005	Syah.g_00382	Prbk.g_02270
OG0001006	Syah.g_00375	Prbk.g_02276
OG0001007	Syah.g_00373	Prbk.g_02278
OG0001008	Syah.g_02235	Prbk.g_00327
OG0001009	Syah.g_00344	Prbk.g_01622
OG0001010	Syah.g_00343	Prbk.g_01621
OG0001011	Syah.g_00342	Prbk.g_01619
OG0001012	Syah.g_00514	Prbk.g_02158
OG0001013	Syah.g_00527	Prbk.g_02133
OG0001014	Syah.g_00531	Prbk.g_02124
OG0001015	Syah.g_00532	Prbk.g_02123
OG0001016	Syah.g_02487	Prbk.g_01315
OG0001017	Syah.g_02493	Prbk.g_01309
OG0001018	Syah.g_02495	Prbk.g_01307
OG0001019	Syah.g_02512	Prbk.g_01294
OG0001020	Syah.g_02517	Prbk.g_00035
OG0001021	Syah.g_02521	Prbk.g_00031
OG0001022	Syah.g_02524	Prbk.g_00026
OG0001023	Syah.g_02525	Prbk.g_00025
OG0001024	Syah.g_02529	Prbk.g_00021
OG0001025	Syah.g_02534	Prbk.g_00014
OG0001026	Syah.g_02547	Prbk.g_00001
OG0001027	Syah.g_00001	Prbk.g_00190
OG0001028	Syah.g_00003	Prbk.g_00192
OG0001029	Syah.g_00005	Prbk.g_00194
OG0001030	Syah.g_00025	Prbk.g_00547
OG0001031	Syah.g_00611	Prbk.g_01275
OG0001032	Syah.g_00609	Prbk.g_01272
OG0001033	Syah.g_00577	Prbk.g_00633
OG0001034	Syah.g_00908	Prbk.g_01521
OG0001035	Syah.g_00660	Prbk.g_00372
OG0001036	Syah.g_00655	Prbk.g_00376
OG0001037	Syah.g_00653	Prbk.g_00378
OG0001038	Syah.g_00626	Prbk.g_00415
OG0001039	Syah.g_00623	Prbk.g_00418
OG0001040	Syah.g_00090	Prbk.g_00421
OG0001042	Syah.g_00122	Prbk.g_00451
OG0001043	Syah.g_00126	Prbk.g_00453
OG0001044	Syah.g_00857	Prbk.g_00870
OG0001045	Syah.g_00870	Prbk.g_00882
OG0001046	Syah.g_01647	Prbk.g_00924
OG0001047	Syah.g_02233	Prbk.g_00325
OG0001048	Syah.g_02232	Prbk.g_00324
OG0001049	Syah.g_02225	Prbk.g_00321
OG0001050	Syah.g_02224	Prbk.g_00320
OG0001051	Syah.g_02223	Prbk.g_00319
OG0001052	Syah.g_01217	Prbk.g_02109
OG0001053	Syah.g_01000	Prbk.g_02064
OG0001054	Syah.g_01017	Prbk.g_01861
OG0001055	Syah.g_01037	Prbk.g_01056
OG0001056	Syah.g_01069	Prbk.g_01085
OG0001057	Syah.g_01075	Prbk.g_01097
OG0001058	Syah.g_01091	Prbk.g_01893
OG0001059	Syah.g_01095	Prbk.g_01889
OG0001060	Syah.g_01102	Prbk.g_01882
OG0001061	Syah.g_01123	Prbk.g_01109
OG0001062	Syah.g_01125	Prbk.g_01111
OG0001063	Syah.g_01129	Prbk.g_01115
OG0001064	Syah.g_01130	Prbk.g_01116
OG0001065	Syah.g_01131	Prbk.g_01117
OG0001066	Syah.g_01132	Prbk.g_01118
OG0001067	Syah.g_01133	Prbk.g_01119
OG0001068	Syah.g_01134	Prbk.g_01120
OG0001069	Syah.g_01135	Prbk.g_01121
OG0001070	Syah.g_01138	Prbk.g_01125
OG0001071	Syah.g_01139	Prbk.g_01126
OG0001072	Syah.g_01144	Prbk.g_01129
OG0001074	Syah.g_01970	Prbk.g_02602
OG0001075	Syah.g_01969	Prbk.g_02603
OG0001076	Syah.g_01959	Prbk.g_02611
OG0001077	Syah.g_01948	Prbk.g_02621
OG0001078	Syah.g_01934	Prbk.g_02632
OG0001079	Syah.g_01921	Prbk.g_02651
OG0001080	Syah.g_01538	Prbk.g_00738
OG0001081	Syah.g_01487	Prbk.g_00728
OG0001082	Syah.g_01488	Prbk.g_00727
OG0001083	Syah.g_01495	Prbk.g_00719
OG0001084	Syah.g_01496	Prbk.g_00718
OG0001085	Syah.g_01506	Prbk.g_00708
OG0001086	Syah.g_01508	Prbk.g_00706
OG0001087	Syah.g_01992	Prbk.g_01821
OG0001088	Syah.g_01995	Prbk.g_01817
OG0001089	Syah.g_02019	Prbk.g_01764
OG0001090	Syah.g_01728	Prbk.g_00617
OG0001091	Syah.g_01726	Prbk.g_00615
OG0001092	Syah.g_01724	Prbk.g_00614
OG0001093	Syah.g_01718	Prbk.g_00610
OG0001094	Syah.g_01785	Prbk.g_02462
OG0001095	Syah.g_01764	Prbk.g_02481
OG0001096	Syah.g_01748	Prbk.g_02497
OG0001097	Syah.g_02094	Prbk.g_02542
OG0001098	Syah.g_01542	Prbk.g_02379
OG0001099	Syah.g_00004	Prbk.g_00193
OG0001100	Syah.g_01522	Prbk.g_02389
OG0001101	Syah.g_01523	Prbk.g_02390
OG0001102	Syah.g_01526	Prbk.g_02393
OG0001103	Syah.g_01528	Prbk.g_02395
OG0001104	Syah.g_01801	Prbk.g_02452
OG0001105	Syah.g_01797	Prbk.g_02447
OG0001106	Syah.g_01609	Prbk.g_02336
OG0001107	Syah.g_01620	Prbk.g_02326
OG0001108	Syah.g_01628	Prbk.g_02319
OG0001109	Syah.g_01630	Prbk.g_02317
OG0001110	Syah.g_01632	Prbk.g_02315
OG0001111	Syah.g_01634	Prbk.g_02313
OG0001112	Syah.g_01636	Prbk.g_02311
OG0001113	Syah.g_01637	Prbk.g_02310
OG0001114	Syah.g_01638	Prbk.g_02309
OG0001115	Syah.g_01642	Prbk.g_02307
OG0001116	Syah.g_01644	Prbk.g_02306
OG0001117	Syah.g_01645	Prbk.g_02305
OG0001118	Syah.g_01646	Prbk.g_02304
OG0001119	Syah.g_01648	Prbk.g_02303
OG0001120	Syah.g_01652	Prbk.g_02301
OG0001122	Syah.g_01679	Prbk.g_00581
OG0001123	Syah.g_01686	Prbk.g_00588
OG0001124	Syah.g_01688	Prbk.g_00590
OG0001125	Syah.g_01690	Prbk.g_00592
OG0001126	Syah.g_02058	Prbk.g_00068
OG0001127	Syah.g_02057	Prbk.g_00067
OG0001128	Syah.g_02040	Prbk.g_00064
OG0001129	Syah.g_02038	Prbk.g_00063
OG0001130	Syah.g_02037	Prbk.g_00062
OG0001131	Syah.g_01819	Prbk.g_00627
OG0001132	Syah.g_01850	Prbk.g_02595
