Orthogroup	Syah	Syap
OG0000608	Syah.g_01490	Syap.g_00094
OG0000609	Syah.g_01492	Syap.g_00096
OG0000610	Syah.g_01499	Syap.g_01963
OG0000611	Syah.g_01502	Syap.g_01958
OG0000612	Syah.g_01503	Syap.g_01957
OG0000613	Syah.g_00147	Syap.g_02480
OG0000615	Syah.g_01814	Syap.g_00154
OG0000616	Syah.g_00389	Syap.g_00127
OG0000617	Syah.g_01722	Syap.g_00513
OG0000618	Syah.g_01721	Syap.g_00514
OG0000619	Syah.g_01720	Syap.g_00515
OG0000620	Syah.g_01713	Syap.g_00520
OG0000621	Syah.g_01712	Syap.g_00521
OG0000622	Syah.g_01711	Syap.g_00523
OG0000623	Syah.g_01710	Syap.g_00526
OG0000624	Syah.g_01708	Syap.g_00527
OG0000625	Syah.g_01707	Syap.g_00528
OG0000626	Syah.g_01706	Syap.g_00529
OG0000627	Syah.g_01569	Syap.g_00848
OG0000628	Syah.g_01570	Syap.g_00850
OG0000629	Syah.g_01573	Syap.g_02334
OG0000630	Syah.g_01577	Syap.g_02793
OG0000631	Syah.g_01582	Syap.g_01724
OG0000632	Syah.g_01583	Syap.g_01725
OG0000633	Syah.g_01584	Syap.g_01726
OG0000634	Syah.g_01783	Syap.g_00190
OG0000635	Syah.g_01782	Syap.g_00191
OG0000636	Syah.g_01780	Syap.g_00193
OG0000637	Syah.g_01778	Syap.g_00195
OG0000638	Syah.g_01777	Syap.g_00196
OG0000639	Syah.g_01776	Syap.g_00197
OG0000640	Syah.g_01775	Syap.g_00198
OG0000641	Syah.g_01771	Syap.g_00203
OG0000642	Syah.g_01770	Syap.g_02732
OG0000643	Syah.g_01768	Syap.g_02731
OG0000644	Syah.g_01767	Syap.g_02730
OG0000645	Syah.g_01765	Syap.g_02726
OG0000646	Syah.g_01762	Syap.g_02723
OG0000647	Syah.g_01760	Syap.g_02721
OG0000648	Syah.g_01757	Syap.g_02719
OG0000649	Syah.g_01756	Syap.g_02718
OG0000650	Syah.g_01755	Syap.g_02717
OG0000651	Syah.g_01754	Syap.g_02716
OG0000652	Syah.g_01753	Syap.g_02715
OG0000653	Syah.g_01751	Syap.g_02713
OG0000654	Syah.g_01750	Syap.g_02711
OG0000655	Syah.g_01749	Syap.g_02710
OG0000656	Syah.g_01746	Syap.g_02706
OG0000657	Syah.g_02083	Syap.g_01845
OG0000658	Syah.g_02086	Syap.g_01841
OG0000659	Syah.g_02087	Syap.g_01840
OG0000660	Syah.g_02091	Syap.g_01835
OG0000662	Syah.g_02095	Syap.g_00823
OG0000663	Syah.g_02098	Syap.g_00826
OG0000664	Syah.g_02099	Syap.g_00828
OG0000665	Syah.g_01895	Syap.g_02331
OG0000666	Syah.g_01826	Syap.g_01573
OG0000667	Syah.g_00714	Syap.g_01979
OG0000668	Syah.g_01680	Syap.g_02765
OG0000669	Syah.g_01520	Syap.g_02371
OG0000670	Syah.g_02352	Syap.g_02368
OG0000671	Syah.g_01524	Syap.g_01260
OG0000672	Syah.g_01527	Syap.g_01257
OG0000673	Syah.g_01530	Syap.g_01253
OG0000674	Syah.g_01532	Syap.g_01251
OG0000675	Syah.g_01533	Syap.g_01250
OG0000676	Syah.g_01535	Syap.g_01248
OG0000677	Syah.g_01536	Syap.g_01246
OG0000678	Syah.g_01821	Syap.g_01239
OG0000679	Syah.g_01812	Syap.g_00157
OG0000680	Syah.g_01811	Syap.g_00158
OG0000681	Syah.g_01808	Syap.g_00163
OG0000682	Syah.g_01807	Syap.g_00165
OG0000683	Syah.g_01806	Syap.g_00166
OG0000684	Syah.g_01802	Syap.g_00169
OG0000685	Syah.g_01800	Syap.g_00172
OG0000686	Syah.g_01799	Syap.g_00173
OG0000687	Syah.g_01798	Syap.g_00174
OG0000688	Syah.g_01793	Syap.g_00178
OG0000689	Syah.g_01791	Syap.g_00180
OG0000690	Syah.g_01790	Syap.g_00181
OG0000691	Syah.g_01789	Syap.g_00182
OG0000692	Syah.g_01788	Syap.g_00184
OG0000693	Syah.g_01787	Syap.g_00185
OG0000694	Syah.g_01786	Syap.g_00186
OG0000695	Syah.g_01586	Syap.g_01729
OG0000696	Syah.g_01587	Syap.g_01730
OG0000697	Syah.g_01589	Syap.g_01734
OG0000698	Syah.g_01592	Syap.g_01737
OG0000699	Syah.g_01594	Syap.g_01738
OG0000700	Syah.g_01595	Syap.g_01739
OG0000701	Syah.g_01596	Syap.g_01740
OG0000702	Syah.g_01604	Syap.g_01747
OG0000703	Syah.g_01605	Syap.g_01750
OG0000704	Syah.g_01608	Syap.g_01753
OG0000705	Syah.g_01614	Syap.g_02022
OG0000706	Syah.g_01615	Syap.g_02020
OG0000707	Syah.g_01616	Syap.g_02019
OG0000708	Syah.g_01619	Syap.g_02016
OG0000709	Syah.g_01627	Syap.g_00121
OG0000711	Syah.g_01661	Syap.g_02686
OG0000712	Syah.g_01662	Syap.g_02688
OG0000713	Syah.g_01663	Syap.g_02689
OG0000714	Syah.g_01665	Syap.g_02691
OG0000715	Syah.g_01667	Syap.g_02693
OG0000716	Syah.g_01671	Syap.g_02696
OG0000717	Syah.g_01672	Syap.g_02697
OG0000718	Syah.g_01676	Syap.g_02701
OG0000719	Syah.g_01678	Syap.g_02767
OG0000720	Syah.g_01691	Syap.g_02780
OG0000721	Syah.g_01693	Syap.g_02782
OG0000722	Syah.g_01694	Syap.g_02783
OG0000723	Syah.g_01704	Syap.g_00532
OG0000725	Syah.g_02027	Syap.g_01559
OG0000726	Syah.g_02026	Syap.g_01560
OG0000727	Syah.g_02025	Syap.g_01561
OG0000728	Syah.g_02023	Syap.g_01564
OG0000729	Syah.g_00263	Syap.g_01122
OG0000730	Syah.g_00855	Syap.g_00572
OG0000731	Syah.g_00867	Syap.g_00560
OG0000732	Syah.g_00319	Syap.g_00111, Syap.g_00976, Syap.g_01814
OG0000733	Syah.g_00473	Syap.g_01971
OG0000734	Syah.g_02545	Syap.g_02628
OG0000735	Syah.g_02178	Syap.g_00244
OG0000736	Syah.g_02177	Syap.g_00243
OG0000737	Syah.g_02176	Syap.g_00242
OG0000738	Syah.g_02170	Syap.g_00236
OG0000739	Syah.g_02165	Syap.g_00235
OG0000740	Syah.g_02164	Syap.g_00234
OG0000741	Syah.g_02161	Syap.g_00231
OG0000742	Syah.g_02159	Syap.g_00229
OG0000743	Syah.g_02157	Syap.g_00226
OG0000744	Syah.g_02156	Syap.g_00225
OG0000745	Syah.g_02154	Syap.g_00222
OG0000746	Syah.g_02151	Syap.g_00220
OG0000747	Syah.g_02150	Syap.g_00219
OG0000748	Syah.g_02140	Syap.g_00212
OG0000749	Syah.g_02138	Syap.g_00211
OG0000750	Syah.g_02137	Syap.g_00210
OG0000751	Syah.g_02130	Syap.g_00205
OG0000752	Syah.g_02128	Syap.g_01793
OG0000753	Syah.g_02125	Syap.g_02775
OG0000754	Syah.g_01431	Syap.g_01883
OG0000755	Syah.g_01423	Syap.g_01893
OG0000757	Syah.g_01415	Syap.g_00427
OG0000758	Syah.g_01414	Syap.g_00428
OG0000759	Syah.g_01413	Syap.g_00429
OG0000760	Syah.g_01412	Syap.g_00430
OG0000761	Syah.g_01411	Syap.g_00431
OG0000762	Syah.g_01409	Syap.g_00434
OG0000763	Syah.g_01407	Syap.g_02624
OG0000764	Syah.g_01406	Syap.g_02623
OG0000765	Syah.g_01392	Syap.g_02440
OG0000766	Syah.g_01391	Syap.g_02439
OG0000767	Syah.g_01389	Syap.g_02437
OG0000768	Syah.g_01388	Syap.g_02436
OG0000769	Syah.g_01386	Syap.g_02434
OG0000770	Syah.g_01383	Syap.g_02431
OG0000772	Syah.g_01351	Syap.g_02295
OG0000773	Syah.g_02187	Syap.g_00885
OG0000774	Syah.g_02191	Syap.g_01473
OG0000775	Syah.g_02193	Syap.g_01475
OG0000776	Syah.g_02194	Syap.g_01476
OG0000777	Syah.g_02195	Syap.g_01478
OG0000778	Syah.g_02196	Syap.g_01479
OG0000779	Syah.g_02201	Syap.g_01494
OG0000780	Syah.g_02205	Syap.g_01496
OG0000781	Syah.g_02209	Syap.g_02609
OG0000782	Syah.g_02210	Syap.g_02611
OG0000783	Syah.g_02211	Syap.g_02612
OG0000784	Syah.g_02212	Syap.g_02613
OG0000785	Syah.g_02214	Syap.g_02281
OG0000786	Syah.g_01171	Syap.g_02287
OG0000787	Syah.g_01170	Syap.g_02288
OG0000788	Syah.g_01922	Syap.g_01932
OG0000789	Syah.g_01556	Syap.g_00372
OG0000791	Syah.g_00980	Syap.g_02520
OG0000792	Syah.g_00979	Syap.g_02519
OG0000793	Syah.g_00974	Syap.g_02141
OG0000794	Syah.g_00973	Syap.g_02200
OG0000795	Syah.g_00972	Syap.g_02199
OG0000796	Syah.g_00968	Syap.g_02448
OG0000797	Syah.g_00967	Syap.g_02449
OG0000798	Syah.g_00627	Syap.g_01363
OG0000799	Syah.g_01326	Syap.g_02488
OG0000800	Syah.g_01325	Syap.g_02487
OG0000801	Syah.g_01324	Syap.g_02486
OG0000802	Syah.g_01320	Syap.g_02659
OG0000803	Syah.g_01315	Syap.g_02109
OG0000804	Syah.g_01312	Syap.g_02113
OG0000805	Syah.g_01303	Syap.g_02115
OG0000806	Syah.g_01301	Syap.g_02117
OG0000807	Syah.g_01299	Syap.g_02118
OG0000808	Syah.g_01298	Syap.g_02119
OG0000809	Syah.g_01295	Syap.g_02122
OG0000810	Syah.g_01294	Syap.g_02124
OG0000811	Syah.g_01286	Syap.g_02472
OG0000812	Syah.g_01284	Syap.g_02474
OG0000813	Syah.g_01283	Syap.g_02475
OG0000814	Syah.g_01281	Syap.g_02753
OG0000815	Syah.g_01280	Syap.g_02752
OG0000816	Syah.g_01279	Syap.g_02289
OG0000817	Syah.g_01278	Syap.g_02527
OG0000818	Syah.g_01272	Syap.g_02001
OG0000819	Syah.g_01271	Syap.g_02002
OG0000820	Syah.g_01270	Syap.g_02003
OG0000821	Syah.g_01265	Syap.g_02009
OG0000822	Syah.g_01263	Syap.g_02011
OG0000824	Syah.g_01258	Syap.g_00008
OG0000825	Syah.g_01257	Syap.g_00009
OG0000826	Syah.g_01256	Syap.g_00010
OG0000827	Syah.g_01254	Syap.g_00011
OG0000828	Syah.g_01251	Syap.g_00014
OG0000829	Syah.g_01250	Syap.g_00015
OG0000830	Syah.g_01249	Syap.g_00016
OG0000831	Syah.g_01247	Syap.g_00019
OG0000832	Syah.g_02311	Syap.g_00752
OG0000833	Syah.g_02322	Syap.g_00021
OG0000834	Syah.g_02324	Syap.g_00023
OG0000835	Syah.g_02325	Syap.g_00024
OG0000836	Syah.g_02329	Syap.g_00026
OG0000837	Syah.g_02330	Syap.g_00027
OG0000838	Syah.g_02334	Syap.g_00031
OG0000839	Syah.g_02335	Syap.g_00032
OG0000840	Syah.g_02336	Syap.g_00033
OG0000841	Syah.g_02337	Syap.g_00034
OG0000842	Syah.g_02338	Syap.g_00035
OG0000843	Syah.g_02339	Syap.g_00036
OG0000844	Syah.g_02341	Syap.g_00039
OG0000845	Syah.g_02342	Syap.g_00040
OG0000846	Syah.g_02343	Syap.g_00042
OG0000847	Syah.g_02344	Syap.g_00043
OG0000848	Syah.g_02346	Syap.g_00045
OG0000849	Syah.g_02347	Syap.g_00046
OG0000850	Syah.g_02349	Syap.g_00310
OG0000851	Syah.g_02359	Syap.g_01214
OG0000852	Syah.g_02360	Syap.g_01215
OG0000853	Syah.g_02364	Syap.g_01219
OG0000854	Syah.g_02366	Syap.g_01222
OG0000855	Syah.g_02367	Syap.g_01223
OG0000856	Syah.g_01951	Syap.g_01286
OG0000857	Syah.g_01761	Syap.g_02722
OG0000858	Syah.g_02373	Syap.g_00612
OG0000859	Syah.g_02374	Syap.g_00613
OG0000860	Syah.g_02386	Syap.g_00623
OG0000861	Syah.g_02387	Syap.g_02789
OG0000862	Syah.g_02389	Syap.g_01789
OG0000863	Syah.g_02391	Syap.g_01784
OG0000864	Syah.g_02392	Syap.g_01783
OG0000865	Syah.g_02396	Syap.g_01781, Syap.g_01782
OG0000866	Syah.g_02397	Syap.g_01780
OG0000867	Syah.g_02398	Syap.g_01779
OG0000868	Syah.g_02401	Syap.g_01775
OG0000869	Syah.g_02406	Syap.g_01770
OG0000870	Syah.g_02411	Syap.g_01401
OG0000871	Syah.g_02412	Syap.g_01400
OG0000872	Syah.g_02421	Syap.g_01394
OG0000873	Syah.g_02424	Syap.g_01390
OG0000874	Syah.g_02420	Syap.g_01388
OG0000875	Syah.g_02426	Syap.g_01386
OG0000876	Syah.g_02250	Syap.g_00822
OG0000877	Syah.g_02254	Syap.g_01380
OG0000878	Syah.g_02255	Syap.g_01378
OG0000879	Syah.g_02256	Syap.g_01377
OG0000880	Syah.g_02257	Syap.g_01376
OG0000882	Syah.g_02267	Syap.g_01516
OG0000883	Syah.g_02270	Syap.g_01511
OG0000884	Syah.g_02272	Syap.g_01509
OG0000885	Syah.g_02273	Syap.g_01508
OG0000886	Syah.g_02274	Syap.g_01507
OG0000887	Syah.g_02275	Syap.g_01506
OG0000888	Syah.g_02277	Syap.g_01504
OG0000889	Syah.g_02279	Syap.g_01502
OG0000890	Syah.g_02284	Syap.g_01499
OG0000891	Syah.g_02285	Syap.g_01498
OG0000892	Syah.g_02288	Syap.g_02671
OG0000893	Syah.g_00684	Syap.g_02497
OG0000894	Syah.g_00690	Syap.g_02679
OG0000895	Syah.g_00694	Syap.g_00546
OG0000896	Syah.g_00695	Syap.g_00545
OG0000897	Syah.g_00697	Syap.g_00543
OG0000898	Syah.g_00698	Syap.g_00542
OG0000899	Syah.g_00699	Syap.g_00541
OG0000900	Syah.g_00700	Syap.g_00540
OG0000901	Syah.g_00705	Syap.g_01930
OG0000902	Syah.g_00707	Syap.g_01929
OG0000903	Syah.g_00739	Syap.g_01916
OG0000904	Syah.g_00734	Syap.g_01922
OG0000905	Syah.g_00731	Syap.g_01925
OG0000906	Syah.g_00729	Syap.g_01927
OG0000907	Syah.g_00741	Syap.g_01914
OG0000908	Syah.g_00744	Syap.g_01235
OG0000909	Syah.g_00745	Syap.g_01236
OG0000910	Syah.g_00746	Syap.g_01237
OG0000911	Syah.g_00748	Syap.g_00511
OG0000912	Syah.g_00749	Syap.g_00510
OG0000913	Syah.g_00750	Syap.g_00509
OG0000914	Syah.g_00751	Syap.g_00508
OG0000915	Syah.g_00752	Syap.g_00506
OG0000916	Syah.g_00753	Syap.g_00505
OG0000917	Syah.g_00754	Syap.g_00504
OG0000918	Syah.g_00755	Syap.g_00503
OG0000919	Syah.g_00756	Syap.g_00502
OG0000920	Syah.g_00757	Syap.g_00501
OG0000921	Syah.g_00758	Syap.g_00500
OG0000922	Syah.g_00759	Syap.g_00499
OG0000923	Syah.g_00763	Syap.g_00495
OG0000924	Syah.g_00764	Syap.g_00494
OG0000925	Syah.g_00765	Syap.g_00493
OG0000926	Syah.g_00766	Syap.g_00492
OG0000927	Syah.g_00768	Syap.g_00490
OG0000928	Syah.g_00769	Syap.g_00489
OG0000929	Syah.g_00770	Syap.g_00488
OG0000930	Syah.g_00771	Syap.g_00487
OG0000931	Syah.g_00772	Syap.g_00486
OG0000932	Syah.g_00773	Syap.g_00485
OG0000933	Syah.g_00778	Syap.g_00479
OG0000934	Syah.g_00780	Syap.g_00477
OG0000935	Syah.g_00781	Syap.g_00476
OG0000936	Syah.g_00782	Syap.g_00475
OG0000937	Syah.g_00783	Syap.g_00474
OG0000938	Syah.g_00787	Syap.g_00471
OG0000939	Syah.g_00788	Syap.g_00469
OG0000940	Syah.g_00795	Syap.g_00460
OG0000941	Syah.g_00797	Syap.g_00458
OG0000942	Syah.g_00799	Syap.g_00606
OG0000943	Syah.g_00800	Syap.g_00604
OG0000944	Syah.g_00802	Syap.g_00602
OG0000945	Syah.g_00804	Syap.g_00601
OG0000946	Syah.g_00809	Syap.g_00595
OG0000947	Syah.g_00812	Syap.g_00591
OG0000948	Syah.g_00813	Syap.g_00590
OG0000949	Syah.g_00173	Syap.g_01051
OG0000950	Syah.g_00184	Syap.g_01061
OG0000951	Syah.g_00190	Syap.g_01070
OG0000952	Syah.g_00202	Syap.g_01074
OG0000953	Syah.g_00207	Syap.g_01078
OG0000954	Syah.g_00233	Syap.g_01089
OG0000955	Syah.g_00234	Syap.g_01090
OG0000956	Syah.g_00236	Syap.g_01092
OG0000957	Syah.g_00248	Syap.g_01109
OG0000958	Syah.g_00249	Syap.g_01110
OG0000959	Syah.g_00253	Syap.g_01114
OG0000960	Syah.g_00254	Syap.g_01115
OG0000961	Syah.g_00259	Syap.g_02170
OG0000962	Syah.g_00262	Syap.g_01121
OG0000963	Syah.g_00267	Syap.g_01124
OG0000964	Syah.g_00268	Syap.g_01125
OG0000965	Syah.g_00269	Syap.g_01126
OG0000966	Syah.g_00288	Syap.g_01141
OG0000967	Syah.g_00300	Syap.g_00633
OG0000968	Syah.g_00295	Syap.g_00998
OG0000969	Syah.g_00297	Syap.g_00996
OG0000970	Syah.g_00298	Syap.g_00995
OG0000971	Syah.g_00303	Syap.g_00993
OG0000972	Syah.g_00304	Syap.g_00992
OG0000973	Syah.g_00305	Syap.g_00991
OG0000974	Syah.g_00306	Syap.g_00990
OG0000975	Syah.g_00307	Syap.g_00989
OG0000976	Syah.g_00308	Syap.g_00988
OG0000977	Syah.g_00310	Syap.g_00986
OG0000978	Syah.g_00312	Syap.g_00985
OG0000979	Syah.g_00315	Syap.g_00980
OG0000980	Syah.g_00318	Syap.g_00977
OG0000981	Syah.g_00321	Syap.g_01812
OG0000982	Syah.g_00511	Syap.g_00132
OG0000983	Syah.g_00510	Syap.g_00134
OG0000984	Syah.g_00509	Syap.g_00135
OG0000985	Syah.g_00505	Syap.g_00140
OG0000986	Syah.g_00496	Syap.g_01044
OG0000987	Syah.g_00494	Syap.g_01033
OG0000988	Syah.g_00489	Syap.g_01027
OG0000989	Syah.g_00481	Syap.g_01011
OG0000990	Syah.g_00466	Syap.g_02087
OG0000991	Syah.g_00462	Syap.g_02091
OG0000992	Syah.g_00460	Syap.g_02095
OG0000993	Syah.g_00459	Syap.g_02097
OG0000994	Syah.g_00457	Syap.g_02101
OG0000996	Syah.g_00412	Syap.g_01817
OG0000997	Syah.g_00403	Syap.g_02590
OG0000998	Syah.g_00401	Syap.g_02591
OG0000999	Syah.g_00400	Syap.g_02592
OG0001001	Syah.g_00392	Syap.g_02605
OG0001002	Syah.g_00386	Syap.g_00124
OG0001003	Syah.g_00384	Syap.g_02310
OG0001004	Syah.g_00383	Syap.g_02311
OG0001005	Syah.g_00382	Syap.g_02312
OG0001006	Syah.g_00375	Syap.g_00053
OG0001007	Syah.g_00373	Syap.g_00055
OG0001008	Syah.g_02235	Syap.g_02060
OG0001012	Syah.g_00514	Syap.g_00371
OG0001013	Syah.g_00527	Syap.g_01325
OG0001016	Syah.g_02487	Syap.g_01695
OG0001033	Syah.g_00577	Syap.g_00105
OG0001035	Syah.g_00660	Syap.g_01594
OG0001038	Syah.g_00626	Syap.g_01362
OG0001039	Syah.g_00623	Syap.g_01359
OG0001040	Syah.g_00090	Syap.g_01356
OG0001043	Syah.g_00126	Syap.g_01676
OG0001044	Syah.g_00857	Syap.g_00571
OG0001053	Syah.g_01000	Syap.g_02253
OG0001054	Syah.g_01017	Syap.g_00274
OG0001055	Syah.g_01037	Syap.g_00252
OG0001059	Syah.g_01095	Syap.g_00306
OG0001060	Syah.g_01102	Syap.g_00299
OG0001061	Syah.g_01123	Syap.g_01309
OG0001062	Syah.g_01125	Syap.g_01314
OG0001072	Syah.g_01144	Syap.g_00441
OG0001078	Syah.g_01934	Syap.g_00896
OG0001080	Syah.g_01538	Syap.g_02505
OG0001085	Syah.g_01506	Syap.g_01953
OG0001094	Syah.g_01785	Syap.g_00187
OG0001095	Syah.g_01764	Syap.g_02725
OG0001096	Syah.g_01748	Syap.g_02709
OG0001100	Syah.g_01522	Syap.g_02369
OG0001102	Syah.g_01526	Syap.g_01258
OG0001103	Syah.g_01528	Syap.g_01256
OG0001104	Syah.g_01801	Syap.g_00171
OG0001105	Syah.g_01797	Syap.g_00175
OG0001107	Syah.g_01620	Syap.g_02015
OG0001108	Syah.g_01628	Syap.g_00119
OG0001122	Syah.g_01679	Syap.g_02766
OG0001123	Syah.g_01686	Syap.g_01872
OG0001133	Syah.g_01957	Syap.g_01292
OG0001136	Syah.g_02160	Syap.g_00230
OG0001137	Syah.g_02141	Syap.g_00213
OG0001140	Syah.g_01418	Syap.g_02134
OG0001152	Syah.g_00969	Syap.g_02447
OG0001154	Syah.g_01252	Syap.g_00013
OG0001155	Syah.g_02313	Syap.g_00750
OG0001162	Syah.g_01745	Syap.g_02366
OG0001163	Syah.g_02370	Syap.g_00609
OG0001164	Syah.g_02376	Syap.g_00614
OG0001165	Syah.g_02381	Syap.g_00619
OG0001168	Syah.g_02261	Syap.g_01372
OG0001171	Syah.g_02276	Syap.g_01505
OG0001172	Syah.g_00692	Syap.g_00547
OG0001177	Syah.g_00736	Syap.g_01920
OG0001178	Syah.g_02390	Syap.g_01786, Syap.g_01787
OG0001179	Syah.g_00767	Syap.g_00491
OG0001180	Syah.g_00792	Syap.g_00097, Syap.g_00465
OG0001181	Syah.g_00796	Syap.g_00459
OG0001183	Syah.g_00810	Syap.g_00594
OG0001185	Syah.g_00244	Syap.g_01104
OG0001186	Syah.g_00294	Syap.g_01140
OG0001187	Syah.g_00289	Syap.g_01142
OG0001188	Syah.g_00299	Syap.g_00634
OG0001189	Syah.g_00316	Syap.g_00979
OG0001191	Syah.g_00491	Syap.g_01030
OG0001192	Syah.g_00485	Syap.g_01021
OG0001197	Syah.g_00388	Syap.g_00126
OG0001198	Syah.g_00376	Syap.g_00052
OG0001199	Syah.g_02488	Syap.g_01696
OG0001200	Syah.g_02490	Syap.g_01698
OG0001202	Syah.g_00594	Syap.g_01613
OG0001203	Syah.g_00909	Syap.g_01154
OG0001204	Syah.g_00676	Syap.g_01577
OG0001214	Syah.g_01933	Syap.g_00897
OG0001217	Syah.g_01869	Syap.g_01464
OG0001218	Syah.g_01244	Syap.g_00020
OG0001219	Syah.g_01578	Syap.g_02794
OG0001221	Syah.g_01816	Syap.g_01777
OG0001224	Syah.g_02034	Syap.g_01551
OG0001225	Syah.g_02032	Syap.g_01553
OG0001226	Syah.g_01887	Syap.g_02551
OG0001228	Syah.g_02228	Syap.g_01063
OG0001229	Syah.g_02009	Syap.g_00827
OG0001230	Syah.g_01302	Syap.g_02116
OG0001231	Syah.g_00356	Syap.g_00073
OG0001232	Syah.g_02422	Syap.g_01393
OG0001236	Syah.g_00189	Syap.g_01069
OG0001237	Syah.g_00201	Syap.g_01073
OG0001238	Syah.g_00490	Syap.g_01028
OG0001242	Syah.g_00011	Syap.g_02227, Syap.g_02229
OG0001243	Syah.g_00017	Syap.g_02219
OG0001244	Syah.g_00049	Syap.g_02192
OG0001246	Syah.g_01025	Syap.g_01165, Syap.g_00267
OG0001248	Syah.g_01744	Syap.g_00423
OG0001249	Syah.g_00849	Syap.g_00575
OG0001251	Syah.g_00448	Syap.g_01549, Syap.g_01727
OG0001253	Syah.g_01849	Syap.g_01969
OG0001255	Syah.g_00919	Syap.g_02523
OG0001256	Syah.g_02369	Syap.g_01225
OG0001258	Syah.g_02379	Syap.g_00617
OG0001260	Syah.g_02286	Syap.g_01497
OG0001262	Syah.g_00314	Syap.g_00981
OG0001263	Syah.g_00020	Syap.g_02216
OG0001265	Syah.g_00009	Syap.g_02231
OG0001266	Syah.g_00590	Syap.g_01618
OG0001267	Syah.g_00624	Syap.g_01360
OG0001268	Syah.g_00864	Syap.g_00563
OG0001270	Syah.g_02238	Syap.g_02056
OG0001271	Syah.g_01218	Syap.g_02759
OG0001272	Syah.g_01003	Syap.g_02250
OG0001274	Syah.g_00537	Syap.g_01897
OG0001275	Syah.g_01669	Syap.g_02694
OG0001276	Syah.g_01685	Syap.g_01873
OG0001277	Syah.g_00404	Syap.g_01293
OG0001278	Syah.g_01390	Syap.g_02438
OG0001279	Syah.g_01323	Syap.g_02663
OG0001282	Syah.g_00985	Syap.g_01701
OG0001284	Syah.g_02348	Syap.g_00047
OG0001286	Syah.g_00790	Syap.g_00467
OG0001287	Syah.g_00252	Syap.g_00418
OG0001288	Syah.g_00266	Syap.g_01123
OG0001289	Syah.g_02508	Syap.g_02365
OG0001291	Syah.g_00032	Syap.g_02207
OG0001292	Syah.g_00671	Syap.g_01583
OG0001297	Syah.g_01034	Syap.g_00255
OG0001299	Syah.g_01501	Syap.g_01959
OG0001303	Syah.g_01580	Syap.g_02795
OG0001304	Syah.g_01698	Syap.g_00536
OG0001305	Syah.g_02024	Syap.g_01562
OG0001306	Syah.g_02179	Syap.g_00245
OG0001307	Syah.g_00724	Syap.g_00403
OG0001310	Syah.g_02402	Syap.g_01774
OG0001311	Syah.g_01687	Syap.g_01871
OG0001312	Syah.g_01590	Syap.g_01735
OG0001315	Syah.g_00808	Syap.g_00596
OG0001318	Syah.g_00658	Syap.g_01596, Syap.g_01597
OG0001319	Syah.g_00635	Syap.g_02338
OG0001323	Syah.g_01043	Syap.g_00757
OG0001326	Syah.g_00443	Syap.g_02646
OG0001332	Syah.g_02308	Syap.g_01548
OG0001333	Syah.g_02260	Syap.g_01373
OG0001336	Syah.g_00394	Syap.g_02602
OG0001345	Syah.g_02124	Syap.g_01877, Syap.g_02776
OG0001346	Syah.g_02200	Syap.g_01484
OG0001348	Syah.g_02073	Syap.g_00938
OG0001349	Syah.g_02427	Syap.g_01264, Syap.g_00851
OG0001353	Syah.g_02079	Syap.g_01849
OG0001358	Syah.g_01963	Syap.g_00942
OG0001360	Syah.g_02122	Syap.g_01881, Syap.g_02778
OG0001361	Syah.g_02127	Syap.g_01792
OG0001364	Syah.g_00174	Syap.g_01052
OG0001366	Syah.g_02413	Syap.g_01399
OG0001368	Syah.g_00677	Syap.g_01576
OG0001373	Syah.g_00444	Syap.g_02647
OG0001374	Syah.g_00436	Syap.g_01829, Syap.g_01830
OG0001376	Syah.g_00483	Syap.g_01991
OG0001377	Syah.g_00484	Syap.g_01992
OG0001378	Syah.g_02239	Syap.g_02055
OG0001379	Syah.g_02192	Syap.g_01474
OG0001382	Syah.g_00258	Syap.g_00677
OG0001385	Syah.g_00447	Syap.g_02650
OG0001386	Syah.g_00446	Syap.g_02649
OG0001387	Syah.g_00445	Syap.g_02648
OG0001388	Syah.g_00442	Syap.g_02645
OG0001389	Syah.g_00441	Syap.g_02644
OG0001390	Syah.g_00440	Syap.g_02643
OG0001391	Syah.g_00439	Syap.g_01833
OG0001392	Syah.g_00438	Syap.g_01832
OG0001393	Syah.g_00437	Syap.g_01831
OG0001394	Syah.g_01810	Syap.g_00159
OG0001395	Syah.g_01705	Syap.g_00531
OG0001396	Syah.g_00149	Syap.g_02537
OG0001398	Syah.g_01563	Syap.g_02356
OG0001401	Syah.g_02084	Syap.g_01844
OG0001406	Syah.g_00482	Syap.g_01989
OG0001408	Syah.g_01378	Syap.g_01862
OG0001412	Syah.g_00151	Syap.g_02535
OG0001420	Syah.g_01053	Syap.g_02736
OG0001425	Syah.g_00486	Syap.g_01024
OG0001428	Syah.g_00081	Syap.g_01196
OG0001432	Syah.g_01348	Syap.g_01967
OG0001433	Syah.g_01513	Syap.g_00790
OG0001434	Syah.g_01805	Syap.g_00167
OG0001435	Syah.g_01525	Syap.g_01259
OG0001436	Syah.g_00168, Syah.g_00169	Syap.g_01711
OG0001438	Syah.g_00102	Syap.g_01346, Syap.g_01630
OG0001439	Syah.g_00128	Syap.g_01674
OG0001443	Syah.g_00478	Syap.g_01006
OG0001444	Syah.g_02519	Syap.g_00761
OG0001447	Syah.g_00018	Syap.g_02218
OG0001452	Syah.g_00663	Syap.g_01590
OG0001456	Syah.g_00434	Syap.g_01828
OG0001457	Syah.g_00433	Syap.g_01826
