Orthogroup	Syah	Syac
OG0000555	Syah.g_01078	Syac.g_01822
OG0000556	Syah.g_01084	Syac.g_01817
OG0000557	Syah.g_01086	Syac.g_01815
OG0000558	Syah.g_01088	Syac.g_01813
OG0000559	Syah.g_01093	Syac.g_01808
OG0000560	Syah.g_01096	Syac.g_01805
OG0000561	Syah.g_01097	Syac.g_01804
OG0000562	Syah.g_01098	Syac.g_01803
OG0000563	Syah.g_01099	Syac.g_01802
OG0000564	Syah.g_01100	Syac.g_01801
OG0000565	Syah.g_01104	Syac.g_01797
OG0000566	Syah.g_01108	Syac.g_01793
OG0000567	Syah.g_01112	Syac.g_01789
OG0000568	Syah.g_01116	Syac.g_01786
OG0000569	Syah.g_01117	Syac.g_01785
OG0000570	Syah.g_01118	Syac.g_01784
OG0000571	Syah.g_01122	Syac.g_01780
OG0000572	Syah.g_01137	Syac.g_01765
OG0000573	Syah.g_01146	Syac.g_01755
OG0000574	Syah.g_01147	Syac.g_01754
OG0000575	Syah.g_01151	Syac.g_01750
OG0000576	Syah.g_01153	Syac.g_01748
OG0000577	Syah.g_01154	Syac.g_01747
OG0000578	Syah.g_01155	Syac.g_01746
OG0000579	Syah.g_01156	Syac.g_01745
OG0000580	Syah.g_01157	Syac.g_01744
OG0000581	Syah.g_01163	Syac.g_01738
OG0000582	Syah.g_01979	Syac.g_00936
OG0000583	Syah.g_01978	Syac.g_00937
OG0000584	Syah.g_01977	Syac.g_00938
OG0000585	Syah.g_01975	Syac.g_00940
OG0000586	Syah.g_01974	Syac.g_00941
OG0000587	Syah.g_01972	Syac.g_00943
OG0000588	Syah.g_01966	Syac.g_00949
OG0000589	Syah.g_01962	Syac.g_00953
OG0000590	Syah.g_01961	Syac.g_00954
OG0000591	Syah.g_01954	Syac.g_00961
OG0000592	Syah.g_01953	Syac.g_00962
OG0000593	Syah.g_01939	Syac.g_00975
OG0000594	Syah.g_01938	Syac.g_00976
OG0000595	Syah.g_01937	Syac.g_00977
OG0000596	Syah.g_01932	Syac.g_00982
OG0000597	Syah.g_01929	Syac.g_00985
OG0000598	Syah.g_01928	Syac.g_00986
OG0000599	Syah.g_01925	Syac.g_00989
OG0000600	Syah.g_01924	Syac.g_00990
OG0000601	Syah.g_01923	Syac.g_00991
OG0000602	Syah.g_01917	Syac.g_00996
OG0000603	Syah.g_01916	Syac.g_00997
OG0000604	Syah.g_01913	Syac.g_01001
OG0000605	Syah.g_01825	Syac.g_01089
OG0000606	Syah.g_01485	Syac.g_01434
OG0000607	Syah.g_01489	Syac.g_01430
OG0000608	Syah.g_01490	Syac.g_01429
OG0000609	Syah.g_01492	Syac.g_01427
OG0000610	Syah.g_01499	Syac.g_01419
OG0000611	Syah.g_01502	Syac.g_01416
OG0000612	Syah.g_01503	Syac.g_01415
OG0000613	Syah.g_00147	Syac.g_00231
OG0000614	Syah.g_02004	Syac.g_00911
OG0000615	Syah.g_01814	Syac.g_01377
OG0000616	Syah.g_00389	Syac.g_02478
OG0000617	Syah.g_01722	Syac.g_01280
OG0000618	Syah.g_01721	Syac.g_01279
OG0000619	Syah.g_01720	Syac.g_01278
OG0000620	Syah.g_01713	Syac.g_01270
OG0000621	Syah.g_01712	Syac.g_01269
OG0000622	Syah.g_01711	Syac.g_01268
OG0000623	Syah.g_01710	Syac.g_01267
OG0000624	Syah.g_01708	Syac.g_01265
OG0000625	Syah.g_01707	Syac.g_01264
OG0000626	Syah.g_01706	Syac.g_01263
OG0000627	Syah.g_01569	Syac.g_01126
OG0000628	Syah.g_01570	Syac.g_01127
OG0000629	Syah.g_01573	Syac.g_01130
OG0000630	Syah.g_01577	Syac.g_01134
OG0000631	Syah.g_01582	Syac.g_01139
OG0000632	Syah.g_01583	Syac.g_01140
OG0000633	Syah.g_01584	Syac.g_01141
OG0000634	Syah.g_01783	Syac.g_01345
OG0000635	Syah.g_01782	Syac.g_01344
OG0000636	Syah.g_01780	Syac.g_01342
OG0000637	Syah.g_01778	Syac.g_01340
OG0000638	Syah.g_01777	Syac.g_01339
OG0000639	Syah.g_01776	Syac.g_01338
OG0000640	Syah.g_01775	Syac.g_01337
OG0000641	Syah.g_01771	Syac.g_01333
OG0000642	Syah.g_01770	Syac.g_01332
OG0000643	Syah.g_01768	Syac.g_01330
OG0000644	Syah.g_01767	Syac.g_01329
OG0000645	Syah.g_01765	Syac.g_01327
OG0000646	Syah.g_01762	Syac.g_01324
OG0000647	Syah.g_01760	Syac.g_01322
OG0000648	Syah.g_01757	Syac.g_01319
OG0000649	Syah.g_01756	Syac.g_01318
OG0000650	Syah.g_01755	Syac.g_01317
OG0000651	Syah.g_01754	Syac.g_01316
OG0000652	Syah.g_01753	Syac.g_01315
OG0000653	Syah.g_01751	Syac.g_01313
OG0000654	Syah.g_01750	Syac.g_01312
OG0000655	Syah.g_01749	Syac.g_01311
OG0000656	Syah.g_01746	Syac.g_01308
OG0000657	Syah.g_02083	Syac.g_00846
OG0000658	Syah.g_02086	Syac.g_00842
OG0000659	Syah.g_02087	Syac.g_00841
OG0000660	Syah.g_02091	Syac.g_00837
OG0000661	Syah.g_02093	Syac.g_00835
OG0000662	Syah.g_02095	Syac.g_00833
OG0000663	Syah.g_02098	Syac.g_00830
OG0000664	Syah.g_02099	Syac.g_00829
OG0000665	Syah.g_01895	Syac.g_01018
OG0000666	Syah.g_01826	Syac.g_01088
OG0000667	Syah.g_00714	Syac.g_02165
OG0000668	Syah.g_01680	Syac.g_01239
OG0000669	Syah.g_01520	Syac.g_01404
OG0000670	Syah.g_02352	Syac.g_00580
OG0000671	Syah.g_01524	Syac.g_01400
OG0000672	Syah.g_01527	Syac.g_01396
OG0000673	Syah.g_01530	Syac.g_01393
OG0000674	Syah.g_01532	Syac.g_01391
OG0000675	Syah.g_01533	Syac.g_01390
OG0000676	Syah.g_01535	Syac.g_01388
OG0000677	Syah.g_01536	Syac.g_01387
OG0000678	Syah.g_01821	Syac.g_01384
OG0000679	Syah.g_01812	Syac.g_01375
OG0000680	Syah.g_01811	Syac.g_01374
OG0000681	Syah.g_01808	Syac.g_01371
OG0000682	Syah.g_01807	Syac.g_01370
OG0000683	Syah.g_01806	Syac.g_01369
OG0000684	Syah.g_01802	Syac.g_01365
OG0000685	Syah.g_01800	Syac.g_01363
OG0000686	Syah.g_01799	Syac.g_01362
OG0000687	Syah.g_01798	Syac.g_01361
OG0000688	Syah.g_01793	Syac.g_01356
OG0000689	Syah.g_01791	Syac.g_01354
OG0000690	Syah.g_01790	Syac.g_01353
OG0000691	Syah.g_01789	Syac.g_01352
OG0000692	Syah.g_01788	Syac.g_01351
OG0000693	Syah.g_01787	Syac.g_01349
OG0000694	Syah.g_01786	Syac.g_01348
OG0000695	Syah.g_01586	Syac.g_01143
OG0000696	Syah.g_01587	Syac.g_01144
OG0000697	Syah.g_01589	Syac.g_01146
OG0000698	Syah.g_01592	Syac.g_01149
OG0000699	Syah.g_01594	Syac.g_01151
OG0000700	Syah.g_01595	Syac.g_01152
OG0000701	Syah.g_01596	Syac.g_01153
OG0000702	Syah.g_01604	Syac.g_01161
OG0000703	Syah.g_01605	Syac.g_01162
OG0000704	Syah.g_01608	Syac.g_01165
OG0000705	Syah.g_01614	Syac.g_01174
OG0000706	Syah.g_01615	Syac.g_01175
OG0000707	Syah.g_01616	Syac.g_01176
OG0000708	Syah.g_01619	Syac.g_01179
OG0000709	Syah.g_01627	Syac.g_01187
OG0000710	Syah.g_01631	Syac.g_01191
OG0000711	Syah.g_01661	Syac.g_01220
OG0000712	Syah.g_01662	Syac.g_01221
OG0000713	Syah.g_01663	Syac.g_01222
OG0000714	Syah.g_01665	Syac.g_01224
OG0000715	Syah.g_01667	Syac.g_01226
OG0000716	Syah.g_01671	Syac.g_01230
OG0000717	Syah.g_01672	Syac.g_01231
OG0000718	Syah.g_01676	Syac.g_01235
OG0000719	Syah.g_01678	Syac.g_01237
OG0000720	Syah.g_01691	Syac.g_01250
OG0000721	Syah.g_01693	Syac.g_01252
OG0000722	Syah.g_01694	Syac.g_01253
OG0000723	Syah.g_01704	Syac.g_01261
OG0000724	Syah.g_02036	Syac.g_00879
OG0000725	Syah.g_02027	Syac.g_00887
OG0000726	Syah.g_02026	Syac.g_00888
OG0000727	Syah.g_02025	Syac.g_00889
OG0000728	Syah.g_02023	Syac.g_00891
OG0000729	Syah.g_00263	Syac.g_00144
OG0000730	Syah.g_00855	Syac.g_02024
OG0000731	Syah.g_00867	Syac.g_02011
OG0000732	Syah.g_00319	Syac.g_00051
OG0000733	Syah.g_00473	Syac.g_02386
OG0000734	Syah.g_02545	Syac.g_00388
OG0000735	Syah.g_02178	Syac.g_00750
OG0000736	Syah.g_02177	Syac.g_00751
OG0000737	Syah.g_02176	Syac.g_00752
OG0000738	Syah.g_02170	Syac.g_00757
OG0000739	Syah.g_02165	Syac.g_00762
OG0000740	Syah.g_02164	Syac.g_00763
OG0000741	Syah.g_02161	Syac.g_00766
OG0000742	Syah.g_02159	Syac.g_00768
OG0000743	Syah.g_02157	Syac.g_00770
OG0000744	Syah.g_02156	Syac.g_00771
OG0000745	Syah.g_02154	Syac.g_00773
OG0000746	Syah.g_02151	Syac.g_00776
OG0000747	Syah.g_02150	Syac.g_00777
OG0000748	Syah.g_02140	Syac.g_00787
OG0000749	Syah.g_02138	Syac.g_00789
OG0000750	Syah.g_02137	Syac.g_00790
OG0000751	Syah.g_02130	Syac.g_00797
OG0000752	Syah.g_02128	Syac.g_00799
OG0000753	Syah.g_02125	Syac.g_00802
OG0000754	Syah.g_01431	Syac.g_01471
OG0000755	Syah.g_01423	Syac.g_01479
OG0000756	Syah.g_01422	Syac.g_01480
OG0000757	Syah.g_01415	Syac.g_01492
OG0000758	Syah.g_01414	Syac.g_01493
OG0000759	Syah.g_01413	Syac.g_01494
OG0000760	Syah.g_01412	Syac.g_01495
OG0000761	Syah.g_01411	Syac.g_01496
OG0000762	Syah.g_01409	Syac.g_01498
OG0000763	Syah.g_01407	Syac.g_01500
OG0000764	Syah.g_01406	Syac.g_01501
OG0000765	Syah.g_01392	Syac.g_01515
OG0000766	Syah.g_01391	Syac.g_01516
OG0000767	Syah.g_01389	Syac.g_01518
OG0000768	Syah.g_01388	Syac.g_01519
OG0000769	Syah.g_01386	Syac.g_01521
OG0000770	Syah.g_01383	Syac.g_01524
OG0000771	Syah.g_02042	Syac.g_00873
OG0000772	Syah.g_01351	Syac.g_01569
OG0000773	Syah.g_02187	Syac.g_00741
OG0000774	Syah.g_02191	Syac.g_00737
OG0000775	Syah.g_02193	Syac.g_00735
OG0000776	Syah.g_02194	Syac.g_00734
OG0000777	Syah.g_02195	Syac.g_00733
OG0000778	Syah.g_02196	Syac.g_00732
OG0000779	Syah.g_02201	Syac.g_00727
OG0000780	Syah.g_02205	Syac.g_00723
OG0000781	Syah.g_02209	Syac.g_00719
OG0000782	Syah.g_02210	Syac.g_00718
OG0000783	Syah.g_02211	Syac.g_00717
OG0000784	Syah.g_02212	Syac.g_00716
OG0000785	Syah.g_02214	Syac.g_00714
OG0000786	Syah.g_01171	Syac.g_01730
OG0000787	Syah.g_01170	Syac.g_01731
OG0000788	Syah.g_01922	Syac.g_00992
OG0000789	Syah.g_01556	Syac.g_01111
OG0000790	Syah.g_00981	Syac.g_01921
OG0000791	Syah.g_00980	Syac.g_01922
OG0000792	Syah.g_00979	Syac.g_01923
OG0000793	Syah.g_00974	Syac.g_01928
OG0000794	Syah.g_00973	Syac.g_01929
OG0000795	Syah.g_00972	Syac.g_01930
OG0000796	Syah.g_00968	Syac.g_01934
OG0000797	Syah.g_00967	Syac.g_01935
OG0000798	Syah.g_00627	Syac.g_02250
OG0000799	Syah.g_01326	Syac.g_01602
OG0000800	Syah.g_01325	Syac.g_01603
OG0000801	Syah.g_01324	Syac.g_01604
OG0000802	Syah.g_01320	Syac.g_01608
OG0000803	Syah.g_01315	Syac.g_01613
OG0000804	Syah.g_01312	Syac.g_01616
OG0000805	Syah.g_01303	Syac.g_01620
OG0000806	Syah.g_01301	Syac.g_01622
OG0000807	Syah.g_01299	Syac.g_01624
OG0000808	Syah.g_01298	Syac.g_01625
OG0000809	Syah.g_01295	Syac.g_01628
OG0000810	Syah.g_01294	Syac.g_01629
OG0000811	Syah.g_01286	Syac.g_01637
OG0000812	Syah.g_01284	Syac.g_01639
OG0000813	Syah.g_01283	Syac.g_01640
OG0000814	Syah.g_01281	Syac.g_01642
OG0000815	Syah.g_01280	Syac.g_01643
OG0000816	Syah.g_01279	Syac.g_01645
OG0000817	Syah.g_01278	Syac.g_01646
OG0000818	Syah.g_01272	Syac.g_01652
OG0000819	Syah.g_01271	Syac.g_01653
OG0000820	Syah.g_01270	Syac.g_01654
OG0000821	Syah.g_01265	Syac.g_01659
OG0000822	Syah.g_01263	Syac.g_01661
OG0000823	Syah.g_01262	Syac.g_01662
OG0000824	Syah.g_01258	Syac.g_01666
OG0000825	Syah.g_01257	Syac.g_01667
OG0000826	Syah.g_01256	Syac.g_01668
OG0000827	Syah.g_01254	Syac.g_01669
OG0000828	Syah.g_01251	Syac.g_01672
OG0000829	Syah.g_01250	Syac.g_01673
OG0000830	Syah.g_01249	Syac.g_01674
OG0000831	Syah.g_01247	Syac.g_01676
OG0000832	Syah.g_02311	Syac.g_00623
OG0000833	Syah.g_02322	Syac.g_00613
OG0000834	Syah.g_02324	Syac.g_00610
OG0000835	Syah.g_02325	Syac.g_00609
OG0000836	Syah.g_02329	Syac.g_00605
OG0000837	Syah.g_02330	Syac.g_00604
OG0000838	Syah.g_02334	Syac.g_00600
OG0000839	Syah.g_02335	Syac.g_00599
OG0000840	Syah.g_02336	Syac.g_00598
OG0000841	Syah.g_02337	Syac.g_00597
OG0000842	Syah.g_02338	Syac.g_00596
OG0000843	Syah.g_02339	Syac.g_00595
OG0000844	Syah.g_02341	Syac.g_00593
OG0000845	Syah.g_02342	Syac.g_00592
OG0000846	Syah.g_02343	Syac.g_00591
OG0000847	Syah.g_02344	Syac.g_00590
OG0000848	Syah.g_02346	Syac.g_00588
OG0000849	Syah.g_02347	Syac.g_00587
OG0000850	Syah.g_02349	Syac.g_00585
OG0000851	Syah.g_02359	Syac.g_00573
OG0000852	Syah.g_02360	Syac.g_00572
OG0000853	Syah.g_02364	Syac.g_00568
OG0000854	Syah.g_02366	Syac.g_00566
OG0000855	Syah.g_02367	Syac.g_00565
OG0000856	Syah.g_01951	Syac.g_00964
OG0000857	Syah.g_01761	Syac.g_01323
OG0000858	Syah.g_02373	Syac.g_00559
OG0000859	Syah.g_02374	Syac.g_00558
OG0000860	Syah.g_02386	Syac.g_00542
OG0000861	Syah.g_02387	Syac.g_00541
OG0000862	Syah.g_02389	Syac.g_00540
OG0000863	Syah.g_02391	Syac.g_00538
OG0000864	Syah.g_02392	Syac.g_00537
OG0000865	Syah.g_02396	Syac.g_00533
OG0000866	Syah.g_02397	Syac.g_00532
OG0000867	Syah.g_02398	Syac.g_00531
OG0000868	Syah.g_02401	Syac.g_00529
OG0000869	Syah.g_02406	Syac.g_00524
OG0000870	Syah.g_02411	Syac.g_00519
OG0000871	Syah.g_02412	Syac.g_00518
OG0000872	Syah.g_02421	Syac.g_00510
OG0000873	Syah.g_02424	Syac.g_00507
OG0000874	Syah.g_02420	Syac.g_00512
OG0000875	Syah.g_02426	Syac.g_00505
OG0000876	Syah.g_02250	Syac.g_00675
OG0000877	Syah.g_02254	Syac.g_00671
OG0000878	Syah.g_02255	Syac.g_00670
OG0000879	Syah.g_02256	Syac.g_00669
OG0000880	Syah.g_02257	Syac.g_00668
OG0000881	Syah.g_02262	Syac.g_00664
OG0000882	Syah.g_02267	Syac.g_00659
OG0000883	Syah.g_02270	Syac.g_00656
OG0000884	Syah.g_02272	Syac.g_00654
OG0000885	Syah.g_02273	Syac.g_00653
OG0000886	Syah.g_02274	Syac.g_00652
OG0000887	Syah.g_02275	Syac.g_00651
OG0000888	Syah.g_02277	Syac.g_00649
OG0000889	Syah.g_02279	Syac.g_00647
OG0000890	Syah.g_02284	Syac.g_00642
OG0000891	Syah.g_02285	Syac.g_00641
OG0000892	Syah.g_02288	Syac.g_00638
OG0000893	Syah.g_00684	Syac.g_02193
OG0000894	Syah.g_00690	Syac.g_02189
OG0000895	Syah.g_00694	Syac.g_02185
OG0000896	Syah.g_00695	Syac.g_02184
OG0000897	Syah.g_00697	Syac.g_02182
OG0000898	Syah.g_00698	Syac.g_02181
OG0000899	Syah.g_00699	Syac.g_02180
OG0000900	Syah.g_00700	Syac.g_02179
OG0000901	Syah.g_00705	Syac.g_02174
OG0000902	Syah.g_00707	Syac.g_02172
OG0000903	Syah.g_00739	Syac.g_02140
OG0000904	Syah.g_00734	Syac.g_02145
OG0000905	Syah.g_00731	Syac.g_02148
OG0000906	Syah.g_00729	Syac.g_02150
OG0000907	Syah.g_00741	Syac.g_02138
OG0000908	Syah.g_00744	Syac.g_02135
OG0000909	Syah.g_00745	Syac.g_02134
OG0000910	Syah.g_00746	Syac.g_02133
OG0000911	Syah.g_00748	Syac.g_02131
OG0000912	Syah.g_00749	Syac.g_02130
OG0000913	Syah.g_00750	Syac.g_02129
OG0000914	Syah.g_00751	Syac.g_02128
OG0000915	Syah.g_00752	Syac.g_02127
OG0000916	Syah.g_00753	Syac.g_02126
OG0000917	Syah.g_00754	Syac.g_02125
OG0000918	Syah.g_00755	Syac.g_02124
OG0000919	Syah.g_00756	Syac.g_02123
OG0000920	Syah.g_00757	Syac.g_02122
OG0000921	Syah.g_00758	Syac.g_02121
OG0000922	Syah.g_00759	Syac.g_02120
OG0000923	Syah.g_00763	Syac.g_02116
OG0000924	Syah.g_00764	Syac.g_02115
OG0000925	Syah.g_00765	Syac.g_02114
OG0000926	Syah.g_00766	Syac.g_02113
OG0000927	Syah.g_00768	Syac.g_02111
OG0000928	Syah.g_00769	Syac.g_02110
OG0000929	Syah.g_00770	Syac.g_02109
OG0000930	Syah.g_00771	Syac.g_02108
OG0000931	Syah.g_00772	Syac.g_02107
OG0000932	Syah.g_00773	Syac.g_02106
OG0000933	Syah.g_00778	Syac.g_02101
OG0000934	Syah.g_00780	Syac.g_02099
OG0000935	Syah.g_00781	Syac.g_02098
OG0000936	Syah.g_00782	Syac.g_02097
OG0000937	Syah.g_00783	Syac.g_02096
OG0000938	Syah.g_00787	Syac.g_02092
OG0000939	Syah.g_00788	Syac.g_02091
OG0000940	Syah.g_00795	Syac.g_02084
OG0000941	Syah.g_00797	Syac.g_02082
OG0000942	Syah.g_00799	Syac.g_02080
OG0000943	Syah.g_00800	Syac.g_02079
OG0000944	Syah.g_00802	Syac.g_02077
OG0000945	Syah.g_00804	Syac.g_02075
OG0000946	Syah.g_00809	Syac.g_02071
OG0000947	Syah.g_00812	Syac.g_02068
OG0000948	Syah.g_00813	Syac.g_02067
OG0000949	Syah.g_00173	Syac.g_00205
OG0000950	Syah.g_00184	Syac.g_00193
OG0000951	Syah.g_00190	Syac.g_00188
OG0000952	Syah.g_00202	Syac.g_00183
OG0000953	Syah.g_00207	Syac.g_00177
OG0000954	Syah.g_00233	Syac.g_00172
OG0000955	Syah.g_00234	Syac.g_00171
OG0000956	Syah.g_00236	Syac.g_00169
OG0000957	Syah.g_00248	Syac.g_00158
OG0000958	Syah.g_00249	Syac.g_00157
OG0000959	Syah.g_00253	Syac.g_00153
OG0000960	Syah.g_00254	Syac.g_00152
OG0000961	Syah.g_00259	Syac.g_00147
OG0000962	Syah.g_00262	Syac.g_00145
OG0000963	Syah.g_00267	Syac.g_00140
OG0000964	Syah.g_00268	Syac.g_00139
OG0000965	Syah.g_00269	Syac.g_00138
OG0000966	Syah.g_00288	Syac.g_00107
OG0000967	Syah.g_00300	Syac.g_00075
OG0000968	Syah.g_00295	Syac.g_00080
OG0000969	Syah.g_00297	Syac.g_00078
OG0000970	Syah.g_00298	Syac.g_00077
OG0000971	Syah.g_00303	Syac.g_00067
OG0000972	Syah.g_00304	Syac.g_00066
OG0000973	Syah.g_00305	Syac.g_00065
OG0000974	Syah.g_00306	Syac.g_00064
OG0000975	Syah.g_00307	Syac.g_00063
OG0000976	Syah.g_00308	Syac.g_00062
OG0000977	Syah.g_00310	Syac.g_00059
OG0000978	Syah.g_00312	Syac.g_00058
OG0000979	Syah.g_00315	Syac.g_00055
OG0000980	Syah.g_00318	Syac.g_00052
OG0000981	Syah.g_00321	Syac.g_00049
OG0000982	Syah.g_00511	Syac.g_02354
OG0000983	Syah.g_00510	Syac.g_02355
OG0000984	Syah.g_00509	Syac.g_02356
OG0000985	Syah.g_00505	Syac.g_02359
OG0000986	Syah.g_00496	Syac.g_02363
OG0000987	Syah.g_00494	Syac.g_02365
OG0000988	Syah.g_00489	Syac.g_02370
OG0000989	Syah.g_00481	Syac.g_02379
OG0000990	Syah.g_00466	Syac.g_02397
OG0000991	Syah.g_00462	Syac.g_02400
OG0000992	Syah.g_00460	Syac.g_02402
OG0000993	Syah.g_00459	Syac.g_02403
OG0000994	Syah.g_00457	Syac.g_02405
OG0000995	Syah.g_00452	Syac.g_02410
OG0000996	Syah.g_00412	Syac.g_02454
OG0000997	Syah.g_00403	Syac.g_02464
OG0000998	Syah.g_00401	Syac.g_02466
OG0000999	Syah.g_00400	Syac.g_02467
OG0001000	Syah.g_00397	Syac.g_02470
OG0001001	Syah.g_00392	Syac.g_02475
OG0001002	Syah.g_00386	Syac.g_02481
OG0001003	Syah.g_00384	Syac.g_02483
OG0001004	Syah.g_00383	Syac.g_02484
OG0001005	Syah.g_00382	Syac.g_02485
OG0001006	Syah.g_00375	Syac.g_02492
OG0001007	Syah.g_00373	Syac.g_02494
OG0001008	Syah.g_02235	Syac.g_00693
OG0001009	Syah.g_00344	Syac.g_00030
OG0001010	Syah.g_00343	Syac.g_00031
OG0001011	Syah.g_00342	Syac.g_00032
OG0001012	Syah.g_00514	Syac.g_02351
OG0001013	Syah.g_00527	Syac.g_02337
OG0001014	Syah.g_00531	Syac.g_02333
OG0001015	Syah.g_00532	Syac.g_02332
OG0001016	Syah.g_02487	Syac.g_00446
OG0001017	Syah.g_02493	Syac.g_00440
OG0001018	Syah.g_02495	Syac.g_00438
OG0001019	Syah.g_02512	Syac.g_00422
OG0001020	Syah.g_02517	Syac.g_00417
OG0001021	Syah.g_02521	Syac.g_00413
OG0001022	Syah.g_02524	Syac.g_00410
OG0001023	Syah.g_02525	Syac.g_00409
OG0001024	Syah.g_02529	Syac.g_00405
OG0001025	Syah.g_02534	Syac.g_00399
OG0001026	Syah.g_02547	Syac.g_00386
OG0001027	Syah.g_00001	Syac.g_00380
OG0001028	Syah.g_00003	Syac.g_00378
OG0001029	Syah.g_00005	Syac.g_00376
OG0001030	Syah.g_00025	Syac.g_00356
OG0001031	Syah.g_00611	Syac.g_02266
OG0001032	Syah.g_00609	Syac.g_02268
OG0001033	Syah.g_00577	Syac.g_02298
OG0001034	Syah.g_00908	Syac.g_01968
OG0001036	Syah.g_00655	Syac.g_02221
OG0001037	Syah.g_00653	Syac.g_02223
OG0001038	Syah.g_00626	Syac.g_02251
OG0001039	Syah.g_00623	Syac.g_02254
OG0001040	Syah.g_00090	Syac.g_00292
OG0001042	Syah.g_00122	Syac.g_00258
OG0001043	Syah.g_00126	Syac.g_00254
OG0001044	Syah.g_00857	Syac.g_02021
OG0001045	Syah.g_00870	Syac.g_02008
OG0001046	Syah.g_01647	Syac.g_01207
OG0001047	Syah.g_02233	Syac.g_00695
OG0001048	Syah.g_02232	Syac.g_00696
OG0001049	Syah.g_02225	Syac.g_00703
OG0001050	Syah.g_02224	Syac.g_00704
OG0001051	Syah.g_02223	Syac.g_00705
OG0001052	Syah.g_01217	Syac.g_01704
OG0001053	Syah.g_01000	Syac.g_01901
OG0001054	Syah.g_01017	Syac.g_01884
OG0001055	Syah.g_01037	Syac.g_01863
OG0001056	Syah.g_01069	Syac.g_01831
OG0001057	Syah.g_01075	Syac.g_01825
OG0001058	Syah.g_01091	Syac.g_01810
OG0001059	Syah.g_01095	Syac.g_01806
OG0001060	Syah.g_01102	Syac.g_01799
OG0001061	Syah.g_01123	Syac.g_01779
OG0001062	Syah.g_01125	Syac.g_01777
OG0001063	Syah.g_01129	Syac.g_01773
OG0001064	Syah.g_01130	Syac.g_01772
OG0001065	Syah.g_01131	Syac.g_01771
OG0001066	Syah.g_01132	Syac.g_01770
OG0001067	Syah.g_01133	Syac.g_01769
OG0001068	Syah.g_01134	Syac.g_01768
OG0001069	Syah.g_01135	Syac.g_01767
OG0001070	Syah.g_01138	Syac.g_01764
OG0001071	Syah.g_01139	Syac.g_01763
OG0001072	Syah.g_01144	Syac.g_01758
OG0001074	Syah.g_01970	Syac.g_00945
OG0001075	Syah.g_01969	Syac.g_00946
OG0001076	Syah.g_01959	Syac.g_00956
OG0001077	Syah.g_01948	Syac.g_00967
OG0001078	Syah.g_01934	Syac.g_00980
OG0001079	Syah.g_01921	Syac.g_00993
OG0001080	Syah.g_01538	Syac.g_01092
OG0001081	Syah.g_01487	Syac.g_01432
OG0001082	Syah.g_01488	Syac.g_01431
OG0001083	Syah.g_01495	Syac.g_01424
OG0001084	Syah.g_01496	Syac.g_01423
OG0001085	Syah.g_01506	Syac.g_01412
OG0001086	Syah.g_01508	Syac.g_01410
OG0001087	Syah.g_01992	Syac.g_00923
OG0001088	Syah.g_01995	Syac.g_00920
OG0001089	Syah.g_02019	Syac.g_00896
OG0001090	Syah.g_01728	Syac.g_01286
OG0001091	Syah.g_01726	Syac.g_01284
OG0001092	Syah.g_01724	Syac.g_01282
OG0001093	Syah.g_01718	Syac.g_01276
OG0001094	Syah.g_01785	Syac.g_01347
OG0001095	Syah.g_01764	Syac.g_01326
OG0001096	Syah.g_01748	Syac.g_01310
OG0001097	Syah.g_02094	Syac.g_00834
OG0001098	Syah.g_01542	Syac.g_01096
OG0001099	Syah.g_00004	Syac.g_00377
OG0001100	Syah.g_01522	Syac.g_01402
OG0001101	Syah.g_01523	Syac.g_01401
OG0001102	Syah.g_01526	Syac.g_01398
OG0001103	Syah.g_01528	Syac.g_01395
OG0001104	Syah.g_01801	Syac.g_01364
OG0001105	Syah.g_01797	Syac.g_01360
OG0001106	Syah.g_01609	Syac.g_01166
OG0001107	Syah.g_01620	Syac.g_01180
OG0001108	Syah.g_01628	Syac.g_01188
OG0001109	Syah.g_01630	Syac.g_01190
OG0001110	Syah.g_01632	Syac.g_01192
OG0001111	Syah.g_01634	Syac.g_01194
OG0001112	Syah.g_01636	Syac.g_01196
OG0001113	Syah.g_01637	Syac.g_01197
OG0001114	Syah.g_01638	Syac.g_01198
OG0001115	Syah.g_01642	Syac.g_01202
OG0001116	Syah.g_01644	Syac.g_01204
OG0001117	Syah.g_01645	Syac.g_01205
OG0001118	Syah.g_01646	Syac.g_01206
OG0001119	Syah.g_01648	Syac.g_01208
OG0001120	Syah.g_01652	Syac.g_01213
OG0001121	Syah.g_00927	Syac.g_01949
OG0001121	Syah.g_02183	Syac.g_01170
OG0001122	Syah.g_01679	Syac.g_01238
OG0001123	Syah.g_01686	Syac.g_01245
OG0001124	Syah.g_01688	Syac.g_01247
OG0001125	Syah.g_01690	Syac.g_01249
OG0001126	Syah.g_02058	Syac.g_00870
OG0001127	Syah.g_02057	Syac.g_00871
OG0001128	Syah.g_02040	Syac.g_00875
OG0001129	Syah.g_02038	Syac.g_00877
OG0001130	Syah.g_02037	Syac.g_00878
OG0001131	Syah.g_01819	Syac.g_01382
OG0001132	Syah.g_01850	Syac.g_01062
OG0001133	Syah.g_01957	Syac.g_00958
OG0001134	Syah.g_01437	Syac.g_01466
OG0001135	Syah.g_01439	Syac.g_01464
OG0001136	Syah.g_02160	Syac.g_00767
OG0001137	Syah.g_02141	Syac.g_00786
OG0001138	Syah.g_01421	Syac.g_01486
