Orthogroup	Prab	Prag
OG0000562	Prab.g_00560	Prag.g_00535
OG0000563	Prab.g_00561	Prag.g_00536
OG0000564	Prab.g_00562	Prag.g_00537
OG0000565	Prab.g_00565	Prag.g_00540
OG0000566	Prab.g_00568	Prag.g_00542
OG0000567	Prab.g_00572	Prag.g_00546
OG0000568	Prab.g_00573	Prag.g_00547
OG0000569	Prab.g_00574	Prag.g_00548
OG0000570	Prab.g_00575	Prag.g_00549
OG0000571	Prab.g_00577	Prag.g_00551
OG0000572	Prab.g_00590	Prag.g_00564
OG0000573	Prab.g_00596	Prag.g_00570
OG0000574	Prab.g_00597	Prag.g_00571
OG0000575	Prab.g_00601	Prag.g_00575
OG0000576	Prab.g_00603	Prag.g_00577
OG0000577	Prab.g_00604	Prag.g_00578
OG0000578	Prab.g_00605	Prag.g_00579
OG0000579	Prab.g_00606	Prag.g_00580
OG0000580	Prab.g_00607	Prag.g_00581
OG0000581	Prab.g_00609	Prag.g_00583
OG0000582	Prab.g_00612	Prag.g_00586
OG0000583	Prab.g_00613	Prag.g_00587
OG0000584	Prab.g_00614	Prag.g_00588
OG0000585	Prab.g_00616	Prag.g_00590
OG0000586	Prab.g_00617	Prag.g_00591
OG0000587	Prab.g_00618	Prag.g_00592
OG0000588	Prab.g_00622	Prag.g_00596
OG0000589	Prab.g_00625	Prag.g_00599
OG0000590	Prab.g_00626	Prag.g_00600
OG0000591	Prab.g_00630	Prag.g_00603
OG0000592	Prab.g_00631	Prag.g_00604
OG0000593	Prab.g_00637	Prag.g_00610
OG0000594	Prab.g_00638	Prag.g_00611
OG0000595	Prab.g_00639	Prag.g_00612
OG0000596	Prab.g_00643	Prag.g_00616
OG0000597	Prab.g_00645	Prag.g_00618
OG0000598	Prab.g_00646	Prag.g_00619
OG0000599	Prab.g_00649	Prag.g_00622
OG0000600	Prab.g_00650	Prag.g_00623
OG0000601	Prab.g_00651	Prag.g_00624
OG0000602	Prab.g_00653	Prag.g_00626
OG0000603	Prab.g_00654	Prag.g_00627
OG0000604	Prab.g_00655	Prag.g_00628
OG0000605	Prab.g_00656	Prag.g_00629
OG0000606	Prab.g_00659	Prag.g_00632
OG0000607	Prab.g_00662	Prag.g_00635
OG0000608	Prab.g_00663	Prag.g_00636
OG0000609	Prab.g_00664	Prag.g_00637
OG0000610	Prab.g_00669	Prag.g_00642
OG0000611	Prab.g_00672	Prag.g_00645
OG0000612	Prab.g_00673	Prag.g_00646
OG0000613	Prab.g_00678	Prag.g_00651
OG0000614	Prab.g_00697	Prag.g_00670
OG0000615	Prab.g_00705	Prag.g_00678
OG0000616	Prab.g_00711	Prag.g_00682
OG0000617	Prab.g_00729	Prag.g_00698
OG0000618	Prab.g_00730	Prag.g_00699
OG0000619	Prab.g_00731	Prag.g_00700
OG0000620	Prab.g_00734	Prag.g_00703
OG0000621	Prab.g_00735	Prag.g_00704
OG0000622	Prab.g_00736	Prag.g_00705
OG0000623	Prab.g_00737	Prag.g_00706
OG0000624	Prab.g_00738	Prag.g_00707
OG0000625	Prab.g_00739	Prag.g_00708
OG0000626	Prab.g_00740	Prag.g_00709
OG0000627	Prab.g_00741	Prag.g_00710
OG0000628	Prab.g_00742	Prag.g_00711
OG0000629	Prab.g_00743	Prag.g_00712
OG0000630	Prab.g_00746	Prag.g_00715
OG0000631	Prab.g_00831	Prag.g_00797
OG0000632	Prab.g_00832	Prag.g_00798
OG0000633	Prab.g_00833	Prag.g_00799
OG0000634	Prab.g_00836	Prag.g_00802
OG0000635	Prab.g_00837	Prag.g_00803
OG0000636	Prab.g_00839	Prag.g_00805
OG0000637	Prab.g_00841	Prag.g_00807
OG0000638	Prab.g_00842	Prag.g_00808
OG0000639	Prab.g_00843	Prag.g_00809
OG0000640	Prab.g_00844	Prag.g_00810
OG0000641	Prab.g_00848	Prag.g_00814
OG0000642	Prab.g_00849	Prag.g_00815
OG0000643	Prab.g_00850	Prag.g_00816
OG0000644	Prab.g_00851	Prag.g_00817
OG0000645	Prab.g_00852	Prag.g_00818
OG0000646	Prab.g_00854	Prag.g_00820
OG0000647	Prab.g_00855	Prag.g_00821
OG0000648	Prab.g_00857	Prag.g_00823
OG0000649	Prab.g_00858	Prag.g_00824
OG0000650	Prab.g_00859	Prag.g_00825
OG0000651	Prab.g_00860	Prag.g_00826
OG0000652	Prab.g_00861	Prag.g_00827
OG0000653	Prab.g_00863	Prag.g_00829
OG0000654	Prab.g_00864	Prag.g_00830
OG0000655	Prab.g_00865	Prag.g_00831
OG0000656	Prab.g_00868	Prag.g_00834
OG0000657	Prab.g_00875	Prag.g_00840
OG0000658	Prab.g_00876	Prag.g_00841
OG0000659	Prab.g_00877	Prag.g_00842
OG0000660	Prab.g_00881	Prag.g_00846
OG0000661	Prab.g_00883	Prag.g_00848
OG0000662	Prab.g_00885	Prag.g_00850
OG0000663	Prab.g_00887	Prag.g_00852
OG0000664	Prab.g_00888	Prag.g_00853
OG0000665	Prab.g_00892	Prag.g_00857
OG0000666	Prab.g_00893	Prag.g_00858
OG0000667	Prab.g_00898	Prag.g_00862
OG0000668	Prab.g_01084	Prag.g_00892
OG0000669	Prab.g_01076	Prag.g_00898
OG0000670	Prab.g_01074	Prag.g_00900
OG0000671	Prab.g_01072	Prag.g_00902
OG0000672	Prab.g_01070	Prag.g_00904
OG0000673	Prab.g_01067	Prag.g_00907
OG0000674	Prab.g_01065	Prag.g_00909
OG0000675	Prab.g_01064	Prag.g_00910
OG0000676	Prab.g_01062	Prag.g_00912
OG0000677	Prab.g_01061	Prag.g_00913
OG0000678	Prab.g_01059	Prag.g_00915
OG0000679	Prab.g_01055	Prag.g_00919
OG0000680	Prab.g_01054	Prag.g_00920
OG0000681	Prab.g_01052	Prag.g_00922
OG0000682	Prab.g_01051	Prag.g_00923
OG0000683	Prab.g_01050	Prag.g_00924
OG0000684	Prab.g_01048	Prag.g_00926
OG0000685	Prab.g_01046	Prag.g_00928
OG0000686	Prab.g_01045	Prag.g_00929
OG0000687	Prab.g_01044	Prag.g_00930
OG0000688	Prab.g_01041	Prag.g_00933
OG0000689	Prab.g_01040	Prag.g_00934
OG0000690	Prab.g_01039	Prag.g_00935
OG0000691	Prab.g_01038	Prag.g_00936
OG0000692	Prab.g_01036	Prag.g_00938
OG0000693	Prab.g_01035	Prag.g_00939
OG0000694	Prab.g_01034	Prag.g_00940
OG0000695	Prab.g_01032	Prag.g_00942
OG0000696	Prab.g_01031	Prag.g_00943
OG0000697	Prab.g_01030	Prag.g_00944
OG0000698	Prab.g_01027	Prag.g_00947
OG0000699	Prab.g_01026	Prag.g_00948
OG0000700	Prab.g_01025	Prag.g_00949
OG0000701	Prab.g_01024	Prag.g_00950
OG0000702	Prab.g_01022	Prag.g_00952
OG0000703	Prab.g_01021	Prag.g_00953
OG0000704	Prab.g_01020	Prag.g_00954
OG0000705	Prab.g_01016	Prag.g_00958
OG0000706	Prab.g_01015	Prag.g_00959
OG0000707	Prab.g_01014	Prag.g_00960
OG0000708	Prab.g_01013	Prag.g_00961
OG0000709	Prab.g_01009	Prag.g_00965
OG0000710	Prab.g_01006	Prag.g_00968
OG0000711	Prab.g_00989	Prag.g_00985
OG0000712	Prab.g_00987	Prag.g_00987
OG0000713	Prab.g_00986	Prag.g_00988
OG0000714	Prab.g_00985	Prag.g_00989
OG0000715	Prab.g_00983	Prag.g_00991
OG0000716	Prab.g_00981	Prag.g_00993
OG0000717	Prab.g_00980	Prag.g_00994
OG0000718	Prab.g_00960	Prag.g_01005
OG0000719	Prab.g_00958	Prag.g_01007
OG0000720	Prab.g_00949	Prag.g_01016
OG0000721	Prab.g_00947	Prag.g_01018
OG0000722	Prab.g_00946	Prag.g_01019
OG0000723	Prab.g_00943	Prag.g_01022
OG0000724	Prab.g_00934	Prag.g_01031
OG0000725	Prab.g_00928	Prag.g_01037
OG0000726	Prab.g_00927	Prag.g_01038
OG0000727	Prab.g_00926	Prag.g_01039
OG0000728	Prab.g_00924	Prag.g_01041
OG0000729	Prab.g_01146	Prag.g_01087
OG0000730	Prab.g_01150	Prag.g_01091
OG0000731	Prab.g_01154	Prag.g_01095
OG0000732	Prab.g_01164	Prag.g_01102
OG0000733	Prab.g_01187	Prag.g_01121
OG0000734	Prab.g_01204	Prag.g_01138
OG0000735	Prab.g_01206	Prag.g_01140
OG0000736	Prab.g_01207	Prag.g_01141
OG0000737	Prab.g_01208	Prag.g_01142
OG0000738	Prab.g_01212	Prag.g_01146
OG0000739	Prab.g_01213	Prag.g_01147
OG0000740	Prab.g_01214	Prag.g_01148
OG0000741	Prab.g_01215	Prag.g_01149
OG0000742	Prab.g_01218	Prag.g_01152
OG0000743	Prab.g_01220	Prag.g_01154
OG0000744	Prab.g_01221	Prag.g_01155
OG0000745	Prab.g_01222	Prag.g_01156
OG0000746	Prab.g_01224	Prag.g_01158
OG0000747	Prab.g_01225	Prag.g_01159
OG0000748	Prab.g_01228	Prag.g_01162
OG0000749	Prab.g_01229	Prag.g_01163
OG0000750	Prab.g_01230	Prag.g_01164
OG0000751	Prab.g_01232	Prag.g_01166
OG0000752	Prab.g_01234	Prag.g_01168
OG0000753	Prab.g_01237	Prag.g_01171
OG0000754	Prab.g_01240	Prag.g_01174
OG0000755	Prab.g_01243	Prag.g_01177
OG0000756	Prab.g_01244	Prag.g_01178
OG0000757	Prab.g_01250	Prag.g_01184
OG0000758	Prab.g_01251	Prag.g_01185
OG0000759	Prab.g_01252	Prag.g_01186
OG0000760	Prab.g_01253	Prag.g_01187
OG0000761	Prab.g_01254	Prag.g_01188
OG0000762	Prab.g_01255	Prag.g_01189
OG0000763	Prab.g_01257	Prag.g_01191
OG0000764	Prab.g_01258	Prag.g_01192
OG0000765	Prab.g_01267	Prag.g_01201
OG0000766	Prab.g_01268	Prag.g_01202
OG0000767	Prab.g_01270	Prag.g_01204
OG0000768	Prab.g_01271	Prag.g_01205
OG0000769	Prab.g_01273	Prag.g_01207
OG0000770	Prab.g_01275	Prag.g_01209
OG0000771	Prab.g_01284	Prag.g_01219
OG0000772	Prab.g_01303	Prag.g_01328
OG0000773	Prab.g_01317	Prag.g_01344
OG0000774	Prab.g_01319	Prag.g_01346
OG0000775	Prab.g_01321	Prag.g_01350
OG0000776	Prab.g_01322	Prag.g_01351
OG0000777	Prab.g_01323	Prag.g_01352
OG0000778	Prab.g_01324	Prag.g_01353
OG0000779	Prab.g_01328	Prag.g_01357
OG0000780	Prab.g_01329	Prag.g_01358
OG0000781	Prab.g_01332	Prag.g_01361
OG0000782	Prab.g_01333	Prag.g_01362
OG0000783	Prab.g_01334	Prag.g_01363
OG0000784	Prab.g_01335	Prag.g_01364
OG0000785	Prab.g_01337	Prag.g_01366
OG0000786	Prab.g_01339	Prag.g_01368
OG0000787	Prab.g_01340	Prag.g_01369
OG0000788	Prab.g_01348	Prag.g_01376
OG0000789	Prab.g_01351	Prag.g_01379
OG0000790	Prab.g_01365	Prag.g_01394
OG0000791	Prab.g_01367	Prag.g_01396
OG0000792	Prab.g_01368	Prag.g_01397
OG0000793	Prab.g_01371	Prag.g_01400
OG0000794	Prab.g_01372	Prag.g_01401
OG0000795	Prab.g_01373	Prag.g_01402
OG0000796	Prab.g_01377	Prag.g_01406
OG0000797	Prab.g_01378	Prag.g_01407
OG0000798	Prab.g_01411	Prag.g_01430
OG0000799	Prab.g_01448	Prag.g_01470
OG0000800	Prab.g_01449	Prag.g_01471
OG0000801	Prab.g_01450	Prag.g_01472
OG0000802	Prab.g_01452	Prag.g_01474
OG0000803	Prab.g_01454	Prag.g_01476
OG0000804	Prab.g_01455	Prag.g_01477
OG0000805	Prab.g_01457	Prag.g_01479
OG0000806	Prab.g_01459	Prag.g_01481
OG0000807	Prab.g_01460	Prag.g_01482
OG0000808	Prab.g_01461	Prag.g_01483
OG0000809	Prab.g_01464	Prag.g_01486
OG0000810	Prab.g_01465	Prag.g_01487
OG0000811	Prab.g_01469	Prag.g_01493
OG0000812	Prab.g_01471	Prag.g_01495
OG0000813	Prab.g_01472	Prag.g_01496
OG0000814	Prab.g_01474	Prag.g_01498
OG0000815	Prab.g_01475	Prag.g_01499
OG0000816	Prab.g_01477	Prag.g_01501
OG0000817	Prab.g_01478	Prag.g_01502
OG0000818	Prab.g_01483	Prag.g_01507
OG0000819	Prab.g_01484	Prag.g_01508
OG0000820	Prab.g_01485	Prag.g_01509
OG0000821	Prab.g_01489	Prag.g_01512
OG0000822	Prab.g_01490	Prag.g_01513
OG0000823	Prab.g_01491	Prag.g_01514
OG0000824	Prab.g_01494	Prag.g_01517
OG0000825	Prab.g_01495	Prag.g_01518
OG0000826	Prab.g_01496	Prag.g_01519
OG0000827	Prab.g_01497	Prag.g_01520
OG0000828	Prab.g_01500	Prag.g_01524
OG0000829	Prab.g_01501	Prag.g_01525
OG0000830	Prab.g_01502	Prag.g_01526
OG0000831	Prab.g_01504	Prag.g_01528
OG0000832	Prab.g_01510	Prag.g_01534
OG0000833	Prab.g_01518	Prag.g_01542
OG0000834	Prab.g_01519	Prag.g_01543
OG0000835	Prab.g_01520	Prag.g_01544
OG0000836	Prab.g_01521	Prag.g_01545
OG0000837	Prab.g_01522	Prag.g_01546
OG0000838	Prab.g_01524	Prag.g_01548
OG0000839	Prab.g_01525	Prag.g_01549
OG0000840	Prab.g_01526	Prag.g_01550
OG0000841	Prab.g_01527	Prag.g_01551
OG0000842	Prab.g_01528	Prag.g_01552
OG0000843	Prab.g_01529	Prag.g_01553
OG0000844	Prab.g_01530	Prag.g_01554
OG0000845	Prab.g_01531	Prag.g_01555
OG0000846	Prab.g_01532	Prag.g_01556
OG0000847	Prab.g_01533	Prag.g_01557
OG0000848	Prab.g_01534	Prag.g_01558
OG0000849	Prab.g_01535	Prag.g_01559
OG0000850	Prab.g_01537	Prag.g_01561
OG0000851	Prab.g_01538	Prag.g_01562
OG0000852	Prab.g_01539	Prag.g_01563
OG0000853	Prab.g_01543	Prag.g_01567
OG0000854	Prab.g_01545	Prag.g_01569
OG0000855	Prab.g_01546	Prag.g_01570
OG0000856	Prab.g_01563	Prag.g_01583
OG0000857	Prab.g_01601	Prag.g_01611
OG0000858	Prab.g_01663	Prag.g_01663
OG0000859	Prab.g_01664	Prag.g_01664
OG0000860	Prab.g_01671	Prag.g_01671
OG0000861	Prab.g_01672	Prag.g_01672
OG0000862	Prab.g_01673	Prag.g_01673
OG0000863	Prab.g_01675	Prag.g_01675
OG0000864	Prab.g_01676	Prag.g_01676
OG0000865	Prab.g_01677	Prag.g_01677
OG0000866	Prab.g_01678	Prag.g_01678
OG0000867	Prab.g_01679	Prag.g_01679
OG0000868	Prab.g_01680	Prag.g_01680
OG0000869	Prab.g_01684	Prag.g_01684
OG0000870	Prab.g_01689	Prag.g_01689
OG0000871	Prab.g_01690	Prag.g_01690
OG0000872	Prab.g_01691	Prag.g_01691
OG0000873	Prab.g_01694	Prag.g_01694
OG0000874	Prab.g_01697	Prag.g_01697
OG0000875	Prab.g_01698	Prag.g_01698
OG0000876	Prab.g_01699	Prag.g_01699
OG0000877	Prab.g_01701	Prag.g_01701
OG0000878	Prab.g_01702	Prag.g_01702
OG0000879	Prab.g_01703	Prag.g_01703
OG0000880	Prab.g_01704	Prag.g_01704
OG0000881	Prab.g_01708	Prag.g_01708
OG0000882	Prab.g_01713	Prag.g_01713
OG0000883	Prab.g_01714	Prag.g_01715
OG0000884	Prab.g_01716	Prag.g_01717
OG0000885	Prab.g_01717	Prag.g_01718
OG0000886	Prab.g_01718	Prag.g_01719
OG0000887	Prab.g_01719	Prag.g_01720
OG0000888	Prab.g_01721	Prag.g_01722
OG0000889	Prab.g_01723	Prag.g_01724
OG0000890	Prab.g_01724	Prag.g_01725
OG0000891	Prab.g_01725	Prag.g_01726
OG0000892	Prab.g_01727	Prag.g_01728
OG0000893	Prab.g_01731	Prag.g_01732
OG0000894	Prab.g_01733	Prag.g_01734
OG0000895	Prab.g_01736	Prag.g_01737
OG0000896	Prab.g_01737	Prag.g_01738
OG0000897	Prab.g_01739	Prag.g_01740
OG0000898	Prab.g_01740	Prag.g_01741
OG0000899	Prab.g_01741	Prag.g_01742
OG0000900	Prab.g_01742	Prag.g_01743
OG0000901	Prab.g_01745	Prag.g_01746
OG0000902	Prab.g_01747	Prag.g_01748
OG0000903	Prab.g_01750	Prag.g_01751
OG0000904	Prab.g_01752	Prag.g_01753
OG0000905	Prab.g_01756	Prag.g_01757
OG0000906	Prab.g_01757	Prag.g_01758
OG0000907	Prab.g_01760	Prag.g_01762
OG0000908	Prab.g_01763	Prag.g_01765
OG0000909	Prab.g_01764	Prag.g_01766
OG0000910	Prab.g_01765	Prag.g_01767
OG0000911	Prab.g_01767	Prag.g_01769
OG0000912	Prab.g_01768	Prag.g_01770
OG0000913	Prab.g_01769	Prag.g_01771
OG0000914	Prab.g_01770	Prag.g_01772
OG0000915	Prab.g_01771	Prag.g_01773
OG0000916	Prab.g_01772	Prag.g_01774
OG0000917	Prab.g_01773	Prag.g_01775
OG0000918	Prab.g_01774	Prag.g_01776
OG0000919	Prab.g_01775	Prag.g_01777
OG0000920	Prab.g_01776	Prag.g_01778
OG0000921	Prab.g_01777	Prag.g_01779
OG0000922	Prab.g_01778	Prag.g_01780
OG0000923	Prab.g_01782	Prag.g_01784
OG0000924	Prab.g_01783	Prag.g_01785
OG0000925	Prab.g_01784	Prag.g_01786
OG0000926	Prab.g_01785	Prag.g_01787
OG0000927	Prab.g_01787	Prag.g_01789
OG0000928	Prab.g_01788	Prag.g_01790
OG0000929	Prab.g_01789	Prag.g_01791
OG0000930	Prab.g_01790	Prag.g_01792
OG0000931	Prab.g_01791	Prag.g_01793
OG0000932	Prab.g_01792	Prag.g_01794
OG0000933	Prab.g_01796	Prag.g_01798
OG0000934	Prab.g_01798	Prag.g_01800
OG0000935	Prab.g_01799	Prag.g_01801
OG0000936	Prab.g_01800	Prag.g_01802
OG0000937	Prab.g_01801	Prag.g_01803
OG0000938	Prab.g_01803	Prag.g_01805
OG0000939	Prab.g_01804	Prag.g_01806
OG0000940	Prab.g_01811	Prag.g_01813
OG0000941	Prab.g_01813	Prag.g_01815
OG0000942	Prab.g_01815	Prag.g_01817
OG0000943	Prab.g_01816	Prag.g_01818
OG0000944	Prab.g_01817	Prag.g_01819
OG0000945	Prab.g_01818	Prag.g_01820
OG0000946	Prab.g_01822	Prag.g_01824
OG0000947	Prab.g_01824	Prag.g_01826
OG0000948	Prab.g_01825	Prag.g_01827
OG0000949	Prab.g_01828	Prag.g_01830
OG0000950	Prab.g_01833	Prag.g_01835
OG0000951	Prab.g_01836	Prag.g_01839
OG0000952	Prab.g_01840	Prag.g_01843
OG0000953	Prab.g_01843	Prag.g_01846
OG0000954	Prab.g_01847	Prag.g_01850
OG0000955	Prab.g_01848	Prag.g_01851
OG0000956	Prab.g_01850	Prag.g_01853
OG0000957	Prab.g_01855	Prag.g_01859
OG0000958	Prab.g_01856	Prag.g_01860
OG0000959	Prab.g_01860	Prag.g_01864
OG0000960	Prab.g_01861	Prag.g_01865
OG0000961	Prab.g_01863	Prag.g_01867
OG0000962	Prab.g_01865	Prag.g_01869
OG0000963	Prab.g_01869	Prag.g_01873
OG0000964	Prab.g_01870	Prag.g_01874
OG0000965	Prab.g_01871	Prag.g_01875
OG0000966	Prab.g_01879	Prag.g_01882
OG0000967	Prab.g_01883	Prag.g_01886
OG0000968	Prab.g_01885	Prag.g_01888
OG0000969	Prab.g_01886	Prag.g_01889
OG0000970	Prab.g_01887	Prag.g_01890
OG0000971	Prab.g_01888	Prag.g_01891
OG0000972	Prab.g_01889	Prag.g_01892
OG0000973	Prab.g_01890	Prag.g_01893
OG0000974	Prab.g_01891	Prag.g_01894
OG0000975	Prab.g_01892	Prag.g_01895
OG0000976	Prab.g_01893	Prag.g_01896
OG0000977	Prab.g_01894	Prag.g_01897
OG0000978	Prab.g_01895	Prag.g_01898
OG0000979	Prab.g_01898	Prag.g_01901
OG0000980	Prab.g_01900	Prag.g_01903
OG0000981	Prab.g_01902	Prag.g_01905
OG0000982	Prab.g_01904	Prag.g_01907
OG0000983	Prab.g_01905	Prag.g_01908
OG0000984	Prab.g_01906	Prag.g_01909
OG0000985	Prab.g_01909	Prag.g_01912
OG0000986	Prab.g_01911	Prag.g_01914
OG0000987	Prab.g_01912	Prag.g_01915
OG0000988	Prab.g_01915	Prag.g_01918
OG0000989	Prab.g_01919	Prag.g_01922
OG0000990	Prab.g_01922	Prag.g_01925
OG0000991	Prab.g_01923	Prag.g_01926
OG0000992	Prab.g_01925	Prag.g_01928
OG0000993	Prab.g_01926	Prag.g_01929
OG0000994	Prab.g_01927	Prag.g_01930
OG0000995	Prab.g_01931	Prag.g_01934
OG0000996	Prab.g_01932	Prag.g_01935
OG0000997	Prab.g_01933	Prag.g_01936
OG0000998	Prab.g_01935	Prag.g_01938
OG0000999	Prab.g_01936	Prag.g_01939
OG0001000	Prab.g_01939	Prag.g_01942
OG0001001	Prab.g_01941	Prag.g_01944
OG0001002	Prab.g_01945	Prag.g_01948
OG0001003	Prab.g_01947	Prag.g_01949
OG0001004	Prab.g_01948	Prag.g_01950
OG0001005	Prab.g_01949	Prag.g_01951
OG0001006	Prab.g_01953	Prag.g_01955
OG0001007	Prab.g_01955	Prag.g_01957
OG0001008	Prab.g_00440	Prag.g_00416
OG0001009	Prab.g_00027	Prag.g_00027
OG0001010	Prab.g_00028	Prag.g_00028
OG0001011	Prab.g_00029	Prag.g_00029
OG0001012	Prab.g_00042	Prag.g_00043
OG0001013	Prab.g_00047	Prag.g_00048
OG0001014	Prab.g_00050	Prag.g_00051
OG0001015	Prab.g_00051	Prag.g_00052
OG0001016	Prab.g_00065	Prag.g_00067
OG0001017	Prab.g_00069	Prag.g_00071
OG0001018	Prab.g_00072	Prag.g_00074
OG0001019	Prab.g_00081	Prag.g_00083
OG0001020	Prab.g_00082	Prag.g_00084
OG0001021	Prab.g_00083	Prag.g_00085
OG0001022	Prab.g_00085	Prag.g_00087
OG0001023	Prab.g_00086	Prag.g_00088
OG0001024	Prab.g_00089	Prag.g_00091
OG0001025	Prab.g_00095	Prag.g_00097
OG0001026	Prab.g_00102	Prag.g_00104
OG0001027	Prab.g_00103	Prag.g_00105
OG0001028	Prab.g_00105	Prag.g_00107
OG0001029	Prab.g_00106	Prag.g_00108
OG0001030	Prab.g_00120	Prag.g_00123
OG0001031	Prab.g_00177	Prag.g_00179
OG0001032	Prab.g_00178	Prag.g_00180
OG0001033	Prab.g_00199	Prag.g_00201
OG0001034	Prab.g_00227	Prag.g_00229
OG0001035	Prab.g_00244	Prag.g_00246
OG0001036	Prab.g_00248	Prag.g_00250
OG0001037	Prab.g_00249	Prag.g_00251
OG0001038	Prab.g_00266	Prag.g_00269
OG0001039	Prab.g_00269	Prag.g_00272
OG0001040	Prab.g_00271	Prag.g_00274
OG0001041	Prab.g_00275	Prag.g_00278
OG0001042	Prab.g_00292	Prag.g_00295
OG0001043	Prab.g_00293	Prag.g_00296
OG0001044	Prab.g_00321	Prag.g_00328
OG0001045	Prab.g_00329	Prag.g_00337
OG0001046	Prab.g_00367	Prag.g_00372
OG0001047	Prab.g_00442	Prag.g_00418
OG0001048	Prab.g_00443	Prag.g_00419
OG0001049	Prab.g_00445	Prag.g_00421
OG0001050	Prab.g_00446	Prag.g_00422
OG0001051	Prab.g_00447	Prag.g_00423
OG0001052	Prab.g_00475	Prag.g_00450
OG0001053	Prab.g_00487	Prag.g_00462
OG0001054	Prab.g_00502	Prag.g_00477
OG0001055	Prab.g_00521	Prag.g_00496
OG0001056	Prab.g_00540	Prag.g_00515
OG0001057	Prab.g_00545	Prag.g_00520
OG0001058	Prab.g_00553	Prag.g_00528
OG0001059	Prab.g_00557	Prag.g_00532
OG0001060	Prab.g_00564	Prag.g_00539
OG0001061	Prab.g_00578	Prag.g_00552
OG0001062	Prab.g_00580	Prag.g_00554
OG0001063	Prab.g_00582	Prag.g_00556
OG0001064	Prab.g_00583	Prag.g_00557
OG0001065	Prab.g_00584	Prag.g_00558
OG0001066	Prab.g_00585	Prag.g_00559
OG0001067	Prab.g_00586	Prag.g_00560
OG0001068	Prab.g_00587	Prag.g_00561
OG0001069	Prab.g_00588	Prag.g_00562
OG0001070	Prab.g_00591	Prag.g_00565
OG0001071	Prab.g_00592	Prag.g_00566
OG0001072	Prab.g_00594	Prag.g_00568
OG0001073	Prab.g_00608	Prag.g_00582
OG0001074	Prab.g_00619	Prag.g_00593
OG0001075	Prab.g_00620	Prag.g_00594
OG0001076	Prab.g_00629	Prag.g_00602
OG0001077	Prab.g_00633	Prag.g_00606
OG0001078	Prab.g_00641	Prag.g_00614
OG0001079	Prab.g_00652	Prag.g_00625
OG0001080	Prab.g_00658	Prag.g_00631
OG0001081	Prab.g_00660	Prag.g_00633
OG0001082	Prab.g_00661	Prag.g_00634
OG0001083	Prab.g_00666	Prag.g_00639
OG0001084	Prab.g_00667	Prag.g_00640
OG0001085	Prab.g_00675	Prag.g_00648
OG0001086	Prab.g_00676	Prag.g_00649
OG0001087	Prab.g_00693	Prag.g_00666
OG0001088	Prab.g_00694	Prag.g_00667
OG0001089	Prab.g_00702	Prag.g_00675
OG0001090	Prab.g_00724	Prag.g_00693
OG0001091	Prab.g_00726	Prag.g_00695
OG0001092	Prab.g_00727	Prag.g_00696
OG0001093	Prab.g_00732	Prag.g_00701
OG0001094	Prab.g_00834	Prag.g_00800
OG0001095	Prab.g_00853	Prag.g_00819
OG0001096	Prab.g_00866	Prag.g_00832
OG0001097	Prab.g_00884	Prag.g_00849
OG0001098	Prab.g_00900	Prag.g_00864
OG0001099	Prab.g_01079	Prag.g_00895
OG0001100	Prab.g_01075	Prag.g_00899
OG0001101	Prab.g_01073	Prag.g_00901
OG0001102	Prab.g_01071	Prag.g_00903
OG0001103	Prab.g_01069	Prag.g_00905
OG0001104	Prab.g_01047	Prag.g_00927
OG0001105	Prab.g_01043	Prag.g_00931
OG0001106	Prab.g_01019	Prag.g_00955
OG0001107	Prab.g_01012	Prag.g_00962
OG0001108	Prab.g_01008	Prag.g_00966
OG0001109	Prab.g_01007	Prag.g_00967
OG0001110	Prab.g_01005	Prag.g_00969
OG0001111	Prab.g_01004	Prag.g_00970
OG0001112	Prab.g_01003	Prag.g_00971
OG0001113	Prab.g_01002	Prag.g_00972
OG0001114	Prab.g_01001	Prag.g_00973
OG0001115	Prab.g_00999	Prag.g_00975
OG0001116	Prab.g_00998	Prag.g_00976
OG0001117	Prab.g_00997	Prag.g_00977
OG0001118	Prab.g_00996	Prag.g_00978
OG0001119	Prab.g_00995	Prag.g_00979
OG0001120	Prab.g_00993	Prag.g_00981
OG0001121	Prab.g_01184	Prag.g_01118
OG0001121	Prab.g_00990	Prag.g_00984
OG0001122	Prab.g_00957	Prag.g_01008
OG0001123	Prab.g_00953	Prag.g_01012
OG0001124	Prab.g_00951	Prag.g_01014
OG0001125	Prab.g_00950	Prag.g_01015
OG0001126	Prab.g_00940	Prag.g_01025
OG0001127	Prab.g_00939	Prag.g_01026
OG0001128	Prab.g_00937	Prag.g_01028
OG0001129	Prab.g_00936	Prag.g_01029
OG0001130	Prab.g_00935	Prag.g_01030
OG0001131	Prab.g_01125	Prag.g_01066
OG0001132	Prab.g_01135	Prag.g_01076
OG0001133	Prab.g_01169	Prag.g_01106
OG0001134	Prab.g_01186	Prag.g_01120
OG0001135	Prab.g_01189	Prag.g_01123
OG0001136	Prab.g_01216	Prag.g_01150
OG0001137	Prab.g_01227	Prag.g_01161
OG0001138	Prab.g_01245	Prag.g_01179
OG0001139	Prab.g_01246	Prag.g_01180
OG0001140	Prab.g_01247	Prag.g_01181
OG0001141	Prab.g_01248	Prag.g_01182
OG0001142	Prab.g_01249	Prag.g_01183
