Orthogroup	Prab	Syag
OG0000593	Prab.g_00637	Syag.g_00406
OG0000594	Prab.g_00638	Syag.g_00407
OG0000595	Prab.g_00639	Syag.g_00408
OG0000596	Prab.g_00643	Syag.g_00413
OG0000597	Prab.g_00645	Syag.g_00416
OG0000598	Prab.g_00646	Syag.g_00417
OG0000599	Prab.g_00649	Syag.g_00424
OG0000600	Prab.g_00650	Syag.g_00425
OG0000601	Prab.g_00651	Syag.g_00426
OG0000602	Prab.g_00653	Syag.g_00431
OG0000603	Prab.g_00654	Syag.g_00432
OG0000604	Prab.g_00655	Syag.g_00434
OG0000605	Prab.g_00656	Syag.g_00522
OG0000606	Prab.g_00659	Syag.g_00550
OG0000607	Prab.g_00662	Syag.g_00553
OG0000608	Prab.g_00663	Syag.g_00554
OG0000609	Prab.g_00664	Syag.g_00556
OG0000610	Prab.g_00669	Syag.g_00580
OG0000611	Prab.g_00672	Syag.g_00583
OG0000612	Prab.g_00673	Syag.g_00584
OG0000613	Prab.g_00678	Syag.g_02533
OG0000614	Prab.g_00697	Syag.g_01004
OG0000615	Prab.g_00705	Syag.g_00630
OG0000616	Prab.g_00711	Syag.g_02255
OG0000617	Prab.g_00729	Syag.g_00915
OG0000618	Prab.g_00730	Syag.g_00914
OG0000619	Prab.g_00731	Syag.g_00913
OG0000620	Prab.g_00734	Syag.g_00906
OG0000621	Prab.g_00735	Syag.g_00905
OG0000622	Prab.g_00736	Syag.g_00904
OG0000623	Prab.g_00737	Syag.g_00903
OG0000624	Prab.g_00738	Syag.g_00901
OG0000625	Prab.g_00739	Syag.g_00900
OG0000626	Prab.g_00740	Syag.g_00899
OG0000627	Prab.g_00741	Syag.g_00756
OG0000628	Prab.g_00742	Syag.g_00757
OG0000629	Prab.g_00743	Syag.g_00761
OG0000630	Prab.g_00746	Syag.g_00765
OG0000631	Prab.g_00831	Syag.g_00772
OG0000632	Prab.g_00832	Syag.g_00773
OG0000633	Prab.g_00833	Syag.g_00774
OG0000634	Prab.g_00836	Syag.g_00663
OG0000635	Prab.g_00837	Syag.g_00664
OG0000636	Prab.g_00839	Syag.g_00666
OG0000637	Prab.g_00841	Syag.g_00668
OG0000638	Prab.g_00842	Syag.g_00669
OG0000639	Prab.g_00843	Syag.g_00670
OG0000640	Prab.g_00844	Syag.g_00671
OG0000641	Prab.g_00848	Syag.g_00675
OG0000642	Prab.g_00849	Syag.g_00676
OG0000643	Prab.g_00850	Syag.g_00677
OG0000644	Prab.g_00851	Syag.g_00678
OG0000645	Prab.g_00852	Syag.g_00680
OG0000646	Prab.g_00854	Syag.g_00683
OG0000647	Prab.g_00855	Syag.g_00685
OG0000648	Prab.g_00857	Syag.g_00694
OG0000649	Prab.g_00858	Syag.g_00695
OG0000650	Prab.g_00859	Syag.g_00696
OG0000651	Prab.g_00860	Syag.g_00697
OG0000652	Prab.g_00861	Syag.g_00698
OG0000653	Prab.g_00863	Syag.g_00700
OG0000654	Prab.g_00864	Syag.g_00701
OG0000655	Prab.g_00865	Syag.g_00702
OG0000656	Prab.g_00868	Syag.g_00705
OG0000657	Prab.g_00875	Syag.g_00719
OG0000658	Prab.g_00876	Syag.g_00721
OG0000659	Prab.g_00877	Syag.g_00722
OG0000660	Prab.g_00881	Syag.g_00726
OG0000661	Prab.g_00883	Syag.g_00728
OG0000662	Prab.g_00885	Syag.g_00730
OG0000663	Prab.g_00887	Syag.g_00733
OG0000664	Prab.g_00888	Syag.g_00734
OG0000665	Prab.g_00892	Syag.g_00456
OG0000666	Prab.g_00893	Syag.g_00445
OG0000667	Prab.g_00898	Syag.g_00574
OG0000668	Prab.g_01084	Syag.g_00868
OG0000669	Prab.g_01076	Syag.g_00600
OG0000670	Prab.g_01074	Syag.g_00399
OG0000671	Prab.g_01072	Syag.g_00604
OG0000672	Prab.g_01070	Syag.g_00607
OG0000673	Prab.g_01067	Syag.g_00610
OG0000674	Prab.g_01065	Syag.g_00612
OG0000675	Prab.g_01064	Syag.g_00613
OG0000676	Prab.g_01062	Syag.g_00615
OG0000677	Prab.g_01061	Syag.g_00616
OG0000678	Prab.g_01059	Syag.g_00622
OG0000679	Prab.g_01055	Syag.g_00633
OG0000680	Prab.g_01054	Syag.g_00634
OG0000681	Prab.g_01052	Syag.g_00637
OG0000682	Prab.g_01051	Syag.g_00638
OG0000683	Prab.g_01050	Syag.g_00639
OG0000684	Prab.g_01048	Syag.g_00641
OG0000685	Prab.g_01046	Syag.g_00643
OG0000686	Prab.g_01045	Syag.g_00644
OG0000687	Prab.g_01044	Syag.g_00645
OG0000688	Prab.g_01041	Syag.g_00651
OG0000689	Prab.g_01040	Syag.g_00653
OG0000690	Prab.g_01039	Syag.g_00654
OG0000691	Prab.g_01038	Syag.g_00655
OG0000692	Prab.g_01036	Syag.g_00656
OG0000693	Prab.g_01035	Syag.g_00658
OG0000694	Prab.g_01034	Syag.g_00659
OG0000695	Prab.g_01032	Syag.g_00776
OG0000696	Prab.g_01031	Syag.g_00777
OG0000697	Prab.g_01030	Syag.g_00778
OG0000698	Prab.g_01027	Syag.g_00781
OG0000699	Prab.g_01026	Syag.g_00782
OG0000700	Prab.g_01025	Syag.g_00783
OG0000701	Prab.g_01024	Syag.g_00784
OG0000702	Prab.g_01022	Syag.g_00792
OG0000703	Prab.g_01021	Syag.g_00793
OG0000704	Prab.g_01020	Syag.g_00795
OG0000705	Prab.g_01016	Syag.g_00802
OG0000706	Prab.g_01015	Syag.g_00803
OG0000707	Prab.g_01014	Syag.g_00804
OG0000708	Prab.g_01013	Syag.g_00807
OG0000709	Prab.g_01009	Syag.g_00816
OG0000710	Prab.g_01006	Syag.g_00820
OG0000711	Prab.g_00989	Syag.g_00848
OG0000712	Prab.g_00987	Syag.g_00850
OG0000713	Prab.g_00986	Syag.g_00851
OG0000714	Prab.g_00985	Syag.g_00853
OG0000715	Prab.g_00983	Syag.g_00855
OG0000716	Prab.g_00981	Syag.g_00859
OG0000717	Prab.g_00980	Syag.g_00860
OG0000718	Prab.g_00960	Syag.g_00864
OG0000719	Prab.g_00958	Syag.g_00866
OG0000720	Prab.g_00949	Syag.g_00880
OG0000721	Prab.g_00947	Syag.g_00882
OG0000722	Prab.g_00946	Syag.g_00883
OG0000723	Prab.g_00943	Syag.g_00897
OG0000724	Prab.g_00934	Syag.g_00967
OG0000725	Prab.g_00928	Syag.g_00978
OG0000726	Prab.g_00927	Syag.g_00979
OG0000727	Prab.g_00926	Syag.g_00980
OG0000728	Prab.g_00924	Syag.g_00982
OG0000729	Prab.g_01146	Syag.g_02376
OG0000730	Prab.g_01150	Syag.g_02840
OG0000731	Prab.g_01154	Syag.g_02853
OG0000732	Prab.g_01164	Syag.g_02331
OG0000733	Prab.g_01187	Syag.g_00145
OG0000734	Prab.g_01204	Syag.g_01892
OG0000735	Prab.g_01206	Syag.g_01159
OG0000736	Prab.g_01207	Syag.g_01158
OG0000737	Prab.g_01208	Syag.g_01157
OG0000738	Prab.g_01212	Syag.g_01152
OG0000739	Prab.g_01213	Syag.g_01149
OG0000740	Prab.g_01214	Syag.g_01148
OG0000741	Prab.g_01215	Syag.g_01145
OG0000742	Prab.g_01218	Syag.g_01142
OG0000743	Prab.g_01220	Syag.g_01140
OG0000744	Prab.g_01221	Syag.g_01139
OG0000745	Prab.g_01222	Syag.g_01137
OG0000746	Prab.g_01224	Syag.g_01135
OG0000747	Prab.g_01225	Syag.g_01134
OG0000748	Prab.g_01228	Syag.g_01122
OG0000749	Prab.g_01229	Syag.g_01121
OG0000750	Prab.g_01230	Syag.g_01120
OG0000751	Prab.g_01232	Syag.g_01114
OG0000752	Prab.g_01234	Syag.g_01112
OG0000753	Prab.g_01237	Syag.g_01109
OG0000754	Prab.g_01240	Syag.g_01103
OG0000755	Prab.g_01243	Syag.g_01092
OG0000756	Prab.g_01244	Syag.g_01091
OG0000757	Prab.g_01250	Syag.g_01084
OG0000758	Prab.g_01251	Syag.g_01083
OG0000759	Prab.g_01252	Syag.g_01082
OG0000760	Prab.g_01253	Syag.g_01081
OG0000761	Prab.g_01254	Syag.g_01080
OG0000762	Prab.g_01255	Syag.g_01078
OG0000763	Prab.g_01257	Syag.g_01076
OG0000764	Prab.g_01258	Syag.g_01075
OG0000765	Prab.g_01267	Syag.g_01056
OG0000766	Prab.g_01268	Syag.g_01055
OG0000767	Prab.g_01270	Syag.g_01053
OG0000768	Prab.g_01271	Syag.g_01052
OG0000769	Prab.g_01273	Syag.g_01047
OG0000770	Prab.g_01275	Syag.g_01043
OG0000771	Prab.g_01284	Syag.g_00959
OG0000772	Prab.g_01303	Syag.g_02043
OG0000773	Prab.g_01317	Syag.g_01168
OG0000774	Prab.g_01319	Syag.g_01182
OG0000775	Prab.g_01321	Syag.g_01185
OG0000776	Prab.g_01322	Syag.g_01186
OG0000777	Prab.g_01323	Syag.g_01187
OG0000778	Prab.g_01324	Syag.g_01188
OG0000779	Prab.g_01328	Syag.g_01194
OG0000780	Prab.g_01329	Syag.g_01217
OG0000781	Prab.g_01332	Syag.g_01221
OG0000782	Prab.g_01333	Syag.g_01222
OG0000783	Prab.g_01334	Syag.g_01223
OG0000784	Prab.g_01335	Syag.g_01224
OG0000785	Prab.g_01337	Syag.g_01226
OG0000786	Prab.g_01339	Syag.g_01235
OG0000787	Prab.g_01340	Syag.g_01236
OG0000788	Prab.g_01348	Syag.g_00427
OG0000789	Prab.g_01351	Syag.g_00453
OG0000790	Prab.g_01365	Syag.g_01542
OG0000791	Prab.g_01367	Syag.g_01544
OG0000792	Prab.g_01368	Syag.g_01545
OG0000793	Prab.g_01371	Syag.g_01550
OG0000794	Prab.g_01372	Syag.g_01551
OG0000795	Prab.g_01373	Syag.g_01552
OG0000796	Prab.g_01377	Syag.g_01556
OG0000797	Prab.g_01378	Syag.g_01557
OG0000798	Prab.g_01411	Syag.g_02601
OG0000799	Prab.g_01448	Syag.g_01278
OG0000800	Prab.g_01449	Syag.g_01280
OG0000801	Prab.g_01450	Syag.g_01285
OG0000802	Prab.g_01452	Syag.g_01293
OG0000803	Prab.g_01454	Syag.g_01321
OG0000804	Prab.g_01455	Syag.g_01438
OG0000805	Prab.g_01457	Syag.g_01433
OG0000806	Prab.g_01459	Syag.g_01429
OG0000807	Prab.g_01460	Syag.g_01428
OG0000808	Prab.g_01461	Syag.g_01427
OG0000809	Prab.g_01464	Syag.g_01423
OG0000810	Prab.g_01465	Syag.g_01422
OG0000811	Prab.g_01469	Syag.g_01413
OG0000812	Prab.g_01471	Syag.g_01411
OG0000813	Prab.g_01472	Syag.g_01410
OG0000814	Prab.g_01474	Syag.g_01408
OG0000815	Prab.g_01475	Syag.g_01407
OG0000816	Prab.g_01477	Syag.g_01405
OG0000817	Prab.g_01478	Syag.g_01404
OG0000818	Prab.g_01483	Syag.g_01400
OG0000819	Prab.g_01484	Syag.g_01399
OG0000820	Prab.g_01485	Syag.g_01398
OG0000821	Prab.g_01489	Syag.g_01388
OG0000822	Prab.g_01490	Syag.g_01386
OG0000823	Prab.g_01491	Syag.g_01385
OG0000824	Prab.g_01494	Syag.g_01379
OG0000825	Prab.g_01495	Syag.g_01378
OG0000826	Prab.g_01496	Syag.g_01377
OG0000827	Prab.g_01497	Syag.g_01376
OG0000828	Prab.g_01500	Syag.g_01373
OG0000829	Prab.g_01501	Syag.g_01372
OG0000830	Prab.g_01502	Syag.g_01371
OG0000831	Prab.g_01504	Syag.g_01367
OG0000832	Prab.g_01510	Syag.g_01614
OG0000833	Prab.g_01518	Syag.g_01628
OG0000834	Prab.g_01519	Syag.g_01632
OG0000835	Prab.g_01520	Syag.g_01633
OG0000836	Prab.g_01521	Syag.g_01637
OG0000837	Prab.g_01522	Syag.g_01638
OG0000838	Prab.g_01524	Syag.g_01642
OG0000839	Prab.g_01525	Syag.g_01643
OG0000840	Prab.g_01526	Syag.g_01644
OG0000841	Prab.g_01527	Syag.g_01645
OG0000842	Prab.g_01528	Syag.g_01646
OG0000843	Prab.g_01529	Syag.g_01647
OG0000844	Prab.g_01530	Syag.g_01649
OG0000845	Prab.g_01531	Syag.g_01650
OG0000846	Prab.g_01532	Syag.g_01651
OG0000847	Prab.g_01533	Syag.g_01652
OG0000848	Prab.g_01534	Syag.g_01654
OG0000849	Prab.g_01535	Syag.g_01655
OG0000850	Prab.g_01537	Syag.g_01657
OG0000851	Prab.g_01538	Syag.g_01663
OG0000852	Prab.g_01539	Syag.g_01664
OG0000853	Prab.g_01543	Syag.g_01668
OG0000854	Prab.g_01545	Syag.g_01670
OG0000855	Prab.g_01546	Syag.g_01671
OG0000856	Prab.g_01563	Syag.g_00386
OG0000857	Prab.g_01601	Syag.g_00684
OG0000858	Prab.g_01663	Syag.g_01677
OG0000859	Prab.g_01664	Syag.g_01678
OG0000860	Prab.g_01671	Syag.g_01689
OG0000861	Prab.g_01672	Syag.g_01690
OG0000862	Prab.g_01673	Syag.g_01693
OG0000863	Prab.g_01675	Syag.g_01695
OG0000864	Prab.g_01676	Syag.g_01696
OG0000865	Prab.g_01677	Syag.g_01697
OG0000866	Prab.g_01678	Syag.g_01698
OG0000867	Prab.g_01679	Syag.g_01699
OG0000868	Prab.g_01680	Syag.g_01707
OG0000869	Prab.g_01684	Syag.g_01711
OG0000870	Prab.g_01689	Syag.g_01716
OG0000871	Prab.g_01690	Syag.g_01717
OG0000872	Prab.g_01691	Syag.g_01723
OG0000873	Prab.g_01694	Syag.g_01726
OG0000874	Prab.g_01697	Syag.g_01729
OG0000875	Prab.g_01698	Syag.g_01731
OG0000876	Prab.g_01699	Syag.g_01732
OG0000877	Prab.g_01701	Syag.g_01734
OG0000878	Prab.g_01702	Syag.g_01735
OG0000879	Prab.g_01703	Syag.g_02356
OG0000880	Prab.g_01704	Syag.g_01736
OG0000881	Prab.g_01708	Syag.g_01741
OG0000882	Prab.g_01713	Syag.g_01746
OG0000883	Prab.g_01714	Syag.g_01749
OG0000884	Prab.g_01716	Syag.g_01751
OG0000885	Prab.g_01717	Syag.g_01752
OG0000886	Prab.g_01718	Syag.g_01753
OG0000887	Prab.g_01719	Syag.g_01754
OG0000888	Prab.g_01721	Syag.g_01756
OG0000889	Prab.g_01723	Syag.g_01758
OG0000890	Prab.g_01724	Syag.g_01761
OG0000891	Prab.g_01725	Syag.g_01762
OG0000892	Prab.g_01727	Syag.g_01765
OG0000893	Prab.g_01731	Syag.g_02688
OG0000894	Prab.g_01733	Syag.g_02691
OG0000895	Prab.g_01736	Syag.g_02695
OG0000896	Prab.g_01737	Syag.g_02696
OG0000897	Prab.g_01739	Syag.g_02699
OG0000898	Prab.g_01740	Syag.g_02700
OG0000899	Prab.g_01741	Syag.g_02701
OG0000900	Prab.g_01742	Syag.g_02702
OG0000901	Prab.g_01745	Syag.g_02707
OG0000902	Prab.g_01747	Syag.g_02709
OG0000903	Prab.g_01750	Syag.g_02724
OG0000904	Prab.g_01752	Syag.g_02718
OG0000905	Prab.g_01756	Syag.g_02714
OG0000906	Prab.g_01757	Syag.g_02711
OG0000907	Prab.g_01760	Syag.g_02727
OG0000908	Prab.g_01763	Syag.g_02730
OG0000909	Prab.g_01764	Syag.g_02731
OG0000910	Prab.g_01765	Syag.g_02732
OG0000911	Prab.g_01767	Syag.g_02734
OG0000912	Prab.g_01768	Syag.g_02735
OG0000913	Prab.g_01769	Syag.g_02736
OG0000914	Prab.g_01770	Syag.g_02737
OG0000915	Prab.g_01771	Syag.g_02739
OG0000916	Prab.g_01772	Syag.g_02740
OG0000917	Prab.g_01773	Syag.g_02741
OG0000918	Prab.g_01774	Syag.g_02742
OG0000919	Prab.g_01775	Syag.g_02743
OG0000920	Prab.g_01776	Syag.g_02744
OG0000921	Prab.g_01777	Syag.g_02745
OG0000922	Prab.g_01778	Syag.g_02746
OG0000923	Prab.g_01782	Syag.g_02750
OG0000924	Prab.g_01783	Syag.g_02751
OG0000925	Prab.g_01784	Syag.g_02752
OG0000926	Prab.g_01785	Syag.g_02753
OG0000927	Prab.g_01787	Syag.g_02755
OG0000928	Prab.g_01788	Syag.g_02756
OG0000929	Prab.g_01789	Syag.g_02757
OG0000930	Prab.g_01790	Syag.g_02758
OG0000931	Prab.g_01791	Syag.g_02759
OG0000932	Prab.g_01792	Syag.g_02760
OG0000933	Prab.g_01796	Syag.g_02766
OG0000934	Prab.g_01798	Syag.g_02768
OG0000935	Prab.g_01799	Syag.g_02769
OG0000936	Prab.g_01800	Syag.g_02770
OG0000937	Prab.g_01801	Syag.g_02771
OG0000938	Prab.g_01803	Syag.g_02774
OG0000939	Prab.g_01804	Syag.g_02775
OG0000940	Prab.g_01811	Syag.g_02783
OG0000941	Prab.g_01813	Syag.g_02785
OG0000942	Prab.g_01815	Syag.g_02787
OG0000943	Prab.g_01816	Syag.g_02788
OG0000944	Prab.g_01817	Syag.g_02790
OG0000945	Prab.g_01818	Syag.g_02792
OG0000946	Prab.g_01822	Syag.g_02797
OG0000947	Prab.g_01824	Syag.g_02801
OG0000948	Prab.g_01825	Syag.g_02802
OG0000949	Prab.g_01828	Syag.g_02449
OG0000950	Prab.g_01833	Syag.g_02436
OG0000951	Prab.g_01836	Syag.g_02431
OG0000952	Prab.g_01840	Syag.g_02423
OG0000953	Prab.g_01843	Syag.g_02415
OG0000954	Prab.g_01847	Syag.g_02409
OG0000955	Prab.g_01848	Syag.g_02408
OG0000956	Prab.g_01850	Syag.g_02406
OG0000957	Prab.g_01855	Syag.g_02395
OG0000958	Prab.g_01856	Syag.g_02394
OG0000959	Prab.g_01860	Syag.g_02389
OG0000960	Prab.g_01861	Syag.g_02388
OG0000961	Prab.g_01863	Syag.g_02379
OG0000962	Prab.g_01865	Syag.g_02377
OG0000963	Prab.g_01869	Syag.g_02372
OG0000964	Prab.g_01870	Syag.g_02371
OG0000965	Prab.g_01871	Syag.g_02370
OG0000966	Prab.g_01879	Syag.g_02362
OG0000967	Prab.g_01883	Syag.g_02358
OG0000968	Prab.g_01885	Syag.g_02355
OG0000969	Prab.g_01886	Syag.g_02354
OG0000970	Prab.g_01887	Syag.g_02353
OG0000971	Prab.g_01888	Syag.g_02348
OG0000972	Prab.g_01889	Syag.g_02347
OG0000973	Prab.g_01890	Syag.g_02346
OG0000974	Prab.g_01891	Syag.g_02345
OG0000975	Prab.g_01892	Syag.g_02344
OG0000976	Prab.g_01893	Syag.g_02343
OG0000977	Prab.g_01894	Syag.g_02340
OG0000978	Prab.g_01895	Syag.g_02338
OG0000979	Prab.g_01898	Syag.g_02335
OG0000980	Prab.g_01900	Syag.g_02332
OG0000981	Prab.g_01902	Syag.g_02329
OG0000982	Prab.g_01904	Syag.g_02127
OG0000983	Prab.g_01905	Syag.g_02128
OG0000984	Prab.g_01906	Syag.g_02129
OG0000985	Prab.g_01909	Syag.g_02133
OG0000986	Prab.g_01911	Syag.g_02138
OG0000987	Prab.g_01912	Syag.g_02140
OG0000988	Prab.g_01915	Syag.g_02145
OG0000989	Prab.g_01919	Syag.g_02156
OG0000990	Prab.g_01922	Syag.g_02169
OG0000991	Prab.g_01923	Syag.g_02174
OG0000992	Prab.g_01925	Syag.g_02177
OG0000993	Prab.g_01926	Syag.g_02178
OG0000994	Prab.g_01927	Syag.g_02181
OG0000995	Prab.g_01931	Syag.g_02187
OG0000996	Prab.g_01932	Syag.g_02229
OG0000997	Prab.g_01933	Syag.g_02239
OG0000998	Prab.g_01935	Syag.g_02241
OG0000999	Prab.g_01936	Syag.g_02242
OG0001000	Prab.g_01939	Syag.g_02246
OG0001001	Prab.g_01941	Syag.g_02251
OG0001002	Prab.g_01945	Syag.g_02258
OG0001003	Prab.g_01947	Syag.g_02260
OG0001004	Prab.g_01948	Syag.g_02261
OG0001005	Prab.g_01949	Syag.g_02263
OG0001006	Prab.g_01953	Syag.g_02270
OG0001007	Prab.g_01955	Syag.g_02272
OG0001008	Prab.g_00440	Syag.g_00034
OG0001009	Prab.g_00027	Syag.g_02304
OG0001010	Prab.g_00028	Syag.g_02305
OG0001011	Prab.g_00029	Syag.g_02307
OG0001012	Prab.g_00042	Syag.g_02123
OG0001013	Prab.g_00047	Syag.g_02098
OG0001014	Prab.g_00050	Syag.g_02084
OG0001015	Prab.g_00051	Syag.g_02083
OG0001016	Prab.g_00065	Syag.g_01824
OG0001017	Prab.g_00069	Syag.g_01830
OG0001018	Prab.g_00072	Syag.g_01832
OG0001019	Prab.g_00081	Syag.g_01854
OG0001020	Prab.g_00082	Syag.g_01861
OG0001021	Prab.g_00083	Syag.g_01865
OG0001022	Prab.g_00085	Syag.g_01870
OG0001023	Prab.g_00086	Syag.g_01871
OG0001024	Prab.g_00089	Syag.g_01875
OG0001025	Prab.g_00095	Syag.g_01882
OG0001026	Prab.g_00102	Syag.g_01894
OG0001027	Prab.g_00103	Syag.g_01902
OG0001028	Prab.g_00105	Syag.g_01904
OG0001029	Prab.g_00106	Syag.g_01906
OG0001030	Prab.g_00120	Syag.g_01927
OG0001031	Prab.g_00177	Syag.g_02000
OG0001032	Prab.g_00178	Syag.g_02005
OG0001033	Prab.g_00199	Syag.g_02048
OG0001034	Prab.g_00227	Syag.g_01784
OG0001035	Prab.g_00244	Syag.g_02635
OG0001036	Prab.g_00248	Syag.g_02630
OG0001037	Prab.g_00249	Syag.g_02628
OG0001038	Prab.g_00266	Syag.g_02600
OG0001039	Prab.g_00269	Syag.g_02597
OG0001040	Prab.g_00271	Syag.g_02594
OG0001041	Prab.g_00275	Syag.g_02589
OG0001042	Prab.g_00292	Syag.g_02564
OG0001043	Prab.g_00293	Syag.g_02560
OG0001044	Prab.g_00321	Syag.g_02842
OG0001045	Prab.g_00329	Syag.g_02856
OG0001046	Prab.g_00367	Syag.g_00836
OG0001047	Prab.g_00442	Syag.g_00036
OG0001048	Prab.g_00443	Syag.g_00037
OG0001049	Prab.g_00445	Syag.g_00040
OG0001050	Prab.g_00446	Syag.g_00041
OG0001051	Prab.g_00447	Syag.g_00042
OG0001052	Prab.g_00475	Syag.g_01352
OG0001053	Prab.g_00487	Syag.g_01525
OG0001054	Prab.g_00502	Syag.g_01506
OG0001055	Prab.g_00521	Syag.g_01485
OG0001056	Prab.g_00540	Syag.g_01449
OG0001057	Prab.g_00545	Syag.g_01241
OG0001058	Prab.g_00553	Syag.g_00271
OG0001059	Prab.g_00557	Syag.g_00275
OG0001060	Prab.g_00564	Syag.g_00282
OG0001061	Prab.g_00578	Syag.g_00302
OG0001062	Prab.g_00580	Syag.g_00304
OG0001063	Prab.g_00582	Syag.g_00310
OG0001064	Prab.g_00583	Syag.g_00311
OG0001065	Prab.g_00584	Syag.g_00312
OG0001066	Prab.g_00585	Syag.g_00313
OG0001067	Prab.g_00586	Syag.g_00314
OG0001068	Prab.g_00587	Syag.g_00315
OG0001069	Prab.g_00588	Syag.g_00317
OG0001070	Prab.g_00591	Syag.g_00321
OG0001071	Prab.g_00592	Syag.g_00322
OG0001072	Prab.g_00594	Syag.g_00327
OG0001073	Prab.g_00608	Syag.g_00342
OG0001074	Prab.g_00619	Syag.g_00467
OG0001075	Prab.g_00620	Syag.g_00362
OG0001076	Prab.g_00629	Syag.g_00378
OG0001077	Prab.g_00633	Syag.g_00388
OG0001078	Prab.g_00641	Syag.g_00411
OG0001079	Prab.g_00652	Syag.g_00428
OG0001080	Prab.g_00658	Syag.g_00495
OG0001081	Prab.g_00660	Syag.g_00551
OG0001082	Prab.g_00661	Syag.g_00552
OG0001083	Prab.g_00666	Syag.g_00565
OG0001084	Prab.g_00667	Syag.g_00569
OG0001085	Prab.g_00675	Syag.g_00592
OG0001086	Prab.g_00676	Syag.g_00594
OG0001087	Prab.g_00693	Syag.g_01018
OG0001088	Prab.g_00694	Syag.g_01016
OG0001089	Prab.g_00702	Syag.g_00986
OG0001090	Prab.g_00724	Syag.g_00922
OG0001091	Prab.g_00726	Syag.g_00919
OG0001092	Prab.g_00727	Syag.g_00917
OG0001093	Prab.g_00732	Syag.g_00910
OG0001094	Prab.g_00834	Syag.g_00661
OG0001095	Prab.g_00853	Syag.g_00681
OG0001096	Prab.g_00866	Syag.g_00703
OG0001097	Prab.g_00884	Syag.g_00729
OG0001098	Prab.g_00900	Syag.g_00744
OG0001099	Prab.g_01079	Syag.g_01905
OG0001101	Prab.g_01073	Syag.g_00603
OG0001102	Prab.g_01071	Syag.g_00606
OG0001103	Prab.g_01069	Syag.g_00608
OG0001104	Prab.g_01047	Syag.g_00642
OG0001105	Prab.g_01043	Syag.g_00646
OG0001106	Prab.g_01019	Syag.g_00796
OG0001107	Prab.g_01012	Syag.g_00808
OG0001108	Prab.g_01008	Syag.g_00817
OG0001109	Prab.g_01007	Syag.g_00819
OG0001110	Prab.g_01005	Syag.g_00821
OG0001111	Prab.g_01004	Syag.g_00823
OG0001112	Prab.g_01003	Syag.g_00825
OG0001113	Prab.g_01002	Syag.g_00826
OG0001114	Prab.g_01001	Syag.g_00827
OG0001115	Prab.g_00999	Syag.g_00831
OG0001116	Prab.g_00998	Syag.g_00833
OG0001117	Prab.g_00997	Syag.g_00834
OG0001118	Prab.g_00996	Syag.g_00835
OG0001119	Prab.g_00995	Syag.g_00837
OG0001120	Prab.g_00993	Syag.g_00841
OG0001121	Prab.g_01184, Prab.g_00990	Syag.g_01584
OG0001122	Prab.g_00957	Syag.g_00867
OG0001123	Prab.g_00953	Syag.g_00875
OG0001124	Prab.g_00951	Syag.g_00877
OG0001125	Prab.g_00950	Syag.g_00879
OG0001126	Prab.g_00940	Syag.g_00957
OG0001127	Prab.g_00939	Syag.g_00958
OG0001128	Prab.g_00937	Syag.g_00961
OG0001129	Prab.g_00936	Syag.g_00963
OG0001130	Prab.g_00935	Syag.g_00964
OG0001131	Prab.g_01125	Syag.g_00624
OG0001132	Prab.g_01135	Syag.g_00096
OG0001133	Prab.g_01169	Syag.g_00380
OG0001134	Prab.g_01186	Syag.g_02164
OG0001135	Prab.g_01189	Syag.g_00147
OG0001136	Prab.g_01216	Syag.g_01144
OG0001137	Prab.g_01227	Syag.g_01123
OG0001138	Prab.g_01245	Syag.g_01090
OG0001139	Prab.g_01246	Syag.g_01088
OG0001140	Prab.g_01247	Syag.g_01087
OG0001141	Prab.g_01248	Syag.g_01086
OG0001142	Prab.g_01249	Syag.g_01085
OG0001143	Prab.g_01256	Syag.g_01077
OG0001144	Prab.g_01261	Syag.g_01064
OG0001145	Prab.g_01318	Syag.g_01169
OG0001146	Prab.g_01330	Syag.g_01218
OG0001147	Prab.g_01347	Syag.g_01360
OG0001148	Prab.g_01362	Syag.g_01539
OG0001149	Prab.g_01363	Syag.g_01540
OG0001150	Prab.g_01364	Syag.g_01541
OG0001151	Prab.g_01375	Syag.g_01554
OG0001152	Prab.g_01376	Syag.g_01555
OG0001153	Prab.g_01498	Syag.g_01375
OG0001154	Prab.g_01499	Syag.g_01374
OG0001155	Prab.g_01511	Syag.g_01616
OG0001156	Prab.g_01514	Syag.g_01619
OG0001157	Prab.g_01515	Syag.g_01620
OG0001158	Prab.g_01516	Syag.g_01621
OG0001159	Prab.g_01517	Syag.g_01622, Syag.g_01625
OG0001160	Prab.g_01541	Syag.g_01666
OG0001161	Prab.g_01553	Syag.g_02163
OG0001162	Prab.g_01567	Syag.g_01238
OG0001163	Prab.g_01661	Syag.g_01674
OG0001164	Prab.g_01665	Syag.g_01680
OG0001165	Prab.g_01668	Syag.g_01685
OG0001166	Prab.g_01688	Syag.g_01715
OG0001167	Prab.g_01705	Syag.g_02383
OG0001168	Prab.g_01707	Syag.g_01740
OG0001169	Prab.g_01709	Syag.g_01742
OG0001170	Prab.g_01711	Syag.g_01744
OG0001171	Prab.g_01720	Syag.g_01755
OG0001172	Prab.g_01734	Syag.g_02693
OG0001173	Prab.g_01735	Syag.g_02694
OG0001174	Prab.g_01743	Syag.g_02703
