Orthogroup	Prab	Prav
OG0000564	Prab.g_00562	Prav.g_01156
OG0000565	Prab.g_00565	Prav.g_01159
OG0000566	Prab.g_00568	Prav.g_01161
OG0000567	Prab.g_00572	Prav.g_01165
OG0000568	Prab.g_00573	Prav.g_01166
OG0000569	Prab.g_00574	Prav.g_01167
OG0000570	Prab.g_00575	Prav.g_01168
OG0000571	Prab.g_00577	Prav.g_01170
OG0000572	Prab.g_00590	Prav.g_01183
OG0000573	Prab.g_00596	Prav.g_01188
OG0000574	Prab.g_00597	Prav.g_01189
OG0000575	Prab.g_00601	Prav.g_01193
OG0000576	Prab.g_00603	Prav.g_01195
OG0000577	Prab.g_00604	Prav.g_01196
OG0000578	Prab.g_00605	Prav.g_01197
OG0000579	Prab.g_00606	Prav.g_01198
OG0000580	Prab.g_00607	Prav.g_01199
OG0000581	Prab.g_00609	Prav.g_01201
OG0000582	Prab.g_00612	Prav.g_01204
OG0000583	Prab.g_00613	Prav.g_01205
OG0000584	Prab.g_00614	Prav.g_01206
OG0000585	Prab.g_00616	Prav.g_01208
OG0000586	Prab.g_00617	Prav.g_01209
OG0000587	Prab.g_00618	Prav.g_01210
OG0000588	Prab.g_00622	Prav.g_01214
OG0000589	Prab.g_00625	Prav.g_01219
OG0000590	Prab.g_00626	Prav.g_01220
OG0000591	Prab.g_00630	Prav.g_01223
OG0000592	Prab.g_00631	Prav.g_01224
OG0000593	Prab.g_00637	Prav.g_01230
OG0000594	Prab.g_00638	Prav.g_01231
OG0000595	Prab.g_00639	Prav.g_01232
OG0000596	Prab.g_00643	Prav.g_01236
OG0000597	Prab.g_00645	Prav.g_01238
OG0000598	Prab.g_00646	Prav.g_01239
OG0000599	Prab.g_00649	Prav.g_01242
OG0000600	Prab.g_00650	Prav.g_01243
OG0000601	Prab.g_00651	Prav.g_01244
OG0000602	Prab.g_00653	Prav.g_01246
OG0000603	Prab.g_00654	Prav.g_01247
OG0000604	Prab.g_00655	Prav.g_01248
OG0000605	Prab.g_00656	Prav.g_01249
OG0000606	Prab.g_00659	Prav.g_01252
OG0000607	Prab.g_00662	Prav.g_01255
OG0000608	Prab.g_00663	Prav.g_01256
OG0000609	Prab.g_00664	Prav.g_01257
OG0000610	Prab.g_00669	Prav.g_01262
OG0000611	Prab.g_00672	Prav.g_01265
OG0000612	Prab.g_00673	Prav.g_01266
OG0000613	Prab.g_00678	Prav.g_01271
OG0000614	Prab.g_00697	Prav.g_01290
OG0000615	Prab.g_00705	Prav.g_01298
OG0000616	Prab.g_00711	Prav.g_01312
OG0000617	Prab.g_00729	Prav.g_00312
OG0000618	Prab.g_00730	Prav.g_00313
OG0000619	Prab.g_00731	Prav.g_00314
OG0000620	Prab.g_00734	Prav.g_00317
OG0000621	Prab.g_00735	Prav.g_00318
OG0000622	Prab.g_00736	Prav.g_00319
OG0000623	Prab.g_00737	Prav.g_00320
OG0000624	Prab.g_00738	Prav.g_00321
OG0000625	Prab.g_00739	Prav.g_00322
OG0000626	Prab.g_00740	Prav.g_00323
OG0000627	Prab.g_00741	Prav.g_00324
OG0000628	Prab.g_00742	Prav.g_00325
OG0000629	Prab.g_00743	Prav.g_00326
OG0000630	Prab.g_00746	Prav.g_00329
OG0000631	Prab.g_00831	Prav.g_00388
OG0000632	Prab.g_00832	Prav.g_00389
OG0000633	Prab.g_00833	Prav.g_00390
OG0000634	Prab.g_00836	Prav.g_00393
OG0000635	Prab.g_00837	Prav.g_00394
OG0000636	Prab.g_00839	Prav.g_00396
OG0000637	Prab.g_00841	Prav.g_00398
OG0000638	Prab.g_00842	Prav.g_00399
OG0000639	Prab.g_00843	Prav.g_00400
OG0000640	Prab.g_00844	Prav.g_00401
OG0000641	Prab.g_00848	Prav.g_00405
OG0000642	Prab.g_00849	Prav.g_00406
OG0000643	Prab.g_00850	Prav.g_00407
OG0000644	Prab.g_00851	Prav.g_00408
OG0000645	Prab.g_00852	Prav.g_00409
OG0000646	Prab.g_00854	Prav.g_00411
OG0000647	Prab.g_00855	Prav.g_00412
OG0000648	Prab.g_00857	Prav.g_00414
OG0000649	Prab.g_00858	Prav.g_00415
OG0000650	Prab.g_00859	Prav.g_00416
OG0000651	Prab.g_00860	Prav.g_00417
OG0000652	Prab.g_00861	Prav.g_00418
OG0000653	Prab.g_00863	Prav.g_00420
OG0000654	Prab.g_00864	Prav.g_00421
OG0000655	Prab.g_00865	Prav.g_00422
OG0000656	Prab.g_00868	Prav.g_00425
OG0000657	Prab.g_00875	Prav.g_00432
OG0000658	Prab.g_00876	Prav.g_00433
OG0000659	Prab.g_00877	Prav.g_00434
OG0000660	Prab.g_00881	Prav.g_00438
OG0000661	Prab.g_00883	Prav.g_00440
OG0000662	Prab.g_00885	Prav.g_00442
OG0000663	Prab.g_00887	Prav.g_00444
OG0000664	Prab.g_00888	Prav.g_00445
OG0000665	Prab.g_00892	Prav.g_00449
OG0000666	Prab.g_00893	Prav.g_00450
OG0000667	Prab.g_00898	Prav.g_00454
OG0000668	Prab.g_01084	Prav.g_00483
OG0000669	Prab.g_01076	Prav.g_00490
OG0000670	Prab.g_01074	Prav.g_00492
OG0000671	Prab.g_01072	Prav.g_00494
OG0000672	Prab.g_01070	Prav.g_00497
OG0000673	Prab.g_01067	Prav.g_00500
OG0000674	Prab.g_01065	Prav.g_00502
OG0000675	Prab.g_01064	Prav.g_00503
OG0000676	Prab.g_01062	Prav.g_00505
OG0000677	Prab.g_01061	Prav.g_00506
OG0000678	Prab.g_01059	Prav.g_00508
OG0000679	Prab.g_01055	Prav.g_00512
OG0000680	Prab.g_01054	Prav.g_00513
OG0000681	Prab.g_01052	Prav.g_00515
OG0000682	Prab.g_01051	Prav.g_00516
OG0000683	Prab.g_01050	Prav.g_00517
OG0000684	Prab.g_01048	Prav.g_00519
OG0000685	Prab.g_01046	Prav.g_00521
OG0000686	Prab.g_01045	Prav.g_00522
OG0000687	Prab.g_01044	Prav.g_00523
OG0000688	Prab.g_01041	Prav.g_00526
OG0000689	Prab.g_01040	Prav.g_00527
OG0000690	Prab.g_01039	Prav.g_00528
OG0000691	Prab.g_01038	Prav.g_00529
OG0000692	Prab.g_01036	Prav.g_00530
OG0000693	Prab.g_01035	Prav.g_00531
OG0000694	Prab.g_01034	Prav.g_00532
OG0000695	Prab.g_01032	Prav.g_00534
OG0000696	Prab.g_01031	Prav.g_00535
OG0000697	Prab.g_01030	Prav.g_00536
OG0000698	Prab.g_01027	Prav.g_00539
OG0000699	Prab.g_01026	Prav.g_00540
OG0000700	Prab.g_01025	Prav.g_00541
OG0000701	Prab.g_01024	Prav.g_00542
OG0000702	Prab.g_01022	Prav.g_00544
OG0000703	Prab.g_01021	Prav.g_00545
OG0000704	Prab.g_01020	Prav.g_00546
OG0000705	Prab.g_01016	Prav.g_00550
OG0000706	Prab.g_01015	Prav.g_00551
OG0000707	Prab.g_01014	Prav.g_00552
OG0000708	Prab.g_01013	Prav.g_00553
OG0000709	Prab.g_01009	Prav.g_00557
OG0000710	Prab.g_01006	Prav.g_00560
OG0000711	Prab.g_00989	Prav.g_00577
OG0000712	Prab.g_00987	Prav.g_00579
OG0000713	Prab.g_00986	Prav.g_00580
OG0000714	Prab.g_00985	Prav.g_00581
OG0000715	Prab.g_00983	Prav.g_00583
OG0000716	Prab.g_00981	Prav.g_00585
OG0000717	Prab.g_00980	Prav.g_00586
OG0000718	Prab.g_00960	Prav.g_00902
OG0000719	Prab.g_00958	Prav.g_00904
OG0000720	Prab.g_00949	Prav.g_00913
OG0000721	Prab.g_00947	Prav.g_00915
OG0000722	Prab.g_00946	Prav.g_00916
OG0000723	Prab.g_00943	Prav.g_00919
OG0000724	Prab.g_00934	Prav.g_00928
OG0000725	Prab.g_00928	Prav.g_00934
OG0000726	Prab.g_00927	Prav.g_00935
OG0000727	Prab.g_00926	Prav.g_00936
OG0000728	Prab.g_00924	Prav.g_00938
OG0000729	Prab.g_01146	Prav.g_00263
OG0000730	Prab.g_01150	Prav.g_00004
OG0000731	Prab.g_01154	Prav.g_00008
OG0000732	Prab.g_01164	Prav.g_00016
OG0000733	Prab.g_01187	Prav.g_00034
OG0000734	Prab.g_01204	Prav.g_00050
OG0000735	Prab.g_01206	Prav.g_00052
OG0000736	Prab.g_01207	Prav.g_00053
OG0000737	Prab.g_01208	Prav.g_00054
OG0000738	Prab.g_01212	Prav.g_00058
OG0000739	Prab.g_01213	Prav.g_00059
OG0000740	Prab.g_01214	Prav.g_00060
OG0000741	Prab.g_01215	Prav.g_00061
OG0000742	Prab.g_01218	Prav.g_00064
OG0000743	Prab.g_01220	Prav.g_00066
OG0000744	Prab.g_01221	Prav.g_00067
OG0000745	Prab.g_01222	Prav.g_00068
OG0000746	Prab.g_01224	Prav.g_00070
OG0000747	Prab.g_01225	Prav.g_00071
OG0000748	Prab.g_01228	Prav.g_00074
OG0000749	Prab.g_01229	Prav.g_00075
OG0000750	Prab.g_01230	Prav.g_00076
OG0000751	Prab.g_01232	Prav.g_01868
OG0000752	Prab.g_01234	Prav.g_01866
OG0000753	Prab.g_01237	Prav.g_01863
OG0000754	Prab.g_01240	Prav.g_01860
OG0000755	Prab.g_01243	Prav.g_01857
OG0000756	Prab.g_01244	Prav.g_01856
OG0000757	Prab.g_01250	Prav.g_01850
OG0000758	Prab.g_01251	Prav.g_01849
OG0000759	Prab.g_01252	Prav.g_01848
OG0000760	Prab.g_01253	Prav.g_01847
OG0000761	Prab.g_01254	Prav.g_01846
OG0000762	Prab.g_01255	Prav.g_01845
OG0000763	Prab.g_01257	Prav.g_01843
OG0000764	Prab.g_01258	Prav.g_01842
OG0000765	Prab.g_01267	Prav.g_01833
OG0000766	Prab.g_01268	Prav.g_01832
OG0000767	Prab.g_01270	Prav.g_01830
OG0000768	Prab.g_01271	Prav.g_01829
OG0000769	Prab.g_01273	Prav.g_01827
OG0000770	Prab.g_01275	Prav.g_01825
OG0000771	Prab.g_01284	Prav.g_02003
OG0000772	Prab.g_01303	Prav.g_01409
OG0000773	Prab.g_01317	Prav.g_01429
OG0000774	Prab.g_01319	Prav.g_01431
OG0000775	Prab.g_01321	Prav.g_01433
OG0000776	Prab.g_01322	Prav.g_01434
OG0000777	Prab.g_01323	Prav.g_01435
OG0000778	Prab.g_01324	Prav.g_01436
OG0000779	Prab.g_01328	Prav.g_01440
OG0000780	Prab.g_01329	Prav.g_01441
OG0000781	Prab.g_01332	Prav.g_01444
OG0000782	Prab.g_01333	Prav.g_01445
OG0000783	Prab.g_01334	Prav.g_01446
OG0000784	Prab.g_01335	Prav.g_01447
OG0000785	Prab.g_01337	Prav.g_01449
OG0000786	Prab.g_01339	Prav.g_01451
OG0000787	Prab.g_01340	Prav.g_01452
OG0000788	Prab.g_01348	Prav.g_01460
OG0000789	Prab.g_01351	Prav.g_01463
OG0000790	Prab.g_01365	Prav.g_01478
OG0000791	Prab.g_01367	Prav.g_01480
OG0000792	Prab.g_01368	Prav.g_01481
OG0000793	Prab.g_01371	Prav.g_01484
OG0000794	Prab.g_01372	Prav.g_01485
OG0000795	Prab.g_01373	Prav.g_01486
OG0000796	Prab.g_01377	Prav.g_01490
OG0000797	Prab.g_01378	Prav.g_01491
OG0000798	Prab.g_01411	Prav.g_01556
OG0000799	Prab.g_01448	Prav.g_01560
OG0000800	Prab.g_01449	Prav.g_01561
OG0000801	Prab.g_01450	Prav.g_01562
OG0000802	Prab.g_01452	Prav.g_01564
OG0000803	Prab.g_01454	Prav.g_01566
OG0000804	Prab.g_01455	Prav.g_01567
OG0000805	Prab.g_01457	Prav.g_01569
OG0000806	Prab.g_01459	Prav.g_01571
OG0000807	Prab.g_01460	Prav.g_01572
OG0000808	Prab.g_01461	Prav.g_01573
OG0000809	Prab.g_01464	Prav.g_01576
OG0000810	Prab.g_01465	Prav.g_01577
OG0000811	Prab.g_01469	Prav.g_01581
OG0000812	Prab.g_01471	Prav.g_01583
OG0000813	Prab.g_01472	Prav.g_01584
OG0000814	Prab.g_01474	Prav.g_01586
OG0000815	Prab.g_01475	Prav.g_01587
OG0000816	Prab.g_01477	Prav.g_01589
OG0000817	Prab.g_01478	Prav.g_01590
OG0000818	Prab.g_01483	Prav.g_01595
OG0000819	Prab.g_01484	Prav.g_01596
OG0000820	Prab.g_01485	Prav.g_01597
OG0000821	Prab.g_01489	Prav.g_01601
OG0000822	Prab.g_01490	Prav.g_01602
OG0000823	Prab.g_01491	Prav.g_01603
OG0000824	Prab.g_01494	Prav.g_01606
OG0000825	Prab.g_01495	Prav.g_01607
OG0000826	Prab.g_01496	Prav.g_01608
OG0000827	Prab.g_01497	Prav.g_01609
OG0000828	Prab.g_01500	Prav.g_01612
OG0000829	Prab.g_01501	Prav.g_01613
OG0000830	Prab.g_01502	Prav.g_01614
OG0000831	Prab.g_01504	Prav.g_01616
OG0000832	Prab.g_01510	Prav.g_01622
OG0000833	Prab.g_01518	Prav.g_01630
OG0000834	Prab.g_01519	Prav.g_01631
OG0000835	Prab.g_01520	Prav.g_01632
OG0000836	Prab.g_01521	Prav.g_01633
OG0000837	Prab.g_01522	Prav.g_01634
OG0000838	Prab.g_01524	Prav.g_01636
OG0000839	Prab.g_01525	Prav.g_01637
OG0000840	Prab.g_01526	Prav.g_01638
OG0000841	Prab.g_01527	Prav.g_01639
OG0000842	Prab.g_01528	Prav.g_01640
OG0000843	Prab.g_01529	Prav.g_01641
OG0000844	Prab.g_01530	Prav.g_01642
OG0000845	Prab.g_01531	Prav.g_01643
OG0000846	Prab.g_01532	Prav.g_01644
OG0000847	Prab.g_01533	Prav.g_01645
OG0000848	Prab.g_01534	Prav.g_01646
OG0000849	Prab.g_01535	Prav.g_01647
OG0000850	Prab.g_01537	Prav.g_01649
OG0000851	Prab.g_01538	Prav.g_01650
OG0000852	Prab.g_01539	Prav.g_01651
OG0000853	Prab.g_01543	Prav.g_01655
OG0000854	Prab.g_01545	Prav.g_01657
OG0000855	Prab.g_01546	Prav.g_01658
OG0000856	Prab.g_01563	Prav.g_01671
OG0000857	Prab.g_01601	Prav.g_01699
OG0000858	Prab.g_01663	Prav.g_01755
OG0000859	Prab.g_01664	Prav.g_01756
OG0000860	Prab.g_01671	Prav.g_01763
OG0000861	Prab.g_01672	Prav.g_01764
OG0000862	Prab.g_01673	Prav.g_01765
OG0000863	Prab.g_01675	Prav.g_01767
OG0000864	Prab.g_01676	Prav.g_01768
OG0000865	Prab.g_01677	Prav.g_01769
OG0000866	Prab.g_01678	Prav.g_01770
OG0000867	Prab.g_01679	Prav.g_01771
OG0000868	Prab.g_01680	Prav.g_01772
OG0000869	Prab.g_01684	Prav.g_01776
OG0000870	Prab.g_01689	Prav.g_01781
OG0000871	Prab.g_01690	Prav.g_01782
OG0000872	Prab.g_01691	Prav.g_01783
OG0000873	Prab.g_01694	Prav.g_01786
OG0000874	Prab.g_01697	Prav.g_01789
OG0000875	Prab.g_01698	Prav.g_01790
OG0000876	Prab.g_01699	Prav.g_01791
OG0000877	Prab.g_01701	Prav.g_01793
OG0000878	Prab.g_01702	Prav.g_01794
OG0000879	Prab.g_01703	Prav.g_01795
OG0000880	Prab.g_01704	Prav.g_01796
OG0000881	Prab.g_01708	Prav.g_01800
OG0000882	Prab.g_01713	Prav.g_01805
OG0000883	Prab.g_01714	Prav.g_01807
OG0000884	Prab.g_01716	Prav.g_01809
OG0000885	Prab.g_01717	Prav.g_01810
OG0000886	Prab.g_01718	Prav.g_01811
OG0000887	Prab.g_01719	Prav.g_01812
OG0000888	Prab.g_01721	Prav.g_01814
OG0000889	Prab.g_01723	Prav.g_01816
OG0000890	Prab.g_01724	Prav.g_01817
OG0000891	Prab.g_01725	Prav.g_01818
OG0000892	Prab.g_01727	Prav.g_00264
OG0000893	Prab.g_01731	Prav.g_00268
OG0000894	Prab.g_01733	Prav.g_00270
OG0000895	Prab.g_01736	Prav.g_00273
OG0000896	Prab.g_01737	Prav.g_00274
OG0000897	Prab.g_01739	Prav.g_00276
OG0000898	Prab.g_01740	Prav.g_00277
OG0000899	Prab.g_01741	Prav.g_00278
OG0000900	Prab.g_01742	Prav.g_00279
OG0000901	Prab.g_01745	Prav.g_00282
OG0000902	Prab.g_01747	Prav.g_00284
OG0000903	Prab.g_01750	Prav.g_00287
OG0000904	Prab.g_01752	Prav.g_00289
OG0000905	Prab.g_01756	Prav.g_00294
OG0000906	Prab.g_01757	Prav.g_00295
OG0000907	Prab.g_01760	Prav.g_00590
OG0000908	Prab.g_01763	Prav.g_00593
OG0000909	Prab.g_01764	Prav.g_00594
OG0000910	Prab.g_01765	Prav.g_00595
OG0000911	Prab.g_01767	Prav.g_00597
OG0000912	Prab.g_01768	Prav.g_00598
OG0000913	Prab.g_01769	Prav.g_00599
OG0000914	Prab.g_01770	Prav.g_00600
OG0000915	Prab.g_01771	Prav.g_00601
OG0000916	Prab.g_01772	Prav.g_00602
OG0000917	Prab.g_01773	Prav.g_00603
OG0000918	Prab.g_01774	Prav.g_00604
OG0000919	Prab.g_01775	Prav.g_00605
OG0000920	Prab.g_01776	Prav.g_00606
OG0000921	Prab.g_01777	Prav.g_00607
OG0000922	Prab.g_01778	Prav.g_00608
OG0000923	Prab.g_01782	Prav.g_00612
OG0000924	Prab.g_01783	Prav.g_00613
OG0000925	Prab.g_01784	Prav.g_00614
OG0000926	Prab.g_01785	Prav.g_00615
OG0000927	Prab.g_01787	Prav.g_00617
OG0000928	Prab.g_01788	Prav.g_00618
OG0000929	Prab.g_01789	Prav.g_00619
OG0000930	Prab.g_01790	Prav.g_00620
OG0000931	Prab.g_01791	Prav.g_00621
OG0000932	Prab.g_01792	Prav.g_00622
OG0000933	Prab.g_01796	Prav.g_00626
OG0000934	Prab.g_01798	Prav.g_00628
OG0000935	Prab.g_01799	Prav.g_00629
OG0000936	Prab.g_01800	Prav.g_00630
OG0000937	Prab.g_01801	Prav.g_00631
OG0000938	Prab.g_01803	Prav.g_00633
OG0000939	Prab.g_01804	Prav.g_00634
OG0000940	Prab.g_01811	Prav.g_00641
OG0000941	Prab.g_01813	Prav.g_00643
OG0000942	Prab.g_01815	Prav.g_00645
OG0000943	Prab.g_01816	Prav.g_00646
OG0000944	Prab.g_01817	Prav.g_00647
OG0000945	Prab.g_01818	Prav.g_00648
OG0000946	Prab.g_01822	Prav.g_00653
OG0000947	Prab.g_01824	Prav.g_00655
OG0000948	Prab.g_01825	Prav.g_00656
OG0000949	Prab.g_01828	Prav.g_00659
OG0000950	Prab.g_01833	Prav.g_00664
OG0000951	Prab.g_01836	Prav.g_00668
OG0000952	Prab.g_01840	Prav.g_00672
OG0000953	Prab.g_01843	Prav.g_00675
OG0000954	Prab.g_01847	Prav.g_00679
OG0000955	Prab.g_01848	Prav.g_00680
OG0000956	Prab.g_01850	Prav.g_00682
OG0000957	Prab.g_01855	Prav.g_00687
OG0000958	Prab.g_01856	Prav.g_00688
OG0000959	Prab.g_01860	Prav.g_00692
OG0000960	Prab.g_01861	Prav.g_00693
OG0000961	Prab.g_01863	Prav.g_00695
OG0000962	Prab.g_01865	Prav.g_00697
OG0000963	Prab.g_01869	Prav.g_00701
OG0000964	Prab.g_01870	Prav.g_00702
OG0000965	Prab.g_01871	Prav.g_00703
OG0000966	Prab.g_01879	Prav.g_00710
OG0000967	Prab.g_01883	Prav.g_00714
OG0000968	Prab.g_01885	Prav.g_00716
OG0000969	Prab.g_01886	Prav.g_00717
OG0000970	Prab.g_01887	Prav.g_00718
OG0000971	Prab.g_01888	Prav.g_00719
OG0000972	Prab.g_01889	Prav.g_00720
OG0000973	Prab.g_01890	Prav.g_00721
OG0000974	Prab.g_01891	Prav.g_00722
OG0000975	Prab.g_01892	Prav.g_00723
OG0000976	Prab.g_01893	Prav.g_00724
OG0000977	Prab.g_01894	Prav.g_00725
OG0000978	Prab.g_01895	Prav.g_00726
OG0000979	Prab.g_01898	Prav.g_00729
OG0000980	Prab.g_01900	Prav.g_00731
OG0000981	Prab.g_01902	Prav.g_00733
OG0000982	Prab.g_01904	Prav.g_00735
OG0000983	Prab.g_01905	Prav.g_00736
OG0000984	Prab.g_01906	Prav.g_00737
OG0000985	Prab.g_01909	Prav.g_00740
OG0000986	Prab.g_01911	Prav.g_00742
OG0000987	Prab.g_01912	Prav.g_00743
OG0000988	Prab.g_01915	Prav.g_00746
OG0000989	Prab.g_01919	Prav.g_00750
OG0000990	Prab.g_01922	Prav.g_00753
OG0000991	Prab.g_01923	Prav.g_00754
OG0000992	Prab.g_01925	Prav.g_00756
OG0000993	Prab.g_01926	Prav.g_00757
OG0000994	Prab.g_01927	Prav.g_00758
OG0000995	Prab.g_01931	Prav.g_00762
OG0000996	Prab.g_01932	Prav.g_00763
OG0000997	Prab.g_01933	Prav.g_00764
OG0000998	Prab.g_01935	Prav.g_00766
OG0000999	Prab.g_01936	Prav.g_00767
OG0001000	Prab.g_01939	Prav.g_00770
OG0001001	Prab.g_01941	Prav.g_00772
OG0001002	Prab.g_01945	Prav.g_00776
OG0001003	Prab.g_01947	Prav.g_00778
OG0001004	Prab.g_01948	Prav.g_00779
OG0001005	Prab.g_01949	Prav.g_00780
OG0001006	Prab.g_01953	Prav.g_00784
OG0001007	Prab.g_01955	Prav.g_00786
OG0001008	Prab.g_00440	Prav.g_01036
OG0001009	Prab.g_00027	Prav.g_00095
OG0001010	Prab.g_00028	Prav.g_00096
OG0001011	Prab.g_00029	Prav.g_00097
OG0001012	Prab.g_00042	Prav.g_00114
OG0001013	Prab.g_00047	Prav.g_00119
OG0001014	Prab.g_00050	Prav.g_00122
OG0001015	Prab.g_00051	Prav.g_00123
OG0001016	Prab.g_00065	Prav.g_00138
OG0001017	Prab.g_00069	Prav.g_00142
OG0001018	Prab.g_00072	Prav.g_00145
OG0001019	Prab.g_00081	Prav.g_00154
OG0001020	Prab.g_00082	Prav.g_00155
OG0001021	Prab.g_00083	Prav.g_00156
OG0001022	Prab.g_00085	Prav.g_00159
OG0001023	Prab.g_00086	Prav.g_00160
OG0001024	Prab.g_00089	Prav.g_00163
OG0001025	Prab.g_00095	Prav.g_00169
OG0001026	Prab.g_00102	Prav.g_00176
OG0001027	Prab.g_00103	Prav.g_00177
OG0001028	Prab.g_00105	Prav.g_00179
OG0001029	Prab.g_00106	Prav.g_00180
OG0001030	Prab.g_00120	Prav.g_00195
OG0001031	Prab.g_00177	Prav.g_00852
OG0001032	Prab.g_00178	Prav.g_00851
OG0001033	Prab.g_00199	Prav.g_00830
OG0001034	Prab.g_00227	Prav.g_00802
OG0001035	Prab.g_00244	Prav.g_01901
OG0001036	Prab.g_00248	Prav.g_01906
OG0001037	Prab.g_00249	Prav.g_01907
OG0001038	Prab.g_00266	Prav.g_01924
OG0001039	Prab.g_00269	Prav.g_01927
OG0001040	Prab.g_00271	Prav.g_01929
OG0001041	Prab.g_00275	Prav.g_01933
OG0001042	Prab.g_00292	Prav.g_01950
OG0001043	Prab.g_00293	Prav.g_01951
OG0001044	Prab.g_00321	Prav.g_01979
OG0001045	Prab.g_00329	Prav.g_01988
OG0001046	Prab.g_00367	Prav.g_00996
OG0001047	Prab.g_00442	Prav.g_01038
OG0001048	Prab.g_00443	Prav.g_01039
OG0001049	Prab.g_00445	Prav.g_01041
OG0001050	Prab.g_00446	Prav.g_01042
OG0001051	Prab.g_00447	Prav.g_01043
OG0001052	Prab.g_00475	Prav.g_01069
OG0001053	Prab.g_00487	Prav.g_01081
OG0001054	Prab.g_00502	Prav.g_01096
OG0001055	Prab.g_00521	Prav.g_01115
OG0001056	Prab.g_00540	Prav.g_01134
OG0001057	Prab.g_00545	Prav.g_01139
OG0001058	Prab.g_00553	Prav.g_01147
OG0001059	Prab.g_00557	Prav.g_01151
OG0001060	Prab.g_00564	Prav.g_01158
OG0001061	Prab.g_00578	Prav.g_01171
OG0001062	Prab.g_00580	Prav.g_01173
OG0001063	Prab.g_00582	Prav.g_01175
OG0001064	Prab.g_00583	Prav.g_01176
OG0001065	Prab.g_00584	Prav.g_01177
OG0001066	Prab.g_00585	Prav.g_01178
OG0001067	Prab.g_00586	Prav.g_01179
OG0001068	Prab.g_00587	Prav.g_01180
OG0001069	Prab.g_00588	Prav.g_01181
OG0001070	Prab.g_00591	Prav.g_01184
OG0001071	Prab.g_00592	Prav.g_01185
OG0001072	Prab.g_00594	Prav.g_01186
OG0001073	Prab.g_00608	Prav.g_01200
OG0001074	Prab.g_00619	Prav.g_01211
OG0001075	Prab.g_00620	Prav.g_01212
OG0001076	Prab.g_00629	Prav.g_01222
OG0001077	Prab.g_00633	Prav.g_01226
OG0001078	Prab.g_00641	Prav.g_01234
OG0001079	Prab.g_00652	Prav.g_01245
OG0001080	Prab.g_00658	Prav.g_01251
OG0001081	Prab.g_00660	Prav.g_01253
OG0001082	Prab.g_00661	Prav.g_01254
OG0001083	Prab.g_00666	Prav.g_01259
OG0001084	Prab.g_00667	Prav.g_01260
OG0001085	Prab.g_00675	Prav.g_01268
OG0001086	Prab.g_00676	Prav.g_01269
OG0001087	Prab.g_00693	Prav.g_01286
OG0001088	Prab.g_00694	Prav.g_01287
OG0001089	Prab.g_00702	Prav.g_01295
OG0001090	Prab.g_00724	Prav.g_00307
OG0001091	Prab.g_00726	Prav.g_00309
OG0001092	Prab.g_00727	Prav.g_00310
OG0001093	Prab.g_00732	Prav.g_00315
OG0001094	Prab.g_00834	Prav.g_00391
OG0001095	Prab.g_00853	Prav.g_00410
OG0001096	Prab.g_00866	Prav.g_00423
OG0001097	Prab.g_00884	Prav.g_00441
OG0001098	Prab.g_00900	Prav.g_00456
OG0001099	Prab.g_01079	Prav.g_00487
OG0001100	Prab.g_01075	Prav.g_00491
OG0001101	Prab.g_01073	Prav.g_00493
OG0001102	Prab.g_01071	Prav.g_00496
OG0001103	Prab.g_01069	Prav.g_00498
OG0001104	Prab.g_01047	Prav.g_00520
OG0001105	Prab.g_01043	Prav.g_00524
OG0001106	Prab.g_01019	Prav.g_00547
OG0001107	Prab.g_01012	Prav.g_00554
OG0001108	Prab.g_01008	Prav.g_00558
OG0001109	Prab.g_01007	Prav.g_00559
OG0001110	Prab.g_01005	Prav.g_00561
OG0001111	Prab.g_01004	Prav.g_00562
OG0001112	Prab.g_01003	Prav.g_00563
OG0001113	Prab.g_01002	Prav.g_00564
OG0001114	Prab.g_01001	Prav.g_00565
OG0001115	Prab.g_00999	Prav.g_00567
OG0001116	Prab.g_00998	Prav.g_00568
OG0001117	Prab.g_00997	Prav.g_00569
OG0001118	Prab.g_00996	Prav.g_00570
OG0001119	Prab.g_00995	Prav.g_00571
OG0001120	Prab.g_00993	Prav.g_00573
OG0001121	Prab.g_01184	Prav.g_00031
OG0001121	Prab.g_00990	Prav.g_00576
OG0001122	Prab.g_00957	Prav.g_00905
OG0001123	Prab.g_00953	Prav.g_00909
OG0001124	Prab.g_00951	Prav.g_00911
OG0001125	Prab.g_00950	Prav.g_00912
OG0001126	Prab.g_00940	Prav.g_00922
OG0001127	Prab.g_00939	Prav.g_00923
OG0001128	Prab.g_00937	Prav.g_00925
OG0001129	Prab.g_00936	Prav.g_00926
OG0001130	Prab.g_00935	Prav.g_00927
OG0001131	Prab.g_01125	Prav.g_00242
OG0001132	Prab.g_01135	Prav.g_00252
OG0001133	Prab.g_01169	Prav.g_00019
OG0001134	Prab.g_01186	Prav.g_00033
OG0001135	Prab.g_01189	Prav.g_00036
OG0001136	Prab.g_01216	Prav.g_00062
OG0001137	Prab.g_01227	Prav.g_00073
OG0001138	Prab.g_01245	Prav.g_01855
OG0001139	Prab.g_01246	Prav.g_01854
OG0001140	Prab.g_01247	Prav.g_01853
OG0001141	Prab.g_01248	Prav.g_01852
OG0001142	Prab.g_01249	Prav.g_01851
OG0001143	Prab.g_01256	Prav.g_01844
OG0001144	Prab.g_01261	Prav.g_01839
