Orthogroup	Prao	Prbl
OG0000576	Prao.g_00037	Prbl.g_01762
OG0000577	Prao.g_00038	Prbl.g_01761
OG0000578	Prao.g_00039	Prbl.g_01760
OG0000579	Prao.g_00040	Prbl.g_01759
OG0000580	Prao.g_00041	Prbl.g_01758
OG0000581	Prao.g_00043	Prbl.g_01754
OG0000582	Prao.g_00046	Prbl.g_01750
OG0000583	Prao.g_00047	Prbl.g_01749
OG0000584	Prao.g_00048	Prbl.g_01748
OG0000585	Prao.g_00050	Prbl.g_01746
OG0000586	Prao.g_00051	Prbl.g_01744
OG0000587	Prao.g_00052	Prbl.g_01742
OG0000588	Prao.g_00056	Prbl.g_01613
OG0000589	Prao.g_00060	Prbl.g_01616
OG0000590	Prao.g_00061	Prbl.g_01617
OG0000591	Prao.g_00064	Prbl.g_01624
OG0000592	Prao.g_00065	Prbl.g_01625
OG0000593	Prao.g_00071	Prbl.g_01635
OG0000594	Prao.g_00072	Prbl.g_01636
OG0000595	Prao.g_00073	Prbl.g_01637
OG0000596	Prao.g_00077	Prbl.g_01642
OG0000597	Prao.g_00079	Prbl.g_01645
OG0000598	Prao.g_00080	Prbl.g_01646
OG0000599	Prao.g_00083	Prbl.g_01656
OG0000600	Prao.g_00084	Prbl.g_01657
OG0000601	Prao.g_00085	Prbl.g_01658
OG0000602	Prao.g_00087	Prbl.g_01662
OG0000603	Prao.g_00088	Prbl.g_01663
OG0000604	Prao.g_00089	Prbl.g_01664
OG0000605	Prao.g_00090	Prbl.g_01043
OG0000606	Prao.g_00093	Prbl.g_01032
OG0000607	Prao.g_00096	Prbl.g_01412
OG0000608	Prao.g_00097	Prbl.g_01411
OG0000609	Prao.g_00098	Prbl.g_01409
OG0000610	Prao.g_00103	Prbl.g_01401
OG0000611	Prao.g_00106	Prbl.g_01398
OG0000612	Prao.g_00107	Prbl.g_01397
OG0000613	Prao.g_00112	Prbl.g_00891
OG0000614	Prao.g_00130	Prbl.g_01872
OG0000615	Prao.g_00138	Prbl.g_02373
OG0000616	Prao.g_00142	Prbl.g_02137
OG0000617	Prao.g_00654	Prbl.g_02561
OG0000618	Prao.g_00655	Prbl.g_02560
OG0000619	Prao.g_00656	Prbl.g_02559
OG0000620	Prao.g_00659	Prbl.g_02555
OG0000621	Prao.g_00660	Prbl.g_02554
OG0000622	Prao.g_00661	Prbl.g_02553
OG0000623	Prao.g_00662	Prbl.g_02552
OG0000624	Prao.g_00663	Prbl.g_02551
OG0000625	Prao.g_00664	Prbl.g_02550
OG0000626	Prao.g_00665	Prbl.g_02549
OG0000627	Prao.g_00666	Prbl.g_02426
OG0000628	Prao.g_00667	Prbl.g_02427
OG0000629	Prao.g_00668	Prbl.g_02430
OG0000630	Prao.g_00671	Prbl.g_02434
OG0000631	Prao.g_00732	Prbl.g_02440
OG0000632	Prao.g_00733	Prbl.g_02441
OG0000633	Prao.g_00734	Prbl.g_02442
OG0000634	Prao.g_00737	Prbl.g_02339
OG0000635	Prao.g_00738	Prbl.g_02338
OG0000636	Prao.g_00740	Prbl.g_02336
OG0000637	Prao.g_00742	Prbl.g_02334
OG0000638	Prao.g_00743	Prbl.g_02333
OG0000639	Prao.g_00744	Prbl.g_02332
OG0000640	Prao.g_00745	Prbl.g_02331
OG0000641	Prao.g_00749	Prbl.g_02327
OG0000642	Prao.g_00750	Prbl.g_02326
OG0000643	Prao.g_00751	Prbl.g_02325
OG0000644	Prao.g_00752	Prbl.g_02324
OG0000645	Prao.g_00753	Prbl.g_02323
OG0000646	Prao.g_00755	Prbl.g_02320
OG0000647	Prao.g_00756	Prbl.g_02317
OG0000648	Prao.g_00758	Prbl.g_02315
OG0000649	Prao.g_00759	Prbl.g_02314
OG0000650	Prao.g_00760	Prbl.g_02313
OG0000651	Prao.g_00761	Prbl.g_02312
OG0000652	Prao.g_00762	Prbl.g_02311
OG0000653	Prao.g_00764	Prbl.g_02309
OG0000654	Prao.g_00765	Prbl.g_02308
OG0000655	Prao.g_00766	Prbl.g_02307
OG0000656	Prao.g_00769	Prbl.g_02304
OG0000657	Prao.g_00777	Prbl.g_01540
OG0000658	Prao.g_00778	Prbl.g_01542
OG0000659	Prao.g_00779	Prbl.g_01543
OG0000660	Prao.g_00783	Prbl.g_01547
OG0000661	Prao.g_00785	Prbl.g_01549
OG0000662	Prao.g_00787	Prbl.g_01551
OG0000663	Prao.g_00789	Prbl.g_01554
OG0000664	Prao.g_00790	Prbl.g_01555
OG0000665	Prao.g_00794	Prbl.g_01568
OG0000666	Prao.g_00795	Prbl.g_01571
OG0000667	Prao.g_00799	Prbl.g_01579
OG0000668	Prao.g_00829	Prbl.g_02530
OG0000669	Prao.g_00837	Prbl.g_01588
OG0000670	Prao.g_00839	Prbl.g_01078
OG0000671	Prao.g_00841	Prbl.g_02412
OG0000672	Prao.g_00843	Prbl.g_02409
OG0000673	Prao.g_00846	Prbl.g_02406
OG0000674	Prao.g_00848	Prbl.g_02404
OG0000675	Prao.g_00849	Prbl.g_02403
OG0000676	Prao.g_00851	Prbl.g_02395
OG0000677	Prao.g_00852	Prbl.g_02393
OG0000678	Prao.g_00854	Prbl.g_02388
OG0000679	Prao.g_00858	Prbl.g_02368
OG0000680	Prao.g_00859	Prbl.g_02367
OG0000681	Prao.g_00861	Prbl.g_02365
OG0000682	Prao.g_00862	Prbl.g_02364
OG0000683	Prao.g_00863	Prbl.g_02363
OG0000684	Prao.g_00864	Prbl.g_02350
OG0000685	Prao.g_00866	Prbl.g_02352
OG0000686	Prao.g_00867	Prbl.g_02353
OG0000687	Prao.g_00868	Prbl.g_02354
OG0000688	Prao.g_00871	Prbl.g_02348
OG0000689	Prao.g_00872	Prbl.g_02347
OG0000690	Prao.g_00873	Prbl.g_02346
OG0000691	Prao.g_00874	Prbl.g_02345
OG0000692	Prao.g_00876	Prbl.g_02344
OG0000693	Prao.g_00877	Prbl.g_02343
OG0000694	Prao.g_00878	Prbl.g_02342
OG0000695	Prao.g_00880	Prbl.g_02444
OG0000696	Prao.g_00881	Prbl.g_02445
OG0000697	Prao.g_00882	Prbl.g_02447
OG0000698	Prao.g_00885	Prbl.g_02450
OG0000699	Prao.g_00886	Prbl.g_02452
OG0000700	Prao.g_00887	Prbl.g_02453
OG0000701	Prao.g_00888	Prbl.g_02454
OG0000702	Prao.g_00890	Prbl.g_02462
OG0000703	Prao.g_00891	Prbl.g_02463
OG0000704	Prao.g_00892	Prbl.g_02465
OG0000705	Prao.g_00896	Prbl.g_02471
OG0000706	Prao.g_00897	Prbl.g_02472
OG0000707	Prao.g_00898	Prbl.g_02473
OG0000708	Prao.g_00899	Prbl.g_02475
OG0000709	Prao.g_00903	Prbl.g_02482
OG0000710	Prao.g_00906	Prbl.g_02486
OG0000711	Prao.g_00923	Prbl.g_02508
OG0000712	Prao.g_00925	Prbl.g_02509
OG0000713	Prao.g_00926	Prbl.g_02510
OG0000714	Prao.g_00927	Prbl.g_02514
OG0000715	Prao.g_00929	Prbl.g_02516
OG0000716	Prao.g_00931	Prbl.g_02520
OG0000717	Prao.g_00932	Prbl.g_02521
OG0000718	Prao.g_00943	Prbl.g_02526
OG0000719	Prao.g_00945	Prbl.g_02528
OG0000720	Prao.g_00954	Prbl.g_02541
OG0000721	Prao.g_00956	Prbl.g_02542
OG0000722	Prao.g_00957	Prbl.g_02543
OG0000723	Prao.g_00960	Prbl.g_02547
OG0000724	Prao.g_00969	Prbl.g_00932
OG0000725	Prao.g_00975	Prbl.g_00925
OG0000726	Prao.g_00976	Prbl.g_00924
OG0000727	Prao.g_00977	Prbl.g_00923
OG0000728	Prao.g_00979	Prbl.g_00922
OG0000729	Prao.g_01027	Prbl.g_02062
OG0000730	Prao.g_01156	Prbl.g_01199
OG0000731	Prao.g_01152	Prbl.g_01208
OG0000732	Prao.g_01143	Prbl.g_01993
OG0000733	Prao.g_01121	Prbl.g_02197
OG0000734	Prao.g_01104	Prbl.g_00545
OG0000735	Prao.g_01102	Prbl.g_02066
OG0000736	Prao.g_01101	Prbl.g_02067
OG0000737	Prao.g_01100	Prbl.g_02068
OG0000738	Prao.g_01096	Prbl.g_02075
OG0000739	Prao.g_01095	Prbl.g_02077
OG0000740	Prao.g_01094	Prbl.g_02078
OG0000741	Prao.g_01093	Prbl.g_02081
OG0000742	Prao.g_01090	Prbl.g_02083
OG0000743	Prao.g_01088	Prbl.g_02085
OG0000744	Prao.g_01087	Prbl.g_02086
OG0000745	Prao.g_01086	Prbl.g_02088
OG0000746	Prao.g_01084	Prbl.g_02090
OG0000747	Prao.g_01083	Prbl.g_02091
OG0000748	Prao.g_01080	Prbl.g_02103
OG0000749	Prao.g_01079	Prbl.g_02104
OG0000750	Prao.g_01078	Prbl.g_02105
OG0000751	Prao.g_01076	Prbl.g_00179
OG0000752	Prao.g_01074	Prbl.g_00181
OG0000753	Prao.g_01071	Prbl.g_00184
OG0000754	Prao.g_01068	Prbl.g_01379
OG0000755	Prao.g_01065	Prbl.g_01120
OG0000756	Prao.g_01064	Prbl.g_01119
OG0000757	Prao.g_01058	Prbl.g_01112
OG0000758	Prao.g_01057	Prbl.g_01111
OG0000759	Prao.g_01056	Prbl.g_01110
OG0000760	Prao.g_01055	Prbl.g_01109
OG0000761	Prao.g_01054	Prbl.g_01108
OG0000762	Prao.g_01053	Prbl.g_01377
OG0000763	Prao.g_01051	Prbl.g_01375
OG0000764	Prao.g_01050	Prbl.g_01374
OG0000765	Prao.g_01041	Prbl.g_02590
OG0000766	Prao.g_01040	Prbl.g_02591
OG0000767	Prao.g_01038	Prbl.g_02593
OG0000768	Prao.g_01037	Prbl.g_02594
OG0000769	Prao.g_01035	Prbl.g_00186
OG0000770	Prao.g_01033	Prbl.g_01103
OG0000771	Prao.g_00014	Prbl.g_00937
OG0000772	Prao.g_01305	Prbl.g_00461
OG0000773	Prao.g_01285	Prbl.g_00113
OG0000774	Prao.g_01283	Prbl.g_01713
OG0000775	Prao.g_01281	Prbl.g_01715
OG0000776	Prao.g_01280	Prbl.g_01716
OG0000777	Prao.g_01279	Prbl.g_01717
OG0000778	Prao.g_01278	Prbl.g_01718
OG0000779	Prao.g_01274	Prbl.g_01723
OG0000780	Prao.g_01273	Prbl.g_01726
OG0000781	Prao.g_01270	Prbl.g_01730
OG0000782	Prao.g_01269	Prbl.g_01731
OG0000783	Prao.g_01268	Prbl.g_01732
OG0000784	Prao.g_01267	Prbl.g_01733
OG0000785	Prao.g_01265	Prbl.g_01735
OG0000786	Prao.g_01263	Prbl.g_01738
OG0000787	Prao.g_01262	Prbl.g_01739
OG0000788	Prao.g_01252	Prbl.g_00658
OG0000789	Prao.g_01249	Prbl.g_01695
OG0000790	Prao.g_01234	Prbl.g_00498
OG0000791	Prao.g_01232	Prbl.g_00496
OG0000792	Prao.g_01231	Prbl.g_00495
OG0000793	Prao.g_01228	Prbl.g_00491
OG0000794	Prao.g_01227	Prbl.g_00490
OG0000795	Prao.g_01226	Prbl.g_00489
OG0000796	Prao.g_01222	Prbl.g_00485
OG0000797	Prao.g_01221	Prbl.g_00484
OG0000799	Prao.g_01379	Prbl.g_00152
OG0000800	Prao.g_01380	Prbl.g_00153
OG0000801	Prao.g_01381	Prbl.g_00154
OG0000802	Prao.g_01383	Prbl.g_00161
OG0000803	Prao.g_01385	Prbl.g_00257
OG0000804	Prao.g_01386	Prbl.g_00255
OG0000805	Prao.g_01388	Prbl.g_00253
OG0000806	Prao.g_01390	Prbl.g_00251
OG0000807	Prao.g_01391	Prbl.g_00249
OG0000808	Prao.g_01392	Prbl.g_00248
OG0000809	Prao.g_01395	Prbl.g_00244
OG0000810	Prao.g_01396	Prbl.g_00243
OG0000811	Prao.g_01400	Prbl.g_00231
OG0000812	Prao.g_01402	Prbl.g_00229
OG0000813	Prao.g_01403	Prbl.g_00228
OG0000814	Prao.g_01405	Prbl.g_00226
OG0000815	Prao.g_01406	Prbl.g_00225
OG0000816	Prao.g_01408	Prbl.g_00223
OG0000817	Prao.g_01409	Prbl.g_00222
OG0000818	Prao.g_01414	Prbl.g_00684
OG0000819	Prao.g_01415	Prbl.g_00685
OG0000820	Prao.g_01416	Prbl.g_00686
OG0000821	Prao.g_01419	Prbl.g_00693
OG0000822	Prao.g_01420	Prbl.g_00695
OG0000823	Prao.g_01421	Prbl.g_00696
OG0000824	Prao.g_01424	Prbl.g_00700
OG0000825	Prao.g_01425	Prbl.g_00701
OG0000826	Prao.g_01426	Prbl.g_00702
OG0000827	Prao.g_01427	Prbl.g_00703
OG0000828	Prao.g_01430	Prbl.g_00706
OG0000829	Prao.g_01431	Prbl.g_00707
OG0000830	Prao.g_01432	Prbl.g_00708
OG0000831	Prao.g_01434	Prbl.g_00710
OG0000832	Prao.g_01440	Prbl.g_00456
OG0000833	Prao.g_01448	Prbl.g_00448
OG0000834	Prao.g_01449	Prbl.g_00447
OG0000835	Prao.g_01450	Prbl.g_00446
OG0000836	Prao.g_01451	Prbl.g_00444
OG0000837	Prao.g_01452	Prbl.g_00443
OG0000838	Prao.g_01454	Prbl.g_00440
OG0000839	Prao.g_01455	Prbl.g_00439
OG0000840	Prao.g_01456	Prbl.g_00438
OG0000841	Prao.g_01457	Prbl.g_00437
OG0000842	Prao.g_01458	Prbl.g_00436
OG0000843	Prao.g_01459	Prbl.g_00435
OG0000844	Prao.g_01460	Prbl.g_00433
OG0000845	Prao.g_01461	Prbl.g_00432
OG0000846	Prao.g_01462	Prbl.g_00431
OG0000847	Prao.g_01463	Prbl.g_00430
OG0000848	Prao.g_01464	Prbl.g_00429
OG0000849	Prao.g_01465	Prbl.g_00428
OG0000850	Prao.g_01467	Prbl.g_00427
OG0000851	Prao.g_01468	Prbl.g_00423
OG0000852	Prao.g_01469	Prbl.g_00422
OG0000853	Prao.g_01473	Prbl.g_00418
OG0000854	Prao.g_01475	Prbl.g_00416
OG0000855	Prao.g_01476	Prbl.g_00415
OG0000856	Prao.g_01491	Prbl.g_01627
OG0000857	Prao.g_01519	Prbl.g_02318
OG0000858	Prao.g_01546	Prbl.g_00404
OG0000859	Prao.g_01547	Prbl.g_00403
OG0000860	Prao.g_01554	Prbl.g_00392
OG0000861	Prao.g_01555	Prbl.g_00391
OG0000862	Prao.g_01556	Prbl.g_00389
OG0000863	Prao.g_01558	Prbl.g_00385
OG0000864	Prao.g_01559	Prbl.g_00383
OG0000865	Prao.g_01560	Prbl.g_00382
OG0000866	Prao.g_01561	Prbl.g_00381
OG0000867	Prao.g_01562	Prbl.g_00380
OG0000868	Prao.g_01563	Prbl.g_00378
OG0000869	Prao.g_01567	Prbl.g_00375
OG0000870	Prao.g_01572	Prbl.g_00370
OG0000871	Prao.g_01573	Prbl.g_00369
OG0000872	Prao.g_01574	Prbl.g_00367
OG0000873	Prao.g_01577	Prbl.g_00364
OG0000874	Prao.g_01580	Prbl.g_00360
OG0000875	Prao.g_01581	Prbl.g_00359
OG0000876	Prao.g_01582	Prbl.g_00358
OG0000877	Prao.g_01584	Prbl.g_00355
OG0000878	Prao.g_01585	Prbl.g_00354
OG0000879	Prao.g_01586	Prbl.g_00353
OG0000880	Prao.g_01587	Prbl.g_00352
OG0000881	Prao.g_01591	Prbl.g_00347
OG0000882	Prao.g_01596	Prbl.g_00342
OG0000883	Prao.g_01597	Prbl.g_00340
OG0000884	Prao.g_01599	Prbl.g_00338
OG0000885	Prao.g_01600	Prbl.g_00337
OG0000886	Prao.g_01601	Prbl.g_00336
OG0000887	Prao.g_01602	Prbl.g_00335
OG0000888	Prao.g_01604	Prbl.g_00333
OG0000889	Prao.g_01606	Prbl.g_00331
OG0000890	Prao.g_01607	Prbl.g_00317
OG0000891	Prao.g_01608	Prbl.g_00316
OG0000892	Prao.g_01610	Prbl.g_02620
OG0000893	Prao.g_01615	Prbl.g_02680
OG0000894	Prao.g_01617	Prbl.g_02684
OG0000895	Prao.g_01620	Prbl.g_01061
OG0000896	Prao.g_01621	Prbl.g_01060
OG0000897	Prao.g_01623	Prbl.g_01058
OG0000898	Prao.g_01624	Prbl.g_01057
OG0000899	Prao.g_01625	Prbl.g_01056
OG0000900	Prao.g_01626	Prbl.g_01055
OG0000901	Prao.g_01629	Prbl.g_01051
OG0000902	Prao.g_01631	Prbl.g_01049
OG0000903	Prao.g_01634	Prbl.g_00954
OG0000904	Prao.g_01636	Prbl.g_00949
OG0000905	Prao.g_01641	Prbl.g_00947
OG0000906	Prao.g_01642	Prbl.g_01045
OG0000907	Prao.g_01645	Prbl.g_00956
OG0000908	Prao.g_01648	Prbl.g_00959
OG0000909	Prao.g_01649	Prbl.g_00960
OG0000910	Prao.g_01650	Prbl.g_00961
OG0000911	Prao.g_01652	Prbl.g_00963
OG0000912	Prao.g_01653	Prbl.g_00964
OG0000913	Prao.g_01654	Prbl.g_00965
OG0000914	Prao.g_01655	Prbl.g_00966
OG0000915	Prao.g_01656	Prbl.g_00967
OG0000916	Prao.g_01657	Prbl.g_00968
OG0000917	Prao.g_01658	Prbl.g_00969
OG0000918	Prao.g_01659	Prbl.g_00970
OG0000919	Prao.g_01660	Prbl.g_00971
OG0000920	Prao.g_01661	Prbl.g_00972
OG0000921	Prao.g_01662	Prbl.g_00973
OG0000922	Prao.g_01663	Prbl.g_00974
OG0000923	Prao.g_01667	Prbl.g_00978
OG0000924	Prao.g_01668	Prbl.g_00979
OG0000925	Prao.g_01669	Prbl.g_00980
OG0000926	Prao.g_01670	Prbl.g_00981
OG0000927	Prao.g_01672	Prbl.g_00983
OG0000928	Prao.g_01673	Prbl.g_00984
OG0000929	Prao.g_01674	Prbl.g_00985
OG0000930	Prao.g_01675	Prbl.g_00986
OG0000931	Prao.g_01676	Prbl.g_00987
OG0000932	Prao.g_01677	Prbl.g_00988
OG0000933	Prao.g_01681	Prbl.g_00993
OG0000934	Prao.g_01683	Prbl.g_00995
OG0000935	Prao.g_01684	Prbl.g_00996
OG0000936	Prao.g_01685	Prbl.g_00997
OG0000937	Prao.g_01686	Prbl.g_00998
OG0000938	Prao.g_01688	Prbl.g_01127
OG0000939	Prao.g_01689	Prbl.g_01128
OG0000940	Prao.g_01696	Prbl.g_01137
OG0000941	Prao.g_01698	Prbl.g_01139
OG0000942	Prao.g_01700	Prbl.g_01141
OG0000943	Prao.g_01701	Prbl.g_01142
OG0000944	Prao.g_01702	Prbl.g_01144
OG0000945	Prao.g_01703	Prbl.g_01146
OG0000946	Prao.g_01707	Prbl.g_01174
OG0000947	Prao.g_01709	Prbl.g_01177
OG0000948	Prao.g_01710	Prbl.g_01178
OG0000949	Prao.g_01713	Prbl.g_01181
OG0000950	Prao.g_01718	Prbl.g_00856
OG0000951	Prao.g_01722	Prbl.g_00851
OG0000952	Prao.g_01726	Prbl.g_00844
OG0000953	Prao.g_01729	Prbl.g_00840
OG0000954	Prao.g_01733	Prbl.g_01306
OG0000955	Prao.g_01734	Prbl.g_01305
OG0000956	Prao.g_01736	Prbl.g_01303
OG0000957	Prao.g_01741	Prbl.g_01287
OG0000958	Prao.g_01742	Prbl.g_01286
OG0000959	Prao.g_01746	Prbl.g_02638
OG0000960	Prao.g_01747	Prbl.g_02637
OG0000961	Prao.g_01749	Prbl.g_01235
OG0000962	Prao.g_01751	Prbl.g_02063
OG0000963	Prao.g_01755	Prbl.g_02058
OG0000964	Prao.g_01756	Prbl.g_02057
OG0000965	Prao.g_01757	Prbl.g_02056
OG0000966	Prao.g_01764	Prbl.g_02023
OG0000967	Prao.g_01769	Prbl.g_02017
OG0000968	Prao.g_01771	Prbl.g_02014
OG0000969	Prao.g_01772	Prbl.g_02012
OG0000970	Prao.g_01773	Prbl.g_02011
OG0000971	Prao.g_01774	Prbl.g_02009
OG0000972	Prao.g_01775	Prbl.g_02008
OG0000973	Prao.g_01776	Prbl.g_02007
OG0000974	Prao.g_01777	Prbl.g_02006
OG0000975	Prao.g_01778	Prbl.g_02005
OG0000976	Prao.g_01779	Prbl.g_02004
OG0000977	Prao.g_01780	Prbl.g_02002
OG0000978	Prao.g_01781	Prbl.g_02001
OG0000979	Prao.g_01784	Prbl.g_01998
OG0000980	Prao.g_01786	Prbl.g_01994
OG0000981	Prao.g_01788	Prbl.g_01991
OG0000982	Prao.g_01790	Prbl.g_02238
OG0000983	Prao.g_01791	Prbl.g_02237
OG0000984	Prao.g_01792	Prbl.g_02236
OG0000985	Prao.g_01795	Prbl.g_02232
OG0000986	Prao.g_01797	Prbl.g_02230
OG0000987	Prao.g_01798	Prbl.g_02228
OG0000988	Prao.g_01801	Prbl.g_02224
OG0000989	Prao.g_01805	Prbl.g_02214
OG0000990	Prao.g_01808	Prbl.g_02192
OG0000991	Prao.g_01809	Prbl.g_02189
OG0000992	Prao.g_01811	Prbl.g_02186
OG0000993	Prao.g_01812	Prbl.g_02185
OG0000994	Prao.g_01813	Prbl.g_02182
OG0000995	Prao.g_01817	Prbl.g_02173
OG0000996	Prao.g_01818	Prbl.g_02160
OG0000997	Prao.g_01819	Prbl.g_02151
OG0000998	Prao.g_01821	Prbl.g_02149
OG0000999	Prao.g_01822	Prbl.g_02148
OG0001000	Prao.g_01825	Prbl.g_02145
OG0001001	Prao.g_01827	Prbl.g_02141
OG0001002	Prao.g_01831	Prbl.g_02134
OG0001003	Prao.g_01833	Prbl.g_02132
OG0001004	Prao.g_01834	Prbl.g_02131
OG0001005	Prao.g_01835	Prbl.g_02129
OG0001006	Prao.g_01839	Prbl.g_02123
OG0001007	Prao.g_01841	Prbl.g_02121
OG0001008	Prao.g_00541	Prbl.g_00651
OG0001009	Prao.g_00174	Prbl.g_01972
OG0001010	Prao.g_00175	Prbl.g_01973
OG0001011	Prao.g_00176	Prbl.g_01975
OG0001012	Prao.g_00189	Prbl.g_02241
OG0001013	Prao.g_00194	Prbl.g_02266
OG0001014	Prao.g_00197	Prbl.g_02275
OG0001015	Prao.g_00198	Prbl.g_02276
OG0001016	Prao.g_00212	Prbl.g_00603
OG0001017	Prao.g_00216	Prbl.g_00597
OG0001018	Prao.g_00219	Prbl.g_00595
OG0001019	Prao.g_00228	Prbl.g_00582
OG0001020	Prao.g_00229	Prbl.g_00576
OG0001021	Prao.g_00230	Prbl.g_00572
OG0001022	Prao.g_00233	Prbl.g_00567
OG0001023	Prao.g_00234	Prbl.g_00566
OG0001024	Prao.g_00237	Prbl.g_00562
OG0001025	Prao.g_00243	Prbl.g_00555
OG0001026	Prao.g_00249	Prbl.g_00542
OG0001027	Prao.g_00250	Prbl.g_01332
OG0001028	Prao.g_00252	Prbl.g_01330
OG0001029	Prao.g_00254	Prbl.g_01328
OG0001030	Prao.g_00269	Prbl.g_00822
OG0001031	Prao.g_00324	Prbl.g_00074
OG0001032	Prao.g_00325	Prbl.g_00077
OG0001033	Prao.g_00346	Prbl.g_01281
OG0001034	Prao.g_00374	Prbl.g_00199
OG0001035	Prao.g_00392	Prbl.g_01498
OG0001036	Prao.g_00397	Prbl.g_01494
OG0001037	Prao.g_00398	Prbl.g_01492
OG0001038	Prao.g_00415	Prbl.g_01455
OG0001039	Prao.g_00418	Prbl.g_01452
OG0001040	Prao.g_00420	Prbl.g_01449
OG0001041	Prao.g_00424	Prbl.g_01444
OG0001042	Prao.g_00441	Prbl.g_01419
OG0001043	Prao.g_00442	Prbl.g_01417
OG0001044	Prao.g_00469	Prbl.g_01200
OG0001045	Prao.g_00477	Prbl.g_01211
OG0001046	Prao.g_00513	Prbl.g_00410
OG0001047	Prao.g_00543	Prbl.g_00649
OG0001048	Prao.g_00544	Prbl.g_00648
OG0001049	Prao.g_00546	Prbl.g_00645
OG0001050	Prao.g_00547	Prbl.g_00644
OG0001051	Prao.g_00548	Prbl.g_00643
OG0001052	Prao.g_00577	Prbl.g_01344
OG0001053	Prao.g_00589	Prbl.g_00514
OG0001054	Prao.g_00604	Prbl.g_00532
OG0001055	Prao.g_00623	Prbl.g_00790
OG0001056	Prao.g_01855	Prbl.g_00761
OG0001057	Prao.g_01160	Prbl.g_00749
OG0001058	Prao.g_01168	Prbl.g_01883
OG0001059	Prao.g_01172	Prbl.g_01887
OG0001060	Prao.g_01179	Prbl.g_01894
OG0001061	Prao.g_01866	Prbl.g_01796
OG0001062	Prao.g_01868	Prbl.g_01794
OG0001063	Prao.g_01870	Prbl.g_01790
OG0001064	Prao.g_00018	Prbl.g_01789
OG0001065	Prao.g_00019	Prbl.g_01788
OG0001066	Prao.g_00020	Prbl.g_01787
OG0001067	Prao.g_00021	Prbl.g_01786
OG0001068	Prao.g_00022	Prbl.g_01785
OG0001069	Prao.g_00023	Prbl.g_01784
OG0001070	Prao.g_00026	Prbl.g_01780
OG0001071	Prao.g_00027	Prbl.g_01779
OG0001072	Prao.g_00028	Prbl.g_01776
OG0001073	Prao.g_00042	Prbl.g_01757
OG0001074	Prao.g_00053	Prbl.g_01610
OG0001075	Prao.g_00054	Prbl.g_01611
OG0001076	Prao.g_00063	Prbl.g_01619
OG0001077	Prao.g_00067	Prbl.g_01629
OG0001078	Prao.g_00075	Prbl.g_01640
OG0001079	Prao.g_00086	Prbl.g_01659
OG0001080	Prao.g_00092	Prbl.g_01041
OG0001081	Prao.g_00094	Prbl.g_01031
OG0001082	Prao.g_00095	Prbl.g_01030
OG0001083	Prao.g_00100	Prbl.g_01405
OG0001084	Prao.g_00101	Prbl.g_01404
OG0001085	Prao.g_00109	Prbl.g_01394
OG0001086	Prao.g_00110	Prbl.g_01392
OG0001087	Prao.g_00126	Prbl.g_01853
OG0001088	Prao.g_00127	Prbl.g_01857
OG0001089	Prao.g_00135	Prbl.g_00024
OG0001090	Prao.g_00649	Prbl.g_02565
OG0001091	Prao.g_00651	Prbl.g_02563
OG0001092	Prao.g_00652	Prbl.g_02562
OG0001093	Prao.g_00657	Prbl.g_02558
OG0001094	Prao.g_00735	Prbl.g_02341
OG0001095	Prao.g_00754	Prbl.g_02322
OG0001096	Prao.g_00767	Prbl.g_02306
OG0001097	Prao.g_00786	Prbl.g_01550
OG0001098	Prao.g_00801	Prbl.g_02423
OG0001099	Prao.g_00834	Prbl.g_01329
OG0001100	Prao.g_00838	Prbl.g_02414
OG0001101	Prao.g_00840	Prbl.g_02413
OG0001102	Prao.g_00842	Prbl.g_02410
OG0001103	Prao.g_00844	Prbl.g_02408
OG0001104	Prao.g_00865	Prbl.g_02351
OG0001105	Prao.g_00869	Prbl.g_02356
OG0001106	Prao.g_00893	Prbl.g_02466
OG0001107	Prao.g_00900	Prbl.g_02476
OG0001108	Prao.g_00904	Prbl.g_02483
OG0001109	Prao.g_00905	Prbl.g_02485
OG0001110	Prao.g_00907	Prbl.g_02487
OG0001111	Prao.g_00908	Prbl.g_02489
OG0001112	Prao.g_00909	Prbl.g_02491
OG0001113	Prao.g_00910	Prbl.g_02492
OG0001114	Prao.g_00911	Prbl.g_02493
OG0001115	Prao.g_00913	Prbl.g_02495
OG0001116	Prao.g_00914	Prbl.g_02496
OG0001117	Prao.g_00915	Prbl.g_02497
OG0001118	Prao.g_00916	Prbl.g_02498
OG0001119	Prao.g_00917	Prbl.g_02499
OG0001120	Prao.g_00919	Prbl.g_02501
OG0001122	Prao.g_00946	Prbl.g_02529
OG0001123	Prao.g_00950	Prbl.g_02536
OG0001124	Prao.g_00952	Prbl.g_02538
OG0001125	Prao.g_00953	Prbl.g_02540
OG0001126	Prao.g_00963	Prbl.g_00939
OG0001127	Prao.g_00964	Prbl.g_00938
OG0001128	Prao.g_00966	Prbl.g_00935
OG0001129	Prao.g_00967	Prbl.g_00934
OG0001130	Prao.g_00968	Prbl.g_00933
OG0001131	Prao.g_01007	Prbl.g_02575
OG0001132	Prao.g_01016	Prbl.g_01603
OG0001133	Prao.g_01137	Prbl.g_01621
OG0001134	Prao.g_01122	Prbl.g_02204
OG0001135	Prao.g_01119	Prbl.g_02202
OG0001136	Prao.g_01092	Prbl.g_02082
