Orthogroup	Prao	Pram
OG0000589	Prao.g_00060	Pram.g_00559
OG0000590	Prao.g_00061	Pram.g_00560
OG0000591	Prao.g_00064	Pram.g_00564
OG0000592	Prao.g_00065	Pram.g_00565
OG0000593	Prao.g_00071	Pram.g_01078
OG0000594	Prao.g_00072	Pram.g_01077
OG0000595	Prao.g_00073	Pram.g_01076
OG0000596	Prao.g_00077	Pram.g_01073
OG0000597	Prao.g_00079	Pram.g_01070
OG0000598	Prao.g_00080	Pram.g_01069
OG0000599	Prao.g_00083	Pram.g_01066
OG0000600	Prao.g_00084	Pram.g_01065
OG0000601	Prao.g_00085	Pram.g_01064
OG0000602	Prao.g_00087	Pram.g_01062
OG0000603	Prao.g_00088	Pram.g_01061
OG0000604	Prao.g_00089	Pram.g_01060
OG0000605	Prao.g_00090	Pram.g_01059
OG0000606	Prao.g_00093	Pram.g_01056
OG0000607	Prao.g_00096	Pram.g_01053
OG0000608	Prao.g_00097	Pram.g_01052
OG0000609	Prao.g_00098	Pram.g_01051
OG0000610	Prao.g_00103	Pram.g_01045
OG0000611	Prao.g_00106	Pram.g_01042
OG0000612	Prao.g_00107	Pram.g_01041
OG0000613	Prao.g_00112	Pram.g_00763
OG0000614	Prao.g_00130	Pram.g_00784
OG0000615	Prao.g_00138	Pram.g_00795
OG0000616	Prao.g_00142	Pram.g_01927
OG0000617	Prao.g_00654	Pram.g_01024
OG0000618	Prao.g_00655	Pram.g_01023
OG0000619	Prao.g_00656	Pram.g_01022
OG0000620	Prao.g_00659	Pram.g_01019
OG0000621	Prao.g_00660	Pram.g_01018
OG0000622	Prao.g_00661	Pram.g_01017
OG0000623	Prao.g_00662	Pram.g_01016
OG0000624	Prao.g_00663	Pram.g_01014
OG0000625	Prao.g_00664	Pram.g_01013
OG0000626	Prao.g_00665	Pram.g_01012
OG0000627	Prao.g_00666	Pram.g_01011
OG0000628	Prao.g_00667	Pram.g_01010
OG0000629	Prao.g_00668	Pram.g_01008
OG0000630	Prao.g_00671	Pram.g_01005
OG0000631	Prao.g_00732	Pram.g_00913
OG0000632	Prao.g_00733	Pram.g_00914
OG0000633	Prao.g_00734	Pram.g_00915
OG0000634	Prao.g_00737	Pram.g_00805
OG0000635	Prao.g_00738	Pram.g_00806
OG0000636	Prao.g_00740	Pram.g_00808
OG0000637	Prao.g_00742	Pram.g_00810
OG0000638	Prao.g_00743	Pram.g_00811
OG0000639	Prao.g_00744	Pram.g_00812
OG0000640	Prao.g_00745	Pram.g_00813
OG0000641	Prao.g_00749	Pram.g_00817
OG0000642	Prao.g_00750	Pram.g_00818
OG0000643	Prao.g_00751	Pram.g_00819
OG0000644	Prao.g_00752	Pram.g_00820
OG0000645	Prao.g_00753	Pram.g_00821
OG0000646	Prao.g_00755	Pram.g_00823
OG0000647	Prao.g_00756	Pram.g_00825
OG0000648	Prao.g_00758	Pram.g_00827
OG0000649	Prao.g_00759	Pram.g_00828
OG0000650	Prao.g_00760	Pram.g_00829
OG0000651	Prao.g_00761	Pram.g_00830
OG0000652	Prao.g_00762	Pram.g_00831
OG0000653	Prao.g_00764	Pram.g_00833
OG0000654	Prao.g_00765	Pram.g_00834
OG0000655	Prao.g_00766	Pram.g_00835
OG0000656	Prao.g_00769	Pram.g_00838
OG0000657	Prao.g_00777	Pram.g_00845
OG0000658	Prao.g_00778	Pram.g_00847
OG0000659	Prao.g_00779	Pram.g_00848
OG0000660	Prao.g_00783	Pram.g_00852
OG0000661	Prao.g_00785	Pram.g_00854
OG0000662	Prao.g_00787	Pram.g_00857
OG0000663	Prao.g_00789	Pram.g_00859
OG0000664	Prao.g_00790	Pram.g_00860
OG0000665	Prao.g_00794	Pram.g_00866
OG0000666	Prao.g_00795	Pram.g_00867
OG0000667	Prao.g_00799	Pram.g_00872
OG0000668	Prao.g_00829	Pram.g_00713
OG0000669	Prao.g_00837	Pram.g_00724
OG0000670	Prao.g_00839	Pram.g_00727
OG0000671	Prao.g_00841	Pram.g_00729
OG0000672	Prao.g_00843	Pram.g_00732
OG0000673	Prao.g_00846	Pram.g_00735
OG0000674	Prao.g_00848	Pram.g_00737
OG0000675	Prao.g_00849	Pram.g_00738
OG0000676	Prao.g_00851	Pram.g_00740
OG0000677	Prao.g_00852	Pram.g_00741
OG0000678	Prao.g_00854	Pram.g_00743
OG0000679	Prao.g_00858	Pram.g_00747
OG0000680	Prao.g_00859	Pram.g_00748
OG0000681	Prao.g_00861	Pram.g_00751
OG0000682	Prao.g_00862	Pram.g_00752
OG0000683	Prao.g_00863	Pram.g_00753
OG0000684	Prao.g_00864	Pram.g_00754
OG0000685	Prao.g_00866	Pram.g_00756
OG0000686	Prao.g_00867	Pram.g_00757
OG0000687	Prao.g_00868	Pram.g_00758
OG0000688	Prao.g_00871	Pram.g_01036
OG0000689	Prao.g_00872	Pram.g_01035
OG0000690	Prao.g_00873	Pram.g_01034
OG0000691	Prao.g_00874	Pram.g_01033
OG0000692	Prao.g_00876	Pram.g_01031
OG0000693	Prao.g_00877	Pram.g_01030
OG0000694	Prao.g_00878	Pram.g_01029
OG0000695	Prao.g_00880	Pram.g_00917
OG0000696	Prao.g_00881	Pram.g_00918
OG0000697	Prao.g_00882	Pram.g_00919
OG0000698	Prao.g_00885	Pram.g_00922
OG0000699	Prao.g_00886	Pram.g_00923
OG0000700	Prao.g_00887	Pram.g_00924
OG0000701	Prao.g_00888	Pram.g_00925
OG0000702	Prao.g_00890	Pram.g_00927
OG0000703	Prao.g_00891	Pram.g_00928
OG0000704	Prao.g_00892	Pram.g_00930
OG0000705	Prao.g_00896	Pram.g_00936
OG0000706	Prao.g_00897	Pram.g_00937
OG0000707	Prao.g_00898	Pram.g_00938
OG0000708	Prao.g_00899	Pram.g_00940
OG0000709	Prao.g_00903	Pram.g_00944
OG0000710	Prao.g_00906	Pram.g_00947
OG0000711	Prao.g_00923	Pram.g_00963
OG0000712	Prao.g_00925	Pram.g_00964
OG0000713	Prao.g_00926	Pram.g_00965
OG0000714	Prao.g_00927	Pram.g_00966
OG0000715	Prao.g_00929	Pram.g_00968
OG0000716	Prao.g_00931	Pram.g_00970
OG0000717	Prao.g_00932	Pram.g_00971
OG0000718	Prao.g_00943	Pram.g_00973
OG0000719	Prao.g_00945	Pram.g_00975
OG0000720	Prao.g_00954	Pram.g_00986
OG0000721	Prao.g_00956	Pram.g_00990
OG0000722	Prao.g_00957	Pram.g_00991
OG0000723	Prao.g_00960	Pram.g_00995
OG0000724	Prao.g_00969	Pram.g_00893
OG0000725	Prao.g_00975	Pram.g_00887
OG0000726	Prao.g_00976	Pram.g_00886
OG0000727	Prao.g_00977	Pram.g_00885
OG0000728	Prao.g_00979	Pram.g_00883
OG0000729	Prao.g_01027	Pram.g_01208
OG0000730	Prao.g_01156	Pram.g_01182
OG0000731	Prao.g_01152	Pram.g_00335
OG0000733	Prao.g_01121	Pram.g_01547
OG0000734	Prao.g_01104	Pram.g_01156
OG0000735	Prao.g_01102	Pram.g_01154
OG0000736	Prao.g_01101	Pram.g_01153
OG0000737	Prao.g_01100	Pram.g_01152
OG0000738	Prao.g_01096	Pram.g_01148
OG0000739	Prao.g_01095	Pram.g_01147
OG0000740	Prao.g_01094	Pram.g_01146
OG0000741	Prao.g_01093	Pram.g_01144
OG0000742	Prao.g_01090	Pram.g_01141
OG0000743	Prao.g_01088	Pram.g_01139
OG0000744	Prao.g_01087	Pram.g_01137
OG0000745	Prao.g_01086	Pram.g_01136
OG0000746	Prao.g_01084	Pram.g_01134
OG0000747	Prao.g_01083	Pram.g_01133
OG0000748	Prao.g_01080	Pram.g_01129
OG0000749	Prao.g_01079	Pram.g_01128
OG0000750	Prao.g_01078	Pram.g_01127
OG0000751	Prao.g_01076	Pram.g_01124
OG0000752	Prao.g_01074	Pram.g_01122
OG0000753	Prao.g_01071	Pram.g_01119
OG0000754	Prao.g_01068	Pram.g_01117
OG0000755	Prao.g_01065	Pram.g_01111
OG0000756	Prao.g_01064	Pram.g_01110
OG0000757	Prao.g_01058	Pram.g_01103
OG0000758	Prao.g_01057	Pram.g_01102
OG0000759	Prao.g_01056	Pram.g_01101
OG0000760	Prao.g_01055	Pram.g_01100
OG0000761	Prao.g_01054	Pram.g_01099
OG0000762	Prao.g_01053	Pram.g_01098
OG0000763	Prao.g_01051	Pram.g_01096
OG0000764	Prao.g_01050	Pram.g_01095
OG0000765	Prao.g_01041	Pram.g_01087
OG0000766	Prao.g_01040	Pram.g_01086
OG0000767	Prao.g_01038	Pram.g_01084
OG0000768	Prao.g_01037	Pram.g_01083
OG0000769	Prao.g_01035	Pram.g_01081
OG0000770	Prao.g_01033	Pram.g_00570
OG0000771	Prao.g_00014	Pram.g_01254
OG0000772	Prao.g_01305	Pram.g_01569
OG0000773	Prao.g_01285	Pram.g_01221
OG0000774	Prao.g_01283	Pram.g_01223
OG0000775	Prao.g_01281	Pram.g_01225
OG0000776	Prao.g_01280	Pram.g_01226
OG0000777	Prao.g_01279	Pram.g_01227
OG0000778	Prao.g_01278	Pram.g_01228
OG0000779	Prao.g_01274	Pram.g_01232
OG0000780	Prao.g_01273	Pram.g_01233
OG0000781	Prao.g_01270	Pram.g_01236
OG0000782	Prao.g_01269	Pram.g_01237
OG0000783	Prao.g_01268	Pram.g_01238
OG0000784	Prao.g_01267	Pram.g_01239
OG0000785	Prao.g_01265	Pram.g_01241
OG0000786	Prao.g_01263	Pram.g_01244
OG0000787	Prao.g_01262	Pram.g_01245
OG0000788	Prao.g_01252	Pram.g_01271
OG0000789	Prao.g_01249	Pram.g_01281
OG0000790	Prao.g_01234	Pram.g_01463
OG0000791	Prao.g_01232	Pram.g_01461
OG0000792	Prao.g_01231	Pram.g_01460
OG0000793	Prao.g_01228	Pram.g_01456
OG0000794	Prao.g_01227	Pram.g_01455
OG0000795	Prao.g_01226	Pram.g_01454
OG0000796	Prao.g_01222	Pram.g_01450
OG0000797	Prao.g_01221	Pram.g_01449
OG0000799	Prao.g_01379	Pram.g_01398
OG0000800	Prao.g_01380	Pram.g_01397
OG0000801	Prao.g_01381	Pram.g_01396
OG0000802	Prao.g_01383	Pram.g_01394
OG0000803	Prao.g_01385	Pram.g_01392
OG0000804	Prao.g_01386	Pram.g_01391
OG0000805	Prao.g_01388	Pram.g_01389
OG0000806	Prao.g_01390	Pram.g_01387
OG0000807	Prao.g_01391	Pram.g_01386
OG0000808	Prao.g_01392	Pram.g_01385
OG0000809	Prao.g_01395	Pram.g_01383
OG0000810	Prao.g_01396	Pram.g_01382
OG0000811	Prao.g_01400	Pram.g_01375
OG0000812	Prao.g_01402	Pram.g_01373
OG0000813	Prao.g_01403	Pram.g_01372
OG0000814	Prao.g_01405	Pram.g_01370
OG0000815	Prao.g_01406	Pram.g_01369
OG0000816	Prao.g_01408	Pram.g_01367
OG0000817	Prao.g_01409	Pram.g_01366
OG0000818	Prao.g_01414	Pram.g_01361
OG0000819	Prao.g_01415	Pram.g_01360
OG0000820	Prao.g_01416	Pram.g_01359
OG0000821	Prao.g_01419	Pram.g_01355
OG0000822	Prao.g_01420	Pram.g_01354
OG0000823	Prao.g_01421	Pram.g_01353
OG0000824	Prao.g_01424	Pram.g_01350
OG0000825	Prao.g_01425	Pram.g_01349
OG0000826	Prao.g_01426	Pram.g_01348
OG0000827	Prao.g_01427	Pram.g_01347
OG0000828	Prao.g_01430	Pram.g_01344
OG0000829	Prao.g_01431	Pram.g_01343
OG0000830	Prao.g_01432	Pram.g_01342
OG0000831	Prao.g_01434	Pram.g_01340
OG0000832	Prao.g_01440	Pram.g_01330
OG0000833	Prao.g_01448	Pram.g_01321
OG0000834	Prao.g_01449	Pram.g_01320
OG0000835	Prao.g_01450	Pram.g_01319
OG0000836	Prao.g_01451	Pram.g_01318
OG0000837	Prao.g_01452	Pram.g_01317
OG0000838	Prao.g_01454	Pram.g_01314
OG0000839	Prao.g_01455	Pram.g_01313
OG0000840	Prao.g_01456	Pram.g_01312
OG0000841	Prao.g_01457	Pram.g_01311
OG0000842	Prao.g_01458	Pram.g_01310
OG0000843	Prao.g_01459	Pram.g_01309
OG0000844	Prao.g_01460	Pram.g_01308
OG0000845	Prao.g_01461	Pram.g_01307
OG0000846	Prao.g_01462	Pram.g_01306
OG0000847	Prao.g_01463	Pram.g_01305
OG0000848	Prao.g_01464	Pram.g_01304
OG0000849	Prao.g_01465	Pram.g_01303
OG0000850	Prao.g_01467	Pram.g_01301
OG0000851	Prao.g_01468	Pram.g_01300
OG0000852	Prao.g_01469	Pram.g_01299
OG0000853	Prao.g_01473	Pram.g_01294
OG0000854	Prao.g_01475	Pram.g_01292
OG0000855	Prao.g_01476	Pram.g_01291
OG0000856	Prao.g_01491	Pram.g_00567
OG0000857	Prao.g_01519	Pram.g_00824
OG0000858	Prao.g_01546	Pram.g_01625
OG0000859	Prao.g_01547	Pram.g_01626
OG0000860	Prao.g_01554	Pram.g_01634
OG0000861	Prao.g_01555	Pram.g_01635
OG0000862	Prao.g_01556	Pram.g_01636
OG0000863	Prao.g_01558	Pram.g_01638
OG0000864	Prao.g_01559	Pram.g_01639
OG0000865	Prao.g_01560	Pram.g_01640
OG0000866	Prao.g_01561	Pram.g_01641
OG0000867	Prao.g_01562	Pram.g_01642
OG0000868	Prao.g_01563	Pram.g_01644
OG0000869	Prao.g_01567	Pram.g_01647
OG0000870	Prao.g_01572	Pram.g_01652
OG0000871	Prao.g_01573	Pram.g_01653
OG0000872	Prao.g_01574	Pram.g_01654
OG0000873	Prao.g_01577	Pram.g_01657
OG0000874	Prao.g_01580	Pram.g_01660
OG0000875	Prao.g_01581	Pram.g_01662
OG0000876	Prao.g_01582	Pram.g_01663
OG0000877	Prao.g_01584	Pram.g_01665
OG0000878	Prao.g_01585	Pram.g_01666
OG0000879	Prao.g_01586	Pram.g_01667
OG0000880	Prao.g_01587	Pram.g_01668
OG0000881	Prao.g_01591	Pram.g_01672
OG0000882	Prao.g_01596	Pram.g_01677
OG0000883	Prao.g_01597	Pram.g_01679
OG0000884	Prao.g_01599	Pram.g_01681
OG0000885	Prao.g_01600	Pram.g_01682
OG0000886	Prao.g_01601	Pram.g_01683
OG0000887	Prao.g_01602	Pram.g_01684
OG0000888	Prao.g_01604	Pram.g_01686
OG0000889	Prao.g_01606	Pram.g_01688
OG0000890	Prao.g_01607	Pram.g_01689
OG0000891	Prao.g_01608	Pram.g_01690
OG0000892	Prao.g_01610	Pram.g_01691
OG0000893	Prao.g_01615	Pram.g_01695
OG0000894	Prao.g_01617	Pram.g_01698
OG0000895	Prao.g_01620	Pram.g_01702
OG0000896	Prao.g_01621	Pram.g_01703
OG0000897	Prao.g_01623	Pram.g_01705
OG0000898	Prao.g_01624	Pram.g_01706
OG0000899	Prao.g_01625	Pram.g_01707
OG0000900	Prao.g_01626	Pram.g_01708
OG0000901	Prao.g_01629	Pram.g_01711
OG0000902	Prao.g_01631	Pram.g_01713
OG0000903	Prao.g_01634	Pram.g_01717
OG0000904	Prao.g_01636	Pram.g_01722
OG0000905	Prao.g_01641	Pram.g_01715
OG0000906	Prao.g_01642	Pram.g_01714
OG0000907	Prao.g_01645	Pram.g_01727
OG0000908	Prao.g_01648	Pram.g_01730
OG0000909	Prao.g_01649	Pram.g_01731
OG0000910	Prao.g_01650	Pram.g_01732
OG0000911	Prao.g_01652	Pram.g_01734
OG0000912	Prao.g_01653	Pram.g_01735
OG0000913	Prao.g_01654	Pram.g_01736
OG0000914	Prao.g_01655	Pram.g_01737
OG0000915	Prao.g_01656	Pram.g_01738
OG0000916	Prao.g_01657	Pram.g_01739
OG0000917	Prao.g_01658	Pram.g_01740
OG0000918	Prao.g_01659	Pram.g_01741
OG0000919	Prao.g_01660	Pram.g_01742
OG0000920	Prao.g_01661	Pram.g_01743
OG0000921	Prao.g_01662	Pram.g_01744
OG0000922	Prao.g_01663	Pram.g_01745
OG0000923	Prao.g_01667	Pram.g_01749
OG0000924	Prao.g_01668	Pram.g_01750
OG0000925	Prao.g_01669	Pram.g_01751
OG0000926	Prao.g_01670	Pram.g_01752
OG0000927	Prao.g_01672	Pram.g_01754
OG0000928	Prao.g_01673	Pram.g_01755
OG0000929	Prao.g_01674	Pram.g_01756
OG0000930	Prao.g_01675	Pram.g_01757
OG0000931	Prao.g_01676	Pram.g_01758
OG0000932	Prao.g_01677	Pram.g_01759
OG0000933	Prao.g_01681	Pram.g_01763
OG0000934	Prao.g_01683	Pram.g_01765
OG0000935	Prao.g_01684	Pram.g_01766
OG0000936	Prao.g_01685	Pram.g_01767
OG0000937	Prao.g_01686	Pram.g_01768
OG0000938	Prao.g_01688	Pram.g_01771
OG0000939	Prao.g_01689	Pram.g_01772
OG0000940	Prao.g_01696	Pram.g_01779
OG0000941	Prao.g_01698	Pram.g_01781
OG0000942	Prao.g_01700	Pram.g_01783
OG0000943	Prao.g_01701	Pram.g_01784
OG0000944	Prao.g_01702	Pram.g_01786
OG0000945	Prao.g_01703	Pram.g_01787
OG0000946	Prao.g_01707	Pram.g_01793
OG0000947	Prao.g_01709	Pram.g_01795
OG0000948	Prao.g_01710	Pram.g_01796
OG0000949	Prao.g_01713	Pram.g_01799
OG0000950	Prao.g_01718	Pram.g_01806
OG0000951	Prao.g_01722	Pram.g_01810
OG0000952	Prao.g_01726	Pram.g_01814
OG0000953	Prao.g_01729	Pram.g_01818
OG0000954	Prao.g_01733	Pram.g_01822
OG0000955	Prao.g_01734	Pram.g_01823
OG0000956	Prao.g_01736	Pram.g_01825
OG0000957	Prao.g_01741	Pram.g_01831
OG0000958	Prao.g_01742	Pram.g_01832
OG0000959	Prao.g_01746	Pram.g_01836
OG0000960	Prao.g_01747	Pram.g_01837
OG0000961	Prao.g_01749	Pram.g_01840
OG0000962	Prao.g_01751	Pram.g_01842
OG0000963	Prao.g_01755	Pram.g_01846
OG0000964	Prao.g_01756	Pram.g_01847
OG0000965	Prao.g_01757	Pram.g_01848
OG0000966	Prao.g_01764	Pram.g_01854
OG0000967	Prao.g_01769	Pram.g_01858
OG0000968	Prao.g_01771	Pram.g_01860
OG0000969	Prao.g_01772	Pram.g_01861
OG0000970	Prao.g_01773	Pram.g_01862
OG0000971	Prao.g_01774	Pram.g_01863
OG0000972	Prao.g_01775	Pram.g_01864
OG0000973	Prao.g_01776	Pram.g_01865
OG0000974	Prao.g_01777	Pram.g_01866
OG0000975	Prao.g_01778	Pram.g_01867
OG0000976	Prao.g_01779	Pram.g_01868
OG0000977	Prao.g_01780	Pram.g_01869
OG0000978	Prao.g_01781	Pram.g_01870
OG0000979	Prao.g_01784	Pram.g_01873
OG0000980	Prao.g_01786	Pram.g_01875
OG0000981	Prao.g_01788	Pram.g_01878
OG0000982	Prao.g_01790	Pram.g_01880
OG0000983	Prao.g_01791	Pram.g_01881
OG0000984	Prao.g_01792	Pram.g_01882
OG0000985	Prao.g_01795	Pram.g_01885
OG0000986	Prao.g_01797	Pram.g_01887
OG0000987	Prao.g_01798	Pram.g_01888
OG0000988	Prao.g_01801	Pram.g_01891
OG0000989	Prao.g_01805	Pram.g_01895
OG0000990	Prao.g_01808	Pram.g_01900
OG0000991	Prao.g_01809	Pram.g_01901
OG0000992	Prao.g_01811	Pram.g_01904
OG0000993	Prao.g_01812	Pram.g_01905
OG0000994	Prao.g_01813	Pram.g_01906
OG0000995	Prao.g_01817	Pram.g_01910
OG0000996	Prao.g_01818	Pram.g_01911
OG0000997	Prao.g_01819	Pram.g_01913
OG0000998	Prao.g_01821	Pram.g_01915
OG0000999	Prao.g_01822	Pram.g_01916
OG0001000	Prao.g_01825	Pram.g_01919
OG0001001	Prao.g_01827	Pram.g_01924
OG0001002	Prao.g_01831	Pram.g_01929
OG0001003	Prao.g_01833	Pram.g_01930
OG0001004	Prao.g_01834	Pram.g_01931
OG0001005	Prao.g_01835	Pram.g_01932
OG0001006	Prao.g_01839	Pram.g_01936
OG0001007	Prao.g_01841	Pram.g_01938
OG0001008	Prao.g_00541	Pram.g_00372
OG0001009	Prao.g_00174	Pram.g_00014
OG0001010	Prao.g_00175	Pram.g_00015
OG0001011	Prao.g_00176	Pram.g_00016
OG0001012	Prao.g_00189	Pram.g_00028
OG0001013	Prao.g_00194	Pram.g_00035
OG0001014	Prao.g_00197	Pram.g_00038
OG0001015	Prao.g_00198	Pram.g_00039
OG0001016	Prao.g_00212	Pram.g_00058
OG0001017	Prao.g_00216	Pram.g_00062
OG0001018	Prao.g_00219	Pram.g_00064
OG0001019	Prao.g_00228	Pram.g_00073
OG0001020	Prao.g_00229	Pram.g_00074
OG0001021	Prao.g_00230	Pram.g_00075
OG0001022	Prao.g_00233	Pram.g_00078
OG0001023	Prao.g_00234	Pram.g_00079
OG0001024	Prao.g_00237	Pram.g_00082
OG0001025	Prao.g_00243	Pram.g_00089
OG0001026	Prao.g_00249	Pram.g_00097
OG0001027	Prao.g_00250	Pram.g_00098
OG0001028	Prao.g_00252	Pram.g_00100
OG0001029	Prao.g_00254	Pram.g_00101
OG0001030	Prao.g_00269	Pram.g_00117
OG0001031	Prao.g_00324	Pram.g_00171
OG0001032	Prao.g_00325	Pram.g_00172
OG0001033	Prao.g_00346	Pram.g_00193
OG0001034	Prao.g_00374	Pram.g_00223
OG0001035	Prao.g_00392	Pram.g_00243
OG0001036	Prao.g_00397	Pram.g_00247
OG0001037	Prao.g_00398	Pram.g_00248
OG0001038	Prao.g_00415	Pram.g_00266
OG0001039	Prao.g_00418	Pram.g_00269
OG0001040	Prao.g_00420	Pram.g_00271
OG0001041	Prao.g_00424	Pram.g_00276
OG0001042	Prao.g_00441	Pram.g_00293
OG0001043	Prao.g_00442	Pram.g_00294
OG0001044	Prao.g_00469	Pram.g_00327
OG0001045	Prao.g_00477	Pram.g_00337
OG0001046	Prao.g_00513	Pram.g_01537
OG0001047	Prao.g_00543	Pram.g_00374
OG0001048	Prao.g_00544	Pram.g_00375
OG0001049	Prao.g_00546	Pram.g_00377
OG0001050	Prao.g_00547	Pram.g_00378
OG0001051	Prao.g_00548	Pram.g_00379
OG0001052	Prao.g_00577	Pram.g_00407
OG0001053	Prao.g_00589	Pram.g_00419
OG0001054	Prao.g_00604	Pram.g_00434
OG0001055	Prao.g_00623	Pram.g_00454
OG0001056	Prao.g_01855	Pram.g_00474
OG0001057	Prao.g_01160	Pram.g_00478
OG0001058	Prao.g_01168	Pram.g_00486
OG0001059	Prao.g_01172	Pram.g_00490
OG0001060	Prao.g_01179	Pram.g_00497
OG0001061	Prao.g_01866	Pram.g_00512
OG0001062	Prao.g_01868	Pram.g_00514
OG0001063	Prao.g_01870	Pram.g_00516
OG0001064	Prao.g_00018	Pram.g_00517
OG0001065	Prao.g_00019	Pram.g_00518
OG0001066	Prao.g_00020	Pram.g_00519
OG0001067	Prao.g_00021	Pram.g_00520
OG0001068	Prao.g_00022	Pram.g_00521
OG0001069	Prao.g_00023	Pram.g_00522
OG0001070	Prao.g_00026	Pram.g_00524
OG0001071	Prao.g_00027	Pram.g_00525
OG0001072	Prao.g_00028	Pram.g_00527
OG0001073	Prao.g_00042	Pram.g_00541
OG0001074	Prao.g_00053	Pram.g_00553
OG0001075	Prao.g_00054	Pram.g_00554
OG0001076	Prao.g_00063	Pram.g_00562
OG0001077	Prao.g_00067	Pram.g_00568
OG0001078	Prao.g_00075	Pram.g_01074
OG0001079	Prao.g_00086	Pram.g_01063
OG0001080	Prao.g_00092	Pram.g_01057
OG0001081	Prao.g_00094	Pram.g_01055
OG0001082	Prao.g_00095	Pram.g_01054
OG0001083	Prao.g_00100	Pram.g_01049
OG0001084	Prao.g_00101	Pram.g_01048
OG0001085	Prao.g_00109	Pram.g_00760
OG0001086	Prao.g_00110	Pram.g_00761
OG0001087	Prao.g_00126	Pram.g_00779
OG0001088	Prao.g_00127	Pram.g_00780
OG0001089	Prao.g_00135	Pram.g_00791
OG0001090	Prao.g_00649	Pram.g_00802
OG0001091	Prao.g_00651	Pram.g_01027
OG0001092	Prao.g_00652	Pram.g_01026
OG0001093	Prao.g_00657	Pram.g_01021
OG0001094	Prao.g_00735	Pram.g_01028
OG0001095	Prao.g_00754	Pram.g_00822
OG0001096	Prao.g_00767	Pram.g_00836
OG0001097	Prao.g_00786	Pram.g_00855
OG0001098	Prao.g_00801	Pram.g_00876
OG0001099	Prao.g_00834	Pram.g_00717
OG0001100	Prao.g_00838	Pram.g_00726
OG0001101	Prao.g_00840	Pram.g_00728
OG0001102	Prao.g_00842	Pram.g_00731
OG0001103	Prao.g_00844	Pram.g_00733
OG0001104	Prao.g_00865	Pram.g_00755
OG0001105	Prao.g_00869	Pram.g_00759
OG0001106	Prao.g_00893	Pram.g_00931
OG0001107	Prao.g_00900	Pram.g_00941
OG0001108	Prao.g_00904	Pram.g_00945
OG0001109	Prao.g_00905	Pram.g_00946
OG0001110	Prao.g_00907	Pram.g_00948
OG0001111	Prao.g_00908	Pram.g_00949
OG0001112	Prao.g_00909	Pram.g_00950
OG0001113	Prao.g_00910	Pram.g_00951
OG0001114	Prao.g_00911	Pram.g_00952
OG0001115	Prao.g_00913	Pram.g_00954
OG0001116	Prao.g_00914	Pram.g_00955
OG0001117	Prao.g_00915	Pram.g_00956
OG0001118	Prao.g_00916	Pram.g_00957
OG0001119	Prao.g_00917	Pram.g_00958
OG0001120	Prao.g_00919	Pram.g_00959
OG0001122	Prao.g_00946	Pram.g_00976
OG0001123	Prao.g_00950	Pram.g_00981
OG0001124	Prao.g_00952	Pram.g_00983
OG0001125	Prao.g_00953	Pram.g_00985
OG0001126	Prao.g_00963	Pram.g_00899
OG0001127	Prao.g_00964	Pram.g_00898
OG0001128	Prao.g_00966	Pram.g_00896
OG0001129	Prao.g_00967	Pram.g_00895
OG0001130	Prao.g_00968	Pram.g_00894
OG0001131	Prao.g_01007	Pram.g_00356
OG0001132	Prao.g_01016	Pram.g_00683
OG0001133	Prao.g_01137	Pram.g_01469
OG0001134	Prao.g_01122	Pram.g_01546
OG0001135	Prao.g_01119	Pram.g_01549
OG0001136	Prao.g_01092	Pram.g_01143
OG0001137	Prao.g_01081	Pram.g_01130
OG0001138	Prao.g_01063	Pram.g_01109
OG0001139	Prao.g_01062	Pram.g_01107
OG0001140	Prao.g_01061	Pram.g_01106
OG0001141	Prao.g_01060	Pram.g_01105
OG0001142	Prao.g_01059	Pram.g_01104
OG0001143	Prao.g_01052	Pram.g_01097
OG0001144	Prao.g_01047	Pram.g_01092
OG0001145	Prao.g_01284	Pram.g_01222
OG0001146	Prao.g_01272	Pram.g_01234
OG0001147	Prao.g_01253	Pram.g_01475
OG0001148	Prao.g_01237	Pram.g_01466
OG0001149	Prao.g_01236	Pram.g_01465
OG0001150	Prao.g_01235	Pram.g_01464
OG0001151	Prao.g_01224	Pram.g_01452
OG0001152	Prao.g_01223	Pram.g_01451
OG0001153	Prao.g_01428	Pram.g_01346
OG0001154	Prao.g_01429	Pram.g_01345
OG0001155	Prao.g_01441	Pram.g_01328
OG0001156	Prao.g_01444	Pram.g_01325
OG0001157	Prao.g_01445	Pram.g_01324
OG0001158	Prao.g_01446	Pram.g_01323
OG0001159	Prao.g_01447	Pram.g_01322
OG0001160	Prao.g_01471	Pram.g_01296
OG0001161	Prao.g_01484	Pram.g_01577
OG0001162	Prao.g_01495	Pram.g_01590
OG0001163	Prao.g_01544	Pram.g_01624
OG0001164	Prao.g_01548	Pram.g_01627
OG0001165	Prao.g_01551	Pram.g_01630
OG0001166	Prao.g_01571	Pram.g_01651
OG0001167	Prao.g_01588	Pram.g_01669
OG0001168	Prao.g_01590	Pram.g_01671
OG0001169	Prao.g_01592	Pram.g_01673
OG0001170	Prao.g_01594	Pram.g_01675
OG0001171	Prao.g_01603	Pram.g_01685
OG0001172	Prao.g_01618	Pram.g_01700
OG0001173	Prao.g_01619	Pram.g_01701
