Orthogroup	Prao	Syab
OG0000588	Prao.g_00056	Syab.g_01910
OG0000589	Prao.g_00060	Syab.g_01899
OG0000590	Prao.g_00061	Syab.g_01898
OG0000591	Prao.g_00064	Syab.g_01892
OG0000592	Prao.g_00065	Syab.g_01891
OG0000593	Prao.g_00071	Syab.g_01877
OG0000594	Prao.g_00072	Syab.g_01876
OG0000595	Prao.g_00073	Syab.g_01875
OG0000596	Prao.g_00077	Syab.g_01871
OG0000597	Prao.g_00079	Syab.g_01868
OG0000598	Prao.g_00080	Syab.g_01867
OG0000599	Prao.g_00083	Syab.g_01860
OG0000600	Prao.g_00084	Syab.g_01859
OG0000601	Prao.g_00085	Syab.g_01858
OG0000602	Prao.g_00087	Syab.g_01853
OG0000603	Prao.g_00088	Syab.g_01852
OG0000604	Prao.g_00089	Syab.g_01850
OG0000605	Prao.g_00090	Syab.g_01758
OG0000606	Prao.g_00093	Syab.g_01529
OG0000607	Prao.g_00096	Syab.g_01533
OG0000608	Prao.g_00097	Syab.g_01534
OG0000609	Prao.g_00098	Syab.g_01536
OG0000610	Prao.g_00103	Syab.g_01555
OG0000611	Prao.g_00106	Syab.g_01558
OG0000612	Prao.g_00107	Syab.g_01559
OG0000613	Prao.g_00112	Syab.g_00228
OG0000614	Prao.g_00130	Syab.g_01179
OG0000615	Prao.g_00138	Syab.g_01605
OG0000616	Prao.g_00142	Syab.g_02897
OG0000617	Prao.g_00654	Syab.g_01274
OG0000618	Prao.g_00655	Syab.g_01275
OG0000619	Prao.g_00656	Syab.g_01662
OG0000620	Prao.g_00659	Syab.g_01668
OG0000621	Prao.g_00660	Syab.g_01669
OG0000622	Prao.g_00661	Syab.g_01670
OG0000623	Prao.g_00662	Syab.g_01671
OG0000624	Prao.g_00663	Syab.g_01673
OG0000625	Prao.g_00664	Syab.g_01674
OG0000626	Prao.g_00665	Syab.g_01675
OG0000627	Prao.g_00666	Syab.g_01438
OG0000628	Prao.g_00667	Syab.g_01437
OG0000629	Prao.g_00668	Syab.g_01434
OG0000630	Prao.g_00671	Syab.g_01430
OG0000631	Prao.g_00732	Syab.g_01421
OG0000632	Prao.g_00733	Syab.g_01420
OG0000633	Prao.g_00734	Syab.g_01419
OG0000634	Prao.g_00737	Syab.g_01651
OG0000635	Prao.g_00738	Syab.g_01656
OG0000636	Prao.g_00740	Syab.g_01658
OG0000637	Prao.g_00742	Syab.g_01660
OG0000638	Prao.g_00743	Syab.g_01661
OG0000639	Prao.g_00744	Syab.g_01276
OG0000640	Prao.g_00745	Syab.g_01277
OG0000641	Prao.g_00749	Syab.g_01281
OG0000642	Prao.g_00750	Syab.g_01282
OG0000643	Prao.g_00751	Syab.g_01283
OG0000644	Prao.g_00752	Syab.g_01284
OG0000645	Prao.g_00753	Syab.g_01286
OG0000646	Prao.g_00755	Syab.g_01289
OG0000647	Prao.g_00756	Syab.g_01291
OG0000648	Prao.g_00758	Syab.g_01684
OG0000649	Prao.g_00759	Syab.g_01685
OG0000650	Prao.g_00760	Syab.g_01686
OG0000651	Prao.g_00761	Syab.g_01687
OG0000652	Prao.g_00762	Syab.g_01688
OG0000653	Prao.g_00764	Syab.g_01690
OG0000654	Prao.g_00765	Syab.g_01691
OG0000655	Prao.g_00766	Syab.g_01692
OG0000656	Prao.g_00769	Syab.g_01695
OG0000657	Prao.g_00777	Syab.g_01706
OG0000658	Prao.g_00778	Syab.g_01710
OG0000659	Prao.g_00779	Syab.g_01711
OG0000660	Prao.g_00783	Syab.g_01715
OG0000661	Prao.g_00785	Syab.g_01717
OG0000662	Prao.g_00787	Syab.g_01719
OG0000663	Prao.g_00789	Syab.g_01722
OG0000664	Prao.g_00790	Syab.g_01723
OG0000665	Prao.g_00794	Syab.g_01829
OG0000666	Prao.g_00795	Syab.g_01842
OG0000667	Prao.g_00799	Syab.g_01548
OG0000668	Prao.g_00829	Syab.g_01319
OG0000669	Prao.g_00837	Syab.g_01642
OG0000670	Prao.g_00839	Syab.g_02156
OG0000671	Prao.g_00841	Syab.g_01638
OG0000672	Prao.g_00843	Syab.g_01635
OG0000673	Prao.g_00846	Syab.g_01632
OG0000674	Prao.g_00848	Syab.g_01630
OG0000675	Prao.g_00849	Syab.g_01629
OG0000676	Prao.g_00851	Syab.g_01620
OG0000677	Prao.g_00852	Syab.g_01619
OG0000678	Prao.g_00854	Syab.g_01613
OG0000679	Prao.g_00858	Syab.g_01601
OG0000680	Prao.g_00859	Syab.g_01600
OG0000681	Prao.g_00861	Syab.g_01597
OG0000682	Prao.g_00862	Syab.g_01596
OG0000683	Prao.g_00863	Syab.g_01595
OG0000684	Prao.g_00864	Syab.g_01591
OG0000685	Prao.g_00866	Syab.g_01589
OG0000686	Prao.g_00867	Syab.g_01588
OG0000687	Prao.g_00868	Syab.g_01586
OG0000688	Prao.g_00871	Syab.g_01576
OG0000689	Prao.g_00872	Syab.g_01574
OG0000690	Prao.g_00873	Syab.g_01573
OG0000691	Prao.g_00874	Syab.g_01572
OG0000692	Prao.g_00876	Syab.g_01571
OG0000693	Prao.g_00877	Syab.g_01569
OG0000694	Prao.g_00878	Syab.g_01568
OG0000695	Prao.g_00880	Syab.g_01417
OG0000696	Prao.g_00881	Syab.g_01416
OG0000697	Prao.g_00882	Syab.g_01415
OG0000698	Prao.g_00885	Syab.g_01412
OG0000699	Prao.g_00886	Syab.g_01411
OG0000700	Prao.g_00887	Syab.g_01410
OG0000701	Prao.g_00888	Syab.g_01409
OG0000702	Prao.g_00890	Syab.g_01401
OG0000703	Prao.g_00891	Syab.g_01400
OG0000704	Prao.g_00892	Syab.g_01398
OG0000705	Prao.g_00896	Syab.g_01391
OG0000706	Prao.g_00897	Syab.g_01390
OG0000707	Prao.g_00898	Syab.g_01389
OG0000708	Prao.g_00899	Syab.g_01386
OG0000709	Prao.g_00903	Syab.g_01378
OG0000710	Prao.g_00906	Syab.g_01367
OG0000711	Prao.g_00923	Syab.g_01340
OG0000712	Prao.g_00925	Syab.g_01338
OG0000713	Prao.g_00926	Syab.g_01337
OG0000714	Prao.g_00927	Syab.g_01334
OG0000715	Prao.g_00929	Syab.g_01332
OG0000716	Prao.g_00931	Syab.g_01328
OG0000717	Prao.g_00932	Syab.g_01327
OG0000718	Prao.g_00943	Syab.g_01323
OG0000719	Prao.g_00945	Syab.g_01321
OG0000720	Prao.g_00954	Syab.g_01307
OG0000721	Prao.g_00956	Syab.g_01305
OG0000722	Prao.g_00957	Syab.g_01304
OG0000723	Prao.g_00960	Syab.g_01678
OG0000724	Prao.g_00969	Syab.g_01223
OG0000725	Prao.g_00975	Syab.g_01207
OG0000726	Prao.g_00976	Syab.g_01206
OG0000727	Prao.g_00977	Syab.g_01205
OG0000728	Prao.g_00979	Syab.g_01203
OG0000729	Prao.g_01027	Syab.g_00097
OG0000730	Prao.g_01156	Syab.g_00521
OG0000731	Prao.g_01152	Syab.g_00531
OG0000732	Prao.g_01143	Syab.g_00055
OG0000733	Prao.g_01121	Syab.g_02798
OG0000734	Prao.g_01104	Syab.g_02508
OG0000735	Prao.g_01102	Syab.g_00942
OG0000736	Prao.g_01101	Syab.g_00943
OG0000737	Prao.g_01100	Syab.g_00944
OG0000738	Prao.g_01096	Syab.g_00949
OG0000739	Prao.g_01095	Syab.g_00961
OG0000740	Prao.g_01094	Syab.g_00962
OG0000741	Prao.g_01093	Syab.g_00965
OG0000742	Prao.g_01090	Syab.g_00968
OG0000743	Prao.g_01088	Syab.g_00970
OG0000744	Prao.g_01087	Syab.g_00971
OG0000745	Prao.g_01086	Syab.g_00973
OG0000746	Prao.g_01084	Syab.g_00975
OG0000747	Prao.g_01083	Syab.g_00976
OG0000748	Prao.g_01080	Syab.g_00991
OG0000749	Prao.g_01079	Syab.g_00992
OG0000750	Prao.g_01078	Syab.g_00993
OG0000751	Prao.g_01076	Syab.g_01002
OG0000752	Prao.g_01074	Syab.g_01004
OG0000753	Prao.g_01071	Syab.g_01007
OG0000754	Prao.g_01068	Syab.g_01012
OG0000755	Prao.g_01065	Syab.g_01021
OG0000756	Prao.g_01064	Syab.g_01022
OG0000757	Prao.g_01058	Syab.g_01029
OG0000758	Prao.g_01057	Syab.g_01030
OG0000759	Prao.g_01056	Syab.g_01031
OG0000760	Prao.g_01055	Syab.g_01032
OG0000761	Prao.g_01054	Syab.g_01034
OG0000762	Prao.g_01053	Syab.g_01036
OG0000763	Prao.g_01051	Syab.g_01038
OG0000764	Prao.g_01050	Syab.g_01039
OG0000765	Prao.g_01041	Syab.g_01154
OG0000766	Prao.g_01040	Syab.g_01153
OG0000767	Prao.g_01038	Syab.g_01151
OG0000768	Prao.g_01037	Syab.g_01150
OG0000769	Prao.g_01035	Syab.g_01148
OG0000770	Prao.g_01033	Syab.g_01145
OG0000771	Prao.g_00014	Syab.g_01229
OG0000772	Prao.g_01305	Syab.g_00957
OG0000773	Prao.g_01285	Syab.g_00931
OG0000774	Prao.g_01283	Syab.g_00924
OG0000775	Prao.g_01281	Syab.g_00922
OG0000776	Prao.g_01280	Syab.g_00921
OG0000777	Prao.g_01279	Syab.g_00920
OG0000778	Prao.g_01278	Syab.g_00919
OG0000779	Prao.g_01274	Syab.g_00913
OG0000780	Prao.g_01273	Syab.g_00908
OG0000781	Prao.g_01270	Syab.g_00904
OG0000782	Prao.g_01269	Syab.g_00903
OG0000783	Prao.g_01268	Syab.g_00902
OG0000784	Prao.g_01267	Syab.g_00901
OG0000785	Prao.g_01265	Syab.g_00899
OG0000786	Prao.g_01263	Syab.g_00895
OG0000787	Prao.g_01262	Syab.g_00894
OG0000788	Prao.g_01252	Syab.g_01857
OG0000789	Prao.g_01249	Syab.g_01835
OG0000790	Prao.g_01234	Syab.g_02082
OG0000791	Prao.g_01232	Syab.g_02080
OG0000792	Prao.g_01231	Syab.g_02079
OG0000793	Prao.g_01228	Syab.g_02074
OG0000794	Prao.g_01227	Syab.g_02073
OG0000795	Prao.g_01226	Syab.g_02072
OG0000796	Prao.g_01222	Syab.g_02068
OG0000797	Prao.g_01221	Syab.g_02067
OG0000799	Prao.g_01379	Syab.g_00826
OG0000800	Prao.g_01380	Syab.g_00821
OG0000801	Prao.g_01381	Syab.g_00820
OG0000802	Prao.g_01383	Syab.g_00816
OG0000803	Prao.g_01385	Syab.g_00806
OG0000804	Prao.g_01386	Syab.g_00802
OG0000805	Prao.g_01388	Syab.g_00792
OG0000806	Prao.g_01390	Syab.g_00790
OG0000807	Prao.g_01391	Syab.g_00788
OG0000808	Prao.g_01392	Syab.g_00783
OG0000809	Prao.g_01395	Syab.g_00780
OG0000810	Prao.g_01396	Syab.g_00779
OG0000811	Prao.g_01400	Syab.g_00770
OG0000812	Prao.g_01402	Syab.g_00768
OG0000813	Prao.g_01403	Syab.g_00767
OG0000814	Prao.g_01405	Syab.g_00765
OG0000815	Prao.g_01406	Syab.g_00760
OG0000816	Prao.g_01408	Syab.g_00758
OG0000817	Prao.g_01409	Syab.g_00757
OG0000818	Prao.g_01414	Syab.g_00751
OG0000819	Prao.g_01415	Syab.g_00750
OG0000820	Prao.g_01416	Syab.g_00749
OG0000821	Prao.g_01419	Syab.g_00743
OG0000822	Prao.g_01420	Syab.g_00741
OG0000823	Prao.g_01421	Syab.g_00740
OG0000824	Prao.g_01424	Syab.g_00735
OG0000825	Prao.g_01425	Syab.g_00734
OG0000826	Prao.g_01426	Syab.g_00733
OG0000827	Prao.g_01427	Syab.g_00732
OG0000828	Prao.g_01430	Syab.g_00729
OG0000829	Prao.g_01431	Syab.g_00728
OG0000830	Prao.g_01432	Syab.g_00727
OG0000831	Prao.g_01434	Syab.g_00725
OG0000832	Prao.g_01440	Syab.g_02169
OG0000833	Prao.g_01448	Syab.g_02178
OG0000834	Prao.g_01449	Syab.g_02181
OG0000835	Prao.g_01450	Syab.g_02182
OG0000836	Prao.g_01451	Syab.g_02185
OG0000837	Prao.g_01452	Syab.g_02186
OG0000838	Prao.g_01454	Syab.g_02190
OG0000839	Prao.g_01455	Syab.g_02191
OG0000840	Prao.g_01456	Syab.g_02192
OG0000841	Prao.g_01457	Syab.g_02193
OG0000842	Prao.g_01458	Syab.g_02194
OG0000843	Prao.g_01459	Syab.g_02195
OG0000844	Prao.g_01460	Syab.g_02197
OG0000845	Prao.g_01461	Syab.g_02198
OG0000846	Prao.g_01462	Syab.g_02199
OG0000847	Prao.g_01463	Syab.g_02200
OG0000848	Prao.g_01464	Syab.g_02202
OG0000849	Prao.g_01465	Syab.g_02203
OG0000850	Prao.g_01467	Syab.g_02212
OG0000851	Prao.g_01468	Syab.g_02226
OG0000852	Prao.g_01469	Syab.g_02227
OG0000853	Prao.g_01473	Syab.g_02233
OG0000854	Prao.g_01475	Syab.g_02235
OG0000855	Prao.g_01476	Syab.g_02236
OG0000856	Prao.g_01491	Syab.g_01889
OG0000857	Prao.g_01519	Syab.g_01290
OG0000858	Prao.g_01546	Syab.g_02244
OG0000859	Prao.g_01547	Syab.g_02245
OG0000860	Prao.g_01554	Syab.g_02258
OG0000861	Prao.g_01555	Syab.g_02259
OG0000862	Prao.g_01556	Syab.g_02261
OG0000863	Prao.g_01558	Syab.g_02265
OG0000864	Prao.g_01559	Syab.g_02266
OG0000865	Prao.g_01560	Syab.g_02267
OG0000866	Prao.g_01561	Syab.g_02268
OG0000867	Prao.g_01562	Syab.g_02269
OG0000868	Prao.g_01563	Syab.g_02287
OG0000869	Prao.g_01567	Syab.g_02292
OG0000870	Prao.g_01572	Syab.g_02297
OG0000871	Prao.g_01573	Syab.g_02298
OG0000872	Prao.g_01574	Syab.g_02305
OG0000873	Prao.g_01577	Syab.g_02308
OG0000874	Prao.g_01580	Syab.g_02311
OG0000875	Prao.g_01581	Syab.g_02313
OG0000876	Prao.g_01582	Syab.g_02315
OG0000877	Prao.g_01584	Syab.g_02317
OG0000878	Prao.g_01585	Syab.g_02318
OG0000879	Prao.g_01586	Syab.g_02319
OG0000880	Prao.g_01587	Syab.g_02320
OG0000881	Prao.g_01591	Syab.g_02325
OG0000882	Prao.g_01596	Syab.g_02330
OG0000883	Prao.g_01597	Syab.g_02332
OG0000884	Prao.g_01599	Syab.g_02334
OG0000885	Prao.g_01600	Syab.g_02335
OG0000886	Prao.g_01601	Syab.g_02336
OG0000887	Prao.g_01602	Syab.g_02338
OG0000888	Prao.g_01604	Syab.g_02340
OG0000889	Prao.g_01606	Syab.g_02342
OG0000890	Prao.g_01607	Syab.g_02348
OG0000891	Prao.g_01608	Syab.g_02349
OG0000892	Prao.g_01610	Syab.g_02353
OG0000893	Prao.g_01615	Syab.g_00366
OG0000894	Prao.g_01617	Syab.g_00369
OG0000895	Prao.g_01620	Syab.g_00373
OG0000896	Prao.g_01621	Syab.g_00374
OG0000897	Prao.g_01623	Syab.g_00376
OG0000898	Prao.g_01624	Syab.g_00377
OG0000899	Prao.g_01625	Syab.g_00378
OG0000900	Prao.g_01626	Syab.g_00379
OG0000901	Prao.g_01629	Syab.g_00384
OG0000902	Prao.g_01631	Syab.g_00386
OG0000903	Prao.g_01634	Syab.g_00399
OG0000904	Prao.g_01636	Syab.g_00395
OG0000905	Prao.g_01641	Syab.g_00390
OG0000906	Prao.g_01642	Syab.g_00388
OG0000907	Prao.g_01645	Syab.g_00401
OG0000908	Prao.g_01648	Syab.g_00404
OG0000909	Prao.g_01649	Syab.g_00405
OG0000910	Prao.g_01650	Syab.g_00406
OG0000911	Prao.g_01652	Syab.g_00408
OG0000912	Prao.g_01653	Syab.g_00409
OG0000913	Prao.g_01654	Syab.g_00410
OG0000914	Prao.g_01655	Syab.g_00411
OG0000915	Prao.g_01656	Syab.g_00412
OG0000916	Prao.g_01657	Syab.g_00413
OG0000917	Prao.g_01658	Syab.g_00414
OG0000918	Prao.g_01659	Syab.g_00415
OG0000919	Prao.g_01660	Syab.g_00416
OG0000920	Prao.g_01661	Syab.g_00417
OG0000921	Prao.g_01662	Syab.g_00418
OG0000922	Prao.g_01663	Syab.g_00419
OG0000923	Prao.g_01667	Syab.g_00423
OG0000924	Prao.g_01668	Syab.g_00424
OG0000925	Prao.g_01669	Syab.g_00425
OG0000926	Prao.g_01670	Syab.g_00426
OG0000927	Prao.g_01672	Syab.g_00428
OG0000928	Prao.g_01673	Syab.g_00429
OG0000929	Prao.g_01674	Syab.g_00430
OG0000930	Prao.g_01675	Syab.g_00431
OG0000931	Prao.g_01676	Syab.g_00432
OG0000932	Prao.g_01677	Syab.g_00433
OG0000933	Prao.g_01681	Syab.g_00439
OG0000934	Prao.g_01683	Syab.g_00441
OG0000935	Prao.g_01684	Syab.g_00442
OG0000936	Prao.g_01685	Syab.g_00443
OG0000937	Prao.g_01686	Syab.g_00444
OG0000938	Prao.g_01688	Syab.g_00447
OG0000939	Prao.g_01689	Syab.g_00448
OG0000940	Prao.g_01696	Syab.g_00456
OG0000941	Prao.g_01698	Syab.g_00458
OG0000942	Prao.g_01700	Syab.g_00460
OG0000943	Prao.g_01701	Syab.g_00461
OG0000944	Prao.g_01702	Syab.g_00463
OG0000945	Prao.g_01703	Syab.g_00466
OG0000946	Prao.g_01707	Syab.g_00473
OG0000947	Prao.g_01709	Syab.g_00476
OG0000948	Prao.g_01710	Syab.g_00477
OG0000949	Prao.g_01713	Syab.g_00212
OG0000950	Prao.g_01718	Syab.g_00204
OG0000951	Prao.g_01722	Syab.g_00199
OG0000952	Prao.g_01726	Syab.g_00191
OG0000953	Prao.g_01729	Syab.g_00134
OG0000954	Prao.g_01733	Syab.g_00129
OG0000955	Prao.g_01734	Syab.g_00128
OG0000956	Prao.g_01736	Syab.g_00126
OG0000957	Prao.g_01741	Syab.g_00115
OG0000958	Prao.g_01742	Syab.g_00114
OG0000959	Prao.g_01746	Syab.g_00110
OG0000960	Prao.g_01747	Syab.g_00109
OG0000961	Prao.g_01749	Syab.g_00100
OG0000962	Prao.g_01751	Syab.g_00098
OG0000963	Prao.g_01755	Syab.g_00093
OG0000964	Prao.g_01756	Syab.g_00092
OG0000965	Prao.g_01757	Syab.g_00091
OG0000966	Prao.g_01764	Syab.g_00082
OG0000967	Prao.g_01769	Syab.g_00078
OG0000968	Prao.g_01771	Syab.g_00075
OG0000969	Prao.g_01772	Syab.g_00073
OG0000970	Prao.g_01773	Syab.g_00072
OG0000971	Prao.g_01774	Syab.g_00070
OG0000972	Prao.g_01775	Syab.g_00069
OG0000973	Prao.g_01776	Syab.g_00068
OG0000974	Prao.g_01777	Syab.g_00067
OG0000975	Prao.g_01778	Syab.g_00066
OG0000976	Prao.g_01779	Syab.g_00065
OG0000977	Prao.g_01780	Syab.g_00063
OG0000978	Prao.g_01781	Syab.g_00062
OG0000979	Prao.g_01784	Syab.g_00059
OG0000980	Prao.g_01786	Syab.g_00056
OG0000981	Prao.g_01788	Syab.g_00053
OG0000982	Prao.g_01790	Syab.g_02756
OG0000983	Prao.g_01791	Syab.g_02757
OG0000984	Prao.g_01792	Syab.g_02758
OG0000985	Prao.g_01795	Syab.g_02762
OG0000986	Prao.g_01797	Syab.g_02764
OG0000987	Prao.g_01798	Syab.g_02768
OG0000988	Prao.g_01801	Syab.g_02774
OG0000989	Prao.g_01805	Syab.g_02792
OG0000990	Prao.g_01808	Syab.g_02811
OG0000991	Prao.g_01809	Syab.g_02818
OG0000992	Prao.g_01811	Syab.g_02821
OG0000993	Prao.g_01812	Syab.g_02822
OG0000994	Prao.g_01813	Syab.g_02826
OG0000995	Prao.g_01817	Syab.g_02835
OG0000996	Prao.g_01818	Syab.g_02866
OG0000997	Prao.g_01819	Syab.g_02875
OG0000998	Prao.g_01821	Syab.g_02877
OG0000999	Prao.g_01822	Syab.g_02878
OG0001000	Prao.g_01825	Syab.g_02881
OG0001001	Prao.g_01827	Syab.g_02888
OG0001002	Prao.g_01831	Syab.g_02900
OG0001003	Prao.g_01833	Syab.g_02902
OG0001004	Prao.g_01834	Syab.g_02903
OG0001005	Prao.g_01835	Syab.g_02905
OG0001006	Prao.g_01839	Syab.g_02912
OG0001007	Prao.g_01841	Syab.g_02914
OG0001008	Prao.g_00541	Syab.g_00584
OG0001009	Prao.g_00174	Syab.g_00033
OG0001010	Prao.g_00175	Syab.g_00034
OG0001011	Prao.g_00176	Syab.g_00035
OG0001012	Prao.g_00189	Syab.g_02752
OG0001013	Prao.g_00194	Syab.g_02716
OG0001014	Prao.g_00197	Syab.g_02712
OG0001015	Prao.g_00198	Syab.g_02711
OG0001016	Prao.g_00212	Syab.g_02439
OG0001017	Prao.g_00216	Syab.g_02445
OG0001018	Prao.g_00219	Syab.g_02447
OG0001019	Prao.g_00228	Syab.g_02469
OG0001020	Prao.g_00229	Syab.g_02477
OG0001021	Prao.g_00230	Syab.g_02481
OG0001022	Prao.g_00233	Syab.g_02485
OG0001023	Prao.g_00234	Syab.g_02486
OG0001024	Prao.g_00237	Syab.g_02490
OG0001025	Prao.g_00243	Syab.g_02497
OG0001026	Prao.g_00249	Syab.g_02510
OG0001027	Prao.g_00250	Syab.g_02515
OG0001028	Prao.g_00252	Syab.g_02517
OG0001029	Prao.g_00254	Syab.g_02519
OG0001030	Prao.g_00269	Syab.g_02540
OG0001031	Prao.g_00324	Syab.g_02615
OG0001032	Prao.g_00325	Syab.g_02617
OG0001033	Prao.g_00346	Syab.g_02675
OG0001034	Prao.g_00374	Syab.g_02370
OG0001035	Prao.g_00392	Syab.g_00335
OG0001036	Prao.g_00397	Syab.g_00327
OG0001037	Prao.g_00398	Syab.g_00325
OG0001038	Prao.g_00415	Syab.g_00297
OG0001039	Prao.g_00418	Syab.g_00294
OG0001040	Prao.g_00420	Syab.g_00291
OG0001041	Prao.g_00424	Syab.g_00286
OG0001042	Prao.g_00441	Syab.g_00254
OG0001043	Prao.g_00442	Syab.g_00250
OG0001044	Prao.g_00469	Syab.g_00522
OG0001045	Prao.g_00477	Syab.g_00534
OG0001046	Prao.g_00513	Syab.g_01352
OG0001047	Prao.g_00543	Syab.g_00586
OG0001048	Prao.g_00544	Syab.g_00587
OG0001049	Prao.g_00546	Syab.g_00590
OG0001050	Prao.g_00547	Syab.g_00591
OG0001051	Prao.g_00548	Syab.g_00592
OG0001052	Prao.g_00577	Syab.g_00693
OG0001053	Prao.g_00589	Syab.g_02099
OG0001054	Prao.g_00604	Syab.g_02118
OG0001055	Prao.g_00623	Syab.g_02139
OG0001056	Prao.g_01855	Syab.g_02036
OG0001057	Prao.g_01160	Syab.g_00882
OG0001058	Prao.g_01168	Syab.g_02014
OG0001059	Prao.g_01172	Syab.g_02010
OG0001060	Prao.g_01179	Syab.g_02003
OG0001061	Prao.g_01866	Syab.g_01985
OG0001062	Prao.g_01868	Syab.g_01983
OG0001063	Prao.g_01870	Syab.g_01979
OG0001064	Prao.g_00018	Syab.g_01978
OG0001065	Prao.g_00019	Syab.g_01976
OG0001066	Prao.g_00020	Syab.g_01975
OG0001067	Prao.g_00021	Syab.g_01974
OG0001068	Prao.g_00022	Syab.g_01973
OG0001069	Prao.g_00023	Syab.g_01972
OG0001070	Prao.g_00026	Syab.g_01968
OG0001071	Prao.g_00027	Syab.g_01967
OG0001072	Prao.g_00028	Syab.g_01962
OG0001073	Prao.g_00042	Syab.g_01947
OG0001074	Prao.g_00053	Syab.g_01815
OG0001075	Prao.g_00054	Syab.g_01919
OG0001076	Prao.g_00063	Syab.g_01897
OG0001077	Prao.g_00067	Syab.g_01887
OG0001079	Prao.g_00086	Syab.g_01856
OG0001080	Prao.g_00092	Syab.g_01756
OG0001081	Prao.g_00094	Syab.g_01530
OG0001082	Prao.g_00095	Syab.g_01531
OG0001083	Prao.g_00100	Syab.g_01540
OG0001084	Prao.g_00101	Syab.g_01543
OG0001085	Prao.g_00109	Syab.g_01563
OG0001086	Prao.g_00110	Syab.g_01565
OG0001087	Prao.g_00126	Syab.g_01167
OG0001088	Prao.g_00127	Syab.g_01170
OG0001089	Prao.g_00135	Syab.g_01198
OG0001090	Prao.g_00649	Syab.g_01267
OG0001091	Prao.g_00651	Syab.g_01270
OG0001092	Prao.g_00652	Syab.g_01272
OG0001093	Prao.g_00657	Syab.g_01664
OG0001094	Prao.g_00735	Syab.g_01567
OG0001095	Prao.g_00754	Syab.g_01287
OG0001096	Prao.g_00767	Syab.g_01693
OG0001097	Prao.g_00786	Syab.g_01718
OG0001098	Prao.g_00801	Syab.g_01497
OG0001099	Prao.g_00834	Syab.g_02518
OG0001100	Prao.g_00838	Syab.g_01640
OG0001101	Prao.g_00840	Syab.g_01639
OG0001102	Prao.g_00842	Syab.g_01636
OG0001103	Prao.g_00844	Syab.g_01634
OG0001104	Prao.g_00865	Syab.g_01590
OG0001105	Prao.g_00869	Syab.g_01585
OG0001106	Prao.g_00893	Syab.g_01397
OG0001107	Prao.g_00900	Syab.g_01385
OG0001108	Prao.g_00904	Syab.g_01377
OG0001109	Prao.g_00905	Syab.g_01368
OG0001110	Prao.g_00907	Syab.g_01366
OG0001111	Prao.g_00908	Syab.g_01364
OG0001112	Prao.g_00909	Syab.g_01362
OG0001113	Prao.g_00910	Syab.g_01593
OG0001114	Prao.g_00911	Syab.g_01361
OG0001115	Prao.g_00913	Syab.g_01357
OG0001116	Prao.g_00914	Syab.g_01355
OG0001117	Prao.g_00915	Syab.g_01354
OG0001118	Prao.g_00916	Syab.g_01353
OG0001119	Prao.g_00917	Syab.g_01351
OG0001120	Prao.g_00919	Syab.g_01347
OG0001121	Prao.g_01124, Prao.g_00922	Syab.g_02159
OG0001122	Prao.g_00946	Syab.g_01320
OG0001123	Prao.g_00950	Syab.g_01312
OG0001124	Prao.g_00952	Syab.g_01310
OG0001125	Prao.g_00953	Syab.g_01308
OG0001126	Prao.g_00963	Syab.g_01231
OG0001127	Prao.g_00964	Syab.g_01230
OG0001128	Prao.g_00966	Syab.g_01227
OG0001129	Prao.g_00967	Syab.g_01225
OG0001130	Prao.g_00968	Syab.g_01224
OG0001131	Prao.g_01007	Syab.g_01609
OG0001132	Prao.g_01016	Syab.g_01790
OG0001133	Prao.g_01137	Syab.g_01895
OG0001134	Prao.g_01122	Syab.g_01748
OG0001135	Prao.g_01119	Syab.g_01747
OG0001136	Prao.g_01092	Syab.g_00966
OG0001137	Prao.g_01081	Syab.g_00990
OG0001138	Prao.g_01063	Syab.g_01023
OG0001139	Prao.g_01062	Syab.g_01025
OG0001140	Prao.g_01061	Syab.g_01026, Syab.g_00642
OG0001141	Prao.g_01060	Syab.g_01027
OG0001142	Prao.g_01059	Syab.g_01028
OG0001143	Prao.g_01052	Syab.g_01037
OG0001144	Prao.g_01047	Syab.g_01052
OG0001145	Prao.g_01284	Syab.g_00928
OG0001146	Prao.g_01272	Syab.g_00907
OG0001147	Prao.g_01253	Syab.g_00716
OG0001148	Prao.g_01237	Syab.g_02085
OG0001149	Prao.g_01236	Syab.g_02084
OG0001150	Prao.g_01235	Syab.g_02083
OG0001151	Prao.g_01224	Syab.g_02070
OG0001152	Prao.g_01223	Syab.g_02069
OG0001153	Prao.g_01428	Syab.g_00731
OG0001154	Prao.g_01429	Syab.g_00730
OG0001155	Prao.g_01441	Syab.g_02171
OG0001156	Prao.g_01444	Syab.g_02174
OG0001157	Prao.g_01445	Syab.g_02175
OG0001158	Prao.g_01446	Syab.g_02176
OG0001159	Prao.g_01447	Syab.g_02177
OG0001160	Prao.g_01471	Syab.g_02231
OG0001161	Prao.g_01484	Syab.g_02797
OG0001162	Prao.g_01495	Syab.g_00893
OG0001163	Prao.g_01544	Syab.g_02241
OG0001164	Prao.g_01548	Syab.g_02247
OG0001165	Prao.g_01551	Syab.g_02252
OG0001166	Prao.g_01571	Syab.g_02296
OG0001167	Prao.g_01588	Syab.g_02322
OG0001168	Prao.g_01590	Syab.g_02324
OG0001169	Prao.g_01592	Syab.g_02326
OG0001170	Prao.g_01594	Syab.g_02328
