Orthogroup	Prac	Prax
OG0000574	Prac.g_00779	Prax.g_00052
OG0000575	Prac.g_00775	Prax.g_00056
OG0000576	Prac.g_00772	Prax.g_00058
OG0000577	Prac.g_00771	Prax.g_00059
OG0000578	Prac.g_00770	Prax.g_00060
OG0000579	Prac.g_00769	Prax.g_00061
OG0000580	Prac.g_00768	Prax.g_00062
OG0000581	Prac.g_00766	Prax.g_00064
OG0000582	Prac.g_00763	Prax.g_00067
OG0000583	Prac.g_00762	Prax.g_00068
OG0000584	Prac.g_00761	Prax.g_00069
OG0000585	Prac.g_00759	Prax.g_00071
OG0000586	Prac.g_00758	Prax.g_00072
OG0000587	Prac.g_00757	Prax.g_00073
OG0000588	Prac.g_00753	Prax.g_00077
OG0000589	Prac.g_00750	Prax.g_00080
OG0000590	Prac.g_00749	Prax.g_00081
OG0000591	Prac.g_00746	Prax.g_00084
OG0000592	Prac.g_00745	Prax.g_00085
OG0000593	Prac.g_00739	Prax.g_00091
OG0000594	Prac.g_00738	Prax.g_00092
OG0000595	Prac.g_00737	Prax.g_00093
OG0000596	Prac.g_00733	Prax.g_00097
OG0000597	Prac.g_00731	Prax.g_00099
OG0000598	Prac.g_00730	Prax.g_00100
OG0000599	Prac.g_00727	Prax.g_00103
OG0000600	Prac.g_00726	Prax.g_00104
OG0000601	Prac.g_00725	Prax.g_00105
OG0000602	Prac.g_00723	Prax.g_00107
OG0000603	Prac.g_00722	Prax.g_00108
OG0000604	Prac.g_00721	Prax.g_00109
OG0000605	Prac.g_00720	Prax.g_00110
OG0000606	Prac.g_00717	Prax.g_00113
OG0000607	Prac.g_00714	Prax.g_00116
OG0000608	Prac.g_00713	Prax.g_00117
OG0000609	Prac.g_00712	Prax.g_00118
OG0000610	Prac.g_00707	Prax.g_00123
OG0000611	Prac.g_00704	Prax.g_00975
OG0000612	Prac.g_00703	Prax.g_00974
OG0000613	Prac.g_00698	Prax.g_00969
OG0000614	Prac.g_00679	Prax.g_00950
OG0000615	Prac.g_00671	Prax.g_00942
OG0000616	Prac.g_00667	Prax.g_00938
OG0000617	Prac.g_01554	Prax.g_00479
OG0000618	Prac.g_01553	Prax.g_00478
OG0000619	Prac.g_01552	Prax.g_00477
OG0000620	Prac.g_01549	Prax.g_00474
OG0000621	Prac.g_01548	Prax.g_00473
OG0000622	Prac.g_01547	Prax.g_00472
OG0000623	Prac.g_01546	Prax.g_00471
OG0000624	Prac.g_01545	Prax.g_00470
OG0000625	Prac.g_01544	Prax.g_00469
OG0000626	Prac.g_01543	Prax.g_00468
OG0000627	Prac.g_01542	Prax.g_00467
OG0000628	Prac.g_01541	Prax.g_00466
OG0000629	Prac.g_01540	Prax.g_00465
OG0000630	Prac.g_01537	Prax.g_00462
OG0000631	Prac.g_01484	Prax.g_00382
OG0000632	Prac.g_01483	Prax.g_00381
OG0000633	Prac.g_01482	Prax.g_00380
OG0000634	Prac.g_01479	Prax.g_00377
OG0000635	Prac.g_01478	Prax.g_00376
OG0000636	Prac.g_01476	Prax.g_00374
OG0000637	Prac.g_01474	Prax.g_00372
OG0000638	Prac.g_01473	Prax.g_00371
OG0000639	Prac.g_01472	Prax.g_00370
OG0000640	Prac.g_01471	Prax.g_00369
OG0000641	Prac.g_01467	Prax.g_00365
OG0000642	Prac.g_01466	Prax.g_00364
OG0000643	Prac.g_01465	Prax.g_00363
OG0000644	Prac.g_01464	Prax.g_00362
OG0000645	Prac.g_01463	Prax.g_00361
OG0000646	Prac.g_01461	Prax.g_00359
OG0000647	Prac.g_01460	Prax.g_00358
OG0000648	Prac.g_01458	Prax.g_00356
OG0000649	Prac.g_01457	Prax.g_00355
OG0000650	Prac.g_01456	Prax.g_00354
OG0000651	Prac.g_01455	Prax.g_00353
OG0000652	Prac.g_01454	Prax.g_00352
OG0000653	Prac.g_01452	Prax.g_00350
OG0000654	Prac.g_01451	Prax.g_00349
OG0000655	Prac.g_01450	Prax.g_00348
OG0000656	Prac.g_01447	Prax.g_00345
OG0000657	Prac.g_01440	Prax.g_00337
OG0000658	Prac.g_01439	Prax.g_00336
OG0000659	Prac.g_01438	Prax.g_00335
OG0000660	Prac.g_01434	Prax.g_00331
OG0000661	Prac.g_01432	Prax.g_00329
OG0000662	Prac.g_01430	Prax.g_00327
OG0000663	Prac.g_01428	Prax.g_00325
OG0000664	Prac.g_01427	Prax.g_00324
OG0000665	Prac.g_01423	Prax.g_00320
OG0000666	Prac.g_01422	Prax.g_00319
OG0000667	Prac.g_01418	Prax.g_00315
OG0000668	Prac.g_01401	Prax.g_00546
OG0000669	Prac.g_01393	Prax.g_00553
OG0000670	Prac.g_01391	Prax.g_00555
OG0000671	Prac.g_01389	Prax.g_00557
OG0000672	Prac.g_01386	Prax.g_00559
OG0000673	Prac.g_01383	Prax.g_00562
OG0000674	Prac.g_01381	Prax.g_00564
OG0000675	Prac.g_01380	Prax.g_00565
OG0000676	Prac.g_01378	Prax.g_00567
OG0000677	Prac.g_01377	Prax.g_00568
OG0000678	Prac.g_01375	Prax.g_00570
OG0000679	Prac.g_01371	Prax.g_00574
OG0000680	Prac.g_01370	Prax.g_00575
OG0000681	Prac.g_01368	Prax.g_00578
OG0000682	Prac.g_01367	Prax.g_00579
OG0000683	Prac.g_01366	Prax.g_00580
OG0000684	Prac.g_01365	Prax.g_00582
OG0000685	Prac.g_01363	Prax.g_00584
OG0000686	Prac.g_01362	Prax.g_00585
OG0000687	Prac.g_01361	Prax.g_00586
OG0000688	Prac.g_01358	Prax.g_00589
OG0000689	Prac.g_01357	Prax.g_00590
OG0000690	Prac.g_01356	Prax.g_00591
OG0000691	Prac.g_01355	Prax.g_00592
OG0000692	Prac.g_01353	Prax.g_00594
OG0000693	Prac.g_01352	Prax.g_00595
OG0000694	Prac.g_01351	Prax.g_00596
OG0000695	Prac.g_01349	Prax.g_00598
OG0000696	Prac.g_01348	Prax.g_00599
OG0000697	Prac.g_01347	Prax.g_00600
OG0000698	Prac.g_01344	Prax.g_00603
OG0000699	Prac.g_01343	Prax.g_00604
OG0000700	Prac.g_01342	Prax.g_00605
OG0000701	Prac.g_01341	Prax.g_00606
OG0000702	Prac.g_01339	Prax.g_00608
OG0000703	Prac.g_01338	Prax.g_00609
OG0000704	Prac.g_01337	Prax.g_00610
OG0000705	Prac.g_01333	Prax.g_00614
OG0000706	Prac.g_01332	Prax.g_00615
OG0000707	Prac.g_01331	Prax.g_00616
OG0000708	Prac.g_01330	Prax.g_00617
OG0000709	Prac.g_01326	Prax.g_01130
OG0000710	Prac.g_01323	Prax.g_01133
OG0000711	Prac.g_01307	Prax.g_01150
OG0000712	Prac.g_01305	Prax.g_01152
OG0000713	Prac.g_01304	Prax.g_01153
OG0000714	Prac.g_01303	Prax.g_01154
OG0000715	Prac.g_01301	Prax.g_01156
OG0000716	Prac.g_01299	Prax.g_01158
OG0000717	Prac.g_01298	Prax.g_01159
OG0000718	Prac.g_01287	Prax.g_01173
OG0000719	Prac.g_01285	Prax.g_01175
OG0000720	Prac.g_01276	Prax.g_01184
OG0000721	Prac.g_01274	Prax.g_01186
OG0000722	Prac.g_01273	Prax.g_01187
OG0000723	Prac.g_01270	Prax.g_01190
OG0000724	Prac.g_01261	Prax.g_01199
OG0000725	Prac.g_01255	Prax.g_01205
OG0000726	Prac.g_01254	Prax.g_01206
OG0000727	Prac.g_01253	Prax.g_01207
OG0000728	Prac.g_01251	Prax.g_01209
OG0000729	Prac.g_01205	Prax.g_01256
OG0000730	Prac.g_01046	Prax.g_00126
OG0000731	Prac.g_01042	Prax.g_00130
OG0000732	Prac.g_01036	Prax.g_00140
OG0000733	Prac.g_01017	Prax.g_00162
OG0000734	Prac.g_01000	Prax.g_00185
OG0000735	Prac.g_00998	Prax.g_00187
OG0000736	Prac.g_00997	Prax.g_00188
OG0000737	Prac.g_00996	Prax.g_00189
OG0000738	Prac.g_00992	Prax.g_00193
OG0000739	Prac.g_00991	Prax.g_00194
OG0000740	Prac.g_00990	Prax.g_00195
OG0000741	Prac.g_00989	Prax.g_00196
OG0000742	Prac.g_00986	Prax.g_00199
OG0000743	Prac.g_00984	Prax.g_00201
OG0000744	Prac.g_00983	Prax.g_00202
OG0000745	Prac.g_00982	Prax.g_00203
OG0000746	Prac.g_00980	Prax.g_00205
OG0000747	Prac.g_00979	Prax.g_00206
OG0000748	Prac.g_00976	Prax.g_00209
OG0000749	Prac.g_00975	Prax.g_00210
OG0000750	Prac.g_00974	Prax.g_00211
OG0000751	Prac.g_00972	Prax.g_00213
OG0000752	Prac.g_00970	Prax.g_00215
OG0000753	Prac.g_00967	Prax.g_00218
OG0000754	Prac.g_00964	Prax.g_00221
OG0000755	Prac.g_00961	Prax.g_00224
OG0000756	Prac.g_00960	Prax.g_00225
OG0000757	Prac.g_00954	Prax.g_00231
OG0000758	Prac.g_00953	Prax.g_00232
OG0000759	Prac.g_00952	Prax.g_00233
OG0000760	Prac.g_00951	Prax.g_00234
OG0000761	Prac.g_00950	Prax.g_00235
OG0000762	Prac.g_00949	Prax.g_00236
OG0000763	Prac.g_00947	Prax.g_00238
OG0000764	Prac.g_00946	Prax.g_00239
OG0000765	Prac.g_00937	Prax.g_00248
OG0000766	Prac.g_00936	Prax.g_00249
OG0000767	Prac.g_00934	Prax.g_00251
OG0000768	Prac.g_00933	Prax.g_00252
OG0000769	Prac.g_00931	Prax.g_00254
OG0000770	Prac.g_00929	Prax.g_00256
OG0000771	Prac.g_00448	Prax.g_01789
OG0000772	Prac.g_00154	Prax.g_01928
OG0000773	Prac.g_00166	Prax.g_01908
OG0000774	Prac.g_00168	Prax.g_01906
OG0000775	Prac.g_00170	Prax.g_01904
OG0000776	Prac.g_00171	Prax.g_01903
OG0000777	Prac.g_00172	Prax.g_01902
OG0000778	Prac.g_00173	Prax.g_01901
OG0000779	Prac.g_00177	Prax.g_01897
OG0000780	Prac.g_00178	Prax.g_01896
OG0000781	Prac.g_00181	Prax.g_01893
OG0000782	Prac.g_00182	Prax.g_01892
OG0000783	Prac.g_00183	Prax.g_01891
OG0000784	Prac.g_00184	Prax.g_01890
OG0000785	Prac.g_00186	Prax.g_01888
OG0000786	Prac.g_00188	Prax.g_01886
OG0000787	Prac.g_00189	Prax.g_01885
OG0000788	Prac.g_00204	Prax.g_01876
OG0000789	Prac.g_00207	Prax.g_01873
OG0000790	Prac.g_00222	Prax.g_01858
OG0000791	Prac.g_00224	Prax.g_01856
OG0000792	Prac.g_00225	Prax.g_01855
OG0000793	Prac.g_00228	Prax.g_01852
OG0000794	Prac.g_00229	Prax.g_01851
OG0000795	Prac.g_00230	Prax.g_01850
OG0000796	Prac.g_00234	Prax.g_01846
OG0000797	Prac.g_00235	Prax.g_01845
OG0000798	Prac.g_00262	Prax.g_01819
OG0000799	Prac.g_00429	Prax.g_01751
OG0000800	Prac.g_00428	Prax.g_01750
OG0000801	Prac.g_00427	Prax.g_01749
OG0000802	Prac.g_00425	Prax.g_01747
OG0000803	Prac.g_00423	Prax.g_01745
OG0000804	Prac.g_00422	Prax.g_01744
OG0000805	Prac.g_00420	Prax.g_01742
OG0000806	Prac.g_00418	Prax.g_01740
OG0000807	Prac.g_00417	Prax.g_01739
OG0000808	Prac.g_00416	Prax.g_01738
OG0000809	Prac.g_00413	Prax.g_01735
OG0000810	Prac.g_00412	Prax.g_01734
OG0000811	Prac.g_00408	Prax.g_01725
OG0000812	Prac.g_00406	Prax.g_01723
OG0000813	Prac.g_00405	Prax.g_01722
OG0000814	Prac.g_00403	Prax.g_01720
OG0000815	Prac.g_00402	Prax.g_01719
OG0000816	Prac.g_00400	Prax.g_01717
OG0000817	Prac.g_00399	Prax.g_01716
OG0000818	Prac.g_00394	Prax.g_01711
OG0000819	Prac.g_00393	Prax.g_01710
OG0000820	Prac.g_00392	Prax.g_01709
OG0000821	Prac.g_00388	Prax.g_01705
OG0000822	Prac.g_00387	Prax.g_01704
OG0000823	Prac.g_00386	Prax.g_01703
OG0000824	Prac.g_00383	Prax.g_01700
OG0000825	Prac.g_00382	Prax.g_01699
OG0000826	Prac.g_00381	Prax.g_01698
OG0000827	Prac.g_00380	Prax.g_01697
OG0000828	Prac.g_00377	Prax.g_01694
OG0000829	Prac.g_00376	Prax.g_01693
OG0000830	Prac.g_00375	Prax.g_01692
OG0000831	Prac.g_00373	Prax.g_01690
OG0000832	Prac.g_00367	Prax.g_01684
OG0000833	Prac.g_00359	Prax.g_01676
OG0000834	Prac.g_00358	Prax.g_01675
OG0000835	Prac.g_00357	Prax.g_01674
OG0000836	Prac.g_00356	Prax.g_01673
OG0000837	Prac.g_00355	Prax.g_01672
OG0000838	Prac.g_00353	Prax.g_01670
OG0000839	Prac.g_00352	Prax.g_01669
OG0000840	Prac.g_00351	Prax.g_01668
OG0000841	Prac.g_00350	Prax.g_01667
OG0000842	Prac.g_00349	Prax.g_01666
OG0000843	Prac.g_00348	Prax.g_01665
OG0000844	Prac.g_00347	Prax.g_01664
OG0000845	Prac.g_00346	Prax.g_01663
OG0000846	Prac.g_00345	Prax.g_01662
OG0000847	Prac.g_00344	Prax.g_01661
OG0000848	Prac.g_00343	Prax.g_01660
OG0000849	Prac.g_00342	Prax.g_01659
OG0000850	Prac.g_00340	Prax.g_01657
OG0000851	Prac.g_00339	Prax.g_01656
OG0000852	Prac.g_00338	Prax.g_01655
OG0000853	Prac.g_00334	Prax.g_01651
OG0000854	Prac.g_00332	Prax.g_01649
OG0000855	Prac.g_00331	Prax.g_01648
OG0000856	Prac.g_00317	Prax.g_01633
OG0000857	Prac.g_00288	Prax.g_01605
OG0000858	Prac.g_00631	Prax.g_01565
OG0000859	Prac.g_00630	Prax.g_01564
OG0000860	Prac.g_00623	Prax.g_01557
OG0000861	Prac.g_00622	Prax.g_01556
OG0000862	Prac.g_00621	Prax.g_01555
OG0000863	Prac.g_00619	Prax.g_01553
OG0000864	Prac.g_00618	Prax.g_01552
OG0000865	Prac.g_00617	Prax.g_01551
OG0000866	Prac.g_00616	Prax.g_01550
OG0000867	Prac.g_00615	Prax.g_01549
OG0000868	Prac.g_00614	Prax.g_01548
OG0000869	Prac.g_00610	Prax.g_01544
OG0000870	Prac.g_00605	Prax.g_01539
OG0000871	Prac.g_00604	Prax.g_01538
OG0000872	Prac.g_00603	Prax.g_01537
OG0000873	Prac.g_00600	Prax.g_01534
OG0000874	Prac.g_00597	Prax.g_01531
OG0000875	Prac.g_00596	Prax.g_01530
OG0000876	Prac.g_00595	Prax.g_01529
OG0000877	Prac.g_00593	Prax.g_01527
OG0000878	Prac.g_00592	Prax.g_01526
OG0000879	Prac.g_00591	Prax.g_01525
OG0000880	Prac.g_00590	Prax.g_01524
OG0000881	Prac.g_00586	Prax.g_01520
OG0000882	Prac.g_00581	Prax.g_01515
OG0000883	Prac.g_00580	Prax.g_01513
OG0000884	Prac.g_00578	Prax.g_01511
OG0000885	Prac.g_00577	Prax.g_01510
OG0000886	Prac.g_00576	Prax.g_01509
OG0000887	Prac.g_00575	Prax.g_01508
OG0000888	Prac.g_00573	Prax.g_01506
OG0000889	Prac.g_00571	Prax.g_01504
OG0000890	Prac.g_00570	Prax.g_01503
OG0000891	Prac.g_00569	Prax.g_01502
OG0000892	Prac.g_00471	Prax.g_01257
OG0000893	Prac.g_00476	Prax.g_01262
OG0000894	Prac.g_00478	Prax.g_01264
OG0000895	Prac.g_00481	Prax.g_01267
OG0000896	Prac.g_00482	Prax.g_01268
OG0000897	Prac.g_00484	Prax.g_01270
OG0000898	Prac.g_00485	Prax.g_01271
OG0000899	Prac.g_00486	Prax.g_01272
OG0000900	Prac.g_00487	Prax.g_01273
OG0000901	Prac.g_00490	Prax.g_01276
OG0000902	Prac.g_00492	Prax.g_01278
OG0000903	Prac.g_00495	Prax.g_01281
OG0000904	Prac.g_00497	Prax.g_01283
OG0000905	Prac.g_00502	Prax.g_01288
OG0000906	Prac.g_00503	Prax.g_01289
OG0000907	Prac.g_00506	Prax.g_01296
OG0000908	Prac.g_00509	Prax.g_01299
OG0000909	Prac.g_00510	Prax.g_01300
OG0000910	Prac.g_00511	Prax.g_01301
OG0000911	Prac.g_00513	Prax.g_01303
OG0000912	Prac.g_00514	Prax.g_01304
OG0000913	Prac.g_00515	Prax.g_01305
OG0000914	Prac.g_00516	Prax.g_01306
OG0000915	Prac.g_00517	Prax.g_01307
OG0000916	Prac.g_00518	Prax.g_01308
OG0000917	Prac.g_00519	Prax.g_01309
OG0000918	Prac.g_00520	Prax.g_01310
OG0000919	Prac.g_00521	Prax.g_01311
OG0000920	Prac.g_00522	Prax.g_01312
OG0000921	Prac.g_00523	Prax.g_01313
OG0000922	Prac.g_00524	Prax.g_01314
OG0000923	Prac.g_00528	Prax.g_01318
OG0000924	Prac.g_00529	Prax.g_01319
OG0000925	Prac.g_00530	Prax.g_01320
OG0000926	Prac.g_00531	Prax.g_01321
OG0000927	Prac.g_00533	Prax.g_01323
OG0000928	Prac.g_00534	Prax.g_01324
OG0000929	Prac.g_00535	Prax.g_01325
OG0000930	Prac.g_00536	Prax.g_01326
OG0000931	Prac.g_00537	Prax.g_01327
OG0000932	Prac.g_00538	Prax.g_01328
OG0000933	Prac.g_00542	Prax.g_01332
OG0000934	Prac.g_00544	Prax.g_01334
OG0000935	Prac.g_00545	Prax.g_01335
OG0000936	Prac.g_00546	Prax.g_01336
OG0000937	Prac.g_00547	Prax.g_01337
OG0000938	Prac.g_00549	Prax.g_01339
OG0000939	Prac.g_00550	Prax.g_01340
OG0000940	Prac.g_00556	Prax.g_01347
OG0000941	Prac.g_00558	Prax.g_01349
OG0000942	Prac.g_00560	Prax.g_01351
OG0000943	Prac.g_00561	Prax.g_01352
OG0000944	Prac.g_00562	Prax.g_01353
OG0000945	Prac.g_00563	Prax.g_01354
OG0000946	Prac.g_00005	Prax.g_01358
OG0000947	Prac.g_00007	Prax.g_01360
OG0000948	Prac.g_00008	Prax.g_01361
OG0000949	Prac.g_00011	Prax.g_01364
OG0000950	Prac.g_00016	Prax.g_01369
OG0000951	Prac.g_00020	Prax.g_01373
OG0000952	Prac.g_00024	Prax.g_01377
OG0000953	Prac.g_00027	Prax.g_01380
OG0000954	Prac.g_00031	Prax.g_01384
OG0000955	Prac.g_00032	Prax.g_01385
OG0000956	Prac.g_00034	Prax.g_01387
OG0000957	Prac.g_00039	Prax.g_01392
OG0000958	Prac.g_00040	Prax.g_01393
OG0000959	Prac.g_00044	Prax.g_01397
OG0000960	Prac.g_00045	Prax.g_01398
OG0000961	Prac.g_00047	Prax.g_01400
OG0000962	Prac.g_00049	Prax.g_01402
OG0000963	Prac.g_00052	Prax.g_01406
OG0000964	Prac.g_00053	Prax.g_01407
OG0000965	Prac.g_00054	Prax.g_01408
OG0000966	Prac.g_00061	Prax.g_01415
OG0000967	Prac.g_00065	Prax.g_01420
OG0000968	Prac.g_00067	Prax.g_01422
OG0000969	Prac.g_00068	Prax.g_01423
OG0000970	Prac.g_00069	Prax.g_01424
OG0000971	Prac.g_00070	Prax.g_01425
OG0000972	Prac.g_00071	Prax.g_01426
OG0000973	Prac.g_00072	Prax.g_01427
OG0000974	Prac.g_00073	Prax.g_01428
OG0000975	Prac.g_00074	Prax.g_01429
OG0000976	Prac.g_00075	Prax.g_01430
OG0000977	Prac.g_00076	Prax.g_01431
OG0000978	Prac.g_00077	Prax.g_01432
OG0000979	Prac.g_00080	Prax.g_01435
OG0000980	Prac.g_00082	Prax.g_01437
OG0000981	Prac.g_00084	Prax.g_01439
OG0000982	Prac.g_00086	Prax.g_01441
OG0000983	Prac.g_00087	Prax.g_01442
OG0000984	Prac.g_00088	Prax.g_01443
OG0000985	Prac.g_00091	Prax.g_01446
OG0000986	Prac.g_00093	Prax.g_01448
OG0000987	Prac.g_00094	Prax.g_01449
OG0000988	Prac.g_00097	Prax.g_01452
OG0000989	Prac.g_00100	Prax.g_01455
OG0000990	Prac.g_00103	Prax.g_01458
OG0000991	Prac.g_00104	Prax.g_01459
OG0000992	Prac.g_00106	Prax.g_01461
OG0000993	Prac.g_00107	Prax.g_01462
OG0000994	Prac.g_00108	Prax.g_01463
OG0000995	Prac.g_00112	Prax.g_01467
OG0000996	Prac.g_00113	Prax.g_01468
OG0000997	Prac.g_00114	Prax.g_01469
OG0000998	Prac.g_00116	Prax.g_01471
OG0000999	Prac.g_00117	Prax.g_01472
OG0001000	Prac.g_00120	Prax.g_01475
OG0001001	Prac.g_00122	Prax.g_01477
OG0001002	Prac.g_00126	Prax.g_01481
OG0001003	Prac.g_00127	Prax.g_01482
OG0001004	Prac.g_00128	Prax.g_01483
OG0001005	Prac.g_00129	Prax.g_01484
OG0001006	Prac.g_01949	Prax.g_01488
OG0001007	Prac.g_01947	Prax.g_01490
OG0001008	Prac.g_01110	Prax.g_00763
OG0001009	Prac.g_01920	Prax.g_00286
OG0001010	Prac.g_01919	Prax.g_00285
OG0001011	Prac.g_01918	Prax.g_00284
OG0001012	Prac.g_01889	Prax.g_00270
OG0001013	Prac.g_01883	Prax.g_00623
OG0001014	Prac.g_01880	Prax.g_00626
OG0001015	Prac.g_01879	Prax.g_00627
OG0001016	Prac.g_01858	Prax.g_00644
OG0001017	Prac.g_01854	Prax.g_00648
OG0001018	Prac.g_01851	Prax.g_00651
OG0001019	Prac.g_01842	Prax.g_00660
OG0001020	Prac.g_01841	Prax.g_01128
OG0001021	Prac.g_01840	Prax.g_01127
OG0001022	Prac.g_01837	Prax.g_01124
OG0001023	Prac.g_01836	Prax.g_01123
OG0001024	Prac.g_01833	Prax.g_01120
OG0001025	Prac.g_01827	Prax.g_01114
OG0001026	Prac.g_01820	Prax.g_01108
OG0001027	Prac.g_01819	Prax.g_01107
OG0001028	Prac.g_01817	Prax.g_01105
OG0001029	Prac.g_01816	Prax.g_01103
OG0001030	Prac.g_01801	Prax.g_01088
OG0001031	Prac.g_01744	Prax.g_01032
OG0001032	Prac.g_01743	Prax.g_01031
OG0001033	Prac.g_01722	Prax.g_01010
OG0001034	Prac.g_01694	Prax.g_00982
OG0001035	Prac.g_01677	Prax.g_00921
OG0001036	Prac.g_01672	Prax.g_00916
OG0001037	Prac.g_01671	Prax.g_00915
OG0001038	Prac.g_01653	Prax.g_00897
OG0001039	Prac.g_01650	Prax.g_00894
OG0001040	Prac.g_01648	Prax.g_00892
OG0001041	Prac.g_01644	Prax.g_00888
OG0001042	Prac.g_01627	Prax.g_00871
OG0001043	Prac.g_01626	Prax.g_00870
OG0001044	Prac.g_01201	Prax.g_00840
OG0001045	Prac.g_01192	Prax.g_00831
OG0001046	Prac.g_01154	Prax.g_00795
OG0001047	Prac.g_01108	Prax.g_00761
OG0001048	Prac.g_01107	Prax.g_00760
OG0001049	Prac.g_01105	Prax.g_00758
OG0001050	Prac.g_01104	Prax.g_00757
OG0001051	Prac.g_01103	Prax.g_00756
OG0001052	Prac.g_01073	Prax.g_00731
OG0001053	Prac.g_01061	Prax.g_00719
OG0001054	Prac.g_00873	Prax.g_00703
OG0001055	Prac.g_00855	Prax.g_00684
OG0001056	Prac.g_00836	Prax.g_00665
OG0001057	Prac.g_00831	Prax.g_00002
OG0001058	Prac.g_00823	Prax.g_00010
OG0001059	Prac.g_00819	Prax.g_00014
OG0001060	Prac.g_00812	Prax.g_00021
OG0001061	Prac.g_00799	Prax.g_00034
OG0001062	Prac.g_00797	Prax.g_00036
OG0001063	Prac.g_00795	Prax.g_00038
OG0001064	Prac.g_00794	Prax.g_00039
OG0001065	Prac.g_00793	Prax.g_00040
OG0001066	Prac.g_00792	Prax.g_00041
OG0001067	Prac.g_00791	Prax.g_00042
OG0001068	Prac.g_00790	Prax.g_00043
OG0001069	Prac.g_00789	Prax.g_00044
OG0001070	Prac.g_00786	Prax.g_00047
OG0001071	Prac.g_00785	Prax.g_00048
OG0001072	Prac.g_00783	Prax.g_00049
OG0001073	Prac.g_00767	Prax.g_00063
OG0001074	Prac.g_00756	Prax.g_00074
OG0001075	Prac.g_00755	Prax.g_00075
OG0001076	Prac.g_00747	Prax.g_00083
OG0001077	Prac.g_00743	Prax.g_00087
OG0001078	Prac.g_00735	Prax.g_00095
OG0001079	Prac.g_00724	Prax.g_00106
OG0001080	Prac.g_00718	Prax.g_00112
OG0001081	Prac.g_00716	Prax.g_00114
OG0001082	Prac.g_00715	Prax.g_00115
OG0001083	Prac.g_00710	Prax.g_00120
OG0001084	Prac.g_00709	Prax.g_00121
OG0001085	Prac.g_00701	Prax.g_00972
OG0001086	Prac.g_00700	Prax.g_00971
OG0001087	Prac.g_00683	Prax.g_00954
OG0001088	Prac.g_00682	Prax.g_00953
OG0001089	Prac.g_00674	Prax.g_00945
OG0001090	Prac.g_01559	Prax.g_00484
OG0001091	Prac.g_01557	Prax.g_00482
OG0001092	Prac.g_01556	Prax.g_00481
OG0001093	Prac.g_01551	Prax.g_00476
OG0001094	Prac.g_01481	Prax.g_00379
OG0001095	Prac.g_01462	Prax.g_00360
OG0001096	Prac.g_01449	Prax.g_00347
OG0001097	Prac.g_01431	Prax.g_00328
OG0001098	Prac.g_01416	Prax.g_00313
OG0001099	Prac.g_01396	Prax.g_00550
OG0001100	Prac.g_01392	Prax.g_00554
OG0001101	Prac.g_01390	Prax.g_00556
OG0001102	Prac.g_01387	Prax.g_00558
OG0001103	Prac.g_01385	Prax.g_00560
OG0001104	Prac.g_01364	Prax.g_00583
OG0001105	Prac.g_01360	Prax.g_00587
OG0001106	Prac.g_01336	Prax.g_00611
OG0001107	Prac.g_01329	Prax.g_00618
OG0001108	Prac.g_01325	Prax.g_01131
OG0001109	Prac.g_01324	Prax.g_01132
OG0001110	Prac.g_01322	Prax.g_01134
OG0001111	Prac.g_01321	Prax.g_01135
OG0001112	Prac.g_01320	Prax.g_01136
OG0001113	Prac.g_01319	Prax.g_01137
OG0001114	Prac.g_01318	Prax.g_01138
OG0001115	Prac.g_01316	Prax.g_01140
OG0001116	Prac.g_01315	Prax.g_01141
OG0001117	Prac.g_01314	Prax.g_01142
OG0001118	Prac.g_01313	Prax.g_01143
OG0001119	Prac.g_01312	Prax.g_01144
OG0001120	Prac.g_01310	Prax.g_01146
OG0001121	Prac.g_01020	Prax.g_00159
OG0001122	Prac.g_01284	Prax.g_01176
OG0001123	Prac.g_01280	Prax.g_01180
OG0001124	Prac.g_01278	Prax.g_01182
OG0001125	Prac.g_01277	Prax.g_01183
OG0001126	Prac.g_01267	Prax.g_01193
OG0001127	Prac.g_01266	Prax.g_01194
OG0001128	Prac.g_01264	Prax.g_01196
OG0001129	Prac.g_01263	Prax.g_01197
OG0001130	Prac.g_01262	Prax.g_01198
OG0001131	Prac.g_01225	Prax.g_01235
OG0001132	Prac.g_01216	Prax.g_01245
OG0001133	Prac.g_01031	Prax.g_00146
OG0001134	Prac.g_01018	Prax.g_00161
OG0001135	Prac.g_01015	Prax.g_00164
OG0001136	Prac.g_00988	Prax.g_00197
OG0001137	Prac.g_00977	Prax.g_00208
OG0001138	Prac.g_00959	Prax.g_00226
OG0001139	Prac.g_00958	Prax.g_00227
OG0001140	Prac.g_00957	Prax.g_00228
OG0001141	Prac.g_00956	Prax.g_00229
OG0001142	Prac.g_00955	Prax.g_00230
OG0001143	Prac.g_00948	Prax.g_00237
OG0001144	Prac.g_00943	Prax.g_00242
OG0001145	Prac.g_00167	Prax.g_01907
OG0001146	Prac.g_00179	Prax.g_01895
OG0001147	Prac.g_00203	Prax.g_01877
OG0001148	Prac.g_00219	Prax.g_01861
OG0001149	Prac.g_00220	Prax.g_01860
OG0001150	Prac.g_00221	Prax.g_01859
OG0001151	Prac.g_00232	Prax.g_01848
OG0001152	Prac.g_00233	Prax.g_01847
OG0001153	Prac.g_00379	Prax.g_01696
OG0001154	Prac.g_00378	Prax.g_01695
OG0001155	Prac.g_00366	Prax.g_01683
