Orthogroup	Prac	Pran
OG0000573	Prac.g_00780	Pran.g_01586
OG0000574	Prac.g_00779	Pran.g_01585
OG0000575	Prac.g_00775	Pran.g_01581
OG0000576	Prac.g_00772	Pran.g_01579
OG0000577	Prac.g_00771	Pran.g_01578
OG0000578	Prac.g_00770	Pran.g_01577
OG0000579	Prac.g_00769	Pran.g_01576
OG0000580	Prac.g_00768	Pran.g_01575
OG0000581	Prac.g_00766	Pran.g_01573
OG0000582	Prac.g_00763	Pran.g_01570
OG0000583	Prac.g_00762	Pran.g_01569
OG0000584	Prac.g_00761	Pran.g_01568
OG0000585	Prac.g_00759	Pran.g_01566
OG0000586	Prac.g_00758	Pran.g_01565
OG0000587	Prac.g_00757	Pran.g_01564
OG0000588	Prac.g_00753	Pran.g_01560
OG0000589	Prac.g_00750	Pran.g_01557
OG0000590	Prac.g_00749	Pran.g_01556
OG0000591	Prac.g_00746	Pran.g_01553
OG0000592	Prac.g_00745	Pran.g_01552
OG0000593	Prac.g_00739	Pran.g_01546
OG0000594	Prac.g_00738	Pran.g_01545
OG0000595	Prac.g_00737	Pran.g_01544
OG0000596	Prac.g_00733	Pran.g_01540
OG0000597	Prac.g_00731	Pran.g_01538
OG0000598	Prac.g_00730	Pran.g_01537
OG0000599	Prac.g_00727	Pran.g_01534
OG0000600	Prac.g_00726	Pran.g_01533
OG0000601	Prac.g_00725	Pran.g_01532
OG0000602	Prac.g_00723	Pran.g_01530
OG0000603	Prac.g_00722	Pran.g_01529
OG0000604	Prac.g_00721	Pran.g_01528
OG0000605	Prac.g_00720	Pran.g_01527
OG0000606	Prac.g_00717	Pran.g_01524
OG0000607	Prac.g_00714	Pran.g_01521
OG0000608	Prac.g_00713	Pran.g_01520
OG0000609	Prac.g_00712	Pran.g_01519
OG0000610	Prac.g_00707	Pran.g_01514
OG0000611	Prac.g_00704	Pran.g_01511
OG0000612	Prac.g_00703	Pran.g_01510
OG0000613	Prac.g_00698	Pran.g_01505
OG0000614	Prac.g_00679	Pran.g_01486
OG0000615	Prac.g_00671	Pran.g_01478
OG0000616	Prac.g_00667	Pran.g_01472
OG0000617	Prac.g_01554	Pran.g_01454
OG0000618	Prac.g_01553	Pran.g_01453
OG0000619	Prac.g_01552	Pran.g_01452
OG0000620	Prac.g_01549	Pran.g_01449
OG0000621	Prac.g_01548	Pran.g_01448
OG0000622	Prac.g_01547	Pran.g_01447
OG0000623	Prac.g_01546	Pran.g_01446
OG0000624	Prac.g_01545	Pran.g_01445
OG0000625	Prac.g_01544	Pran.g_01444
OG0000626	Prac.g_01543	Pran.g_01443
OG0000627	Prac.g_01542	Pran.g_01442
OG0000628	Prac.g_01541	Pran.g_01441
OG0000629	Prac.g_01540	Pran.g_01440
OG0000630	Prac.g_01537	Pran.g_01437
OG0000631	Prac.g_01484	Pran.g_01352
OG0000632	Prac.g_01483	Pran.g_01351
OG0000633	Prac.g_01482	Pran.g_01350
OG0000634	Prac.g_01479	Pran.g_01347
OG0000635	Prac.g_01478	Pran.g_01346
OG0000636	Prac.g_01476	Pran.g_01344
OG0000637	Prac.g_01474	Pran.g_01342
OG0000638	Prac.g_01473	Pran.g_01341
OG0000639	Prac.g_01472	Pran.g_01340
OG0000640	Prac.g_01471	Pran.g_01339
OG0000641	Prac.g_01467	Pran.g_01335
OG0000642	Prac.g_01466	Pran.g_01334
OG0000643	Prac.g_01465	Pran.g_01333
OG0000644	Prac.g_01464	Pran.g_01332
OG0000645	Prac.g_01463	Pran.g_01331
OG0000646	Prac.g_01461	Pran.g_01329
OG0000647	Prac.g_01460	Pran.g_01328
OG0000648	Prac.g_01458	Pran.g_01326
OG0000649	Prac.g_01457	Pran.g_01325
OG0000650	Prac.g_01456	Pran.g_01324
OG0000651	Prac.g_01455	Pran.g_01323
OG0000652	Prac.g_01454	Pran.g_01322
OG0000653	Prac.g_01452	Pran.g_01320
OG0000654	Prac.g_01451	Pran.g_01319
OG0000655	Prac.g_01450	Pran.g_01318
OG0000656	Prac.g_01447	Pran.g_01315
OG0000657	Prac.g_01440	Pran.g_01308
OG0000658	Prac.g_01439	Pran.g_01307
OG0000659	Prac.g_01438	Pran.g_01306
OG0000660	Prac.g_01434	Pran.g_01302
OG0000661	Prac.g_01432	Pran.g_01300
OG0000662	Prac.g_01430	Pran.g_01298
OG0000663	Prac.g_01428	Pran.g_01296
OG0000664	Prac.g_01427	Pran.g_01295
OG0000665	Prac.g_01423	Pran.g_01291
OG0000666	Prac.g_01422	Pran.g_01290
OG0000667	Prac.g_01418	Pran.g_01285
OG0000668	Prac.g_01401	Pran.g_00413
OG0000669	Prac.g_01393	Pran.g_00421
OG0000670	Prac.g_01391	Pran.g_00423
OG0000671	Prac.g_01389	Pran.g_00425
OG0000672	Prac.g_01386	Pran.g_00427
OG0000673	Prac.g_01383	Pran.g_00430
OG0000674	Prac.g_01381	Pran.g_00432
OG0000675	Prac.g_01380	Pran.g_00433
OG0000676	Prac.g_01378	Pran.g_00435
OG0000677	Prac.g_01377	Pran.g_00436
OG0000678	Prac.g_01375	Pran.g_00438
OG0000679	Prac.g_01371	Pran.g_00442
OG0000680	Prac.g_01370	Pran.g_00443
OG0000681	Prac.g_01368	Pran.g_00445
OG0000682	Prac.g_01367	Pran.g_00446
OG0000683	Prac.g_01366	Pran.g_00447
OG0000684	Prac.g_01365	Pran.g_00449
OG0000685	Prac.g_01363	Pran.g_00451
OG0000686	Prac.g_01362	Pran.g_00452
OG0000687	Prac.g_01361	Pran.g_00453
OG0000688	Prac.g_01358	Pran.g_00456
OG0000689	Prac.g_01357	Pran.g_00457
OG0000690	Prac.g_01356	Pran.g_00458
OG0000691	Prac.g_01355	Pran.g_00459
OG0000692	Prac.g_01353	Pran.g_00461
OG0000693	Prac.g_01352	Pran.g_00462
OG0000694	Prac.g_01351	Pran.g_00463
OG0000695	Prac.g_01349	Pran.g_00465
OG0000696	Prac.g_01348	Pran.g_00466
OG0000697	Prac.g_01347	Pran.g_00467
OG0000698	Prac.g_01344	Pran.g_00470
OG0000699	Prac.g_01343	Pran.g_00471
OG0000700	Prac.g_01342	Pran.g_00472
OG0000701	Prac.g_01341	Pran.g_00473
OG0000702	Prac.g_01339	Pran.g_00475
OG0000703	Prac.g_01338	Pran.g_00476
OG0000704	Prac.g_01337	Pran.g_00477
OG0000705	Prac.g_01333	Pran.g_00481
OG0000706	Prac.g_01332	Pran.g_00482
OG0000707	Prac.g_01331	Pran.g_00483
OG0000708	Prac.g_01330	Pran.g_00484
OG0000709	Prac.g_01326	Pran.g_00488
OG0000710	Prac.g_01323	Pran.g_00491
OG0000711	Prac.g_01307	Pran.g_00508
OG0000712	Prac.g_01305	Pran.g_00510
OG0000713	Prac.g_01304	Pran.g_00511
OG0000714	Prac.g_01303	Pran.g_00512
OG0000715	Prac.g_01301	Pran.g_00514
OG0000716	Prac.g_01299	Pran.g_00516
OG0000717	Prac.g_01298	Pran.g_00517
OG0000718	Prac.g_01287	Pran.g_00537
OG0000719	Prac.g_01285	Pran.g_00539
OG0000720	Prac.g_01276	Pran.g_00548
OG0000721	Prac.g_01274	Pran.g_00550
OG0000722	Prac.g_01273	Pran.g_00551
OG0000723	Prac.g_01270	Pran.g_00554
OG0000724	Prac.g_01261	Pran.g_00563
OG0000725	Prac.g_01255	Pran.g_00569
OG0000726	Prac.g_01254	Pran.g_00570
OG0000727	Prac.g_01253	Pran.g_00571
OG0000728	Prac.g_01251	Pran.g_00573
OG0000729	Prac.g_01205	Pran.g_00133
OG0000730	Prac.g_01046	Pran.g_00129
OG0000731	Prac.g_01042	Pran.g_00125
OG0000732	Prac.g_01036	Pran.g_00115
OG0000733	Prac.g_01017	Pran.g_00092
OG0000734	Prac.g_01000	Pran.g_00075
OG0000735	Prac.g_00998	Pran.g_00073
OG0000736	Prac.g_00997	Pran.g_00072
OG0000737	Prac.g_00996	Pran.g_00071
OG0000738	Prac.g_00992	Pran.g_00067
OG0000739	Prac.g_00991	Pran.g_00066
OG0000740	Prac.g_00990	Pran.g_00065
OG0000741	Prac.g_00989	Pran.g_00064
OG0000742	Prac.g_00986	Pran.g_00061
OG0000743	Prac.g_00984	Pran.g_00059
OG0000744	Prac.g_00983	Pran.g_00058
OG0000745	Prac.g_00982	Pran.g_00057
OG0000746	Prac.g_00980	Pran.g_00055
OG0000747	Prac.g_00979	Pran.g_00054
OG0000748	Prac.g_00976	Pran.g_00051
OG0000749	Prac.g_00975	Pran.g_00050
OG0000750	Prac.g_00974	Pran.g_00049
OG0000751	Prac.g_00972	Pran.g_00047
OG0000752	Prac.g_00970	Pran.g_00045
OG0000753	Prac.g_00967	Pran.g_00042
OG0000754	Prac.g_00964	Pran.g_00039
OG0000755	Prac.g_00961	Pran.g_00036
OG0000756	Prac.g_00960	Pran.g_00035
OG0000757	Prac.g_00954	Pran.g_00029
OG0000758	Prac.g_00953	Pran.g_00028
OG0000759	Prac.g_00952	Pran.g_00027
OG0000760	Prac.g_00951	Pran.g_00026
OG0000761	Prac.g_00950	Pran.g_00025
OG0000762	Prac.g_00949	Pran.g_00024
OG0000763	Prac.g_00947	Pran.g_00022
OG0000764	Prac.g_00946	Pran.g_00021
OG0000765	Prac.g_00937	Pran.g_00012
OG0000766	Prac.g_00936	Pran.g_00011
OG0000767	Prac.g_00934	Pran.g_00009
OG0000768	Prac.g_00933	Pran.g_00008
OG0000769	Prac.g_00931	Pran.g_00006
OG0000770	Prac.g_00929	Pran.g_00004
OG0000771	Prac.g_00448	Pran.g_00918
OG0000772	Prac.g_00154	Pran.g_00899
OG0000773	Prac.g_00166	Pran.g_00885
OG0000774	Prac.g_00168	Pran.g_00883
OG0000775	Prac.g_00170	Pran.g_00881
OG0000776	Prac.g_00171	Pran.g_00880
OG0000777	Prac.g_00172	Pran.g_00879
OG0000778	Prac.g_00173	Pran.g_00878
OG0000779	Prac.g_00177	Pran.g_00874
OG0000780	Prac.g_00178	Pran.g_00873
OG0000781	Prac.g_00181	Pran.g_00870
OG0000782	Prac.g_00182	Pran.g_00869
OG0000783	Prac.g_00183	Pran.g_00868
OG0000784	Prac.g_00184	Pran.g_00867
OG0000785	Prac.g_00186	Pran.g_00865
OG0000786	Prac.g_00188	Pran.g_00863
OG0000787	Prac.g_00189	Pran.g_00862
OG0000788	Prac.g_00204	Pran.g_00853
OG0000789	Prac.g_00207	Pran.g_00850
OG0000790	Prac.g_00222	Pran.g_00836
OG0000791	Prac.g_00224	Pran.g_00834
OG0000792	Prac.g_00225	Pran.g_00833
OG0000793	Prac.g_00228	Pran.g_00830
OG0000794	Prac.g_00229	Pran.g_00829
OG0000795	Prac.g_00230	Pran.g_00828
OG0000796	Prac.g_00234	Pran.g_00824
OG0000797	Prac.g_00235	Pran.g_00823
OG0000798	Prac.g_00262	Pran.g_00789
OG0000799	Prac.g_00429	Pran.g_00751
OG0000800	Prac.g_00428	Pran.g_00750
OG0000801	Prac.g_00427	Pran.g_00749
OG0000802	Prac.g_00425	Pran.g_00747
OG0000803	Prac.g_00423	Pran.g_00745
OG0000804	Prac.g_00422	Pran.g_00744
OG0000805	Prac.g_00420	Pran.g_00742
OG0000806	Prac.g_00418	Pran.g_00740
OG0000807	Prac.g_00417	Pran.g_00739
OG0000808	Prac.g_00416	Pran.g_00738
OG0000809	Prac.g_00413	Pran.g_00735
OG0000810	Prac.g_00412	Pran.g_00734
OG0000811	Prac.g_00408	Pran.g_00730
OG0000812	Prac.g_00406	Pran.g_00728
OG0000813	Prac.g_00405	Pran.g_00727
OG0000814	Prac.g_00403	Pran.g_00725
OG0000815	Prac.g_00402	Pran.g_00724
OG0000816	Prac.g_00400	Pran.g_00722
OG0000817	Prac.g_00399	Pran.g_00721
OG0000818	Prac.g_00394	Pran.g_00716
OG0000819	Prac.g_00393	Pran.g_00715
OG0000820	Prac.g_00392	Pran.g_00714
OG0000821	Prac.g_00388	Pran.g_00710
OG0000822	Prac.g_00387	Pran.g_00709
OG0000823	Prac.g_00386	Pran.g_00708
OG0000824	Prac.g_00383	Pran.g_00705
OG0000825	Prac.g_00382	Pran.g_00704
OG0000826	Prac.g_00381	Pran.g_00703
OG0000827	Prac.g_00380	Pran.g_00702
OG0000828	Prac.g_00377	Pran.g_00699
OG0000829	Prac.g_00376	Pran.g_00698
OG0000830	Prac.g_00375	Pran.g_00697
OG0000831	Prac.g_00373	Pran.g_00695
OG0000832	Prac.g_00367	Pran.g_00689
OG0000833	Prac.g_00359	Pran.g_00681
OG0000834	Prac.g_00358	Pran.g_00680
OG0000835	Prac.g_00357	Pran.g_00679
OG0000836	Prac.g_00356	Pran.g_00678
OG0000837	Prac.g_00355	Pran.g_00677
OG0000838	Prac.g_00353	Pran.g_00675
OG0000839	Prac.g_00352	Pran.g_00674
OG0000840	Prac.g_00351	Pran.g_00673
OG0000841	Prac.g_00350	Pran.g_00672
OG0000842	Prac.g_00349	Pran.g_00671
OG0000843	Prac.g_00348	Pran.g_00670
OG0000844	Prac.g_00347	Pran.g_00669
OG0000845	Prac.g_00346	Pran.g_00668
OG0000846	Prac.g_00345	Pran.g_00667
OG0000847	Prac.g_00344	Pran.g_00666
OG0000848	Prac.g_00343	Pran.g_00665
OG0000849	Prac.g_00342	Pran.g_00664
OG0000850	Prac.g_00340	Pran.g_00662
OG0000851	Prac.g_00339	Pran.g_00661
OG0000852	Prac.g_00338	Pran.g_00660
OG0000853	Prac.g_00334	Pran.g_00656
OG0000854	Prac.g_00332	Pran.g_00654
OG0000855	Prac.g_00331	Pran.g_00653
OG0000856	Prac.g_00317	Pran.g_00636
OG0000857	Prac.g_00288	Pran.g_00598
OG0000858	Prac.g_00631	Pran.g_00964
OG0000859	Prac.g_00630	Pran.g_00965
OG0000860	Prac.g_00623	Pran.g_00972
OG0000861	Prac.g_00622	Pran.g_00973
OG0000862	Prac.g_00621	Pran.g_00974
OG0000863	Prac.g_00619	Pran.g_00976
OG0000864	Prac.g_00618	Pran.g_00977
OG0000865	Prac.g_00617	Pran.g_00978
OG0000866	Prac.g_00616	Pran.g_00979
OG0000867	Prac.g_00615	Pran.g_00980
OG0000868	Prac.g_00614	Pran.g_00981
OG0000869	Prac.g_00610	Pran.g_00985
OG0000870	Prac.g_00605	Pran.g_00990
OG0000871	Prac.g_00604	Pran.g_00991
OG0000872	Prac.g_00603	Pran.g_00992
OG0000873	Prac.g_00600	Pran.g_00995
OG0000874	Prac.g_00597	Pran.g_00998
OG0000875	Prac.g_00596	Pran.g_00999
OG0000876	Prac.g_00595	Pran.g_01000
OG0000877	Prac.g_00593	Pran.g_01002
OG0000878	Prac.g_00592	Pran.g_01003
OG0000879	Prac.g_00591	Pran.g_01004
OG0000880	Prac.g_00590	Pran.g_01005
OG0000881	Prac.g_00586	Pran.g_01009
OG0000882	Prac.g_00581	Pran.g_01014
OG0000883	Prac.g_00580	Pran.g_01015
OG0000884	Prac.g_00578	Pran.g_01017
OG0000885	Prac.g_00577	Pran.g_01018
OG0000886	Prac.g_00576	Pran.g_01019
OG0000887	Prac.g_00575	Pran.g_01020
OG0000888	Prac.g_00573	Pran.g_01022
OG0000889	Prac.g_00571	Pran.g_01024
OG0000890	Prac.g_00570	Pran.g_01025
OG0000891	Prac.g_00569	Pran.g_01026
OG0000892	Prac.g_00471	Pran.g_01028
OG0000893	Prac.g_00476	Pran.g_01032
OG0000894	Prac.g_00478	Pran.g_01034
OG0000895	Prac.g_00481	Pran.g_01037
OG0000896	Prac.g_00482	Pran.g_01038
OG0000897	Prac.g_00484	Pran.g_01040
OG0000898	Prac.g_00485	Pran.g_01041
OG0000899	Prac.g_00486	Pran.g_01042
OG0000900	Prac.g_00487	Pran.g_01044
OG0000901	Prac.g_00490	Pran.g_01047
OG0000902	Prac.g_00492	Pran.g_01049
OG0000903	Prac.g_00495	Pran.g_01052
OG0000904	Prac.g_00497	Pran.g_01054
OG0000905	Prac.g_00502	Pran.g_01058
OG0000906	Prac.g_00503	Pran.g_01059
OG0000907	Prac.g_00506	Pran.g_01062
OG0000908	Prac.g_00509	Pran.g_01065
OG0000909	Prac.g_00510	Pran.g_01066
OG0000910	Prac.g_00511	Pran.g_01067
OG0000911	Prac.g_00513	Pran.g_01070
OG0000912	Prac.g_00514	Pran.g_01071
OG0000913	Prac.g_00515	Pran.g_01072
OG0000914	Prac.g_00516	Pran.g_01073
OG0000915	Prac.g_00517	Pran.g_01074
OG0000916	Prac.g_00518	Pran.g_01075
OG0000917	Prac.g_00519	Pran.g_01076
OG0000918	Prac.g_00520	Pran.g_01077
OG0000919	Prac.g_00521	Pran.g_01078
OG0000920	Prac.g_00522	Pran.g_01079
OG0000921	Prac.g_00523	Pran.g_01080
OG0000922	Prac.g_00524	Pran.g_01081
OG0000923	Prac.g_00528	Pran.g_01085
OG0000924	Prac.g_00529	Pran.g_01086
OG0000925	Prac.g_00530	Pran.g_01087
OG0000926	Prac.g_00531	Pran.g_01088
OG0000927	Prac.g_00533	Pran.g_01090
OG0000928	Prac.g_00534	Pran.g_01091
OG0000929	Prac.g_00535	Pran.g_01092
OG0000930	Prac.g_00536	Pran.g_01093
OG0000931	Prac.g_00537	Pran.g_01094
OG0000932	Prac.g_00538	Pran.g_01095
OG0000933	Prac.g_00542	Pran.g_01099
OG0000934	Prac.g_00544	Pran.g_01101
OG0000935	Prac.g_00545	Pran.g_01102
OG0000936	Prac.g_00546	Pran.g_01103
OG0000937	Prac.g_00547	Pran.g_01104
OG0000938	Prac.g_00549	Pran.g_01106
OG0000939	Prac.g_00550	Pran.g_01107
OG0000940	Prac.g_00556	Pran.g_01114
OG0000941	Prac.g_00558	Pran.g_01116
OG0000942	Prac.g_00560	Pran.g_01118
OG0000943	Prac.g_00561	Pran.g_01119
OG0000944	Prac.g_00562	Pran.g_01120
OG0000945	Prac.g_00563	Pran.g_01121
OG0000946	Prac.g_00005	Pran.g_01125
OG0000947	Prac.g_00007	Pran.g_01127
OG0000948	Prac.g_00008	Pran.g_01128
OG0000949	Prac.g_00011	Pran.g_01131
OG0000950	Prac.g_00016	Pran.g_01136
OG0000951	Prac.g_00020	Pran.g_01139
OG0000952	Prac.g_00024	Pran.g_01143
OG0000953	Prac.g_00027	Pran.g_01146
OG0000954	Prac.g_00031	Pran.g_01150
OG0000955	Prac.g_00032	Pran.g_01151
OG0000956	Prac.g_00034	Pran.g_01153
OG0000957	Prac.g_00039	Pran.g_01158
OG0000958	Prac.g_00040	Pran.g_01159
OG0000959	Prac.g_00044	Pran.g_01163
OG0000960	Prac.g_00045	Pran.g_01164
OG0000961	Prac.g_00047	Pran.g_01166
OG0000962	Prac.g_00049	Pran.g_01168
OG0000963	Prac.g_00052	Pran.g_01172
OG0000964	Prac.g_00053	Pran.g_01173
OG0000965	Prac.g_00054	Pran.g_01174
OG0000966	Prac.g_00061	Pran.g_01182
OG0000967	Prac.g_00065	Pran.g_01186
OG0000968	Prac.g_00067	Pran.g_01188
OG0000969	Prac.g_00068	Pran.g_01189
OG0000970	Prac.g_00069	Pran.g_01190
OG0000971	Prac.g_00070	Pran.g_01191
OG0000972	Prac.g_00071	Pran.g_01192
OG0000973	Prac.g_00072	Pran.g_01193
OG0000974	Prac.g_00073	Pran.g_01194
OG0000975	Prac.g_00074	Pran.g_01195
OG0000976	Prac.g_00075	Pran.g_01196
OG0000977	Prac.g_00076	Pran.g_01197
OG0000978	Prac.g_00077	Pran.g_01198
OG0000979	Prac.g_00080	Pran.g_01201
OG0000980	Prac.g_00082	Pran.g_01202
OG0000981	Prac.g_00084	Pran.g_01204
OG0000982	Prac.g_00086	Pran.g_01206
OG0000983	Prac.g_00087	Pran.g_01207
OG0000984	Prac.g_00088	Pran.g_01208
OG0000985	Prac.g_00091	Pran.g_01211
OG0000986	Prac.g_00093	Pran.g_01213
OG0000987	Prac.g_00094	Pran.g_01214
OG0000988	Prac.g_00097	Pran.g_01217
OG0000989	Prac.g_00100	Pran.g_01221
OG0000990	Prac.g_00103	Pran.g_01224
OG0000991	Prac.g_00104	Pran.g_01225
OG0000992	Prac.g_00106	Pran.g_01227
OG0000993	Prac.g_00107	Pran.g_01228
OG0000994	Prac.g_00108	Pran.g_01229
OG0000995	Prac.g_00112	Pran.g_01233
OG0000996	Prac.g_00113	Pran.g_01234
OG0000997	Prac.g_00114	Pran.g_01235
OG0000998	Prac.g_00116	Pran.g_01237
OG0000999	Prac.g_00117	Pran.g_01238
OG0001000	Prac.g_00120	Pran.g_01241
OG0001001	Prac.g_00122	Pran.g_01243
OG0001002	Prac.g_00126	Pran.g_01247
OG0001003	Prac.g_00127	Pran.g_01249
OG0001004	Prac.g_00128	Pran.g_01250
OG0001005	Prac.g_00129	Pran.g_01251
OG0001006	Prac.g_01949	Pran.g_01255
OG0001007	Prac.g_01947	Pran.g_01257
OG0001008	Prac.g_01110	Pran.g_01743
OG0001009	Prac.g_01920	Pran.g_00397
OG0001010	Prac.g_01919	Pran.g_00396
OG0001011	Prac.g_01918	Pran.g_00395
OG0001012	Prac.g_01889	Pran.g_00382
OG0001013	Prac.g_01883	Pran.g_00377
OG0001014	Prac.g_01880	Pran.g_00374
OG0001015	Prac.g_01879	Pran.g_00373
OG0001016	Prac.g_01858	Pran.g_00359
OG0001017	Prac.g_01854	Pran.g_00355
OG0001018	Prac.g_01851	Pran.g_00352
OG0001019	Prac.g_01842	Pran.g_00343
OG0001020	Prac.g_01841	Pran.g_00342
OG0001021	Prac.g_01840	Pran.g_00341
OG0001022	Prac.g_01837	Pran.g_00339
OG0001023	Prac.g_01836	Pran.g_00338
OG0001024	Prac.g_01833	Pran.g_00335
OG0001025	Prac.g_01827	Pran.g_00329
OG0001026	Prac.g_01820	Pran.g_00322
OG0001027	Prac.g_01819	Pran.g_00321
OG0001028	Prac.g_01817	Pran.g_00319
OG0001029	Prac.g_01816	Pran.g_00318
OG0001030	Prac.g_01801	Pran.g_00304
OG0001031	Prac.g_01744	Pran.g_00246
OG0001032	Prac.g_01743	Pran.g_00245
OG0001033	Prac.g_01722	Pran.g_00224
OG0001034	Prac.g_01694	Pran.g_00196
OG0001035	Prac.g_01677	Pran.g_01938
OG0001036	Prac.g_01672	Pran.g_01934
OG0001037	Prac.g_01671	Pran.g_01933
OG0001038	Prac.g_01653	Pran.g_01916
OG0001039	Prac.g_01650	Pran.g_01913
OG0001040	Prac.g_01648	Pran.g_01911
OG0001041	Prac.g_01644	Pran.g_01907
OG0001042	Prac.g_01627	Pran.g_01890
OG0001043	Prac.g_01626	Pran.g_01889
OG0001044	Prac.g_01201	Pran.g_01861
OG0001045	Prac.g_01192	Pran.g_01853
OG0001046	Prac.g_01154	Pran.g_01816
OG0001047	Prac.g_01108	Pran.g_01741
OG0001048	Prac.g_01107	Pran.g_01740
OG0001049	Prac.g_01105	Pran.g_01738
OG0001050	Prac.g_01104	Pran.g_01737
OG0001051	Prac.g_01103	Pran.g_01736
OG0001052	Prac.g_01073	Pran.g_01707
OG0001053	Prac.g_01061	Pran.g_01695
OG0001054	Prac.g_00873	Pran.g_01680
OG0001055	Prac.g_00855	Pran.g_01661
OG0001056	Prac.g_00836	Pran.g_01642
OG0001057	Prac.g_00831	Pran.g_01637
OG0001058	Prac.g_00823	Pran.g_01629
OG0001059	Prac.g_00819	Pran.g_01625
OG0001060	Prac.g_00812	Pran.g_01618
OG0001061	Prac.g_00799	Pran.g_01604
OG0001062	Prac.g_00797	Pran.g_01602
OG0001063	Prac.g_00795	Pran.g_01600
OG0001064	Prac.g_00794	Pran.g_01599
OG0001065	Prac.g_00793	Pran.g_01598
OG0001066	Prac.g_00792	Pran.g_01597
OG0001067	Prac.g_00791	Pran.g_01596
OG0001068	Prac.g_00790	Pran.g_01595
OG0001069	Prac.g_00789	Pran.g_01594
OG0001070	Prac.g_00786	Pran.g_01591
OG0001071	Prac.g_00785	Pran.g_01590
OG0001072	Prac.g_00783	Pran.g_01588
OG0001073	Prac.g_00767	Pran.g_01574
OG0001074	Prac.g_00756	Pran.g_01563
OG0001075	Prac.g_00755	Pran.g_01562
OG0001076	Prac.g_00747	Pran.g_01554
OG0001077	Prac.g_00743	Pran.g_01550
OG0001078	Prac.g_00735	Pran.g_01542
OG0001079	Prac.g_00724	Pran.g_01531
OG0001080	Prac.g_00718	Pran.g_01525
OG0001081	Prac.g_00716	Pran.g_01523
OG0001082	Prac.g_00715	Pran.g_01522
OG0001083	Prac.g_00710	Pran.g_01517
OG0001084	Prac.g_00709	Pran.g_01516
OG0001085	Prac.g_00701	Pran.g_01508
OG0001086	Prac.g_00700	Pran.g_01507
OG0001087	Prac.g_00683	Pran.g_01490
OG0001088	Prac.g_00682	Pran.g_01489
OG0001089	Prac.g_00674	Pran.g_01481
OG0001090	Prac.g_01559	Pran.g_01459
OG0001091	Prac.g_01557	Pran.g_01457
OG0001092	Prac.g_01556	Pran.g_01456
OG0001093	Prac.g_01551	Pran.g_01451
OG0001094	Prac.g_01481	Pran.g_01349
OG0001095	Prac.g_01462	Pran.g_01330
OG0001096	Prac.g_01449	Pran.g_01317
OG0001097	Prac.g_01431	Pran.g_01299
OG0001098	Prac.g_01416	Pran.g_01283
OG0001099	Prac.g_01396	Pran.g_00418
OG0001100	Prac.g_01392	Pran.g_00422
OG0001101	Prac.g_01390	Pran.g_00424
OG0001102	Prac.g_01387	Pran.g_00426
OG0001103	Prac.g_01385	Pran.g_00428
OG0001104	Prac.g_01364	Pran.g_00450
OG0001105	Prac.g_01360	Pran.g_00454
OG0001106	Prac.g_01336	Pran.g_00478
OG0001107	Prac.g_01329	Pran.g_00485
OG0001108	Prac.g_01325	Pran.g_00489
OG0001109	Prac.g_01324	Pran.g_00490
OG0001110	Prac.g_01322	Pran.g_00492
OG0001111	Prac.g_01321	Pran.g_00493
OG0001112	Prac.g_01320	Pran.g_00494
OG0001113	Prac.g_01319	Pran.g_00495
OG0001114	Prac.g_01318	Pran.g_00496
OG0001115	Prac.g_01316	Pran.g_00498
OG0001116	Prac.g_01315	Pran.g_00499
OG0001117	Prac.g_01314	Pran.g_00500
OG0001118	Prac.g_01313	Pran.g_00501
OG0001119	Prac.g_01312	Pran.g_00502
OG0001120	Prac.g_01310	Pran.g_00504
OG0001121	Prac.g_01020	Pran.g_00095
OG0001122	Prac.g_01284	Pran.g_00540
OG0001123	Prac.g_01280	Pran.g_00544
OG0001124	Prac.g_01278	Pran.g_00546
OG0001125	Prac.g_01277	Pran.g_00547
OG0001126	Prac.g_01267	Pran.g_00557
OG0001127	Prac.g_01266	Pran.g_00558
OG0001128	Prac.g_01264	Pran.g_00560
OG0001129	Prac.g_01263	Pran.g_00561
OG0001130	Prac.g_01262	Pran.g_00562
OG0001131	Prac.g_01225	Pran.g_00154
OG0001132	Prac.g_01216	Pran.g_00144
OG0001133	Prac.g_01031	Pran.g_00110
OG0001134	Prac.g_01018	Pran.g_00093
OG0001135	Prac.g_01015	Pran.g_00090
OG0001136	Prac.g_00988	Pran.g_00063
OG0001137	Prac.g_00977	Pran.g_00052
OG0001138	Prac.g_00959	Pran.g_00034
OG0001139	Prac.g_00958	Pran.g_00033
OG0001140	Prac.g_00957	Pran.g_00032
OG0001141	Prac.g_00956	Pran.g_00031
OG0001142	Prac.g_00955	Pran.g_00030
OG0001143	Prac.g_00948	Pran.g_00023
OG0001144	Prac.g_00943	Pran.g_00018
OG0001145	Prac.g_00167	Pran.g_00884
OG0001146	Prac.g_00179	Pran.g_00872
OG0001147	Prac.g_00203	Pran.g_00854
OG0001148	Prac.g_00219	Pran.g_00839
OG0001149	Prac.g_00220	Pran.g_00838
OG0001150	Prac.g_00221	Pran.g_00837
OG0001151	Prac.g_00232	Pran.g_00826
OG0001152	Prac.g_00233	Pran.g_00825
OG0001153	Prac.g_00379	Pran.g_00701
OG0001154	Prac.g_00378	Pran.g_00700
