Orthogroup	Prac	Syaq
OG0000585	Prac.g_00759	Syaq.g_02017
OG0000586	Prac.g_00758	Syaq.g_02018
OG0000587	Prac.g_00757	Syaq.g_02020
OG0000588	Prac.g_00753	Syaq.g_02043
OG0000589	Prac.g_00750	Syaq.g_02057
OG0000590	Prac.g_00749	Syaq.g_02058
OG0000591	Prac.g_00746	Syaq.g_02066
OG0000592	Prac.g_00745	Syaq.g_02067
OG0000593	Prac.g_00739	Syaq.g_02078
OG0000594	Prac.g_00738	Syaq.g_02079
OG0000595	Prac.g_00737	Syaq.g_02080
OG0000596	Prac.g_00733	Syaq.g_02085
OG0000597	Prac.g_00731	Syaq.g_02088
OG0000598	Prac.g_00730	Syaq.g_02089
OG0000599	Prac.g_00727	Syaq.g_02096
OG0000600	Prac.g_00726	Syaq.g_02097
OG0000601	Prac.g_00725	Syaq.g_02098
OG0000602	Prac.g_00723	Syaq.g_02104
OG0000603	Prac.g_00722	Syaq.g_02105
OG0000604	Prac.g_00721	Syaq.g_02107
OG0000605	Prac.g_00720	Syaq.g_02151
OG0000606	Prac.g_00717	Syaq.g_02231
OG0000607	Prac.g_00714	Syaq.g_02234
OG0000608	Prac.g_00713	Syaq.g_02235
OG0000609	Prac.g_00712	Syaq.g_02237
OG0000610	Prac.g_00707	Syaq.g_02244
OG0000611	Prac.g_00704	Syaq.g_02247
OG0000612	Prac.g_00703	Syaq.g_02248
OG0000613	Prac.g_00698	Syaq.g_00885
OG0000614	Prac.g_00679	Syaq.g_02588
OG0000615	Prac.g_00671	Syaq.g_02302
OG0000616	Prac.g_00667	Syaq.g_01168
OG0000617	Prac.g_01554	Syaq.g_00031
OG0000618	Prac.g_01553	Syaq.g_00032
OG0000619	Prac.g_01552	Syaq.g_00033
OG0000620	Prac.g_01549	Syaq.g_00038
OG0000621	Prac.g_01548	Syaq.g_00039
OG0000622	Prac.g_01547	Syaq.g_00040
OG0000623	Prac.g_01546	Syaq.g_00041
OG0000624	Prac.g_01545	Syaq.g_00042
OG0000625	Prac.g_01544	Syaq.g_00043
OG0000626	Prac.g_01543	Syaq.g_00044
OG0000627	Prac.g_01542	Syaq.g_02425
OG0000628	Prac.g_01541	Syaq.g_02426
OG0000629	Prac.g_01540	Syaq.g_02429
OG0000630	Prac.g_01537	Syaq.g_02433
OG0000631	Prac.g_01484	Syaq.g_02441
OG0000632	Prac.g_01483	Syaq.g_02442
OG0000633	Prac.g_01482	Syaq.g_02444
OG0000634	Prac.g_01479	Syaq.g_02336
OG0000635	Prac.g_01478	Syaq.g_02337
OG0000636	Prac.g_01476	Syaq.g_02339
OG0000637	Prac.g_01474	Syaq.g_02341
OG0000638	Prac.g_01473	Syaq.g_02342
OG0000639	Prac.g_01472	Syaq.g_02343
OG0000640	Prac.g_01471	Syaq.g_02344
OG0000641	Prac.g_01467	Syaq.g_02348
OG0000642	Prac.g_01466	Syaq.g_02349
OG0000643	Prac.g_01465	Syaq.g_02350
OG0000644	Prac.g_01464	Syaq.g_02351
OG0000645	Prac.g_01463	Syaq.g_02353
OG0000646	Prac.g_01461	Syaq.g_02356
OG0000647	Prac.g_01460	Syaq.g_02358
OG0000648	Prac.g_01458	Syaq.g_02360
OG0000649	Prac.g_01457	Syaq.g_02361
OG0000650	Prac.g_01456	Syaq.g_02362
OG0000651	Prac.g_01455	Syaq.g_02363
OG0000652	Prac.g_01454	Syaq.g_02364
OG0000653	Prac.g_01452	Syaq.g_02367
OG0000654	Prac.g_01451	Syaq.g_02368
OG0000655	Prac.g_01450	Syaq.g_02369
OG0000656	Prac.g_01447	Syaq.g_02372
OG0000657	Prac.g_01440	Syaq.g_02382
OG0000658	Prac.g_01439	Syaq.g_02385
OG0000659	Prac.g_01438	Syaq.g_02386
OG0000660	Prac.g_01434	Syaq.g_02390
OG0000661	Prac.g_01432	Syaq.g_02392
OG0000662	Prac.g_01430	Syaq.g_02394
OG0000663	Prac.g_01428	Syaq.g_02397
OG0000664	Prac.g_01427	Syaq.g_02400
OG0000665	Prac.g_01423	Syaq.g_02124
OG0000666	Prac.g_01422	Syaq.g_02117
OG0000667	Prac.g_01418	Syaq.g_02222
OG0000668	Prac.g_01401	Syaq.g_00068
OG0000669	Prac.g_01393	Syaq.g_02260
OG0000670	Prac.g_01391	Syaq.g_00079
OG0000671	Prac.g_01389	Syaq.g_02264
OG0000672	Prac.g_01386	Syaq.g_02267
OG0000673	Prac.g_01383	Syaq.g_02270
OG0000674	Prac.g_01381	Syaq.g_02272
OG0000675	Prac.g_01380	Syaq.g_02273
OG0000676	Prac.g_01378	Syaq.g_02275
OG0000677	Prac.g_01377	Syaq.g_02276
OG0000678	Prac.g_01375	Syaq.g_02282
OG0000679	Prac.g_01371	Syaq.g_02305
OG0000680	Prac.g_01370	Syaq.g_02306
OG0000681	Prac.g_01368	Syaq.g_02309
OG0000682	Prac.g_01367	Syaq.g_02310
OG0000683	Prac.g_01366	Syaq.g_02311
OG0000684	Prac.g_01365	Syaq.g_02315
OG0000685	Prac.g_01363	Syaq.g_02317
OG0000686	Prac.g_01362	Syaq.g_02318
OG0000687	Prac.g_01361	Syaq.g_02319
OG0000688	Prac.g_01358	Syaq.g_02325
OG0000689	Prac.g_01357	Syaq.g_02327
OG0000690	Prac.g_01356	Syaq.g_02328
OG0000691	Prac.g_01355	Syaq.g_02329
OG0000692	Prac.g_01353	Syaq.g_02330
OG0000693	Prac.g_01352	Syaq.g_02332
OG0000694	Prac.g_01351	Syaq.g_02333
OG0000695	Prac.g_01349	Syaq.g_02446
OG0000696	Prac.g_01348	Syaq.g_02447
OG0000697	Prac.g_01347	Syaq.g_02448
OG0000698	Prac.g_01344	Syaq.g_02451
OG0000699	Prac.g_01343	Syaq.g_02452
OG0000700	Prac.g_01342	Syaq.g_02453
OG0000701	Prac.g_01341	Syaq.g_02454
OG0000702	Prac.g_01339	Syaq.g_02467
OG0000703	Prac.g_01338	Syaq.g_02468
OG0000704	Prac.g_01337	Syaq.g_02470
OG0000705	Prac.g_01333	Syaq.g_02477
OG0000706	Prac.g_01332	Syaq.g_02478
OG0000707	Prac.g_01331	Syaq.g_02479
OG0000708	Prac.g_01330	Syaq.g_02482
OG0000709	Prac.g_01326	Syaq.g_02490
OG0000710	Prac.g_01323	Syaq.g_02494
OG0000711	Prac.g_01307	Syaq.g_02521
OG0000712	Prac.g_01305	Syaq.g_02523
OG0000713	Prac.g_01304	Syaq.g_02524
OG0000714	Prac.g_01303	Syaq.g_02527
OG0000715	Prac.g_01301	Syaq.g_02529
OG0000716	Prac.g_01299	Syaq.g_02533
OG0000717	Prac.g_01298	Syaq.g_02534
OG0000718	Prac.g_01287	Syaq.g_00072
OG0000719	Prac.g_01285	Syaq.g_00070
OG0000720	Prac.g_01276	Syaq.g_00057
OG0000721	Prac.g_01274	Syaq.g_00055
OG0000722	Prac.g_01273	Syaq.g_00054
OG0000723	Prac.g_01270	Syaq.g_00046
OG0000724	Prac.g_01261	Syaq.g_02685
OG0000725	Prac.g_01255	Syaq.g_02676
OG0000726	Prac.g_01254	Syaq.g_02675
OG0000727	Prac.g_01253	Syaq.g_02674
OG0000728	Prac.g_01251	Syaq.g_02672
OG0000729	Prac.g_01205	Syaq.g_01046
OG0000730	Prac.g_01046	Syaq.g_00561
OG0000731	Prac.g_01042	Syaq.g_00550
OG0000732	Prac.g_01036	Syaq.g_01098
OG0000733	Prac.g_01017	Syaq.g_01232
OG0000734	Prac.g_01000	Syaq.g_01479
OG0000735	Prac.g_00998	Syaq.g_00266
OG0000736	Prac.g_00997	Syaq.g_00265
OG0000737	Prac.g_00996	Syaq.g_00264
OG0000738	Prac.g_00992	Syaq.g_00258
OG0000739	Prac.g_00991	Syaq.g_00257
OG0000740	Prac.g_00990	Syaq.g_00256
OG0000741	Prac.g_00989	Syaq.g_00253
OG0000742	Prac.g_00986	Syaq.g_00250
OG0000743	Prac.g_00984	Syaq.g_00248
OG0000744	Prac.g_00983	Syaq.g_00247
OG0000745	Prac.g_00982	Syaq.g_00245
OG0000746	Prac.g_00980	Syaq.g_00242
OG0000747	Prac.g_00979	Syaq.g_00241
OG0000748	Prac.g_00976	Syaq.g_00227
OG0000749	Prac.g_00975	Syaq.g_00226
OG0000750	Prac.g_00974	Syaq.g_00225
OG0000751	Prac.g_00972	Syaq.g_00219
OG0000752	Prac.g_00970	Syaq.g_00217
OG0000753	Prac.g_00967	Syaq.g_00214
OG0000754	Prac.g_00964	Syaq.g_00209
OG0000755	Prac.g_00961	Syaq.g_00198
OG0000756	Prac.g_00960	Syaq.g_00197
OG0000757	Prac.g_00954	Syaq.g_00190
OG0000758	Prac.g_00953	Syaq.g_00189
OG0000759	Prac.g_00952	Syaq.g_00188
OG0000760	Prac.g_00951	Syaq.g_00187
OG0000761	Prac.g_00950	Syaq.g_00186
OG0000762	Prac.g_00949	Syaq.g_00183
OG0000763	Prac.g_00947	Syaq.g_00181
OG0000764	Prac.g_00946	Syaq.g_00180
OG0000765	Prac.g_00937	Syaq.g_00157
OG0000766	Prac.g_00936	Syaq.g_00156
OG0000767	Prac.g_00934	Syaq.g_00154
OG0000768	Prac.g_00933	Syaq.g_00153
OG0000769	Prac.g_00931	Syaq.g_00151
OG0000770	Prac.g_00929	Syaq.g_00148
OG0000771	Prac.g_00448	Syaq.g_02691
OG0000772	Prac.g_00154	Syaq.g_01887
OG0000773	Prac.g_00166	Syaq.g_00283
OG0000774	Prac.g_00168	Syaq.g_00288
OG0000775	Prac.g_00170	Syaq.g_00290
OG0000776	Prac.g_00171	Syaq.g_00291
OG0000777	Prac.g_00172	Syaq.g_00292
OG0000778	Prac.g_00173	Syaq.g_00293
OG0000779	Prac.g_00177	Syaq.g_00299
OG0000780	Prac.g_00178	Syaq.g_00304
OG0000781	Prac.g_00181	Syaq.g_00308
OG0000782	Prac.g_00182	Syaq.g_00309
OG0000783	Prac.g_00183	Syaq.g_00310
OG0000784	Prac.g_00184	Syaq.g_00311
OG0000785	Prac.g_00186	Syaq.g_00313
OG0000786	Prac.g_00188	Syaq.g_00328
OG0000787	Prac.g_00189	Syaq.g_00329
OG0000788	Prac.g_00204	Syaq.g_02099
OG0000789	Prac.g_00207	Syaq.g_02123
OG0000790	Prac.g_00222	Syaq.g_01758
OG0000791	Prac.g_00224	Syaq.g_01756
OG0000792	Prac.g_00225	Syaq.g_01755
OG0000793	Prac.g_00228	Syaq.g_01750
OG0000794	Prac.g_00229	Syaq.g_01749
OG0000795	Prac.g_00230	Syaq.g_01748
OG0000796	Prac.g_00234	Syaq.g_01744
OG0000797	Prac.g_00235	Syaq.g_01743
OG0000798	Prac.g_00262	Syaq.g_00760
OG0000799	Prac.g_00429	Syaq.g_00341
OG0000800	Prac.g_00428	Syaq.g_00342
OG0000801	Prac.g_00427	Syaq.g_00343
OG0000802	Prac.g_00425	Syaq.g_00350
OG0000803	Prac.g_00423	Syaq.g_00353
OG0000804	Prac.g_00422	Syaq.g_00358
OG0000805	Prac.g_00420	Syaq.g_00360
OG0000806	Prac.g_00418	Syaq.g_00362
OG0000807	Prac.g_00417	Syaq.g_00364
OG0000808	Prac.g_00416	Syaq.g_00365
OG0000809	Prac.g_00413	Syaq.g_00369
OG0000810	Prac.g_00412	Syaq.g_00370
OG0000811	Prac.g_00408	Syaq.g_00378
OG0000812	Prac.g_00406	Syaq.g_00380
OG0000813	Prac.g_00405	Syaq.g_00381
OG0000814	Prac.g_00403	Syaq.g_00383
OG0000815	Prac.g_00402	Syaq.g_00384
OG0000816	Prac.g_00400	Syaq.g_00386
OG0000817	Prac.g_00399	Syaq.g_00387
OG0000818	Prac.g_00394	Syaq.g_00392
OG0000819	Prac.g_00393	Syaq.g_00393
OG0000820	Prac.g_00392	Syaq.g_00394
OG0000821	Prac.g_00388	Syaq.g_00400
OG0000822	Prac.g_00387	Syaq.g_00402
OG0000823	Prac.g_00386	Syaq.g_00403
OG0000824	Prac.g_00383	Syaq.g_00409
OG0000825	Prac.g_00382	Syaq.g_00410
OG0000826	Prac.g_00381	Syaq.g_00411
OG0000827	Prac.g_00380	Syaq.g_00412
OG0000828	Prac.g_00377	Syaq.g_00415
OG0000829	Prac.g_00376	Syaq.g_00416
OG0000830	Prac.g_00375	Syaq.g_00417
OG0000831	Prac.g_00373	Syaq.g_00419
OG0000832	Prac.g_00367	Syaq.g_01737
OG0000833	Prac.g_00359	Syaq.g_01725
OG0000834	Prac.g_00358	Syaq.g_01724
OG0000835	Prac.g_00357	Syaq.g_01723
OG0000836	Prac.g_00356	Syaq.g_01720
OG0000837	Prac.g_00355	Syaq.g_01719
OG0000838	Prac.g_00353	Syaq.g_01715
OG0000839	Prac.g_00352	Syaq.g_01714
OG0000840	Prac.g_00351	Syaq.g_01713
OG0000841	Prac.g_00350	Syaq.g_01712
OG0000842	Prac.g_00349	Syaq.g_01711
OG0000843	Prac.g_00348	Syaq.g_01710
OG0000844	Prac.g_00347	Syaq.g_01708
OG0000845	Prac.g_00346	Syaq.g_01707
OG0000846	Prac.g_00345	Syaq.g_01706
OG0000847	Prac.g_00344	Syaq.g_01705
OG0000848	Prac.g_00343	Syaq.g_01703
OG0000849	Prac.g_00342	Syaq.g_01702
OG0000850	Prac.g_00340	Syaq.g_01699
OG0000851	Prac.g_00339	Syaq.g_01696
OG0000852	Prac.g_00338	Syaq.g_01695
OG0000853	Prac.g_00334	Syaq.g_01691
OG0000854	Prac.g_00332	Syaq.g_01689
OG0000855	Prac.g_00331	Syaq.g_01688
OG0000856	Prac.g_00317	Syaq.g_02069
OG0000857	Prac.g_00288	Syaq.g_02357
OG0000858	Prac.g_00631	Syaq.g_01682
OG0000859	Prac.g_00630	Syaq.g_01681
OG0000860	Prac.g_00623	Syaq.g_01671
OG0000861	Prac.g_00622	Syaq.g_01670
OG0000862	Prac.g_00621	Syaq.g_01668
OG0000863	Prac.g_00619	Syaq.g_01665
OG0000864	Prac.g_00618	Syaq.g_01664
OG0000865	Prac.g_00617	Syaq.g_01663
OG0000866	Prac.g_00616	Syaq.g_01662
OG0000867	Prac.g_00615	Syaq.g_01661
OG0000868	Prac.g_00614	Syaq.g_01659
OG0000869	Prac.g_00610	Syaq.g_01656
OG0000870	Prac.g_00605	Syaq.g_01651
OG0000871	Prac.g_00604	Syaq.g_01650
OG0000872	Prac.g_00603	Syaq.g_01644
OG0000873	Prac.g_00600	Syaq.g_01641
OG0000874	Prac.g_00597	Syaq.g_01637
OG0000875	Prac.g_00596	Syaq.g_01633
OG0000876	Prac.g_00595	Syaq.g_01631
OG0000877	Prac.g_00593	Syaq.g_01628
OG0000878	Prac.g_00592	Syaq.g_01627
OG0000879	Prac.g_00591	Syaq.g_01626
OG0000880	Prac.g_00590	Syaq.g_01625
OG0000881	Prac.g_00586	Syaq.g_01621
OG0000882	Prac.g_00581	Syaq.g_01616
OG0000883	Prac.g_00580	Syaq.g_01613
OG0000884	Prac.g_00578	Syaq.g_01611
OG0000885	Prac.g_00577	Syaq.g_01610
OG0000886	Prac.g_00576	Syaq.g_01609
OG0000887	Prac.g_00575	Syaq.g_01608
OG0000888	Prac.g_00573	Syaq.g_01606
OG0000889	Prac.g_00571	Syaq.g_01604
OG0000890	Prac.g_00570	Syaq.g_01597
OG0000891	Prac.g_00569	Syaq.g_01596
OG0000892	Prac.g_00471	Syaq.g_01594
OG0000893	Prac.g_00476	Syaq.g_00695
OG0000894	Prac.g_00478	Syaq.g_00692
OG0000895	Prac.g_00481	Syaq.g_00688
OG0000896	Prac.g_00482	Syaq.g_00687
OG0000897	Prac.g_00484	Syaq.g_00685
OG0000898	Prac.g_00485	Syaq.g_00684
OG0000899	Prac.g_00486	Syaq.g_00683
OG0000900	Prac.g_00487	Syaq.g_00682
OG0000901	Prac.g_00490	Syaq.g_00677
OG0000902	Prac.g_00492	Syaq.g_00671
OG0000903	Prac.g_00495	Syaq.g_00655
OG0000904	Prac.g_00497	Syaq.g_00660
OG0000905	Prac.g_00502	Syaq.g_00666
OG0000906	Prac.g_00503	Syaq.g_00669
OG0000907	Prac.g_00506	Syaq.g_00653
OG0000908	Prac.g_00509	Syaq.g_00650
OG0000909	Prac.g_00510	Syaq.g_00649
OG0000910	Prac.g_00511	Syaq.g_00648
OG0000911	Prac.g_00513	Syaq.g_00646
OG0000912	Prac.g_00514	Syaq.g_00645
OG0000913	Prac.g_00515	Syaq.g_00644
OG0000914	Prac.g_00516	Syaq.g_00643
OG0000915	Prac.g_00517	Syaq.g_00641
OG0000916	Prac.g_00518	Syaq.g_00640
OG0000917	Prac.g_00519	Syaq.g_00639
OG0000918	Prac.g_00520	Syaq.g_00638
OG0000919	Prac.g_00521	Syaq.g_00637
OG0000920	Prac.g_00522	Syaq.g_00636
OG0000921	Prac.g_00523	Syaq.g_00635
OG0000922	Prac.g_00524	Syaq.g_00634
OG0000923	Prac.g_00528	Syaq.g_00630
OG0000924	Prac.g_00529	Syaq.g_00629
OG0000925	Prac.g_00530	Syaq.g_00628
OG0000926	Prac.g_00531	Syaq.g_00627
OG0000927	Prac.g_00533	Syaq.g_00625
OG0000928	Prac.g_00534	Syaq.g_00624
OG0000929	Prac.g_00535	Syaq.g_00623
OG0000930	Prac.g_00536	Syaq.g_00622
OG0000931	Prac.g_00537	Syaq.g_00621
OG0000932	Prac.g_00538	Syaq.g_00620
OG0000933	Prac.g_00542	Syaq.g_00614
OG0000934	Prac.g_00544	Syaq.g_00612
OG0000935	Prac.g_00545	Syaq.g_00611
OG0000936	Prac.g_00546	Syaq.g_00610
OG0000937	Prac.g_00547	Syaq.g_00609
OG0000938	Prac.g_00549	Syaq.g_00606
OG0000939	Prac.g_00550	Syaq.g_00604
OG0000940	Prac.g_00556	Syaq.g_00597
OG0000941	Prac.g_00558	Syaq.g_00595
OG0000942	Prac.g_00560	Syaq.g_00593
OG0000943	Prac.g_00561	Syaq.g_00592
OG0000944	Prac.g_00562	Syaq.g_00590
OG0000945	Prac.g_00563	Syaq.g_00588
OG0000946	Prac.g_00005	Syaq.g_00580
OG0000947	Prac.g_00007	Syaq.g_00577
OG0000948	Prac.g_00008	Syaq.g_00576
OG0000949	Prac.g_00011	Syaq.g_00971
OG0000950	Prac.g_00016	Syaq.g_00984
OG0000951	Prac.g_00020	Syaq.g_00991
OG0000952	Prac.g_00024	Syaq.g_01002
OG0000953	Prac.g_00027	Syaq.g_01006
OG0000954	Prac.g_00031	Syaq.g_01012
OG0000955	Prac.g_00032	Syaq.g_01013
OG0000956	Prac.g_00034	Syaq.g_01015
OG0000957	Prac.g_00039	Syaq.g_01026
OG0000958	Prac.g_00040	Syaq.g_01027
OG0000959	Prac.g_00044	Syaq.g_01031
OG0000960	Prac.g_00045	Syaq.g_01032
OG0000961	Prac.g_00047	Syaq.g_01043
OG0000962	Prac.g_00049	Syaq.g_01045
OG0000963	Prac.g_00052	Syaq.g_01049
OG0000964	Prac.g_00053	Syaq.g_01050
OG0000965	Prac.g_00054	Syaq.g_01051
OG0000966	Prac.g_00061	Syaq.g_01060
OG0000967	Prac.g_00065	Syaq.g_01067
OG0000968	Prac.g_00067	Syaq.g_01071
OG0000969	Prac.g_00068	Syaq.g_01078
OG0000970	Prac.g_00069	Syaq.g_01079
OG0000971	Prac.g_00070	Syaq.g_01081
OG0000972	Prac.g_00071	Syaq.g_01082
OG0000973	Prac.g_00072	Syaq.g_01083
OG0000974	Prac.g_00073	Syaq.g_01084
OG0000975	Prac.g_00074	Syaq.g_01085
OG0000976	Prac.g_00075	Syaq.g_01086
OG0000977	Prac.g_00076	Syaq.g_01088
OG0000978	Prac.g_00077	Syaq.g_01091
OG0000979	Prac.g_00080	Syaq.g_01094
OG0000980	Prac.g_00082	Syaq.g_01097
OG0000981	Prac.g_00084	Syaq.g_01100
OG0000982	Prac.g_00086	Syaq.g_01263
OG0000983	Prac.g_00087	Syaq.g_01262
OG0000984	Prac.g_00088	Syaq.g_01261
OG0000985	Prac.g_00091	Syaq.g_01257
OG0000986	Prac.g_00093	Syaq.g_01253
OG0000987	Prac.g_00094	Syaq.g_01251
OG0000988	Prac.g_00097	Syaq.g_01245
OG0000989	Prac.g_00100	Syaq.g_01239
OG0000990	Prac.g_00103	Syaq.g_01229
OG0000991	Prac.g_00104	Syaq.g_01225
OG0000992	Prac.g_00106	Syaq.g_01222
OG0000993	Prac.g_00107	Syaq.g_01221
OG0000994	Prac.g_00108	Syaq.g_01218
OG0000995	Prac.g_00112	Syaq.g_01212
OG0000996	Prac.g_00113	Syaq.g_01193
OG0000997	Prac.g_00114	Syaq.g_01184
OG0000998	Prac.g_00116	Syaq.g_01182
OG0000999	Prac.g_00117	Syaq.g_01181
OG0001000	Prac.g_00120	Syaq.g_01177
OG0001001	Prac.g_00122	Syaq.g_01172
OG0001002	Prac.g_00126	Syaq.g_01165
OG0001003	Prac.g_00127	Syaq.g_01163
OG0001004	Prac.g_00128	Syaq.g_01162
OG0001005	Prac.g_00129	Syaq.g_01161
OG0001006	Prac.g_01949	Syaq.g_01152
OG0001007	Prac.g_01947	Syaq.g_01150
OG0001008	Prac.g_01110	Syaq.g_00500
OG0001009	Prac.g_01920	Syaq.g_01118
OG0001010	Prac.g_01919	Syaq.g_01117
OG0001011	Prac.g_01918	Syaq.g_01115
OG0001012	Prac.g_01889	Syaq.g_01267
OG0001013	Prac.g_01883	Syaq.g_01289
OG0001014	Prac.g_01880	Syaq.g_01295
OG0001015	Prac.g_01879	Syaq.g_01296
OG0001016	Prac.g_01858	Syaq.g_01554
OG0001017	Prac.g_01854	Syaq.g_01548
OG0001018	Prac.g_01851	Syaq.g_01546
OG0001019	Prac.g_01842	Syaq.g_01524
OG0001020	Prac.g_01841	Syaq.g_01510
OG0001021	Prac.g_01840	Syaq.g_01506
OG0001022	Prac.g_01837	Syaq.g_01501
OG0001023	Prac.g_01836	Syaq.g_01500
OG0001024	Prac.g_01833	Syaq.g_01496
OG0001025	Prac.g_01827	Syaq.g_01490
OG0001026	Prac.g_01820	Syaq.g_01477
OG0001027	Prac.g_01819	Syaq.g_01474
OG0001028	Prac.g_01817	Syaq.g_01472
OG0001029	Prac.g_01816	Syaq.g_01470
OG0001030	Prac.g_01801	Syaq.g_01450
OG0001031	Prac.g_01744	Syaq.g_01378
OG0001032	Prac.g_01743	Syaq.g_01376
OG0001033	Prac.g_01722	Syaq.g_01344
OG0001034	Prac.g_01694	Syaq.g_01579
OG0001035	Prac.g_01677	Syaq.g_00726
OG0001036	Prac.g_01672	Syaq.g_00731
OG0001037	Prac.g_01671	Syaq.g_00733
OG0001038	Prac.g_01653	Syaq.g_00761
OG0001039	Prac.g_01650	Syaq.g_00764
OG0001040	Prac.g_01648	Syaq.g_00767
OG0001041	Prac.g_01644	Syaq.g_00772
OG0001042	Prac.g_01627	Syaq.g_00858
OG0001044	Prac.g_01201	Syaq.g_00560
OG0001045	Prac.g_01192	Syaq.g_00547
OG0001046	Prac.g_01154	Syaq.g_02509
OG0001047	Prac.g_01108	Syaq.g_00498
OG0001048	Prac.g_01107	Syaq.g_00497
OG0001049	Prac.g_01105	Syaq.g_00494
OG0001050	Prac.g_01104	Syaq.g_00493
OG0001051	Prac.g_01103	Syaq.g_00492
OG0001052	Prac.g_01073	Syaq.g_00446
OG0001053	Prac.g_01061	Syaq.g_01775
OG0001054	Prac.g_00873	Syaq.g_01794
OG0001055	Prac.g_00855	Syaq.g_01815
OG0001056	Prac.g_00836	Syaq.g_01843
OG0001057	Prac.g_00831	Syaq.g_00334
OG0001058	Prac.g_00823	Syaq.g_01931
OG0001059	Prac.g_00819	Syaq.g_01935
OG0001060	Prac.g_00812	Syaq.g_01941
OG0001061	Prac.g_00799	Syaq.g_01961
OG0001062	Prac.g_00797	Syaq.g_01963
OG0001063	Prac.g_00795	Syaq.g_01968
OG0001064	Prac.g_00794	Syaq.g_01969
OG0001065	Prac.g_00793	Syaq.g_01970
OG0001066	Prac.g_00792	Syaq.g_01971
OG0001067	Prac.g_00791	Syaq.g_01972
OG0001068	Prac.g_00790	Syaq.g_01973
OG0001069	Prac.g_00789	Syaq.g_01974
OG0001070	Prac.g_00786	Syaq.g_01978
OG0001071	Prac.g_00785	Syaq.g_01979
OG0001072	Prac.g_00783	Syaq.g_01983
OG0001073	Prac.g_00767	Syaq.g_01998
OG0001074	Prac.g_00756	Syaq.g_02132
OG0001075	Prac.g_00755	Syaq.g_02025
OG0001076	Prac.g_00747	Syaq.g_02060
OG0001077	Prac.g_00743	Syaq.g_02071
OG0001078	Prac.g_00735	Syaq.g_02083
OG0001079	Prac.g_00724	Syaq.g_02100
OG0001080	Prac.g_00718	Syaq.g_02161
OG0001081	Prac.g_00716	Syaq.g_02232
OG0001082	Prac.g_00715	Syaq.g_02233
OG0001083	Prac.g_00710	Syaq.g_02240
OG0001084	Prac.g_00709	Syaq.g_02241
OG0001085	Prac.g_00701	Syaq.g_02251
OG0001086	Prac.g_00700	Syaq.g_02253
OG0001087	Prac.g_00683	Syaq.g_02574
OG0001088	Prac.g_00682	Syaq.g_02576
OG0001089	Prac.g_00674	Syaq.g_02604
OG0001090	Prac.g_01559	Syaq.g_00024
OG0001091	Prac.g_01557	Syaq.g_00027
OG0001092	Prac.g_01556	Syaq.g_00029
OG0001093	Prac.g_01551	Syaq.g_00035
OG0001094	Prac.g_01481	Syaq.g_02334
OG0001095	Prac.g_01462	Syaq.g_02354
OG0001096	Prac.g_01449	Syaq.g_02370
OG0001097	Prac.g_01431	Syaq.g_02393
OG0001098	Prac.g_01416	Syaq.g_02415
OG0001099	Prac.g_01396	Syaq.g_01471
OG0001100	Prac.g_01392	Syaq.g_02262
OG0001101	Prac.g_01390	Syaq.g_02263
OG0001102	Prac.g_01387	Syaq.g_02266
OG0001103	Prac.g_01385	Syaq.g_02268
OG0001104	Prac.g_01364	Syaq.g_02316
OG0001105	Prac.g_01360	Syaq.g_02320
OG0001106	Prac.g_01336	Syaq.g_02471
OG0001108	Prac.g_01325	Syaq.g_02491
OG0001109	Prac.g_01324	Syaq.g_02493
OG0001110	Prac.g_01322	Syaq.g_02495
OG0001111	Prac.g_01321	Syaq.g_02497
OG0001112	Prac.g_01320	Syaq.g_02499
OG0001113	Prac.g_01319	Syaq.g_02539
OG0001114	Prac.g_01318	Syaq.g_02500
OG0001115	Prac.g_01316	Syaq.g_02504
OG0001116	Prac.g_01315	Syaq.g_02506
OG0001117	Prac.g_01314	Syaq.g_02507
OG0001118	Prac.g_01313	Syaq.g_02508
OG0001119	Prac.g_01312	Syaq.g_02510
OG0001120	Prac.g_01310	Syaq.g_02514
OG0001121	Prac.g_01020	Syaq.g_01919
OG0001122	Prac.g_01284	Syaq.g_00069
OG0001123	Prac.g_01280	Syaq.g_00061
OG0001124	Prac.g_01278	Syaq.g_00060
OG0001125	Prac.g_01277	Syaq.g_00058
OG0001126	Prac.g_01267	Syaq.g_02693
OG0001127	Prac.g_01266	Syaq.g_02692
OG0001128	Prac.g_01264	Syaq.g_02689
OG0001129	Prac.g_01263	Syaq.g_02687
OG0001130	Prac.g_01262	Syaq.g_02686
OG0001131	Prac.g_01225	Syaq.g_02284
OG0001132	Prac.g_01216	Syaq.g_01872
OG0001133	Prac.g_01031	Syaq.g_02063
OG0001134	Prac.g_01018	Syaq.g_02213
OG0001136	Prac.g_00988	Syaq.g_00252
OG0001137	Prac.g_00977	Syaq.g_00228
OG0001138	Prac.g_00959	Syaq.g_00196
OG0001139	Prac.g_00958	Syaq.g_00194
OG0001140	Prac.g_00957	Syaq.g_00193
OG0001141	Prac.g_00956	Syaq.g_00192
OG0001142	Prac.g_00955	Syaq.g_00191
OG0001143	Prac.g_00948	Syaq.g_00182
OG0001144	Prac.g_00943	Syaq.g_00166
OG0001145	Prac.g_00167	Syaq.g_00284
OG0001146	Prac.g_00179	Syaq.g_00305
