Orthogroup	Pras	Prax
OG0000568	Pras.g_01522	Prax.g_00105
OG0000569	Pras.g_01523	Prax.g_00106
OG0000570	Pras.g_01524	Prax.g_00107
OG0000571	Pras.g_01525	Prax.g_00108
OG0000572	Pras.g_01526	Prax.g_00109
OG0000573	Pras.g_01529	Prax.g_00112
OG0000574	Pras.g_01530	Prax.g_00113
OG0000575	Pras.g_01531	Prax.g_00114
OG0000576	Pras.g_01532	Prax.g_00115
OG0000577	Pras.g_01533	Prax.g_00116
OG0000578	Pras.g_01534	Prax.g_00117
OG0000579	Pras.g_01535	Prax.g_00118
OG0000580	Pras.g_01536	Prax.g_00119
OG0000581	Pras.g_01537	Prax.g_00120
OG0000582	Pras.g_01538	Prax.g_00121
OG0000583	Pras.g_01539	Prax.g_00122
OG0000584	Pras.g_01540	Prax.g_00123
OG0000585	Pras.g_01541	Prax.g_00977
OG0000586	Pras.g_01543	Prax.g_00975
OG0000587	Pras.g_01544	Prax.g_00974
OG0000588	Pras.g_01546	Prax.g_00972
OG0000589	Pras.g_01547	Prax.g_00971
OG0000590	Pras.g_01549	Prax.g_00969
OG0000591	Pras.g_01555	Prax.g_00963
OG0000592	Pras.g_01556	Prax.g_00962
OG0000593	Pras.g_01557	Prax.g_00961
OG0000594	Pras.g_01559	Prax.g_00959
OG0000595	Pras.g_01560	Prax.g_00958
OG0000596	Pras.g_01561	Prax.g_00957
OG0000597	Pras.g_01563	Prax.g_00955
OG0000598	Pras.g_01564	Prax.g_00954
OG0000599	Pras.g_01565	Prax.g_00953
OG0000600	Pras.g_01566	Prax.g_00952
OG0000601	Pras.g_01568	Prax.g_00950
OG0000602	Pras.g_01569	Prax.g_00949
OG0000603	Pras.g_01570	Prax.g_00948
OG0000604	Pras.g_01571	Prax.g_00947
OG0000605	Pras.g_01572	Prax.g_00946
OG0000606	Pras.g_01573	Prax.g_00945
OG0000607	Pras.g_01575	Prax.g_00943
OG0000608	Pras.g_01576	Prax.g_00942
OG0000609	Pras.g_01580	Prax.g_00938
OG0000610	Pras.g_01581	Prax.g_00937
OG0000611	Pras.g_01607	Prax.g_00484
OG0000612	Pras.g_01608	Prax.g_00483
OG0000613	Pras.g_01609	Prax.g_00482
OG0000614	Pras.g_01610	Prax.g_00481
OG0000615	Pras.g_01612	Prax.g_00479
OG0000616	Pras.g_01613	Prax.g_00478
OG0000617	Pras.g_01614	Prax.g_00477
OG0000618	Pras.g_01615	Prax.g_00476
OG0000619	Pras.g_01616	Prax.g_00475
OG0000620	Pras.g_01617	Prax.g_00474
OG0000621	Pras.g_01618	Prax.g_00473
OG0000622	Pras.g_01619	Prax.g_00472
OG0000623	Pras.g_01620	Prax.g_00471
OG0000624	Pras.g_01621	Prax.g_00470
OG0000625	Pras.g_01622	Prax.g_00469
OG0000626	Pras.g_01623	Prax.g_00468
OG0000627	Pras.g_01624	Prax.g_00467
OG0000628	Pras.g_01625	Prax.g_00466
OG0000629	Pras.g_01626	Prax.g_00465
OG0000630	Pras.g_01627	Prax.g_00464
OG0000631	Pras.g_01629	Prax.g_00462
OG0000632	Pras.g_01645	Prax.g_00432
OG0000633	Pras.g_01649	Prax.g_00428
OG0000634	Pras.g_01664	Prax.g_00413
OG0000635	Pras.g_01665	Prax.g_00409
OG0000636	Pras.g_01666	Prax.g_00408
OG0000637	Pras.g_01667	Prax.g_00407
OG0000638	Pras.g_01679	Prax.g_00395
OG0000639	Pras.g_01688	Prax.g_00386
OG0000640	Pras.g_01690	Prax.g_00384
OG0000641	Pras.g_01692	Prax.g_00382
OG0000642	Pras.g_01693	Prax.g_00381
OG0000643	Pras.g_01694	Prax.g_00380
OG0000644	Pras.g_01695	Prax.g_00379
OG0000645	Pras.g_01696	Prax.g_00378
OG0000646	Pras.g_01697	Prax.g_00377
OG0000647	Pras.g_01698	Prax.g_00376
OG0000648	Pras.g_01700	Prax.g_00374
OG0000649	Pras.g_01701	Prax.g_00373
OG0000650	Pras.g_01702	Prax.g_00372
OG0000651	Pras.g_01703	Prax.g_00371
OG0000652	Pras.g_01704	Prax.g_00370
OG0000653	Pras.g_01705	Prax.g_00369
OG0000654	Pras.g_01707	Prax.g_00367
OG0000655	Pras.g_01709	Prax.g_00365
OG0000656	Pras.g_01710	Prax.g_00364
OG0000657	Pras.g_01711	Prax.g_00363
OG0000658	Pras.g_01712	Prax.g_00362
OG0000659	Pras.g_01713	Prax.g_00361
OG0000660	Pras.g_01714	Prax.g_00360
OG0000661	Pras.g_01715	Prax.g_00359
OG0000662	Pras.g_01716	Prax.g_00358
OG0000663	Pras.g_01717	Prax.g_00357
OG0000664	Pras.g_01718	Prax.g_00356
OG0000665	Pras.g_01719	Prax.g_00355
OG0000666	Pras.g_01720	Prax.g_00354
OG0000667	Pras.g_01721	Prax.g_00353
OG0000668	Pras.g_01722	Prax.g_00352
OG0000669	Pras.g_01724	Prax.g_00350
OG0000670	Pras.g_01725	Prax.g_00349
OG0000671	Pras.g_01726	Prax.g_00348
OG0000672	Pras.g_01727	Prax.g_00347
OG0000673	Pras.g_01728	Prax.g_00346
OG0000674	Pras.g_01729	Prax.g_00345
OG0000675	Pras.g_01731	Prax.g_00343
OG0000676	Pras.g_01732	Prax.g_00342
OG0000677	Pras.g_01734	Prax.g_00339
OG0000678	Pras.g_01736	Prax.g_00337
OG0000679	Pras.g_01737	Prax.g_00336
OG0000680	Pras.g_01738	Prax.g_00335
OG0000681	Pras.g_01739	Prax.g_00334
OG0000682	Pras.g_01740	Prax.g_00333
OG0000683	Pras.g_01742	Prax.g_00331
OG0000684	Pras.g_01743	Prax.g_00330
OG0000685	Pras.g_01744	Prax.g_00329
OG0000686	Pras.g_01745	Prax.g_00328
OG0000687	Pras.g_01746	Prax.g_00327
OG0000688	Pras.g_01747	Prax.g_00326
OG0000689	Pras.g_01748	Prax.g_00325
OG0000690	Pras.g_01749	Prax.g_00324
OG0000691	Pras.g_01750	Prax.g_00323
OG0000692	Pras.g_01752	Prax.g_00321
OG0000693	Pras.g_01753	Prax.g_00320
OG0000694	Pras.g_01754	Prax.g_00319
OG0000695	Pras.g_01755	Prax.g_00318
OG0000696	Pras.g_01756	Prax.g_00317
OG0000697	Pras.g_01758	Prax.g_00315
OG0000698	Pras.g_01760	Prax.g_00313
OG0000699	Pras.g_01761	Prax.g_00312
OG0000700	Pras.g_01788	Prax.g_00546
OG0000701	Pras.g_01791	Prax.g_00550
OG0000702	Pras.g_01792	Prax.g_00553
OG0000703	Pras.g_01793	Prax.g_00554
OG0000704	Pras.g_01794	Prax.g_00555
OG0000705	Pras.g_01795	Prax.g_00556
OG0000706	Pras.g_01796	Prax.g_00557
OG0000707	Pras.g_01798	Prax.g_00558
OG0000708	Pras.g_01799	Prax.g_00559
OG0000709	Pras.g_01801	Prax.g_00561
OG0000710	Pras.g_01802	Prax.g_00562
OG0000711	Pras.g_01803	Prax.g_00563
OG0000712	Pras.g_01804	Prax.g_00564
OG0000713	Pras.g_01805	Prax.g_00565
OG0000714	Pras.g_01807	Prax.g_00567
OG0000715	Pras.g_01808	Prax.g_00568
OG0000716	Pras.g_01810	Prax.g_00570
OG0000717	Pras.g_01811	Prax.g_00571
OG0000718	Pras.g_01812	Prax.g_00572
OG0000719	Pras.g_01814	Prax.g_00574
OG0000720	Pras.g_01815	Prax.g_00575
OG0000721	Pras.g_01818	Prax.g_00578
OG0000722	Pras.g_01819	Prax.g_00579
OG0000723	Pras.g_01820	Prax.g_00580
OG0000724	Pras.g_01821	Prax.g_00582
OG0000725	Pras.g_01822	Prax.g_00583
OG0000726	Pras.g_01823	Prax.g_00584
OG0000727	Pras.g_01824	Prax.g_00585
OG0000728	Pras.g_01825	Prax.g_00586
OG0000729	Pras.g_01826	Prax.g_00587
OG0000730	Pras.g_01827	Prax.g_00588
OG0000731	Pras.g_01828	Prax.g_00589
OG0000732	Pras.g_01829	Prax.g_00590
OG0000733	Pras.g_01830	Prax.g_00591
OG0000734	Pras.g_01831	Prax.g_00592
OG0000735	Pras.g_01833	Prax.g_00594
OG0000736	Pras.g_01834	Prax.g_00595
OG0000737	Pras.g_01835	Prax.g_00596
OG0000738	Pras.g_01836	Prax.g_00597
OG0000739	Pras.g_01837	Prax.g_00598
OG0000740	Pras.g_01838	Prax.g_00599
OG0000741	Pras.g_01839	Prax.g_00600
OG0000742	Pras.g_01841	Prax.g_00602
OG0000743	Pras.g_01842	Prax.g_00603
OG0000744	Pras.g_01843	Prax.g_00604
OG0000745	Pras.g_01844	Prax.g_00605
OG0000746	Pras.g_01845	Prax.g_00606
OG0000747	Pras.g_01846	Prax.g_00607
OG0000748	Pras.g_01847	Prax.g_00608
OG0000749	Pras.g_01848	Prax.g_00609
OG0000750	Pras.g_01849	Prax.g_00610
OG0000751	Pras.g_01850	Prax.g_00611
OG0000752	Pras.g_01851	Prax.g_00612
OG0000753	Pras.g_01853	Prax.g_00614
OG0000754	Pras.g_01854	Prax.g_00615
OG0000755	Pras.g_01855	Prax.g_00616
OG0000756	Pras.g_01856	Prax.g_00617
OG0000757	Pras.g_01857	Prax.g_00618
OG0000758	Pras.g_01858	Prax.g_00619
OG0000759	Pras.g_01860	Prax.g_01130
OG0000760	Pras.g_01861	Prax.g_01131
OG0000761	Pras.g_01862	Prax.g_01132
OG0000762	Pras.g_01864	Prax.g_01134
OG0000763	Pras.g_01865	Prax.g_01135
OG0000764	Pras.g_01866	Prax.g_01136
OG0000765	Pras.g_01867	Prax.g_01137
OG0000766	Pras.g_01868	Prax.g_01138
OG0000767	Pras.g_01870	Prax.g_01140
OG0000768	Pras.g_01871	Prax.g_01141
OG0000769	Pras.g_01872	Prax.g_01142
OG0000770	Pras.g_01873	Prax.g_01143
OG0000771	Pras.g_01874	Prax.g_01144
OG0000772	Pras.g_01875	Prax.g_01145
OG0000773	Pras.g_01876	Prax.g_01146
OG0000774	Pras.g_01877	Prax.g_01147
OG0000775	Pras.g_01878	Prax.g_01148
OG0000776	Pras.g_01881	Prax.g_01150
OG0000777	Pras.g_01883	Prax.g_01152
OG0000778	Pras.g_01884	Prax.g_01153
OG0000779	Pras.g_01885	Prax.g_01154
OG0000780	Pras.g_01887	Prax.g_01156
OG0000781	Pras.g_01889	Prax.g_01158
OG0000782	Pras.g_01890	Prax.g_01159
OG0000783	Pras.g_01903	Prax.g_01173
OG0000784	Pras.g_01905	Prax.g_01175
OG0000785	Pras.g_01906	Prax.g_01176
OG0000786	Pras.g_01907	Prax.g_01177
OG0000787	Pras.g_01908	Prax.g_01178
OG0000788	Pras.g_01912	Prax.g_01182
OG0000789	Pras.g_01914	Prax.g_01184
OG0000790	Pras.g_01915	Prax.g_01185
OG0000791	Pras.g_01916	Prax.g_01186
OG0000792	Pras.g_01917	Prax.g_01187
OG0000793	Pras.g_01918	Prax.g_01188
OG0000794	Pras.g_01920	Prax.g_01190
OG0000795	Pras.g_01923	Prax.g_01193
OG0000796	Pras.g_01924	Prax.g_01194
OG0000797	Pras.g_01926	Prax.g_01196
OG0000798	Pras.g_01927	Prax.g_01197
OG0000799	Pras.g_01928	Prax.g_01198
OG0000800	Pras.g_01929	Prax.g_01199
OG0000801	Pras.g_01932	Prax.g_01202
OG0000802	Pras.g_01933	Prax.g_01203
OG0000803	Pras.g_01935	Prax.g_01205
OG0000804	Pras.g_01936	Prax.g_01206
OG0000805	Pras.g_01937	Prax.g_01207
OG0000806	Pras.g_01939	Prax.g_01209
OG0000807	Pras.g_01964	Prax.g_01235
OG0000808	Pras.g_01973	Prax.g_01245
OG0000809	Pras.g_01976	Prax.g_01248
OG0000810	Pras.g_01977	Prax.g_01249
OG0000811	Pras.g_01984	Prax.g_01256
OG0000812	Pras.g_01988	Prax.g_00126
OG0000813	Pras.g_01992	Prax.g_00130
OG0000814	Pras.g_01994	Prax.g_00132
OG0000815	Pras.g_00009	Prax.g_00146
OG0000816	Pras.g_00024	Prax.g_00162
OG0000817	Pras.g_00025	Prax.g_00163
OG0000818	Pras.g_00030	Prax.g_00168
OG0000819	Pras.g_00037	Prax.g_00181
OG0000820	Pras.g_00041	Prax.g_00185
OG0000821	Pras.g_00043	Prax.g_00187
OG0000822	Pras.g_00044	Prax.g_00188
OG0000823	Pras.g_00045	Prax.g_00189
OG0000824	Pras.g_00046	Prax.g_00190
OG0000825	Pras.g_00047	Prax.g_00191
OG0000826	Pras.g_00048	Prax.g_00192
OG0000827	Pras.g_00049	Prax.g_00193
OG0000828	Pras.g_00050	Prax.g_00194
OG0000829	Pras.g_00051	Prax.g_00195
OG0000830	Pras.g_00052	Prax.g_00196
OG0000831	Pras.g_00055	Prax.g_00199
OG0000832	Pras.g_00057	Prax.g_00201
OG0000833	Pras.g_00058	Prax.g_00202
OG0000834	Pras.g_00059	Prax.g_00203
OG0000835	Pras.g_00060	Prax.g_00204
OG0000836	Pras.g_00061	Prax.g_00205
OG0000837	Pras.g_00063	Prax.g_00207
OG0000838	Pras.g_00064	Prax.g_00208
OG0000839	Pras.g_00065	Prax.g_00209
OG0000840	Pras.g_00066	Prax.g_00210
OG0000841	Pras.g_00067	Prax.g_00211
OG0000842	Pras.g_00068	Prax.g_00212
OG0000843	Pras.g_00069	Prax.g_00213
OG0000844	Pras.g_00070	Prax.g_00214
OG0000845	Pras.g_00071	Prax.g_00215
OG0000846	Pras.g_00074	Prax.g_00218
OG0000847	Pras.g_00076	Prax.g_00220
OG0000848	Pras.g_00077	Prax.g_00221
OG0000849	Pras.g_00078	Prax.g_00222
OG0000850	Pras.g_00079	Prax.g_00223
OG0000851	Pras.g_00080	Prax.g_00224
OG0000852	Pras.g_00082	Prax.g_00226
OG0000853	Pras.g_00083	Prax.g_00227
OG0000854	Pras.g_00085	Prax.g_00229
OG0000855	Pras.g_00086	Prax.g_00230
OG0000856	Pras.g_00087	Prax.g_00231
OG0000857	Pras.g_00088	Prax.g_00232
OG0000858	Pras.g_00089	Prax.g_00233
OG0000859	Pras.g_00090	Prax.g_00234
OG0000860	Pras.g_00091	Prax.g_00235
OG0000861	Pras.g_00092	Prax.g_00236
OG0000862	Pras.g_00093	Prax.g_00237
OG0000863	Pras.g_00094	Prax.g_00238
OG0000864	Pras.g_00095	Prax.g_00239
OG0000865	Pras.g_00097	Prax.g_00240
OG0000866	Pras.g_00098	Prax.g_00241
OG0000867	Pras.g_00099	Prax.g_00242
OG0000868	Pras.g_00100	Prax.g_00243
OG0000869	Pras.g_00102	Prax.g_00245
OG0000870	Pras.g_00103	Prax.g_00246
OG0000871	Pras.g_00105	Prax.g_00248
OG0000872	Pras.g_00106	Prax.g_00249
OG0000873	Pras.g_00108	Prax.g_00251
OG0000874	Pras.g_00109	Prax.g_00252
OG0000875	Pras.g_00110	Prax.g_00253
OG0000876	Pras.g_00111	Prax.g_00254
OG0000877	Pras.g_00113	Prax.g_00256
OG0000878	Pras.g_00178	Prax.g_01928
OG0000879	Pras.g_00197	Prax.g_01910
OG0000880	Pras.g_00198	Prax.g_01909
OG0000881	Pras.g_00199	Prax.g_01908
OG0000882	Pras.g_00200	Prax.g_01907
OG0000883	Pras.g_00201	Prax.g_01906
OG0000884	Pras.g_00204	Prax.g_01904
OG0000885	Pras.g_00205	Prax.g_01903
OG0000886	Pras.g_00206	Prax.g_01902
OG0000887	Pras.g_00207	Prax.g_01901
OG0000888	Pras.g_00208	Prax.g_01900
OG0000889	Pras.g_00211	Prax.g_01897
OG0000890	Pras.g_00212	Prax.g_01896
OG0000891	Pras.g_00213	Prax.g_01895
OG0000892	Pras.g_00214	Prax.g_01893
OG0000893	Pras.g_00216	Prax.g_01892
OG0000894	Pras.g_00217	Prax.g_01891
OG0000895	Pras.g_00218	Prax.g_01890
OG0000896	Pras.g_00219	Prax.g_01889
OG0000897	Pras.g_00220	Prax.g_01888
OG0000898	Pras.g_00223	Prax.g_01886
OG0000899	Pras.g_00224	Prax.g_01885
OG0000900	Pras.g_00232	Prax.g_01881
OG0000901	Pras.g_00236	Prax.g_01877
OG0000902	Pras.g_00237	Prax.g_01876
OG0000903	Pras.g_00238	Prax.g_01875
OG0000904	Pras.g_00240	Prax.g_01873
OG0000905	Pras.g_00242	Prax.g_01871
OG0000906	Pras.g_00244	Prax.g_01869
OG0000907	Pras.g_00245	Prax.g_01868
OG0000908	Pras.g_00248	Prax.g_01865
OG0000909	Pras.g_00252	Prax.g_01861
OG0000910	Pras.g_00253	Prax.g_01860
OG0000911	Pras.g_00254	Prax.g_01859
OG0000912	Pras.g_00255	Prax.g_01858
OG0000913	Pras.g_00256	Prax.g_01857
OG0000914	Pras.g_00257	Prax.g_01856
OG0000915	Pras.g_00258	Prax.g_01855
OG0000916	Pras.g_00259	Prax.g_01854
OG0000917	Pras.g_00260	Prax.g_01853
OG0000918	Pras.g_00261	Prax.g_01852
OG0000919	Pras.g_00262	Prax.g_01851
OG0000920	Pras.g_00263	Prax.g_01850
OG0000921	Pras.g_00264	Prax.g_01849
OG0000922	Pras.g_00265	Prax.g_01848
OG0000923	Pras.g_00266	Prax.g_01847
OG0000924	Pras.g_00267	Prax.g_01846
OG0000925	Pras.g_00268	Prax.g_01845
OG0000926	Pras.g_00289	Prax.g_01780
OG0000927	Pras.g_00332	Prax.g_01751
OG0000928	Pras.g_00333	Prax.g_01750
OG0000929	Pras.g_00334	Prax.g_01749
OG0000930	Pras.g_00335	Prax.g_01748
OG0000931	Pras.g_00336	Prax.g_01747
OG0000932	Pras.g_00338	Prax.g_01745
OG0000933	Pras.g_00339	Prax.g_01744
OG0000934	Pras.g_00340	Prax.g_01743
OG0000935	Pras.g_00341	Prax.g_01742
OG0000936	Pras.g_00342	Prax.g_01741
OG0000937	Pras.g_00343	Prax.g_01740
OG0000938	Pras.g_00344	Prax.g_01739
OG0000939	Pras.g_00345	Prax.g_01738
OG0000940	Pras.g_00346	Prax.g_01737
OG0000941	Pras.g_00348	Prax.g_01735
OG0000942	Pras.g_00349	Prax.g_01734
OG0000943	Pras.g_00352	Prax.g_01726
OG0000944	Pras.g_00353	Prax.g_01725
OG0000945	Pras.g_00354	Prax.g_01724
OG0000946	Pras.g_00355	Prax.g_01723
OG0000947	Pras.g_00356	Prax.g_01722
OG0000948	Pras.g_00357	Prax.g_01721
OG0000949	Pras.g_00358	Prax.g_01720
OG0000950	Pras.g_00359	Prax.g_01719
OG0000951	Pras.g_00360	Prax.g_01718
OG0000952	Pras.g_00361	Prax.g_01717
OG0000953	Pras.g_00362	Prax.g_01716
OG0000954	Pras.g_00363	Prax.g_01715
OG0000955	Pras.g_00364	Prax.g_01714
OG0000956	Pras.g_00365	Prax.g_01713
OG0000957	Pras.g_00366	Prax.g_01712
OG0000958	Pras.g_00367	Prax.g_01711
OG0000959	Pras.g_00368	Prax.g_01710
OG0000960	Pras.g_00369	Prax.g_01709
OG0000961	Pras.g_00373	Prax.g_01705
OG0000962	Pras.g_00374	Prax.g_01704
OG0000963	Pras.g_00375	Prax.g_01703
OG0000964	Pras.g_00377	Prax.g_01701
OG0000965	Pras.g_00378	Prax.g_01700
OG0000966	Pras.g_00379	Prax.g_01699
OG0000967	Pras.g_00380	Prax.g_01698
OG0000968	Pras.g_00381	Prax.g_01697
OG0000969	Pras.g_00382	Prax.g_01696
OG0000970	Pras.g_00384	Prax.g_01695
OG0000971	Pras.g_00385	Prax.g_01694
OG0000972	Pras.g_00386	Prax.g_01693
OG0000973	Pras.g_00387	Prax.g_01692
OG0000974	Pras.g_00389	Prax.g_01690
OG0000975	Pras.g_00392	Prax.g_01687
OG0000976	Pras.g_00394	Prax.g_01685
OG0000977	Pras.g_00395	Prax.g_01684
OG0000978	Pras.g_00396	Prax.g_01683
OG0000979	Pras.g_00399	Prax.g_01681
OG0000980	Pras.g_00400	Prax.g_01680
OG0000981	Pras.g_00401	Prax.g_01679
OG0000982	Pras.g_00402	Prax.g_01678
OG0000983	Pras.g_00405	Prax.g_01676
OG0000984	Pras.g_00406	Prax.g_01675
OG0000985	Pras.g_00407	Prax.g_01674
OG0000986	Pras.g_00408	Prax.g_01673
OG0000987	Pras.g_00409	Prax.g_01672
OG0000988	Pras.g_00410	Prax.g_01671
OG0000989	Pras.g_00411	Prax.g_01670
OG0000990	Pras.g_00412	Prax.g_01669
OG0000991	Pras.g_00413	Prax.g_01668
OG0000992	Pras.g_00414	Prax.g_01667
OG0000993	Pras.g_00415	Prax.g_01666
OG0000994	Pras.g_00416	Prax.g_01665
OG0000995	Pras.g_00417	Prax.g_01664
OG0000996	Pras.g_00418	Prax.g_01663
OG0000997	Pras.g_00419	Prax.g_01662
OG0000998	Pras.g_00420	Prax.g_01661
OG0000999	Pras.g_00421	Prax.g_01660
OG0001000	Pras.g_00422	Prax.g_01659
OG0001001	Pras.g_00424	Prax.g_01657
OG0001002	Pras.g_00425	Prax.g_01656
OG0001003	Pras.g_00426	Prax.g_01655
OG0001004	Pras.g_00427	Prax.g_01654
OG0001005	Pras.g_00428	Prax.g_01653
OG0001006	Pras.g_00429	Prax.g_01652
OG0001007	Pras.g_00430	Prax.g_01651
OG0001008	Pras.g_00432	Prax.g_01649
OG0001009	Pras.g_00433	Prax.g_01648
OG0001010	Pras.g_00441	Prax.g_01640
OG0001011	Pras.g_00448	Prax.g_01633
OG0001012	Pras.g_00473	Prax.g_01605
OG0001013	Pras.g_00544	Prax.g_01565
OG0001014	Pras.g_00545	Prax.g_01564
OG0001015	Pras.g_00551	Prax.g_01558
OG0001016	Pras.g_00552	Prax.g_01557
OG0001017	Pras.g_00553	Prax.g_01556
OG0001018	Pras.g_00554	Prax.g_01555
OG0001019	Pras.g_00556	Prax.g_01553
OG0001020	Pras.g_00557	Prax.g_01552
OG0001021	Pras.g_00558	Prax.g_01551
OG0001022	Pras.g_00559	Prax.g_01550
OG0001023	Pras.g_00560	Prax.g_01549
OG0001024	Pras.g_00561	Prax.g_01548
OG0001025	Pras.g_00562	Prax.g_01547
OG0001026	Pras.g_00564	Prax.g_01545
OG0001027	Pras.g_00565	Prax.g_01544
OG0001028	Pras.g_00566	Prax.g_01543
OG0001029	Pras.g_00567	Prax.g_01542
OG0001030	Pras.g_00568	Prax.g_01541
OG0001031	Pras.g_00569	Prax.g_01540
OG0001032	Pras.g_00570	Prax.g_01539
OG0001033	Pras.g_00571	Prax.g_01538
OG0001034	Pras.g_00572	Prax.g_01537
OG0001035	Pras.g_00574	Prax.g_01535
OG0001036	Pras.g_00575	Prax.g_01534
OG0001037	Pras.g_00576	Prax.g_01533
OG0001038	Pras.g_00577	Prax.g_01532
OG0001039	Pras.g_00578	Prax.g_01531
OG0001040	Pras.g_00579	Prax.g_01530
OG0001041	Pras.g_00580	Prax.g_01529
OG0001042	Pras.g_00581	Prax.g_01528
OG0001043	Pras.g_00582	Prax.g_01527
OG0001044	Pras.g_00583	Prax.g_01526
OG0001045	Pras.g_00584	Prax.g_01525
OG0001046	Pras.g_00585	Prax.g_01524
OG0001047	Pras.g_00588	Prax.g_01521
OG0001048	Pras.g_00590	Prax.g_01519
OG0001049	Pras.g_00591	Prax.g_01518
OG0001050	Pras.g_00592	Prax.g_01517
OG0001051	Pras.g_00593	Prax.g_01516
OG0001052	Pras.g_00594	Prax.g_01515
OG0001053	Pras.g_00596	Prax.g_01513
OG0001054	Pras.g_00598	Prax.g_01511
OG0001055	Pras.g_00599	Prax.g_01510
OG0001056	Pras.g_00600	Prax.g_01509
OG0001057	Pras.g_00601	Prax.g_01508
OG0001058	Pras.g_00602	Prax.g_01507
OG0001059	Pras.g_00603	Prax.g_01506
OG0001060	Pras.g_00604	Prax.g_01505
OG0001061	Pras.g_00605	Prax.g_01504
OG0001062	Pras.g_00606	Prax.g_01503
OG0001063	Pras.g_00607	Prax.g_01502
OG0001064	Pras.g_00609	Prax.g_01257
OG0001065	Pras.g_00613	Prax.g_01262
OG0001066	Pras.g_00614	Prax.g_01263
OG0001067	Pras.g_00615	Prax.g_01264
OG0001068	Pras.g_00617	Prax.g_01266
OG0001069	Pras.g_00618	Prax.g_01267
OG0001070	Pras.g_00619	Prax.g_01268
OG0001071	Pras.g_00620	Prax.g_01269
OG0001072	Pras.g_00621	Prax.g_01270
OG0001073	Pras.g_00622	Prax.g_01271
OG0001074	Pras.g_00623	Prax.g_01272
OG0001075	Pras.g_00624	Prax.g_01273
OG0001076	Pras.g_00625	Prax.g_01274
OG0001077	Pras.g_00626	Prax.g_01275
OG0001078	Pras.g_00627	Prax.g_01276
OG0001079	Pras.g_00628	Prax.g_01277
OG0001080	Pras.g_00629	Prax.g_01278
OG0001081	Pras.g_00632	Prax.g_01281
OG0001082	Pras.g_00633	Prax.g_01282
OG0001083	Pras.g_00634	Prax.g_01283
OG0001084	Pras.g_00636	Prax.g_01285
OG0001085	Pras.g_00637	Prax.g_01286
OG0001086	Pras.g_00638	Prax.g_01287
OG0001087	Pras.g_00639	Prax.g_01288
OG0001088	Pras.g_00640	Prax.g_01289
OG0001089	Pras.g_00645	Prax.g_01296
OG0001090	Pras.g_00647	Prax.g_01298
OG0001091	Pras.g_00648	Prax.g_01299
OG0001092	Pras.g_00649	Prax.g_01300
OG0001093	Pras.g_00650	Prax.g_01301
OG0001094	Pras.g_00651	Prax.g_01302
OG0001095	Pras.g_00652	Prax.g_01303
OG0001096	Pras.g_00653	Prax.g_01304
OG0001097	Pras.g_00654	Prax.g_01305
OG0001098	Pras.g_00655	Prax.g_01306
OG0001099	Pras.g_00656	Prax.g_01307
OG0001100	Pras.g_00657	Prax.g_01308
OG0001101	Pras.g_00658	Prax.g_01309
OG0001102	Pras.g_00659	Prax.g_01310
OG0001103	Pras.g_00660	Prax.g_01311
OG0001104	Pras.g_00661	Prax.g_01312
OG0001105	Pras.g_00662	Prax.g_01313
OG0001106	Pras.g_00663	Prax.g_01314
OG0001107	Pras.g_00664	Prax.g_01315
OG0001108	Pras.g_00665	Prax.g_01316
OG0001109	Pras.g_00666	Prax.g_01317
OG0001110	Pras.g_00667	Prax.g_01318
OG0001111	Pras.g_00668	Prax.g_01319
OG0001112	Pras.g_00669	Prax.g_01320
OG0001113	Pras.g_00670	Prax.g_01321
OG0001114	Pras.g_00671	Prax.g_01322
OG0001115	Pras.g_00672	Prax.g_01323
OG0001116	Pras.g_00673	Prax.g_01324
OG0001117	Pras.g_00674	Prax.g_01325
OG0001118	Pras.g_00675	Prax.g_01326
OG0001119	Pras.g_00676	Prax.g_01327
OG0001120	Pras.g_00677	Prax.g_01328
OG0001121	Pras.g_00679	Prax.g_01330
OG0001122	Pras.g_00680	Prax.g_01331
OG0001123	Pras.g_00681	Prax.g_01332
OG0001124	Pras.g_00683	Prax.g_01334
OG0001125	Pras.g_00685	Prax.g_01336
OG0001126	Pras.g_00686	Prax.g_01337
OG0001127	Pras.g_00688	Prax.g_01339
OG0001128	Pras.g_00689	Prax.g_01340
OG0001129	Pras.g_00690	Prax.g_01341
OG0001130	Pras.g_00693	Prax.g_01344
OG0001131	Pras.g_00694	Prax.g_01345
OG0001132	Pras.g_00695	Prax.g_01346
OG0001133	Pras.g_00696	Prax.g_01347
OG0001134	Pras.g_00697	Prax.g_01348
OG0001135	Pras.g_00698	Prax.g_01349
OG0001136	Pras.g_00699	Prax.g_01350
OG0001137	Pras.g_00700	Prax.g_01351
OG0001138	Pras.g_00701	Prax.g_01352
OG0001139	Pras.g_00702	Prax.g_01353
OG0001140	Pras.g_00703	Prax.g_01354
OG0001141	Pras.g_00704	Prax.g_01355
OG0001142	Pras.g_00707	Prax.g_01358
OG0001143	Pras.g_00708	Prax.g_01359
OG0001144	Pras.g_00709	Prax.g_01360
OG0001145	Pras.g_00710	Prax.g_01361
OG0001146	Pras.g_00711	Prax.g_01362
OG0001147	Pras.g_00712	Prax.g_01363
OG0001148	Pras.g_00713	Prax.g_01364
OG0001149	Pras.g_00715	Prax.g_01366
