Orthogroup	Prar	Prbj
OG0000573	Prar.g_01483	Prbj.g_00794
OG0000574	Prar.g_01484	Prbj.g_00803
OG0000575	Prar.g_01485	Prbj.g_00804
OG0000576	Prar.g_01486	Prbj.g_00805
OG0000577	Prar.g_01487	Prbj.g_00806
OG0000578	Prar.g_01488	Prbj.g_00807
OG0000579	Prar.g_01489	Prbj.g_00809
OG0000580	Prar.g_01490	Prbj.g_00812
OG0000581	Prar.g_01491	Prbj.g_00813
OG0000582	Prar.g_01492	Prbj.g_00815
OG0000583	Prar.g_01493	Prbj.g_00816
OG0000584	Prar.g_01494	Prbj.g_00818
OG0000585	Prar.g_01495	Prbj.g_00819
OG0000586	Prar.g_01497	Prbj.g_00821
OG0000587	Prar.g_01498	Prbj.g_00822
OG0000588	Prar.g_01500	Prbj.g_00825
OG0000589	Prar.g_01501	Prbj.g_02707
OG0000590	Prar.g_01503	Prbj.g_01466
OG0000591	Prar.g_01509	Prbj.g_00184
OG0000592	Prar.g_01510	Prbj.g_00760
OG0000593	Prar.g_01511	Prbj.g_00248
OG0000594	Prar.g_01513	Prbj.g_02453
OG0000595	Prar.g_01514	Prbj.g_02636
OG0000596	Prar.g_01515	Prbj.g_00943
OG0000597	Prar.g_01517	Prbj.g_00921
OG0000598	Prar.g_01518	Prbj.g_00927
OG0000599	Prar.g_01519	Prbj.g_00931
OG0000600	Prar.g_01520	Prbj.g_00932
OG0000601	Prar.g_01522	Prbj.g_00946
OG0000602	Prar.g_01523	Prbj.g_00947
OG0000603	Prar.g_01524	Prbj.g_00948
OG0000604	Prar.g_01525	Prbj.g_00754
OG0000605	Prar.g_01526	Prbj.g_00755
OG0000606	Prar.g_01527	Prbj.g_00757
OG0000607	Prar.g_01529	Prbj.g_00759
OG0000608	Prar.g_01530	Prbj.g_02373
OG0000609	Prar.g_01534	Prbj.g_02057
OG0000610	Prar.g_01535	Prbj.g_00168
OG0000611	Prar.g_01600	Prbj.g_02180
OG0000612	Prar.g_01601	Prbj.g_02181
OG0000613	Prar.g_01602	Prbj.g_02182
OG0000614	Prar.g_01603	Prbj.g_02183
OG0000615	Prar.g_01605	Prbj.g_02184
OG0000616	Prar.g_01606	Prbj.g_02185
OG0000617	Prar.g_01607	Prbj.g_02186
OG0000618	Prar.g_01608	Prbj.g_02187
OG0000619	Prar.g_01609	Prbj.g_02189
OG0000620	Prar.g_01610	Prbj.g_02190
OG0000621	Prar.g_01611	Prbj.g_02191
OG0000622	Prar.g_01612	Prbj.g_02192
OG0000623	Prar.g_01613	Prbj.g_02193
OG0000624	Prar.g_01614	Prbj.g_02194
OG0000625	Prar.g_01615	Prbj.g_02195
OG0000626	Prar.g_01616	Prbj.g_02196
OG0000627	Prar.g_01617	Prbj.g_02320
OG0000628	Prar.g_01618	Prbj.g_02319
OG0000629	Prar.g_01619	Prbj.g_02316
OG0000630	Prar.g_01620	Prbj.g_02315
OG0000631	Prar.g_01622	Prbj.g_02312
OG0000632	Prar.g_01634	Prbj.g_00773
OG0000633	Prar.g_01638	Prbj.g_01884
OG0000634	Prar.g_01651	Prbj.g_01607
OG0000635	Prar.g_01652	Prbj.g_02276
OG0000636	Prar.g_01653	Prbj.g_02277
OG0000637	Prar.g_01654	Prbj.g_02278
OG0000638	Prar.g_01661	Prbj.g_00347
OG0000639	Prar.g_01670	Prbj.g_01337
OG0000640	Prar.g_01672	Prbj.g_02311
OG0000641	Prar.g_01675	Prbj.g_02306
OG0000642	Prar.g_01676	Prbj.g_02305
OG0000643	Prar.g_01677	Prbj.g_02304
OG0000644	Prar.g_01678	Prbj.g_02406
OG0000645	Prar.g_01679	Prbj.g_02407
OG0000646	Prar.g_01680	Prbj.g_02408
OG0000647	Prar.g_01681	Prbj.g_02409
OG0000648	Prar.g_01683	Prbj.g_02411
OG0000649	Prar.g_01684	Prbj.g_02412
OG0000650	Prar.g_01685	Prbj.g_02413
OG0000651	Prar.g_01686	Prbj.g_02414
OG0000652	Prar.g_01687	Prbj.g_02415
OG0000653	Prar.g_01688	Prbj.g_02416
OG0000654	Prar.g_01690	Prbj.g_02418
OG0000655	Prar.g_01692	Prbj.g_02420
OG0000656	Prar.g_01693	Prbj.g_02421
OG0000657	Prar.g_01694	Prbj.g_02422
OG0000658	Prar.g_01695	Prbj.g_02423
OG0000659	Prar.g_01696	Prbj.g_02424
OG0000660	Prar.g_01697	Prbj.g_02425
OG0000661	Prar.g_01698	Prbj.g_02427
OG0000662	Prar.g_01699	Prbj.g_02430
OG0000663	Prar.g_01700	Prbj.g_02431
OG0000664	Prar.g_01701	Prbj.g_02432
OG0000665	Prar.g_01702	Prbj.g_02433
OG0000666	Prar.g_01703	Prbj.g_02434
OG0000667	Prar.g_01704	Prbj.g_02435
OG0000668	Prar.g_01705	Prbj.g_02436
OG0000669	Prar.g_01707	Prbj.g_02438
OG0000670	Prar.g_01708	Prbj.g_02439
OG0000671	Prar.g_01709	Prbj.g_02440
OG0000672	Prar.g_01710	Prbj.g_02441
OG0000673	Prar.g_01711	Prbj.g_02442
OG0000674	Prar.g_01712	Prbj.g_02443
OG0000675	Prar.g_01714	Prbj.g_02470
OG0000676	Prar.g_01715	Prbj.g_02471
OG0000677	Prar.g_01717	Prbj.g_02474
OG0000678	Prar.g_01719	Prbj.g_02476
OG0000679	Prar.g_01720	Prbj.g_02478
OG0000680	Prar.g_01721	Prbj.g_02479
OG0000681	Prar.g_01722	Prbj.g_02480
OG0000682	Prar.g_01723	Prbj.g_02481
OG0000683	Prar.g_01725	Prbj.g_02483
OG0000684	Prar.g_01726	Prbj.g_02484
OG0000685	Prar.g_01727	Prbj.g_02485
OG0000686	Prar.g_01728	Prbj.g_02486
OG0000687	Prar.g_01729	Prbj.g_02487
OG0000688	Prar.g_01730	Prbj.g_02488
OG0000689	Prar.g_01731	Prbj.g_02490
OG0000690	Prar.g_01732	Prbj.g_02491
OG0000691	Prar.g_01733	Prbj.g_02492
OG0000692	Prar.g_01735	Prbj.g_02503
OG0000693	Prar.g_01736	Prbj.g_02504
OG0000694	Prar.g_01737	Prbj.g_02507
OG0000695	Prar.g_01738	Prbj.g_02511
OG0000696	Prar.g_01740	Prbj.g_02512
OG0000697	Prar.g_01742	Prbj.g_02514
OG0000698	Prar.g_01744	Prbj.g_02323
OG0000699	Prar.g_01745	Prbj.g_02199
OG0000700	Prar.g_01759	Prbj.g_02215
OG0000701	Prar.g_01764	Prbj.g_01553
OG0000702	Prar.g_01767	Prbj.g_02523
OG0000703	Prar.g_01768	Prbj.g_02333
OG0000704	Prar.g_01769	Prbj.g_00044
OG0000705	Prar.g_01770	Prbj.g_02334
OG0000706	Prar.g_01771	Prbj.g_02335
OG0000707	Prar.g_01773	Prbj.g_02337
OG0000708	Prar.g_01774	Prbj.g_02338
OG0000709	Prar.g_01776	Prbj.g_02340
OG0000710	Prar.g_01777	Prbj.g_02341
OG0000711	Prar.g_01778	Prbj.g_02342
OG0000712	Prar.g_01779	Prbj.g_02343
OG0000713	Prar.g_01780	Prbj.g_02344
OG0000714	Prar.g_01782	Prbj.g_02352
OG0000715	Prar.g_01783	Prbj.g_02354
OG0000716	Prar.g_01785	Prbj.g_02359
OG0000717	Prar.g_01786	Prbj.g_02361
OG0000718	Prar.g_01787	Prbj.g_02364
OG0000719	Prar.g_01789	Prbj.g_02379
OG0000720	Prar.g_01790	Prbj.g_02380
OG0000721	Prar.g_01792	Prbj.g_02382
OG0000722	Prar.g_01793	Prbj.g_02383
OG0000723	Prar.g_01794	Prbj.g_02384
OG0000724	Prar.g_01795	Prbj.g_02397
OG0000725	Prar.g_01796	Prbj.g_02396
OG0000726	Prar.g_01797	Prbj.g_02395
OG0000727	Prar.g_01798	Prbj.g_02394
OG0000728	Prar.g_01799	Prbj.g_02393
OG0000729	Prar.g_01800	Prbj.g_02391
OG0000730	Prar.g_01801	Prbj.g_02388
OG0000731	Prar.g_01802	Prbj.g_02399
OG0000732	Prar.g_01803	Prbj.g_02400
OG0000733	Prar.g_01804	Prbj.g_02401
OG0000734	Prar.g_01805	Prbj.g_02402
OG0000735	Prar.g_01807	Prbj.g_02403
OG0000736	Prar.g_01808	Prbj.g_02404
OG0000737	Prar.g_01809	Prbj.g_02405
OG0000738	Prar.g_01810	Prbj.g_02303
OG0000739	Prar.g_01811	Prbj.g_02302
OG0000740	Prar.g_01812	Prbj.g_02301
OG0000741	Prar.g_01813	Prbj.g_02299
OG0000742	Prar.g_01815	Prbj.g_02297
OG0000743	Prar.g_01816	Prbj.g_02296
OG0000744	Prar.g_01817	Prbj.g_02294
OG0000745	Prar.g_01818	Prbj.g_02293
OG0000746	Prar.g_01819	Prbj.g_02292
OG0000747	Prar.g_01820	Prbj.g_00694
OG0000748	Prar.g_01821	Prbj.g_02284
OG0000749	Prar.g_01822	Prbj.g_02283
OG0000750	Prar.g_01823	Prbj.g_02281
OG0000751	Prar.g_01824	Prbj.g_02280
OG0000752	Prar.g_01825	Prbj.g_01984
OG0000753	Prar.g_01827	Prbj.g_02275
OG0000754	Prar.g_01828	Prbj.g_02274
OG0000755	Prar.g_01829	Prbj.g_02273
OG0000756	Prar.g_01830	Prbj.g_02271
OG0000757	Prar.g_01831	Prbj.g_02270
OG0000758	Prar.g_01832	Prbj.g_02269
OG0000759	Prar.g_01834	Prbj.g_02264
OG0000760	Prar.g_01835	Prbj.g_02263
OG0000761	Prar.g_01836	Prbj.g_02261
OG0000762	Prar.g_01838	Prbj.g_02259
OG0000763	Prar.g_01839	Prbj.g_02257
OG0000764	Prar.g_01840	Prbj.g_02255
OG0000765	Prar.g_01841	Prbj.g_02254
OG0000766	Prar.g_01842	Prbj.g_02253
OG0000767	Prar.g_01844	Prbj.g_02251
OG0000768	Prar.g_01845	Prbj.g_02250
OG0000769	Prar.g_01846	Prbj.g_02249
OG0000770	Prar.g_01847	Prbj.g_02248
OG0000771	Prar.g_01848	Prbj.g_02247
OG0000772	Prar.g_01849	Prbj.g_00722
OG0000773	Prar.g_01850	Prbj.g_02245
OG0000774	Prar.g_01851	Prbj.g_02243
OG0000775	Prar.g_01852	Prbj.g_02241
OG0000776	Prar.g_01853	Prbj.g_02237
OG0000777	Prar.g_01855	Prbj.g_02236
OG0000778	Prar.g_01856	Prbj.g_02235
OG0000779	Prar.g_01857	Prbj.g_02231
OG0000780	Prar.g_01859	Prbj.g_02229
OG0000781	Prar.g_01861	Prbj.g_02225
OG0000782	Prar.g_01862	Prbj.g_02224
OG0000783	Prar.g_01873	Prbj.g_02219
OG0000784	Prar.g_01875	Prbj.g_02217
OG0000785	Prar.g_01876	Prbj.g_02216
OG0000786	Prar.g_01877	Prbj.g_02214
OG0000787	Prar.g_01878	Prbj.g_02213
OG0000788	Prar.g_01882	Prbj.g_02207
OG0000789	Prar.g_01884	Prbj.g_02204
OG0000790	Prar.g_01885	Prbj.g_01985
OG0000791	Prar.g_01886	Prbj.g_02203
OG0000792	Prar.g_01887	Prbj.g_02202
OG0000793	Prar.g_01888	Prbj.g_02201
OG0000794	Prar.g_01890	Prbj.g_02198
OG0000795	Prar.g_01893	Prbj.g_01850
OG0000796	Prar.g_01894	Prbj.g_01849
OG0000797	Prar.g_01896	Prbj.g_01846
OG0000798	Prar.g_01897	Prbj.g_01845
OG0000799	Prar.g_01898	Prbj.g_01844
OG0000800	Prar.g_01899	Prbj.g_01843
OG0000801	Prar.g_01902	Prbj.g_01840
OG0000802	Prar.g_01903	Prbj.g_01839
OG0000803	Prar.g_01905	Prbj.g_01836
OG0000804	Prar.g_01906	Prbj.g_01835
OG0000805	Prar.g_01907	Prbj.g_01834
OG0000806	Prar.g_01909	Prbj.g_01833
OG0000807	Prar.g_01935	Prbj.g_02687
OG0000808	Prar.g_01944	Prbj.g_02537
OG0000809	Prar.g_01947	Prbj.g_01669
OG0000810	Prar.g_01948	Prbj.g_00696
OG0000811	Prar.g_01955	Prbj.g_01289
OG0000812	Prar.g_01324	Prbj.g_00343
OG0000813	Prar.g_01320	Prbj.g_00333
OG0000814	Prar.g_01318	Prbj.g_00634
OG0000815	Prar.g_01309	Prbj.g_02555
OG0000816	Prar.g_01295	Prbj.g_01997
OG0000817	Prar.g_01294	Prbj.g_01991
OG0000818	Prar.g_01289	Prbj.g_01336
OG0000819	Prar.g_01282	Prbj.g_00641
OG0000820	Prar.g_01278	Prbj.g_00627
OG0000821	Prar.g_01276	Prbj.g_00953
OG0000822	Prar.g_01275	Prbj.g_00954
OG0000823	Prar.g_01274	Prbj.g_00955
OG0000824	Prar.g_01273	Prbj.g_00956
OG0000825	Prar.g_01272	Prbj.g_00958
OG0000826	Prar.g_01271	Prbj.g_00959
OG0000827	Prar.g_01270	Prbj.g_00962
OG0000828	Prar.g_01269	Prbj.g_00964
OG0000829	Prar.g_01268	Prbj.g_00965
OG0000830	Prar.g_01267	Prbj.g_00968
OG0000831	Prar.g_01264	Prbj.g_00970
OG0000832	Prar.g_01262	Prbj.g_00972
OG0000833	Prar.g_01261	Prbj.g_00973
OG0000834	Prar.g_01260	Prbj.g_00846
OG0000835	Prar.g_01259	Prbj.g_00845
OG0000836	Prar.g_01258	Prbj.g_00844
OG0000837	Prar.g_01256	Prbj.g_00834
OG0000838	Prar.g_01255	Prbj.g_00832
OG0000839	Prar.g_01254	Prbj.g_00831
OG0000840	Prar.g_01253	Prbj.g_00830
OG0000841	Prar.g_01252	Prbj.g_00829
OG0000842	Prar.g_01251	Prbj.g_00304
OG0000843	Prar.g_01250	Prbj.g_00305
OG0000844	Prar.g_01249	Prbj.g_00307
OG0000845	Prar.g_01248	Prbj.g_00308
OG0000846	Prar.g_01245	Prbj.g_00311
OG0000847	Prar.g_01243	Prbj.g_00312
OG0000848	Prar.g_01242	Prbj.g_01910
OG0000849	Prar.g_01241	Prbj.g_01913
OG0000850	Prar.g_01240	Prbj.g_01914
OG0000851	Prar.g_01239	Prbj.g_00002
OG0000852	Prar.g_01237	Prbj.g_00004
OG0000853	Prar.g_01236	Prbj.g_00006
OG0000854	Prar.g_01234	Prbj.g_00008
OG0000855	Prar.g_01233	Prbj.g_00009
OG0000856	Prar.g_01232	Prbj.g_00010
OG0000857	Prar.g_01231	Prbj.g_00011
OG0000858	Prar.g_01230	Prbj.g_00012
OG0000859	Prar.g_01229	Prbj.g_00013
OG0000860	Prar.g_01228	Prbj.g_00014
OG0000861	Prar.g_01227	Prbj.g_01908
OG0000862	Prar.g_01226	Prbj.g_01907
OG0000863	Prar.g_01225	Prbj.g_01906
OG0000864	Prar.g_01224	Prbj.g_01905
OG0000865	Prar.g_01223	Prbj.g_01903
OG0000866	Prar.g_01222	Prbj.g_02152
OG0000867	Prar.g_01221	Prbj.g_02153
OG0000868	Prar.g_01220	Prbj.g_02155
OG0000869	Prar.g_01218	Prbj.g_02158
OG0000870	Prar.g_01217	Prbj.g_02159
OG0000871	Prar.g_01215	Prbj.g_02163
OG0000872	Prar.g_01214	Prbj.g_02164
OG0000873	Prar.g_01212	Prbj.g_02166
OG0000874	Prar.g_01211	Prbj.g_02167
OG0000875	Prar.g_01210	Prbj.g_00314
OG0000876	Prar.g_01209	Prbj.g_00313
OG0000877	Prar.g_01207	Prbj.g_00019
OG0000878	Prar.g_00976	Prbj.g_01679
OG0000879	Prar.g_00966	Prbj.g_00163
OG0000880	Prar.g_00965	Prbj.g_00162
OG0000881	Prar.g_00964	Prbj.g_00161
OG0000882	Prar.g_00963	Prbj.g_01717
OG0000883	Prar.g_00962	Prbj.g_01719
OG0000884	Prar.g_00960	Prbj.g_01721
OG0000885	Prar.g_00959	Prbj.g_01722
OG0000886	Prar.g_00958	Prbj.g_01723
OG0000887	Prar.g_00957	Prbj.g_01724
OG0000888	Prar.g_00956	Prbj.g_01725
OG0000889	Prar.g_00953	Prbj.g_01729
OG0000890	Prar.g_00952	Prbj.g_01732
OG0000891	Prar.g_00951	Prbj.g_01733
OG0000892	Prar.g_00949	Prbj.g_01736
OG0000893	Prar.g_00948	Prbj.g_01737
OG0000894	Prar.g_00947	Prbj.g_01738
OG0000895	Prar.g_00946	Prbj.g_01739
OG0000896	Prar.g_00945	Prbj.g_01740
OG0000897	Prar.g_00944	Prbj.g_01741
OG0000898	Prar.g_00942	Prbj.g_01744
OG0000899	Prar.g_00941	Prbj.g_01745
OG0000900	Prar.g_00929	Prbj.g_00669
OG0000901	Prar.g_00925	Prbj.g_00121
OG0000902	Prar.g_00924	Prbj.g_00094
OG0000903	Prar.g_00923	Prbj.g_02508
OG0000904	Prar.g_00921	Prbj.g_00687
OG0000905	Prar.g_00919	Prbj.g_01837
OG0000906	Prar.g_00917	Prbj.g_02689
OG0000907	Prar.g_00916	Prbj.g_02521
OG0000908	Prar.g_00913	Prbj.g_00873
OG0000909	Prar.g_00909	Prbj.g_01640
OG0000910	Prar.g_00908	Prbj.g_01641
OG0000911	Prar.g_00907	Prbj.g_01642
OG0000912	Prar.g_00906	Prbj.g_01643
OG0000913	Prar.g_00905	Prbj.g_01644
OG0000914	Prar.g_00904	Prbj.g_01645
OG0000915	Prar.g_00903	Prbj.g_01646
OG0000916	Prar.g_00902	Prbj.g_01647
OG0000917	Prar.g_00901	Prbj.g_01649
OG0000918	Prar.g_00900	Prbj.g_01650
OG0000919	Prar.g_00899	Prbj.g_01651
OG0000920	Prar.g_00898	Prbj.g_01652
OG0000921	Prar.g_00897	Prbj.g_01653
OG0000922	Prar.g_00896	Prbj.g_01654
OG0000923	Prar.g_00895	Prbj.g_01655
OG0000924	Prar.g_00894	Prbj.g_01656
OG0000925	Prar.g_00893	Prbj.g_01657
OG0000926	Prar.g_00375	Prbj.g_01514
OG0000927	Prar.g_00357	Prbj.g_01304
OG0000928	Prar.g_00356	Prbj.g_01303
OG0000929	Prar.g_00355	Prbj.g_01302
OG0000930	Prar.g_00354	Prbj.g_01294
OG0000931	Prar.g_00353	Prbj.g_01293
OG0000932	Prar.g_00351	Prbj.g_01041
OG0000933	Prar.g_00350	Prbj.g_01043
OG0000934	Prar.g_00349	Prbj.g_01044
OG0000935	Prar.g_00348	Prbj.g_01045
OG0000936	Prar.g_00347	Prbj.g_01046
OG0000937	Prar.g_00346	Prbj.g_01047
OG0000938	Prar.g_00345	Prbj.g_01049
OG0000939	Prar.g_00344	Prbj.g_01050
OG0000940	Prar.g_00343	Prbj.g_01052
OG0000941	Prar.g_00341	Prbj.g_01054
OG0000942	Prar.g_00340	Prbj.g_01055
OG0000943	Prar.g_00337	Prbj.g_01058
OG0000944	Prar.g_00336	Prbj.g_01067
OG0000945	Prar.g_00335	Prbj.g_01068
OG0000946	Prar.g_00842	Prbj.g_01069
OG0000947	Prar.g_00841	Prbj.g_01070
OG0000948	Prar.g_00840	Prbj.g_01071
OG0000949	Prar.g_00839	Prbj.g_01072
OG0000950	Prar.g_00838	Prbj.g_01073
OG0000951	Prar.g_00837	Prbj.g_01074
OG0000952	Prar.g_00836	Prbj.g_01075
OG0000953	Prar.g_00835	Prbj.g_01076
OG0000954	Prar.g_00834	Prbj.g_01077
OG0000955	Prar.g_00833	Prbj.g_01078
OG0000956	Prar.g_00832	Prbj.g_01079
OG0000957	Prar.g_00831	Prbj.g_01080
OG0000958	Prar.g_00830	Prbj.g_00631
OG0000959	Prar.g_00829	Prbj.g_00632
OG0000960	Prar.g_00828	Prbj.g_00633
OG0000961	Prar.g_00824	Prbj.g_00640
OG0000962	Prar.g_00823	Prbj.g_00642
OG0000963	Prar.g_00822	Prbj.g_00643
OG0000964	Prar.g_00820	Prbj.g_00646
OG0000965	Prar.g_00819	Prbj.g_00647
OG0000966	Prar.g_00818	Prbj.g_00648
OG0000967	Prar.g_00817	Prbj.g_00649
OG0000968	Prar.g_00816	Prbj.g_00650
OG0000969	Prar.g_00815	Prbj.g_00651
OG0000970	Prar.g_00814	Prbj.g_00652
OG0000971	Prar.g_00813	Prbj.g_00653
OG0000972	Prar.g_00812	Prbj.g_00654
OG0000973	Prar.g_00811	Prbj.g_00655
OG0000974	Prar.g_00809	Prbj.g_00657
OG0000975	Prar.g_00806	Prbj.g_00036
OG0000976	Prar.g_00804	Prbj.g_01674
OG0000977	Prar.g_00803	Prbj.g_01684
OG0000978	Prar.g_00802	Prbj.g_01686
OG0000979	Prar.g_00800	Prbj.g_01688
OG0000980	Prar.g_00799	Prbj.g_01689
OG0000981	Prar.g_00798	Prbj.g_02538
OG0000982	Prar.g_00797	Prbj.g_01690
OG0000983	Prar.g_00795	Prbj.g_01692
OG0000984	Prar.g_00794	Prbj.g_01693
OG0000985	Prar.g_00793	Prbj.g_01694
OG0000986	Prar.g_00792	Prbj.g_01696
OG0000987	Prar.g_00791	Prbj.g_01697
OG0000988	Prar.g_00790	Prbj.g_01699
OG0000989	Prar.g_00789	Prbj.g_01700
OG0000990	Prar.g_00788	Prbj.g_01701
OG0000991	Prar.g_00787	Prbj.g_01702
OG0000992	Prar.g_00786	Prbj.g_01703
OG0000993	Prar.g_00785	Prbj.g_01704
OG0000994	Prar.g_00784	Prbj.g_01705
OG0000995	Prar.g_00783	Prbj.g_01707
OG0000996	Prar.g_00782	Prbj.g_01708
OG0000997	Prar.g_00781	Prbj.g_01709
OG0000998	Prar.g_00780	Prbj.g_01710
OG0000999	Prar.g_00779	Prbj.g_01711
OG0001000	Prar.g_00778	Prbj.g_01712
OG0001001	Prar.g_00776	Prbj.g_01713
OG0001002	Prar.g_00775	Prbj.g_00888
OG0001003	Prar.g_00774	Prbj.g_00887
OG0001004	Prar.g_00773	Prbj.g_00185
OG0001005	Prar.g_00772	Prbj.g_00884
OG0001006	Prar.g_00771	Prbj.g_00883
OG0001007	Prar.g_00770	Prbj.g_00882
OG0001008	Prar.g_00768	Prbj.g_00880
OG0001009	Prar.g_00767	Prbj.g_00879
OG0001010	Prar.g_00760	Prbj.g_02535
OG0001011	Prar.g_00753	Prbj.g_02561
OG0001012	Prar.g_00725	Prbj.g_02429
OG0001013	Prar.g_01149	Prbj.g_00868
OG0001014	Prar.g_01148	Prbj.g_00867
OG0001015	Prar.g_01142	Prbj.g_00856
OG0001016	Prar.g_01141	Prbj.g_00855
OG0001017	Prar.g_01140	Prbj.g_00854
OG0001018	Prar.g_01139	Prbj.g_00852
OG0001019	Prar.g_01137	Prbj.g_00495
OG0001020	Prar.g_01136	Prbj.g_00494
OG0001021	Prar.g_01135	Prbj.g_00493
OG0001022	Prar.g_01134	Prbj.g_00492
OG0001023	Prar.g_01133	Prbj.g_00491
OG0001024	Prar.g_01132	Prbj.g_00489
OG0001025	Prar.g_01131	Prbj.g_00488
OG0001026	Prar.g_01129	Prbj.g_00487
OG0001027	Prar.g_01128	Prbj.g_00486
OG0001028	Prar.g_01127	Prbj.g_00485
OG0001029	Prar.g_01126	Prbj.g_00484
OG0001030	Prar.g_01125	Prbj.g_00483
OG0001031	Prar.g_01124	Prbj.g_00482
OG0001032	Prar.g_01123	Prbj.g_00481
OG0001033	Prar.g_01122	Prbj.g_00480
OG0001034	Prar.g_01121	Prbj.g_00478
OG0001035	Prar.g_01964	Prbj.g_00476
OG0001036	Prar.g_01965	Prbj.g_00475
OG0001037	Prar.g_01966	Prbj.g_00473
OG0001038	Prar.g_01967	Prbj.g_00472
OG0001039	Prar.g_01968	Prbj.g_00471
OG0001040	Prar.g_01969	Prbj.g_00470
OG0001041	Prar.g_01970	Prbj.g_00469
OG0001042	Prar.g_01971	Prbj.g_00467
OG0001043	Prar.g_01963	Prbj.g_00466
OG0001044	Prar.g_01962	Prbj.g_00465
OG0001045	Prar.g_01961	Prbj.g_00464
OG0001046	Prar.g_01960	Prbj.g_00463
OG0001047	Prar.g_01957	Prbj.g_00459
OG0001048	Prar.g_00596	Prbj.g_00457
OG0001049	Prar.g_00597	Prbj.g_00456
OG0001050	Prar.g_00598	Prbj.g_00455
OG0001051	Prar.g_00599	Prbj.g_00454
OG0001052	Prar.g_00600	Prbj.g_00453
OG0001053	Prar.g_00601	Prbj.g_00451
OG0001054	Prar.g_00603	Prbj.g_00449
OG0001055	Prar.g_00604	Prbj.g_00448
OG0001056	Prar.g_00605	Prbj.g_00447
OG0001057	Prar.g_00606	Prbj.g_00446
OG0001058	Prar.g_00607	Prbj.g_00445
OG0001059	Prar.g_00608	Prbj.g_00444
OG0001060	Prar.g_00609	Prbj.g_00443
OG0001061	Prar.g_00610	Prbj.g_00442
OG0001062	Prar.g_00611	Prbj.g_00428
OG0001063	Prar.g_00612	Prbj.g_00427
OG0001064	Prar.g_01119	Prbj.g_00425
OG0001065	Prar.g_01114	Prbj.g_02660
OG0001066	Prar.g_01113	Prbj.g_02657
OG0001067	Prar.g_01112	Prbj.g_02656
OG0001068	Prar.g_01110	Prbj.g_02652
OG0001069	Prar.g_01109	Prbj.g_02651
OG0001070	Prar.g_01108	Prbj.g_02650
OG0001071	Prar.g_01107	Prbj.g_02649
OG0001072	Prar.g_01106	Prbj.g_02648
OG0001073	Prar.g_01105	Prbj.g_02647
OG0001074	Prar.g_01104	Prbj.g_02646
OG0001075	Prar.g_01103	Prbj.g_02645
OG0001076	Prar.g_01102	Prbj.g_02644
OG0001077	Prar.g_01101	Prbj.g_02643
OG0001078	Prar.g_01100	Prbj.g_02641
OG0001079	Prar.g_01099	Prbj.g_02640
OG0001080	Prar.g_01098	Prbj.g_02639
OG0001081	Prar.g_01095	Prbj.g_01027
OG0001082	Prar.g_01094	Prbj.g_01028
OG0001083	Prar.g_01093	Prbj.g_01032
OG0001084	Prar.g_01091	Prbj.g_01030
OG0001085	Prar.g_01090	Prbj.g_01029
OG0001086	Prar.g_01089	Prbj.g_01033
OG0001087	Prar.g_01088	Prbj.g_01034
OG0001088	Prar.g_01087	Prbj.g_02635
OG0001089	Prar.g_01069	Prbj.g_01025
OG0001090	Prar.g_01067	Prbj.g_01023
OG0001091	Prar.g_01066	Prbj.g_01022
OG0001092	Prar.g_01065	Prbj.g_01021
OG0001093	Prar.g_01064	Prbj.g_01020
OG0001094	Prar.g_01063	Prbj.g_01019
OG0001095	Prar.g_01062	Prbj.g_01018
OG0001096	Prar.g_01061	Prbj.g_01017
OG0001097	Prar.g_01060	Prbj.g_01016
OG0001098	Prar.g_01059	Prbj.g_01015
OG0001099	Prar.g_01058	Prbj.g_01014
OG0001100	Prar.g_01057	Prbj.g_01013
OG0001101	Prar.g_01056	Prbj.g_01012
OG0001102	Prar.g_01055	Prbj.g_01011
OG0001103	Prar.g_01054	Prbj.g_01010
OG0001104	Prar.g_01053	Prbj.g_01009
OG0001105	Prar.g_01052	Prbj.g_01008
OG0001106	Prar.g_01051	Prbj.g_01007
OG0001107	Prar.g_01050	Prbj.g_01006
OG0001108	Prar.g_01049	Prbj.g_01005
OG0001109	Prar.g_01048	Prbj.g_01004
OG0001110	Prar.g_01047	Prbj.g_01003
OG0001111	Prar.g_01046	Prbj.g_01002
OG0001112	Prar.g_01045	Prbj.g_01001
OG0001113	Prar.g_01044	Prbj.g_01000
OG0001114	Prar.g_01043	Prbj.g_00999
OG0001115	Prar.g_01042	Prbj.g_00998
OG0001116	Prar.g_01041	Prbj.g_00997
OG0001117	Prar.g_01040	Prbj.g_00996
OG0001118	Prar.g_01039	Prbj.g_00995
OG0001119	Prar.g_01038	Prbj.g_00994
OG0001120	Prar.g_01037	Prbj.g_00993
OG0001121	Prar.g_01035	Prbj.g_00990
OG0001122	Prar.g_01034	Prbj.g_00989
OG0001123	Prar.g_01033	Prbj.g_00988
OG0001124	Prar.g_01031	Prbj.g_00986
OG0001125	Prar.g_01029	Prbj.g_00984
OG0001126	Prar.g_01028	Prbj.g_00983
OG0001127	Prar.g_01026	Prbj.g_00414
OG0001128	Prar.g_01025	Prbj.g_00413
OG0001129	Prar.g_01024	Prbj.g_00410
OG0001130	Prar.g_01022	Prbj.g_00407
OG0001131	Prar.g_01021	Prbj.g_00406
