Orthogroup	Prar	Pray
OG0000569	Prar.g_01477	Pray.g_01116
OG0000570	Prar.g_01478	Pray.g_01115
OG0000571	Prar.g_01479	Pray.g_01114
OG0000572	Prar.g_01480	Pray.g_01113
OG0000573	Prar.g_01483	Pray.g_01110
OG0000574	Prar.g_01484	Pray.g_01109
OG0000575	Prar.g_01485	Pray.g_01108
OG0000576	Prar.g_01486	Pray.g_01107
OG0000577	Prar.g_01487	Pray.g_01106
OG0000578	Prar.g_01488	Pray.g_01105
OG0000579	Prar.g_01489	Pray.g_01104
OG0000580	Prar.g_01490	Pray.g_01103
OG0000581	Prar.g_01491	Pray.g_01102
OG0000582	Prar.g_01492	Pray.g_01101
OG0000583	Prar.g_01493	Pray.g_01100
OG0000584	Prar.g_01494	Pray.g_01099
OG0000585	Prar.g_01495	Pray.g_01098
OG0000586	Prar.g_01497	Pray.g_01096
OG0000587	Prar.g_01498	Pray.g_01095
OG0000588	Prar.g_01500	Pray.g_01093
OG0000589	Prar.g_01501	Pray.g_01092
OG0000590	Prar.g_01503	Pray.g_01090
OG0000591	Prar.g_01509	Pray.g_01084
OG0000592	Prar.g_01510	Pray.g_01083
OG0000593	Prar.g_01511	Pray.g_01082
OG0000594	Prar.g_01513	Pray.g_01080
OG0000595	Prar.g_01514	Pray.g_01079
OG0000596	Prar.g_01515	Pray.g_01078
OG0000597	Prar.g_01517	Pray.g_01076
OG0000598	Prar.g_01518	Pray.g_01075
OG0000599	Prar.g_01519	Pray.g_01074
OG0000600	Prar.g_01520	Pray.g_01073
OG0000601	Prar.g_01522	Pray.g_01071
OG0000602	Prar.g_01523	Pray.g_01070
OG0000603	Prar.g_01524	Pray.g_01069
OG0000604	Prar.g_01525	Pray.g_01068
OG0000605	Prar.g_01526	Pray.g_01067
OG0000606	Prar.g_01527	Pray.g_01066
OG0000607	Prar.g_01529	Pray.g_01064
OG0000608	Prar.g_01530	Pray.g_01063
OG0000609	Prar.g_01534	Pray.g_01059
OG0000610	Prar.g_01535	Pray.g_01058
OG0000611	Prar.g_01600	Pray.g_01039
OG0000612	Prar.g_01601	Pray.g_01038
OG0000613	Prar.g_01602	Pray.g_01037
OG0000614	Prar.g_01603	Pray.g_01036
OG0000615	Prar.g_01605	Pray.g_01034
OG0000616	Prar.g_01606	Pray.g_01033
OG0000617	Prar.g_01607	Pray.g_01032
OG0000618	Prar.g_01608	Pray.g_01031
OG0000619	Prar.g_01609	Pray.g_01030
OG0000620	Prar.g_01610	Pray.g_01029
OG0000621	Prar.g_01611	Pray.g_01028
OG0000622	Prar.g_01612	Pray.g_01027
OG0000623	Prar.g_01613	Pray.g_01026
OG0000624	Prar.g_01614	Pray.g_01025
OG0000625	Prar.g_01615	Pray.g_00269
OG0000626	Prar.g_01616	Pray.g_00270
OG0000627	Prar.g_01617	Pray.g_00271
OG0000628	Prar.g_01618	Pray.g_00272
OG0000629	Prar.g_01619	Pray.g_00273
OG0000630	Prar.g_01620	Pray.g_00274
OG0000631	Prar.g_01622	Pray.g_00276
OG0000632	Prar.g_01634	Pray.g_00289
OG0000633	Prar.g_01638	Pray.g_00293
OG0000634	Prar.g_01651	Pray.g_00306
OG0000635	Prar.g_01652	Pray.g_00313
OG0000636	Prar.g_01653	Pray.g_00314
OG0000637	Prar.g_01654	Pray.g_00315
OG0000638	Prar.g_01661	Pray.g_00326
OG0000639	Prar.g_01670	Pray.g_00335
OG0000640	Prar.g_01672	Pray.g_00337
OG0000641	Prar.g_01675	Pray.g_00339
OG0000642	Prar.g_01676	Pray.g_00340
OG0000643	Prar.g_01677	Pray.g_00341
OG0000644	Prar.g_01678	Pray.g_00342
OG0000645	Prar.g_01679	Pray.g_00343
OG0000646	Prar.g_01680	Pray.g_00344
OG0000647	Prar.g_01681	Pray.g_00345
OG0000648	Prar.g_01683	Pray.g_00347
OG0000649	Prar.g_01684	Pray.g_00348
OG0000650	Prar.g_01685	Pray.g_00349
OG0000651	Prar.g_01686	Pray.g_00350
OG0000652	Prar.g_01687	Pray.g_00351
OG0000653	Prar.g_01688	Pray.g_00352
OG0000654	Prar.g_01690	Pray.g_00354
OG0000655	Prar.g_01692	Pray.g_00356
OG0000656	Prar.g_01693	Pray.g_00357
OG0000657	Prar.g_01694	Pray.g_00358
OG0000658	Prar.g_01695	Pray.g_00359
OG0000659	Prar.g_01696	Pray.g_00360
OG0000660	Prar.g_01697	Pray.g_00361
OG0000661	Prar.g_01698	Pray.g_00362
OG0000662	Prar.g_01699	Pray.g_00363
OG0000663	Prar.g_01700	Pray.g_00364
OG0000664	Prar.g_01701	Pray.g_00365
OG0000665	Prar.g_01702	Pray.g_00366
OG0000666	Prar.g_01703	Pray.g_00367
OG0000667	Prar.g_01704	Pray.g_00368
OG0000668	Prar.g_01705	Pray.g_00369
OG0000669	Prar.g_01707	Pray.g_00371
OG0000670	Prar.g_01708	Pray.g_00372
OG0000671	Prar.g_01709	Pray.g_00373
OG0000672	Prar.g_01710	Pray.g_00374
OG0000673	Prar.g_01711	Pray.g_00375
OG0000674	Prar.g_01712	Pray.g_00376
OG0000675	Prar.g_01714	Pray.g_00378
OG0000676	Prar.g_01715	Pray.g_00379
OG0000677	Prar.g_01717	Pray.g_00382
OG0000678	Prar.g_01719	Pray.g_00384
OG0000679	Prar.g_01720	Pray.g_00385
OG0000680	Prar.g_01721	Pray.g_00386
OG0000681	Prar.g_01722	Pray.g_00387
OG0000682	Prar.g_01723	Pray.g_00388
OG0000683	Prar.g_01725	Pray.g_00390
OG0000684	Prar.g_01726	Pray.g_00391
OG0000685	Prar.g_01727	Pray.g_00392
OG0000686	Prar.g_01728	Pray.g_00393
OG0000687	Prar.g_01729	Pray.g_00394
OG0000688	Prar.g_01730	Pray.g_00395
OG0000689	Prar.g_01731	Pray.g_00396
OG0000690	Prar.g_01732	Pray.g_00397
OG0000691	Prar.g_01733	Pray.g_00398
OG0000692	Prar.g_01735	Pray.g_00400
OG0000693	Prar.g_01736	Pray.g_00401
OG0000694	Prar.g_01737	Pray.g_00402
OG0000695	Prar.g_01738	Pray.g_00403
OG0000696	Prar.g_01740	Pray.g_00404
OG0000697	Prar.g_01742	Pray.g_00406
OG0000698	Prar.g_01744	Pray.g_00408
OG0000699	Prar.g_01745	Pray.g_00409
OG0000700	Prar.g_01759	Pray.g_00436
OG0000701	Prar.g_01764	Pray.g_00440
OG0000702	Prar.g_01767	Pray.g_00443
OG0000703	Prar.g_01768	Pray.g_00444
OG0000704	Prar.g_01769	Pray.g_00445
OG0000705	Prar.g_01770	Pray.g_00446
OG0000706	Prar.g_01771	Pray.g_00447
OG0000707	Prar.g_01773	Pray.g_00449
OG0000708	Prar.g_01774	Pray.g_00450
OG0000709	Prar.g_01776	Pray.g_00452
OG0000710	Prar.g_01777	Pray.g_00453
OG0000711	Prar.g_01778	Pray.g_00454
OG0000712	Prar.g_01779	Pray.g_00455
OG0000713	Prar.g_01780	Pray.g_00456
OG0000714	Prar.g_01782	Pray.g_00458
OG0000715	Prar.g_01783	Pray.g_00459
OG0000716	Prar.g_01785	Pray.g_00461
OG0000717	Prar.g_01786	Pray.g_00462
OG0000718	Prar.g_01787	Pray.g_00463
OG0000719	Prar.g_01789	Pray.g_00465
OG0000720	Prar.g_01790	Pray.g_00466
OG0000721	Prar.g_01792	Pray.g_00469
OG0000722	Prar.g_01793	Pray.g_00470
OG0000723	Prar.g_01794	Pray.g_00471
OG0000724	Prar.g_01795	Pray.g_00473
OG0000725	Prar.g_01796	Pray.g_00474
OG0000726	Prar.g_01797	Pray.g_00475
OG0000727	Prar.g_01798	Pray.g_00476
OG0000728	Prar.g_01799	Pray.g_00477
OG0000729	Prar.g_01800	Pray.g_00478
OG0000730	Prar.g_01801	Pray.g_00479
OG0000731	Prar.g_01802	Pray.g_00480
OG0000732	Prar.g_01803	Pray.g_00481
OG0000733	Prar.g_01804	Pray.g_00482
OG0000734	Prar.g_01805	Pray.g_00483
OG0000735	Prar.g_01807	Pray.g_00485
OG0000736	Prar.g_01808	Pray.g_00486
OG0000737	Prar.g_01809	Pray.g_00487
OG0000738	Prar.g_01810	Pray.g_00488
OG0000739	Prar.g_01811	Pray.g_00489
OG0000740	Prar.g_01812	Pray.g_00490
OG0000741	Prar.g_01813	Pray.g_00491
OG0000742	Prar.g_01815	Pray.g_00493
OG0000743	Prar.g_01816	Pray.g_00494
OG0000744	Prar.g_01817	Pray.g_00495
OG0000745	Prar.g_01818	Pray.g_00496
OG0000746	Prar.g_01819	Pray.g_00497
OG0000747	Prar.g_01820	Pray.g_00498
OG0000748	Prar.g_01821	Pray.g_00499
OG0000749	Prar.g_01822	Pray.g_00500
OG0000750	Prar.g_01823	Pray.g_00501
OG0000751	Prar.g_01824	Pray.g_00502
OG0000752	Prar.g_01825	Pray.g_00503
OG0000753	Prar.g_01827	Pray.g_00505
OG0000754	Prar.g_01828	Pray.g_00506
OG0000755	Prar.g_01829	Pray.g_00507
OG0000756	Prar.g_01830	Pray.g_00508
OG0000757	Prar.g_01831	Pray.g_00509
OG0000758	Prar.g_01832	Pray.g_00510
OG0000759	Prar.g_01834	Pray.g_00512
OG0000760	Prar.g_01835	Pray.g_00513
OG0000761	Prar.g_01836	Pray.g_00514
OG0000762	Prar.g_01838	Pray.g_00516
OG0000763	Prar.g_01839	Pray.g_00517
OG0000764	Prar.g_01840	Pray.g_00518
OG0000765	Prar.g_01841	Pray.g_00519
OG0000766	Prar.g_01842	Pray.g_00520
OG0000767	Prar.g_01844	Pray.g_00522
OG0000768	Prar.g_01845	Pray.g_00523
OG0000769	Prar.g_01846	Pray.g_00524
OG0000770	Prar.g_01847	Pray.g_00525
OG0000771	Prar.g_01848	Pray.g_00526
OG0000772	Prar.g_01849	Pray.g_00527
OG0000773	Prar.g_01850	Pray.g_00528
OG0000774	Prar.g_01851	Pray.g_00529
OG0000775	Prar.g_01852	Pray.g_00530
OG0000776	Prar.g_01853	Pray.g_00532
OG0000777	Prar.g_01855	Pray.g_00534
OG0000778	Prar.g_01856	Pray.g_00535
OG0000779	Prar.g_01857	Pray.g_00536
OG0000780	Prar.g_01859	Pray.g_00538
OG0000781	Prar.g_01861	Pray.g_00540
OG0000782	Prar.g_01862	Pray.g_00541
OG0000783	Prar.g_01873	Pray.g_00553
OG0000784	Prar.g_01875	Pray.g_00555
OG0000785	Prar.g_01876	Pray.g_00556
OG0000786	Prar.g_01877	Pray.g_00557
OG0000787	Prar.g_01878	Pray.g_00558
OG0000788	Prar.g_01882	Pray.g_00562
OG0000789	Prar.g_01884	Pray.g_00564
OG0000790	Prar.g_01885	Pray.g_00565
OG0000791	Prar.g_01886	Pray.g_00566
OG0000792	Prar.g_01887	Pray.g_00567
OG0000793	Prar.g_01888	Pray.g_00568
OG0000794	Prar.g_01890	Pray.g_00570
OG0000795	Prar.g_01893	Pray.g_00573
OG0000796	Prar.g_01894	Pray.g_00574
OG0000797	Prar.g_01896	Pray.g_00576
OG0000798	Prar.g_01897	Pray.g_00577
OG0000799	Prar.g_01898	Pray.g_00578
OG0000800	Prar.g_01899	Pray.g_00579
OG0000801	Prar.g_01902	Pray.g_00582
OG0000802	Prar.g_01903	Pray.g_00583
OG0000803	Prar.g_01905	Pray.g_00585
OG0000804	Prar.g_01906	Pray.g_00586
OG0000805	Prar.g_01907	Pray.g_00587
OG0000806	Prar.g_01909	Pray.g_00589
OG0000807	Prar.g_01935	Pray.g_00614
OG0000808	Prar.g_01944	Pray.g_00623
OG0000809	Prar.g_01947	Pray.g_00626
OG0000810	Prar.g_01948	Pray.g_00627
OG0000811	Prar.g_01955	Pray.g_00634
OG0000812	Prar.g_01324	Pray.g_00132
OG0000813	Prar.g_01320	Pray.g_00128
OG0000814	Prar.g_01318	Pray.g_00126
OG0000815	Prar.g_01309	Pray.g_00112
OG0000816	Prar.g_01295	Pray.g_00096
OG0000817	Prar.g_01294	Pray.g_00095
OG0000818	Prar.g_01289	Pray.g_00090
OG0000819	Prar.g_01282	Pray.g_00083
OG0000820	Prar.g_01278	Pray.g_00079
OG0000821	Prar.g_01276	Pray.g_00077
OG0000822	Prar.g_01275	Pray.g_00076
OG0000823	Prar.g_01274	Pray.g_00075
OG0000824	Prar.g_01273	Pray.g_00074
OG0000825	Prar.g_01272	Pray.g_00073
OG0000826	Prar.g_01271	Pray.g_00072
OG0000827	Prar.g_01270	Pray.g_00071
OG0000828	Prar.g_01269	Pray.g_00070
OG0000829	Prar.g_01268	Pray.g_00069
OG0000830	Prar.g_01267	Pray.g_00068
OG0000831	Prar.g_01264	Pray.g_00065
OG0000832	Prar.g_01262	Pray.g_00063
OG0000833	Prar.g_01261	Pray.g_00062
OG0000834	Prar.g_01260	Pray.g_00060
OG0000835	Prar.g_01259	Pray.g_00059
OG0000836	Prar.g_01258	Pray.g_00058
OG0000837	Prar.g_01256	Pray.g_00056
OG0000838	Prar.g_01255	Pray.g_00055
OG0000839	Prar.g_01254	Pray.g_00054
OG0000840	Prar.g_01253	Pray.g_00053
OG0000841	Prar.g_01252	Pray.g_00052
OG0000842	Prar.g_01251	Pray.g_00051
OG0000843	Prar.g_01250	Pray.g_00050
OG0000844	Prar.g_01249	Pray.g_00049
OG0000845	Prar.g_01248	Pray.g_00048
OG0000846	Prar.g_01245	Pray.g_00045
OG0000847	Prar.g_01243	Pray.g_00043
OG0000848	Prar.g_01242	Pray.g_00042
OG0000849	Prar.g_01241	Pray.g_00041
OG0000850	Prar.g_01240	Pray.g_00040
OG0000851	Prar.g_01239	Pray.g_00039
OG0000852	Prar.g_01237	Pray.g_00037
OG0000853	Prar.g_01236	Pray.g_00036
OG0000854	Prar.g_01234	Pray.g_00034
OG0000855	Prar.g_01233	Pray.g_00033
OG0000856	Prar.g_01232	Pray.g_00032
OG0000857	Prar.g_01231	Pray.g_00031
OG0000858	Prar.g_01230	Pray.g_00030
OG0000859	Prar.g_01229	Pray.g_00029
OG0000860	Prar.g_01228	Pray.g_00028
OG0000861	Prar.g_01227	Pray.g_00027
OG0000862	Prar.g_01226	Pray.g_00026
OG0000863	Prar.g_01225	Pray.g_00025
OG0000864	Prar.g_01224	Pray.g_00024
OG0000865	Prar.g_01223	Pray.g_00023
OG0000866	Prar.g_01222	Pray.g_00022
OG0000867	Prar.g_01221	Pray.g_00021
OG0000868	Prar.g_01220	Pray.g_00020
OG0000869	Prar.g_01218	Pray.g_00018
OG0000870	Prar.g_01217	Pray.g_00017
OG0000871	Prar.g_01215	Pray.g_00015
OG0000872	Prar.g_01214	Pray.g_00014
OG0000873	Prar.g_01212	Pray.g_00012
OG0000874	Prar.g_01211	Pray.g_00011
OG0000875	Prar.g_01210	Pray.g_00010
OG0000876	Prar.g_01209	Pray.g_00009
OG0000877	Prar.g_01207	Pray.g_00007
OG0000878	Prar.g_00976	Pray.g_01895
OG0000879	Prar.g_00966	Pray.g_01881
OG0000880	Prar.g_00965	Pray.g_01880
OG0000881	Prar.g_00964	Pray.g_01879
OG0000882	Prar.g_00963	Pray.g_01878
OG0000883	Prar.g_00962	Pray.g_01877
OG0000884	Prar.g_00960	Pray.g_01875
OG0000885	Prar.g_00959	Pray.g_01874
OG0000886	Prar.g_00958	Pray.g_01873
OG0000887	Prar.g_00957	Pray.g_01872
OG0000888	Prar.g_00956	Pray.g_01871
OG0000889	Prar.g_00953	Pray.g_01868
OG0000890	Prar.g_00952	Pray.g_01867
OG0000891	Prar.g_00951	Pray.g_01866
OG0000892	Prar.g_00949	Pray.g_01864
OG0000893	Prar.g_00948	Pray.g_01863
OG0000894	Prar.g_00947	Pray.g_01862
OG0000895	Prar.g_00946	Pray.g_01861
OG0000896	Prar.g_00945	Pray.g_01860
OG0000897	Prar.g_00944	Pray.g_01859
OG0000898	Prar.g_00942	Pray.g_01857
OG0000899	Prar.g_00941	Pray.g_01856
OG0000900	Prar.g_00929	Pray.g_01847
OG0000901	Prar.g_00925	Pray.g_01843
OG0000902	Prar.g_00924	Pray.g_01842
OG0000903	Prar.g_00923	Pray.g_01841
OG0000904	Prar.g_00921	Pray.g_01839
OG0000905	Prar.g_00919	Pray.g_01837
OG0000906	Prar.g_00917	Pray.g_01835
OG0000907	Prar.g_00916	Pray.g_01834
OG0000908	Prar.g_00913	Pray.g_01831
OG0000909	Prar.g_00909	Pray.g_01827
OG0000910	Prar.g_00908	Pray.g_01826
OG0000911	Prar.g_00907	Pray.g_01825
OG0000912	Prar.g_00906	Pray.g_01824
OG0000913	Prar.g_00905	Pray.g_01823
OG0000914	Prar.g_00904	Pray.g_01822
OG0000915	Prar.g_00903	Pray.g_01821
OG0000916	Prar.g_00902	Pray.g_01820
OG0000917	Prar.g_00901	Pray.g_01819
OG0000918	Prar.g_00900	Pray.g_01818
OG0000919	Prar.g_00899	Pray.g_01817
OG0000920	Prar.g_00898	Pray.g_01816
OG0000921	Prar.g_00897	Pray.g_01815
OG0000922	Prar.g_00896	Pray.g_01814
OG0000923	Prar.g_00895	Pray.g_01813
OG0000924	Prar.g_00894	Pray.g_01812
OG0000925	Prar.g_00893	Pray.g_01811
OG0000926	Prar.g_00375	Pray.g_01787
OG0000927	Prar.g_00357	Pray.g_01740
OG0000928	Prar.g_00356	Pray.g_01739
OG0000929	Prar.g_00355	Pray.g_01738
OG0000930	Prar.g_00354	Pray.g_01737
OG0000931	Prar.g_00353	Pray.g_01736
OG0000932	Prar.g_00351	Pray.g_01734
OG0000933	Prar.g_00350	Pray.g_01733
OG0000934	Prar.g_00349	Pray.g_01732
OG0000935	Prar.g_00348	Pray.g_01731
OG0000936	Prar.g_00347	Pray.g_01730
OG0000937	Prar.g_00346	Pray.g_01729
OG0000938	Prar.g_00345	Pray.g_01728
OG0000939	Prar.g_00344	Pray.g_01727
OG0000940	Prar.g_00343	Pray.g_01726
OG0000941	Prar.g_00341	Pray.g_01724
OG0000942	Prar.g_00340	Pray.g_01723
OG0000943	Prar.g_00337	Pray.g_01720
OG0000944	Prar.g_00336	Pray.g_01719
OG0000945	Prar.g_00335	Pray.g_01718
OG0000946	Prar.g_00842	Pray.g_01717
OG0000947	Prar.g_00841	Pray.g_01716
OG0000948	Prar.g_00840	Pray.g_01715
OG0000949	Prar.g_00839	Pray.g_01714
OG0000950	Prar.g_00838	Pray.g_01713
OG0000951	Prar.g_00837	Pray.g_01712
OG0000952	Prar.g_00836	Pray.g_01711
OG0000953	Prar.g_00835	Pray.g_01710
OG0000954	Prar.g_00834	Pray.g_01709
OG0000955	Prar.g_00833	Pray.g_01708
OG0000956	Prar.g_00832	Pray.g_01707
OG0000957	Prar.g_00831	Pray.g_01706
OG0000958	Prar.g_00830	Pray.g_01705
OG0000959	Prar.g_00829	Pray.g_01704
OG0000960	Prar.g_00828	Pray.g_01703
OG0000961	Prar.g_00824	Pray.g_01699
OG0000962	Prar.g_00823	Pray.g_01698
OG0000963	Prar.g_00822	Pray.g_01697
OG0000964	Prar.g_00820	Pray.g_01695
OG0000965	Prar.g_00819	Pray.g_01694
OG0000966	Prar.g_00818	Pray.g_01693
OG0000967	Prar.g_00817	Pray.g_01692
OG0000968	Prar.g_00816	Pray.g_01691
OG0000969	Prar.g_00815	Pray.g_01690
OG0000970	Prar.g_00814	Pray.g_01689
OG0000971	Prar.g_00813	Pray.g_01688
OG0000972	Prar.g_00812	Pray.g_01687
OG0000973	Prar.g_00811	Pray.g_01686
OG0000974	Prar.g_00809	Pray.g_01684
OG0000975	Prar.g_00806	Pray.g_01681
OG0000976	Prar.g_00804	Pray.g_01679
OG0000977	Prar.g_00803	Pray.g_01678
OG0000978	Prar.g_00802	Pray.g_01677
OG0000979	Prar.g_00800	Pray.g_01675
OG0000980	Prar.g_00799	Pray.g_01674
OG0000981	Prar.g_00798	Pray.g_01673
OG0000982	Prar.g_00797	Pray.g_01672
OG0000983	Prar.g_00795	Pray.g_01670
OG0000984	Prar.g_00794	Pray.g_01669
OG0000985	Prar.g_00793	Pray.g_01668
OG0000986	Prar.g_00792	Pray.g_01667
OG0000987	Prar.g_00791	Pray.g_01666
OG0000988	Prar.g_00790	Pray.g_01665
OG0000989	Prar.g_00789	Pray.g_01664
OG0000990	Prar.g_00788	Pray.g_01663
OG0000991	Prar.g_00787	Pray.g_01662
OG0000992	Prar.g_00786	Pray.g_01661
OG0000993	Prar.g_00785	Pray.g_01660
OG0000994	Prar.g_00784	Pray.g_01659
OG0000995	Prar.g_00783	Pray.g_01658
OG0000996	Prar.g_00782	Pray.g_01657
OG0000997	Prar.g_00781	Pray.g_01656
OG0000998	Prar.g_00780	Pray.g_01655
OG0000999	Prar.g_00779	Pray.g_01654
OG0001000	Prar.g_00778	Pray.g_01653
OG0001001	Prar.g_00776	Pray.g_01651
OG0001002	Prar.g_00775	Pray.g_01650
OG0001003	Prar.g_00774	Pray.g_01649
OG0001004	Prar.g_00773	Pray.g_01648
OG0001005	Prar.g_00772	Pray.g_01647
OG0001006	Prar.g_00771	Pray.g_01646
OG0001007	Prar.g_00770	Pray.g_01645
OG0001008	Prar.g_00768	Pray.g_01643
OG0001009	Prar.g_00767	Pray.g_01642
OG0001010	Prar.g_00760	Pray.g_01634
OG0001011	Prar.g_00753	Pray.g_01627
OG0001012	Prar.g_00725	Pray.g_01600
OG0001013	Prar.g_01149	Pray.g_01565
OG0001014	Prar.g_01148	Pray.g_01564
OG0001015	Prar.g_01142	Pray.g_01558
OG0001016	Prar.g_01141	Pray.g_01557
OG0001017	Prar.g_01140	Pray.g_01556
OG0001018	Prar.g_01139	Pray.g_01555
OG0001019	Prar.g_01137	Pray.g_01553
OG0001020	Prar.g_01136	Pray.g_01552
OG0001021	Prar.g_01135	Pray.g_01551
OG0001022	Prar.g_01134	Pray.g_01550
OG0001023	Prar.g_01133	Pray.g_01549
OG0001024	Prar.g_01132	Pray.g_01548
OG0001025	Prar.g_01131	Pray.g_01547
OG0001026	Prar.g_01129	Pray.g_01545
OG0001027	Prar.g_01128	Pray.g_01544
OG0001028	Prar.g_01127	Pray.g_01543
OG0001029	Prar.g_01126	Pray.g_01542
OG0001030	Prar.g_01125	Pray.g_01541
OG0001031	Prar.g_01124	Pray.g_01540
OG0001032	Prar.g_01123	Pray.g_01539
OG0001033	Prar.g_01122	Pray.g_01538
OG0001034	Prar.g_01121	Pray.g_01537
OG0001035	Prar.g_01964	Pray.g_01535
OG0001036	Prar.g_01965	Pray.g_01534
OG0001037	Prar.g_01966	Pray.g_01533
OG0001038	Prar.g_01967	Pray.g_01532
OG0001039	Prar.g_01968	Pray.g_01531
OG0001040	Prar.g_01969	Pray.g_01530
OG0001041	Prar.g_01970	Pray.g_01529
OG0001042	Prar.g_01971	Pray.g_01528
OG0001043	Prar.g_01963	Pray.g_01527
OG0001044	Prar.g_01962	Pray.g_01526
OG0001045	Prar.g_01961	Pray.g_01525
OG0001046	Prar.g_01960	Pray.g_01524
OG0001047	Prar.g_01957	Pray.g_01521
OG0001048	Prar.g_00596	Pray.g_01519
OG0001049	Prar.g_00597	Pray.g_01518
OG0001050	Prar.g_00598	Pray.g_01517
OG0001051	Prar.g_00599	Pray.g_01516
OG0001052	Prar.g_00600	Pray.g_01515
OG0001053	Prar.g_00601	Pray.g_01513
OG0001054	Prar.g_00603	Pray.g_01512
OG0001055	Prar.g_00604	Pray.g_01511
OG0001056	Prar.g_00605	Pray.g_01510
OG0001057	Prar.g_00606	Pray.g_01509
OG0001058	Prar.g_00607	Pray.g_01508
OG0001059	Prar.g_00608	Pray.g_01507
OG0001060	Prar.g_00609	Pray.g_01506
OG0001061	Prar.g_00610	Pray.g_01505
OG0001062	Prar.g_00611	Pray.g_01504
OG0001063	Prar.g_00612	Pray.g_01503
OG0001064	Prar.g_01119	Pray.g_01229
OG0001065	Prar.g_01114	Pray.g_01234
OG0001066	Prar.g_01113	Pray.g_01235
OG0001067	Prar.g_01112	Pray.g_01236
OG0001068	Prar.g_01110	Pray.g_01238
OG0001069	Prar.g_01109	Pray.g_01239
OG0001070	Prar.g_01108	Pray.g_01240
OG0001071	Prar.g_01107	Pray.g_01241
OG0001072	Prar.g_01106	Pray.g_01242
OG0001073	Prar.g_01105	Pray.g_01243
OG0001074	Prar.g_01104	Pray.g_01244
OG0001075	Prar.g_01103	Pray.g_01245
OG0001076	Prar.g_01102	Pray.g_01246
OG0001077	Prar.g_01101	Pray.g_01247
OG0001078	Prar.g_01100	Pray.g_01248
OG0001079	Prar.g_01099	Pray.g_01249
OG0001080	Prar.g_01098	Pray.g_01250
OG0001081	Prar.g_01095	Pray.g_01253
OG0001082	Prar.g_01094	Pray.g_01254
OG0001083	Prar.g_01093	Pray.g_01255
OG0001084	Prar.g_01091	Pray.g_01257
OG0001085	Prar.g_01090	Pray.g_01258
OG0001086	Prar.g_01089	Pray.g_01259
OG0001087	Prar.g_01088	Pray.g_01260
OG0001088	Prar.g_01087	Pray.g_01261
OG0001089	Prar.g_01069	Pray.g_01264
OG0001090	Prar.g_01067	Pray.g_01266
OG0001091	Prar.g_01066	Pray.g_01267
OG0001092	Prar.g_01065	Pray.g_01268
OG0001093	Prar.g_01064	Pray.g_01269
OG0001094	Prar.g_01063	Pray.g_01270
OG0001095	Prar.g_01062	Pray.g_01271
OG0001096	Prar.g_01061	Pray.g_01272
OG0001097	Prar.g_01060	Pray.g_01273
OG0001098	Prar.g_01059	Pray.g_01274
OG0001099	Prar.g_01058	Pray.g_01275
OG0001100	Prar.g_01057	Pray.g_01276
OG0001101	Prar.g_01056	Pray.g_01277
OG0001102	Prar.g_01055	Pray.g_01278
OG0001103	Prar.g_01054	Pray.g_01279
OG0001104	Prar.g_01053	Pray.g_01280
OG0001105	Prar.g_01052	Pray.g_01281
OG0001106	Prar.g_01051	Pray.g_01282
OG0001107	Prar.g_01050	Pray.g_01283
OG0001108	Prar.g_01049	Pray.g_01284
OG0001109	Prar.g_01048	Pray.g_01285
OG0001110	Prar.g_01047	Pray.g_01286
OG0001111	Prar.g_01046	Pray.g_01287
OG0001112	Prar.g_01045	Pray.g_01288
OG0001113	Prar.g_01044	Pray.g_01289
OG0001114	Prar.g_01043	Pray.g_01290
OG0001115	Prar.g_01042	Pray.g_01291
OG0001116	Prar.g_01041	Pray.g_01292
OG0001117	Prar.g_01040	Pray.g_01293
OG0001118	Prar.g_01039	Pray.g_01294
OG0001119	Prar.g_01038	Pray.g_01295
OG0001120	Prar.g_01037	Pray.g_01296
OG0001121	Prar.g_01035	Pray.g_01298
OG0001122	Prar.g_01034	Pray.g_01299
OG0001123	Prar.g_01033	Pray.g_01300
OG0001124	Prar.g_01031	Pray.g_01302
OG0001125	Prar.g_01029	Pray.g_01304
OG0001126	Prar.g_01028	Pray.g_01305
OG0001127	Prar.g_01026	Pray.g_01307
OG0001128	Prar.g_01025	Pray.g_01308
OG0001129	Prar.g_01024	Pray.g_01309
OG0001130	Prar.g_01022	Pray.g_01312
OG0001131	Prar.g_01021	Pray.g_01313
OG0001132	Prar.g_01020	Pray.g_01314
OG0001133	Prar.g_01019	Pray.g_01315
OG0001134	Prar.g_01018	Pray.g_01316
OG0001135	Prar.g_01017	Pray.g_01317
OG0001136	Prar.g_01016	Pray.g_01318
OG0001137	Prar.g_01015	Pray.g_01319
OG0001138	Prar.g_01014	Pray.g_01320
OG0001139	Prar.g_01013	Pray.g_01321
OG0001140	Prar.g_01012	Pray.g_01322
OG0001141	Prar.g_01011	Pray.g_01323
OG0001142	Prar.g_00617	Pray.g_01327
OG0001143	Prar.g_00618	Pray.g_01328
OG0001144	Prar.g_00619	Pray.g_01329
OG0001145	Prar.g_00620	Pray.g_01330
OG0001146	Prar.g_00621	Pray.g_01331
OG0001147	Prar.g_00622	Pray.g_01332
OG0001148	Prar.g_00623	Pray.g_01333
OG0001149	Prar.g_00625	Pray.g_01335
OG0001150	Prar.g_00626	Pray.g_01336
