Orthogroup	Prar	Prap
OG0000588	Prar.g_01500	Prap.g_00831
OG0000589	Prar.g_01501	Prap.g_00830
OG0000590	Prar.g_01503	Prap.g_00828
OG0000591	Prar.g_01509	Prap.g_00822
OG0000592	Prar.g_01510	Prap.g_00821
OG0000593	Prar.g_01511	Prap.g_00820
OG0000594	Prar.g_01513	Prap.g_00817
OG0000595	Prar.g_01514	Prap.g_00816
OG0000596	Prar.g_01515	Prap.g_00815
OG0000597	Prar.g_01517	Prap.g_00813
OG0000598	Prar.g_01518	Prap.g_00812
OG0000599	Prar.g_01519	Prap.g_00811
OG0000600	Prar.g_01520	Prap.g_00810
OG0000601	Prar.g_01522	Prap.g_00807
OG0000602	Prar.g_01523	Prap.g_00806
OG0000603	Prar.g_01524	Prap.g_00805
OG0000604	Prar.g_01525	Prap.g_00802
OG0000605	Prar.g_01526	Prap.g_00801
OG0000606	Prar.g_01527	Prap.g_00800
OG0000607	Prar.g_01529	Prap.g_00798
OG0000608	Prar.g_01530	Prap.g_00796
OG0000609	Prar.g_01534	Prap.g_01489
OG0000610	Prar.g_01535	Prap.g_00872
OG0000611	Prar.g_01600	Prap.g_00790
OG0000612	Prar.g_01601	Prap.g_00789
OG0000613	Prar.g_01602	Prap.g_00344
OG0000614	Prar.g_01603	Prap.g_00343
OG0000615	Prar.g_01605	Prap.g_00341
OG0000616	Prar.g_01606	Prap.g_00340
OG0000617	Prar.g_01607	Prap.g_00339
OG0000618	Prar.g_01608	Prap.g_00338
OG0000619	Prar.g_01609	Prap.g_00337
OG0000620	Prar.g_01610	Prap.g_00336
OG0000621	Prar.g_01611	Prap.g_00335
OG0000622	Prar.g_01612	Prap.g_00334
OG0000623	Prar.g_01613	Prap.g_00333
OG0000624	Prar.g_01614	Prap.g_00331
OG0000625	Prar.g_01615	Prap.g_00330
OG0000626	Prar.g_01616	Prap.g_00329
OG0000627	Prar.g_01617	Prap.g_00328
OG0000628	Prar.g_01618	Prap.g_00327
OG0000629	Prar.g_01619	Prap.g_00326
OG0000630	Prar.g_01620	Prap.g_00325
OG0000631	Prar.g_01622	Prap.g_00323
OG0000632	Prar.g_01634	Prap.g_00322
OG0000633	Prar.g_01638	Prap.g_00036
OG0000634	Prar.g_01651	Prap.g_00545
OG0000635	Prar.g_01652	Prap.g_01121
OG0000636	Prar.g_01653	Prap.g_01122
OG0000637	Prar.g_01654	Prap.g_01123
OG0000638	Prar.g_01661	Prap.g_01375
OG0000639	Prar.g_01670	Prap.g_00688
OG0000640	Prar.g_01672	Prap.g_00685
OG0000641	Prar.g_01675	Prap.g_00683
OG0000642	Prar.g_01676	Prap.g_00682
OG0000643	Prar.g_01677	Prap.g_00681
OG0000644	Prar.g_01678	Prap.g_00345
OG0000645	Prar.g_01679	Prap.g_00788
OG0000646	Prar.g_01680	Prap.g_00787
OG0000647	Prar.g_01681	Prap.g_00786
OG0000648	Prar.g_01683	Prap.g_00784
OG0000649	Prar.g_01684	Prap.g_00783
OG0000650	Prar.g_01685	Prap.g_00782
OG0000651	Prar.g_01686	Prap.g_00781
OG0000652	Prar.g_01687	Prap.g_00780
OG0000653	Prar.g_01688	Prap.g_00779
OG0000654	Prar.g_01690	Prap.g_00777
OG0000655	Prar.g_01692	Prap.g_00775
OG0000656	Prar.g_01693	Prap.g_00774
OG0000657	Prar.g_01694	Prap.g_00773
OG0000658	Prar.g_01695	Prap.g_00772
OG0000659	Prar.g_01696	Prap.g_00771
OG0000660	Prar.g_01697	Prap.g_00770
OG0000661	Prar.g_01698	Prap.g_00769
OG0000662	Prar.g_01699	Prap.g_00767
OG0000663	Prar.g_01700	Prap.g_00766
OG0000664	Prar.g_01701	Prap.g_00765
OG0000665	Prar.g_01702	Prap.g_00764
OG0000666	Prar.g_01703	Prap.g_00763
OG0000667	Prar.g_01704	Prap.g_00762
OG0000668	Prar.g_01705	Prap.g_00761
OG0000669	Prar.g_01707	Prap.g_00759
OG0000670	Prar.g_01708	Prap.g_00758
OG0000671	Prar.g_01709	Prap.g_00757
OG0000672	Prar.g_01710	Prap.g_00756
OG0000673	Prar.g_01711	Prap.g_00755
OG0000674	Prar.g_01712	Prap.g_00754
OG0000675	Prar.g_01714	Prap.g_00752
OG0000676	Prar.g_01715	Prap.g_00751
OG0000677	Prar.g_01717	Prap.g_00748
OG0000678	Prar.g_01719	Prap.g_00746
OG0000679	Prar.g_01720	Prap.g_00744
OG0000680	Prar.g_01721	Prap.g_00743
OG0000681	Prar.g_01722	Prap.g_00742
OG0000682	Prar.g_01723	Prap.g_00741
OG0000683	Prar.g_01725	Prap.g_00739
OG0000684	Prar.g_01726	Prap.g_00738
OG0000685	Prar.g_01727	Prap.g_00737
OG0000686	Prar.g_01728	Prap.g_00736
OG0000687	Prar.g_01729	Prap.g_00735
OG0000688	Prar.g_01730	Prap.g_00734
OG0000689	Prar.g_01731	Prap.g_00733
OG0000690	Prar.g_01732	Prap.g_00732
OG0000691	Prar.g_01733	Prap.g_00731
OG0000692	Prar.g_01735	Prap.g_00727
OG0000693	Prar.g_01736	Prap.g_00726
OG0000694	Prar.g_01737	Prap.g_00725
OG0000695	Prar.g_01738	Prap.g_00724
OG0000696	Prar.g_01740	Prap.g_00723
OG0000697	Prar.g_01742	Prap.g_00721
OG0000698	Prar.g_01744	Prap.g_00717
OG0000699	Prar.g_01745	Prap.g_00716
OG0000700	Prar.g_01759	Prap.g_00660
OG0000701	Prar.g_01764	Prap.g_00655
OG0000702	Prar.g_01767	Prap.g_00869
OG0000703	Prar.g_01768	Prap.g_00867
OG0000704	Prar.g_01769	Prap.g_00866
OG0000705	Prar.g_01770	Prap.g_00864
OG0000706	Prar.g_01771	Prap.g_00863
OG0000707	Prar.g_01773	Prap.g_00861
OG0000708	Prar.g_01774	Prap.g_00860
OG0000709	Prar.g_01776	Prap.g_00858
OG0000710	Prar.g_01777	Prap.g_00857
OG0000711	Prar.g_01778	Prap.g_00856
OG0000712	Prar.g_01779	Prap.g_00855
OG0000713	Prar.g_01780	Prap.g_00854
OG0000714	Prar.g_01782	Prap.g_00852
OG0000715	Prar.g_01783	Prap.g_00851
OG0000716	Prar.g_01785	Prap.g_00849
OG0000717	Prar.g_01786	Prap.g_00848
OG0000718	Prar.g_01787	Prap.g_00847
OG0000719	Prar.g_01789	Prap.g_00845
OG0000720	Prar.g_01790	Prap.g_00844
OG0000721	Prar.g_01792	Prap.g_00841
OG0000722	Prar.g_01793	Prap.g_00840
OG0000723	Prar.g_01794	Prap.g_00839
OG0000724	Prar.g_01795	Prap.g_00837
OG0000725	Prar.g_01796	Prap.g_00836
OG0000726	Prar.g_01797	Prap.g_00835
OG0000727	Prar.g_01798	Prap.g_00834
OG0000728	Prar.g_01799	Prap.g_00833
OG0000729	Prar.g_01800	Prap.g_00832
OG0000730	Prar.g_01801	Prap.g_00355
OG0000731	Prar.g_01802	Prap.g_00353
OG0000732	Prar.g_01803	Prap.g_00352
OG0000733	Prar.g_01804	Prap.g_00351
OG0000734	Prar.g_01805	Prap.g_00350
OG0000735	Prar.g_01807	Prap.g_00348
OG0000736	Prar.g_01808	Prap.g_00347
OG0000737	Prar.g_01809	Prap.g_00346
OG0000738	Prar.g_01810	Prap.g_00680
OG0000739	Prar.g_01811	Prap.g_00679
OG0000740	Prar.g_01812	Prap.g_00678
OG0000741	Prar.g_01813	Prap.g_00677
OG0000742	Prar.g_01815	Prap.g_00675
OG0000743	Prar.g_01816	Prap.g_00239
OG0000744	Prar.g_01817	Prap.g_00240
OG0000745	Prar.g_01818	Prap.g_00241
OG0000746	Prar.g_01819	Prap.g_00242
OG0000747	Prar.g_01820	Prap.g_00243
OG0000748	Prar.g_01821	Prap.g_00244
OG0000749	Prar.g_01822	Prap.g_00245
OG0000750	Prar.g_01823	Prap.g_00247
OG0000751	Prar.g_01824	Prap.g_00248
OG0000752	Prar.g_01825	Prap.g_00307
OG0000753	Prar.g_01827	Prap.g_00250
OG0000754	Prar.g_01828	Prap.g_00251
OG0000755	Prar.g_01829	Prap.g_00252
OG0000756	Prar.g_01830	Prap.g_00254
OG0000757	Prar.g_01831	Prap.g_00255
OG0000758	Prar.g_01832	Prap.g_00256
OG0000759	Prar.g_01834	Prap.g_00258
OG0000760	Prar.g_01835	Prap.g_00259
OG0000761	Prar.g_01836	Prap.g_00260
OG0000762	Prar.g_01838	Prap.g_00262
OG0000763	Prar.g_01839	Prap.g_00263
OG0000764	Prar.g_01840	Prap.g_00264
OG0000765	Prar.g_01841	Prap.g_00265
OG0000766	Prar.g_01842	Prap.g_00266
OG0000767	Prar.g_01844	Prap.g_00268
OG0000768	Prar.g_01845	Prap.g_00269
OG0000769	Prar.g_01846	Prap.g_00270
OG0000770	Prar.g_01847	Prap.g_00271
OG0000771	Prar.g_01848	Prap.g_00272
OG0000772	Prar.g_01849	Prap.g_00522
OG0000773	Prar.g_01850	Prap.g_00274
OG0000774	Prar.g_01851	Prap.g_00275
OG0000775	Prar.g_01852	Prap.g_00276
OG0000776	Prar.g_01853	Prap.g_00279
OG0000777	Prar.g_01855	Prap.g_00280
OG0000778	Prar.g_01856	Prap.g_00281
OG0000779	Prar.g_01857	Prap.g_00282
OG0000780	Prar.g_01859	Prap.g_00284
OG0000781	Prar.g_01861	Prap.g_00286
OG0000782	Prar.g_01862	Prap.g_00287
OG0000783	Prar.g_01873	Prap.g_00291
OG0000784	Prar.g_01875	Prap.g_00293
OG0000785	Prar.g_01876	Prap.g_00294
OG0000786	Prar.g_01877	Prap.g_00295
OG0000787	Prar.g_01878	Prap.g_00296
OG0000788	Prar.g_01882	Prap.g_00302
OG0000789	Prar.g_01884	Prap.g_00305
OG0000790	Prar.g_01885	Prap.g_00306
OG0000791	Prar.g_01886	Prap.g_00309
OG0000792	Prar.g_01887	Prap.g_00310
OG0000793	Prar.g_01888	Prap.g_00311
OG0000794	Prar.g_01890	Prap.g_00314
OG0000795	Prar.g_01893	Prap.g_00697
OG0000796	Prar.g_01894	Prap.g_00698
OG0000797	Prar.g_01896	Prap.g_00700
OG0000798	Prar.g_01897	Prap.g_00701
OG0000799	Prar.g_01898	Prap.g_00702
OG0000800	Prar.g_01899	Prap.g_00703
OG0000801	Prar.g_01902	Prap.g_00706
OG0000802	Prar.g_01903	Prap.g_00707
OG0000803	Prar.g_01905	Prap.g_00709
OG0000804	Prar.g_01906	Prap.g_00710
OG0000805	Prar.g_01907	Prap.g_00711
OG0000806	Prar.g_01909	Prap.g_00713
OG0000807	Prar.g_01935	Prap.g_01345
OG0000808	Prar.g_01944	Prap.g_00020
OG0000809	Prar.g_01947	Prap.g_00504
OG0000810	Prar.g_01948	Prap.g_01126
OG0000811	Prar.g_01955	Prap.g_00539
OG0000812	Prar.g_01324	Prap.g_00498
OG0000813	Prar.g_01320	Prap.g_01366
OG0000814	Prar.g_01318	Prap.g_00525
OG0000815	Prar.g_01309	Prap.g_00058
OG0000816	Prar.g_01295	Prap.g_01882
OG0000817	Prar.g_01294	Prap.g_01881
OG0000818	Prar.g_01289	Prap.g_00031
OG0000819	Prar.g_01282	Prap.g_00478
OG0000820	Prar.g_01278	Prap.g_00472
OG0000821	Prar.g_01276	Prap.g_00470
OG0000822	Prar.g_01275	Prap.g_00469
OG0000823	Prar.g_01274	Prap.g_00468
OG0000824	Prar.g_01273	Prap.g_00467
OG0000825	Prar.g_01272	Prap.g_00466
OG0000826	Prar.g_01271	Prap.g_00465
OG0000827	Prar.g_01270	Prap.g_00464
OG0000828	Prar.g_01269	Prap.g_00463
OG0000829	Prar.g_01268	Prap.g_00462
OG0000830	Prar.g_01267	Prap.g_00460
OG0000831	Prar.g_01264	Prap.g_00457
OG0000832	Prar.g_01262	Prap.g_00455
OG0000833	Prar.g_01261	Prap.g_00454
OG0000834	Prar.g_01260	Prap.g_00453
OG0000835	Prar.g_01259	Prap.g_00452
OG0000836	Prar.g_01258	Prap.g_00451
OG0000837	Prar.g_01256	Prap.g_00448
OG0000838	Prar.g_01255	Prap.g_00447
OG0000839	Prar.g_01254	Prap.g_00446
OG0000840	Prar.g_01253	Prap.g_00445
OG0000841	Prar.g_01252	Prap.g_00444
OG0000842	Prar.g_01251	Prap.g_00442
OG0000843	Prar.g_01250	Prap.g_00441
OG0000844	Prar.g_01249	Prap.g_00440
OG0000845	Prar.g_01248	Prap.g_00439
OG0000846	Prar.g_01245	Prap.g_00437
OG0000847	Prar.g_01243	Prap.g_00435
OG0000848	Prar.g_01242	Prap.g_00434
OG0000849	Prar.g_01241	Prap.g_00431
OG0000850	Prar.g_01240	Prap.g_00430
OG0000851	Prar.g_01239	Prap.g_00428
OG0000852	Prar.g_01237	Prap.g_00426
OG0000853	Prar.g_01236	Prap.g_00424
OG0000854	Prar.g_01234	Prap.g_00422
OG0000855	Prar.g_01233	Prap.g_00421
OG0000856	Prar.g_01232	Prap.g_00420
OG0000857	Prar.g_01231	Prap.g_00419
OG0000858	Prar.g_01230	Prap.g_00418
OG0000859	Prar.g_01229	Prap.g_00417
OG0000860	Prar.g_01228	Prap.g_00416
OG0000861	Prar.g_01227	Prap.g_00415
OG0000862	Prar.g_01226	Prap.g_00414
OG0000863	Prar.g_01225	Prap.g_00413
OG0000864	Prar.g_01224	Prap.g_00412
OG0000865	Prar.g_01223	Prap.g_00411
OG0000866	Prar.g_01222	Prap.g_00410
OG0000867	Prar.g_01221	Prap.g_00409
OG0000868	Prar.g_01220	Prap.g_00408
OG0000869	Prar.g_01218	Prap.g_00406
OG0000870	Prar.g_01217	Prap.g_00405
OG0000871	Prar.g_01215	Prap.g_00404
OG0000872	Prar.g_01214	Prap.g_00403
OG0000873	Prar.g_01212	Prap.g_00401
OG0000874	Prar.g_01211	Prap.g_00400
OG0000875	Prar.g_01210	Prap.g_00399
OG0000876	Prar.g_01209	Prap.g_00398
OG0000877	Prar.g_01207	Prap.g_01136
OG0000878	Prar.g_00976	Prap.g_01853
OG0000879	Prar.g_00966	Prap.g_00550
OG0000880	Prar.g_00965	Prap.g_00551
OG0000881	Prar.g_00964	Prap.g_00552
OG0000882	Prar.g_00963	Prap.g_00553
OG0000883	Prar.g_00962	Prap.g_00554
OG0000884	Prar.g_00960	Prap.g_00556
OG0000885	Prar.g_00959	Prap.g_00557
OG0000886	Prar.g_00958	Prap.g_00558
OG0000887	Prar.g_00957	Prap.g_00559
OG0000888	Prar.g_00956	Prap.g_00560
OG0000889	Prar.g_00953	Prap.g_00563
OG0000890	Prar.g_00952	Prap.g_00564
OG0000891	Prar.g_00951	Prap.g_00565
OG0000892	Prar.g_00949	Prap.g_00568
OG0000893	Prar.g_00948	Prap.g_00569
OG0000894	Prar.g_00947	Prap.g_00570
OG0000895	Prar.g_00946	Prap.g_00571
OG0000896	Prar.g_00945	Prap.g_00572
OG0000897	Prar.g_00944	Prap.g_00573
OG0000898	Prar.g_00942	Prap.g_00576
OG0000899	Prar.g_00941	Prap.g_00577
OG0000900	Prar.g_00929	Prap.g_01928
OG0000901	Prar.g_00925	Prap.g_00585
OG0000902	Prar.g_00924	Prap.g_01268
OG0000903	Prar.g_00923	Prap.g_00521
OG0000904	Prar.g_00921	Prap.g_00220
OG0000905	Prar.g_00919	Prap.g_00499
OG0000906	Prar.g_00917	Prap.g_00481
OG0000907	Prar.g_00916	Prap.g_00719
OG0000908	Prar.g_00913	Prap.g_00518
OG0000909	Prar.g_00909	Prap.g_00061
OG0000910	Prar.g_00908	Prap.g_00062
OG0000911	Prar.g_00907	Prap.g_00063
OG0000912	Prar.g_00906	Prap.g_00064
OG0000913	Prar.g_00905	Prap.g_00065
OG0000914	Prar.g_00904	Prap.g_00066
OG0000915	Prar.g_00903	Prap.g_00067
OG0000916	Prar.g_00902	Prap.g_00068
OG0000917	Prar.g_00901	Prap.g_00069
OG0000918	Prar.g_00900	Prap.g_00070
OG0000919	Prar.g_00899	Prap.g_00071
OG0000920	Prar.g_00898	Prap.g_00072
OG0000921	Prar.g_00897	Prap.g_00073
OG0000922	Prar.g_00896	Prap.g_00074
OG0000923	Prar.g_00895	Prap.g_00075
OG0000924	Prar.g_00894	Prap.g_00076
OG0000925	Prar.g_00893	Prap.g_00077
OG0000926	Prar.g_00375	Prap.g_01598
OG0000927	Prar.g_00357	Prap.g_00104
OG0000928	Prar.g_00356	Prap.g_00105
OG0000929	Prar.g_00355	Prap.g_00106
OG0000930	Prar.g_00354	Prap.g_00107
OG0000931	Prar.g_00353	Prap.g_00108
OG0000932	Prar.g_00351	Prap.g_00110
OG0000933	Prar.g_00350	Prap.g_00111
OG0000934	Prar.g_00349	Prap.g_00112
OG0000935	Prar.g_00348	Prap.g_00113
OG0000936	Prar.g_00347	Prap.g_00114
OG0000937	Prar.g_00346	Prap.g_00115
OG0000938	Prar.g_00345	Prap.g_00116
OG0000939	Prar.g_00344	Prap.g_00117
OG0000940	Prar.g_00343	Prap.g_00118
OG0000941	Prar.g_00341	Prap.g_00119
OG0000942	Prar.g_00340	Prap.g_00120
OG0000943	Prar.g_00337	Prap.g_00123
OG0000944	Prar.g_00336	Prap.g_00124
OG0000945	Prar.g_00335	Prap.g_00125
OG0000946	Prar.g_00842	Prap.g_00126
OG0000947	Prar.g_00841	Prap.g_00127
OG0000948	Prar.g_00840	Prap.g_00128
OG0000949	Prar.g_00839	Prap.g_00129
OG0000950	Prar.g_00838	Prap.g_00130
OG0000951	Prar.g_00837	Prap.g_00131
OG0000952	Prar.g_00836	Prap.g_00132
OG0000953	Prar.g_00835	Prap.g_00133
OG0000954	Prar.g_00834	Prap.g_00134
OG0000955	Prar.g_00833	Prap.g_00135
OG0000956	Prar.g_00832	Prap.g_00136
OG0000957	Prar.g_00831	Prap.g_00137
OG0000958	Prar.g_00830	Prap.g_00138
OG0000959	Prar.g_00829	Prap.g_00139
OG0000960	Prar.g_00828	Prap.g_00140
OG0000961	Prar.g_00824	Prap.g_00144
OG0000962	Prar.g_00823	Prap.g_00145
OG0000963	Prar.g_00822	Prap.g_00146
OG0000964	Prar.g_00820	Prap.g_00148
OG0000965	Prar.g_00819	Prap.g_00149
OG0000966	Prar.g_00818	Prap.g_00150
OG0000967	Prar.g_00817	Prap.g_00151
OG0000968	Prar.g_00816	Prap.g_00152
OG0000969	Prar.g_00815	Prap.g_00153
OG0000970	Prar.g_00814	Prap.g_00154
OG0000971	Prar.g_00813	Prap.g_00155
OG0000972	Prar.g_00812	Prap.g_00156
OG0000973	Prar.g_00811	Prap.g_00157
OG0000974	Prar.g_00809	Prap.g_00159
OG0000975	Prar.g_00806	Prap.g_00165
OG0000976	Prar.g_00804	Prap.g_00167
OG0000977	Prar.g_00803	Prap.g_00169
OG0000978	Prar.g_00802	Prap.g_00171
OG0000979	Prar.g_00800	Prap.g_00173
OG0000980	Prar.g_00799	Prap.g_00174
OG0000981	Prar.g_00798	Prap.g_00175
OG0000982	Prar.g_00797	Prap.g_00176
OG0000983	Prar.g_00795	Prap.g_00178
OG0000984	Prar.g_00794	Prap.g_00179
OG0000985	Prar.g_00793	Prap.g_00180
OG0000986	Prar.g_00792	Prap.g_00181
OG0000987	Prar.g_00791	Prap.g_00182
OG0000988	Prar.g_00790	Prap.g_00183
OG0000989	Prar.g_00789	Prap.g_00184
OG0000990	Prar.g_00788	Prap.g_00185
OG0000991	Prar.g_00787	Prap.g_00186
OG0000992	Prar.g_00786	Prap.g_00187
OG0000993	Prar.g_00785	Prap.g_00188
OG0000994	Prar.g_00784	Prap.g_00189
OG0000995	Prar.g_00783	Prap.g_00190
OG0000996	Prar.g_00782	Prap.g_00191
OG0000997	Prar.g_00781	Prap.g_00192
OG0000998	Prar.g_00780	Prap.g_00193
OG0000999	Prar.g_00779	Prap.g_00194
OG0001000	Prar.g_00778	Prap.g_00195
OG0001001	Prar.g_00776	Prap.g_00197
OG0001002	Prar.g_00775	Prap.g_00198
OG0001003	Prar.g_00774	Prap.g_00199
OG0001004	Prar.g_00773	Prap.g_00200
OG0001005	Prar.g_00772	Prap.g_00203
OG0001006	Prar.g_00771	Prap.g_00204
OG0001007	Prar.g_00770	Prap.g_00205
OG0001008	Prar.g_00768	Prap.g_00207
OG0001009	Prar.g_00767	Prap.g_00208
OG0001010	Prar.g_00760	Prap.g_01836
OG0001011	Prar.g_00753	Prap.g_01139
OG0001012	Prar.g_00725	Prap.g_00768
OG0001013	Prar.g_01149	Prap.g_01786
OG0001014	Prar.g_01148	Prap.g_01785
OG0001015	Prar.g_01142	Prap.g_01778
OG0001016	Prar.g_01141	Prap.g_01777
OG0001017	Prar.g_01140	Prap.g_01776
OG0001018	Prar.g_01139	Prap.g_01775
OG0001019	Prar.g_01137	Prap.g_01773
OG0001020	Prar.g_01136	Prap.g_01772
OG0001021	Prar.g_01135	Prap.g_01771
OG0001022	Prar.g_01134	Prap.g_01770
OG0001023	Prar.g_01133	Prap.g_01769
OG0001024	Prar.g_01132	Prap.g_01767
OG0001025	Prar.g_01131	Prap.g_01766
OG0001026	Prar.g_01129	Prap.g_01765
OG0001027	Prar.g_01128	Prap.g_01764
OG0001028	Prar.g_01127	Prap.g_01763
OG0001029	Prar.g_01126	Prap.g_01762
OG0001030	Prar.g_01125	Prap.g_01761
OG0001031	Prar.g_01124	Prap.g_01760
OG0001032	Prar.g_01123	Prap.g_01759
OG0001033	Prar.g_01122	Prap.g_01758
OG0001034	Prar.g_01121	Prap.g_01757
OG0001035	Prar.g_01964	Prap.g_01754
OG0001036	Prar.g_01965	Prap.g_01753
OG0001037	Prar.g_01966	Prap.g_01752
OG0001038	Prar.g_01967	Prap.g_01751
OG0001039	Prar.g_01968	Prap.g_01750
OG0001040	Prar.g_01969	Prap.g_01749
OG0001041	Prar.g_01970	Prap.g_01748
OG0001042	Prar.g_01971	Prap.g_01747
OG0001043	Prar.g_01963	Prap.g_01746
OG0001044	Prar.g_01962	Prap.g_01745
OG0001045	Prar.g_01961	Prap.g_01744
OG0001046	Prar.g_01960	Prap.g_01743
OG0001047	Prar.g_01957	Prap.g_01740
OG0001048	Prar.g_00596	Prap.g_01738
OG0001049	Prar.g_00597	Prap.g_01737
OG0001050	Prar.g_00598	Prap.g_01736
OG0001051	Prar.g_00599	Prap.g_01735
OG0001052	Prar.g_00600	Prap.g_01734
OG0001053	Prar.g_00601	Prap.g_01732
OG0001054	Prar.g_00603	Prap.g_01730
OG0001055	Prar.g_00604	Prap.g_01729
OG0001056	Prar.g_00605	Prap.g_01728
OG0001057	Prar.g_00606	Prap.g_01727
OG0001058	Prar.g_00607	Prap.g_01726
OG0001059	Prar.g_00608	Prap.g_01725
OG0001060	Prar.g_00609	Prap.g_01724
OG0001061	Prar.g_00610	Prap.g_01723
OG0001062	Prar.g_00611	Prap.g_01722
OG0001063	Prar.g_00612	Prap.g_01721
OG0001064	Prar.g_01119	Prap.g_01719
OG0001065	Prar.g_01114	Prap.g_01715
OG0001066	Prar.g_01113	Prap.g_01713
OG0001067	Prar.g_01112	Prap.g_01712
OG0001068	Prar.g_01110	Prap.g_01709
OG0001069	Prar.g_01109	Prap.g_01708
OG0001070	Prar.g_01108	Prap.g_01707
OG0001071	Prar.g_01107	Prap.g_01706
OG0001072	Prar.g_01106	Prap.g_01705
OG0001073	Prar.g_01105	Prap.g_01704
OG0001074	Prar.g_01104	Prap.g_01703
OG0001075	Prar.g_01103	Prap.g_01702
OG0001076	Prar.g_01102	Prap.g_01701
OG0001077	Prar.g_01101	Prap.g_01700
OG0001078	Prar.g_01100	Prap.g_01699
OG0001079	Prar.g_01099	Prap.g_01698
OG0001080	Prar.g_01098	Prap.g_01697
OG0001081	Prar.g_01095	Prap.g_01693
OG0001082	Prar.g_01094	Prap.g_01692
OG0001083	Prar.g_01093	Prap.g_01689
OG0001084	Prar.g_01091	Prap.g_01690
OG0001085	Prar.g_01090	Prap.g_01691
OG0001086	Prar.g_01089	Prap.g_01694
OG0001087	Prar.g_01088	Prap.g_01695
OG0001088	Prar.g_01087	Prap.g_01696
OG0001089	Prar.g_01069	Prap.g_01686
OG0001090	Prar.g_01067	Prap.g_01684
OG0001091	Prar.g_01066	Prap.g_01683
OG0001092	Prar.g_01065	Prap.g_01682
OG0001093	Prar.g_01064	Prap.g_01681
OG0001094	Prar.g_01063	Prap.g_01680
OG0001095	Prar.g_01062	Prap.g_01679
OG0001096	Prar.g_01061	Prap.g_01678
OG0001097	Prar.g_01060	Prap.g_01677
OG0001098	Prar.g_01059	Prap.g_01676
OG0001099	Prar.g_01058	Prap.g_01675
OG0001100	Prar.g_01057	Prap.g_01674
OG0001101	Prar.g_01056	Prap.g_01673
OG0001102	Prar.g_01055	Prap.g_01672
OG0001103	Prar.g_01054	Prap.g_01671
OG0001104	Prar.g_01053	Prap.g_01670
OG0001105	Prar.g_01052	Prap.g_01669
OG0001106	Prar.g_01051	Prap.g_01668
OG0001107	Prar.g_01050	Prap.g_01667
OG0001108	Prar.g_01049	Prap.g_01666
OG0001109	Prar.g_01048	Prap.g_01665
OG0001110	Prar.g_01047	Prap.g_01664
OG0001111	Prar.g_01046	Prap.g_01663
OG0001112	Prar.g_01045	Prap.g_01662
OG0001113	Prar.g_01044	Prap.g_01661
OG0001114	Prar.g_01043	Prap.g_01660
OG0001115	Prar.g_01042	Prap.g_01659
OG0001116	Prar.g_01041	Prap.g_01658
OG0001117	Prar.g_01040	Prap.g_01657
OG0001118	Prar.g_01039	Prap.g_01656
OG0001119	Prar.g_01038	Prap.g_01655
OG0001120	Prar.g_01037	Prap.g_01654
OG0001121	Prar.g_01035	Prap.g_01652
OG0001122	Prar.g_01034	Prap.g_01651
OG0001123	Prar.g_01033	Prap.g_01650
OG0001124	Prar.g_01031	Prap.g_01647
OG0001125	Prar.g_01029	Prap.g_01645
OG0001126	Prar.g_01028	Prap.g_01644
OG0001127	Prar.g_01026	Prap.g_01641
OG0001128	Prar.g_01025	Prap.g_01640
OG0001129	Prar.g_01024	Prap.g_01639
OG0001130	Prar.g_01022	Prap.g_01636
OG0001131	Prar.g_01021	Prap.g_01635
OG0001132	Prar.g_01020	Prap.g_01634
OG0001133	Prar.g_01019	Prap.g_01633
OG0001134	Prar.g_01018	Prap.g_01632
OG0001135	Prar.g_01017	Prap.g_01631
OG0001136	Prar.g_01016	Prap.g_01630
OG0001137	Prar.g_01015	Prap.g_01629
OG0001138	Prar.g_01014	Prap.g_01628
OG0001139	Prar.g_01013	Prap.g_01626
OG0001140	Prar.g_01012	Prap.g_01625
OG0001141	Prar.g_01011	Prap.g_01624
OG0001142	Prar.g_00617	Prap.g_01620
OG0001143	Prar.g_00618	Prap.g_01619
OG0001144	Prar.g_00619	Prap.g_01618
OG0001145	Prar.g_00620	Prap.g_01617
OG0001146	Prar.g_00621	Prap.g_01616
OG0001147	Prar.g_00622	Prap.g_01615
OG0001148	Prar.g_00623	Prap.g_01614
OG0001149	Prar.g_00625	Prap.g_01612
OG0001150	Prar.g_00626	Prap.g_01611
OG0001151	Prar.g_00628	Prap.g_01607
OG0001152	Prar.g_00629	Prap.g_01606
OG0001153	Prar.g_00630	Prap.g_01605
OG0001154	Prar.g_00632	Prap.g_01603
OG0001155	Prar.g_00634	Prap.g_01601
OG0001156	Prar.g_00636	Prap.g_01599
OG0001157	Prar.g_00637	Prap.g_01597
OG0001158	Prar.g_00639	Prap.g_01595
OG0001159	Prar.g_00640	Prap.g_01594
OG0001160	Prar.g_00641	Prap.g_01593
OG0001161	Prar.g_00642	Prap.g_01592
OG0001162	Prar.g_00643	Prap.g_01591
OG0001163	Prar.g_00644	Prap.g_01590
OG0001164	Prar.g_00645	Prap.g_01589
OG0001165	Prar.g_00646	Prap.g_01588
OG0001166	Prar.g_00647	Prap.g_01587
OG0001167	Prar.g_00648	Prap.g_01585
OG0001168	Prar.g_00649	Prap.g_01584
OG0001169	Prar.g_00650	Prap.g_01583
