Orthogroup	Prar	Pras
OG0000567	Prar.g_01475	Pras.g_01521
OG0000568	Prar.g_01476	Pras.g_01522
OG0000569	Prar.g_01477	Pras.g_01523
OG0000570	Prar.g_01478	Pras.g_01524
OG0000571	Prar.g_01479	Pras.g_01525
OG0000572	Prar.g_01480	Pras.g_01526
OG0000573	Prar.g_01483	Pras.g_01529
OG0000574	Prar.g_01484	Pras.g_01530
OG0000575	Prar.g_01485	Pras.g_01531
OG0000576	Prar.g_01486	Pras.g_01532
OG0000577	Prar.g_01487	Pras.g_01533
OG0000578	Prar.g_01488	Pras.g_01534
OG0000579	Prar.g_01489	Pras.g_01535
OG0000580	Prar.g_01490	Pras.g_01536
OG0000581	Prar.g_01491	Pras.g_01537
OG0000582	Prar.g_01492	Pras.g_01538
OG0000583	Prar.g_01493	Pras.g_01539
OG0000584	Prar.g_01494	Pras.g_01540
OG0000585	Prar.g_01495	Pras.g_01541
OG0000586	Prar.g_01497	Pras.g_01543
OG0000587	Prar.g_01498	Pras.g_01544
OG0000588	Prar.g_01500	Pras.g_01546
OG0000589	Prar.g_01501	Pras.g_01547
OG0000590	Prar.g_01503	Pras.g_01549
OG0000591	Prar.g_01509	Pras.g_01555
OG0000592	Prar.g_01510	Pras.g_01556
OG0000593	Prar.g_01511	Pras.g_01557
OG0000594	Prar.g_01513	Pras.g_01559
OG0000595	Prar.g_01514	Pras.g_01560
OG0000596	Prar.g_01515	Pras.g_01561
OG0000597	Prar.g_01517	Pras.g_01563
OG0000598	Prar.g_01518	Pras.g_01564
OG0000599	Prar.g_01519	Pras.g_01565
OG0000600	Prar.g_01520	Pras.g_01566
OG0000601	Prar.g_01522	Pras.g_01568
OG0000602	Prar.g_01523	Pras.g_01569
OG0000603	Prar.g_01524	Pras.g_01570
OG0000604	Prar.g_01525	Pras.g_01571
OG0000605	Prar.g_01526	Pras.g_01572
OG0000606	Prar.g_01527	Pras.g_01573
OG0000607	Prar.g_01529	Pras.g_01575
OG0000608	Prar.g_01530	Pras.g_01576
OG0000609	Prar.g_01534	Pras.g_01580
OG0000610	Prar.g_01535	Pras.g_01581
OG0000611	Prar.g_01600	Pras.g_01607
OG0000612	Prar.g_01601	Pras.g_01608
OG0000613	Prar.g_01602	Pras.g_01609
OG0000614	Prar.g_01603	Pras.g_01610
OG0000615	Prar.g_01605	Pras.g_01612
OG0000616	Prar.g_01606	Pras.g_01613
OG0000617	Prar.g_01607	Pras.g_01614
OG0000618	Prar.g_01608	Pras.g_01615
OG0000619	Prar.g_01609	Pras.g_01616
OG0000620	Prar.g_01610	Pras.g_01617
OG0000621	Prar.g_01611	Pras.g_01618
OG0000622	Prar.g_01612	Pras.g_01619
OG0000623	Prar.g_01613	Pras.g_01620
OG0000624	Prar.g_01614	Pras.g_01621
OG0000625	Prar.g_01615	Pras.g_01622
OG0000626	Prar.g_01616	Pras.g_01623
OG0000627	Prar.g_01617	Pras.g_01624
OG0000628	Prar.g_01618	Pras.g_01625
OG0000629	Prar.g_01619	Pras.g_01626
OG0000630	Prar.g_01620	Pras.g_01627
OG0000631	Prar.g_01622	Pras.g_01629
OG0000632	Prar.g_01634	Pras.g_01645
OG0000633	Prar.g_01638	Pras.g_01649
OG0000634	Prar.g_01651	Pras.g_01664
OG0000635	Prar.g_01652	Pras.g_01665
OG0000636	Prar.g_01653	Pras.g_01666
OG0000637	Prar.g_01654	Pras.g_01667
OG0000638	Prar.g_01661	Pras.g_01679
OG0000639	Prar.g_01670	Pras.g_01688
OG0000640	Prar.g_01672	Pras.g_01690
OG0000641	Prar.g_01675	Pras.g_01692
OG0000642	Prar.g_01676	Pras.g_01693
OG0000643	Prar.g_01677	Pras.g_01694
OG0000644	Prar.g_01678	Pras.g_01695
OG0000645	Prar.g_01679	Pras.g_01696
OG0000646	Prar.g_01680	Pras.g_01697
OG0000647	Prar.g_01681	Pras.g_01698
OG0000648	Prar.g_01683	Pras.g_01700
OG0000649	Prar.g_01684	Pras.g_01701
OG0000650	Prar.g_01685	Pras.g_01702
OG0000651	Prar.g_01686	Pras.g_01703
OG0000652	Prar.g_01687	Pras.g_01704
OG0000653	Prar.g_01688	Pras.g_01705
OG0000654	Prar.g_01690	Pras.g_01707
OG0000655	Prar.g_01692	Pras.g_01709
OG0000656	Prar.g_01693	Pras.g_01710
OG0000657	Prar.g_01694	Pras.g_01711
OG0000658	Prar.g_01695	Pras.g_01712
OG0000659	Prar.g_01696	Pras.g_01713
OG0000660	Prar.g_01697	Pras.g_01714
OG0000661	Prar.g_01698	Pras.g_01715
OG0000662	Prar.g_01699	Pras.g_01716
OG0000663	Prar.g_01700	Pras.g_01717
OG0000664	Prar.g_01701	Pras.g_01718
OG0000665	Prar.g_01702	Pras.g_01719
OG0000666	Prar.g_01703	Pras.g_01720
OG0000667	Prar.g_01704	Pras.g_01721
OG0000668	Prar.g_01705	Pras.g_01722
OG0000669	Prar.g_01707	Pras.g_01724
OG0000670	Prar.g_01708	Pras.g_01725
OG0000671	Prar.g_01709	Pras.g_01726
OG0000672	Prar.g_01710	Pras.g_01727
OG0000673	Prar.g_01711	Pras.g_01728
OG0000674	Prar.g_01712	Pras.g_01729
OG0000675	Prar.g_01714	Pras.g_01731
OG0000676	Prar.g_01715	Pras.g_01732
OG0000677	Prar.g_01717	Pras.g_01734
OG0000678	Prar.g_01719	Pras.g_01736
OG0000679	Prar.g_01720	Pras.g_01737
OG0000680	Prar.g_01721	Pras.g_01738
OG0000681	Prar.g_01722	Pras.g_01739
OG0000682	Prar.g_01723	Pras.g_01740
OG0000683	Prar.g_01725	Pras.g_01742
OG0000684	Prar.g_01726	Pras.g_01743
OG0000685	Prar.g_01727	Pras.g_01744
OG0000686	Prar.g_01728	Pras.g_01745
OG0000687	Prar.g_01729	Pras.g_01746
OG0000688	Prar.g_01730	Pras.g_01747
OG0000689	Prar.g_01731	Pras.g_01748
OG0000690	Prar.g_01732	Pras.g_01749
OG0000691	Prar.g_01733	Pras.g_01750
OG0000692	Prar.g_01735	Pras.g_01752
OG0000693	Prar.g_01736	Pras.g_01753
OG0000694	Prar.g_01737	Pras.g_01754
OG0000695	Prar.g_01738	Pras.g_01755
OG0000696	Prar.g_01740	Pras.g_01756
OG0000697	Prar.g_01742	Pras.g_01758
OG0000698	Prar.g_01744	Pras.g_01760
OG0000699	Prar.g_01745	Pras.g_01761
OG0000700	Prar.g_01759	Pras.g_01788
OG0000701	Prar.g_01764	Pras.g_01791
OG0000702	Prar.g_01767	Pras.g_01792
OG0000703	Prar.g_01768	Pras.g_01793
OG0000704	Prar.g_01769	Pras.g_01794
OG0000705	Prar.g_01770	Pras.g_01795
OG0000706	Prar.g_01771	Pras.g_01796
OG0000707	Prar.g_01773	Pras.g_01798
OG0000708	Prar.g_01774	Pras.g_01799
OG0000709	Prar.g_01776	Pras.g_01801
OG0000710	Prar.g_01777	Pras.g_01802
OG0000711	Prar.g_01778	Pras.g_01803
OG0000712	Prar.g_01779	Pras.g_01804
OG0000713	Prar.g_01780	Pras.g_01805
OG0000714	Prar.g_01782	Pras.g_01807
OG0000715	Prar.g_01783	Pras.g_01808
OG0000716	Prar.g_01785	Pras.g_01810
OG0000717	Prar.g_01786	Pras.g_01811
OG0000718	Prar.g_01787	Pras.g_01812
OG0000719	Prar.g_01789	Pras.g_01814
OG0000720	Prar.g_01790	Pras.g_01815
OG0000721	Prar.g_01792	Pras.g_01818
OG0000722	Prar.g_01793	Pras.g_01819
OG0000723	Prar.g_01794	Pras.g_01820
OG0000724	Prar.g_01795	Pras.g_01821
OG0000725	Prar.g_01796	Pras.g_01822
OG0000726	Prar.g_01797	Pras.g_01823
OG0000727	Prar.g_01798	Pras.g_01824
OG0000728	Prar.g_01799	Pras.g_01825
OG0000729	Prar.g_01800	Pras.g_01826
OG0000730	Prar.g_01801	Pras.g_01827
OG0000731	Prar.g_01802	Pras.g_01828
OG0000732	Prar.g_01803	Pras.g_01829
OG0000733	Prar.g_01804	Pras.g_01830
OG0000734	Prar.g_01805	Pras.g_01831
OG0000735	Prar.g_01807	Pras.g_01833
OG0000736	Prar.g_01808	Pras.g_01834
OG0000737	Prar.g_01809	Pras.g_01835
OG0000738	Prar.g_01810	Pras.g_01836
OG0000739	Prar.g_01811	Pras.g_01837
OG0000740	Prar.g_01812	Pras.g_01838
OG0000741	Prar.g_01813	Pras.g_01839
OG0000742	Prar.g_01815	Pras.g_01841
OG0000743	Prar.g_01816	Pras.g_01842
OG0000744	Prar.g_01817	Pras.g_01843
OG0000745	Prar.g_01818	Pras.g_01844
OG0000746	Prar.g_01819	Pras.g_01845
OG0000747	Prar.g_01820	Pras.g_01846
OG0000748	Prar.g_01821	Pras.g_01847
OG0000749	Prar.g_01822	Pras.g_01848
OG0000750	Prar.g_01823	Pras.g_01849
OG0000751	Prar.g_01824	Pras.g_01850
OG0000752	Prar.g_01825	Pras.g_01851
OG0000753	Prar.g_01827	Pras.g_01853
OG0000754	Prar.g_01828	Pras.g_01854
OG0000755	Prar.g_01829	Pras.g_01855
OG0000756	Prar.g_01830	Pras.g_01856
OG0000757	Prar.g_01831	Pras.g_01857
OG0000758	Prar.g_01832	Pras.g_01858
OG0000759	Prar.g_01834	Pras.g_01860
OG0000760	Prar.g_01835	Pras.g_01861
OG0000761	Prar.g_01836	Pras.g_01862
OG0000762	Prar.g_01838	Pras.g_01864
OG0000763	Prar.g_01839	Pras.g_01865
OG0000764	Prar.g_01840	Pras.g_01866
OG0000765	Prar.g_01841	Pras.g_01867
OG0000766	Prar.g_01842	Pras.g_01868
OG0000767	Prar.g_01844	Pras.g_01870
OG0000768	Prar.g_01845	Pras.g_01871
OG0000769	Prar.g_01846	Pras.g_01872
OG0000770	Prar.g_01847	Pras.g_01873
OG0000771	Prar.g_01848	Pras.g_01874
OG0000772	Prar.g_01849	Pras.g_01875
OG0000773	Prar.g_01850	Pras.g_01876
OG0000774	Prar.g_01851	Pras.g_01877
OG0000775	Prar.g_01852	Pras.g_01878
OG0000776	Prar.g_01853	Pras.g_01881
OG0000777	Prar.g_01855	Pras.g_01883
OG0000778	Prar.g_01856	Pras.g_01884
OG0000779	Prar.g_01857	Pras.g_01885
OG0000780	Prar.g_01859	Pras.g_01887
OG0000781	Prar.g_01861	Pras.g_01889
OG0000782	Prar.g_01862	Pras.g_01890
OG0000783	Prar.g_01873	Pras.g_01903
OG0000784	Prar.g_01875	Pras.g_01905
OG0000785	Prar.g_01876	Pras.g_01906
OG0000786	Prar.g_01877	Pras.g_01907
OG0000787	Prar.g_01878	Pras.g_01908
OG0000788	Prar.g_01882	Pras.g_01912
OG0000789	Prar.g_01884	Pras.g_01914
OG0000790	Prar.g_01885	Pras.g_01915
OG0000791	Prar.g_01886	Pras.g_01916
OG0000792	Prar.g_01887	Pras.g_01917
OG0000793	Prar.g_01888	Pras.g_01918
OG0000794	Prar.g_01890	Pras.g_01920
OG0000795	Prar.g_01893	Pras.g_01923
OG0000796	Prar.g_01894	Pras.g_01924
OG0000797	Prar.g_01896	Pras.g_01926
OG0000798	Prar.g_01897	Pras.g_01927
OG0000799	Prar.g_01898	Pras.g_01928
OG0000800	Prar.g_01899	Pras.g_01929
OG0000801	Prar.g_01902	Pras.g_01932
OG0000802	Prar.g_01903	Pras.g_01933
OG0000803	Prar.g_01905	Pras.g_01935
OG0000804	Prar.g_01906	Pras.g_01936
OG0000805	Prar.g_01907	Pras.g_01937
OG0000806	Prar.g_01909	Pras.g_01939
OG0000807	Prar.g_01935	Pras.g_01964
OG0000808	Prar.g_01944	Pras.g_01973
OG0000809	Prar.g_01947	Pras.g_01976
OG0000810	Prar.g_01948	Pras.g_01977
OG0000811	Prar.g_01955	Pras.g_01984
OG0000812	Prar.g_01324	Pras.g_01988
OG0000813	Prar.g_01320	Pras.g_01992
OG0000814	Prar.g_01318	Pras.g_01994
OG0000815	Prar.g_01309	Pras.g_00009
OG0000816	Prar.g_01295	Pras.g_00024
OG0000817	Prar.g_01294	Pras.g_00025
OG0000818	Prar.g_01289	Pras.g_00030
OG0000819	Prar.g_01282	Pras.g_00037
OG0000820	Prar.g_01278	Pras.g_00041
OG0000821	Prar.g_01276	Pras.g_00043
OG0000822	Prar.g_01275	Pras.g_00044
OG0000823	Prar.g_01274	Pras.g_00045
OG0000824	Prar.g_01273	Pras.g_00046
OG0000825	Prar.g_01272	Pras.g_00047
OG0000826	Prar.g_01271	Pras.g_00048
OG0000827	Prar.g_01270	Pras.g_00049
OG0000828	Prar.g_01269	Pras.g_00050
OG0000829	Prar.g_01268	Pras.g_00051
OG0000830	Prar.g_01267	Pras.g_00052
OG0000831	Prar.g_01264	Pras.g_00055
OG0000832	Prar.g_01262	Pras.g_00057
OG0000833	Prar.g_01261	Pras.g_00058
OG0000834	Prar.g_01260	Pras.g_00059
OG0000835	Prar.g_01259	Pras.g_00060
OG0000836	Prar.g_01258	Pras.g_00061
OG0000837	Prar.g_01256	Pras.g_00063
OG0000838	Prar.g_01255	Pras.g_00064
OG0000839	Prar.g_01254	Pras.g_00065
OG0000840	Prar.g_01253	Pras.g_00066
OG0000841	Prar.g_01252	Pras.g_00067
OG0000842	Prar.g_01251	Pras.g_00068
OG0000843	Prar.g_01250	Pras.g_00069
OG0000844	Prar.g_01249	Pras.g_00070
OG0000845	Prar.g_01248	Pras.g_00071
OG0000846	Prar.g_01245	Pras.g_00074
OG0000847	Prar.g_01243	Pras.g_00076
OG0000848	Prar.g_01242	Pras.g_00077
OG0000849	Prar.g_01241	Pras.g_00078
OG0000850	Prar.g_01240	Pras.g_00079
OG0000851	Prar.g_01239	Pras.g_00080
OG0000852	Prar.g_01237	Pras.g_00082
OG0000853	Prar.g_01236	Pras.g_00083
OG0000854	Prar.g_01234	Pras.g_00085
OG0000855	Prar.g_01233	Pras.g_00086
OG0000856	Prar.g_01232	Pras.g_00087
OG0000857	Prar.g_01231	Pras.g_00088
OG0000858	Prar.g_01230	Pras.g_00089
OG0000859	Prar.g_01229	Pras.g_00090
OG0000860	Prar.g_01228	Pras.g_00091
OG0000861	Prar.g_01227	Pras.g_00092
OG0000862	Prar.g_01226	Pras.g_00093
OG0000863	Prar.g_01225	Pras.g_00094
OG0000864	Prar.g_01224	Pras.g_00095
OG0000865	Prar.g_01223	Pras.g_00097
OG0000866	Prar.g_01222	Pras.g_00098
OG0000867	Prar.g_01221	Pras.g_00099
OG0000868	Prar.g_01220	Pras.g_00100
OG0000869	Prar.g_01218	Pras.g_00102
OG0000870	Prar.g_01217	Pras.g_00103
OG0000871	Prar.g_01215	Pras.g_00105
OG0000872	Prar.g_01214	Pras.g_00106
OG0000873	Prar.g_01212	Pras.g_00108
OG0000874	Prar.g_01211	Pras.g_00109
OG0000875	Prar.g_01210	Pras.g_00110
OG0000876	Prar.g_01209	Pras.g_00111
OG0000877	Prar.g_01207	Pras.g_00113
OG0000878	Prar.g_00976	Pras.g_00178
OG0000879	Prar.g_00966	Pras.g_00197
OG0000880	Prar.g_00965	Pras.g_00198
OG0000881	Prar.g_00964	Pras.g_00199
OG0000882	Prar.g_00963	Pras.g_00200
OG0000883	Prar.g_00962	Pras.g_00201
OG0000884	Prar.g_00960	Pras.g_00204
OG0000885	Prar.g_00959	Pras.g_00205
OG0000886	Prar.g_00958	Pras.g_00206
OG0000887	Prar.g_00957	Pras.g_00207
OG0000888	Prar.g_00956	Pras.g_00208
OG0000889	Prar.g_00953	Pras.g_00211
OG0000890	Prar.g_00952	Pras.g_00212
OG0000891	Prar.g_00951	Pras.g_00213
OG0000892	Prar.g_00949	Pras.g_00214
OG0000893	Prar.g_00948	Pras.g_00216
OG0000894	Prar.g_00947	Pras.g_00217
OG0000895	Prar.g_00946	Pras.g_00218
OG0000896	Prar.g_00945	Pras.g_00219
OG0000897	Prar.g_00944	Pras.g_00220
OG0000898	Prar.g_00942	Pras.g_00223
OG0000899	Prar.g_00941	Pras.g_00224
OG0000900	Prar.g_00929	Pras.g_00232
OG0000901	Prar.g_00925	Pras.g_00236
OG0000902	Prar.g_00924	Pras.g_00237
OG0000903	Prar.g_00923	Pras.g_00238
OG0000904	Prar.g_00921	Pras.g_00240
OG0000905	Prar.g_00919	Pras.g_00242
OG0000906	Prar.g_00917	Pras.g_00244
OG0000907	Prar.g_00916	Pras.g_00245
OG0000908	Prar.g_00913	Pras.g_00248
OG0000909	Prar.g_00909	Pras.g_00252
OG0000910	Prar.g_00908	Pras.g_00253
OG0000911	Prar.g_00907	Pras.g_00254
OG0000912	Prar.g_00906	Pras.g_00255
OG0000913	Prar.g_00905	Pras.g_00256
OG0000914	Prar.g_00904	Pras.g_00257
OG0000915	Prar.g_00903	Pras.g_00258
OG0000916	Prar.g_00902	Pras.g_00259
OG0000917	Prar.g_00901	Pras.g_00260
OG0000918	Prar.g_00900	Pras.g_00261
OG0000919	Prar.g_00899	Pras.g_00262
OG0000920	Prar.g_00898	Pras.g_00263
OG0000921	Prar.g_00897	Pras.g_00264
OG0000922	Prar.g_00896	Pras.g_00265
OG0000923	Prar.g_00895	Pras.g_00266
OG0000924	Prar.g_00894	Pras.g_00267
OG0000925	Prar.g_00893	Pras.g_00268
OG0000926	Prar.g_00375	Pras.g_00289
OG0000927	Prar.g_00357	Pras.g_00332
OG0000928	Prar.g_00356	Pras.g_00333
OG0000929	Prar.g_00355	Pras.g_00334
OG0000930	Prar.g_00354	Pras.g_00335
OG0000931	Prar.g_00353	Pras.g_00336
OG0000932	Prar.g_00351	Pras.g_00338
OG0000933	Prar.g_00350	Pras.g_00339
OG0000934	Prar.g_00349	Pras.g_00340
OG0000935	Prar.g_00348	Pras.g_00341
OG0000936	Prar.g_00347	Pras.g_00342
OG0000937	Prar.g_00346	Pras.g_00343
OG0000938	Prar.g_00345	Pras.g_00344
OG0000939	Prar.g_00344	Pras.g_00345
OG0000940	Prar.g_00343	Pras.g_00346
OG0000941	Prar.g_00341	Pras.g_00348
OG0000942	Prar.g_00340	Pras.g_00349
OG0000943	Prar.g_00337	Pras.g_00352
OG0000944	Prar.g_00336	Pras.g_00353
OG0000945	Prar.g_00335	Pras.g_00354
OG0000946	Prar.g_00842	Pras.g_00355
OG0000947	Prar.g_00841	Pras.g_00356
OG0000948	Prar.g_00840	Pras.g_00357
OG0000949	Prar.g_00839	Pras.g_00358
OG0000950	Prar.g_00838	Pras.g_00359
OG0000951	Prar.g_00837	Pras.g_00360
OG0000952	Prar.g_00836	Pras.g_00361
OG0000953	Prar.g_00835	Pras.g_00362
OG0000954	Prar.g_00834	Pras.g_00363
OG0000955	Prar.g_00833	Pras.g_00364
OG0000956	Prar.g_00832	Pras.g_00365
OG0000957	Prar.g_00831	Pras.g_00366
OG0000958	Prar.g_00830	Pras.g_00367
OG0000959	Prar.g_00829	Pras.g_00368
OG0000960	Prar.g_00828	Pras.g_00369
OG0000961	Prar.g_00824	Pras.g_00373
OG0000962	Prar.g_00823	Pras.g_00374
OG0000963	Prar.g_00822	Pras.g_00375
OG0000964	Prar.g_00820	Pras.g_00377
OG0000965	Prar.g_00819	Pras.g_00378
OG0000966	Prar.g_00818	Pras.g_00379
OG0000967	Prar.g_00817	Pras.g_00380
OG0000968	Prar.g_00816	Pras.g_00381
OG0000969	Prar.g_00815	Pras.g_00382
OG0000970	Prar.g_00814	Pras.g_00384
OG0000971	Prar.g_00813	Pras.g_00385
OG0000972	Prar.g_00812	Pras.g_00386
OG0000973	Prar.g_00811	Pras.g_00387
OG0000974	Prar.g_00809	Pras.g_00389
OG0000975	Prar.g_00806	Pras.g_00392
OG0000976	Prar.g_00804	Pras.g_00394
OG0000977	Prar.g_00803	Pras.g_00395
OG0000978	Prar.g_00802	Pras.g_00396
OG0000979	Prar.g_00800	Pras.g_00399
OG0000980	Prar.g_00799	Pras.g_00400
OG0000981	Prar.g_00798	Pras.g_00401
OG0000982	Prar.g_00797	Pras.g_00402
OG0000983	Prar.g_00795	Pras.g_00405
OG0000984	Prar.g_00794	Pras.g_00406
OG0000985	Prar.g_00793	Pras.g_00407
OG0000986	Prar.g_00792	Pras.g_00408
OG0000987	Prar.g_00791	Pras.g_00409
OG0000988	Prar.g_00790	Pras.g_00410
OG0000989	Prar.g_00789	Pras.g_00411
OG0000990	Prar.g_00788	Pras.g_00412
OG0000991	Prar.g_00787	Pras.g_00413
OG0000992	Prar.g_00786	Pras.g_00414
OG0000993	Prar.g_00785	Pras.g_00415
OG0000994	Prar.g_00784	Pras.g_00416
OG0000995	Prar.g_00783	Pras.g_00417
OG0000996	Prar.g_00782	Pras.g_00418
OG0000997	Prar.g_00781	Pras.g_00419
OG0000998	Prar.g_00780	Pras.g_00420
OG0000999	Prar.g_00779	Pras.g_00421
OG0001000	Prar.g_00778	Pras.g_00422
OG0001001	Prar.g_00776	Pras.g_00424
OG0001002	Prar.g_00775	Pras.g_00425
OG0001003	Prar.g_00774	Pras.g_00426
OG0001004	Prar.g_00773	Pras.g_00427
OG0001005	Prar.g_00772	Pras.g_00428
OG0001006	Prar.g_00771	Pras.g_00429
OG0001007	Prar.g_00770	Pras.g_00430
OG0001008	Prar.g_00768	Pras.g_00432
OG0001009	Prar.g_00767	Pras.g_00433
OG0001010	Prar.g_00760	Pras.g_00441
OG0001011	Prar.g_00753	Pras.g_00448
OG0001012	Prar.g_00725	Pras.g_00473
OG0001013	Prar.g_01149	Pras.g_00544
OG0001014	Prar.g_01148	Pras.g_00545
OG0001015	Prar.g_01142	Pras.g_00551
OG0001016	Prar.g_01141	Pras.g_00552
OG0001017	Prar.g_01140	Pras.g_00553
OG0001018	Prar.g_01139	Pras.g_00554
OG0001019	Prar.g_01137	Pras.g_00556
OG0001020	Prar.g_01136	Pras.g_00557
OG0001021	Prar.g_01135	Pras.g_00558
OG0001022	Prar.g_01134	Pras.g_00559
OG0001023	Prar.g_01133	Pras.g_00560
OG0001024	Prar.g_01132	Pras.g_00561
OG0001025	Prar.g_01131	Pras.g_00562
OG0001026	Prar.g_01129	Pras.g_00564
OG0001027	Prar.g_01128	Pras.g_00565
OG0001028	Prar.g_01127	Pras.g_00566
OG0001029	Prar.g_01126	Pras.g_00567
OG0001030	Prar.g_01125	Pras.g_00568
OG0001031	Prar.g_01124	Pras.g_00569
OG0001032	Prar.g_01123	Pras.g_00570
OG0001033	Prar.g_01122	Pras.g_00571
OG0001034	Prar.g_01121	Pras.g_00572
OG0001035	Prar.g_01964	Pras.g_00574
OG0001036	Prar.g_01965	Pras.g_00575
OG0001037	Prar.g_01966	Pras.g_00576
OG0001038	Prar.g_01967	Pras.g_00577
OG0001039	Prar.g_01968	Pras.g_00578
OG0001040	Prar.g_01969	Pras.g_00579
OG0001041	Prar.g_01970	Pras.g_00580
OG0001042	Prar.g_01971	Pras.g_00581
OG0001043	Prar.g_01963	Pras.g_00582
OG0001044	Prar.g_01962	Pras.g_00583
OG0001045	Prar.g_01961	Pras.g_00584
OG0001046	Prar.g_01960	Pras.g_00585
OG0001047	Prar.g_01957	Pras.g_00588
OG0001048	Prar.g_00596	Pras.g_00590
OG0001049	Prar.g_00597	Pras.g_00591
OG0001050	Prar.g_00598	Pras.g_00592
OG0001051	Prar.g_00599	Pras.g_00593
OG0001052	Prar.g_00600	Pras.g_00594
OG0001053	Prar.g_00601	Pras.g_00596
OG0001054	Prar.g_00603	Pras.g_00598
OG0001055	Prar.g_00604	Pras.g_00599
OG0001056	Prar.g_00605	Pras.g_00600
OG0001057	Prar.g_00606	Pras.g_00601
OG0001058	Prar.g_00607	Pras.g_00602
OG0001059	Prar.g_00608	Pras.g_00603
OG0001060	Prar.g_00609	Pras.g_00604
OG0001061	Prar.g_00610	Pras.g_00605
OG0001062	Prar.g_00611	Pras.g_00606
OG0001063	Prar.g_00612	Pras.g_00607
OG0001064	Prar.g_01119	Pras.g_00609
OG0001065	Prar.g_01114	Pras.g_00613
OG0001066	Prar.g_01113	Pras.g_00614
OG0001067	Prar.g_01112	Pras.g_00615
OG0001068	Prar.g_01110	Pras.g_00617
OG0001069	Prar.g_01109	Pras.g_00618
OG0001070	Prar.g_01108	Pras.g_00619
OG0001071	Prar.g_01107	Pras.g_00620
OG0001072	Prar.g_01106	Pras.g_00621
OG0001073	Prar.g_01105	Pras.g_00622
OG0001074	Prar.g_01104	Pras.g_00623
OG0001075	Prar.g_01103	Pras.g_00624
OG0001076	Prar.g_01102	Pras.g_00625
OG0001077	Prar.g_01101	Pras.g_00626
OG0001078	Prar.g_01100	Pras.g_00627
OG0001079	Prar.g_01099	Pras.g_00628
OG0001080	Prar.g_01098	Pras.g_00629
OG0001081	Prar.g_01095	Pras.g_00632
OG0001082	Prar.g_01094	Pras.g_00633
OG0001083	Prar.g_01093	Pras.g_00634
OG0001084	Prar.g_01091	Pras.g_00636
OG0001085	Prar.g_01090	Pras.g_00637
OG0001086	Prar.g_01089	Pras.g_00638
OG0001087	Prar.g_01088	Pras.g_00639
OG0001088	Prar.g_01087	Pras.g_00640
OG0001089	Prar.g_01069	Pras.g_00645
OG0001090	Prar.g_01067	Pras.g_00647
OG0001091	Prar.g_01066	Pras.g_00648
OG0001092	Prar.g_01065	Pras.g_00649
OG0001093	Prar.g_01064	Pras.g_00650
OG0001094	Prar.g_01063	Pras.g_00651
OG0001095	Prar.g_01062	Pras.g_00652
OG0001096	Prar.g_01061	Pras.g_00653
OG0001097	Prar.g_01060	Pras.g_00654
OG0001098	Prar.g_01059	Pras.g_00655
OG0001099	Prar.g_01058	Pras.g_00656
OG0001100	Prar.g_01057	Pras.g_00657
OG0001101	Prar.g_01056	Pras.g_00658
OG0001102	Prar.g_01055	Pras.g_00659
OG0001103	Prar.g_01054	Pras.g_00660
OG0001104	Prar.g_01053	Pras.g_00661
OG0001105	Prar.g_01052	Pras.g_00662
OG0001106	Prar.g_01051	Pras.g_00663
OG0001107	Prar.g_01050	Pras.g_00664
OG0001108	Prar.g_01049	Pras.g_00665
OG0001109	Prar.g_01048	Pras.g_00666
OG0001110	Prar.g_01047	Pras.g_00667
OG0001111	Prar.g_01046	Pras.g_00668
OG0001112	Prar.g_01045	Pras.g_00669
OG0001113	Prar.g_01044	Pras.g_00670
OG0001114	Prar.g_01043	Pras.g_00671
OG0001115	Prar.g_01042	Pras.g_00672
OG0001116	Prar.g_01041	Pras.g_00673
OG0001117	Prar.g_01040	Pras.g_00674
OG0001118	Prar.g_01039	Pras.g_00675
OG0001119	Prar.g_01038	Pras.g_00676
OG0001120	Prar.g_01037	Pras.g_00677
OG0001121	Prar.g_01035	Pras.g_00679
OG0001122	Prar.g_01034	Pras.g_00680
OG0001123	Prar.g_01033	Pras.g_00681
OG0001124	Prar.g_01031	Pras.g_00683
OG0001125	Prar.g_01029	Pras.g_00685
OG0001126	Prar.g_01028	Pras.g_00686
OG0001127	Prar.g_01026	Pras.g_00688
OG0001128	Prar.g_01025	Pras.g_00689
OG0001129	Prar.g_01024	Pras.g_00690
OG0001130	Prar.g_01022	Pras.g_00693
OG0001131	Prar.g_01021	Pras.g_00694
OG0001132	Prar.g_01020	Pras.g_00695
OG0001133	Prar.g_01019	Pras.g_00696
OG0001134	Prar.g_01018	Pras.g_00697
OG0001135	Prar.g_01017	Pras.g_00698
OG0001136	Prar.g_01016	Pras.g_00699
OG0001137	Prar.g_01015	Pras.g_00700
OG0001138	Prar.g_01014	Pras.g_00701
OG0001139	Prar.g_01013	Pras.g_00702
OG0001140	Prar.g_01012	Pras.g_00703
OG0001141	Prar.g_01011	Pras.g_00704
OG0001142	Prar.g_00617	Pras.g_00707
OG0001143	Prar.g_00618	Pras.g_00708
OG0001144	Prar.g_00619	Pras.g_00709
OG0001145	Prar.g_00620	Pras.g_00710
OG0001146	Prar.g_00621	Pras.g_00711
OG0001147	Prar.g_00622	Pras.g_00712
OG0001148	Prar.g_00623	Pras.g_00713
