Orthogroup	Prar	Prau
OG0000566	Prar.g_01474	Prau.g_00684
OG0000567	Prar.g_01475	Prau.g_00685
OG0000568	Prar.g_01476	Prau.g_00686
OG0000569	Prar.g_01477	Prau.g_00687
OG0000570	Prar.g_01478	Prau.g_00688
OG0000571	Prar.g_01479	Prau.g_00689
OG0000572	Prar.g_01480	Prau.g_00690
OG0000573	Prar.g_01483	Prau.g_00693
OG0000574	Prar.g_01484	Prau.g_00694
OG0000575	Prar.g_01485	Prau.g_00695
OG0000576	Prar.g_01486	Prau.g_00696
OG0000577	Prar.g_01487	Prau.g_00697
OG0000578	Prar.g_01488	Prau.g_00698
OG0000579	Prar.g_01489	Prau.g_00699
OG0000580	Prar.g_01490	Prau.g_00700
OG0000581	Prar.g_01491	Prau.g_00701
OG0000582	Prar.g_01492	Prau.g_00702
OG0000583	Prar.g_01493	Prau.g_00703
OG0000584	Prar.g_01494	Prau.g_00704
OG0000585	Prar.g_01495	Prau.g_00705
OG0000586	Prar.g_01497	Prau.g_00707
OG0000587	Prar.g_01498	Prau.g_00708
OG0000588	Prar.g_01500	Prau.g_00710
OG0000589	Prar.g_01501	Prau.g_00711
OG0000590	Prar.g_01503	Prau.g_00713
OG0000591	Prar.g_01509	Prau.g_00719
OG0000592	Prar.g_01510	Prau.g_00720
OG0000593	Prar.g_01511	Prau.g_00721
OG0000594	Prar.g_01513	Prau.g_00723
OG0000595	Prar.g_01514	Prau.g_00724
OG0000596	Prar.g_01515	Prau.g_00725
OG0000597	Prar.g_01517	Prau.g_00727
OG0000598	Prar.g_01518	Prau.g_00728
OG0000599	Prar.g_01519	Prau.g_00729
OG0000600	Prar.g_01520	Prau.g_00730
OG0000601	Prar.g_01522	Prau.g_00732
OG0000602	Prar.g_01523	Prau.g_00733
OG0000603	Prar.g_01524	Prau.g_00734
OG0000604	Prar.g_01525	Prau.g_00735
OG0000605	Prar.g_01526	Prau.g_00736
OG0000606	Prar.g_01527	Prau.g_00737
OG0000607	Prar.g_01529	Prau.g_00739
OG0000608	Prar.g_01530	Prau.g_00740
OG0000609	Prar.g_01534	Prau.g_00744
OG0000610	Prar.g_01535	Prau.g_00745
OG0000611	Prar.g_01600	Prau.g_00756
OG0000612	Prar.g_01601	Prau.g_00757
OG0000613	Prar.g_01602	Prau.g_00758
OG0000614	Prar.g_01603	Prau.g_00759
OG0000615	Prar.g_01605	Prau.g_00761
OG0000616	Prar.g_01606	Prau.g_00762
OG0000617	Prar.g_01607	Prau.g_00763
OG0000618	Prar.g_01608	Prau.g_00764
OG0000619	Prar.g_01609	Prau.g_00765
OG0000620	Prar.g_01610	Prau.g_00766
OG0000621	Prar.g_01611	Prau.g_00767
OG0000622	Prar.g_01612	Prau.g_00768
OG0000623	Prar.g_01613	Prau.g_00769
OG0000624	Prar.g_01614	Prau.g_00770
OG0000625	Prar.g_01615	Prau.g_00771
OG0000626	Prar.g_01616	Prau.g_00772
OG0000627	Prar.g_01617	Prau.g_00773
OG0000628	Prar.g_01618	Prau.g_00774
OG0000629	Prar.g_01619	Prau.g_00775
OG0000630	Prar.g_01620	Prau.g_00776
OG0000631	Prar.g_01622	Prau.g_00778
OG0000632	Prar.g_01634	Prau.g_00796
OG0000633	Prar.g_01638	Prau.g_00800
OG0000634	Prar.g_01651	Prau.g_00816
OG0000635	Prar.g_01652	Prau.g_00818
OG0000636	Prar.g_01653	Prau.g_00819
OG0000637	Prar.g_01654	Prau.g_00820
OG0000638	Prar.g_01661	Prau.g_00832
OG0000639	Prar.g_01670	Prau.g_00841
OG0000640	Prar.g_01672	Prau.g_00843
OG0000641	Prar.g_01675	Prau.g_00845
OG0000642	Prar.g_01676	Prau.g_00846
OG0000643	Prar.g_01677	Prau.g_00847
OG0000644	Prar.g_01678	Prau.g_00848
OG0000645	Prar.g_01679	Prau.g_00849
OG0000646	Prar.g_01680	Prau.g_00850
OG0000647	Prar.g_01681	Prau.g_00851
OG0000648	Prar.g_01683	Prau.g_00853
OG0000649	Prar.g_01684	Prau.g_00854
OG0000650	Prar.g_01685	Prau.g_00855
OG0000651	Prar.g_01686	Prau.g_00856
OG0000652	Prar.g_01687	Prau.g_00857
OG0000653	Prar.g_01688	Prau.g_00858
OG0000654	Prar.g_01690	Prau.g_00860
OG0000655	Prar.g_01692	Prau.g_00862
OG0000656	Prar.g_01693	Prau.g_00863
OG0000657	Prar.g_01694	Prau.g_00864
OG0000658	Prar.g_01695	Prau.g_00865
OG0000659	Prar.g_01696	Prau.g_00866
OG0000660	Prar.g_01697	Prau.g_00867
OG0000661	Prar.g_01698	Prau.g_00868
OG0000662	Prar.g_01699	Prau.g_00869
OG0000663	Prar.g_01700	Prau.g_00870
OG0000664	Prar.g_01701	Prau.g_00871
OG0000665	Prar.g_01702	Prau.g_00872
OG0000666	Prar.g_01703	Prau.g_00873
OG0000667	Prar.g_01704	Prau.g_00874
OG0000668	Prar.g_01705	Prau.g_00875
OG0000669	Prar.g_01707	Prau.g_00877
OG0000670	Prar.g_01708	Prau.g_00878
OG0000671	Prar.g_01709	Prau.g_00879
OG0000672	Prar.g_01710	Prau.g_00880
OG0000673	Prar.g_01711	Prau.g_00881
OG0000674	Prar.g_01712	Prau.g_00882
OG0000675	Prar.g_01714	Prau.g_00884
OG0000676	Prar.g_01715	Prau.g_00885
OG0000677	Prar.g_01717	Prau.g_00887
OG0000678	Prar.g_01719	Prau.g_00889
OG0000679	Prar.g_01720	Prau.g_00890
OG0000680	Prar.g_01721	Prau.g_00891
OG0000681	Prar.g_01722	Prau.g_00892
OG0000682	Prar.g_01723	Prau.g_00893
OG0000683	Prar.g_01725	Prau.g_00895
OG0000684	Prar.g_01726	Prau.g_00896
OG0000685	Prar.g_01727	Prau.g_00897
OG0000686	Prar.g_01728	Prau.g_00898
OG0000687	Prar.g_01729	Prau.g_00899
OG0000688	Prar.g_01730	Prau.g_00900
OG0000689	Prar.g_01731	Prau.g_00902
OG0000690	Prar.g_01732	Prau.g_00903
OG0000691	Prar.g_01733	Prau.g_00904
OG0000692	Prar.g_01735	Prau.g_00906
OG0000693	Prar.g_01736	Prau.g_00907
OG0000694	Prar.g_01737	Prau.g_00908
OG0000695	Prar.g_01738	Prau.g_00909
OG0000696	Prar.g_01740	Prau.g_00910
OG0000697	Prar.g_01742	Prau.g_00912
OG0000698	Prar.g_01744	Prau.g_00914
OG0000699	Prar.g_01745	Prau.g_00915
OG0000700	Prar.g_01759	Prau.g_00942
OG0000701	Prar.g_01764	Prau.g_00946
OG0000702	Prar.g_01767	Prau.g_00949
OG0000703	Prar.g_01768	Prau.g_00950
OG0000704	Prar.g_01769	Prau.g_00951
OG0000705	Prar.g_01770	Prau.g_00952
OG0000706	Prar.g_01771	Prau.g_00953
OG0000707	Prar.g_01773	Prau.g_00954
OG0000708	Prar.g_01774	Prau.g_00955
OG0000709	Prar.g_01776	Prau.g_00956
OG0000710	Prar.g_01777	Prau.g_00957
OG0000711	Prar.g_01778	Prau.g_00958
OG0000712	Prar.g_01779	Prau.g_00959
OG0000713	Prar.g_01780	Prau.g_00960
OG0000714	Prar.g_01782	Prau.g_00962
OG0000715	Prar.g_01783	Prau.g_00963
OG0000716	Prar.g_01785	Prau.g_00965
OG0000717	Prar.g_01786	Prau.g_00966
OG0000718	Prar.g_01787	Prau.g_00967
OG0000719	Prar.g_01789	Prau.g_00969
OG0000720	Prar.g_01790	Prau.g_00970
OG0000721	Prar.g_01792	Prau.g_00973
OG0000722	Prar.g_01793	Prau.g_00974
OG0000723	Prar.g_01794	Prau.g_00975
OG0000724	Prar.g_01795	Prau.g_00977
OG0000725	Prar.g_01796	Prau.g_00978
OG0000726	Prar.g_01797	Prau.g_00979
OG0000727	Prar.g_01798	Prau.g_00980
OG0000728	Prar.g_01799	Prau.g_00981
OG0000729	Prar.g_01800	Prau.g_00982
OG0000730	Prar.g_01801	Prau.g_00983
OG0000731	Prar.g_01802	Prau.g_00984
OG0000732	Prar.g_01803	Prau.g_00985
OG0000733	Prar.g_01804	Prau.g_00986
OG0000734	Prar.g_01805	Prau.g_00987
OG0000735	Prar.g_01807	Prau.g_00989
OG0000736	Prar.g_01808	Prau.g_00990
OG0000737	Prar.g_01809	Prau.g_00991
OG0000738	Prar.g_01810	Prau.g_00992
OG0000739	Prar.g_01811	Prau.g_00993
OG0000740	Prar.g_01812	Prau.g_00994
OG0000741	Prar.g_01813	Prau.g_00995
OG0000742	Prar.g_01815	Prau.g_00997
OG0000743	Prar.g_01816	Prau.g_00998
OG0000744	Prar.g_01817	Prau.g_00999
OG0000745	Prar.g_01818	Prau.g_01000
OG0000746	Prar.g_01819	Prau.g_01001
OG0000747	Prar.g_01820	Prau.g_01002
OG0000748	Prar.g_01821	Prau.g_01003
OG0000749	Prar.g_01822	Prau.g_01004
OG0000750	Prar.g_01823	Prau.g_01005
OG0000751	Prar.g_01824	Prau.g_01006
OG0000752	Prar.g_01825	Prau.g_01007
OG0000753	Prar.g_01827	Prau.g_01009
OG0000754	Prar.g_01828	Prau.g_01010
OG0000755	Prar.g_01829	Prau.g_01011
OG0000756	Prar.g_01830	Prau.g_01012
OG0000757	Prar.g_01831	Prau.g_01013
OG0000758	Prar.g_01832	Prau.g_01014
OG0000759	Prar.g_01834	Prau.g_01016
OG0000760	Prar.g_01835	Prau.g_01017
OG0000761	Prar.g_01836	Prau.g_01018
OG0000762	Prar.g_01838	Prau.g_01020
OG0000763	Prar.g_01839	Prau.g_01021
OG0000764	Prar.g_01840	Prau.g_01022
OG0000765	Prar.g_01841	Prau.g_01023
OG0000766	Prar.g_01842	Prau.g_01024
OG0000767	Prar.g_01844	Prau.g_01026
OG0000768	Prar.g_01845	Prau.g_01027
OG0000769	Prar.g_01846	Prau.g_01028
OG0000770	Prar.g_01847	Prau.g_01029
OG0000771	Prar.g_01848	Prau.g_01030
OG0000772	Prar.g_01849	Prau.g_01031
OG0000773	Prar.g_01850	Prau.g_01032
OG0000774	Prar.g_01851	Prau.g_01033
OG0000775	Prar.g_01852	Prau.g_01034
OG0000776	Prar.g_01853	Prau.g_01036
OG0000777	Prar.g_01855	Prau.g_01038
OG0000778	Prar.g_01856	Prau.g_01039
OG0000779	Prar.g_01857	Prau.g_01040
OG0000780	Prar.g_01859	Prau.g_01042
OG0000781	Prar.g_01861	Prau.g_01044
OG0000782	Prar.g_01862	Prau.g_01045
OG0000783	Prar.g_01873	Prau.g_01058
OG0000784	Prar.g_01875	Prau.g_01060
OG0000785	Prar.g_01876	Prau.g_01061
OG0000786	Prar.g_01877	Prau.g_01062
OG0000787	Prar.g_01878	Prau.g_01063
OG0000788	Prar.g_01882	Prau.g_01067
OG0000789	Prar.g_01884	Prau.g_01069
OG0000790	Prar.g_01885	Prau.g_01070
OG0000791	Prar.g_01886	Prau.g_01071
OG0000792	Prar.g_01887	Prau.g_01072
OG0000793	Prar.g_01888	Prau.g_01073
OG0000794	Prar.g_01890	Prau.g_01075
OG0000795	Prar.g_01893	Prau.g_01078
OG0000796	Prar.g_01894	Prau.g_01079
OG0000797	Prar.g_01896	Prau.g_01081
OG0000798	Prar.g_01897	Prau.g_01082
OG0000799	Prar.g_01898	Prau.g_01083
OG0000800	Prar.g_01899	Prau.g_01084
OG0000801	Prar.g_01902	Prau.g_01087
OG0000802	Prar.g_01903	Prau.g_01088
OG0000803	Prar.g_01905	Prau.g_01090
OG0000804	Prar.g_01906	Prau.g_01091
OG0000805	Prar.g_01907	Prau.g_01092
OG0000806	Prar.g_01909	Prau.g_01094
OG0000807	Prar.g_01935	Prau.g_01118
OG0000808	Prar.g_01944	Prau.g_01127
OG0000809	Prar.g_01947	Prau.g_01130
OG0000810	Prar.g_01948	Prau.g_01131
OG0000811	Prar.g_01955	Prau.g_01138
OG0000812	Prar.g_01324	Prau.g_01142
OG0000813	Prar.g_01320	Prau.g_01146
OG0000814	Prar.g_01318	Prau.g_01148
OG0000815	Prar.g_01309	Prau.g_01160
OG0000816	Prar.g_01295	Prau.g_01175
OG0000817	Prar.g_01294	Prau.g_01176
OG0000818	Prar.g_01289	Prau.g_01181
OG0000819	Prar.g_01282	Prau.g_01188
OG0000820	Prar.g_01278	Prau.g_01192
OG0000821	Prar.g_01276	Prau.g_01194
OG0000822	Prar.g_01275	Prau.g_01195
OG0000823	Prar.g_01274	Prau.g_01196
OG0000824	Prar.g_01273	Prau.g_01197
OG0000825	Prar.g_01272	Prau.g_01198
OG0000826	Prar.g_01271	Prau.g_01199
OG0000827	Prar.g_01270	Prau.g_01200
OG0000828	Prar.g_01269	Prau.g_01201
OG0000829	Prar.g_01268	Prau.g_01202
OG0000830	Prar.g_01267	Prau.g_01203
OG0000831	Prar.g_01264	Prau.g_01205
OG0000832	Prar.g_01262	Prau.g_01207
OG0000833	Prar.g_01261	Prau.g_01208
OG0000834	Prar.g_01260	Prau.g_01209
OG0000835	Prar.g_01259	Prau.g_01210
OG0000836	Prar.g_01258	Prau.g_01211
OG0000837	Prar.g_01256	Prau.g_01213
OG0000838	Prar.g_01255	Prau.g_01214
OG0000839	Prar.g_01254	Prau.g_01215
OG0000840	Prar.g_01253	Prau.g_01216
OG0000841	Prar.g_01252	Prau.g_01217
OG0000842	Prar.g_01251	Prau.g_01218
OG0000843	Prar.g_01250	Prau.g_01219
OG0000844	Prar.g_01249	Prau.g_01220
OG0000845	Prar.g_01248	Prau.g_01221
OG0000846	Prar.g_01245	Prau.g_01224
OG0000847	Prar.g_01243	Prau.g_01226
OG0000848	Prar.g_01242	Prau.g_01227
OG0000849	Prar.g_01241	Prau.g_01228
OG0000850	Prar.g_01240	Prau.g_01229
OG0000851	Prar.g_01239	Prau.g_01230
OG0000852	Prar.g_01237	Prau.g_01232
OG0000853	Prar.g_01236	Prau.g_01233
OG0000854	Prar.g_01234	Prau.g_01235
OG0000855	Prar.g_01233	Prau.g_01236
OG0000856	Prar.g_01232	Prau.g_01237
OG0000857	Prar.g_01231	Prau.g_01238
OG0000858	Prar.g_01230	Prau.g_01239
OG0000859	Prar.g_01229	Prau.g_01240
OG0000860	Prar.g_01228	Prau.g_01241
OG0000861	Prar.g_01227	Prau.g_01242
OG0000862	Prar.g_01226	Prau.g_01243
OG0000863	Prar.g_01225	Prau.g_01244
OG0000864	Prar.g_01224	Prau.g_01245
OG0000865	Prar.g_01223	Prau.g_01246
OG0000866	Prar.g_01222	Prau.g_01247
OG0000867	Prar.g_01221	Prau.g_01248
OG0000868	Prar.g_01220	Prau.g_01249
OG0000869	Prar.g_01218	Prau.g_01251
OG0000870	Prar.g_01217	Prau.g_01252
OG0000871	Prar.g_01215	Prau.g_01254
OG0000872	Prar.g_01214	Prau.g_01255
OG0000873	Prar.g_01212	Prau.g_01257
OG0000874	Prar.g_01211	Prau.g_01258
OG0000875	Prar.g_01210	Prau.g_01259
OG0000876	Prar.g_01209	Prau.g_01260
OG0000877	Prar.g_01207	Prau.g_01262
OG0000878	Prar.g_00976	Prau.g_01346
OG0000879	Prar.g_00966	Prau.g_01359
OG0000880	Prar.g_00965	Prau.g_01360
OG0000881	Prar.g_00964	Prau.g_01361
OG0000882	Prar.g_00963	Prau.g_01362
OG0000883	Prar.g_00962	Prau.g_01363
OG0000884	Prar.g_00960	Prau.g_01366
OG0000885	Prar.g_00959	Prau.g_01367
OG0000886	Prar.g_00958	Prau.g_01368
OG0000887	Prar.g_00957	Prau.g_01369
OG0000888	Prar.g_00956	Prau.g_01370
OG0000889	Prar.g_00953	Prau.g_01373
OG0000890	Prar.g_00952	Prau.g_01374
OG0000891	Prar.g_00951	Prau.g_01375
OG0000892	Prar.g_00949	Prau.g_01377
OG0000893	Prar.g_00948	Prau.g_01378
OG0000894	Prar.g_00947	Prau.g_01379
OG0000895	Prar.g_00946	Prau.g_01380
OG0000896	Prar.g_00945	Prau.g_01381
OG0000897	Prar.g_00944	Prau.g_01382
OG0000898	Prar.g_00942	Prau.g_01384
OG0000899	Prar.g_00941	Prau.g_01385
OG0000900	Prar.g_00929	Prau.g_01391
OG0000901	Prar.g_00925	Prau.g_01395
OG0000902	Prar.g_00924	Prau.g_01396
OG0000903	Prar.g_00923	Prau.g_01397
OG0000904	Prar.g_00921	Prau.g_01399
OG0000905	Prar.g_00919	Prau.g_01401
OG0000906	Prar.g_00917	Prau.g_01403
OG0000907	Prar.g_00916	Prau.g_01404
OG0000908	Prar.g_00913	Prau.g_01407
OG0000909	Prar.g_00909	Prau.g_01411
OG0000910	Prar.g_00908	Prau.g_01412
OG0000911	Prar.g_00907	Prau.g_01413
OG0000912	Prar.g_00906	Prau.g_01414
OG0000913	Prar.g_00905	Prau.g_01415
OG0000914	Prar.g_00904	Prau.g_01416
OG0000915	Prar.g_00903	Prau.g_01417
OG0000916	Prar.g_00902	Prau.g_01418
OG0000917	Prar.g_00901	Prau.g_01419
OG0000918	Prar.g_00900	Prau.g_01420
OG0000919	Prar.g_00899	Prau.g_01421
OG0000920	Prar.g_00898	Prau.g_01422
OG0000921	Prar.g_00897	Prau.g_01423
OG0000922	Prar.g_00896	Prau.g_01424
OG0000923	Prar.g_00895	Prau.g_01425
OG0000924	Prar.g_00894	Prau.g_01426
OG0000925	Prar.g_00893	Prau.g_01427
OG0000926	Prar.g_00375	Prau.g_01436
OG0000927	Prar.g_00357	Prau.g_01510
OG0000928	Prar.g_00356	Prau.g_01511
OG0000929	Prar.g_00355	Prau.g_01512
OG0000930	Prar.g_00354	Prau.g_01513
OG0000931	Prar.g_00353	Prau.g_01514
OG0000932	Prar.g_00351	Prau.g_01516
OG0000933	Prar.g_00350	Prau.g_01517
OG0000934	Prar.g_00349	Prau.g_01518
OG0000935	Prar.g_00348	Prau.g_01519
OG0000936	Prar.g_00347	Prau.g_01520
OG0000937	Prar.g_00346	Prau.g_01521
OG0000938	Prar.g_00345	Prau.g_01522
OG0000939	Prar.g_00344	Prau.g_01523
OG0000940	Prar.g_00343	Prau.g_01524
OG0000941	Prar.g_00341	Prau.g_01526
OG0000942	Prar.g_00340	Prau.g_01527
OG0000943	Prar.g_00337	Prau.g_01533
OG0000944	Prar.g_00336	Prau.g_01534
OG0000945	Prar.g_00335	Prau.g_01535
OG0000946	Prar.g_00842	Prau.g_01536
OG0000947	Prar.g_00841	Prau.g_01537
OG0000948	Prar.g_00840	Prau.g_01538
OG0000949	Prar.g_00839	Prau.g_01539
OG0000950	Prar.g_00838	Prau.g_01540
OG0000951	Prar.g_00837	Prau.g_01541
OG0000952	Prar.g_00836	Prau.g_01542
OG0000953	Prar.g_00835	Prau.g_01543
OG0000954	Prar.g_00834	Prau.g_01544
OG0000955	Prar.g_00833	Prau.g_01545
OG0000956	Prar.g_00832	Prau.g_01546
OG0000957	Prar.g_00831	Prau.g_01547
OG0000958	Prar.g_00830	Prau.g_01548
OG0000959	Prar.g_00829	Prau.g_01549
OG0000960	Prar.g_00828	Prau.g_01550
OG0000961	Prar.g_00824	Prau.g_01554
OG0000962	Prar.g_00823	Prau.g_01555
OG0000963	Prar.g_00822	Prau.g_01556
OG0000964	Prar.g_00820	Prau.g_01558
OG0000965	Prar.g_00819	Prau.g_01559
OG0000966	Prar.g_00818	Prau.g_01560
OG0000967	Prar.g_00817	Prau.g_01561
OG0000968	Prar.g_00816	Prau.g_01562
OG0000969	Prar.g_00815	Prau.g_01563
OG0000970	Prar.g_00814	Prau.g_01564
OG0000971	Prar.g_00813	Prau.g_01565
OG0000972	Prar.g_00812	Prau.g_01566
OG0000973	Prar.g_00811	Prau.g_01567
OG0000974	Prar.g_00809	Prau.g_01569
OG0000975	Prar.g_00806	Prau.g_01572
OG0000976	Prar.g_00804	Prau.g_01574
OG0000977	Prar.g_00803	Prau.g_01575
OG0000978	Prar.g_00802	Prau.g_01576
OG0000979	Prar.g_00800	Prau.g_01578
OG0000980	Prar.g_00799	Prau.g_01579
OG0000981	Prar.g_00798	Prau.g_01580
OG0000982	Prar.g_00797	Prau.g_01581
OG0000983	Prar.g_00795	Prau.g_01583
OG0000984	Prar.g_00794	Prau.g_01584
OG0000985	Prar.g_00793	Prau.g_01585
OG0000986	Prar.g_00792	Prau.g_01586
OG0000987	Prar.g_00791	Prau.g_01587
OG0000988	Prar.g_00790	Prau.g_01588
OG0000989	Prar.g_00789	Prau.g_01589
OG0000990	Prar.g_00788	Prau.g_01590
OG0000991	Prar.g_00787	Prau.g_01591
OG0000992	Prar.g_00786	Prau.g_01592
OG0000993	Prar.g_00785	Prau.g_01593
OG0000994	Prar.g_00784	Prau.g_01594
OG0000995	Prar.g_00783	Prau.g_01595
OG0000996	Prar.g_00782	Prau.g_01596
OG0000997	Prar.g_00781	Prau.g_01597
OG0000998	Prar.g_00780	Prau.g_01598
OG0000999	Prar.g_00779	Prau.g_01599
OG0001000	Prar.g_00778	Prau.g_01600
OG0001001	Prar.g_00776	Prau.g_01602
OG0001002	Prar.g_00775	Prau.g_01603
OG0001003	Prar.g_00774	Prau.g_01604
OG0001004	Prar.g_00773	Prau.g_01605
OG0001005	Prar.g_00772	Prau.g_01606
OG0001006	Prar.g_00771	Prau.g_01607
OG0001007	Prar.g_00770	Prau.g_01608
OG0001008	Prar.g_00768	Prau.g_01610
OG0001009	Prar.g_00767	Prau.g_01611
OG0001010	Prar.g_00760	Prau.g_01619
OG0001011	Prar.g_00753	Prau.g_01626
OG0001012	Prar.g_00725	Prau.g_01652
OG0001013	Prar.g_01149	Prau.g_01726
OG0001014	Prar.g_01148	Prau.g_01727
OG0001015	Prar.g_01142	Prau.g_01733
OG0001016	Prar.g_01141	Prau.g_01734
OG0001017	Prar.g_01140	Prau.g_01735
OG0001018	Prar.g_01139	Prau.g_01736
OG0001019	Prar.g_01137	Prau.g_01738
OG0001020	Prar.g_01136	Prau.g_01739
OG0001021	Prar.g_01135	Prau.g_01740
OG0001022	Prar.g_01134	Prau.g_01741
OG0001023	Prar.g_01133	Prau.g_01742
OG0001024	Prar.g_01132	Prau.g_01743
OG0001025	Prar.g_01131	Prau.g_01744
OG0001026	Prar.g_01129	Prau.g_01746
OG0001027	Prar.g_01128	Prau.g_01747
OG0001028	Prar.g_01127	Prau.g_01748
OG0001029	Prar.g_01126	Prau.g_01749
OG0001030	Prar.g_01125	Prau.g_01750
OG0001031	Prar.g_01124	Prau.g_01751
OG0001032	Prar.g_01123	Prau.g_01752
OG0001033	Prar.g_01122	Prau.g_01753
OG0001034	Prar.g_01121	Prau.g_01754
OG0001035	Prar.g_01964	Prau.g_01756
OG0001036	Prar.g_01965	Prau.g_01757
OG0001037	Prar.g_01966	Prau.g_01758
OG0001038	Prar.g_01967	Prau.g_01759
OG0001039	Prar.g_01968	Prau.g_01760
OG0001040	Prar.g_01969	Prau.g_01761
OG0001041	Prar.g_01970	Prau.g_01762
OG0001042	Prar.g_01971	Prau.g_01763
OG0001043	Prar.g_01963	Prau.g_01764
OG0001044	Prar.g_01962	Prau.g_01765
OG0001045	Prar.g_01961	Prau.g_01766
OG0001046	Prar.g_01960	Prau.g_01767
OG0001047	Prar.g_01957	Prau.g_01770
OG0001048	Prar.g_00596	Prau.g_01772
OG0001049	Prar.g_00597	Prau.g_01773
OG0001050	Prar.g_00598	Prau.g_01774
OG0001051	Prar.g_00599	Prau.g_01775
OG0001052	Prar.g_00600	Prau.g_01776
OG0001053	Prar.g_00601	Prau.g_01777
OG0001054	Prar.g_00603	Prau.g_01779
OG0001055	Prar.g_00604	Prau.g_01780
OG0001056	Prar.g_00605	Prau.g_01781
OG0001057	Prar.g_00606	Prau.g_01782
OG0001058	Prar.g_00607	Prau.g_01783
OG0001059	Prar.g_00608	Prau.g_01784
OG0001060	Prar.g_00609	Prau.g_01785
OG0001061	Prar.g_00610	Prau.g_01786
OG0001062	Prar.g_00611	Prau.g_01787
OG0001063	Prar.g_00612	Prau.g_01788
OG0001064	Prar.g_01119	Prau.g_01790
OG0001065	Prar.g_01114	Prau.g_01794
OG0001066	Prar.g_01113	Prau.g_01795
OG0001067	Prar.g_01112	Prau.g_01796
OG0001068	Prar.g_01110	Prau.g_01798
OG0001069	Prar.g_01109	Prau.g_01799
OG0001070	Prar.g_01108	Prau.g_01800
OG0001071	Prar.g_01107	Prau.g_01801
OG0001072	Prar.g_01106	Prau.g_01802
OG0001073	Prar.g_01105	Prau.g_01803
OG0001074	Prar.g_01104	Prau.g_01804
OG0001075	Prar.g_01103	Prau.g_01805
OG0001076	Prar.g_01102	Prau.g_01806
OG0001077	Prar.g_01101	Prau.g_01807
OG0001078	Prar.g_01100	Prau.g_01808
OG0001079	Prar.g_01099	Prau.g_01809
OG0001080	Prar.g_01098	Prau.g_01810
OG0001081	Prar.g_01095	Prau.g_01813
OG0001082	Prar.g_01094	Prau.g_01814
OG0001083	Prar.g_01093	Prau.g_01815
OG0001084	Prar.g_01091	Prau.g_01817
OG0001085	Prar.g_01090	Prau.g_01818
OG0001086	Prar.g_01089	Prau.g_01819
OG0001087	Prar.g_01088	Prau.g_01820
OG0001088	Prar.g_01087	Prau.g_01821
OG0001089	Prar.g_01069	Prau.g_01827
OG0001090	Prar.g_01067	Prau.g_01829
OG0001091	Prar.g_01066	Prau.g_01830
OG0001092	Prar.g_01065	Prau.g_01831
OG0001093	Prar.g_01064	Prau.g_01832
OG0001094	Prar.g_01063	Prau.g_01833
OG0001095	Prar.g_01062	Prau.g_01834
OG0001096	Prar.g_01061	Prau.g_01835
OG0001097	Prar.g_01060	Prau.g_01836
OG0001098	Prar.g_01059	Prau.g_01837
OG0001099	Prar.g_01058	Prau.g_01838
OG0001100	Prar.g_01057	Prau.g_01839
OG0001101	Prar.g_01056	Prau.g_01840
OG0001102	Prar.g_01055	Prau.g_01841
OG0001103	Prar.g_01054	Prau.g_01842
OG0001104	Prar.g_01053	Prau.g_01843
OG0001105	Prar.g_01052	Prau.g_01844
OG0001106	Prar.g_01051	Prau.g_01845
OG0001107	Prar.g_01050	Prau.g_01846
OG0001108	Prar.g_01049	Prau.g_01847
OG0001109	Prar.g_01048	Prau.g_01848
OG0001110	Prar.g_01047	Prau.g_01849
OG0001111	Prar.g_01046	Prau.g_01850
OG0001112	Prar.g_01045	Prau.g_01851
OG0001113	Prar.g_01044	Prau.g_01852
OG0001114	Prar.g_01043	Prau.g_01853
OG0001115	Prar.g_01042	Prau.g_01854
OG0001116	Prar.g_01041	Prau.g_01855
OG0001117	Prar.g_01040	Prau.g_01856
OG0001118	Prar.g_01039	Prau.g_01857
OG0001119	Prar.g_01038	Prau.g_01858
OG0001120	Prar.g_01037	Prau.g_01859
OG0001121	Prar.g_01035	Prau.g_01861
OG0001122	Prar.g_01034	Prau.g_01862
OG0001123	Prar.g_01033	Prau.g_01863
OG0001124	Prar.g_01031	Prau.g_01865
OG0001125	Prar.g_01029	Prau.g_01867
OG0001126	Prar.g_01028	Prau.g_01868
OG0001127	Prar.g_01026	Prau.g_01870
OG0001128	Prar.g_01025	Prau.g_01871
OG0001129	Prar.g_01024	Prau.g_01872
OG0001130	Prar.g_01022	Prau.g_01875
OG0001131	Prar.g_01021	Prau.g_01876
OG0001132	Prar.g_01020	Prau.g_01877
OG0001133	Prar.g_01019	Prau.g_01878
OG0001134	Prar.g_01018	Prau.g_01879
OG0001135	Prar.g_01017	Prau.g_01880
OG0001136	Prar.g_01016	Prau.g_01881
OG0001137	Prar.g_01015	Prau.g_01882
OG0001138	Prar.g_01014	Prau.g_01883
OG0001139	Prar.g_01013	Prau.g_01884
OG0001140	Prar.g_01012	Prau.g_01885
OG0001141	Prar.g_01011	Prau.g_01886
OG0001142	Prar.g_00617	Prau.g_01889
OG0001143	Prar.g_00618	Prau.g_01890
OG0001144	Prar.g_00619	Prau.g_01891
OG0001145	Prar.g_00620	Prau.g_01892
OG0001146	Prar.g_00621	Prau.g_01893
OG0001147	Prar.g_00622	Prau.g_01894
