Orthogroup	Pras	Prar
OG0000557	Pras.g_01422	Prar.g_01375
OG0000558	Pras.g_01424	Prar.g_01377
OG0000559	Pras.g_01428	Prar.g_01381
OG0000560	Pras.g_01431	Prar.g_01384
OG0000561	Pras.g_01432	Prar.g_01385
OG0000562	Pras.g_01433	Prar.g_01386
OG0000563	Pras.g_01434	Prar.g_01387
OG0000564	Pras.g_01435	Prar.g_01388
OG0000565	Pras.g_01438	Prar.g_01391
OG0000566	Pras.g_01440	Prar.g_01393
OG0000567	Pras.g_01444	Prar.g_01397
OG0000568	Pras.g_01445	Prar.g_01398
OG0000569	Pras.g_01446	Prar.g_01399
OG0000570	Pras.g_01447	Prar.g_01400
OG0000571	Pras.g_01449	Prar.g_01402
OG0000572	Pras.g_01463	Prar.g_01415
OG0000573	Pras.g_01468	Prar.g_01422
OG0000574	Pras.g_01469	Prar.g_01423
OG0000575	Pras.g_01473	Prar.g_01427
OG0000576	Pras.g_01475	Prar.g_01429
OG0000577	Pras.g_01476	Prar.g_01430
OG0000578	Pras.g_01477	Prar.g_01431
OG0000579	Pras.g_01478	Prar.g_01432
OG0000580	Pras.g_01479	Prar.g_01433
OG0000581	Pras.g_01481	Prar.g_01435
OG0000582	Pras.g_01484	Prar.g_01438
OG0000583	Pras.g_01485	Prar.g_01439
OG0000584	Pras.g_01486	Prar.g_01440
OG0000585	Pras.g_01488	Prar.g_01442
OG0000586	Pras.g_01489	Prar.g_01443
OG0000587	Pras.g_01490	Prar.g_01444
OG0000588	Pras.g_01494	Prar.g_01448
OG0000589	Pras.g_01497	Prar.g_01451
OG0000590	Pras.g_01498	Prar.g_01452
OG0000591	Pras.g_01501	Prar.g_01455
OG0000592	Pras.g_01502	Prar.g_01456
OG0000593	Pras.g_01508	Prar.g_01462
OG0000594	Pras.g_01509	Prar.g_01463
OG0000595	Pras.g_01510	Prar.g_01464
OG0000596	Pras.g_01514	Prar.g_01468
OG0000597	Pras.g_01516	Prar.g_01470
OG0000598	Pras.g_01517	Prar.g_01471
OG0000599	Pras.g_01520	Prar.g_01474
OG0000600	Pras.g_01521	Prar.g_01475
OG0000601	Pras.g_01522	Prar.g_01476
OG0000602	Pras.g_01524	Prar.g_01478
OG0000603	Pras.g_01525	Prar.g_01479
OG0000604	Pras.g_01526	Prar.g_01480
OG0000605	Pras.g_01527	Prar.g_01481
OG0000606	Pras.g_01530	Prar.g_01484
OG0000607	Pras.g_01533	Prar.g_01487
OG0000608	Pras.g_01534	Prar.g_01488
OG0000609	Pras.g_01535	Prar.g_01489
OG0000610	Pras.g_01540	Prar.g_01494
OG0000611	Pras.g_01543	Prar.g_01497
OG0000612	Pras.g_01544	Prar.g_01498
OG0000613	Pras.g_01549	Prar.g_01503
OG0000614	Pras.g_01568	Prar.g_01522
OG0000615	Pras.g_01576	Prar.g_01530
OG0000616	Pras.g_01580	Prar.g_01534
OG0000617	Pras.g_01612	Prar.g_01605
OG0000618	Pras.g_01613	Prar.g_01606
OG0000619	Pras.g_01614	Prar.g_01607
OG0000620	Pras.g_01617	Prar.g_01610
OG0000621	Pras.g_01618	Prar.g_01611
OG0000622	Pras.g_01619	Prar.g_01612
OG0000623	Pras.g_01620	Prar.g_01613
OG0000624	Pras.g_01621	Prar.g_01614
OG0000625	Pras.g_01622	Prar.g_01615
OG0000626	Pras.g_01623	Prar.g_01616
OG0000627	Pras.g_01624	Prar.g_01617
OG0000628	Pras.g_01625	Prar.g_01618
OG0000629	Pras.g_01626	Prar.g_01619
OG0000630	Pras.g_01629	Prar.g_01622
OG0000631	Pras.g_01692	Prar.g_01675
OG0000632	Pras.g_01693	Prar.g_01676
OG0000633	Pras.g_01694	Prar.g_01677
OG0000634	Pras.g_01697	Prar.g_01680
OG0000635	Pras.g_01698	Prar.g_01681
OG0000636	Pras.g_01700	Prar.g_01683
OG0000637	Pras.g_01702	Prar.g_01685
OG0000638	Pras.g_01703	Prar.g_01686
OG0000639	Pras.g_01704	Prar.g_01687
OG0000640	Pras.g_01705	Prar.g_01688
OG0000641	Pras.g_01709	Prar.g_01692
OG0000642	Pras.g_01710	Prar.g_01693
OG0000643	Pras.g_01711	Prar.g_01694
OG0000644	Pras.g_01712	Prar.g_01695
OG0000645	Pras.g_01713	Prar.g_01696
OG0000646	Pras.g_01715	Prar.g_01698
OG0000647	Pras.g_01716	Prar.g_01699
OG0000648	Pras.g_01718	Prar.g_01701
OG0000649	Pras.g_01719	Prar.g_01702
OG0000650	Pras.g_01720	Prar.g_01703
OG0000651	Pras.g_01721	Prar.g_01704
OG0000652	Pras.g_01722	Prar.g_01705
OG0000653	Pras.g_01724	Prar.g_01707
OG0000654	Pras.g_01725	Prar.g_01708
OG0000655	Pras.g_01726	Prar.g_01709
OG0000656	Pras.g_01729	Prar.g_01712
OG0000657	Pras.g_01736	Prar.g_01719
OG0000658	Pras.g_01737	Prar.g_01720
OG0000659	Pras.g_01738	Prar.g_01721
OG0000660	Pras.g_01742	Prar.g_01725
OG0000661	Pras.g_01744	Prar.g_01727
OG0000662	Pras.g_01746	Prar.g_01729
OG0000663	Pras.g_01748	Prar.g_01731
OG0000664	Pras.g_01749	Prar.g_01732
OG0000665	Pras.g_01753	Prar.g_01736
OG0000666	Pras.g_01754	Prar.g_01737
OG0000667	Pras.g_01758	Prar.g_01742
OG0000668	Pras.g_01788	Prar.g_01759
OG0000669	Pras.g_01792	Prar.g_01767
OG0000670	Pras.g_01794	Prar.g_01769
OG0000671	Pras.g_01796	Prar.g_01771
OG0000672	Pras.g_01799	Prar.g_01774
OG0000673	Pras.g_01802	Prar.g_01777
OG0000674	Pras.g_01804	Prar.g_01779
OG0000675	Pras.g_01805	Prar.g_01780
OG0000676	Pras.g_01807	Prar.g_01782
OG0000677	Pras.g_01808	Prar.g_01783
OG0000678	Pras.g_01810	Prar.g_01785
OG0000679	Pras.g_01814	Prar.g_01789
OG0000680	Pras.g_01815	Prar.g_01790
OG0000681	Pras.g_01818	Prar.g_01792
OG0000682	Pras.g_01819	Prar.g_01793
OG0000683	Pras.g_01820	Prar.g_01794
OG0000684	Pras.g_01821	Prar.g_01795
OG0000685	Pras.g_01823	Prar.g_01797
OG0000686	Pras.g_01824	Prar.g_01798
OG0000687	Pras.g_01825	Prar.g_01799
OG0000688	Pras.g_01828	Prar.g_01802
OG0000689	Pras.g_01829	Prar.g_01803
OG0000690	Pras.g_01830	Prar.g_01804
OG0000691	Pras.g_01831	Prar.g_01805
OG0000692	Pras.g_01833	Prar.g_01807
OG0000693	Pras.g_01834	Prar.g_01808
OG0000694	Pras.g_01835	Prar.g_01809
OG0000695	Pras.g_01837	Prar.g_01811
OG0000696	Pras.g_01838	Prar.g_01812
OG0000697	Pras.g_01839	Prar.g_01813
OG0000698	Pras.g_01842	Prar.g_01816
OG0000699	Pras.g_01843	Prar.g_01817
OG0000700	Pras.g_01844	Prar.g_01818
OG0000701	Pras.g_01845	Prar.g_01819
OG0000702	Pras.g_01847	Prar.g_01821
OG0000703	Pras.g_01848	Prar.g_01822
OG0000704	Pras.g_01849	Prar.g_01823
OG0000705	Pras.g_01853	Prar.g_01827
OG0000706	Pras.g_01854	Prar.g_01828
OG0000707	Pras.g_01855	Prar.g_01829
OG0000708	Pras.g_01856	Prar.g_01830
OG0000709	Pras.g_01860	Prar.g_01834
OG0000710	Pras.g_01863	Prar.g_01837
OG0000711	Pras.g_01881	Prar.g_01853
OG0000712	Pras.g_01883	Prar.g_01855
OG0000713	Pras.g_01884	Prar.g_01856
OG0000714	Pras.g_01885	Prar.g_01857
OG0000715	Pras.g_01887	Prar.g_01859
OG0000716	Pras.g_01889	Prar.g_01861
OG0000717	Pras.g_01890	Prar.g_01862
OG0000718	Pras.g_01903	Prar.g_01873
OG0000719	Pras.g_01905	Prar.g_01875
OG0000720	Pras.g_01914	Prar.g_01884
OG0000721	Pras.g_01916	Prar.g_01886
OG0000722	Pras.g_01917	Prar.g_01887
OG0000723	Pras.g_01920	Prar.g_01890
OG0000724	Pras.g_01929	Prar.g_01899
OG0000725	Pras.g_01935	Prar.g_01905
OG0000726	Pras.g_01936	Prar.g_01906
OG0000727	Pras.g_01937	Prar.g_01907
OG0000728	Pras.g_01939	Prar.g_01909
OG0000729	Pras.g_01984	Prar.g_01955
OG0000730	Pras.g_01988	Prar.g_01324
OG0000731	Pras.g_01992	Prar.g_01320
OG0000732	Pras.g_00003	Prar.g_01314
OG0000733	Pras.g_00024	Prar.g_01295
OG0000734	Pras.g_00041	Prar.g_01278
OG0000735	Pras.g_00043	Prar.g_01276
OG0000736	Pras.g_00044	Prar.g_01275
OG0000737	Pras.g_00045	Prar.g_01274
OG0000738	Pras.g_00049	Prar.g_01270
OG0000739	Pras.g_00050	Prar.g_01269
OG0000740	Pras.g_00051	Prar.g_01268
OG0000741	Pras.g_00052	Prar.g_01267
OG0000742	Pras.g_00055	Prar.g_01264
OG0000743	Pras.g_00057	Prar.g_01262
OG0000744	Pras.g_00058	Prar.g_01261
OG0000745	Pras.g_00059	Prar.g_01260
OG0000746	Pras.g_00061	Prar.g_01258
OG0000747	Pras.g_00062	Prar.g_01257
OG0000748	Pras.g_00065	Prar.g_01254
OG0000749	Pras.g_00066	Prar.g_01253
OG0000750	Pras.g_00067	Prar.g_01252
OG0000751	Pras.g_00069	Prar.g_01250
OG0000752	Pras.g_00071	Prar.g_01248
OG0000753	Pras.g_00074	Prar.g_01245
OG0000754	Pras.g_00077	Prar.g_01242
OG0000755	Pras.g_00080	Prar.g_01239
OG0000756	Pras.g_00081	Prar.g_01238
OG0000757	Pras.g_00087	Prar.g_01232
OG0000758	Pras.g_00088	Prar.g_01231
OG0000759	Pras.g_00089	Prar.g_01230
OG0000760	Pras.g_00090	Prar.g_01229
OG0000761	Pras.g_00091	Prar.g_01228
OG0000762	Pras.g_00092	Prar.g_01227
OG0000763	Pras.g_00094	Prar.g_01225
OG0000764	Pras.g_00095	Prar.g_01224
OG0000765	Pras.g_00105	Prar.g_01215
OG0000766	Pras.g_00106	Prar.g_01214
OG0000767	Pras.g_00108	Prar.g_01212
OG0000768	Pras.g_00109	Prar.g_01211
OG0000769	Pras.g_00111	Prar.g_01209
OG0000770	Pras.g_00113	Prar.g_01207
OG0000771	Pras.g_00122	Prar.g_00376
OG0000772	Pras.g_00178	Prar.g_00976
OG0000773	Pras.g_00199	Prar.g_00964
OG0000774	Pras.g_00201	Prar.g_00962
OG0000775	Pras.g_00204	Prar.g_00960
OG0000776	Pras.g_00205	Prar.g_00959
OG0000777	Pras.g_00206	Prar.g_00958
OG0000778	Pras.g_00207	Prar.g_00957
OG0000779	Pras.g_00211	Prar.g_00953
OG0000780	Pras.g_00212	Prar.g_00952
OG0000781	Pras.g_00214	Prar.g_00949
OG0000782	Pras.g_00216	Prar.g_00948
OG0000783	Pras.g_00217	Prar.g_00947
OG0000784	Pras.g_00218	Prar.g_00946
OG0000785	Pras.g_00220	Prar.g_00944
OG0000786	Pras.g_00223	Prar.g_00942
OG0000787	Pras.g_00224	Prar.g_00941
OG0000788	Pras.g_00237	Prar.g_00924
OG0000789	Pras.g_00240	Prar.g_00921
OG0000790	Pras.g_00255	Prar.g_00906
OG0000791	Pras.g_00257	Prar.g_00904
OG0000792	Pras.g_00258	Prar.g_00903
OG0000793	Pras.g_00261	Prar.g_00900
OG0000794	Pras.g_00262	Prar.g_00899
OG0000795	Pras.g_00263	Prar.g_00898
OG0000796	Pras.g_00267	Prar.g_00894
OG0000797	Pras.g_00268	Prar.g_00893
OG0000798	Pras.g_00286	Prar.g_00866
OG0000799	Pras.g_00332	Prar.g_00357
OG0000800	Pras.g_00333	Prar.g_00356
OG0000801	Pras.g_00334	Prar.g_00355
OG0000802	Pras.g_00336	Prar.g_00353
OG0000803	Pras.g_00338	Prar.g_00351
OG0000804	Pras.g_00339	Prar.g_00350
OG0000805	Pras.g_00341	Prar.g_00348
OG0000806	Pras.g_00343	Prar.g_00346
OG0000807	Pras.g_00344	Prar.g_00345
OG0000808	Pras.g_00345	Prar.g_00344
OG0000809	Pras.g_00348	Prar.g_00341
OG0000810	Pras.g_00349	Prar.g_00340
OG0000811	Pras.g_00353	Prar.g_00336
OG0000812	Pras.g_00355	Prar.g_00842
OG0000813	Pras.g_00356	Prar.g_00841
OG0000814	Pras.g_00358	Prar.g_00839
OG0000815	Pras.g_00359	Prar.g_00838
OG0000816	Pras.g_00361	Prar.g_00836
OG0000817	Pras.g_00362	Prar.g_00835
OG0000818	Pras.g_00367	Prar.g_00830
OG0000819	Pras.g_00368	Prar.g_00829
OG0000820	Pras.g_00369	Prar.g_00828
OG0000821	Pras.g_00373	Prar.g_00824
OG0000822	Pras.g_00374	Prar.g_00823
OG0000823	Pras.g_00375	Prar.g_00822
OG0000824	Pras.g_00378	Prar.g_00819
OG0000825	Pras.g_00379	Prar.g_00818
OG0000826	Pras.g_00380	Prar.g_00817
OG0000827	Pras.g_00381	Prar.g_00816
OG0000828	Pras.g_00385	Prar.g_00813
OG0000829	Pras.g_00386	Prar.g_00812
OG0000830	Pras.g_00387	Prar.g_00811
OG0000831	Pras.g_00389	Prar.g_00809
OG0000832	Pras.g_00395	Prar.g_00803
OG0000833	Pras.g_00405	Prar.g_00795
OG0000834	Pras.g_00406	Prar.g_00794
OG0000835	Pras.g_00407	Prar.g_00793
OG0000836	Pras.g_00408	Prar.g_00792
OG0000837	Pras.g_00409	Prar.g_00791
OG0000838	Pras.g_00411	Prar.g_00789
OG0000839	Pras.g_00412	Prar.g_00788
OG0000840	Pras.g_00413	Prar.g_00787
OG0000841	Pras.g_00414	Prar.g_00786
OG0000842	Pras.g_00415	Prar.g_00785
OG0000843	Pras.g_00416	Prar.g_00784
OG0000844	Pras.g_00417	Prar.g_00783
OG0000845	Pras.g_00418	Prar.g_00782
OG0000846	Pras.g_00419	Prar.g_00781
OG0000847	Pras.g_00420	Prar.g_00780
OG0000848	Pras.g_00421	Prar.g_00779
OG0000849	Pras.g_00422	Prar.g_00778
OG0000850	Pras.g_00424	Prar.g_00776
OG0000851	Pras.g_00425	Prar.g_00775
OG0000852	Pras.g_00426	Prar.g_00774
OG0000853	Pras.g_00430	Prar.g_00770
OG0000854	Pras.g_00432	Prar.g_00768
OG0000855	Pras.g_00433	Prar.g_00767
OG0000856	Pras.g_00448	Prar.g_00753
OG0000857	Pras.g_00473	Prar.g_00725
OG0000858	Pras.g_00544	Prar.g_01149
OG0000859	Pras.g_00545	Prar.g_01148
OG0000860	Pras.g_00552	Prar.g_01141
OG0000861	Pras.g_00553	Prar.g_01140
OG0000862	Pras.g_00554	Prar.g_01139
OG0000863	Pras.g_00556	Prar.g_01137
OG0000864	Pras.g_00557	Prar.g_01136
OG0000865	Pras.g_00558	Prar.g_01135
OG0000866	Pras.g_00559	Prar.g_01134
OG0000867	Pras.g_00560	Prar.g_01133
OG0000868	Pras.g_00561	Prar.g_01132
OG0000869	Pras.g_00565	Prar.g_01128
OG0000870	Pras.g_00570	Prar.g_01123
OG0000871	Pras.g_00571	Prar.g_01122
OG0000872	Pras.g_00572	Prar.g_01121
OG0000873	Pras.g_00575	Prar.g_01965
OG0000874	Pras.g_00578	Prar.g_01968
OG0000875	Pras.g_00579	Prar.g_01969
OG0000876	Pras.g_00580	Prar.g_01970
OG0000877	Pras.g_00582	Prar.g_01963
OG0000878	Pras.g_00583	Prar.g_01962
OG0000879	Pras.g_00584	Prar.g_01961
OG0000880	Pras.g_00585	Prar.g_01960
OG0000881	Pras.g_00589	Prar.g_00595, Prar.g_01956
OG0000882	Pras.g_00594	Prar.g_00600
OG0000883	Pras.g_00596	Prar.g_00601
OG0000884	Pras.g_00598	Prar.g_00603
OG0000885	Pras.g_00599	Prar.g_00604
OG0000886	Pras.g_00600	Prar.g_00605
OG0000887	Pras.g_00601	Prar.g_00606
OG0000888	Pras.g_00603	Prar.g_00608
OG0000889	Pras.g_00605	Prar.g_00610
OG0000890	Pras.g_00606	Prar.g_00611
OG0000891	Pras.g_00607	Prar.g_00612
OG0000892	Pras.g_00609	Prar.g_01119
OG0000893	Pras.g_00613	Prar.g_01114
OG0000894	Pras.g_00615	Prar.g_01112
OG0000895	Pras.g_00618	Prar.g_01109
OG0000896	Pras.g_00619	Prar.g_01108
OG0000897	Pras.g_00621	Prar.g_01106
OG0000898	Pras.g_00622	Prar.g_01105
OG0000899	Pras.g_00623	Prar.g_01104
OG0000900	Pras.g_00624	Prar.g_01103
OG0000901	Pras.g_00627	Prar.g_01100
OG0000902	Pras.g_00629	Prar.g_01098
OG0000903	Pras.g_00632	Prar.g_01095
OG0000904	Pras.g_00634	Prar.g_01093
OG0000905	Pras.g_00639	Prar.g_01088
OG0000906	Pras.g_00640	Prar.g_01087
OG0000907	Pras.g_00645	Prar.g_01069
OG0000908	Pras.g_00648	Prar.g_01066
OG0000909	Pras.g_00649	Prar.g_01065
OG0000910	Pras.g_00650	Prar.g_01064
OG0000911	Pras.g_00652	Prar.g_01062
OG0000912	Pras.g_00653	Prar.g_01061
OG0000913	Pras.g_00654	Prar.g_01060
OG0000914	Pras.g_00655	Prar.g_01059
OG0000915	Pras.g_00656	Prar.g_01058
OG0000916	Pras.g_00657	Prar.g_01057
OG0000917	Pras.g_00658	Prar.g_01056
OG0000918	Pras.g_00659	Prar.g_01055
OG0000919	Pras.g_00660	Prar.g_01054
OG0000920	Pras.g_00661	Prar.g_01053
OG0000921	Pras.g_00662	Prar.g_01052
OG0000922	Pras.g_00663	Prar.g_01051
OG0000923	Pras.g_00667	Prar.g_01047
OG0000924	Pras.g_00668	Prar.g_01046
OG0000925	Pras.g_00669	Prar.g_01045
OG0000926	Pras.g_00670	Prar.g_01044
OG0000927	Pras.g_00672	Prar.g_01042
OG0000928	Pras.g_00673	Prar.g_01041
OG0000929	Pras.g_00674	Prar.g_01040
OG0000930	Pras.g_00675	Prar.g_01039
OG0000931	Pras.g_00676	Prar.g_01038
OG0000932	Pras.g_00677	Prar.g_01037
OG0000933	Pras.g_00681	Prar.g_01033
OG0000934	Pras.g_00683	Prar.g_01031
OG0000935	Pras.g_00684	Prar.g_01030
OG0000936	Pras.g_00685	Prar.g_01029
OG0000937	Pras.g_00686	Prar.g_01028
OG0000938	Pras.g_00688	Prar.g_01026
OG0000939	Pras.g_00689	Prar.g_01025
OG0000940	Pras.g_00696	Prar.g_01019
OG0000941	Pras.g_00698	Prar.g_01017
OG0000942	Pras.g_00700	Prar.g_01015
OG0000943	Pras.g_00701	Prar.g_01014
OG0000944	Pras.g_00702	Prar.g_01013
OG0000945	Pras.g_00703	Prar.g_01012
OG0000946	Pras.g_00707	Prar.g_00617
OG0000947	Pras.g_00709	Prar.g_00619
OG0000948	Pras.g_00710	Prar.g_00620
OG0000949	Pras.g_00713	Prar.g_00623
OG0000950	Pras.g_00718	Prar.g_00628
OG0000951	Pras.g_00722	Prar.g_00632
OG0000952	Pras.g_00726	Prar.g_00636
OG0000953	Pras.g_00729	Prar.g_00639
OG0000954	Pras.g_00733	Prar.g_00643
OG0000955	Pras.g_00734	Prar.g_00644
OG0000956	Pras.g_00736	Prar.g_00646
OG0000957	Pras.g_00741	Prar.g_00651
OG0000958	Pras.g_00742	Prar.g_00652
OG0000959	Pras.g_00746	Prar.g_00656
OG0000960	Pras.g_00747	Prar.g_00657
OG0000961	Pras.g_00749	Prar.g_00659
OG0000962	Pras.g_00751	Prar.g_00661
OG0000963	Pras.g_00755	Prar.g_00664
OG0000964	Pras.g_00756	Prar.g_00665
OG0000965	Pras.g_00757	Prar.g_00666
OG0000966	Pras.g_00765	Prar.g_00673
OG0000967	Pras.g_00770	Prar.g_00677
OG0000968	Pras.g_00772	Prar.g_00679
OG0000969	Pras.g_00773	Prar.g_00680
OG0000970	Pras.g_00774	Prar.g_00681
OG0000971	Pras.g_00775	Prar.g_00682
OG0000972	Pras.g_00776	Prar.g_00683
OG0000973	Pras.g_00777	Prar.g_00684
OG0000974	Pras.g_00778	Prar.g_00685
OG0000975	Pras.g_00779	Prar.g_00686
OG0000976	Pras.g_00780	Prar.g_00687
OG0000977	Pras.g_00781	Prar.g_00688
OG0000978	Pras.g_00782	Prar.g_00689
OG0000979	Pras.g_00785	Prar.g_00692
OG0000980	Pras.g_00787	Prar.g_00694
OG0000981	Pras.g_00789	Prar.g_00696
OG0000982	Pras.g_00791	Prar.g_00698
OG0000983	Pras.g_00792	Prar.g_00699
OG0000984	Pras.g_00793	Prar.g_00700
OG0000985	Pras.g_00796	Prar.g_00703
OG0000986	Pras.g_00798	Prar.g_00705
OG0000987	Pras.g_00799	Prar.g_00706
OG0000988	Pras.g_00802	Prar.g_00709
OG0000989	Pras.g_00805	Prar.g_00073
OG0000990	Pras.g_00808	Prar.g_00070
OG0000991	Pras.g_00809	Prar.g_00069
OG0000992	Pras.g_00812	Prar.g_00067
OG0000993	Pras.g_00813	Prar.g_00066
OG0000994	Pras.g_00814	Prar.g_00065
OG0000995	Pras.g_00818	Prar.g_00061
OG0000996	Pras.g_00819	Prar.g_00060
OG0000997	Pras.g_00820	Prar.g_00059
OG0000998	Pras.g_00822	Prar.g_00057
OG0000999	Pras.g_00823	Prar.g_00056
OG0001000	Pras.g_00826	Prar.g_00053
OG0001001	Pras.g_00828	Prar.g_00051
OG0001002	Pras.g_00832	Prar.g_00047
OG0001003	Pras.g_00834	Prar.g_00046
OG0001004	Pras.g_00835	Prar.g_00045
OG0001005	Pras.g_00836	Prar.g_00044
OG0001006	Pras.g_00840	Prar.g_00040
OG0001007	Pras.g_00842	Prar.g_00038
OG0001008	Pras.g_01315	Prar.g_00485
OG0001009	Pras.g_00869	Prar.g_00011
OG0001010	Pras.g_00870	Prar.g_00010
OG0001011	Pras.g_00871	Prar.g_00009
OG0001012	Pras.g_00896	Prar.g_00577
OG0001013	Pras.g_00901	Prar.g_00571
OG0001014	Pras.g_00904	Prar.g_00568
OG0001015	Pras.g_00905	Prar.g_00567
OG0001016	Pras.g_00924	Prar.g_00255
OG0001017	Pras.g_00928	Prar.g_00251
OG0001018	Pras.g_00931	Prar.g_00248
OG0001019	Pras.g_00940	Prar.g_00239
OG0001020	Pras.g_00941	Prar.g_00238
OG0001021	Pras.g_00942	Prar.g_00237
OG0001022	Pras.g_00945	Prar.g_00234
OG0001023	Pras.g_00946	Prar.g_00233
OG0001024	Pras.g_00949	Prar.g_00230
OG0001025	Pras.g_00955	Prar.g_00224
OG0001026	Pras.g_00962	Prar.g_00217
OG0001027	Pras.g_00963	Prar.g_00216
OG0001028	Pras.g_00965	Prar.g_00214
OG0001029	Pras.g_00966	Prar.g_00213
OG0001030	Pras.g_00981	Prar.g_00198
OG0001031	Pras.g_01037	Prar.g_00141
OG0001032	Pras.g_01038	Prar.g_00140
OG0001033	Pras.g_01060	Prar.g_00119
OG0001034	Pras.g_01088	Prar.g_00091
OG0001035	Pras.g_01106	Prar.g_00333
OG0001036	Pras.g_01111	Prar.g_00328
OG0001037	Pras.g_01112	Prar.g_00327
OG0001038	Pras.g_01130	Prar.g_00309
OG0001039	Pras.g_01133	Prar.g_00306
OG0001040	Pras.g_01135	Prar.g_00304
OG0001041	Pras.g_01139	Prar.g_00300
OG0001042	Pras.g_01156	Prar.g_00283
OG0001043	Pras.g_01157	Prar.g_00282
OG0001044	Pras.g_01186	Prar.g_00393
OG0001045	Pras.g_01195	Prar.g_00402
OG0001046	Pras.g_01232	Prar.g_00440
OG0001047	Pras.g_01317	Prar.g_00487
OG0001048	Pras.g_01318	Prar.g_00488
OG0001049	Pras.g_01320	Prar.g_00490
OG0001050	Pras.g_01321	Prar.g_00491
OG0001051	Pras.g_01322	Prar.g_00492
OG0001052	Pras.g_01349	Prar.g_00521
OG0001053	Pras.g_01361	Prar.g_00533
OG0001054	Pras.g_01376	Prar.g_01329
OG0001055	Pras.g_01395	Prar.g_01347
OG0001056	Pras.g_01413	Prar.g_01366
OG0001057	Pras.g_01418	Prar.g_01371
OG0001058	Pras.g_01426	Prar.g_01379
OG0001059	Pras.g_01430	Prar.g_01383
OG0001060	Pras.g_01437	Prar.g_01390
OG0001061	Pras.g_01450	Prar.g_01403
OG0001062	Pras.g_01452	Prar.g_01405
OG0001063	Pras.g_01454	Prar.g_01407
OG0001064	Pras.g_01455	Prar.g_01408
OG0001065	Pras.g_01456	Prar.g_01409
OG0001066	Pras.g_01457	Prar.g_01410
OG0001067	Pras.g_01459	Prar.g_01411
OG0001068	Pras.g_01460	Prar.g_01412
OG0001069	Pras.g_01461	Prar.g_01413
OG0001070	Pras.g_01464	Prar.g_01416
OG0001071	Pras.g_01465	Prar.g_01417
OG0001072	Pras.g_01466	Prar.g_01419
OG0001073	Pras.g_01480	Prar.g_01434
OG0001074	Pras.g_01491	Prar.g_01445
OG0001075	Pras.g_01492	Prar.g_01446
OG0001076	Pras.g_01500	Prar.g_01454
OG0001077	Pras.g_01504	Prar.g_01458
OG0001078	Pras.g_01512	Prar.g_01466
OG0001079	Pras.g_01523	Prar.g_01477
OG0001080	Pras.g_01529	Prar.g_01483
OG0001081	Pras.g_01531	Prar.g_01485
OG0001082	Pras.g_01532	Prar.g_01486
OG0001083	Pras.g_01537	Prar.g_01491
OG0001084	Pras.g_01538	Prar.g_01492
OG0001085	Pras.g_01546	Prar.g_01500
OG0001086	Pras.g_01547	Prar.g_01501
OG0001087	Pras.g_01564	Prar.g_01518
OG0001088	Pras.g_01565	Prar.g_01519
OG0001089	Pras.g_01573	Prar.g_01527
OG0001090	Pras.g_01607	Prar.g_01600
OG0001091	Pras.g_01609	Prar.g_01602
OG0001092	Pras.g_01610	Prar.g_01603
OG0001093	Pras.g_01615	Prar.g_01608
OG0001094	Pras.g_01695	Prar.g_01678
OG0001095	Pras.g_01714	Prar.g_01697
OG0001096	Pras.g_01727	Prar.g_01710
OG0001097	Pras.g_01745	Prar.g_01728
OG0001098	Pras.g_01760	Prar.g_01744
OG0001099	Pras.g_01791	Prar.g_01764
OG0001100	Pras.g_01793	Prar.g_01768
OG0001101	Pras.g_01795	Prar.g_01770
OG0001102	Pras.g_01798	Prar.g_01773
OG0001103	Pras.g_01800	Prar.g_01775
OG0001104	Pras.g_01822	Prar.g_01796
OG0001105	Pras.g_01826	Prar.g_01800
OG0001106	Pras.g_01850	Prar.g_01824
OG0001107	Pras.g_01857	Prar.g_01831
OG0001108	Pras.g_01861	Prar.g_01835
OG0001109	Pras.g_01862	Prar.g_01836
OG0001110	Pras.g_01864	Prar.g_01838
OG0001111	Pras.g_01865	Prar.g_01839
OG0001112	Pras.g_01866	Prar.g_01840
OG0001113	Pras.g_01867	Prar.g_01841
OG0001114	Pras.g_01868	Prar.g_01842
OG0001115	Pras.g_01870	Prar.g_01844
OG0001116	Pras.g_01871	Prar.g_01845
OG0001117	Pras.g_01872	Prar.g_01846
OG0001118	Pras.g_01873	Prar.g_01847
OG0001119	Pras.g_01874	Prar.g_01848
OG0001120	Pras.g_01876	Prar.g_01850
OG0001121	Pras.g_00021	Prar.g_01298
OG0001122	Pras.g_01906	Prar.g_01876
OG0001123	Pras.g_01910	Prar.g_01880
OG0001124	Pras.g_01912	Prar.g_01882
OG0001125	Pras.g_01913	Prar.g_01883
OG0001126	Pras.g_01923	Prar.g_01893
OG0001127	Pras.g_01924	Prar.g_01894
OG0001128	Pras.g_01926	Prar.g_01896
OG0001129	Pras.g_01927	Prar.g_01897
OG0001130	Pras.g_01928	Prar.g_01898
OG0001131	Pras.g_01964	Prar.g_01935
OG0001132	Pras.g_01973	Prar.g_01944
OG0001133	Pras.g_00009	Prar.g_01309
OG0001134	Pras.g_00023	Prar.g_01296
OG0001135	Pras.g_00026	Prar.g_01293
OG0001136	Pras.g_00053	Prar.g_01266
OG0001137	Pras.g_00064	Prar.g_01255
OG0001138	Pras.g_00082	Prar.g_01237
