Orthogroup	Prah	Syab
OG0000577	Prah.g_01403	Syab.g_01951
OG0000578	Prah.g_01402	Syab.g_01950
OG0000579	Prah.g_01401	Syab.g_01949
OG0000580	Prah.g_01400	Syab.g_01948
OG0000581	Prah.g_01396	Syab.g_01934
OG0000582	Prah.g_01392	Syab.g_01929
OG0000583	Prah.g_01391	Syab.g_01928
OG0000584	Prah.g_01390	Syab.g_01927
OG0000585	Prah.g_01388	Syab.g_01924
OG0000586	Prah.g_01387	Syab.g_01923
OG0000587	Prah.g_01385	Syab.g_01921
OG0000588	Prah.g_00529	Syab.g_01910
OG0000589	Prah.g_00526	Syab.g_01899
OG0000590	Prah.g_00525	Syab.g_01898
OG0000591	Prah.g_00518	Syab.g_01892
OG0000592	Prah.g_00517	Syab.g_01891
OG0000593	Prah.g_00505	Syab.g_01877
OG0000594	Prah.g_00504	Syab.g_01876
OG0000595	Prah.g_00503	Syab.g_01875
OG0000596	Prah.g_00498	Syab.g_01871
OG0000597	Prah.g_00495	Syab.g_01868
OG0000598	Prah.g_00494	Syab.g_01867
OG0000599	Prah.g_00485	Syab.g_01860
OG0000600	Prah.g_00484	Syab.g_01859
OG0000601	Prah.g_00483	Syab.g_01858
OG0000602	Prah.g_00478	Syab.g_01853
OG0000603	Prah.g_00477	Syab.g_01852
OG0000604	Prah.g_00476	Syab.g_01850
OG0000605	Prah.g_00474	Syab.g_01758
OG0000606	Prah.g_00466	Syab.g_01529
OG0000607	Prah.g_00463	Syab.g_01533
OG0000608	Prah.g_00462	Syab.g_01534
OG0000609	Prah.g_00460	Syab.g_01536
OG0000610	Prah.g_00452	Syab.g_01555
OG0000611	Prah.g_00449	Syab.g_01558
OG0000612	Prah.g_00448	Syab.g_01559
OG0000613	Prah.g_02193	Syab.g_00228
OG0000614	Prah.g_00985	Syab.g_01179
OG0000615	Prah.g_00706	Syab.g_01605
OG0000616	Prah.g_02588	Syab.g_02897
OG0000617	Prah.g_00881	Syab.g_01274
OG0000618	Prah.g_00880	Syab.g_01275
OG0000619	Prah.g_00879	Syab.g_01662
OG0000620	Prah.g_00875	Syab.g_01668
OG0000621	Prah.g_00874	Syab.g_01669
OG0000622	Prah.g_00873	Syab.g_01670
OG0000623	Prah.g_00872	Syab.g_01671
OG0000624	Prah.g_00871	Syab.g_01673
OG0000625	Prah.g_00870	Syab.g_01674
OG0000626	Prah.g_00869	Syab.g_01675
OG0000627	Prah.g_00746	Syab.g_01438
OG0000628	Prah.g_00747	Syab.g_01437
OG0000629	Prah.g_00750	Syab.g_01434
OG0000630	Prah.g_00754	Syab.g_01430
OG0000631	Prah.g_00758	Syab.g_01421
OG0000632	Prah.g_00759	Syab.g_01420
OG0000633	Prah.g_00760	Syab.g_01419
OG0000634	Prah.g_00671	Syab.g_01651
OG0000635	Prah.g_00670	Syab.g_01656
OG0000636	Prah.g_00668	Syab.g_01658
OG0000637	Prah.g_00666	Syab.g_01660
OG0000638	Prah.g_00665	Syab.g_01661
OG0000639	Prah.g_00664	Syab.g_01276
OG0000640	Prah.g_00663	Syab.g_01277
OG0000641	Prah.g_00659	Syab.g_01281
OG0000642	Prah.g_00658	Syab.g_01282
OG0000643	Prah.g_00657	Syab.g_01283
OG0000644	Prah.g_00656	Syab.g_01284
OG0000645	Prah.g_00655	Syab.g_01286
OG0000646	Prah.g_00652	Syab.g_01289
OG0000647	Prah.g_00650	Syab.g_01291
OG0000648	Prah.g_00648	Syab.g_01684
OG0000649	Prah.g_00647	Syab.g_01685
OG0000650	Prah.g_00646	Syab.g_01686
OG0000651	Prah.g_00645	Syab.g_01687
OG0000652	Prah.g_00644	Syab.g_01688
OG0000653	Prah.g_00640	Syab.g_01690
OG0000654	Prah.g_00639	Syab.g_01691
OG0000655	Prah.g_00638	Syab.g_01692
OG0000656	Prah.g_00635	Syab.g_01695
OG0000657	Prah.g_00603	Syab.g_01706
OG0000658	Prah.g_00601	Syab.g_01710
OG0000659	Prah.g_00600	Syab.g_01711
OG0000660	Prah.g_00596	Syab.g_01715
OG0000661	Prah.g_00594	Syab.g_01717
OG0000662	Prah.g_00592	Syab.g_01719
OG0000663	Prah.g_00589	Syab.g_01722
OG0000664	Prah.g_00588	Syab.g_01723
OG0000665	Prah.g_00574	Syab.g_01829
OG0000666	Prah.g_00572	Syab.g_01842
OG0000667	Prah.g_00564	Syab.g_01548
OG0000668	Prah.g_00850	Syab.g_01319
OG0000669	Prah.g_00558	Syab.g_01642
OG0000670	Prah.g_01212	Syab.g_02156
OG0000671	Prah.g_00738	Syab.g_01638
OG0000672	Prah.g_00735	Syab.g_01635
OG0000673	Prah.g_00732	Syab.g_01632
OG0000674	Prah.g_00730	Syab.g_01630
OG0000675	Prah.g_00729	Syab.g_01629
OG0000676	Prah.g_00726	Syab.g_01620
OG0000677	Prah.g_00724	Syab.g_01619
OG0000678	Prah.g_00721	Syab.g_01613
OG0000679	Prah.g_00702	Syab.g_01601
OG0000680	Prah.g_00701	Syab.g_01600
OG0000681	Prah.g_00699	Syab.g_01597
OG0000682	Prah.g_00698	Syab.g_01596
OG0000683	Prah.g_00697	Syab.g_01595
OG0000684	Prah.g_00683	Syab.g_01591
OG0000685	Prah.g_00685	Syab.g_01589
OG0000686	Prah.g_00686	Syab.g_01588
OG0000687	Prah.g_00687	Syab.g_01586
OG0000688	Prah.g_00681	Syab.g_01576
OG0000689	Prah.g_00680	Syab.g_01574
OG0000690	Prah.g_00679	Syab.g_01573
OG0000691	Prah.g_00678	Syab.g_01572
OG0000692	Prah.g_00677	Syab.g_01571
OG0000693	Prah.g_00675	Syab.g_01569
OG0000694	Prah.g_00674	Syab.g_01568
OG0000695	Prah.g_00762	Syab.g_01417
OG0000696	Prah.g_00763	Syab.g_01416
OG0000697	Prah.g_00765	Syab.g_01415
OG0000698	Prah.g_00768	Syab.g_01412
OG0000699	Prah.g_00770	Syab.g_01411
OG0000700	Prah.g_00771	Syab.g_01410
OG0000701	Prah.g_00772	Syab.g_01409
OG0000702	Prah.g_00780	Syab.g_01401
OG0000703	Prah.g_00781	Syab.g_01400
OG0000704	Prah.g_00783	Syab.g_01398
OG0000705	Prah.g_00789	Syab.g_01391
OG0000706	Prah.g_00790	Syab.g_01390
OG0000707	Prah.g_00791	Syab.g_01389
OG0000708	Prah.g_00793	Syab.g_01386
OG0000709	Prah.g_00800	Syab.g_01378
OG0000710	Prah.g_00805	Syab.g_01367
OG0000711	Prah.g_00828	Syab.g_01340
OG0000712	Prah.g_00829	Syab.g_01338
OG0000713	Prah.g_00830	Syab.g_01337
OG0000714	Prah.g_00833	Syab.g_01334
OG0000715	Prah.g_00835	Syab.g_01332
OG0000716	Prah.g_00839	Syab.g_01328
OG0000717	Prah.g_00840	Syab.g_01327
OG0000718	Prah.g_00846	Syab.g_01323
OG0000719	Prah.g_00848	Syab.g_01321
OG0000720	Prah.g_00861	Syab.g_01307
OG0000721	Prah.g_00862	Syab.g_01305
OG0000722	Prah.g_00863	Syab.g_01304
OG0000723	Prah.g_00867	Syab.g_01678
OG0000724	Prah.g_00910	Syab.g_01223
OG0000725	Prah.g_00919	Syab.g_01207
OG0000726	Prah.g_00920	Syab.g_01206
OG0000727	Prah.g_00921	Syab.g_01205
OG0000728	Prah.g_00922	Syab.g_01203
OG0000729	Prah.g_00133	Syab.g_00097
OG0000730	Prah.g_01942	Syab.g_00521
OG0000731	Prah.g_01932	Syab.g_00531
OG0000732	Prah.g_00054	Syab.g_00055
OG0000733	Prah.g_02532	Syab.g_02798
OG0000734	Prah.g_01905	Syab.g_02508
OG0000735	Prah.g_01340	Syab.g_00942
OG0000736	Prah.g_01339	Syab.g_00943
OG0000737	Prah.g_01338	Syab.g_00944
OG0000738	Prah.g_01331	Syab.g_00949
OG0000739	Prah.g_01329	Syab.g_00961
OG0000740	Prah.g_01328	Syab.g_00962
OG0000741	Prah.g_01325	Syab.g_00965
OG0000742	Prah.g_01323	Syab.g_00968
OG0000743	Prah.g_01321	Syab.g_00970
OG0000744	Prah.g_01320	Syab.g_00971
OG0000745	Prah.g_01318	Syab.g_00973
OG0000746	Prah.g_01316	Syab.g_00975
OG0000747	Prah.g_01315	Syab.g_00976
OG0000748	Prah.g_01304	Syab.g_00991
OG0000749	Prah.g_01303	Syab.g_00992
OG0000750	Prah.g_01302	Syab.g_00993
OG0000751	Prah.g_01297	Syab.g_01002
OG0000752	Prah.g_01295	Syab.g_01004
OG0000753	Prah.g_01292	Syab.g_01007
OG0000754	Prah.g_01262	Syab.g_01012
OG0000755	Prah.g_01255	Syab.g_01021
OG0000756	Prah.g_01254	Syab.g_01022
OG0000757	Prah.g_01247	Syab.g_01029
OG0000758	Prah.g_01246	Syab.g_01030
OG0000759	Prah.g_01245	Syab.g_01031
OG0000760	Prah.g_01244	Syab.g_01032
OG0000761	Prah.g_01243	Syab.g_01034
OG0000762	Prah.g_01263	Syab.g_01036
OG0000763	Prah.g_01265	Syab.g_01038
OG0000764	Prah.g_01266	Syab.g_01039
OG0000765	Prah.g_01282	Syab.g_01154
OG0000766	Prah.g_01283	Syab.g_01153
OG0000767	Prah.g_01285	Syab.g_01151
OG0000768	Prah.g_01286	Syab.g_01150
OG0000769	Prah.g_01290	Syab.g_01148
OG0000770	Prah.g_01239	Syab.g_01145
OG0000771	Prah.g_00905	Syab.g_01229
OG0000772	Prah.g_01610	Syab.g_00957
OG0000773	Prah.g_01351	Syab.g_00931
OG0000774	Prah.g_01355	Syab.g_00924
OG0000775	Prah.g_01357	Syab.g_00922
OG0000776	Prah.g_01358	Syab.g_00921
OG0000777	Prah.g_01359	Syab.g_00920
OG0000778	Prah.g_01360	Syab.g_00919
OG0000779	Prah.g_01365	Syab.g_00913
OG0000780	Prah.g_01368	Syab.g_00908
OG0000781	Prah.g_01372	Syab.g_00904
OG0000782	Prah.g_01373	Syab.g_00903
OG0000783	Prah.g_01374	Syab.g_00902
OG0000784	Prah.g_01375	Syab.g_00901
OG0000785	Prah.g_01377	Syab.g_00899
OG0000786	Prah.g_01380	Syab.g_00895
OG0000787	Prah.g_01381	Syab.g_00894
OG0000788	Prah.g_00224	Syab.g_01857
OG0000789	Prah.g_01183	Syab.g_01835
OG0000790	Prah.g_01580	Syab.g_02082
OG0000791	Prah.g_01582	Syab.g_02080
OG0000792	Prah.g_01583	Syab.g_02079
OG0000793	Prah.g_01587	Syab.g_02074
OG0000794	Prah.g_01588	Syab.g_02073
OG0000795	Prah.g_01589	Syab.g_02072
OG0000796	Prah.g_01593	Syab.g_02068
OG0000797	Prah.g_01594	Syab.g_02067
OG0000798	Prah.g_02131	Syab.g_00298
OG0000799	Prah.g_00435	Syab.g_00826
OG0000800	Prah.g_00434	Syab.g_00821
OG0000801	Prah.g_00433	Syab.g_00820
OG0000802	Prah.g_00427	Syab.g_00816
OG0000803	Prah.g_00423	Syab.g_00806
OG0000804	Prah.g_00421	Syab.g_00802
OG0000805	Prah.g_00419	Syab.g_00792
OG0000806	Prah.g_00417	Syab.g_00790
OG0000807	Prah.g_00415	Syab.g_00788
OG0000808	Prah.g_00414	Syab.g_00783
OG0000809	Prah.g_00410	Syab.g_00780
OG0000810	Prah.g_00409	Syab.g_00779
OG0000811	Prah.g_00403	Syab.g_00770
OG0000812	Prah.g_00401	Syab.g_00768
OG0000813	Prah.g_00400	Syab.g_00767
OG0000814	Prah.g_00398	Syab.g_00765
OG0000815	Prah.g_00397	Syab.g_00760
OG0000816	Prah.g_00395	Syab.g_00758
OG0000817	Prah.g_00394	Syab.g_00757
OG0000818	Prah.g_00386	Syab.g_00751
OG0000819	Prah.g_00385	Syab.g_00750
OG0000820	Prah.g_00384	Syab.g_00749
OG0000821	Prah.g_00379	Syab.g_00743
OG0000822	Prah.g_00376	Syab.g_00741
OG0000823	Prah.g_00374	Syab.g_00740
OG0000824	Prah.g_00370	Syab.g_00735
OG0000825	Prah.g_00369	Syab.g_00734
OG0000826	Prah.g_00368	Syab.g_00733
OG0000827	Prah.g_00367	Syab.g_00732
OG0000828	Prah.g_00364	Syab.g_00729
OG0000829	Prah.g_00363	Syab.g_00728
OG0000830	Prah.g_00362	Syab.g_00727
OG0000831	Prah.g_00360	Syab.g_00725
OG0000832	Prah.g_01615	Syab.g_02169
OG0000833	Prah.g_01623	Syab.g_02178
OG0000834	Prah.g_01624	Syab.g_02181
OG0000835	Prah.g_01625	Syab.g_02182
OG0000836	Prah.g_01627	Syab.g_02185
OG0000837	Prah.g_01628	Syab.g_02186
OG0000838	Prah.g_01632	Syab.g_02190
OG0000839	Prah.g_01633	Syab.g_02191
OG0000840	Prah.g_01634	Syab.g_02192
OG0000841	Prah.g_01635	Syab.g_02193
OG0000842	Prah.g_01636	Syab.g_02194
OG0000843	Prah.g_01637	Syab.g_02195
OG0000844	Prah.g_01639	Syab.g_02197
OG0000845	Prah.g_01640	Syab.g_02198
OG0000846	Prah.g_01641	Syab.g_02199
OG0000847	Prah.g_01642	Syab.g_02200
OG0000848	Prah.g_01643	Syab.g_02202
OG0000849	Prah.g_01644	Syab.g_02203
OG0000850	Prah.g_01645	Syab.g_02212
OG0000851	Prah.g_01648	Syab.g_02226
OG0000852	Prah.g_01649	Syab.g_02227
OG0000853	Prah.g_01653	Syab.g_02233
OG0000854	Prah.g_01655	Syab.g_02235
OG0000855	Prah.g_01656	Syab.g_02236
OG0000856	Prah.g_00515	Syab.g_01889
OG0000857	Prah.g_00651	Syab.g_01290
OG0000858	Prah.g_01667	Syab.g_02244
OG0000859	Prah.g_01668	Syab.g_02245
OG0000860	Prah.g_01678	Syab.g_02258
OG0000861	Prah.g_01679	Syab.g_02259
OG0000862	Prah.g_01681	Syab.g_02261
OG0000863	Prah.g_01685	Syab.g_02265
OG0000864	Prah.g_01687	Syab.g_02266
OG0000865	Prah.g_01688	Syab.g_02267
OG0000866	Prah.g_01689	Syab.g_02268
OG0000867	Prah.g_01690	Syab.g_02269
OG0000868	Prah.g_01692	Syab.g_02287
OG0000869	Prah.g_01695	Syab.g_02292
OG0000870	Prah.g_01700	Syab.g_02297
OG0000871	Prah.g_01701	Syab.g_02298
OG0000872	Prah.g_01703	Syab.g_02305
OG0000873	Prah.g_01707	Syab.g_02308
OG0000874	Prah.g_01711	Syab.g_02311
OG0000875	Prah.g_01713	Syab.g_02313
OG0000876	Prah.g_01714	Syab.g_02315
OG0000877	Prah.g_01717	Syab.g_02317
OG0000878	Prah.g_01718	Syab.g_02318
OG0000879	Prah.g_01719	Syab.g_02319
OG0000880	Prah.g_01720	Syab.g_02320
OG0000881	Prah.g_01728	Syab.g_02325
OG0000882	Prah.g_01733	Syab.g_02330
OG0000883	Prah.g_01736	Syab.g_02332
OG0000884	Prah.g_01738	Syab.g_02334
OG0000885	Prah.g_01739	Syab.g_02335
OG0000886	Prah.g_01740	Syab.g_02336
OG0000887	Prah.g_01741	Syab.g_02338
OG0000888	Prah.g_01743	Syab.g_02340
OG0000889	Prah.g_01745	Syab.g_02342
OG0000890	Prah.g_01759	Syab.g_02348
OG0000891	Prah.g_01760	Syab.g_02349
OG0000892	Prah.g_01762	Syab.g_02353
OG0000893	Prah.g_02073	Syab.g_00366
OG0000894	Prah.g_02070	Syab.g_00369
OG0000895	Prah.g_02066	Syab.g_00373
OG0000896	Prah.g_02065	Syab.g_00374
OG0000897	Prah.g_02063	Syab.g_00376
OG0000898	Prah.g_02062	Syab.g_00377
OG0000899	Prah.g_02061	Syab.g_00378
OG0000900	Prah.g_02060	Syab.g_00379
OG0000901	Prah.g_02056	Syab.g_00384
OG0000902	Prah.g_02054	Syab.g_00386
OG0000903	Prah.g_02041	Syab.g_00399
OG0000904	Prah.g_02046	Syab.g_00395
OG0000905	Prah.g_02048	Syab.g_00390
OG0000906	Prah.g_02050	Syab.g_00388
OG0000907	Prah.g_02039	Syab.g_00401
OG0000908	Prah.g_02036	Syab.g_00404
OG0000909	Prah.g_02035	Syab.g_00405
OG0000910	Prah.g_02034	Syab.g_00406
OG0000911	Prah.g_02032	Syab.g_00408
OG0000912	Prah.g_02031	Syab.g_00409
OG0000913	Prah.g_02030	Syab.g_00410
OG0000914	Prah.g_02029	Syab.g_00411
OG0000915	Prah.g_02028	Syab.g_00412
OG0000916	Prah.g_02027	Syab.g_00413
OG0000917	Prah.g_02026	Syab.g_00414
OG0000918	Prah.g_02025	Syab.g_00415
OG0000919	Prah.g_02024	Syab.g_00416
OG0000920	Prah.g_02023	Syab.g_00417
OG0000921	Prah.g_02022	Syab.g_00418
OG0000922	Prah.g_02021	Syab.g_00419
OG0000923	Prah.g_02017	Syab.g_00423
OG0000924	Prah.g_02016	Syab.g_00424
OG0000925	Prah.g_02015	Syab.g_00425
OG0000926	Prah.g_02014	Syab.g_00426
OG0000927	Prah.g_02012	Syab.g_00428
OG0000928	Prah.g_02011	Syab.g_00429
OG0000929	Prah.g_02010	Syab.g_00430
OG0000930	Prah.g_02009	Syab.g_00431
OG0000931	Prah.g_02008	Syab.g_00432
OG0000932	Prah.g_02007	Syab.g_00433
OG0000933	Prah.g_02002	Syab.g_00439
OG0000934	Prah.g_02000	Syab.g_00441
OG0000935	Prah.g_01999	Syab.g_00442
OG0000936	Prah.g_01998	Syab.g_00443
OG0000937	Prah.g_01997	Syab.g_00444
OG0000938	Prah.g_01994	Syab.g_00447
OG0000939	Prah.g_01993	Syab.g_00448
OG0000940	Prah.g_01985	Syab.g_00456
OG0000941	Prah.g_01983	Syab.g_00458
OG0000942	Prah.g_01981	Syab.g_00460
OG0000943	Prah.g_01980	Syab.g_00461
OG0000944	Prah.g_01978	Syab.g_00463
OG0000945	Prah.g_01977	Syab.g_00466
OG0000946	Prah.g_01966	Syab.g_00473
OG0000947	Prah.g_01963	Syab.g_00476
OG0000948	Prah.g_01962	Syab.g_00477
OG0000949	Prah.g_01958	Syab.g_00212
OG0000950	Prah.g_02231	Syab.g_00204
OG0000951	Prah.g_02236	Syab.g_00199
OG0000952	Prah.g_02241	Syab.g_00191
OG0000953	Prah.g_02245	Syab.g_00134
OG0000954	Prah.g_00167	Syab.g_00129
OG0000955	Prah.g_00166	Syab.g_00128
OG0000956	Prah.g_00164	Syab.g_00126
OG0000957	Prah.g_00152	Syab.g_00115
OG0000958	Prah.g_00151	Syab.g_00114
OG0000959	Prah.g_00146	Syab.g_00110
OG0000960	Prah.g_00145	Syab.g_00109
OG0000961	Prah.g_00136	Syab.g_00100
OG0000962	Prah.g_00134	Syab.g_00098
OG0000963	Prah.g_00129	Syab.g_00093
OG0000964	Prah.g_00128	Syab.g_00092
OG0000965	Prah.g_00127	Syab.g_00091
OG0000966	Prah.g_00086	Syab.g_00082
OG0000967	Prah.g_00079	Syab.g_00078
OG0000968	Prah.g_00076	Syab.g_00075
OG0000969	Prah.g_00074	Syab.g_00073
OG0000970	Prah.g_00073	Syab.g_00072
OG0000971	Prah.g_00071	Syab.g_00070
OG0000972	Prah.g_00070	Syab.g_00069
OG0000973	Prah.g_00068	Syab.g_00068
OG0000974	Prah.g_00067	Syab.g_00067
OG0000975	Prah.g_00066	Syab.g_00066
OG0000976	Prah.g_00065	Syab.g_00065
OG0000977	Prah.g_00063	Syab.g_00063
OG0000978	Prah.g_00062	Syab.g_00062
OG0000979	Prah.g_00059	Syab.g_00059
OG0000980	Prah.g_00055	Syab.g_00056
OG0000981	Prah.g_00052	Syab.g_00053
OG0000982	Prah.g_02491	Syab.g_02756
OG0000983	Prah.g_02492	Syab.g_02757
OG0000984	Prah.g_02493	Syab.g_02758
OG0000985	Prah.g_02497	Syab.g_02762
OG0000986	Prah.g_02499	Syab.g_02764
OG0000987	Prah.g_02501	Syab.g_02768
OG0000988	Prah.g_02505	Syab.g_02774
OG0000989	Prah.g_02513	Syab.g_02792
OG0000990	Prah.g_02536	Syab.g_02811
OG0000991	Prah.g_02540	Syab.g_02818
OG0000992	Prah.g_02543	Syab.g_02821
OG0000993	Prah.g_02544	Syab.g_02822
OG0000994	Prah.g_02547	Syab.g_02826
OG0000995	Prah.g_02552	Syab.g_02835
OG0000996	Prah.g_02565	Syab.g_02866
OG0000997	Prah.g_02574	Syab.g_02875
OG0000998	Prah.g_02576	Syab.g_02877
OG0000999	Prah.g_02577	Syab.g_02878
OG0001000	Prah.g_02580	Syab.g_02881
OG0001001	Prah.g_02584	Syab.g_02888
OG0001002	Prah.g_02591	Syab.g_02900
OG0001003	Prah.g_02593	Syab.g_02902
OG0001004	Prah.g_02594	Syab.g_02903
OG0001005	Prah.g_02596	Syab.g_02905
OG0001006	Prah.g_02602	Syab.g_02912
OG0001007	Prah.g_02604	Syab.g_02914
OG0001008	Prah.g_00231	Syab.g_00584
OG0001009	Prah.g_00033	Syab.g_00033
OG0001010	Prah.g_00034	Syab.g_00034
OG0001011	Prah.g_00036	Syab.g_00035
OG0001012	Prah.g_02488	Syab.g_02752
OG0001013	Prah.g_02466	Syab.g_02716
OG0001014	Prah.g_02454	Syab.g_02712
OG0001015	Prah.g_02453	Syab.g_02711
OG0001016	Prah.g_01843	Syab.g_02439
OG0001017	Prah.g_01849	Syab.g_02445
OG0001018	Prah.g_01851	Syab.g_02447
OG0001019	Prah.g_01867	Syab.g_02469
OG0001020	Prah.g_01873	Syab.g_02477
OG0001021	Prah.g_01877	Syab.g_02481
OG0001022	Prah.g_01882	Syab.g_02485
OG0001023	Prah.g_01883	Syab.g_02486
OG0001024	Prah.g_01887	Syab.g_02490
OG0001025	Prah.g_01894	Syab.g_02497
OG0001026	Prah.g_01908	Syab.g_02510
OG0001027	Prah.g_00195	Syab.g_02515
OG0001028	Prah.g_00193	Syab.g_02517
OG0001029	Prah.g_00191	Syab.g_02519
OG0001030	Prah.g_02257	Syab.g_02540
OG0001031	Prah.g_02336	Syab.g_02615
OG0001032	Prah.g_02339	Syab.g_02617
OG0001033	Prah.g_02372	Syab.g_02675
OG0001034	Prah.g_01779	Syab.g_02370
OG0001035	Prah.g_02099	Syab.g_00335
OG0001036	Prah.g_02103	Syab.g_00327
OG0001037	Prah.g_02105	Syab.g_00325
OG0001038	Prah.g_02132	Syab.g_00297
OG0001039	Prah.g_02135	Syab.g_00294
OG0001040	Prah.g_02138	Syab.g_00291
OG0001041	Prah.g_02143	Syab.g_00286
OG0001042	Prah.g_02168	Syab.g_00254
OG0001043	Prah.g_02170	Syab.g_00250
OG0001044	Prah.g_01941	Syab.g_00522
OG0001045	Prah.g_01929	Syab.g_00534
OG0001046	Prah.g_01661	Syab.g_01352
OG0001047	Prah.g_00233	Syab.g_00586
OG0001048	Prah.g_00234	Syab.g_00587
OG0001049	Prah.g_00237	Syab.g_00590
OG0001050	Prah.g_00238	Syab.g_00591
OG0001051	Prah.g_00239	Syab.g_00592
OG0001052	Prah.g_00308	Syab.g_00693
OG0001053	Prah.g_01563	Syab.g_02099
OG0001054	Prah.g_01545	Syab.g_02118
OG0001055	Prah.g_01524	Syab.g_02139
OG0001056	Prah.g_01496	Syab.g_02036
OG0001057	Prah.g_01482	Syab.g_00882
OG0001058	Prah.g_01468	Syab.g_02014
OG0001059	Prah.g_01464	Syab.g_02010
OG0001060	Prah.g_01458	Syab.g_02003
OG0001061	Prah.g_01440	Syab.g_01985
OG0001062	Prah.g_01438	Syab.g_01983
OG0001063	Prah.g_01434	Syab.g_01979
OG0001064	Prah.g_01433	Syab.g_01978
OG0001065	Prah.g_01432	Syab.g_01976
OG0001066	Prah.g_01431	Syab.g_01975
OG0001067	Prah.g_01430	Syab.g_01974
OG0001068	Prah.g_01429	Syab.g_01973
OG0001069	Prah.g_01428	Syab.g_01972
OG0001070	Prah.g_01424	Syab.g_01968
OG0001071	Prah.g_01423	Syab.g_01967
OG0001072	Prah.g_01418	Syab.g_01962
OG0001073	Prah.g_01399	Syab.g_01947
OG0001074	Prah.g_00532	Syab.g_01815
OG0001075	Prah.g_00531	Syab.g_01919
OG0001076	Prah.g_00523	Syab.g_01897
OG0001077	Prah.g_00513	Syab.g_01887
OG0001079	Prah.g_00482	Syab.g_01856
OG0001080	Prah.g_00472	Syab.g_01756
OG0001081	Prah.g_00465	Syab.g_01530
OG0001082	Prah.g_00464	Syab.g_01531
OG0001083	Prah.g_00456	Syab.g_01540
OG0001084	Prah.g_00455	Syab.g_01543
OG0001085	Prah.g_00444	Syab.g_01563
OG0001086	Prah.g_00442	Syab.g_01565
OG0001087	Prah.g_00968	Syab.g_01167
OG0001088	Prah.g_00972	Syab.g_01170
OG0001089	Prah.g_01025	Syab.g_01198
OG0001090	Prah.g_00886	Syab.g_01267
OG0001091	Prah.g_00884	Syab.g_01270
OG0001092	Prah.g_00882	Syab.g_01272
OG0001093	Prah.g_00878	Syab.g_01664
OG0001094	Prah.g_00673	Syab.g_01567
OG0001095	Prah.g_00654	Syab.g_01287
OG0001096	Prah.g_00637	Syab.g_01693
OG0001097	Prah.g_00593	Syab.g_01718
OG0001098	Prah.g_00743	Syab.g_01497
OG0001099	Prah.g_00192	Syab.g_02518
OG0001100	Prah.g_00740	Syab.g_01640
OG0001101	Prah.g_00739	Syab.g_01639
OG0001102	Prah.g_00736	Syab.g_01636
OG0001103	Prah.g_00734	Syab.g_01634
OG0001104	Prah.g_00684	Syab.g_01590
OG0001105	Prah.g_00689	Syab.g_01585
OG0001106	Prah.g_00784	Syab.g_01397
OG0001107	Prah.g_00794	Syab.g_01385
OG0001108	Prah.g_00801	Syab.g_01377
OG0001109	Prah.g_00803	Syab.g_01368
OG0001110	Prah.g_00806	Syab.g_01366
OG0001111	Prah.g_00808	Syab.g_01364
OG0001112	Prah.g_00810	Syab.g_01362
OG0001113	Prah.g_00811	Syab.g_01593
OG0001114	Prah.g_00812	Syab.g_01361
OG0001115	Prah.g_00814	Syab.g_01357
OG0001116	Prah.g_00815	Syab.g_01355
OG0001117	Prah.g_00816	Syab.g_01354
OG0001118	Prah.g_00817	Syab.g_01353
OG0001119	Prah.g_00818	Syab.g_01351
OG0001120	Prah.g_00821	Syab.g_01347
OG0001122	Prah.g_00849	Syab.g_01320
OG0001123	Prah.g_00856	Syab.g_01312
OG0001124	Prah.g_00858	Syab.g_01310
OG0001125	Prah.g_00860	Syab.g_01308
OG0001126	Prah.g_00903	Syab.g_01231
OG0001127	Prah.g_00904	Syab.g_01230
OG0001128	Prah.g_00907	Syab.g_01227
OG0001129	Prah.g_00908	Syab.g_01225
OG0001130	Prah.g_00909	Syab.g_01224
OG0001131	Prah.g_00893	Syab.g_01609
OG0001132	Prah.g_00539	Syab.g_01790
OG0001133	Prah.g_00521	Syab.g_01895
OG0001134	Prah.g_02524	Syab.g_01748
OG0001135	Prah.g_02526	Syab.g_01747
OG0001136	Prah.g_01324	Syab.g_00966
OG0001137	Prah.g_01305	Syab.g_00990
OG0001138	Prah.g_01253	Syab.g_01023
OG0001139	Prah.g_01251	Syab.g_01025
OG0001140	Prah.g_01250	Syab.g_01026, Syab.g_00642
OG0001141	Prah.g_01249	Syab.g_01027
OG0001142	Prah.g_01248	Syab.g_01028
OG0001143	Prah.g_01264	Syab.g_01037
OG0001144	Prah.g_01273	Syab.g_01052
OG0001145	Prah.g_01353	Syab.g_00928
OG0001146	Prah.g_01369	Syab.g_00907
OG0001147	Prah.g_00323	Syab.g_00716
OG0001148	Prah.g_01577	Syab.g_02085
OG0001149	Prah.g_01578	Syab.g_02084
OG0001150	Prah.g_01579	Syab.g_02083
OG0001151	Prah.g_01591	Syab.g_02070
OG0001152	Prah.g_01592	Syab.g_02069
OG0001153	Prah.g_00366	Syab.g_00731
OG0001154	Prah.g_00365	Syab.g_00730
OG0001155	Prah.g_01617	Syab.g_02171
OG0001156	Prah.g_01620	Syab.g_02174
OG0001157	Prah.g_00538	Syab.g_02175
OG0001158	Prah.g_01621	Syab.g_02176
OG0001159	Prah.g_01622	Syab.g_02177
OG0001160	Prah.g_01651	Syab.g_02231
