Orthogroup	Prah	Prbj
OG0000529	Prah.g_01565	Prbj.g_01629
OG0000530	Prah.g_01562	Prbj.g_01626
OG0000531	Prah.g_01561	Prbj.g_01625
OG0000532	Prah.g_01558	Prbj.g_01622
OG0000533	Prah.g_01556	Prbj.g_01620
OG0000534	Prah.g_01555	Prbj.g_01619
OG0000535	Prah.g_01554	Prbj.g_01618
OG0000536	Prah.g_01553	Prbj.g_01617
OG0000537	Prah.g_01552	Prbj.g_01616
OG0000538	Prah.g_01541	Prbj.g_01605
OG0000539	Prah.g_01540	Prbj.g_02088
OG0000540	Prah.g_01539	Prbj.g_02089
OG0000541	Prah.g_01538	Prbj.g_02090
OG0000542	Prah.g_01535	Prbj.g_02093
OG0000543	Prah.g_01533	Prbj.g_02095
OG0000544	Prah.g_01532	Prbj.g_02096
OG0000545	Prah.g_01530	Prbj.g_02097
OG0000546	Prah.g_01528	Prbj.g_02099
OG0000547	Prah.g_01526	Prbj.g_02101
OG0000548	Prah.g_01525	Prbj.g_02102
OG0000549	Prah.g_01519	Prbj.g_02108
OG0000550	Prah.g_01514	Prbj.g_02113
OG0000551	Prah.g_01510	Prbj.g_02117
OG0000552	Prah.g_01509	Prbj.g_02118
OG0000553	Prah.g_01505	Prbj.g_02123
OG0000554	Prah.g_01500	Prbj.g_02128
OG0000555	Prah.g_01480	Prbj.g_02146
OG0000556	Prah.g_01474	Prbj.g_02666
OG0000557	Prah.g_01473	Prbj.g_01858
OG0000558	Prah.g_01470	Prbj.g_01861
OG0000559	Prah.g_01466	Prbj.g_01865
OG0000560	Prah.g_01463	Prbj.g_01868
OG0000561	Prah.g_01462	Prbj.g_01869
OG0000562	Prah.g_01461	Prbj.g_01870
OG0000563	Prah.g_01460	Prbj.g_01871
OG0000564	Prah.g_01459	Prbj.g_01872
OG0000565	Prah.g_01457	Prbj.g_01875
OG0000566	Prah.g_01452	Prbj.g_01879
OG0000567	Prah.g_01448	Prbj.g_01883
OG0000568	Prah.g_01446	Prbj.g_01885
OG0000569	Prah.g_01445	Prbj.g_01807
OG0000570	Prah.g_01444	Prbj.g_01806
OG0000571	Prah.g_01441	Prbj.g_01803
OG0000572	Prah.g_01425	Prbj.g_01787
OG0000573	Prah.g_01416	Prbj.g_01780
OG0000574	Prah.g_01415	Prbj.g_01779
OG0000575	Prah.g_01406	Prbj.g_01770
OG0000576	Prah.g_01404	Prbj.g_01768
OG0000577	Prah.g_01403	Prbj.g_01767
OG0000578	Prah.g_01402	Prbj.g_01766
OG0000579	Prah.g_01401	Prbj.g_01765
OG0000580	Prah.g_01400	Prbj.g_01764
OG0000581	Prah.g_01396	Prbj.g_01760
OG0000582	Prah.g_01392	Prbj.g_01756
OG0000583	Prah.g_01391	Prbj.g_01755
OG0000584	Prah.g_01390	Prbj.g_01754
OG0000585	Prah.g_01388	Prbj.g_01752
OG0000586	Prah.g_01387	Prbj.g_01750
OG0000587	Prah.g_01385	Prbj.g_01748
OG0000588	Prah.g_00529	Prbj.g_02547
OG0000589	Prah.g_00526	Prbj.g_02550
OG0000590	Prah.g_00525	Prbj.g_02551
OG0000591	Prah.g_00518	Prbj.g_02558
OG0000592	Prah.g_00517	Prbj.g_02559
OG0000593	Prah.g_00505	Prbj.g_02569
OG0000594	Prah.g_00504	Prbj.g_02570
OG0000595	Prah.g_00503	Prbj.g_02571
OG0000596	Prah.g_00498	Prbj.g_02576
OG0000597	Prah.g_00495	Prbj.g_02579
OG0000598	Prah.g_00494	Prbj.g_02580
OG0000599	Prah.g_00485	Prbj.g_02590
OG0000600	Prah.g_00484	Prbj.g_02591
OG0000601	Prah.g_00483	Prbj.g_02592
OG0000602	Prah.g_00478	Prbj.g_02596
OG0000603	Prah.g_00477	Prbj.g_02597
OG0000604	Prah.g_00476	Prbj.g_02598
OG0000605	Prah.g_00474	Prbj.g_00792
OG0000606	Prah.g_00466	Prbj.g_00803
OG0000607	Prah.g_00463	Prbj.g_00806
OG0000608	Prah.g_00462	Prbj.g_00807
OG0000609	Prah.g_00460	Prbj.g_00809
OG0000610	Prah.g_00452	Prbj.g_00818
OG0000611	Prah.g_00449	Prbj.g_00821
OG0000612	Prah.g_00448	Prbj.g_00822
OG0000613	Prah.g_02193	Prbj.g_01466
OG0000614	Prah.g_00985	Prbj.g_00946
OG0000615	Prah.g_00706	Prbj.g_02373
OG0000616	Prah.g_02588	Prbj.g_02057
OG0000617	Prah.g_00881	Prbj.g_02184
OG0000618	Prah.g_00880	Prbj.g_02185
OG0000619	Prah.g_00879	Prbj.g_02186
OG0000620	Prah.g_00875	Prbj.g_02190
OG0000621	Prah.g_00874	Prbj.g_02191
OG0000622	Prah.g_00873	Prbj.g_02192
OG0000623	Prah.g_00872	Prbj.g_02193
OG0000624	Prah.g_00871	Prbj.g_02194
OG0000625	Prah.g_00870	Prbj.g_02195
OG0000626	Prah.g_00869	Prbj.g_02196
OG0000627	Prah.g_00746	Prbj.g_02320
OG0000628	Prah.g_00747	Prbj.g_02319
OG0000629	Prah.g_00750	Prbj.g_02316
OG0000630	Prah.g_00754	Prbj.g_02312
OG0000631	Prah.g_00758	Prbj.g_02306
OG0000632	Prah.g_00759	Prbj.g_02305
OG0000633	Prah.g_00760	Prbj.g_02304
OG0000634	Prah.g_00671	Prbj.g_02408
OG0000635	Prah.g_00670	Prbj.g_02409
OG0000636	Prah.g_00668	Prbj.g_02411
OG0000637	Prah.g_00666	Prbj.g_02413
OG0000638	Prah.g_00665	Prbj.g_02414
OG0000639	Prah.g_00664	Prbj.g_02415
OG0000640	Prah.g_00663	Prbj.g_02416
OG0000641	Prah.g_00659	Prbj.g_02420
OG0000642	Prah.g_00658	Prbj.g_02421
OG0000643	Prah.g_00657	Prbj.g_02422
OG0000644	Prah.g_00656	Prbj.g_02423
OG0000645	Prah.g_00655	Prbj.g_02424
OG0000646	Prah.g_00652	Prbj.g_02427
OG0000647	Prah.g_00650	Prbj.g_02430
OG0000648	Prah.g_00648	Prbj.g_02432
OG0000649	Prah.g_00647	Prbj.g_02433
OG0000650	Prah.g_00646	Prbj.g_02434
OG0000651	Prah.g_00645	Prbj.g_02435
OG0000652	Prah.g_00644	Prbj.g_02436
OG0000653	Prah.g_00640	Prbj.g_02438
OG0000654	Prah.g_00639	Prbj.g_02439
OG0000655	Prah.g_00638	Prbj.g_02440
OG0000656	Prah.g_00635	Prbj.g_02443
OG0000657	Prah.g_00603	Prbj.g_02476
OG0000658	Prah.g_00601	Prbj.g_02478
OG0000659	Prah.g_00600	Prbj.g_02479
OG0000660	Prah.g_00596	Prbj.g_02483
OG0000661	Prah.g_00594	Prbj.g_02485
OG0000662	Prah.g_00592	Prbj.g_02487
OG0000663	Prah.g_00589	Prbj.g_02490
OG0000664	Prah.g_00588	Prbj.g_02491
OG0000665	Prah.g_00574	Prbj.g_02504
OG0000666	Prah.g_00572	Prbj.g_02507
OG0000667	Prah.g_00564	Prbj.g_02514
OG0000668	Prah.g_00850	Prbj.g_02215
OG0000669	Prah.g_00558	Prbj.g_02523
OG0000670	Prah.g_01212	Prbj.g_00044
OG0000671	Prah.g_00738	Prbj.g_02335
OG0000672	Prah.g_00735	Prbj.g_02338
OG0000673	Prah.g_00732	Prbj.g_02341
OG0000674	Prah.g_00730	Prbj.g_02343
OG0000675	Prah.g_00729	Prbj.g_02344
OG0000676	Prah.g_00726	Prbj.g_02352
OG0000677	Prah.g_00724	Prbj.g_02354
OG0000678	Prah.g_00721	Prbj.g_02359
OG0000679	Prah.g_00702	Prbj.g_02379
OG0000680	Prah.g_00701	Prbj.g_02380
OG0000681	Prah.g_00699	Prbj.g_02382
OG0000682	Prah.g_00698	Prbj.g_02383
OG0000683	Prah.g_00697	Prbj.g_02384
OG0000684	Prah.g_00683	Prbj.g_02397
OG0000685	Prah.g_00685	Prbj.g_02395
OG0000686	Prah.g_00686	Prbj.g_02394
OG0000687	Prah.g_00687	Prbj.g_02393
OG0000688	Prah.g_00681	Prbj.g_02399
OG0000689	Prah.g_00680	Prbj.g_02400
OG0000690	Prah.g_00679	Prbj.g_02401
OG0000691	Prah.g_00678	Prbj.g_02402
OG0000692	Prah.g_00677	Prbj.g_02403
OG0000693	Prah.g_00675	Prbj.g_02404
OG0000694	Prah.g_00674	Prbj.g_02405
OG0000695	Prah.g_00762	Prbj.g_02302
OG0000696	Prah.g_00763	Prbj.g_02301
OG0000697	Prah.g_00765	Prbj.g_02299
OG0000698	Prah.g_00768	Prbj.g_02296
OG0000699	Prah.g_00770	Prbj.g_02294
OG0000700	Prah.g_00771	Prbj.g_02293
OG0000701	Prah.g_00772	Prbj.g_02292
OG0000702	Prah.g_00780	Prbj.g_02284
OG0000703	Prah.g_00781	Prbj.g_02283
OG0000704	Prah.g_00783	Prbj.g_02281
OG0000705	Prah.g_00789	Prbj.g_02275
OG0000706	Prah.g_00790	Prbj.g_02274
OG0000707	Prah.g_00791	Prbj.g_02273
OG0000708	Prah.g_00793	Prbj.g_02271
OG0000709	Prah.g_00800	Prbj.g_02264
OG0000710	Prah.g_00805	Prbj.g_02260
OG0000711	Prah.g_00828	Prbj.g_02237
OG0000712	Prah.g_00829	Prbj.g_02236
OG0000713	Prah.g_00830	Prbj.g_02235
OG0000714	Prah.g_00833	Prbj.g_02231
OG0000715	Prah.g_00835	Prbj.g_02229
OG0000716	Prah.g_00839	Prbj.g_02225
OG0000717	Prah.g_00840	Prbj.g_02224
OG0000718	Prah.g_00846	Prbj.g_02219
OG0000719	Prah.g_00848	Prbj.g_02217
OG0000720	Prah.g_00861	Prbj.g_02204
OG0000721	Prah.g_00862	Prbj.g_02203
OG0000722	Prah.g_00863	Prbj.g_02202
OG0000723	Prah.g_00867	Prbj.g_02198
OG0000724	Prah.g_00910	Prbj.g_01843
OG0000725	Prah.g_00919	Prbj.g_01836
OG0000726	Prah.g_00920	Prbj.g_01835
OG0000727	Prah.g_00921	Prbj.g_01834
OG0000728	Prah.g_00922	Prbj.g_01833
OG0000729	Prah.g_00133	Prbj.g_01289
OG0000730	Prah.g_01942	Prbj.g_00343
OG0000731	Prah.g_01932	Prbj.g_00333
OG0000732	Prah.g_00054	Prbj.g_01220
OG0000733	Prah.g_02532	Prbj.g_01997
OG0000734	Prah.g_01905	Prbj.g_00627
OG0000735	Prah.g_01340	Prbj.g_00953
OG0000736	Prah.g_01339	Prbj.g_00954
OG0000737	Prah.g_01338	Prbj.g_00955
OG0000738	Prah.g_01331	Prbj.g_00962
OG0000739	Prah.g_01329	Prbj.g_00964
OG0000740	Prah.g_01328	Prbj.g_00965
OG0000741	Prah.g_01325	Prbj.g_00968
OG0000742	Prah.g_01323	Prbj.g_00970
OG0000743	Prah.g_01321	Prbj.g_00972
OG0000744	Prah.g_01320	Prbj.g_00973
OG0000745	Prah.g_01318	Prbj.g_00846
OG0000746	Prah.g_01316	Prbj.g_00844
OG0000747	Prah.g_01315	Prbj.g_00843
OG0000748	Prah.g_01304	Prbj.g_00831
OG0000749	Prah.g_01303	Prbj.g_00830
OG0000750	Prah.g_01302	Prbj.g_00829
OG0000751	Prah.g_01297	Prbj.g_00305
OG0000752	Prah.g_01295	Prbj.g_00308
OG0000753	Prah.g_01292	Prbj.g_00311
OG0000754	Prah.g_01262	Prbj.g_01910
OG0000755	Prah.g_01255	Prbj.g_00002
OG0000756	Prah.g_01254	Prbj.g_00003
OG0000757	Prah.g_01247	Prbj.g_00010
OG0000758	Prah.g_01246	Prbj.g_00011
OG0000759	Prah.g_01245	Prbj.g_00012
OG0000760	Prah.g_01244	Prbj.g_00013
OG0000761	Prah.g_01243	Prbj.g_00014
OG0000762	Prah.g_01263	Prbj.g_01908
OG0000763	Prah.g_01265	Prbj.g_01906
OG0000764	Prah.g_01266	Prbj.g_01905
OG0000765	Prah.g_01282	Prbj.g_02163
OG0000766	Prah.g_01283	Prbj.g_02164
OG0000767	Prah.g_01285	Prbj.g_02166
OG0000768	Prah.g_01286	Prbj.g_02167
OG0000769	Prah.g_01290	Prbj.g_00313
OG0000770	Prah.g_01239	Prbj.g_00019
OG0000771	Prah.g_00905	Prbj.g_01848
OG0000772	Prah.g_01610	Prbj.g_01679
OG0000773	Prah.g_01351	Prbj.g_00161
OG0000774	Prah.g_01355	Prbj.g_01719
OG0000775	Prah.g_01357	Prbj.g_01721
OG0000776	Prah.g_01358	Prbj.g_01722
OG0000777	Prah.g_01359	Prbj.g_01723
OG0000778	Prah.g_01360	Prbj.g_01724
OG0000779	Prah.g_01365	Prbj.g_01729
OG0000780	Prah.g_01368	Prbj.g_01732
OG0000781	Prah.g_01372	Prbj.g_01736
OG0000782	Prah.g_01373	Prbj.g_01737
OG0000783	Prah.g_01374	Prbj.g_01738
OG0000784	Prah.g_01375	Prbj.g_01739
OG0000785	Prah.g_01377	Prbj.g_01741
OG0000786	Prah.g_01380	Prbj.g_01744
OG0000787	Prah.g_01381	Prbj.g_01745
OG0000788	Prah.g_00224	Prbj.g_00094
OG0000789	Prah.g_01183	Prbj.g_00687
OG0000790	Prah.g_01580	Prbj.g_01643
OG0000791	Prah.g_01582	Prbj.g_01645
OG0000792	Prah.g_01583	Prbj.g_01646
OG0000793	Prah.g_01587	Prbj.g_01650
OG0000794	Prah.g_01588	Prbj.g_01651
OG0000795	Prah.g_01589	Prbj.g_01652
OG0000796	Prah.g_01593	Prbj.g_01656
OG0000797	Prah.g_01594	Prbj.g_01657
OG0000798	Prah.g_02131	Prbj.g_01402
OG0000799	Prah.g_00435	Prbj.g_01304
OG0000800	Prah.g_00434	Prbj.g_01303
OG0000801	Prah.g_00433	Prbj.g_01302
OG0000802	Prah.g_00427	Prbj.g_01293
OG0000803	Prah.g_00423	Prbj.g_01041
OG0000804	Prah.g_00421	Prbj.g_01043
OG0000805	Prah.g_00419	Prbj.g_01045
OG0000806	Prah.g_00417	Prbj.g_01047
OG0000807	Prah.g_00415	Prbj.g_01049
OG0000808	Prah.g_00414	Prbj.g_01050
OG0000809	Prah.g_00410	Prbj.g_01054
OG0000810	Prah.g_00409	Prbj.g_01055
OG0000811	Prah.g_00403	Prbj.g_01067
OG0000812	Prah.g_00401	Prbj.g_01069
OG0000813	Prah.g_00400	Prbj.g_01070
OG0000814	Prah.g_00398	Prbj.g_01072
OG0000815	Prah.g_00397	Prbj.g_01073
OG0000816	Prah.g_00395	Prbj.g_01075
OG0000817	Prah.g_00394	Prbj.g_01076
OG0000818	Prah.g_00386	Prbj.g_00631
OG0000819	Prah.g_00385	Prbj.g_00632
OG0000820	Prah.g_00384	Prbj.g_00633
OG0000821	Prah.g_00379	Prbj.g_00640
OG0000822	Prah.g_00376	Prbj.g_00642
OG0000823	Prah.g_00374	Prbj.g_00643
OG0000824	Prah.g_00370	Prbj.g_00647
OG0000825	Prah.g_00369	Prbj.g_00648
OG0000826	Prah.g_00368	Prbj.g_00649
OG0000827	Prah.g_00367	Prbj.g_00650
OG0000828	Prah.g_00364	Prbj.g_00653
OG0000829	Prah.g_00363	Prbj.g_00654
OG0000830	Prah.g_00362	Prbj.g_00655
OG0000831	Prah.g_00360	Prbj.g_00657
OG0000832	Prah.g_01615	Prbj.g_01684
OG0000833	Prah.g_01623	Prbj.g_01692
OG0000834	Prah.g_01624	Prbj.g_01693
OG0000835	Prah.g_01625	Prbj.g_01694
OG0000836	Prah.g_01627	Prbj.g_01696
OG0000837	Prah.g_01628	Prbj.g_01697
OG0000838	Prah.g_01632	Prbj.g_01700
OG0000839	Prah.g_01633	Prbj.g_01701
OG0000840	Prah.g_01634	Prbj.g_01702
OG0000841	Prah.g_01635	Prbj.g_01703
OG0000842	Prah.g_01636	Prbj.g_01704
OG0000843	Prah.g_01637	Prbj.g_01705
OG0000844	Prah.g_01639	Prbj.g_01707
OG0000845	Prah.g_01640	Prbj.g_01708
OG0000846	Prah.g_01641	Prbj.g_01709
OG0000847	Prah.g_01642	Prbj.g_01710
OG0000848	Prah.g_01643	Prbj.g_01711
OG0000849	Prah.g_01644	Prbj.g_01712
OG0000850	Prah.g_01645	Prbj.g_01713
OG0000851	Prah.g_01648	Prbj.g_00888
OG0000852	Prah.g_01649	Prbj.g_00887
OG0000853	Prah.g_01653	Prbj.g_00882
OG0000854	Prah.g_01655	Prbj.g_00880
OG0000855	Prah.g_01656	Prbj.g_00879
OG0000856	Prah.g_00515	Prbj.g_02561
OG0000857	Prah.g_00651	Prbj.g_02429
OG0000858	Prah.g_01667	Prbj.g_00868
OG0000859	Prah.g_01668	Prbj.g_00867
OG0000860	Prah.g_01678	Prbj.g_00855
OG0000861	Prah.g_01679	Prbj.g_00854
OG0000862	Prah.g_01681	Prbj.g_00852
OG0000863	Prah.g_01685	Prbj.g_00495
OG0000864	Prah.g_01687	Prbj.g_00494
OG0000865	Prah.g_01688	Prbj.g_00493
OG0000866	Prah.g_01689	Prbj.g_00492
OG0000867	Prah.g_01690	Prbj.g_00491
OG0000868	Prah.g_01692	Prbj.g_00489
OG0000869	Prah.g_01695	Prbj.g_00486
OG0000870	Prah.g_01700	Prbj.g_00481
OG0000871	Prah.g_01701	Prbj.g_00480
OG0000872	Prah.g_01703	Prbj.g_00478
OG0000873	Prah.g_01707	Prbj.g_00475
OG0000874	Prah.g_01711	Prbj.g_00471
OG0000875	Prah.g_01713	Prbj.g_00470
OG0000876	Prah.g_01714	Prbj.g_00469
OG0000877	Prah.g_01717	Prbj.g_00466
OG0000878	Prah.g_01718	Prbj.g_00465
OG0000879	Prah.g_01719	Prbj.g_00464
OG0000880	Prah.g_01720	Prbj.g_00463
OG0000881	Prah.g_01728	Prbj.g_00458
OG0000882	Prah.g_01733	Prbj.g_00453
OG0000883	Prah.g_01736	Prbj.g_00451
OG0000884	Prah.g_01738	Prbj.g_00449
OG0000885	Prah.g_01739	Prbj.g_00448
OG0000886	Prah.g_01740	Prbj.g_00447
OG0000887	Prah.g_01741	Prbj.g_00446
OG0000888	Prah.g_01743	Prbj.g_00444
OG0000889	Prah.g_01745	Prbj.g_00442
OG0000890	Prah.g_01759	Prbj.g_00428
OG0000891	Prah.g_01760	Prbj.g_00427
OG0000892	Prah.g_01762	Prbj.g_00425
OG0000893	Prah.g_02073	Prbj.g_02660
OG0000894	Prah.g_02070	Prbj.g_02656
OG0000895	Prah.g_02066	Prbj.g_02651
OG0000896	Prah.g_02065	Prbj.g_02650
OG0000897	Prah.g_02063	Prbj.g_02648
OG0000898	Prah.g_02062	Prbj.g_02647
OG0000899	Prah.g_02061	Prbj.g_02646
OG0000900	Prah.g_02060	Prbj.g_02645
OG0000901	Prah.g_02056	Prbj.g_02641
OG0000902	Prah.g_02054	Prbj.g_02639
OG0000903	Prah.g_02041	Prbj.g_01027
OG0000904	Prah.g_02046	Prbj.g_01032
OG0000905	Prah.g_02048	Prbj.g_01034
OG0000906	Prah.g_02050	Prbj.g_02635
OG0000907	Prah.g_02039	Prbj.g_01025
OG0000908	Prah.g_02036	Prbj.g_01022
OG0000909	Prah.g_02035	Prbj.g_01021
OG0000910	Prah.g_02034	Prbj.g_01020
OG0000911	Prah.g_02032	Prbj.g_01018
OG0000912	Prah.g_02031	Prbj.g_01017
OG0000913	Prah.g_02030	Prbj.g_01016
OG0000914	Prah.g_02029	Prbj.g_01015
OG0000915	Prah.g_02028	Prbj.g_01014
OG0000916	Prah.g_02027	Prbj.g_01013
OG0000917	Prah.g_02026	Prbj.g_01012
OG0000918	Prah.g_02025	Prbj.g_01011
OG0000919	Prah.g_02024	Prbj.g_01010
OG0000920	Prah.g_02023	Prbj.g_01009
OG0000921	Prah.g_02022	Prbj.g_01008
OG0000922	Prah.g_02021	Prbj.g_01007
OG0000923	Prah.g_02017	Prbj.g_01003
OG0000924	Prah.g_02016	Prbj.g_01002
OG0000925	Prah.g_02015	Prbj.g_01001
OG0000926	Prah.g_02014	Prbj.g_01000
OG0000927	Prah.g_02012	Prbj.g_00998
OG0000928	Prah.g_02011	Prbj.g_00997
OG0000929	Prah.g_02010	Prbj.g_00996
OG0000930	Prah.g_02009	Prbj.g_00995
OG0000931	Prah.g_02008	Prbj.g_00994
OG0000932	Prah.g_02007	Prbj.g_00993
OG0000933	Prah.g_02002	Prbj.g_00988
OG0000934	Prah.g_02000	Prbj.g_00986
OG0000935	Prah.g_01999	Prbj.g_00985
OG0000936	Prah.g_01998	Prbj.g_00984
OG0000937	Prah.g_01997	Prbj.g_00983
OG0000938	Prah.g_01994	Prbj.g_00414
OG0000939	Prah.g_01993	Prbj.g_00413
OG0000940	Prah.g_01985	Prbj.g_00404
OG0000941	Prah.g_01983	Prbj.g_00402
OG0000942	Prah.g_01981	Prbj.g_00400
OG0000943	Prah.g_01980	Prbj.g_00399
OG0000944	Prah.g_01978	Prbj.g_00397
OG0000945	Prah.g_01977	Prbj.g_00395
OG0000946	Prah.g_01966	Prbj.g_00368
OG0000947	Prah.g_01963	Prbj.g_00365
OG0000948	Prah.g_01962	Prbj.g_00364
OG0000949	Prah.g_01958	Prbj.g_00361
OG0000950	Prah.g_02231	Prbj.g_01501
OG0000951	Prah.g_02236	Prbj.g_01506
OG0000952	Prah.g_02241	Prbj.g_01513
OG0000953	Prah.g_02245	Prbj.g_01517
OG0000954	Prah.g_00167	Prbj.g_01577
OG0000955	Prah.g_00166	Prbj.g_01578
OG0000956	Prah.g_00164	Prbj.g_01580
OG0000957	Prah.g_00152	Prbj.g_01596
OG0000958	Prah.g_00151	Prbj.g_01597
OG0000959	Prah.g_00146	Prbj.g_01821
OG0000960	Prah.g_00145	Prbj.g_01820
OG0000961	Prah.g_00136	Prbj.g_01809
OG0000962	Prah.g_00134	Prbj.g_01290
OG0000963	Prah.g_00129	Prbj.g_01285
OG0000964	Prah.g_00128	Prbj.g_01284
OG0000965	Prah.g_00127	Prbj.g_01283
OG0000966	Prah.g_00086	Prbj.g_01250
OG0000967	Prah.g_00079	Prbj.g_01244
OG0000968	Prah.g_00076	Prbj.g_01241
OG0000969	Prah.g_00074	Prbj.g_01239
OG0000970	Prah.g_00073	Prbj.g_01238
OG0000971	Prah.g_00071	Prbj.g_01236
OG0000972	Prah.g_00070	Prbj.g_01235
OG0000973	Prah.g_00068	Prbj.g_01234
OG0000974	Prah.g_00067	Prbj.g_01233
OG0000975	Prah.g_00066	Prbj.g_01232
OG0000976	Prah.g_00065	Prbj.g_01231
OG0000977	Prah.g_00063	Prbj.g_01229
OG0000978	Prah.g_00062	Prbj.g_01228
OG0000979	Prah.g_00059	Prbj.g_01225
OG0000980	Prah.g_00055	Prbj.g_01221
OG0000981	Prah.g_00052	Prbj.g_01218
OG0000982	Prah.g_02491	Prbj.g_01956
OG0000983	Prah.g_02492	Prbj.g_01957
OG0000984	Prah.g_02493	Prbj.g_01958
OG0000985	Prah.g_02497	Prbj.g_01962
OG0000986	Prah.g_02499	Prbj.g_01964
OG0000987	Prah.g_02501	Prbj.g_01966
OG0000988	Prah.g_02505	Prbj.g_01970
OG0000989	Prah.g_02513	Prbj.g_01980
OG0000990	Prah.g_02536	Prbj.g_02002
OG0000991	Prah.g_02540	Prbj.g_02005
OG0000992	Prah.g_02543	Prbj.g_02008
OG0000993	Prah.g_02544	Prbj.g_02009
OG0000994	Prah.g_02547	Prbj.g_02012
OG0000995	Prah.g_02552	Prbj.g_02021
OG0000996	Prah.g_02565	Prbj.g_02034
OG0000997	Prah.g_02574	Prbj.g_02043
OG0000998	Prah.g_02576	Prbj.g_02045
OG0000999	Prah.g_02577	Prbj.g_02046
OG0001000	Prah.g_02580	Prbj.g_02049
OG0001001	Prah.g_02584	Prbj.g_02053
OG0001002	Prah.g_02591	Prbj.g_02060
OG0001003	Prah.g_02593	Prbj.g_02062
OG0001004	Prah.g_02594	Prbj.g_02063
OG0001005	Prah.g_02596	Prbj.g_02065
OG0001006	Prah.g_02602	Prbj.g_02071
OG0001007	Prah.g_02604	Prbj.g_02073
OG0001008	Prah.g_00231	Prbj.g_00101
OG0001009	Prah.g_00033	Prbj.g_01199
OG0001010	Prah.g_00034	Prbj.g_01200
OG0001011	Prah.g_00036	Prbj.g_01202
OG0001012	Prah.g_02488	Prbj.g_01953
OG0001013	Prah.g_02466	Prbj.g_01928
OG0001014	Prah.g_02454	Prbj.g_01919
OG0001015	Prah.g_02453	Prbj.g_01918
OG0001016	Prah.g_01843	Prbj.g_00569
OG0001017	Prah.g_01849	Prbj.g_00575
OG0001018	Prah.g_01851	Prbj.g_00577
OG0001019	Prah.g_01867	Prbj.g_00590
OG0001020	Prah.g_01873	Prbj.g_00596
OG0001021	Prah.g_01877	Prbj.g_00600
OG0001022	Prah.g_01882	Prbj.g_00605
OG0001023	Prah.g_01883	Prbj.g_00606
OG0001024	Prah.g_01887	Prbj.g_00610
OG0001025	Prah.g_01894	Prbj.g_00617
OG0001026	Prah.g_01908	Prbj.g_00630
OG0001027	Prah.g_00195	Prbj.g_01550
OG0001028	Prah.g_00193	Prbj.g_01552
OG0001029	Prah.g_00191	Prbj.g_01554
OG0001030	Prah.g_02257	Prbj.g_01535
OG0001031	Prah.g_02336	Prbj.g_01143
OG0001032	Prah.g_02339	Prbj.g_01146
OG0001033	Prah.g_02372	Prbj.g_00287
OG0001034	Prah.g_01779	Prbj.g_02608
OG0001035	Prah.g_02099	Prbj.g_01360
OG0001036	Prah.g_02103	Prbj.g_01364
OG0001037	Prah.g_02105	Prbj.g_01366
OG0001038	Prah.g_02132	Prbj.g_01403
OG0001039	Prah.g_02135	Prbj.g_01406
OG0001040	Prah.g_02138	Prbj.g_01409
OG0001041	Prah.g_02143	Prbj.g_01414
OG0001042	Prah.g_02168	Prbj.g_01439
OG0001043	Prah.g_02170	Prbj.g_01441
OG0001044	Prah.g_01941	Prbj.g_00342
OG0001045	Prah.g_01929	Prbj.g_00330
OG0001046	Prah.g_01661	Prbj.g_00874
OG0001047	Prah.g_00233	Prbj.g_00103
OG0001048	Prah.g_00234	Prbj.g_00104
OG0001049	Prah.g_00237	Prbj.g_00107
OG0001050	Prah.g_00238	Prbj.g_00108
OG0001051	Prah.g_00239	Prbj.g_00109
OG0001052	Prah.g_00308	Prbj.g_00132
OG0001053	Prah.g_01563	Prbj.g_01627
OG0001054	Prah.g_01545	Prbj.g_01609
OG0001055	Prah.g_01524	Prbj.g_02103
OG0001056	Prah.g_01496	Prbj.g_02132
OG0001057	Prah.g_01482	Prbj.g_02144
OG0001058	Prah.g_01468	Prbj.g_01863
OG0001059	Prah.g_01464	Prbj.g_01867
OG0001060	Prah.g_01458	Prbj.g_01874
OG0001061	Prah.g_01440	Prbj.g_01802
OG0001062	Prah.g_01438	Prbj.g_01800
OG0001063	Prah.g_01434	Prbj.g_01796
OG0001064	Prah.g_01433	Prbj.g_01795
OG0001065	Prah.g_01432	Prbj.g_01794
OG0001066	Prah.g_01431	Prbj.g_01793
OG0001067	Prah.g_01430	Prbj.g_01792
OG0001068	Prah.g_01429	Prbj.g_01791
OG0001069	Prah.g_01428	Prbj.g_01790
OG0001070	Prah.g_01424	Prbj.g_01786
OG0001071	Prah.g_01423	Prbj.g_01785
OG0001072	Prah.g_01418	Prbj.g_01782
OG0001073	Prah.g_01399	Prbj.g_01763
OG0001074	Prah.g_00532	Prbj.g_02544
OG0001075	Prah.g_00531	Prbj.g_02545
OG0001076	Prah.g_00523	Prbj.g_02553
OG0001077	Prah.g_00513	Prbj.g_02563
OG0001078	Prah.g_00500	Prbj.g_02574
OG0001079	Prah.g_00482	Prbj.g_02593
OG0001080	Prah.g_00472	Prbj.g_00794
OG0001081	Prah.g_00465	Prbj.g_00804
OG0001082	Prah.g_00464	Prbj.g_00805
OG0001083	Prah.g_00456	Prbj.g_00813
OG0001084	Prah.g_00455	Prbj.g_00815
OG0001085	Prah.g_00444	Prbj.g_00825
OG0001086	Prah.g_00442	Prbj.g_02707
OG0001087	Prah.g_00968	Prbj.g_00927
