Orthogroup	Prah	Syac
OG0000591	Prah.g_00518	Syac.g_00961
OG0000592	Prah.g_00517	Syac.g_00962
OG0000593	Prah.g_00505	Syac.g_00975
OG0000594	Prah.g_00504	Syac.g_00976
OG0000595	Prah.g_00503	Syac.g_00977
OG0000596	Prah.g_00498	Syac.g_00982
OG0000597	Prah.g_00495	Syac.g_00985
OG0000598	Prah.g_00494	Syac.g_00986
OG0000599	Prah.g_00485	Syac.g_00989
OG0000600	Prah.g_00484	Syac.g_00990
OG0000601	Prah.g_00483	Syac.g_00991
OG0000602	Prah.g_00478	Syac.g_00996
OG0000603	Prah.g_00477	Syac.g_00997
OG0000604	Prah.g_00476	Syac.g_01001
OG0000605	Prah.g_00474	Syac.g_01089
OG0000606	Prah.g_00466	Syac.g_01434
OG0000607	Prah.g_00463	Syac.g_01430
OG0000608	Prah.g_00462	Syac.g_01429
OG0000609	Prah.g_00460	Syac.g_01427
OG0000610	Prah.g_00452	Syac.g_01419
OG0000611	Prah.g_00449	Syac.g_01416
OG0000612	Prah.g_00448	Syac.g_01415
OG0000613	Prah.g_02193	Syac.g_00231
OG0000614	Prah.g_00985	Syac.g_00911
OG0000615	Prah.g_00706	Syac.g_01377
OG0000616	Prah.g_02588	Syac.g_02478
OG0000617	Prah.g_00881	Syac.g_01280
OG0000618	Prah.g_00880	Syac.g_01279
OG0000619	Prah.g_00879	Syac.g_01278
OG0000620	Prah.g_00875	Syac.g_01270
OG0000621	Prah.g_00874	Syac.g_01269
OG0000622	Prah.g_00873	Syac.g_01268
OG0000623	Prah.g_00872	Syac.g_01267
OG0000624	Prah.g_00871	Syac.g_01265
OG0000625	Prah.g_00870	Syac.g_01264
OG0000626	Prah.g_00869	Syac.g_01263
OG0000627	Prah.g_00746	Syac.g_01126
OG0000628	Prah.g_00747	Syac.g_01127
OG0000629	Prah.g_00750	Syac.g_01130
OG0000630	Prah.g_00754	Syac.g_01134
OG0000631	Prah.g_00758	Syac.g_01139
OG0000632	Prah.g_00759	Syac.g_01140
OG0000633	Prah.g_00760	Syac.g_01141
OG0000634	Prah.g_00671	Syac.g_01345
OG0000635	Prah.g_00670	Syac.g_01344
OG0000636	Prah.g_00668	Syac.g_01342
OG0000637	Prah.g_00666	Syac.g_01340
OG0000638	Prah.g_00665	Syac.g_01339
OG0000639	Prah.g_00664	Syac.g_01338
OG0000640	Prah.g_00663	Syac.g_01337
OG0000641	Prah.g_00659	Syac.g_01333
OG0000642	Prah.g_00658	Syac.g_01332
OG0000643	Prah.g_00657	Syac.g_01330
OG0000644	Prah.g_00656	Syac.g_01329
OG0000645	Prah.g_00655	Syac.g_01327
OG0000646	Prah.g_00652	Syac.g_01324
OG0000647	Prah.g_00650	Syac.g_01322
OG0000648	Prah.g_00648	Syac.g_01319
OG0000649	Prah.g_00647	Syac.g_01318
OG0000650	Prah.g_00646	Syac.g_01317
OG0000651	Prah.g_00645	Syac.g_01316
OG0000652	Prah.g_00644	Syac.g_01315
OG0000653	Prah.g_00640	Syac.g_01313
OG0000654	Prah.g_00639	Syac.g_01312
OG0000655	Prah.g_00638	Syac.g_01311
OG0000656	Prah.g_00635	Syac.g_01308
OG0000657	Prah.g_00603	Syac.g_00846
OG0000658	Prah.g_00601	Syac.g_00842
OG0000659	Prah.g_00600	Syac.g_00841
OG0000660	Prah.g_00596	Syac.g_00837
OG0000661	Prah.g_00594	Syac.g_00835
OG0000662	Prah.g_00592	Syac.g_00833
OG0000663	Prah.g_00589	Syac.g_00830
OG0000664	Prah.g_00588	Syac.g_00829
OG0000665	Prah.g_00574	Syac.g_01018
OG0000666	Prah.g_00572	Syac.g_01088
OG0000667	Prah.g_00564	Syac.g_02165
OG0000668	Prah.g_00850	Syac.g_01239
OG0000669	Prah.g_00558	Syac.g_01404
OG0000670	Prah.g_01212	Syac.g_00580
OG0000671	Prah.g_00738	Syac.g_01400
OG0000672	Prah.g_00735	Syac.g_01396
OG0000673	Prah.g_00732	Syac.g_01393
OG0000674	Prah.g_00730	Syac.g_01391
OG0000675	Prah.g_00729	Syac.g_01390
OG0000676	Prah.g_00726	Syac.g_01388
OG0000677	Prah.g_00724	Syac.g_01387
OG0000678	Prah.g_00721	Syac.g_01384
OG0000679	Prah.g_00702	Syac.g_01375
OG0000680	Prah.g_00701	Syac.g_01374
OG0000681	Prah.g_00699	Syac.g_01371
OG0000682	Prah.g_00698	Syac.g_01370
OG0000683	Prah.g_00697	Syac.g_01369
OG0000684	Prah.g_00683	Syac.g_01365
OG0000685	Prah.g_00685	Syac.g_01363
OG0000686	Prah.g_00686	Syac.g_01362
OG0000687	Prah.g_00687	Syac.g_01361
OG0000688	Prah.g_00681	Syac.g_01356
OG0000689	Prah.g_00680	Syac.g_01354
OG0000690	Prah.g_00679	Syac.g_01353
OG0000691	Prah.g_00678	Syac.g_01352
OG0000692	Prah.g_00677	Syac.g_01351
OG0000693	Prah.g_00675	Syac.g_01349
OG0000694	Prah.g_00674	Syac.g_01348
OG0000695	Prah.g_00762	Syac.g_01143
OG0000696	Prah.g_00763	Syac.g_01144
OG0000697	Prah.g_00765	Syac.g_01146
OG0000698	Prah.g_00768	Syac.g_01149
OG0000699	Prah.g_00770	Syac.g_01151
OG0000700	Prah.g_00771	Syac.g_01152
OG0000701	Prah.g_00772	Syac.g_01153
OG0000702	Prah.g_00780	Syac.g_01161
OG0000703	Prah.g_00781	Syac.g_01162
OG0000704	Prah.g_00783	Syac.g_01165
OG0000705	Prah.g_00789	Syac.g_01174
OG0000706	Prah.g_00790	Syac.g_01175
OG0000707	Prah.g_00791	Syac.g_01176
OG0000708	Prah.g_00793	Syac.g_01179
OG0000709	Prah.g_00800	Syac.g_01187
OG0000710	Prah.g_00805	Syac.g_01191
OG0000711	Prah.g_00828	Syac.g_01220
OG0000712	Prah.g_00829	Syac.g_01221
OG0000713	Prah.g_00830	Syac.g_01222
OG0000714	Prah.g_00833	Syac.g_01224
OG0000715	Prah.g_00835	Syac.g_01226
OG0000716	Prah.g_00839	Syac.g_01230
OG0000717	Prah.g_00840	Syac.g_01231
OG0000718	Prah.g_00846	Syac.g_01235
OG0000719	Prah.g_00848	Syac.g_01237
OG0000720	Prah.g_00861	Syac.g_01250
OG0000721	Prah.g_00862	Syac.g_01252
OG0000722	Prah.g_00863	Syac.g_01253
OG0000723	Prah.g_00867	Syac.g_01261
OG0000724	Prah.g_00910	Syac.g_00879
OG0000725	Prah.g_00919	Syac.g_00887
OG0000726	Prah.g_00920	Syac.g_00888
OG0000727	Prah.g_00921	Syac.g_00889
OG0000728	Prah.g_00922	Syac.g_00891
OG0000729	Prah.g_00133	Syac.g_00144
OG0000730	Prah.g_01942	Syac.g_02024
OG0000731	Prah.g_01932	Syac.g_02011
OG0000732	Prah.g_00054	Syac.g_00051
OG0000733	Prah.g_02532	Syac.g_02386
OG0000734	Prah.g_01905	Syac.g_00388
OG0000735	Prah.g_01340	Syac.g_00750
OG0000736	Prah.g_01339	Syac.g_00751
OG0000737	Prah.g_01338	Syac.g_00752
OG0000738	Prah.g_01331	Syac.g_00757
OG0000739	Prah.g_01329	Syac.g_00762
OG0000740	Prah.g_01328	Syac.g_00763
OG0000741	Prah.g_01325	Syac.g_00766
OG0000742	Prah.g_01323	Syac.g_00768
OG0000743	Prah.g_01321	Syac.g_00770
OG0000744	Prah.g_01320	Syac.g_00771
OG0000745	Prah.g_01318	Syac.g_00773
OG0000746	Prah.g_01316	Syac.g_00776
OG0000747	Prah.g_01315	Syac.g_00777
OG0000748	Prah.g_01304	Syac.g_00787
OG0000749	Prah.g_01303	Syac.g_00789
OG0000750	Prah.g_01302	Syac.g_00790
OG0000751	Prah.g_01297	Syac.g_00797
OG0000752	Prah.g_01295	Syac.g_00799
OG0000753	Prah.g_01292	Syac.g_00802
OG0000754	Prah.g_01262	Syac.g_01471
OG0000755	Prah.g_01255	Syac.g_01479
OG0000756	Prah.g_01254	Syac.g_01480
OG0000757	Prah.g_01247	Syac.g_01492
OG0000758	Prah.g_01246	Syac.g_01493
OG0000759	Prah.g_01245	Syac.g_01494
OG0000760	Prah.g_01244	Syac.g_01495
OG0000761	Prah.g_01243	Syac.g_01496
OG0000762	Prah.g_01263	Syac.g_01498
OG0000763	Prah.g_01265	Syac.g_01500
OG0000764	Prah.g_01266	Syac.g_01501
OG0000765	Prah.g_01282	Syac.g_01515
OG0000766	Prah.g_01283	Syac.g_01516
OG0000767	Prah.g_01285	Syac.g_01518
OG0000768	Prah.g_01286	Syac.g_01519
OG0000769	Prah.g_01290	Syac.g_01521
OG0000770	Prah.g_01239	Syac.g_01524
OG0000771	Prah.g_00905	Syac.g_00873
OG0000772	Prah.g_01610	Syac.g_01569
OG0000773	Prah.g_01351	Syac.g_00741
OG0000774	Prah.g_01355	Syac.g_00737
OG0000775	Prah.g_01357	Syac.g_00735
OG0000776	Prah.g_01358	Syac.g_00734
OG0000777	Prah.g_01359	Syac.g_00733
OG0000778	Prah.g_01360	Syac.g_00732
OG0000779	Prah.g_01365	Syac.g_00727
OG0000780	Prah.g_01368	Syac.g_00723
OG0000781	Prah.g_01372	Syac.g_00719
OG0000782	Prah.g_01373	Syac.g_00718
OG0000783	Prah.g_01374	Syac.g_00717
OG0000784	Prah.g_01375	Syac.g_00716
OG0000785	Prah.g_01377	Syac.g_00714
OG0000786	Prah.g_01380	Syac.g_01730
OG0000787	Prah.g_01381	Syac.g_01731
OG0000788	Prah.g_00224	Syac.g_00992
OG0000789	Prah.g_01183	Syac.g_01111
OG0000790	Prah.g_01580	Syac.g_01921
OG0000791	Prah.g_01582	Syac.g_01922
OG0000792	Prah.g_01583	Syac.g_01923
OG0000793	Prah.g_01587	Syac.g_01928
OG0000794	Prah.g_01588	Syac.g_01929
OG0000795	Prah.g_01589	Syac.g_01930
OG0000796	Prah.g_01593	Syac.g_01934
OG0000797	Prah.g_01594	Syac.g_01935
OG0000798	Prah.g_02131	Syac.g_02250
OG0000799	Prah.g_00435	Syac.g_01602
OG0000800	Prah.g_00434	Syac.g_01603
OG0000801	Prah.g_00433	Syac.g_01604
OG0000802	Prah.g_00427	Syac.g_01608
OG0000803	Prah.g_00423	Syac.g_01613
OG0000804	Prah.g_00421	Syac.g_01616
OG0000805	Prah.g_00419	Syac.g_01620
OG0000806	Prah.g_00417	Syac.g_01622
OG0000807	Prah.g_00415	Syac.g_01624
OG0000808	Prah.g_00414	Syac.g_01625
OG0000809	Prah.g_00410	Syac.g_01628
OG0000810	Prah.g_00409	Syac.g_01629
OG0000811	Prah.g_00403	Syac.g_01637
OG0000812	Prah.g_00401	Syac.g_01639
OG0000813	Prah.g_00400	Syac.g_01640
OG0000814	Prah.g_00398	Syac.g_01642
OG0000815	Prah.g_00397	Syac.g_01643
OG0000816	Prah.g_00395	Syac.g_01645
OG0000817	Prah.g_00394	Syac.g_01646
OG0000818	Prah.g_00386	Syac.g_01652
OG0000819	Prah.g_00385	Syac.g_01653
OG0000820	Prah.g_00384	Syac.g_01654
OG0000821	Prah.g_00379	Syac.g_01659
OG0000822	Prah.g_00376	Syac.g_01661
OG0000823	Prah.g_00374	Syac.g_01662
OG0000824	Prah.g_00370	Syac.g_01666
OG0000825	Prah.g_00369	Syac.g_01667
OG0000826	Prah.g_00368	Syac.g_01668
OG0000827	Prah.g_00367	Syac.g_01669
OG0000828	Prah.g_00364	Syac.g_01672
OG0000829	Prah.g_00363	Syac.g_01673
OG0000830	Prah.g_00362	Syac.g_01674
OG0000831	Prah.g_00360	Syac.g_01676
OG0000832	Prah.g_01615	Syac.g_00623
OG0000833	Prah.g_01623	Syac.g_00613
OG0000834	Prah.g_01624	Syac.g_00610
OG0000835	Prah.g_01625	Syac.g_00609
OG0000836	Prah.g_01627	Syac.g_00605
OG0000837	Prah.g_01628	Syac.g_00604
OG0000838	Prah.g_01632	Syac.g_00600
OG0000839	Prah.g_01633	Syac.g_00599
OG0000840	Prah.g_01634	Syac.g_00598
OG0000841	Prah.g_01635	Syac.g_00597
OG0000842	Prah.g_01636	Syac.g_00596
OG0000843	Prah.g_01637	Syac.g_00595
OG0000844	Prah.g_01639	Syac.g_00593
OG0000845	Prah.g_01640	Syac.g_00592
OG0000846	Prah.g_01641	Syac.g_00591
OG0000847	Prah.g_01642	Syac.g_00590
OG0000848	Prah.g_01643	Syac.g_00588
OG0000849	Prah.g_01644	Syac.g_00587
OG0000850	Prah.g_01645	Syac.g_00585
OG0000851	Prah.g_01648	Syac.g_00573
OG0000852	Prah.g_01649	Syac.g_00572
OG0000853	Prah.g_01653	Syac.g_00568
OG0000854	Prah.g_01655	Syac.g_00566
OG0000855	Prah.g_01656	Syac.g_00565
OG0000856	Prah.g_00515	Syac.g_00964
OG0000857	Prah.g_00651	Syac.g_01323
OG0000858	Prah.g_01667	Syac.g_00559
OG0000859	Prah.g_01668	Syac.g_00558
OG0000860	Prah.g_01678	Syac.g_00542
OG0000861	Prah.g_01679	Syac.g_00541
OG0000862	Prah.g_01681	Syac.g_00540
OG0000863	Prah.g_01685	Syac.g_00538
OG0000864	Prah.g_01687	Syac.g_00537
OG0000865	Prah.g_01688	Syac.g_00533
OG0000866	Prah.g_01689	Syac.g_00532
OG0000867	Prah.g_01690	Syac.g_00531
OG0000868	Prah.g_01692	Syac.g_00529
OG0000869	Prah.g_01695	Syac.g_00524
OG0000870	Prah.g_01700	Syac.g_00519
OG0000871	Prah.g_01701	Syac.g_00518
OG0000872	Prah.g_01703	Syac.g_00510
OG0000873	Prah.g_01707	Syac.g_00507
OG0000874	Prah.g_01711	Syac.g_00512
OG0000875	Prah.g_01713	Syac.g_00505
OG0000876	Prah.g_01714	Syac.g_00675
OG0000877	Prah.g_01717	Syac.g_00671
OG0000878	Prah.g_01718	Syac.g_00670
OG0000879	Prah.g_01719	Syac.g_00669
OG0000880	Prah.g_01720	Syac.g_00668
OG0000881	Prah.g_01728	Syac.g_00664
OG0000882	Prah.g_01733	Syac.g_00659
OG0000883	Prah.g_01736	Syac.g_00656
OG0000884	Prah.g_01738	Syac.g_00654
OG0000885	Prah.g_01739	Syac.g_00653
OG0000886	Prah.g_01740	Syac.g_00652
OG0000887	Prah.g_01741	Syac.g_00651
OG0000888	Prah.g_01743	Syac.g_00649
OG0000889	Prah.g_01745	Syac.g_00647
OG0000890	Prah.g_01759	Syac.g_00642
OG0000891	Prah.g_01760	Syac.g_00641
OG0000892	Prah.g_01762	Syac.g_00638
OG0000893	Prah.g_02073	Syac.g_02193
OG0000894	Prah.g_02070	Syac.g_02189
OG0000895	Prah.g_02066	Syac.g_02185
OG0000896	Prah.g_02065	Syac.g_02184
OG0000897	Prah.g_02063	Syac.g_02182
OG0000898	Prah.g_02062	Syac.g_02181
OG0000899	Prah.g_02061	Syac.g_02180
OG0000900	Prah.g_02060	Syac.g_02179
OG0000901	Prah.g_02056	Syac.g_02174
OG0000902	Prah.g_02054	Syac.g_02172
OG0000903	Prah.g_02041	Syac.g_02140
OG0000904	Prah.g_02046	Syac.g_02145
OG0000905	Prah.g_02048	Syac.g_02148
OG0000906	Prah.g_02050	Syac.g_02150
OG0000907	Prah.g_02039	Syac.g_02138
OG0000908	Prah.g_02036	Syac.g_02135
OG0000909	Prah.g_02035	Syac.g_02134
OG0000910	Prah.g_02034	Syac.g_02133
OG0000911	Prah.g_02032	Syac.g_02131
OG0000912	Prah.g_02031	Syac.g_02130
OG0000913	Prah.g_02030	Syac.g_02129
OG0000914	Prah.g_02029	Syac.g_02128
OG0000915	Prah.g_02028	Syac.g_02127
OG0000916	Prah.g_02027	Syac.g_02126
OG0000917	Prah.g_02026	Syac.g_02125
OG0000918	Prah.g_02025	Syac.g_02124
OG0000919	Prah.g_02024	Syac.g_02123
OG0000920	Prah.g_02023	Syac.g_02122
OG0000921	Prah.g_02022	Syac.g_02121
OG0000922	Prah.g_02021	Syac.g_02120
OG0000923	Prah.g_02017	Syac.g_02116
OG0000924	Prah.g_02016	Syac.g_02115
OG0000925	Prah.g_02015	Syac.g_02114
OG0000926	Prah.g_02014	Syac.g_02113
OG0000927	Prah.g_02012	Syac.g_02111
OG0000928	Prah.g_02011	Syac.g_02110
OG0000929	Prah.g_02010	Syac.g_02109
OG0000930	Prah.g_02009	Syac.g_02108
OG0000931	Prah.g_02008	Syac.g_02107
OG0000932	Prah.g_02007	Syac.g_02106
OG0000933	Prah.g_02002	Syac.g_02101
OG0000934	Prah.g_02000	Syac.g_02099
OG0000935	Prah.g_01999	Syac.g_02098
OG0000936	Prah.g_01998	Syac.g_02097
OG0000937	Prah.g_01997	Syac.g_02096
OG0000938	Prah.g_01994	Syac.g_02092
OG0000939	Prah.g_01993	Syac.g_02091
OG0000940	Prah.g_01985	Syac.g_02084
OG0000941	Prah.g_01983	Syac.g_02082
OG0000942	Prah.g_01981	Syac.g_02080
OG0000943	Prah.g_01980	Syac.g_02079
OG0000944	Prah.g_01978	Syac.g_02077
OG0000945	Prah.g_01977	Syac.g_02075
OG0000946	Prah.g_01966	Syac.g_02071
OG0000947	Prah.g_01963	Syac.g_02068
OG0000948	Prah.g_01962	Syac.g_02067
OG0000949	Prah.g_01958	Syac.g_00205
OG0000950	Prah.g_02231	Syac.g_00193
OG0000951	Prah.g_02236	Syac.g_00188
OG0000952	Prah.g_02241	Syac.g_00183
OG0000953	Prah.g_02245	Syac.g_00177
OG0000954	Prah.g_00167	Syac.g_00172
OG0000955	Prah.g_00166	Syac.g_00171
OG0000956	Prah.g_00164	Syac.g_00169
OG0000957	Prah.g_00152	Syac.g_00158
OG0000958	Prah.g_00151	Syac.g_00157
OG0000959	Prah.g_00146	Syac.g_00153
OG0000960	Prah.g_00145	Syac.g_00152
OG0000961	Prah.g_00136	Syac.g_00147
OG0000962	Prah.g_00134	Syac.g_00145
OG0000963	Prah.g_00129	Syac.g_00140
OG0000964	Prah.g_00128	Syac.g_00139
OG0000965	Prah.g_00127	Syac.g_00138
OG0000966	Prah.g_00086	Syac.g_00107
OG0000967	Prah.g_00079	Syac.g_00075
OG0000968	Prah.g_00076	Syac.g_00080
OG0000969	Prah.g_00074	Syac.g_00078
OG0000970	Prah.g_00073	Syac.g_00077
OG0000971	Prah.g_00071	Syac.g_00067
OG0000972	Prah.g_00070	Syac.g_00066
OG0000973	Prah.g_00068	Syac.g_00065
OG0000974	Prah.g_00067	Syac.g_00064
OG0000975	Prah.g_00066	Syac.g_00063
OG0000976	Prah.g_00065	Syac.g_00062
OG0000977	Prah.g_00063	Syac.g_00059
OG0000978	Prah.g_00062	Syac.g_00058
OG0000979	Prah.g_00059	Syac.g_00055
OG0000980	Prah.g_00055	Syac.g_00052
OG0000981	Prah.g_00052	Syac.g_00049
OG0000982	Prah.g_02491	Syac.g_02354
OG0000983	Prah.g_02492	Syac.g_02355
OG0000984	Prah.g_02493	Syac.g_02356
OG0000985	Prah.g_02497	Syac.g_02359
OG0000986	Prah.g_02499	Syac.g_02363
OG0000987	Prah.g_02501	Syac.g_02365
OG0000988	Prah.g_02505	Syac.g_02370
OG0000989	Prah.g_02513	Syac.g_02379
OG0000990	Prah.g_02536	Syac.g_02397
OG0000991	Prah.g_02540	Syac.g_02400
OG0000992	Prah.g_02543	Syac.g_02402
OG0000993	Prah.g_02544	Syac.g_02403
OG0000994	Prah.g_02547	Syac.g_02405
OG0000995	Prah.g_02552	Syac.g_02410
OG0000996	Prah.g_02565	Syac.g_02454
OG0000997	Prah.g_02574	Syac.g_02464
OG0000998	Prah.g_02576	Syac.g_02466
OG0000999	Prah.g_02577	Syac.g_02467
OG0001000	Prah.g_02580	Syac.g_02470
OG0001001	Prah.g_02584	Syac.g_02475
OG0001002	Prah.g_02591	Syac.g_02481
OG0001003	Prah.g_02593	Syac.g_02483
OG0001004	Prah.g_02594	Syac.g_02484
OG0001005	Prah.g_02596	Syac.g_02485
OG0001006	Prah.g_02602	Syac.g_02492
OG0001007	Prah.g_02604	Syac.g_02494
OG0001008	Prah.g_00231	Syac.g_00693
OG0001009	Prah.g_00033	Syac.g_00030
OG0001010	Prah.g_00034	Syac.g_00031
OG0001011	Prah.g_00036	Syac.g_00032
OG0001012	Prah.g_02488	Syac.g_02351
OG0001013	Prah.g_02466	Syac.g_02337
OG0001014	Prah.g_02454	Syac.g_02333
OG0001015	Prah.g_02453	Syac.g_02332
OG0001016	Prah.g_01843	Syac.g_00446
OG0001017	Prah.g_01849	Syac.g_00440
OG0001018	Prah.g_01851	Syac.g_00438
OG0001019	Prah.g_01867	Syac.g_00422
OG0001020	Prah.g_01873	Syac.g_00417
OG0001021	Prah.g_01877	Syac.g_00413
OG0001022	Prah.g_01882	Syac.g_00410
OG0001023	Prah.g_01883	Syac.g_00409
OG0001024	Prah.g_01887	Syac.g_00405
OG0001025	Prah.g_01894	Syac.g_00399
OG0001026	Prah.g_01908	Syac.g_00386
OG0001027	Prah.g_00195	Syac.g_00380
OG0001028	Prah.g_00193	Syac.g_00378
OG0001029	Prah.g_00191	Syac.g_00376
OG0001030	Prah.g_02257	Syac.g_00356
OG0001031	Prah.g_02336	Syac.g_02266
OG0001032	Prah.g_02339	Syac.g_02268
OG0001033	Prah.g_02372	Syac.g_02298
OG0001034	Prah.g_01779	Syac.g_01968
OG0001036	Prah.g_02103	Syac.g_02221
OG0001037	Prah.g_02105	Syac.g_02223
OG0001038	Prah.g_02132	Syac.g_02251
OG0001039	Prah.g_02135	Syac.g_02254
OG0001040	Prah.g_02138	Syac.g_00292
OG0001041	Prah.g_02143	Syac.g_00287
OG0001042	Prah.g_02168	Syac.g_00258
OG0001043	Prah.g_02170	Syac.g_00254
OG0001044	Prah.g_01941	Syac.g_02021
OG0001045	Prah.g_01929	Syac.g_02008
OG0001046	Prah.g_01661	Syac.g_01207
OG0001047	Prah.g_00233	Syac.g_00695
OG0001048	Prah.g_00234	Syac.g_00696
OG0001049	Prah.g_00237	Syac.g_00703
OG0001050	Prah.g_00238	Syac.g_00704
OG0001051	Prah.g_00239	Syac.g_00705
OG0001052	Prah.g_00308	Syac.g_01704
OG0001053	Prah.g_01563	Syac.g_01901
OG0001054	Prah.g_01545	Syac.g_01884
OG0001055	Prah.g_01524	Syac.g_01863
OG0001056	Prah.g_01496	Syac.g_01831
OG0001057	Prah.g_01482	Syac.g_01825
OG0001058	Prah.g_01468	Syac.g_01810
OG0001059	Prah.g_01464	Syac.g_01806
OG0001060	Prah.g_01458	Syac.g_01799
OG0001061	Prah.g_01440	Syac.g_01779
OG0001062	Prah.g_01438	Syac.g_01777
OG0001063	Prah.g_01434	Syac.g_01773
OG0001064	Prah.g_01433	Syac.g_01772
OG0001065	Prah.g_01432	Syac.g_01771
OG0001066	Prah.g_01431	Syac.g_01770
OG0001067	Prah.g_01430	Syac.g_01769
OG0001068	Prah.g_01429	Syac.g_01768
OG0001069	Prah.g_01428	Syac.g_01767
OG0001070	Prah.g_01424	Syac.g_01764
OG0001071	Prah.g_01423	Syac.g_01763
OG0001072	Prah.g_01418	Syac.g_01758
OG0001074	Prah.g_00532	Syac.g_00945
OG0001075	Prah.g_00531	Syac.g_00946
OG0001076	Prah.g_00523	Syac.g_00956
OG0001077	Prah.g_00513	Syac.g_00967
OG0001078	Prah.g_00500	Syac.g_00980
OG0001079	Prah.g_00482	Syac.g_00993
OG0001080	Prah.g_00472	Syac.g_01092
OG0001081	Prah.g_00465	Syac.g_01432
OG0001082	Prah.g_00464	Syac.g_01431
OG0001083	Prah.g_00456	Syac.g_01424
OG0001084	Prah.g_00455	Syac.g_01423
OG0001085	Prah.g_00444	Syac.g_01412
OG0001086	Prah.g_00442	Syac.g_01410
OG0001087	Prah.g_00968	Syac.g_00923
OG0001088	Prah.g_00972	Syac.g_00920
OG0001089	Prah.g_01025	Syac.g_00896
OG0001090	Prah.g_00886	Syac.g_01286
OG0001091	Prah.g_00884	Syac.g_01284
OG0001092	Prah.g_00882	Syac.g_01282
OG0001093	Prah.g_00878	Syac.g_01276
OG0001094	Prah.g_00673	Syac.g_01347
OG0001095	Prah.g_00654	Syac.g_01326
OG0001096	Prah.g_00637	Syac.g_01310
OG0001097	Prah.g_00593	Syac.g_00834
OG0001098	Prah.g_00743	Syac.g_01096
OG0001099	Prah.g_00192	Syac.g_00377
OG0001100	Prah.g_00740	Syac.g_01402
OG0001101	Prah.g_00739	Syac.g_01401
OG0001102	Prah.g_00736	Syac.g_01398
OG0001103	Prah.g_00734	Syac.g_01395
OG0001104	Prah.g_00684	Syac.g_01364
OG0001105	Prah.g_00689	Syac.g_01360
OG0001106	Prah.g_00784	Syac.g_01166
OG0001107	Prah.g_00794	Syac.g_01180
OG0001108	Prah.g_00801	Syac.g_01188
OG0001109	Prah.g_00803	Syac.g_01190
OG0001110	Prah.g_00806	Syac.g_01192
OG0001111	Prah.g_00808	Syac.g_01194
OG0001112	Prah.g_00810	Syac.g_01196
OG0001113	Prah.g_00811	Syac.g_01197
OG0001114	Prah.g_00812	Syac.g_01198
OG0001115	Prah.g_00814	Syac.g_01202
OG0001116	Prah.g_00815	Syac.g_01204
OG0001117	Prah.g_00816	Syac.g_01205
OG0001118	Prah.g_00817	Syac.g_01206
OG0001119	Prah.g_00818	Syac.g_01208
OG0001120	Prah.g_00821	Syac.g_01213
OG0001122	Prah.g_00849	Syac.g_01238
OG0001123	Prah.g_00856	Syac.g_01245
OG0001124	Prah.g_00858	Syac.g_01247
OG0001125	Prah.g_00860	Syac.g_01249
OG0001126	Prah.g_00903	Syac.g_00870
OG0001127	Prah.g_00904	Syac.g_00871
OG0001128	Prah.g_00907	Syac.g_00875
OG0001129	Prah.g_00908	Syac.g_00877
OG0001130	Prah.g_00909	Syac.g_00878
OG0001131	Prah.g_00893	Syac.g_01382
OG0001132	Prah.g_00539	Syac.g_01062
OG0001133	Prah.g_00521	Syac.g_00958
OG0001134	Prah.g_02524	Syac.g_01466
OG0001135	Prah.g_02526	Syac.g_01464
OG0001136	Prah.g_01324	Syac.g_00767
OG0001137	Prah.g_01305	Syac.g_00786
OG0001138	Prah.g_01253	Syac.g_01486
OG0001139	Prah.g_01251	Syac.g_01488
OG0001140	Prah.g_01250	Syac.g_01489
OG0001141	Prah.g_01249	Syac.g_01490
OG0001142	Prah.g_01248	Syac.g_01491
OG0001143	Prah.g_01264	Syac.g_01499
OG0001144	Prah.g_01273	Syac.g_01508
OG0001145	Prah.g_01353	Syac.g_00740
OG0001146	Prah.g_01369	Syac.g_00722
OG0001147	Prah.g_00323	Syac.g_01689
OG0001148	Prah.g_01577	Syac.g_01918
OG0001149	Prah.g_01578	Syac.g_01919
OG0001150	Prah.g_01579	Syac.g_01920
OG0001151	Prah.g_01591	Syac.g_01932
OG0001152	Prah.g_01592	Syac.g_01933
OG0001153	Prah.g_00366	Syac.g_01670
OG0001154	Prah.g_00365	Syac.g_01671
OG0001155	Prah.g_01617	Syac.g_00621
OG0001156	Prah.g_01620	Syac.g_00618
OG0001157	Prah.g_00538	Syac.g_00617
OG0001158	Prah.g_01621	Syac.g_00616
OG0001159	Prah.g_01622	Syac.g_00615
OG0001160	Prah.g_01651	Syac.g_00570
OG0001161	Prah.g_00541	Syac.g_02385
OG0001162	Prah.g_01050	Syac.g_01307
OG0001163	Prah.g_01665	Syac.g_00562
OG0001164	Prah.g_01670	Syac.g_00556
OG0001165	Prah.g_01673	Syac.g_00551
OG0001166	Prah.g_01699	Syac.g_00520
OG0001167	Prah.g_01725	Syac.g_00667
OG0001168	Prah.g_01727	Syac.g_00665
OG0001169	Prah.g_01729	Syac.g_00663
OG0001170	Prah.g_01731	Syac.g_00661
OG0001171	Prah.g_01742	Syac.g_00650
OG0001172	Prah.g_02068	Syac.g_02187
OG0001173	Prah.g_02067	Syac.g_02186
OG0001174	Prah.g_02059	Syac.g_02178
OG0001175	Prah.g_02058	Syac.g_02177
