Orthogroup	Prbi	Praw
OG0000533	Prbi.g_00491	Praw.g_00660
OG0000534	Prbi.g_00492	Praw.g_00659
OG0000535	Prbi.g_00493	Praw.g_00658
OG0000536	Prbi.g_00494	Praw.g_00657
OG0000537	Prbi.g_00495	Praw.g_00656
OG0000538	Prbi.g_00503	Praw.g_00648
OG0000539	Prbi.g_00504	Praw.g_00647
OG0000540	Prbi.g_00505	Praw.g_00646
OG0000541	Prbi.g_00506	Praw.g_00645
OG0000542	Prbi.g_00508	Praw.g_00643
OG0000543	Prbi.g_00510	Praw.g_00641
OG0000544	Prbi.g_00511	Praw.g_00640
OG0000545	Prbi.g_00513	Praw.g_00638
OG0000546	Prbi.g_00516	Praw.g_00635
OG0000547	Prbi.g_00518	Praw.g_00633
OG0000548	Prbi.g_00519	Praw.g_00632
OG0000549	Prbi.g_00521	Praw.g_00630
OG0000550	Prbi.g_00526	Praw.g_00625
OG0000551	Prbi.g_00530	Praw.g_00621
OG0000552	Prbi.g_00531	Praw.g_00620
OG0000553	Prbi.g_00532	Praw.g_00619
OG0000554	Prbi.g_00537	Praw.g_00614
OG0000555	Prbi.g_00545	Praw.g_00606
OG0000556	Prbi.g_00547	Praw.g_00604
OG0000557	Prbi.g_00548	Praw.g_00603
OG0000558	Prbi.g_00550	Praw.g_00601
OG0000559	Prbi.g_00554	Praw.g_00597
OG0000560	Prbi.g_00557	Praw.g_00594
OG0000561	Prbi.g_00558	Praw.g_00593
OG0000562	Prbi.g_00559	Praw.g_00592
OG0000563	Prbi.g_00560	Praw.g_00591
OG0000564	Prbi.g_00561	Praw.g_00590
OG0000565	Prbi.g_00564	Praw.g_00587
OG0000566	Prbi.g_00566	Praw.g_00585
OG0000567	Prbi.g_00570	Praw.g_00581
OG0000568	Prbi.g_00571	Praw.g_00580
OG0000569	Prbi.g_00572	Praw.g_00579
OG0000570	Prbi.g_00573	Praw.g_00578
OG0000571	Prbi.g_00575	Praw.g_00576
OG0000572	Prbi.g_00588	Praw.g_01933
OG0000573	Prbi.g_00594	Praw.g_01938
OG0000574	Prbi.g_00595	Praw.g_01939
OG0000575	Prbi.g_00599	Praw.g_01943
OG0000576	Prbi.g_00601	Praw.g_01945
OG0000577	Prbi.g_00602	Praw.g_01946
OG0000578	Prbi.g_00603	Praw.g_01947
OG0000579	Prbi.g_00604	Praw.g_01948
OG0000580	Prbi.g_00605	Praw.g_01949
OG0000581	Prbi.g_00607	Praw.g_00141
OG0000582	Prbi.g_00610	Praw.g_00144
OG0000583	Prbi.g_00611	Praw.g_00145
OG0000584	Prbi.g_00612	Praw.g_00146
OG0000585	Prbi.g_00614	Praw.g_00148
OG0000586	Prbi.g_00615	Praw.g_00149
OG0000587	Prbi.g_00616	Praw.g_00150
OG0000588	Prbi.g_00620	Praw.g_00154
OG0000589	Prbi.g_00623	Praw.g_00157
OG0000590	Prbi.g_00624	Praw.g_00158
OG0000591	Prbi.g_00627	Praw.g_00161
OG0000592	Prbi.g_00628	Praw.g_00162
OG0000593	Prbi.g_00635	Praw.g_00168
OG0000594	Prbi.g_00636	Praw.g_00169
OG0000595	Prbi.g_00637	Praw.g_01888
OG0000596	Prbi.g_00641	Praw.g_01884
OG0000597	Prbi.g_00643	Praw.g_01882
OG0000598	Prbi.g_00644	Praw.g_01881
OG0000599	Prbi.g_00647	Praw.g_01878
OG0000600	Prbi.g_00648	Praw.g_01877
OG0000601	Prbi.g_00649	Praw.g_01876
OG0000602	Prbi.g_00651	Praw.g_01874
OG0000603	Prbi.g_00652	Praw.g_01873
OG0000604	Prbi.g_00653	Praw.g_01872
OG0000605	Prbi.g_00654	Praw.g_01871
OG0000606	Prbi.g_00657	Praw.g_01868
OG0000607	Prbi.g_00660	Praw.g_01865
OG0000608	Prbi.g_00661	Praw.g_01864
OG0000609	Prbi.g_00662	Praw.g_01863
OG0000610	Prbi.g_00667	Praw.g_01858
OG0000611	Prbi.g_00670	Praw.g_01855
OG0000612	Prbi.g_00671	Praw.g_01854
OG0000613	Prbi.g_00676	Praw.g_01849
OG0000614	Prbi.g_00695	Praw.g_01830
OG0000615	Prbi.g_00704	Praw.g_01822
OG0000616	Prbi.g_00708	Praw.g_01818
OG0000617	Prbi.g_00751	Praw.g_01803
OG0000618	Prbi.g_00752	Praw.g_01802
OG0000619	Prbi.g_00753	Praw.g_01801
OG0000620	Prbi.g_00756	Praw.g_01798
OG0000621	Prbi.g_00757	Praw.g_01797
OG0000622	Prbi.g_00758	Praw.g_01796
OG0000623	Prbi.g_00759	Praw.g_01795
OG0000624	Prbi.g_00760	Praw.g_01794
OG0000625	Prbi.g_00761	Praw.g_01793
OG0000626	Prbi.g_00762	Praw.g_01792
OG0000627	Prbi.g_00763	Praw.g_01791
OG0000628	Prbi.g_00764	Praw.g_01790
OG0000629	Prbi.g_00765	Praw.g_01789
OG0000630	Prbi.g_00768	Praw.g_01786
OG0000631	Prbi.g_00838	Praw.g_01706
OG0000632	Prbi.g_00839	Praw.g_01705
OG0000633	Prbi.g_00840	Praw.g_01704
OG0000634	Prbi.g_00843	Praw.g_01701
OG0000635	Prbi.g_00844	Praw.g_01700
OG0000636	Prbi.g_00846	Praw.g_01698
OG0000637	Prbi.g_00848	Praw.g_01696
OG0000638	Prbi.g_00849	Praw.g_01695
OG0000639	Prbi.g_00850	Praw.g_01694
OG0000640	Prbi.g_00851	Praw.g_01693
OG0000641	Prbi.g_00855	Praw.g_01689
OG0000642	Prbi.g_00856	Praw.g_01688
OG0000643	Prbi.g_00857	Praw.g_01687
OG0000644	Prbi.g_00858	Praw.g_01686
OG0000645	Prbi.g_00859	Praw.g_01685
OG0000646	Prbi.g_00861	Praw.g_01683
OG0000647	Prbi.g_00862	Praw.g_01682
OG0000648	Prbi.g_00864	Praw.g_01680
OG0000649	Prbi.g_00865	Praw.g_01679
OG0000650	Prbi.g_00866	Praw.g_01678
OG0000651	Prbi.g_00867	Praw.g_01677
OG0000652	Prbi.g_00868	Praw.g_01676
OG0000653	Prbi.g_00870	Praw.g_01674
OG0000654	Prbi.g_00871	Praw.g_01673
OG0000655	Prbi.g_00872	Praw.g_01672
OG0000656	Prbi.g_00875	Praw.g_01669
OG0000657	Prbi.g_00883	Praw.g_01663
OG0000658	Prbi.g_00884	Praw.g_01662
OG0000659	Prbi.g_00885	Praw.g_01661
OG0000660	Prbi.g_00889	Praw.g_01657
OG0000661	Prbi.g_00891	Praw.g_01655
OG0000662	Prbi.g_00893	Praw.g_01653
OG0000663	Prbi.g_00895	Praw.g_01651
OG0000664	Prbi.g_00896	Praw.g_01650
OG0000665	Prbi.g_00900	Praw.g_01646
OG0000666	Prbi.g_00901	Praw.g_01645
OG0000667	Prbi.g_00905	Praw.g_01641
OG0000668	Prbi.g_00934	Praw.g_01611
OG0000669	Prbi.g_00942	Praw.g_01605
OG0000670	Prbi.g_00944	Praw.g_01603
OG0000671	Prbi.g_00946	Praw.g_01601
OG0000672	Prbi.g_00949	Praw.g_01599
OG0000673	Prbi.g_00952	Praw.g_01596
OG0000674	Prbi.g_00954	Praw.g_01594
OG0000675	Prbi.g_00955	Praw.g_01593
OG0000676	Prbi.g_00957	Praw.g_01591
OG0000677	Prbi.g_00958	Praw.g_01590
OG0000678	Prbi.g_00960	Praw.g_01588
OG0000679	Prbi.g_00964	Praw.g_01584
OG0000680	Prbi.g_00965	Praw.g_01583
OG0000681	Prbi.g_00968	Praw.g_01581
OG0000682	Prbi.g_00969	Praw.g_01580
OG0000683	Prbi.g_00970	Praw.g_01579
OG0000684	Prbi.g_00971	Praw.g_01577
OG0000685	Prbi.g_00973	Praw.g_01575
OG0000686	Prbi.g_00974	Praw.g_01574
OG0000687	Prbi.g_00975	Praw.g_01573
OG0000688	Prbi.g_00978	Praw.g_01570
OG0000689	Prbi.g_00979	Praw.g_01569
OG0000690	Prbi.g_00980	Praw.g_01568
OG0000691	Prbi.g_00981	Praw.g_01567
OG0000692	Prbi.g_00983	Praw.g_01565
OG0000693	Prbi.g_00984	Praw.g_01564
OG0000694	Prbi.g_00985	Praw.g_01563
OG0000695	Prbi.g_00987	Praw.g_01561
OG0000696	Prbi.g_00988	Praw.g_01560
OG0000697	Prbi.g_00989	Praw.g_01559
OG0000698	Prbi.g_00992	Praw.g_01556
OG0000699	Prbi.g_00993	Praw.g_01555
OG0000700	Prbi.g_00994	Praw.g_01554
OG0000701	Prbi.g_00995	Praw.g_01553
OG0000702	Prbi.g_00997	Praw.g_01551
OG0000703	Prbi.g_00998	Praw.g_01550
OG0000704	Prbi.g_00999	Praw.g_01549
OG0000705	Prbi.g_01003	Praw.g_01545
OG0000706	Prbi.g_01004	Praw.g_01544
OG0000707	Prbi.g_01005	Praw.g_01543
OG0000708	Prbi.g_01006	Praw.g_01542
OG0000709	Prbi.g_01010	Praw.g_01538
OG0000710	Prbi.g_01013	Praw.g_01535
OG0000711	Prbi.g_01030	Praw.g_01518
OG0000712	Prbi.g_01032	Praw.g_01516
OG0000713	Prbi.g_01033	Praw.g_01515
OG0000714	Prbi.g_01034	Praw.g_01514
OG0000715	Prbi.g_01036	Praw.g_01512
OG0000716	Prbi.g_01038	Praw.g_01510
OG0000717	Prbi.g_01039	Praw.g_01509
OG0000718	Prbi.g_01055	Praw.g_01498
OG0000719	Prbi.g_01057	Praw.g_01496
OG0000720	Prbi.g_01066	Praw.g_01487
OG0000721	Prbi.g_01068	Praw.g_01485
OG0000722	Prbi.g_01069	Praw.g_01484
OG0000723	Prbi.g_01072	Praw.g_01481
OG0000724	Prbi.g_01081	Praw.g_01472
OG0000725	Prbi.g_01087	Praw.g_01466
OG0000726	Prbi.g_01088	Praw.g_01465
OG0000727	Prbi.g_01089	Praw.g_01464
OG0000728	Prbi.g_01091	Praw.g_01462
OG0000729	Prbi.g_01138	Praw.g_01416
OG0000730	Prbi.g_01142	Praw.g_00172
OG0000731	Prbi.g_01146	Praw.g_00176
OG0000732	Prbi.g_01155	Praw.g_00183
OG0000733	Prbi.g_01175	Praw.g_00202
OG0000734	Prbi.g_01192	Praw.g_00219
OG0000735	Prbi.g_01194	Praw.g_00221
OG0000736	Prbi.g_01195	Praw.g_00222
OG0000737	Prbi.g_01196	Praw.g_00223
OG0000738	Prbi.g_01200	Praw.g_00227
OG0000739	Prbi.g_01201	Praw.g_00228
OG0000740	Prbi.g_01202	Praw.g_00229
OG0000741	Prbi.g_01203	Praw.g_00230
OG0000742	Prbi.g_01206	Praw.g_00233
OG0000743	Prbi.g_01208	Praw.g_00235
OG0000744	Prbi.g_01209	Praw.g_00236
OG0000745	Prbi.g_01210	Praw.g_00237
OG0000746	Prbi.g_01212	Praw.g_00239
OG0000747	Prbi.g_01213	Praw.g_00240
OG0000748	Prbi.g_01216	Praw.g_00243
OG0000749	Prbi.g_01217	Praw.g_00244
OG0000750	Prbi.g_01218	Praw.g_00245
OG0000751	Prbi.g_01220	Praw.g_00247
OG0000752	Prbi.g_01222	Praw.g_00249
OG0000753	Prbi.g_01225	Praw.g_00252
OG0000754	Prbi.g_01228	Praw.g_00255
OG0000755	Prbi.g_01231	Praw.g_00258
OG0000756	Prbi.g_01232	Praw.g_00259
OG0000757	Prbi.g_01238	Praw.g_00265
OG0000758	Prbi.g_01239	Praw.g_00266
OG0000759	Prbi.g_01240	Praw.g_00267
OG0000760	Prbi.g_01241	Praw.g_00268
OG0000761	Prbi.g_01242	Praw.g_00269
OG0000762	Prbi.g_01243	Praw.g_00270
OG0000763	Prbi.g_01245	Praw.g_00272
OG0000764	Prbi.g_01246	Praw.g_00273
OG0000765	Prbi.g_01255	Praw.g_00282
OG0000766	Prbi.g_01256	Praw.g_00283
OG0000767	Prbi.g_01258	Praw.g_00285
OG0000768	Prbi.g_01259	Praw.g_00286
OG0000769	Prbi.g_01261	Praw.g_00288
OG0000770	Prbi.g_01263	Praw.g_00290
OG0000771	Prbi.g_01277	Praw.g_00904
OG0000772	Prbi.g_01363	Praw.g_00954
OG0000773	Prbi.g_01382	Praw.g_00970
OG0000774	Prbi.g_01384	Praw.g_00972
OG0000775	Prbi.g_01386	Praw.g_00976
OG0000776	Prbi.g_01387	Praw.g_00977
OG0000777	Prbi.g_01388	Praw.g_00978
OG0000778	Prbi.g_01389	Praw.g_00979
OG0000779	Prbi.g_01393	Praw.g_00983
OG0000780	Prbi.g_01394	Praw.g_00984
OG0000781	Prbi.g_01397	Praw.g_00987
OG0000782	Prbi.g_01398	Praw.g_00988
OG0000783	Prbi.g_01399	Praw.g_00989
OG0000784	Prbi.g_01400	Praw.g_00990
OG0000785	Prbi.g_01402	Praw.g_00992
OG0000786	Prbi.g_01404	Praw.g_00994
OG0000787	Prbi.g_01405	Praw.g_00995
OG0000788	Prbi.g_01426	Praw.g_01002
OG0000789	Prbi.g_01429	Praw.g_01006
OG0000790	Prbi.g_01444	Praw.g_01021
OG0000791	Prbi.g_01446	Praw.g_01023
OG0000792	Prbi.g_01447	Praw.g_01024
OG0000793	Prbi.g_01450	Praw.g_01027
OG0000794	Prbi.g_01451	Praw.g_01028
OG0000795	Prbi.g_01452	Praw.g_01029
OG0000796	Prbi.g_01456	Praw.g_01033
OG0000797	Prbi.g_01457	Praw.g_01034
OG0000799	Prbi.g_01571	Praw.g_01101
OG0000800	Prbi.g_01572	Praw.g_01100
OG0000801	Prbi.g_01573	Praw.g_01099
OG0000802	Prbi.g_01575	Praw.g_01097
OG0000803	Prbi.g_01577	Praw.g_01095
OG0000804	Prbi.g_01578	Praw.g_01094
OG0000805	Prbi.g_01580	Praw.g_01092
OG0000806	Prbi.g_01582	Praw.g_01090
OG0000807	Prbi.g_01583	Praw.g_01089
OG0000808	Prbi.g_01584	Praw.g_01088
OG0000809	Prbi.g_01587	Praw.g_01085
OG0000810	Prbi.g_01588	Praw.g_01084
OG0000811	Prbi.g_01594	Praw.g_01077
OG0000812	Prbi.g_01596	Praw.g_01075
OG0000813	Prbi.g_01597	Praw.g_00343
OG0000814	Prbi.g_01599	Praw.g_00345
OG0000815	Prbi.g_01600	Praw.g_00346
OG0000816	Prbi.g_01602	Praw.g_00348
OG0000817	Prbi.g_01603	Praw.g_00349
OG0000818	Prbi.g_01608	Praw.g_00354
OG0000819	Prbi.g_01609	Praw.g_00355
OG0000820	Prbi.g_01610	Praw.g_00356
OG0000821	Prbi.g_01613	Praw.g_00359
OG0000822	Prbi.g_01614	Praw.g_00360
OG0000823	Prbi.g_01615	Praw.g_00361
OG0000824	Prbi.g_01618	Praw.g_00364
OG0000825	Prbi.g_01619	Praw.g_00365
OG0000826	Prbi.g_01620	Praw.g_00366
OG0000827	Prbi.g_01621	Praw.g_00367
OG0000828	Prbi.g_01624	Praw.g_00371
OG0000829	Prbi.g_01625	Praw.g_00372
OG0000830	Prbi.g_01626	Praw.g_00373
OG0000831	Prbi.g_01628	Praw.g_00375
OG0000832	Prbi.g_01634	Praw.g_00381
OG0000833	Prbi.g_01642	Praw.g_00389
OG0000834	Prbi.g_01643	Praw.g_00390
OG0000835	Prbi.g_01644	Praw.g_00391
OG0000836	Prbi.g_01645	Praw.g_00392
OG0000837	Prbi.g_01646	Praw.g_00393
OG0000838	Prbi.g_01648	Praw.g_00395
OG0000839	Prbi.g_01649	Praw.g_00396
OG0000840	Prbi.g_01650	Praw.g_00397
OG0000841	Prbi.g_01651	Praw.g_00398
OG0000842	Prbi.g_01652	Praw.g_00399
OG0000843	Prbi.g_01653	Praw.g_00400
OG0000844	Prbi.g_01654	Praw.g_00401
OG0000845	Prbi.g_01655	Praw.g_00402
OG0000846	Prbi.g_01656	Praw.g_00403
OG0000847	Prbi.g_01657	Praw.g_00404
OG0000848	Prbi.g_01658	Praw.g_00405
OG0000849	Prbi.g_01659	Praw.g_00406
OG0000850	Prbi.g_01661	Praw.g_00408
OG0000851	Prbi.g_01662	Praw.g_00409
OG0000852	Prbi.g_01663	Praw.g_00410
OG0000853	Prbi.g_01667	Praw.g_00414
OG0000854	Prbi.g_01669	Praw.g_00416
OG0000855	Prbi.g_01670	Praw.g_00417
OG0000856	Prbi.g_01685	Praw.g_00430
OG0000857	Prbi.g_01711	Praw.g_00458
OG0000858	Prbi.g_01781	Praw.g_00509
OG0000859	Prbi.g_01782	Praw.g_00510
OG0000860	Prbi.g_01789	Praw.g_00517
OG0000861	Prbi.g_01790	Praw.g_00518
OG0000862	Prbi.g_01791	Praw.g_00519
OG0000863	Prbi.g_01793	Praw.g_00521
OG0000864	Prbi.g_01794	Praw.g_00522
OG0000865	Prbi.g_01795	Praw.g_00523
OG0000866	Prbi.g_01796	Praw.g_00524
OG0000867	Prbi.g_01797	Praw.g_00525
OG0000868	Prbi.g_01798	Praw.g_00526
OG0000869	Prbi.g_01802	Praw.g_00530
OG0000870	Prbi.g_01807	Praw.g_00535
OG0000871	Prbi.g_01808	Praw.g_00536
OG0000872	Prbi.g_01809	Praw.g_00537
OG0000873	Prbi.g_01812	Praw.g_00540
OG0000874	Prbi.g_01815	Praw.g_00543
OG0000875	Prbi.g_01816	Praw.g_00544
OG0000876	Prbi.g_01817	Praw.g_00545
OG0000877	Prbi.g_01819	Praw.g_00547
OG0000878	Prbi.g_01820	Praw.g_00548
OG0000879	Prbi.g_01821	Praw.g_00549
OG0000880	Prbi.g_01822	Praw.g_00550
OG0000881	Prbi.g_01826	Praw.g_00554
OG0000882	Prbi.g_01831	Praw.g_00559
OG0000883	Prbi.g_01832	Praw.g_00561
OG0000884	Prbi.g_01834	Praw.g_00563
OG0000885	Prbi.g_01835	Praw.g_00564
OG0000886	Prbi.g_01836	Praw.g_00565
OG0000887	Prbi.g_01837	Praw.g_00566
OG0000888	Prbi.g_01839	Praw.g_00568
OG0000889	Prbi.g_01841	Praw.g_00570
OG0000890	Prbi.g_01842	Praw.g_00571
OG0000891	Prbi.g_01843	Praw.g_00572
OG0000892	Prbi.g_01845	Praw.g_01921
OG0000893	Prbi.g_01848	Praw.g_01917
OG0000894	Prbi.g_01850	Praw.g_01915
OG0000895	Prbi.g_01853	Praw.g_01912
OG0000896	Prbi.g_01854	Praw.g_01911
OG0000897	Prbi.g_01856	Praw.g_01909
OG0000898	Prbi.g_01857	Praw.g_01908
OG0000899	Prbi.g_01858	Praw.g_01907
OG0000900	Prbi.g_01859	Praw.g_01906
OG0000901	Prbi.g_01863	Praw.g_01903
OG0000902	Prbi.g_01865	Praw.g_01901
OG0000903	Prbi.g_01868	Praw.g_01898
OG0000904	Prbi.g_01870	Praw.g_01896
OG0000905	Prbi.g_01875	Praw.g_01892
OG0000906	Prbi.g_01876	Praw.g_01891
OG0000907	Prbi.g_01896	Praw.g_00138
OG0000908	Prbi.g_01899	Praw.g_00135
OG0000909	Prbi.g_01900	Praw.g_00134
OG0000910	Prbi.g_01901	Praw.g_00133
OG0000911	Prbi.g_01903	Praw.g_00131
OG0000912	Prbi.g_01904	Praw.g_00130
OG0000913	Prbi.g_01905	Praw.g_00129
OG0000914	Prbi.g_01906	Praw.g_00128
OG0000915	Prbi.g_01907	Praw.g_00127
OG0000916	Prbi.g_01908	Praw.g_00126
OG0000917	Prbi.g_01909	Praw.g_00125
OG0000918	Prbi.g_01910	Praw.g_00124
OG0000919	Prbi.g_01911	Praw.g_00123
OG0000920	Prbi.g_01912	Praw.g_00122
OG0000921	Prbi.g_01913	Praw.g_00121
OG0000922	Prbi.g_01914	Praw.g_00120
OG0000923	Prbi.g_01918	Praw.g_00116
OG0000924	Prbi.g_01919	Praw.g_00115
OG0000925	Prbi.g_01920	Praw.g_00114
OG0000926	Prbi.g_01921	Praw.g_00113
OG0000927	Prbi.g_01923	Praw.g_00111
OG0000928	Prbi.g_01924	Praw.g_00110
OG0000929	Prbi.g_01925	Praw.g_00109
OG0000930	Prbi.g_01926	Praw.g_00108
OG0000931	Prbi.g_01927	Praw.g_00107
OG0000932	Prbi.g_01928	Praw.g_00106
OG0000933	Prbi.g_01932	Praw.g_00102
OG0000934	Prbi.g_01934	Praw.g_00100
OG0000935	Prbi.g_01935	Praw.g_00099
OG0000936	Prbi.g_01936	Praw.g_00098
OG0000937	Prbi.g_01937	Praw.g_00097
OG0000938	Prbi.g_01939	Praw.g_00095
OG0000939	Prbi.g_01940	Praw.g_00094
OG0000940	Prbi.g_01947	Praw.g_00087
OG0000941	Prbi.g_01949	Praw.g_00085
OG0000942	Prbi.g_01951	Praw.g_00083
OG0000943	Prbi.g_01952	Praw.g_00082
OG0000944	Prbi.g_01953	Praw.g_00081
OG0000945	Prbi.g_01954	Praw.g_00080
OG0000946	Prbi.g_01958	Praw.g_00076
OG0000947	Prbi.g_01960	Praw.g_00074
OG0000948	Prbi.g_01961	Praw.g_00073
OG0000949	Prbi.g_01964	Praw.g_00070
OG0000950	Prbi.g_01969	Praw.g_00065
OG0000951	Prbi.g_01973	Praw.g_00061
OG0000952	Prbi.g_01977	Praw.g_00057
OG0000953	Prbi.g_01980	Praw.g_00054
OG0000954	Prbi.g_01984	Praw.g_00050
OG0000955	Prbi.g_01985	Praw.g_00049
OG0000956	Prbi.g_01987	Praw.g_00047
OG0000957	Prbi.g_01992	Praw.g_00041
OG0000958	Prbi.g_01993	Praw.g_00040
OG0000959	Prbi.g_01997	Praw.g_00036
OG0000960	Prbi.g_01998	Praw.g_00035
OG0000961	Prbi.g_02000	Praw.g_00033
OG0000962	Prbi.g_02002	Praw.g_00031
OG0000963	Prbi.g_02006	Praw.g_00027
OG0000964	Prbi.g_02007	Praw.g_00026
OG0000965	Prbi.g_02008	Praw.g_00025
OG0000966	Prbi.g_02027	Praw.g_00018
OG0000967	Prbi.g_02032	Praw.g_00014
OG0000968	Prbi.g_02034	Praw.g_00012
OG0000969	Prbi.g_02035	Praw.g_00011
OG0000970	Prbi.g_02036	Praw.g_00010
OG0000971	Prbi.g_02037	Praw.g_00009
OG0000972	Prbi.g_02038	Praw.g_00008
OG0000973	Prbi.g_02039	Praw.g_00007
OG0000974	Prbi.g_02040	Praw.g_00006
OG0000975	Prbi.g_02041	Praw.g_00005
OG0000976	Prbi.g_02042	Praw.g_00004
OG0000977	Prbi.g_02043	Praw.g_00003
OG0000978	Prbi.g_02044	Praw.g_00002
OG0000979	Prbi.g_02047	Praw.g_01192
OG0000980	Prbi.g_02049	Praw.g_01190
OG0000981	Prbi.g_02051	Praw.g_01188
OG0000982	Prbi.g_02053	Praw.g_01186
OG0000983	Prbi.g_02054	Praw.g_01185
OG0000984	Prbi.g_02055	Praw.g_01184
OG0000985	Prbi.g_02058	Praw.g_01181
OG0000986	Prbi.g_02060	Praw.g_01179
OG0000987	Prbi.g_02061	Praw.g_01178
OG0000988	Prbi.g_02064	Praw.g_01175
OG0000989	Prbi.g_02068	Praw.g_01171
OG0000990	Prbi.g_02071	Praw.g_01168
OG0000991	Prbi.g_02072	Praw.g_01167
OG0000992	Prbi.g_02074	Praw.g_01165
OG0000993	Prbi.g_02075	Praw.g_01164
OG0000994	Prbi.g_02076	Praw.g_01163
OG0000995	Prbi.g_02080	Praw.g_01159
OG0000996	Prbi.g_02081	Praw.g_01158
OG0000997	Prbi.g_02082	Praw.g_01157
OG0000998	Prbi.g_02084	Praw.g_01155
OG0000999	Prbi.g_02085	Praw.g_01154
OG0001000	Prbi.g_02088	Praw.g_01151
OG0001001	Prbi.g_02090	Praw.g_01149
OG0001002	Prbi.g_02094	Praw.g_01145
OG0001003	Prbi.g_02095	Praw.g_01144
OG0001004	Prbi.g_02096	Praw.g_01143
OG0001005	Prbi.g_02097	Praw.g_01142
OG0001006	Prbi.g_02101	Praw.g_01138
OG0001007	Prbi.g_02103	Praw.g_01136
OG0001008	Prbi.g_00438	Praw.g_00710
OG0001009	Prbi.g_00027	Praw.g_01401
OG0001010	Prbi.g_00028	Praw.g_01400
OG0001011	Prbi.g_00029	Praw.g_01399
OG0001012	Prbi.g_00052	Praw.g_01385
OG0001013	Prbi.g_00059	Praw.g_01380
OG0001014	Prbi.g_00062	Praw.g_01377
OG0001015	Prbi.g_00063	Praw.g_01376
OG0001016	Prbi.g_00080	Praw.g_01361
OG0001017	Prbi.g_00084	Praw.g_01357
OG0001018	Prbi.g_00087	Praw.g_01354
OG0001019	Prbi.g_00096	Praw.g_01345
OG0001020	Prbi.g_00097	Praw.g_01344
OG0001021	Prbi.g_00098	Praw.g_01343
OG0001022	Prbi.g_00101	Praw.g_01341
OG0001023	Prbi.g_00102	Praw.g_01340
OG0001024	Prbi.g_00105	Praw.g_01337
OG0001025	Prbi.g_00111	Praw.g_01331
OG0001026	Prbi.g_00118	Praw.g_01324
OG0001027	Prbi.g_00119	Praw.g_01323
OG0001028	Prbi.g_00121	Praw.g_01321
OG0001029	Prbi.g_00123	Praw.g_01320
OG0001030	Prbi.g_00138	Praw.g_01305
OG0001031	Prbi.g_00210	Praw.g_01249
OG0001032	Prbi.g_00211	Praw.g_01248
OG0001033	Prbi.g_00232	Praw.g_01227
OG0001034	Prbi.g_00260	Praw.g_01199
OG0001035	Prbi.g_00278	Praw.g_00879
OG0001036	Prbi.g_00283	Praw.g_00875
OG0001037	Prbi.g_00284	Praw.g_00874
OG0001038	Prbi.g_00302	Praw.g_00856
OG0001039	Prbi.g_00305	Praw.g_00853
OG0001040	Prbi.g_00307	Praw.g_00851
OG0001041	Prbi.g_00311	Praw.g_00847
OG0001042	Prbi.g_00328	Praw.g_00830
OG0001043	Prbi.g_00329	Praw.g_00829
OG0001044	Prbi.g_00357	Praw.g_00797
OG0001045	Prbi.g_00366	Praw.g_00789
OG0001046	Prbi.g_00403	Praw.g_00754
OG0001047	Prbi.g_00440	Praw.g_00708
OG0001048	Prbi.g_00441	Praw.g_00707
OG0001049	Prbi.g_00443	Praw.g_00705
OG0001050	Prbi.g_00444	Praw.g_00704
OG0001051	Prbi.g_00445	Praw.g_00703
OG0001052	Prbi.g_00474	Praw.g_00676
OG0001053	Prbi.g_00486	Praw.g_00665
OG0001054	Prbi.g_00501	Praw.g_00650
OG0001055	Prbi.g_00520	Praw.g_00631
OG0001056	Prbi.g_00539	Praw.g_00612
OG0001057	Prbi.g_00544	Praw.g_00607
OG0001058	Prbi.g_00552	Praw.g_00599
OG0001059	Prbi.g_00556	Praw.g_00595
OG0001060	Prbi.g_00563	Praw.g_00588
OG0001061	Prbi.g_00576	Praw.g_00575
OG0001062	Prbi.g_00578	Praw.g_01923
OG0001063	Prbi.g_00580	Praw.g_01925
OG0001064	Prbi.g_00581	Praw.g_01926
OG0001065	Prbi.g_00582	Praw.g_01927
OG0001066	Prbi.g_00583	Praw.g_01928
OG0001067	Prbi.g_00584	Praw.g_01929
OG0001068	Prbi.g_00585	Praw.g_01930
OG0001069	Prbi.g_00586	Praw.g_01931
OG0001070	Prbi.g_00589	Praw.g_01934
OG0001071	Prbi.g_00590	Praw.g_01935
OG0001073	Prbi.g_00606	Praw.g_00140
OG0001074	Prbi.g_00617	Praw.g_00151
OG0001075	Prbi.g_00618	Praw.g_00152
OG0001076	Prbi.g_00626	Praw.g_00160
OG0001077	Prbi.g_00630	Praw.g_00164
OG0001078	Prbi.g_00639	Praw.g_01886
OG0001079	Prbi.g_00650	Praw.g_01875
OG0001080	Prbi.g_00656	Praw.g_01869
OG0001081	Prbi.g_00658	Praw.g_01867
OG0001082	Prbi.g_00659	Praw.g_01866
OG0001083	Prbi.g_00664	Praw.g_01861
OG0001084	Prbi.g_00665	Praw.g_01860
OG0001085	Prbi.g_00673	Praw.g_01852
OG0001086	Prbi.g_00674	Praw.g_01851
OG0001087	Prbi.g_00691	Praw.g_01834
OG0001088	Prbi.g_00692	Praw.g_01833
OG0001089	Prbi.g_00700	Praw.g_01825
OG0001090	Prbi.g_00746	Praw.g_01808
OG0001091	Prbi.g_00748	Praw.g_01806
OG0001092	Prbi.g_00749	Praw.g_01805
OG0001093	Prbi.g_00754	Praw.g_01800
