Orthogroup	Pras	Praw
OG0000570	Pras.g_01498	Praw.g_00158
OG0000571	Pras.g_01500	Praw.g_00160
OG0000572	Pras.g_01501	Praw.g_00161
OG0000573	Pras.g_01502	Praw.g_00162
OG0000574	Pras.g_01503	Praw.g_00163
OG0000575	Pras.g_01504	Praw.g_00164
OG0000576	Pras.g_01505	Praw.g_00165
OG0000577	Pras.g_01506	Praw.g_00166
OG0000578	Pras.g_01507	Praw.g_00167
OG0000579	Pras.g_01508	Praw.g_00168
OG0000580	Pras.g_01509	Praw.g_00169
OG0000581	Pras.g_01510	Praw.g_01888
OG0000582	Pras.g_01511	Praw.g_01887
OG0000583	Pras.g_01512	Praw.g_01886
OG0000584	Pras.g_01514	Praw.g_01884
OG0000585	Pras.g_01515	Praw.g_01883
OG0000586	Pras.g_01516	Praw.g_01882
OG0000587	Pras.g_01517	Praw.g_01881
OG0000588	Pras.g_01518	Praw.g_01880
OG0000589	Pras.g_01519	Praw.g_01879
OG0000590	Pras.g_01520	Praw.g_01878
OG0000591	Pras.g_01521	Praw.g_01877
OG0000592	Pras.g_01522	Praw.g_01876
OG0000593	Pras.g_01523	Praw.g_01875
OG0000594	Pras.g_01524	Praw.g_01874
OG0000595	Pras.g_01525	Praw.g_01873
OG0000596	Pras.g_01526	Praw.g_01872
OG0000597	Pras.g_01530	Praw.g_01868
OG0000598	Pras.g_01531	Praw.g_01867
OG0000599	Pras.g_01532	Praw.g_01866
OG0000600	Pras.g_01533	Praw.g_01865
OG0000601	Pras.g_01534	Praw.g_01864
OG0000602	Pras.g_01535	Praw.g_01863
OG0000603	Pras.g_01536	Praw.g_01862
OG0000604	Pras.g_01537	Praw.g_01861
OG0000605	Pras.g_01538	Praw.g_01860
OG0000606	Pras.g_01539	Praw.g_01859
OG0000607	Pras.g_01540	Praw.g_01858
OG0000608	Pras.g_01541	Praw.g_01857
OG0000609	Pras.g_01543	Praw.g_01855
OG0000610	Pras.g_01544	Praw.g_01854
OG0000611	Pras.g_01546	Praw.g_01852
OG0000612	Pras.g_01547	Praw.g_01851
OG0000613	Pras.g_01549	Praw.g_01849
OG0000614	Pras.g_01555	Praw.g_01843
OG0000615	Pras.g_01556	Praw.g_01842
OG0000616	Pras.g_01557	Praw.g_01841
OG0000617	Pras.g_01559	Praw.g_01839
OG0000618	Pras.g_01560	Praw.g_01838
OG0000619	Pras.g_01561	Praw.g_01837
OG0000620	Pras.g_01563	Praw.g_01835
OG0000621	Pras.g_01564	Praw.g_01834
OG0000622	Pras.g_01565	Praw.g_01833
OG0000623	Pras.g_01566	Praw.g_01832
OG0000624	Pras.g_01568	Praw.g_01830
OG0000625	Pras.g_01569	Praw.g_01829
OG0000626	Pras.g_01570	Praw.g_01828
OG0000627	Pras.g_01571	Praw.g_01827
OG0000628	Pras.g_01572	Praw.g_01826
OG0000629	Pras.g_01573	Praw.g_01825
OG0000630	Pras.g_01575	Praw.g_01823
OG0000631	Pras.g_01576	Praw.g_01822
OG0000632	Pras.g_01580	Praw.g_01818
OG0000633	Pras.g_01581	Praw.g_01817
OG0000634	Pras.g_01607	Praw.g_01808
OG0000635	Pras.g_01609	Praw.g_01806
OG0000636	Pras.g_01610	Praw.g_01805
OG0000637	Pras.g_01612	Praw.g_01803
OG0000638	Pras.g_01613	Praw.g_01802
OG0000639	Pras.g_01614	Praw.g_01801
OG0000640	Pras.g_01615	Praw.g_01800
OG0000641	Pras.g_01616	Praw.g_01799
OG0000642	Pras.g_01617	Praw.g_01798
OG0000643	Pras.g_01618	Praw.g_01797
OG0000644	Pras.g_01620	Praw.g_01795
OG0000645	Pras.g_01621	Praw.g_01794
OG0000646	Pras.g_01622	Praw.g_01793
OG0000647	Pras.g_01623	Praw.g_01792
OG0000648	Pras.g_01624	Praw.g_01791
OG0000649	Pras.g_01625	Praw.g_01790
OG0000650	Pras.g_01626	Praw.g_01789
OG0000651	Pras.g_01627	Praw.g_01788
OG0000652	Pras.g_01629	Praw.g_01786
OG0000653	Pras.g_01647	Praw.g_01761
OG0000654	Pras.g_01649	Praw.g_01759
OG0000655	Pras.g_01659	Praw.g_01749
OG0000656	Pras.g_01664	Praw.g_01745
OG0000657	Pras.g_01665	Praw.g_01732
OG0000658	Pras.g_01666	Praw.g_01731
OG0000659	Pras.g_01667	Praw.g_01730
OG0000660	Pras.g_01679	Praw.g_01719
OG0000661	Pras.g_01688	Praw.g_01710
OG0000662	Pras.g_01690	Praw.g_01708
OG0000663	Pras.g_01692	Praw.g_01706
OG0000664	Pras.g_01693	Praw.g_01705
OG0000665	Pras.g_01694	Praw.g_01704
OG0000666	Pras.g_01695	Praw.g_01703
OG0000667	Pras.g_01696	Praw.g_01702
OG0000668	Pras.g_01697	Praw.g_01701
OG0000669	Pras.g_01698	Praw.g_01700
OG0000670	Pras.g_01700	Praw.g_01698
OG0000671	Pras.g_01701	Praw.g_01697
OG0000672	Pras.g_01702	Praw.g_01696
OG0000673	Pras.g_01703	Praw.g_01695
OG0000674	Pras.g_01704	Praw.g_01694
OG0000675	Pras.g_01705	Praw.g_01693
OG0000676	Pras.g_01707	Praw.g_01691
OG0000677	Pras.g_01709	Praw.g_01689
OG0000678	Pras.g_01710	Praw.g_01688
OG0000679	Pras.g_01711	Praw.g_01687
OG0000680	Pras.g_01712	Praw.g_01686
OG0000681	Pras.g_01713	Praw.g_01685
OG0000682	Pras.g_01714	Praw.g_01684
OG0000683	Pras.g_01715	Praw.g_01683
OG0000684	Pras.g_01716	Praw.g_01682
OG0000685	Pras.g_01717	Praw.g_01681
OG0000686	Pras.g_01718	Praw.g_01680
OG0000687	Pras.g_01719	Praw.g_01679
OG0000688	Pras.g_01720	Praw.g_01678
OG0000689	Pras.g_01721	Praw.g_01677
OG0000690	Pras.g_01722	Praw.g_01676
OG0000691	Pras.g_01724	Praw.g_01674
OG0000692	Pras.g_01725	Praw.g_01673
OG0000693	Pras.g_01726	Praw.g_01672
OG0000694	Pras.g_01727	Praw.g_01671
OG0000695	Pras.g_01728	Praw.g_01670
OG0000696	Pras.g_01729	Praw.g_01669
OG0000697	Pras.g_01731	Praw.g_01668
OG0000698	Pras.g_01732	Praw.g_01667
OG0000699	Pras.g_01735	Praw.g_01664
OG0000700	Pras.g_01736	Praw.g_01663
OG0000701	Pras.g_01737	Praw.g_01662
OG0000702	Pras.g_01738	Praw.g_01661
OG0000703	Pras.g_01739	Praw.g_01660
OG0000704	Pras.g_01740	Praw.g_01659
OG0000705	Pras.g_01742	Praw.g_01657
OG0000706	Pras.g_01743	Praw.g_01656
OG0000707	Pras.g_01744	Praw.g_01655
OG0000708	Pras.g_01745	Praw.g_01654
OG0000709	Pras.g_01746	Praw.g_01653
OG0000710	Pras.g_01747	Praw.g_01652
OG0000711	Pras.g_01748	Praw.g_01651
OG0000712	Pras.g_01749	Praw.g_01650
OG0000713	Pras.g_01750	Praw.g_01649
OG0000714	Pras.g_01752	Praw.g_01647
OG0000715	Pras.g_01753	Praw.g_01646
OG0000716	Pras.g_01754	Praw.g_01645
OG0000717	Pras.g_01755	Praw.g_01644
OG0000718	Pras.g_01756	Praw.g_01643
OG0000719	Pras.g_01758	Praw.g_01641
OG0000720	Pras.g_01760	Praw.g_01639
OG0000721	Pras.g_01761	Praw.g_01638
OG0000722	Pras.g_01788	Praw.g_01611
OG0000723	Pras.g_01791	Praw.g_01608
OG0000724	Pras.g_01792	Praw.g_01605
OG0000725	Pras.g_01793	Praw.g_01604
OG0000726	Pras.g_01794	Praw.g_01603
OG0000727	Pras.g_01795	Praw.g_01602
OG0000728	Pras.g_01796	Praw.g_01601
OG0000729	Pras.g_01798	Praw.g_01600
OG0000730	Pras.g_01799	Praw.g_01599
OG0000731	Pras.g_01801	Praw.g_01597
OG0000732	Pras.g_01802	Praw.g_01596
OG0000733	Pras.g_01803	Praw.g_01595
OG0000734	Pras.g_01804	Praw.g_01594
OG0000735	Pras.g_01805	Praw.g_01593
OG0000736	Pras.g_01807	Praw.g_01591
OG0000737	Pras.g_01808	Praw.g_01590
OG0000738	Pras.g_01810	Praw.g_01588
OG0000739	Pras.g_01811	Praw.g_01587
OG0000740	Pras.g_01812	Praw.g_01586
OG0000741	Pras.g_01814	Praw.g_01584
OG0000742	Pras.g_01815	Praw.g_01583
OG0000743	Pras.g_01819	Praw.g_01580
OG0000744	Pras.g_01820	Praw.g_01579
OG0000745	Pras.g_01821	Praw.g_01577
OG0000746	Pras.g_01822	Praw.g_01576
OG0000747	Pras.g_01823	Praw.g_01575
OG0000748	Pras.g_01824	Praw.g_01574
OG0000749	Pras.g_01825	Praw.g_01573
OG0000750	Pras.g_01826	Praw.g_01572
OG0000751	Pras.g_01828	Praw.g_01570
OG0000752	Pras.g_01829	Praw.g_01569
OG0000753	Pras.g_01830	Praw.g_01568
OG0000754	Pras.g_01831	Praw.g_01567
OG0000755	Pras.g_01833	Praw.g_01565
OG0000756	Pras.g_01834	Praw.g_01564
OG0000757	Pras.g_01835	Praw.g_01563
OG0000758	Pras.g_01836	Praw.g_01562
OG0000759	Pras.g_01837	Praw.g_01561
OG0000760	Pras.g_01838	Praw.g_01560
OG0000761	Pras.g_01839	Praw.g_01559
OG0000762	Pras.g_01841	Praw.g_01557
OG0000763	Pras.g_01842	Praw.g_01556
OG0000764	Pras.g_01843	Praw.g_01555
OG0000765	Pras.g_01844	Praw.g_01554
OG0000766	Pras.g_01845	Praw.g_01553
OG0000767	Pras.g_01846	Praw.g_01552
OG0000768	Pras.g_01847	Praw.g_01551
OG0000769	Pras.g_01848	Praw.g_01550
OG0000770	Pras.g_01849	Praw.g_01549
OG0000771	Pras.g_01850	Praw.g_01548
OG0000772	Pras.g_01851	Praw.g_01547
OG0000773	Pras.g_01853	Praw.g_01545
OG0000774	Pras.g_01854	Praw.g_01544
OG0000775	Pras.g_01855	Praw.g_01543
OG0000776	Pras.g_01856	Praw.g_01542
OG0000777	Pras.g_01857	Praw.g_01541
OG0000778	Pras.g_01858	Praw.g_01540
OG0000779	Pras.g_01860	Praw.g_01538
OG0000780	Pras.g_01861	Praw.g_01537
OG0000781	Pras.g_01862	Praw.g_01536
OG0000782	Pras.g_01864	Praw.g_01534
OG0000783	Pras.g_01865	Praw.g_01533
OG0000784	Pras.g_01866	Praw.g_01532
OG0000785	Pras.g_01867	Praw.g_01531
OG0000786	Pras.g_01868	Praw.g_01530
OG0000787	Pras.g_01870	Praw.g_01528
OG0000788	Pras.g_01871	Praw.g_01527
OG0000789	Pras.g_01872	Praw.g_01526
OG0000790	Pras.g_01873	Praw.g_01525
OG0000791	Pras.g_01874	Praw.g_01524
OG0000792	Pras.g_01875	Praw.g_01523
OG0000793	Pras.g_01876	Praw.g_01522
OG0000794	Pras.g_01877	Praw.g_01521
OG0000795	Pras.g_01878	Praw.g_01520
OG0000796	Pras.g_01881	Praw.g_01518
OG0000797	Pras.g_01883	Praw.g_01516
OG0000798	Pras.g_01884	Praw.g_01515
OG0000799	Pras.g_01885	Praw.g_01514
OG0000800	Pras.g_01886	Praw.g_01513
OG0000801	Pras.g_01887	Praw.g_01512
OG0000802	Pras.g_01889	Praw.g_01510
OG0000803	Pras.g_01890	Praw.g_01509
OG0000804	Pras.g_01903	Praw.g_01498
OG0000805	Pras.g_01905	Praw.g_01496
OG0000806	Pras.g_01906	Praw.g_01495
OG0000807	Pras.g_01907	Praw.g_01494
OG0000808	Pras.g_01908	Praw.g_01493
OG0000809	Pras.g_01912	Praw.g_01489
OG0000810	Pras.g_01913	Praw.g_01488
OG0000811	Pras.g_01914	Praw.g_01487
OG0000812	Pras.g_01915	Praw.g_01486
OG0000813	Pras.g_01916	Praw.g_01485
OG0000814	Pras.g_01917	Praw.g_01484
OG0000815	Pras.g_01918	Praw.g_01483
OG0000816	Pras.g_01920	Praw.g_01481
OG0000817	Pras.g_01923	Praw.g_01478
OG0000818	Pras.g_01924	Praw.g_01477
OG0000819	Pras.g_01926	Praw.g_01475
OG0000820	Pras.g_01927	Praw.g_01474
OG0000821	Pras.g_01928	Praw.g_01473
OG0000822	Pras.g_01929	Praw.g_01472
OG0000823	Pras.g_01932	Praw.g_01469
OG0000824	Pras.g_01933	Praw.g_01468
OG0000825	Pras.g_01935	Praw.g_01466
OG0000826	Pras.g_01936	Praw.g_01465
OG0000827	Pras.g_01937	Praw.g_01464
OG0000828	Pras.g_01939	Praw.g_01462
OG0000829	Pras.g_01964	Praw.g_01437
OG0000830	Pras.g_01973	Praw.g_01427
OG0000831	Pras.g_01976	Praw.g_01424
OG0000832	Pras.g_01977	Praw.g_01423
OG0000833	Pras.g_01984	Praw.g_01416
OG0000834	Pras.g_01988	Praw.g_00172
OG0000835	Pras.g_01992	Praw.g_00176
OG0000836	Pras.g_01994	Praw.g_00178
OG0000837	Pras.g_00009	Praw.g_00187
OG0000838	Pras.g_00024	Praw.g_00202
OG0000839	Pras.g_00025	Praw.g_00203
OG0000840	Pras.g_00030	Praw.g_00208
OG0000841	Pras.g_00037	Praw.g_00215
OG0000842	Pras.g_00041	Praw.g_00219
OG0000843	Pras.g_00043	Praw.g_00221
OG0000844	Pras.g_00044	Praw.g_00222
OG0000845	Pras.g_00045	Praw.g_00223
OG0000846	Pras.g_00046	Praw.g_00224
OG0000847	Pras.g_00047	Praw.g_00225
OG0000848	Pras.g_00048	Praw.g_00226
OG0000849	Pras.g_00049	Praw.g_00227
OG0000850	Pras.g_00050	Praw.g_00228
OG0000851	Pras.g_00052	Praw.g_00230
OG0000852	Pras.g_00055	Praw.g_00233
OG0000853	Pras.g_00057	Praw.g_00235
OG0000854	Pras.g_00058	Praw.g_00236
OG0000855	Pras.g_00059	Praw.g_00237
OG0000856	Pras.g_00060	Praw.g_00238
OG0000857	Pras.g_00061	Praw.g_00239
OG0000858	Pras.g_00063	Praw.g_00241
OG0000859	Pras.g_00064	Praw.g_00242
OG0000860	Pras.g_00065	Praw.g_00243
OG0000861	Pras.g_00066	Praw.g_00244
OG0000862	Pras.g_00067	Praw.g_00245
OG0000863	Pras.g_00068	Praw.g_00246
OG0000864	Pras.g_00069	Praw.g_00247
OG0000865	Pras.g_00070	Praw.g_00248
OG0000866	Pras.g_00071	Praw.g_00249
OG0000867	Pras.g_00074	Praw.g_00252
OG0000868	Pras.g_00076	Praw.g_00254
OG0000869	Pras.g_00077	Praw.g_00255
OG0000870	Pras.g_00078	Praw.g_00256
OG0000871	Pras.g_00079	Praw.g_00257
OG0000872	Pras.g_00080	Praw.g_00258
OG0000873	Pras.g_00081	Praw.g_00259
OG0000874	Pras.g_00082	Praw.g_00260
OG0000875	Pras.g_00083	Praw.g_00261
OG0000876	Pras.g_00085	Praw.g_00263
OG0000877	Pras.g_00086	Praw.g_00264
OG0000878	Pras.g_00087	Praw.g_00265
OG0000879	Pras.g_00088	Praw.g_00266
OG0000880	Pras.g_00089	Praw.g_00267
OG0000881	Pras.g_00090	Praw.g_00268
OG0000882	Pras.g_00091	Praw.g_00269
OG0000883	Pras.g_00092	Praw.g_00270
OG0000884	Pras.g_00093	Praw.g_00271
OG0000885	Pras.g_00094	Praw.g_00272
OG0000886	Pras.g_00095	Praw.g_00273
OG0000887	Pras.g_00097	Praw.g_00274
OG0000888	Pras.g_00098	Praw.g_00275
OG0000889	Pras.g_00099	Praw.g_00276
OG0000890	Pras.g_00100	Praw.g_00277
OG0000891	Pras.g_00101	Praw.g_00278
OG0000892	Pras.g_00102	Praw.g_00279
OG0000893	Pras.g_00103	Praw.g_00280
OG0000894	Pras.g_00105	Praw.g_00282
OG0000895	Pras.g_00106	Praw.g_00283
OG0000896	Pras.g_00108	Praw.g_00285
OG0000897	Pras.g_00109	Praw.g_00286
OG0000898	Pras.g_00110	Praw.g_00287
OG0000899	Pras.g_00111	Praw.g_00288
OG0000900	Pras.g_00113	Praw.g_00290
OG0000901	Pras.g_00178	Praw.g_00954
OG0000902	Pras.g_00197	Praw.g_00968
OG0000903	Pras.g_00198	Praw.g_00969
OG0000904	Pras.g_00199	Praw.g_00970
OG0000905	Pras.g_00200	Praw.g_00971
OG0000906	Pras.g_00201	Praw.g_00972
OG0000907	Pras.g_00204	Praw.g_00976
OG0000908	Pras.g_00205	Praw.g_00977
OG0000909	Pras.g_00206	Praw.g_00978
OG0000910	Pras.g_00207	Praw.g_00979
OG0000911	Pras.g_00208	Praw.g_00980
OG0000912	Pras.g_00211	Praw.g_00983
OG0000913	Pras.g_00212	Praw.g_00984
OG0000914	Pras.g_00213	Praw.g_00985
OG0000915	Pras.g_00214	Praw.g_00987
OG0000916	Pras.g_00216	Praw.g_00988
OG0000917	Pras.g_00217	Praw.g_00989
OG0000918	Pras.g_00218	Praw.g_00990
OG0000919	Pras.g_00219	Praw.g_00991
OG0000920	Pras.g_00220	Praw.g_00992
OG0000921	Pras.g_00223	Praw.g_00994
OG0000922	Pras.g_00224	Praw.g_00995
OG0000923	Pras.g_00232	Praw.g_00997
OG0000924	Pras.g_00233	Praw.g_00998
OG0000925	Pras.g_00236	Praw.g_01001
OG0000926	Pras.g_00237	Praw.g_01002
OG0000927	Pras.g_00238	Praw.g_01003
OG0000928	Pras.g_00240	Praw.g_01006
OG0000929	Pras.g_00242	Praw.g_01008
OG0000930	Pras.g_00244	Praw.g_01010
OG0000931	Pras.g_00245	Praw.g_01011
OG0000932	Pras.g_00248	Praw.g_01014
OG0000933	Pras.g_00252	Praw.g_01018
OG0000934	Pras.g_00253	Praw.g_01019
OG0000935	Pras.g_00254	Praw.g_01020
OG0000936	Pras.g_00255	Praw.g_01021
OG0000937	Pras.g_00256	Praw.g_01022
OG0000938	Pras.g_00257	Praw.g_01023
OG0000939	Pras.g_00258	Praw.g_01024
OG0000940	Pras.g_00259	Praw.g_01025
OG0000941	Pras.g_00260	Praw.g_01026
OG0000942	Pras.g_00261	Praw.g_01027
OG0000943	Pras.g_00262	Praw.g_01028
OG0000944	Pras.g_00263	Praw.g_01029
OG0000945	Pras.g_00264	Praw.g_01030
OG0000946	Pras.g_00265	Praw.g_01031
OG0000947	Pras.g_00266	Praw.g_01032
OG0000948	Pras.g_00267	Praw.g_01033
OG0000949	Pras.g_00268	Praw.g_01034
OG0000950	Pras.g_00289	Praw.g_01052
OG0000951	Pras.g_00332	Praw.g_01101
OG0000952	Pras.g_00333	Praw.g_01100
OG0000953	Pras.g_00334	Praw.g_01099
OG0000954	Pras.g_00335	Praw.g_01098
OG0000955	Pras.g_00336	Praw.g_01097
OG0000956	Pras.g_00338	Praw.g_01095
OG0000957	Pras.g_00339	Praw.g_01094
OG0000958	Pras.g_00340	Praw.g_01093
OG0000959	Pras.g_00341	Praw.g_01092
OG0000960	Pras.g_00342	Praw.g_01091
OG0000961	Pras.g_00343	Praw.g_01090
OG0000962	Pras.g_00344	Praw.g_01089
OG0000963	Pras.g_00345	Praw.g_01088
OG0000964	Pras.g_00346	Praw.g_01087
OG0000965	Pras.g_00348	Praw.g_01085
OG0000966	Pras.g_00349	Praw.g_01084
OG0000967	Pras.g_00352	Praw.g_01078
OG0000968	Pras.g_00353	Praw.g_01077
OG0000969	Pras.g_00354	Praw.g_01076
OG0000970	Pras.g_00355	Praw.g_01075
OG0000971	Pras.g_00356	Praw.g_00343
OG0000972	Pras.g_00357	Praw.g_00344
OG0000973	Pras.g_00359	Praw.g_00346
OG0000974	Pras.g_00360	Praw.g_00347
OG0000975	Pras.g_00361	Praw.g_00348
OG0000976	Pras.g_00362	Praw.g_00349
OG0000977	Pras.g_00363	Praw.g_00350
OG0000978	Pras.g_00364	Praw.g_00351
OG0000979	Pras.g_00365	Praw.g_00352
OG0000980	Pras.g_00366	Praw.g_00353
OG0000981	Pras.g_00367	Praw.g_00354
OG0000982	Pras.g_00368	Praw.g_00355
OG0000983	Pras.g_00369	Praw.g_00356
OG0000984	Pras.g_00373	Praw.g_00359
OG0000985	Pras.g_00374	Praw.g_00360
OG0000986	Pras.g_00375	Praw.g_00361
OG0000987	Pras.g_00377	Praw.g_00363
OG0000988	Pras.g_00378	Praw.g_00364
OG0000989	Pras.g_00379	Praw.g_00365
OG0000990	Pras.g_00380	Praw.g_00366
OG0000991	Pras.g_00381	Praw.g_00367
OG0000992	Pras.g_00382	Praw.g_00368
OG0000993	Pras.g_00384	Praw.g_00370
OG0000994	Pras.g_00385	Praw.g_00371
OG0000995	Pras.g_00386	Praw.g_00372
OG0000996	Pras.g_00387	Praw.g_00373
OG0000997	Pras.g_00389	Praw.g_00375
OG0000998	Pras.g_00392	Praw.g_00378
OG0000999	Pras.g_00394	Praw.g_00380
OG0001000	Pras.g_00395	Praw.g_00381
OG0001001	Pras.g_00396	Praw.g_00382
OG0001002	Pras.g_00399	Praw.g_00384
OG0001003	Pras.g_00400	Praw.g_00385
OG0001004	Pras.g_00401	Praw.g_00386
OG0001005	Pras.g_00402	Praw.g_00387
OG0001006	Pras.g_00405	Praw.g_00389
OG0001007	Pras.g_00406	Praw.g_00390
OG0001008	Pras.g_00407	Praw.g_00391
OG0001009	Pras.g_00408	Praw.g_00392
OG0001010	Pras.g_00409	Praw.g_00393
OG0001011	Pras.g_00410	Praw.g_00394
OG0001012	Pras.g_00411	Praw.g_00395
OG0001013	Pras.g_00412	Praw.g_00396
OG0001014	Pras.g_00413	Praw.g_00397
OG0001015	Pras.g_00414	Praw.g_00398
OG0001016	Pras.g_00415	Praw.g_00399
OG0001017	Pras.g_00416	Praw.g_00400
OG0001018	Pras.g_00417	Praw.g_00401
OG0001019	Pras.g_00418	Praw.g_00402
OG0001020	Pras.g_00419	Praw.g_00403
OG0001021	Pras.g_00420	Praw.g_00404
OG0001022	Pras.g_00421	Praw.g_00405
OG0001023	Pras.g_00422	Praw.g_00406
OG0001024	Pras.g_00424	Praw.g_00408
OG0001025	Pras.g_00425	Praw.g_00409
OG0001026	Pras.g_00426	Praw.g_00410
OG0001027	Pras.g_00427	Praw.g_00411
OG0001028	Pras.g_00428	Praw.g_00412
OG0001029	Pras.g_00429	Praw.g_00413
OG0001030	Pras.g_00432	Praw.g_00416
OG0001031	Pras.g_00433	Praw.g_00417
OG0001032	Pras.g_00441	Praw.g_00423
OG0001033	Pras.g_00448	Praw.g_00430
OG0001034	Pras.g_00473	Praw.g_00458
OG0001035	Pras.g_00544	Praw.g_00509
OG0001036	Pras.g_00545	Praw.g_00510
OG0001037	Pras.g_00551	Praw.g_00516
OG0001038	Pras.g_00552	Praw.g_00517
OG0001039	Pras.g_00553	Praw.g_00518
OG0001040	Pras.g_00554	Praw.g_00519
OG0001041	Pras.g_00556	Praw.g_00521
OG0001042	Pras.g_00557	Praw.g_00522
OG0001043	Pras.g_00558	Praw.g_00523
OG0001044	Pras.g_00559	Praw.g_00524
OG0001045	Pras.g_00560	Praw.g_00525
OG0001046	Pras.g_00561	Praw.g_00526
OG0001047	Pras.g_00562	Praw.g_00527
OG0001048	Pras.g_00564	Praw.g_00529
OG0001049	Pras.g_00565	Praw.g_00530
OG0001050	Pras.g_00566	Praw.g_00531
OG0001051	Pras.g_00567	Praw.g_00532
OG0001052	Pras.g_00568	Praw.g_00533
OG0001053	Pras.g_00569	Praw.g_00534
OG0001054	Pras.g_00570	Praw.g_00535
OG0001055	Pras.g_00571	Praw.g_00536
OG0001056	Pras.g_00572	Praw.g_00537
OG0001057	Pras.g_00574	Praw.g_00539
OG0001058	Pras.g_00575	Praw.g_00540
OG0001059	Pras.g_00576	Praw.g_00541
OG0001060	Pras.g_00577	Praw.g_00542
OG0001061	Pras.g_00578	Praw.g_00543
OG0001062	Pras.g_00579	Praw.g_00544
OG0001063	Pras.g_00580	Praw.g_00545
OG0001064	Pras.g_00581	Praw.g_00546
OG0001065	Pras.g_00582	Praw.g_00547
OG0001066	Pras.g_00583	Praw.g_00548
OG0001067	Pras.g_00584	Praw.g_00549
OG0001068	Pras.g_00585	Praw.g_00550
OG0001069	Pras.g_00588	Praw.g_00553
OG0001070	Pras.g_00590	Praw.g_00555
OG0001071	Pras.g_00591	Praw.g_00556
OG0001072	Pras.g_00592	Praw.g_00557
OG0001073	Pras.g_00593	Praw.g_00558
OG0001074	Pras.g_00594	Praw.g_00559
OG0001075	Pras.g_00596	Praw.g_00561
OG0001076	Pras.g_00598	Praw.g_00563
OG0001077	Pras.g_00599	Praw.g_00564
OG0001078	Pras.g_00600	Praw.g_00565
OG0001079	Pras.g_00601	Praw.g_00566
OG0001080	Pras.g_00602	Praw.g_00567
OG0001081	Pras.g_00603	Praw.g_00568
OG0001082	Pras.g_00604	Praw.g_00569
OG0001083	Pras.g_00605	Praw.g_00570
OG0001084	Pras.g_00606	Praw.g_00571
OG0001085	Pras.g_00607	Praw.g_00572
OG0001086	Pras.g_00613	Praw.g_01917
OG0001087	Pras.g_00614	Praw.g_01916
OG0001088	Pras.g_00615	Praw.g_01915
OG0001089	Pras.g_00617	Praw.g_01913
OG0001090	Pras.g_00618	Praw.g_01912
OG0001091	Pras.g_00619	Praw.g_01911
OG0001092	Pras.g_00620	Praw.g_01910
OG0001093	Pras.g_00621	Praw.g_01909
OG0001094	Pras.g_00622	Praw.g_01908
OG0001095	Pras.g_00623	Praw.g_01907
OG0001096	Pras.g_00624	Praw.g_01906
OG0001097	Pras.g_00625	Praw.g_01905
OG0001098	Pras.g_00626	Praw.g_01904
OG0001099	Pras.g_00627	Praw.g_01903
OG0001100	Pras.g_00628	Praw.g_01902
OG0001101	Pras.g_00629	Praw.g_01901
OG0001102	Pras.g_00632	Praw.g_01898
OG0001103	Pras.g_00633	Praw.g_01897
OG0001104	Pras.g_00634	Praw.g_01896
OG0001105	Pras.g_00636	Praw.g_01895
OG0001106	Pras.g_00638	Praw.g_01893
OG0001107	Pras.g_00639	Praw.g_01892
OG0001108	Pras.g_00640	Praw.g_01891
OG0001109	Pras.g_00645	Praw.g_00138
OG0001110	Pras.g_00647	Praw.g_00136
OG0001111	Pras.g_00648	Praw.g_00135
OG0001112	Pras.g_00649	Praw.g_00134
OG0001113	Pras.g_00650	Praw.g_00133
OG0001114	Pras.g_00651	Praw.g_00132
OG0001115	Pras.g_00652	Praw.g_00131
OG0001116	Pras.g_00653	Praw.g_00130
OG0001117	Pras.g_00654	Praw.g_00129
OG0001118	Pras.g_00655	Praw.g_00128
OG0001119	Pras.g_00656	Praw.g_00127
OG0001120	Pras.g_00657	Praw.g_00126
OG0001121	Pras.g_00658	Praw.g_00125
OG0001122	Pras.g_00659	Praw.g_00124
OG0001123	Pras.g_00660	Praw.g_00123
OG0001124	Pras.g_00661	Praw.g_00122
OG0001125	Pras.g_00662	Praw.g_00121
OG0001126	Pras.g_00663	Praw.g_00120
OG0001127	Pras.g_00664	Praw.g_00119
OG0001128	Pras.g_00665	Praw.g_00118
OG0001129	Pras.g_00666	Praw.g_00117
OG0001130	Pras.g_00667	Praw.g_00116
OG0001131	Pras.g_00668	Praw.g_00115
OG0001132	Pras.g_00669	Praw.g_00114
OG0001133	Pras.g_00670	Praw.g_00113
OG0001134	Pras.g_00671	Praw.g_00112
OG0001135	Pras.g_00672	Praw.g_00111
OG0001136	Pras.g_00673	Praw.g_00110
OG0001137	Pras.g_00674	Praw.g_00109
OG0001138	Pras.g_00675	Praw.g_00108
OG0001139	Pras.g_00676	Praw.g_00107
OG0001140	Pras.g_00677	Praw.g_00106
OG0001141	Pras.g_00679	Praw.g_00104
OG0001142	Pras.g_00680	Praw.g_00103
OG0001143	Pras.g_00681	Praw.g_00102
OG0001144	Pras.g_00683	Praw.g_00100
OG0001145	Pras.g_00685	Praw.g_00098
OG0001146	Pras.g_00686	Praw.g_00097
OG0001147	Pras.g_00688	Praw.g_00095
OG0001148	Pras.g_00689	Praw.g_00094
OG0001149	Pras.g_00690	Praw.g_00093
OG0001150	Pras.g_00693	Praw.g_00090
OG0001151	Pras.g_00694	Praw.g_00089
