Orthogroup	Pras	Prbd
OG0000547	Pras.g_01472	Prbd.g_00648
OG0000548	Pras.g_01473	Prbd.g_00647
OG0000549	Pras.g_01475	Prbd.g_00645
OG0000550	Pras.g_01476	Prbd.g_00644
OG0000551	Pras.g_01477	Prbd.g_00643
OG0000552	Pras.g_01478	Prbd.g_00642
OG0000553	Pras.g_01479	Prbd.g_00641
OG0000554	Pras.g_01480	Prbd.g_00640
OG0000555	Pras.g_01481	Prbd.g_00639
OG0000556	Pras.g_01482	Prbd.g_00638
OG0000557	Pras.g_01483	Prbd.g_00637
OG0000558	Pras.g_01484	Prbd.g_00636
OG0000559	Pras.g_01485	Prbd.g_00635
OG0000560	Pras.g_01486	Prbd.g_00634
OG0000561	Pras.g_01487	Prbd.g_00633
OG0000562	Pras.g_01488	Prbd.g_00632
OG0000563	Pras.g_01489	Prbd.g_00631
OG0000564	Pras.g_01490	Prbd.g_00630
OG0000565	Pras.g_01491	Prbd.g_00629
OG0000566	Pras.g_01492	Prbd.g_00628
OG0000567	Pras.g_01493	Prbd.g_00627
OG0000568	Pras.g_01494	Prbd.g_00626
OG0000569	Pras.g_01497	Prbd.g_00623
OG0000570	Pras.g_01498	Prbd.g_00622
OG0000571	Pras.g_01500	Prbd.g_00620
OG0000572	Pras.g_01501	Prbd.g_00619
OG0000573	Pras.g_01502	Prbd.g_00618
OG0000574	Pras.g_01503	Prbd.g_00617
OG0000575	Pras.g_01504	Prbd.g_00616
OG0000576	Pras.g_01505	Prbd.g_00615
OG0000577	Pras.g_01506	Prbd.g_00614
OG0000578	Pras.g_01507	Prbd.g_00613
OG0000579	Pras.g_01508	Prbd.g_00612
OG0000580	Pras.g_01509	Prbd.g_00611
OG0000581	Pras.g_01510	Prbd.g_00610
OG0000582	Pras.g_01511	Prbd.g_00609
OG0000583	Pras.g_01512	Prbd.g_00608
OG0000584	Pras.g_01514	Prbd.g_00606
OG0000585	Pras.g_01515	Prbd.g_00605
OG0000586	Pras.g_01516	Prbd.g_00604
OG0000587	Pras.g_01517	Prbd.g_00603
OG0000588	Pras.g_01518	Prbd.g_00602
OG0000589	Pras.g_01519	Prbd.g_00601
OG0000590	Pras.g_01520	Prbd.g_00600
OG0000591	Pras.g_01521	Prbd.g_00599
OG0000592	Pras.g_01522	Prbd.g_00598
OG0000593	Pras.g_01523	Prbd.g_00597
OG0000594	Pras.g_01524	Prbd.g_00596
OG0000595	Pras.g_01525	Prbd.g_00595
OG0000596	Pras.g_01526	Prbd.g_00594
OG0000597	Pras.g_01530	Prbd.g_00590
OG0000598	Pras.g_01531	Prbd.g_00589
OG0000599	Pras.g_01532	Prbd.g_00588
OG0000600	Pras.g_01533	Prbd.g_00587
OG0000601	Pras.g_01534	Prbd.g_00586
OG0000602	Pras.g_01535	Prbd.g_00585
OG0000603	Pras.g_01536	Prbd.g_00584
OG0000604	Pras.g_01537	Prbd.g_00583
OG0000605	Pras.g_01538	Prbd.g_00582
OG0000606	Pras.g_01539	Prbd.g_00581
OG0000607	Pras.g_01540	Prbd.g_00580
OG0000608	Pras.g_01541	Prbd.g_00579
OG0000609	Pras.g_01543	Prbd.g_00577
OG0000610	Pras.g_01544	Prbd.g_00576
OG0000611	Pras.g_01546	Prbd.g_00574
OG0000612	Pras.g_01547	Prbd.g_00573
OG0000613	Pras.g_01549	Prbd.g_00571
OG0000614	Pras.g_01555	Prbd.g_00565
OG0000615	Pras.g_01556	Prbd.g_00564
OG0000616	Pras.g_01557	Prbd.g_00563
OG0000617	Pras.g_01559	Prbd.g_00561
OG0000618	Pras.g_01560	Prbd.g_00560
OG0000619	Pras.g_01561	Prbd.g_00559
OG0000620	Pras.g_01563	Prbd.g_00557
OG0000621	Pras.g_01564	Prbd.g_00556
OG0000622	Pras.g_01565	Prbd.g_00555
OG0000623	Pras.g_01566	Prbd.g_00554
OG0000624	Pras.g_01568	Prbd.g_00552
OG0000625	Pras.g_01569	Prbd.g_00551
OG0000626	Pras.g_01570	Prbd.g_00550
OG0000627	Pras.g_01571	Prbd.g_00549
OG0000628	Pras.g_01572	Prbd.g_00548
OG0000629	Pras.g_01573	Prbd.g_00547
OG0000630	Pras.g_01575	Prbd.g_00545
OG0000631	Pras.g_01576	Prbd.g_00544
OG0000632	Pras.g_01580	Prbd.g_00540
OG0000633	Pras.g_01581	Prbd.g_00539
OG0000634	Pras.g_01607	Prbd.g_00008
OG0000635	Pras.g_01609	Prbd.g_00010
OG0000636	Pras.g_01610	Prbd.g_00011
OG0000637	Pras.g_01612	Prbd.g_00013
OG0000638	Pras.g_01613	Prbd.g_00014
OG0000639	Pras.g_01614	Prbd.g_00015
OG0000640	Pras.g_01615	Prbd.g_00016
OG0000641	Pras.g_01616	Prbd.g_00017
OG0000642	Pras.g_01617	Prbd.g_00018
OG0000643	Pras.g_01618	Prbd.g_00019
OG0000644	Pras.g_01620	Prbd.g_00021
OG0000645	Pras.g_01621	Prbd.g_00022
OG0000646	Pras.g_01622	Prbd.g_00023
OG0000647	Pras.g_01623	Prbd.g_00024
OG0000648	Pras.g_01624	Prbd.g_00025
OG0000649	Pras.g_01625	Prbd.g_00026
OG0000650	Pras.g_01626	Prbd.g_00027
OG0000651	Pras.g_01627	Prbd.g_00028
OG0000652	Pras.g_01629	Prbd.g_00030
OG0000653	Pras.g_01647	Prbd.g_00047
OG0000654	Pras.g_01649	Prbd.g_00049
OG0000655	Pras.g_01659	Prbd.g_00058
OG0000656	Pras.g_01664	Prbd.g_00062
OG0000657	Pras.g_01665	Prbd.g_00066
OG0000658	Pras.g_01666	Prbd.g_00067
OG0000659	Pras.g_01667	Prbd.g_00068
OG0000660	Pras.g_01679	Prbd.g_00080
OG0000661	Pras.g_01688	Prbd.g_00089
OG0000662	Pras.g_01690	Prbd.g_00091
OG0000663	Pras.g_01692	Prbd.g_00093
OG0000664	Pras.g_01693	Prbd.g_00094
OG0000665	Pras.g_01694	Prbd.g_00095
OG0000666	Pras.g_01695	Prbd.g_00096
OG0000667	Pras.g_01696	Prbd.g_00097
OG0000668	Pras.g_01697	Prbd.g_00098
OG0000669	Pras.g_01698	Prbd.g_00099
OG0000670	Pras.g_01700	Prbd.g_00101
OG0000671	Pras.g_01701	Prbd.g_00102
OG0000672	Pras.g_01702	Prbd.g_00103
OG0000673	Pras.g_01703	Prbd.g_00104
OG0000674	Pras.g_01704	Prbd.g_00105
OG0000675	Pras.g_01705	Prbd.g_00106
OG0000676	Pras.g_01707	Prbd.g_00108
OG0000677	Pras.g_01709	Prbd.g_00110
OG0000678	Pras.g_01710	Prbd.g_00111
OG0000679	Pras.g_01711	Prbd.g_00112
OG0000680	Pras.g_01712	Prbd.g_00113
OG0000681	Pras.g_01713	Prbd.g_00114
OG0000682	Pras.g_01714	Prbd.g_00115
OG0000683	Pras.g_01715	Prbd.g_00116
OG0000684	Pras.g_01716	Prbd.g_00117
OG0000685	Pras.g_01717	Prbd.g_00118
OG0000686	Pras.g_01718	Prbd.g_00119
OG0000687	Pras.g_01719	Prbd.g_00120
OG0000688	Pras.g_01720	Prbd.g_00121
OG0000689	Pras.g_01721	Prbd.g_00122
OG0000690	Pras.g_01722	Prbd.g_00123
OG0000691	Pras.g_01724	Prbd.g_00125
OG0000692	Pras.g_01725	Prbd.g_00126
OG0000693	Pras.g_01726	Prbd.g_00127
OG0000694	Pras.g_01727	Prbd.g_00128
OG0000695	Pras.g_01728	Prbd.g_00129
OG0000696	Pras.g_01729	Prbd.g_00130
OG0000697	Pras.g_01731	Prbd.g_00132
OG0000698	Pras.g_01732	Prbd.g_00133
OG0000699	Pras.g_01735	Prbd.g_00137
OG0000700	Pras.g_01736	Prbd.g_00138
OG0000701	Pras.g_01737	Prbd.g_00139
OG0000702	Pras.g_01738	Prbd.g_00140
OG0000703	Pras.g_01739	Prbd.g_00141
OG0000704	Pras.g_01740	Prbd.g_00142
OG0000705	Pras.g_01742	Prbd.g_00144
OG0000706	Pras.g_01743	Prbd.g_00145
OG0000707	Pras.g_01744	Prbd.g_00146
OG0000708	Pras.g_01745	Prbd.g_00147
OG0000709	Pras.g_01746	Prbd.g_00148
OG0000710	Pras.g_01747	Prbd.g_00149
OG0000711	Pras.g_01748	Prbd.g_00150
OG0000712	Pras.g_01749	Prbd.g_00151
OG0000713	Pras.g_01750	Prbd.g_00152
OG0000714	Pras.g_01752	Prbd.g_00154
OG0000715	Pras.g_01753	Prbd.g_00155
OG0000716	Pras.g_01754	Prbd.g_00156
OG0000717	Pras.g_01755	Prbd.g_00157
OG0000718	Pras.g_01756	Prbd.g_00158
OG0000719	Pras.g_01758	Prbd.g_00160
OG0000720	Pras.g_01760	Prbd.g_00162
OG0000721	Pras.g_01761	Prbd.g_00163
OG0000722	Pras.g_01788	Prbd.g_00190
OG0000723	Pras.g_01791	Prbd.g_00194
OG0000724	Pras.g_01792	Prbd.g_00197
OG0000725	Pras.g_01793	Prbd.g_00198
OG0000726	Pras.g_01794	Prbd.g_00199
OG0000727	Pras.g_01795	Prbd.g_00200
OG0000728	Pras.g_01796	Prbd.g_00201
OG0000729	Pras.g_01798	Prbd.g_00203
OG0000730	Pras.g_01799	Prbd.g_00204
OG0000731	Pras.g_01801	Prbd.g_00206
OG0000732	Pras.g_01802	Prbd.g_00207
OG0000733	Pras.g_01803	Prbd.g_00208
OG0000734	Pras.g_01804	Prbd.g_00209
OG0000735	Pras.g_01805	Prbd.g_00210
OG0000736	Pras.g_01807	Prbd.g_00212
OG0000737	Pras.g_01808	Prbd.g_00213
OG0000738	Pras.g_01810	Prbd.g_00215
OG0000739	Pras.g_01811	Prbd.g_00216
OG0000740	Pras.g_01812	Prbd.g_00217
OG0000741	Pras.g_01814	Prbd.g_00219
OG0000742	Pras.g_01815	Prbd.g_00220
OG0000743	Pras.g_01819	Prbd.g_00223
OG0000744	Pras.g_01820	Prbd.g_00224
OG0000745	Pras.g_01821	Prbd.g_00226
OG0000746	Pras.g_01822	Prbd.g_00227
OG0000747	Pras.g_01823	Prbd.g_00228
OG0000748	Pras.g_01824	Prbd.g_00229
OG0000749	Pras.g_01825	Prbd.g_00230
OG0000750	Pras.g_01826	Prbd.g_00231
OG0000751	Pras.g_01828	Prbd.g_00233
OG0000752	Pras.g_01829	Prbd.g_00234
OG0000753	Pras.g_01830	Prbd.g_00235
OG0000754	Pras.g_01831	Prbd.g_00236
OG0000755	Pras.g_01833	Prbd.g_00238
OG0000756	Pras.g_01834	Prbd.g_00239
OG0000757	Pras.g_01835	Prbd.g_00240
OG0000758	Pras.g_01836	Prbd.g_00241
OG0000759	Pras.g_01837	Prbd.g_00242
OG0000760	Pras.g_01838	Prbd.g_00243
OG0000761	Pras.g_01839	Prbd.g_00244
OG0000762	Pras.g_01841	Prbd.g_00246
OG0000763	Pras.g_01842	Prbd.g_00247
OG0000764	Pras.g_01843	Prbd.g_00248
OG0000765	Pras.g_01844	Prbd.g_00249
OG0000766	Pras.g_01845	Prbd.g_00250
OG0000767	Pras.g_01846	Prbd.g_00251
OG0000768	Pras.g_01847	Prbd.g_00252
OG0000769	Pras.g_01848	Prbd.g_00253
OG0000770	Pras.g_01849	Prbd.g_00254
OG0000771	Pras.g_01850	Prbd.g_00255
OG0000772	Pras.g_01851	Prbd.g_00256
OG0000773	Pras.g_01853	Prbd.g_00258
OG0000774	Pras.g_01854	Prbd.g_00259
OG0000775	Pras.g_01855	Prbd.g_00260
OG0000776	Pras.g_01856	Prbd.g_00261
OG0000777	Pras.g_01857	Prbd.g_00262
OG0000778	Pras.g_01858	Prbd.g_00263
OG0000779	Pras.g_01860	Prbd.g_00265
OG0000780	Pras.g_01861	Prbd.g_00266
OG0000781	Pras.g_01862	Prbd.g_00267
OG0000782	Pras.g_01864	Prbd.g_00269
OG0000783	Pras.g_01865	Prbd.g_00270
OG0000784	Pras.g_01866	Prbd.g_00271
OG0000785	Pras.g_01867	Prbd.g_00272
OG0000786	Pras.g_01868	Prbd.g_00273
OG0000787	Pras.g_01870	Prbd.g_00275
OG0000788	Pras.g_01871	Prbd.g_00276
OG0000789	Pras.g_01872	Prbd.g_00277
OG0000790	Pras.g_01873	Prbd.g_00278
OG0000791	Pras.g_01874	Prbd.g_00279
OG0000792	Pras.g_01875	Prbd.g_00280
OG0000793	Pras.g_01876	Prbd.g_00281
OG0000794	Pras.g_01877	Prbd.g_00282
OG0000795	Pras.g_01878	Prbd.g_00283
OG0000796	Pras.g_01881	Prbd.g_00285
OG0000797	Pras.g_01883	Prbd.g_00287
OG0000798	Pras.g_01884	Prbd.g_00288
OG0000799	Pras.g_01885	Prbd.g_00289
OG0000800	Pras.g_01886	Prbd.g_00290
OG0000801	Pras.g_01887	Prbd.g_00291
OG0000802	Pras.g_01889	Prbd.g_00293
OG0000803	Pras.g_01890	Prbd.g_00294
OG0000804	Pras.g_01903	Prbd.g_00309
OG0000805	Pras.g_01905	Prbd.g_00311
OG0000806	Pras.g_01906	Prbd.g_00312
OG0000807	Pras.g_01907	Prbd.g_00313
OG0000808	Pras.g_01908	Prbd.g_00314
OG0000809	Pras.g_01912	Prbd.g_00318
OG0000810	Pras.g_01913	Prbd.g_00319
OG0000811	Pras.g_01914	Prbd.g_00320
OG0000812	Pras.g_01915	Prbd.g_00321
OG0000813	Pras.g_01916	Prbd.g_00322
OG0000814	Pras.g_01917	Prbd.g_00323
OG0000815	Pras.g_01918	Prbd.g_00324
OG0000816	Pras.g_01920	Prbd.g_00326
OG0000817	Pras.g_01923	Prbd.g_00329
OG0000818	Pras.g_01924	Prbd.g_00330
OG0000819	Pras.g_01926	Prbd.g_00332
OG0000820	Pras.g_01927	Prbd.g_00333
OG0000821	Pras.g_01928	Prbd.g_00334
OG0000822	Pras.g_01929	Prbd.g_00335
OG0000823	Pras.g_01932	Prbd.g_00338
OG0000824	Pras.g_01933	Prbd.g_00339
OG0000825	Pras.g_01935	Prbd.g_00341
OG0000826	Pras.g_01936	Prbd.g_00342
OG0000827	Pras.g_01937	Prbd.g_00343
OG0000828	Pras.g_01939	Prbd.g_00345
OG0000829	Pras.g_01964	Prbd.g_00370
OG0000830	Pras.g_01973	Prbd.g_00380
OG0000831	Pras.g_01976	Prbd.g_00383
OG0000832	Pras.g_01977	Prbd.g_00384
OG0000833	Pras.g_01984	Prbd.g_00391
OG0000834	Pras.g_01988	Prbd.g_00395
OG0000835	Pras.g_01992	Prbd.g_00399
OG0000836	Pras.g_01994	Prbd.g_00401
OG0000837	Pras.g_00009	Prbd.g_00414
OG0000838	Pras.g_00024	Prbd.g_00428
OG0000839	Pras.g_00025	Prbd.g_00429
OG0000840	Pras.g_00030	Prbd.g_00434
OG0000841	Pras.g_00037	Prbd.g_00449
OG0000842	Pras.g_00041	Prbd.g_00453
OG0000843	Pras.g_00043	Prbd.g_00455
OG0000844	Pras.g_00044	Prbd.g_00456
OG0000845	Pras.g_00045	Prbd.g_00457
OG0000846	Pras.g_00046	Prbd.g_00458
OG0000847	Pras.g_00047	Prbd.g_00459
OG0000848	Pras.g_00048	Prbd.g_00460
OG0000849	Pras.g_00049	Prbd.g_00461
OG0000850	Pras.g_00050	Prbd.g_00462
OG0000851	Pras.g_00052	Prbd.g_00464
OG0000852	Pras.g_00055	Prbd.g_00467
OG0000853	Pras.g_00057	Prbd.g_00469
OG0000854	Pras.g_00058	Prbd.g_00470
OG0000855	Pras.g_00059	Prbd.g_00471
OG0000856	Pras.g_00060	Prbd.g_00472
OG0000857	Pras.g_00061	Prbd.g_00473
OG0000858	Pras.g_00063	Prbd.g_00475
OG0000859	Pras.g_00064	Prbd.g_00476
OG0000860	Pras.g_00065	Prbd.g_00477
OG0000861	Pras.g_00066	Prbd.g_00478
OG0000862	Pras.g_00067	Prbd.g_00479
OG0000863	Pras.g_00068	Prbd.g_00480
OG0000864	Pras.g_00069	Prbd.g_00481
OG0000865	Pras.g_00070	Prbd.g_00482
OG0000866	Pras.g_00071	Prbd.g_00483
OG0000867	Pras.g_00074	Prbd.g_00486
OG0000868	Pras.g_00076	Prbd.g_00488
OG0000869	Pras.g_00077	Prbd.g_00489
OG0000870	Pras.g_00078	Prbd.g_00490
OG0000871	Pras.g_00079	Prbd.g_00491
OG0000872	Pras.g_00080	Prbd.g_00492
OG0000873	Pras.g_00081	Prbd.g_00493
OG0000874	Pras.g_00082	Prbd.g_00494
OG0000875	Pras.g_00083	Prbd.g_00495
OG0000876	Pras.g_00085	Prbd.g_00497
OG0000877	Pras.g_00086	Prbd.g_00498
OG0000878	Pras.g_00087	Prbd.g_00499
OG0000879	Pras.g_00088	Prbd.g_00500
OG0000880	Pras.g_00089	Prbd.g_00501
OG0000881	Pras.g_00090	Prbd.g_00502
OG0000882	Pras.g_00091	Prbd.g_00503
OG0000883	Pras.g_00092	Prbd.g_00504
OG0000884	Pras.g_00093	Prbd.g_00505
OG0000885	Pras.g_00094	Prbd.g_00506
OG0000886	Pras.g_00095	Prbd.g_00507
OG0000887	Pras.g_00097	Prbd.g_00508
OG0000888	Pras.g_00098	Prbd.g_00509
OG0000889	Pras.g_00099	Prbd.g_00510
OG0000890	Pras.g_00100	Prbd.g_00511
OG0000891	Pras.g_00101	Prbd.g_00512
OG0000892	Pras.g_00102	Prbd.g_00513
OG0000893	Pras.g_00103	Prbd.g_00514
OG0000894	Pras.g_00105	Prbd.g_00516
OG0000895	Pras.g_00106	Prbd.g_00517
OG0000896	Pras.g_00108	Prbd.g_00519
OG0000897	Pras.g_00109	Prbd.g_00520
OG0000898	Pras.g_00110	Prbd.g_00521
OG0000899	Pras.g_00111	Prbd.g_00522
OG0000900	Pras.g_00113	Prbd.g_00524
OG0000901	Pras.g_00178	Prbd.g_01858
OG0000902	Pras.g_00197	Prbd.g_01812
OG0000903	Pras.g_00198	Prbd.g_01811
OG0000904	Pras.g_00199	Prbd.g_01810
OG0000905	Pras.g_00200	Prbd.g_01809
OG0000906	Pras.g_00201	Prbd.g_01808
OG0000907	Pras.g_00204	Prbd.g_01806
OG0000908	Pras.g_00205	Prbd.g_01805
OG0000909	Pras.g_00206	Prbd.g_01804
OG0000910	Pras.g_00207	Prbd.g_01803
OG0000911	Pras.g_00208	Prbd.g_01802
OG0000912	Pras.g_00211	Prbd.g_01799
OG0000913	Pras.g_00212	Prbd.g_01798
OG0000914	Pras.g_00213	Prbd.g_01797
OG0000915	Pras.g_00214	Prbd.g_01795
OG0000916	Pras.g_00216	Prbd.g_01794
OG0000917	Pras.g_00217	Prbd.g_01793
OG0000918	Pras.g_00218	Prbd.g_01792
OG0000919	Pras.g_00219	Prbd.g_01791
OG0000920	Pras.g_00220	Prbd.g_01790
OG0000921	Pras.g_00223	Prbd.g_01788
OG0000922	Pras.g_00224	Prbd.g_01787
OG0000923	Pras.g_00232	Prbd.g_01782
OG0000924	Pras.g_00233	Prbd.g_01781
OG0000925	Pras.g_00236	Prbd.g_01778
OG0000926	Pras.g_00237	Prbd.g_01777
OG0000927	Pras.g_00238	Prbd.g_01776
OG0000928	Pras.g_00240	Prbd.g_01774
OG0000929	Pras.g_00242	Prbd.g_01772
OG0000930	Pras.g_00244	Prbd.g_01770
OG0000931	Pras.g_00245	Prbd.g_01769
OG0000932	Pras.g_00248	Prbd.g_01766
OG0000933	Pras.g_00252	Prbd.g_01762
OG0000934	Pras.g_00253	Prbd.g_01761
OG0000935	Pras.g_00254	Prbd.g_01760
OG0000936	Pras.g_00255	Prbd.g_01759
OG0000937	Pras.g_00256	Prbd.g_01758
OG0000938	Pras.g_00257	Prbd.g_01757
OG0000939	Pras.g_00258	Prbd.g_01756
OG0000940	Pras.g_00259	Prbd.g_01755
OG0000941	Pras.g_00260	Prbd.g_01754
OG0000942	Pras.g_00261	Prbd.g_01753
OG0000943	Pras.g_00262	Prbd.g_01752
OG0000944	Pras.g_00263	Prbd.g_01751
OG0000945	Pras.g_00264	Prbd.g_01750
OG0000946	Pras.g_00265	Prbd.g_01749
OG0000947	Pras.g_00266	Prbd.g_01748
OG0000948	Pras.g_00267	Prbd.g_01747
OG0000949	Pras.g_00268	Prbd.g_01746
OG0000950	Pras.g_00289	Prbd.g_01736
OG0000951	Pras.g_00332	Prbd.g_01707
OG0000952	Pras.g_00333	Prbd.g_01706
OG0000953	Pras.g_00334	Prbd.g_01705
OG0000954	Pras.g_00335	Prbd.g_01704
OG0000955	Pras.g_00336	Prbd.g_01703
OG0000956	Pras.g_00338	Prbd.g_01701
OG0000957	Pras.g_00339	Prbd.g_01700
OG0000958	Pras.g_00340	Prbd.g_01699
OG0000959	Pras.g_00341	Prbd.g_01698
OG0000960	Pras.g_00342	Prbd.g_01697
OG0000961	Pras.g_00343	Prbd.g_01696
OG0000962	Pras.g_00344	Prbd.g_01695
OG0000963	Pras.g_00345	Prbd.g_01694
OG0000964	Pras.g_00346	Prbd.g_01693
OG0000965	Pras.g_00348	Prbd.g_01691
OG0000966	Pras.g_00349	Prbd.g_01690
OG0000967	Pras.g_00352	Prbd.g_01687
OG0000968	Pras.g_00353	Prbd.g_01686
OG0000969	Pras.g_00354	Prbd.g_01685
OG0000970	Pras.g_00355	Prbd.g_01684
OG0000971	Pras.g_00356	Prbd.g_01683
OG0000972	Pras.g_00357	Prbd.g_01682
OG0000973	Pras.g_00359	Prbd.g_01680
OG0000974	Pras.g_00360	Prbd.g_01679
OG0000975	Pras.g_00361	Prbd.g_01678
OG0000976	Pras.g_00362	Prbd.g_01677
OG0000977	Pras.g_00363	Prbd.g_01676
OG0000978	Pras.g_00364	Prbd.g_01675
OG0000979	Pras.g_00365	Prbd.g_01674
OG0000980	Pras.g_00366	Prbd.g_01673
OG0000981	Pras.g_00367	Prbd.g_01672
OG0000982	Pras.g_00368	Prbd.g_01671
OG0000983	Pras.g_00369	Prbd.g_01670
OG0000984	Pras.g_00373	Prbd.g_01666
OG0000985	Pras.g_00374	Prbd.g_01665
OG0000986	Pras.g_00375	Prbd.g_01664
OG0000987	Pras.g_00377	Prbd.g_01662
OG0000988	Pras.g_00378	Prbd.g_01661
OG0000989	Pras.g_00379	Prbd.g_01660
OG0000990	Pras.g_00380	Prbd.g_01659
OG0000991	Pras.g_00381	Prbd.g_01658
OG0000992	Pras.g_00382	Prbd.g_01657
OG0000993	Pras.g_00384	Prbd.g_01656
OG0000994	Pras.g_00385	Prbd.g_01655
OG0000995	Pras.g_00386	Prbd.g_01654
OG0000996	Pras.g_00387	Prbd.g_01653
OG0000997	Pras.g_00389	Prbd.g_01651
OG0000998	Pras.g_00392	Prbd.g_01648
OG0000999	Pras.g_00394	Prbd.g_01646
OG0001000	Pras.g_00395	Prbd.g_01645
OG0001001	Pras.g_00396	Prbd.g_01644
OG0001002	Pras.g_00399	Prbd.g_01642
OG0001003	Pras.g_00400	Prbd.g_01641
OG0001004	Pras.g_00401	Prbd.g_01640
OG0001005	Pras.g_00402	Prbd.g_01639
OG0001006	Pras.g_00405	Prbd.g_01637
OG0001007	Pras.g_00406	Prbd.g_01636
OG0001008	Pras.g_00407	Prbd.g_01635
OG0001009	Pras.g_00408	Prbd.g_01634
OG0001010	Pras.g_00409	Prbd.g_01633
OG0001011	Pras.g_00410	Prbd.g_01632
OG0001012	Pras.g_00411	Prbd.g_01631
OG0001013	Pras.g_00412	Prbd.g_01630
OG0001014	Pras.g_00413	Prbd.g_01629
OG0001015	Pras.g_00414	Prbd.g_01628
OG0001016	Pras.g_00415	Prbd.g_01627
OG0001017	Pras.g_00416	Prbd.g_01626
OG0001018	Pras.g_00417	Prbd.g_01625
OG0001019	Pras.g_00418	Prbd.g_01624
OG0001020	Pras.g_00419	Prbd.g_01623
OG0001021	Pras.g_00420	Prbd.g_01622
OG0001022	Pras.g_00421	Prbd.g_01621
OG0001023	Pras.g_00422	Prbd.g_01620
OG0001024	Pras.g_00424	Prbd.g_01617
OG0001025	Pras.g_00425	Prbd.g_01616
OG0001026	Pras.g_00426	Prbd.g_01615
OG0001027	Pras.g_00427	Prbd.g_01614
OG0001028	Pras.g_00428	Prbd.g_01613
OG0001029	Pras.g_00429	Prbd.g_01612
OG0001030	Pras.g_00432	Prbd.g_01609
OG0001031	Pras.g_00433	Prbd.g_01608
OG0001032	Pras.g_00441	Prbd.g_01600
OG0001033	Pras.g_00448	Prbd.g_01593
OG0001034	Pras.g_00473	Prbd.g_01566
OG0001035	Pras.g_00544	Prbd.g_01531
OG0001036	Pras.g_00545	Prbd.g_01530
OG0001037	Pras.g_00551	Prbd.g_01524
OG0001038	Pras.g_00552	Prbd.g_01523
OG0001039	Pras.g_00553	Prbd.g_01522
OG0001040	Pras.g_00554	Prbd.g_01521
OG0001041	Pras.g_00556	Prbd.g_01519
OG0001042	Pras.g_00557	Prbd.g_01518
OG0001043	Pras.g_00558	Prbd.g_01517
OG0001044	Pras.g_00559	Prbd.g_01516
OG0001045	Pras.g_00560	Prbd.g_01515
OG0001046	Pras.g_00561	Prbd.g_01514
OG0001047	Pras.g_00562	Prbd.g_01513
OG0001048	Pras.g_00564	Prbd.g_01511
OG0001049	Pras.g_00565	Prbd.g_01510
OG0001050	Pras.g_00566	Prbd.g_01509
OG0001051	Pras.g_00567	Prbd.g_01508
OG0001052	Pras.g_00568	Prbd.g_01507
OG0001053	Pras.g_00569	Prbd.g_01506
OG0001054	Pras.g_00570	Prbd.g_01505
OG0001055	Pras.g_00571	Prbd.g_01504
OG0001056	Pras.g_00572	Prbd.g_01503
OG0001057	Pras.g_00574	Prbd.g_01501
OG0001058	Pras.g_00575	Prbd.g_01500
OG0001059	Pras.g_00576	Prbd.g_01499
OG0001060	Pras.g_00577	Prbd.g_01498
OG0001061	Pras.g_00578	Prbd.g_01497
OG0001062	Pras.g_00579	Prbd.g_01496
OG0001063	Pras.g_00580	Prbd.g_01495
OG0001064	Pras.g_00581	Prbd.g_01494
OG0001065	Pras.g_00582	Prbd.g_01493
OG0001066	Pras.g_00583	Prbd.g_01492
OG0001067	Pras.g_00584	Prbd.g_01491
OG0001068	Pras.g_00585	Prbd.g_01490
OG0001069	Pras.g_00588	Prbd.g_01487
OG0001070	Pras.g_00590	Prbd.g_01485
OG0001071	Pras.g_00591	Prbd.g_01484
OG0001072	Pras.g_00592	Prbd.g_01483
OG0001073	Pras.g_00593	Prbd.g_01482
OG0001074	Pras.g_00594	Prbd.g_01481
OG0001075	Pras.g_00596	Prbd.g_01479
OG0001076	Pras.g_00598	Prbd.g_01477
OG0001077	Pras.g_00599	Prbd.g_01476
OG0001078	Pras.g_00600	Prbd.g_01475
OG0001079	Pras.g_00601	Prbd.g_01474
OG0001080	Pras.g_00602	Prbd.g_01473
OG0001081	Pras.g_00603	Prbd.g_01472
OG0001082	Pras.g_00604	Prbd.g_01471
OG0001083	Pras.g_00605	Prbd.g_01470
OG0001084	Pras.g_00606	Prbd.g_01469
OG0001085	Pras.g_00607	Prbd.g_01468
OG0001086	Pras.g_00613	Prbd.g_01463
OG0001087	Pras.g_00614	Prbd.g_01462
OG0001088	Pras.g_00615	Prbd.g_01461
OG0001089	Pras.g_00617	Prbd.g_01459
OG0001090	Pras.g_00618	Prbd.g_01458
OG0001091	Pras.g_00619	Prbd.g_01457
OG0001092	Pras.g_00620	Prbd.g_01456
OG0001093	Pras.g_00621	Prbd.g_01455
OG0001094	Pras.g_00622	Prbd.g_01454
OG0001095	Pras.g_00623	Prbd.g_01453
OG0001096	Pras.g_00624	Prbd.g_01452
OG0001097	Pras.g_00625	Prbd.g_01451
OG0001098	Pras.g_00626	Prbd.g_01450
OG0001099	Pras.g_00627	Prbd.g_01449
OG0001100	Pras.g_00628	Prbd.g_01448
OG0001101	Pras.g_00629	Prbd.g_01447
OG0001102	Pras.g_00632	Prbd.g_01444
OG0001103	Pras.g_00633	Prbd.g_01443
OG0001104	Pras.g_00634	Prbd.g_01442
OG0001105	Pras.g_00636	Prbd.g_01440
