HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N17.HOG0000540	OG0000485	n0										Praj.g_00540																		Prbb.g_00553	Prbc.g_01629											
N17.HOG0000541	OG0000486	n0										Praj.g_00541																		Prbb.g_00554	Prbc.g_01630											
N17.HOG0000542	OG0000487	n0										Praj.g_00542																		Prbb.g_00555	Prbc.g_01631											
N17.HOG0000543	OG0000488	n0										Praj.g_00544																		Prbb.g_00557	Prbc.g_01633											
N17.HOG0000544	OG0000489	n0										Praj.g_00545																		Prbb.g_00558	Prbc.g_01634											
N17.HOG0000545	OG0000490	n0										Praj.g_00546																		Prbb.g_00559	Prbc.g_01635											
N17.HOG0000546	OG0000491	n0										Praj.g_00547																		Prbb.g_00560	Prbc.g_01636											
N17.HOG0000547	OG0000492	n0										Praj.g_00548																		Prbb.g_00561	Prbc.g_01637											
N17.HOG0000548	OG0000493	n0										Praj.g_00549																		Prbb.g_00562	Prbc.g_01638											
N17.HOG0000549	OG0000494	n0										Praj.g_00551																		Prbb.g_00564	Prbc.g_01640											
N17.HOG0000550	OG0000495	n0										Praj.g_00552																		Prbb.g_00565	Prbc.g_01641											
N17.HOG0000551	OG0000496	n0										Praj.g_00553																		Prbb.g_00566	Prbc.g_01642											
N17.HOG0000552	OG0000497	n0										Praj.g_00554																		Prbb.g_00567	Prbc.g_01643											
N17.HOG0000553	OG0000498	n0										Praj.g_00555																		Prbb.g_00568	Prbc.g_01644											
N17.HOG0000554	OG0000499	n0										Praj.g_00557																		Prbb.g_00570	Prbc.g_01646											
N17.HOG0000555	OG0000500	n0										Praj.g_00558																		Prbb.g_00571	Prbc.g_01647											
N17.HOG0000556	OG0000501	n0										Praj.g_00560																		Prbb.g_00573	Prbc.g_01649											
N17.HOG0000557	OG0000502	n0										Praj.g_00561																		Prbb.g_00574	Prbc.g_01650											
N17.HOG0000558	OG0000503	n0										Praj.g_00562																		Prbb.g_00575	Prbc.g_01651											
N17.HOG0000559	OG0000504	n0										Praj.g_00563																		Prbb.g_00576	Prbc.g_01652											
N17.HOG0000560	OG0000505	n0										Praj.g_00564																		Prbb.g_00577	Prbc.g_01653											
N17.HOG0000561	OG0000506	n0										Praj.g_00565																		Prbb.g_00578	Prbc.g_01654											
N17.HOG0000562	OG0000507	n0										Praj.g_00566																		Prbb.g_00579	Prbc.g_01655											
N17.HOG0000563	OG0000508	n0										Praj.g_00567																		Prbb.g_00580	Prbc.g_01656											
N17.HOG0000564	OG0000509	n0										Praj.g_00568																		Prbb.g_00581	Prbc.g_01657											
N17.HOG0000565	OG0000510	n0										Praj.g_00569																		Prbb.g_00582	Prbc.g_01658											
N17.HOG0000566	OG0000511	n0										Praj.g_00570																		Prbb.g_00583	Prbc.g_01659											
N17.HOG0000567	OG0000512	n0										Praj.g_00571																		Prbb.g_00584	Prbc.g_01660											
N17.HOG0000568	OG0000513	n0										Praj.g_00572																		Prbb.g_00585	Prbc.g_01661											
N17.HOG0000569	OG0000514	n0										Praj.g_00573																		Prbb.g_00586	Prbc.g_01662											
N17.HOG0000570	OG0000515	n0										Praj.g_00574																		Prbb.g_00587	Prbc.g_01663											
N17.HOG0000571	OG0000516	n0										Praj.g_00575																		Prbb.g_00588	Prbc.g_01664											
N17.HOG0000572	OG0000517	n0										Praj.g_00576																		Prbb.g_00589	Prbc.g_01665											
N17.HOG0000573	OG0000518	n0										Praj.g_00578																		Prbb.g_00591	Prbc.g_01667											
N17.HOG0000574	OG0000519	n0										Praj.g_00579																		Prbb.g_00592	Prbc.g_01668											
N17.HOG0000575	OG0000520	n0										Praj.g_00581																		Prbb.g_00594	Prbc.g_01670											
N17.HOG0000576	OG0000521	n0										Praj.g_00580																		Prbb.g_00593	Prbc.g_01669											
N17.HOG0000577	OG0000522	n0										Praj.g_00582																		Prbb.g_00595	Prbc.g_01671											
N17.HOG0000578	OG0000523	n0										Praj.g_00583																		Prbb.g_00596	Prbc.g_01672											
N17.HOG0000579	OG0000524	n0										Praj.g_00584																		Prbb.g_00597	Prbc.g_01673											
N17.HOG0000580	OG0000525	n0										Praj.g_00586																		Prbb.g_00599	Prbc.g_01675											
N17.HOG0000581	OG0000526	n0										Praj.g_00587																		Prbb.g_00600	Prbc.g_01676											
N17.HOG0000582	OG0000527	n0										Praj.g_00588																		Prbb.g_00601	Prbc.g_01677											
N17.HOG0000583	OG0000528	n0										Praj.g_00589																		Prbb.g_00602	Prbc.g_01678											
N17.HOG0000584	OG0000529	n0										Praj.g_00590																		Prbb.g_00603	Prbc.g_01679											
N17.HOG0000585	OG0000530	n0										Praj.g_00591																		Prbb.g_00604	Prbc.g_01680											
N17.HOG0000586	OG0000531	n0										Praj.g_00593																		Prbb.g_00606	Prbc.g_01682											
N17.HOG0000587	OG0000532	n0										Praj.g_00594																		Prbb.g_00607	Prbc.g_01683											
N17.HOG0000588	OG0000533	n0										Praj.g_00595																		Prbb.g_00608	Prbc.g_01684											
N17.HOG0000589	OG0000534	n0										Praj.g_00596																		Prbb.g_00609	Prbc.g_01685											
N17.HOG0000590	OG0000535	n0										Praj.g_00597																		Prbb.g_00610	Prbc.g_01686											
N17.HOG0000591	OG0000536	n0										Praj.g_00598																		Prbb.g_00611	Prbc.g_01687											
N17.HOG0000592	OG0000537	n0										Praj.g_00599																		Prbb.g_00612	Prbc.g_01688											
N17.HOG0000593	OG0000538	n0										Praj.g_00600																		Prbb.g_00613	Prbc.g_01689											
N17.HOG0000594	OG0000539	n0										Praj.g_00601																		Prbb.g_00614	Prbc.g_01690											
N17.HOG0000595	OG0000540	n0										Praj.g_00602																		Prbb.g_00615	Prbc.g_01691											
N17.HOG0000596	OG0000541	n0										Praj.g_00603																		Prbb.g_00616	Prbc.g_01692											
N17.HOG0000597	OG0000542	n0										Praj.g_00604																		Prbb.g_00617	Prbc.g_01693											
N17.HOG0000598	OG0000543	n0										Praj.g_00605																		Prbb.g_00618	Prbc.g_01694											
N17.HOG0000599	OG0000544	n0										Praj.g_00606																		Prbb.g_00619	Prbc.g_01695											
N17.HOG0000600	OG0000545	n0										Praj.g_00609																		Prbb.g_00622	Prbc.g_01698											
N17.HOG0000601	OG0000546	n0										Praj.g_00610																		Prbb.g_00623	Prbc.g_01699											
N17.HOG0000602	OG0000547	n0										Praj.g_00611																		Prbb.g_00624	Prbc.g_01700											
N17.HOG0000603	OG0000548	n0										Praj.g_00613																		Prbb.g_00626	Prbc.g_01702											
N17.HOG0000604	OG0000549	n0										Praj.g_00614																		Prbb.g_00627	Prbc.g_01703											
N17.HOG0000605	OG0000550	n0										Praj.g_00615																		Prbb.g_00628	Prbc.g_01704											
N17.HOG0000606	OG0000551	n0										Praj.g_00616																		Prbb.g_00629	Prbc.g_01705											
N17.HOG0000607	OG0000552	n0										Praj.g_00617																		Prbb.g_00630	Prbc.g_01706											
N17.HOG0000608	OG0000553	n0										Praj.g_00618																		Prbb.g_00631	Prbc.g_01707											
N17.HOG0000609	OG0000554	n0										Praj.g_00619																		Prbb.g_00632	Prbc.g_01708											
N17.HOG0000610	OG0000555	n0										Praj.g_00620																		Prbb.g_00633	Prbc.g_01709											
N17.HOG0000611	OG0000556	n0										Praj.g_00621																		Prbb.g_00634	Prbc.g_01710											
N17.HOG0000612	OG0000557	n0										Praj.g_00622																		Prbb.g_00635	Prbc.g_01711											
N17.HOG0000613	OG0000558	n0										Praj.g_00623																		Prbb.g_00636	Prbc.g_01712											
N17.HOG0000614	OG0000559	n0										Praj.g_00624																		Prbb.g_00637	Prbc.g_01713											
N17.HOG0000615	OG0000560	n0										Praj.g_00626																		Prbb.g_00639	Prbc.g_01715											
N17.HOG0000616	OG0000561	n0										Praj.g_00627																		Prbb.g_00640	Prbc.g_01716											
N17.HOG0000617	OG0000562	n0										Praj.g_00628																		Prbb.g_00641	Prbc.g_01717											
N17.HOG0000618	OG0000563	n0										Praj.g_00629																		Prbb.g_00642	Prbc.g_01718											
N17.HOG0000619	OG0000564	n0										Praj.g_00630																		Prbb.g_00643	Prbc.g_01719											
N17.HOG0000620	OG0000565	n0										Praj.g_00631																		Prbb.g_00644	Prbc.g_01720											
N17.HOG0000621	OG0000566	n0										Praj.g_00632																		Prbb.g_00645	Prbc.g_01721											
N17.HOG0000622	OG0000567	n0										Praj.g_00633																		Prbb.g_00646	Prbc.g_01722											
N17.HOG0000623	OG0000568	n0										Praj.g_00634																		Prbb.g_00647	Prbc.g_01723											
N17.HOG0000624	OG0000569	n0										Praj.g_00635																		Prbb.g_00648	Prbc.g_01724											
N17.HOG0000625	OG0000570	n0										Praj.g_00636																		Prbb.g_00649	Prbc.g_01725											
N17.HOG0000626	OG0000571	n0										Praj.g_00637																		Prbb.g_00650	Prbc.g_01726											
N17.HOG0000627	OG0000572	n0										Praj.g_00638																		Prbb.g_00651	Prbc.g_01727											
N17.HOG0000628	OG0000573	n0										Praj.g_00641																		Prbb.g_00654	Prbc.g_01730											
N17.HOG0000629	OG0000574	n0										Praj.g_00642																		Prbb.g_00655	Prbc.g_01731											
N17.HOG0000630	OG0000575	n0										Praj.g_00643																		Prbb.g_00656	Prbc.g_01732											
N17.HOG0000631	OG0000576	n0										Praj.g_00644																		Prbb.g_00657	Prbc.g_01733											
N17.HOG0000632	OG0000577	n0										Praj.g_00645																		Prbb.g_00658	Prbc.g_01734											
N17.HOG0000633	OG0000578	n0										Praj.g_00646																		Prbb.g_00659	Prbc.g_01735											
N17.HOG0000634	OG0000579	n0										Praj.g_00647																		Prbb.g_00660	Prbc.g_01736											
N17.HOG0000635	OG0000580	n0										Praj.g_00648																		Prbb.g_00661	Prbc.g_01737											
N17.HOG0000636	OG0000581	n0										Praj.g_00649																		Prbb.g_00662	Prbc.g_01738											
N17.HOG0000637	OG0000582	n0										Praj.g_00650																		Prbb.g_00664	Prbc.g_01739											
N17.HOG0000638	OG0000583	n0										Praj.g_00651																		Prbb.g_00665	Prbc.g_01740											
N17.HOG0000639	OG0000584	n0										Praj.g_00653																		Prbb.g_00667	Prbc.g_01742											
N17.HOG0000640	OG0000585	n0										Praj.g_00654																		Prbb.g_00668	Prbc.g_01743											
N17.HOG0000641	OG0000586	n0										Praj.g_00656																		Prbb.g_00670	Prbc.g_01745											
N17.HOG0000642	OG0000587	n0										Praj.g_00657																		Prbb.g_00671	Prbc.g_01746											
N17.HOG0000643	OG0000588	n0										Praj.g_00660																		Prbb.g_00674	Prbc.g_01749											
N17.HOG0000644	OG0000589	n0										Praj.g_00661																		Prbb.g_00675	Prbc.g_01750											
N17.HOG0000645	OG0000590	n0										Praj.g_00663																		Prbb.g_00677	Prbc.g_01752											
N17.HOG0000646	OG0000591	n0										Praj.g_00671																		Prbb.g_00684	Prbc.g_01760											
N17.HOG0000647	OG0000592	n0										Praj.g_00672																		Prbb.g_00685	Prbc.g_01761											
N17.HOG0000648	OG0000593	n0										Praj.g_00673																		Prbb.g_00686	Prbc.g_01762											
N17.HOG0000649	OG0000594	n0										Praj.g_00676																		Prbb.g_00689	Prbc.g_01765											
N17.HOG0000650	OG0000595	n0										Praj.g_00677																		Prbb.g_00690	Prbc.g_01766											
N17.HOG0000651	OG0000596	n0										Praj.g_00678																		Prbb.g_00691	Prbc.g_01767											
N17.HOG0000652	OG0000597	n0										Praj.g_00680																		Prbb.g_00693	Prbc.g_01769											
N17.HOG0000653	OG0000598	n0										Praj.g_00681																		Prbb.g_00694	Prbc.g_01770											
N17.HOG0000654	OG0000599	n0										Praj.g_00682																		Prbb.g_00695	Prbc.g_01771											
N17.HOG0000655	OG0000600	n0										Praj.g_00683																		Prbb.g_00696	Prbc.g_01772											
N17.HOG0000656	OG0000601	n0										Praj.g_00686																		Prbb.g_00700	Prbc.g_01775											
N17.HOG0000657	OG0000602	n0										Praj.g_00687																		Prbb.g_00701	Prbc.g_01776											
N17.HOG0000658	OG0000603	n0										Praj.g_00688																		Prbb.g_00702	Prbc.g_01777											
N17.HOG0000659	OG0000604	n0										Praj.g_01396																		Prbb.g_01450	Prbc.g_01381											
N17.HOG0000660	OG0000605	n0										Praj.g_00689																		Prbb.g_00703	Prbc.g_01778											
N17.HOG0000661	OG0000606	n0										Praj.g_00690																		Prbb.g_00705	Prbc.g_01779											
N17.HOG0000662	OG0000607	n0										Praj.g_00692																		Prbb.g_00707	Prbc.g_01781											
N17.HOG0000663	OG0000608	n0										Praj.g_00693																		Prbb.g_00708	Prbc.g_01782											
N17.HOG0000664	OG0000609	n0										Praj.g_02137																		Prbb.g_02176	Prbc.g_01055											
N17.HOG0000665	OG0000610	n0										Praj.g_01218																		Prbb.g_01260	Prbc.g_01290											
N17.HOG0000666	OG0000611	n0										Praj.g_00699																		Prbb.g_00714	Prbc.g_01788											
N17.HOG0000667	OG0000612	n0										Praj.g_00700																		Prbb.g_00715	Prbc.g_01789											
N17.HOG0000668	OG0000613	n0										Praj.g_00701																		Prbb.g_00716	Prbc.g_01790											
N17.HOG0000669	OG0000614	n0										Praj.g_00702																		Prbb.g_00717	Prbc.g_01791											
N17.HOG0000670	OG0000615	n0										Praj.g_00704																		Prbb.g_00719	Prbc.g_01793											
N17.HOG0000671	OG0000616	n0										Praj.g_00705																		Prbb.g_00720	Prbc.g_01794											
N17.HOG0000672	OG0000617	n0										Praj.g_00706																		Prbb.g_00721	Prbc.g_01795											
N17.HOG0000673	OG0000618	n0										Praj.g_00707																		Prbb.g_00722	Prbc.g_01796											
N17.HOG0000674	OG0000619	n0										Praj.g_00708																		Prbb.g_00723	Prbc.g_01797											
N17.HOG0000675	OG0000620	n0										Praj.g_00709																		Prbb.g_00724	Prbc.g_01798											
N17.HOG0000676	OG0000621	n0										Praj.g_00710																		Prbb.g_00725	Prbc.g_01799											
N17.HOG0000677	OG0000622	n0										Praj.g_00711																		Prbb.g_00726	Prbc.g_01800											
N17.HOG0000678	OG0000623	n0										Praj.g_00712																		Prbb.g_00727	Prbc.g_01801											
N17.HOG0000679	OG0000624	n0										Praj.g_00714																		Prbb.g_00729	Prbc.g_01803											
N17.HOG0000680	OG0000625	n0										Praj.g_00715																		Prbb.g_00730	Prbc.g_01804											
N17.HOG0000681	OG0000626	n0										Praj.g_00716																		Prbb.g_00731	Prbc.g_01805											
N17.HOG0000682	OG0000627	n0										Praj.g_00718																		Prbb.g_00733	Prbc.g_01807											
N17.HOG0000683	OG0000628	n0										Praj.g_00719																		Prbb.g_00734	Prbc.g_01808											
N17.HOG0000684	OG0000629	n0										Praj.g_00720																		Prbb.g_00735	Prbc.g_01809											
N17.HOG0000685	OG0000630	n0										Praj.g_00721																		Prbb.g_00736	Prbc.g_01810											
N17.HOG0000686	OG0000631	n0										Praj.g_00723																		Prbb.g_00738	Prbc.g_01812											
N17.HOG0000687	OG0000632	n0										Praj.g_01134																		Prbb.g_01175	Prbc.g_00598											
N17.HOG0000688	OG0000633	n0										Praj.g_00091																		Prbb.g_00108	Prbc.g_00521											
N17.HOG0000689	OG0000634	n0										Praj.g_01054																		Prbb.g_01099	Prbc.g_02142											
N17.HOG0000690	OG0000635	n0										Praj.g_00938																		Prbb.g_00983	Prbc.g_02028											
N17.HOG0000691	OG0000636	n0										Praj.g_00937																		Prbb.g_00982	Prbc.g_02027											
N17.HOG0000692	OG0000637	n0										Praj.g_00936																		Prbb.g_00981	Prbc.g_02026											
N17.HOG0000693	OG0000638	n0										Praj.g_00373																		Prbb.g_00389	Prbc.g_01230											
N17.HOG0000694	OG0000639	n0										Praj.g_00913																		Prbb.g_00958	Prbc.g_02003											
N17.HOG0000695	OG0000640	n0										Praj.g_00915																		Prbb.g_00960	Prbc.g_02005											
N17.HOG0000696	OG0000641	n0										Praj.g_00917																		Prbb.g_00962	Prbc.g_02007											
N17.HOG0000697	OG0000642	n0										Praj.g_00918																		Prbb.g_00963	Prbc.g_02008											
N17.HOG0000698	OG0000643	n0										Praj.g_00919																		Prbb.g_00964	Prbc.g_02009											
N17.HOG0000699	OG0000644	n0										Praj.g_00763																		Prbb.g_00777	Prbc.g_01852											
N17.HOG0000700	OG0000645	n0										Praj.g_00764																		Prbb.g_00778	Prbc.g_01853											
N17.HOG0000701	OG0000646	n0										Praj.g_00765																		Prbb.g_00779	Prbc.g_01854											
N17.HOG0000702	OG0000647	n0										Praj.g_00766																		Prbb.g_00780	Prbc.g_01855											
N17.HOG0000703	OG0000648	n0										Praj.g_00768																		Prbb.g_00782	Prbc.g_01857											
N17.HOG0000704	OG0000649	n0										Praj.g_00769																		Prbb.g_00783	Prbc.g_01858											
N17.HOG0000705	OG0000650	n0										Praj.g_00770																		Prbb.g_00784	Prbc.g_01859											
N17.HOG0000706	OG0000651	n0										Praj.g_00771																		Prbb.g_00785	Prbc.g_01860											
N17.HOG0000707	OG0000652	n0										Praj.g_00772																		Prbb.g_00786	Prbc.g_01861											
N17.HOG0000708	OG0000653	n0										Praj.g_00773																		Prbb.g_00787	Prbc.g_01862											
N17.HOG0000709	OG0000654	n0										Praj.g_00775																		Prbb.g_00789	Prbc.g_01864											
N17.HOG0000710	OG0000655	n0										Praj.g_00777																		Prbb.g_00791	Prbc.g_01866											
N17.HOG0000711	OG0000656	n0										Praj.g_00778																		Prbb.g_00792	Prbc.g_01867											
N17.HOG0000712	OG0000657	n0										Praj.g_00779																		Prbb.g_00793	Prbc.g_01868											
N17.HOG0000713	OG0000658	n0										Praj.g_00780																		Prbb.g_00794	Prbc.g_01869											
N17.HOG0000714	OG0000659	n0										Praj.g_00781																		Prbb.g_00795	Prbc.g_01870											
N17.HOG0000715	OG0000660	n0										Praj.g_00782																		Prbb.g_00796	Prbc.g_01871											
N17.HOG0000716	OG0000661	n0										Praj.g_00784																		Prbb.g_00798	Prbc.g_01873											
N17.HOG0000717	OG0000662	n0										Praj.g_00786																		Prbb.g_00800	Prbc.g_01875											
N17.HOG0000718	OG0000663	n0										Praj.g_00787																		Prbb.g_00801	Prbc.g_01876											
N17.HOG0000719	OG0000664	n0										Praj.g_00788																		Prbb.g_00802	Prbc.g_01877											
N17.HOG0000720	OG0000665	n0										Praj.g_00789																		Prbb.g_00803	Prbc.g_01878											
N17.HOG0000721	OG0000666	n0										Praj.g_00790																		Prbb.g_00804	Prbc.g_01879											
N17.HOG0000722	OG0000667	n0										Praj.g_00791																		Prbb.g_00805	Prbc.g_01880											
N17.HOG0000723	OG0000668	n0										Praj.g_00792																		Prbb.g_00806	Prbc.g_01881											
N17.HOG0000724	OG0000669	n0										Praj.g_00794																		Prbb.g_00808	Prbc.g_01883											
N17.HOG0000725	OG0000670	n0										Praj.g_00795																		Prbb.g_00809	Prbc.g_01884											
N17.HOG0000726	OG0000671	n0										Praj.g_00796																		Prbb.g_00810	Prbc.g_01885											
N17.HOG0000727	OG0000672	n0										Praj.g_00797																		Prbb.g_00811	Prbc.g_01886											
N17.HOG0000728	OG0000673	n0										Praj.g_00798																		Prbb.g_00812	Prbc.g_01887											
N17.HOG0000729	OG0000674	n0										Praj.g_00799																		Prbb.g_00813	Prbc.g_01888											
N17.HOG0000730	OG0000675	n0										Praj.g_00801																		Prbb.g_00814	Prbc.g_01890											
N17.HOG0000731	OG0000676	n0										Praj.g_00802																		Prbb.g_00815	Prbc.g_01891											
N17.HOG0000732	OG0000677	n0										Praj.g_00804																		Prbb.g_00817	Prbc.g_01893											
N17.HOG0000733	OG0000678	n0										Praj.g_00806																		Prbb.g_00819	Prbc.g_01895											
N17.HOG0000734	OG0000679	n0										Praj.g_00808																		Prbb.g_00821	Prbc.g_01897											
N17.HOG0000735	OG0000680	n0										Praj.g_00809																		Prbb.g_00822	Prbc.g_01898											
N17.HOG0000736	OG0000681	n0										Praj.g_00810																		Prbb.g_00823	Prbc.g_01899											
N17.HOG0000737	OG0000682	n0										Praj.g_00811																		Prbb.g_00824	Prbc.g_01900											
N17.HOG0000738	OG0000683	n0										Praj.g_00814																		Prbb.g_00827	Prbc.g_01903											
N17.HOG0000739	OG0000684	n0										Praj.g_00815																		Prbb.g_00828	Prbc.g_01904											
N17.HOG0000740	OG0000685	n0										Praj.g_00816																		Prbb.g_00829	Prbc.g_01905											
N17.HOG0000741	OG0000686	n0										Praj.g_00817																		Prbb.g_00830	Prbc.g_01906											
N17.HOG0000742	OG0000687	n0										Praj.g_00818																		Prbb.g_00831	Prbc.g_01907											
N17.HOG0000743	OG0000688	n0										Praj.g_00819																		Prbb.g_00832	Prbc.g_01908											
N17.HOG0000744	OG0000689	n0										Praj.g_00820																		Prbb.g_00833	Prbc.g_01909											
N17.HOG0000745	OG0000690	n0										Praj.g_00821																		Prbb.g_00834	Prbc.g_01910											
N17.HOG0000746	OG0000691	n0										Praj.g_00822																		Prbb.g_00835	Prbc.g_01911											
N17.HOG0000747	OG0000692	n0										Praj.g_00825																		Prbb.g_00837	Prbc.g_01913											
N17.HOG0000748	OG0000693	n0										Praj.g_00826																		Prbb.g_00838	Prbc.g_01914											
N17.HOG0000749	OG0000694	n0										Praj.g_00827																		Prbb.g_00839	Prbc.g_01915											
N17.HOG0000750	OG0000695	n0										Praj.g_00828																		Prbb.g_00840	Prbc.g_01916											
N17.HOG0000751	OG0000696	n0										Praj.g_00829																		Prbb.g_00841	Prbc.g_01917											
N17.HOG0000752	OG0000697	n0										Praj.g_00831																		Prbb.g_00843	Prbc.g_01919											
N17.HOG0000753	OG0000698	n0										Praj.g_00835																		Prbb.g_00847	Prbc.g_01923											
N17.HOG0000754	OG0000699	n0										Praj.g_00836																		Prbb.g_00848	Prbc.g_01924											
N17.HOG0000755	OG0000700	n0										Praj.g_00869																		Prbb.g_00914	Prbc.g_01959											
N17.HOG0000756	OG0000701	n0										Praj.g_00872																		Prbb.g_00917	Prbc.g_01962											
N17.HOG0000757	OG0000702	n0										Praj.g_00877																		Prbb.g_00922	Prbc.g_01967											
N17.HOG0000758	OG0000703	n0										Praj.g_00879																		Prbb.g_00924	Prbc.g_01969											
N17.HOG0000759	OG0000704	n0										Praj.g_00880																		Prbb.g_00925	Prbc.g_01970											
N17.HOG0000760	OG0000705	n0										Praj.g_00881																		Prbb.g_00926	Prbc.g_01971											
N17.HOG0000761	OG0000706	n0										Praj.g_00882																		Prbb.g_00927	Prbc.g_01972											
N17.HOG0000762	OG0000707	n0										Praj.g_00884																		Prbb.g_00929	Prbc.g_01974											
N17.HOG0000763	OG0000708	n0										Praj.g_00885																		Prbb.g_00930	Prbc.g_01975											
N17.HOG0000764	OG0000709	n0										Praj.g_00887																		Prbb.g_00932	Prbc.g_01977											
N17.HOG0000765	OG0000710	n0										Praj.g_00888																		Prbb.g_00933	Prbc.g_01978											
N17.HOG0000766	OG0000711	n0										Praj.g_00889																		Prbb.g_00934	Prbc.g_01979											
N17.HOG0000767	OG0000712	n0										Praj.g_00890																		Prbb.g_00935	Prbc.g_01980											
N17.HOG0000768	OG0000713	n0										Praj.g_00891																		Prbb.g_00936	Prbc.g_01981											
N17.HOG0000769	OG0000714	n0										Praj.g_00893																		Prbb.g_00938	Prbc.g_01983											
N17.HOG0000770	OG0000715	n0										Praj.g_00894																		Prbb.g_00939	Prbc.g_01984											
N17.HOG0000771	OG0000716	n0										Praj.g_00897																		Prbb.g_00942	Prbc.g_01987											
N17.HOG0000772	OG0000717	n0										Praj.g_00898																		Prbb.g_00943	Prbc.g_01988											
N17.HOG0000773	OG0000718	n0										Praj.g_00899																		Prbb.g_00944	Prbc.g_01989											
N17.HOG0000774	OG0000719	n0										Praj.g_00901																		Prbb.g_00946	Prbc.g_01991											
N17.HOG0000775	OG0000720	n0										Praj.g_00902																		Prbb.g_00947	Prbc.g_01992											
N17.HOG0000776	OG0000721	n0										Praj.g_00905																		Prbb.g_00950	Prbc.g_01995											
N17.HOG0000777	OG0000722	n0										Praj.g_00906																		Prbb.g_00951	Prbc.g_01996											
N17.HOG0000778	OG0000723	n0										Praj.g_00907																		Prbb.g_00952	Prbc.g_01997											
N17.HOG0000779	OG0000724	n0										Praj.g_00748																		Prbb.g_00762	Prbc.g_01837											
N17.HOG0000780	OG0000725	n0										Praj.g_00749																		Prbb.g_00763	Prbc.g_01838											
N17.HOG0000781	OG0000726	n0										Praj.g_00750																		Prbb.g_00764	Prbc.g_01839											
N17.HOG0000782	OG0000727	n0										Praj.g_00751																		Prbb.g_00765	Prbc.g_01840											
N17.HOG0000783	OG0000728	n0										Praj.g_00752																		Prbb.g_00766	Prbc.g_01841											
N17.HOG0000784	OG0000729	n0										Praj.g_00753																		Prbb.g_00767	Prbc.g_01842											
N17.HOG0000785	OG0000730	n0										Praj.g_00754																		Prbb.g_00768	Prbc.g_01843											
N17.HOG0000786	OG0000731	n0										Praj.g_00755																		Prbb.g_00769	Prbc.g_01844											
N17.HOG0000787	OG0000732	n0										Praj.g_00756																		Prbb.g_00770	Prbc.g_01845											
N17.HOG0000788	OG0000733	n0										Praj.g_00757																		Prbb.g_00771	Prbc.g_01846											
N17.HOG0000789	OG0000734	n0										Praj.g_00758																		Prbb.g_00772	Prbc.g_01847											
N17.HOG0000790	OG0000735	n0										Praj.g_00760																		Prbb.g_00774	Prbc.g_01849											
N17.HOG0000791	OG0000736	n0										Praj.g_00761																		Prbb.g_00775	Prbc.g_01850											
N17.HOG0000792	OG0000737	n0										Praj.g_00762																		Prbb.g_00776	Prbc.g_01851											
N17.HOG0000793	OG0000738	n0										Praj.g_00920																		Prbb.g_00965	Prbc.g_02010											
N17.HOG0000794	OG0000739	n0										Praj.g_00921																		Prbb.g_00966	Prbc.g_02011											
N17.HOG0000795	OG0000740	n0										Praj.g_00922																		Prbb.g_00967	Prbc.g_02012											
N17.HOG0000796	OG0000741	n0										Praj.g_00923																		Prbb.g_00968	Prbc.g_02013											
N17.HOG0000797	OG0000742	n0										Praj.g_00925																		Prbb.g_00970	Prbc.g_02015											
N17.HOG0000798	OG0000743	n0										Praj.g_00926																		Prbb.g_00971	Prbc.g_02016											
N17.HOG0000799	OG0000744	n0										Praj.g_00927																		Prbb.g_00972	Prbc.g_02017											
N17.HOG0000800	OG0000745	n0										Praj.g_00928																		Prbb.g_00973	Prbc.g_02018											
N17.HOG0000801	OG0000746	n0										Praj.g_00929																		Prbb.g_00974	Prbc.g_02019											
N17.HOG0000802	OG0000747	n0										Praj.g_00930																		Prbb.g_00975	Prbc.g_02020											
N17.HOG0000803	OG0000748	n0										Praj.g_00931																		Prbb.g_00976	Prbc.g_02021											
N17.HOG0000804	OG0000749	n0										Praj.g_00932																		Prbb.g_00977	Prbc.g_02022											
N17.HOG0000805	OG0000750	n0										Praj.g_00933																		Prbb.g_00978	Prbc.g_02023											
N17.HOG0000806	OG0000751	n0										Praj.g_00934																		Prbb.g_00979	Prbc.g_02024											
N17.HOG0000807	OG0000752	n0										Praj.g_00847																		Prbb.g_00893	Prbc.g_01936											
N17.HOG0000808	OG0000753	n0										Praj.g_00939																		Prbb.g_00984	Prbc.g_02029											
N17.HOG0000809	OG0000754	n0										Praj.g_00940																		Prbb.g_00985	Prbc.g_02030											
N17.HOG0000810	OG0000755	n0										Praj.g_00941																		Prbb.g_00986	Prbc.g_02031											
N17.HOG0000811	OG0000756	n0										Praj.g_00943																		Prbb.g_00988	Prbc.g_02033											
N17.HOG0000812	OG0000757	n0										Praj.g_00944																		Prbb.g_00989	Prbc.g_02034											
N17.HOG0000813	OG0000758	n0										Praj.g_00945																		Prbb.g_00990	Prbc.g_02035											
N17.HOG0000814	OG0000759	n0										Praj.g_00947																		Prbb.g_00992	Prbc.g_02037											
N17.HOG0000815	OG0000760	n0										Praj.g_00948																		Prbb.g_00993	Prbc.g_02038											
