HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
N34.HOG0000331	OG0000316	n0																																	Prbg.g_01025							Prbn.g_00307
N34.HOG0000332	OG0000317	n0																																	Prbg.g_01027							Prbn.g_00305
N34.HOG0000333	OG0000318	n0																																	Prbg.g_01028							Prbn.g_00304
N34.HOG0000334	OG0000319	n0																																	Prbg.g_01029							Prbn.g_00012
N34.HOG0000335	OG0000320	n0																																	Prbg.g_01030							Prbn.g_00013
N34.HOG0000336	OG0000321	n0																																	Prbg.g_01033							Prbn.g_00016
N34.HOG0000337	OG0000322	n0																																	Prbg.g_01037							Prbn.g_00020
N34.HOG0000338	OG0000323	n0																																	Prbg.g_01038							Prbn.g_00021
N34.HOG0000339	OG0000324	n0																																	Prbg.g_01041							Prbn.g_00024
N34.HOG0000340	OG0000325	n0																																	Prbg.g_01042							Prbn.g_00025
N34.HOG0000341	OG0000326	n0																																	Prbg.g_01043							Prbn.g_00026
N34.HOG0000342	OG0000327	n0																																	Prbg.g_01045							Prbn.g_00028
N34.HOG0000343	OG0000328	n0																																	Prbg.g_01046							Prbn.g_00029
N34.HOG0000344	OG0000329	n0																																	Prbg.g_00042							Prbn.g_00030
N34.HOG0000345	OG0000330	n0																																	Prbg.g_00043							Prbn.g_00031
N34.HOG0000346	OG0000331	n0																																	Prbg.g_00045							Prbn.g_00033
N34.HOG0000347	OG0000332	n0																																	Prbg.g_00046							Prbn.g_00034
N34.HOG0000348	OG0000333	n0																																	Prbg.g_00047							Prbn.g_00035
N34.HOG0000349	OG0000334	n0																																	Prbg.g_00048							Prbn.g_00036
N34.HOG0000350	OG0000335	n0																																	Prbg.g_00049							Prbn.g_00037
N34.HOG0000351	OG0000336	n0																																	Prbg.g_00051							Prbn.g_00039
N34.HOG0000352	OG0000337	n0																																	Prbg.g_00054							Prbn.g_00042
N34.HOG0000353	OG0000338	n0																																	Prbg.g_00055							Prbn.g_00043
N34.HOG0000354	OG0000339	n0																																	Prbg.g_00056							Prbn.g_00044
N34.HOG0000355	OG0000340	n0																																	Prbg.g_00057							Prbn.g_00045
N34.HOG0000356	OG0000341	n0																																	Prbg.g_00061							Prbn.g_00049
N34.HOG0000357	OG0000342	n0																																	Prbg.g_00062							Prbn.g_00050
N34.HOG0000358	OG0000343	n0																																	Prbg.g_00065							Prbn.g_00053
N34.HOG0000359	OG0000344	n0																																	Prbg.g_00066							Prbn.g_00054
N34.HOG0000360	OG0000345	n0																																	Prbg.g_00067							Prbn.g_00055
N34.HOG0000361	OG0000346	n0																																	Prbg.g_00068							Prbn.g_00056
N34.HOG0000362	OG0000347	n0																																	Prbg.g_00069							Prbn.g_00057
N34.HOG0000363	OG0000348	n0																																	Prbg.g_00071							Prbn.g_00059
N34.HOG0000364	OG0000349	n0																																	Prbg.g_00072							Prbn.g_00060
N34.HOG0000365	OG0000350	n0																																	Prbg.g_00073							Prbn.g_00061
N34.HOG0000366	OG0000351	n0																																	Prbg.g_00075							Prbn.g_00063
N34.HOG0000367	OG0000352	n0																																	Prbg.g_00078							Prbn.g_00066
N34.HOG0000368	OG0000353	n0																																	Prbg.g_00079							Prbn.g_00067
N34.HOG0000369	OG0000354	n0																																	Prbg.g_00080							Prbn.g_00068
N34.HOG0000370	OG0000355	n0																																	Prbg.g_00081							Prbn.g_00069
N34.HOG0000371	OG0000356	n0																																	Prbg.g_00082							Prbn.g_00070
N34.HOG0000372	OG0000357	n0																																	Prbg.g_00083							Prbn.g_00071
N34.HOG0000373	OG0000358	n0																																	Prbg.g_00084							Prbn.g_00072
N34.HOG0000374	OG0000359	n0																																	Prbg.g_00085							Prbn.g_00073
N34.HOG0000375	OG0000360	n0																																	Prbg.g_00087							Prbn.g_00075
N34.HOG0000376	OG0000361	n0																																	Prbg.g_00088							Prbn.g_00076
N34.HOG0000377	OG0000362	n0																																	Prbg.g_00089							Prbn.g_00077
N34.HOG0000378	OG0000363	n0																																	Prbg.g_00090							Prbn.g_00078
N34.HOG0000379	OG0000364	n0																																	Prbg.g_00091							Prbn.g_00079
N34.HOG0000380	OG0000365	n0																																	Prbg.g_00092							Prbn.g_00080
N34.HOG0000381	OG0000366	n0																																	Prbg.g_00093							Prbn.g_00081
N34.HOG0000382	OG0000367	n0																																	Prbg.g_00094							Prbn.g_00082
N34.HOG0000383	OG0000368	n0																																	Prbg.g_00095							Prbn.g_00083
N34.HOG0000384	OG0000369	n0																																	Prbg.g_00096							Prbn.g_00084
N34.HOG0000385	OG0000370	n0																																	Prbg.g_00097							Prbn.g_00085
N34.HOG0000386	OG0000371	n0																																	Prbg.g_00098							Prbn.g_00086
N34.HOG0000387	OG0000372	n0																																	Prbg.g_00099							Prbn.g_00087
N34.HOG0000388	OG0000373	n0																																	Prbg.g_00101							Prbn.g_00089
N34.HOG0000389	OG0000374	n0																																	Prbg.g_00102							Prbn.g_00090
N34.HOG0000390	OG0000375	n0																																	Prbg.g_00103							Prbn.g_00091
N34.HOG0000391	OG0000376	n0																																	Prbg.g_00104							Prbn.g_00092
N34.HOG0000392	OG0000377	n0																																	Prbg.g_00110							Prbn.g_00098
N34.HOG0000393	OG0000378	n0																																	Prbg.g_00111							Prbn.g_00099
N34.HOG0000394	OG0000379	n0																																	Prbg.g_00117							Prbn.g_00105
N34.HOG0000395	OG0000380	n0																																	Prbg.g_00119							Prbn.g_00107
N34.HOG0000396	OG0000381	n0																																	Prbg.g_00120							Prbn.g_00108
N34.HOG0000397	OG0000382	n0																																	Prbg.g_00121							Prbn.g_00109
N34.HOG0000398	OG0000383	n0																																	Prbg.g_00124							Prbn.g_00112
N34.HOG0000399	OG0000384	n0																																	Prbg.g_00125							Prbn.g_00113
N34.HOG0000400	OG0000385	n0																																	Prbg.g_00128							Prbn.g_00116
N34.HOG0000401	OG0000386	n0																																	Prbg.g_00129							Prbn.g_00117
N34.HOG0000402	OG0000387	n0																																	Prbg.g_00130							Prbn.g_00118
N34.HOG0000403	OG0000388	n0																																	Prbg.g_00131							Prbn.g_00119
N34.HOG0000404	OG0000389	n0																																	Prbg.g_00132							Prbn.g_00120
N34.HOG0000405	OG0000390	n0																																	Prbg.g_01941							Prbn.g_00121
N34.HOG0000406	OG0000391	n0																																	Prbg.g_01942							Prbn.g_00122
N34.HOG0000407	OG0000392	n0																																	Prbg.g_01943							Prbn.g_00123
N34.HOG0000408	OG0000393	n0																																	Prbg.g_00136							Prbn.g_00697
N34.HOG0000409	OG0000394	n0																																	Prbg.g_00137							Prbn.g_00696
N34.HOG0000410	OG0000395	n0																																	Prbg.g_00140							Prbn.g_00693
N34.HOG0000411	OG0000396	n0																																	Prbg.g_01214							Prbn.g_01491
N34.HOG0000412	OG0000397	n0																																	Prbg.g_01530							Prbn.g_01145
N34.HOG0000413	OG0000398	n0																																	Prbg.g_01602							Prbn.g_01697
N34.HOG0000414	OG0000399	n0																																	Prbg.g_01525							Prbn.g_01150
N34.HOG0000415	OG0000400	n0																																	Prbg.g_01714							Prbn.g_01810
N34.HOG0000416	OG0000401	n0																																	Prbg.g_00151							Prbn.g_00682
N34.HOG0000417	OG0000402	n0																																	Prbg.g_00152							Prbn.g_00681
N34.HOG0000418	OG0000403	n0																																	Prbg.g_00153							Prbn.g_00680
N34.HOG0000419	OG0000404	n0																																	Prbg.g_00155							Prbn.g_00678
N34.HOG0000420	OG0000405	n0																																	Prbg.g_00156							Prbn.g_00677
N34.HOG0000421	OG0000406	n0																																	Prbg.g_00158							Prbn.g_00675
N34.HOG0000422	OG0000407	n0																																	Prbg.g_00159							Prbn.g_00674
N34.HOG0000423	OG0000408	n0																																	Prbg.g_00160							Prbn.g_00673
N34.HOG0000424	OG0000409	n0																																	Prbg.g_00161							Prbn.g_00672
N34.HOG0000425	OG0000410	n0																																	Prbg.g_00162							Prbn.g_00671
N34.HOG0000426	OG0000411	n0																																	Prbg.g_00163							Prbn.g_00670
N34.HOG0000427	OG0000412	n0																																	Prbg.g_00164							Prbn.g_00669
N34.HOG0000428	OG0000413	n0																																	Prbg.g_00165							Prbn.g_00668
N34.HOG0000429	OG0000414	n0																																	Prbg.g_00166							Prbn.g_00667
N34.HOG0000430	OG0000415	n0																																	Prbg.g_00167							Prbn.g_00666
N34.HOG0000431	OG0000416	n0																																	Prbg.g_00168							Prbn.g_00665
N34.HOG0000432	OG0000417	n0																																	Prbg.g_00169							Prbn.g_00664
N34.HOG0000433	OG0000418	n0																																	Prbg.g_00170							Prbn.g_00663
N34.HOG0000434	OG0000419	n0																																	Prbg.g_00171							Prbn.g_00662
N34.HOG0000435	OG0000420	n0																																	Prbg.g_00172							Prbn.g_00661
N34.HOG0000436	OG0000421	n0																																	Prbg.g_00176							Prbn.g_00657
N34.HOG0000437	OG0000422	n0																																	Prbg.g_00178							Prbn.g_00655
N34.HOG0000438	OG0000423	n0																																	Prbg.g_00179							Prbn.g_00654
N34.HOG0000439	OG0000424	n0																																	Prbg.g_00180							Prbn.g_00653
N34.HOG0000440	OG0000425	n0																																	Prbg.g_00184							Prbn.g_00649
N34.HOG0000441	OG0000426	n0																																	Prbg.g_00185							Prbn.g_00648
N34.HOG0000442	OG0000427	n0																																	Prbg.g_00186							Prbn.g_00647
N34.HOG0000443	OG0000428	n0																																	Prbg.g_00188							Prbn.g_00645
N34.HOG0000444	OG0000429	n0																																	Prbg.g_00189							Prbn.g_00644
N34.HOG0000445	OG0000430	n0																																	Prbg.g_00190							Prbn.g_00643
N34.HOG0000446	OG0000431	n0																																	Prbg.g_00192							Prbn.g_00641
N34.HOG0000447	OG0000432	n0																																	Prbg.g_00193							Prbn.g_00640
N34.HOG0000448	OG0000433	n0																																	Prbg.g_00196							Prbn.g_00637
N34.HOG0000449	OG0000434	n0																																	Prbg.g_00197							Prbn.g_00636
N34.HOG0000450	OG0000435	n0																																	Prbg.g_00198							Prbn.g_00635
N34.HOG0000451	OG0000436	n0																																	Prbg.g_00200							Prbn.g_00633
N34.HOG0000452	OG0000437	n0																																	Prbg.g_00202							Prbn.g_00631
N34.HOG0000453	OG0000438	n0																																	Prbg.g_00203							Prbn.g_00630
N34.HOG0000454	OG0000439	n0																																	Prbg.g_00204							Prbn.g_00629
N34.HOG0000455	OG0000440	n0																																	Prbg.g_00206							Prbn.g_00627
N34.HOG0000456	OG0000441	n0																																	Prbg.g_00207							Prbn.g_00626
N34.HOG0000457	OG0000442	n0																																	Prbg.g_00208							Prbn.g_00625
N34.HOG0000458	OG0000443	n0																																	Prbg.g_00209							Prbn.g_00624
N34.HOG0000459	OG0000444	n0																																	Prbg.g_00210							Prbn.g_00623
N34.HOG0000460	OG0000445	n0																																	Prbg.g_00211							Prbn.g_00622
N34.HOG0000461	OG0000446	n0																																	Prbg.g_00212							Prbn.g_00621
N34.HOG0000462	OG0000447	n0																																	Prbg.g_00213							Prbn.g_00620
N34.HOG0000463	OG0000448	n0																																	Prbg.g_00214							Prbn.g_00619
N34.HOG0000464	OG0000449	n0																																	Prbg.g_00220							Prbn.g_00613
N34.HOG0000465	OG0000450	n0																																	Prbg.g_00221							Prbn.g_00612
N34.HOG0000466	OG0000451	n0																																	Prbg.g_00222							Prbn.g_00611
N34.HOG0000467	OG0000452	n0																																	Prbg.g_00223							Prbn.g_00610
N34.HOG0000468	OG0000453	n0																																	Prbg.g_00224							Prbn.g_00609
N34.HOG0000469	OG0000454	n0																																	Prbg.g_00225							Prbn.g_00608
N34.HOG0000470	OG0000455	n0																																	Prbg.g_00226							Prbn.g_00607
N34.HOG0000471	OG0000456	n0																																	Prbg.g_00227							Prbn.g_00606
N34.HOG0000472	OG0000457	n0																																	Prbg.g_00229							Prbn.g_00604
N34.HOG0000473	OG0000458	n0																																	Prbg.g_00231							Prbn.g_00602
N34.HOG0000474	OG0000459	n0																																	Prbg.g_00232							Prbn.g_00601
N34.HOG0000475	OG0000460	n0																																	Prbg.g_00234							Prbn.g_00599
N34.HOG0000476	OG0000461	n0																																	Prbg.g_00235							Prbn.g_00598
N34.HOG0000477	OG0000462	n0																																	Prbg.g_00236							Prbn.g_00597
N34.HOG0000478	OG0000463	n0																																	Prbg.g_00237							Prbn.g_00596
N34.HOG0000479	OG0000464	n0																																	Prbg.g_00241							Prbn.g_00592
N34.HOG0000480	OG0000465	n0																																	Prbg.g_00242							Prbn.g_00591
N34.HOG0000481	OG0000466	n0																																	Prbg.g_00243							Prbn.g_00590
N34.HOG0000482	OG0000467	n0																																	Prbg.g_00244							Prbn.g_00589
N34.HOG0000483	OG0000468	n0																																	Prbg.g_00245							Prbn.g_00588
N34.HOG0000484	OG0000469	n0																																	Prbg.g_00246							Prbn.g_00587
N34.HOG0000485	OG0000470	n0																																	Prbg.g_00247							Prbn.g_00586
N34.HOG0000486	OG0000471	n0																																	Prbg.g_00248							Prbn.g_00585
N34.HOG0000487	OG0000472	n0																																	Prbg.g_00251							Prbn.g_00582
N34.HOG0000488	OG0000473	n0																																	Prbg.g_00252							Prbn.g_00581
N34.HOG0000489	OG0000474	n0																																	Prbg.g_00253							Prbn.g_00580
N34.HOG0000490	OG0000475	n0																																	Prbg.g_00254							Prbn.g_00579
N34.HOG0000491	OG0000476	n0																																	Prbg.g_00255							Prbn.g_00578
N34.HOG0000492	OG0000477	n0																																	Prbg.g_00257							Prbn.g_00576
N34.HOG0000493	OG0000478	n0																																	Prbg.g_00258							Prbn.g_00575
N34.HOG0000494	OG0000479	n0																																	Prbg.g_00259							Prbn.g_00574
N34.HOG0000495	OG0000480	n0																																	Prbg.g_00261							Prbn.g_00572
N34.HOG0000496	OG0000481	n0																																	Prbg.g_00262							Prbn.g_00571
N34.HOG0000497	OG0000482	n0																																	Prbg.g_00264							Prbn.g_00570
N34.HOG0000498	OG0000483	n0																																	Prbg.g_00265							Prbn.g_00569
N34.HOG0000499	OG0000484	n0																																	Prbg.g_00266							Prbn.g_00568
N34.HOG0000500	OG0000485	n0																																	Prbg.g_00267							Prbn.g_00567
N34.HOG0000501	OG0000486	n0																																	Prbg.g_00268							Prbn.g_00566
N34.HOG0000502	OG0000487	n0																																	Prbg.g_00269							Prbn.g_00565
N34.HOG0000503	OG0000488	n0																																	Prbg.g_00271							Prbn.g_00563
N34.HOG0000504	OG0000489	n0																																	Prbg.g_00272							Prbn.g_00562
N34.HOG0000505	OG0000490	n0																																	Prbg.g_00273							Prbn.g_00561
N34.HOG0000506	OG0000491	n0																																	Prbg.g_00274							Prbn.g_00560
N34.HOG0000507	OG0000492	n0																																	Prbg.g_00275							Prbn.g_00559
N34.HOG0000508	OG0000493	n0																																	Prbg.g_00276							Prbn.g_00558
N34.HOG0000509	OG0000494	n0																																	Prbg.g_00277							Prbn.g_00557
N34.HOG0000510	OG0000495	n0																																	Prbg.g_00278							Prbn.g_00556
N34.HOG0000511	OG0000496	n0																																	Prbg.g_00280							Prbn.g_00554
N34.HOG0000512	OG0000497	n0																																	Prbg.g_00282							Prbn.g_00552
N34.HOG0000513	OG0000498	n0																																	Prbg.g_00283							Prbn.g_00551
N34.HOG0000514	OG0000499	n0																																	Prbg.g_00285							Prbn.g_00549
N34.HOG0000515	OG0000500	n0																																	Prbg.g_00286							Prbn.g_00548
N34.HOG0000516	OG0000501	n0																																	Prbg.g_00288							Prbn.g_00546
N34.HOG0000517	OG0000502	n0																																	Prbg.g_00289							Prbn.g_00545
N34.HOG0000518	OG0000503	n0																																	Prbg.g_00290							Prbn.g_00544
N34.HOG0000519	OG0000504	n0																																	Prbg.g_00291							Prbn.g_00543
N34.HOG0000520	OG0000505	n0																																	Prbg.g_00292							Prbn.g_00542
N34.HOG0000521	OG0000506	n0																																	Prbg.g_00293							Prbn.g_00541
N34.HOG0000522	OG0000507	n0																																	Prbg.g_00294							Prbn.g_00540
N34.HOG0000523	OG0000508	n0																																	Prbg.g_00296							Prbn.g_00538
N34.HOG0000524	OG0000509	n0																																	Prbg.g_00297							Prbn.g_00537
N34.HOG0000525	OG0000510	n0																																	Prbg.g_00298							Prbn.g_00536
N34.HOG0000526	OG0000511	n0																																	Prbg.g_00299							Prbn.g_00535
N34.HOG0000527	OG0000512	n0																																	Prbg.g_00300							Prbn.g_00534
N34.HOG0000528	OG0000513	n0																																	Prbg.g_00301							Prbn.g_00533
N34.HOG0000529	OG0000514	n0																																	Prbg.g_00302							Prbn.g_00532
N34.HOG0000530	OG0000515	n0																																	Prbg.g_00305							Prbn.g_00529
N34.HOG0000531	OG0000516	n0																																	Prbg.g_00306							Prbn.g_00528
N34.HOG0000532	OG0000517	n0																																	Prbg.g_00307							Prbn.g_00527
N34.HOG0000533	OG0000518	n0																																	Prbg.g_00310							Prbn.g_00524
N34.HOG0000534	OG0000519	n0																																	Prbg.g_00311							Prbn.g_00523
N34.HOG0000535	OG0000520	n0																																	Prbg.g_00312							Prbn.g_00522
N34.HOG0000536	OG0000521	n0																																	Prbg.g_00313							Prbn.g_00521
N34.HOG0000537	OG0000522	n0																																	Prbg.g_00314							Prbn.g_00520
N34.HOG0000538	OG0000523	n0																																	Prbg.g_00315							Prbn.g_00519
N34.HOG0000539	OG0000524	n0																																	Prbg.g_00316							Prbn.g_00518
N34.HOG0000540	OG0000525	n0																																	Prbg.g_00318							Prbn.g_00516
N34.HOG0000541	OG0000526	n0																																	Prbg.g_00319							Prbn.g_00515
N34.HOG0000542	OG0000527	n0																																	Prbg.g_00320							Prbn.g_00514
N34.HOG0000543	OG0000528	n0																																	Prbg.g_00321							Prbn.g_00513
N34.HOG0000544	OG0000529	n0																																	Prbg.g_00322							Prbn.g_00512
N34.HOG0000545	OG0000530	n0																																	Prbg.g_00323							Prbn.g_00511
N34.HOG0000546	OG0000531	n0																																	Prbg.g_00325							Prbn.g_00509
N34.HOG0000547	OG0000532	n0																																	Prbg.g_00326							Prbn.g_00508
N34.HOG0000548	OG0000533	n0																																	Prbg.g_00327							Prbn.g_00507
N34.HOG0000549	OG0000534	n0																																	Prbg.g_00328							Prbn.g_00506
N34.HOG0000550	OG0000535	n0																																	Prbg.g_00329							Prbn.g_00505
N34.HOG0000551	OG0000536	n0																																	Prbg.g_00330							Prbn.g_00504
N34.HOG0000552	OG0000537	n0																																	Prbg.g_00331							Prbn.g_00503
N34.HOG0000553	OG0000538	n0																																	Prbg.g_00332							Prbn.g_00502
N34.HOG0000554	OG0000539	n0																																	Prbg.g_00333							Prbn.g_00501
N34.HOG0000555	OG0000540	n0																																	Prbg.g_00334							Prbn.g_00500
N34.HOG0000556	OG0000541	n0																																	Prbg.g_00335							Prbn.g_00499
N34.HOG0000557	OG0000542	n0																																	Prbg.g_00336							Prbn.g_00498
N34.HOG0000558	OG0000543	n0																																	Prbg.g_00337							Prbn.g_00497
N34.HOG0000559	OG0000544	n0																																	Prbg.g_00338							Prbn.g_00496
N34.HOG0000560	OG0000545	n0																																	Prbg.g_00340							Prbn.g_00494
N34.HOG0000561	OG0000546	n0																																	Prbg.g_00341							Prbn.g_00493
N34.HOG0000562	OG0000547	n0																																	Prbg.g_00343							Prbn.g_00491
N34.HOG0000563	OG0000548	n0																																	Prbg.g_00345							Prbn.g_00489
N34.HOG0000564	OG0000549	n0																																	Prbg.g_00346							Prbn.g_00488
N34.HOG0000565	OG0000550	n0																																	Prbg.g_00347							Prbn.g_00487
N34.HOG0000566	OG0000551	n0																																	Prbg.g_00349							Prbn.g_00485
N34.HOG0000567	OG0000552	n0																																	Prbg.g_00350							Prbn.g_00484
N34.HOG0000568	OG0000553	n0																																	Prbg.g_01427							Prbn.g_00421
N34.HOG0000569	OG0000554	n0																																	Prbg.g_01426							Prbn.g_00422
N34.HOG0000570	OG0000555	n0																																	Prbg.g_01425							Prbn.g_00423
N34.HOG0000571	OG0000556	n0																																	Prbg.g_01424							Prbn.g_00424
N34.HOG0000572	OG0000557	n0																																	Prbg.g_01423							Prbn.g_00425
N34.HOG0000573	OG0000558	n0																																	Prbg.g_01422							Prbn.g_00426
N34.HOG0000574	OG0000559	n0																																	Prbg.g_01421							Prbn.g_00427
N34.HOG0000575	OG0000560	n0																																	Prbg.g_01419							Prbn.g_00429
N34.HOG0000576	OG0000561	n0																																	Prbg.g_01418							Prbn.g_00430
N34.HOG0000577	OG0000562	n0																																	Prbg.g_01416							Prbn.g_00432
N34.HOG0000578	OG0000563	n0																																	Prbg.g_01415							Prbn.g_00433
N34.HOG0000579	OG0000564	n0																																	Prbg.g_01414							Prbn.g_00434
N34.HOG0000580	OG0000565	n0																																	Prbg.g_01413							Prbn.g_00435
N34.HOG0000581	OG0000566	n0																																	Prbg.g_01412							Prbn.g_00436
N34.HOG0000582	OG0000567	n0																																	Prbg.g_01411							Prbn.g_00437
N34.HOG0000583	OG0000568	n0																																	Prbg.g_01410							Prbn.g_00438
N34.HOG0000584	OG0000569	n0																																	Prbg.g_01409							Prbn.g_00439
N34.HOG0000585	OG0000570	n0																																	Prbg.g_01408							Prbn.g_00440
N34.HOG0000586	OG0000571	n0																																	Prbg.g_01407							Prbn.g_00441
N34.HOG0000587	OG0000572	n0																																	Prbg.g_01406							Prbn.g_00442
N34.HOG0000588	OG0000573	n0																																	Prbg.g_01403							Prbn.g_00445
N34.HOG0000589	OG0000574	n0																																	Prbg.g_01402							Prbn.g_00446
N34.HOG0000590	OG0000575	n0																																	Prbg.g_01401							Prbn.g_00447
N34.HOG0000591	OG0000576	n0																																	Prbg.g_01400							Prbn.g_00448
N34.HOG0000592	OG0000577	n0																																	Prbg.g_01399							Prbn.g_00449
N34.HOG0000593	OG0000578	n0																																	Prbg.g_01398							Prbn.g_00450
N34.HOG0000594	OG0000579	n0																																	Prbg.g_01397							Prbn.g_00834
N34.HOG0000595	OG0000580	n0																																	Prbg.g_01396							Prbn.g_00835
N34.HOG0000596	OG0000581	n0																																	Prbg.g_01395							Prbn.g_00836
N34.HOG0000597	OG0000582	n0																																	Prbg.g_01394							Prbn.g_00837
N34.HOG0000598	OG0000583	n0																																	Prbg.g_01393							Prbn.g_00838
N34.HOG0000599	OG0000584	n0																																	Prbg.g_01391							Prbn.g_00840
N34.HOG0000600	OG0000585	n0																																	Prbg.g_01390							Prbn.g_00841
N34.HOG0000601	OG0000586	n0																																	Prbg.g_01388							Prbn.g_00843
N34.HOG0000602	OG0000587	n0																																	Prbg.g_01387							Prbn.g_00844
N34.HOG0000603	OG0000588	n0																																	Prbg.g_01111							Prbn.g_01594
N34.HOG0000604	OG0000589	n0																																	Prbg.g_01112							Prbn.g_01593
N34.HOG0000605	OG0000590	n0																																	Prbg.g_01114							Prbn.g_01591
N34.HOG0000606	OG0000591	n0																																	Prbg.g_01120							Prbn.g_01585
N34.HOG0000607	OG0000592	n0																																	Prbg.g_01121							Prbn.g_01584
N34.HOG0000608	OG0000593	n0																																	Prbg.g_01122							Prbn.g_01583
N34.HOG0000609	OG0000594	n0																																	Prbg.g_01125							Prbn.g_01580
N34.HOG0000610	OG0000595	n0																																	Prbg.g_01126							Prbn.g_01579
N34.HOG0000611	OG0000596	n0																																	Prbg.g_01127							Prbn.g_01578
N34.HOG0000612	OG0000597	n0																																	Prbg.g_01129							Prbn.g_01576
N34.HOG0000613	OG0000598	n0																																	Prbg.g_01130							Prbn.g_01575
N34.HOG0000614	OG0000599	n0																																	Prbg.g_01131							Prbn.g_01574
N34.HOG0000615	OG0000600	n0																																	Prbg.g_01132							Prbn.g_01573
N34.HOG0000616	OG0000601	n0																																	Prbg.g_01135							Prbn.g_01570
N34.HOG0000617	OG0000602	n0																																	Prbg.g_01136							Prbn.g_01569
N34.HOG0000618	OG0000603	n0																																	Prbg.g_01137							Prbn.g_01568
N34.HOG0000619	OG0000604	n0																																	Prbg.g_01140							Prbn.g_01565
N34.HOG0000620	OG0000605	n0																																	Prbg.g_01141							Prbn.g_01564
N34.HOG0000621	OG0000606	n0																																	Prbg.g_01142							Prbn.g_01563
N34.HOG0000622	OG0000607	n0																																	Prbg.g_01144							Prbn.g_01561
N34.HOG0000623	OG0000608	n0																																	Prbg.g_01146							Prbn.g_01559
N34.HOG0000624	OG0000609	n0																																	Prbg.g_01939							Prbn.g_00905
N34.HOG0000625	OG0000610	n0																																	Prbg.g_01070							Prbn.g_01635
N34.HOG0000626	OG0000611	n0																																	Prbg.g_01152							Prbn.g_01553
N34.HOG0000627	OG0000612	n0																																	Prbg.g_01153							Prbn.g_01552
N34.HOG0000628	OG0000613	n0																																	Prbg.g_01374							Prbn.g_00857
N34.HOG0000629	OG0000614	n0																																	Prbg.g_01373							Prbn.g_00858
N34.HOG0000630	OG0000615	n0																																	Prbg.g_01371							Prbn.g_00860
N34.HOG0000631	OG0000616	n0																																	Prbg.g_01370							Prbn.g_00861
N34.HOG0000632	OG0000617	n0																																	Prbg.g_01369							Prbn.g_00862
N34.HOG0000633	OG0000618	n0																																	Prbg.g_01368							Prbn.g_00863
N34.HOG0000634	OG0000619	n0																																	Prbg.g_01367							Prbn.g_00864
N34.HOG0000635	OG0000620	n0																																	Prbg.g_01366							Prbn.g_01947
N34.HOG0000636	OG0000621	n0																																	Prbg.g_01365							Prbn.g_01948
N34.HOG0000637	OG0000622	n0																																	Prbg.g_01364							Prbn.g_01949
N34.HOG0000638	OG0000623	n0																																	Prbg.g_01363							Prbn.g_01950
N34.HOG0000639	OG0000624	n0																																	Prbg.g_01361							Prbn.g_01952
N34.HOG0000640	OG0000625	n0																																	Prbg.g_01360							Prbn.g_01345
N34.HOG0000641	OG0000626	n0																																	Prbg.g_01359							Prbn.g_01346
N34.HOG0000642	OG0000627	n0																																	Prbg.g_01358							Prbn.g_01347
N34.HOG0000643	OG0000628	n0																																	Prbg.g_01357							Prbn.g_01348
N34.HOG0000644	OG0000629	n0																																	Prbg.g_01356							Prbn.g_01349
N34.HOG0000645	OG0000630	n0																																	Prbg.g_01355							Prbn.g_01350
N34.HOG0000646	OG0000631	n0																																	Prbg.g_01353							Prbn.g_01352
N34.HOG0000647	OG0000632	n0																																	Prbg.g_01352							Prbn.g_01353
N34.HOG0000648	OG0000633	n0																																	Prbg.g_00006							Prbn.g_01023
N34.HOG0000649	OG0000634	n0																																	Prbg.g_00461							Prbn.g_01100
N34.HOG0000650	OG0000635	n0																																	Prbg.g_00366							Prbn.g_00468
N34.HOG0000651	OG0000636	n0																																	Prbg.g_00365							Prbn.g_00469
N34.HOG0000652	OG0000637	n0																																	Prbg.g_00364							Prbn.g_00470
N34.HOG0000653	OG0000638	n0																																	Prbg.g_00114							Prbn.g_00102
N34.HOG0000654	OG0000639	n0																																	Prbg.g_01254							Prbn.g_01451
N34.HOG0000655	OG0000640	n0																																	Prbg.g_01258							Prbn.g_01447
N34.HOG0000656	OG0000641	n0																																	Prbg.g_01260							Prbn.g_01445
N34.HOG0000657	OG0000642	n0																																	Prbg.g_01261							Prbn.g_01444
N34.HOG0000658	OG0000643	n0																																	Prbg.g_01262							Prbn.g_01443
N34.HOG0000659	OG0000644	n0																																	Prbg.g_01375							Prbn.g_00856
N34.HOG0000660	OG0000645	n0																																	Prbg.g_01154							Prbn.g_01551
N34.HOG0000661	OG0000646	n0																																	Prbg.g_01155							Prbn.g_01550
N34.HOG0000662	OG0000647	n0																																	Prbg.g_01156							Prbn.g_01549
N34.HOG0000663	OG0000648	n0																																	Prbg.g_01158							Prbn.g_01547
N34.HOG0000664	OG0000649	n0																																	Prbg.g_01159							Prbn.g_01546
N34.HOG0000665	OG0000650	n0																																	Prbg.g_01160							Prbn.g_01545
N34.HOG0000666	OG0000651	n0																																	Prbg.g_01161							Prbn.g_01544
