Orthogroup	Prbm	Prbc
OG0000492	Prbm.g_00367	Prbc.g_01203
OG0000493	Prbm.g_00368	Prbc.g_01204
OG0000494	Prbm.g_00369	Prbc.g_01205
OG0000495	Prbm.g_00370	Prbc.g_01206
OG0000496	Prbm.g_00371	Prbc.g_01207
OG0000497	Prbm.g_00372	Prbc.g_01208
OG0000498	Prbm.g_00373	Prbc.g_01209
OG0000499	Prbm.g_00374	Prbc.g_01210
OG0000500	Prbm.g_00375	Prbc.g_01211
OG0000501	Prbm.g_00376	Prbc.g_01213
OG0000502	Prbm.g_00379	Prbc.g_01216
OG0000503	Prbm.g_00400	Prbc.g_01246
OG0000504	Prbm.g_00402	Prbc.g_01248
OG0000505	Prbm.g_00403	Prbc.g_01249
OG0000506	Prbm.g_00404	Prbc.g_01250
OG0000507	Prbm.g_00407	Prbc.g_01253
OG0000508	Prbm.g_00410	Prbc.g_01256
OG0000509	Prbm.g_00412	Prbc.g_01258
OG0000510	Prbm.g_00413	Prbc.g_01259
OG0000511	Prbm.g_00414	Prbc.g_01260
OG0000512	Prbm.g_00416	Prbc.g_01262
OG0000513	Prbm.g_00426	Prbc.g_01271
OG0000514	Prbm.g_00440	Prbc.g_01492
OG0000515	Prbm.g_00441	Prbc.g_01493
OG0000516	Prbm.g_00442	Prbc.g_01494
OG0000517	Prbm.g_00445	Prbc.g_01496
OG0000518	Prbm.g_00456	Prbc.g_01507
OG0000519	Prbm.g_00457	Prbc.g_01508
OG0000520	Prbm.g_00458	Prbc.g_01509
OG0000521	Prbm.g_00480	Prbc.g_01514
OG0000522	Prbm.g_00482	Prbc.g_01516
OG0000523	Prbm.g_00483	Prbc.g_01517
OG0000524	Prbm.g_00490	Prbc.g_01524
OG0000525	Prbm.g_00494	Prbc.g_01528
OG0000526	Prbm.g_00495	Prbc.g_01529
OG0000527	Prbm.g_00498	Prbc.g_01532
OG0000528	Prbm.g_00504	Prbc.g_01538
OG0000529	Prbm.g_00507	Prbc.g_01541
OG0000530	Prbm.g_00510	Prbc.g_01544
OG0000531	Prbm.g_00511	Prbc.g_01545
OG0000532	Prbm.g_00512	Prbc.g_01546
OG0000533	Prbm.g_00513	Prbc.g_01547
OG0000534	Prbm.g_00514	Prbc.g_01548
OG0000535	Prbm.g_00515	Prbc.g_01549
OG0000536	Prbm.g_00516	Prbc.g_01550
OG0000537	Prbm.g_00517	Prbc.g_01551
OG0000538	Prbm.g_00534	Prbc.g_01580
OG0000539	Prbm.g_00535	Prbc.g_01581
OG0000540	Prbm.g_00536	Prbc.g_01582
OG0000541	Prbm.g_00537	Prbc.g_01583
OG0000542	Prbm.g_00539	Prbc.g_01585
OG0000543	Prbm.g_00541	Prbc.g_01587
OG0000544	Prbm.g_00542	Prbc.g_01588
OG0000545	Prbm.g_00544	Prbc.g_01590
OG0000546	Prbm.g_00547	Prbc.g_01593
OG0000547	Prbm.g_00549	Prbc.g_01595
OG0000548	Prbm.g_00550	Prbc.g_01596
OG0000549	Prbm.g_00553	Prbc.g_01599
OG0000550	Prbm.g_00557	Prbc.g_01603
OG0000551	Prbm.g_00560	Prbc.g_01606
OG0000552	Prbm.g_00561	Prbc.g_01607
OG0000553	Prbm.g_00562	Prbc.g_01608
OG0000554	Prbm.g_00567	Prbc.g_01613
OG0000555	Prbm.g_00575	Prbc.g_01621
OG0000556	Prbm.g_00577	Prbc.g_01623
OG0000557	Prbm.g_00578	Prbc.g_01624
OG0000558	Prbm.g_00580	Prbc.g_01627
OG0000559	Prbm.g_00584	Prbc.g_01631
OG0000560	Prbm.g_00587	Prbc.g_01634
OG0000561	Prbm.g_00588	Prbc.g_01635
OG0000562	Prbm.g_00589	Prbc.g_01636
OG0000563	Prbm.g_00590	Prbc.g_01637
OG0000564	Prbm.g_00591	Prbc.g_01638
OG0000565	Prbm.g_00594	Prbc.g_01641
OG0000566	Prbm.g_00596	Prbc.g_01643
OG0000567	Prbm.g_00600	Prbc.g_01647
OG0000568	Prbm.g_00601	Prbc.g_01648
OG0000569	Prbm.g_00602	Prbc.g_01649
OG0000570	Prbm.g_00603	Prbc.g_01650
OG0000571	Prbm.g_00605	Prbc.g_01652
OG0000572	Prbm.g_00616	Prbc.g_01663
OG0000573	Prbm.g_00621	Prbc.g_01668
OG0000574	Prbm.g_00624	Prbc.g_01670
OG0000575	Prbm.g_00627	Prbc.g_01673
OG0000576	Prbm.g_00629	Prbc.g_01675
OG0000577	Prbm.g_00630	Prbc.g_01676
OG0000578	Prbm.g_00631	Prbc.g_01677
OG0000579	Prbm.g_00632	Prbc.g_01678
OG0000580	Prbm.g_00633	Prbc.g_01679
OG0000581	Prbm.g_00636	Prbc.g_01682
OG0000582	Prbm.g_00639	Prbc.g_01685
OG0000583	Prbm.g_00640	Prbc.g_01686
OG0000584	Prbm.g_00641	Prbc.g_01687
OG0000585	Prbm.g_00643	Prbc.g_01689
OG0000586	Prbm.g_00644	Prbc.g_01690
OG0000587	Prbm.g_00645	Prbc.g_01691
OG0000588	Prbm.g_00649	Prbc.g_01695
OG0000589	Prbm.g_00652	Prbc.g_01698
OG0000590	Prbm.g_00653	Prbc.g_01699
OG0000591	Prbm.g_00656	Prbc.g_01702
OG0000592	Prbm.g_00657	Prbc.g_01703
OG0000593	Prbm.g_00663	Prbc.g_01709
OG0000594	Prbm.g_00664	Prbc.g_01710
OG0000595	Prbm.g_00665	Prbc.g_01711
OG0000596	Prbm.g_00669	Prbc.g_01715
OG0000597	Prbm.g_00671	Prbc.g_01717
OG0000598	Prbm.g_00672	Prbc.g_01718
OG0000599	Prbm.g_00675	Prbc.g_01721
OG0000600	Prbm.g_00676	Prbc.g_01722
OG0000601	Prbm.g_00677	Prbc.g_01723
OG0000602	Prbm.g_00679	Prbc.g_01725
OG0000603	Prbm.g_00680	Prbc.g_01726
OG0000604	Prbm.g_00681	Prbc.g_01727
OG0000605	Prbm.g_00682	Prbc.g_01728
OG0000606	Prbm.g_00685	Prbc.g_01731
OG0000607	Prbm.g_00688	Prbc.g_01734
OG0000608	Prbm.g_00689	Prbc.g_01735
OG0000609	Prbm.g_00690	Prbc.g_01736
OG0000610	Prbm.g_00696	Prbc.g_01742
OG0000611	Prbm.g_00699	Prbc.g_01745
OG0000612	Prbm.g_00700	Prbc.g_01746
OG0000613	Prbm.g_00706	Prbc.g_01752
OG0000614	Prbm.g_00730	Prbc.g_01775
OG0000615	Prbm.g_00737	Prbc.g_01782
OG0000616	Prbm.g_02220	Prbc.g_01055
OG0000617	Prbm.g_00748	Prbc.g_01793
OG0000618	Prbm.g_00749	Prbc.g_01794
OG0000619	Prbm.g_00750	Prbc.g_01795
OG0000620	Prbm.g_00753	Prbc.g_01798
OG0000621	Prbm.g_00754	Prbc.g_01799
OG0000622	Prbm.g_00755	Prbc.g_01800
OG0000623	Prbm.g_00756	Prbc.g_01801
OG0000624	Prbm.g_00758	Prbc.g_01803
OG0000625	Prbm.g_00759	Prbc.g_01804
OG0000626	Prbm.g_00760	Prbc.g_01805
OG0000627	Prbm.g_00762	Prbc.g_01807
OG0000628	Prbm.g_00763	Prbc.g_01808
OG0000629	Prbm.g_00764	Prbc.g_01809
OG0000630	Prbm.g_00767	Prbc.g_01812
OG0000631	Prbm.g_00959	Prbc.g_02007
OG0000632	Prbm.g_00960	Prbc.g_02008
OG0000633	Prbm.g_00961	Prbc.g_02009
OG0000634	Prbm.g_00810	Prbc.g_01854
OG0000635	Prbm.g_00811	Prbc.g_01855
OG0000636	Prbm.g_00813	Prbc.g_01857
OG0000637	Prbm.g_00815	Prbc.g_01859
OG0000638	Prbm.g_00816	Prbc.g_01860
OG0000639	Prbm.g_00817	Prbc.g_01861
OG0000640	Prbm.g_00818	Prbc.g_01862
OG0000641	Prbm.g_00822	Prbc.g_01866
OG0000642	Prbm.g_00823	Prbc.g_01867
OG0000643	Prbm.g_00824	Prbc.g_01868
OG0000644	Prbm.g_00825	Prbc.g_01869
OG0000645	Prbm.g_00826	Prbc.g_01870
OG0000646	Prbm.g_00829	Prbc.g_01873
OG0000647	Prbm.g_00831	Prbc.g_01875
OG0000648	Prbm.g_00833	Prbc.g_01877
OG0000649	Prbm.g_00834	Prbc.g_01878
OG0000650	Prbm.g_00835	Prbc.g_01879
OG0000651	Prbm.g_00836	Prbc.g_01880
OG0000652	Prbm.g_00837	Prbc.g_01881
OG0000653	Prbm.g_00839	Prbc.g_01883
OG0000654	Prbm.g_00840	Prbc.g_01884
OG0000655	Prbm.g_00841	Prbc.g_01885
OG0000656	Prbm.g_00844	Prbc.g_01888
OG0000657	Prbm.g_00850	Prbc.g_01895
OG0000658	Prbm.g_00852	Prbc.g_01897
OG0000659	Prbm.g_00853	Prbc.g_01898
OG0000660	Prbm.g_00857	Prbc.g_01903
OG0000661	Prbm.g_00859	Prbc.g_01905
OG0000662	Prbm.g_00861	Prbc.g_01907
OG0000663	Prbm.g_00863	Prbc.g_01909
OG0000664	Prbm.g_00864	Prbc.g_01910
OG0000665	Prbm.g_00868	Prbc.g_01914
OG0000666	Prbm.g_00869	Prbc.g_01915
OG0000667	Prbm.g_00873	Prbc.g_01919
OG0000668	Prbm.g_00911	Prbc.g_01959
OG0000669	Prbm.g_00919	Prbc.g_01967
OG0000670	Prbm.g_00922	Prbc.g_01970
OG0000671	Prbm.g_00924	Prbc.g_01972
OG0000672	Prbm.g_00927	Prbc.g_01975
OG0000673	Prbm.g_00930	Prbc.g_01978
OG0000674	Prbm.g_00932	Prbc.g_01980
OG0000675	Prbm.g_00933	Prbc.g_01981
OG0000676	Prbm.g_00935	Prbc.g_01983
OG0000677	Prbm.g_00936	Prbc.g_01984
OG0000678	Prbm.g_00939	Prbc.g_01987
OG0000679	Prbm.g_00943	Prbc.g_01991
OG0000680	Prbm.g_00944	Prbc.g_01992
OG0000681	Prbm.g_00946	Prbc.g_01995
OG0000682	Prbm.g_00947	Prbc.g_01996
OG0000683	Prbm.g_00948	Prbc.g_01997
OG0000684	Prbm.g_00793	Prbc.g_01837
OG0000685	Prbm.g_00795	Prbc.g_01839
OG0000686	Prbm.g_00796	Prbc.g_01840
OG0000687	Prbm.g_00797	Prbc.g_01841
OG0000688	Prbm.g_00800	Prbc.g_01844
OG0000689	Prbm.g_00801	Prbc.g_01845
OG0000690	Prbm.g_00802	Prbc.g_01846
OG0000691	Prbm.g_00803	Prbc.g_01847
OG0000692	Prbm.g_00805	Prbc.g_01849
OG0000693	Prbm.g_00806	Prbc.g_01850
OG0000694	Prbm.g_00807	Prbc.g_01851
OG0000695	Prbm.g_00963	Prbc.g_02011
OG0000696	Prbm.g_00964	Prbc.g_02012
OG0000697	Prbm.g_00965	Prbc.g_02013
OG0000698	Prbm.g_00968	Prbc.g_02016
OG0000699	Prbm.g_00969	Prbc.g_02017
OG0000700	Prbm.g_00970	Prbc.g_02018
OG0000701	Prbm.g_00971	Prbc.g_02019
OG0000702	Prbm.g_00973	Prbc.g_02021
OG0000703	Prbm.g_00974	Prbc.g_02022
OG0000704	Prbm.g_00975	Prbc.g_02023
OG0000705	Prbm.g_00981	Prbc.g_02029
OG0000706	Prbm.g_00982	Prbc.g_02030
OG0000707	Prbm.g_00983	Prbc.g_02031
OG0000708	Prbm.g_00985	Prbc.g_02033
OG0000709	Prbm.g_00989	Prbc.g_02037
OG0000710	Prbm.g_00992	Prbc.g_02040
OG0000711	Prbm.g_01007	Prbc.g_02055
OG0000712	Prbm.g_01009	Prbc.g_02057
OG0000713	Prbm.g_01010	Prbc.g_02058
OG0000714	Prbm.g_01011	Prbc.g_02059
OG0000715	Prbm.g_01013	Prbc.g_02061
OG0000716	Prbm.g_01014	Prbc.g_02062
OG0000717	Prbm.g_01015	Prbc.g_02063
OG0000718	Prbm.g_01031	Prbc.g_02079
OG0000719	Prbm.g_01032	Prbc.g_02080
OG0000720	Prbm.g_01042	Prbc.g_02091
OG0000721	Prbm.g_01043	Prbc.g_02092
OG0000722	Prbm.g_01044	Prbc.g_02093
OG0000723	Prbm.g_01048	Prbc.g_02097
OG0000724	Prbm.g_01059	Prbc.g_02108
OG0000725	Prbm.g_00887	Prbc.g_01934
OG0000726	Prbm.g_00886	Prbc.g_01933
OG0000727	Prbm.g_00885	Prbc.g_01932
OG0000728	Prbm.g_00883	Prbc.g_01930
OG0000729	Prbm.g_02104	Prbc.g_00201
OG0000730	Prbm.g_00398	Prbc.g_01244
OG0000731	Prbm.g_00406	Prbc.g_01252
OG0000732	Prbm.g_02166	Prbc.g_00987
OG0000733	Prbm.g_01911	Prbc.g_00897
OG0000734	Prbm.g_01565	Prbc.g_01462
OG0000735	Prbm.g_01563	Prbc.g_01460
OG0000736	Prbm.g_01562	Prbc.g_01459
OG0000737	Prbm.g_01561	Prbc.g_01458
OG0000738	Prbm.g_01557	Prbc.g_01454
OG0000739	Prbm.g_01556	Prbc.g_01453
OG0000740	Prbm.g_01555	Prbc.g_01452
OG0000741	Prbm.g_01553	Prbc.g_01450
OG0000742	Prbm.g_01550	Prbc.g_01447
OG0000743	Prbm.g_01548	Prbc.g_01445
OG0000744	Prbm.g_01547	Prbc.g_01444
OG0000745	Prbm.g_01545	Prbc.g_01442
OG0000746	Prbm.g_01543	Prbc.g_01440
OG0000747	Prbm.g_01542	Prbc.g_01439
OG0000748	Prbm.g_01538	Prbc.g_01435
OG0000749	Prbm.g_01537	Prbc.g_01434
OG0000750	Prbm.g_01536	Prbc.g_01433
OG0000751	Prbm.g_01533	Prbc.g_01430
OG0000752	Prbm.g_01531	Prbc.g_01428
OG0000753	Prbm.g_01529	Prbc.g_01426
OG0000754	Prbm.g_01525	Prbc.g_01422
OG0000755	Prbm.g_01520	Prbc.g_01418
OG0000756	Prbm.g_01519	Prbc.g_01417
OG0000757	Prbm.g_01512	Prbc.g_01410
OG0000758	Prbm.g_01511	Prbc.g_01409
OG0000759	Prbm.g_01510	Prbc.g_01408
OG0000760	Prbm.g_01509	Prbc.g_01407
OG0000761	Prbm.g_01508	Prbc.g_01406
OG0000762	Prbm.g_01507	Prbc.g_01405
OG0000763	Prbm.g_01505	Prbc.g_01403
OG0000764	Prbm.g_01504	Prbc.g_01402
OG0000765	Prbm.g_01496	Prbc.g_01394
OG0000766	Prbm.g_01495	Prbc.g_01393
OG0000767	Prbm.g_01494	Prbc.g_01392
OG0000768	Prbm.g_01493	Prbc.g_01391
OG0000769	Prbm.g_01491	Prbc.g_01389
OG0000770	Prbm.g_01490	Prbc.g_01388
OG0000771	Prbm.g_01054	Prbc.g_02103
OG0000772	Prbm.g_01356	Prbc.g_01320
OG0000773	Prbm.g_01602	Prbc.g_00557
OG0000774	Prbm.g_01605	Prbc.g_00560
OG0000775	Prbm.g_01606	Prbc.g_00561
OG0000776	Prbm.g_01607	Prbc.g_00562
OG0000777	Prbm.g_01608	Prbc.g_00563
OG0000778	Prbm.g_01609	Prbc.g_00564
OG0000779	Prbm.g_01613	Prbc.g_00568
OG0000780	Prbm.g_01614	Prbc.g_00569
OG0000781	Prbm.g_01616	Prbc.g_00571
OG0000782	Prbm.g_01617	Prbc.g_00572
OG0000783	Prbm.g_01618	Prbc.g_00573
OG0000784	Prbm.g_01619	Prbc.g_00574
OG0000785	Prbm.g_01621	Prbc.g_00576
OG0000786	Prbm.g_01624	Prbc.g_00579
OG0000787	Prbm.g_01625	Prbc.g_00580
OG0000788	Prbm.g_00777	Prbc.g_01820
OG0000789	Prbm.g_01051	Prbc.g_02100
OG0000790	Prbm.g_01665	Prbc.g_00662
OG0000791	Prbm.g_01667	Prbc.g_00664
OG0000792	Prbm.g_01668	Prbc.g_00665
OG0000793	Prbm.g_01671	Prbc.g_00668
OG0000794	Prbm.g_01672	Prbc.g_00669
OG0000795	Prbm.g_01673	Prbc.g_00670
OG0000796	Prbm.g_01677	Prbc.g_00674
OG0000797	Prbm.g_01678	Prbc.g_00675
OG0000799	Prbm.g_01691	Prbc.g_00690
OG0000800	Prbm.g_01692	Prbc.g_00691
OG0000801	Prbm.g_01693	Prbc.g_00692
OG0000802	Prbm.g_01695	Prbc.g_00694
OG0000803	Prbm.g_01697	Prbc.g_00696
OG0000804	Prbm.g_01698	Prbc.g_00697
OG0000805	Prbm.g_01700	Prbc.g_00699
OG0000806	Prbm.g_01702	Prbc.g_00701
OG0000807	Prbm.g_01703	Prbc.g_00702
OG0000808	Prbm.g_01704	Prbc.g_00703
OG0000809	Prbm.g_01708	Prbc.g_00707
OG0000810	Prbm.g_01709	Prbc.g_00708
OG0000811	Prbm.g_01713	Prbc.g_00712
OG0000812	Prbm.g_01715	Prbc.g_00714
OG0000813	Prbm.g_01716	Prbc.g_00715
OG0000814	Prbm.g_01718	Prbc.g_00717
OG0000815	Prbm.g_01719	Prbc.g_00718
OG0000816	Prbm.g_01721	Prbc.g_00720
OG0000817	Prbm.g_01722	Prbc.g_00721
OG0000818	Prbm.g_01726	Prbc.g_00725
OG0000819	Prbm.g_01727	Prbc.g_00726
OG0000820	Prbm.g_01728	Prbc.g_00727
OG0000821	Prbm.g_01731	Prbc.g_00730
OG0000822	Prbm.g_01732	Prbc.g_00731
OG0000823	Prbm.g_01733	Prbc.g_00732
OG0000824	Prbm.g_01736	Prbc.g_00735
OG0000825	Prbm.g_01737	Prbc.g_00736
OG0000826	Prbm.g_01738	Prbc.g_00737
OG0000827	Prbm.g_01739	Prbc.g_00738
OG0000828	Prbm.g_01742	Prbc.g_00741
OG0000829	Prbm.g_01743	Prbc.g_00742
OG0000830	Prbm.g_01744	Prbc.g_00743
OG0000831	Prbm.g_01746	Prbc.g_00745
OG0000832	Prbm.g_01756	Prbc.g_00755
OG0000833	Prbm.g_01764	Prbc.g_00763
OG0000834	Prbm.g_01765	Prbc.g_00764
OG0000835	Prbm.g_01766	Prbc.g_00765
OG0000836	Prbm.g_01768	Prbc.g_00766
OG0000837	Prbm.g_01769	Prbc.g_00767
OG0000838	Prbm.g_01771	Prbc.g_00769
OG0000839	Prbm.g_01772	Prbc.g_00770
OG0000840	Prbm.g_01773	Prbc.g_00771
OG0000841	Prbm.g_01774	Prbc.g_00772
OG0000842	Prbm.g_01775	Prbc.g_00773
OG0000843	Prbm.g_01776	Prbc.g_00774
OG0000844	Prbm.g_01777	Prbc.g_00775
OG0000845	Prbm.g_01778	Prbc.g_00776
OG0000846	Prbm.g_01779	Prbc.g_00777
OG0000847	Prbm.g_01780	Prbc.g_00778
OG0000848	Prbm.g_01781	Prbc.g_00779
OG0000849	Prbm.g_01782	Prbc.g_00780
OG0000850	Prbm.g_01784	Prbc.g_00782
OG0000851	Prbm.g_01785	Prbc.g_00783
OG0000852	Prbm.g_01786	Prbc.g_00784
OG0000853	Prbm.g_01791	Prbc.g_00789
OG0000854	Prbm.g_01793	Prbc.g_00791
OG0000855	Prbm.g_01794	Prbc.g_00792
OG0000856	Prbm.g_01685	Prbc.g_00677
OG0000857	Prbm.g_00830	Prbc.g_01874
OG0000858	Prbm.g_01835	Prbc.g_00827
OG0000859	Prbm.g_01836	Prbc.g_00828
OG0000860	Prbm.g_01843	Prbc.g_00834
OG0000861	Prbm.g_01844	Prbc.g_00835
OG0000862	Prbm.g_01845	Prbc.g_00836
OG0000863	Prbm.g_01846	Prbc.g_00837
OG0000864	Prbm.g_01847	Prbc.g_00838
OG0000865	Prbm.g_01848	Prbc.g_00839
OG0000866	Prbm.g_01849	Prbc.g_00840
OG0000867	Prbm.g_01850	Prbc.g_00841
OG0000868	Prbm.g_01851	Prbc.g_00842
OG0000869	Prbm.g_01854	Prbc.g_00845
OG0000870	Prbm.g_01859	Prbc.g_00850
OG0000871	Prbm.g_01860	Prbc.g_00851
OG0000872	Prbm.g_01861	Prbc.g_00852
OG0000873	Prbm.g_01864	Prbc.g_00855
OG0000874	Prbm.g_01867	Prbc.g_00858
OG0000875	Prbm.g_01869	Prbc.g_00860
OG0000876	Prbm.g_01870	Prbc.g_00861
OG0000877	Prbm.g_01872	Prbc.g_00863
OG0000878	Prbm.g_01873	Prbc.g_00864
OG0000879	Prbm.g_01874	Prbc.g_00865
OG0000880	Prbm.g_01875	Prbc.g_00866
OG0000881	Prbm.g_01878	Prbc.g_00869
OG0000882	Prbm.g_01883	Prbc.g_00874
OG0000883	Prbm.g_01885	Prbc.g_00876
OG0000884	Prbm.g_01887	Prbc.g_00878
OG0000885	Prbm.g_01888	Prbc.g_00879
OG0000886	Prbm.g_01889	Prbc.g_00880
OG0000887	Prbm.g_01890	Prbc.g_00881
OG0000888	Prbm.g_01892	Prbc.g_00883
OG0000889	Prbm.g_01894	Prbc.g_00885
OG0000890	Prbm.g_01895	Prbc.g_00886
OG0000891	Prbm.g_01896	Prbc.g_00887
OG0000892	Prbm.g_01898	Prbc.g_00889
OG0000893	Prbm.g_01948	Prbc.g_00933
OG0000894	Prbm.g_01951	Prbc.g_00936
OG0000895	Prbm.g_01954	Prbc.g_00939
OG0000896	Prbm.g_01955	Prbc.g_00940
OG0000897	Prbm.g_01957	Prbc.g_00942
OG0000898	Prbm.g_01958	Prbc.g_00943
OG0000899	Prbm.g_01959	Prbc.g_00944
OG0000900	Prbm.g_01960	Prbc.g_00945
OG0000901	Prbm.g_01963	Prbc.g_00948
OG0000902	Prbm.g_01965	Prbc.g_00950
OG0000903	Prbm.g_01975	Prbc.g_00960
OG0000904	Prbm.g_01970	Prbc.g_00955
OG0000905	Prbm.g_01967	Prbc.g_00952
OG0000906	Prbm.g_01966	Prbc.g_00951
OG0000907	Prbm.g_01990	Prbc.g_00327
OG0000908	Prbm.g_01993	Prbc.g_00324
OG0000909	Prbm.g_01994	Prbc.g_00323
OG0000910	Prbm.g_01995	Prbc.g_00322
OG0000911	Prbm.g_01997	Prbc.g_00320
OG0000912	Prbm.g_01998	Prbc.g_00319
OG0000913	Prbm.g_01999	Prbc.g_00318
OG0000914	Prbm.g_02000	Prbc.g_00317
OG0000915	Prbm.g_02001	Prbc.g_00316
OG0000916	Prbm.g_02002	Prbc.g_00315
OG0000917	Prbm.g_02003	Prbc.g_00314
OG0000918	Prbm.g_02004	Prbc.g_00313
OG0000919	Prbm.g_02005	Prbc.g_00312
OG0000920	Prbm.g_02006	Prbc.g_00311
OG0000921	Prbm.g_02007	Prbc.g_00310
OG0000922	Prbm.g_02008	Prbc.g_00309
OG0000923	Prbm.g_02012	Prbc.g_00305
OG0000924	Prbm.g_02013	Prbc.g_00304
OG0000925	Prbm.g_02014	Prbc.g_00303
OG0000926	Prbm.g_02015	Prbc.g_00302
OG0000927	Prbm.g_02017	Prbc.g_00300
OG0000928	Prbm.g_02018	Prbc.g_00299
OG0000929	Prbm.g_02019	Prbc.g_00298
OG0000930	Prbm.g_02020	Prbc.g_00297
OG0000931	Prbm.g_02021	Prbc.g_00296
OG0000932	Prbm.g_02022	Prbc.g_00295
OG0000933	Prbm.g_02026	Prbc.g_00291
OG0000934	Prbm.g_02028	Prbc.g_00289
OG0000935	Prbm.g_02029	Prbc.g_00288
OG0000936	Prbm.g_02030	Prbc.g_00287
OG0000937	Prbm.g_02031	Prbc.g_00286
OG0000938	Prbm.g_02034	Prbc.g_00283
OG0000939	Prbm.g_02035	Prbc.g_00282
OG0000940	Prbm.g_02042	Prbc.g_00275
OG0000941	Prbm.g_02044	Prbc.g_00273
OG0000942	Prbm.g_02046	Prbc.g_00271
OG0000943	Prbm.g_02048	Prbc.g_00270
OG0000944	Prbm.g_02050	Prbc.g_00268
OG0000945	Prbm.g_02051	Prbc.g_00267
OG0000946	Prbm.g_02057	Prbc.g_00248
OG0000947	Prbm.g_02059	Prbc.g_00246
OG0000948	Prbm.g_02060	Prbc.g_00245
OG0000949	Prbm.g_02063	Prbc.g_00242
OG0000950	Prbm.g_02068	Prbc.g_00237
OG0000951	Prbm.g_02072	Prbc.g_00233
OG0000952	Prbm.g_02076	Prbc.g_00229
OG0000953	Prbm.g_02080	Prbc.g_00225
OG0000954	Prbm.g_02084	Prbc.g_00221
OG0000955	Prbm.g_02085	Prbc.g_00220
OG0000956	Prbm.g_02087	Prbc.g_00218
OG0000957	Prbm.g_02092	Prbc.g_00213
OG0000958	Prbm.g_02093	Prbc.g_00212
OG0000959	Prbm.g_02097	Prbc.g_00208
OG0000960	Prbm.g_02098	Prbc.g_00207
OG0000961	Prbm.g_02101	Prbc.g_00204
OG0000962	Prbm.g_02103	Prbc.g_00202
OG0000963	Prbm.g_02107	Prbc.g_00197
OG0000964	Prbm.g_02108	Prbc.g_00196
OG0000965	Prbm.g_02109	Prbc.g_00195
OG0000966	Prbm.g_02144	Prbc.g_00965
OG0000967	Prbm.g_02148	Prbc.g_00969
OG0000968	Prbm.g_02150	Prbc.g_00971
OG0000969	Prbm.g_02151	Prbc.g_00972
OG0000970	Prbm.g_02152	Prbc.g_00973
OG0000971	Prbm.g_02153	Prbc.g_00974
OG0000972	Prbm.g_02154	Prbc.g_00975
OG0000973	Prbm.g_02155	Prbc.g_00976
OG0000974	Prbm.g_02156	Prbc.g_00977
OG0000975	Prbm.g_02157	Prbc.g_00978
OG0000976	Prbm.g_02158	Prbc.g_00979
OG0000977	Prbm.g_02159	Prbc.g_00980
OG0000978	Prbm.g_02160	Prbc.g_00981
OG0000979	Prbm.g_02163	Prbc.g_00984
OG0000980	Prbm.g_02165	Prbc.g_00986
OG0000981	Prbm.g_02168	Prbc.g_00989
OG0000982	Prbm.g_02170	Prbc.g_00991
OG0000983	Prbm.g_02171	Prbc.g_00992
OG0000984	Prbm.g_02172	Prbc.g_00993
OG0000985	Prbm.g_02175	Prbc.g_00996
OG0000986	Prbm.g_02177	Prbc.g_00998
OG0000987	Prbm.g_02178	Prbc.g_00999
OG0000988	Prbm.g_02181	Prbc.g_01002
OG0000989	Prbm.g_02185	Prbc.g_01006
OG0000990	Prbm.g_02190	Prbc.g_01011
OG0000991	Prbm.g_02191	Prbc.g_01012
OG0000992	Prbm.g_02194	Prbc.g_01015
OG0000993	Prbm.g_02195	Prbc.g_01016
OG0000994	Prbm.g_02196	Prbc.g_01017
OG0000995	Prbm.g_02200	Prbc.g_01021
OG0000996	Prbm.g_02201	Prbc.g_01022
OG0000997	Prbm.g_02208	Prbc.g_01043
OG0000998	Prbm.g_02210	Prbc.g_01045
OG0000999	Prbm.g_02211	Prbc.g_01046
OG0001000	Prbm.g_02214	Prbc.g_01049
OG0001001	Prbm.g_02217	Prbc.g_01052
OG0001002	Prbm.g_02222	Prbc.g_01057
OG0001003	Prbm.g_02225	Prbc.g_01060
OG0001004	Prbm.g_02226	Prbc.g_01061
OG0001005	Prbm.g_02227	Prbc.g_01062
OG0001006	Prbm.g_02231	Prbc.g_01067
OG0001007	Prbm.g_02233	Prbc.g_01069
OG0001008	Prbm.g_00447	Prbc.g_01498
OG0001009	Prbm.g_00027	Prbc.g_01097
OG0001010	Prbm.g_00028	Prbc.g_01098
OG0001011	Prbm.g_00029	Prbc.g_01099
OG0001012	Prbm.g_00052	Prbc.g_01121
OG0001013	Prbm.g_00057	Prbc.g_01126
OG0001014	Prbm.g_00060	Prbc.g_01129
OG0001015	Prbm.g_00061	Prbc.g_01130
OG0001016	Prbm.g_00130	Prbc.g_00500
OG0001017	Prbm.g_00134	Prbc.g_00496
OG0001018	Prbm.g_00137	Prbc.g_00493
OG0001019	Prbm.g_00146	Prbc.g_00484
OG0001020	Prbm.g_00147	Prbc.g_00483
OG0001021	Prbm.g_00148	Prbc.g_00482
OG0001022	Prbm.g_00151	Prbc.g_00479
OG0001023	Prbm.g_00152	Prbc.g_00478
OG0001024	Prbm.g_00155	Prbc.g_00475
OG0001025	Prbm.g_00162	Prbc.g_00468
OG0001026	Prbm.g_00170	Prbc.g_00460
OG0001027	Prbm.g_00171	Prbc.g_00459
OG0001028	Prbm.g_00173	Prbc.g_00457
OG0001029	Prbm.g_00175	Prbc.g_00455
