Orthogroup	Prbm	Prbd
OG0000524	Prbm.g_00490	Prbd.g_00781
OG0000525	Prbm.g_00494	Prbd.g_00778
OG0000526	Prbm.g_00495	Prbd.g_00777
OG0000527	Prbm.g_00498	Prbd.g_00769
OG0000528	Prbm.g_00504	Prbd.g_00764
OG0000529	Prbm.g_00507	Prbd.g_00761
OG0000530	Prbm.g_00510	Prbd.g_00758
OG0000531	Prbm.g_00511	Prbd.g_00757
OG0000532	Prbm.g_00512	Prbd.g_00755
OG0000533	Prbm.g_00513	Prbd.g_00754
OG0000534	Prbm.g_00514	Prbd.g_00753
OG0000535	Prbm.g_00515	Prbd.g_00752
OG0000536	Prbm.g_00516	Prbd.g_00751
OG0000537	Prbm.g_00517	Prbd.g_00750
OG0000538	Prbm.g_00534	Prbd.g_00742
OG0000539	Prbm.g_00535	Prbd.g_00741
OG0000540	Prbm.g_00536	Prbd.g_00740
OG0000541	Prbm.g_00537	Prbd.g_00739
OG0000542	Prbm.g_00539	Prbd.g_00737
OG0000543	Prbm.g_00541	Prbd.g_00735
OG0000544	Prbm.g_00542	Prbd.g_00734
OG0000545	Prbm.g_00544	Prbd.g_00732
OG0000546	Prbm.g_00547	Prbd.g_00729
OG0000547	Prbm.g_00549	Prbd.g_00727
OG0000548	Prbm.g_00550	Prbd.g_00726
OG0000549	Prbm.g_00553	Prbd.g_00724
OG0000550	Prbm.g_00557	Prbd.g_00719
OG0000551	Prbm.g_00560	Prbd.g_00715
OG0000552	Prbm.g_00561	Prbd.g_00714
OG0000553	Prbm.g_00562	Prbd.g_00713
OG0000554	Prbm.g_00567	Prbd.g_00708
OG0000555	Prbm.g_00575	Prbd.g_00700
OG0000556	Prbm.g_00577	Prbd.g_00698
OG0000557	Prbm.g_00578	Prbd.g_00697
OG0000558	Prbm.g_00580	Prbd.g_00695
OG0000559	Prbm.g_00584	Prbd.g_00691
OG0000560	Prbm.g_00587	Prbd.g_00688
OG0000561	Prbm.g_00588	Prbd.g_00687
OG0000562	Prbm.g_00589	Prbd.g_00686
OG0000563	Prbm.g_00590	Prbd.g_00685
OG0000564	Prbm.g_00591	Prbd.g_00684
OG0000565	Prbm.g_00594	Prbd.g_00681
OG0000566	Prbm.g_00596	Prbd.g_00679
OG0000567	Prbm.g_00600	Prbd.g_00675
OG0000568	Prbm.g_00601	Prbd.g_00674
OG0000569	Prbm.g_00602	Prbd.g_00673
OG0000570	Prbm.g_00603	Prbd.g_00672
OG0000571	Prbm.g_00605	Prbd.g_00670
OG0000572	Prbm.g_00616	Prbd.g_00657
OG0000573	Prbm.g_00621	Prbd.g_00652
OG0000574	Prbm.g_00624	Prbd.g_00651
OG0000575	Prbm.g_00627	Prbd.g_00647
OG0000576	Prbm.g_00629	Prbd.g_00645
OG0000577	Prbm.g_00630	Prbd.g_00644
OG0000578	Prbm.g_00631	Prbd.g_00643
OG0000579	Prbm.g_00632	Prbd.g_00642
OG0000580	Prbm.g_00633	Prbd.g_00641
OG0000581	Prbm.g_00636	Prbd.g_00639
OG0000582	Prbm.g_00639	Prbd.g_00636
OG0000583	Prbm.g_00640	Prbd.g_00635
OG0000584	Prbm.g_00641	Prbd.g_00634
OG0000585	Prbm.g_00643	Prbd.g_00632
OG0000586	Prbm.g_00644	Prbd.g_00631
OG0000587	Prbm.g_00645	Prbd.g_00630
OG0000588	Prbm.g_00649	Prbd.g_00626
OG0000589	Prbm.g_00652	Prbd.g_00623
OG0000590	Prbm.g_00653	Prbd.g_00622
OG0000591	Prbm.g_00656	Prbd.g_00619
OG0000592	Prbm.g_00657	Prbd.g_00618
OG0000593	Prbm.g_00663	Prbd.g_00612
OG0000594	Prbm.g_00664	Prbd.g_00611
OG0000595	Prbm.g_00665	Prbd.g_00610
OG0000596	Prbm.g_00669	Prbd.g_00606
OG0000597	Prbm.g_00671	Prbd.g_00604
OG0000598	Prbm.g_00672	Prbd.g_00603
OG0000599	Prbm.g_00675	Prbd.g_00600
OG0000600	Prbm.g_00676	Prbd.g_00599
OG0000601	Prbm.g_00677	Prbd.g_00598
OG0000602	Prbm.g_00679	Prbd.g_00596
OG0000603	Prbm.g_00680	Prbd.g_00595
OG0000604	Prbm.g_00681	Prbd.g_00594
OG0000605	Prbm.g_00682	Prbd.g_00593
OG0000606	Prbm.g_00685	Prbd.g_00590
OG0000607	Prbm.g_00688	Prbd.g_00587
OG0000608	Prbm.g_00689	Prbd.g_00586
OG0000609	Prbm.g_00690	Prbd.g_00585
OG0000610	Prbm.g_00696	Prbd.g_00580
OG0000611	Prbm.g_00699	Prbd.g_00577
OG0000612	Prbm.g_00700	Prbd.g_00576
OG0000613	Prbm.g_00706	Prbd.g_00571
OG0000614	Prbm.g_00730	Prbd.g_00552
OG0000615	Prbm.g_00737	Prbd.g_00544
OG0000616	Prbm.g_02220	Prbd.g_00540
OG0000617	Prbm.g_00748	Prbd.g_00013
OG0000618	Prbm.g_00749	Prbd.g_00014
OG0000619	Prbm.g_00750	Prbd.g_00015
OG0000620	Prbm.g_00753	Prbd.g_00018
OG0000621	Prbm.g_00754	Prbd.g_00019
OG0000622	Prbm.g_00755	Prbd.g_00020
OG0000623	Prbm.g_00756	Prbd.g_00021
OG0000624	Prbm.g_00758	Prbd.g_00022
OG0000625	Prbm.g_00759	Prbd.g_00023
OG0000626	Prbm.g_00760	Prbd.g_00024
OG0000627	Prbm.g_00762	Prbd.g_00025
OG0000628	Prbm.g_00763	Prbd.g_00026
OG0000629	Prbm.g_00764	Prbd.g_00027
OG0000630	Prbm.g_00767	Prbd.g_00030
OG0000631	Prbm.g_00959	Prbd.g_00093
OG0000632	Prbm.g_00960	Prbd.g_00094
OG0000633	Prbm.g_00961	Prbd.g_00095
OG0000634	Prbm.g_00810	Prbd.g_00098
OG0000635	Prbm.g_00811	Prbd.g_00099
OG0000636	Prbm.g_00813	Prbd.g_00101
OG0000637	Prbm.g_00815	Prbd.g_00103
OG0000638	Prbm.g_00816	Prbd.g_00104
OG0000639	Prbm.g_00817	Prbd.g_00105
OG0000640	Prbm.g_00818	Prbd.g_00106
OG0000641	Prbm.g_00822	Prbd.g_00110
OG0000642	Prbm.g_00823	Prbd.g_00111
OG0000643	Prbm.g_00824	Prbd.g_00112
OG0000644	Prbm.g_00825	Prbd.g_00113
OG0000645	Prbm.g_00826	Prbd.g_00114
OG0000646	Prbm.g_00829	Prbd.g_00116
OG0000647	Prbm.g_00831	Prbd.g_00117
OG0000648	Prbm.g_00833	Prbd.g_00119
OG0000649	Prbm.g_00834	Prbd.g_00120
OG0000650	Prbm.g_00835	Prbd.g_00121
OG0000651	Prbm.g_00836	Prbd.g_00122
OG0000652	Prbm.g_00837	Prbd.g_00123
OG0000653	Prbm.g_00839	Prbd.g_00125
OG0000654	Prbm.g_00840	Prbd.g_00126
OG0000655	Prbm.g_00841	Prbd.g_00127
OG0000656	Prbm.g_00844	Prbd.g_00130
OG0000657	Prbm.g_00850	Prbd.g_00138
OG0000658	Prbm.g_00852	Prbd.g_00139
OG0000659	Prbm.g_00853	Prbd.g_00140
OG0000660	Prbm.g_00857	Prbd.g_00144
OG0000661	Prbm.g_00859	Prbd.g_00146
OG0000662	Prbm.g_00861	Prbd.g_00148
OG0000663	Prbm.g_00863	Prbd.g_00150
OG0000664	Prbm.g_00864	Prbd.g_00151
OG0000665	Prbm.g_00868	Prbd.g_00155
OG0000666	Prbm.g_00869	Prbd.g_00156
OG0000667	Prbm.g_00873	Prbd.g_00160
OG0000668	Prbm.g_00911	Prbd.g_00190
OG0000669	Prbm.g_00919	Prbd.g_00197
OG0000670	Prbm.g_00922	Prbd.g_00199
OG0000671	Prbm.g_00924	Prbd.g_00201
OG0000672	Prbm.g_00927	Prbd.g_00204
OG0000673	Prbm.g_00930	Prbd.g_00207
OG0000674	Prbm.g_00932	Prbd.g_00209
OG0000675	Prbm.g_00933	Prbd.g_00210
OG0000676	Prbm.g_00935	Prbd.g_00212
OG0000677	Prbm.g_00936	Prbd.g_00213
OG0000678	Prbm.g_00939	Prbd.g_00215
OG0000679	Prbm.g_00943	Prbd.g_00219
OG0000680	Prbm.g_00944	Prbd.g_00220
OG0000681	Prbm.g_00946	Prbd.g_00222
OG0000682	Prbm.g_00947	Prbd.g_00223
OG0000683	Prbm.g_00948	Prbd.g_00224
OG0000684	Prbm.g_00793	Prbd.g_00226
OG0000685	Prbm.g_00795	Prbd.g_00228
OG0000686	Prbm.g_00796	Prbd.g_00229
OG0000687	Prbm.g_00797	Prbd.g_00230
OG0000688	Prbm.g_00800	Prbd.g_00233
OG0000689	Prbm.g_00801	Prbd.g_00234
OG0000690	Prbm.g_00802	Prbd.g_00235
OG0000691	Prbm.g_00803	Prbd.g_00236
OG0000692	Prbm.g_00805	Prbd.g_00238
OG0000693	Prbm.g_00806	Prbd.g_00239
OG0000694	Prbm.g_00807	Prbd.g_00240
OG0000695	Prbm.g_00963	Prbd.g_00242
OG0000696	Prbm.g_00964	Prbd.g_00243
OG0000697	Prbm.g_00965	Prbd.g_00244
OG0000698	Prbm.g_00968	Prbd.g_00247
OG0000699	Prbm.g_00969	Prbd.g_00248
OG0000700	Prbm.g_00970	Prbd.g_00249
OG0000701	Prbm.g_00971	Prbd.g_00250
OG0000702	Prbm.g_00973	Prbd.g_00252
OG0000703	Prbm.g_00974	Prbd.g_00253
OG0000704	Prbm.g_00975	Prbd.g_00254
OG0000705	Prbm.g_00981	Prbd.g_00258
OG0000706	Prbm.g_00982	Prbd.g_00259
OG0000707	Prbm.g_00983	Prbd.g_00260
OG0000708	Prbm.g_00985	Prbd.g_00261
OG0000709	Prbm.g_00989	Prbd.g_00265
OG0000710	Prbm.g_00992	Prbd.g_00268
OG0000711	Prbm.g_01007	Prbd.g_00285
OG0000712	Prbm.g_01009	Prbd.g_00287
OG0000713	Prbm.g_01010	Prbd.g_00288
OG0000714	Prbm.g_01011	Prbd.g_00289
OG0000715	Prbm.g_01013	Prbd.g_00291
OG0000716	Prbm.g_01014	Prbd.g_00293
OG0000717	Prbm.g_01015	Prbd.g_00294
OG0000718	Prbm.g_01031	Prbd.g_00309
OG0000719	Prbm.g_01032	Prbd.g_00311
OG0000720	Prbm.g_01042	Prbd.g_00320
OG0000721	Prbm.g_01043	Prbd.g_00322
OG0000722	Prbm.g_01044	Prbd.g_00323
OG0000723	Prbm.g_01048	Prbd.g_00326
OG0000724	Prbm.g_01059	Prbd.g_00335
OG0000725	Prbm.g_00887	Prbd.g_00341
OG0000726	Prbm.g_00886	Prbd.g_00342
OG0000727	Prbm.g_00885	Prbd.g_00343
OG0000728	Prbm.g_00883	Prbd.g_00345
OG0000729	Prbm.g_02104	Prbd.g_00391
OG0000730	Prbm.g_00398	Prbd.g_00395
OG0000731	Prbm.g_00406	Prbd.g_00399
OG0000732	Prbm.g_02166	Prbd.g_00408
OG0000733	Prbm.g_01911	Prbd.g_00428
OG0000734	Prbm.g_01565	Prbd.g_00453
OG0000735	Prbm.g_01563	Prbd.g_00455
OG0000736	Prbm.g_01562	Prbd.g_00456
OG0000737	Prbm.g_01561	Prbd.g_00457
OG0000738	Prbm.g_01557	Prbd.g_00461
OG0000739	Prbm.g_01556	Prbd.g_00462
OG0000740	Prbm.g_01555	Prbd.g_00463
OG0000741	Prbm.g_01553	Prbd.g_00464
OG0000742	Prbm.g_01550	Prbd.g_00467
OG0000743	Prbm.g_01548	Prbd.g_00469
OG0000744	Prbm.g_01547	Prbd.g_00470
OG0000745	Prbm.g_01545	Prbd.g_00471
OG0000746	Prbm.g_01543	Prbd.g_00473
OG0000747	Prbm.g_01542	Prbd.g_00474
OG0000748	Prbm.g_01538	Prbd.g_00477
OG0000749	Prbm.g_01537	Prbd.g_00478
OG0000750	Prbm.g_01536	Prbd.g_00479
OG0000751	Prbm.g_01533	Prbd.g_00481
OG0000752	Prbm.g_01531	Prbd.g_00483
OG0000753	Prbm.g_01529	Prbd.g_00486
OG0000754	Prbm.g_01525	Prbd.g_00489
OG0000755	Prbm.g_01520	Prbd.g_00492
OG0000756	Prbm.g_01519	Prbd.g_00493
OG0000757	Prbm.g_01512	Prbd.g_00499
OG0000758	Prbm.g_01511	Prbd.g_00500
OG0000759	Prbm.g_01510	Prbd.g_00501
OG0000760	Prbm.g_01509	Prbd.g_00502
OG0000761	Prbm.g_01508	Prbd.g_00503
OG0000762	Prbm.g_01507	Prbd.g_00504
OG0000763	Prbm.g_01505	Prbd.g_00506
OG0000764	Prbm.g_01504	Prbd.g_00507
OG0000765	Prbm.g_01496	Prbd.g_00516
OG0000766	Prbm.g_01495	Prbd.g_00517
OG0000767	Prbm.g_01494	Prbd.g_00519
OG0000768	Prbm.g_01493	Prbd.g_00520
OG0000769	Prbm.g_01491	Prbd.g_00522
OG0000770	Prbm.g_01490	Prbd.g_00524
OG0000771	Prbm.g_01054	Prbd.g_01921
OG0000772	Prbm.g_01356	Prbd.g_01858
OG0000773	Prbm.g_01602	Prbd.g_01810
OG0000774	Prbm.g_01605	Prbd.g_01808
OG0000775	Prbm.g_01606	Prbd.g_01806
OG0000776	Prbm.g_01607	Prbd.g_01805
OG0000777	Prbm.g_01608	Prbd.g_01804
OG0000778	Prbm.g_01609	Prbd.g_01803
OG0000779	Prbm.g_01613	Prbd.g_01799
OG0000780	Prbm.g_01614	Prbd.g_01798
OG0000781	Prbm.g_01616	Prbd.g_01795
OG0000782	Prbm.g_01617	Prbd.g_01794
OG0000783	Prbm.g_01618	Prbd.g_01793
OG0000784	Prbm.g_01619	Prbd.g_01792
OG0000785	Prbm.g_01621	Prbd.g_01790
OG0000786	Prbm.g_01624	Prbd.g_01788
OG0000787	Prbm.g_01625	Prbd.g_01787
OG0000788	Prbm.g_00777	Prbd.g_01777
OG0000789	Prbm.g_01051	Prbd.g_01774
OG0000790	Prbm.g_01665	Prbd.g_01759
OG0000791	Prbm.g_01667	Prbd.g_01757
OG0000792	Prbm.g_01668	Prbd.g_01756
OG0000793	Prbm.g_01671	Prbd.g_01753
OG0000794	Prbm.g_01672	Prbd.g_01752
OG0000795	Prbm.g_01673	Prbd.g_01751
OG0000796	Prbm.g_01677	Prbd.g_01747
OG0000797	Prbm.g_01678	Prbd.g_01746
OG0000799	Prbm.g_01691	Prbd.g_01707
OG0000800	Prbm.g_01692	Prbd.g_01706
OG0000801	Prbm.g_01693	Prbd.g_01705
OG0000802	Prbm.g_01695	Prbd.g_01703
OG0000803	Prbm.g_01697	Prbd.g_01701
OG0000804	Prbm.g_01698	Prbd.g_01700
OG0000805	Prbm.g_01700	Prbd.g_01698
OG0000806	Prbm.g_01702	Prbd.g_01696
OG0000807	Prbm.g_01703	Prbd.g_01695
OG0000808	Prbm.g_01704	Prbd.g_01694
OG0000809	Prbm.g_01708	Prbd.g_01691
OG0000810	Prbm.g_01709	Prbd.g_01690
OG0000811	Prbm.g_01713	Prbd.g_01686
OG0000812	Prbm.g_01715	Prbd.g_01684
OG0000813	Prbm.g_01716	Prbd.g_01683
OG0000814	Prbm.g_01718	Prbd.g_01681
OG0000815	Prbm.g_01719	Prbd.g_01680
OG0000816	Prbm.g_01721	Prbd.g_01678
OG0000817	Prbm.g_01722	Prbd.g_01677
OG0000818	Prbm.g_01726	Prbd.g_01672
OG0000819	Prbm.g_01727	Prbd.g_01671
OG0000820	Prbm.g_01728	Prbd.g_01670
OG0000821	Prbm.g_01731	Prbd.g_01666
OG0000822	Prbm.g_01732	Prbd.g_01665
OG0000823	Prbm.g_01733	Prbd.g_01664
OG0000824	Prbm.g_01736	Prbd.g_01661
OG0000825	Prbm.g_01737	Prbd.g_01660
OG0000826	Prbm.g_01738	Prbd.g_01659
OG0000827	Prbm.g_01739	Prbd.g_01658
OG0000828	Prbm.g_01742	Prbd.g_01655
OG0000829	Prbm.g_01743	Prbd.g_01654
OG0000830	Prbm.g_01744	Prbd.g_01653
OG0000831	Prbm.g_01746	Prbd.g_01651
OG0000832	Prbm.g_01756	Prbd.g_01645
OG0000833	Prbm.g_01764	Prbd.g_01637
OG0000834	Prbm.g_01765	Prbd.g_01636
OG0000835	Prbm.g_01766	Prbd.g_01635
OG0000836	Prbm.g_01768	Prbd.g_01634
OG0000837	Prbm.g_01769	Prbd.g_01633
OG0000838	Prbm.g_01771	Prbd.g_01631
OG0000839	Prbm.g_01772	Prbd.g_01630
OG0000840	Prbm.g_01773	Prbd.g_01629
OG0000841	Prbm.g_01774	Prbd.g_01628
OG0000842	Prbm.g_01775	Prbd.g_01627
OG0000843	Prbm.g_01776	Prbd.g_01626
OG0000844	Prbm.g_01777	Prbd.g_01625
OG0000845	Prbm.g_01778	Prbd.g_01624
OG0000846	Prbm.g_01779	Prbd.g_01623
OG0000847	Prbm.g_01780	Prbd.g_01622
OG0000848	Prbm.g_01781	Prbd.g_01621
OG0000849	Prbm.g_01782	Prbd.g_01620
OG0000850	Prbm.g_01784	Prbd.g_01617
OG0000851	Prbm.g_01785	Prbd.g_01616
OG0000852	Prbm.g_01786	Prbd.g_01615
OG0000853	Prbm.g_01791	Prbd.g_01611
OG0000854	Prbm.g_01793	Prbd.g_01609
OG0000855	Prbm.g_01794	Prbd.g_01608
OG0000856	Prbm.g_01685	Prbd.g_01593
OG0000857	Prbm.g_00830	Prbd.g_01566
OG0000858	Prbm.g_01835	Prbd.g_01531
OG0000859	Prbm.g_01836	Prbd.g_01530
OG0000860	Prbm.g_01843	Prbd.g_01523
OG0000861	Prbm.g_01844	Prbd.g_01522
OG0000862	Prbm.g_01845	Prbd.g_01521
OG0000863	Prbm.g_01846	Prbd.g_01519
OG0000864	Prbm.g_01847	Prbd.g_01518
OG0000865	Prbm.g_01848	Prbd.g_01517
OG0000866	Prbm.g_01849	Prbd.g_01516
OG0000867	Prbm.g_01850	Prbd.g_01515
OG0000868	Prbm.g_01851	Prbd.g_01514
OG0000869	Prbm.g_01854	Prbd.g_01510
OG0000870	Prbm.g_01859	Prbd.g_01505
OG0000871	Prbm.g_01860	Prbd.g_01504
OG0000872	Prbm.g_01861	Prbd.g_01503
OG0000873	Prbm.g_01864	Prbd.g_01500
OG0000874	Prbm.g_01867	Prbd.g_01497
OG0000875	Prbm.g_01869	Prbd.g_01496
OG0000876	Prbm.g_01870	Prbd.g_01495
OG0000877	Prbm.g_01872	Prbd.g_01493
OG0000878	Prbm.g_01873	Prbd.g_01492
OG0000879	Prbm.g_01874	Prbd.g_01491
OG0000880	Prbm.g_01875	Prbd.g_01490
OG0000881	Prbm.g_01878	Prbd.g_01486
OG0000882	Prbm.g_01883	Prbd.g_01481
OG0000883	Prbm.g_01885	Prbd.g_01479
OG0000884	Prbm.g_01887	Prbd.g_01477
OG0000885	Prbm.g_01888	Prbd.g_01476
OG0000886	Prbm.g_01889	Prbd.g_01475
OG0000887	Prbm.g_01890	Prbd.g_01474
OG0000888	Prbm.g_01892	Prbd.g_01472
OG0000889	Prbm.g_01894	Prbd.g_01470
OG0000890	Prbm.g_01895	Prbd.g_01469
OG0000891	Prbm.g_01896	Prbd.g_01468
OG0000892	Prbm.g_01898	Prbd.g_01466
OG0000893	Prbm.g_01948	Prbd.g_01463
OG0000894	Prbm.g_01951	Prbd.g_01461
OG0000895	Prbm.g_01954	Prbd.g_01458
OG0000896	Prbm.g_01955	Prbd.g_01457
OG0000897	Prbm.g_01957	Prbd.g_01455
OG0000898	Prbm.g_01958	Prbd.g_01454
OG0000899	Prbm.g_01959	Prbd.g_01453
OG0000900	Prbm.g_01960	Prbd.g_01452
OG0000901	Prbm.g_01963	Prbd.g_01449
OG0000902	Prbm.g_01965	Prbd.g_01447
OG0000903	Prbm.g_01975	Prbd.g_01444
OG0000904	Prbm.g_01970	Prbd.g_01442
OG0000905	Prbm.g_01967	Prbd.g_01437
OG0000906	Prbm.g_01966	Prbd.g_01436
OG0000907	Prbm.g_01990	Prbd.g_01433
OG0000908	Prbm.g_01993	Prbd.g_01430
OG0000909	Prbm.g_01994	Prbd.g_01429
OG0000910	Prbm.g_01995	Prbd.g_01428
OG0000911	Prbm.g_01997	Prbd.g_01426
OG0000912	Prbm.g_01998	Prbd.g_01425
OG0000913	Prbm.g_01999	Prbd.g_01424
OG0000914	Prbm.g_02000	Prbd.g_01423
OG0000915	Prbm.g_02001	Prbd.g_01422
OG0000916	Prbm.g_02002	Prbd.g_01421
OG0000917	Prbm.g_02003	Prbd.g_01420
OG0000918	Prbm.g_02004	Prbd.g_01419
OG0000919	Prbm.g_02005	Prbd.g_01418
OG0000920	Prbm.g_02006	Prbd.g_01417
OG0000921	Prbm.g_02007	Prbd.g_01416
OG0000922	Prbm.g_02008	Prbd.g_01415
OG0000923	Prbm.g_02012	Prbd.g_01411
OG0000924	Prbm.g_02013	Prbd.g_01410
OG0000925	Prbm.g_02014	Prbd.g_01409
OG0000926	Prbm.g_02015	Prbd.g_01408
OG0000927	Prbm.g_02017	Prbd.g_01406
OG0000928	Prbm.g_02018	Prbd.g_01405
OG0000929	Prbm.g_02019	Prbd.g_01404
OG0000930	Prbm.g_02020	Prbd.g_01403
OG0000931	Prbm.g_02021	Prbd.g_01402
OG0000932	Prbm.g_02022	Prbd.g_01401
OG0000933	Prbm.g_02026	Prbd.g_01397
OG0000934	Prbm.g_02028	Prbd.g_01395
OG0000935	Prbm.g_02029	Prbd.g_01394
OG0000936	Prbm.g_02030	Prbd.g_01393
OG0000937	Prbm.g_02031	Prbd.g_01392
OG0000938	Prbm.g_02034	Prbd.g_01390
OG0000939	Prbm.g_02035	Prbd.g_01389
OG0000940	Prbm.g_02042	Prbd.g_01382
OG0000941	Prbm.g_02044	Prbd.g_01380
OG0000942	Prbm.g_02046	Prbd.g_01378
OG0000943	Prbm.g_02048	Prbd.g_01377
OG0000944	Prbm.g_02050	Prbd.g_01376
OG0000945	Prbm.g_02051	Prbd.g_01375
OG0000946	Prbm.g_02057	Prbd.g_01371
OG0000947	Prbm.g_02059	Prbd.g_01369
OG0000948	Prbm.g_02060	Prbd.g_01368
OG0000949	Prbm.g_02063	Prbd.g_01365
OG0000950	Prbm.g_02068	Prbd.g_01360
OG0000951	Prbm.g_02072	Prbd.g_01356
OG0000952	Prbm.g_02076	Prbd.g_01352
OG0000953	Prbm.g_02080	Prbd.g_01349
OG0000954	Prbm.g_02084	Prbd.g_01345
OG0000955	Prbm.g_02085	Prbd.g_01344
OG0000956	Prbm.g_02087	Prbd.g_01342
OG0000957	Prbm.g_02092	Prbd.g_01337
OG0000958	Prbm.g_02093	Prbd.g_01336
OG0000959	Prbm.g_02097	Prbd.g_01332
OG0000960	Prbm.g_02098	Prbd.g_01331
OG0000961	Prbm.g_02101	Prbd.g_01329
OG0000962	Prbm.g_02103	Prbd.g_01327
OG0000963	Prbm.g_02107	Prbd.g_01323
OG0000964	Prbm.g_02108	Prbd.g_01321
OG0000965	Prbm.g_02109	Prbd.g_01320
OG0000966	Prbm.g_02144	Prbd.g_01312
OG0000967	Prbm.g_02148	Prbd.g_01308
OG0000968	Prbm.g_02150	Prbd.g_01306
OG0000969	Prbm.g_02151	Prbd.g_01305
OG0000970	Prbm.g_02152	Prbd.g_01304
OG0000971	Prbm.g_02153	Prbd.g_01303
OG0000972	Prbm.g_02154	Prbd.g_01302
OG0000973	Prbm.g_02155	Prbd.g_01301
OG0000974	Prbm.g_02156	Prbd.g_01300
OG0000975	Prbm.g_02157	Prbd.g_01299
OG0000976	Prbm.g_02158	Prbd.g_01298
OG0000977	Prbm.g_02159	Prbd.g_01297
OG0000978	Prbm.g_02160	Prbd.g_01296
OG0000979	Prbm.g_02163	Prbd.g_01293
OG0000980	Prbm.g_02165	Prbd.g_01291
OG0000981	Prbm.g_02168	Prbd.g_01289
OG0000982	Prbm.g_02170	Prbd.g_01287
OG0000983	Prbm.g_02171	Prbd.g_01286
OG0000984	Prbm.g_02172	Prbd.g_01285
OG0000985	Prbm.g_02175	Prbd.g_01282
OG0000986	Prbm.g_02177	Prbd.g_01280
OG0000987	Prbm.g_02178	Prbd.g_01279
OG0000988	Prbm.g_02181	Prbd.g_01276
OG0000989	Prbm.g_02185	Prbd.g_01273
OG0000990	Prbm.g_02190	Prbd.g_01270
OG0000991	Prbm.g_02191	Prbd.g_01269
OG0000992	Prbm.g_02194	Prbd.g_01267
OG0000993	Prbm.g_02195	Prbd.g_01266
OG0000994	Prbm.g_02196	Prbd.g_01265
OG0000995	Prbm.g_02200	Prbd.g_01261
OG0000996	Prbm.g_02201	Prbd.g_01260
OG0000997	Prbm.g_02208	Prbd.g_01259
OG0000998	Prbm.g_02210	Prbd.g_01257
OG0000999	Prbm.g_02211	Prbd.g_01256
OG0001000	Prbm.g_02214	Prbd.g_01253
OG0001001	Prbm.g_02217	Prbd.g_01251
OG0001002	Prbm.g_02222	Prbd.g_01247
OG0001003	Prbm.g_02225	Prbd.g_01245
OG0001004	Prbm.g_02226	Prbd.g_01244
OG0001005	Prbm.g_02227	Prbd.g_01243
OG0001006	Prbm.g_02231	Prbd.g_01239
OG0001007	Prbm.g_02233	Prbd.g_01237
OG0001008	Prbm.g_00447	Prbd.g_00805
OG0001009	Prbm.g_00027	Prbd.g_01210
OG0001010	Prbm.g_00028	Prbd.g_01209
OG0001011	Prbm.g_00029	Prbd.g_01208
OG0001012	Prbm.g_00052	Prbd.g_01195
OG0001013	Prbm.g_00057	Prbd.g_01189
OG0001014	Prbm.g_00060	Prbd.g_01186
OG0001015	Prbm.g_00061	Prbd.g_01185
OG0001016	Prbm.g_00130	Prbd.g_01171
OG0001017	Prbm.g_00134	Prbd.g_01167
OG0001018	Prbm.g_00137	Prbd.g_01164
OG0001019	Prbm.g_00146	Prbd.g_01155
OG0001020	Prbm.g_00147	Prbd.g_01154
OG0001021	Prbm.g_00148	Prbd.g_01153
OG0001022	Prbm.g_00151	Prbd.g_01150
OG0001023	Prbm.g_00152	Prbd.g_01149
OG0001024	Prbm.g_00155	Prbd.g_01146
OG0001025	Prbm.g_00162	Prbd.g_01140
OG0001026	Prbm.g_00170	Prbd.g_01133
OG0001027	Prbm.g_00171	Prbd.g_01132
OG0001028	Prbm.g_00173	Prbd.g_01130
OG0001029	Prbm.g_00175	Prbd.g_01128
OG0001030	Prbm.g_00191	Prbd.g_01113
OG0001031	Prbm.g_00246	Prbd.g_01054
OG0001032	Prbm.g_00247	Prbd.g_01053
OG0001033	Prbm.g_00267	Prbd.g_01032
OG0001034	Prbm.g_00296	Prbd.g_01003
OG0001035	Prbm.g_00313	Prbd.g_00985
OG0001036	Prbm.g_00318	Prbd.g_00980
OG0001037	Prbm.g_00319	Prbd.g_00979
OG0001038	Prbm.g_00335	Prbd.g_00961
OG0001039	Prbm.g_00337	Prbd.g_00958
OG0001040	Prbm.g_00340	Prbd.g_00956
OG0001041	Prbm.g_00344	Prbd.g_00952
OG0001042	Prbm.g_00360	Prbd.g_00935
OG0001043	Prbm.g_00361	Prbd.g_00934
OG0001044	Prbm.g_00399	Prbd.g_00906
OG0001045	Prbm.g_00408	Prbd.g_00897
OG0001046	Prbm.g_01121	Prbd.g_00859
OG0001047	Prbm.g_00449	Prbd.g_00803
OG0001048	Prbm.g_00450	Prbd.g_00802
OG0001049	Prbm.g_00452	Prbd.g_00800
OG0001050	Prbm.g_00453	Prbd.g_00799
OG0001051	Prbm.g_00454	Prbd.g_00798
OG0001052	Prbm.g_00497	Prbd.g_00771
OG0001053	Prbm.g_00509	Prbd.g_00759
OG0001054	Prbm.g_00523	Prbd.g_00744
OG0001055	Prbm.g_00551	Prbd.g_00725
OG0001056	Prbm.g_00569	Prbd.g_00706
OG0001057	Prbm.g_00574	Prbd.g_00701
OG0001058	Prbm.g_00582	Prbd.g_00693
OG0001059	Prbm.g_00586	Prbd.g_00689
OG0001060	Prbm.g_00593	Prbd.g_00682
OG0001061	Prbm.g_00606	Prbd.g_00669
