Orthogroup	Syag	Prbm
OG0000558	Syag.g_00269	Prbm.g_00580
OG0000559	Syag.g_00273	Prbm.g_00584
OG0000560	Syag.g_00276	Prbm.g_00587
OG0000561	Syag.g_00277	Prbm.g_00588
OG0000562	Syag.g_00278	Prbm.g_00589
OG0000563	Syag.g_00279	Prbm.g_00590
OG0000564	Syag.g_00280	Prbm.g_00591
OG0000565	Syag.g_00284	Prbm.g_00594
OG0000566	Syag.g_00288	Prbm.g_00596
OG0000567	Syag.g_00292	Prbm.g_00600
OG0000568	Syag.g_00295	Prbm.g_00601
OG0000569	Syag.g_00296	Prbm.g_00602
OG0000570	Syag.g_00297	Prbm.g_00603
OG0000571	Syag.g_00301	Prbm.g_00605
OG0000572	Syag.g_00320, Syag.g_00251	Prbm.g_00616
OG0000573	Syag.g_00329	Prbm.g_00621
OG0000574	Syag.g_00330	Prbm.g_00624
OG0000575	Syag.g_00335	Prbm.g_00627
OG0000576	Syag.g_00337	Prbm.g_00629
OG0000577	Syag.g_00338	Prbm.g_00630
OG0000578	Syag.g_00339	Prbm.g_00631
OG0000579	Syag.g_00340	Prbm.g_00632
OG0000580	Syag.g_00341	Prbm.g_00633
OG0000581	Syag.g_00348	Prbm.g_00636
OG0000582	Syag.g_00353	Prbm.g_00639
OG0000583	Syag.g_00354	Prbm.g_00640
OG0000584	Syag.g_00355	Prbm.g_00641
OG0000585	Syag.g_00357	Prbm.g_00643
OG0000586	Syag.g_00358	Prbm.g_00644
OG0000587	Syag.g_00360	Prbm.g_00645
OG0000588	Syag.g_00371	Prbm.g_00649
OG0000589	Syag.g_00375	Prbm.g_00652
OG0000590	Syag.g_00376	Prbm.g_00653
OG0000591	Syag.g_00383	Prbm.g_00656
OG0000592	Syag.g_00384	Prbm.g_00657
OG0000593	Syag.g_00406	Prbm.g_00663
OG0000594	Syag.g_00407	Prbm.g_00664
OG0000595	Syag.g_00408	Prbm.g_00665
OG0000596	Syag.g_00413	Prbm.g_00669
OG0000597	Syag.g_00416	Prbm.g_00671
OG0000598	Syag.g_00417	Prbm.g_00672
OG0000599	Syag.g_00424	Prbm.g_00675
OG0000600	Syag.g_00425	Prbm.g_00676
OG0000601	Syag.g_00426	Prbm.g_00677
OG0000602	Syag.g_00431	Prbm.g_00679
OG0000603	Syag.g_00432	Prbm.g_00680
OG0000604	Syag.g_00434	Prbm.g_00681
OG0000605	Syag.g_00522	Prbm.g_00682
OG0000606	Syag.g_00550	Prbm.g_00685
OG0000607	Syag.g_00553	Prbm.g_00688
OG0000608	Syag.g_00554	Prbm.g_00689
OG0000609	Syag.g_00556	Prbm.g_00690
OG0000610	Syag.g_00580	Prbm.g_00696
OG0000611	Syag.g_00583	Prbm.g_00699
OG0000612	Syag.g_00584	Prbm.g_00700
OG0000613	Syag.g_02533	Prbm.g_00706
OG0000614	Syag.g_01004	Prbm.g_00730
OG0000615	Syag.g_00630	Prbm.g_00737
OG0000616	Syag.g_02255	Prbm.g_02220
OG0000617	Syag.g_00915	Prbm.g_00748
OG0000618	Syag.g_00914	Prbm.g_00749
OG0000619	Syag.g_00913	Prbm.g_00750
OG0000620	Syag.g_00906	Prbm.g_00753
OG0000621	Syag.g_00905	Prbm.g_00754
OG0000622	Syag.g_00904	Prbm.g_00755
OG0000623	Syag.g_00903	Prbm.g_00756
OG0000624	Syag.g_00901	Prbm.g_00758
OG0000625	Syag.g_00900	Prbm.g_00759
OG0000626	Syag.g_00899	Prbm.g_00760
OG0000627	Syag.g_00756	Prbm.g_00762
OG0000628	Syag.g_00757	Prbm.g_00763
OG0000629	Syag.g_00761	Prbm.g_00764
OG0000630	Syag.g_00765	Prbm.g_00767
OG0000631	Syag.g_00772	Prbm.g_00959
OG0000632	Syag.g_00773	Prbm.g_00960
OG0000633	Syag.g_00774	Prbm.g_00961
OG0000634	Syag.g_00663	Prbm.g_00810
OG0000635	Syag.g_00664	Prbm.g_00811
OG0000636	Syag.g_00666	Prbm.g_00813
OG0000637	Syag.g_00668	Prbm.g_00815
OG0000638	Syag.g_00669	Prbm.g_00816
OG0000639	Syag.g_00670	Prbm.g_00817
OG0000640	Syag.g_00671	Prbm.g_00818
OG0000641	Syag.g_00675	Prbm.g_00822
OG0000642	Syag.g_00676	Prbm.g_00823
OG0000643	Syag.g_00677	Prbm.g_00824
OG0000644	Syag.g_00678	Prbm.g_00825
OG0000645	Syag.g_00680	Prbm.g_00826
OG0000646	Syag.g_00683	Prbm.g_00829
OG0000647	Syag.g_00685	Prbm.g_00831
OG0000648	Syag.g_00694	Prbm.g_00833
OG0000649	Syag.g_00695	Prbm.g_00834
OG0000650	Syag.g_00696	Prbm.g_00835
OG0000651	Syag.g_00697	Prbm.g_00836
OG0000652	Syag.g_00698	Prbm.g_00837
OG0000653	Syag.g_00700	Prbm.g_00839
OG0000654	Syag.g_00701	Prbm.g_00840
OG0000655	Syag.g_00702	Prbm.g_00841
OG0000656	Syag.g_00705	Prbm.g_00844
OG0000657	Syag.g_00719	Prbm.g_00850
OG0000658	Syag.g_00721	Prbm.g_00852
OG0000659	Syag.g_00722	Prbm.g_00853
OG0000660	Syag.g_00726	Prbm.g_00857
OG0000661	Syag.g_00728	Prbm.g_00859
OG0000662	Syag.g_00730	Prbm.g_00861
OG0000663	Syag.g_00733	Prbm.g_00863
OG0000664	Syag.g_00734	Prbm.g_00864
OG0000665	Syag.g_00456	Prbm.g_00868
OG0000666	Syag.g_00445	Prbm.g_00869
OG0000667	Syag.g_00574	Prbm.g_00873
OG0000668	Syag.g_00868	Prbm.g_00911
OG0000669	Syag.g_00600	Prbm.g_00919
OG0000670	Syag.g_00399	Prbm.g_00922
OG0000671	Syag.g_00604	Prbm.g_00924
OG0000672	Syag.g_00607	Prbm.g_00927
OG0000673	Syag.g_00610	Prbm.g_00930
OG0000674	Syag.g_00612	Prbm.g_00932
OG0000675	Syag.g_00613	Prbm.g_00933
OG0000676	Syag.g_00615	Prbm.g_00935
OG0000677	Syag.g_00616	Prbm.g_00936
OG0000678	Syag.g_00622	Prbm.g_00939
OG0000679	Syag.g_00633	Prbm.g_00943
OG0000680	Syag.g_00634	Prbm.g_00944
OG0000681	Syag.g_00637	Prbm.g_00946
OG0000682	Syag.g_00638	Prbm.g_00947
OG0000683	Syag.g_00639	Prbm.g_00948
OG0000684	Syag.g_00641	Prbm.g_00793
OG0000685	Syag.g_00643	Prbm.g_00795
OG0000686	Syag.g_00644	Prbm.g_00796
OG0000687	Syag.g_00645	Prbm.g_00797
OG0000688	Syag.g_00651	Prbm.g_00800
OG0000689	Syag.g_00653	Prbm.g_00801
OG0000690	Syag.g_00654	Prbm.g_00802
OG0000691	Syag.g_00655	Prbm.g_00803
OG0000692	Syag.g_00656	Prbm.g_00805
OG0000693	Syag.g_00658	Prbm.g_00806
OG0000694	Syag.g_00659	Prbm.g_00807
OG0000695	Syag.g_00776	Prbm.g_00963
OG0000696	Syag.g_00777	Prbm.g_00964
OG0000697	Syag.g_00778	Prbm.g_00965
OG0000698	Syag.g_00781	Prbm.g_00968
OG0000699	Syag.g_00782	Prbm.g_00969
OG0000700	Syag.g_00783	Prbm.g_00970
OG0000701	Syag.g_00784	Prbm.g_00971
OG0000702	Syag.g_00792	Prbm.g_00973
OG0000703	Syag.g_00793	Prbm.g_00974
OG0000704	Syag.g_00795	Prbm.g_00975
OG0000705	Syag.g_00802	Prbm.g_00981
OG0000706	Syag.g_00803	Prbm.g_00982
OG0000707	Syag.g_00804	Prbm.g_00983
OG0000708	Syag.g_00807	Prbm.g_00985
OG0000709	Syag.g_00816	Prbm.g_00989
OG0000710	Syag.g_00820	Prbm.g_00992
OG0000711	Syag.g_00848	Prbm.g_01007
OG0000712	Syag.g_00850	Prbm.g_01009
OG0000713	Syag.g_00851	Prbm.g_01010
OG0000714	Syag.g_00853	Prbm.g_01011
OG0000715	Syag.g_00855	Prbm.g_01013
OG0000716	Syag.g_00859	Prbm.g_01014
OG0000717	Syag.g_00860	Prbm.g_01015
OG0000718	Syag.g_00864	Prbm.g_01031
OG0000719	Syag.g_00866	Prbm.g_01032
OG0000720	Syag.g_00880	Prbm.g_01042
OG0000721	Syag.g_00882	Prbm.g_01043
OG0000722	Syag.g_00883	Prbm.g_01044
OG0000723	Syag.g_00897	Prbm.g_01048
OG0000724	Syag.g_00967	Prbm.g_01059
OG0000725	Syag.g_00978	Prbm.g_00887
OG0000726	Syag.g_00979	Prbm.g_00886
OG0000727	Syag.g_00980	Prbm.g_00885
OG0000728	Syag.g_00982	Prbm.g_00883
OG0000729	Syag.g_02376	Prbm.g_02104
OG0000730	Syag.g_02840	Prbm.g_00398
OG0000731	Syag.g_02853	Prbm.g_00406
OG0000732	Syag.g_02331	Prbm.g_02166
OG0000733	Syag.g_00145	Prbm.g_01911
OG0000734	Syag.g_01892	Prbm.g_01565
OG0000735	Syag.g_01159	Prbm.g_01563
OG0000736	Syag.g_01158	Prbm.g_01562
OG0000737	Syag.g_01157	Prbm.g_01561
OG0000738	Syag.g_01152	Prbm.g_01557
OG0000739	Syag.g_01149	Prbm.g_01556
OG0000740	Syag.g_01148	Prbm.g_01555
OG0000741	Syag.g_01145	Prbm.g_01553
OG0000742	Syag.g_01142	Prbm.g_01550
OG0000743	Syag.g_01140	Prbm.g_01548
OG0000744	Syag.g_01139	Prbm.g_01547
OG0000745	Syag.g_01137	Prbm.g_01545
OG0000746	Syag.g_01135	Prbm.g_01543
OG0000747	Syag.g_01134	Prbm.g_01542
OG0000748	Syag.g_01122	Prbm.g_01538
OG0000749	Syag.g_01121	Prbm.g_01537
OG0000750	Syag.g_01120	Prbm.g_01536
OG0000751	Syag.g_01114	Prbm.g_01533
OG0000752	Syag.g_01112	Prbm.g_01531
OG0000753	Syag.g_01109	Prbm.g_01529
OG0000754	Syag.g_01103	Prbm.g_01525
OG0000755	Syag.g_01092	Prbm.g_01520
OG0000756	Syag.g_01091	Prbm.g_01519
OG0000757	Syag.g_01084	Prbm.g_01512
OG0000758	Syag.g_01083	Prbm.g_01511
OG0000759	Syag.g_01082	Prbm.g_01510
OG0000760	Syag.g_01081	Prbm.g_01509
OG0000761	Syag.g_01080	Prbm.g_01508
OG0000762	Syag.g_01078	Prbm.g_01507
OG0000763	Syag.g_01076	Prbm.g_01505
OG0000764	Syag.g_01075	Prbm.g_01504
OG0000765	Syag.g_01056	Prbm.g_01496
OG0000766	Syag.g_01055	Prbm.g_01495
OG0000767	Syag.g_01053	Prbm.g_01494
OG0000768	Syag.g_01052	Prbm.g_01493
OG0000769	Syag.g_01047	Prbm.g_01491
OG0000770	Syag.g_01043	Prbm.g_01490
OG0000771	Syag.g_00959	Prbm.g_01054
OG0000772	Syag.g_02043	Prbm.g_01356
OG0000773	Syag.g_01168	Prbm.g_01602
OG0000774	Syag.g_01182	Prbm.g_01605
OG0000775	Syag.g_01185	Prbm.g_01606
OG0000776	Syag.g_01186	Prbm.g_01607
OG0000777	Syag.g_01187	Prbm.g_01608
OG0000778	Syag.g_01188	Prbm.g_01609
OG0000779	Syag.g_01194	Prbm.g_01613
OG0000780	Syag.g_01217	Prbm.g_01614
OG0000781	Syag.g_01221	Prbm.g_01616
OG0000782	Syag.g_01222	Prbm.g_01617
OG0000783	Syag.g_01223	Prbm.g_01618
OG0000784	Syag.g_01224	Prbm.g_01619
OG0000785	Syag.g_01226	Prbm.g_01621
OG0000786	Syag.g_01235	Prbm.g_01624
OG0000787	Syag.g_01236	Prbm.g_01625
OG0000788	Syag.g_00427	Prbm.g_00777
OG0000789	Syag.g_00453	Prbm.g_01051
OG0000790	Syag.g_01542	Prbm.g_01665
OG0000791	Syag.g_01544	Prbm.g_01667
OG0000792	Syag.g_01545	Prbm.g_01668
OG0000793	Syag.g_01550	Prbm.g_01671
OG0000794	Syag.g_01551	Prbm.g_01672
OG0000795	Syag.g_01552	Prbm.g_01673
OG0000796	Syag.g_01556	Prbm.g_01677
OG0000797	Syag.g_01557	Prbm.g_01678
OG0000799	Syag.g_01278	Prbm.g_01691
OG0000800	Syag.g_01280	Prbm.g_01692
OG0000801	Syag.g_01285	Prbm.g_01693
OG0000802	Syag.g_01293	Prbm.g_01695
OG0000803	Syag.g_01321	Prbm.g_01697
OG0000804	Syag.g_01438	Prbm.g_01698
OG0000805	Syag.g_01433	Prbm.g_01700
OG0000806	Syag.g_01429	Prbm.g_01702
OG0000807	Syag.g_01428	Prbm.g_01703
OG0000808	Syag.g_01427	Prbm.g_01704
OG0000809	Syag.g_01423	Prbm.g_01708
OG0000810	Syag.g_01422	Prbm.g_01709
OG0000811	Syag.g_01413	Prbm.g_01713
OG0000812	Syag.g_01411	Prbm.g_01715
OG0000813	Syag.g_01410	Prbm.g_01716
OG0000814	Syag.g_01408	Prbm.g_01718
OG0000815	Syag.g_01407	Prbm.g_01719
OG0000816	Syag.g_01405	Prbm.g_01721
OG0000817	Syag.g_01404	Prbm.g_01722
OG0000818	Syag.g_01400	Prbm.g_01726
OG0000819	Syag.g_01399	Prbm.g_01727
OG0000820	Syag.g_01398	Prbm.g_01728
OG0000821	Syag.g_01388	Prbm.g_01731
OG0000822	Syag.g_01386	Prbm.g_01732
OG0000823	Syag.g_01385	Prbm.g_01733
OG0000824	Syag.g_01379	Prbm.g_01736
OG0000825	Syag.g_01378	Prbm.g_01737
OG0000826	Syag.g_01377	Prbm.g_01738
OG0000827	Syag.g_01376	Prbm.g_01739
OG0000828	Syag.g_01373	Prbm.g_01742
OG0000829	Syag.g_01372	Prbm.g_01743
OG0000830	Syag.g_01371	Prbm.g_01744
OG0000831	Syag.g_01367	Prbm.g_01746
OG0000832	Syag.g_01614	Prbm.g_01756
OG0000833	Syag.g_01628	Prbm.g_01764
OG0000834	Syag.g_01632	Prbm.g_01765
OG0000835	Syag.g_01633	Prbm.g_01766
OG0000836	Syag.g_01637	Prbm.g_01768
OG0000837	Syag.g_01638	Prbm.g_01769
OG0000838	Syag.g_01642	Prbm.g_01771
OG0000839	Syag.g_01643	Prbm.g_01772
OG0000840	Syag.g_01644	Prbm.g_01773
OG0000841	Syag.g_01645	Prbm.g_01774
OG0000842	Syag.g_01646	Prbm.g_01775
OG0000843	Syag.g_01647	Prbm.g_01776
OG0000844	Syag.g_01649	Prbm.g_01777
OG0000845	Syag.g_01650	Prbm.g_01778
OG0000846	Syag.g_01651	Prbm.g_01779
OG0000847	Syag.g_01652	Prbm.g_01780
OG0000848	Syag.g_01654	Prbm.g_01781
OG0000849	Syag.g_01655	Prbm.g_01782
OG0000850	Syag.g_01657	Prbm.g_01784
OG0000851	Syag.g_01663	Prbm.g_01785
OG0000852	Syag.g_01664	Prbm.g_01786
OG0000853	Syag.g_01668	Prbm.g_01791
OG0000854	Syag.g_01670	Prbm.g_01793
OG0000855	Syag.g_01671	Prbm.g_01794
OG0000856	Syag.g_00386	Prbm.g_01685
OG0000857	Syag.g_00684	Prbm.g_00830
OG0000858	Syag.g_01677	Prbm.g_01835
OG0000859	Syag.g_01678	Prbm.g_01836
OG0000860	Syag.g_01689	Prbm.g_01843
OG0000861	Syag.g_01690	Prbm.g_01844
OG0000862	Syag.g_01693	Prbm.g_01845
OG0000863	Syag.g_01695	Prbm.g_01846
OG0000864	Syag.g_01696	Prbm.g_01847
OG0000865	Syag.g_01697	Prbm.g_01848
OG0000866	Syag.g_01698	Prbm.g_01849
OG0000867	Syag.g_01699	Prbm.g_01850
OG0000868	Syag.g_01707	Prbm.g_01851
OG0000869	Syag.g_01711	Prbm.g_01854
OG0000870	Syag.g_01716	Prbm.g_01859
OG0000871	Syag.g_01717	Prbm.g_01860
OG0000872	Syag.g_01723	Prbm.g_01861
OG0000873	Syag.g_01726	Prbm.g_01864
OG0000874	Syag.g_01729	Prbm.g_01867
OG0000875	Syag.g_01731	Prbm.g_01869
OG0000876	Syag.g_01732	Prbm.g_01870
OG0000877	Syag.g_01734	Prbm.g_01872
OG0000878	Syag.g_01735	Prbm.g_01873
OG0000879	Syag.g_02356	Prbm.g_01874
OG0000880	Syag.g_01736	Prbm.g_01875
OG0000881	Syag.g_01741	Prbm.g_01878
OG0000882	Syag.g_01746	Prbm.g_01883
OG0000883	Syag.g_01749	Prbm.g_01885
OG0000884	Syag.g_01751	Prbm.g_01887
OG0000885	Syag.g_01752	Prbm.g_01888
OG0000886	Syag.g_01753	Prbm.g_01889
OG0000887	Syag.g_01754	Prbm.g_01890
OG0000888	Syag.g_01756	Prbm.g_01892
OG0000889	Syag.g_01758	Prbm.g_01894
OG0000890	Syag.g_01761	Prbm.g_01895
OG0000891	Syag.g_01762	Prbm.g_01896
OG0000892	Syag.g_01765	Prbm.g_01898
OG0000893	Syag.g_02688	Prbm.g_01948
OG0000894	Syag.g_02691	Prbm.g_01951
OG0000895	Syag.g_02695	Prbm.g_01954
OG0000896	Syag.g_02696	Prbm.g_01955
OG0000897	Syag.g_02699	Prbm.g_01957
OG0000898	Syag.g_02700	Prbm.g_01958
OG0000899	Syag.g_02701	Prbm.g_01959
OG0000900	Syag.g_02702	Prbm.g_01960
OG0000901	Syag.g_02707	Prbm.g_01963
OG0000902	Syag.g_02709	Prbm.g_01965
OG0000903	Syag.g_02724	Prbm.g_01975
OG0000904	Syag.g_02718	Prbm.g_01970
OG0000905	Syag.g_02714	Prbm.g_01967
OG0000906	Syag.g_02711	Prbm.g_01966
OG0000907	Syag.g_02727	Prbm.g_01990
OG0000908	Syag.g_02730	Prbm.g_01993
OG0000909	Syag.g_02731	Prbm.g_01994
OG0000910	Syag.g_02732	Prbm.g_01995
OG0000911	Syag.g_02734	Prbm.g_01997
OG0000912	Syag.g_02735	Prbm.g_01998
OG0000913	Syag.g_02736	Prbm.g_01999
OG0000914	Syag.g_02737	Prbm.g_02000
OG0000915	Syag.g_02739	Prbm.g_02001
OG0000916	Syag.g_02740	Prbm.g_02002
OG0000917	Syag.g_02741	Prbm.g_02003
OG0000918	Syag.g_02742	Prbm.g_02004
OG0000919	Syag.g_02743	Prbm.g_02005
OG0000920	Syag.g_02744	Prbm.g_02006
OG0000921	Syag.g_02745	Prbm.g_02007
OG0000922	Syag.g_02746	Prbm.g_02008
OG0000923	Syag.g_02750	Prbm.g_02012
OG0000924	Syag.g_02751	Prbm.g_02013
OG0000925	Syag.g_02752	Prbm.g_02014
OG0000926	Syag.g_02753	Prbm.g_02015
OG0000927	Syag.g_02755	Prbm.g_02017
OG0000928	Syag.g_02756	Prbm.g_02018
OG0000929	Syag.g_02757	Prbm.g_02019
OG0000930	Syag.g_02758	Prbm.g_02020
OG0000931	Syag.g_02759	Prbm.g_02021
OG0000932	Syag.g_02760	Prbm.g_02022
OG0000933	Syag.g_02766	Prbm.g_02026
OG0000934	Syag.g_02768	Prbm.g_02028
OG0000935	Syag.g_02769	Prbm.g_02029
OG0000936	Syag.g_02770	Prbm.g_02030
OG0000937	Syag.g_02771	Prbm.g_02031
OG0000938	Syag.g_02774	Prbm.g_02034
OG0000939	Syag.g_02775	Prbm.g_02035
OG0000940	Syag.g_02783	Prbm.g_02042
OG0000941	Syag.g_02785	Prbm.g_02044
OG0000942	Syag.g_02787	Prbm.g_02046
OG0000943	Syag.g_02788	Prbm.g_02048
OG0000944	Syag.g_02790	Prbm.g_02050
OG0000945	Syag.g_02792	Prbm.g_02051
OG0000946	Syag.g_02797	Prbm.g_02057
OG0000947	Syag.g_02801	Prbm.g_02059
OG0000948	Syag.g_02802	Prbm.g_02060
OG0000949	Syag.g_02449	Prbm.g_02063
OG0000950	Syag.g_02436	Prbm.g_02068
OG0000951	Syag.g_02431	Prbm.g_02072
OG0000952	Syag.g_02423	Prbm.g_02076
OG0000953	Syag.g_02415	Prbm.g_02080
OG0000954	Syag.g_02409	Prbm.g_02084
OG0000955	Syag.g_02408	Prbm.g_02085
OG0000956	Syag.g_02406	Prbm.g_02087
OG0000957	Syag.g_02395	Prbm.g_02092
OG0000958	Syag.g_02394	Prbm.g_02093
OG0000959	Syag.g_02389	Prbm.g_02097
OG0000960	Syag.g_02388	Prbm.g_02098
OG0000961	Syag.g_02379	Prbm.g_02101
OG0000962	Syag.g_02377	Prbm.g_02103
OG0000963	Syag.g_02372	Prbm.g_02107
OG0000964	Syag.g_02371	Prbm.g_02108
OG0000965	Syag.g_02370	Prbm.g_02109
OG0000966	Syag.g_02362	Prbm.g_02144
OG0000967	Syag.g_02358	Prbm.g_02148
OG0000968	Syag.g_02355	Prbm.g_02150
OG0000969	Syag.g_02354	Prbm.g_02151
OG0000970	Syag.g_02353	Prbm.g_02152
OG0000971	Syag.g_02348	Prbm.g_02153
OG0000972	Syag.g_02347	Prbm.g_02154
OG0000973	Syag.g_02346	Prbm.g_02155
OG0000974	Syag.g_02345	Prbm.g_02156
OG0000975	Syag.g_02344	Prbm.g_02157
OG0000976	Syag.g_02343	Prbm.g_02158
OG0000977	Syag.g_02340	Prbm.g_02159
OG0000978	Syag.g_02338	Prbm.g_02160
OG0000979	Syag.g_02335	Prbm.g_02163
OG0000980	Syag.g_02332	Prbm.g_02165
OG0000981	Syag.g_02329	Prbm.g_02168
OG0000982	Syag.g_02127	Prbm.g_02170
OG0000983	Syag.g_02128	Prbm.g_02171
OG0000984	Syag.g_02129	Prbm.g_02172
OG0000985	Syag.g_02133	Prbm.g_02175
OG0000986	Syag.g_02138	Prbm.g_02177
OG0000987	Syag.g_02140	Prbm.g_02178
OG0000988	Syag.g_02145	Prbm.g_02181
OG0000989	Syag.g_02156	Prbm.g_02185
OG0000990	Syag.g_02169	Prbm.g_02190
OG0000991	Syag.g_02174	Prbm.g_02191
OG0000992	Syag.g_02177	Prbm.g_02194
OG0000993	Syag.g_02178	Prbm.g_02195
OG0000994	Syag.g_02181	Prbm.g_02196
OG0000995	Syag.g_02187	Prbm.g_02200
OG0000996	Syag.g_02229	Prbm.g_02201
OG0000997	Syag.g_02239	Prbm.g_02208
OG0000998	Syag.g_02241	Prbm.g_02210
OG0000999	Syag.g_02242	Prbm.g_02211
OG0001000	Syag.g_02246	Prbm.g_02214
OG0001001	Syag.g_02251	Prbm.g_02217
OG0001002	Syag.g_02258	Prbm.g_02222
OG0001003	Syag.g_02260	Prbm.g_02225
OG0001004	Syag.g_02261	Prbm.g_02226
OG0001005	Syag.g_02263	Prbm.g_02227
OG0001006	Syag.g_02270	Prbm.g_02231
OG0001007	Syag.g_02272	Prbm.g_02233
OG0001008	Syag.g_00034	Prbm.g_00447
OG0001009	Syag.g_02304	Prbm.g_00027
OG0001010	Syag.g_02305	Prbm.g_00028
OG0001011	Syag.g_02307	Prbm.g_00029
OG0001012	Syag.g_02123	Prbm.g_00052
OG0001013	Syag.g_02098	Prbm.g_00057
OG0001014	Syag.g_02084	Prbm.g_00060
OG0001015	Syag.g_02083	Prbm.g_00061
OG0001016	Syag.g_01824	Prbm.g_00130
OG0001017	Syag.g_01830	Prbm.g_00134
OG0001018	Syag.g_01832	Prbm.g_00137
OG0001019	Syag.g_01854	Prbm.g_00146
OG0001020	Syag.g_01861	Prbm.g_00147
OG0001021	Syag.g_01865	Prbm.g_00148
OG0001022	Syag.g_01870	Prbm.g_00151
OG0001023	Syag.g_01871	Prbm.g_00152
OG0001024	Syag.g_01875	Prbm.g_00155
OG0001025	Syag.g_01882	Prbm.g_00162
OG0001026	Syag.g_01894	Prbm.g_00170
OG0001027	Syag.g_01902	Prbm.g_00171
OG0001028	Syag.g_01904	Prbm.g_00173
OG0001029	Syag.g_01906	Prbm.g_00175
OG0001030	Syag.g_01927	Prbm.g_00191
OG0001031	Syag.g_02000	Prbm.g_00246
OG0001032	Syag.g_02005	Prbm.g_00247
OG0001033	Syag.g_02048	Prbm.g_00267
OG0001034	Syag.g_01784	Prbm.g_00296
OG0001035	Syag.g_02635	Prbm.g_00313
OG0001036	Syag.g_02630	Prbm.g_00318
OG0001037	Syag.g_02628	Prbm.g_00319
OG0001038	Syag.g_02600	Prbm.g_00335
OG0001039	Syag.g_02597	Prbm.g_00337
OG0001040	Syag.g_02594	Prbm.g_00340
OG0001041	Syag.g_02589	Prbm.g_00344
OG0001042	Syag.g_02564	Prbm.g_00360
OG0001043	Syag.g_02560	Prbm.g_00361
OG0001044	Syag.g_02842	Prbm.g_00399
OG0001045	Syag.g_02856	Prbm.g_00408
OG0001046	Syag.g_00836	Prbm.g_01121
OG0001047	Syag.g_00036	Prbm.g_00449
OG0001048	Syag.g_00037	Prbm.g_00450
OG0001049	Syag.g_00040	Prbm.g_00452
OG0001050	Syag.g_00041	Prbm.g_00453
OG0001051	Syag.g_00042	Prbm.g_00454
OG0001052	Syag.g_01352	Prbm.g_00497
OG0001053	Syag.g_01525	Prbm.g_00509
OG0001054	Syag.g_01506	Prbm.g_00523
OG0001055	Syag.g_01485	Prbm.g_00551
OG0001056	Syag.g_01449	Prbm.g_00569
OG0001057	Syag.g_01241	Prbm.g_00574
OG0001058	Syag.g_00271	Prbm.g_00582
OG0001059	Syag.g_00275	Prbm.g_00586
OG0001060	Syag.g_00282	Prbm.g_00593
OG0001061	Syag.g_00302	Prbm.g_00606
OG0001062	Syag.g_00304	Prbm.g_00608
OG0001063	Syag.g_00310	Prbm.g_00609
OG0001064	Syag.g_00311	Prbm.g_00610
OG0001065	Syag.g_00312	Prbm.g_00611
OG0001066	Syag.g_00313	Prbm.g_00612
OG0001067	Syag.g_00314	Prbm.g_00613
OG0001068	Syag.g_00315	Prbm.g_00614
OG0001069	Syag.g_00317	Prbm.g_00615
OG0001070	Syag.g_00321	Prbm.g_00617
OG0001071	Syag.g_00322	Prbm.g_00618
OG0001072	Syag.g_00327	Prbm.g_00619
OG0001073	Syag.g_00342	Prbm.g_00634
OG0001074	Syag.g_00467	Prbm.g_00646
OG0001075	Syag.g_00362	Prbm.g_00647
OG0001076	Syag.g_00378	Prbm.g_00654
OG0001077	Syag.g_00388	Prbm.g_00659
OG0001078	Syag.g_00411	Prbm.g_00667
OG0001079	Syag.g_00428	Prbm.g_00678
OG0001080	Syag.g_00495	Prbm.g_00684
OG0001081	Syag.g_00551	Prbm.g_00686
OG0001082	Syag.g_00552	Prbm.g_00687
OG0001083	Syag.g_00565	Prbm.g_00692
OG0001084	Syag.g_00569	Prbm.g_00693
OG0001085	Syag.g_00592	Prbm.g_00703
OG0001086	Syag.g_00594	Prbm.g_00704
OG0001087	Syag.g_01018	Prbm.g_00725
OG0001088	Syag.g_01016	Prbm.g_00726
OG0001089	Syag.g_00986	Prbm.g_00734
OG0001090	Syag.g_00922	Prbm.g_00743
OG0001091	Syag.g_00919	Prbm.g_00745
OG0001092	Syag.g_00917	Prbm.g_00746
OG0001093	Syag.g_00910	Prbm.g_00751
OG0001094	Syag.g_00661	Prbm.g_00808
OG0001095	Syag.g_00681	Prbm.g_00827
OG0001096	Syag.g_00703	Prbm.g_00842
OG0001097	Syag.g_00729	Prbm.g_00860
OG0001098	Syag.g_00744	Prbm.g_00877
OG0001099	Syag.g_01905	Prbm.g_00914
OG0001101	Syag.g_00603	Prbm.g_00923
OG0001102	Syag.g_00606	Prbm.g_00926
OG0001103	Syag.g_00608	Prbm.g_00928
OG0001104	Syag.g_00642	Prbm.g_00794
OG0001105	Syag.g_00646	Prbm.g_00798
OG0001106	Syag.g_00796	Prbm.g_00976
OG0001107	Syag.g_00808	Prbm.g_00986
OG0001108	Syag.g_00817	Prbm.g_00990
OG0001109	Syag.g_00819	Prbm.g_00991
OG0001110	Syag.g_00821	Prbm.g_00993
OG0001111	Syag.g_00823	Prbm.g_00994
OG0001112	Syag.g_00825	Prbm.g_00995
OG0001113	Syag.g_00826	Prbm.g_00996
OG0001114	Syag.g_00827	Prbm.g_00997
OG0001115	Syag.g_00831	Prbm.g_00999
OG0001116	Syag.g_00833	Prbm.g_01000
OG0001117	Syag.g_00834	Prbm.g_01001
OG0001118	Syag.g_00835	Prbm.g_01002
