Orthogroup	Syag	Prai
OG0000584	Syag.g_00355	Prai.g_00638
OG0000585	Syag.g_00357	Prai.g_00640
OG0000586	Syag.g_00358	Prai.g_00641
OG0000587	Syag.g_00360	Prai.g_00642
OG0000588	Syag.g_00371	Prai.g_00646
OG0000589	Syag.g_00375	Prai.g_00650
OG0000590	Syag.g_00376	Prai.g_00651
OG0000591	Syag.g_00383	Prai.g_00654
OG0000592	Syag.g_00384	Prai.g_00655
OG0000593	Syag.g_00406	Prai.g_00661
OG0000594	Syag.g_00407	Prai.g_00662
OG0000595	Syag.g_00408	Prai.g_00663
OG0000596	Syag.g_00413	Prai.g_00667
OG0000597	Syag.g_00416	Prai.g_00669
OG0000598	Syag.g_00417	Prai.g_00670
OG0000599	Syag.g_00424	Prai.g_00673
OG0000600	Syag.g_00425	Prai.g_00674
OG0000601	Syag.g_00426	Prai.g_00675
OG0000602	Syag.g_00431	Prai.g_00677
OG0000603	Syag.g_00432	Prai.g_00678
OG0000604	Syag.g_00434	Prai.g_00679
OG0000605	Syag.g_00522	Prai.g_00680
OG0000606	Syag.g_00550	Prai.g_00683
OG0000607	Syag.g_00553	Prai.g_00686
OG0000608	Syag.g_00554	Prai.g_00687
OG0000609	Syag.g_00556	Prai.g_00688
OG0000610	Syag.g_00580	Prai.g_00693
OG0000611	Syag.g_00583	Prai.g_00696
OG0000612	Syag.g_00584	Prai.g_00697
OG0000613	Syag.g_02533	Prai.g_00702
OG0000614	Syag.g_01004	Prai.g_00721
OG0000615	Syag.g_00630	Prai.g_00729
OG0000616	Syag.g_02255	Prai.g_00732
OG0000617	Syag.g_00915	Prai.g_00754
OG0000618	Syag.g_00914	Prai.g_00755
OG0000619	Syag.g_00913	Prai.g_00756
OG0000620	Syag.g_00906	Prai.g_00759
OG0000621	Syag.g_00905	Prai.g_00760
OG0000622	Syag.g_00904	Prai.g_00761
OG0000623	Syag.g_00903	Prai.g_00762
OG0000624	Syag.g_00901	Prai.g_00763
OG0000625	Syag.g_00900	Prai.g_00764
OG0000626	Syag.g_00899	Prai.g_00765
OG0000627	Syag.g_00756	Prai.g_00766
OG0000628	Syag.g_00757	Prai.g_00767
OG0000629	Syag.g_00761	Prai.g_00768
OG0000630	Syag.g_00765	Prai.g_00771
OG0000631	Syag.g_00772	Prai.g_00857
OG0000632	Syag.g_00773	Prai.g_00856
OG0000633	Syag.g_00774	Prai.g_00855
OG0000634	Syag.g_00663	Prai.g_00852
OG0000635	Syag.g_00664	Prai.g_00851
OG0000636	Syag.g_00666	Prai.g_00849
OG0000637	Syag.g_00668	Prai.g_00847
OG0000638	Syag.g_00669	Prai.g_00846
OG0000639	Syag.g_00670	Prai.g_00845
OG0000640	Syag.g_00671	Prai.g_00844
OG0000641	Syag.g_00675	Prai.g_00839
OG0000642	Syag.g_00676	Prai.g_00838
OG0000643	Syag.g_00677	Prai.g_00837
OG0000644	Syag.g_00678	Prai.g_00836
OG0000645	Syag.g_00680	Prai.g_00835
OG0000646	Syag.g_00683	Prai.g_00833
OG0000647	Syag.g_00685	Prai.g_00832
OG0000648	Syag.g_00694	Prai.g_00830
OG0000649	Syag.g_00695	Prai.g_00829
OG0000650	Syag.g_00696	Prai.g_00828
OG0000651	Syag.g_00697	Prai.g_00827
OG0000652	Syag.g_00698	Prai.g_00826
OG0000653	Syag.g_00700	Prai.g_00824
OG0000654	Syag.g_00701	Prai.g_00823
OG0000655	Syag.g_00702	Prai.g_00822
OG0000656	Syag.g_00705	Prai.g_00819
OG0000657	Syag.g_00719	Prai.g_00811
OG0000658	Syag.g_00721	Prai.g_00810
OG0000659	Syag.g_00722	Prai.g_00809
OG0000660	Syag.g_00726	Prai.g_00805
OG0000661	Syag.g_00728	Prai.g_00803
OG0000662	Syag.g_00730	Prai.g_00801
OG0000663	Syag.g_00733	Prai.g_00799
OG0000664	Syag.g_00734	Prai.g_00798
OG0000665	Syag.g_00456	Prai.g_00794
OG0000666	Syag.g_00445	Prai.g_00793
OG0000667	Syag.g_00574	Prai.g_00789
OG0000668	Syag.g_00868	Prai.g_01060
OG0000669	Syag.g_00600	Prai.g_01054
OG0000670	Syag.g_00399	Prai.g_01052
OG0000671	Syag.g_00604	Prai.g_01050
OG0000672	Syag.g_00607	Prai.g_01048
OG0000673	Syag.g_00610	Prai.g_01045
OG0000674	Syag.g_00612	Prai.g_01043
OG0000675	Syag.g_00613	Prai.g_01042
OG0000676	Syag.g_00615	Prai.g_01040
OG0000677	Syag.g_00616	Prai.g_01039
OG0000678	Syag.g_00622	Prai.g_01037
OG0000679	Syag.g_00633	Prai.g_01033
OG0000680	Syag.g_00634	Prai.g_01032
OG0000681	Syag.g_00637	Prai.g_01030
OG0000682	Syag.g_00638	Prai.g_01029
OG0000683	Syag.g_00639	Prai.g_01028
OG0000684	Syag.g_00641	Prai.g_01027
OG0000685	Syag.g_00643	Prai.g_01025
OG0000686	Syag.g_00644	Prai.g_01024
OG0000687	Syag.g_00645	Prai.g_01023
OG0000688	Syag.g_00651	Prai.g_01020
OG0000689	Syag.g_00653	Prai.g_01019
OG0000690	Syag.g_00654	Prai.g_01018
OG0000691	Syag.g_00655	Prai.g_01017
OG0000692	Syag.g_00656	Prai.g_01015
OG0000693	Syag.g_00658	Prai.g_01014
OG0000694	Syag.g_00659	Prai.g_01013
OG0000695	Syag.g_00776	Prai.g_01011
OG0000696	Syag.g_00777	Prai.g_01010
OG0000697	Syag.g_00778	Prai.g_01009
OG0000698	Syag.g_00781	Prai.g_01006
OG0000699	Syag.g_00782	Prai.g_01005
OG0000700	Syag.g_00783	Prai.g_01004
OG0000701	Syag.g_00784	Prai.g_01003
OG0000702	Syag.g_00792	Prai.g_01001
OG0000703	Syag.g_00793	Prai.g_01000
OG0000704	Syag.g_00795	Prai.g_00999
OG0000705	Syag.g_00802	Prai.g_00995
OG0000706	Syag.g_00803	Prai.g_00994
OG0000707	Syag.g_00804	Prai.g_00993
OG0000708	Syag.g_00807	Prai.g_00992
OG0000709	Syag.g_00816	Prai.g_00988
OG0000710	Syag.g_00820	Prai.g_00985
OG0000711	Syag.g_00848	Prai.g_00968
OG0000712	Syag.g_00850	Prai.g_00966
OG0000713	Syag.g_00851	Prai.g_00965
OG0000714	Syag.g_00853	Prai.g_00964
OG0000715	Syag.g_00855	Prai.g_00962
OG0000716	Syag.g_00859	Prai.g_00960
OG0000717	Syag.g_00860	Prai.g_00959
OG0000718	Syag.g_00864	Prai.g_00948
OG0000719	Syag.g_00866	Prai.g_00946
OG0000720	Syag.g_00880	Prai.g_00938
OG0000721	Syag.g_00882	Prai.g_00936
OG0000722	Syag.g_00883	Prai.g_00935
OG0000723	Syag.g_00897	Prai.g_00932
OG0000724	Syag.g_00967	Prai.g_00923
OG0000725	Syag.g_00978	Prai.g_00917
OG0000726	Syag.g_00979	Prai.g_00916
OG0000727	Syag.g_00980	Prai.g_00915
OG0000728	Syag.g_00982	Prai.g_00913
OG0000729	Syag.g_02376	Prai.g_01109
OG0000730	Syag.g_02840	Prai.g_01113
OG0000731	Syag.g_02853	Prai.g_01117
OG0000732	Syag.g_02331	Prai.g_01126
OG0000733	Syag.g_00145	Prai.g_01144
OG0000734	Syag.g_01892	Prai.g_01157
OG0000735	Syag.g_01159	Prai.g_01159
OG0000736	Syag.g_01158	Prai.g_01160
OG0000737	Syag.g_01157	Prai.g_01161
OG0000738	Syag.g_01152	Prai.g_01165
OG0000739	Syag.g_01149	Prai.g_01166
OG0000740	Syag.g_01148	Prai.g_01167
OG0000741	Syag.g_01145	Prai.g_01168
OG0000742	Syag.g_01142	Prai.g_01170
OG0000743	Syag.g_01140	Prai.g_01172
OG0000744	Syag.g_01139	Prai.g_01173
OG0000745	Syag.g_01137	Prai.g_01174
OG0000746	Syag.g_01135	Prai.g_01176
OG0000747	Syag.g_01134	Prai.g_01177
OG0000748	Syag.g_01122	Prai.g_01180
OG0000749	Syag.g_01121	Prai.g_01181
OG0000750	Syag.g_01120	Prai.g_01182
OG0000751	Syag.g_01114	Prai.g_01184
OG0000752	Syag.g_01112	Prai.g_01186
OG0000753	Syag.g_01109	Prai.g_01189
OG0000754	Syag.g_01103	Prai.g_01192
OG0000755	Syag.g_01092	Prai.g_01196
OG0000756	Syag.g_01091	Prai.g_01197
OG0000757	Syag.g_01084	Prai.g_01204
OG0000758	Syag.g_01083	Prai.g_01205
OG0000759	Syag.g_01082	Prai.g_01206
OG0000760	Syag.g_01081	Prai.g_01207
OG0000761	Syag.g_01080	Prai.g_01208
OG0000762	Syag.g_01078	Prai.g_01209
OG0000763	Syag.g_01076	Prai.g_01211
OG0000764	Syag.g_01075	Prai.g_01212
OG0000765	Syag.g_01056	Prai.g_01221
OG0000766	Syag.g_01055	Prai.g_01222
OG0000767	Syag.g_01053	Prai.g_01224
OG0000768	Syag.g_01052	Prai.g_01225
OG0000769	Syag.g_01047	Prai.g_01227
OG0000770	Syag.g_01043	Prai.g_01229
OG0000771	Syag.g_00959	Prai.g_01238
OG0000772	Syag.g_02043	Prai.g_01310
OG0000773	Syag.g_01168	Prai.g_01325
OG0000774	Syag.g_01182	Prai.g_01327
OG0000775	Syag.g_01185	Prai.g_01330
OG0000776	Syag.g_01186	Prai.g_01331
OG0000777	Syag.g_01187	Prai.g_01332
OG0000778	Syag.g_01188	Prai.g_01333
OG0000779	Syag.g_01194	Prai.g_01337
OG0000780	Syag.g_01217	Prai.g_01338
OG0000781	Syag.g_01221	Prai.g_01341
OG0000782	Syag.g_01222	Prai.g_01342
OG0000783	Syag.g_01223	Prai.g_01343
OG0000784	Syag.g_01224	Prai.g_01344
OG0000785	Syag.g_01226	Prai.g_01346
OG0000786	Syag.g_01235	Prai.g_01348
OG0000787	Syag.g_01236	Prai.g_01349
OG0000788	Syag.g_00427	Prai.g_01358
OG0000789	Syag.g_00453	Prai.g_01360
OG0000790	Syag.g_01542	Prai.g_01375
OG0000791	Syag.g_01544	Prai.g_01377
OG0000792	Syag.g_01545	Prai.g_01378
OG0000793	Syag.g_01550	Prai.g_01381
OG0000794	Syag.g_01551	Prai.g_01382
OG0000795	Syag.g_01552	Prai.g_01383
OG0000796	Syag.g_01556	Prai.g_01387
OG0000797	Syag.g_01557	Prai.g_01388
OG0000799	Syag.g_01278	Prai.g_01445
OG0000800	Syag.g_01280	Prai.g_01446
OG0000801	Syag.g_01285	Prai.g_01447
OG0000802	Syag.g_01293	Prai.g_01449
OG0000803	Syag.g_01321	Prai.g_01451
OG0000804	Syag.g_01438	Prai.g_01452
OG0000805	Syag.g_01433	Prai.g_01454
OG0000806	Syag.g_01429	Prai.g_01456
OG0000807	Syag.g_01428	Prai.g_01457
OG0000808	Syag.g_01427	Prai.g_01458
OG0000809	Syag.g_01423	Prai.g_01461
OG0000810	Syag.g_01422	Prai.g_01462
OG0000811	Syag.g_01413	Prai.g_01466
OG0000812	Syag.g_01411	Prai.g_01468
OG0000813	Syag.g_01410	Prai.g_01469
OG0000814	Syag.g_01408	Prai.g_01471
OG0000815	Syag.g_01407	Prai.g_01472
OG0000816	Syag.g_01405	Prai.g_01474
OG0000817	Syag.g_01404	Prai.g_01475
OG0000818	Syag.g_01400	Prai.g_01480
OG0000819	Syag.g_01399	Prai.g_01481
OG0000820	Syag.g_01398	Prai.g_01482
OG0000821	Syag.g_01388	Prai.g_01485
OG0000822	Syag.g_01386	Prai.g_01486
OG0000823	Syag.g_01385	Prai.g_01487
OG0000824	Syag.g_01379	Prai.g_01490
OG0000825	Syag.g_01378	Prai.g_01491
OG0000826	Syag.g_01377	Prai.g_01492
OG0000827	Syag.g_01376	Prai.g_01493
OG0000828	Syag.g_01373	Prai.g_01496
OG0000829	Syag.g_01372	Prai.g_01497
OG0000830	Syag.g_01371	Prai.g_01498
OG0000831	Syag.g_01367	Prai.g_01500
OG0000832	Syag.g_01614	Prai.g_01505
OG0000833	Syag.g_01628	Prai.g_01514
OG0000834	Syag.g_01632	Prai.g_01515
OG0000835	Syag.g_01633	Prai.g_01516
OG0000836	Syag.g_01637	Prai.g_01517
OG0000837	Syag.g_01638	Prai.g_01518
OG0000838	Syag.g_01642	Prai.g_01520
OG0000839	Syag.g_01643	Prai.g_01521
OG0000840	Syag.g_01644	Prai.g_01522
OG0000841	Syag.g_01645	Prai.g_01523
OG0000842	Syag.g_01646	Prai.g_01524
OG0000843	Syag.g_01647	Prai.g_01525
OG0000844	Syag.g_01649	Prai.g_01526
OG0000845	Syag.g_01650	Prai.g_01527
OG0000846	Syag.g_01651	Prai.g_01528
OG0000847	Syag.g_01652	Prai.g_01529
OG0000848	Syag.g_01654	Prai.g_01530
OG0000849	Syag.g_01655	Prai.g_01531
OG0000850	Syag.g_01657	Prai.g_01533
OG0000851	Syag.g_01663	Prai.g_01534
OG0000852	Syag.g_01664	Prai.g_01535
OG0000853	Syag.g_01668	Prai.g_01539
OG0000854	Syag.g_01670	Prai.g_01541
OG0000855	Syag.g_01671	Prai.g_01542
OG0000856	Syag.g_00386	Prai.g_01558
OG0000857	Syag.g_00684	Prai.g_01597
OG0000858	Syag.g_01677	Prai.g_01632
OG0000859	Syag.g_01678	Prai.g_01633
OG0000860	Syag.g_01689	Prai.g_01640
OG0000861	Syag.g_01690	Prai.g_01641
OG0000862	Syag.g_01693	Prai.g_01642
OG0000863	Syag.g_01695	Prai.g_01644
OG0000864	Syag.g_01696	Prai.g_01645
OG0000865	Syag.g_01697	Prai.g_01646
OG0000866	Syag.g_01698	Prai.g_01647
OG0000867	Syag.g_01699	Prai.g_01648
OG0000868	Syag.g_01707	Prai.g_01649
OG0000869	Syag.g_01711	Prai.g_01653
OG0000870	Syag.g_01716	Prai.g_01658
OG0000871	Syag.g_01717	Prai.g_01659
OG0000872	Syag.g_01723	Prai.g_01660
OG0000873	Syag.g_01726	Prai.g_01663
OG0000874	Syag.g_01729	Prai.g_01666
OG0000875	Syag.g_01731	Prai.g_01667
OG0000876	Syag.g_01732	Prai.g_01668
OG0000877	Syag.g_01734	Prai.g_01670
OG0000878	Syag.g_01735	Prai.g_01671
OG0000879	Syag.g_02356	Prai.g_01672
OG0000880	Syag.g_01736	Prai.g_01673
OG0000881	Syag.g_01741	Prai.g_01677
OG0000882	Syag.g_01746	Prai.g_01682
OG0000883	Syag.g_01749	Prai.g_01683
OG0000884	Syag.g_01751	Prai.g_01685
OG0000885	Syag.g_01752	Prai.g_01686
OG0000886	Syag.g_01753	Prai.g_01687
OG0000887	Syag.g_01754	Prai.g_01688
OG0000888	Syag.g_01756	Prai.g_01690
OG0000889	Syag.g_01758	Prai.g_01692
OG0000890	Syag.g_01761	Prai.g_01693
OG0000891	Syag.g_01762	Prai.g_01694
OG0000892	Syag.g_01765	Prai.g_01696
OG0000893	Syag.g_02688	Prai.g_01701
OG0000894	Syag.g_02691	Prai.g_01703
OG0000895	Syag.g_02695	Prai.g_01706
OG0000896	Syag.g_02696	Prai.g_01707
OG0000897	Syag.g_02699	Prai.g_01709
OG0000898	Syag.g_02700	Prai.g_01710
OG0000899	Syag.g_02701	Prai.g_01711
OG0000900	Syag.g_02702	Prai.g_01712
OG0000901	Syag.g_02707	Prai.g_01715
OG0000902	Syag.g_02709	Prai.g_01717
OG0000903	Syag.g_02724	Prai.g_01720
OG0000904	Syag.g_02718	Prai.g_01722
OG0000905	Syag.g_02714	Prai.g_01727
OG0000906	Syag.g_02711	Prai.g_01728
OG0000907	Syag.g_02727	Prai.g_01734
OG0000908	Syag.g_02730	Prai.g_01737
OG0000909	Syag.g_02731	Prai.g_01738
OG0000910	Syag.g_02732	Prai.g_01739
OG0000911	Syag.g_02734	Prai.g_01741
OG0000912	Syag.g_02735	Prai.g_01742
OG0000913	Syag.g_02736	Prai.g_01743
OG0000914	Syag.g_02737	Prai.g_01744
OG0000915	Syag.g_02739	Prai.g_01746
OG0000916	Syag.g_02740	Prai.g_01747
OG0000917	Syag.g_02741	Prai.g_01748
OG0000918	Syag.g_02742	Prai.g_01749
OG0000919	Syag.g_02743	Prai.g_01750
OG0000920	Syag.g_02744	Prai.g_01751
OG0000921	Syag.g_02745	Prai.g_01752
OG0000922	Syag.g_02746	Prai.g_01753
OG0000923	Syag.g_02750	Prai.g_01757
OG0000924	Syag.g_02751	Prai.g_01758
OG0000925	Syag.g_02752	Prai.g_01759
OG0000926	Syag.g_02753	Prai.g_01760
OG0000927	Syag.g_02755	Prai.g_01762
OG0000928	Syag.g_02756	Prai.g_01763
OG0000929	Syag.g_02757	Prai.g_01764
OG0000930	Syag.g_02758	Prai.g_01765
OG0000931	Syag.g_02759	Prai.g_01766
OG0000932	Syag.g_02760	Prai.g_01767
OG0000933	Syag.g_02766	Prai.g_01776
OG0000934	Syag.g_02768	Prai.g_01778
OG0000935	Syag.g_02769	Prai.g_01779
OG0000936	Syag.g_02770	Prai.g_01780
OG0000937	Syag.g_02771	Prai.g_01781
OG0000938	Syag.g_02774	Prai.g_01783
OG0000939	Syag.g_02775	Prai.g_01784
OG0000940	Syag.g_02783	Prai.g_01791
OG0000941	Syag.g_02785	Prai.g_01793
OG0000942	Syag.g_02787	Prai.g_01795
OG0000943	Syag.g_02788	Prai.g_01796
OG0000944	Syag.g_02790	Prai.g_01797
OG0000945	Syag.g_02792	Prai.g_01798
OG0000946	Syag.g_02797	Prai.g_01802
OG0000947	Syag.g_02801	Prai.g_01804
OG0000948	Syag.g_02802	Prai.g_01805
OG0000949	Syag.g_02449	Prai.g_01808
OG0000950	Syag.g_02436	Prai.g_01813
OG0000951	Syag.g_02431	Prai.g_01817
OG0000952	Syag.g_02423	Prai.g_01821
OG0000953	Syag.g_02415	Prai.g_01824
OG0000954	Syag.g_02409	Prai.g_01828
OG0000955	Syag.g_02408	Prai.g_01829
OG0000956	Syag.g_02406	Prai.g_01831
OG0000957	Syag.g_02395	Prai.g_01836
OG0000958	Syag.g_02394	Prai.g_01837
OG0000959	Syag.g_02389	Prai.g_01841
OG0000960	Syag.g_02388	Prai.g_01842
OG0000961	Syag.g_02379	Prai.g_01844
OG0000962	Syag.g_02377	Prai.g_01846
OG0000963	Syag.g_02372	Prai.g_01850
OG0000964	Syag.g_02371	Prai.g_01851
OG0000965	Syag.g_02370	Prai.g_01852
OG0000966	Syag.g_02362	Prai.g_01861
OG0000967	Syag.g_02358	Prai.g_01865
OG0000968	Syag.g_02355	Prai.g_01867
OG0000969	Syag.g_02354	Prai.g_01868
OG0000970	Syag.g_02353	Prai.g_01869
OG0000971	Syag.g_02348	Prai.g_01870
OG0000972	Syag.g_02347	Prai.g_01871
OG0000973	Syag.g_02346	Prai.g_01872
OG0000974	Syag.g_02345	Prai.g_01873
OG0000975	Syag.g_02344	Prai.g_01874
OG0000976	Syag.g_02343	Prai.g_01875
OG0000977	Syag.g_02340	Prai.g_01876
OG0000978	Syag.g_02338	Prai.g_01877
OG0000979	Syag.g_02335	Prai.g_01880
OG0000980	Syag.g_02332	Prai.g_01882
OG0000981	Syag.g_02329	Prai.g_01884
OG0000982	Syag.g_02127	Prai.g_01886
OG0000983	Syag.g_02128	Prai.g_01887
OG0000984	Syag.g_02129	Prai.g_01888
OG0000985	Syag.g_02133	Prai.g_01891
OG0000986	Syag.g_02138	Prai.g_01893
OG0000987	Syag.g_02140	Prai.g_01894
OG0000988	Syag.g_02145	Prai.g_01897
OG0000989	Syag.g_02156	Prai.g_01900
OG0000990	Syag.g_02169	Prai.g_01903
OG0000991	Syag.g_02174	Prai.g_01904
OG0000992	Syag.g_02177	Prai.g_01906
OG0000993	Syag.g_02178	Prai.g_01907
OG0000994	Syag.g_02181	Prai.g_01908
OG0000995	Syag.g_02187	Prai.g_01912
OG0000996	Syag.g_02229	Prai.g_01913
OG0000997	Syag.g_02239	Prai.g_01914
OG0000998	Syag.g_02241	Prai.g_01916
OG0000999	Syag.g_02242	Prai.g_01917
OG0001000	Syag.g_02246	Prai.g_01920
OG0001001	Syag.g_02251	Prai.g_01922
OG0001002	Syag.g_02258	Prai.g_01926
OG0001003	Syag.g_02260	Prai.g_01928
OG0001004	Syag.g_02261	Prai.g_01929
OG0001005	Syag.g_02263	Prai.g_01930
OG0001006	Syag.g_02270	Prai.g_01934
OG0001007	Syag.g_02272	Prai.g_01936
OG0001008	Syag.g_00034	Prai.g_00468
OG0001009	Syag.g_02304	Prai.g_00027
OG0001010	Syag.g_02305	Prai.g_00028
OG0001011	Syag.g_02307	Prai.g_00029
OG0001012	Syag.g_02123	Prai.g_00050
OG0001013	Syag.g_02098	Prai.g_00055
OG0001014	Syag.g_02084	Prai.g_00058
OG0001015	Syag.g_02083	Prai.g_00059
OG0001016	Syag.g_01824	Prai.g_00073
OG0001017	Syag.g_01830	Prai.g_00077
OG0001018	Syag.g_01832	Prai.g_00080
OG0001019	Syag.g_01854	Prai.g_00089
OG0001020	Syag.g_01861	Prai.g_00090
OG0001021	Syag.g_01865	Prai.g_00091
OG0001022	Syag.g_01870	Prai.g_00094
OG0001023	Syag.g_01871	Prai.g_00095
OG0001024	Syag.g_01875	Prai.g_00098
OG0001025	Syag.g_01882	Prai.g_00104
OG0001026	Syag.g_01894	Prai.g_00111
OG0001027	Syag.g_01902	Prai.g_00112
OG0001028	Syag.g_01904	Prai.g_00114
OG0001029	Syag.g_01906	Prai.g_00115
OG0001030	Syag.g_01927	Prai.g_00130
OG0001031	Syag.g_02000	Prai.g_00197
OG0001032	Syag.g_02005	Prai.g_00198
OG0001033	Syag.g_02048	Prai.g_00219
OG0001034	Syag.g_01784	Prai.g_00247
OG0001035	Syag.g_02635	Prai.g_00267
OG0001036	Syag.g_02630	Prai.g_00272
OG0001037	Syag.g_02628	Prai.g_00273
OG0001038	Syag.g_02600	Prai.g_00291
OG0001039	Syag.g_02597	Prai.g_00294
OG0001040	Syag.g_02594	Prai.g_00296
OG0001041	Syag.g_02589	Prai.g_00300
OG0001042	Syag.g_02564	Prai.g_00317
OG0001043	Syag.g_02560	Prai.g_00318
OG0001045	Syag.g_02856	Prai.g_00355
OG0001046	Syag.g_00836	Prai.g_00390
OG0001047	Syag.g_00036	Prai.g_00470
OG0001048	Syag.g_00037	Prai.g_00471
OG0001049	Syag.g_00040	Prai.g_00473
OG0001050	Syag.g_00041	Prai.g_00474
OG0001051	Syag.g_00042	Prai.g_00475
OG0001052	Syag.g_01352	Prai.g_00501
OG0001053	Syag.g_01525	Prai.g_00513
OG0001054	Syag.g_01506	Prai.g_00528
OG0001055	Syag.g_01485	Prai.g_00546
OG0001056	Syag.g_01449	Prai.g_00564
OG0001057	Syag.g_01241	Prai.g_00569
OG0001058	Syag.g_00271	Prai.g_00577
OG0001059	Syag.g_00275	Prai.g_00581
OG0001060	Syag.g_00282	Prai.g_00588
OG0001061	Syag.g_00302	Prai.g_00602
OG0001062	Syag.g_00304	Prai.g_00604
OG0001063	Syag.g_00310	Prai.g_00606
OG0001064	Syag.g_00311	Prai.g_00607
OG0001065	Syag.g_00312	Prai.g_00608
OG0001066	Syag.g_00313	Prai.g_00609
OG0001067	Syag.g_00314	Prai.g_00610
OG0001068	Syag.g_00315	Prai.g_00611
OG0001069	Syag.g_00317	Prai.g_00612
OG0001070	Syag.g_00321	Prai.g_00615
OG0001071	Syag.g_00322	Prai.g_00616
OG0001072	Syag.g_00327	Prai.g_00618
OG0001073	Syag.g_00342	Prai.g_00632
OG0001074	Syag.g_00467	Prai.g_00643
OG0001075	Syag.g_00362	Prai.g_00644
OG0001076	Syag.g_00378	Prai.g_00653
OG0001077	Syag.g_00388	Prai.g_00657
OG0001078	Syag.g_00411	Prai.g_00665
OG0001079	Syag.g_00428	Prai.g_00676
OG0001080	Syag.g_00495	Prai.g_00682
OG0001081	Syag.g_00551	Prai.g_00684
OG0001082	Syag.g_00552	Prai.g_00685
OG0001083	Syag.g_00565	Prai.g_00690
OG0001084	Syag.g_00569	Prai.g_00691
OG0001085	Syag.g_00592	Prai.g_00699
OG0001086	Syag.g_00594	Prai.g_00700
OG0001087	Syag.g_01018	Prai.g_00717
OG0001088	Syag.g_01016	Prai.g_00718
OG0001089	Syag.g_00986	Prai.g_00726
OG0001090	Syag.g_00922	Prai.g_00749
OG0001091	Syag.g_00919	Prai.g_00751
OG0001092	Syag.g_00917	Prai.g_00752
OG0001093	Syag.g_00910	Prai.g_00757
OG0001094	Syag.g_00661	Prai.g_00854
OG0001095	Syag.g_00681	Prai.g_00834
OG0001096	Syag.g_00703	Prai.g_00821
OG0001097	Syag.g_00729	Prai.g_00802
OG0001098	Syag.g_00744	Prai.g_00787
OG0001099	Syag.g_01905	Prai.g_01057
OG0001101	Syag.g_00603	Prai.g_01051
OG0001102	Syag.g_00606	Prai.g_01049
OG0001103	Syag.g_00608	Prai.g_01047
OG0001104	Syag.g_00642	Prai.g_01026
OG0001105	Syag.g_00646	Prai.g_01022
OG0001106	Syag.g_00796	Prai.g_00998
OG0001107	Syag.g_00808	Prai.g_00991
OG0001108	Syag.g_00817	Prai.g_00987
OG0001109	Syag.g_00819	Prai.g_00986
OG0001110	Syag.g_00821	Prai.g_00984
OG0001111	Syag.g_00823	Prai.g_00983
OG0001112	Syag.g_00825	Prai.g_00982
OG0001113	Syag.g_00826	Prai.g_00981
OG0001114	Syag.g_00827	Prai.g_00980
OG0001115	Syag.g_00831	Prai.g_00978
OG0001116	Syag.g_00833	Prai.g_00977
OG0001117	Syag.g_00834	Prai.g_00976
OG0001118	Syag.g_00835	Prai.g_00975
OG0001119	Syag.g_00837	Prai.g_00974
OG0001120	Syag.g_00841	Prai.g_00972
OG0001121	Syag.g_01584	Prai.g_01141, Prai.g_00969
OG0001122	Syag.g_00867	Prai.g_00945
OG0001124	Syag.g_00877	Prai.g_00940
OG0001125	Syag.g_00879	Prai.g_00939
OG0001126	Syag.g_00957	Prai.g_00929
OG0001127	Syag.g_00958	Prai.g_00928
OG0001128	Syag.g_00961	Prai.g_00926
OG0001129	Syag.g_00963	Prai.g_00925
OG0001130	Syag.g_00964	Prai.g_00924
OG0001131	Syag.g_00624	Prai.g_01088
OG0001132	Syag.g_00096	Prai.g_01098
OG0001133	Syag.g_00380	Prai.g_01130
OG0001134	Syag.g_02164	Prai.g_01143
OG0001135	Syag.g_00147	Prai.g_01146
OG0001137	Syag.g_01123	Prai.g_01179
OG0001138	Syag.g_01090	Prai.g_01198
OG0001139	Syag.g_01088	Prai.g_01200
OG0001140	Syag.g_01087	Prai.g_01201
OG0001141	Syag.g_01086	Prai.g_01202
OG0001142	Syag.g_01085	Prai.g_01203
OG0001143	Syag.g_01077	Prai.g_01210
OG0001144	Syag.g_01064	Prai.g_01215
OG0001145	Syag.g_01169	Prai.g_01326
OG0001146	Syag.g_01218	Prai.g_01339
OG0001147	Syag.g_01360	Prai.g_01357
OG0001148	Syag.g_01539	Prai.g_01372
OG0001149	Syag.g_01540	Prai.g_01373
OG0001150	Syag.g_01541	Prai.g_01374
OG0001151	Syag.g_01554	Prai.g_01385
OG0001152	Syag.g_01555	Prai.g_01386
OG0001153	Syag.g_01375	Prai.g_01494
OG0001154	Syag.g_01374	Prai.g_01495
OG0001155	Syag.g_01616	Prai.g_01507
OG0001156	Syag.g_01619	Prai.g_01510
OG0001157	Syag.g_01620	Prai.g_01511
OG0001158	Syag.g_01621	Prai.g_01512
OG0001159	Syag.g_01622, Syag.g_01625	Prai.g_01513
OG0001160	Syag.g_01666	Prai.g_01537
OG0001161	Syag.g_02163	Prai.g_01550
OG0001162	Syag.g_01238	Prai.g_01563
OG0001163	Syag.g_01674	Prai.g_01630
OG0001164	Syag.g_01680	Prai.g_01634
OG0001165	Syag.g_01685	Prai.g_01637
OG0001166	Syag.g_01715	Prai.g_01657
OG0001167	Syag.g_02383	Prai.g_01674
OG0001168	Syag.g_01740	Prai.g_01676
OG0001169	Syag.g_01742	Prai.g_01678
