Orthogroup	Syag	Syae
OG0000574	Syag.g_00330	Syae.g_02457
OG0000575	Syag.g_00335	Syae.g_02461
OG0000576	Syag.g_00337	Syae.g_02463
OG0000577	Syag.g_00338	Syae.g_02464
OG0000578	Syag.g_00339	Syae.g_02465
OG0000579	Syag.g_00340	Syae.g_02466
OG0000580	Syag.g_00341	Syae.g_02467
OG0000581	Syag.g_00348	Syae.g_02473
OG0000582	Syag.g_00353	Syae.g_00018
OG0000583	Syag.g_00354	Syae.g_00019
OG0000584	Syag.g_00355	Syae.g_00020
OG0000585	Syag.g_00357	Syae.g_00022
OG0000586	Syag.g_00358	Syae.g_00023
OG0000587	Syag.g_00360	Syae.g_00025
OG0000588	Syag.g_00371	Syae.g_00043
OG0000589	Syag.g_00375	Syae.g_00047
OG0000590	Syag.g_00376	Syae.g_00048
OG0000591	Syag.g_00383	Syae.g_00056
OG0000592	Syag.g_00384	Syae.g_00057
OG0000593	Syag.g_00406	Syae.g_00070
OG0000594	Syag.g_00407	Syae.g_00071
OG0000595	Syag.g_00408	Syae.g_00072
OG0000596	Syag.g_00413	Syae.g_00077
OG0000597	Syag.g_00416	Syae.g_00080
OG0000598	Syag.g_00417	Syae.g_00081
OG0000599	Syag.g_00424	Syae.g_00084
OG0000600	Syag.g_00425	Syae.g_00085
OG0000601	Syag.g_00426	Syae.g_00086
OG0000602	Syag.g_00431	Syae.g_00091
OG0000603	Syag.g_00432	Syae.g_00092
OG0000604	Syag.g_00434	Syae.g_00095
OG0000605	Syag.g_00522	Syae.g_00260
OG0000606	Syag.g_00550	Syae.g_00616
OG0000607	Syag.g_00553	Syae.g_00613
OG0000608	Syag.g_00554	Syae.g_00612
OG0000609	Syag.g_00556	Syae.g_00610
OG0000610	Syag.g_00580	Syae.g_00601
OG0000611	Syag.g_00583	Syae.g_00598
OG0000612	Syag.g_00584	Syae.g_00597
OG0000613	Syag.g_02533	Syae.g_01910
OG0000614	Syag.g_01004	Syae.g_00765
OG0000615	Syag.g_00630	Syae.g_00557
OG0000616	Syag.g_02255	Syae.g_01696
OG0000617	Syag.g_00915	Syae.g_00464
OG0000618	Syag.g_00914	Syae.g_00463
OG0000619	Syag.g_00913	Syae.g_00462
OG0000620	Syag.g_00906	Syae.g_00456
OG0000621	Syag.g_00905	Syae.g_00455
OG0000622	Syag.g_00904	Syae.g_00454
OG0000623	Syag.g_00903	Syae.g_00453
OG0000624	Syag.g_00901	Syae.g_00451
OG0000625	Syag.g_00900	Syae.g_00450
OG0000626	Syag.g_00899	Syae.g_00449
OG0000627	Syag.g_00756	Syae.g_00299
OG0000628	Syag.g_00757	Syae.g_00300
OG0000629	Syag.g_00761	Syae.g_00303
OG0000630	Syag.g_00765	Syae.g_00310
OG0000631	Syag.g_00772	Syae.g_00317
OG0000632	Syag.g_00773	Syae.g_00318
OG0000633	Syag.g_00774	Syae.g_00320
OG0000634	Syag.g_00663	Syae.g_00525
OG0000635	Syag.g_00664	Syae.g_00524
OG0000636	Syag.g_00666	Syae.g_00522
OG0000637	Syag.g_00668	Syae.g_00520
OG0000638	Syag.g_00669	Syae.g_00519
OG0000639	Syag.g_00670	Syae.g_00518
OG0000640	Syag.g_00671	Syae.g_00517
OG0000641	Syag.g_00675	Syae.g_00513
OG0000642	Syag.g_00676	Syae.g_00512
OG0000643	Syag.g_00677	Syae.g_00510
OG0000644	Syag.g_00678	Syae.g_00509
OG0000645	Syag.g_00680	Syae.g_00507
OG0000646	Syag.g_00683	Syae.g_00504
OG0000647	Syag.g_00685	Syae.g_00502
OG0000648	Syag.g_00694	Syae.g_00499
OG0000649	Syag.g_00695	Syae.g_00498
OG0000650	Syag.g_00696	Syae.g_00497
OG0000651	Syag.g_00697	Syae.g_00496
OG0000652	Syag.g_00698	Syae.g_00495
OG0000653	Syag.g_00700	Syae.g_00493
OG0000654	Syag.g_00701	Syae.g_00492
OG0000655	Syag.g_00702	Syae.g_00491
OG0000656	Syag.g_00705	Syae.g_00488
OG0000657	Syag.g_00719	Syae.g_00834
OG0000658	Syag.g_00721	Syae.g_00837
OG0000659	Syag.g_00722	Syae.g_00838
OG0000660	Syag.g_00726	Syae.g_00842
OG0000661	Syag.g_00728	Syae.g_00844
OG0000662	Syag.g_00730	Syae.g_00846
OG0000663	Syag.g_00733	Syae.g_00849
OG0000664	Syag.g_00734	Syae.g_00850
OG0000665	Syag.g_00456	Syae.g_00121
OG0000666	Syag.g_00445	Syae.g_00258
OG0000667	Syag.g_00574	Syae.g_02056
OG0000668	Syag.g_00868	Syae.g_00418
OG0000669	Syag.g_00600	Syae.g_00585
OG0000670	Syag.g_00399	Syae.g_00582
OG0000671	Syag.g_00604	Syae.g_00580
OG0000672	Syag.g_00607	Syae.g_00577
OG0000673	Syag.g_00610	Syae.g_00574
OG0000674	Syag.g_00612	Syae.g_00572
OG0000675	Syag.g_00613	Syae.g_00571
OG0000676	Syag.g_00615	Syae.g_00569
OG0000677	Syag.g_00616	Syae.g_00568
OG0000678	Syag.g_00622	Syae.g_00564
OG0000679	Syag.g_00633	Syae.g_00555
OG0000680	Syag.g_00634	Syae.g_00554
OG0000681	Syag.g_00637	Syae.g_00551
OG0000682	Syag.g_00638	Syae.g_00550
OG0000683	Syag.g_00639	Syae.g_00549
OG0000684	Syag.g_00641	Syae.g_00545
OG0000685	Syag.g_00643	Syae.g_00543
OG0000686	Syag.g_00644	Syae.g_00542
OG0000687	Syag.g_00645	Syae.g_00541
OG0000688	Syag.g_00651	Syae.g_00536
OG0000689	Syag.g_00653	Syae.g_00534
OG0000690	Syag.g_00654	Syae.g_00533
OG0000691	Syag.g_00655	Syae.g_00532
OG0000692	Syag.g_00656	Syae.g_00531
OG0000693	Syag.g_00658	Syae.g_00529
OG0000694	Syag.g_00659	Syae.g_00528
OG0000695	Syag.g_00776	Syae.g_00322
OG0000696	Syag.g_00777	Syae.g_00323
OG0000697	Syag.g_00778	Syae.g_00325
OG0000698	Syag.g_00781	Syae.g_00328
OG0000699	Syag.g_00782	Syae.g_00330
OG0000700	Syag.g_00783	Syae.g_00331
OG0000701	Syag.g_00784	Syae.g_00332
OG0000702	Syag.g_00792	Syae.g_00341
OG0000703	Syag.g_00793	Syae.g_00342
OG0000704	Syag.g_00795	Syae.g_00345
OG0000705	Syag.g_00802	Syae.g_00352
OG0000706	Syag.g_00803	Syae.g_00353
OG0000707	Syag.g_00804	Syae.g_00354
OG0000708	Syag.g_00807	Syae.g_00357
OG0000709	Syag.g_00816	Syae.g_00365
OG0000710	Syag.g_00820	Syae.g_00369
OG0000711	Syag.g_00848	Syae.g_00398
OG0000712	Syag.g_00850	Syae.g_00400
OG0000713	Syag.g_00851	Syae.g_00401
OG0000714	Syag.g_00853	Syae.g_00403
OG0000715	Syag.g_00855	Syae.g_00405
OG0000716	Syag.g_00859	Syae.g_00409
OG0000717	Syag.g_00860	Syae.g_00410
OG0000718	Syag.g_00864	Syae.g_00414
OG0000719	Syag.g_00866	Syae.g_00416
OG0000720	Syag.g_00880	Syae.g_00429
OG0000721	Syag.g_00882	Syae.g_00431
OG0000722	Syag.g_00883	Syae.g_00432
OG0000723	Syag.g_00897	Syae.g_00445
OG0000724	Syag.g_00967	Syae.g_00799
OG0000725	Syag.g_00978	Syae.g_00789
OG0000726	Syag.g_00979	Syae.g_00788
OG0000727	Syag.g_00980	Syae.g_00787
OG0000728	Syag.g_00982	Syae.g_00785
OG0000729	Syag.g_02376	Syae.g_01819
OG0000730	Syag.g_02840	Syae.g_02189
OG0000731	Syag.g_02853	Syae.g_02201
OG0000732	Syag.g_02331	Syae.g_01764
OG0000733	Syag.g_00145	Syae.g_01599
OG0000734	Syag.g_01892	Syae.g_01371
OG0000735	Syag.g_01159	Syae.g_00942
OG0000736	Syag.g_01158	Syae.g_00941
OG0000737	Syag.g_01157	Syae.g_00940
OG0000738	Syag.g_01152	Syae.g_00935
OG0000739	Syag.g_01149	Syae.g_00928
OG0000740	Syag.g_01148	Syae.g_00927
OG0000741	Syag.g_01145	Syae.g_00924
OG0000742	Syag.g_01142	Syae.g_00922
OG0000743	Syag.g_01140	Syae.g_00920
OG0000744	Syag.g_01139	Syae.g_00919
OG0000745	Syag.g_01137	Syae.g_00917
OG0000746	Syag.g_01135	Syae.g_00915
OG0000747	Syag.g_01134	Syae.g_00914
OG0000748	Syag.g_01122	Syae.g_00902
OG0000749	Syag.g_01121	Syae.g_00900
OG0000750	Syag.g_01120	Syae.g_00899
OG0000751	Syag.g_01114	Syae.g_00892
OG0000752	Syag.g_01112	Syae.g_00890
OG0000753	Syag.g_01109	Syae.g_00887
OG0000754	Syag.g_01103	Syae.g_00641
OG0000755	Syag.g_01092	Syae.g_00651
OG0000756	Syag.g_01091	Syae.g_00652
OG0000757	Syag.g_01084	Syae.g_00661
OG0000758	Syag.g_01083	Syae.g_00662
OG0000759	Syag.g_01082	Syae.g_00663
OG0000760	Syag.g_01081	Syae.g_00664
OG0000761	Syag.g_01080	Syae.g_00668
OG0000762	Syag.g_01078	Syae.g_00672
OG0000763	Syag.g_01076	Syae.g_00676
OG0000764	Syag.g_01075	Syae.g_00677
OG0000765	Syag.g_01056	Syae.g_00695
OG0000766	Syag.g_01055	Syae.g_00696
OG0000767	Syag.g_01053	Syae.g_00698
OG0000768	Syag.g_01052	Syae.g_00699
OG0000769	Syag.g_01047	Syae.g_00701
OG0000770	Syag.g_01043	Syae.g_00704
OG0000771	Syag.g_00959	Syae.g_00805
OG0000772	Syag.g_02043	Syae.g_00168
OG0000773	Syag.g_01168	Syae.g_00947
OG0000774	Syag.g_01182	Syae.g_00951
OG0000775	Syag.g_01185	Syae.g_00954
OG0000776	Syag.g_01186	Syae.g_00955
OG0000777	Syag.g_01187	Syae.g_00956
OG0000778	Syag.g_01188	Syae.g_00957
OG0000779	Syag.g_01194	Syae.g_00963
OG0000780	Syag.g_01217	Syae.g_00967
OG0000781	Syag.g_01221	Syae.g_00971
OG0000782	Syag.g_01222	Syae.g_00972
OG0000783	Syag.g_01223	Syae.g_00973
OG0000784	Syag.g_01224	Syae.g_00974
OG0000785	Syag.g_01226	Syae.g_00976
OG0000786	Syag.g_01235	Syae.g_02477
OG0000787	Syag.g_01236	Syae.g_02476
OG0000788	Syag.g_00427	Syae.g_00087
OG0000789	Syag.g_00453	Syae.g_00281
OG0000790	Syag.g_01542	Syae.g_02294
OG0000791	Syag.g_01544	Syae.g_02292
OG0000792	Syag.g_01545	Syae.g_02291
OG0000793	Syag.g_01550	Syae.g_02286
OG0000794	Syag.g_01551	Syae.g_02285
OG0000795	Syag.g_01552	Syae.g_02284
OG0000796	Syag.g_01556	Syae.g_02280
OG0000797	Syag.g_01557	Syae.g_02279
OG0000798	Syag.g_02601	Syae.g_01972
OG0000799	Syag.g_01278	Syae.g_00010
OG0000800	Syag.g_01280	Syae.g_00009
OG0000801	Syag.g_01285	Syae.g_00008
OG0000802	Syag.g_01293	Syae.g_02686
OG0000803	Syag.g_01321	Syae.g_02680
OG0000804	Syag.g_01438	Syae.g_02677
OG0000805	Syag.g_01433	Syae.g_02663
OG0000806	Syag.g_01429	Syae.g_02661
OG0000807	Syag.g_01428	Syae.g_02659
OG0000808	Syag.g_01427	Syae.g_02658
OG0000809	Syag.g_01423	Syae.g_02655
OG0000810	Syag.g_01422	Syae.g_02654
OG0000811	Syag.g_01413	Syae.g_02648
OG0000812	Syag.g_01411	Syae.g_02646
OG0000813	Syag.g_01410	Syae.g_02645
OG0000814	Syag.g_01408	Syae.g_02643
OG0000815	Syag.g_01407	Syae.g_02642
OG0000816	Syag.g_01405	Syae.g_02641
OG0000817	Syag.g_01404	Syae.g_02640
OG0000818	Syag.g_01400	Syae.g_02634
OG0000819	Syag.g_01399	Syae.g_02633
OG0000820	Syag.g_01398	Syae.g_02632
OG0000821	Syag.g_01388	Syae.g_02626
OG0000822	Syag.g_01386	Syae.g_02624
OG0000823	Syag.g_01385	Syae.g_02623
OG0000824	Syag.g_01379	Syae.g_02617
OG0000825	Syag.g_01378	Syae.g_02616
OG0000826	Syag.g_01377	Syae.g_02615
OG0000827	Syag.g_01376	Syae.g_02614
OG0000828	Syag.g_01373	Syae.g_02612
OG0000829	Syag.g_01372	Syae.g_02611
OG0000830	Syag.g_01371	Syae.g_02610
OG0000831	Syag.g_01367	Syae.g_02608
OG0000832	Syag.g_01614	Syae.g_01081
OG0000833	Syag.g_01628	Syae.g_01106
OG0000834	Syag.g_01632	Syae.g_01108
OG0000835	Syag.g_01633	Syae.g_01109
OG0000836	Syag.g_01637	Syae.g_01113
OG0000837	Syag.g_01638	Syae.g_01115
OG0000838	Syag.g_01642	Syae.g_01119
OG0000839	Syag.g_01643	Syae.g_01120
OG0000840	Syag.g_01644	Syae.g_01121
OG0000841	Syag.g_01645	Syae.g_01122
OG0000842	Syag.g_01646	Syae.g_01123
OG0000843	Syag.g_01647	Syae.g_01124
OG0000844	Syag.g_01649	Syae.g_01125
OG0000845	Syag.g_01650	Syae.g_01126
OG0000846	Syag.g_01651	Syae.g_01127
OG0000847	Syag.g_01652	Syae.g_01128
OG0000848	Syag.g_01654	Syae.g_01130
OG0000849	Syag.g_01655	Syae.g_01131
OG0000850	Syag.g_01657	Syae.g_01133
OG0000851	Syag.g_01663	Syae.g_01139
OG0000852	Syag.g_01664	Syae.g_01140
OG0000853	Syag.g_01668	Syae.g_01144
OG0000854	Syag.g_01670	Syae.g_01146
OG0000855	Syag.g_01671	Syae.g_01147
OG0000856	Syag.g_00386	Syae.g_00059
OG0000857	Syag.g_00684	Syae.g_00503
OG0000858	Syag.g_01677	Syae.g_01153
OG0000859	Syag.g_01678	Syae.g_01154
OG0000860	Syag.g_01689	Syae.g_01165
OG0000861	Syag.g_01690	Syae.g_01166
OG0000862	Syag.g_01693	Syae.g_01167
OG0000863	Syag.g_01695	Syae.g_01170
OG0000864	Syag.g_01696	Syae.g_01171
OG0000865	Syag.g_01697	Syae.g_01172
OG0000866	Syag.g_01698	Syae.g_01173
OG0000867	Syag.g_01699	Syae.g_01174
OG0000868	Syag.g_01707	Syae.g_01177
OG0000869	Syag.g_01711	Syae.g_01182
OG0000870	Syag.g_01716	Syae.g_01187
OG0000871	Syag.g_01717	Syae.g_01188
OG0000872	Syag.g_01723	Syae.g_01196
OG0000873	Syag.g_01726	Syae.g_01199
OG0000874	Syag.g_01729	Syae.g_01194
OG0000875	Syag.g_01731	Syae.g_01244
OG0000876	Syag.g_01732	Syae.g_01020
OG0000877	Syag.g_01734	Syae.g_01025
OG0000878	Syag.g_01735	Syae.g_01026
OG0000879	Syag.g_02356	Syae.g_01027
OG0000880	Syag.g_01736	Syae.g_01028
OG0000881	Syag.g_01741	Syae.g_01034
OG0000882	Syag.g_01746	Syae.g_01039
OG0000883	Syag.g_01749	Syae.g_01041
OG0000884	Syag.g_01751	Syae.g_01043
OG0000885	Syag.g_01752	Syae.g_01044
OG0000886	Syag.g_01753	Syae.g_01045
OG0000887	Syag.g_01754	Syae.g_01046
OG0000888	Syag.g_01756	Syae.g_01048
OG0000889	Syag.g_01758	Syae.g_01050
OG0000890	Syag.g_01761	Syae.g_01056
OG0000891	Syag.g_01762	Syae.g_01057
OG0000892	Syag.g_01765	Syae.g_01059
OG0000893	Syag.g_02688	Syae.g_02031
OG0000894	Syag.g_02691	Syae.g_02034
OG0000895	Syag.g_02695	Syae.g_02038
OG0000896	Syag.g_02696	Syae.g_02039
OG0000897	Syag.g_02699	Syae.g_02041
OG0000898	Syag.g_02700	Syae.g_02042
OG0000899	Syag.g_02701	Syae.g_02043
OG0000900	Syag.g_02702	Syae.g_02044
OG0000901	Syag.g_02707	Syae.g_02049
OG0000902	Syag.g_02709	Syae.g_02051
OG0000903	Syag.g_02724	Syae.g_02077
OG0000904	Syag.g_02718	Syae.g_02071
OG0000905	Syag.g_02714	Syae.g_02065
OG0000906	Syag.g_02711	Syae.g_02063
OG0000907	Syag.g_02727	Syae.g_02079
OG0000908	Syag.g_02730	Syae.g_02082
OG0000909	Syag.g_02731	Syae.g_02083
OG0000910	Syag.g_02732	Syae.g_02084
OG0000911	Syag.g_02734	Syae.g_02086
OG0000912	Syag.g_02735	Syae.g_02087
OG0000913	Syag.g_02736	Syae.g_02088
OG0000914	Syag.g_02737	Syae.g_02089
OG0000915	Syag.g_02739	Syae.g_02091
OG0000916	Syag.g_02740	Syae.g_02092
OG0000917	Syag.g_02741	Syae.g_02093
OG0000918	Syag.g_02742	Syae.g_02094
OG0000919	Syag.g_02743	Syae.g_02095
OG0000920	Syag.g_02744	Syae.g_02096
OG0000921	Syag.g_02745	Syae.g_02097
OG0000922	Syag.g_02746	Syae.g_02098
OG0000923	Syag.g_02750	Syae.g_02102
OG0000924	Syag.g_02751	Syae.g_02103
OG0000925	Syag.g_02752	Syae.g_02104
OG0000926	Syag.g_02753	Syae.g_02105
OG0000927	Syag.g_02755	Syae.g_02107
OG0000928	Syag.g_02756	Syae.g_02108
OG0000929	Syag.g_02757	Syae.g_02109
OG0000930	Syag.g_02758	Syae.g_02110
OG0000931	Syag.g_02759	Syae.g_02111
OG0000932	Syag.g_02760	Syae.g_02112
OG0000933	Syag.g_02766	Syae.g_02118
OG0000934	Syag.g_02768	Syae.g_02120
OG0000935	Syag.g_02769	Syae.g_02121
OG0000936	Syag.g_02770	Syae.g_02122
OG0000937	Syag.g_02771	Syae.g_02123
OG0000938	Syag.g_02774	Syae.g_02126
OG0000939	Syag.g_02775	Syae.g_02127
OG0000940	Syag.g_02783	Syae.g_02133
OG0000941	Syag.g_02785	Syae.g_02135
OG0000942	Syag.g_02787	Syae.g_02137
OG0000943	Syag.g_02788	Syae.g_02138
OG0000944	Syag.g_02790	Syae.g_02140
OG0000945	Syag.g_02792	Syae.g_02142
OG0000946	Syag.g_02797	Syae.g_02146
OG0000947	Syag.g_02801	Syae.g_02149
OG0000948	Syag.g_02802	Syae.g_02150
OG0000949	Syag.g_02449	Syae.g_01884
OG0000950	Syag.g_02436	Syae.g_01873
OG0000951	Syag.g_02431	Syae.g_01866
OG0000952	Syag.g_02423	Syae.g_01859
OG0000953	Syag.g_02415	Syae.g_01854
OG0000954	Syag.g_02409	Syae.g_01845
OG0000955	Syag.g_02408	Syae.g_01844
OG0000956	Syag.g_02406	Syae.g_01842
OG0000957	Syag.g_02395	Syae.g_01831
OG0000958	Syag.g_02394	Syae.g_01830
OG0000959	Syag.g_02389	Syae.g_01826
OG0000960	Syag.g_02388	Syae.g_01825
OG0000961	Syag.g_02379	Syae.g_01822
OG0000962	Syag.g_02377	Syae.g_01820
OG0000963	Syag.g_02372	Syae.g_01814
OG0000964	Syag.g_02371	Syae.g_01813
OG0000965	Syag.g_02370	Syae.g_01812
OG0000966	Syag.g_02362	Syae.g_01789
OG0000967	Syag.g_02358	Syae.g_01782
OG0000968	Syag.g_02355	Syae.g_01787
OG0000969	Syag.g_02354	Syae.g_01785
OG0000970	Syag.g_02353	Syae.g_01784
OG0000971	Syag.g_02348	Syae.g_01779
OG0000972	Syag.g_02347	Syae.g_01778
OG0000973	Syag.g_02346	Syae.g_01777
OG0000974	Syag.g_02345	Syae.g_01776
OG0000975	Syag.g_02344	Syae.g_01775
OG0000976	Syag.g_02343	Syae.g_01774
OG0000977	Syag.g_02340	Syae.g_01772
OG0000978	Syag.g_02338	Syae.g_01771
OG0000979	Syag.g_02335	Syae.g_01768
OG0000980	Syag.g_02332	Syae.g_01765
OG0000981	Syag.g_02329	Syae.g_01762
OG0000982	Syag.g_02127	Syae.g_01568
OG0000983	Syag.g_02128	Syae.g_01569
OG0000984	Syag.g_02129	Syae.g_01570
OG0000985	Syag.g_02133	Syae.g_01572
OG0000986	Syag.g_02138	Syae.g_01575
OG0000987	Syag.g_02140	Syae.g_01577
OG0000988	Syag.g_02145	Syae.g_01583
OG0000989	Syag.g_02156	Syae.g_01591
OG0000990	Syag.g_02169	Syae.g_01606
OG0000991	Syag.g_02174	Syae.g_01609
OG0000992	Syag.g_02177	Syae.g_01612
OG0000993	Syag.g_02178	Syae.g_01613
OG0000994	Syag.g_02181	Syae.g_01616
OG0000995	Syag.g_02187	Syae.g_01627
OG0000996	Syag.g_02229	Syae.g_01667
OG0000997	Syag.g_02239	Syae.g_01678
OG0000998	Syag.g_02241	Syae.g_01680
OG0000999	Syag.g_02242	Syae.g_01683
OG0001000	Syag.g_02246	Syae.g_01686
OG0001001	Syag.g_02251	Syae.g_01692
OG0001002	Syag.g_02258	Syae.g_01699
OG0001003	Syag.g_02260	Syae.g_01701
OG0001004	Syag.g_02261	Syae.g_01702
OG0001005	Syag.g_02263	Syae.g_01703
OG0001006	Syag.g_02270	Syae.g_01710
OG0001007	Syag.g_02272	Syae.g_01712
OG0001008	Syag.g_00034	Syae.g_00993
OG0001009	Syag.g_02304	Syae.g_01744
OG0001010	Syag.g_02305	Syae.g_01745
OG0001011	Syag.g_02307	Syae.g_01747
OG0001012	Syag.g_02123	Syae.g_01564
OG0001013	Syag.g_02098	Syae.g_01552
OG0001014	Syag.g_02084	Syae.g_01548
OG0001015	Syag.g_02083	Syae.g_01547
OG0001016	Syag.g_01824	Syae.g_01290
OG0001017	Syag.g_01830	Syae.g_01296
OG0001018	Syag.g_01832	Syae.g_01298
OG0001019	Syag.g_01854	Syae.g_01334
OG0001020	Syag.g_01861	Syae.g_01340
OG0001021	Syag.g_01865	Syae.g_01344
OG0001022	Syag.g_01870	Syae.g_01348
OG0001023	Syag.g_01871	Syae.g_01349
OG0001024	Syag.g_01875	Syae.g_01353
OG0001025	Syag.g_01882	Syae.g_01360
OG0001026	Syag.g_01894	Syae.g_01373
OG0001027	Syag.g_01902	Syae.g_01377
OG0001028	Syag.g_01904	Syae.g_01379
OG0001029	Syag.g_01906	Syae.g_01381
OG0001030	Syag.g_01927	Syae.g_01403
OG0001031	Syag.g_02000	Syae.g_01475
OG0001032	Syag.g_02005	Syae.g_01479
OG0001033	Syag.g_02048	Syae.g_01505
OG0001034	Syag.g_01784	Syae.g_02238
OG0001035	Syag.g_02635	Syae.g_02006
OG0001036	Syag.g_02630	Syae.g_02001
OG0001037	Syag.g_02628	Syae.g_01999
OG0001038	Syag.g_02600	Syae.g_01971
OG0001039	Syag.g_02597	Syae.g_01968
OG0001040	Syag.g_02594	Syae.g_01965
OG0001041	Syag.g_02589	Syae.g_01960
OG0001042	Syag.g_02564	Syae.g_01935
OG0001043	Syag.g_02560	Syae.g_01931
OG0001044	Syag.g_02842	Syae.g_02191
OG0001045	Syag.g_02856	Syae.g_02204
OG0001046	Syag.g_00836	Syae.g_00385
OG0001047	Syag.g_00036	Syae.g_00991
OG0001048	Syag.g_00037	Syae.g_00990
OG0001049	Syag.g_00040	Syae.g_00987
OG0001050	Syag.g_00041	Syae.g_00986
OG0001051	Syag.g_00042	Syae.g_00985
OG0001052	Syag.g_01352	Syae.g_02526
OG0001053	Syag.g_01525	Syae.g_02312
OG0001054	Syag.g_01506	Syae.g_02329
OG0001055	Syag.g_01485	Syae.g_02350
OG0001056	Syag.g_01449	Syae.g_02379
OG0001057	Syag.g_01241	Syae.g_02388
OG0001058	Syag.g_00271	Syae.g_02402
OG0001059	Syag.g_00275	Syae.g_02406
OG0001060	Syag.g_00282	Syae.g_02412
OG0001061	Syag.g_00302	Syae.g_02434
OG0001062	Syag.g_00304	Syae.g_02436
OG0001063	Syag.g_00310	Syae.g_02440
OG0001064	Syag.g_00311	Syae.g_02441
OG0001065	Syag.g_00312	Syae.g_02442
OG0001066	Syag.g_00313	Syae.g_02443
OG0001067	Syag.g_00314	Syae.g_02444
OG0001068	Syag.g_00315	Syae.g_02445
OG0001069	Syag.g_00317	Syae.g_02446
OG0001070	Syag.g_00321	Syae.g_02449
OG0001071	Syag.g_00322	Syae.g_02450
OG0001072	Syag.g_00327	Syae.g_02454
OG0001073	Syag.g_00342	Syae.g_02468
OG0001074	Syag.g_00467	Syae.g_00027
OG0001075	Syag.g_00362	Syae.g_00029
OG0001076	Syag.g_00378	Syae.g_00050
OG0001077	Syag.g_00388	Syae.g_00061
OG0001078	Syag.g_00411	Syae.g_00075
OG0001079	Syag.g_00428	Syae.g_00088
OG0001080	Syag.g_00495	Syae.g_00267
OG0001081	Syag.g_00551	Syae.g_00615
OG0001082	Syag.g_00552	Syae.g_00614
OG0001083	Syag.g_00565	Syae.g_00605
OG0001084	Syag.g_00569	Syae.g_00604
OG0001085	Syag.g_00592	Syae.g_00594
OG0001086	Syag.g_00594	Syae.g_00592
OG0001087	Syag.g_01018	Syae.g_00751
OG0001088	Syag.g_01016	Syae.g_00755
OG0001089	Syag.g_00986	Syae.g_00781
OG0001090	Syag.g_00922	Syae.g_00471
OG0001091	Syag.g_00919	Syae.g_00469
OG0001092	Syag.g_00917	Syae.g_00466
OG0001093	Syag.g_00910	Syae.g_00460
OG0001094	Syag.g_00661	Syae.g_00527
OG0001095	Syag.g_00681	Syae.g_00506
OG0001096	Syag.g_00703	Syae.g_00490
OG0001097	Syag.g_00729	Syae.g_00845
OG0001098	Syag.g_00744	Syae.g_00269
OG0001099	Syag.g_01905	Syae.g_01380
OG0001101	Syag.g_00603	Syae.g_00581
OG0001102	Syag.g_00606	Syae.g_00578
OG0001103	Syag.g_00608	Syae.g_00576
OG0001104	Syag.g_00642	Syae.g_00544
OG0001105	Syag.g_00646	Syae.g_00540
OG0001106	Syag.g_00796	Syae.g_00346
OG0001107	Syag.g_00808	Syae.g_00358
OG0001108	Syag.g_00817	Syae.g_00366
OG0001109	Syag.g_00819	Syae.g_00368
OG0001110	Syag.g_00821	Syae.g_00370
OG0001111	Syag.g_00823	Syae.g_00372
OG0001112	Syag.g_00825	Syae.g_00374
OG0001113	Syag.g_00826	Syae.g_00375
OG0001114	Syag.g_00827	Syae.g_00376
OG0001115	Syag.g_00831	Syae.g_00380
OG0001116	Syag.g_00833	Syae.g_00382
OG0001117	Syag.g_00834	Syae.g_00383
OG0001118	Syag.g_00835	Syae.g_00384
OG0001119	Syag.g_00837	Syae.g_00386
OG0001120	Syag.g_00841	Syae.g_00390
OG0001121	Syag.g_01584	Syae.g_00133
OG0001122	Syag.g_00867	Syae.g_00417
OG0001123	Syag.g_00875	Syae.g_00424
OG0001124	Syag.g_00877	Syae.g_00426
OG0001125	Syag.g_00879	Syae.g_00428
OG0001126	Syag.g_00957	Syae.g_00807
OG0001127	Syag.g_00958	Syae.g_00806
OG0001128	Syag.g_00961	Syae.g_00803
OG0001129	Syag.g_00963	Syae.g_00801
OG0001130	Syag.g_00964	Syae.g_00800
OG0001131	Syag.g_00624	Syae.g_00562
OG0001132	Syag.g_00096	Syae.g_00242
OG0001133	Syag.g_00380	Syae.g_00053
OG0001134	Syag.g_02164	Syae.g_00638
OG0001135	Syag.g_00147	Syae.g_00636
OG0001136	Syag.g_01144	Syae.g_00923
OG0001137	Syag.g_01123	Syae.g_00903
OG0001138	Syag.g_01090	Syae.g_00654
OG0001139	Syag.g_01088	Syae.g_00656
OG0001140	Syag.g_01087	Syae.g_00657
OG0001141	Syag.g_01086	Syae.g_00658
OG0001142	Syag.g_01085	Syae.g_00660
OG0001143	Syag.g_01077	Syae.g_00673
OG0001144	Syag.g_01064	Syae.g_00684
OG0001145	Syag.g_01169	Syae.g_00948
OG0001146	Syag.g_01218	Syae.g_00968
OG0001147	Syag.g_01360	Syae.g_02536
OG0001148	Syag.g_01539	Syae.g_02297
OG0001149	Syag.g_01540	Syae.g_02296
OG0001150	Syag.g_01541	Syae.g_02295
OG0001151	Syag.g_01554	Syae.g_02282
OG0001152	Syag.g_01555	Syae.g_02281
OG0001153	Syag.g_01375	Syae.g_02613
OG0001155	Syag.g_01616	Syae.g_01083
OG0001156	Syag.g_01619	Syae.g_01093
OG0001157	Syag.g_01620	Syae.g_01094
