Orthogroup	Syag	Syaj
OG0000553	Syag.g_01464	Syaj.g_00133
OG0000554	Syag.g_01453	Syaj.g_00145
OG0000555	Syag.g_00075	Syaj.g_00163
OG0000556	Syag.g_00257	Syaj.g_00167
OG0000557	Syag.g_00267	Syaj.g_00178
OG0000558	Syag.g_00269	Syaj.g_00181
OG0000559	Syag.g_00273	Syaj.g_00185
OG0000560	Syag.g_00276	Syaj.g_00188
OG0000561	Syag.g_00277	Syaj.g_00189
OG0000562	Syag.g_00278	Syaj.g_00190
OG0000563	Syag.g_00279	Syaj.g_00191
OG0000564	Syag.g_00280	Syaj.g_00192
OG0000565	Syag.g_00284	Syaj.g_00195
OG0000566	Syag.g_00288	Syaj.g_00199
OG0000567	Syag.g_00292	Syaj.g_00203
OG0000568	Syag.g_00295	Syaj.g_00207
OG0000569	Syag.g_00296	Syaj.g_00208
OG0000570	Syag.g_00297	Syaj.g_00209
OG0000571	Syag.g_00301	Syaj.g_00213
OG0000572	Syag.g_00320, Syag.g_00251	Syaj.g_00230
OG0000573	Syag.g_00329	Syaj.g_00238
OG0000574	Syag.g_00330	Syaj.g_00242
OG0000575	Syag.g_00335	Syaj.g_00247
OG0000576	Syag.g_00337	Syaj.g_00249
OG0000577	Syag.g_00338	Syaj.g_00250
OG0000578	Syag.g_00339	Syaj.g_00251
OG0000579	Syag.g_00340	Syaj.g_00252
OG0000580	Syag.g_00341	Syaj.g_00253
OG0000581	Syag.g_00348	Syaj.g_00261
OG0000582	Syag.g_00353	Syaj.g_01338
OG0000583	Syag.g_00354	Syaj.g_01337
OG0000584	Syag.g_00355	Syaj.g_01336
OG0000585	Syag.g_00357	Syaj.g_01334
OG0000586	Syag.g_00358	Syaj.g_01333
OG0000587	Syag.g_00360	Syaj.g_01331
OG0000588	Syag.g_00371	Syaj.g_01313
OG0000589	Syag.g_00375	Syaj.g_01308
OG0000590	Syag.g_00376	Syaj.g_01307
OG0000591	Syag.g_00383	Syaj.g_01299
OG0000592	Syag.g_00384	Syaj.g_01298
OG0000593	Syag.g_00406	Syaj.g_01287
OG0000594	Syag.g_00407	Syaj.g_01286
OG0000595	Syag.g_00408	Syaj.g_01285
OG0000596	Syag.g_00413	Syaj.g_01280
OG0000597	Syag.g_00416	Syaj.g_01277
OG0000598	Syag.g_00417	Syaj.g_01276
OG0000599	Syag.g_00424	Syaj.g_01273
OG0000600	Syag.g_00425	Syaj.g_01272
OG0000601	Syag.g_00426	Syaj.g_01271
OG0000602	Syag.g_00431	Syaj.g_01266
OG0000603	Syag.g_00432	Syaj.g_01265
OG0000604	Syag.g_00434	Syaj.g_01262
OG0000605	Syag.g_00522	Syaj.g_01153
OG0000606	Syag.g_00550	Syaj.g_00698
OG0000607	Syag.g_00553	Syaj.g_00702
OG0000608	Syag.g_00554	Syaj.g_00703
OG0000609	Syag.g_00556	Syaj.g_00705
OG0000610	Syag.g_00580	Syaj.g_00714
OG0000611	Syag.g_00583	Syaj.g_00717
OG0000612	Syag.g_00584	Syaj.g_00718
OG0000613	Syag.g_02533	Syaj.g_02500
OG0000614	Syag.g_01004	Syaj.g_00480
OG0000615	Syag.g_00630	Syaj.g_01065
OG0000616	Syag.g_02255	Syaj.g_02245
OG0000617	Syag.g_00915	Syaj.g_00952
OG0000618	Syag.g_00914	Syaj.g_00951
OG0000619	Syag.g_00913	Syaj.g_00950
OG0000620	Syag.g_00906	Syaj.g_00945
OG0000621	Syag.g_00905	Syaj.g_00944
OG0000622	Syag.g_00904	Syaj.g_00943
OG0000623	Syag.g_00903	Syaj.g_00942
OG0000624	Syag.g_00901	Syaj.g_00940
OG0000625	Syag.g_00900	Syaj.g_00939
OG0000626	Syag.g_00899	Syaj.g_00938
OG0000627	Syag.g_00756	Syaj.g_00765
OG0000628	Syag.g_00757	Syaj.g_00766
OG0000629	Syag.g_00761	Syaj.g_00769
OG0000630	Syag.g_00765	Syaj.g_00773
OG0000631	Syag.g_00772	Syaj.g_00786
OG0000632	Syag.g_00773	Syaj.g_00787
OG0000633	Syag.g_00774	Syaj.g_00789
OG0000634	Syag.g_00663	Syaj.g_01030
OG0000635	Syag.g_00664	Syaj.g_01029
OG0000636	Syag.g_00666	Syaj.g_01024
OG0000637	Syag.g_00668	Syaj.g_01022
OG0000638	Syag.g_00669	Syaj.g_01021
OG0000639	Syag.g_00670	Syaj.g_01020
OG0000640	Syag.g_00671	Syaj.g_01019
OG0000641	Syag.g_00675	Syaj.g_01015
OG0000642	Syag.g_00676	Syaj.g_01014
OG0000643	Syag.g_00677	Syaj.g_01012
OG0000644	Syag.g_00678	Syaj.g_01011
OG0000645	Syag.g_00680	Syaj.g_01009
OG0000646	Syag.g_00683	Syaj.g_01006
OG0000647	Syag.g_00685	Syaj.g_01004
OG0000648	Syag.g_00694	Syaj.g_01001
OG0000649	Syag.g_00695	Syaj.g_01000
OG0000650	Syag.g_00696	Syaj.g_00999
OG0000651	Syag.g_00697	Syaj.g_00998
OG0000652	Syag.g_00698	Syaj.g_00997
OG0000653	Syag.g_00700	Syaj.g_00991
OG0000654	Syag.g_00701	Syaj.g_00990
OG0000655	Syag.g_00702	Syaj.g_00989
OG0000656	Syag.g_00705	Syaj.g_00986
OG0000657	Syag.g_00719	Syaj.g_00382
OG0000658	Syag.g_00721	Syaj.g_00379
OG0000659	Syag.g_00722	Syaj.g_00378
OG0000660	Syag.g_00726	Syaj.g_00374
OG0000661	Syag.g_00728	Syaj.g_00372
OG0000662	Syag.g_00730	Syaj.g_00370
OG0000663	Syag.g_00733	Syaj.g_00367
OG0000664	Syag.g_00734	Syaj.g_00358
OG0000665	Syag.g_00456	Syaj.g_01243
OG0000666	Syag.g_00445	Syaj.g_01154
OG0000667	Syag.g_00574	Syaj.g_02661
OG0000668	Syag.g_00868	Syaj.g_00816
OG0000669	Syag.g_00600	Syaj.g_00730
OG0000670	Syag.g_00399	Syaj.g_00733
OG0000671	Syag.g_00604	Syaj.g_00735
OG0000672	Syag.g_00607	Syaj.g_00739
OG0000673	Syag.g_00610	Syaj.g_00742
OG0000674	Syag.g_00612	Syaj.g_00744
OG0000675	Syag.g_00613	Syaj.g_00757
OG0000676	Syag.g_00615	Syaj.g_00759
OG0000677	Syag.g_00616	Syaj.g_00760
OG0000678	Syag.g_00622	Syaj.g_01075
OG0000679	Syag.g_00633	Syaj.g_01061
OG0000680	Syag.g_00634	Syaj.g_01060
OG0000681	Syag.g_00637	Syaj.g_01057
OG0000682	Syag.g_00638	Syaj.g_01056
OG0000683	Syag.g_00639	Syaj.g_01055
OG0000684	Syag.g_00641	Syaj.g_01051
OG0000685	Syag.g_00643	Syaj.g_01049
OG0000686	Syag.g_00644	Syaj.g_01048
OG0000687	Syag.g_00645	Syaj.g_01047
OG0000688	Syag.g_00651	Syaj.g_01041
OG0000689	Syag.g_00653	Syaj.g_01039
OG0000690	Syag.g_00654	Syaj.g_01038
OG0000691	Syag.g_00655	Syaj.g_01037
OG0000692	Syag.g_00656	Syaj.g_01036
OG0000693	Syag.g_00658	Syaj.g_01034
OG0000694	Syag.g_00659	Syaj.g_01033
OG0000695	Syag.g_00776	Syaj.g_00791
OG0000696	Syag.g_00777	Syaj.g_00792
OG0000697	Syag.g_00778	Syaj.g_00932
OG0000698	Syag.g_00781	Syaj.g_00929
OG0000699	Syag.g_00782	Syaj.g_00928
OG0000700	Syag.g_00783	Syaj.g_00927
OG0000701	Syag.g_00784	Syaj.g_00926
OG0000702	Syag.g_00792	Syaj.g_00916
OG0000703	Syag.g_00793	Syaj.g_00915
OG0000704	Syag.g_00795	Syaj.g_00913
OG0000705	Syag.g_00802	Syaj.g_00906
OG0000706	Syag.g_00803	Syaj.g_00905
OG0000707	Syag.g_00804	Syaj.g_00904
OG0000708	Syag.g_00807	Syaj.g_00901
OG0000709	Syag.g_00816	Syaj.g_00872
OG0000710	Syag.g_00820	Syaj.g_00867
OG0000711	Syag.g_00848	Syaj.g_00839
OG0000712	Syag.g_00850	Syaj.g_00837
OG0000713	Syag.g_00851	Syaj.g_00836
OG0000714	Syag.g_00853	Syaj.g_00834
OG0000715	Syag.g_00855	Syaj.g_00832
OG0000716	Syag.g_00859	Syaj.g_00825
OG0000717	Syag.g_00860	Syaj.g_00824
OG0000718	Syag.g_00864	Syaj.g_00820
OG0000719	Syag.g_00866	Syaj.g_00818
OG0000720	Syag.g_00880	Syaj.g_00805
OG0000721	Syag.g_00882	Syaj.g_00803
OG0000722	Syag.g_00883	Syaj.g_00802
OG0000723	Syag.g_00897	Syaj.g_00934
OG0000724	Syag.g_00967	Syaj.g_00421
OG0000725	Syag.g_00978	Syaj.g_00430
OG0000726	Syag.g_00979	Syaj.g_00431
OG0000727	Syag.g_00980	Syaj.g_00432
OG0000728	Syag.g_00982	Syaj.g_00434
OG0000729	Syag.g_02376	Syaj.g_02397
OG0000730	Syag.g_02840	Syaj.g_02802
OG0000731	Syag.g_02853	Syaj.g_02814
OG0000732	Syag.g_02331	Syaj.g_02315
OG0000733	Syag.g_00145	Syaj.g_02151
OG0000734	Syag.g_01892	Syaj.g_01895
OG0000735	Syag.g_01159	Syaj.g_00286
OG0000736	Syag.g_01158	Syaj.g_00287
OG0000737	Syag.g_01157	Syaj.g_00288
OG0000738	Syag.g_01152	Syaj.g_00293
OG0000739	Syag.g_01149	Syaj.g_00295
OG0000740	Syag.g_01148	Syaj.g_00296
OG0000741	Syag.g_01145	Syaj.g_00299
OG0000742	Syag.g_01142	Syaj.g_00301
OG0000743	Syag.g_01140	Syaj.g_00303
OG0000744	Syag.g_01139	Syaj.g_00304
OG0000745	Syag.g_01137	Syaj.g_00306
OG0000746	Syag.g_01135	Syaj.g_00308
OG0000747	Syag.g_01134	Syaj.g_00309
OG0000748	Syag.g_01122	Syaj.g_00319
OG0000749	Syag.g_01121	Syaj.g_00322
OG0000750	Syag.g_01120	Syaj.g_00323
OG0000751	Syag.g_01114	Syaj.g_00331
OG0000752	Syag.g_01112	Syaj.g_00333
OG0000753	Syag.g_01109	Syaj.g_00336
OG0000754	Syag.g_01103	Syaj.g_00643
OG0000755	Syag.g_01092	Syaj.g_00631
OG0000756	Syag.g_01091	Syaj.g_00625
OG0000757	Syag.g_01084	Syaj.g_00614
OG0000758	Syag.g_01083	Syaj.g_00613
OG0000759	Syag.g_01082	Syaj.g_00612
OG0000760	Syag.g_01081	Syaj.g_00611
OG0000761	Syag.g_01080	Syaj.g_00609
OG0000762	Syag.g_01078	Syaj.g_00603
OG0000763	Syag.g_01076	Syaj.g_00597
OG0000764	Syag.g_01075	Syaj.g_00596
OG0000765	Syag.g_01056	Syaj.g_00577
OG0000766	Syag.g_01055	Syaj.g_00576
OG0000767	Syag.g_01053	Syaj.g_00574
OG0000768	Syag.g_01052	Syaj.g_00573
OG0000769	Syag.g_01047	Syaj.g_00571
OG0000770	Syag.g_01043	Syaj.g_00567
OG0000771	Syag.g_00959	Syaj.g_00415
OG0000772	Syag.g_02043	Syaj.g_01208
OG0000773	Syag.g_01168	Syaj.g_00280
OG0000774	Syag.g_01182	Syaj.g_01502
OG0000775	Syag.g_01185	Syaj.g_01504
OG0000776	Syag.g_01186	Syaj.g_01505
OG0000777	Syag.g_01187	Syaj.g_01506
OG0000778	Syag.g_01188	Syaj.g_01507
OG0000779	Syag.g_01194	Syaj.g_01513
OG0000780	Syag.g_01217	Syaj.g_01517
OG0000781	Syag.g_01221	Syaj.g_01521
OG0000782	Syag.g_01222	Syaj.g_01522
OG0000783	Syag.g_01223	Syaj.g_01524
OG0000784	Syag.g_01224	Syaj.g_01525
OG0000785	Syag.g_01226	Syaj.g_01526
OG0000786	Syag.g_01235	Syaj.g_00265
OG0000787	Syag.g_01236	Syaj.g_00264
OG0000788	Syag.g_00427	Syaj.g_01270
OG0000789	Syag.g_00453	Syaj.g_01121
OG0000790	Syag.g_01542	Syaj.g_00054
OG0000791	Syag.g_01544	Syaj.g_00053
OG0000792	Syag.g_01545	Syaj.g_00052
OG0000793	Syag.g_01550	Syaj.g_00047
OG0000794	Syag.g_01551	Syaj.g_00046
OG0000795	Syag.g_01552	Syaj.g_00045
OG0000796	Syag.g_01556	Syaj.g_00039
OG0000797	Syag.g_01557	Syaj.g_00038
OG0000798	Syag.g_02601	Syaj.g_02568
OG0000799	Syag.g_01278	Syaj.g_01352
OG0000800	Syag.g_01280	Syaj.g_01354
OG0000801	Syag.g_01285	Syaj.g_01355
OG0000802	Syag.g_01293	Syaj.g_01359
OG0000803	Syag.g_01321	Syaj.g_01363
OG0000804	Syag.g_01438	Syaj.g_01366
OG0000805	Syag.g_01433	Syaj.g_01369
OG0000806	Syag.g_01429	Syaj.g_01370
OG0000807	Syag.g_01428	Syaj.g_01372
OG0000808	Syag.g_01427	Syaj.g_01373
OG0000809	Syag.g_01423	Syaj.g_01376
OG0000810	Syag.g_01422	Syaj.g_01377
OG0000811	Syag.g_01413	Syaj.g_01385
OG0000812	Syag.g_01411	Syaj.g_01387
OG0000813	Syag.g_01410	Syaj.g_01388
OG0000814	Syag.g_01408	Syaj.g_01390
OG0000815	Syag.g_01407	Syaj.g_01391
OG0000816	Syag.g_01405	Syaj.g_01392
OG0000817	Syag.g_01404	Syaj.g_01393
OG0000818	Syag.g_01400	Syaj.g_01399
OG0000819	Syag.g_01399	Syaj.g_01400
OG0000820	Syag.g_01398	Syaj.g_01401
OG0000821	Syag.g_01388	Syaj.g_01412
OG0000822	Syag.g_01386	Syaj.g_01414
OG0000823	Syag.g_01385	Syaj.g_01415
OG0000824	Syag.g_01379	Syaj.g_01421
OG0000825	Syag.g_01378	Syaj.g_01422
OG0000826	Syag.g_01377	Syaj.g_01423
OG0000827	Syag.g_01376	Syaj.g_01424
OG0000828	Syag.g_01373	Syaj.g_01427
OG0000829	Syag.g_01372	Syaj.g_01428
OG0000830	Syag.g_01371	Syaj.g_01429
OG0000831	Syag.g_01367	Syaj.g_01431
OG0000832	Syag.g_01614	Syaj.g_01635
OG0000833	Syag.g_01628	Syaj.g_01647
OG0000834	Syag.g_01632	Syaj.g_01649
OG0000835	Syag.g_01633	Syaj.g_01650
OG0000836	Syag.g_01637	Syaj.g_01654
OG0000837	Syag.g_01638	Syaj.g_01661
OG0000838	Syag.g_01642	Syaj.g_01665
OG0000839	Syag.g_01643	Syaj.g_01666
OG0000840	Syag.g_01644	Syaj.g_01667
OG0000841	Syag.g_01645	Syaj.g_01668
OG0000842	Syag.g_01646	Syaj.g_01669
OG0000843	Syag.g_01647	Syaj.g_01670
OG0000844	Syag.g_01649	Syaj.g_01680
OG0000845	Syag.g_01650	Syaj.g_01681
OG0000846	Syag.g_01651	Syaj.g_01682
OG0000847	Syag.g_01652	Syaj.g_01683
OG0000848	Syag.g_01654	Syaj.g_01685
OG0000849	Syag.g_01655	Syaj.g_01686
OG0000850	Syag.g_01657	Syaj.g_01689
OG0000851	Syag.g_01663	Syaj.g_01694
OG0000852	Syag.g_01664	Syaj.g_01695
OG0000853	Syag.g_01668	Syaj.g_01699
OG0000854	Syag.g_01670	Syaj.g_01701
OG0000855	Syag.g_01671	Syaj.g_01702
OG0000856	Syag.g_00386	Syaj.g_01296
OG0000857	Syag.g_00684	Syaj.g_01005
OG0000858	Syag.g_01677	Syaj.g_01708
OG0000859	Syag.g_01678	Syaj.g_01709
OG0000860	Syag.g_01689	Syaj.g_01723
OG0000861	Syag.g_01690	Syaj.g_01724
OG0000862	Syag.g_01693	Syaj.g_01725
OG0000863	Syag.g_01695	Syaj.g_01728
OG0000864	Syag.g_01696	Syaj.g_01729
OG0000865	Syag.g_01697	Syaj.g_01730
OG0000866	Syag.g_01698	Syaj.g_01731
OG0000867	Syag.g_01699	Syaj.g_01732
OG0000868	Syag.g_01707	Syaj.g_01734
OG0000869	Syag.g_01711	Syaj.g_01742
OG0000870	Syag.g_01716	Syaj.g_01747
OG0000871	Syag.g_01717	Syaj.g_01748
OG0000872	Syag.g_01723	Syaj.g_01756
OG0000873	Syag.g_01726	Syaj.g_01759
OG0000874	Syag.g_01729	Syaj.g_01754
OG0000875	Syag.g_01731	Syaj.g_01762
OG0000876	Syag.g_01732	Syaj.g_02084
OG0000877	Syag.g_01734	Syaj.g_01586
OG0000878	Syag.g_01735	Syaj.g_01587
OG0000879	Syag.g_02356	Syaj.g_01588
OG0000880	Syag.g_01736	Syaj.g_01589
OG0000881	Syag.g_01741	Syaj.g_01595
OG0000882	Syag.g_01746	Syaj.g_01599
OG0000883	Syag.g_01749	Syaj.g_01601
OG0000884	Syag.g_01751	Syaj.g_01603
OG0000885	Syag.g_01752	Syaj.g_01604
OG0000886	Syag.g_01753	Syaj.g_01605
OG0000887	Syag.g_01754	Syaj.g_01606
OG0000888	Syag.g_01756	Syaj.g_01608
OG0000889	Syag.g_01758	Syaj.g_01610
OG0000890	Syag.g_01761	Syaj.g_01615
OG0000891	Syag.g_01762	Syaj.g_01616
OG0000892	Syag.g_01765	Syaj.g_01620
OG0000893	Syag.g_02688	Syaj.g_02636
OG0000894	Syag.g_02691	Syaj.g_02639
OG0000895	Syag.g_02695	Syaj.g_02643
OG0000896	Syag.g_02696	Syaj.g_02644
OG0000897	Syag.g_02699	Syaj.g_02646
OG0000898	Syag.g_02700	Syaj.g_02647
OG0000899	Syag.g_02701	Syaj.g_02648
OG0000900	Syag.g_02702	Syaj.g_02649
OG0000901	Syag.g_02707	Syaj.g_02654
OG0000902	Syag.g_02709	Syaj.g_02656
OG0000903	Syag.g_02724	Syaj.g_02689
OG0000904	Syag.g_02718	Syaj.g_02684
OG0000905	Syag.g_02714	Syaj.g_02678
OG0000906	Syag.g_02711	Syaj.g_02676
OG0000907	Syag.g_02727	Syaj.g_02692
OG0000908	Syag.g_02730	Syaj.g_02695
OG0000909	Syag.g_02731	Syaj.g_02696
OG0000910	Syag.g_02732	Syaj.g_02697
OG0000911	Syag.g_02734	Syaj.g_02699
OG0000912	Syag.g_02735	Syaj.g_02700
OG0000913	Syag.g_02736	Syaj.g_02701
OG0000914	Syag.g_02737	Syaj.g_02702
OG0000915	Syag.g_02739	Syaj.g_02704
OG0000916	Syag.g_02740	Syaj.g_02705
OG0000917	Syag.g_02741	Syaj.g_02706
OG0000918	Syag.g_02742	Syaj.g_02707
OG0000919	Syag.g_02743	Syaj.g_02708
OG0000920	Syag.g_02744	Syaj.g_02709
OG0000921	Syag.g_02745	Syaj.g_02710
OG0000922	Syag.g_02746	Syaj.g_02711
OG0000923	Syag.g_02750	Syaj.g_02715
OG0000924	Syag.g_02751	Syaj.g_02716
OG0000925	Syag.g_02752	Syaj.g_02717
OG0000926	Syag.g_02753	Syaj.g_02718
OG0000927	Syag.g_02755	Syaj.g_02720
OG0000928	Syag.g_02756	Syaj.g_02721
OG0000929	Syag.g_02757	Syaj.g_02722
OG0000930	Syag.g_02758	Syaj.g_02723
OG0000931	Syag.g_02759	Syaj.g_02724
OG0000932	Syag.g_02760	Syaj.g_02725
OG0000933	Syag.g_02766	Syaj.g_02731
OG0000934	Syag.g_02768	Syaj.g_02733
OG0000935	Syag.g_02769	Syaj.g_02734
OG0000936	Syag.g_02770	Syaj.g_02735
OG0000937	Syag.g_02771	Syaj.g_02736
OG0000938	Syag.g_02774	Syaj.g_02739
OG0000939	Syag.g_02775	Syaj.g_02740
OG0000940	Syag.g_02783	Syaj.g_02747
OG0000941	Syag.g_02785	Syaj.g_02749
OG0000942	Syag.g_02787	Syaj.g_02751
OG0000943	Syag.g_02788	Syaj.g_02752
OG0000944	Syag.g_02790	Syaj.g_02754
OG0000945	Syag.g_02792	Syaj.g_02756
OG0000946	Syag.g_02797	Syaj.g_02761
OG0000947	Syag.g_02801	Syaj.g_02764
OG0000948	Syag.g_02802	Syaj.g_02765
OG0000949	Syag.g_02449	Syaj.g_02474
OG0000950	Syag.g_02436	Syaj.g_02459
OG0000951	Syag.g_02431	Syaj.g_02452
OG0000952	Syag.g_02423	Syaj.g_02446
OG0000953	Syag.g_02415	Syaj.g_02442
OG0000954	Syag.g_02409	Syaj.g_02435
OG0000955	Syag.g_02408	Syaj.g_02434
OG0000956	Syag.g_02406	Syaj.g_02432
OG0000957	Syag.g_02395	Syaj.g_02419
OG0000958	Syag.g_02394	Syaj.g_02418
OG0000959	Syag.g_02389	Syaj.g_02413
OG0000960	Syag.g_02388	Syaj.g_02412
OG0000961	Syag.g_02379	Syaj.g_02402
OG0000962	Syag.g_02377	Syaj.g_02398
OG0000963	Syag.g_02372	Syaj.g_02393
OG0000964	Syag.g_02371	Syaj.g_02392
OG0000965	Syag.g_02370	Syaj.g_02391
OG0000966	Syag.g_02362	Syaj.g_02370
OG0000967	Syag.g_02358	Syaj.g_02334
OG0000968	Syag.g_02355	Syaj.g_02363
OG0000969	Syag.g_02354	Syaj.g_02338
OG0000970	Syag.g_02353	Syaj.g_02337
OG0000971	Syag.g_02348	Syaj.g_02331
OG0000972	Syag.g_02347	Syaj.g_02330
OG0000973	Syag.g_02346	Syaj.g_02329
OG0000974	Syag.g_02345	Syaj.g_02328
OG0000975	Syag.g_02344	Syaj.g_02327
OG0000976	Syag.g_02343	Syaj.g_02326
OG0000977	Syag.g_02340	Syaj.g_02324
OG0000978	Syag.g_02338	Syaj.g_02322
OG0000979	Syag.g_02335	Syaj.g_02319
OG0000980	Syag.g_02332	Syaj.g_02316
OG0000981	Syag.g_02329	Syaj.g_02313
OG0000982	Syag.g_02127	Syaj.g_02112
OG0000983	Syag.g_02128	Syaj.g_02113
OG0000984	Syag.g_02129	Syaj.g_02114
OG0000985	Syag.g_02133	Syaj.g_02116
OG0000986	Syag.g_02138	Syaj.g_02123
OG0000987	Syag.g_02140	Syaj.g_02125
OG0000988	Syag.g_02145	Syaj.g_02131
OG0000989	Syag.g_02156	Syaj.g_02142
OG0000990	Syag.g_02169	Syaj.g_02165
OG0000991	Syag.g_02174	Syaj.g_02168
OG0000992	Syag.g_02177	Syaj.g_02171
OG0000993	Syag.g_02178	Syaj.g_02173
OG0000994	Syag.g_02181	Syaj.g_02177
OG0000995	Syag.g_02187	Syaj.g_02182
OG0000996	Syag.g_02229	Syaj.g_02221
OG0000997	Syag.g_02239	Syaj.g_02228
OG0000998	Syag.g_02241	Syaj.g_02230
OG0000999	Syag.g_02242	Syaj.g_02231
OG0001000	Syag.g_02246	Syaj.g_02236
OG0001001	Syag.g_02251	Syaj.g_02241
OG0001002	Syag.g_02258	Syaj.g_02248
OG0001003	Syag.g_02260	Syaj.g_02250
OG0001004	Syag.g_02261	Syaj.g_02251
OG0001005	Syag.g_02263	Syaj.g_02252
OG0001006	Syag.g_02270	Syaj.g_02260
OG0001007	Syag.g_02272	Syaj.g_02262
OG0001008	Syag.g_00034	Syaj.g_01554
OG0001009	Syag.g_02304	Syaj.g_02294
OG0001010	Syag.g_02305	Syaj.g_02295
OG0001011	Syag.g_02307	Syaj.g_02296
OG0001012	Syag.g_02123	Syaj.g_02108
OG0001014	Syag.g_02084	Syaj.g_02083
OG0001015	Syag.g_02083	Syaj.g_02082
OG0001016	Syag.g_01824	Syaj.g_01824
OG0001017	Syag.g_01830	Syaj.g_01830
OG0001018	Syag.g_01832	Syaj.g_01832
OG0001019	Syag.g_01854	Syaj.g_01849
OG0001020	Syag.g_01861	Syaj.g_01862
OG0001021	Syag.g_01865	Syaj.g_01867
OG0001022	Syag.g_01870	Syaj.g_01872
OG0001023	Syag.g_01871	Syaj.g_01873
OG0001024	Syag.g_01875	Syaj.g_01877
OG0001025	Syag.g_01882	Syaj.g_01884
OG0001026	Syag.g_01894	Syaj.g_01897
OG0001027	Syag.g_01902	Syaj.g_01903
OG0001028	Syag.g_01904	Syaj.g_01905
OG0001029	Syag.g_01906	Syaj.g_01907
OG0001030	Syag.g_01927	Syaj.g_01933
OG0001031	Syag.g_02000	Syaj.g_02012
OG0001032	Syag.g_02005	Syaj.g_02015
OG0001033	Syag.g_02048	Syaj.g_02044
OG0001034	Syag.g_01784	Syaj.g_02875
OG0001035	Syag.g_02635	Syaj.g_02603
OG0001036	Syag.g_02630	Syaj.g_02599
OG0001037	Syag.g_02628	Syaj.g_02597
OG0001038	Syag.g_02600	Syaj.g_02567
OG0001039	Syag.g_02597	Syaj.g_02564
OG0001040	Syag.g_02594	Syaj.g_02561
OG0001041	Syag.g_02589	Syaj.g_02556
OG0001042	Syag.g_02564	Syaj.g_02527
OG0001043	Syag.g_02560	Syaj.g_02523
OG0001044	Syag.g_02842	Syaj.g_02804
OG0001045	Syag.g_02856	Syaj.g_02817
OG0001046	Syag.g_00836	Syaj.g_00851
OG0001047	Syag.g_00036	Syaj.g_01552
OG0001048	Syag.g_00037	Syaj.g_01551
OG0001049	Syag.g_00040	Syaj.g_01548
OG0001050	Syag.g_00041	Syaj.g_01547
OG0001051	Syag.g_00042	Syaj.g_01546
OG0001052	Syag.g_01352	Syaj.g_01448
OG0001053	Syag.g_01525	Syaj.g_00075
OG0001054	Syag.g_01506	Syaj.g_00092
OG0001055	Syag.g_01485	Syaj.g_00113
OG0001056	Syag.g_01449	Syaj.g_00149
OG0001057	Syag.g_01241	Syaj.g_00160
OG0001058	Syag.g_00271	Syaj.g_00183
OG0001059	Syag.g_00275	Syaj.g_00187
OG0001060	Syag.g_00282	Syaj.g_00193
OG0001061	Syag.g_00302	Syaj.g_00214
OG0001062	Syag.g_00304	Syaj.g_00216
OG0001063	Syag.g_00310	Syaj.g_00222
OG0001064	Syag.g_00311	Syaj.g_00223
OG0001065	Syag.g_00312	Syaj.g_00224
OG0001066	Syag.g_00313	Syaj.g_00225
OG0001067	Syag.g_00314	Syaj.g_00226
OG0001068	Syag.g_00315	Syaj.g_00227
OG0001069	Syag.g_00317	Syaj.g_00228
OG0001070	Syag.g_00321	Syaj.g_00231
OG0001071	Syag.g_00322	Syaj.g_00232
OG0001072	Syag.g_00327	Syaj.g_00236
OG0001073	Syag.g_00342	Syaj.g_00254
OG0001074	Syag.g_00467	Syaj.g_01327
OG0001075	Syag.g_00362	Syaj.g_01325
OG0001076	Syag.g_00378	Syaj.g_01305
OG0001077	Syag.g_00388	Syaj.g_01294
OG0001078	Syag.g_00411	Syaj.g_01282
OG0001079	Syag.g_00428	Syaj.g_01269
OG0001080	Syag.g_00495	Syaj.g_01135
OG0001081	Syag.g_00551	Syaj.g_00699
OG0001082	Syag.g_00552	Syaj.g_00700
OG0001083	Syag.g_00565	Syaj.g_00709
OG0001084	Syag.g_00569	Syaj.g_00711
OG0001085	Syag.g_00592	Syaj.g_00721
OG0001086	Syag.g_00594	Syaj.g_00723
OG0001087	Syag.g_01018	Syaj.g_00498
OG0001088	Syag.g_01016	Syaj.g_00494
OG0001089	Syag.g_00986	Syaj.g_00439
OG0001090	Syag.g_00922	Syaj.g_00959
OG0001091	Syag.g_00919	Syaj.g_00957
OG0001092	Syag.g_00917	Syaj.g_00954
OG0001093	Syag.g_00910	Syaj.g_00948
OG0001094	Syag.g_00661	Syaj.g_01032
OG0001095	Syag.g_00681	Syaj.g_01008
OG0001096	Syag.g_00703	Syaj.g_00988
OG0001097	Syag.g_00729	Syaj.g_00371
OG0001098	Syag.g_00744	Syaj.g_01132
OG0001099	Syag.g_01905	Syaj.g_01906
OG0001101	Syag.g_00603	Syaj.g_00734
OG0001102	Syag.g_00606	Syaj.g_00737
OG0001103	Syag.g_00608	Syaj.g_00740
OG0001104	Syag.g_00642	Syaj.g_01050
OG0001105	Syag.g_00646	Syaj.g_01046
OG0001106	Syag.g_00796	Syaj.g_00912
OG0001107	Syag.g_00808	Syaj.g_00900
OG0001108	Syag.g_00817	Syaj.g_00870
OG0001109	Syag.g_00819	Syaj.g_00868
OG0001110	Syag.g_00821	Syaj.g_00866
OG0001111	Syag.g_00823	Syaj.g_00864
OG0001112	Syag.g_00825	Syaj.g_00862
OG0001113	Syag.g_00826	Syaj.g_00861
