Orthogroup	Prah	Prba
OG0000590	Prah.g_00525	Prba.g_01695
OG0000591	Prah.g_00518	Prba.g_01692
OG0000592	Prah.g_00517	Prba.g_01691
OG0000593	Prah.g_00505	Prba.g_01685
OG0000594	Prah.g_00504	Prba.g_01684
OG0000595	Prah.g_00503	Prba.g_01683
OG0000596	Prah.g_00498	Prba.g_01679
OG0000597	Prah.g_00495	Prba.g_01677
OG0000598	Prah.g_00494	Prba.g_01676
OG0000599	Prah.g_00485	Prba.g_01673
OG0000600	Prah.g_00484	Prba.g_01672
OG0000601	Prah.g_00483	Prba.g_01671
OG0000602	Prah.g_00478	Prba.g_01669
OG0000603	Prah.g_00477	Prba.g_01668
OG0000604	Prah.g_00476	Prba.g_01667
OG0000605	Prah.g_00474	Prba.g_01666
OG0000606	Prah.g_00466	Prba.g_01663
OG0000607	Prah.g_00463	Prba.g_01660
OG0000608	Prah.g_00462	Prba.g_01659
OG0000609	Prah.g_00460	Prba.g_01658
OG0000610	Prah.g_00452	Prba.g_01653
OG0000611	Prah.g_00449	Prba.g_01650
OG0000612	Prah.g_00448	Prba.g_01649
OG0000613	Prah.g_02193	Prba.g_01644
OG0000614	Prah.g_00985	Prba.g_01625
OG0000615	Prah.g_00706	Prba.g_01617
OG0000616	Prah.g_02588	Prba.g_01613
OG0000617	Prah.g_00881	Prba.g_01588
OG0000618	Prah.g_00880	Prba.g_01587
OG0000619	Prah.g_00879	Prba.g_01586
OG0000620	Prah.g_00875	Prba.g_01583
OG0000621	Prah.g_00874	Prba.g_01582
OG0000622	Prah.g_00873	Prba.g_01581
OG0000623	Prah.g_00872	Prba.g_01580
OG0000624	Prah.g_00871	Prba.g_01579
OG0000625	Prah.g_00870	Prba.g_01578
OG0000626	Prah.g_00869	Prba.g_01577
OG0000627	Prah.g_00746	Prba.g_01576
OG0000628	Prah.g_00747	Prba.g_01575
OG0000629	Prah.g_00750	Prba.g_01574
OG0000630	Prah.g_00754	Prba.g_01571
OG0000631	Prah.g_00758	Prba.g_01508
OG0000632	Prah.g_00759	Prba.g_01507
OG0000633	Prah.g_00760	Prba.g_01506
OG0000634	Prah.g_00671	Prba.g_01503
OG0000635	Prah.g_00670	Prba.g_01502
OG0000636	Prah.g_00668	Prba.g_01500
OG0000637	Prah.g_00666	Prba.g_01498
OG0000638	Prah.g_00665	Prba.g_01497
OG0000639	Prah.g_00664	Prba.g_01496
OG0000640	Prah.g_00663	Prba.g_01495
OG0000641	Prah.g_00659	Prba.g_01491
OG0000642	Prah.g_00658	Prba.g_01490
OG0000643	Prah.g_00657	Prba.g_01489
OG0000644	Prah.g_00656	Prba.g_01488
OG0000645	Prah.g_00655	Prba.g_01487
OG0000646	Prah.g_00652	Prba.g_01485
OG0000647	Prah.g_00650	Prba.g_01484
OG0000648	Prah.g_00648	Prba.g_01482
OG0000649	Prah.g_00647	Prba.g_01481
OG0000650	Prah.g_00646	Prba.g_01480
OG0000651	Prah.g_00645	Prba.g_01479
OG0000652	Prah.g_00644	Prba.g_01478
OG0000653	Prah.g_00640	Prba.g_01476
OG0000654	Prah.g_00639	Prba.g_01475
OG0000655	Prah.g_00638	Prba.g_01474
OG0000656	Prah.g_00635	Prba.g_01471
OG0000657	Prah.g_00603	Prba.g_01463
OG0000658	Prah.g_00601	Prba.g_01462
OG0000659	Prah.g_00600	Prba.g_01461
OG0000660	Prah.g_00596	Prba.g_01457
OG0000661	Prah.g_00594	Prba.g_01455
OG0000662	Prah.g_00592	Prba.g_01453
OG0000663	Prah.g_00589	Prba.g_01451
OG0000664	Prah.g_00588	Prba.g_01450
OG0000665	Prah.g_00574	Prba.g_01446
OG0000666	Prah.g_00572	Prba.g_01445
OG0000667	Prah.g_00564	Prba.g_01441
OG0000668	Prah.g_00850	Prba.g_01411
OG0000669	Prah.g_00558	Prba.g_01404
OG0000670	Prah.g_01212	Prba.g_01402
OG0000671	Prah.g_00738	Prba.g_01400
OG0000672	Prah.g_00735	Prba.g_01397
OG0000673	Prah.g_00732	Prba.g_01394
OG0000674	Prah.g_00730	Prba.g_01392
OG0000675	Prah.g_00729	Prba.g_01391
OG0000676	Prah.g_00726	Prba.g_01389
OG0000677	Prah.g_00724	Prba.g_01388
OG0000678	Prah.g_00721	Prba.g_01386
OG0000679	Prah.g_00702	Prba.g_01382
OG0000680	Prah.g_00701	Prba.g_01381
OG0000681	Prah.g_00699	Prba.g_01379
OG0000682	Prah.g_00698	Prba.g_01378
OG0000683	Prah.g_00697	Prba.g_01377
OG0000684	Prah.g_00683	Prba.g_01375
OG0000685	Prah.g_00685	Prba.g_01373
OG0000686	Prah.g_00686	Prba.g_01372
OG0000687	Prah.g_00687	Prba.g_01371
OG0000688	Prah.g_00681	Prba.g_01368
OG0000689	Prah.g_00680	Prba.g_01367
OG0000690	Prah.g_00679	Prba.g_01366
OG0000691	Prah.g_00678	Prba.g_01365
OG0000692	Prah.g_00677	Prba.g_01363
OG0000693	Prah.g_00675	Prba.g_01362
OG0000694	Prah.g_00674	Prba.g_01361
OG0000695	Prah.g_00762	Prba.g_01359
OG0000696	Prah.g_00763	Prba.g_01358
OG0000697	Prah.g_00765	Prba.g_01357
OG0000698	Prah.g_00768	Prba.g_01354
OG0000699	Prah.g_00770	Prba.g_01353
OG0000700	Prah.g_00771	Prba.g_01352
OG0000701	Prah.g_00772	Prba.g_01351
OG0000702	Prah.g_00780	Prba.g_01349
OG0000703	Prah.g_00781	Prba.g_01348
OG0000704	Prah.g_00783	Prba.g_01347
OG0000705	Prah.g_00789	Prba.g_01343
OG0000706	Prah.g_00790	Prba.g_01342
OG0000707	Prah.g_00791	Prba.g_01341
OG0000708	Prah.g_00793	Prba.g_01340
OG0000709	Prah.g_00800	Prba.g_01336
OG0000710	Prah.g_00805	Prba.g_01333
OG0000711	Prah.g_00828	Prba.g_01316
OG0000712	Prah.g_00829	Prba.g_01314
OG0000713	Prah.g_00830	Prba.g_01313
OG0000714	Prah.g_00833	Prba.g_01312
OG0000715	Prah.g_00835	Prba.g_01310
OG0000716	Prah.g_00839	Prba.g_01308
OG0000717	Prah.g_00840	Prba.g_01307
OG0000718	Prah.g_00846	Prba.g_01295
OG0000719	Prah.g_00848	Prba.g_01293
OG0000720	Prah.g_00861	Prba.g_01284
OG0000721	Prah.g_00862	Prba.g_01282
OG0000722	Prah.g_00863	Prba.g_01281
OG0000723	Prah.g_00867	Prba.g_01278
OG0000724	Prah.g_00910	Prba.g_01269
OG0000725	Prah.g_00919	Prba.g_01263
OG0000726	Prah.g_00920	Prba.g_01262
OG0000727	Prah.g_00921	Prba.g_01261
OG0000728	Prah.g_00922	Prba.g_01259
OG0000729	Prah.g_00133	Prba.g_01214
OG0000730	Prah.g_01942	Prba.g_00749
OG0000731	Prah.g_01932	Prba.g_00745
OG0000732	Prah.g_00054	Prba.g_00735
OG0000733	Prah.g_02532	Prba.g_00096
OG0000734	Prah.g_01905	Prba.g_00079
OG0000735	Prah.g_01340	Prba.g_00077
OG0000736	Prah.g_01339	Prba.g_00076
OG0000737	Prah.g_01338	Prba.g_00075
OG0000738	Prah.g_01331	Prba.g_00071
OG0000739	Prah.g_01329	Prba.g_00070
OG0000740	Prah.g_01328	Prba.g_00069
OG0000741	Prah.g_01325	Prba.g_00068
OG0000742	Prah.g_01323	Prba.g_00065
OG0000743	Prah.g_01321	Prba.g_00063
OG0000744	Prah.g_01320	Prba.g_00062
OG0000745	Prah.g_01318	Prba.g_00060
OG0000746	Prah.g_01316	Prba.g_00058
OG0000747	Prah.g_01315	Prba.g_00057
OG0000748	Prah.g_01304	Prba.g_00054
OG0000749	Prah.g_01303	Prba.g_00053
OG0000750	Prah.g_01302	Prba.g_00052
OG0000751	Prah.g_01297	Prba.g_00050
OG0000752	Prah.g_01295	Prba.g_00048
OG0000753	Prah.g_01292	Prba.g_00045
OG0000754	Prah.g_01262	Prba.g_00042
OG0000755	Prah.g_01255	Prba.g_00039
OG0000756	Prah.g_01254	Prba.g_00038
OG0000757	Prah.g_01247	Prba.g_00032
OG0000758	Prah.g_01246	Prba.g_00031
OG0000759	Prah.g_01245	Prba.g_00030
OG0000760	Prah.g_01244	Prba.g_00029
OG0000761	Prah.g_01243	Prba.g_00028
OG0000762	Prah.g_01263	Prba.g_00027
OG0000763	Prah.g_01265	Prba.g_00025
OG0000764	Prah.g_01266	Prba.g_00024
OG0000765	Prah.g_01282	Prba.g_00015
OG0000766	Prah.g_01283	Prba.g_00014
OG0000767	Prah.g_01285	Prba.g_00012
OG0000768	Prah.g_01286	Prba.g_00011
OG0000769	Prah.g_01290	Prba.g_00009
OG0000770	Prah.g_01239	Prba.g_00007
OG0000771	Prah.g_00905	Prba.g_01084
OG0000772	Prah.g_01610	Prba.g_01167
OG0000773	Prah.g_01351	Prba.g_01183
OG0000774	Prah.g_01355	Prba.g_01185
OG0000775	Prah.g_01357	Prba.g_01187
OG0000776	Prah.g_01358	Prba.g_01188
OG0000777	Prah.g_01359	Prba.g_01189
OG0000778	Prah.g_01360	Prba.g_01190
OG0000779	Prah.g_01365	Prba.g_01194
OG0000780	Prah.g_01368	Prba.g_01195
OG0000781	Prah.g_01372	Prba.g_01198
OG0000782	Prah.g_01373	Prba.g_01199
OG0000783	Prah.g_01374	Prba.g_01200
OG0000784	Prah.g_01375	Prba.g_01201
OG0000785	Prah.g_01377	Prba.g_01203
OG0000786	Prah.g_01380	Prba.g_01205
OG0000787	Prah.g_01381	Prba.g_01206
OG0000788	Prah.g_00224	Prba.g_00209
OG0000789	Prah.g_01183	Prba.g_00206
OG0000790	Prah.g_01580	Prba.g_00191
OG0000791	Prah.g_01582	Prba.g_00189
OG0000792	Prah.g_01583	Prba.g_00188
OG0000793	Prah.g_01587	Prba.g_00185
OG0000794	Prah.g_01588	Prba.g_00184
OG0000795	Prah.g_01589	Prba.g_00183
OG0000796	Prah.g_01593	Prba.g_00179
OG0000797	Prah.g_01594	Prba.g_00178
OG0000799	Prah.g_00435	Prba.g_00115
OG0000800	Prah.g_00434	Prba.g_00114
OG0000801	Prah.g_00433	Prba.g_00113
OG0000802	Prah.g_00427	Prba.g_00111
OG0000803	Prah.g_00423	Prba.g_00109
OG0000804	Prah.g_00421	Prba.g_00108
OG0000805	Prah.g_00419	Prba.g_00106
OG0000806	Prah.g_00417	Prba.g_00720
OG0000807	Prah.g_00415	Prba.g_00719
OG0000808	Prah.g_00414	Prba.g_00718
OG0000809	Prah.g_00410	Prba.g_00715
OG0000810	Prah.g_00409	Prba.g_00714
OG0000811	Prah.g_00403	Prba.g_00710
OG0000812	Prah.g_00401	Prba.g_00708
OG0000813	Prah.g_00400	Prba.g_00707
OG0000814	Prah.g_00398	Prba.g_00705
OG0000815	Prah.g_00397	Prba.g_00704
OG0000816	Prah.g_00395	Prba.g_00702
OG0000817	Prah.g_00394	Prba.g_00701
OG0000818	Prah.g_00386	Prba.g_00696
OG0000819	Prah.g_00385	Prba.g_00695
OG0000820	Prah.g_00384	Prba.g_00694
OG0000821	Prah.g_00379	Prba.g_00690
OG0000822	Prah.g_00376	Prba.g_00689
OG0000823	Prah.g_00374	Prba.g_00688
OG0000824	Prah.g_00370	Prba.g_00685
OG0000825	Prah.g_00369	Prba.g_00684
OG0000826	Prah.g_00368	Prba.g_00683
OG0000827	Prah.g_00367	Prba.g_00682
OG0000828	Prah.g_00364	Prba.g_00679
OG0000829	Prah.g_00363	Prba.g_00678
OG0000830	Prah.g_00362	Prba.g_00677
OG0000831	Prah.g_00360	Prba.g_00350
OG0000832	Prah.g_01615	Prba.g_00344
OG0000833	Prah.g_01623	Prba.g_00336
OG0000834	Prah.g_01624	Prba.g_00335
OG0000835	Prah.g_01625	Prba.g_00334
OG0000836	Prah.g_01627	Prba.g_00333
OG0000837	Prah.g_01628	Prba.g_00332
OG0000838	Prah.g_01632	Prba.g_00330
OG0000839	Prah.g_01633	Prba.g_00329
OG0000840	Prah.g_01634	Prba.g_00328
OG0000841	Prah.g_01635	Prba.g_00327
OG0000842	Prah.g_01636	Prba.g_00326
OG0000843	Prah.g_01637	Prba.g_00325
OG0000844	Prah.g_01639	Prba.g_00324
OG0000845	Prah.g_01640	Prba.g_00323
OG0000846	Prah.g_01641	Prba.g_00322
OG0000847	Prah.g_01642	Prba.g_00321
OG0000848	Prah.g_01643	Prba.g_00320
OG0000849	Prah.g_01644	Prba.g_00319
OG0000850	Prah.g_01645	Prba.g_00317
OG0000851	Prah.g_01648	Prba.g_00316
OG0000852	Prah.g_01649	Prba.g_00315
OG0000853	Prah.g_01653	Prba.g_00311
OG0000854	Prah.g_01655	Prba.g_00309
OG0000855	Prah.g_01656	Prba.g_00308
OG0000856	Prah.g_00515	Prba.g_00293
OG0000857	Prah.g_00651	Prba.g_00266
OG0000858	Prah.g_01667	Prba.g_00232
OG0000859	Prah.g_01668	Prba.g_00231
OG0000860	Prah.g_01678	Prba.g_00618
OG0000861	Prah.g_01679	Prba.g_00617
OG0000862	Prah.g_01681	Prba.g_00616
OG0000863	Prah.g_01685	Prba.g_00614
OG0000864	Prah.g_01687	Prba.g_00613
OG0000865	Prah.g_01688	Prba.g_00612
OG0000866	Prah.g_01689	Prba.g_00611
OG0000867	Prah.g_01690	Prba.g_00610
OG0000868	Prah.g_01692	Prba.g_00609
OG0000869	Prah.g_01695	Prba.g_00605
OG0000870	Prah.g_01700	Prba.g_00600
OG0000871	Prah.g_01701	Prba.g_00599
OG0000872	Prah.g_01703	Prba.g_00598
OG0000873	Prah.g_01707	Prba.g_00595
OG0000874	Prah.g_01711	Prba.g_00592
OG0000875	Prah.g_01713	Prba.g_00591
OG0000876	Prah.g_01714	Prba.g_00590
OG0000877	Prah.g_01717	Prba.g_00588
OG0000878	Prah.g_01718	Prba.g_00587
OG0000879	Prah.g_01719	Prba.g_00586
OG0000880	Prah.g_01720	Prba.g_00585
OG0000881	Prah.g_01728	Prba.g_00581
OG0000882	Prah.g_01733	Prba.g_00576
OG0000883	Prah.g_01736	Prba.g_00574
OG0000884	Prah.g_01738	Prba.g_00573
OG0000885	Prah.g_01739	Prba.g_00572
OG0000886	Prah.g_01740	Prba.g_00571
OG0000887	Prah.g_01741	Prba.g_00570
OG0000888	Prah.g_01743	Prba.g_00568
OG0000889	Prah.g_01745	Prba.g_00566
OG0000890	Prah.g_01759	Prba.g_00565
OG0000891	Prah.g_01760	Prba.g_00564
OG0000892	Prah.g_01762	Prba.g_00352
OG0000893	Prah.g_02073	Prba.g_00357
OG0000894	Prah.g_02070	Prba.g_00359
OG0000895	Prah.g_02066	Prba.g_00362
OG0000896	Prah.g_02065	Prba.g_00363
OG0000897	Prah.g_02063	Prba.g_00365
OG0000898	Prah.g_02062	Prba.g_00366
OG0000899	Prah.g_02061	Prba.g_00367
OG0000900	Prah.g_02060	Prba.g_00368
OG0000901	Prah.g_02056	Prba.g_00371
OG0000902	Prah.g_02054	Prba.g_00373
OG0000903	Prah.g_02041	Prba.g_00376
OG0000904	Prah.g_02046	Prba.g_00378
OG0000905	Prah.g_02048	Prba.g_00383
OG0000906	Prah.g_02050	Prba.g_00384
OG0000907	Prah.g_02039	Prba.g_00387
OG0000908	Prah.g_02036	Prba.g_00390
OG0000909	Prah.g_02035	Prba.g_00391
OG0000910	Prah.g_02034	Prba.g_00392
OG0000911	Prah.g_02032	Prba.g_00394
OG0000912	Prah.g_02031	Prba.g_00395
OG0000913	Prah.g_02030	Prba.g_00396
OG0000914	Prah.g_02029	Prba.g_00397
OG0000915	Prah.g_02028	Prba.g_00398
OG0000916	Prah.g_02027	Prba.g_00399
OG0000917	Prah.g_02026	Prba.g_00400
OG0000918	Prah.g_02025	Prba.g_00401
OG0000919	Prah.g_02024	Prba.g_00402
OG0000920	Prah.g_02023	Prba.g_00403
OG0000921	Prah.g_02022	Prba.g_00404
OG0000922	Prah.g_02021	Prba.g_00405
OG0000923	Prah.g_02017	Prba.g_00409
OG0000924	Prah.g_02016	Prba.g_00410
OG0000925	Prah.g_02015	Prba.g_00411
OG0000926	Prah.g_02014	Prba.g_00412
OG0000927	Prah.g_02012	Prba.g_00414
OG0000928	Prah.g_02011	Prba.g_00415
OG0000929	Prah.g_02010	Prba.g_00416
OG0000930	Prah.g_02009	Prba.g_00417
OG0000931	Prah.g_02008	Prba.g_00418
OG0000932	Prah.g_02007	Prba.g_00419
OG0000933	Prah.g_02002	Prba.g_00423
OG0000934	Prah.g_02000	Prba.g_00425
OG0000935	Prah.g_01999	Prba.g_00426
OG0000936	Prah.g_01998	Prba.g_00427
OG0000937	Prah.g_01997	Prba.g_00428
OG0000938	Prah.g_01994	Prba.g_00430
OG0000939	Prah.g_01993	Prba.g_00431
OG0000940	Prah.g_01985	Prba.g_00438
OG0000941	Prah.g_01983	Prba.g_01049
OG0000942	Prah.g_01981	Prba.g_01051
OG0000943	Prah.g_01980	Prba.g_01052
OG0000944	Prah.g_01978	Prba.g_01053
OG0000945	Prah.g_01977	Prba.g_01054
OG0000946	Prah.g_01966	Prba.g_01059
OG0000947	Prah.g_01963	Prba.g_01061
OG0000948	Prah.g_01962	Prba.g_01062
OG0000949	Prah.g_01958	Prba.g_01065
OG0000950	Prah.g_02231	Prba.g_01070
OG0000951	Prah.g_02236	Prba.g_01074
OG0000952	Prah.g_02241	Prba.g_01078
OG0000953	Prah.g_02245	Prba.g_00753
OG0000954	Prah.g_00167	Prba.g_00757
OG0000955	Prah.g_00166	Prba.g_00758
OG0000956	Prah.g_00164	Prba.g_00760
OG0000957	Prah.g_00152	Prba.g_00766
OG0000958	Prah.g_00151	Prba.g_00767
OG0000959	Prah.g_00146	Prba.g_00771
OG0000960	Prah.g_00145	Prba.g_00772
OG0000961	Prah.g_00136	Prba.g_00774
OG0000962	Prah.g_00134	Prba.g_00776
OG0000963	Prah.g_00129	Prba.g_00780
OG0000964	Prah.g_00128	Prba.g_00781
OG0000965	Prah.g_00127	Prba.g_00782
OG0000966	Prah.g_00086	Prba.g_00789
OG0000967	Prah.g_00079	Prba.g_00794
OG0000968	Prah.g_00076	Prba.g_00796
OG0000969	Prah.g_00074	Prba.g_00797
OG0000970	Prah.g_00073	Prba.g_00798
OG0000971	Prah.g_00071	Prba.g_00799
OG0000972	Prah.g_00070	Prba.g_00800
OG0000973	Prah.g_00068	Prba.g_00801
OG0000974	Prah.g_00067	Prba.g_00802
OG0000975	Prah.g_00066	Prba.g_00803
OG0000976	Prah.g_00065	Prba.g_00804
OG0000977	Prah.g_00063	Prba.g_00805
OG0000978	Prah.g_00062	Prba.g_00806
OG0000979	Prah.g_00059	Prba.g_00809
OG0000980	Prah.g_00055	Prba.g_00811
OG0000981	Prah.g_00052	Prba.g_00813
OG0000982	Prah.g_02491	Prba.g_00815
OG0000983	Prah.g_02492	Prba.g_00816
OG0000984	Prah.g_02493	Prba.g_00817
OG0000985	Prah.g_02497	Prba.g_00820
OG0000986	Prah.g_02499	Prba.g_00822
OG0000987	Prah.g_02501	Prba.g_00823
OG0000988	Prah.g_02505	Prba.g_00826
OG0000989	Prah.g_02513	Prba.g_00830
OG0000990	Prah.g_02536	Prba.g_00833
OG0000991	Prah.g_02540	Prba.g_00834
OG0000992	Prah.g_02543	Prba.g_00836
OG0000993	Prah.g_02544	Prba.g_00837
OG0000994	Prah.g_02547	Prba.g_00838
OG0000995	Prah.g_02552	Prba.g_00842
OG0000996	Prah.g_02565	Prba.g_00843
OG0000997	Prah.g_02574	Prba.g_00844
OG0000998	Prah.g_02576	Prba.g_00846
OG0000999	Prah.g_02577	Prba.g_00847
OG0001000	Prah.g_02580	Prba.g_01778
OG0001001	Prah.g_02584	Prba.g_01780
OG0001002	Prah.g_02591	Prba.g_01784
OG0001003	Prah.g_02593	Prba.g_01785
OG0001004	Prah.g_02594	Prba.g_01786
OG0001005	Prah.g_02596	Prba.g_01787
OG0001006	Prah.g_02602	Prba.g_01791
OG0001007	Prah.g_02604	Prba.g_01793
OG0001008	Prah.g_00231	Prba.g_01024
OG0001009	Prah.g_00033	Prba.g_01820
OG0001010	Prah.g_00034	Prba.g_01821
OG0001011	Prah.g_00036	Prba.g_01822
OG0001012	Prah.g_02488	Prba.g_01837
OG0001013	Prah.g_02466	Prba.g_01842
OG0001014	Prah.g_02454	Prba.g_01845
OG0001015	Prah.g_02453	Prba.g_01846
OG0001016	Prah.g_01843	Prba.g_01861
OG0001017	Prah.g_01849	Prba.g_01865
OG0001018	Prah.g_01851	Prba.g_01868
OG0001019	Prah.g_01867	Prba.g_01877
OG0001020	Prah.g_01873	Prba.g_01878
OG0001021	Prah.g_01877	Prba.g_01879
OG0001022	Prah.g_01882	Prba.g_01882
OG0001023	Prah.g_01883	Prba.g_01883
OG0001024	Prah.g_01887	Prba.g_01886
OG0001025	Prah.g_01894	Prba.g_01892
OG0001026	Prah.g_01908	Prba.g_01899
OG0001027	Prah.g_00195	Prba.g_01900
OG0001028	Prah.g_00193	Prba.g_01902
OG0001029	Prah.g_00191	Prba.g_01903
OG0001030	Prah.g_02257	Prba.g_01918
OG0001031	Prah.g_02336	Prba.g_00642
OG0001032	Prah.g_02339	Prba.g_00643
OG0001033	Prah.g_02372	Prba.g_00664
OG0001034	Prah.g_01779	Prba.g_00455
OG0001035	Prah.g_02099	Prba.g_00473
OG0001036	Prah.g_02103	Prba.g_00477
OG0001037	Prah.g_02105	Prba.g_00478
OG0001038	Prah.g_02132	Prba.g_00495
OG0001039	Prah.g_02135	Prba.g_00498
OG0001040	Prah.g_02138	Prba.g_00500
OG0001041	Prah.g_02143	Prba.g_00504
OG0001042	Prah.g_02168	Prba.g_00520
OG0001043	Prah.g_02170	Prba.g_00521
OG0001044	Prah.g_01941	Prba.g_00549
OG0001045	Prah.g_01929	Prba.g_00558
OG0001046	Prah.g_01661	Prba.g_00873
OG0001047	Prah.g_00233	Prba.g_01022
OG0001048	Prah.g_00234	Prba.g_01021
OG0001049	Prah.g_00237	Prba.g_01019
OG0001050	Prah.g_00238	Prba.g_01018
OG0001051	Prah.g_00239	Prba.g_01017
OG0001052	Prah.g_00308	Prba.g_00990
OG0001053	Prah.g_01563	Prba.g_00978
OG0001054	Prah.g_01545	Prba.g_00963
OG0001055	Prah.g_01524	Prba.g_00944
OG0001056	Prah.g_01496	Prba.g_00925
OG0001057	Prah.g_01482	Prba.g_01774
OG0001058	Prah.g_01468	Prba.g_01766
OG0001059	Prah.g_01464	Prba.g_01762
OG0001060	Prah.g_01458	Prba.g_01755
OG0001061	Prah.g_01440	Prba.g_01742
OG0001062	Prah.g_01438	Prba.g_01740
OG0001063	Prah.g_01434	Prba.g_01738
OG0001064	Prah.g_01433	Prba.g_01737
OG0001065	Prah.g_01432	Prba.g_01736
OG0001066	Prah.g_01431	Prba.g_01735
OG0001067	Prah.g_01430	Prba.g_01734
OG0001068	Prah.g_01429	Prba.g_01733
OG0001069	Prah.g_01428	Prba.g_01732
OG0001070	Prah.g_01424	Prba.g_01729
OG0001071	Prah.g_01423	Prba.g_01728
OG0001072	Prah.g_01418	Prba.g_01727
OG0001073	Prah.g_01399	Prba.g_01713
OG0001074	Prah.g_00532	Prba.g_01702
OG0001075	Prah.g_00531	Prba.g_01701
OG0001076	Prah.g_00523	Prba.g_01693
OG0001077	Prah.g_00513	Prba.g_01689
OG0001078	Prah.g_00500	Prba.g_01681
OG0001079	Prah.g_00482	Prba.g_01670
OG0001080	Prah.g_00472	Prba.g_01664
OG0001081	Prah.g_00465	Prba.g_01662
OG0001082	Prah.g_00464	Prba.g_01661
OG0001083	Prah.g_00456	Prba.g_01656
OG0001084	Prah.g_00455	Prba.g_01655
OG0001085	Prah.g_00444	Prba.g_01647
OG0001086	Prah.g_00442	Prba.g_01646
OG0001087	Prah.g_00968	Prba.g_01629
OG0001088	Prah.g_00972	Prba.g_01628
OG0001089	Prah.g_01025	Prba.g_01620
OG0001090	Prah.g_00886	Prba.g_01593
OG0001091	Prah.g_00884	Prba.g_01591
OG0001092	Prah.g_00882	Prba.g_01590
OG0001093	Prah.g_00878	Prba.g_01585
OG0001094	Prah.g_00673	Prba.g_01505
OG0001095	Prah.g_00654	Prba.g_01486
OG0001096	Prah.g_00637	Prba.g_01473
OG0001097	Prah.g_00593	Prba.g_01454
OG0001098	Prah.g_00743	Prba.g_01439
OG0001099	Prah.g_00192	Prba.g_01407
OG0001100	Prah.g_00740	Prba.g_01403
OG0001101	Prah.g_00739	Prba.g_01401
OG0001102	Prah.g_00736	Prba.g_01398
OG0001103	Prah.g_00734	Prba.g_01396
OG0001104	Prah.g_00684	Prba.g_01374
OG0001105	Prah.g_00689	Prba.g_01370
OG0001106	Prah.g_00784	Prba.g_01346
OG0001107	Prah.g_00794	Prba.g_01339
OG0001108	Prah.g_00801	Prba.g_01335
OG0001109	Prah.g_00803	Prba.g_01334
OG0001110	Prah.g_00806	Prba.g_01332
OG0001111	Prah.g_00808	Prba.g_01331
OG0001112	Prah.g_00810	Prba.g_01330
OG0001113	Prah.g_00811	Prba.g_01329
OG0001114	Prah.g_00812	Prba.g_01328
OG0001115	Prah.g_00814	Prba.g_01326
OG0001116	Prah.g_00815	Prba.g_01325
OG0001117	Prah.g_00816	Prba.g_01324
OG0001118	Prah.g_00817	Prba.g_01323
OG0001119	Prah.g_00818	Prba.g_01322
OG0001120	Prah.g_00821	Prba.g_01320
OG0001122	Prah.g_00849	Prba.g_01292
OG0001123	Prah.g_00856	Prba.g_01288
OG0001124	Prah.g_00858	Prba.g_01286
OG0001125	Prah.g_00860	Prba.g_01285
OG0001126	Prah.g_00903	Prba.g_01275
OG0001127	Prah.g_00904	Prba.g_01274
OG0001128	Prah.g_00907	Prba.g_01272
OG0001129	Prah.g_00908	Prba.g_01271
OG0001130	Prah.g_00909	Prba.g_01270
OG0001131	Prah.g_00893	Prba.g_01234
OG0001132	Prah.g_00539	Prba.g_01225
OG0001133	Prah.g_00521	Prba.g_00729
OG0001134	Prah.g_02524	Prba.g_00097
OG0001136	Prah.g_01324	Prba.g_00067
OG0001137	Prah.g_01305	Prba.g_00055
OG0001138	Prah.g_01253	Prba.g_00037
OG0001139	Prah.g_01251	Prba.g_00036
OG0001140	Prah.g_01250	Prba.g_00035
OG0001141	Prah.g_01249	Prba.g_00034
OG0001142	Prah.g_01248	Prba.g_00033
OG0001143	Prah.g_01264	Prba.g_00026
OG0001144	Prah.g_01273	Prba.g_00021
OG0001145	Prah.g_01353	Prba.g_01184
OG0001146	Prah.g_01369	Prba.g_01196
OG0001147	Prah.g_00323	Prba.g_00210
OG0001148	Prah.g_01577	Prba.g_00194
OG0001149	Prah.g_01578	Prba.g_00193
OG0001150	Prah.g_01579	Prba.g_00192
OG0001151	Prah.g_01591	Prba.g_00181
OG0001152	Prah.g_01592	Prba.g_00180
OG0001153	Prah.g_00366	Prba.g_00681
OG0001154	Prah.g_00365	Prba.g_00680
OG0001155	Prah.g_01617	Prba.g_00343
OG0001156	Prah.g_01620	Prba.g_00340
OG0001157	Prah.g_00538	Prba.g_00339
OG0001158	Prah.g_01621	Prba.g_00338
OG0001159	Prah.g_01622	Prba.g_00337
OG0001160	Prah.g_01651	Prba.g_00313
OG0001161	Prah.g_00541	Prba.g_00300
OG0001162	Prah.g_01050	Prba.g_00289
OG0001163	Prah.g_01665	Prba.g_00234
OG0001164	Prah.g_01670	Prba.g_00230
OG0001165	Prah.g_01673	Prba.g_00227
OG0001166	Prah.g_01699	Prba.g_00601
OG0001167	Prah.g_01725	Prba.g_00584
OG0001168	Prah.g_01727	Prba.g_00582
OG0001169	Prah.g_01729	Prba.g_00580
OG0001170	Prah.g_01731	Prba.g_00578
OG0001171	Prah.g_01742	Prba.g_00569
OG0001172	Prah.g_02068	Prba.g_00360
OG0001173	Prah.g_02067	Prba.g_00361
OG0001174	Prah.g_02059	Prba.g_00369
