Orthogroup	Prah	Syat
OG0000599	Prah.g_00485	Syat.g_00381
OG0000600	Prah.g_00484	Syat.g_00380
OG0000601	Prah.g_00483	Syat.g_00379
OG0000602	Prah.g_00478	Syat.g_00375
OG0000603	Prah.g_00477	Syat.g_00374
OG0000604	Prah.g_00476	Syat.g_00372
OG0000605	Prah.g_00474	Syat.g_00370
OG0000606	Prah.g_00466	Syat.g_00367
OG0000607	Prah.g_00463	Syat.g_00364
OG0000608	Prah.g_00462	Syat.g_00363
OG0000609	Prah.g_00460	Syat.g_00344
OG0000610	Prah.g_00452	Syat.g_00399
OG0000611	Prah.g_00449	Syat.g_00402
OG0000612	Prah.g_00448	Syat.g_00403
OG0000613	Prah.g_02193	Syat.g_02129
OG0000614	Prah.g_00985	Syat.g_01084
OG0000615	Prah.g_00706	Syat.g_00442
OG0000616	Prah.g_02588	Syat.g_02397
OG0000617	Prah.g_00881	Syat.g_00665
OG0000618	Prah.g_00880	Syat.g_00666
OG0000619	Prah.g_00879	Syat.g_00667
OG0000620	Prah.g_00875	Syat.g_02591
OG0000621	Prah.g_00874	Syat.g_02590
OG0000622	Prah.g_00873	Syat.g_02572
OG0000623	Prah.g_00872	Syat.g_00672
OG0000624	Prah.g_00871	Syat.g_00673
OG0000625	Prah.g_00870	Syat.g_00674
OG0000626	Prah.g_00869	Syat.g_00675
OG0000627	Prah.g_00746	Syat.g_00641
OG0000628	Prah.g_00747	Syat.g_00640
OG0000629	Prah.g_00750	Syat.g_00637
OG0000630	Prah.g_00754	Syat.g_00631
OG0000631	Prah.g_00758	Syat.g_00624
OG0000632	Prah.g_00759	Syat.g_00623
OG0000633	Prah.g_00760	Syat.g_00622
OG0000634	Prah.g_00671	Syat.g_00475
OG0000635	Prah.g_00670	Syat.g_00476
OG0000636	Prah.g_00668	Syat.g_00478
OG0000637	Prah.g_00666	Syat.g_00480
OG0000638	Prah.g_00665	Syat.g_00481
OG0000639	Prah.g_00664	Syat.g_00482
OG0000640	Prah.g_00663	Syat.g_00483
OG0000641	Prah.g_00659	Syat.g_00488
OG0000642	Prah.g_00658	Syat.g_00489
OG0000643	Prah.g_00657	Syat.g_00494
OG0000644	Prah.g_00656	Syat.g_00495
OG0000645	Prah.g_00655	Syat.g_00496
OG0000646	Prah.g_00652	Syat.g_00499
OG0000647	Prah.g_00650	Syat.g_00501
OG0000648	Prah.g_00648	Syat.g_00504
OG0000649	Prah.g_00647	Syat.g_00505
OG0000650	Prah.g_00646	Syat.g_00506
OG0000651	Prah.g_00645	Syat.g_00507
OG0000652	Prah.g_00644	Syat.g_00508
OG0000653	Prah.g_00640	Syat.g_00510
OG0000654	Prah.g_00639	Syat.g_00514
OG0000655	Prah.g_00638	Syat.g_00515
OG0000656	Prah.g_00635	Syat.g_00518
OG0000657	Prah.g_00603	Syat.g_00720
OG0000658	Prah.g_00601	Syat.g_00723
OG0000659	Prah.g_00600	Syat.g_00724
OG0000660	Prah.g_00596	Syat.g_00740
OG0000661	Prah.g_00594	Syat.g_00742
OG0000662	Prah.g_00592	Syat.g_00746
OG0000663	Prah.g_00589	Syat.g_00749
OG0000664	Prah.g_00588	Syat.g_00752
OG0000665	Prah.g_00574	Syat.g_03302
OG0000666	Prah.g_00572	Syat.g_01415
OG0000667	Prah.g_00564	Syat.g_00958, Syat.g_03278
OG0000668	Prah.g_00850	Syat.g_00710
OG0000669	Prah.g_00558	Syat.g_00416
OG0000670	Prah.g_01212	Syat.g_00419
OG0000671	Prah.g_00738	Syat.g_00421
OG0000672	Prah.g_00735	Syat.g_00424
OG0000673	Prah.g_00732	Syat.g_00430
OG0000674	Prah.g_00730	Syat.g_00432
OG0000675	Prah.g_00729	Syat.g_00433
OG0000676	Prah.g_00726	Syat.g_00436
OG0000677	Prah.g_00724	Syat.g_00437
OG0000678	Prah.g_00721	Syat.g_00439
OG0000679	Prah.g_00702	Syat.g_00448
OG0000680	Prah.g_00701	Syat.g_00449
OG0000681	Prah.g_00699	Syat.g_00452
OG0000682	Prah.g_00698	Syat.g_00453
OG0000683	Prah.g_00697	Syat.g_00454
OG0000684	Prah.g_00683	Syat.g_00457
OG0000685	Prah.g_00685	Syat.g_02571
OG0000686	Prah.g_00686	Syat.g_00459
OG0000687	Prah.g_00687	Syat.g_00460
OG0000688	Prah.g_00681	Syat.g_00463
OG0000689	Prah.g_00680	Syat.g_00465
OG0000690	Prah.g_00679	Syat.g_00466
OG0000691	Prah.g_00678	Syat.g_00467
OG0000692	Prah.g_00677	Syat.g_00469
OG0000693	Prah.g_00675	Syat.g_00471
OG0000694	Prah.g_00674	Syat.g_00472
OG0000695	Prah.g_00762	Syat.g_00619
OG0000696	Prah.g_00763	Syat.g_00618
OG0000697	Prah.g_00765	Syat.g_00616
OG0000698	Prah.g_00768	Syat.g_00613
OG0000699	Prah.g_00770	Syat.g_00611
OG0000700	Prah.g_00771	Syat.g_00610
OG0000701	Prah.g_00772	Syat.g_00609
OG0000702	Prah.g_00780	Syat.g_00606
OG0000703	Prah.g_00781	Syat.g_00601
OG0000704	Prah.g_00783	Syat.g_00599
OG0000705	Prah.g_00789	Syat.g_00592
OG0000706	Prah.g_00790	Syat.g_00591
OG0000707	Prah.g_00791	Syat.g_00590
OG0000708	Prah.g_00793	Syat.g_00587
OG0000709	Prah.g_00800	Syat.g_00573
OG0000710	Prah.g_00805	Syat.g_00567
OG0000711	Prah.g_00828	Syat.g_00539
OG0000712	Prah.g_00829	Syat.g_00537
OG0000713	Prah.g_00830	Syat.g_00536
OG0000714	Prah.g_00833	Syat.g_00532
OG0000715	Prah.g_00835	Syat.g_00530
OG0000716	Prah.g_00839	Syat.g_00527
OG0000717	Prah.g_00840	Syat.g_00526
OG0000718	Prah.g_00846	Syat.g_00522
OG0000719	Prah.g_00848	Syat.g_00712
OG0000720	Prah.g_00861	Syat.g_00699
OG0000721	Prah.g_00862	Syat.g_00697
OG0000722	Prah.g_00863	Syat.g_00696
OG0000723	Prah.g_00867	Syat.g_00686
OG0000724	Prah.g_00910	Syat.g_00782
OG0000725	Prah.g_00919	Syat.g_00810
OG0000726	Prah.g_00920	Syat.g_00811
OG0000727	Prah.g_00921	Syat.g_00812
OG0000728	Prah.g_00922	Syat.g_00814
OG0000729	Prah.g_00133	Syat.g_02224
OG0000730	Prah.g_01942	Syat.g_01617
OG0000731	Prah.g_01932	Syat.g_01605
OG0000732	Prah.g_00054	Syat.g_02290
OG0000733	Prah.g_02532	Syat.g_03285
OG0000734	Prah.g_01905	Syat.g_01579
OG0000735	Prah.g_01340	Syat.g_03235
OG0000736	Prah.g_01339	Syat.g_03236
OG0000737	Prah.g_01338	Syat.g_03237
OG0000738	Prah.g_01331	Syat.g_03251
OG0000739	Prah.g_01329	Syat.g_03252
OG0000740	Prah.g_01328	Syat.g_03253
OG0000741	Prah.g_01325	Syat.g_03256
OG0000742	Prah.g_01323	Syat.g_03259
OG0000743	Prah.g_01321	Syat.g_03262
OG0000744	Prah.g_01320	Syat.g_03263
OG0000745	Prah.g_01318	Syat.g_03266
OG0000746	Prah.g_01316	Syat.g_00314
OG0000747	Prah.g_01315	Syat.g_00313
OG0000748	Prah.g_01304	Syat.g_00305
OG0000749	Prah.g_01303	Syat.g_00303
OG0000750	Prah.g_01302	Syat.g_00302
OG0000751	Prah.g_01297	Syat.g_00296
OG0000752	Prah.g_01295	Syat.g_00294
OG0000753	Prah.g_01292	Syat.g_00291
OG0000754	Prah.g_01262	Syat.g_00250
OG0000755	Prah.g_01255	Syat.g_00217
OG0000756	Prah.g_01254	Syat.g_00216
OG0000757	Prah.g_01247	Syat.g_00205
OG0000758	Prah.g_01246	Syat.g_00204
OG0000759	Prah.g_01245	Syat.g_00203
OG0000760	Prah.g_01244	Syat.g_00202
OG0000761	Prah.g_01243	Syat.g_00201
OG0000762	Prah.g_01263	Syat.g_00199
OG0000763	Prah.g_01265	Syat.g_00924
OG0000764	Prah.g_01266	Syat.g_00923
OG0000765	Prah.g_01282	Syat.g_00897
OG0000766	Prah.g_01283	Syat.g_00896
OG0000767	Prah.g_01285	Syat.g_00894
OG0000768	Prah.g_01286	Syat.g_00893
OG0000769	Prah.g_01290	Syat.g_00891
OG0000770	Prah.g_01239	Syat.g_00886
OG0000771	Prah.g_00905	Syat.g_00788
OG0000772	Prah.g_01610	Syat.g_01768
OG0000773	Prah.g_01351	Syat.g_01114
OG0000774	Prah.g_01355	Syat.g_01146
OG0000775	Prah.g_01357	Syat.g_01148
OG0000776	Prah.g_01358	Syat.g_01149
OG0000777	Prah.g_01359	Syat.g_01150
OG0000778	Prah.g_01360	Syat.g_01151
OG0000779	Prah.g_01365	Syat.g_01154
OG0000780	Prah.g_01368	Syat.g_01157
OG0000781	Prah.g_01372	Syat.g_01161
OG0000782	Prah.g_01373	Syat.g_01162
OG0000783	Prah.g_01374	Syat.g_01163
OG0000784	Prah.g_01375	Syat.g_01164
OG0000785	Prah.g_01377	Syat.g_01166
OG0000786	Prah.g_01380	Syat.g_01170
OG0000787	Prah.g_01381	Syat.g_01171
OG0000788	Prah.g_00224	Syat.g_00087
OG0000789	Prah.g_01183	Syat.g_00845
OG0000790	Prah.g_01580	Syat.g_01300
OG0000791	Prah.g_01582	Syat.g_01302
OG0000792	Prah.g_01583	Syat.g_01303
OG0000793	Prah.g_01587	Syat.g_01412
OG0000794	Prah.g_01588	Syat.g_01414
OG0000795	Prah.g_01589	Syat.g_01416
OG0000796	Prah.g_01593	Syat.g_01422
OG0000797	Prah.g_01594	Syat.g_01423
OG0000798	Prah.g_02131	Syat.g_02057
OG0000799	Prah.g_00435	Syat.g_01256
OG0000800	Prah.g_00434	Syat.g_01255
OG0000801	Prah.g_00433	Syat.g_01253
OG0000802	Prah.g_00427	Syat.g_01245
OG0000803	Prah.g_00423	Syat.g_01241
OG0000804	Prah.g_00421	Syat.g_01238
OG0000805	Prah.g_00419	Syat.g_01236
OG0000806	Prah.g_00417	Syat.g_01234
OG0000807	Prah.g_00415	Syat.g_01233
OG0000808	Prah.g_00414	Syat.g_01232
OG0000809	Prah.g_00410	Syat.g_01229
OG0000810	Prah.g_00409	Syat.g_01228
OG0000811	Prah.g_00403	Syat.g_01186
OG0000812	Prah.g_00401	Syat.g_01182
OG0000813	Prah.g_00400	Syat.g_01181
OG0000814	Prah.g_00398	Syat.g_01179
OG0000815	Prah.g_00397	Syat.g_01177
OG0000816	Prah.g_00395	Syat.g_01175
OG0000817	Prah.g_00394	Syat.g_01279
OG0000818	Prah.g_00386	Syat.g_01325
OG0000819	Prah.g_00385	Syat.g_01326
OG0000820	Prah.g_00384	Syat.g_01327
OG0000821	Prah.g_00379	Syat.g_01333
OG0000822	Prah.g_00376	Syat.g_01335
OG0000823	Prah.g_00374	Syat.g_01336
OG0000824	Prah.g_00370	Syat.g_01342
OG0000825	Prah.g_00369	Syat.g_01343
OG0000826	Prah.g_00368	Syat.g_01344
OG0000827	Prah.g_00367	Syat.g_01345
OG0000828	Prah.g_00364	Syat.g_01348
OG0000829	Prah.g_00363	Syat.g_01349
OG0000830	Prah.g_00362	Syat.g_01350
OG0000831	Prah.g_00360	Syat.g_01353
OG0000832	Prah.g_01615	Syat.g_02982
OG0000833	Prah.g_01623	Syat.g_03072
OG0000834	Prah.g_01624	Syat.g_03073
OG0000835	Prah.g_01625	Syat.g_03075
OG0000836	Prah.g_01627	Syat.g_03078
OG0000837	Prah.g_01628	Syat.g_03079
OG0000838	Prah.g_01632	Syat.g_03083
OG0000839	Prah.g_01633	Syat.g_03084
OG0000840	Prah.g_01634	Syat.g_03085
OG0000841	Prah.g_01635	Syat.g_03086
OG0000842	Prah.g_01636	Syat.g_03087
OG0000843	Prah.g_01637	Syat.g_03088
OG0000844	Prah.g_01639	Syat.g_03090
OG0000845	Prah.g_01640	Syat.g_03091
OG0000846	Prah.g_01641	Syat.g_03092
OG0000847	Prah.g_01642	Syat.g_03093
OG0000848	Prah.g_01643	Syat.g_03095
OG0000849	Prah.g_01644	Syat.g_03096
OG0000850	Prah.g_01645	Syat.g_03098
OG0000851	Prah.g_01648	Syat.g_03101
OG0000852	Prah.g_01649	Syat.g_03102
OG0000853	Prah.g_01653	Syat.g_03106
OG0000854	Prah.g_01655	Syat.g_03108
OG0000855	Prah.g_01656	Syat.g_03109
OG0000856	Prah.g_00515	Syat.g_03305
OG0000857	Prah.g_00651	Syat.g_00500
OG0000858	Prah.g_01667	Syat.g_03114
OG0000859	Prah.g_01668	Syat.g_03115
OG0000860	Prah.g_01678	Syat.g_03126
OG0000861	Prah.g_01679	Syat.g_03127
OG0000862	Prah.g_01681	Syat.g_03136
OG0000863	Prah.g_01685	Syat.g_03138
OG0000864	Prah.g_01687	Syat.g_03139
OG0000865	Prah.g_01688	Syat.g_03140
OG0000866	Prah.g_01689	Syat.g_03141
OG0000867	Prah.g_01690	Syat.g_03142
OG0000868	Prah.g_01692	Syat.g_03067
OG0000869	Prah.g_01695	Syat.g_03054
OG0000870	Prah.g_01700	Syat.g_03049
OG0000871	Prah.g_01701	Syat.g_03048
OG0000872	Prah.g_01703	Syat.g_03042
OG0000873	Prah.g_01707	Syat.g_03039
OG0000874	Prah.g_01711	Syat.g_03037
OG0000875	Prah.g_01713	Syat.g_03035
OG0000876	Prah.g_01714	Syat.g_00745
OG0000877	Prah.g_01717	Syat.g_03024
OG0000878	Prah.g_01718	Syat.g_03023
OG0000879	Prah.g_01719	Syat.g_03022
OG0000880	Prah.g_01720	Syat.g_03021
OG0000881	Prah.g_01728	Syat.g_03016
OG0000882	Prah.g_01733	Syat.g_03011
OG0000883	Prah.g_01736	Syat.g_03007
OG0000884	Prah.g_01738	Syat.g_03005
OG0000885	Prah.g_01739	Syat.g_03004
OG0000886	Prah.g_01740	Syat.g_03003
OG0000887	Prah.g_01741	Syat.g_03002
OG0000888	Prah.g_01743	Syat.g_03000
OG0000889	Prah.g_01745	Syat.g_02997
OG0000890	Prah.g_01759	Syat.g_02994
OG0000891	Prah.g_01760	Syat.g_02993
OG0000892	Prah.g_01762	Syat.g_02992
OG0000893	Prah.g_02073	Syat.g_01864
OG0000894	Prah.g_02070	Syat.g_01860
OG0000895	Prah.g_02066	Syat.g_01856
OG0000896	Prah.g_02065	Syat.g_01855
OG0000897	Prah.g_02063	Syat.g_01853
OG0000898	Prah.g_02062	Syat.g_01852
OG0000899	Prah.g_02061	Syat.g_01851
OG0000900	Prah.g_02060	Syat.g_01850
OG0000901	Prah.g_02056	Syat.g_01845
OG0000902	Prah.g_02054	Syat.g_01843
OG0000903	Prah.g_02041	Syat.g_01830
OG0000904	Prah.g_02046	Syat.g_01834
OG0000905	Prah.g_02048	Syat.g_01839
OG0000906	Prah.g_02050	Syat.g_01841
OG0000907	Prah.g_02039	Syat.g_01828
OG0000908	Prah.g_02036	Syat.g_01825
OG0000909	Prah.g_02035	Syat.g_01824
OG0000910	Prah.g_02034	Syat.g_01823
OG0000911	Prah.g_02032	Syat.g_01821
OG0000912	Prah.g_02031	Syat.g_01820
OG0000913	Prah.g_02030	Syat.g_01819
OG0000914	Prah.g_02029	Syat.g_01818
OG0000915	Prah.g_02028	Syat.g_01816
OG0000916	Prah.g_02027	Syat.g_01815
OG0000917	Prah.g_02026	Syat.g_01814
OG0000918	Prah.g_02025	Syat.g_01813
OG0000919	Prah.g_02024	Syat.g_01812
OG0000920	Prah.g_02023	Syat.g_01811
OG0000921	Prah.g_02022	Syat.g_01810
OG0000922	Prah.g_02021	Syat.g_01809
OG0000923	Prah.g_02017	Syat.g_01805
OG0000924	Prah.g_02016	Syat.g_01804
OG0000925	Prah.g_02015	Syat.g_01803
OG0000926	Prah.g_02014	Syat.g_01802
OG0000927	Prah.g_02012	Syat.g_01800
OG0000928	Prah.g_02011	Syat.g_01799
OG0000929	Prah.g_02010	Syat.g_01798
OG0000930	Prah.g_02009	Syat.g_01797
OG0000931	Prah.g_02008	Syat.g_01796
OG0000932	Prah.g_02007	Syat.g_01794
OG0000933	Prah.g_02002	Syat.g_01788
OG0000934	Prah.g_02000	Syat.g_01786
OG0000935	Prah.g_01999	Syat.g_01665
OG0000936	Prah.g_01998	Syat.g_01664
OG0000937	Prah.g_01997	Syat.g_01663
OG0000938	Prah.g_01994	Syat.g_01659
OG0000939	Prah.g_01993	Syat.g_01658
OG0000940	Prah.g_01985	Syat.g_01651
OG0000941	Prah.g_01983	Syat.g_01649
OG0000942	Prah.g_01981	Syat.g_01647
OG0000943	Prah.g_01980	Syat.g_01646
OG0000944	Prah.g_01978	Syat.g_01644
OG0000945	Prah.g_01977	Syat.g_01643
OG0000946	Prah.g_01966	Syat.g_01633
OG0000947	Prah.g_01963	Syat.g_01630
OG0000948	Prah.g_01962	Syat.g_01629
OG0000949	Prah.g_01958	Syat.g_02142
OG0000950	Prah.g_02231	Syat.g_02152
OG0000951	Prah.g_02236	Syat.g_02157
OG0000952	Prah.g_02241	Syat.g_02162
OG0000953	Prah.g_02245	Syat.g_02166
OG0000954	Prah.g_00167	Syat.g_02187
OG0000955	Prah.g_00166	Syat.g_02188
OG0000956	Prah.g_00164	Syat.g_02191
OG0000957	Prah.g_00152	Syat.g_02204
OG0000958	Prah.g_00151	Syat.g_02205
OG0000959	Prah.g_00146	Syat.g_02212
OG0000960	Prah.g_00145	Syat.g_02213
OG0000961	Prah.g_00136	Syat.g_02873
OG0000962	Prah.g_00134	Syat.g_02223
OG0000963	Prah.g_00129	Syat.g_02226
OG0000964	Prah.g_00128	Syat.g_02227
OG0000965	Prah.g_00127	Syat.g_02228
OG0000966	Prah.g_00086	Syat.g_02259
OG0000967	Prah.g_00079	Syat.g_02263
OG0000968	Prah.g_00076	Syat.g_02269
OG0000969	Prah.g_00074	Syat.g_02271
OG0000970	Prah.g_00073	Syat.g_02272
OG0000971	Prah.g_00071	Syat.g_02274
OG0000972	Prah.g_00070	Syat.g_02275
OG0000973	Prah.g_00068	Syat.g_02276
OG0000974	Prah.g_00067	Syat.g_02277
OG0000975	Prah.g_00066	Syat.g_02278
OG0000976	Prah.g_00065	Syat.g_02279
OG0000977	Prah.g_00063	Syat.g_02281
OG0000978	Prah.g_00062	Syat.g_02283
OG0000979	Prah.g_00059	Syat.g_02286
OG0000980	Prah.g_00055	Syat.g_02289
OG0000981	Prah.g_00052	Syat.g_02292
OG0000982	Prah.g_02491	Syat.g_02691
OG0000983	Prah.g_02492	Syat.g_02690
OG0000984	Prah.g_02493	Syat.g_02689
OG0000985	Prah.g_02497	Syat.g_02685
OG0000986	Prah.g_02499	Syat.g_02680
OG0000987	Prah.g_02501	Syat.g_02678
OG0000988	Prah.g_02505	Syat.g_02672
OG0000989	Prah.g_02513	Syat.g_02657
OG0000990	Prah.g_02536	Syat.g_02500
OG0000991	Prah.g_02540	Syat.g_02503
OG0000992	Prah.g_02543	Syat.g_02507
OG0000993	Prah.g_02544	Syat.g_02508
OG0000994	Prah.g_02547	Syat.g_02512
OG0000995	Prah.g_02552	Syat.g_02517
OG0000996	Prah.g_02565	Syat.g_02446
OG0000997	Prah.g_02574	Syat.g_02417
OG0000998	Prah.g_02576	Syat.g_02415
OG0000999	Prah.g_02577	Syat.g_02414
OG0001001	Prah.g_02584	Syat.g_02400
OG0001002	Prah.g_02591	Syat.g_02394
OG0001003	Prah.g_02593	Syat.g_02392
OG0001004	Prah.g_02594	Syat.g_02391
OG0001005	Prah.g_02596	Syat.g_02390
OG0001006	Prah.g_02602	Syat.g_02378
OG0001007	Prah.g_02604	Syat.g_02376
OG0001008	Prah.g_00231	Syat.g_02971
OG0001009	Prah.g_00033	Syat.g_02311
OG0001010	Prah.g_00034	Syat.g_02310
OG0001011	Prah.g_00036	Syat.g_02308
OG0001012	Prah.g_02488	Syat.g_01004
OG0001013	Prah.g_02466	Syat.g_02716
OG0001014	Prah.g_02454	Syat.g_02721
OG0001015	Prah.g_02453	Syat.g_02722
OG0001016	Prah.g_01843	Syat.g_01474
OG0001017	Prah.g_01849	Syat.g_01480
OG0001018	Prah.g_01851	Syat.g_01482
OG0001019	Prah.g_01867	Syat.g_01532
OG0001020	Prah.g_01873	Syat.g_01539
OG0001021	Prah.g_01877	Syat.g_01552
OG0001022	Prah.g_01882	Syat.g_01555
OG0001023	Prah.g_01883	Syat.g_01556
OG0001024	Prah.g_01887	Syat.g_01560
OG0001025	Prah.g_01894	Syat.g_01566
OG0001026	Prah.g_01908	Syat.g_01582
OG0001027	Prah.g_00195	Syat.g_02947
OG0001028	Prah.g_00193	Syat.g_02944
OG0001029	Prah.g_00191	Syat.g_02942
OG0001030	Prah.g_02257	Syat.g_02922
OG0001031	Prah.g_02336	Syat.g_02836
OG0001032	Prah.g_02339	Syat.g_02834
OG0001033	Prah.g_02372	Syat.g_02784
OG0001034	Prah.g_01779	Syat.g_01448
OG0001035	Prah.g_02099	Syat.g_01885
OG0001036	Prah.g_02103	Syat.g_01939
OG0001037	Prah.g_02105	Syat.g_01941
OG0001038	Prah.g_02132	Syat.g_02058
OG0001039	Prah.g_02135	Syat.g_02061
OG0001040	Prah.g_02138	Syat.g_02064
OG0001041	Prah.g_02143	Syat.g_02070
OG0001042	Prah.g_02168	Syat.g_02100
OG0001043	Prah.g_02170	Syat.g_02103
OG0001044	Prah.g_01941	Syat.g_01615
OG0001045	Prah.g_01929	Syat.g_01602
OG0001046	Prah.g_01661	Syat.g_00552
OG0001047	Prah.g_00233	Syat.g_02973
OG0001048	Prah.g_00234	Syat.g_02974
OG0001049	Prah.g_00237	Syat.g_01290
OG0001050	Prah.g_00238	Syat.g_01289
OG0001051	Prah.g_00239	Syat.g_01288
OG0001052	Prah.g_00308	Syat.g_01375
OG0001053	Prah.g_01563	Syat.g_03173
OG0001054	Prah.g_01545	Syat.g_03192
OG0001055	Prah.g_01524	Syat.g_03224
OG0001056	Prah.g_01496	Syat.g_03275
OG0001057	Prah.g_01482	Syat.g_00102
OG0001058	Prah.g_01468	Syat.g_00079
OG0001059	Prah.g_01464	Syat.g_00075
OG0001061	Prah.g_01440	Syat.g_00051
OG0001062	Prah.g_01438	Syat.g_00048
OG0001063	Prah.g_01434	Syat.g_00042
OG0001064	Prah.g_01433	Syat.g_00041
OG0001065	Prah.g_01432	Syat.g_00040
OG0001066	Prah.g_01431	Syat.g_00039
OG0001067	Prah.g_01430	Syat.g_00038
OG0001068	Prah.g_01429	Syat.g_00037
OG0001069	Prah.g_01428	Syat.g_00036
OG0001070	Prah.g_01424	Syat.g_00032
OG0001071	Prah.g_01423	Syat.g_00031
OG0001072	Prah.g_01418	Syat.g_00028
OG0001073	Prah.g_01399	Syat.g_00009
OG0001074	Prah.g_00532	Syat.g_01015
OG0001075	Prah.g_00531	Syat.g_01037
OG0001076	Prah.g_00523	Syat.g_03315
OG0001077	Prah.g_00513	Syat.g_03290
OG0001078	Prah.g_00500	Syat.g_00118
OG0001079	Prah.g_00482	Syat.g_00378
OG0001080	Prah.g_00472	Syat.g_00368
OG0001081	Prah.g_00465	Syat.g_00366
OG0001082	Prah.g_00464	Syat.g_00365
OG0001083	Prah.g_00456	Syat.g_00390
OG0001084	Prah.g_00455	Syat.g_00391
OG0001085	Prah.g_00444	Syat.g_00408
OG0001086	Prah.g_00442	Syat.g_00410
OG0001087	Prah.g_00968	Syat.g_03277
OG0001088	Prah.g_00972	Syat.g_02496
OG0001089	Prah.g_01025	Syat.g_00818
OG0001090	Prah.g_00886	Syat.g_00659
OG0001091	Prah.g_00884	Syat.g_00661
OG0001092	Prah.g_00882	Syat.g_00663
OG0001093	Prah.g_00878	Syat.g_00669
OG0001094	Prah.g_00673	Syat.g_00473
OG0001095	Prah.g_00654	Syat.g_00497
OG0001096	Prah.g_00637	Syat.g_00516
OG0001097	Prah.g_00593	Syat.g_00743
OG0001098	Prah.g_00743	Syat.g_01672
OG0001099	Prah.g_00192	Syat.g_02943
OG0001100	Prah.g_00740	Syat.g_00418
OG0001101	Prah.g_00739	Syat.g_00420
OG0001102	Prah.g_00736	Syat.g_00423
OG0001103	Prah.g_00734	Syat.g_00425
OG0001104	Prah.g_00684	Syat.g_00458
OG0001105	Prah.g_00689	Syat.g_00461
OG0001106	Prah.g_00784	Syat.g_00598
OG0001107	Prah.g_00794	Syat.g_00580
OG0001108	Prah.g_00801	Syat.g_00570
OG0001109	Prah.g_00803	Syat.g_00568
OG0001110	Prah.g_00806	Syat.g_00566
OG0001111	Prah.g_00808	Syat.g_00564
OG0001112	Prah.g_00810	Syat.g_00562
OG0001113	Prah.g_00811	Syat.g_00561
OG0001114	Prah.g_00812	Syat.g_00560
OG0001115	Prah.g_00814	Syat.g_00557
OG0001116	Prah.g_00815	Syat.g_00555
OG0001117	Prah.g_00816	Syat.g_00554
OG0001118	Prah.g_00817	Syat.g_00553
OG0001119	Prah.g_00818	Syat.g_00551
OG0001120	Prah.g_00821	Syat.g_00546
OG0001122	Prah.g_00849	Syat.g_00711
OG0001123	Prah.g_00856	Syat.g_00704
OG0001124	Prah.g_00858	Syat.g_00702
OG0001125	Prah.g_00860	Syat.g_00700
OG0001126	Prah.g_00903	Syat.g_00790
OG0001127	Prah.g_00904	Syat.g_00789
OG0001128	Prah.g_00907	Syat.g_00786
OG0001129	Prah.g_00908	Syat.g_00784
OG0001130	Prah.g_00909	Syat.g_00783
OG0001131	Prah.g_00893	Syat.g_01674
OG0001132	Prah.g_00539	Syat.g_00965
OG0001133	Prah.g_00521	Syat.g_03311
OG0001136	Prah.g_01324	Syat.g_03257
OG0001137	Prah.g_01305	Syat.g_00306
OG0001138	Prah.g_01253	Syat.g_00214
OG0001139	Prah.g_01251	Syat.g_00209
OG0001140	Prah.g_01250	Syat.g_00208
OG0001141	Prah.g_01249	Syat.g_00207
OG0001142	Prah.g_01248	Syat.g_00206
OG0001143	Prah.g_01264	Syat.g_00925
OG0001144	Prah.g_01273	Syat.g_00906
OG0001145	Prah.g_01353	Syat.g_01117
OG0001146	Prah.g_01369	Syat.g_01158
OG0001147	Prah.g_00323	Syat.g_01368
OG0001148	Prah.g_01577	Syat.g_01297
OG0001149	Prah.g_01578	Syat.g_01298
OG0001150	Prah.g_01579	Syat.g_01299
OG0001151	Prah.g_01591	Syat.g_01420
OG0001152	Prah.g_01592	Syat.g_01421
OG0001153	Prah.g_00366	Syat.g_01346
OG0001154	Prah.g_00365	Syat.g_01347
OG0001155	Prah.g_01617	Syat.g_02774
OG0001156	Prah.g_01620	Syat.g_02978
OG0001157	Prah.g_00538	Syat.g_02977
OG0001158	Prah.g_01621	Syat.g_02976
OG0001159	Prah.g_01622	Syat.g_02975
OG0001160	Prah.g_01651	Syat.g_03104
OG0001161	Prah.g_00541	Syat.g_02384
OG0001162	Prah.g_01050	Syat.g_01528
OG0001163	Prah.g_01665	Syat.g_03112
OG0001164	Prah.g_01670	Syat.g_03116
OG0001165	Prah.g_01673	Syat.g_03121
OG0001166	Prah.g_01699	Syat.g_03050
OG0001167	Prah.g_01725	Syat.g_03019
OG0001168	Prah.g_01727	Syat.g_03017
OG0001169	Prah.g_01729	Syat.g_03015
OG0001170	Prah.g_01731	Syat.g_03013
OG0001171	Prah.g_01742	Syat.g_03001
OG0001172	Prah.g_02068	Syat.g_01858
OG0001173	Prah.g_02067	Syat.g_01857
OG0001174	Prah.g_02059	Syat.g_01849
OG0001175	Prah.g_02058	Syat.g_01848
OG0001176	Prah.g_02042	Syat.g_01831
OG0001178	Prah.g_01682	Syat.g_03137
OG0001180	Prah.g_01988	Syat.g_01654
OG0001181	Prah.g_01984	Syat.g_01650
OG0001182	Prah.g_01976	Syat.g_01642
OG0001183	Prah.g_01965	Syat.g_01632
OG0001184	Prah.g_02239	Syat.g_02160
OG0001185	Prah.g_00156	Syat.g_02200
OG0001186	Prah.g_00088	Syat.g_02235
OG0001187	Prah.g_00085	Syat.g_02256
