Orthogroup	Prah	Prai
OG0000590	Prah.g_00525	Prai.g_00651
OG0000591	Prah.g_00518	Prai.g_00654
OG0000592	Prah.g_00517	Prai.g_00655
OG0000593	Prah.g_00505	Prai.g_00661
OG0000594	Prah.g_00504	Prai.g_00662
OG0000595	Prah.g_00503	Prai.g_00663
OG0000596	Prah.g_00498	Prai.g_00667
OG0000597	Prah.g_00495	Prai.g_00669
OG0000598	Prah.g_00494	Prai.g_00670
OG0000599	Prah.g_00485	Prai.g_00673
OG0000600	Prah.g_00484	Prai.g_00674
OG0000601	Prah.g_00483	Prai.g_00675
OG0000602	Prah.g_00478	Prai.g_00677
OG0000603	Prah.g_00477	Prai.g_00678
OG0000604	Prah.g_00476	Prai.g_00679
OG0000605	Prah.g_00474	Prai.g_00680
OG0000606	Prah.g_00466	Prai.g_00683
OG0000607	Prah.g_00463	Prai.g_00686
OG0000608	Prah.g_00462	Prai.g_00687
OG0000609	Prah.g_00460	Prai.g_00688
OG0000610	Prah.g_00452	Prai.g_00693
OG0000611	Prah.g_00449	Prai.g_00696
OG0000612	Prah.g_00448	Prai.g_00697
OG0000613	Prah.g_02193	Prai.g_00702
OG0000614	Prah.g_00985	Prai.g_00721
OG0000615	Prah.g_00706	Prai.g_00729
OG0000616	Prah.g_02588	Prai.g_00732
OG0000617	Prah.g_00881	Prai.g_00754
OG0000618	Prah.g_00880	Prai.g_00755
OG0000619	Prah.g_00879	Prai.g_00756
OG0000620	Prah.g_00875	Prai.g_00759
OG0000621	Prah.g_00874	Prai.g_00760
OG0000622	Prah.g_00873	Prai.g_00761
OG0000623	Prah.g_00872	Prai.g_00762
OG0000624	Prah.g_00871	Prai.g_00763
OG0000625	Prah.g_00870	Prai.g_00764
OG0000626	Prah.g_00869	Prai.g_00765
OG0000627	Prah.g_00746	Prai.g_00766
OG0000628	Prah.g_00747	Prai.g_00767
OG0000629	Prah.g_00750	Prai.g_00768
OG0000630	Prah.g_00754	Prai.g_00771
OG0000631	Prah.g_00758	Prai.g_00857
OG0000632	Prah.g_00759	Prai.g_00856
OG0000633	Prah.g_00760	Prai.g_00855
OG0000634	Prah.g_00671	Prai.g_00852
OG0000635	Prah.g_00670	Prai.g_00851
OG0000636	Prah.g_00668	Prai.g_00849
OG0000637	Prah.g_00666	Prai.g_00847
OG0000638	Prah.g_00665	Prai.g_00846
OG0000639	Prah.g_00664	Prai.g_00845
OG0000640	Prah.g_00663	Prai.g_00844
OG0000641	Prah.g_00659	Prai.g_00839
OG0000642	Prah.g_00658	Prai.g_00838
OG0000643	Prah.g_00657	Prai.g_00837
OG0000644	Prah.g_00656	Prai.g_00836
OG0000645	Prah.g_00655	Prai.g_00835
OG0000646	Prah.g_00652	Prai.g_00833
OG0000647	Prah.g_00650	Prai.g_00832
OG0000648	Prah.g_00648	Prai.g_00830
OG0000649	Prah.g_00647	Prai.g_00829
OG0000650	Prah.g_00646	Prai.g_00828
OG0000651	Prah.g_00645	Prai.g_00827
OG0000652	Prah.g_00644	Prai.g_00826
OG0000653	Prah.g_00640	Prai.g_00824
OG0000654	Prah.g_00639	Prai.g_00823
OG0000655	Prah.g_00638	Prai.g_00822
OG0000656	Prah.g_00635	Prai.g_00819
OG0000657	Prah.g_00603	Prai.g_00811
OG0000658	Prah.g_00601	Prai.g_00810
OG0000659	Prah.g_00600	Prai.g_00809
OG0000660	Prah.g_00596	Prai.g_00805
OG0000661	Prah.g_00594	Prai.g_00803
OG0000662	Prah.g_00592	Prai.g_00801
OG0000663	Prah.g_00589	Prai.g_00799
OG0000664	Prah.g_00588	Prai.g_00798
OG0000665	Prah.g_00574	Prai.g_00794
OG0000666	Prah.g_00572	Prai.g_00793
OG0000667	Prah.g_00564	Prai.g_00789
OG0000668	Prah.g_00850	Prai.g_01060
OG0000669	Prah.g_00558	Prai.g_01054
OG0000670	Prah.g_01212	Prai.g_01052
OG0000671	Prah.g_00738	Prai.g_01050
OG0000672	Prah.g_00735	Prai.g_01048
OG0000673	Prah.g_00732	Prai.g_01045
OG0000674	Prah.g_00730	Prai.g_01043
OG0000675	Prah.g_00729	Prai.g_01042
OG0000676	Prah.g_00726	Prai.g_01040
OG0000677	Prah.g_00724	Prai.g_01039
OG0000678	Prah.g_00721	Prai.g_01037
OG0000679	Prah.g_00702	Prai.g_01033
OG0000680	Prah.g_00701	Prai.g_01032
OG0000681	Prah.g_00699	Prai.g_01030
OG0000682	Prah.g_00698	Prai.g_01029
OG0000683	Prah.g_00697	Prai.g_01028
OG0000684	Prah.g_00683	Prai.g_01027
OG0000685	Prah.g_00685	Prai.g_01025
OG0000686	Prah.g_00686	Prai.g_01024
OG0000687	Prah.g_00687	Prai.g_01023
OG0000688	Prah.g_00681	Prai.g_01020
OG0000689	Prah.g_00680	Prai.g_01019
OG0000690	Prah.g_00679	Prai.g_01018
OG0000691	Prah.g_00678	Prai.g_01017
OG0000692	Prah.g_00677	Prai.g_01015
OG0000693	Prah.g_00675	Prai.g_01014
OG0000694	Prah.g_00674	Prai.g_01013
OG0000695	Prah.g_00762	Prai.g_01011
OG0000696	Prah.g_00763	Prai.g_01010
OG0000697	Prah.g_00765	Prai.g_01009
OG0000698	Prah.g_00768	Prai.g_01006
OG0000699	Prah.g_00770	Prai.g_01005
OG0000700	Prah.g_00771	Prai.g_01004
OG0000701	Prah.g_00772	Prai.g_01003
OG0000702	Prah.g_00780	Prai.g_01001
OG0000703	Prah.g_00781	Prai.g_01000
OG0000704	Prah.g_00783	Prai.g_00999
OG0000705	Prah.g_00789	Prai.g_00995
OG0000706	Prah.g_00790	Prai.g_00994
OG0000707	Prah.g_00791	Prai.g_00993
OG0000708	Prah.g_00793	Prai.g_00992
OG0000709	Prah.g_00800	Prai.g_00988
OG0000710	Prah.g_00805	Prai.g_00985
OG0000711	Prah.g_00828	Prai.g_00968
OG0000712	Prah.g_00829	Prai.g_00966
OG0000713	Prah.g_00830	Prai.g_00965
OG0000714	Prah.g_00833	Prai.g_00964
OG0000715	Prah.g_00835	Prai.g_00962
OG0000716	Prah.g_00839	Prai.g_00960
OG0000717	Prah.g_00840	Prai.g_00959
OG0000718	Prah.g_00846	Prai.g_00948
OG0000719	Prah.g_00848	Prai.g_00946
OG0000720	Prah.g_00861	Prai.g_00938
OG0000721	Prah.g_00862	Prai.g_00936
OG0000722	Prah.g_00863	Prai.g_00935
OG0000723	Prah.g_00867	Prai.g_00932
OG0000724	Prah.g_00910	Prai.g_00923
OG0000725	Prah.g_00919	Prai.g_00917
OG0000726	Prah.g_00920	Prai.g_00916
OG0000727	Prah.g_00921	Prai.g_00915
OG0000728	Prah.g_00922	Prai.g_00913
OG0000729	Prah.g_00133	Prai.g_01109
OG0000730	Prah.g_01942	Prai.g_01113
OG0000731	Prah.g_01932	Prai.g_01117
OG0000732	Prah.g_00054	Prai.g_01126
OG0000733	Prah.g_02532	Prai.g_01144
OG0000734	Prah.g_01905	Prai.g_01157
OG0000735	Prah.g_01340	Prai.g_01159
OG0000736	Prah.g_01339	Prai.g_01160
OG0000737	Prah.g_01338	Prai.g_01161
OG0000738	Prah.g_01331	Prai.g_01165
OG0000739	Prah.g_01329	Prai.g_01166
OG0000740	Prah.g_01328	Prai.g_01167
OG0000741	Prah.g_01325	Prai.g_01168
OG0000742	Prah.g_01323	Prai.g_01170
OG0000743	Prah.g_01321	Prai.g_01172
OG0000744	Prah.g_01320	Prai.g_01173
OG0000745	Prah.g_01318	Prai.g_01174
OG0000746	Prah.g_01316	Prai.g_01176
OG0000747	Prah.g_01315	Prai.g_01177
OG0000748	Prah.g_01304	Prai.g_01180
OG0000749	Prah.g_01303	Prai.g_01181
OG0000750	Prah.g_01302	Prai.g_01182
OG0000751	Prah.g_01297	Prai.g_01184
OG0000752	Prah.g_01295	Prai.g_01186
OG0000753	Prah.g_01292	Prai.g_01189
OG0000754	Prah.g_01262	Prai.g_01192
OG0000755	Prah.g_01255	Prai.g_01196
OG0000756	Prah.g_01254	Prai.g_01197
OG0000757	Prah.g_01247	Prai.g_01204
OG0000758	Prah.g_01246	Prai.g_01205
OG0000759	Prah.g_01245	Prai.g_01206
OG0000760	Prah.g_01244	Prai.g_01207
OG0000761	Prah.g_01243	Prai.g_01208
OG0000762	Prah.g_01263	Prai.g_01209
OG0000763	Prah.g_01265	Prai.g_01211
OG0000764	Prah.g_01266	Prai.g_01212
OG0000765	Prah.g_01282	Prai.g_01221
OG0000766	Prah.g_01283	Prai.g_01222
OG0000767	Prah.g_01285	Prai.g_01224
OG0000768	Prah.g_01286	Prai.g_01225
OG0000769	Prah.g_01290	Prai.g_01227
OG0000770	Prah.g_01239	Prai.g_01229
OG0000771	Prah.g_00905	Prai.g_01238
OG0000772	Prah.g_01610	Prai.g_01310
OG0000773	Prah.g_01351	Prai.g_01325
OG0000774	Prah.g_01355	Prai.g_01327
OG0000775	Prah.g_01357	Prai.g_01330
OG0000776	Prah.g_01358	Prai.g_01331
OG0000777	Prah.g_01359	Prai.g_01332
OG0000778	Prah.g_01360	Prai.g_01333
OG0000779	Prah.g_01365	Prai.g_01337
OG0000780	Prah.g_01368	Prai.g_01338
OG0000781	Prah.g_01372	Prai.g_01341
OG0000782	Prah.g_01373	Prai.g_01342
OG0000783	Prah.g_01374	Prai.g_01343
OG0000784	Prah.g_01375	Prai.g_01344
OG0000785	Prah.g_01377	Prai.g_01346
OG0000786	Prah.g_01380	Prai.g_01348
OG0000787	Prah.g_01381	Prai.g_01349
OG0000788	Prah.g_00224	Prai.g_01358
OG0000789	Prah.g_01183	Prai.g_01360
OG0000790	Prah.g_01580	Prai.g_01375
OG0000791	Prah.g_01582	Prai.g_01377
OG0000792	Prah.g_01583	Prai.g_01378
OG0000793	Prah.g_01587	Prai.g_01381
OG0000794	Prah.g_01588	Prai.g_01382
OG0000795	Prah.g_01589	Prai.g_01383
OG0000796	Prah.g_01593	Prai.g_01387
OG0000797	Prah.g_01594	Prai.g_01388
OG0000799	Prah.g_00435	Prai.g_01445
OG0000800	Prah.g_00434	Prai.g_01446
OG0000801	Prah.g_00433	Prai.g_01447
OG0000802	Prah.g_00427	Prai.g_01449
OG0000803	Prah.g_00423	Prai.g_01451
OG0000804	Prah.g_00421	Prai.g_01452
OG0000805	Prah.g_00419	Prai.g_01454
OG0000806	Prah.g_00417	Prai.g_01456
OG0000807	Prah.g_00415	Prai.g_01457
OG0000808	Prah.g_00414	Prai.g_01458
OG0000809	Prah.g_00410	Prai.g_01461
OG0000810	Prah.g_00409	Prai.g_01462
OG0000811	Prah.g_00403	Prai.g_01466
OG0000812	Prah.g_00401	Prai.g_01468
OG0000813	Prah.g_00400	Prai.g_01469
OG0000814	Prah.g_00398	Prai.g_01471
OG0000815	Prah.g_00397	Prai.g_01472
OG0000816	Prah.g_00395	Prai.g_01474
OG0000817	Prah.g_00394	Prai.g_01475
OG0000818	Prah.g_00386	Prai.g_01480
OG0000819	Prah.g_00385	Prai.g_01481
OG0000820	Prah.g_00384	Prai.g_01482
OG0000821	Prah.g_00379	Prai.g_01485
OG0000822	Prah.g_00376	Prai.g_01486
OG0000823	Prah.g_00374	Prai.g_01487
OG0000824	Prah.g_00370	Prai.g_01490
OG0000825	Prah.g_00369	Prai.g_01491
OG0000826	Prah.g_00368	Prai.g_01492
OG0000827	Prah.g_00367	Prai.g_01493
OG0000828	Prah.g_00364	Prai.g_01496
OG0000829	Prah.g_00363	Prai.g_01497
OG0000830	Prah.g_00362	Prai.g_01498
OG0000831	Prah.g_00360	Prai.g_01500
OG0000832	Prah.g_01615	Prai.g_01505
OG0000833	Prah.g_01623	Prai.g_01514
OG0000834	Prah.g_01624	Prai.g_01515
OG0000835	Prah.g_01625	Prai.g_01516
OG0000836	Prah.g_01627	Prai.g_01517
OG0000837	Prah.g_01628	Prai.g_01518
OG0000838	Prah.g_01632	Prai.g_01520
OG0000839	Prah.g_01633	Prai.g_01521
OG0000840	Prah.g_01634	Prai.g_01522
OG0000841	Prah.g_01635	Prai.g_01523
OG0000842	Prah.g_01636	Prai.g_01524
OG0000843	Prah.g_01637	Prai.g_01525
OG0000844	Prah.g_01639	Prai.g_01526
OG0000845	Prah.g_01640	Prai.g_01527
OG0000846	Prah.g_01641	Prai.g_01528
OG0000847	Prah.g_01642	Prai.g_01529
OG0000848	Prah.g_01643	Prai.g_01530
OG0000849	Prah.g_01644	Prai.g_01531
OG0000850	Prah.g_01645	Prai.g_01533
OG0000851	Prah.g_01648	Prai.g_01534
OG0000852	Prah.g_01649	Prai.g_01535
OG0000853	Prah.g_01653	Prai.g_01539
OG0000854	Prah.g_01655	Prai.g_01541
OG0000855	Prah.g_01656	Prai.g_01542
OG0000856	Prah.g_00515	Prai.g_01558
OG0000857	Prah.g_00651	Prai.g_01597
OG0000858	Prah.g_01667	Prai.g_01632
OG0000859	Prah.g_01668	Prai.g_01633
OG0000860	Prah.g_01678	Prai.g_01640
OG0000861	Prah.g_01679	Prai.g_01641
OG0000862	Prah.g_01681	Prai.g_01642
OG0000863	Prah.g_01685	Prai.g_01644
OG0000864	Prah.g_01687	Prai.g_01645
OG0000865	Prah.g_01688	Prai.g_01646
OG0000866	Prah.g_01689	Prai.g_01647
OG0000867	Prah.g_01690	Prai.g_01648
OG0000868	Prah.g_01692	Prai.g_01649
OG0000869	Prah.g_01695	Prai.g_01653
OG0000870	Prah.g_01700	Prai.g_01658
OG0000871	Prah.g_01701	Prai.g_01659
OG0000872	Prah.g_01703	Prai.g_01660
OG0000873	Prah.g_01707	Prai.g_01663
OG0000874	Prah.g_01711	Prai.g_01666
OG0000875	Prah.g_01713	Prai.g_01667
OG0000876	Prah.g_01714	Prai.g_01668
OG0000877	Prah.g_01717	Prai.g_01670
OG0000878	Prah.g_01718	Prai.g_01671
OG0000879	Prah.g_01719	Prai.g_01672
OG0000880	Prah.g_01720	Prai.g_01673
OG0000881	Prah.g_01728	Prai.g_01677
OG0000882	Prah.g_01733	Prai.g_01682
OG0000883	Prah.g_01736	Prai.g_01683
OG0000884	Prah.g_01738	Prai.g_01685
OG0000885	Prah.g_01739	Prai.g_01686
OG0000886	Prah.g_01740	Prai.g_01687
OG0000887	Prah.g_01741	Prai.g_01688
OG0000888	Prah.g_01743	Prai.g_01690
OG0000889	Prah.g_01745	Prai.g_01692
OG0000890	Prah.g_01759	Prai.g_01693
OG0000891	Prah.g_01760	Prai.g_01694
OG0000892	Prah.g_01762	Prai.g_01696
OG0000893	Prah.g_02073	Prai.g_01701
OG0000894	Prah.g_02070	Prai.g_01703
OG0000895	Prah.g_02066	Prai.g_01706
OG0000896	Prah.g_02065	Prai.g_01707
OG0000897	Prah.g_02063	Prai.g_01709
OG0000898	Prah.g_02062	Prai.g_01710
OG0000899	Prah.g_02061	Prai.g_01711
OG0000900	Prah.g_02060	Prai.g_01712
OG0000901	Prah.g_02056	Prai.g_01715
OG0000902	Prah.g_02054	Prai.g_01717
OG0000903	Prah.g_02041	Prai.g_01720
OG0000904	Prah.g_02046	Prai.g_01722
OG0000905	Prah.g_02048	Prai.g_01727
OG0000906	Prah.g_02050	Prai.g_01728
OG0000907	Prah.g_02039	Prai.g_01734
OG0000908	Prah.g_02036	Prai.g_01737
OG0000909	Prah.g_02035	Prai.g_01738
OG0000910	Prah.g_02034	Prai.g_01739
OG0000911	Prah.g_02032	Prai.g_01741
OG0000912	Prah.g_02031	Prai.g_01742
OG0000913	Prah.g_02030	Prai.g_01743
OG0000914	Prah.g_02029	Prai.g_01744
OG0000915	Prah.g_02028	Prai.g_01746
OG0000916	Prah.g_02027	Prai.g_01747
OG0000917	Prah.g_02026	Prai.g_01748
OG0000918	Prah.g_02025	Prai.g_01749
OG0000919	Prah.g_02024	Prai.g_01750
OG0000920	Prah.g_02023	Prai.g_01751
OG0000921	Prah.g_02022	Prai.g_01752
OG0000922	Prah.g_02021	Prai.g_01753
OG0000923	Prah.g_02017	Prai.g_01757
OG0000924	Prah.g_02016	Prai.g_01758
OG0000925	Prah.g_02015	Prai.g_01759
OG0000926	Prah.g_02014	Prai.g_01760
OG0000927	Prah.g_02012	Prai.g_01762
OG0000928	Prah.g_02011	Prai.g_01763
OG0000929	Prah.g_02010	Prai.g_01764
OG0000930	Prah.g_02009	Prai.g_01765
OG0000931	Prah.g_02008	Prai.g_01766
OG0000932	Prah.g_02007	Prai.g_01767
OG0000933	Prah.g_02002	Prai.g_01776
OG0000934	Prah.g_02000	Prai.g_01778
OG0000935	Prah.g_01999	Prai.g_01779
OG0000936	Prah.g_01998	Prai.g_01780
OG0000937	Prah.g_01997	Prai.g_01781
OG0000938	Prah.g_01994	Prai.g_01783
OG0000939	Prah.g_01993	Prai.g_01784
OG0000940	Prah.g_01985	Prai.g_01791
OG0000941	Prah.g_01983	Prai.g_01793
OG0000942	Prah.g_01981	Prai.g_01795
OG0000943	Prah.g_01980	Prai.g_01796
OG0000944	Prah.g_01978	Prai.g_01797
OG0000945	Prah.g_01977	Prai.g_01798
OG0000946	Prah.g_01966	Prai.g_01802
OG0000947	Prah.g_01963	Prai.g_01804
OG0000948	Prah.g_01962	Prai.g_01805
OG0000949	Prah.g_01958	Prai.g_01808
OG0000950	Prah.g_02231	Prai.g_01813
OG0000951	Prah.g_02236	Prai.g_01817
OG0000952	Prah.g_02241	Prai.g_01821
OG0000953	Prah.g_02245	Prai.g_01824
OG0000954	Prah.g_00167	Prai.g_01828
OG0000955	Prah.g_00166	Prai.g_01829
OG0000956	Prah.g_00164	Prai.g_01831
OG0000957	Prah.g_00152	Prai.g_01836
OG0000958	Prah.g_00151	Prai.g_01837
OG0000959	Prah.g_00146	Prai.g_01841
OG0000960	Prah.g_00145	Prai.g_01842
OG0000961	Prah.g_00136	Prai.g_01844
OG0000962	Prah.g_00134	Prai.g_01846
OG0000963	Prah.g_00129	Prai.g_01850
OG0000964	Prah.g_00128	Prai.g_01851
OG0000965	Prah.g_00127	Prai.g_01852
OG0000966	Prah.g_00086	Prai.g_01861
OG0000967	Prah.g_00079	Prai.g_01865
OG0000968	Prah.g_00076	Prai.g_01867
OG0000969	Prah.g_00074	Prai.g_01868
OG0000970	Prah.g_00073	Prai.g_01869
OG0000971	Prah.g_00071	Prai.g_01870
OG0000972	Prah.g_00070	Prai.g_01871
OG0000973	Prah.g_00068	Prai.g_01872
OG0000974	Prah.g_00067	Prai.g_01873
OG0000975	Prah.g_00066	Prai.g_01874
OG0000976	Prah.g_00065	Prai.g_01875
OG0000977	Prah.g_00063	Prai.g_01876
OG0000978	Prah.g_00062	Prai.g_01877
OG0000979	Prah.g_00059	Prai.g_01880
OG0000980	Prah.g_00055	Prai.g_01882
OG0000981	Prah.g_00052	Prai.g_01884
OG0000982	Prah.g_02491	Prai.g_01886
OG0000983	Prah.g_02492	Prai.g_01887
OG0000984	Prah.g_02493	Prai.g_01888
OG0000985	Prah.g_02497	Prai.g_01891
OG0000986	Prah.g_02499	Prai.g_01893
OG0000987	Prah.g_02501	Prai.g_01894
OG0000988	Prah.g_02505	Prai.g_01897
OG0000989	Prah.g_02513	Prai.g_01900
OG0000990	Prah.g_02536	Prai.g_01903
OG0000991	Prah.g_02540	Prai.g_01904
OG0000992	Prah.g_02543	Prai.g_01906
OG0000993	Prah.g_02544	Prai.g_01907
OG0000994	Prah.g_02547	Prai.g_01908
OG0000995	Prah.g_02552	Prai.g_01912
OG0000996	Prah.g_02565	Prai.g_01913
OG0000997	Prah.g_02574	Prai.g_01914
OG0000998	Prah.g_02576	Prai.g_01916
OG0000999	Prah.g_02577	Prai.g_01917
OG0001000	Prah.g_02580	Prai.g_01920
OG0001001	Prah.g_02584	Prai.g_01922
OG0001002	Prah.g_02591	Prai.g_01926
OG0001003	Prah.g_02593	Prai.g_01928
OG0001004	Prah.g_02594	Prai.g_01929
OG0001005	Prah.g_02596	Prai.g_01930
OG0001006	Prah.g_02602	Prai.g_01934
OG0001007	Prah.g_02604	Prai.g_01936
OG0001008	Prah.g_00231	Prai.g_00468
OG0001009	Prah.g_00033	Prai.g_00027
OG0001010	Prah.g_00034	Prai.g_00028
OG0001011	Prah.g_00036	Prai.g_00029
OG0001012	Prah.g_02488	Prai.g_00050
OG0001013	Prah.g_02466	Prai.g_00055
OG0001014	Prah.g_02454	Prai.g_00058
OG0001015	Prah.g_02453	Prai.g_00059
OG0001016	Prah.g_01843	Prai.g_00073
OG0001017	Prah.g_01849	Prai.g_00077
OG0001018	Prah.g_01851	Prai.g_00080
OG0001019	Prah.g_01867	Prai.g_00089
OG0001020	Prah.g_01873	Prai.g_00090
OG0001021	Prah.g_01877	Prai.g_00091
OG0001022	Prah.g_01882	Prai.g_00094
OG0001023	Prah.g_01883	Prai.g_00095
OG0001024	Prah.g_01887	Prai.g_00098
OG0001025	Prah.g_01894	Prai.g_00104
OG0001026	Prah.g_01908	Prai.g_00111
OG0001027	Prah.g_00195	Prai.g_00112
OG0001028	Prah.g_00193	Prai.g_00114
OG0001029	Prah.g_00191	Prai.g_00115
OG0001030	Prah.g_02257	Prai.g_00130
OG0001031	Prah.g_02336	Prai.g_00197
OG0001032	Prah.g_02339	Prai.g_00198
OG0001033	Prah.g_02372	Prai.g_00219
OG0001034	Prah.g_01779	Prai.g_00247
OG0001035	Prah.g_02099	Prai.g_00267
OG0001036	Prah.g_02103	Prai.g_00272
OG0001037	Prah.g_02105	Prai.g_00273
OG0001038	Prah.g_02132	Prai.g_00291
OG0001039	Prah.g_02135	Prai.g_00294
OG0001040	Prah.g_02138	Prai.g_00296
OG0001041	Prah.g_02143	Prai.g_00300
OG0001042	Prah.g_02168	Prai.g_00317
OG0001043	Prah.g_02170	Prai.g_00318
OG0001045	Prah.g_01929	Prai.g_00355
OG0001046	Prah.g_01661	Prai.g_00390
OG0001047	Prah.g_00233	Prai.g_00470
OG0001048	Prah.g_00234	Prai.g_00471
OG0001049	Prah.g_00237	Prai.g_00473
OG0001050	Prah.g_00238	Prai.g_00474
OG0001051	Prah.g_00239	Prai.g_00475
OG0001052	Prah.g_00308	Prai.g_00501
OG0001053	Prah.g_01563	Prai.g_00513
OG0001054	Prah.g_01545	Prai.g_00528
OG0001055	Prah.g_01524	Prai.g_00546
OG0001056	Prah.g_01496	Prai.g_00564
OG0001057	Prah.g_01482	Prai.g_00569
OG0001058	Prah.g_01468	Prai.g_00577
OG0001059	Prah.g_01464	Prai.g_00581
OG0001060	Prah.g_01458	Prai.g_00588
OG0001061	Prah.g_01440	Prai.g_00602
OG0001062	Prah.g_01438	Prai.g_00604
OG0001063	Prah.g_01434	Prai.g_00606
OG0001064	Prah.g_01433	Prai.g_00607
OG0001065	Prah.g_01432	Prai.g_00608
OG0001066	Prah.g_01431	Prai.g_00609
OG0001067	Prah.g_01430	Prai.g_00610
OG0001068	Prah.g_01429	Prai.g_00611
OG0001069	Prah.g_01428	Prai.g_00612
OG0001070	Prah.g_01424	Prai.g_00615
OG0001071	Prah.g_01423	Prai.g_00616
OG0001072	Prah.g_01418	Prai.g_00618
OG0001073	Prah.g_01399	Prai.g_00632
OG0001074	Prah.g_00532	Prai.g_00643
OG0001075	Prah.g_00531	Prai.g_00644
OG0001076	Prah.g_00523	Prai.g_00653
OG0001077	Prah.g_00513	Prai.g_00657
OG0001078	Prah.g_00500	Prai.g_00665
OG0001079	Prah.g_00482	Prai.g_00676
OG0001080	Prah.g_00472	Prai.g_00682
OG0001081	Prah.g_00465	Prai.g_00684
OG0001082	Prah.g_00464	Prai.g_00685
OG0001083	Prah.g_00456	Prai.g_00690
OG0001084	Prah.g_00455	Prai.g_00691
OG0001085	Prah.g_00444	Prai.g_00699
OG0001086	Prah.g_00442	Prai.g_00700
OG0001087	Prah.g_00968	Prai.g_00717
OG0001088	Prah.g_00972	Prai.g_00718
OG0001089	Prah.g_01025	Prai.g_00726
OG0001090	Prah.g_00886	Prai.g_00749
OG0001091	Prah.g_00884	Prai.g_00751
OG0001092	Prah.g_00882	Prai.g_00752
OG0001093	Prah.g_00878	Prai.g_00757
OG0001094	Prah.g_00673	Prai.g_00854
OG0001095	Prah.g_00654	Prai.g_00834
OG0001096	Prah.g_00637	Prai.g_00821
OG0001097	Prah.g_00593	Prai.g_00802
OG0001098	Prah.g_00743	Prai.g_00787
OG0001099	Prah.g_00192	Prai.g_01057
OG0001100	Prah.g_00740	Prai.g_01053
OG0001101	Prah.g_00739	Prai.g_01051
OG0001102	Prah.g_00736	Prai.g_01049
OG0001103	Prah.g_00734	Prai.g_01047
OG0001104	Prah.g_00684	Prai.g_01026
OG0001105	Prah.g_00689	Prai.g_01022
OG0001106	Prah.g_00784	Prai.g_00998
OG0001107	Prah.g_00794	Prai.g_00991
OG0001108	Prah.g_00801	Prai.g_00987
OG0001109	Prah.g_00803	Prai.g_00986
OG0001110	Prah.g_00806	Prai.g_00984
OG0001111	Prah.g_00808	Prai.g_00983
OG0001112	Prah.g_00810	Prai.g_00982
OG0001113	Prah.g_00811	Prai.g_00981
OG0001114	Prah.g_00812	Prai.g_00980
OG0001115	Prah.g_00814	Prai.g_00978
OG0001116	Prah.g_00815	Prai.g_00977
OG0001117	Prah.g_00816	Prai.g_00976
OG0001118	Prah.g_00817	Prai.g_00975
OG0001119	Prah.g_00818	Prai.g_00974
OG0001120	Prah.g_00821	Prai.g_00972
OG0001122	Prah.g_00849	Prai.g_00945
OG0001124	Prah.g_00858	Prai.g_00940
OG0001125	Prah.g_00860	Prai.g_00939
OG0001126	Prah.g_00903	Prai.g_00929
OG0001127	Prah.g_00904	Prai.g_00928
OG0001128	Prah.g_00907	Prai.g_00926
OG0001129	Prah.g_00908	Prai.g_00925
OG0001130	Prah.g_00909	Prai.g_00924
OG0001131	Prah.g_00893	Prai.g_01088
OG0001132	Prah.g_00539	Prai.g_01098
OG0001133	Prah.g_00521	Prai.g_01130
OG0001134	Prah.g_02524	Prai.g_01143
OG0001137	Prah.g_01305	Prai.g_01179
OG0001138	Prah.g_01253	Prai.g_01198
OG0001139	Prah.g_01251	Prai.g_01200
OG0001140	Prah.g_01250	Prai.g_01201
OG0001141	Prah.g_01249	Prai.g_01202
OG0001142	Prah.g_01248	Prai.g_01203
OG0001143	Prah.g_01264	Prai.g_01210
OG0001144	Prah.g_01273	Prai.g_01215
OG0001145	Prah.g_01353	Prai.g_01326
OG0001146	Prah.g_01369	Prai.g_01339
OG0001147	Prah.g_00323	Prai.g_01357
OG0001148	Prah.g_01577	Prai.g_01372
OG0001149	Prah.g_01578	Prai.g_01373
OG0001150	Prah.g_01579	Prai.g_01374
OG0001151	Prah.g_01591	Prai.g_01385
OG0001152	Prah.g_01592	Prai.g_01386
OG0001153	Prah.g_00366	Prai.g_01494
OG0001154	Prah.g_00365	Prai.g_01495
OG0001155	Prah.g_01617	Prai.g_01507
OG0001156	Prah.g_01620	Prai.g_01510
OG0001157	Prah.g_00538	Prai.g_01511
OG0001158	Prah.g_01621	Prai.g_01512
OG0001159	Prah.g_01622	Prai.g_01513
OG0001160	Prah.g_01651	Prai.g_01537
OG0001161	Prah.g_00541	Prai.g_01550
OG0001162	Prah.g_01050	Prai.g_01563
OG0001163	Prah.g_01665	Prai.g_01630
OG0001164	Prah.g_01670	Prai.g_01634
OG0001165	Prah.g_01673	Prai.g_01637
OG0001166	Prah.g_01699	Prai.g_01657
OG0001167	Prah.g_01725	Prai.g_01674
OG0001168	Prah.g_01727	Prai.g_01676
OG0001169	Prah.g_01729	Prai.g_01678
OG0001170	Prah.g_01731	Prai.g_01680
OG0001171	Prah.g_01742	Prai.g_01689
OG0001172	Prah.g_02068	Prai.g_01704
OG0001173	Prah.g_02067	Prai.g_01705
OG0001174	Prah.g_02059	Prai.g_01713
OG0001175	Prah.g_02058	Prai.g_01714
OG0001176	Prah.g_02042	Prai.g_01721
OG0001177	Prah.g_02044	Prai.g_01724
