Orthogroup	Prah	Syaj
OG0000551	Prah.g_01510	Syaj.g_00128
OG0000552	Prah.g_01509	Syaj.g_00129
OG0000553	Prah.g_01505	Syaj.g_00133
OG0000554	Prah.g_01500	Syaj.g_00145
OG0000555	Prah.g_01480	Syaj.g_00163
OG0000556	Prah.g_01474	Syaj.g_00167
OG0000557	Prah.g_01473	Syaj.g_00178
OG0000558	Prah.g_01470	Syaj.g_00181
OG0000559	Prah.g_01466	Syaj.g_00185
OG0000560	Prah.g_01463	Syaj.g_00188
OG0000561	Prah.g_01462	Syaj.g_00189
OG0000562	Prah.g_01461	Syaj.g_00190
OG0000563	Prah.g_01460	Syaj.g_00191
OG0000564	Prah.g_01459	Syaj.g_00192
OG0000565	Prah.g_01457	Syaj.g_00195
OG0000566	Prah.g_01452	Syaj.g_00199
OG0000567	Prah.g_01448	Syaj.g_00203
OG0000568	Prah.g_01446	Syaj.g_00207
OG0000569	Prah.g_01445	Syaj.g_00208
OG0000570	Prah.g_01444	Syaj.g_00209
OG0000571	Prah.g_01441	Syaj.g_00213
OG0000572	Prah.g_01425	Syaj.g_00230
OG0000573	Prah.g_01416	Syaj.g_00238
OG0000574	Prah.g_01415	Syaj.g_00242
OG0000575	Prah.g_01406	Syaj.g_00247
OG0000576	Prah.g_01404	Syaj.g_00249
OG0000577	Prah.g_01403	Syaj.g_00250
OG0000578	Prah.g_01402	Syaj.g_00251
OG0000579	Prah.g_01401	Syaj.g_00252
OG0000580	Prah.g_01400	Syaj.g_00253
OG0000581	Prah.g_01396	Syaj.g_00261
OG0000582	Prah.g_01392	Syaj.g_01338
OG0000583	Prah.g_01391	Syaj.g_01337
OG0000584	Prah.g_01390	Syaj.g_01336
OG0000585	Prah.g_01388	Syaj.g_01334
OG0000586	Prah.g_01387	Syaj.g_01333
OG0000587	Prah.g_01385	Syaj.g_01331
OG0000588	Prah.g_00529	Syaj.g_01313
OG0000589	Prah.g_00526	Syaj.g_01308
OG0000590	Prah.g_00525	Syaj.g_01307
OG0000591	Prah.g_00518	Syaj.g_01299
OG0000592	Prah.g_00517	Syaj.g_01298
OG0000593	Prah.g_00505	Syaj.g_01287
OG0000594	Prah.g_00504	Syaj.g_01286
OG0000595	Prah.g_00503	Syaj.g_01285
OG0000596	Prah.g_00498	Syaj.g_01280
OG0000597	Prah.g_00495	Syaj.g_01277
OG0000598	Prah.g_00494	Syaj.g_01276
OG0000599	Prah.g_00485	Syaj.g_01273
OG0000600	Prah.g_00484	Syaj.g_01272
OG0000601	Prah.g_00483	Syaj.g_01271
OG0000602	Prah.g_00478	Syaj.g_01266
OG0000603	Prah.g_00477	Syaj.g_01265
OG0000604	Prah.g_00476	Syaj.g_01262
OG0000605	Prah.g_00474	Syaj.g_01153
OG0000606	Prah.g_00466	Syaj.g_00698
OG0000607	Prah.g_00463	Syaj.g_00702
OG0000608	Prah.g_00462	Syaj.g_00703
OG0000609	Prah.g_00460	Syaj.g_00705
OG0000610	Prah.g_00452	Syaj.g_00714
OG0000611	Prah.g_00449	Syaj.g_00717
OG0000612	Prah.g_00448	Syaj.g_00718
OG0000613	Prah.g_02193	Syaj.g_02500
OG0000614	Prah.g_00985	Syaj.g_00480
OG0000615	Prah.g_00706	Syaj.g_01065
OG0000616	Prah.g_02588	Syaj.g_02245
OG0000617	Prah.g_00881	Syaj.g_00952
OG0000618	Prah.g_00880	Syaj.g_00951
OG0000619	Prah.g_00879	Syaj.g_00950
OG0000620	Prah.g_00875	Syaj.g_00945
OG0000621	Prah.g_00874	Syaj.g_00944
OG0000622	Prah.g_00873	Syaj.g_00943
OG0000623	Prah.g_00872	Syaj.g_00942
OG0000624	Prah.g_00871	Syaj.g_00940
OG0000625	Prah.g_00870	Syaj.g_00939
OG0000626	Prah.g_00869	Syaj.g_00938
OG0000627	Prah.g_00746	Syaj.g_00765
OG0000628	Prah.g_00747	Syaj.g_00766
OG0000629	Prah.g_00750	Syaj.g_00769
OG0000630	Prah.g_00754	Syaj.g_00773
OG0000631	Prah.g_00758	Syaj.g_00786
OG0000632	Prah.g_00759	Syaj.g_00787
OG0000633	Prah.g_00760	Syaj.g_00789
OG0000634	Prah.g_00671	Syaj.g_01030
OG0000635	Prah.g_00670	Syaj.g_01029
OG0000636	Prah.g_00668	Syaj.g_01024
OG0000637	Prah.g_00666	Syaj.g_01022
OG0000638	Prah.g_00665	Syaj.g_01021
OG0000639	Prah.g_00664	Syaj.g_01020
OG0000640	Prah.g_00663	Syaj.g_01019
OG0000641	Prah.g_00659	Syaj.g_01015
OG0000642	Prah.g_00658	Syaj.g_01014
OG0000643	Prah.g_00657	Syaj.g_01012
OG0000644	Prah.g_00656	Syaj.g_01011
OG0000645	Prah.g_00655	Syaj.g_01009
OG0000646	Prah.g_00652	Syaj.g_01006
OG0000647	Prah.g_00650	Syaj.g_01004
OG0000648	Prah.g_00648	Syaj.g_01001
OG0000649	Prah.g_00647	Syaj.g_01000
OG0000650	Prah.g_00646	Syaj.g_00999
OG0000651	Prah.g_00645	Syaj.g_00998
OG0000652	Prah.g_00644	Syaj.g_00997
OG0000653	Prah.g_00640	Syaj.g_00991
OG0000654	Prah.g_00639	Syaj.g_00990
OG0000655	Prah.g_00638	Syaj.g_00989
OG0000656	Prah.g_00635	Syaj.g_00986
OG0000657	Prah.g_00603	Syaj.g_00382
OG0000658	Prah.g_00601	Syaj.g_00379
OG0000659	Prah.g_00600	Syaj.g_00378
OG0000660	Prah.g_00596	Syaj.g_00374
OG0000661	Prah.g_00594	Syaj.g_00372
OG0000662	Prah.g_00592	Syaj.g_00370
OG0000663	Prah.g_00589	Syaj.g_00367
OG0000664	Prah.g_00588	Syaj.g_00358
OG0000665	Prah.g_00574	Syaj.g_01243
OG0000666	Prah.g_00572	Syaj.g_01154
OG0000667	Prah.g_00564	Syaj.g_02661
OG0000668	Prah.g_00850	Syaj.g_00816
OG0000669	Prah.g_00558	Syaj.g_00730
OG0000670	Prah.g_01212	Syaj.g_00733
OG0000671	Prah.g_00738	Syaj.g_00735
OG0000672	Prah.g_00735	Syaj.g_00739
OG0000673	Prah.g_00732	Syaj.g_00742
OG0000674	Prah.g_00730	Syaj.g_00744
OG0000675	Prah.g_00729	Syaj.g_00757
OG0000676	Prah.g_00726	Syaj.g_00759
OG0000677	Prah.g_00724	Syaj.g_00760
OG0000678	Prah.g_00721	Syaj.g_01075
OG0000679	Prah.g_00702	Syaj.g_01061
OG0000680	Prah.g_00701	Syaj.g_01060
OG0000681	Prah.g_00699	Syaj.g_01057
OG0000682	Prah.g_00698	Syaj.g_01056
OG0000683	Prah.g_00697	Syaj.g_01055
OG0000684	Prah.g_00683	Syaj.g_01051
OG0000685	Prah.g_00685	Syaj.g_01049
OG0000686	Prah.g_00686	Syaj.g_01048
OG0000687	Prah.g_00687	Syaj.g_01047
OG0000688	Prah.g_00681	Syaj.g_01041
OG0000689	Prah.g_00680	Syaj.g_01039
OG0000690	Prah.g_00679	Syaj.g_01038
OG0000691	Prah.g_00678	Syaj.g_01037
OG0000692	Prah.g_00677	Syaj.g_01036
OG0000693	Prah.g_00675	Syaj.g_01034
OG0000694	Prah.g_00674	Syaj.g_01033
OG0000695	Prah.g_00762	Syaj.g_00791
OG0000696	Prah.g_00763	Syaj.g_00792
OG0000697	Prah.g_00765	Syaj.g_00932
OG0000698	Prah.g_00768	Syaj.g_00929
OG0000699	Prah.g_00770	Syaj.g_00928
OG0000700	Prah.g_00771	Syaj.g_00927
OG0000701	Prah.g_00772	Syaj.g_00926
OG0000702	Prah.g_00780	Syaj.g_00916
OG0000703	Prah.g_00781	Syaj.g_00915
OG0000704	Prah.g_00783	Syaj.g_00913
OG0000705	Prah.g_00789	Syaj.g_00906
OG0000706	Prah.g_00790	Syaj.g_00905
OG0000707	Prah.g_00791	Syaj.g_00904
OG0000708	Prah.g_00793	Syaj.g_00901
OG0000709	Prah.g_00800	Syaj.g_00872
OG0000710	Prah.g_00805	Syaj.g_00867
OG0000711	Prah.g_00828	Syaj.g_00839
OG0000712	Prah.g_00829	Syaj.g_00837
OG0000713	Prah.g_00830	Syaj.g_00836
OG0000714	Prah.g_00833	Syaj.g_00834
OG0000715	Prah.g_00835	Syaj.g_00832
OG0000716	Prah.g_00839	Syaj.g_00825
OG0000717	Prah.g_00840	Syaj.g_00824
OG0000718	Prah.g_00846	Syaj.g_00820
OG0000719	Prah.g_00848	Syaj.g_00818
OG0000720	Prah.g_00861	Syaj.g_00805
OG0000721	Prah.g_00862	Syaj.g_00803
OG0000722	Prah.g_00863	Syaj.g_00802
OG0000723	Prah.g_00867	Syaj.g_00934
OG0000724	Prah.g_00910	Syaj.g_00421
OG0000725	Prah.g_00919	Syaj.g_00430
OG0000726	Prah.g_00920	Syaj.g_00431
OG0000727	Prah.g_00921	Syaj.g_00432
OG0000728	Prah.g_00922	Syaj.g_00434
OG0000729	Prah.g_00133	Syaj.g_02397
OG0000730	Prah.g_01942	Syaj.g_02802
OG0000731	Prah.g_01932	Syaj.g_02814
OG0000732	Prah.g_00054	Syaj.g_02315
OG0000733	Prah.g_02532	Syaj.g_02151
OG0000734	Prah.g_01905	Syaj.g_01895
OG0000735	Prah.g_01340	Syaj.g_00286
OG0000736	Prah.g_01339	Syaj.g_00287
OG0000737	Prah.g_01338	Syaj.g_00288
OG0000738	Prah.g_01331	Syaj.g_00293
OG0000739	Prah.g_01329	Syaj.g_00295
OG0000740	Prah.g_01328	Syaj.g_00296
OG0000741	Prah.g_01325	Syaj.g_00299
OG0000742	Prah.g_01323	Syaj.g_00301
OG0000743	Prah.g_01321	Syaj.g_00303
OG0000744	Prah.g_01320	Syaj.g_00304
OG0000745	Prah.g_01318	Syaj.g_00306
OG0000746	Prah.g_01316	Syaj.g_00308
OG0000747	Prah.g_01315	Syaj.g_00309
OG0000748	Prah.g_01304	Syaj.g_00319
OG0000749	Prah.g_01303	Syaj.g_00322
OG0000750	Prah.g_01302	Syaj.g_00323
OG0000751	Prah.g_01297	Syaj.g_00331
OG0000752	Prah.g_01295	Syaj.g_00333
OG0000753	Prah.g_01292	Syaj.g_00336
OG0000754	Prah.g_01262	Syaj.g_00643
OG0000755	Prah.g_01255	Syaj.g_00631
OG0000756	Prah.g_01254	Syaj.g_00625
OG0000757	Prah.g_01247	Syaj.g_00614
OG0000758	Prah.g_01246	Syaj.g_00613
OG0000759	Prah.g_01245	Syaj.g_00612
OG0000760	Prah.g_01244	Syaj.g_00611
OG0000761	Prah.g_01243	Syaj.g_00609
OG0000762	Prah.g_01263	Syaj.g_00603
OG0000763	Prah.g_01265	Syaj.g_00597
OG0000764	Prah.g_01266	Syaj.g_00596
OG0000765	Prah.g_01282	Syaj.g_00577
OG0000766	Prah.g_01283	Syaj.g_00576
OG0000767	Prah.g_01285	Syaj.g_00574
OG0000768	Prah.g_01286	Syaj.g_00573
OG0000769	Prah.g_01290	Syaj.g_00571
OG0000770	Prah.g_01239	Syaj.g_00567
OG0000771	Prah.g_00905	Syaj.g_00415
OG0000772	Prah.g_01610	Syaj.g_01208
OG0000773	Prah.g_01351	Syaj.g_00280
OG0000774	Prah.g_01355	Syaj.g_01502
OG0000775	Prah.g_01357	Syaj.g_01504
OG0000776	Prah.g_01358	Syaj.g_01505
OG0000777	Prah.g_01359	Syaj.g_01506
OG0000778	Prah.g_01360	Syaj.g_01507
OG0000779	Prah.g_01365	Syaj.g_01513
OG0000780	Prah.g_01368	Syaj.g_01517
OG0000781	Prah.g_01372	Syaj.g_01521
OG0000782	Prah.g_01373	Syaj.g_01522
OG0000783	Prah.g_01374	Syaj.g_01524
OG0000784	Prah.g_01375	Syaj.g_01525
OG0000785	Prah.g_01377	Syaj.g_01526
OG0000786	Prah.g_01380	Syaj.g_00265
OG0000787	Prah.g_01381	Syaj.g_00264
OG0000788	Prah.g_00224	Syaj.g_01270
OG0000789	Prah.g_01183	Syaj.g_01121
OG0000790	Prah.g_01580	Syaj.g_00054
OG0000791	Prah.g_01582	Syaj.g_00053
OG0000792	Prah.g_01583	Syaj.g_00052
OG0000793	Prah.g_01587	Syaj.g_00047
OG0000794	Prah.g_01588	Syaj.g_00046
OG0000795	Prah.g_01589	Syaj.g_00045
OG0000796	Prah.g_01593	Syaj.g_00039
OG0000797	Prah.g_01594	Syaj.g_00038
OG0000798	Prah.g_02131	Syaj.g_02568
OG0000799	Prah.g_00435	Syaj.g_01352
OG0000800	Prah.g_00434	Syaj.g_01354
OG0000801	Prah.g_00433	Syaj.g_01355
OG0000802	Prah.g_00427	Syaj.g_01359
OG0000803	Prah.g_00423	Syaj.g_01363
OG0000804	Prah.g_00421	Syaj.g_01366
OG0000805	Prah.g_00419	Syaj.g_01369
OG0000806	Prah.g_00417	Syaj.g_01370
OG0000807	Prah.g_00415	Syaj.g_01372
OG0000808	Prah.g_00414	Syaj.g_01373
OG0000809	Prah.g_00410	Syaj.g_01376
OG0000810	Prah.g_00409	Syaj.g_01377
OG0000811	Prah.g_00403	Syaj.g_01385
OG0000812	Prah.g_00401	Syaj.g_01387
OG0000813	Prah.g_00400	Syaj.g_01388
OG0000814	Prah.g_00398	Syaj.g_01390
OG0000815	Prah.g_00397	Syaj.g_01391
OG0000816	Prah.g_00395	Syaj.g_01392
OG0000817	Prah.g_00394	Syaj.g_01393
OG0000818	Prah.g_00386	Syaj.g_01399
OG0000819	Prah.g_00385	Syaj.g_01400
OG0000820	Prah.g_00384	Syaj.g_01401
OG0000821	Prah.g_00379	Syaj.g_01412
OG0000822	Prah.g_00376	Syaj.g_01414
OG0000823	Prah.g_00374	Syaj.g_01415
OG0000824	Prah.g_00370	Syaj.g_01421
OG0000825	Prah.g_00369	Syaj.g_01422
OG0000826	Prah.g_00368	Syaj.g_01423
OG0000827	Prah.g_00367	Syaj.g_01424
OG0000828	Prah.g_00364	Syaj.g_01427
OG0000829	Prah.g_00363	Syaj.g_01428
OG0000830	Prah.g_00362	Syaj.g_01429
OG0000831	Prah.g_00360	Syaj.g_01431
OG0000832	Prah.g_01615	Syaj.g_01635
OG0000833	Prah.g_01623	Syaj.g_01647
OG0000834	Prah.g_01624	Syaj.g_01649
OG0000835	Prah.g_01625	Syaj.g_01650
OG0000836	Prah.g_01627	Syaj.g_01654
OG0000837	Prah.g_01628	Syaj.g_01661
OG0000838	Prah.g_01632	Syaj.g_01665
OG0000839	Prah.g_01633	Syaj.g_01666
OG0000840	Prah.g_01634	Syaj.g_01667
OG0000841	Prah.g_01635	Syaj.g_01668
OG0000842	Prah.g_01636	Syaj.g_01669
OG0000843	Prah.g_01637	Syaj.g_01670
OG0000844	Prah.g_01639	Syaj.g_01680
OG0000845	Prah.g_01640	Syaj.g_01681
OG0000846	Prah.g_01641	Syaj.g_01682
OG0000847	Prah.g_01642	Syaj.g_01683
OG0000848	Prah.g_01643	Syaj.g_01685
OG0000849	Prah.g_01644	Syaj.g_01686
OG0000850	Prah.g_01645	Syaj.g_01689
OG0000851	Prah.g_01648	Syaj.g_01694
OG0000852	Prah.g_01649	Syaj.g_01695
OG0000853	Prah.g_01653	Syaj.g_01699
OG0000854	Prah.g_01655	Syaj.g_01701
OG0000855	Prah.g_01656	Syaj.g_01702
OG0000856	Prah.g_00515	Syaj.g_01296
OG0000857	Prah.g_00651	Syaj.g_01005
OG0000858	Prah.g_01667	Syaj.g_01708
OG0000859	Prah.g_01668	Syaj.g_01709
OG0000860	Prah.g_01678	Syaj.g_01723
OG0000861	Prah.g_01679	Syaj.g_01724
OG0000862	Prah.g_01681	Syaj.g_01725
OG0000863	Prah.g_01685	Syaj.g_01728
OG0000864	Prah.g_01687	Syaj.g_01729
OG0000865	Prah.g_01688	Syaj.g_01730
OG0000866	Prah.g_01689	Syaj.g_01731
OG0000867	Prah.g_01690	Syaj.g_01732
OG0000868	Prah.g_01692	Syaj.g_01734
OG0000869	Prah.g_01695	Syaj.g_01742
OG0000870	Prah.g_01700	Syaj.g_01747
OG0000871	Prah.g_01701	Syaj.g_01748
OG0000872	Prah.g_01703	Syaj.g_01756
OG0000873	Prah.g_01707	Syaj.g_01759
OG0000874	Prah.g_01711	Syaj.g_01754
OG0000875	Prah.g_01713	Syaj.g_01762
OG0000876	Prah.g_01714	Syaj.g_02084
OG0000877	Prah.g_01717	Syaj.g_01586
OG0000878	Prah.g_01718	Syaj.g_01587
OG0000879	Prah.g_01719	Syaj.g_01588
OG0000880	Prah.g_01720	Syaj.g_01589
OG0000881	Prah.g_01728	Syaj.g_01595
OG0000882	Prah.g_01733	Syaj.g_01599
OG0000883	Prah.g_01736	Syaj.g_01601
OG0000884	Prah.g_01738	Syaj.g_01603
OG0000885	Prah.g_01739	Syaj.g_01604
OG0000886	Prah.g_01740	Syaj.g_01605
OG0000887	Prah.g_01741	Syaj.g_01606
OG0000888	Prah.g_01743	Syaj.g_01608
OG0000889	Prah.g_01745	Syaj.g_01610
OG0000890	Prah.g_01759	Syaj.g_01615
OG0000891	Prah.g_01760	Syaj.g_01616
OG0000892	Prah.g_01762	Syaj.g_01620
OG0000893	Prah.g_02073	Syaj.g_02636
OG0000894	Prah.g_02070	Syaj.g_02639
OG0000895	Prah.g_02066	Syaj.g_02643
OG0000896	Prah.g_02065	Syaj.g_02644
OG0000897	Prah.g_02063	Syaj.g_02646
OG0000898	Prah.g_02062	Syaj.g_02647
OG0000899	Prah.g_02061	Syaj.g_02648
OG0000900	Prah.g_02060	Syaj.g_02649
OG0000901	Prah.g_02056	Syaj.g_02654
OG0000902	Prah.g_02054	Syaj.g_02656
OG0000903	Prah.g_02041	Syaj.g_02689
OG0000904	Prah.g_02046	Syaj.g_02684
OG0000905	Prah.g_02048	Syaj.g_02678
OG0000906	Prah.g_02050	Syaj.g_02676
OG0000907	Prah.g_02039	Syaj.g_02692
OG0000908	Prah.g_02036	Syaj.g_02695
OG0000909	Prah.g_02035	Syaj.g_02696
OG0000910	Prah.g_02034	Syaj.g_02697
OG0000911	Prah.g_02032	Syaj.g_02699
OG0000912	Prah.g_02031	Syaj.g_02700
OG0000913	Prah.g_02030	Syaj.g_02701
OG0000914	Prah.g_02029	Syaj.g_02702
OG0000915	Prah.g_02028	Syaj.g_02704
OG0000916	Prah.g_02027	Syaj.g_02705
OG0000917	Prah.g_02026	Syaj.g_02706
OG0000918	Prah.g_02025	Syaj.g_02707
OG0000919	Prah.g_02024	Syaj.g_02708
OG0000920	Prah.g_02023	Syaj.g_02709
OG0000921	Prah.g_02022	Syaj.g_02710
OG0000922	Prah.g_02021	Syaj.g_02711
OG0000923	Prah.g_02017	Syaj.g_02715
OG0000924	Prah.g_02016	Syaj.g_02716
OG0000925	Prah.g_02015	Syaj.g_02717
OG0000926	Prah.g_02014	Syaj.g_02718
OG0000927	Prah.g_02012	Syaj.g_02720
OG0000928	Prah.g_02011	Syaj.g_02721
OG0000929	Prah.g_02010	Syaj.g_02722
OG0000930	Prah.g_02009	Syaj.g_02723
OG0000931	Prah.g_02008	Syaj.g_02724
OG0000932	Prah.g_02007	Syaj.g_02725
OG0000933	Prah.g_02002	Syaj.g_02731
OG0000934	Prah.g_02000	Syaj.g_02733
OG0000935	Prah.g_01999	Syaj.g_02734
OG0000936	Prah.g_01998	Syaj.g_02735
OG0000937	Prah.g_01997	Syaj.g_02736
OG0000938	Prah.g_01994	Syaj.g_02739
OG0000939	Prah.g_01993	Syaj.g_02740
OG0000940	Prah.g_01985	Syaj.g_02747
OG0000941	Prah.g_01983	Syaj.g_02749
OG0000942	Prah.g_01981	Syaj.g_02751
OG0000943	Prah.g_01980	Syaj.g_02752
OG0000944	Prah.g_01978	Syaj.g_02754
OG0000945	Prah.g_01977	Syaj.g_02756
OG0000946	Prah.g_01966	Syaj.g_02761
OG0000947	Prah.g_01963	Syaj.g_02764
OG0000948	Prah.g_01962	Syaj.g_02765
OG0000949	Prah.g_01958	Syaj.g_02474
OG0000950	Prah.g_02231	Syaj.g_02459
OG0000951	Prah.g_02236	Syaj.g_02452
OG0000952	Prah.g_02241	Syaj.g_02446
OG0000953	Prah.g_02245	Syaj.g_02442
OG0000954	Prah.g_00167	Syaj.g_02435
OG0000955	Prah.g_00166	Syaj.g_02434
OG0000956	Prah.g_00164	Syaj.g_02432
OG0000957	Prah.g_00152	Syaj.g_02419
OG0000958	Prah.g_00151	Syaj.g_02418
OG0000959	Prah.g_00146	Syaj.g_02413
OG0000960	Prah.g_00145	Syaj.g_02412
OG0000961	Prah.g_00136	Syaj.g_02402
OG0000962	Prah.g_00134	Syaj.g_02398
OG0000963	Prah.g_00129	Syaj.g_02393
OG0000964	Prah.g_00128	Syaj.g_02392
OG0000965	Prah.g_00127	Syaj.g_02391
OG0000966	Prah.g_00086	Syaj.g_02370
OG0000967	Prah.g_00079	Syaj.g_02334
OG0000968	Prah.g_00076	Syaj.g_02363
OG0000969	Prah.g_00074	Syaj.g_02338
OG0000970	Prah.g_00073	Syaj.g_02337
OG0000971	Prah.g_00071	Syaj.g_02331
OG0000972	Prah.g_00070	Syaj.g_02330
OG0000973	Prah.g_00068	Syaj.g_02329
OG0000974	Prah.g_00067	Syaj.g_02328
OG0000975	Prah.g_00066	Syaj.g_02327
OG0000976	Prah.g_00065	Syaj.g_02326
OG0000977	Prah.g_00063	Syaj.g_02324
OG0000978	Prah.g_00062	Syaj.g_02322
OG0000979	Prah.g_00059	Syaj.g_02319
OG0000980	Prah.g_00055	Syaj.g_02316
OG0000981	Prah.g_00052	Syaj.g_02313
OG0000982	Prah.g_02491	Syaj.g_02112
OG0000983	Prah.g_02492	Syaj.g_02113
OG0000984	Prah.g_02493	Syaj.g_02114
OG0000985	Prah.g_02497	Syaj.g_02116
OG0000986	Prah.g_02499	Syaj.g_02123
OG0000987	Prah.g_02501	Syaj.g_02125
OG0000988	Prah.g_02505	Syaj.g_02131
OG0000989	Prah.g_02513	Syaj.g_02142
OG0000990	Prah.g_02536	Syaj.g_02165
OG0000991	Prah.g_02540	Syaj.g_02168
OG0000992	Prah.g_02543	Syaj.g_02171
OG0000993	Prah.g_02544	Syaj.g_02173
OG0000994	Prah.g_02547	Syaj.g_02177
OG0000995	Prah.g_02552	Syaj.g_02182
OG0000996	Prah.g_02565	Syaj.g_02221
OG0000997	Prah.g_02574	Syaj.g_02228
OG0000998	Prah.g_02576	Syaj.g_02230
OG0000999	Prah.g_02577	Syaj.g_02231
OG0001000	Prah.g_02580	Syaj.g_02236
OG0001001	Prah.g_02584	Syaj.g_02241
OG0001002	Prah.g_02591	Syaj.g_02248
OG0001003	Prah.g_02593	Syaj.g_02250
OG0001004	Prah.g_02594	Syaj.g_02251
OG0001005	Prah.g_02596	Syaj.g_02252
OG0001006	Prah.g_02602	Syaj.g_02260
OG0001007	Prah.g_02604	Syaj.g_02262
OG0001008	Prah.g_00231	Syaj.g_01554
OG0001009	Prah.g_00033	Syaj.g_02294
OG0001010	Prah.g_00034	Syaj.g_02295
OG0001011	Prah.g_00036	Syaj.g_02296
OG0001012	Prah.g_02488	Syaj.g_02108
OG0001014	Prah.g_02454	Syaj.g_02083
OG0001015	Prah.g_02453	Syaj.g_02082
OG0001016	Prah.g_01843	Syaj.g_01824
OG0001017	Prah.g_01849	Syaj.g_01830
OG0001018	Prah.g_01851	Syaj.g_01832
OG0001019	Prah.g_01867	Syaj.g_01849
OG0001020	Prah.g_01873	Syaj.g_01862
OG0001021	Prah.g_01877	Syaj.g_01867
OG0001022	Prah.g_01882	Syaj.g_01872
OG0001023	Prah.g_01883	Syaj.g_01873
OG0001024	Prah.g_01887	Syaj.g_01877
OG0001025	Prah.g_01894	Syaj.g_01884
OG0001026	Prah.g_01908	Syaj.g_01897
OG0001027	Prah.g_00195	Syaj.g_01903
OG0001028	Prah.g_00193	Syaj.g_01905
OG0001029	Prah.g_00191	Syaj.g_01907
OG0001030	Prah.g_02257	Syaj.g_01933
OG0001031	Prah.g_02336	Syaj.g_02012
OG0001032	Prah.g_02339	Syaj.g_02015
OG0001033	Prah.g_02372	Syaj.g_02044
OG0001034	Prah.g_01779	Syaj.g_02875
OG0001035	Prah.g_02099	Syaj.g_02603
OG0001036	Prah.g_02103	Syaj.g_02599
OG0001037	Prah.g_02105	Syaj.g_02597
OG0001038	Prah.g_02132	Syaj.g_02567
OG0001039	Prah.g_02135	Syaj.g_02564
OG0001040	Prah.g_02138	Syaj.g_02561
OG0001041	Prah.g_02143	Syaj.g_02556
OG0001042	Prah.g_02168	Syaj.g_02527
OG0001043	Prah.g_02170	Syaj.g_02523
OG0001044	Prah.g_01941	Syaj.g_02804
OG0001045	Prah.g_01929	Syaj.g_02817
OG0001046	Prah.g_01661	Syaj.g_00851
OG0001047	Prah.g_00233	Syaj.g_01552
OG0001048	Prah.g_00234	Syaj.g_01551
OG0001049	Prah.g_00237	Syaj.g_01548
OG0001050	Prah.g_00238	Syaj.g_01547
OG0001051	Prah.g_00239	Syaj.g_01546
OG0001052	Prah.g_00308	Syaj.g_01448
OG0001053	Prah.g_01563	Syaj.g_00075
OG0001054	Prah.g_01545	Syaj.g_00092
OG0001055	Prah.g_01524	Syaj.g_00113
OG0001056	Prah.g_01496	Syaj.g_00149
OG0001057	Prah.g_01482	Syaj.g_00160
OG0001058	Prah.g_01468	Syaj.g_00183
OG0001059	Prah.g_01464	Syaj.g_00187
OG0001060	Prah.g_01458	Syaj.g_00193
OG0001061	Prah.g_01440	Syaj.g_00214
OG0001062	Prah.g_01438	Syaj.g_00216
OG0001063	Prah.g_01434	Syaj.g_00222
OG0001064	Prah.g_01433	Syaj.g_00223
OG0001065	Prah.g_01432	Syaj.g_00224
OG0001066	Prah.g_01431	Syaj.g_00225
OG0001067	Prah.g_01430	Syaj.g_00226
OG0001068	Prah.g_01429	Syaj.g_00227
OG0001069	Prah.g_01428	Syaj.g_00228
OG0001070	Prah.g_01424	Syaj.g_00231
OG0001071	Prah.g_01423	Syaj.g_00232
OG0001072	Prah.g_01418	Syaj.g_00236
OG0001073	Prah.g_01399	Syaj.g_00254
OG0001074	Prah.g_00532	Syaj.g_01327
OG0001075	Prah.g_00531	Syaj.g_01325
OG0001076	Prah.g_00523	Syaj.g_01305
OG0001077	Prah.g_00513	Syaj.g_01294
OG0001078	Prah.g_00500	Syaj.g_01282
OG0001079	Prah.g_00482	Syaj.g_01269
OG0001080	Prah.g_00472	Syaj.g_01135
OG0001081	Prah.g_00465	Syaj.g_00699
OG0001082	Prah.g_00464	Syaj.g_00700
OG0001083	Prah.g_00456	Syaj.g_00709
OG0001084	Prah.g_00455	Syaj.g_00711
OG0001085	Prah.g_00444	Syaj.g_00721
OG0001086	Prah.g_00442	Syaj.g_00723
OG0001087	Prah.g_00968	Syaj.g_00498
OG0001088	Prah.g_00972	Syaj.g_00494
OG0001089	Prah.g_01025	Syaj.g_00439
OG0001090	Prah.g_00886	Syaj.g_00959
OG0001091	Prah.g_00884	Syaj.g_00957
OG0001092	Prah.g_00882	Syaj.g_00954
OG0001093	Prah.g_00878	Syaj.g_00948
OG0001094	Prah.g_00673	Syaj.g_01032
OG0001095	Prah.g_00654	Syaj.g_01008
OG0001096	Prah.g_00637	Syaj.g_00988
OG0001097	Prah.g_00593	Syaj.g_00371
OG0001098	Prah.g_00743	Syaj.g_01132
OG0001099	Prah.g_00192	Syaj.g_01906
OG0001100	Prah.g_00740	Syaj.g_00732
OG0001101	Prah.g_00739	Syaj.g_00734
OG0001102	Prah.g_00736	Syaj.g_00737
OG0001103	Prah.g_00734	Syaj.g_00740
OG0001104	Prah.g_00684	Syaj.g_01050
OG0001105	Prah.g_00689	Syaj.g_01046
OG0001106	Prah.g_00784	Syaj.g_00912
OG0001107	Prah.g_00794	Syaj.g_00900
OG0001108	Prah.g_00801	Syaj.g_00870
OG0001109	Prah.g_00803	Syaj.g_00868
OG0001110	Prah.g_00806	Syaj.g_00866
