Orthogroup	Prax	Prbg
OG0000560	Prax.g_00015	Prbg.g_00272
OG0000561	Prax.g_00016	Prbg.g_00273
OG0000562	Prax.g_00017	Prbg.g_00274
OG0000563	Prax.g_00018	Prbg.g_00275
OG0000564	Prax.g_00019	Prbg.g_00276
OG0000565	Prax.g_00022	Prbg.g_00278
OG0000566	Prax.g_00024	Prbg.g_00282
OG0000567	Prax.g_00028	Prbg.g_00286
OG0000568	Prax.g_00029	Prbg.g_00287
OG0000569	Prax.g_00030	Prbg.g_00288
OG0000570	Prax.g_00031	Prbg.g_00289
OG0000571	Prax.g_00033	Prbg.g_00291
OG0000572	Prax.g_00046	Prbg.g_00305
OG0000573	Prax.g_00051	Prbg.g_00311
OG0000574	Prax.g_00052	Prbg.g_00312
OG0000575	Prax.g_00056	Prbg.g_00316
OG0000576	Prax.g_00058	Prbg.g_00318
OG0000577	Prax.g_00059	Prbg.g_00319
OG0000578	Prax.g_00060	Prbg.g_00320
OG0000579	Prax.g_00061	Prbg.g_00321
OG0000580	Prax.g_00062	Prbg.g_00322
OG0000581	Prax.g_00064	Prbg.g_00325
OG0000582	Prax.g_00067	Prbg.g_00328
OG0000583	Prax.g_00068	Prbg.g_00329
OG0000584	Prax.g_00069	Prbg.g_00330
OG0000585	Prax.g_00071	Prbg.g_00332
OG0000586	Prax.g_00072	Prbg.g_00333
OG0000587	Prax.g_00073	Prbg.g_00334
OG0000588	Prax.g_00077	Prbg.g_00338
OG0000589	Prax.g_00080	Prbg.g_00340
OG0000590	Prax.g_00081	Prbg.g_00341
OG0000591	Prax.g_00084	Prbg.g_00345
OG0000592	Prax.g_00085	Prbg.g_00346
OG0000593	Prax.g_00091	Prbg.g_01425
OG0000594	Prax.g_00092	Prbg.g_01424
OG0000595	Prax.g_00093	Prbg.g_01423
OG0000596	Prax.g_00097	Prbg.g_01419
OG0000597	Prax.g_00099	Prbg.g_01416
OG0000598	Prax.g_00100	Prbg.g_01415
OG0000599	Prax.g_00103	Prbg.g_01412
OG0000600	Prax.g_00104	Prbg.g_01411
OG0000601	Prax.g_00105	Prbg.g_01410
OG0000602	Prax.g_00107	Prbg.g_01408
OG0000603	Prax.g_00108	Prbg.g_01407
OG0000604	Prax.g_00109	Prbg.g_01406
OG0000605	Prax.g_00110	Prbg.g_01405
OG0000606	Prax.g_00113	Prbg.g_01402
OG0000607	Prax.g_00116	Prbg.g_01399
OG0000608	Prax.g_00117	Prbg.g_01398
OG0000609	Prax.g_00118	Prbg.g_01397
OG0000610	Prax.g_00123	Prbg.g_01391
OG0000611	Prax.g_00975	Prbg.g_01388
OG0000612	Prax.g_00974	Prbg.g_01387
OG0000613	Prax.g_00969	Prbg.g_01114
OG0000614	Prax.g_00950	Prbg.g_01135
OG0000615	Prax.g_00942	Prbg.g_01146
OG0000616	Prax.g_00938	Prbg.g_01939
OG0000617	Prax.g_00479	Prbg.g_01371
OG0000618	Prax.g_00478	Prbg.g_01370
OG0000619	Prax.g_00477	Prbg.g_01369
OG0000620	Prax.g_00474	Prbg.g_01366
OG0000621	Prax.g_00473	Prbg.g_01365
OG0000622	Prax.g_00472	Prbg.g_01364
OG0000623	Prax.g_00471	Prbg.g_01363
OG0000624	Prax.g_00470	Prbg.g_01361
OG0000625	Prax.g_00469	Prbg.g_01360
OG0000626	Prax.g_00468	Prbg.g_01359
OG0000627	Prax.g_00467	Prbg.g_01358
OG0000628	Prax.g_00466	Prbg.g_01357
OG0000629	Prax.g_00465	Prbg.g_01356
OG0000630	Prax.g_00462	Prbg.g_01353
OG0000631	Prax.g_00382	Prbg.g_01260
OG0000632	Prax.g_00381	Prbg.g_01261
OG0000633	Prax.g_00380	Prbg.g_01262
OG0000634	Prax.g_00377	Prbg.g_01155
OG0000635	Prax.g_00376	Prbg.g_01156
OG0000636	Prax.g_00374	Prbg.g_01158
OG0000637	Prax.g_00372	Prbg.g_01160
OG0000638	Prax.g_00371	Prbg.g_01161
OG0000639	Prax.g_00370	Prbg.g_01162
OG0000640	Prax.g_00369	Prbg.g_01163
OG0000641	Prax.g_00365	Prbg.g_01167
OG0000642	Prax.g_00364	Prbg.g_01168
OG0000643	Prax.g_00363	Prbg.g_01169
OG0000644	Prax.g_00362	Prbg.g_01170
OG0000645	Prax.g_00361	Prbg.g_01171
OG0000646	Prax.g_00359	Prbg.g_01173
OG0000647	Prax.g_00358	Prbg.g_01175
OG0000648	Prax.g_00356	Prbg.g_01177
OG0000649	Prax.g_00355	Prbg.g_01178
OG0000650	Prax.g_00354	Prbg.g_01179
OG0000651	Prax.g_00353	Prbg.g_01180
OG0000652	Prax.g_00352	Prbg.g_01181
OG0000653	Prax.g_00350	Prbg.g_01183
OG0000654	Prax.g_00349	Prbg.g_01184
OG0000655	Prax.g_00348	Prbg.g_01185
OG0000656	Prax.g_00345	Prbg.g_01188
OG0000657	Prax.g_00337	Prbg.g_01196
OG0000658	Prax.g_00336	Prbg.g_01198
OG0000659	Prax.g_00335	Prbg.g_01199
OG0000660	Prax.g_00331	Prbg.g_01203
OG0000661	Prax.g_00329	Prbg.g_01205
OG0000662	Prax.g_00327	Prbg.g_01207
OG0000663	Prax.g_00325	Prbg.g_01209
OG0000664	Prax.g_00324	Prbg.g_01210
OG0000665	Prax.g_00320	Prbg.g_01216
OG0000666	Prax.g_00319	Prbg.g_01217
OG0000667	Prax.g_00315	Prbg.g_01221
OG0000668	Prax.g_00546	Prbg.g_01062
OG0000669	Prax.g_00553	Prbg.g_01073
OG0000670	Prax.g_00555	Prbg.g_01076
OG0000671	Prax.g_00557	Prbg.g_01079
OG0000672	Prax.g_00559	Prbg.g_01082
OG0000673	Prax.g_00562	Prbg.g_01085
OG0000674	Prax.g_00564	Prbg.g_01087
OG0000675	Prax.g_00565	Prbg.g_01088
OG0000676	Prax.g_00567	Prbg.g_01090
OG0000677	Prax.g_00568	Prbg.g_01091
OG0000678	Prax.g_00570	Prbg.g_01093
OG0000679	Prax.g_00574	Prbg.g_01097
OG0000680	Prax.g_00575	Prbg.g_01098
OG0000681	Prax.g_00578	Prbg.g_01101
OG0000682	Prax.g_00579	Prbg.g_01102
OG0000683	Prax.g_00580	Prbg.g_01103
OG0000684	Prax.g_00582	Prbg.g_01105
OG0000685	Prax.g_00584	Prbg.g_01107
OG0000686	Prax.g_00585	Prbg.g_01108
OG0000687	Prax.g_00586	Prbg.g_01109
OG0000688	Prax.g_00589	Prbg.g_01383
OG0000689	Prax.g_00590	Prbg.g_01382
OG0000690	Prax.g_00591	Prbg.g_01381
OG0000691	Prax.g_00592	Prbg.g_01380
OG0000692	Prax.g_00594	Prbg.g_01378
OG0000693	Prax.g_00595	Prbg.g_01377
OG0000694	Prax.g_00596	Prbg.g_01376
OG0000695	Prax.g_00598	Prbg.g_01264
OG0000696	Prax.g_00599	Prbg.g_01265
OG0000697	Prax.g_00600	Prbg.g_01266
OG0000698	Prax.g_00603	Prbg.g_01269
OG0000699	Prax.g_00604	Prbg.g_01270
OG0000700	Prax.g_00605	Prbg.g_01271
OG0000701	Prax.g_00606	Prbg.g_01272
OG0000702	Prax.g_00608	Prbg.g_01274
OG0000703	Prax.g_00609	Prbg.g_01275
OG0000704	Prax.g_00610	Prbg.g_01277
OG0000705	Prax.g_00614	Prbg.g_01280
OG0000706	Prax.g_00615	Prbg.g_01281
OG0000707	Prax.g_00616	Prbg.g_01282
OG0000708	Prax.g_00617	Prbg.g_01284
OG0000709	Prax.g_01130	Prbg.g_01288
OG0000710	Prax.g_01133	Prbg.g_01291
OG0000711	Prax.g_01150	Prbg.g_01309
OG0000712	Prax.g_01152	Prbg.g_01310
OG0000713	Prax.g_01153	Prbg.g_01311
OG0000714	Prax.g_01154	Prbg.g_01312
OG0000715	Prax.g_01156	Prbg.g_01314
OG0000716	Prax.g_01158	Prbg.g_01316
OG0000717	Prax.g_01159	Prbg.g_01317
OG0000718	Prax.g_01173	Prbg.g_01321
OG0000719	Prax.g_01175	Prbg.g_01323
OG0000720	Prax.g_01184	Prbg.g_01335
OG0000721	Prax.g_01186	Prbg.g_01339
OG0000722	Prax.g_01187	Prbg.g_01340
OG0000723	Prax.g_01190	Prbg.g_01344
OG0000724	Prax.g_01199	Prbg.g_01239
OG0000725	Prax.g_01205	Prbg.g_01233
OG0000726	Prax.g_01206	Prbg.g_01232
OG0000727	Prax.g_01207	Prbg.g_01231
OG0000728	Prax.g_01209	Prbg.g_01229
OG0000729	Prax.g_01256	Prbg.g_00455
OG0000730	Prax.g_00126	Prbg.g_01528
OG0000731	Prax.g_00130	Prbg.g_00123
OG0000732	Prax.g_00140	Prbg.g_01890
OG0000733	Prax.g_00162	Prbg.g_00750
OG0000734	Prax.g_00185	Prbg.g_01502
OG0000735	Prax.g_00187	Prbg.g_01500
OG0000736	Prax.g_00188	Prbg.g_01499
OG0000737	Prax.g_00189	Prbg.g_01498
OG0000738	Prax.g_00193	Prbg.g_01494
OG0000739	Prax.g_00194	Prbg.g_01493
OG0000740	Prax.g_00195	Prbg.g_01492
OG0000741	Prax.g_00196	Prbg.g_01490
OG0000742	Prax.g_00199	Prbg.g_01487
OG0000743	Prax.g_00201	Prbg.g_01485
OG0000744	Prax.g_00202	Prbg.g_01484
OG0000745	Prax.g_00203	Prbg.g_01483
OG0000746	Prax.g_00205	Prbg.g_01481
OG0000747	Prax.g_00206	Prbg.g_01480
OG0000748	Prax.g_00209	Prbg.g_01476
OG0000749	Prax.g_00210	Prbg.g_01475
OG0000750	Prax.g_00211	Prbg.g_01474
OG0000751	Prax.g_00213	Prbg.g_01471
OG0000752	Prax.g_00215	Prbg.g_01469
OG0000753	Prax.g_00218	Prbg.g_01467
OG0000754	Prax.g_00221	Prbg.g_01464
OG0000755	Prax.g_00224	Prbg.g_01458
OG0000756	Prax.g_00225	Prbg.g_01457
OG0000757	Prax.g_00231	Prbg.g_01450
OG0000758	Prax.g_00232	Prbg.g_01449
OG0000759	Prax.g_00233	Prbg.g_01448
OG0000760	Prax.g_00234	Prbg.g_01447
OG0000761	Prax.g_00235	Prbg.g_01446
OG0000762	Prax.g_00236	Prbg.g_01445
OG0000763	Prax.g_00238	Prbg.g_01443
OG0000764	Prax.g_00239	Prbg.g_01442
OG0000765	Prax.g_00248	Prbg.g_01434
OG0000766	Prax.g_00249	Prbg.g_01433
OG0000767	Prax.g_00251	Prbg.g_01431
OG0000768	Prax.g_00252	Prbg.g_01430
OG0000769	Prax.g_00254	Prbg.g_01428
OG0000770	Prax.g_00256	Prbg.g_00351
OG0000771	Prax.g_01789	Prbg.g_00687
OG0000772	Prax.g_01928	Prbg.g_01576
OG0000773	Prax.g_01908	Prbg.g_00468
OG0000774	Prax.g_01906	Prbg.g_00470
OG0000775	Prax.g_01904	Prbg.g_00472
OG0000776	Prax.g_01903	Prbg.g_00473
OG0000777	Prax.g_01902	Prbg.g_00474
OG0000778	Prax.g_01901	Prbg.g_00475
OG0000779	Prax.g_01897	Prbg.g_00479
OG0000780	Prax.g_01896	Prbg.g_00480
OG0000781	Prax.g_01893	Prbg.g_00484
OG0000782	Prax.g_01892	Prbg.g_00485
OG0000783	Prax.g_01891	Prbg.g_00486
OG0000784	Prax.g_01890	Prbg.g_00487
OG0000785	Prax.g_01888	Prbg.g_00489
OG0000786	Prax.g_01886	Prbg.g_00492
OG0000787	Prax.g_01885	Prbg.g_00493
OG0000788	Prax.g_01876	Prbg.g_00218
OG0000789	Prax.g_01873	Prbg.g_00690
OG0000790	Prax.g_01858	Prbg.g_00534
OG0000791	Prax.g_01856	Prbg.g_00536
OG0000792	Prax.g_01855	Prbg.g_00537
OG0000793	Prax.g_01852	Prbg.g_00540
OG0000794	Prax.g_01851	Prbg.g_00541
OG0000795	Prax.g_01850	Prbg.g_00542
OG0000796	Prax.g_01846	Prbg.g_00546
OG0000797	Prax.g_01845	Prbg.g_00547
OG0000798	Prax.g_01819	Prbg.g_00038
OG0000799	Prax.g_01751	Prbg.g_00574
OG0000800	Prax.g_01750	Prbg.g_00575
OG0000801	Prax.g_01749	Prbg.g_00576
OG0000802	Prax.g_01747	Prbg.g_00578
OG0000803	Prax.g_01745	Prbg.g_00580
OG0000804	Prax.g_01744	Prbg.g_00581
OG0000805	Prax.g_01742	Prbg.g_00583
OG0000806	Prax.g_01740	Prbg.g_00585
OG0000807	Prax.g_01739	Prbg.g_00586
OG0000808	Prax.g_01738	Prbg.g_00587
OG0000809	Prax.g_01735	Prbg.g_00589
OG0000810	Prax.g_01734	Prbg.g_00590
OG0000811	Prax.g_01725	Prbg.g_00594
OG0000812	Prax.g_01723	Prbg.g_00596
OG0000813	Prax.g_01722	Prbg.g_00597
OG0000814	Prax.g_01720	Prbg.g_00599
OG0000815	Prax.g_01719	Prbg.g_00600
OG0000816	Prax.g_01717	Prbg.g_00602
OG0000817	Prax.g_01716	Prbg.g_00603
OG0000818	Prax.g_01711	Prbg.g_00608
OG0000819	Prax.g_01710	Prbg.g_00609
OG0000820	Prax.g_01709	Prbg.g_00610
OG0000821	Prax.g_01705	Prbg.g_00614
OG0000822	Prax.g_01704	Prbg.g_00615
OG0000823	Prax.g_01703	Prbg.g_00616
OG0000824	Prax.g_01700	Prbg.g_00619
OG0000825	Prax.g_01699	Prbg.g_00620
OG0000826	Prax.g_01698	Prbg.g_00621
OG0000827	Prax.g_01697	Prbg.g_00622
OG0000828	Prax.g_01694	Prbg.g_00625
OG0000829	Prax.g_01693	Prbg.g_00626
OG0000830	Prax.g_01692	Prbg.g_00627
OG0000831	Prax.g_01690	Prbg.g_00629
OG0000832	Prax.g_01684	Prbg.g_00639
OG0000833	Prax.g_01676	Prbg.g_00648
OG0000834	Prax.g_01675	Prbg.g_00649
OG0000835	Prax.g_01674	Prbg.g_00650
OG0000836	Prax.g_01673	Prbg.g_00651
OG0000837	Prax.g_01672	Prbg.g_00652
OG0000838	Prax.g_01670	Prbg.g_00654
OG0000839	Prax.g_01669	Prbg.g_00655
OG0000840	Prax.g_01668	Prbg.g_00656
OG0000841	Prax.g_01667	Prbg.g_00657
OG0000842	Prax.g_01666	Prbg.g_00658
OG0000843	Prax.g_01665	Prbg.g_00659
OG0000844	Prax.g_01664	Prbg.g_00660
OG0000845	Prax.g_01663	Prbg.g_00661
OG0000846	Prax.g_01662	Prbg.g_00662
OG0000847	Prax.g_01661	Prbg.g_00663
OG0000848	Prax.g_01660	Prbg.g_00664
OG0000849	Prax.g_01659	Prbg.g_00665
OG0000850	Prax.g_01657	Prbg.g_00667
OG0000851	Prax.g_01656	Prbg.g_00668
OG0000852	Prax.g_01655	Prbg.g_00669
OG0000853	Prax.g_01651	Prbg.g_00675
OG0000854	Prax.g_01649	Prbg.g_00677
OG0000855	Prax.g_01648	Prbg.g_00678
OG0000856	Prax.g_01633	Prbg.g_00348
OG0000857	Prax.g_01605	Prbg.g_01174
OG0000858	Prax.g_01565	Prbg.g_01643
OG0000859	Prax.g_01564	Prbg.g_01644
OG0000860	Prax.g_01557	Prbg.g_01652
OG0000861	Prax.g_01556	Prbg.g_01653
OG0000862	Prax.g_01555	Prbg.g_01654
OG0000863	Prax.g_01553	Prbg.g_01656
OG0000864	Prax.g_01552	Prbg.g_01657
OG0000865	Prax.g_01551	Prbg.g_01658
OG0000866	Prax.g_01550	Prbg.g_01659
OG0000867	Prax.g_01549	Prbg.g_01660
OG0000868	Prax.g_01548	Prbg.g_01662
OG0000869	Prax.g_01544	Prbg.g_01665
OG0000870	Prax.g_01539	Prbg.g_01670
OG0000871	Prax.g_01538	Prbg.g_01671
OG0000872	Prax.g_01537	Prbg.g_01672
OG0000873	Prax.g_01534	Prbg.g_01675
OG0000874	Prax.g_01531	Prbg.g_01678
OG0000875	Prax.g_01530	Prbg.g_01679
OG0000876	Prax.g_01529	Prbg.g_01680
OG0000877	Prax.g_01527	Prbg.g_01682
OG0000878	Prax.g_01526	Prbg.g_01683
OG0000879	Prax.g_01525	Prbg.g_01684
OG0000880	Prax.g_01524	Prbg.g_01685
OG0000881	Prax.g_01520	Prbg.g_01689
OG0000882	Prax.g_01515	Prbg.g_01694
OG0000883	Prax.g_01513	Prbg.g_01696
OG0000884	Prax.g_01511	Prbg.g_01698
OG0000885	Prax.g_01510	Prbg.g_01699
OG0000886	Prax.g_01509	Prbg.g_01700
OG0000887	Prax.g_01508	Prbg.g_01701
OG0000888	Prax.g_01506	Prbg.g_01703
OG0000889	Prax.g_01504	Prbg.g_01705
OG0000890	Prax.g_01503	Prbg.g_01706
OG0000891	Prax.g_01502	Prbg.g_01707
OG0000892	Prax.g_01257	Prbg.g_01709
OG0000893	Prax.g_01262	Prbg.g_01713
OG0000894	Prax.g_01264	Prbg.g_01716
OG0000895	Prax.g_01267	Prbg.g_01720
OG0000896	Prax.g_01268	Prbg.g_01721
OG0000897	Prax.g_01270	Prbg.g_01723
OG0000898	Prax.g_01271	Prbg.g_01724
OG0000899	Prax.g_01272	Prbg.g_01725
OG0000900	Prax.g_01273	Prbg.g_01726
OG0000901	Prax.g_01276	Prbg.g_01729
OG0000902	Prax.g_01278	Prbg.g_01731
OG0000903	Prax.g_01281	Prbg.g_01735
OG0000904	Prax.g_01283	Prbg.g_01739
OG0000905	Prax.g_01288	Prbg.g_01733
OG0000906	Prax.g_01289	Prbg.g_01732
OG0000907	Prax.g_01296	Prbg.g_01742
OG0000908	Prax.g_01299	Prbg.g_01745
OG0000909	Prax.g_01300	Prbg.g_01746
OG0000910	Prax.g_01301	Prbg.g_01747
OG0000911	Prax.g_01303	Prbg.g_01749
OG0000912	Prax.g_01304	Prbg.g_01750
OG0000913	Prax.g_01305	Prbg.g_01751
OG0000914	Prax.g_01306	Prbg.g_01752
OG0000915	Prax.g_01307	Prbg.g_01753
OG0000916	Prax.g_01308	Prbg.g_01754
OG0000917	Prax.g_01309	Prbg.g_01755
OG0000918	Prax.g_01310	Prbg.g_01756
OG0000919	Prax.g_01311	Prbg.g_01757
OG0000920	Prax.g_01312	Prbg.g_01758
OG0000921	Prax.g_01313	Prbg.g_01759
OG0000922	Prax.g_01314	Prbg.g_01760
OG0000923	Prax.g_01318	Prbg.g_01764
OG0000924	Prax.g_01319	Prbg.g_01765
OG0000925	Prax.g_01320	Prbg.g_01766
OG0000926	Prax.g_01321	Prbg.g_01767
OG0000927	Prax.g_01323	Prbg.g_01769
OG0000928	Prax.g_01324	Prbg.g_01770
OG0000929	Prax.g_01325	Prbg.g_01771
OG0000930	Prax.g_01326	Prbg.g_01772
OG0000931	Prax.g_01327	Prbg.g_01773
OG0000932	Prax.g_01328	Prbg.g_01774
OG0000933	Prax.g_01332	Prbg.g_01778
OG0000934	Prax.g_01334	Prbg.g_01780
OG0000935	Prax.g_01335	Prbg.g_01781
OG0000936	Prax.g_01336	Prbg.g_01782
OG0000937	Prax.g_01337	Prbg.g_01783
OG0000938	Prax.g_01339	Prbg.g_01786
OG0000939	Prax.g_01340	Prbg.g_01787
OG0000940	Prax.g_01347	Prbg.g_01794
OG0000941	Prax.g_01349	Prbg.g_01796
OG0000942	Prax.g_01351	Prbg.g_01798
OG0000943	Prax.g_01352	Prbg.g_01799
OG0000944	Prax.g_01353	Prbg.g_01801
OG0000945	Prax.g_01354	Prbg.g_01802
OG0000946	Prax.g_01358	Prbg.g_01807
OG0000947	Prax.g_01360	Prbg.g_01809
OG0000948	Prax.g_01361	Prbg.g_01810
OG0000949	Prax.g_01364	Prbg.g_01813
OG0000950	Prax.g_01369	Prbg.g_01820
OG0000951	Prax.g_01373	Prbg.g_01824
OG0000952	Prax.g_01377	Prbg.g_01828
OG0000953	Prax.g_01380	Prbg.g_01832
OG0000954	Prax.g_01384	Prbg.g_01836
OG0000955	Prax.g_01385	Prbg.g_01837
OG0000956	Prax.g_01387	Prbg.g_01839
OG0000957	Prax.g_01392	Prbg.g_01845
OG0000958	Prax.g_01393	Prbg.g_01846
OG0000959	Prax.g_01397	Prbg.g_01850
OG0000960	Prax.g_01398	Prbg.g_01851
OG0000961	Prax.g_01400	Prbg.g_01854
OG0000962	Prax.g_01402	Prbg.g_01856
OG0000963	Prax.g_01406	Prbg.g_01860
OG0000964	Prax.g_01407	Prbg.g_01861
OG0000965	Prax.g_01408	Prbg.g_01862
OG0000966	Prax.g_01415	Prbg.g_01868
OG0000967	Prax.g_01420	Prbg.g_01872
OG0000968	Prax.g_01422	Prbg.g_01874
OG0000969	Prax.g_01423	Prbg.g_01875
OG0000970	Prax.g_01424	Prbg.g_01876
OG0000971	Prax.g_01425	Prbg.g_01877
OG0000972	Prax.g_01426	Prbg.g_01878
OG0000973	Prax.g_01427	Prbg.g_01879
OG0000974	Prax.g_01428	Prbg.g_01880
OG0000975	Prax.g_01429	Prbg.g_01881
OG0000976	Prax.g_01430	Prbg.g_01882
OG0000977	Prax.g_01431	Prbg.g_01883
OG0000978	Prax.g_01432	Prbg.g_01884
OG0000979	Prax.g_01435	Prbg.g_01887
OG0000980	Prax.g_01437	Prbg.g_01889
OG0000981	Prax.g_01439	Prbg.g_01892
OG0000982	Prax.g_01441	Prbg.g_01894
OG0000983	Prax.g_01442	Prbg.g_01895
OG0000984	Prax.g_01443	Prbg.g_01896
OG0000985	Prax.g_01446	Prbg.g_01899
OG0000986	Prax.g_01448	Prbg.g_01901
OG0000987	Prax.g_01449	Prbg.g_01902
OG0000988	Prax.g_01452	Prbg.g_01905
OG0000989	Prax.g_01455	Prbg.g_01909
OG0000990	Prax.g_01458	Prbg.g_01913
OG0000991	Prax.g_01459	Prbg.g_01914
OG0000992	Prax.g_01461	Prbg.g_01917
OG0000993	Prax.g_01462	Prbg.g_01918
OG0000994	Prax.g_01463	Prbg.g_01919
OG0000995	Prax.g_01467	Prbg.g_01923
OG0000996	Prax.g_01468	Prbg.g_01924
OG0000997	Prax.g_01469	Prbg.g_01927
OG0000998	Prax.g_01471	Prbg.g_01929
OG0000999	Prax.g_01472	Prbg.g_01930
OG0001000	Prax.g_01475	Prbg.g_01933
OG0001001	Prax.g_01477	Prbg.g_01936
OG0001002	Prax.g_01481	Prbg.g_00758
OG0001003	Prax.g_01482	Prbg.g_00759
OG0001004	Prax.g_01483	Prbg.g_00760
OG0001005	Prax.g_01484	Prbg.g_00761
OG0001006	Prax.g_01488	Prbg.g_00765
OG0001007	Prax.g_01490	Prbg.g_00767
OG0001008	Prax.g_00763	Prbg.g_00157
OG0001009	Prax.g_00286	Prbg.g_00847
OG0001010	Prax.g_00285	Prbg.g_00846
OG0001011	Prax.g_00284	Prbg.g_00844
OG0001012	Prax.g_00270	Prbg.g_00830
OG0001013	Prax.g_00623	Prbg.g_00823
OG0001014	Prax.g_00626	Prbg.g_00820
OG0001015	Prax.g_00627	Prbg.g_00818
OG0001016	Prax.g_00644	Prbg.g_00796
OG0001017	Prax.g_00648	Prbg.g_00792
OG0001018	Prax.g_00651	Prbg.g_00790
OG0001019	Prax.g_00660	Prbg.g_00781
OG0001020	Prax.g_01128	Prbg.g_00780
OG0001021	Prax.g_01127	Prbg.g_00861
OG0001022	Prax.g_01124	Prbg.g_00864
OG0001023	Prax.g_01123	Prbg.g_00865
OG0001024	Prax.g_01120	Prbg.g_00869
OG0001025	Prax.g_01114	Prbg.g_00876
OG0001026	Prax.g_01108	Prbg.g_00885
OG0001027	Prax.g_01107	Prbg.g_00886
OG0001028	Prax.g_01105	Prbg.g_00888
OG0001029	Prax.g_01103	Prbg.g_00889
OG0001030	Prax.g_01088	Prbg.g_00905
OG0001031	Prax.g_01032	Prbg.g_00965
OG0001032	Prax.g_01031	Prbg.g_00966
OG0001033	Prax.g_01010	Prbg.g_00987
OG0001034	Prax.g_00982	Prbg.g_01018
OG0001035	Prax.g_00921	Prbg.g_01038
OG0001036	Prax.g_00916	Prbg.g_01042
OG0001037	Prax.g_00915	Prbg.g_01043
OG0001038	Prax.g_00897	Prbg.g_00057
OG0001039	Prax.g_00894	Prbg.g_00060
OG0001040	Prax.g_00892	Prbg.g_00062
OG0001041	Prax.g_00888	Prbg.g_00067
OG0001042	Prax.g_00871	Prbg.g_00084
OG0001043	Prax.g_00870	Prbg.g_00085
OG0001044	Prax.g_00840	Prbg.g_00116
OG0001045	Prax.g_00831	Prbg.g_00125
OG0001046	Prax.g_00795	Prbg.g_01602
OG0001047	Prax.g_00761	Prbg.g_00159
OG0001048	Prax.g_00760	Prbg.g_00160
OG0001049	Prax.g_00758	Prbg.g_00162
OG0001050	Prax.g_00757	Prbg.g_00163
OG0001051	Prax.g_00756	Prbg.g_00164
OG0001052	Prax.g_00731	Prbg.g_00190
OG0001053	Prax.g_00719	Prbg.g_00202
OG0001054	Prax.g_00703	Prbg.g_00217
OG0001055	Prax.g_00684	Prbg.g_00236
OG0001056	Prax.g_00665	Prbg.g_00253
OG0001057	Prax.g_00002	Prbg.g_00258
OG0001058	Prax.g_00010	Prbg.g_00267
OG0001059	Prax.g_00014	Prbg.g_00271
OG0001060	Prax.g_00021	Prbg.g_00277
OG0001061	Prax.g_00034	Prbg.g_00292
OG0001062	Prax.g_00036	Prbg.g_00294
OG0001063	Prax.g_00038	Prbg.g_00296
OG0001064	Prax.g_00039	Prbg.g_00297
OG0001065	Prax.g_00040	Prbg.g_00298
OG0001066	Prax.g_00041	Prbg.g_00299
OG0001067	Prax.g_00042	Prbg.g_00300
OG0001068	Prax.g_00043	Prbg.g_00301
OG0001069	Prax.g_00044	Prbg.g_00302
OG0001070	Prax.g_00047	Prbg.g_00306
OG0001071	Prax.g_00048	Prbg.g_00307
OG0001072	Prax.g_00049	Prbg.g_00309
OG0001073	Prax.g_00063	Prbg.g_00323
OG0001074	Prax.g_00074	Prbg.g_00335
OG0001075	Prax.g_00075	Prbg.g_00336
OG0001076	Prax.g_00083	Prbg.g_00343
OG0001077	Prax.g_00087	Prbg.g_00349
OG0001078	Prax.g_00095	Prbg.g_01421
OG0001079	Prax.g_00106	Prbg.g_01409
OG0001080	Prax.g_00112	Prbg.g_01403
OG0001081	Prax.g_00114	Prbg.g_01401
OG0001082	Prax.g_00115	Prbg.g_01400
OG0001083	Prax.g_00120	Prbg.g_01395
OG0001084	Prax.g_00121	Prbg.g_01394
OG0001085	Prax.g_00972	Prbg.g_01111
OG0001086	Prax.g_00971	Prbg.g_01112
OG0001087	Prax.g_00954	Prbg.g_01130
OG0001088	Prax.g_00953	Prbg.g_01131
OG0001089	Prax.g_00945	Prbg.g_01142
OG0001090	Prax.g_00484	Prbg.g_01152
OG0001091	Prax.g_00482	Prbg.g_01374
OG0001092	Prax.g_00481	Prbg.g_01373
OG0001093	Prax.g_00476	Prbg.g_01368
OG0001094	Prax.g_00379	Prbg.g_01375
OG0001095	Prax.g_00360	Prbg.g_01172
OG0001096	Prax.g_00347	Prbg.g_01186
OG0001097	Prax.g_00328	Prbg.g_01206
OG0001098	Prax.g_00313	Prbg.g_01225
OG0001099	Prax.g_00550	Prbg.g_01067
OG0001100	Prax.g_00554	Prbg.g_01075
OG0001101	Prax.g_00556	Prbg.g_01078
OG0001102	Prax.g_00558	Prbg.g_01081
OG0001103	Prax.g_00560	Prbg.g_01083
OG0001104	Prax.g_00583	Prbg.g_01106
OG0001105	Prax.g_00587	Prbg.g_01110
OG0001106	Prax.g_00611	Prbg.g_01278
OG0001107	Prax.g_00618	Prbg.g_01285
OG0001108	Prax.g_01131	Prbg.g_01289
OG0001109	Prax.g_01132	Prbg.g_01290
OG0001110	Prax.g_01134	Prbg.g_01292
OG0001111	Prax.g_01135	Prbg.g_01293
OG0001112	Prax.g_01136	Prbg.g_01294
OG0001113	Prax.g_01137	Prbg.g_01295
OG0001114	Prax.g_01138	Prbg.g_01296
OG0001115	Prax.g_01140	Prbg.g_01298
OG0001116	Prax.g_01141	Prbg.g_01299
OG0001117	Prax.g_01142	Prbg.g_01300
OG0001118	Prax.g_01143	Prbg.g_01301
