Orthogroup	Prax	Syac
OG0000588	Prax.g_00077	Syac.g_00949
OG0000589	Prax.g_00080	Syac.g_00953
OG0000590	Prax.g_00081	Syac.g_00954
OG0000591	Prax.g_00084	Syac.g_00961
OG0000592	Prax.g_00085	Syac.g_00962
OG0000593	Prax.g_00091	Syac.g_00975
OG0000594	Prax.g_00092	Syac.g_00976
OG0000595	Prax.g_00093	Syac.g_00977
OG0000596	Prax.g_00097	Syac.g_00982
OG0000597	Prax.g_00099	Syac.g_00985
OG0000598	Prax.g_00100	Syac.g_00986
OG0000599	Prax.g_00103	Syac.g_00989
OG0000600	Prax.g_00104	Syac.g_00990
OG0000601	Prax.g_00105	Syac.g_00991
OG0000602	Prax.g_00107	Syac.g_00996
OG0000603	Prax.g_00108	Syac.g_00997
OG0000604	Prax.g_00109	Syac.g_01001
OG0000605	Prax.g_00110	Syac.g_01089
OG0000606	Prax.g_00113	Syac.g_01434
OG0000607	Prax.g_00116	Syac.g_01430
OG0000608	Prax.g_00117	Syac.g_01429
OG0000609	Prax.g_00118	Syac.g_01427
OG0000610	Prax.g_00123	Syac.g_01419
OG0000611	Prax.g_00975	Syac.g_01416
OG0000612	Prax.g_00974	Syac.g_01415
OG0000613	Prax.g_00969	Syac.g_00231
OG0000614	Prax.g_00950	Syac.g_00911
OG0000615	Prax.g_00942	Syac.g_01377
OG0000616	Prax.g_00938	Syac.g_02478
OG0000617	Prax.g_00479	Syac.g_01280
OG0000618	Prax.g_00478	Syac.g_01279
OG0000619	Prax.g_00477	Syac.g_01278
OG0000620	Prax.g_00474	Syac.g_01270
OG0000621	Prax.g_00473	Syac.g_01269
OG0000622	Prax.g_00472	Syac.g_01268
OG0000623	Prax.g_00471	Syac.g_01267
OG0000624	Prax.g_00470	Syac.g_01265
OG0000625	Prax.g_00469	Syac.g_01264
OG0000626	Prax.g_00468	Syac.g_01263
OG0000627	Prax.g_00467	Syac.g_01126
OG0000628	Prax.g_00466	Syac.g_01127
OG0000629	Prax.g_00465	Syac.g_01130
OG0000630	Prax.g_00462	Syac.g_01134
OG0000631	Prax.g_00382	Syac.g_01139
OG0000632	Prax.g_00381	Syac.g_01140
OG0000633	Prax.g_00380	Syac.g_01141
OG0000634	Prax.g_00377	Syac.g_01345
OG0000635	Prax.g_00376	Syac.g_01344
OG0000636	Prax.g_00374	Syac.g_01342
OG0000637	Prax.g_00372	Syac.g_01340
OG0000638	Prax.g_00371	Syac.g_01339
OG0000639	Prax.g_00370	Syac.g_01338
OG0000640	Prax.g_00369	Syac.g_01337
OG0000641	Prax.g_00365	Syac.g_01333
OG0000642	Prax.g_00364	Syac.g_01332
OG0000643	Prax.g_00363	Syac.g_01330
OG0000644	Prax.g_00362	Syac.g_01329
OG0000645	Prax.g_00361	Syac.g_01327
OG0000646	Prax.g_00359	Syac.g_01324
OG0000647	Prax.g_00358	Syac.g_01322
OG0000648	Prax.g_00356	Syac.g_01319
OG0000649	Prax.g_00355	Syac.g_01318
OG0000650	Prax.g_00354	Syac.g_01317
OG0000651	Prax.g_00353	Syac.g_01316
OG0000652	Prax.g_00352	Syac.g_01315
OG0000653	Prax.g_00350	Syac.g_01313
OG0000654	Prax.g_00349	Syac.g_01312
OG0000655	Prax.g_00348	Syac.g_01311
OG0000656	Prax.g_00345	Syac.g_01308
OG0000657	Prax.g_00337	Syac.g_00846
OG0000658	Prax.g_00336	Syac.g_00842
OG0000659	Prax.g_00335	Syac.g_00841
OG0000660	Prax.g_00331	Syac.g_00837
OG0000661	Prax.g_00329	Syac.g_00835
OG0000662	Prax.g_00327	Syac.g_00833
OG0000663	Prax.g_00325	Syac.g_00830
OG0000664	Prax.g_00324	Syac.g_00829
OG0000665	Prax.g_00320	Syac.g_01018
OG0000666	Prax.g_00319	Syac.g_01088
OG0000667	Prax.g_00315	Syac.g_02165
OG0000668	Prax.g_00546	Syac.g_01239
OG0000669	Prax.g_00553	Syac.g_01404
OG0000670	Prax.g_00555	Syac.g_00580
OG0000671	Prax.g_00557	Syac.g_01400
OG0000672	Prax.g_00559	Syac.g_01396
OG0000673	Prax.g_00562	Syac.g_01393
OG0000674	Prax.g_00564	Syac.g_01391
OG0000675	Prax.g_00565	Syac.g_01390
OG0000676	Prax.g_00567	Syac.g_01388
OG0000677	Prax.g_00568	Syac.g_01387
OG0000678	Prax.g_00570	Syac.g_01384
OG0000679	Prax.g_00574	Syac.g_01375
OG0000680	Prax.g_00575	Syac.g_01374
OG0000681	Prax.g_00578	Syac.g_01371
OG0000682	Prax.g_00579	Syac.g_01370
OG0000683	Prax.g_00580	Syac.g_01369
OG0000684	Prax.g_00582	Syac.g_01365
OG0000685	Prax.g_00584	Syac.g_01363
OG0000686	Prax.g_00585	Syac.g_01362
OG0000687	Prax.g_00586	Syac.g_01361
OG0000688	Prax.g_00589	Syac.g_01356
OG0000689	Prax.g_00590	Syac.g_01354
OG0000690	Prax.g_00591	Syac.g_01353
OG0000691	Prax.g_00592	Syac.g_01352
OG0000692	Prax.g_00594	Syac.g_01351
OG0000693	Prax.g_00595	Syac.g_01349
OG0000694	Prax.g_00596	Syac.g_01348
OG0000695	Prax.g_00598	Syac.g_01143
OG0000696	Prax.g_00599	Syac.g_01144
OG0000697	Prax.g_00600	Syac.g_01146
OG0000698	Prax.g_00603	Syac.g_01149
OG0000699	Prax.g_00604	Syac.g_01151
OG0000700	Prax.g_00605	Syac.g_01152
OG0000701	Prax.g_00606	Syac.g_01153
OG0000702	Prax.g_00608	Syac.g_01161
OG0000703	Prax.g_00609	Syac.g_01162
OG0000704	Prax.g_00610	Syac.g_01165
OG0000705	Prax.g_00614	Syac.g_01174
OG0000706	Prax.g_00615	Syac.g_01175
OG0000707	Prax.g_00616	Syac.g_01176
OG0000708	Prax.g_00617	Syac.g_01179
OG0000709	Prax.g_01130	Syac.g_01187
OG0000710	Prax.g_01133	Syac.g_01191
OG0000711	Prax.g_01150	Syac.g_01220
OG0000712	Prax.g_01152	Syac.g_01221
OG0000713	Prax.g_01153	Syac.g_01222
OG0000714	Prax.g_01154	Syac.g_01224
OG0000715	Prax.g_01156	Syac.g_01226
OG0000716	Prax.g_01158	Syac.g_01230
OG0000717	Prax.g_01159	Syac.g_01231
OG0000718	Prax.g_01173	Syac.g_01235
OG0000719	Prax.g_01175	Syac.g_01237
OG0000720	Prax.g_01184	Syac.g_01250
OG0000721	Prax.g_01186	Syac.g_01252
OG0000722	Prax.g_01187	Syac.g_01253
OG0000723	Prax.g_01190	Syac.g_01261
OG0000724	Prax.g_01199	Syac.g_00879
OG0000725	Prax.g_01205	Syac.g_00887
OG0000726	Prax.g_01206	Syac.g_00888
OG0000727	Prax.g_01207	Syac.g_00889
OG0000728	Prax.g_01209	Syac.g_00891
OG0000729	Prax.g_01256	Syac.g_00144
OG0000730	Prax.g_00126	Syac.g_02024
OG0000731	Prax.g_00130	Syac.g_02011
OG0000732	Prax.g_00140	Syac.g_00051
OG0000733	Prax.g_00162	Syac.g_02386
OG0000734	Prax.g_00185	Syac.g_00388
OG0000735	Prax.g_00187	Syac.g_00750
OG0000736	Prax.g_00188	Syac.g_00751
OG0000737	Prax.g_00189	Syac.g_00752
OG0000738	Prax.g_00193	Syac.g_00757
OG0000739	Prax.g_00194	Syac.g_00762
OG0000740	Prax.g_00195	Syac.g_00763
OG0000741	Prax.g_00196	Syac.g_00766
OG0000742	Prax.g_00199	Syac.g_00768
OG0000743	Prax.g_00201	Syac.g_00770
OG0000744	Prax.g_00202	Syac.g_00771
OG0000745	Prax.g_00203	Syac.g_00773
OG0000746	Prax.g_00205	Syac.g_00776
OG0000747	Prax.g_00206	Syac.g_00777
OG0000748	Prax.g_00209	Syac.g_00787
OG0000749	Prax.g_00210	Syac.g_00789
OG0000750	Prax.g_00211	Syac.g_00790
OG0000751	Prax.g_00213	Syac.g_00797
OG0000752	Prax.g_00215	Syac.g_00799
OG0000753	Prax.g_00218	Syac.g_00802
OG0000754	Prax.g_00221	Syac.g_01471
OG0000755	Prax.g_00224	Syac.g_01479
OG0000756	Prax.g_00225	Syac.g_01480
OG0000757	Prax.g_00231	Syac.g_01492
OG0000758	Prax.g_00232	Syac.g_01493
OG0000759	Prax.g_00233	Syac.g_01494
OG0000760	Prax.g_00234	Syac.g_01495
OG0000761	Prax.g_00235	Syac.g_01496
OG0000762	Prax.g_00236	Syac.g_01498
OG0000763	Prax.g_00238	Syac.g_01500
OG0000764	Prax.g_00239	Syac.g_01501
OG0000765	Prax.g_00248	Syac.g_01515
OG0000766	Prax.g_00249	Syac.g_01516
OG0000767	Prax.g_00251	Syac.g_01518
OG0000768	Prax.g_00252	Syac.g_01519
OG0000769	Prax.g_00254	Syac.g_01521
OG0000770	Prax.g_00256	Syac.g_01524
OG0000771	Prax.g_01789	Syac.g_00873
OG0000772	Prax.g_01928	Syac.g_01569
OG0000773	Prax.g_01908	Syac.g_00741
OG0000774	Prax.g_01906	Syac.g_00737
OG0000775	Prax.g_01904	Syac.g_00735
OG0000776	Prax.g_01903	Syac.g_00734
OG0000777	Prax.g_01902	Syac.g_00733
OG0000778	Prax.g_01901	Syac.g_00732
OG0000779	Prax.g_01897	Syac.g_00727
OG0000780	Prax.g_01896	Syac.g_00723
OG0000781	Prax.g_01893	Syac.g_00719
OG0000782	Prax.g_01892	Syac.g_00718
OG0000783	Prax.g_01891	Syac.g_00717
OG0000784	Prax.g_01890	Syac.g_00716
OG0000785	Prax.g_01888	Syac.g_00714
OG0000786	Prax.g_01886	Syac.g_01730
OG0000787	Prax.g_01885	Syac.g_01731
OG0000788	Prax.g_01876	Syac.g_00992
OG0000789	Prax.g_01873	Syac.g_01111
OG0000790	Prax.g_01858	Syac.g_01921
OG0000791	Prax.g_01856	Syac.g_01922
OG0000792	Prax.g_01855	Syac.g_01923
OG0000793	Prax.g_01852	Syac.g_01928
OG0000794	Prax.g_01851	Syac.g_01929
OG0000795	Prax.g_01850	Syac.g_01930
OG0000796	Prax.g_01846	Syac.g_01934
OG0000797	Prax.g_01845	Syac.g_01935
OG0000798	Prax.g_01819	Syac.g_02250
OG0000799	Prax.g_01751	Syac.g_01602
OG0000800	Prax.g_01750	Syac.g_01603
OG0000801	Prax.g_01749	Syac.g_01604
OG0000802	Prax.g_01747	Syac.g_01608
OG0000803	Prax.g_01745	Syac.g_01613
OG0000804	Prax.g_01744	Syac.g_01616
OG0000805	Prax.g_01742	Syac.g_01620
OG0000806	Prax.g_01740	Syac.g_01622
OG0000807	Prax.g_01739	Syac.g_01624
OG0000808	Prax.g_01738	Syac.g_01625
OG0000809	Prax.g_01735	Syac.g_01628
OG0000810	Prax.g_01734	Syac.g_01629
OG0000811	Prax.g_01725	Syac.g_01637
OG0000812	Prax.g_01723	Syac.g_01639
OG0000813	Prax.g_01722	Syac.g_01640
OG0000814	Prax.g_01720	Syac.g_01642
OG0000815	Prax.g_01719	Syac.g_01643
OG0000816	Prax.g_01717	Syac.g_01645
OG0000817	Prax.g_01716	Syac.g_01646
OG0000818	Prax.g_01711	Syac.g_01652
OG0000819	Prax.g_01710	Syac.g_01653
OG0000820	Prax.g_01709	Syac.g_01654
OG0000821	Prax.g_01705	Syac.g_01659
OG0000822	Prax.g_01704	Syac.g_01661
OG0000823	Prax.g_01703	Syac.g_01662
OG0000824	Prax.g_01700	Syac.g_01666
OG0000825	Prax.g_01699	Syac.g_01667
OG0000826	Prax.g_01698	Syac.g_01668
OG0000827	Prax.g_01697	Syac.g_01669
OG0000828	Prax.g_01694	Syac.g_01672
OG0000829	Prax.g_01693	Syac.g_01673
OG0000830	Prax.g_01692	Syac.g_01674
OG0000831	Prax.g_01690	Syac.g_01676
OG0000832	Prax.g_01684	Syac.g_00623
OG0000833	Prax.g_01676	Syac.g_00613
OG0000834	Prax.g_01675	Syac.g_00610
OG0000835	Prax.g_01674	Syac.g_00609
OG0000836	Prax.g_01673	Syac.g_00605
OG0000837	Prax.g_01672	Syac.g_00604
OG0000838	Prax.g_01670	Syac.g_00600
OG0000839	Prax.g_01669	Syac.g_00599
OG0000840	Prax.g_01668	Syac.g_00598
OG0000841	Prax.g_01667	Syac.g_00597
OG0000842	Prax.g_01666	Syac.g_00596
OG0000843	Prax.g_01665	Syac.g_00595
OG0000844	Prax.g_01664	Syac.g_00593
OG0000845	Prax.g_01663	Syac.g_00592
OG0000846	Prax.g_01662	Syac.g_00591
OG0000847	Prax.g_01661	Syac.g_00590
OG0000848	Prax.g_01660	Syac.g_00588
OG0000849	Prax.g_01659	Syac.g_00587
OG0000850	Prax.g_01657	Syac.g_00585
OG0000851	Prax.g_01656	Syac.g_00573
OG0000852	Prax.g_01655	Syac.g_00572
OG0000853	Prax.g_01651	Syac.g_00568
OG0000854	Prax.g_01649	Syac.g_00566
OG0000855	Prax.g_01648	Syac.g_00565
OG0000856	Prax.g_01633	Syac.g_00964
OG0000857	Prax.g_01605	Syac.g_01323
OG0000858	Prax.g_01565	Syac.g_00559
OG0000859	Prax.g_01564	Syac.g_00558
OG0000860	Prax.g_01557	Syac.g_00542
OG0000861	Prax.g_01556	Syac.g_00541
OG0000862	Prax.g_01555	Syac.g_00540
OG0000863	Prax.g_01553	Syac.g_00538
OG0000864	Prax.g_01552	Syac.g_00537
OG0000865	Prax.g_01551	Syac.g_00533
OG0000866	Prax.g_01550	Syac.g_00532
OG0000867	Prax.g_01549	Syac.g_00531
OG0000868	Prax.g_01548	Syac.g_00529
OG0000869	Prax.g_01544	Syac.g_00524
OG0000870	Prax.g_01539	Syac.g_00519
OG0000871	Prax.g_01538	Syac.g_00518
OG0000872	Prax.g_01537	Syac.g_00510
OG0000873	Prax.g_01534	Syac.g_00507
OG0000874	Prax.g_01531	Syac.g_00512
OG0000875	Prax.g_01530	Syac.g_00505
OG0000876	Prax.g_01529	Syac.g_00675
OG0000877	Prax.g_01527	Syac.g_00671
OG0000878	Prax.g_01526	Syac.g_00670
OG0000879	Prax.g_01525	Syac.g_00669
OG0000880	Prax.g_01524	Syac.g_00668
OG0000881	Prax.g_01520	Syac.g_00664
OG0000882	Prax.g_01515	Syac.g_00659
OG0000883	Prax.g_01513	Syac.g_00656
OG0000884	Prax.g_01511	Syac.g_00654
OG0000885	Prax.g_01510	Syac.g_00653
OG0000886	Prax.g_01509	Syac.g_00652
OG0000887	Prax.g_01508	Syac.g_00651
OG0000888	Prax.g_01506	Syac.g_00649
OG0000889	Prax.g_01504	Syac.g_00647
OG0000890	Prax.g_01503	Syac.g_00642
OG0000891	Prax.g_01502	Syac.g_00641
OG0000892	Prax.g_01257	Syac.g_00638
OG0000893	Prax.g_01262	Syac.g_02193
OG0000894	Prax.g_01264	Syac.g_02189
OG0000895	Prax.g_01267	Syac.g_02185
OG0000896	Prax.g_01268	Syac.g_02184
OG0000897	Prax.g_01270	Syac.g_02182
OG0000898	Prax.g_01271	Syac.g_02181
OG0000899	Prax.g_01272	Syac.g_02180
OG0000900	Prax.g_01273	Syac.g_02179
OG0000901	Prax.g_01276	Syac.g_02174
OG0000902	Prax.g_01278	Syac.g_02172
OG0000903	Prax.g_01281	Syac.g_02140
OG0000904	Prax.g_01283	Syac.g_02145
OG0000905	Prax.g_01288	Syac.g_02148
OG0000906	Prax.g_01289	Syac.g_02150
OG0000907	Prax.g_01296	Syac.g_02138
OG0000908	Prax.g_01299	Syac.g_02135
OG0000909	Prax.g_01300	Syac.g_02134
OG0000910	Prax.g_01301	Syac.g_02133
OG0000911	Prax.g_01303	Syac.g_02131
OG0000912	Prax.g_01304	Syac.g_02130
OG0000913	Prax.g_01305	Syac.g_02129
OG0000914	Prax.g_01306	Syac.g_02128
OG0000915	Prax.g_01307	Syac.g_02127
OG0000916	Prax.g_01308	Syac.g_02126
OG0000917	Prax.g_01309	Syac.g_02125
OG0000918	Prax.g_01310	Syac.g_02124
OG0000919	Prax.g_01311	Syac.g_02123
OG0000920	Prax.g_01312	Syac.g_02122
OG0000921	Prax.g_01313	Syac.g_02121
OG0000922	Prax.g_01314	Syac.g_02120
OG0000923	Prax.g_01318	Syac.g_02116
OG0000924	Prax.g_01319	Syac.g_02115
OG0000925	Prax.g_01320	Syac.g_02114
OG0000926	Prax.g_01321	Syac.g_02113
OG0000927	Prax.g_01323	Syac.g_02111
OG0000928	Prax.g_01324	Syac.g_02110
OG0000929	Prax.g_01325	Syac.g_02109
OG0000930	Prax.g_01326	Syac.g_02108
OG0000931	Prax.g_01327	Syac.g_02107
OG0000932	Prax.g_01328	Syac.g_02106
OG0000933	Prax.g_01332	Syac.g_02101
OG0000934	Prax.g_01334	Syac.g_02099
OG0000935	Prax.g_01335	Syac.g_02098
OG0000936	Prax.g_01336	Syac.g_02097
OG0000937	Prax.g_01337	Syac.g_02096
OG0000938	Prax.g_01339	Syac.g_02092
OG0000939	Prax.g_01340	Syac.g_02091
OG0000940	Prax.g_01347	Syac.g_02084
OG0000941	Prax.g_01349	Syac.g_02082
OG0000942	Prax.g_01351	Syac.g_02080
OG0000943	Prax.g_01352	Syac.g_02079
OG0000944	Prax.g_01353	Syac.g_02077
OG0000945	Prax.g_01354	Syac.g_02075
OG0000946	Prax.g_01358	Syac.g_02071
OG0000947	Prax.g_01360	Syac.g_02068
OG0000948	Prax.g_01361	Syac.g_02067
OG0000949	Prax.g_01364	Syac.g_00205
OG0000950	Prax.g_01369	Syac.g_00193
OG0000951	Prax.g_01373	Syac.g_00188
OG0000952	Prax.g_01377	Syac.g_00183
OG0000953	Prax.g_01380	Syac.g_00177
OG0000954	Prax.g_01384	Syac.g_00172
OG0000955	Prax.g_01385	Syac.g_00171
OG0000956	Prax.g_01387	Syac.g_00169
OG0000957	Prax.g_01392	Syac.g_00158
OG0000958	Prax.g_01393	Syac.g_00157
OG0000959	Prax.g_01397	Syac.g_00153
OG0000960	Prax.g_01398	Syac.g_00152
OG0000961	Prax.g_01400	Syac.g_00147
OG0000962	Prax.g_01402	Syac.g_00145
OG0000963	Prax.g_01406	Syac.g_00140
OG0000964	Prax.g_01407	Syac.g_00139
OG0000965	Prax.g_01408	Syac.g_00138
OG0000966	Prax.g_01415	Syac.g_00107
OG0000967	Prax.g_01420	Syac.g_00075
OG0000968	Prax.g_01422	Syac.g_00080
OG0000969	Prax.g_01423	Syac.g_00078
OG0000970	Prax.g_01424	Syac.g_00077
OG0000971	Prax.g_01425	Syac.g_00067
OG0000972	Prax.g_01426	Syac.g_00066
OG0000973	Prax.g_01427	Syac.g_00065
OG0000974	Prax.g_01428	Syac.g_00064
OG0000975	Prax.g_01429	Syac.g_00063
OG0000976	Prax.g_01430	Syac.g_00062
OG0000977	Prax.g_01431	Syac.g_00059
OG0000978	Prax.g_01432	Syac.g_00058
OG0000979	Prax.g_01435	Syac.g_00055
OG0000980	Prax.g_01437	Syac.g_00052
OG0000981	Prax.g_01439	Syac.g_00049
OG0000982	Prax.g_01441	Syac.g_02354
OG0000983	Prax.g_01442	Syac.g_02355
OG0000984	Prax.g_01443	Syac.g_02356
OG0000985	Prax.g_01446	Syac.g_02359
OG0000986	Prax.g_01448	Syac.g_02363
OG0000987	Prax.g_01449	Syac.g_02365
OG0000988	Prax.g_01452	Syac.g_02370
OG0000989	Prax.g_01455	Syac.g_02379
OG0000990	Prax.g_01458	Syac.g_02397
OG0000991	Prax.g_01459	Syac.g_02400
OG0000992	Prax.g_01461	Syac.g_02402
OG0000993	Prax.g_01462	Syac.g_02403
OG0000994	Prax.g_01463	Syac.g_02405
OG0000995	Prax.g_01467	Syac.g_02410
OG0000996	Prax.g_01468	Syac.g_02454
OG0000997	Prax.g_01469	Syac.g_02464
OG0000998	Prax.g_01471	Syac.g_02466
OG0000999	Prax.g_01472	Syac.g_02467
OG0001000	Prax.g_01475	Syac.g_02470
OG0001001	Prax.g_01477	Syac.g_02475
OG0001002	Prax.g_01481	Syac.g_02481
OG0001003	Prax.g_01482	Syac.g_02483
OG0001004	Prax.g_01483	Syac.g_02484
OG0001005	Prax.g_01484	Syac.g_02485
OG0001006	Prax.g_01488	Syac.g_02492
OG0001007	Prax.g_01490	Syac.g_02494
OG0001008	Prax.g_00763	Syac.g_00693
OG0001009	Prax.g_00286	Syac.g_00030
OG0001010	Prax.g_00285	Syac.g_00031
OG0001011	Prax.g_00284	Syac.g_00032
OG0001012	Prax.g_00270	Syac.g_02351
OG0001013	Prax.g_00623	Syac.g_02337
OG0001014	Prax.g_00626	Syac.g_02333
OG0001015	Prax.g_00627	Syac.g_02332
OG0001016	Prax.g_00644	Syac.g_00446
OG0001017	Prax.g_00648	Syac.g_00440
OG0001018	Prax.g_00651	Syac.g_00438
OG0001019	Prax.g_00660	Syac.g_00422
OG0001020	Prax.g_01128	Syac.g_00417
OG0001021	Prax.g_01127	Syac.g_00413
OG0001022	Prax.g_01124	Syac.g_00410
OG0001023	Prax.g_01123	Syac.g_00409
OG0001024	Prax.g_01120	Syac.g_00405
OG0001025	Prax.g_01114	Syac.g_00399
OG0001026	Prax.g_01108	Syac.g_00386
OG0001027	Prax.g_01107	Syac.g_00380
OG0001028	Prax.g_01105	Syac.g_00378
OG0001029	Prax.g_01103	Syac.g_00376
OG0001030	Prax.g_01088	Syac.g_00356
OG0001031	Prax.g_01032	Syac.g_02266
OG0001032	Prax.g_01031	Syac.g_02268
OG0001033	Prax.g_01010	Syac.g_02298
OG0001034	Prax.g_00982	Syac.g_01968
OG0001036	Prax.g_00916	Syac.g_02221
OG0001037	Prax.g_00915	Syac.g_02223
OG0001038	Prax.g_00897	Syac.g_02251
OG0001039	Prax.g_00894	Syac.g_02254
OG0001040	Prax.g_00892	Syac.g_00292
OG0001041	Prax.g_00888	Syac.g_00287
OG0001042	Prax.g_00871	Syac.g_00258
OG0001043	Prax.g_00870	Syac.g_00254
OG0001044	Prax.g_00840	Syac.g_02021
OG0001045	Prax.g_00831	Syac.g_02008
OG0001046	Prax.g_00795	Syac.g_01207
OG0001047	Prax.g_00761	Syac.g_00695
OG0001048	Prax.g_00760	Syac.g_00696
OG0001049	Prax.g_00758	Syac.g_00703
OG0001050	Prax.g_00757	Syac.g_00704
OG0001051	Prax.g_00756	Syac.g_00705
OG0001052	Prax.g_00731	Syac.g_01704
OG0001053	Prax.g_00719	Syac.g_01901
OG0001054	Prax.g_00703	Syac.g_01884
OG0001055	Prax.g_00684	Syac.g_01863
OG0001056	Prax.g_00665	Syac.g_01831
OG0001057	Prax.g_00002	Syac.g_01825
OG0001058	Prax.g_00010	Syac.g_01810
OG0001059	Prax.g_00014	Syac.g_01806
OG0001060	Prax.g_00021	Syac.g_01799
OG0001061	Prax.g_00034	Syac.g_01779
OG0001062	Prax.g_00036	Syac.g_01777
OG0001063	Prax.g_00038	Syac.g_01773
OG0001064	Prax.g_00039	Syac.g_01772
OG0001065	Prax.g_00040	Syac.g_01771
OG0001066	Prax.g_00041	Syac.g_01770
OG0001067	Prax.g_00042	Syac.g_01769
OG0001068	Prax.g_00043	Syac.g_01768
OG0001069	Prax.g_00044	Syac.g_01767
OG0001070	Prax.g_00047	Syac.g_01764
OG0001071	Prax.g_00048	Syac.g_01763
OG0001072	Prax.g_00049	Syac.g_01758
OG0001074	Prax.g_00074	Syac.g_00945
OG0001075	Prax.g_00075	Syac.g_00946
OG0001076	Prax.g_00083	Syac.g_00956
OG0001077	Prax.g_00087	Syac.g_00967
OG0001078	Prax.g_00095	Syac.g_00980
OG0001079	Prax.g_00106	Syac.g_00993
OG0001080	Prax.g_00112	Syac.g_01092
OG0001081	Prax.g_00114	Syac.g_01432
OG0001082	Prax.g_00115	Syac.g_01431
OG0001083	Prax.g_00120	Syac.g_01424
OG0001084	Prax.g_00121	Syac.g_01423
OG0001085	Prax.g_00972	Syac.g_01412
OG0001086	Prax.g_00971	Syac.g_01410
OG0001087	Prax.g_00954	Syac.g_00923
OG0001088	Prax.g_00953	Syac.g_00920
OG0001089	Prax.g_00945	Syac.g_00896
OG0001090	Prax.g_00484	Syac.g_01286
OG0001091	Prax.g_00482	Syac.g_01284
OG0001092	Prax.g_00481	Syac.g_01282
OG0001093	Prax.g_00476	Syac.g_01276
OG0001094	Prax.g_00379	Syac.g_01347
OG0001095	Prax.g_00360	Syac.g_01326
OG0001096	Prax.g_00347	Syac.g_01310
OG0001097	Prax.g_00328	Syac.g_00834
OG0001098	Prax.g_00313	Syac.g_01096
OG0001099	Prax.g_00550	Syac.g_00377
OG0001100	Prax.g_00554	Syac.g_01402
OG0001101	Prax.g_00556	Syac.g_01401
OG0001102	Prax.g_00558	Syac.g_01398
OG0001103	Prax.g_00560	Syac.g_01395
OG0001104	Prax.g_00583	Syac.g_01364
OG0001105	Prax.g_00587	Syac.g_01360
OG0001106	Prax.g_00611	Syac.g_01166
OG0001107	Prax.g_00618	Syac.g_01180
OG0001108	Prax.g_01131	Syac.g_01188
OG0001109	Prax.g_01132	Syac.g_01190
OG0001110	Prax.g_01134	Syac.g_01192
OG0001111	Prax.g_01135	Syac.g_01194
OG0001112	Prax.g_01136	Syac.g_01196
OG0001113	Prax.g_01137	Syac.g_01197
OG0001114	Prax.g_01138	Syac.g_01198
OG0001115	Prax.g_01140	Syac.g_01202
OG0001116	Prax.g_01141	Syac.g_01204
OG0001117	Prax.g_01142	Syac.g_01205
OG0001118	Prax.g_01143	Syac.g_01206
OG0001119	Prax.g_01144	Syac.g_01208
OG0001120	Prax.g_01146	Syac.g_01213
OG0001121	Prax.g_00159, Prax.g_01149	Syac.g_01949, Syac.g_01170
OG0001122	Prax.g_01176	Syac.g_01238
OG0001123	Prax.g_01180	Syac.g_01245
OG0001124	Prax.g_01182	Syac.g_01247
OG0001125	Prax.g_01183	Syac.g_01249
OG0001126	Prax.g_01193	Syac.g_00870
OG0001127	Prax.g_01194	Syac.g_00871
OG0001128	Prax.g_01196	Syac.g_00875
OG0001129	Prax.g_01197	Syac.g_00877
OG0001130	Prax.g_01198	Syac.g_00878
OG0001131	Prax.g_01235	Syac.g_01382
OG0001132	Prax.g_01245	Syac.g_01062
OG0001133	Prax.g_00146	Syac.g_00958
OG0001134	Prax.g_00161	Syac.g_01466
OG0001135	Prax.g_00164	Syac.g_01464
OG0001136	Prax.g_00197	Syac.g_00767
OG0001137	Prax.g_00208	Syac.g_00786
OG0001138	Prax.g_00226	Syac.g_01486
OG0001139	Prax.g_00227	Syac.g_01488
OG0001140	Prax.g_00228	Syac.g_01489
OG0001141	Prax.g_00229	Syac.g_01490
OG0001142	Prax.g_00230	Syac.g_01491
OG0001143	Prax.g_00237	Syac.g_01499
OG0001144	Prax.g_00242	Syac.g_01508
OG0001145	Prax.g_01907	Syac.g_00740
OG0001146	Prax.g_01895	Syac.g_00722
OG0001147	Prax.g_01877	Syac.g_01689
OG0001148	Prax.g_01861	Syac.g_01918
OG0001149	Prax.g_01860	Syac.g_01919
OG0001150	Prax.g_01859	Syac.g_01920
OG0001151	Prax.g_01848	Syac.g_01932
OG0001152	Prax.g_01847	Syac.g_01933
OG0001153	Prax.g_01696	Syac.g_01670
OG0001154	Prax.g_01695	Syac.g_01671
OG0001155	Prax.g_01683	Syac.g_00621
OG0001156	Prax.g_01680	Syac.g_00618
OG0001157	Prax.g_01679	Syac.g_00617
OG0001158	Prax.g_01678	Syac.g_00616
OG0001159	Prax.g_01677	Syac.g_00615
OG0001160	Prax.g_01653	Syac.g_00570
OG0001161	Prax.g_01640	Syac.g_02385
OG0001162	Prax.g_01629	Syac.g_01307
OG0001163	Prax.g_01567	Syac.g_00562
OG0001164	Prax.g_01563	Syac.g_00556
OG0001165	Prax.g_01560	Syac.g_00551
OG0001166	Prax.g_01540	Syac.g_00520
OG0001167	Prax.g_01523	Syac.g_00667
OG0001168	Prax.g_01521	Syac.g_00665
OG0001169	Prax.g_01519	Syac.g_00663
OG0001170	Prax.g_01517	Syac.g_00661
