Orthogroup	Pray	Syaa
OG0000557	Pray.g_01216	Syaa.g_01955
OG0000558	Pray.g_01214	Syaa.g_01953
OG0000559	Pray.g_01210	Syaa.g_01949
OG0000560	Pray.g_01207	Syaa.g_01946
OG0000561	Pray.g_01206	Syaa.g_01945
OG0000562	Pray.g_01205	Syaa.g_01944
OG0000563	Pray.g_01204	Syaa.g_01943
OG0000564	Pray.g_01203	Syaa.g_01942
OG0000565	Pray.g_01200	Syaa.g_01939
OG0000566	Pray.g_01198	Syaa.g_01935
OG0000567	Pray.g_01194	Syaa.g_01931
OG0000568	Pray.g_01193	Syaa.g_01928
OG0000569	Pray.g_01192	Syaa.g_01925
OG0000570	Pray.g_01191	Syaa.g_01924
OG0000571	Pray.g_01189	Syaa.g_01920
OG0000572	Pray.g_01176	Syaa.g_01904
OG0000573	Pray.g_01171	Syaa.g_01896
OG0000574	Pray.g_01170	Syaa.g_01895
OG0000575	Pray.g_01166	Syaa.g_01891
OG0000576	Pray.g_01164	Syaa.g_01889
OG0000577	Pray.g_01163	Syaa.g_01888
OG0000578	Pray.g_01162	Syaa.g_01887
OG0000579	Pray.g_01161	Syaa.g_01886
OG0000580	Pray.g_01160	Syaa.g_01885
OG0000581	Pray.g_01158	Syaa.g_01879
OG0000582	Pray.g_01155	Syaa.g_01687
OG0000583	Pray.g_01154	Syaa.g_01686
OG0000584	Pray.g_01153	Syaa.g_01685
OG0000585	Pray.g_01151	Syaa.g_01683
OG0000586	Pray.g_01150	Syaa.g_01682
OG0000587	Pray.g_01149	Syaa.g_01680
OG0000588	Pray.g_01145	Syaa.g_01666
OG0000589	Pray.g_01142	Syaa.g_01662
OG0000590	Pray.g_01141	Syaa.g_01661
OG0000591	Pray.g_01138	Syaa.g_01653
OG0000592	Pray.g_01137	Syaa.g_01652
OG0000593	Pray.g_01131	Syaa.g_01638
OG0000594	Pray.g_01130	Syaa.g_01637
OG0000595	Pray.g_01129	Syaa.g_01636
OG0000596	Pray.g_01125	Syaa.g_01630
OG0000597	Pray.g_01123	Syaa.g_01627
OG0000598	Pray.g_01122	Syaa.g_01626
OG0000599	Pray.g_01119	Syaa.g_01623
OG0000600	Pray.g_01118	Syaa.g_01622
OG0000601	Pray.g_01117	Syaa.g_01621
OG0000602	Pray.g_01115	Syaa.g_01616
OG0000603	Pray.g_01114	Syaa.g_01615
OG0000604	Pray.g_01113	Syaa.g_01612
OG0000605	Pray.g_01112	Syaa.g_01447
OG0000606	Pray.g_01109	Syaa.g_01055
OG0000607	Pray.g_01106	Syaa.g_01058
OG0000608	Pray.g_01105	Syaa.g_01059
OG0000609	Pray.g_01104	Syaa.g_01061
OG0000610	Pray.g_01099	Syaa.g_01068
OG0000611	Pray.g_01096	Syaa.g_01071
OG0000612	Pray.g_01095	Syaa.g_01072
OG0000613	Pray.g_01090	Syaa.g_00199
OG0000614	Pray.g_01071	Syaa.g_00906
OG0000615	Pray.g_01063	Syaa.g_01113
OG0000616	Pray.g_01059	Syaa.g_02742
OG0000617	Pray.g_01034	Syaa.g_01244
OG0000618	Pray.g_01033	Syaa.g_01245
OG0000619	Pray.g_01032	Syaa.g_01246
OG0000620	Pray.g_01029	Syaa.g_01259
OG0000621	Pray.g_01028	Syaa.g_01260
OG0000622	Pray.g_01027	Syaa.g_01261
OG0000623	Pray.g_01026	Syaa.g_01262
OG0000624	Pray.g_01025	Syaa.g_01264
OG0000625	Pray.g_00269	Syaa.g_01265
OG0000626	Pray.g_00270	Syaa.g_01266
OG0000627	Pray.g_00271	Syaa.g_01414
OG0000628	Pray.g_00272	Syaa.g_01413
OG0000629	Pray.g_00273	Syaa.g_01410
OG0000630	Pray.g_00276	Syaa.g_01406
OG0000631	Pray.g_00339	Syaa.g_01400
OG0000632	Pray.g_00340	Syaa.g_01399
OG0000633	Pray.g_00341	Syaa.g_01397
OG0000634	Pray.g_00344	Syaa.g_01150
OG0000635	Pray.g_00345	Syaa.g_01151
OG0000636	Pray.g_00347	Syaa.g_01153
OG0000637	Pray.g_00349	Syaa.g_01155
OG0000638	Pray.g_00350	Syaa.g_01156
OG0000639	Pray.g_00351	Syaa.g_01157
OG0000640	Pray.g_00352	Syaa.g_01158
OG0000641	Pray.g_00356	Syaa.g_01162
OG0000642	Pray.g_00357	Syaa.g_01163
OG0000643	Pray.g_00358	Syaa.g_01165
OG0000644	Pray.g_00359	Syaa.g_01166
OG0000645	Pray.g_00360	Syaa.g_01184
OG0000646	Pray.g_00362	Syaa.g_01187
OG0000647	Pray.g_00363	Syaa.g_01189
OG0000648	Pray.g_00365	Syaa.g_01191
OG0000649	Pray.g_00366	Syaa.g_01192
OG0000650	Pray.g_00367	Syaa.g_01193
OG0000651	Pray.g_00368	Syaa.g_01194
OG0000652	Pray.g_00369	Syaa.g_01195
OG0000653	Pray.g_00371	Syaa.g_01197
OG0000654	Pray.g_00372	Syaa.g_01198
OG0000655	Pray.g_00373	Syaa.g_01199
OG0000656	Pray.g_00376	Syaa.g_01202
OG0000657	Pray.g_00384	Syaa.g_00838
OG0000658	Pray.g_00385	Syaa.g_00836
OG0000659	Pray.g_00386	Syaa.g_00835
OG0000660	Pray.g_00390	Syaa.g_00831
OG0000661	Pray.g_00392	Syaa.g_00829
OG0000662	Pray.g_00394	Syaa.g_00827
OG0000663	Pray.g_00396	Syaa.g_00824
OG0000664	Pray.g_00397	Syaa.g_00823
OG0000665	Pray.g_00401	Syaa.g_01442
OG0000666	Pray.g_00402	Syaa.g_01448
OG0000668	Pray.g_00436	Syaa.g_01300
OG0000669	Pray.g_00443	Syaa.g_01084
OG0000670	Pray.g_00445	Syaa.g_01087
OG0000671	Pray.g_00447	Syaa.g_01089
OG0000672	Pray.g_00450	Syaa.g_01092
OG0000673	Pray.g_00453	Syaa.g_01095
OG0000674	Pray.g_00455	Syaa.g_01097
OG0000675	Pray.g_00456	Syaa.g_01098
OG0000676	Pray.g_00458	Syaa.g_01100
OG0000677	Pray.g_00459	Syaa.g_01101
OG0000678	Pray.g_00461	Syaa.g_01106
OG0000679	Pray.g_00465	Syaa.g_01116
OG0000680	Pray.g_00466	Syaa.g_01117
OG0000681	Pray.g_00469	Syaa.g_01120
OG0000682	Pray.g_00470	Syaa.g_01121
OG0000683	Pray.g_00471	Syaa.g_01122
OG0000684	Pray.g_00473	Syaa.g_01132
OG0000685	Pray.g_00475	Syaa.g_01134
OG0000686	Pray.g_00476	Syaa.g_01135
OG0000687	Pray.g_00477	Syaa.g_01136
OG0000688	Pray.g_00480	Syaa.g_01140
OG0000689	Pray.g_00481	Syaa.g_01142
OG0000690	Pray.g_00482	Syaa.g_01143
OG0000691	Pray.g_00483	Syaa.g_01144
OG0000692	Pray.g_00485	Syaa.g_01145
OG0000693	Pray.g_00486	Syaa.g_01146
OG0000694	Pray.g_00487	Syaa.g_01147
OG0000695	Pray.g_00489	Syaa.g_01395
OG0000696	Pray.g_00490	Syaa.g_01394
OG0000697	Pray.g_00491	Syaa.g_01392
OG0000698	Pray.g_00494	Syaa.g_01389
OG0000699	Pray.g_00495	Syaa.g_01387
OG0000700	Pray.g_00496	Syaa.g_01386
OG0000701	Pray.g_00497	Syaa.g_01385
OG0000702	Pray.g_00499	Syaa.g_01376
OG0000703	Pray.g_00500	Syaa.g_01375
OG0000704	Pray.g_00501	Syaa.g_01373
OG0000705	Pray.g_00505	Syaa.g_01365
OG0000706	Pray.g_00506	Syaa.g_01364
OG0000707	Pray.g_00507	Syaa.g_01363
OG0000708	Pray.g_00508	Syaa.g_01360
OG0000709	Pray.g_00512	Syaa.g_01351
OG0000710	Pray.g_00515	Syaa.g_01348
OG0000711	Pray.g_00532	Syaa.g_01320
OG0000712	Pray.g_00534	Syaa.g_01318
OG0000713	Pray.g_00535	Syaa.g_01317
OG0000714	Pray.g_00536	Syaa.g_01315
OG0000715	Pray.g_00538	Syaa.g_01313
OG0000716	Pray.g_00540	Syaa.g_01309
OG0000717	Pray.g_00541	Syaa.g_01308
OG0000718	Pray.g_00553	Syaa.g_01304
OG0000719	Pray.g_00555	Syaa.g_01302
OG0000720	Pray.g_00564	Syaa.g_01289
OG0000721	Pray.g_00566	Syaa.g_01287
OG0000722	Pray.g_00567	Syaa.g_01286
OG0000723	Pray.g_00570	Syaa.g_01268
OG0000724	Pray.g_00579	Syaa.g_00872
OG0000725	Pray.g_00585	Syaa.g_00882
OG0000726	Pray.g_00586	Syaa.g_00883
OG0000727	Pray.g_00587	Syaa.g_00884
OG0000728	Pray.g_00589	Syaa.g_00886
OG0000729	Pray.g_00634	Syaa.g_00100
OG0000730	Pray.g_00132	Syaa.g_02185
OG0000731	Pray.g_00128	Syaa.g_02173
OG0000732	Pray.g_00118	Syaa.g_00054
OG0000733	Pray.g_00096	Syaa.g_02621
OG0000734	Pray.g_00079	Syaa.g_02388
OG0000735	Pray.g_00077	Syaa.g_00754
OG0000736	Pray.g_00076	Syaa.g_00755
OG0000737	Pray.g_00075	Syaa.g_00756
OG0000738	Pray.g_00071	Syaa.g_00761
OG0000739	Pray.g_00070	Syaa.g_00762
OG0000740	Pray.g_00069	Syaa.g_00763
OG0000741	Pray.g_00068	Syaa.g_00766
OG0000742	Pray.g_00065	Syaa.g_00769
OG0000743	Pray.g_00063	Syaa.g_00771
OG0000744	Pray.g_00062	Syaa.g_00772
OG0000745	Pray.g_00060	Syaa.g_00774
OG0000746	Pray.g_00058	Syaa.g_00776
OG0000747	Pray.g_00057	Syaa.g_00777
OG0000748	Pray.g_00054	Syaa.g_00787
OG0000749	Pray.g_00053	Syaa.g_00789
OG0000750	Pray.g_00052	Syaa.g_00790
OG0000751	Pray.g_00050	Syaa.g_00797
OG0000752	Pray.g_00048	Syaa.g_00799
OG0000753	Pray.g_00045	Syaa.g_00802
OG0000754	Pray.g_00042	Syaa.g_01025
OG0000755	Pray.g_00039	Syaa.g_01005
OG0000756	Pray.g_00038	Syaa.g_01004
OG0000757	Pray.g_00032	Syaa.g_00996
OG0000758	Pray.g_00031	Syaa.g_00995
OG0000759	Pray.g_00030	Syaa.g_00994
OG0000760	Pray.g_00029	Syaa.g_00993
OG0000761	Pray.g_00028	Syaa.g_00992
OG0000762	Pray.g_00027	Syaa.g_00988
OG0000763	Pray.g_00025	Syaa.g_00986
OG0000764	Pray.g_00024	Syaa.g_00985
OG0000765	Pray.g_00015	Syaa.g_00968
OG0000766	Pray.g_00014	Syaa.g_00967
OG0000767	Pray.g_00012	Syaa.g_00965
OG0000768	Pray.g_00011	Syaa.g_00964
OG0000769	Pray.g_00009	Syaa.g_00962
OG0000770	Pray.g_00007	Syaa.g_00959
OG0000771	Pray.g_00250	Syaa.g_00866
OG0000772	Pray.g_01895	Syaa.g_01526
OG0000773	Pray.g_01879	Syaa.g_00749
OG0000774	Pray.g_01877	Syaa.g_00745
OG0000775	Pray.g_01875	Syaa.g_00742
OG0000776	Pray.g_01874	Syaa.g_00741
OG0000777	Pray.g_01873	Syaa.g_00740
OG0000778	Pray.g_01872	Syaa.g_00739
OG0000779	Pray.g_01868	Syaa.g_00733
OG0000780	Pray.g_01867	Syaa.g_00730
OG0000781	Pray.g_01864	Syaa.g_00726
OG0000782	Pray.g_01863	Syaa.g_00725
OG0000783	Pray.g_01862	Syaa.g_00724
OG0000784	Pray.g_01861	Syaa.g_00723
OG0000785	Pray.g_01859	Syaa.g_00721
OG0000786	Pray.g_01857	Syaa.g_01875
OG0000787	Pray.g_01856	Syaa.g_01876
OG0000788	Pray.g_01842	Syaa.g_01620
OG0000789	Pray.g_01839	Syaa.g_01434
OG0000790	Pray.g_01824	Syaa.g_02064
OG0000791	Pray.g_01822	Syaa.g_02066
OG0000792	Pray.g_01821	Syaa.g_02067
OG0000793	Pray.g_01818	Syaa.g_02072
OG0000794	Pray.g_01817	Syaa.g_02073
OG0000795	Pray.g_01816	Syaa.g_02074
OG0000796	Pray.g_01812	Syaa.g_02078
OG0000797	Pray.g_01811	Syaa.g_02079
OG0000798	Pray.g_01799	Syaa.g_00494
OG0000799	Pray.g_01740	Syaa.g_01743
OG0000800	Pray.g_01739	Syaa.g_01747
OG0000801	Pray.g_01738	Syaa.g_01748
OG0000802	Pray.g_01736	Syaa.g_01753
OG0000803	Pray.g_01734	Syaa.g_01758
OG0000804	Pray.g_01733	Syaa.g_01761
OG0000805	Pray.g_01731	Syaa.g_01763
OG0000806	Pray.g_01729	Syaa.g_01765
OG0000807	Pray.g_01728	Syaa.g_01767
OG0000808	Pray.g_01727	Syaa.g_01768
OG0000809	Pray.g_01724	Syaa.g_01771
OG0000810	Pray.g_01723	Syaa.g_01772
OG0000811	Pray.g_01719	Syaa.g_01778
OG0000812	Pray.g_01717	Syaa.g_01780
OG0000813	Pray.g_01716	Syaa.g_01781
OG0000814	Pray.g_01714	Syaa.g_01783
OG0000815	Pray.g_01713	Syaa.g_01784
OG0000816	Pray.g_01711	Syaa.g_01785
OG0000817	Pray.g_01710	Syaa.g_01786
OG0000818	Pray.g_01705	Syaa.g_01792
OG0000819	Pray.g_01704	Syaa.g_01793
OG0000820	Pray.g_01703	Syaa.g_01794
OG0000821	Pray.g_01699	Syaa.g_01800
OG0000822	Pray.g_01698	Syaa.g_01802
OG0000823	Pray.g_01697	Syaa.g_01803
OG0000824	Pray.g_01694	Syaa.g_01807
OG0000825	Pray.g_01693	Syaa.g_01808
OG0000826	Pray.g_01692	Syaa.g_01809
OG0000827	Pray.g_01691	Syaa.g_01810
OG0000828	Pray.g_01688	Syaa.g_01813
OG0000829	Pray.g_01687	Syaa.g_01814
OG0000830	Pray.g_01686	Syaa.g_01815
OG0000831	Pray.g_01684	Syaa.g_01817
OG0000832	Pray.g_01678	Syaa.g_00627
OG0000833	Pray.g_01670	Syaa.g_00611
OG0000834	Pray.g_01669	Syaa.g_00608
OG0000835	Pray.g_01668	Syaa.g_00607
OG0000836	Pray.g_01667	Syaa.g_00603
OG0000837	Pray.g_01666	Syaa.g_00601
OG0000838	Pray.g_01664	Syaa.g_00597
OG0000839	Pray.g_01663	Syaa.g_00596
OG0000840	Pray.g_01662	Syaa.g_00595
OG0000841	Pray.g_01661	Syaa.g_00594
OG0000842	Pray.g_01660	Syaa.g_00593
OG0000843	Pray.g_01659	Syaa.g_00592
OG0000844	Pray.g_01658	Syaa.g_00590
OG0000845	Pray.g_01657	Syaa.g_00589
OG0000846	Pray.g_01656	Syaa.g_00588
OG0000847	Pray.g_01655	Syaa.g_00587
OG0000848	Pray.g_01654	Syaa.g_00585
OG0000849	Pray.g_01653	Syaa.g_00584
OG0000850	Pray.g_01651	Syaa.g_00582
OG0000851	Pray.g_01650	Syaa.g_00577
OG0000852	Pray.g_01649	Syaa.g_00576
OG0000853	Pray.g_01645	Syaa.g_00572
OG0000854	Pray.g_01643	Syaa.g_00570
OG0000855	Pray.g_01642	Syaa.g_00569
OG0000856	Pray.g_01627	Syaa.g_01650
OG0000857	Pray.g_01600	Syaa.g_01188
OG0000858	Pray.g_01565	Syaa.g_00563
OG0000859	Pray.g_01564	Syaa.g_00562
OG0000860	Pray.g_01557	Syaa.g_00549
OG0000861	Pray.g_01556	Syaa.g_00548
OG0000862	Pray.g_01555	Syaa.g_00547
OG0000863	Pray.g_01553	Syaa.g_00543
OG0000864	Pray.g_01552	Syaa.g_00542
OG0000865	Pray.g_01551	Syaa.g_00541
OG0000866	Pray.g_01550	Syaa.g_00540
OG0000867	Pray.g_01549	Syaa.g_00539
OG0000868	Pray.g_01548	Syaa.g_00536
OG0000869	Pray.g_01544	Syaa.g_00531
OG0000870	Pray.g_01539	Syaa.g_00526
OG0000871	Pray.g_01538	Syaa.g_00525
OG0000872	Pray.g_01537	Syaa.g_00511
OG0000873	Pray.g_01534	Syaa.g_00497
OG0000874	Pray.g_01531	Syaa.g_00519
OG0000875	Pray.g_01530	Syaa.g_00438
OG0000876	Pray.g_01529	Syaa.g_00682
OG0000877	Pray.g_01527	Syaa.g_00679
OG0000878	Pray.g_01526	Syaa.g_00678
OG0000879	Pray.g_01525	Syaa.g_00677
OG0000880	Pray.g_01524	Syaa.g_00676
OG0000881	Pray.g_01520	Syaa.g_00671
OG0000882	Pray.g_01515	Syaa.g_00666
OG0000883	Pray.g_01513	Syaa.g_00661
OG0000884	Pray.g_01512	Syaa.g_00659
OG0000885	Pray.g_01511	Syaa.g_00658
OG0000886	Pray.g_01510	Syaa.g_00657
OG0000887	Pray.g_01509	Syaa.g_00656
OG0000888	Pray.g_01507	Syaa.g_00654
OG0000889	Pray.g_01505	Syaa.g_00652
OG0000890	Pray.g_01504	Syaa.g_00644
OG0000891	Pray.g_01503	Syaa.g_00643
OG0000892	Pray.g_01229	Syaa.g_00640
OG0000893	Pray.g_01234	Syaa.g_02352
OG0000894	Pray.g_01236	Syaa.g_02349
OG0000895	Pray.g_01239	Syaa.g_02345
OG0000896	Pray.g_01240	Syaa.g_02344
OG0000897	Pray.g_01242	Syaa.g_02342
OG0000898	Pray.g_01243	Syaa.g_02341
OG0000899	Pray.g_01244	Syaa.g_02340
OG0000900	Pray.g_01245	Syaa.g_02339
OG0000901	Pray.g_01248	Syaa.g_02334
OG0000902	Pray.g_01250	Syaa.g_02332
OG0000903	Pray.g_01253	Syaa.g_02313
OG0000904	Pray.g_01255	Syaa.g_02318
OG0000905	Pray.g_01260	Syaa.g_02324
OG0000906	Pray.g_01261	Syaa.g_02327
OG0000907	Pray.g_01264	Syaa.g_02295
OG0000908	Pray.g_01267	Syaa.g_02292
OG0000909	Pray.g_01268	Syaa.g_02291
OG0000910	Pray.g_01269	Syaa.g_02290
OG0000911	Pray.g_01271	Syaa.g_02288
OG0000912	Pray.g_01272	Syaa.g_02287
OG0000913	Pray.g_01273	Syaa.g_02286
OG0000914	Pray.g_01274	Syaa.g_02285
OG0000915	Pray.g_01275	Syaa.g_02283
OG0000916	Pray.g_01276	Syaa.g_02282
OG0000917	Pray.g_01277	Syaa.g_02281
OG0000918	Pray.g_01278	Syaa.g_02280
OG0000919	Pray.g_01279	Syaa.g_02279
OG0000920	Pray.g_01280	Syaa.g_02278
OG0000921	Pray.g_01281	Syaa.g_02277
OG0000922	Pray.g_01282	Syaa.g_02276
OG0000923	Pray.g_01286	Syaa.g_02272
OG0000924	Pray.g_01287	Syaa.g_02271
OG0000925	Pray.g_01288	Syaa.g_02270
OG0000926	Pray.g_01289	Syaa.g_02269
OG0000927	Pray.g_01291	Syaa.g_02267
OG0000928	Pray.g_01292	Syaa.g_02266
OG0000929	Pray.g_01293	Syaa.g_02265
OG0000930	Pray.g_01294	Syaa.g_02264
OG0000931	Pray.g_01295	Syaa.g_02263
OG0000932	Pray.g_01296	Syaa.g_02262
OG0000933	Pray.g_01300	Syaa.g_02256
OG0000934	Pray.g_01302	Syaa.g_02254
OG0000935	Pray.g_01303	Syaa.g_02253
OG0000936	Pray.g_01304	Syaa.g_02252
OG0000937	Pray.g_01305	Syaa.g_02251
OG0000938	Pray.g_01307	Syaa.g_02248
OG0000939	Pray.g_01308	Syaa.g_02247
OG0000940	Pray.g_01315	Syaa.g_02240
OG0000941	Pray.g_01317	Syaa.g_02238
OG0000942	Pray.g_01319	Syaa.g_02236
OG0000943	Pray.g_01320	Syaa.g_02235
OG0000944	Pray.g_01321	Syaa.g_02233
OG0000945	Pray.g_01322	Syaa.g_02231
OG0000946	Pray.g_01327	Syaa.g_02225
OG0000947	Pray.g_01329	Syaa.g_02222
OG0000948	Pray.g_01330	Syaa.g_02221
OG0000949	Pray.g_01333	Syaa.g_00172
OG0000950	Pray.g_01338	Syaa.g_00159
OG0000951	Pray.g_01342	Syaa.g_00153
OG0000952	Pray.g_01346	Syaa.g_00149
OG0000953	Pray.g_01349	Syaa.g_00143
OG0000954	Pray.g_01353	Syaa.g_00138
OG0000955	Pray.g_01354	Syaa.g_00137
OG0000956	Pray.g_01356	Syaa.g_00135
OG0000957	Pray.g_01362	Syaa.g_00125
OG0000958	Pray.g_01363	Syaa.g_00124
OG0000959	Pray.g_01367	Syaa.g_00120
OG0000960	Pray.g_01368	Syaa.g_00119
OG0000961	Pray.g_01370	Syaa.g_00106
OG0000962	Pray.g_01372	Syaa.g_00102
OG0000963	Pray.g_01376	Syaa.g_00097
OG0000964	Pray.g_01377	Syaa.g_00096
OG0000965	Pray.g_01378	Syaa.g_00095
OG0000966	Pray.g_01385	Syaa.g_00083
OG0000967	Pray.g_01390	Syaa.g_00074
OG0000968	Pray.g_01392	Syaa.g_00078
OG0000969	Pray.g_01393	Syaa.g_00077
OG0000970	Pray.g_01394	Syaa.g_00076
OG0000971	Pray.g_01395	Syaa.g_00069
OG0000972	Pray.g_01396	Syaa.g_00068
OG0000973	Pray.g_01397	Syaa.g_00067
OG0000974	Pray.g_01398	Syaa.g_00066
OG0000975	Pray.g_01399	Syaa.g_00065
OG0000976	Pray.g_01400	Syaa.g_00064
OG0000977	Pray.g_01401	Syaa.g_00062
OG0000978	Pray.g_01402	Syaa.g_00061
OG0000979	Pray.g_01405	Syaa.g_00058
OG0000980	Pray.g_01407	Syaa.g_00055
OG0000981	Pray.g_01409	Syaa.g_00052
OG0000982	Pray.g_01411	Syaa.g_02593
OG0000983	Pray.g_01412	Syaa.g_02594
OG0000984	Pray.g_01413	Syaa.g_02595
OG0000985	Pray.g_01416	Syaa.g_02597
OG0000986	Pray.g_01418	Syaa.g_02601
OG0000987	Pray.g_01419	Syaa.g_02603
OG0000988	Pray.g_01422	Syaa.g_02608
OG0000989	Pray.g_01426	Syaa.g_02616
OG0000990	Pray.g_01429	Syaa.g_02647
OG0000991	Pray.g_01430	Syaa.g_02650
OG0000992	Pray.g_01432	Syaa.g_02653
OG0000993	Pray.g_01433	Syaa.g_02654
OG0000994	Pray.g_01434	Syaa.g_02657
OG0000995	Pray.g_01438	Syaa.g_02662
OG0000996	Pray.g_01439	Syaa.g_02705
OG0000997	Pray.g_01440	Syaa.g_02725
OG0000998	Pray.g_01442	Syaa.g_02727
OG0000999	Pray.g_01443	Syaa.g_02728
OG0001000	Pray.g_01446	Syaa.g_02732
OG0001001	Pray.g_01448	Syaa.g_02738
OG0001002	Pray.g_01452	Syaa.g_02745
OG0001003	Pray.g_01453	Syaa.g_02747
OG0001004	Pray.g_01454	Syaa.g_02748
OG0001005	Pray.g_01455	Syaa.g_02749
OG0001006	Pray.g_01459	Syaa.g_02756
OG0001007	Pray.g_01461	Syaa.g_02758
OG0001008	Pray.g_00927	Syaa.g_00704
OG0001009	Pray.g_01489	Syaa.g_00034
OG0001010	Pray.g_01490	Syaa.g_00035
OG0001011	Pray.g_01491	Syaa.g_00037
OG0001012	Pray.g_00240	Syaa.g_02589
OG0001013	Pray.g_00235	Syaa.g_02576
OG0001014	Pray.g_00232	Syaa.g_02572
OG0001015	Pray.g_00231	Syaa.g_02571
OG0001016	Pray.g_00216	Syaa.g_00348
OG0001017	Pray.g_00212	Syaa.g_00342
OG0001018	Pray.g_00209	Syaa.g_00340
OG0001019	Pray.g_00200	Syaa.g_00323
OG0001020	Pray.g_00199	Syaa.g_02355
OG0001021	Pray.g_00198	Syaa.g_02359
OG0001022	Pray.g_00195	Syaa.g_02365
OG0001023	Pray.g_00194	Syaa.g_02366
OG0001024	Pray.g_00191	Syaa.g_02370
OG0001025	Pray.g_00185	Syaa.g_02377
OG0001026	Pray.g_00178	Syaa.g_02390
OG0001027	Pray.g_00177	Syaa.g_02397
OG0001028	Pray.g_00175	Syaa.g_02399
OG0001029	Pray.g_00174	Syaa.g_02401
OG0001030	Pray.g_00159	Syaa.g_02422
OG0001031	Pray.g_00667	Syaa.g_02500
OG0001032	Pray.g_00668	Syaa.g_02502
OG0001033	Pray.g_00689	Syaa.g_02539
OG0001034	Pray.g_00717	Syaa.g_02108
OG0001035	Pray.g_00735	Syaa.g_00298
OG0001036	Pray.g_00739	Syaa.g_00293
OG0001037	Pray.g_00740	Syaa.g_00291
OG0001038	Pray.g_00757	Syaa.g_00264
OG0001039	Pray.g_00760	Syaa.g_00261
OG0001040	Pray.g_00762	Syaa.g_00258
OG0001041	Pray.g_00766	Syaa.g_00253
OG0001042	Pray.g_00782	Syaa.g_00227
OG0001043	Pray.g_00783	Syaa.g_00223
OG0001044	Pray.g_00811	Syaa.g_02183
OG0001045	Pray.g_00820	Syaa.g_02170
OG0001046	Pray.g_00857	Syaa.g_01332
OG0001047	Pray.g_00929	Syaa.g_00706
OG0001048	Pray.g_00930	Syaa.g_00707
OG0001049	Pray.g_00932	Syaa.g_00710
OG0001050	Pray.g_00933	Syaa.g_00711
OG0001051	Pray.g_00934	Syaa.g_00712
OG0001052	Pray.g_00961	Syaa.g_01846
OG0001053	Pray.g_00973	Syaa.g_02048
OG0001054	Pray.g_00989	Syaa.g_02031
OG0001055	Pray.g_01008	Syaa.g_02010
OG0001056	Pray.g_01225	Syaa.g_01975
OG0001057	Pray.g_01220	Syaa.g_01966
OG0001058	Pray.g_01212	Syaa.g_01951
OG0001059	Pray.g_01208	Syaa.g_01947
OG0001060	Pray.g_01201	Syaa.g_01941
OG0001061	Pray.g_01188	Syaa.g_01919
OG0001062	Pray.g_01186	Syaa.g_01917
OG0001063	Pray.g_01184	Syaa.g_01912
OG0001064	Pray.g_01183	Syaa.g_01911
OG0001065	Pray.g_01182	Syaa.g_01910
OG0001066	Pray.g_01181	Syaa.g_01909
OG0001067	Pray.g_01180	Syaa.g_01908
OG0001068	Pray.g_01179	Syaa.g_01907
OG0001069	Pray.g_01178	Syaa.g_01906
OG0001070	Pray.g_01175	Syaa.g_01903
OG0001071	Pray.g_01174	Syaa.g_01902
OG0001072	Pray.g_01173	Syaa.g_01898
OG0001073	Pray.g_01159	Syaa.g_01884
OG0001074	Pray.g_01148	Syaa.g_01678
OG0001075	Pray.g_01147	Syaa.g_01676
OG0001076	Pray.g_01139	Syaa.g_01659
OG0001077	Pray.g_01135	Syaa.g_01647
OG0001078	Pray.g_01127	Syaa.g_01632
OG0001079	Pray.g_01116	Syaa.g_01619
OG0001080	Pray.g_01110	Syaa.g_01443
OG0001081	Pray.g_01108	Syaa.g_01056
OG0001082	Pray.g_01107	Syaa.g_01057
OG0001083	Pray.g_01102	Syaa.g_01064
OG0001084	Pray.g_01101	Syaa.g_01065
OG0001085	Pray.g_01093	Syaa.g_01075
OG0001086	Pray.g_01092	Syaa.g_01077
OG0001087	Pray.g_01075	Syaa.g_00920
OG0001088	Pray.g_01074	Syaa.g_00916
OG0001089	Pray.g_01066	Syaa.g_00890
OG0001090	Pray.g_01039	Syaa.g_01237
OG0001091	Pray.g_01037	Syaa.g_01239
OG0001092	Pray.g_01036	Syaa.g_01242
OG0001093	Pray.g_01031	Syaa.g_01248
OG0001094	Pray.g_00342	Syaa.g_01148
OG0001095	Pray.g_00361	Syaa.g_01185
OG0001096	Pray.g_00374	Syaa.g_01200
OG0001097	Pray.g_00393	Syaa.g_00828
OG0001098	Pray.g_00408	Syaa.g_01441
OG0001099	Pray.g_00440	Syaa.g_02400
OG0001100	Pray.g_00444	Syaa.g_01086
OG0001101	Pray.g_00446	Syaa.g_01088
OG0001102	Pray.g_00449	Syaa.g_01091
OG0001103	Pray.g_00451	Syaa.g_01093
OG0001104	Pray.g_00474	Syaa.g_01133
OG0001105	Pray.g_00478	Syaa.g_01137
OG0001106	Pray.g_00502	Syaa.g_01372
OG0001107	Pray.g_00509	Syaa.g_01359
OG0001108	Pray.g_00513	Syaa.g_01350
OG0001109	Pray.g_00514	Syaa.g_01349
OG0001110	Pray.g_00516	Syaa.g_01347
OG0001111	Pray.g_00517	Syaa.g_01345
OG0001112	Pray.g_00518	Syaa.g_01343
OG0001113	Pray.g_00519	Syaa.g_01342
OG0001114	Pray.g_00520	Syaa.g_01341
OG0001115	Pray.g_00522	Syaa.g_01337
OG0001116	Pray.g_00523	Syaa.g_01335
