Orthogroup	Pray	Prau
OG0000555	Pray.g_01219	Prau.g_00582
OG0000556	Pray.g_01217	Prau.g_00584
OG0000557	Pray.g_01216	Prau.g_00585
OG0000558	Pray.g_01214	Prau.g_00587
OG0000559	Pray.g_01210	Prau.g_00591
OG0000560	Pray.g_01207	Prau.g_00594
OG0000561	Pray.g_01206	Prau.g_00595
OG0000562	Pray.g_01205	Prau.g_00596
OG0000563	Pray.g_01204	Prau.g_00597
OG0000564	Pray.g_01203	Prau.g_00598
OG0000565	Pray.g_01200	Prau.g_00601
OG0000566	Pray.g_01198	Prau.g_00603
OG0000567	Pray.g_01194	Prau.g_00607
OG0000568	Pray.g_01193	Prau.g_00608
OG0000569	Pray.g_01192	Prau.g_00609
OG0000570	Pray.g_01191	Prau.g_00610
OG0000571	Pray.g_01189	Prau.g_00612
OG0000572	Pray.g_01176	Prau.g_00625
OG0000573	Pray.g_01171	Prau.g_00630
OG0000574	Pray.g_01170	Prau.g_00631
OG0000575	Pray.g_01166	Prau.g_00635
OG0000576	Pray.g_01164	Prau.g_00637
OG0000577	Pray.g_01163	Prau.g_00638
OG0000578	Pray.g_01162	Prau.g_00639
OG0000579	Pray.g_01161	Prau.g_00640
OG0000580	Pray.g_01160	Prau.g_00641
OG0000581	Pray.g_01158	Prau.g_00643
OG0000582	Pray.g_01155	Prau.g_00646
OG0000583	Pray.g_01154	Prau.g_00647
OG0000584	Pray.g_01153	Prau.g_00648
OG0000585	Pray.g_01151	Prau.g_00650
OG0000586	Pray.g_01150	Prau.g_00651
OG0000587	Pray.g_01149	Prau.g_00652
OG0000588	Pray.g_01145	Prau.g_00656
OG0000589	Pray.g_01142	Prau.g_00661
OG0000590	Pray.g_01141	Prau.g_00662
OG0000591	Pray.g_01138	Prau.g_00665
OG0000592	Pray.g_01137	Prau.g_00666
OG0000593	Pray.g_01131	Prau.g_00672
OG0000594	Pray.g_01130	Prau.g_00673
OG0000595	Pray.g_01129	Prau.g_00674
OG0000596	Pray.g_01125	Prau.g_00678
OG0000597	Pray.g_01123	Prau.g_00680
OG0000598	Pray.g_01122	Prau.g_00681
OG0000599	Pray.g_01119	Prau.g_00684
OG0000600	Pray.g_01118	Prau.g_00685
OG0000601	Pray.g_01117	Prau.g_00686
OG0000602	Pray.g_01115	Prau.g_00688
OG0000603	Pray.g_01114	Prau.g_00689
OG0000604	Pray.g_01113	Prau.g_00690
OG0000605	Pray.g_01112	Prau.g_00691
OG0000606	Pray.g_01109	Prau.g_00694
OG0000607	Pray.g_01106	Prau.g_00697
OG0000608	Pray.g_01105	Prau.g_00698
OG0000609	Pray.g_01104	Prau.g_00699
OG0000610	Pray.g_01099	Prau.g_00704
OG0000611	Pray.g_01096	Prau.g_00707
OG0000612	Pray.g_01095	Prau.g_00708
OG0000613	Pray.g_01090	Prau.g_00713
OG0000614	Pray.g_01071	Prau.g_00732
OG0000615	Pray.g_01063	Prau.g_00740
OG0000616	Pray.g_01059	Prau.g_00744
OG0000617	Pray.g_01034	Prau.g_00761
OG0000618	Pray.g_01033	Prau.g_00762
OG0000619	Pray.g_01032	Prau.g_00763
OG0000620	Pray.g_01029	Prau.g_00766
OG0000621	Pray.g_01028	Prau.g_00767
OG0000622	Pray.g_01027	Prau.g_00768
OG0000623	Pray.g_01026	Prau.g_00769
OG0000624	Pray.g_01025	Prau.g_00770
OG0000625	Pray.g_00269	Prau.g_00771
OG0000626	Pray.g_00270	Prau.g_00772
OG0000627	Pray.g_00271	Prau.g_00773
OG0000628	Pray.g_00272	Prau.g_00774
OG0000629	Pray.g_00273	Prau.g_00775
OG0000630	Pray.g_00276	Prau.g_00778
OG0000631	Pray.g_00339	Prau.g_00845
OG0000632	Pray.g_00340	Prau.g_00846
OG0000633	Pray.g_00341	Prau.g_00847
OG0000634	Pray.g_00344	Prau.g_00850
OG0000635	Pray.g_00345	Prau.g_00851
OG0000636	Pray.g_00347	Prau.g_00853
OG0000637	Pray.g_00349	Prau.g_00855
OG0000638	Pray.g_00350	Prau.g_00856
OG0000639	Pray.g_00351	Prau.g_00857
OG0000640	Pray.g_00352	Prau.g_00858
OG0000641	Pray.g_00356	Prau.g_00862
OG0000642	Pray.g_00357	Prau.g_00863
OG0000643	Pray.g_00358	Prau.g_00864
OG0000644	Pray.g_00359	Prau.g_00865
OG0000645	Pray.g_00360	Prau.g_00866
OG0000646	Pray.g_00362	Prau.g_00868
OG0000647	Pray.g_00363	Prau.g_00869
OG0000648	Pray.g_00365	Prau.g_00871
OG0000649	Pray.g_00366	Prau.g_00872
OG0000650	Pray.g_00367	Prau.g_00873
OG0000651	Pray.g_00368	Prau.g_00874
OG0000652	Pray.g_00369	Prau.g_00875
OG0000653	Pray.g_00371	Prau.g_00877
OG0000654	Pray.g_00372	Prau.g_00878
OG0000655	Pray.g_00373	Prau.g_00879
OG0000656	Pray.g_00376	Prau.g_00882
OG0000657	Pray.g_00384	Prau.g_00889
OG0000658	Pray.g_00385	Prau.g_00890
OG0000659	Pray.g_00386	Prau.g_00891
OG0000660	Pray.g_00390	Prau.g_00895
OG0000661	Pray.g_00392	Prau.g_00897
OG0000662	Pray.g_00394	Prau.g_00899
OG0000663	Pray.g_00396	Prau.g_00902
OG0000664	Pray.g_00397	Prau.g_00903
OG0000665	Pray.g_00401	Prau.g_00907
OG0000666	Pray.g_00402	Prau.g_00908
OG0000667	Pray.g_00406	Prau.g_00912
OG0000668	Pray.g_00436	Prau.g_00942
OG0000669	Pray.g_00443	Prau.g_00949
OG0000670	Pray.g_00445	Prau.g_00951
OG0000671	Pray.g_00447	Prau.g_00953
OG0000672	Pray.g_00450	Prau.g_00955
OG0000673	Pray.g_00453	Prau.g_00957
OG0000674	Pray.g_00455	Prau.g_00959
OG0000675	Pray.g_00456	Prau.g_00960
OG0000676	Pray.g_00458	Prau.g_00962
OG0000677	Pray.g_00459	Prau.g_00963
OG0000678	Pray.g_00461	Prau.g_00965
OG0000679	Pray.g_00465	Prau.g_00969
OG0000680	Pray.g_00466	Prau.g_00970
OG0000681	Pray.g_00469	Prau.g_00973
OG0000682	Pray.g_00470	Prau.g_00974
OG0000683	Pray.g_00471	Prau.g_00975
OG0000684	Pray.g_00473	Prau.g_00977
OG0000685	Pray.g_00475	Prau.g_00979
OG0000686	Pray.g_00476	Prau.g_00980
OG0000687	Pray.g_00477	Prau.g_00981
OG0000688	Pray.g_00480	Prau.g_00984
OG0000689	Pray.g_00481	Prau.g_00985
OG0000690	Pray.g_00482	Prau.g_00986
OG0000691	Pray.g_00483	Prau.g_00987
OG0000692	Pray.g_00485	Prau.g_00989
OG0000693	Pray.g_00486	Prau.g_00990
OG0000694	Pray.g_00487	Prau.g_00991
OG0000695	Pray.g_00489	Prau.g_00993
OG0000696	Pray.g_00490	Prau.g_00994
OG0000697	Pray.g_00491	Prau.g_00995
OG0000698	Pray.g_00494	Prau.g_00998
OG0000699	Pray.g_00495	Prau.g_00999
OG0000700	Pray.g_00496	Prau.g_01000
OG0000701	Pray.g_00497	Prau.g_01001
OG0000702	Pray.g_00499	Prau.g_01003
OG0000703	Pray.g_00500	Prau.g_01004
OG0000704	Pray.g_00501	Prau.g_01005
OG0000705	Pray.g_00505	Prau.g_01009
OG0000706	Pray.g_00506	Prau.g_01010
OG0000707	Pray.g_00507	Prau.g_01011
OG0000708	Pray.g_00508	Prau.g_01012
OG0000709	Pray.g_00512	Prau.g_01016
OG0000710	Pray.g_00515	Prau.g_01019
OG0000711	Pray.g_00532	Prau.g_01036
OG0000712	Pray.g_00534	Prau.g_01038
OG0000713	Pray.g_00535	Prau.g_01039
OG0000714	Pray.g_00536	Prau.g_01040
OG0000715	Pray.g_00538	Prau.g_01042
OG0000716	Pray.g_00540	Prau.g_01044
OG0000717	Pray.g_00541	Prau.g_01045
OG0000718	Pray.g_00553	Prau.g_01058
OG0000719	Pray.g_00555	Prau.g_01060
OG0000720	Pray.g_00564	Prau.g_01069
OG0000721	Pray.g_00566	Prau.g_01071
OG0000722	Pray.g_00567	Prau.g_01072
OG0000723	Pray.g_00570	Prau.g_01075
OG0000724	Pray.g_00579	Prau.g_01084
OG0000725	Pray.g_00585	Prau.g_01090
OG0000726	Pray.g_00586	Prau.g_01091
OG0000727	Pray.g_00587	Prau.g_01092
OG0000728	Pray.g_00589	Prau.g_01094
OG0000729	Pray.g_00634	Prau.g_01138
OG0000730	Pray.g_00132	Prau.g_01142
OG0000731	Pray.g_00128	Prau.g_01146
OG0000732	Pray.g_00118	Prau.g_01155
OG0000733	Pray.g_00096	Prau.g_01175
OG0000734	Pray.g_00079	Prau.g_01192
OG0000735	Pray.g_00077	Prau.g_01194
OG0000736	Pray.g_00076	Prau.g_01195
OG0000737	Pray.g_00075	Prau.g_01196
OG0000738	Pray.g_00071	Prau.g_01200
OG0000739	Pray.g_00070	Prau.g_01201
OG0000740	Pray.g_00069	Prau.g_01202
OG0000741	Pray.g_00068	Prau.g_01203
OG0000742	Pray.g_00065	Prau.g_01205
OG0000743	Pray.g_00063	Prau.g_01207
OG0000744	Pray.g_00062	Prau.g_01208
OG0000745	Pray.g_00060	Prau.g_01209
OG0000746	Pray.g_00058	Prau.g_01211
OG0000747	Pray.g_00057	Prau.g_01212
OG0000748	Pray.g_00054	Prau.g_01215
OG0000749	Pray.g_00053	Prau.g_01216
OG0000750	Pray.g_00052	Prau.g_01217
OG0000751	Pray.g_00050	Prau.g_01219
OG0000752	Pray.g_00048	Prau.g_01221
OG0000753	Pray.g_00045	Prau.g_01224
OG0000754	Pray.g_00042	Prau.g_01227
OG0000755	Pray.g_00039	Prau.g_01230
OG0000756	Pray.g_00038	Prau.g_01231
OG0000757	Pray.g_00032	Prau.g_01237
OG0000758	Pray.g_00031	Prau.g_01238
OG0000759	Pray.g_00030	Prau.g_01239
OG0000760	Pray.g_00029	Prau.g_01240
OG0000761	Pray.g_00028	Prau.g_01241
OG0000762	Pray.g_00027	Prau.g_01242
OG0000763	Pray.g_00025	Prau.g_01244
OG0000764	Pray.g_00024	Prau.g_01245
OG0000765	Pray.g_00015	Prau.g_01254
OG0000766	Pray.g_00014	Prau.g_01255
OG0000767	Pray.g_00012	Prau.g_01257
OG0000768	Pray.g_00011	Prau.g_01258
OG0000769	Pray.g_00009	Prau.g_01260
OG0000770	Pray.g_00007	Prau.g_01262
OG0000771	Pray.g_00250	Prau.g_01271
OG0000772	Pray.g_01895	Prau.g_01346
OG0000773	Pray.g_01879	Prau.g_01361
OG0000774	Pray.g_01877	Prau.g_01363
OG0000775	Pray.g_01875	Prau.g_01366
OG0000776	Pray.g_01874	Prau.g_01367
OG0000777	Pray.g_01873	Prau.g_01368
OG0000778	Pray.g_01872	Prau.g_01369
OG0000779	Pray.g_01868	Prau.g_01373
OG0000780	Pray.g_01867	Prau.g_01374
OG0000781	Pray.g_01864	Prau.g_01377
OG0000782	Pray.g_01863	Prau.g_01378
OG0000783	Pray.g_01862	Prau.g_01379
OG0000784	Pray.g_01861	Prau.g_01380
OG0000785	Pray.g_01859	Prau.g_01382
OG0000786	Pray.g_01857	Prau.g_01384
OG0000787	Pray.g_01856	Prau.g_01385
OG0000788	Pray.g_01842	Prau.g_01396
OG0000789	Pray.g_01839	Prau.g_01399
OG0000790	Pray.g_01824	Prau.g_01414
OG0000791	Pray.g_01822	Prau.g_01416
OG0000792	Pray.g_01821	Prau.g_01417
OG0000793	Pray.g_01818	Prau.g_01420
OG0000794	Pray.g_01817	Prau.g_01421
OG0000795	Pray.g_01816	Prau.g_01422
OG0000796	Pray.g_01812	Prau.g_01426
OG0000797	Pray.g_01811	Prau.g_01427
OG0000799	Pray.g_01740	Prau.g_01510
OG0000800	Pray.g_01739	Prau.g_01511
OG0000801	Pray.g_01738	Prau.g_01512
OG0000802	Pray.g_01736	Prau.g_01514
OG0000803	Pray.g_01734	Prau.g_01516
OG0000804	Pray.g_01733	Prau.g_01517
OG0000805	Pray.g_01731	Prau.g_01519
OG0000806	Pray.g_01729	Prau.g_01521
OG0000807	Pray.g_01728	Prau.g_01522
OG0000808	Pray.g_01727	Prau.g_01523
OG0000809	Pray.g_01724	Prau.g_01526
OG0000810	Pray.g_01723	Prau.g_01527
OG0000811	Pray.g_01719	Prau.g_01534
OG0000812	Pray.g_01717	Prau.g_01536
OG0000813	Pray.g_01716	Prau.g_01537
OG0000814	Pray.g_01714	Prau.g_01539
OG0000815	Pray.g_01713	Prau.g_01540
OG0000816	Pray.g_01711	Prau.g_01542
OG0000817	Pray.g_01710	Prau.g_01543
OG0000818	Pray.g_01705	Prau.g_01548
OG0000819	Pray.g_01704	Prau.g_01549
OG0000820	Pray.g_01703	Prau.g_01550
OG0000821	Pray.g_01699	Prau.g_01554
OG0000822	Pray.g_01698	Prau.g_01555
OG0000823	Pray.g_01697	Prau.g_01556
OG0000824	Pray.g_01694	Prau.g_01559
OG0000825	Pray.g_01693	Prau.g_01560
OG0000826	Pray.g_01692	Prau.g_01561
OG0000827	Pray.g_01691	Prau.g_01562
OG0000828	Pray.g_01688	Prau.g_01565
OG0000829	Pray.g_01687	Prau.g_01566
OG0000830	Pray.g_01686	Prau.g_01567
OG0000831	Pray.g_01684	Prau.g_01569
OG0000832	Pray.g_01678	Prau.g_01575
OG0000833	Pray.g_01670	Prau.g_01583
OG0000834	Pray.g_01669	Prau.g_01584
OG0000835	Pray.g_01668	Prau.g_01585
OG0000836	Pray.g_01667	Prau.g_01586
OG0000837	Pray.g_01666	Prau.g_01587
OG0000838	Pray.g_01664	Prau.g_01589
OG0000839	Pray.g_01663	Prau.g_01590
OG0000840	Pray.g_01662	Prau.g_01591
OG0000841	Pray.g_01661	Prau.g_01592
OG0000842	Pray.g_01660	Prau.g_01593
OG0000843	Pray.g_01659	Prau.g_01594
OG0000844	Pray.g_01658	Prau.g_01595
OG0000845	Pray.g_01657	Prau.g_01596
OG0000846	Pray.g_01656	Prau.g_01597
OG0000847	Pray.g_01655	Prau.g_01598
OG0000848	Pray.g_01654	Prau.g_01599
OG0000849	Pray.g_01653	Prau.g_01600
OG0000850	Pray.g_01651	Prau.g_01602
OG0000851	Pray.g_01650	Prau.g_01603
OG0000852	Pray.g_01649	Prau.g_01604
OG0000853	Pray.g_01645	Prau.g_01608
OG0000854	Pray.g_01643	Prau.g_01610
OG0000855	Pray.g_01642	Prau.g_01611
OG0000856	Pray.g_01627	Prau.g_01626
OG0000857	Pray.g_01600	Prau.g_01652
OG0000858	Pray.g_01565	Prau.g_01726
OG0000859	Pray.g_01564	Prau.g_01727
OG0000860	Pray.g_01557	Prau.g_01734
OG0000861	Pray.g_01556	Prau.g_01735
OG0000862	Pray.g_01555	Prau.g_01736
OG0000863	Pray.g_01553	Prau.g_01738
OG0000864	Pray.g_01552	Prau.g_01739
OG0000865	Pray.g_01551	Prau.g_01740
OG0000866	Pray.g_01550	Prau.g_01741
OG0000867	Pray.g_01549	Prau.g_01742
OG0000868	Pray.g_01548	Prau.g_01743
OG0000869	Pray.g_01544	Prau.g_01747
OG0000870	Pray.g_01539	Prau.g_01752
OG0000871	Pray.g_01538	Prau.g_01753
OG0000872	Pray.g_01537	Prau.g_01754
OG0000873	Pray.g_01534	Prau.g_01757
OG0000874	Pray.g_01531	Prau.g_01760
OG0000875	Pray.g_01530	Prau.g_01761
OG0000876	Pray.g_01529	Prau.g_01762
OG0000877	Pray.g_01527	Prau.g_01764
OG0000878	Pray.g_01526	Prau.g_01765
OG0000879	Pray.g_01525	Prau.g_01766
OG0000880	Pray.g_01524	Prau.g_01767
OG0000881	Pray.g_01520	Prau.g_01771
OG0000882	Pray.g_01515	Prau.g_01776
OG0000883	Pray.g_01513	Prau.g_01777
OG0000884	Pray.g_01512	Prau.g_01779
OG0000885	Pray.g_01511	Prau.g_01780
OG0000886	Pray.g_01510	Prau.g_01781
OG0000887	Pray.g_01509	Prau.g_01782
OG0000888	Pray.g_01507	Prau.g_01784
OG0000889	Pray.g_01505	Prau.g_01786
OG0000890	Pray.g_01504	Prau.g_01787
OG0000891	Pray.g_01503	Prau.g_01788
OG0000892	Pray.g_01229	Prau.g_01790
OG0000893	Pray.g_01234	Prau.g_01794
OG0000894	Pray.g_01236	Prau.g_01796
OG0000895	Pray.g_01239	Prau.g_01799
OG0000896	Pray.g_01240	Prau.g_01800
OG0000897	Pray.g_01242	Prau.g_01802
OG0000898	Pray.g_01243	Prau.g_01803
OG0000899	Pray.g_01244	Prau.g_01804
OG0000900	Pray.g_01245	Prau.g_01805
OG0000901	Pray.g_01248	Prau.g_01808
OG0000902	Pray.g_01250	Prau.g_01810
OG0000903	Pray.g_01253	Prau.g_01813
OG0000904	Pray.g_01255	Prau.g_01815
OG0000905	Pray.g_01260	Prau.g_01820
OG0000906	Pray.g_01261	Prau.g_01821
OG0000907	Pray.g_01264	Prau.g_01827
OG0000908	Pray.g_01267	Prau.g_01830
OG0000909	Pray.g_01268	Prau.g_01831
OG0000910	Pray.g_01269	Prau.g_01832
OG0000911	Pray.g_01271	Prau.g_01834
OG0000912	Pray.g_01272	Prau.g_01835
OG0000913	Pray.g_01273	Prau.g_01836
OG0000914	Pray.g_01274	Prau.g_01837
OG0000915	Pray.g_01275	Prau.g_01838
OG0000916	Pray.g_01276	Prau.g_01839
OG0000917	Pray.g_01277	Prau.g_01840
OG0000918	Pray.g_01278	Prau.g_01841
OG0000919	Pray.g_01279	Prau.g_01842
OG0000920	Pray.g_01280	Prau.g_01843
OG0000921	Pray.g_01281	Prau.g_01844
OG0000922	Pray.g_01282	Prau.g_01845
OG0000923	Pray.g_01286	Prau.g_01849
OG0000924	Pray.g_01287	Prau.g_01850
OG0000925	Pray.g_01288	Prau.g_01851
OG0000926	Pray.g_01289	Prau.g_01852
OG0000927	Pray.g_01291	Prau.g_01854
OG0000928	Pray.g_01292	Prau.g_01855
OG0000929	Pray.g_01293	Prau.g_01856
OG0000930	Pray.g_01294	Prau.g_01857
OG0000931	Pray.g_01295	Prau.g_01858
OG0000932	Pray.g_01296	Prau.g_01859
OG0000933	Pray.g_01300	Prau.g_01863
OG0000934	Pray.g_01302	Prau.g_01865
OG0000935	Pray.g_01303	Prau.g_01866
OG0000936	Pray.g_01304	Prau.g_01867
OG0000937	Pray.g_01305	Prau.g_01868
OG0000938	Pray.g_01307	Prau.g_01870
OG0000939	Pray.g_01308	Prau.g_01871
OG0000940	Pray.g_01315	Prau.g_01878
OG0000941	Pray.g_01317	Prau.g_01880
OG0000942	Pray.g_01319	Prau.g_01882
OG0000943	Pray.g_01320	Prau.g_01883
OG0000944	Pray.g_01321	Prau.g_01884
OG0000945	Pray.g_01322	Prau.g_01885
OG0000946	Pray.g_01327	Prau.g_01889
OG0000947	Pray.g_01329	Prau.g_01891
OG0000948	Pray.g_01330	Prau.g_01892
OG0000949	Pray.g_01333	Prau.g_01895
OG0000950	Pray.g_01338	Prau.g_01900
OG0000951	Pray.g_01342	Prau.g_01904
OG0000952	Pray.g_01346	Prau.g_01908
OG0000953	Pray.g_01349	Prau.g_01911
OG0000954	Pray.g_01353	Prau.g_01915
OG0000955	Pray.g_01354	Prau.g_01916
OG0000956	Pray.g_01356	Prau.g_01918
OG0000957	Pray.g_01362	Prau.g_01923
OG0000958	Pray.g_01363	Prau.g_01924
OG0000959	Pray.g_01367	Prau.g_01928
OG0000960	Pray.g_01368	Prau.g_01929
OG0000961	Pray.g_01370	Prau.g_01931
OG0000962	Pray.g_01372	Prau.g_01933
OG0000963	Pray.g_01376	Prau.g_01937
OG0000964	Pray.g_01377	Prau.g_01938
OG0000965	Pray.g_01378	Prau.g_01939
OG0000966	Pray.g_01385	Prau.g_01946
OG0000967	Pray.g_01390	Prau.g_01951
OG0000968	Pray.g_01392	Prau.g_01953
OG0000969	Pray.g_01393	Prau.g_01954
OG0000970	Pray.g_01394	Prau.g_01955
OG0000971	Pray.g_01395	Prau.g_01956
OG0000972	Pray.g_01396	Prau.g_01957
OG0000973	Pray.g_01397	Prau.g_01958
OG0000974	Pray.g_01398	Prau.g_01959
OG0000975	Pray.g_01399	Prau.g_01960
OG0000976	Pray.g_01400	Prau.g_01961
OG0000977	Pray.g_01401	Prau.g_01962
OG0000978	Pray.g_01402	Prau.g_01963
OG0000979	Pray.g_01405	Prau.g_01966
OG0000980	Pray.g_01407	Prau.g_01968
OG0000981	Pray.g_01409	Prau.g_01970
OG0000982	Pray.g_01411	Prau.g_01972
OG0000983	Pray.g_01412	Prau.g_01973
OG0000984	Pray.g_01413	Prau.g_01974
OG0000985	Pray.g_01416	Prau.g_01977
OG0000986	Pray.g_01418	Prau.g_01979
OG0000987	Pray.g_01419	Prau.g_01980
OG0000988	Pray.g_01422	Prau.g_01983
OG0000989	Pray.g_01426	Prau.g_01986
OG0000990	Pray.g_01429	Prau.g_01989
OG0000991	Pray.g_01430	Prau.g_01990
OG0000992	Pray.g_01432	Prau.g_01992
OG0000993	Pray.g_01433	Prau.g_01993
OG0000994	Pray.g_01434	Prau.g_01994
OG0000995	Pray.g_01438	Prau.g_01998
OG0000996	Pray.g_01439	Prau.g_01999
OG0000997	Pray.g_01440	Prau.g_02000
OG0000998	Pray.g_01442	Prau.g_02002
OG0000999	Pray.g_01443	Prau.g_02003
OG0001000	Pray.g_01446	Prau.g_02006
OG0001001	Pray.g_01448	Prau.g_02008
OG0001002	Pray.g_01452	Prau.g_02012
OG0001003	Pray.g_01453	Prau.g_02014
OG0001004	Pray.g_01454	Prau.g_02015
OG0001005	Pray.g_01455	Prau.g_02016
OG0001006	Pray.g_01459	Prau.g_02020
OG0001007	Pray.g_01461	Prau.g_02022
OG0001008	Pray.g_00927	Prau.g_00478
OG0001009	Pray.g_01489	Prau.g_00027
OG0001010	Pray.g_01490	Prau.g_00028
OG0001011	Pray.g_01491	Prau.g_00029
OG0001012	Pray.g_00240	Prau.g_00050
OG0001013	Pray.g_00235	Prau.g_00056
OG0001014	Pray.g_00232	Prau.g_00059
OG0001015	Pray.g_00231	Prau.g_00060
OG0001016	Pray.g_00216	Prau.g_00074
OG0001017	Pray.g_00212	Prau.g_00078
OG0001018	Pray.g_00209	Prau.g_00081
OG0001019	Pray.g_00200	Prau.g_00090
OG0001020	Pray.g_00199	Prau.g_00091
OG0001021	Pray.g_00198	Prau.g_00092
OG0001022	Pray.g_00195	Prau.g_00095
OG0001023	Pray.g_00194	Prau.g_00096
OG0001024	Pray.g_00191	Prau.g_00099
OG0001025	Pray.g_00185	Prau.g_00105
OG0001026	Pray.g_00178	Prau.g_00112
OG0001027	Pray.g_00177	Prau.g_00113
OG0001028	Pray.g_00175	Prau.g_00115
OG0001029	Pray.g_00174	Prau.g_00116
OG0001030	Pray.g_00159	Prau.g_00131
OG0001031	Pray.g_00667	Prau.g_00187
OG0001032	Pray.g_00668	Prau.g_00188
OG0001033	Pray.g_00689	Prau.g_00209
OG0001034	Pray.g_00717	Prau.g_00237
OG0001035	Pray.g_00735	Prau.g_00256
OG0001036	Pray.g_00739	Prau.g_00261
OG0001037	Pray.g_00740	Prau.g_00262
OG0001038	Pray.g_00757	Prau.g_00280
OG0001039	Pray.g_00760	Prau.g_00283
OG0001040	Pray.g_00762	Prau.g_00285
OG0001041	Pray.g_00766	Prau.g_00289
OG0001042	Pray.g_00782	Prau.g_00306
OG0001043	Pray.g_00783	Prau.g_00307
OG0001044	Pray.g_00811	Prau.g_00335
OG0001045	Pray.g_00820	Prau.g_00344
OG0001046	Pray.g_00857	Prau.g_00382
OG0001047	Pray.g_00929	Prau.g_00480
OG0001048	Pray.g_00930	Prau.g_00481
OG0001049	Pray.g_00932	Prau.g_00483
OG0001050	Pray.g_00933	Prau.g_00484
OG0001051	Pray.g_00934	Prau.g_00485
OG0001052	Pray.g_00961	Prau.g_00512
OG0001053	Pray.g_00973	Prau.g_00524
OG0001054	Pray.g_00989	Prau.g_00539
OG0001055	Pray.g_01008	Prau.g_00558
OG0001056	Pray.g_01225	Prau.g_00576
OG0001057	Pray.g_01220	Prau.g_00581
OG0001058	Pray.g_01212	Prau.g_00589
OG0001059	Pray.g_01208	Prau.g_00593
OG0001060	Pray.g_01201	Prau.g_00600
OG0001061	Pray.g_01188	Prau.g_00613
OG0001062	Pray.g_01186	Prau.g_00615
OG0001063	Pray.g_01184	Prau.g_00617
OG0001064	Pray.g_01183	Prau.g_00618
OG0001065	Pray.g_01182	Prau.g_00619
OG0001066	Pray.g_01181	Prau.g_00620
OG0001067	Pray.g_01180	Prau.g_00621
OG0001068	Pray.g_01179	Prau.g_00622
OG0001069	Pray.g_01178	Prau.g_00623
OG0001070	Pray.g_01175	Prau.g_00626
OG0001071	Pray.g_01174	Prau.g_00627
OG0001072	Pray.g_01173	Prau.g_00628
OG0001073	Pray.g_01159	Prau.g_00642
OG0001074	Pray.g_01148	Prau.g_00653
OG0001075	Pray.g_01147	Prau.g_00654
OG0001076	Pray.g_01139	Prau.g_00664
OG0001077	Pray.g_01135	Prau.g_00668
OG0001078	Pray.g_01127	Prau.g_00676
OG0001079	Pray.g_01116	Prau.g_00687
OG0001080	Pray.g_01110	Prau.g_00693
OG0001081	Pray.g_01108	Prau.g_00695
OG0001082	Pray.g_01107	Prau.g_00696
OG0001083	Pray.g_01102	Prau.g_00701
OG0001084	Pray.g_01101	Prau.g_00702
OG0001085	Pray.g_01093	Prau.g_00710
OG0001086	Pray.g_01092	Prau.g_00711
OG0001087	Pray.g_01075	Prau.g_00728
OG0001088	Pray.g_01074	Prau.g_00729
OG0001089	Pray.g_01066	Prau.g_00737
OG0001090	Pray.g_01039	Prau.g_00756
OG0001091	Pray.g_01037	Prau.g_00758
OG0001092	Pray.g_01036	Prau.g_00759
OG0001093	Pray.g_01031	Prau.g_00764
OG0001094	Pray.g_00342	Prau.g_00848
OG0001095	Pray.g_00361	Prau.g_00867
OG0001096	Pray.g_00374	Prau.g_00880
OG0001097	Pray.g_00393	Prau.g_00898
OG0001098	Pray.g_00408	Prau.g_00914
OG0001099	Pray.g_00440	Prau.g_00946
OG0001100	Pray.g_00444	Prau.g_00950
OG0001101	Pray.g_00446	Prau.g_00952
OG0001102	Pray.g_00449	Prau.g_00954
OG0001104	Pray.g_00474	Prau.g_00978
OG0001105	Pray.g_00478	Prau.g_00982
OG0001106	Pray.g_00502	Prau.g_01006
OG0001107	Pray.g_00509	Prau.g_01013
OG0001108	Pray.g_00513	Prau.g_01017
OG0001109	Pray.g_00514	Prau.g_01018
OG0001110	Pray.g_00516	Prau.g_01020
OG0001111	Pray.g_00517	Prau.g_01021
OG0001112	Pray.g_00518	Prau.g_01022
OG0001113	Pray.g_00519	Prau.g_01023
OG0001114	Pray.g_00520	Prau.g_01024
OG0001115	Pray.g_00522	Prau.g_01026
OG0001116	Pray.g_00523	Prau.g_01027
OG0001117	Pray.g_00524	Prau.g_01028
OG0001118	Pray.g_00525	Prau.g_01029
OG0001119	Pray.g_00526	Prau.g_01030
OG0001120	Pray.g_00528	Prau.g_01032
OG0001121	Pray.g_00099	Prau.g_01172
OG0001121	Pray.g_00531	Prau.g_01035
OG0001122	Pray.g_00556	Prau.g_01061
OG0001123	Pray.g_00560	Prau.g_01065
OG0001124	Pray.g_00562	Prau.g_01067
OG0001125	Pray.g_00563	Prau.g_01068
OG0001126	Pray.g_00573	Prau.g_01078
OG0001127	Pray.g_00574	Prau.g_01079
OG0001128	Pray.g_00576	Prau.g_01081
OG0001129	Pray.g_00577	Prau.g_01082
OG0001130	Pray.g_00578	Prau.g_01083
OG0001131	Pray.g_00614	Prau.g_01118
OG0001132	Pray.g_00623	Prau.g_01127
OG0001133	Pray.g_00112	Prau.g_01160
OG0001134	Pray.g_00097	Prau.g_01174
OG0001135	Pray.g_00094	Prau.g_01177
OG0001136	Pray.g_00067	Prau.g_01204
OG0001137	Pray.g_00055	Prau.g_01214
