Orthogroup	Pray	Prav
OG0000560	Pray.g_01207	Prav.g_01152
OG0000561	Pray.g_01206	Prav.g_01153
OG0000562	Pray.g_01205	Prav.g_01154
OG0000563	Pray.g_01204	Prav.g_01155
OG0000564	Pray.g_01203	Prav.g_01156
OG0000565	Pray.g_01200	Prav.g_01159
OG0000566	Pray.g_01198	Prav.g_01161
OG0000567	Pray.g_01194	Prav.g_01165
OG0000568	Pray.g_01193	Prav.g_01166
OG0000569	Pray.g_01192	Prav.g_01167
OG0000570	Pray.g_01191	Prav.g_01168
OG0000571	Pray.g_01189	Prav.g_01170
OG0000572	Pray.g_01176	Prav.g_01183
OG0000573	Pray.g_01171	Prav.g_01188
OG0000574	Pray.g_01170	Prav.g_01189
OG0000575	Pray.g_01166	Prav.g_01193
OG0000576	Pray.g_01164	Prav.g_01195
OG0000577	Pray.g_01163	Prav.g_01196
OG0000578	Pray.g_01162	Prav.g_01197
OG0000579	Pray.g_01161	Prav.g_01198
OG0000580	Pray.g_01160	Prav.g_01199
OG0000581	Pray.g_01158	Prav.g_01201
OG0000582	Pray.g_01155	Prav.g_01204
OG0000583	Pray.g_01154	Prav.g_01205
OG0000584	Pray.g_01153	Prav.g_01206
OG0000585	Pray.g_01151	Prav.g_01208
OG0000586	Pray.g_01150	Prav.g_01209
OG0000587	Pray.g_01149	Prav.g_01210
OG0000588	Pray.g_01145	Prav.g_01214
OG0000589	Pray.g_01142	Prav.g_01219
OG0000590	Pray.g_01141	Prav.g_01220
OG0000591	Pray.g_01138	Prav.g_01223
OG0000592	Pray.g_01137	Prav.g_01224
OG0000593	Pray.g_01131	Prav.g_01230
OG0000594	Pray.g_01130	Prav.g_01231
OG0000595	Pray.g_01129	Prav.g_01232
OG0000596	Pray.g_01125	Prav.g_01236
OG0000597	Pray.g_01123	Prav.g_01238
OG0000598	Pray.g_01122	Prav.g_01239
OG0000599	Pray.g_01119	Prav.g_01242
OG0000600	Pray.g_01118	Prav.g_01243
OG0000601	Pray.g_01117	Prav.g_01244
OG0000602	Pray.g_01115	Prav.g_01246
OG0000603	Pray.g_01114	Prav.g_01247
OG0000604	Pray.g_01113	Prav.g_01248
OG0000605	Pray.g_01112	Prav.g_01249
OG0000606	Pray.g_01109	Prav.g_01252
OG0000607	Pray.g_01106	Prav.g_01255
OG0000608	Pray.g_01105	Prav.g_01256
OG0000609	Pray.g_01104	Prav.g_01257
OG0000610	Pray.g_01099	Prav.g_01262
OG0000611	Pray.g_01096	Prav.g_01265
OG0000612	Pray.g_01095	Prav.g_01266
OG0000613	Pray.g_01090	Prav.g_01271
OG0000614	Pray.g_01071	Prav.g_01290
OG0000615	Pray.g_01063	Prav.g_01298
OG0000616	Pray.g_01059	Prav.g_01312
OG0000617	Pray.g_01034	Prav.g_00312
OG0000618	Pray.g_01033	Prav.g_00313
OG0000619	Pray.g_01032	Prav.g_00314
OG0000620	Pray.g_01029	Prav.g_00317
OG0000621	Pray.g_01028	Prav.g_00318
OG0000622	Pray.g_01027	Prav.g_00319
OG0000623	Pray.g_01026	Prav.g_00320
OG0000624	Pray.g_01025	Prav.g_00321
OG0000625	Pray.g_00269	Prav.g_00322
OG0000626	Pray.g_00270	Prav.g_00323
OG0000627	Pray.g_00271	Prav.g_00324
OG0000628	Pray.g_00272	Prav.g_00325
OG0000629	Pray.g_00273	Prav.g_00326
OG0000630	Pray.g_00276	Prav.g_00329
OG0000631	Pray.g_00339	Prav.g_00388
OG0000632	Pray.g_00340	Prav.g_00389
OG0000633	Pray.g_00341	Prav.g_00390
OG0000634	Pray.g_00344	Prav.g_00393
OG0000635	Pray.g_00345	Prav.g_00394
OG0000636	Pray.g_00347	Prav.g_00396
OG0000637	Pray.g_00349	Prav.g_00398
OG0000638	Pray.g_00350	Prav.g_00399
OG0000639	Pray.g_00351	Prav.g_00400
OG0000640	Pray.g_00352	Prav.g_00401
OG0000641	Pray.g_00356	Prav.g_00405
OG0000642	Pray.g_00357	Prav.g_00406
OG0000643	Pray.g_00358	Prav.g_00407
OG0000644	Pray.g_00359	Prav.g_00408
OG0000645	Pray.g_00360	Prav.g_00409
OG0000646	Pray.g_00362	Prav.g_00411
OG0000647	Pray.g_00363	Prav.g_00412
OG0000648	Pray.g_00365	Prav.g_00414
OG0000649	Pray.g_00366	Prav.g_00415
OG0000650	Pray.g_00367	Prav.g_00416
OG0000651	Pray.g_00368	Prav.g_00417
OG0000652	Pray.g_00369	Prav.g_00418
OG0000653	Pray.g_00371	Prav.g_00420
OG0000654	Pray.g_00372	Prav.g_00421
OG0000655	Pray.g_00373	Prav.g_00422
OG0000656	Pray.g_00376	Prav.g_00425
OG0000657	Pray.g_00384	Prav.g_00432
OG0000658	Pray.g_00385	Prav.g_00433
OG0000659	Pray.g_00386	Prav.g_00434
OG0000660	Pray.g_00390	Prav.g_00438
OG0000661	Pray.g_00392	Prav.g_00440
OG0000662	Pray.g_00394	Prav.g_00442
OG0000663	Pray.g_00396	Prav.g_00444
OG0000664	Pray.g_00397	Prav.g_00445
OG0000665	Pray.g_00401	Prav.g_00449
OG0000666	Pray.g_00402	Prav.g_00450
OG0000667	Pray.g_00406	Prav.g_00454
OG0000668	Pray.g_00436	Prav.g_00483
OG0000669	Pray.g_00443	Prav.g_00490
OG0000670	Pray.g_00445	Prav.g_00492
OG0000671	Pray.g_00447	Prav.g_00494
OG0000672	Pray.g_00450	Prav.g_00497
OG0000673	Pray.g_00453	Prav.g_00500
OG0000674	Pray.g_00455	Prav.g_00502
OG0000675	Pray.g_00456	Prav.g_00503
OG0000676	Pray.g_00458	Prav.g_00505
OG0000677	Pray.g_00459	Prav.g_00506
OG0000678	Pray.g_00461	Prav.g_00508
OG0000679	Pray.g_00465	Prav.g_00512
OG0000680	Pray.g_00466	Prav.g_00513
OG0000681	Pray.g_00469	Prav.g_00515
OG0000682	Pray.g_00470	Prav.g_00516
OG0000683	Pray.g_00471	Prav.g_00517
OG0000684	Pray.g_00473	Prav.g_00519
OG0000685	Pray.g_00475	Prav.g_00521
OG0000686	Pray.g_00476	Prav.g_00522
OG0000687	Pray.g_00477	Prav.g_00523
OG0000688	Pray.g_00480	Prav.g_00526
OG0000689	Pray.g_00481	Prav.g_00527
OG0000690	Pray.g_00482	Prav.g_00528
OG0000691	Pray.g_00483	Prav.g_00529
OG0000692	Pray.g_00485	Prav.g_00530
OG0000693	Pray.g_00486	Prav.g_00531
OG0000694	Pray.g_00487	Prav.g_00532
OG0000695	Pray.g_00489	Prav.g_00534
OG0000696	Pray.g_00490	Prav.g_00535
OG0000697	Pray.g_00491	Prav.g_00536
OG0000698	Pray.g_00494	Prav.g_00539
OG0000699	Pray.g_00495	Prav.g_00540
OG0000700	Pray.g_00496	Prav.g_00541
OG0000701	Pray.g_00497	Prav.g_00542
OG0000702	Pray.g_00499	Prav.g_00544
OG0000703	Pray.g_00500	Prav.g_00545
OG0000704	Pray.g_00501	Prav.g_00546
OG0000705	Pray.g_00505	Prav.g_00550
OG0000706	Pray.g_00506	Prav.g_00551
OG0000707	Pray.g_00507	Prav.g_00552
OG0000708	Pray.g_00508	Prav.g_00553
OG0000709	Pray.g_00512	Prav.g_00557
OG0000710	Pray.g_00515	Prav.g_00560
OG0000711	Pray.g_00532	Prav.g_00577
OG0000712	Pray.g_00534	Prav.g_00579
OG0000713	Pray.g_00535	Prav.g_00580
OG0000714	Pray.g_00536	Prav.g_00581
OG0000715	Pray.g_00538	Prav.g_00583
OG0000716	Pray.g_00540	Prav.g_00585
OG0000717	Pray.g_00541	Prav.g_00586
OG0000718	Pray.g_00553	Prav.g_00902
OG0000719	Pray.g_00555	Prav.g_00904
OG0000720	Pray.g_00564	Prav.g_00913
OG0000721	Pray.g_00566	Prav.g_00915
OG0000722	Pray.g_00567	Prav.g_00916
OG0000723	Pray.g_00570	Prav.g_00919
OG0000724	Pray.g_00579	Prav.g_00928
OG0000725	Pray.g_00585	Prav.g_00934
OG0000726	Pray.g_00586	Prav.g_00935
OG0000727	Pray.g_00587	Prav.g_00936
OG0000728	Pray.g_00589	Prav.g_00938
OG0000729	Pray.g_00634	Prav.g_00263
OG0000730	Pray.g_00132	Prav.g_00004
OG0000731	Pray.g_00128	Prav.g_00008
OG0000732	Pray.g_00118	Prav.g_00016
OG0000733	Pray.g_00096	Prav.g_00034
OG0000734	Pray.g_00079	Prav.g_00050
OG0000735	Pray.g_00077	Prav.g_00052
OG0000736	Pray.g_00076	Prav.g_00053
OG0000737	Pray.g_00075	Prav.g_00054
OG0000738	Pray.g_00071	Prav.g_00058
OG0000739	Pray.g_00070	Prav.g_00059
OG0000740	Pray.g_00069	Prav.g_00060
OG0000741	Pray.g_00068	Prav.g_00061
OG0000742	Pray.g_00065	Prav.g_00064
OG0000743	Pray.g_00063	Prav.g_00066
OG0000744	Pray.g_00062	Prav.g_00067
OG0000745	Pray.g_00060	Prav.g_00068
OG0000746	Pray.g_00058	Prav.g_00070
OG0000747	Pray.g_00057	Prav.g_00071
OG0000748	Pray.g_00054	Prav.g_00074
OG0000749	Pray.g_00053	Prav.g_00075
OG0000750	Pray.g_00052	Prav.g_00076
OG0000751	Pray.g_00050	Prav.g_01868
OG0000752	Pray.g_00048	Prav.g_01866
OG0000753	Pray.g_00045	Prav.g_01863
OG0000754	Pray.g_00042	Prav.g_01860
OG0000755	Pray.g_00039	Prav.g_01857
OG0000756	Pray.g_00038	Prav.g_01856
OG0000757	Pray.g_00032	Prav.g_01850
OG0000758	Pray.g_00031	Prav.g_01849
OG0000759	Pray.g_00030	Prav.g_01848
OG0000760	Pray.g_00029	Prav.g_01847
OG0000761	Pray.g_00028	Prav.g_01846
OG0000762	Pray.g_00027	Prav.g_01845
OG0000763	Pray.g_00025	Prav.g_01843
OG0000764	Pray.g_00024	Prav.g_01842
OG0000765	Pray.g_00015	Prav.g_01833
OG0000766	Pray.g_00014	Prav.g_01832
OG0000767	Pray.g_00012	Prav.g_01830
OG0000768	Pray.g_00011	Prav.g_01829
OG0000769	Pray.g_00009	Prav.g_01827
OG0000770	Pray.g_00007	Prav.g_01825
OG0000771	Pray.g_00250	Prav.g_02003
OG0000772	Pray.g_01895	Prav.g_01409
OG0000773	Pray.g_01879	Prav.g_01429
OG0000774	Pray.g_01877	Prav.g_01431
OG0000775	Pray.g_01875	Prav.g_01433
OG0000776	Pray.g_01874	Prav.g_01434
OG0000777	Pray.g_01873	Prav.g_01435
OG0000778	Pray.g_01872	Prav.g_01436
OG0000779	Pray.g_01868	Prav.g_01440
OG0000780	Pray.g_01867	Prav.g_01441
OG0000781	Pray.g_01864	Prav.g_01444
OG0000782	Pray.g_01863	Prav.g_01445
OG0000783	Pray.g_01862	Prav.g_01446
OG0000784	Pray.g_01861	Prav.g_01447
OG0000785	Pray.g_01859	Prav.g_01449
OG0000786	Pray.g_01857	Prav.g_01451
OG0000787	Pray.g_01856	Prav.g_01452
OG0000788	Pray.g_01842	Prav.g_01460
OG0000789	Pray.g_01839	Prav.g_01463
OG0000790	Pray.g_01824	Prav.g_01478
OG0000791	Pray.g_01822	Prav.g_01480
OG0000792	Pray.g_01821	Prav.g_01481
OG0000793	Pray.g_01818	Prav.g_01484
OG0000794	Pray.g_01817	Prav.g_01485
OG0000795	Pray.g_01816	Prav.g_01486
OG0000796	Pray.g_01812	Prav.g_01490
OG0000797	Pray.g_01811	Prav.g_01491
OG0000798	Pray.g_01799	Prav.g_01556
OG0000799	Pray.g_01740	Prav.g_01560
OG0000800	Pray.g_01739	Prav.g_01561
OG0000801	Pray.g_01738	Prav.g_01562
OG0000802	Pray.g_01736	Prav.g_01564
OG0000803	Pray.g_01734	Prav.g_01566
OG0000804	Pray.g_01733	Prav.g_01567
OG0000805	Pray.g_01731	Prav.g_01569
OG0000806	Pray.g_01729	Prav.g_01571
OG0000807	Pray.g_01728	Prav.g_01572
OG0000808	Pray.g_01727	Prav.g_01573
OG0000809	Pray.g_01724	Prav.g_01576
OG0000810	Pray.g_01723	Prav.g_01577
OG0000811	Pray.g_01719	Prav.g_01581
OG0000812	Pray.g_01717	Prav.g_01583
OG0000813	Pray.g_01716	Prav.g_01584
OG0000814	Pray.g_01714	Prav.g_01586
OG0000815	Pray.g_01713	Prav.g_01587
OG0000816	Pray.g_01711	Prav.g_01589
OG0000817	Pray.g_01710	Prav.g_01590
OG0000818	Pray.g_01705	Prav.g_01595
OG0000819	Pray.g_01704	Prav.g_01596
OG0000820	Pray.g_01703	Prav.g_01597
OG0000821	Pray.g_01699	Prav.g_01601
OG0000822	Pray.g_01698	Prav.g_01602
OG0000823	Pray.g_01697	Prav.g_01603
OG0000824	Pray.g_01694	Prav.g_01606
OG0000825	Pray.g_01693	Prav.g_01607
OG0000826	Pray.g_01692	Prav.g_01608
OG0000827	Pray.g_01691	Prav.g_01609
OG0000828	Pray.g_01688	Prav.g_01612
OG0000829	Pray.g_01687	Prav.g_01613
OG0000830	Pray.g_01686	Prav.g_01614
OG0000831	Pray.g_01684	Prav.g_01616
OG0000832	Pray.g_01678	Prav.g_01622
OG0000833	Pray.g_01670	Prav.g_01630
OG0000834	Pray.g_01669	Prav.g_01631
OG0000835	Pray.g_01668	Prav.g_01632
OG0000836	Pray.g_01667	Prav.g_01633
OG0000837	Pray.g_01666	Prav.g_01634
OG0000838	Pray.g_01664	Prav.g_01636
OG0000839	Pray.g_01663	Prav.g_01637
OG0000840	Pray.g_01662	Prav.g_01638
OG0000841	Pray.g_01661	Prav.g_01639
OG0000842	Pray.g_01660	Prav.g_01640
OG0000843	Pray.g_01659	Prav.g_01641
OG0000844	Pray.g_01658	Prav.g_01642
OG0000845	Pray.g_01657	Prav.g_01643
OG0000846	Pray.g_01656	Prav.g_01644
OG0000847	Pray.g_01655	Prav.g_01645
OG0000848	Pray.g_01654	Prav.g_01646
OG0000849	Pray.g_01653	Prav.g_01647
OG0000850	Pray.g_01651	Prav.g_01649
OG0000851	Pray.g_01650	Prav.g_01650
OG0000852	Pray.g_01649	Prav.g_01651
OG0000853	Pray.g_01645	Prav.g_01655
OG0000854	Pray.g_01643	Prav.g_01657
OG0000855	Pray.g_01642	Prav.g_01658
OG0000856	Pray.g_01627	Prav.g_01671
OG0000857	Pray.g_01600	Prav.g_01699
OG0000858	Pray.g_01565	Prav.g_01755
OG0000859	Pray.g_01564	Prav.g_01756
OG0000860	Pray.g_01557	Prav.g_01763
OG0000861	Pray.g_01556	Prav.g_01764
OG0000862	Pray.g_01555	Prav.g_01765
OG0000863	Pray.g_01553	Prav.g_01767
OG0000864	Pray.g_01552	Prav.g_01768
OG0000865	Pray.g_01551	Prav.g_01769
OG0000866	Pray.g_01550	Prav.g_01770
OG0000867	Pray.g_01549	Prav.g_01771
OG0000868	Pray.g_01548	Prav.g_01772
OG0000869	Pray.g_01544	Prav.g_01776
OG0000870	Pray.g_01539	Prav.g_01781
OG0000871	Pray.g_01538	Prav.g_01782
OG0000872	Pray.g_01537	Prav.g_01783
OG0000873	Pray.g_01534	Prav.g_01786
OG0000874	Pray.g_01531	Prav.g_01789
OG0000875	Pray.g_01530	Prav.g_01790
OG0000876	Pray.g_01529	Prav.g_01791
OG0000877	Pray.g_01527	Prav.g_01793
OG0000878	Pray.g_01526	Prav.g_01794
OG0000879	Pray.g_01525	Prav.g_01795
OG0000880	Pray.g_01524	Prav.g_01796
OG0000881	Pray.g_01520	Prav.g_01800
OG0000882	Pray.g_01515	Prav.g_01805
OG0000883	Pray.g_01513	Prav.g_01807
OG0000884	Pray.g_01512	Prav.g_01809
OG0000885	Pray.g_01511	Prav.g_01810
OG0000886	Pray.g_01510	Prav.g_01811
OG0000887	Pray.g_01509	Prav.g_01812
OG0000888	Pray.g_01507	Prav.g_01814
OG0000889	Pray.g_01505	Prav.g_01816
OG0000890	Pray.g_01504	Prav.g_01817
OG0000891	Pray.g_01503	Prav.g_01818
OG0000892	Pray.g_01229	Prav.g_00264
OG0000893	Pray.g_01234	Prav.g_00268
OG0000894	Pray.g_01236	Prav.g_00270
OG0000895	Pray.g_01239	Prav.g_00273
OG0000896	Pray.g_01240	Prav.g_00274
OG0000897	Pray.g_01242	Prav.g_00276
OG0000898	Pray.g_01243	Prav.g_00277
OG0000899	Pray.g_01244	Prav.g_00278
OG0000900	Pray.g_01245	Prav.g_00279
OG0000901	Pray.g_01248	Prav.g_00282
OG0000902	Pray.g_01250	Prav.g_00284
OG0000903	Pray.g_01253	Prav.g_00287
OG0000904	Pray.g_01255	Prav.g_00289
OG0000905	Pray.g_01260	Prav.g_00294
OG0000906	Pray.g_01261	Prav.g_00295
OG0000907	Pray.g_01264	Prav.g_00590
OG0000908	Pray.g_01267	Prav.g_00593
OG0000909	Pray.g_01268	Prav.g_00594
OG0000910	Pray.g_01269	Prav.g_00595
OG0000911	Pray.g_01271	Prav.g_00597
OG0000912	Pray.g_01272	Prav.g_00598
OG0000913	Pray.g_01273	Prav.g_00599
OG0000914	Pray.g_01274	Prav.g_00600
OG0000915	Pray.g_01275	Prav.g_00601
OG0000916	Pray.g_01276	Prav.g_00602
OG0000917	Pray.g_01277	Prav.g_00603
OG0000918	Pray.g_01278	Prav.g_00604
OG0000919	Pray.g_01279	Prav.g_00605
OG0000920	Pray.g_01280	Prav.g_00606
OG0000921	Pray.g_01281	Prav.g_00607
OG0000922	Pray.g_01282	Prav.g_00608
OG0000923	Pray.g_01286	Prav.g_00612
OG0000924	Pray.g_01287	Prav.g_00613
OG0000925	Pray.g_01288	Prav.g_00614
OG0000926	Pray.g_01289	Prav.g_00615
OG0000927	Pray.g_01291	Prav.g_00617
OG0000928	Pray.g_01292	Prav.g_00618
OG0000929	Pray.g_01293	Prav.g_00619
OG0000930	Pray.g_01294	Prav.g_00620
OG0000931	Pray.g_01295	Prav.g_00621
OG0000932	Pray.g_01296	Prav.g_00622
OG0000933	Pray.g_01300	Prav.g_00626
OG0000934	Pray.g_01302	Prav.g_00628
OG0000935	Pray.g_01303	Prav.g_00629
OG0000936	Pray.g_01304	Prav.g_00630
OG0000937	Pray.g_01305	Prav.g_00631
OG0000938	Pray.g_01307	Prav.g_00633
OG0000939	Pray.g_01308	Prav.g_00634
OG0000940	Pray.g_01315	Prav.g_00641
OG0000941	Pray.g_01317	Prav.g_00643
OG0000942	Pray.g_01319	Prav.g_00645
OG0000943	Pray.g_01320	Prav.g_00646
OG0000944	Pray.g_01321	Prav.g_00647
OG0000945	Pray.g_01322	Prav.g_00648
OG0000946	Pray.g_01327	Prav.g_00653
OG0000947	Pray.g_01329	Prav.g_00655
OG0000948	Pray.g_01330	Prav.g_00656
OG0000949	Pray.g_01333	Prav.g_00659
OG0000950	Pray.g_01338	Prav.g_00664
OG0000951	Pray.g_01342	Prav.g_00668
OG0000952	Pray.g_01346	Prav.g_00672
OG0000953	Pray.g_01349	Prav.g_00675
OG0000954	Pray.g_01353	Prav.g_00679
OG0000955	Pray.g_01354	Prav.g_00680
OG0000956	Pray.g_01356	Prav.g_00682
OG0000957	Pray.g_01362	Prav.g_00687
OG0000958	Pray.g_01363	Prav.g_00688
OG0000959	Pray.g_01367	Prav.g_00692
OG0000960	Pray.g_01368	Prav.g_00693
OG0000961	Pray.g_01370	Prav.g_00695
OG0000962	Pray.g_01372	Prav.g_00697
OG0000963	Pray.g_01376	Prav.g_00701
OG0000964	Pray.g_01377	Prav.g_00702
OG0000965	Pray.g_01378	Prav.g_00703
OG0000966	Pray.g_01385	Prav.g_00710
OG0000967	Pray.g_01390	Prav.g_00714
OG0000968	Pray.g_01392	Prav.g_00716
OG0000969	Pray.g_01393	Prav.g_00717
OG0000970	Pray.g_01394	Prav.g_00718
OG0000971	Pray.g_01395	Prav.g_00719
OG0000972	Pray.g_01396	Prav.g_00720
OG0000973	Pray.g_01397	Prav.g_00721
OG0000974	Pray.g_01398	Prav.g_00722
OG0000975	Pray.g_01399	Prav.g_00723
OG0000976	Pray.g_01400	Prav.g_00724
OG0000977	Pray.g_01401	Prav.g_00725
OG0000978	Pray.g_01402	Prav.g_00726
OG0000979	Pray.g_01405	Prav.g_00729
OG0000980	Pray.g_01407	Prav.g_00731
OG0000981	Pray.g_01409	Prav.g_00733
OG0000982	Pray.g_01411	Prav.g_00735
OG0000983	Pray.g_01412	Prav.g_00736
OG0000984	Pray.g_01413	Prav.g_00737
OG0000985	Pray.g_01416	Prav.g_00740
OG0000986	Pray.g_01418	Prav.g_00742
OG0000987	Pray.g_01419	Prav.g_00743
OG0000988	Pray.g_01422	Prav.g_00746
OG0000989	Pray.g_01426	Prav.g_00750
OG0000990	Pray.g_01429	Prav.g_00753
OG0000991	Pray.g_01430	Prav.g_00754
OG0000992	Pray.g_01432	Prav.g_00756
OG0000993	Pray.g_01433	Prav.g_00757
OG0000994	Pray.g_01434	Prav.g_00758
OG0000995	Pray.g_01438	Prav.g_00762
OG0000996	Pray.g_01439	Prav.g_00763
OG0000997	Pray.g_01440	Prav.g_00764
OG0000998	Pray.g_01442	Prav.g_00766
OG0000999	Pray.g_01443	Prav.g_00767
OG0001000	Pray.g_01446	Prav.g_00770
OG0001001	Pray.g_01448	Prav.g_00772
OG0001002	Pray.g_01452	Prav.g_00776
OG0001003	Pray.g_01453	Prav.g_00778
OG0001004	Pray.g_01454	Prav.g_00779
OG0001005	Pray.g_01455	Prav.g_00780
OG0001006	Pray.g_01459	Prav.g_00784
OG0001007	Pray.g_01461	Prav.g_00786
OG0001008	Pray.g_00927	Prav.g_01036
OG0001009	Pray.g_01489	Prav.g_00095
OG0001010	Pray.g_01490	Prav.g_00096
OG0001011	Pray.g_01491	Prav.g_00097
OG0001012	Pray.g_00240	Prav.g_00114
OG0001013	Pray.g_00235	Prav.g_00119
OG0001014	Pray.g_00232	Prav.g_00122
OG0001015	Pray.g_00231	Prav.g_00123
OG0001016	Pray.g_00216	Prav.g_00138
OG0001017	Pray.g_00212	Prav.g_00142
OG0001018	Pray.g_00209	Prav.g_00145
OG0001019	Pray.g_00200	Prav.g_00154
OG0001020	Pray.g_00199	Prav.g_00155
OG0001021	Pray.g_00198	Prav.g_00156
OG0001022	Pray.g_00195	Prav.g_00159
OG0001023	Pray.g_00194	Prav.g_00160
OG0001024	Pray.g_00191	Prav.g_00163
OG0001025	Pray.g_00185	Prav.g_00169
OG0001026	Pray.g_00178	Prav.g_00176
OG0001027	Pray.g_00177	Prav.g_00177
OG0001028	Pray.g_00175	Prav.g_00179
OG0001029	Pray.g_00174	Prav.g_00180
OG0001030	Pray.g_00159	Prav.g_00195
OG0001031	Pray.g_00667	Prav.g_00852
OG0001032	Pray.g_00668	Prav.g_00851
OG0001033	Pray.g_00689	Prav.g_00830
OG0001034	Pray.g_00717	Prav.g_00802
OG0001035	Pray.g_00735	Prav.g_01901
OG0001036	Pray.g_00739	Prav.g_01906
OG0001037	Pray.g_00740	Prav.g_01907
OG0001038	Pray.g_00757	Prav.g_01924
OG0001039	Pray.g_00760	Prav.g_01927
OG0001040	Pray.g_00762	Prav.g_01929
OG0001041	Pray.g_00766	Prav.g_01933
OG0001042	Pray.g_00782	Prav.g_01950
OG0001043	Pray.g_00783	Prav.g_01951
OG0001044	Pray.g_00811	Prav.g_01979
OG0001045	Pray.g_00820	Prav.g_01988
OG0001046	Pray.g_00857	Prav.g_00996
OG0001047	Pray.g_00929	Prav.g_01038
OG0001048	Pray.g_00930	Prav.g_01039
OG0001049	Pray.g_00932	Prav.g_01041
OG0001050	Pray.g_00933	Prav.g_01042
OG0001051	Pray.g_00934	Prav.g_01043
OG0001052	Pray.g_00961	Prav.g_01069
OG0001053	Pray.g_00973	Prav.g_01081
OG0001054	Pray.g_00989	Prav.g_01096
OG0001055	Pray.g_01008	Prav.g_01115
OG0001056	Pray.g_01225	Prav.g_01134
OG0001057	Pray.g_01220	Prav.g_01139
OG0001058	Pray.g_01212	Prav.g_01147
OG0001059	Pray.g_01208	Prav.g_01151
OG0001060	Pray.g_01201	Prav.g_01158
OG0001061	Pray.g_01188	Prav.g_01171
OG0001062	Pray.g_01186	Prav.g_01173
OG0001063	Pray.g_01184	Prav.g_01175
OG0001064	Pray.g_01183	Prav.g_01176
OG0001065	Pray.g_01182	Prav.g_01177
OG0001066	Pray.g_01181	Prav.g_01178
OG0001067	Pray.g_01180	Prav.g_01179
OG0001068	Pray.g_01179	Prav.g_01180
OG0001069	Pray.g_01178	Prav.g_01181
OG0001070	Pray.g_01175	Prav.g_01184
OG0001071	Pray.g_01174	Prav.g_01185
OG0001072	Pray.g_01173	Prav.g_01186
OG0001073	Pray.g_01159	Prav.g_01200
OG0001074	Pray.g_01148	Prav.g_01211
OG0001075	Pray.g_01147	Prav.g_01212
OG0001076	Pray.g_01139	Prav.g_01222
OG0001077	Pray.g_01135	Prav.g_01226
OG0001078	Pray.g_01127	Prav.g_01234
OG0001079	Pray.g_01116	Prav.g_01245
OG0001080	Pray.g_01110	Prav.g_01251
OG0001081	Pray.g_01108	Prav.g_01253
OG0001082	Pray.g_01107	Prav.g_01254
OG0001083	Pray.g_01102	Prav.g_01259
OG0001084	Pray.g_01101	Prav.g_01260
OG0001085	Pray.g_01093	Prav.g_01268
OG0001086	Pray.g_01092	Prav.g_01269
OG0001087	Pray.g_01075	Prav.g_01286
OG0001088	Pray.g_01074	Prav.g_01287
OG0001089	Pray.g_01066	Prav.g_01295
OG0001090	Pray.g_01039	Prav.g_00307
OG0001091	Pray.g_01037	Prav.g_00309
OG0001092	Pray.g_01036	Prav.g_00310
OG0001093	Pray.g_01031	Prav.g_00315
OG0001094	Pray.g_00342	Prav.g_00391
OG0001095	Pray.g_00361	Prav.g_00410
OG0001096	Pray.g_00374	Prav.g_00423
OG0001097	Pray.g_00393	Prav.g_00441
OG0001098	Pray.g_00408	Prav.g_00456
OG0001099	Pray.g_00440	Prav.g_00487
OG0001100	Pray.g_00444	Prav.g_00491
OG0001101	Pray.g_00446	Prav.g_00493
OG0001102	Pray.g_00449	Prav.g_00496
OG0001103	Pray.g_00451	Prav.g_00498
OG0001104	Pray.g_00474	Prav.g_00520
OG0001105	Pray.g_00478	Prav.g_00524
OG0001106	Pray.g_00502	Prav.g_00547
OG0001107	Pray.g_00509	Prav.g_00554
OG0001108	Pray.g_00513	Prav.g_00558
OG0001109	Pray.g_00514	Prav.g_00559
OG0001110	Pray.g_00516	Prav.g_00561
OG0001111	Pray.g_00517	Prav.g_00562
OG0001112	Pray.g_00518	Prav.g_00563
OG0001113	Pray.g_00519	Prav.g_00564
OG0001114	Pray.g_00520	Prav.g_00565
OG0001115	Pray.g_00522	Prav.g_00567
OG0001116	Pray.g_00523	Prav.g_00568
OG0001117	Pray.g_00524	Prav.g_00569
OG0001118	Pray.g_00525	Prav.g_00570
OG0001119	Pray.g_00526	Prav.g_00571
OG0001120	Pray.g_00528	Prav.g_00573
OG0001121	Pray.g_00099	Prav.g_00031
OG0001121	Pray.g_00531	Prav.g_00576
OG0001122	Pray.g_00556	Prav.g_00905
OG0001123	Pray.g_00560	Prav.g_00909
OG0001124	Pray.g_00562	Prav.g_00911
OG0001125	Pray.g_00563	Prav.g_00912
OG0001126	Pray.g_00573	Prav.g_00922
OG0001127	Pray.g_00574	Prav.g_00923
OG0001128	Pray.g_00576	Prav.g_00925
OG0001129	Pray.g_00577	Prav.g_00926
OG0001130	Pray.g_00578	Prav.g_00927
OG0001131	Pray.g_00614	Prav.g_00242
OG0001132	Pray.g_00623	Prav.g_00252
OG0001133	Pray.g_00112	Prav.g_00019
OG0001134	Pray.g_00097	Prav.g_00033
OG0001135	Pray.g_00094	Prav.g_00036
OG0001136	Pray.g_00067	Prav.g_00062
OG0001137	Pray.g_00055	Prav.g_00073
OG0001138	Pray.g_00037	Prav.g_01855
OG0001139	Pray.g_00036	Prav.g_01854
OG0001140	Pray.g_00035	Prav.g_01853
