Orthogroup	Praz	Praa
OG0000567	Praz.g_01713	Praa.g_00617
OG0000568	Praz.g_01712	Praa.g_00618
OG0000569	Praz.g_01709	Praa.g_00621
OG0000570	Praz.g_01708	Praa.g_00622
OG0000571	Praz.g_01706	Praa.g_00624
OG0000572	Praz.g_01705	Praa.g_00625
OG0000573	Praz.g_01704	Praa.g_00626
OG0000574	Praz.g_01703	Praa.g_00627
OG0000575	Praz.g_01702	Praa.g_00628
OG0000576	Praz.g_01701	Praa.g_00629
OG0000577	Praz.g_01700	Praa.g_00630
OG0000578	Praz.g_01699	Praa.g_00631
OG0000579	Praz.g_01698	Praa.g_00632
OG0000580	Praz.g_01697	Praa.g_00633
OG0000581	Praz.g_01696	Praa.g_00634
OG0000582	Praz.g_01695	Praa.g_00635
OG0000583	Praz.g_01694	Praa.g_00636
OG0000584	Praz.g_01692	Praa.g_00638
OG0000585	Praz.g_01691	Praa.g_00639
OG0000586	Praz.g_01690	Praa.g_00640
OG0000587	Praz.g_01689	Praa.g_00641
OG0000588	Praz.g_01688	Praa.g_00642
OG0000589	Praz.g_01687	Praa.g_00643
OG0000590	Praz.g_01686	Praa.g_00644
OG0000591	Praz.g_01685	Praa.g_00645
OG0000592	Praz.g_01684	Praa.g_00646
OG0000593	Praz.g_01683	Praa.g_00647
OG0000594	Praz.g_01682	Praa.g_00648
OG0000595	Praz.g_01681	Praa.g_00649
OG0000596	Praz.g_01680	Praa.g_00650
OG0000597	Praz.g_01676	Praa.g_00654
OG0000598	Praz.g_01675	Praa.g_00655
OG0000599	Praz.g_01674	Praa.g_00656
OG0000600	Praz.g_01673	Praa.g_00657
OG0000601	Praz.g_01672	Praa.g_00658
OG0000602	Praz.g_01671	Praa.g_00659
OG0000603	Praz.g_01670	Praa.g_00660
OG0000604	Praz.g_01669	Praa.g_00661
OG0000605	Praz.g_01668	Praa.g_00662
OG0000606	Praz.g_01667	Praa.g_00663
OG0000607	Praz.g_01666	Praa.g_00664
OG0000608	Praz.g_01665	Praa.g_00665
OG0000609	Praz.g_01663	Praa.g_00667
OG0000610	Praz.g_01662	Praa.g_00668
OG0000611	Praz.g_01660	Praa.g_00670
OG0000612	Praz.g_01659	Praa.g_00671
OG0000613	Praz.g_01657	Praa.g_00673
OG0000614	Praz.g_01651	Praa.g_00679
OG0000615	Praz.g_01650	Praa.g_00680
OG0000616	Praz.g_01649	Praa.g_00681
OG0000617	Praz.g_01647	Praa.g_00683
OG0000618	Praz.g_01646	Praa.g_00684
OG0000619	Praz.g_01645	Praa.g_00685
OG0000620	Praz.g_01643	Praa.g_00687
OG0000621	Praz.g_01642	Praa.g_00688
OG0000622	Praz.g_01641	Praa.g_00689
OG0000623	Praz.g_01640	Praa.g_00690
OG0000624	Praz.g_01638	Praa.g_00692
OG0000625	Praz.g_01637	Praa.g_00693
OG0000626	Praz.g_01636	Praa.g_00694
OG0000627	Praz.g_01635	Praa.g_00695
OG0000628	Praz.g_01634	Praa.g_00696
OG0000629	Praz.g_01633	Praa.g_00697
OG0000630	Praz.g_01631	Praa.g_00699
OG0000631	Praz.g_01630	Praa.g_00700
OG0000632	Praz.g_01626	Praa.g_00704
OG0000633	Praz.g_01625	Praa.g_00705
OG0000634	Praz.g_01606	Praa.g_00712
OG0000635	Praz.g_01604	Praa.g_00714
OG0000636	Praz.g_01603	Praa.g_00715
OG0000637	Praz.g_01601	Praa.g_00717
OG0000638	Praz.g_01600	Praa.g_00718
OG0000639	Praz.g_01599	Praa.g_00719
OG0000640	Praz.g_01598	Praa.g_00720
OG0000641	Praz.g_01597	Praa.g_00721
OG0000642	Praz.g_01596	Praa.g_00722
OG0000643	Praz.g_01595	Praa.g_00723
OG0000644	Praz.g_01593	Praa.g_00725
OG0000645	Praz.g_01592	Praa.g_00726
OG0000646	Praz.g_01591	Praa.g_00727
OG0000647	Praz.g_01590	Praa.g_00728
OG0000648	Praz.g_01589	Praa.g_00729
OG0000649	Praz.g_01588	Praa.g_00730
OG0000650	Praz.g_01587	Praa.g_00731
OG0000651	Praz.g_01586	Praa.g_00732
OG0000652	Praz.g_01584	Praa.g_00734
OG0000653	Praz.g_01569	Praa.g_00749
OG0000654	Praz.g_01567	Praa.g_00751
OG0000655	Praz.g_01558	Praa.g_00760
OG0000656	Praz.g_01554	Praa.g_00764
OG0000657	Praz.g_01547	Praa.g_00766
OG0000658	Praz.g_01546	Praa.g_00767
OG0000659	Praz.g_01545	Praa.g_00768
OG0000660	Praz.g_01534	Praa.g_00780
OG0000661	Praz.g_01525	Praa.g_00789
OG0000662	Praz.g_01523	Praa.g_00791
OG0000663	Praz.g_01521	Praa.g_00794
OG0000664	Praz.g_01520	Praa.g_00795
OG0000665	Praz.g_01519	Praa.g_00796
OG0000666	Praz.g_01518	Praa.g_00797
OG0000667	Praz.g_01517	Praa.g_00798
OG0000668	Praz.g_01516	Praa.g_00799
OG0000669	Praz.g_01515	Praa.g_00800
OG0000670	Praz.g_01513	Praa.g_00802
OG0000671	Praz.g_01512	Praa.g_00803
OG0000672	Praz.g_01511	Praa.g_00804
OG0000673	Praz.g_01510	Praa.g_00805
OG0000674	Praz.g_01509	Praa.g_00806
OG0000675	Praz.g_01508	Praa.g_00807
OG0000676	Praz.g_01506	Praa.g_00809
OG0000677	Praz.g_01504	Praa.g_00812
OG0000678	Praz.g_01503	Praa.g_00813
OG0000679	Praz.g_01502	Praa.g_00814
OG0000680	Praz.g_01501	Praa.g_00815
OG0000681	Praz.g_01500	Praa.g_00816
OG0000682	Praz.g_01499	Praa.g_00817
OG0000683	Praz.g_01498	Praa.g_00818
OG0000684	Praz.g_01497	Praa.g_00819
OG0000685	Praz.g_01496	Praa.g_00820
OG0000686	Praz.g_01495	Praa.g_00821
OG0000687	Praz.g_01494	Praa.g_00822
OG0000688	Praz.g_01493	Praa.g_00823
OG0000689	Praz.g_01492	Praa.g_00824
OG0000690	Praz.g_01491	Praa.g_00825
OG0000691	Praz.g_01489	Praa.g_00827
OG0000692	Praz.g_01488	Praa.g_00828
OG0000693	Praz.g_01487	Praa.g_00829
OG0000694	Praz.g_01486	Praa.g_00830
OG0000695	Praz.g_01485	Praa.g_00831
OG0000696	Praz.g_01484	Praa.g_00832
OG0000697	Praz.g_01482	Praa.g_00834
OG0000698	Praz.g_01481	Praa.g_00835
OG0000699	Praz.g_01477	Praa.g_00839
OG0000700	Praz.g_01476	Praa.g_00840
OG0000701	Praz.g_01475	Praa.g_00841
OG0000702	Praz.g_01474	Praa.g_00842
OG0000703	Praz.g_01473	Praa.g_00843
OG0000704	Praz.g_01472	Praa.g_00844
OG0000705	Praz.g_01470	Praa.g_00846
OG0000706	Praz.g_01469	Praa.g_00847
OG0000707	Praz.g_01468	Praa.g_00848
OG0000708	Praz.g_01467	Praa.g_00849
OG0000709	Praz.g_01466	Praa.g_00850
OG0000710	Praz.g_01465	Praa.g_00851
OG0000711	Praz.g_01464	Praa.g_00852
OG0000712	Praz.g_01463	Praa.g_00853
OG0000713	Praz.g_01462	Praa.g_00854
OG0000714	Praz.g_01460	Praa.g_00856
OG0000715	Praz.g_01459	Praa.g_00857
OG0000716	Praz.g_01458	Praa.g_00858
OG0000717	Praz.g_01457	Praa.g_00859
OG0000718	Praz.g_01456	Praa.g_00860
OG0000719	Praz.g_01454	Praa.g_00862
OG0000720	Praz.g_01452	Praa.g_00864
OG0000721	Praz.g_01451	Praa.g_00865
OG0000722	Praz.g_01424	Praa.g_00892
OG0000723	Praz.g_01420	Praa.g_00896
OG0000724	Praz.g_01417	Praa.g_00899
OG0000725	Praz.g_01416	Praa.g_00900
OG0000726	Praz.g_01415	Praa.g_00901
OG0000727	Praz.g_01414	Praa.g_00902
OG0000728	Praz.g_01413	Praa.g_00903
OG0000729	Praz.g_01411	Praa.g_00904
OG0000730	Praz.g_01410	Praa.g_00905
OG0000731	Praz.g_01408	Praa.g_00907
OG0000732	Praz.g_01407	Praa.g_00908
OG0000733	Praz.g_01406	Praa.g_00909
OG0000734	Praz.g_01405	Praa.g_00910
OG0000735	Praz.g_01404	Praa.g_00911
OG0000736	Praz.g_01402	Praa.g_00913
OG0000737	Praz.g_01401	Praa.g_00914
OG0000738	Praz.g_01399	Praa.g_00916
OG0000739	Praz.g_01398	Praa.g_00917
OG0000740	Praz.g_01397	Praa.g_00918
OG0000741	Praz.g_01395	Praa.g_00920
OG0000742	Praz.g_01394	Praa.g_00921
OG0000743	Praz.g_01391	Praa.g_00924
OG0000744	Praz.g_01390	Praa.g_00925
OG0000745	Praz.g_01388	Praa.g_00926
OG0000746	Praz.g_01387	Praa.g_00927
OG0000747	Praz.g_01386	Praa.g_00928
OG0000748	Praz.g_01385	Praa.g_00929
OG0000749	Praz.g_01384	Praa.g_00930
OG0000750	Praz.g_01383	Praa.g_00931
OG0000751	Praz.g_01381	Praa.g_00933
OG0000752	Praz.g_01380	Praa.g_00934
OG0000753	Praz.g_01379	Praa.g_00935
OG0000754	Praz.g_01378	Praa.g_00936
OG0000755	Praz.g_01376	Praa.g_00938
OG0000756	Praz.g_01375	Praa.g_00939
OG0000757	Praz.g_01374	Praa.g_00940
OG0000758	Praz.g_01373	Praa.g_00941
OG0000759	Praz.g_01372	Praa.g_00942
OG0000760	Praz.g_01371	Praa.g_00943
OG0000761	Praz.g_01370	Praa.g_00944
OG0000762	Praz.g_01368	Praa.g_00946
OG0000763	Praz.g_01367	Praa.g_00947
OG0000764	Praz.g_01366	Praa.g_00948
OG0000765	Praz.g_01365	Praa.g_00949
OG0000766	Praz.g_01364	Praa.g_00950
OG0000767	Praz.g_01363	Praa.g_00951
OG0000768	Praz.g_01362	Praa.g_00952
OG0000769	Praz.g_01361	Praa.g_00953
OG0000770	Praz.g_01360	Praa.g_00954
OG0000771	Praz.g_01359	Praa.g_00955
OG0000772	Praz.g_01358	Praa.g_00956
OG0000773	Praz.g_01356	Praa.g_00958
OG0000774	Praz.g_01355	Praa.g_00959
OG0000775	Praz.g_01354	Praa.g_00960
OG0000776	Praz.g_01353	Praa.g_00961
OG0000777	Praz.g_01352	Praa.g_00962
OG0000778	Praz.g_01351	Praa.g_00963
OG0000779	Praz.g_01349	Praa.g_00965
OG0000780	Praz.g_01348	Praa.g_00966
OG0000781	Praz.g_01347	Praa.g_00967
OG0000782	Praz.g_01345	Praa.g_00969
OG0000783	Praz.g_01344	Praa.g_00970
OG0000784	Praz.g_01343	Praa.g_00971
OG0000785	Praz.g_01342	Praa.g_00972
OG0000786	Praz.g_01341	Praa.g_00973
OG0000787	Praz.g_01339	Praa.g_00975
OG0000788	Praz.g_01338	Praa.g_00976
OG0000789	Praz.g_01337	Praa.g_00977
OG0000790	Praz.g_01336	Praa.g_00978
OG0000791	Praz.g_01335	Praa.g_00979
OG0000792	Praz.g_01334	Praa.g_00980
OG0000793	Praz.g_01333	Praa.g_00981
OG0000794	Praz.g_01332	Praa.g_00982
OG0000795	Praz.g_01331	Praa.g_00983
OG0000796	Praz.g_01329	Praa.g_00985
OG0000797	Praz.g_01327	Praa.g_00987
OG0000798	Praz.g_01326	Praa.g_00988
OG0000799	Praz.g_01325	Praa.g_00989
OG0000800	Praz.g_01324	Praa.g_00990
OG0000801	Praz.g_01323	Praa.g_00991
OG0000802	Praz.g_01321	Praa.g_00993
OG0000803	Praz.g_01320	Praa.g_00994
OG0000804	Praz.g_01308	Praa.g_01008
OG0000805	Praz.g_01306	Praa.g_01010
OG0000806	Praz.g_01305	Praa.g_01011
OG0000807	Praz.g_01304	Praa.g_01012
OG0000808	Praz.g_01303	Praa.g_01013
OG0000809	Praz.g_01299	Praa.g_01017
OG0000810	Praz.g_01298	Praa.g_01018
OG0000811	Praz.g_01297	Praa.g_01019
OG0000812	Praz.g_01296	Praa.g_01020
OG0000813	Praz.g_01294	Praa.g_01021
OG0000814	Praz.g_01293	Praa.g_01022
OG0000815	Praz.g_01292	Praa.g_01023
OG0000816	Praz.g_01290	Praa.g_01025
OG0000817	Praz.g_01287	Praa.g_01028
OG0000818	Praz.g_01286	Praa.g_01029
OG0000819	Praz.g_01284	Praa.g_01031
OG0000820	Praz.g_01283	Praa.g_01032
OG0000821	Praz.g_01282	Praa.g_01033
OG0000822	Praz.g_01281	Praa.g_01034
OG0000823	Praz.g_00064	Praa.g_01037
OG0000824	Praz.g_00065	Praa.g_01038
OG0000825	Praz.g_00067	Praa.g_01040
OG0000826	Praz.g_00068	Praa.g_01041
OG0000827	Praz.g_00069	Praa.g_01042
OG0000828	Praz.g_00071	Praa.g_01044
OG0000829	Praz.g_00096	Praa.g_01070
OG0000830	Praz.g_00105	Praa.g_01080
OG0000831	Praz.g_00108	Praa.g_01083
OG0000832	Praz.g_00109	Praa.g_01084
OG0000833	Praz.g_00116	Praa.g_01091
OG0000834	Praz.g_00060	Praa.g_01095
OG0000835	Praz.g_00056	Praa.g_01099
OG0000836	Praz.g_00054	Praa.g_01101
OG0000837	Praz.g_00040	Praa.g_01115
OG0000838	Praz.g_00024	Praa.g_01128
OG0000839	Praz.g_00023	Praa.g_01129
OG0000840	Praz.g_00018	Praa.g_01134
OG0000841	Praz.g_00011	Praa.g_01141
OG0000842	Praz.g_00007	Praa.g_01145
OG0000843	Praz.g_00005	Praa.g_01147
OG0000844	Praz.g_00004	Praa.g_01148
OG0000845	Praz.g_00003	Praa.g_01149
OG0000846	Praz.g_00002	Praa.g_01150
OG0000847	Praz.g_00001	Praa.g_01151
OG0000848	Praz.g_00763	Praa.g_01152
OG0000849	Praz.g_00762	Praa.g_01153
OG0000850	Praz.g_00761	Praa.g_01154
OG0000851	Praz.g_00759	Praa.g_01156
OG0000852	Praz.g_00756	Praa.g_01158
OG0000853	Praz.g_00754	Praa.g_01160
OG0000854	Praz.g_00753	Praa.g_01161
OG0000855	Praz.g_00751	Praa.g_01162
OG0000856	Praz.g_00750	Praa.g_01163
OG0000857	Praz.g_00749	Praa.g_01164
OG0000858	Praz.g_00747	Praa.g_01166
OG0000859	Praz.g_00746	Praa.g_01167
OG0000860	Praz.g_00745	Praa.g_01168
OG0000861	Praz.g_00744	Praa.g_01169
OG0000862	Praz.g_00743	Praa.g_01170
OG0000863	Praz.g_00742	Praa.g_01171
OG0000864	Praz.g_00741	Praa.g_01172
OG0000865	Praz.g_00740	Praa.g_01173
OG0000866	Praz.g_00739	Praa.g_01174
OG0000867	Praz.g_00736	Praa.g_01177
OG0000868	Praz.g_00734	Praa.g_01179
OG0000869	Praz.g_00733	Praa.g_01180
OG0000870	Praz.g_00732	Praa.g_01181
OG0000871	Praz.g_00731	Praa.g_01182
OG0000872	Praz.g_00730	Praa.g_01183
OG0000873	Praz.g_00729	Praa.g_01184
OG0000874	Praz.g_00728	Praa.g_01185
OG0000875	Praz.g_00727	Praa.g_01186
OG0000876	Praz.g_00725	Praa.g_01188
OG0000877	Praz.g_00724	Praa.g_01189
OG0000878	Praz.g_00723	Praa.g_01190
OG0000879	Praz.g_00722	Praa.g_01191
OG0000880	Praz.g_00721	Praa.g_01192
OG0000881	Praz.g_00720	Praa.g_01193
OG0000882	Praz.g_00719	Praa.g_01194
OG0000883	Praz.g_00718	Praa.g_01195
OG0000884	Praz.g_00717	Praa.g_01196
OG0000885	Praz.g_00716	Praa.g_01197
OG0000886	Praz.g_00715	Praa.g_01198
OG0000887	Praz.g_00714	Praa.g_01199
OG0000888	Praz.g_00713	Praa.g_01200
OG0000889	Praz.g_00712	Praa.g_01201
OG0000890	Praz.g_00711	Praa.g_01202
OG0000891	Praz.g_00710	Praa.g_01203
OG0000892	Praz.g_00709	Praa.g_01204
OG0000893	Praz.g_00708	Praa.g_01205
OG0000894	Praz.g_00706	Praa.g_01207
OG0000895	Praz.g_00705	Praa.g_01208
OG0000896	Praz.g_00703	Praa.g_01210
OG0000897	Praz.g_00702	Praa.g_01211
OG0000898	Praz.g_00701	Praa.g_01212
OG0000899	Praz.g_00700	Praa.g_01213
OG0000900	Praz.g_00698	Praa.g_01215
OG0000901	Praz.g_01205	Praa.g_01290
OG0000902	Praz.g_01191	Praa.g_01307
OG0000903	Praz.g_01190	Praa.g_01308
OG0000904	Praz.g_01189	Praa.g_01309
OG0000905	Praz.g_01188	Praa.g_01310
OG0000906	Praz.g_01187	Praa.g_01311
OG0000907	Praz.g_01185	Praa.g_01313
OG0000908	Praz.g_01184	Praa.g_01314
OG0000909	Praz.g_01183	Praa.g_01315
OG0000910	Praz.g_01182	Praa.g_01316
OG0000911	Praz.g_01181	Praa.g_01317
OG0000912	Praz.g_01178	Praa.g_01320
OG0000913	Praz.g_01177	Praa.g_01321
OG0000914	Praz.g_01176	Praa.g_01322
OG0000915	Praz.g_01174	Praa.g_01324
OG0000916	Praz.g_01173	Praa.g_01325
OG0000917	Praz.g_01172	Praa.g_01326
OG0000918	Praz.g_01171	Praa.g_01327
OG0000919	Praz.g_01170	Praa.g_01328
OG0000920	Praz.g_01169	Praa.g_01329
OG0000921	Praz.g_01167	Praa.g_01331
OG0000922	Praz.g_01166	Praa.g_01332
OG0000923	Praz.g_01157	Praa.g_01348
OG0000924	Praz.g_01156	Praa.g_01349
OG0000925	Praz.g_01153	Praa.g_01352
OG0000926	Praz.g_01152	Praa.g_01353
OG0000927	Praz.g_01151	Praa.g_01354
OG0000928	Praz.g_01149	Praa.g_01356
OG0000929	Praz.g_01147	Praa.g_01358
OG0000930	Praz.g_01145	Praa.g_01360
OG0000931	Praz.g_01144	Praa.g_01361
OG0000932	Praz.g_01141	Praa.g_01364
OG0000933	Praz.g_01137	Praa.g_01368
OG0000934	Praz.g_01136	Praa.g_01369
OG0000935	Praz.g_01135	Praa.g_01370
OG0000936	Praz.g_01134	Praa.g_01371
OG0000937	Praz.g_01133	Praa.g_01372
OG0000938	Praz.g_01132	Praa.g_01373
OG0000939	Praz.g_01131	Praa.g_01374
OG0000940	Praz.g_01130	Praa.g_01375
OG0000941	Praz.g_01129	Praa.g_01376
OG0000942	Praz.g_01128	Praa.g_01377
OG0000943	Praz.g_01127	Praa.g_01378
OG0000944	Praz.g_01126	Praa.g_01379
OG0000945	Praz.g_01125	Praa.g_01380
OG0000946	Praz.g_01124	Praa.g_01381
OG0000947	Praz.g_01123	Praa.g_01382
OG0000948	Praz.g_01122	Praa.g_01383
OG0000949	Praz.g_01121	Praa.g_01384
OG0000950	Praz.g_01097	Praa.g_01395
OG0000951	Praz.g_01059	Praa.g_01458
OG0000952	Praz.g_01058	Praa.g_01459
OG0000953	Praz.g_01057	Praa.g_01460
OG0000954	Praz.g_01056	Praa.g_01461
OG0000955	Praz.g_01055	Praa.g_01462
OG0000956	Praz.g_01053	Praa.g_01464
OG0000957	Praz.g_01052	Praa.g_01465
OG0000958	Praz.g_01051	Praa.g_01466
OG0000959	Praz.g_01050	Praa.g_01467
OG0000960	Praz.g_01049	Praa.g_01468
OG0000961	Praz.g_01048	Praa.g_01469
OG0000962	Praz.g_01047	Praa.g_01470
OG0000963	Praz.g_01046	Praa.g_01471
OG0000964	Praz.g_01045	Praa.g_01472
OG0000965	Praz.g_01043	Praa.g_01474
OG0000966	Praz.g_01042	Praa.g_01475
OG0000967	Praz.g_01039	Praa.g_01478
OG0000968	Praz.g_01038	Praa.g_01479
OG0000969	Praz.g_01037	Praa.g_01480
OG0000970	Praz.g_01036	Praa.g_01481
OG0000971	Praz.g_01035	Praa.g_01482
OG0000972	Praz.g_01034	Praa.g_01483
OG0000973	Praz.g_01032	Praa.g_01485
OG0000974	Praz.g_01031	Praa.g_01486
OG0000975	Praz.g_01030	Praa.g_01487
OG0000976	Praz.g_01029	Praa.g_01488
OG0000977	Praz.g_01028	Praa.g_01489
OG0000978	Praz.g_01027	Praa.g_01490
OG0000979	Praz.g_01026	Praa.g_01491
OG0000980	Praz.g_01025	Praa.g_01492
OG0000981	Praz.g_01024	Praa.g_01493
OG0000982	Praz.g_01023	Praa.g_01494
OG0000983	Praz.g_01022	Praa.g_01495
OG0000984	Praz.g_01018	Praa.g_01499
OG0000985	Praz.g_01017	Praa.g_01500
OG0000986	Praz.g_01016	Praa.g_01501
OG0000987	Praz.g_01014	Praa.g_01503
OG0000988	Praz.g_01013	Praa.g_01504
OG0000989	Praz.g_01012	Praa.g_01505
OG0000990	Praz.g_01011	Praa.g_01506
OG0000991	Praz.g_01010	Praa.g_01507
OG0000992	Praz.g_01009	Praa.g_01508
OG0000993	Praz.g_01008	Praa.g_01509
OG0000994	Praz.g_01007	Praa.g_01510
OG0000995	Praz.g_01006	Praa.g_01511
OG0000996	Praz.g_01005	Praa.g_01512
OG0000997	Praz.g_01003	Praa.g_01514
OG0000998	Praz.g_01000	Praa.g_01517
OG0000999	Praz.g_00998	Praa.g_01519
OG0001000	Praz.g_00997	Praa.g_01520
OG0001001	Praz.g_00996	Praa.g_01521
OG0001002	Praz.g_00994	Praa.g_01523
OG0001003	Praz.g_00993	Praa.g_01524
OG0001004	Praz.g_00992	Praa.g_01525
OG0001005	Praz.g_00991	Praa.g_01526
OG0001006	Praz.g_00989	Praa.g_01528
OG0001007	Praz.g_00988	Praa.g_01529
OG0001008	Praz.g_00987	Praa.g_01530
OG0001009	Praz.g_00986	Praa.g_01531
OG0001010	Praz.g_00985	Praa.g_01532
OG0001011	Praz.g_00984	Praa.g_01533
OG0001012	Praz.g_00983	Praa.g_01534
OG0001013	Praz.g_00982	Praa.g_01535
OG0001014	Praz.g_00981	Praa.g_01536
OG0001015	Praz.g_00980	Praa.g_01537
OG0001016	Praz.g_00979	Praa.g_01538
OG0001017	Praz.g_00978	Praa.g_01539
OG0001018	Praz.g_00977	Praa.g_01541
OG0001019	Praz.g_00976	Praa.g_01542
OG0001020	Praz.g_00975	Praa.g_01543
OG0001021	Praz.g_00974	Praa.g_01544
OG0001022	Praz.g_00973	Praa.g_01545
OG0001023	Praz.g_00972	Praa.g_01546
OG0001024	Praz.g_00970	Praa.g_01548
OG0001025	Praz.g_00969	Praa.g_01549
OG0001026	Praz.g_00968	Praa.g_01550
OG0001027	Praz.g_00967	Praa.g_01551
OG0001028	Praz.g_00966	Praa.g_01552
OG0001029	Praz.g_00965	Praa.g_01553
OG0001030	Praz.g_00962	Praa.g_01556
OG0001031	Praz.g_00961	Praa.g_01557
OG0001032	Praz.g_00953	Praa.g_01565
OG0001033	Praz.g_00946	Praa.g_01572
OG0001034	Praz.g_00918	Praa.g_01600
OG0001035	Praz.g_00883	Praa.g_01629
OG0001036	Praz.g_00882	Praa.g_01630
OG0001037	Praz.g_00876	Praa.g_01636
OG0001038	Praz.g_00875	Praa.g_01637
OG0001039	Praz.g_00874	Praa.g_01638
OG0001040	Praz.g_00873	Praa.g_01639
OG0001041	Praz.g_00871	Praa.g_01641
OG0001042	Praz.g_00870	Praa.g_01642
OG0001043	Praz.g_00869	Praa.g_01643
OG0001044	Praz.g_00868	Praa.g_01644
OG0001045	Praz.g_00867	Praa.g_01645
OG0001046	Praz.g_00866	Praa.g_01646
OG0001047	Praz.g_00865	Praa.g_01647
OG0001048	Praz.g_00863	Praa.g_01649
OG0001049	Praz.g_00862	Praa.g_01650
OG0001050	Praz.g_00861	Praa.g_01651
OG0001051	Praz.g_00860	Praa.g_01652
OG0001052	Praz.g_00859	Praa.g_01653
OG0001053	Praz.g_00858	Praa.g_01654
OG0001054	Praz.g_00857	Praa.g_01655
OG0001055	Praz.g_00856	Praa.g_01656
OG0001056	Praz.g_00855	Praa.g_01657
OG0001057	Praz.g_00853	Praa.g_01659
OG0001058	Praz.g_00852	Praa.g_01660
OG0001059	Praz.g_00851	Praa.g_01661
OG0001060	Praz.g_00850	Praa.g_01662
OG0001061	Praz.g_00849	Praa.g_01663
OG0001062	Praz.g_00848	Praa.g_01665
OG0001063	Praz.g_00847	Praa.g_01666
OG0001064	Praz.g_00846	Praa.g_01667
OG0001065	Praz.g_00845	Praa.g_01668
OG0001066	Praz.g_00844	Praa.g_01669
OG0001067	Praz.g_00843	Praa.g_01670
OG0001068	Praz.g_00842	Praa.g_01671
OG0001069	Praz.g_00839	Praa.g_01674
OG0001070	Praz.g_00837	Praa.g_01676
OG0001071	Praz.g_00836	Praa.g_01677
OG0001072	Praz.g_00835	Praa.g_01678
OG0001073	Praz.g_00834	Praa.g_01679
OG0001074	Praz.g_00833	Praa.g_01680
OG0001075	Praz.g_00831	Praa.g_01682
OG0001076	Praz.g_00830	Praa.g_01684
OG0001077	Praz.g_00829	Praa.g_01685
OG0001078	Praz.g_00828	Praa.g_01686
OG0001079	Praz.g_00827	Praa.g_01687
OG0001080	Praz.g_00826	Praa.g_01688
OG0001081	Praz.g_00825	Praa.g_01689
OG0001082	Praz.g_00824	Praa.g_01690
OG0001083	Praz.g_00823	Praa.g_01691
OG0001084	Praz.g_00822	Praa.g_01692
OG0001085	Praz.g_00821	Praa.g_01693
OG0001086	Praz.g_00335	Praa.g_01699
OG0001087	Praz.g_00334	Praa.g_01700
OG0001088	Praz.g_00333	Praa.g_01701
OG0001089	Praz.g_00331	Praa.g_01703
OG0001090	Praz.g_00330	Praa.g_01704
OG0001091	Praz.g_00329	Praa.g_01705
OG0001092	Praz.g_00328	Praa.g_01706
OG0001093	Praz.g_00327	Praa.g_01707
OG0001094	Praz.g_00326	Praa.g_01708
OG0001095	Praz.g_00325	Praa.g_01709
OG0001096	Praz.g_00324	Praa.g_01710
OG0001097	Praz.g_00323	Praa.g_01711
OG0001098	Praz.g_00322	Praa.g_01712
OG0001099	Praz.g_00321	Praa.g_01713
OG0001100	Praz.g_00320	Praa.g_01714
OG0001101	Praz.g_00319	Praa.g_01715
OG0001102	Praz.g_00316	Praa.g_01718
OG0001103	Praz.g_00315	Praa.g_01719
OG0001104	Praz.g_00314	Praa.g_01720
OG0001105	Praz.g_00312	Praa.g_01722
OG0001106	Praz.g_00310	Praa.g_01724
OG0001107	Praz.g_00309	Praa.g_01725
OG0001108	Praz.g_00308	Praa.g_01726
OG0001109	Praz.g_00305	Praa.g_01733
OG0001110	Praz.g_00303	Praa.g_01735
OG0001111	Praz.g_00302	Praa.g_01736
OG0001112	Praz.g_00301	Praa.g_01737
OG0001113	Praz.g_00300	Praa.g_01738
OG0001114	Praz.g_00299	Praa.g_01739
OG0001115	Praz.g_00298	Praa.g_01740
OG0001116	Praz.g_00297	Praa.g_01741
OG0001117	Praz.g_00296	Praa.g_01742
OG0001118	Praz.g_00295	Praa.g_01743
OG0001119	Praz.g_00294	Praa.g_01744
OG0001120	Praz.g_00293	Praa.g_01745
OG0001121	Praz.g_00292	Praa.g_01746
OG0001122	Praz.g_00291	Praa.g_01747
OG0001123	Praz.g_00290	Praa.g_01748
OG0001124	Praz.g_00289	Praa.g_01749
OG0001125	Praz.g_00288	Praa.g_01750
OG0001126	Praz.g_00287	Praa.g_01751
OG0001127	Praz.g_00286	Praa.g_01752
OG0001128	Praz.g_00285	Praa.g_01753
OG0001129	Praz.g_00284	Praa.g_01754
OG0001130	Praz.g_00283	Praa.g_01755
OG0001131	Praz.g_00282	Praa.g_01756
OG0001132	Praz.g_00281	Praa.g_01757
OG0001133	Praz.g_00280	Praa.g_01758
OG0001134	Praz.g_00279	Praa.g_01759
OG0001135	Praz.g_00278	Praa.g_01760
OG0001136	Praz.g_00277	Praa.g_01761
OG0001137	Praz.g_00276	Praa.g_01762
OG0001138	Praz.g_00275	Praa.g_01763
OG0001139	Praz.g_00274	Praa.g_01764
OG0001140	Praz.g_00273	Praa.g_01765
OG0001141	Praz.g_00271	Praa.g_01767
OG0001142	Praz.g_00270	Praa.g_01768
OG0001143	Praz.g_00269	Praa.g_01769
OG0001144	Praz.g_00267	Praa.g_01771
OG0001145	Praz.g_00265	Praa.g_01773
OG0001146	Praz.g_00264	Praa.g_01774
OG0001147	Praz.g_00262	Praa.g_01776
OG0001148	Praz.g_00261	Praa.g_01777
