Orthogroup	Syat	Syas
OG0000577	Syat.g_00013	Syas.g_00851
OG0000578	Syat.g_00012	Syas.g_00852
OG0000579	Syat.g_00011	Syas.g_00853
OG0000580	Syat.g_00010	Syas.g_00854
OG0000581	Syat.g_00003	Syas.g_00861
OG0000582	Syat.g_03403	Syas.g_00873
OG0000583	Syat.g_03404	Syas.g_00872
OG0000584	Syat.g_03405	Syas.g_00871
OG0000585	Syat.g_03408	Syas.g_00868
OG0000586	Syat.g_03409	Syas.g_00867
OG0000587	Syat.g_00001	Syas.g_00865
OG0000588	Syat.g_00338	Syas.g_00960
OG0000589	Syat.g_03318	Syas.g_00121
OG0000590	Syat.g_03317	Syas.g_00120
OG0000591	Syat.g_03308	Syas.g_00106
OG0000592	Syat.g_03307	Syas.g_00105
OG0000593	Syat.g_00113	Syas.g_00750
OG0000594	Syat.g_00114	Syas.g_00749
OG0000595	Syat.g_00115	Syas.g_00748
OG0000596	Syat.g_00129	Syas.g_00743
OG0000597	Syat.g_00132	Syas.g_00740
OG0000598	Syat.g_00133	Syas.g_00739
OG0000599	Syat.g_00381	Syas.g_00732
OG0000600	Syat.g_00380	Syas.g_00731
OG0000601	Syat.g_00379	Syas.g_00730
OG0000602	Syat.g_00375	Syas.g_00725
OG0000603	Syat.g_00374	Syas.g_00724
OG0000604	Syat.g_00372	Syas.g_00721
OG0000605	Syat.g_00370	Syas.g_00719
OG0000606	Syat.g_00367	Syas.g_00716
OG0000607	Syat.g_00364	Syas.g_00713
OG0000608	Syat.g_00363	Syas.g_00712
OG0000609	Syat.g_00344	Syas.g_00710
OG0000610	Syat.g_00399	Syas.g_00702
OG0000611	Syat.g_00402	Syas.g_00699
OG0000612	Syat.g_00403	Syas.g_00698
OG0000613	Syat.g_02129	Syas.g_01825
OG0000614	Syat.g_01084	Syas.g_01044
OG0000615	Syat.g_00442	Syas.g_00650
OG0000616	Syat.g_02397	Syas.g_02011
OG0000617	Syat.g_00665	Syas.g_00180
OG0000618	Syat.g_00666	Syas.g_00181
OG0000619	Syat.g_00667	Syas.g_00182
OG0000620	Syat.g_02591	Syas.g_00188
OG0000621	Syat.g_02590	Syas.g_00189
OG0000622	Syat.g_02572	Syas.g_00190
OG0000623	Syat.g_00672	Syas.g_00191
OG0000624	Syat.g_00673	Syas.g_00192
OG0000625	Syat.g_00674	Syas.g_00193
OG0000626	Syat.g_00675	Syas.g_00194
OG0000627	Syat.g_00641	Syas.g_00372
OG0000628	Syat.g_00640	Syas.g_00373
OG0000629	Syat.g_00637	Syas.g_00376
OG0000630	Syat.g_00631	Syas.g_00397
OG0000631	Syat.g_00624	Syas.g_00405
OG0000632	Syat.g_00623	Syas.g_00406
OG0000633	Syat.g_00622	Syas.g_00407
OG0000634	Syat.g_00475	Syas.g_00600
OG0000635	Syat.g_00476	Syas.g_00599
OG0000636	Syat.g_00478	Syas.g_00597
OG0000637	Syat.g_00480	Syas.g_00595
OG0000638	Syat.g_00481	Syas.g_00594
OG0000639	Syat.g_00482	Syas.g_00593
OG0000640	Syat.g_00483	Syas.g_00592
OG0000641	Syat.g_00488	Syas.g_00587
OG0000642	Syat.g_00489	Syas.g_00586
OG0000643	Syat.g_00494	Syas.g_00585
OG0000644	Syat.g_00495	Syas.g_00584
OG0000645	Syat.g_00496	Syas.g_00583
OG0000646	Syat.g_00499	Syas.g_00580
OG0000647	Syat.g_00501	Syas.g_00578
OG0000648	Syat.g_00504	Syas.g_00576
OG0000649	Syat.g_00505	Syas.g_00575
OG0000650	Syat.g_00506	Syas.g_00574
OG0000651	Syat.g_00507	Syas.g_00573
OG0000652	Syat.g_00508	Syas.g_00572
OG0000653	Syat.g_00510	Syas.g_00570
OG0000654	Syat.g_00514	Syas.g_00569
OG0000655	Syat.g_00515	Syas.g_00568
OG0000656	Syat.g_00518	Syas.g_00565
OG0000657	Syat.g_00720	Syas.g_00232
OG0000658	Syat.g_00723	Syas.g_00235
OG0000659	Syat.g_00724	Syas.g_00236
OG0000660	Syat.g_00740	Syas.g_00240
OG0000661	Syat.g_00742	Syas.g_00242
OG0000662	Syat.g_00746	Syas.g_00281
OG0000663	Syat.g_00749	Syas.g_00284
OG0000664	Syat.g_00752	Syas.g_00287
OG0000665	Syat.g_03302	Syas.g_00385
OG0000666	Syat.g_01415	Syas.g_01362
OG0000667	Syat.g_00958, Syat.g_03278	Syas.g_00088
OG0000668	Syat.g_00710	Syas.g_00221
OG0000669	Syat.g_00416	Syas.g_00684
OG0000670	Syat.g_00419	Syas.g_00681
OG0000671	Syat.g_00421	Syas.g_00679
OG0000672	Syat.g_00424	Syas.g_00676
OG0000673	Syat.g_00430	Syas.g_00673
OG0000674	Syat.g_00432	Syas.g_00671
OG0000675	Syat.g_00433	Syas.g_00670
OG0000676	Syat.g_00436	Syas.g_00668
OG0000677	Syat.g_00437	Syas.g_00667
OG0000678	Syat.g_00439	Syas.g_00660
OG0000679	Syat.g_00448	Syas.g_00629
OG0000680	Syat.g_00449	Syas.g_00628
OG0000681	Syat.g_00452	Syas.g_00625
OG0000682	Syat.g_00453	Syas.g_00624
OG0000683	Syat.g_00454	Syas.g_00623
OG0000684	Syat.g_00457	Syas.g_00621
OG0000685	Syat.g_02571	Syas.g_00187
OG0000686	Syat.g_00459	Syas.g_00619
OG0000687	Syat.g_00460	Syas.g_00618
OG0000688	Syat.g_00463	Syas.g_00612
OG0000689	Syat.g_00465	Syas.g_00610
OG0000690	Syat.g_00466	Syas.g_00609
OG0000691	Syat.g_00467	Syas.g_00608
OG0000692	Syat.g_00469	Syas.g_00606
OG0000693	Syat.g_00471	Syas.g_00604
OG0000694	Syat.g_00472	Syas.g_00603
OG0000695	Syat.g_00619	Syas.g_00410
OG0000696	Syat.g_00618	Syas.g_00411
OG0000697	Syat.g_00616	Syas.g_00413
OG0000698	Syat.g_00613	Syas.g_00417
OG0000699	Syat.g_00611	Syas.g_00419
OG0000700	Syat.g_00610	Syas.g_00420
OG0000701	Syat.g_00609	Syas.g_00421
OG0000702	Syat.g_00606	Syas.g_00437
OG0000703	Syat.g_00601	Syas.g_00438
OG0000704	Syat.g_00599	Syas.g_00446
OG0000705	Syat.g_00592	Syas.g_00453
OG0000706	Syat.g_00591	Syas.g_00454
OG0000707	Syat.g_00590	Syas.g_00455
OG0000708	Syat.g_00587	Syas.g_00458
OG0000709	Syat.g_00573	Syas.g_00466
OG0000710	Syat.g_00567	Syas.g_00497
OG0000711	Syat.g_00539	Syas.g_00546
OG0000712	Syat.g_00537	Syas.g_00548
OG0000713	Syat.g_00536	Syas.g_00549
OG0000714	Syat.g_00532	Syas.g_00551
OG0000715	Syat.g_00530	Syas.g_00553
OG0000716	Syat.g_00527	Syas.g_00556
OG0000717	Syat.g_00526	Syas.g_00557
OG0000718	Syat.g_00522	Syas.g_00561
OG0000719	Syat.g_00712	Syas.g_00223
OG0000720	Syat.g_00699	Syas.g_00209
OG0000721	Syat.g_00697	Syas.g_00207
OG0000722	Syat.g_00696	Syas.g_00206
OG0000723	Syat.g_00686	Syas.g_00196
OG0000724	Syat.g_00782	Syas.g_00999
OG0000725	Syat.g_00810	Syas.g_01024
OG0000726	Syat.g_00811	Syas.g_01025
OG0000727	Syat.g_00812	Syas.g_01026
OG0000728	Syat.g_00814	Syas.g_01028
OG0000729	Syat.g_02224	Syas.g_02145
OG0000730	Syat.g_01617	Syas.g_01544
OG0000731	Syat.g_01605	Syas.g_01532
OG0000732	Syat.g_02290	Syas.g_02086
OG0000733	Syat.g_03285	Syas.g_00096
OG0000734	Syat.g_01579	Syas.g_02414
OG0000735	Syat.g_03235	Syas.g_01201
OG0000736	Syat.g_03236	Syas.g_01200
OG0000737	Syat.g_03237	Syas.g_01199
OG0000738	Syat.g_03251	Syas.g_01193
OG0000739	Syat.g_03252	Syas.g_01192
OG0000740	Syat.g_03253	Syas.g_01191
OG0000741	Syat.g_03256	Syas.g_01188
OG0000742	Syat.g_03259	Syas.g_01185
OG0000743	Syat.g_03262	Syas.g_01182
OG0000744	Syat.g_03263	Syas.g_01181
OG0000745	Syat.g_03266	Syas.g_01178
OG0000746	Syat.g_00314	Syas.g_01176
OG0000747	Syat.g_00313	Syas.g_01174
OG0000748	Syat.g_00305	Syas.g_01146
OG0000749	Syat.g_00303	Syas.g_01144
OG0000750	Syat.g_00302	Syas.g_01143
OG0000751	Syat.g_00296	Syas.g_01138
OG0000752	Syat.g_00294	Syas.g_01136
OG0000753	Syat.g_00291	Syas.g_01133
OG0000754	Syat.g_00250	Syas.g_01128
OG0000755	Syat.g_00217	Syas.g_01117
OG0000756	Syat.g_00216	Syas.g_01116
OG0000757	Syat.g_00205	Syas.g_01108
OG0000758	Syat.g_00204	Syas.g_01107
OG0000759	Syat.g_00203	Syas.g_01106
OG0000760	Syat.g_00202	Syas.g_01105
OG0000761	Syat.g_00201	Syas.g_01104
OG0000762	Syat.g_00199	Syas.g_01102
OG0000763	Syat.g_00924	Syas.g_01091
OG0000764	Syat.g_00923	Syas.g_01090
OG0000765	Syat.g_00897	Syas.g_01076
OG0000766	Syat.g_00896	Syas.g_01075
OG0000767	Syat.g_00894	Syas.g_01073
OG0000768	Syat.g_00893	Syas.g_01072
OG0000769	Syat.g_00891	Syas.g_01070
OG0000770	Syat.g_00886	Syas.g_01067
OG0000771	Syat.g_00788	Syas.g_00993
OG0000772	Syat.g_01768	Syas.g_01461
OG0000773	Syat.g_01114	Syas.g_00002
OG0000774	Syat.g_01146	Syas.g_02862
OG0000775	Syat.g_01148	Syas.g_02860
OG0000776	Syat.g_01149	Syas.g_02859
OG0000777	Syat.g_01150	Syas.g_02858
OG0000778	Syat.g_01151	Syas.g_02857
OG0000779	Syat.g_01154	Syas.g_02852
OG0000780	Syat.g_01157	Syas.g_02847
OG0000781	Syat.g_01161	Syas.g_02842
OG0000782	Syat.g_01162	Syas.g_02841
OG0000783	Syat.g_01163	Syas.g_02840
OG0000784	Syat.g_01164	Syas.g_02839
OG0000785	Syat.g_01166	Syas.g_02837
OG0000786	Syat.g_01170	Syas.g_02833
OG0000787	Syat.g_01171	Syas.g_02832
OG0000788	Syat.g_00087	Syas.g_00782
OG0000789	Syat.g_00845	Syas.g_01507
OG0000790	Syat.g_01300	Syas.g_01266
OG0000791	Syat.g_01302	Syas.g_01268
OG0000792	Syat.g_01303	Syas.g_01269
OG0000793	Syat.g_01412	Syas.g_01359
OG0000794	Syat.g_01414	Syas.g_01361
OG0000795	Syat.g_01416	Syas.g_01363
OG0000796	Syat.g_01422	Syas.g_01368
OG0000797	Syat.g_01423	Syas.g_01369
OG0000798	Syat.g_02057	Syas.g_01750
OG0000798	Syat.g_01214	Syas.g_02134
OG0000799	Syat.g_01256	Syas.g_02789
OG0000800	Syat.g_01255	Syas.g_02790
OG0000801	Syat.g_01253	Syas.g_02791
OG0000802	Syat.g_01245	Syas.g_02797
OG0000803	Syat.g_01241	Syas.g_02800
OG0000804	Syat.g_01238	Syas.g_02803
OG0000805	Syat.g_01236	Syas.g_02805
OG0000806	Syat.g_01234	Syas.g_02807
OG0000807	Syat.g_01233	Syas.g_02808
OG0000808	Syat.g_01232	Syas.g_02809
OG0000809	Syat.g_01229	Syas.g_02811
OG0000810	Syat.g_01228	Syas.g_02813
OG0000811	Syat.g_01186	Syas.g_02822
OG0000812	Syat.g_01182	Syas.g_02824
OG0000813	Syat.g_01181	Syas.g_02825
OG0000814	Syat.g_01179	Syas.g_02827
OG0000815	Syat.g_01177	Syas.g_02829
OG0000816	Syat.g_01175	Syas.g_02831
OG0000817	Syat.g_01279	Syas.g_02753
OG0000818	Syat.g_01325	Syas.g_01282
OG0000819	Syat.g_01326	Syas.g_01283
OG0000820	Syat.g_01327	Syas.g_01284
OG0000821	Syat.g_01333	Syas.g_01289
OG0000822	Syat.g_01335	Syas.g_01291
OG0000823	Syat.g_01336	Syas.g_01292
OG0000824	Syat.g_01342	Syas.g_01297
OG0000825	Syat.g_01343	Syas.g_01298
OG0000826	Syat.g_01344	Syas.g_01299
OG0000827	Syat.g_01345	Syas.g_01300
OG0000828	Syat.g_01348	Syas.g_01303
OG0000829	Syat.g_01349	Syas.g_01304
OG0000830	Syat.g_01350	Syas.g_01305
OG0000831	Syat.g_01353	Syas.g_01308
OG0000832	Syat.g_02982	Syas.g_01476
OG0000833	Syat.g_03072	Syas.g_02738
OG0000834	Syat.g_03073	Syas.g_02737
OG0000835	Syat.g_03075	Syas.g_02736
OG0000836	Syat.g_03078	Syas.g_02732
OG0000837	Syat.g_03079	Syas.g_02731
OG0000838	Syat.g_03083	Syas.g_02727
OG0000839	Syat.g_03084	Syas.g_02726
OG0000840	Syat.g_03085	Syas.g_02725
OG0000841	Syat.g_03086	Syas.g_02724
OG0000842	Syat.g_03087	Syas.g_02723
OG0000843	Syat.g_03088	Syas.g_02722
OG0000844	Syat.g_03090	Syas.g_02720
OG0000845	Syat.g_03091	Syas.g_02719
OG0000846	Syat.g_03092	Syas.g_02718
OG0000847	Syat.g_03093	Syas.g_02717
OG0000848	Syat.g_03095	Syas.g_02715
OG0000849	Syat.g_03096	Syas.g_02714
OG0000850	Syat.g_03098	Syas.g_02711
OG0000851	Syat.g_03101	Syas.g_02708
OG0000852	Syat.g_03102	Syas.g_02707
OG0000853	Syat.g_03106	Syas.g_02703
OG0000854	Syat.g_03108	Syas.g_02701
OG0000855	Syat.g_03109	Syas.g_02700
OG0000856	Syat.g_03305	Syas.g_00103
OG0000857	Syat.g_00500	Syas.g_00579
OG0000858	Syat.g_03114	Syas.g_02693
OG0000859	Syat.g_03115	Syas.g_02692
OG0000860	Syat.g_03126	Syas.g_02679
OG0000861	Syat.g_03127	Syas.g_02678
OG0000862	Syat.g_03136	Syas.g_02677
OG0000863	Syat.g_03138	Syas.g_02675
OG0000864	Syat.g_03139	Syas.g_02674
OG0000865	Syat.g_03140	Syas.g_02673
OG0000866	Syat.g_03141	Syas.g_02672
OG0000867	Syat.g_03142	Syas.g_02671
OG0000868	Syat.g_03067	Syas.g_02667
OG0000869	Syat.g_03054	Syas.g_02662
OG0000870	Syat.g_03049	Syas.g_02657
OG0000871	Syat.g_03048	Syas.g_02656
OG0000872	Syat.g_03042	Syas.g_02650
OG0000873	Syat.g_03039	Syas.g_02647
OG0000874	Syat.g_03037	Syas.g_02645
OG0000875	Syat.g_03035	Syas.g_02644
OG0000876	Syat.g_00745	Syas.g_00280
OG0000877	Syat.g_03024	Syas.g_02603
OG0000878	Syat.g_03023	Syas.g_02602
OG0000879	Syat.g_03022	Syas.g_02601
OG0000880	Syat.g_03021	Syas.g_02600
OG0000881	Syat.g_03016	Syas.g_02596
OG0000882	Syat.g_03011	Syas.g_02591
OG0000883	Syat.g_03007	Syas.g_02586
OG0000884	Syat.g_03005	Syas.g_02584
OG0000885	Syat.g_03004	Syas.g_02583
OG0000886	Syat.g_03003	Syas.g_02582
OG0000887	Syat.g_03002	Syas.g_02581
OG0000888	Syat.g_03000	Syas.g_02579
OG0000889	Syat.g_02997	Syas.g_02577
OG0000890	Syat.g_02994	Syas.g_02574
OG0000891	Syat.g_02993	Syas.g_02573
OG0000892	Syat.g_02992	Syas.g_02571
OG0000893	Syat.g_01864	Syas.g_01677
OG0000894	Syat.g_01860	Syas.g_01667
OG0000895	Syat.g_01856	Syas.g_01663
OG0000896	Syat.g_01855	Syas.g_01662
OG0000897	Syat.g_01853	Syas.g_01660
OG0000898	Syat.g_01852	Syas.g_01659
OG0000899	Syat.g_01851	Syas.g_01658
OG0000900	Syat.g_01850	Syas.g_01657
OG0000901	Syat.g_01845	Syas.g_01652
OG0000902	Syat.g_01843	Syas.g_01651
OG0000903	Syat.g_01830	Syas.g_01637
OG0000904	Syat.g_01834	Syas.g_01642
OG0000905	Syat.g_01839	Syas.g_01647
OG0000906	Syat.g_01841	Syas.g_01649
OG0000907	Syat.g_01828	Syas.g_01635
OG0000908	Syat.g_01825	Syas.g_01632
OG0000909	Syat.g_01824	Syas.g_01631
OG0000910	Syat.g_01823	Syas.g_01630
OG0000911	Syat.g_01821	Syas.g_01628
OG0000912	Syat.g_01820	Syas.g_01627
OG0000913	Syat.g_01819	Syas.g_01626
OG0000914	Syat.g_01818	Syas.g_01625
OG0000915	Syat.g_01816	Syas.g_01623
OG0000916	Syat.g_01815	Syas.g_01622
OG0000917	Syat.g_01814	Syas.g_01621
OG0000918	Syat.g_01813	Syas.g_01620
OG0000919	Syat.g_01812	Syas.g_01619
OG0000920	Syat.g_01811	Syas.g_01618
OG0000921	Syat.g_01810	Syas.g_01617
OG0000922	Syat.g_01809	Syas.g_01616
OG0000923	Syat.g_01805	Syas.g_01612
OG0000924	Syat.g_01804	Syas.g_01611
OG0000925	Syat.g_01803	Syas.g_01610
OG0000926	Syat.g_01802	Syas.g_01609
OG0000927	Syat.g_01800	Syas.g_01607
OG0000928	Syat.g_01799	Syas.g_01606
OG0000929	Syat.g_01798	Syas.g_01605
OG0000930	Syat.g_01797	Syas.g_01604
OG0000931	Syat.g_01796	Syas.g_01603
OG0000932	Syat.g_01794	Syas.g_01602
OG0000933	Syat.g_01788	Syas.g_01596
OG0000934	Syat.g_01786	Syas.g_01594
OG0000935	Syat.g_01665	Syas.g_01593
OG0000936	Syat.g_01664	Syas.g_01592
OG0000937	Syat.g_01663	Syas.g_01591
OG0000938	Syat.g_01659	Syas.g_01588
OG0000939	Syat.g_01658	Syas.g_01587
OG0000940	Syat.g_01651	Syas.g_01580
OG0000941	Syat.g_01649	Syas.g_01578
OG0000942	Syat.g_01647	Syas.g_01576
OG0000943	Syat.g_01646	Syas.g_01575
OG0000944	Syat.g_01644	Syas.g_01573
OG0000945	Syat.g_01643	Syas.g_01572
OG0000946	Syat.g_01633	Syas.g_01565
OG0000947	Syat.g_01630	Syas.g_01562
OG0000948	Syat.g_01629	Syas.g_01561
OG0000949	Syat.g_02142	Syas.g_02213
OG0000950	Syat.g_02152	Syas.g_02197
OG0000951	Syat.g_02157	Syas.g_02190
OG0000952	Syat.g_02162	Syas.g_02186
OG0000953	Syat.g_02166	Syas.g_02182
OG0000954	Syat.g_02187	Syas.g_02174
OG0000955	Syat.g_02188	Syas.g_02173
OG0000956	Syat.g_02191	Syas.g_02171
OG0000957	Syat.g_02204	Syas.g_02158
OG0000958	Syat.g_02205	Syas.g_02157
OG0000959	Syat.g_02212	Syas.g_02154
OG0000960	Syat.g_02213	Syas.g_02153
OG0000961	Syat.g_02873	Syas.g_02345
OG0000962	Syat.g_02223	Syas.g_02146
OG0000963	Syat.g_02226	Syas.g_02143
OG0000964	Syat.g_02227	Syas.g_02142
OG0000965	Syat.g_02228	Syas.g_02141
OG0000966	Syat.g_02259	Syas.g_02112
OG0000967	Syat.g_02263	Syas.g_02108
OG0000968	Syat.g_02269	Syas.g_02106
OG0000969	Syat.g_02271	Syas.g_02104
OG0000970	Syat.g_02272	Syas.g_02103
OG0000971	Syat.g_02274	Syas.g_02101
OG0000972	Syat.g_02275	Syas.g_02100
OG0000973	Syat.g_02276	Syas.g_02099
OG0000974	Syat.g_02277	Syas.g_02098
OG0000975	Syat.g_02278	Syas.g_02097
OG0000976	Syat.g_02279	Syas.g_02096
OG0000977	Syat.g_02281	Syas.g_02094
OG0000978	Syat.g_02283	Syas.g_02093
OG0000979	Syat.g_02286	Syas.g_02090
OG0000980	Syat.g_02289	Syas.g_02087
OG0000981	Syat.g_02292	Syas.g_02084
OG0000982	Syat.g_02691	Syas.g_01882
OG0000983	Syat.g_02690	Syas.g_01883
OG0000984	Syat.g_02689	Syas.g_01884
OG0000985	Syat.g_02685	Syas.g_01888
OG0000986	Syat.g_02680	Syas.g_01891
OG0000987	Syat.g_02678	Syas.g_01897
OG0000988	Syat.g_02672	Syas.g_01902
OG0000989	Syat.g_02657	Syas.g_01908
OG0000990	Syat.g_02500	Syas.g_01937
OG0000991	Syat.g_02503	Syas.g_01939
OG0000992	Syat.g_02507	Syas.g_01943
OG0000993	Syat.g_02508	Syas.g_01945
OG0000994	Syat.g_02512	Syas.g_01948
OG0000995	Syat.g_02517	Syas.g_01955
OG0000996	Syat.g_02446	Syas.g_01977
OG0000997	Syat.g_02417	Syas.g_01993
OG0000998	Syat.g_02415	Syas.g_01995
OG0000999	Syat.g_02414	Syas.g_01996
OG0001001	Syat.g_02400	Syas.g_02006
OG0001002	Syat.g_02394	Syas.g_02014
OG0001003	Syat.g_02392	Syas.g_02016
OG0001004	Syat.g_02391	Syas.g_02017
OG0001005	Syat.g_02390	Syas.g_02018
OG0001006	Syat.g_02378	Syas.g_02032
OG0001007	Syat.g_02376	Syas.g_02034
OG0001008	Syat.g_02971	Syas.g_01496
OG0001009	Syat.g_02311	Syas.g_02065
OG0001010	Syat.g_02310	Syas.g_02066
OG0001011	Syat.g_02308	Syas.g_02068
OG0001012	Syat.g_01004	Syas.g_00152
OG0001013	Syat.g_02716	Syas.g_01866
OG0001014	Syat.g_02721	Syas.g_01857
OG0001015	Syat.g_02722	Syas.g_01856
OG0001016	Syat.g_01474	Syas.g_02517
OG0001017	Syat.g_01480	Syas.g_02511
OG0001018	Syat.g_01482	Syas.g_02509
OG0001019	Syat.g_01532	Syas.g_02469
OG0001020	Syat.g_01539	Syas.g_02443
OG0001021	Syat.g_01552	Syas.g_02437
OG0001022	Syat.g_01555	Syas.g_02434
OG0001023	Syat.g_01556	Syas.g_02433
OG0001024	Syat.g_01560	Syas.g_00135
OG0001025	Syat.g_01566	Syas.g_02424
OG0001026	Syat.g_01582	Syas.g_02412
OG0001027	Syat.g_02947	Syas.g_02408
OG0001028	Syat.g_02944	Syas.g_02405
OG0001029	Syat.g_02942	Syas.g_02403
OG0001030	Syat.g_02922	Syas.g_02384
OG0001031	Syat.g_02836	Syas.g_02293
OG0001032	Syat.g_02834	Syas.g_02290
OG0001033	Syat.g_02784	Syas.g_02239
OG0001034	Syat.g_01448	Syas.g_02556
OG0001035	Syat.g_01885	Syas.g_01704
OG0001036	Syat.g_01939	Syas.g_01709
OG0001037	Syat.g_01941	Syas.g_01711
OG0001038	Syat.g_02058	Syas.g_01751
OG0001039	Syat.g_02061	Syas.g_01754
OG0001041	Syat.g_02070	Syas.g_01761
OG0001042	Syat.g_02100	Syas.g_01821
OG0001043	Syat.g_02103	Syas.g_01817
OG0001044	Syat.g_01615	Syas.g_01542
OG0001045	Syat.g_01602	Syas.g_01529
OG0001046	Syat.g_00552	Syas.g_00532
OG0001047	Syat.g_02973	Syas.g_01494
OG0001048	Syat.g_02974	Syas.g_01493
OG0001049	Syat.g_01290	Syas.g_02742
OG0001050	Syat.g_01289	Syas.g_02743
OG0001051	Syat.g_01288	Syas.g_02744
OG0001052	Syat.g_01375	Syas.g_01337
OG0001053	Syat.g_03173	Syas.g_01250
OG0001054	Syat.g_03192	Syas.g_01231
OG0001055	Syat.g_03224	Syas.g_01210
OG0001056	Syat.g_03275	Syas.g_00068
OG0001057	Syat.g_00102	Syas.g_00763
OG0001058	Syat.g_00079	Syas.g_00787
OG0001059	Syat.g_00075	Syas.g_00791
OG0001061	Syat.g_00051	Syas.g_00816
OG0001062	Syat.g_00048	Syas.g_00819
OG0001063	Syat.g_00042	Syas.g_00830
OG0001064	Syat.g_00041	Syas.g_00831
OG0001065	Syat.g_00040	Syas.g_00832
OG0001066	Syat.g_00039	Syas.g_00833
OG0001067	Syat.g_00038	Syas.g_00834
OG0001068	Syat.g_00037	Syas.g_00835
OG0001069	Syat.g_00036	Syas.g_00836
OG0001070	Syat.g_00032	Syas.g_00840
OG0001071	Syat.g_00031	Syas.g_00841
OG0001072	Syat.g_00028	Syas.g_00844
OG0001073	Syat.g_00009	Syas.g_00855
OG0001074	Syat.g_01015	Syas.g_00157
OG0001075	Syat.g_01037	Syas.g_00163
OG0001076	Syat.g_03315	Syas.g_00113
OG0001077	Syat.g_03290	Syas.g_00101
OG0001078	Syat.g_00118	Syas.g_00745
OG0001079	Syat.g_00378	Syas.g_00729
OG0001080	Syat.g_00368	Syas.g_00717
OG0001081	Syat.g_00366	Syas.g_00715
OG0001082	Syat.g_00365	Syas.g_00714
OG0001083	Syat.g_00390	Syas.g_00707
OG0001084	Syat.g_00391	Syas.g_00706
OG0001085	Syat.g_00408	Syas.g_00693
OG0001086	Syat.g_00410	Syas.g_00691
OG0001087	Syat.g_03277	Syas.g_00071
OG0001088	Syat.g_02496	Syas.g_01060
OG0001089	Syat.g_00818	Syas.g_01039
OG0001090	Syat.g_00659	Syas.g_00980
OG0001091	Syat.g_00661	Syas.g_00979
OG0001092	Syat.g_00663	Syas.g_00178
OG0001093	Syat.g_00669	Syas.g_00184
OG0001095	Syat.g_00497	Syas.g_00582
OG0001097	Syat.g_00743	Syas.g_00243
OG0001098	Syat.g_01672	Syas.g_00880
OG0001099	Syat.g_02943	Syas.g_02404
OG0001100	Syat.g_00418	Syas.g_00682
OG0001101	Syat.g_00420	Syas.g_00680
OG0001102	Syat.g_00423	Syas.g_00677
OG0001103	Syat.g_00425	Syas.g_00675
OG0001104	Syat.g_00458	Syas.g_00620
OG0001105	Syat.g_00461	Syas.g_00617
OG0001106	Syat.g_00598	Syas.g_00447
OG0001107	Syat.g_00580	Syas.g_00459
OG0001108	Syat.g_00570	Syas.g_00494
OG0001109	Syat.g_00568	Syas.g_00496
OG0001110	Syat.g_00566	Syas.g_00498
OG0001111	Syat.g_00564	Syas.g_00500
OG0001112	Syat.g_00562	Syas.g_00503
OG0001113	Syat.g_00561	Syas.g_00504
OG0001114	Syat.g_00560	Syas.g_00505
OG0001115	Syat.g_00557	Syas.g_00527
OG0001116	Syat.g_00555	Syas.g_00529
OG0001117	Syat.g_00554	Syas.g_00530
OG0001118	Syat.g_00553	Syas.g_00531
OG0001119	Syat.g_00551	Syas.g_00533
OG0001120	Syat.g_00546	Syas.g_00539
OG0001122	Syat.g_00711	Syas.g_00222
OG0001123	Syat.g_00704	Syas.g_00214
OG0001124	Syat.g_00702	Syas.g_00212
OG0001125	Syat.g_00700	Syas.g_00210
OG0001126	Syat.g_00790	Syas.g_00991
OG0001127	Syat.g_00789	Syas.g_00992
OG0001128	Syat.g_00786	Syas.g_00995
OG0001129	Syat.g_00784	Syas.g_00997
OG0001130	Syat.g_00783	Syas.g_00998
OG0001131	Syat.g_01674	Syas.g_01401
OG0001132	Syat.g_00965	Syas.g_00525
OG0001133	Syat.g_03311	Syas.g_00109
OG0001136	Syat.g_03257	Syas.g_01187
OG0001138	Syat.g_00214	Syas.g_01114
OG0001139	Syat.g_00209	Syas.g_01112
OG0001140	Syat.g_00208	Syas.g_01111
OG0001141	Syat.g_00207	Syas.g_01110
OG0001142	Syat.g_00206	Syas.g_01109
OG0001143	Syat.g_00925	Syas.g_01092
OG0001144	Syat.g_00906	Syas.g_01084
OG0001145	Syat.g_01117	Syas.g_02867
OG0001146	Syat.g_01158	Syas.g_02846
OG0001147	Syat.g_01368	Syas.g_01329
OG0001148	Syat.g_01297	Syas.g_01263
OG0001149	Syat.g_01298	Syas.g_01264
OG0001150	Syat.g_01299	Syas.g_01265
OG0001151	Syat.g_01420	Syas.g_01366
OG0001152	Syat.g_01421	Syas.g_01367
OG0001153	Syat.g_01346	Syas.g_01301
OG0001154	Syat.g_01347	Syas.g_01302
OG0001155	Syat.g_02774	Syas.g_01478
OG0001156	Syat.g_02978	Syas.g_01489
OG0001157	Syat.g_02977	Syas.g_01490
OG0001158	Syat.g_02976	Syas.g_01491
OG0001159	Syat.g_02975	Syas.g_01492
OG0001160	Syat.g_03104	Syas.g_02705
OG0001161	Syat.g_02384	Syas.g_02030
OG0001162	Syat.g_01528	Syas.g_02473
OG0001163	Syat.g_03112	Syas.g_02697
OG0001164	Syat.g_03116	Syas.g_02691
OG0001165	Syat.g_03121	Syas.g_02686
OG0001166	Syat.g_03050	Syas.g_02658
