Orthogroup	Syat	Syai
OG0000599	Syat.g_00381	Syai.g_01114
OG0000600	Syat.g_00380	Syai.g_01115
OG0000601	Syat.g_00379	Syai.g_01116
OG0000602	Syat.g_00375	Syai.g_01121
OG0000603	Syat.g_00374	Syai.g_01122
OG0000604	Syat.g_00372	Syai.g_01125
OG0000605	Syat.g_00370	Syai.g_01609
OG0000606	Syat.g_00367	Syai.g_01221
OG0000607	Syat.g_00364	Syai.g_01224
OG0000608	Syat.g_00363	Syai.g_01225
OG0000609	Syat.g_00344	Syai.g_01227
OG0000610	Syat.g_00399	Syai.g_01234
OG0000611	Syat.g_00402	Syai.g_01237
OG0000612	Syat.g_00403	Syai.g_01238
OG0000613	Syat.g_02129	Syai.g_00196
OG0000614	Syat.g_01084	Syai.g_01981
OG0000615	Syat.g_00442	Syai.g_01286
OG0000616	Syat.g_02397	Syai.g_02914
OG0000617	Syat.g_00665	Syai.g_01393
OG0000618	Syat.g_00666	Syai.g_01394
OG0000619	Syat.g_00667	Syai.g_01395
OG0000620	Syat.g_02591	Syai.g_01402
OG0000621	Syat.g_02590	Syai.g_01403
OG0000622	Syat.g_02572	Syai.g_01404
OG0000623	Syat.g_00672	Syai.g_01405
OG0000624	Syat.g_00673	Syai.g_01407
OG0000625	Syat.g_00674	Syai.g_01408
OG0000626	Syat.g_00675	Syai.g_01409
OG0000627	Syat.g_00641	Syai.g_01575
OG0000628	Syat.g_00640	Syai.g_01573
OG0000629	Syat.g_00637	Syai.g_01570
OG0000630	Syat.g_00631	Syai.g_01566
OG0000631	Syat.g_00624	Syai.g_01557
OG0000632	Syat.g_00623	Syai.g_01556
OG0000633	Syat.g_00622	Syai.g_01555
OG0000634	Syat.g_00475	Syai.g_01317
OG0000635	Syat.g_00476	Syai.g_01318
OG0000636	Syat.g_00478	Syai.g_01320
OG0000637	Syat.g_00480	Syai.g_01322
OG0000638	Syat.g_00481	Syai.g_01323
OG0000639	Syat.g_00482	Syai.g_01324
OG0000640	Syat.g_00483	Syai.g_01325
OG0000641	Syat.g_00488	Syai.g_01329
OG0000642	Syat.g_00489	Syai.g_01330
OG0000643	Syat.g_00494	Syai.g_01349
OG0000644	Syat.g_00495	Syai.g_01350
OG0000645	Syat.g_00496	Syai.g_01352
OG0000646	Syat.g_00499	Syai.g_01355
OG0000647	Syat.g_00501	Syai.g_01357
OG0000648	Syat.g_00504	Syai.g_01362
OG0000649	Syat.g_00505	Syai.g_01363
OG0000650	Syat.g_00506	Syai.g_01364
OG0000651	Syat.g_00507	Syai.g_01365
OG0000652	Syat.g_00508	Syai.g_01366
OG0000653	Syat.g_00510	Syai.g_01368
OG0000654	Syat.g_00514	Syai.g_01369
OG0000655	Syat.g_00515	Syai.g_01370
OG0000656	Syat.g_00518	Syai.g_01373
OG0000657	Syat.g_00720	Syai.g_02045
OG0000658	Syat.g_00723	Syai.g_02049
OG0000659	Syat.g_00724	Syai.g_02050
OG0000660	Syat.g_00740	Syai.g_02054
OG0000662	Syat.g_00746	Syai.g_02058
OG0000663	Syat.g_00749	Syai.g_02061
OG0000664	Syat.g_00752	Syai.g_02062
OG0000665	Syat.g_03302	Syai.g_02431
OG0000666	Syat.g_01415	Syai.g_01610
OG0000667	Syat.g_00958, Syat.g_03278	Syai.g_01724
OG0000668	Syat.g_00710	Syai.g_01436
OG0000669	Syat.g_00416	Syai.g_01251
OG0000670	Syat.g_00419	Syai.g_00561
OG0000671	Syat.g_00421	Syai.g_01255
OG0000672	Syat.g_00424	Syai.g_01259
OG0000673	Syat.g_00430	Syai.g_01262
OG0000674	Syat.g_00432	Syai.g_01264
OG0000675	Syat.g_00433	Syai.g_01265
OG0000676	Syat.g_00436	Syai.g_01275
OG0000677	Syat.g_00437	Syai.g_01276
OG0000678	Syat.g_00439	Syai.g_01279
OG0000679	Syat.g_00448	Syai.g_01288
OG0000680	Syat.g_00449	Syai.g_01289
OG0000681	Syat.g_00452	Syai.g_01292
OG0000682	Syat.g_00453	Syai.g_01293
OG0000683	Syat.g_00454	Syai.g_01294
OG0000684	Syat.g_00457	Syai.g_01299
OG0000685	Syat.g_02571	Syai.g_01301
OG0000686	Syat.g_00459	Syai.g_01302
OG0000687	Syat.g_00460	Syai.g_01303
OG0000688	Syat.g_00463	Syai.g_01307
OG0000689	Syat.g_00465	Syai.g_01309
OG0000690	Syat.g_00466	Syai.g_01310
OG0000691	Syat.g_00467	Syai.g_01311
OG0000692	Syat.g_00469	Syai.g_01312
OG0000693	Syat.g_00471	Syai.g_01313
OG0000694	Syat.g_00472	Syai.g_01314
OG0000695	Syat.g_00619	Syai.g_01553
OG0000696	Syat.g_00618	Syai.g_01552
OG0000697	Syat.g_00616	Syai.g_01550
OG0000698	Syat.g_00613	Syai.g_01547
OG0000699	Syat.g_00611	Syai.g_01545
OG0000700	Syat.g_00610	Syai.g_01544
OG0000701	Syat.g_00609	Syai.g_01543
OG0000702	Syat.g_00606	Syai.g_01521
OG0000703	Syat.g_00601	Syai.g_01520
OG0000704	Syat.g_00599	Syai.g_01518
OG0000705	Syat.g_00592	Syai.g_01511
OG0000706	Syat.g_00591	Syai.g_01510
OG0000707	Syat.g_00590	Syai.g_01509
OG0000708	Syat.g_00587	Syai.g_01506
OG0000709	Syat.g_00573	Syai.g_01497
OG0000710	Syat.g_00567	Syai.g_01487
OG0000711	Syat.g_00539	Syai.g_01456
OG0000712	Syat.g_00537	Syai.g_01454
OG0000713	Syat.g_00536	Syai.g_01453
OG0000714	Syat.g_00532	Syai.g_01451
OG0000715	Syat.g_00530	Syai.g_01449
OG0000716	Syat.g_00527	Syai.g_01445
OG0000717	Syat.g_00526	Syai.g_01444
OG0000718	Syat.g_00522	Syai.g_01440
OG0000719	Syat.g_00712	Syai.g_01438
OG0000720	Syat.g_00699	Syai.g_01425
OG0000721	Syat.g_00697	Syai.g_01423
OG0000722	Syat.g_00696	Syai.g_01422
OG0000723	Syat.g_00686	Syai.g_01411
OG0000724	Syat.g_00782	Syai.g_02013
OG0000725	Syat.g_00810	Syai.g_02004
OG0000726	Syat.g_00811	Syai.g_02003
OG0000727	Syat.g_00812	Syai.g_02002
OG0000728	Syat.g_00814	Syai.g_02000
OG0000729	Syat.g_02224	Syai.g_00097
OG0000730	Syat.g_01617	Syai.g_00483
OG0000731	Syat.g_01605	Syai.g_00495
OG0000732	Syat.g_02290	Syai.g_00058
OG0000733	Syat.g_03285	Syai.g_02805
OG0000734	Syat.g_01579	Syai.g_02548
OG0000735	Syat.g_03235	Syai.g_02159
OG0000736	Syat.g_03236	Syai.g_02158
OG0000737	Syat.g_03237	Syai.g_02157
OG0000738	Syat.g_03251	Syai.g_02152
OG0000739	Syat.g_03252	Syai.g_02151
OG0000740	Syat.g_03253	Syai.g_02150
OG0000741	Syat.g_03256	Syai.g_02147
OG0000742	Syat.g_03259	Syai.g_02145
OG0000743	Syat.g_03262	Syai.g_02143
OG0000744	Syat.g_03263	Syai.g_02142
OG0000745	Syat.g_03266	Syai.g_02140
OG0000746	Syat.g_00314	Syai.g_02138
OG0000747	Syat.g_00313	Syai.g_02137
OG0000748	Syat.g_00305	Syai.g_02125
OG0000749	Syat.g_00303	Syai.g_02123
OG0000750	Syat.g_00302	Syai.g_02122
OG0000751	Syat.g_00296	Syai.g_02116
OG0000752	Syat.g_00294	Syai.g_02114
OG0000753	Syat.g_00291	Syai.g_02111
OG0000754	Syat.g_00250	Syai.g_01750
OG0000755	Syat.g_00217	Syai.g_01760
OG0000756	Syat.g_00216	Syai.g_01761
OG0000757	Syat.g_00205	Syai.g_01769
OG0000758	Syat.g_00204	Syai.g_01770
OG0000759	Syat.g_00203	Syai.g_01771
OG0000760	Syat.g_00202	Syai.g_01772
OG0000761	Syat.g_00201	Syai.g_01775
OG0000762	Syat.g_00199	Syai.g_01777
OG0000763	Syat.g_00924	Syai.g_01779
OG0000764	Syat.g_00923	Syai.g_01780
OG0000765	Syat.g_00897	Syai.g_01797
OG0000766	Syat.g_00896	Syai.g_01798
OG0000767	Syat.g_00894	Syai.g_01800
OG0000768	Syat.g_00893	Syai.g_01801
OG0000769	Syat.g_00891	Syai.g_01803
OG0000770	Syat.g_00886	Syai.g_01822
OG0000771	Syat.g_00788	Syai.g_02019
OG0000772	Syat.g_01768	Syai.g_01639
OG0000773	Syat.g_01114	Syai.g_02164
OG0000774	Syat.g_01146	Syai.g_02168
OG0000775	Syat.g_01148	Syai.g_02172
OG0000776	Syat.g_01149	Syai.g_02173
OG0000777	Syat.g_01150	Syai.g_02174
OG0000778	Syat.g_01151	Syai.g_02175
OG0000779	Syat.g_01154	Syai.g_02181
OG0000780	Syat.g_01157	Syai.g_02184
OG0000781	Syat.g_01161	Syai.g_02188
OG0000782	Syat.g_01162	Syai.g_02189
OG0000783	Syat.g_01163	Syai.g_02190
OG0000784	Syat.g_01164	Syai.g_02191
OG0000785	Syat.g_01166	Syai.g_02193
OG0000786	Syat.g_01170	Syai.g_00816
OG0000787	Syat.g_01171	Syai.g_00815
OG0000788	Syat.g_00087	Syai.g_01117
OG0000789	Syat.g_00845	Syai.g_01596
OG0000790	Syat.g_01300	Syai.g_00623
OG0000791	Syat.g_01302	Syai.g_00621
OG0000792	Syat.g_01303	Syai.g_00620
OG0000793	Syat.g_01412	Syai.g_00615
OG0000794	Syat.g_01414	Syai.g_00614
OG0000795	Syat.g_01416	Syai.g_00613
OG0000796	Syat.g_01422	Syai.g_00609
OG0000797	Syat.g_01423	Syai.g_00608
OG0000798	Syat.g_02057	Syai.g_00262
OG0000799	Syat.g_01256	Syai.g_00996
OG0000800	Syat.g_01255	Syai.g_00993
OG0000801	Syat.g_01253	Syai.g_00992
OG0000802	Syat.g_01245	Syai.g_00988
OG0000803	Syat.g_01241	Syai.g_00983
OG0000804	Syat.g_01238	Syai.g_00980
OG0000805	Syat.g_01236	Syai.g_00965
OG0000806	Syat.g_01234	Syai.g_00963
OG0000807	Syat.g_01233	Syai.g_00961
OG0000808	Syat.g_01232	Syai.g_00960
OG0000809	Syat.g_01229	Syai.g_00957
OG0000810	Syat.g_01228	Syai.g_00956
OG0000811	Syat.g_01186	Syai.g_00950
OG0000812	Syat.g_01182	Syai.g_00948
OG0000813	Syat.g_01181	Syai.g_00947
OG0000814	Syat.g_01179	Syai.g_00945
OG0000815	Syat.g_01177	Syai.g_00944
OG0000816	Syat.g_01175	Syai.g_00942
OG0000817	Syat.g_01279	Syai.g_00941
OG0000818	Syat.g_01325	Syai.g_00935
OG0000819	Syat.g_01326	Syai.g_00934
OG0000820	Syat.g_01327	Syai.g_00933
OG0000821	Syat.g_01333	Syai.g_00916
OG0000822	Syat.g_01335	Syai.g_00914
OG0000823	Syat.g_01336	Syai.g_00913
OG0000824	Syat.g_01342	Syai.g_00907
OG0000825	Syat.g_01343	Syai.g_00906
OG0000826	Syat.g_01344	Syai.g_00905
OG0000827	Syat.g_01345	Syai.g_00904
OG0000828	Syat.g_01348	Syai.g_00900
OG0000829	Syat.g_01349	Syai.g_00899
OG0000830	Syat.g_01350	Syai.g_00898
OG0000831	Syat.g_01353	Syai.g_00896
OG0000832	Syat.g_02982	Syai.g_02296
OG0000833	Syat.g_03072	Syai.g_02305
OG0000834	Syat.g_03073	Syai.g_02307
OG0000835	Syat.g_03075	Syai.g_02308
OG0000836	Syat.g_03078	Syai.g_02312
OG0000837	Syat.g_03079	Syai.g_02313
OG0000838	Syat.g_03083	Syai.g_02323
OG0000839	Syat.g_03084	Syai.g_02324
OG0000840	Syat.g_03085	Syai.g_02325
OG0000841	Syat.g_03086	Syai.g_02326
OG0000842	Syat.g_03087	Syai.g_02327
OG0000843	Syat.g_03088	Syai.g_02328
OG0000844	Syat.g_03090	Syai.g_02330
OG0000845	Syat.g_03091	Syai.g_02331
OG0000846	Syat.g_03092	Syai.g_02332
OG0000847	Syat.g_03093	Syai.g_02333
OG0000848	Syat.g_03095	Syai.g_02335
OG0000849	Syat.g_03096	Syai.g_02336
OG0000850	Syat.g_03098	Syai.g_02339
OG0000851	Syat.g_03101	Syai.g_02352
OG0000852	Syat.g_03102	Syai.g_02353
OG0000853	Syat.g_03106	Syai.g_02357
OG0000854	Syat.g_03108	Syai.g_02359
OG0000855	Syat.g_03109	Syai.g_02360
OG0000856	Syat.g_03305	Syai.g_01078
OG0000857	Syat.g_00500	Syai.g_01356
OG0000858	Syat.g_03114	Syai.g_02366
OG0000859	Syat.g_03115	Syai.g_02367
OG0000860	Syat.g_03126	Syai.g_02380
OG0000861	Syat.g_03127	Syai.g_02381
OG0000862	Syat.g_03136	Syai.g_02382
OG0000863	Syat.g_03138	Syai.g_02385
OG0000864	Syat.g_03139	Syai.g_02386
OG0000865	Syat.g_03140	Syai.g_02387
OG0000866	Syat.g_03141	Syai.g_02388
OG0000867	Syat.g_03142	Syai.g_02389
OG0000868	Syat.g_03067	Syai.g_02392
OG0000869	Syat.g_03054	Syai.g_02396
OG0000870	Syat.g_03049	Syai.g_02401
OG0000871	Syat.g_03048	Syai.g_02402
OG0000872	Syat.g_03042	Syai.g_02409
OG0000873	Syat.g_03039	Syai.g_02412
OG0000874	Syat.g_03037	Syai.g_02408
OG0000875	Syat.g_03035	Syai.g_02416
OG0000876	Syat.g_00745	Syai.g_02243
OG0000877	Syat.g_03024	Syai.g_02250
OG0000878	Syat.g_03023	Syai.g_02251
OG0000879	Syat.g_03022	Syai.g_02252
OG0000880	Syat.g_03021	Syai.g_02253
OG0000881	Syat.g_03016	Syai.g_02257
OG0000882	Syat.g_03011	Syai.g_02262
OG0000883	Syat.g_03007	Syai.g_02264
OG0000884	Syat.g_03005	Syai.g_02266
OG0000885	Syat.g_03004	Syai.g_02267
OG0000886	Syat.g_03003	Syai.g_02268
OG0000887	Syat.g_03002	Syai.g_02269
OG0000888	Syat.g_03000	Syai.g_02271
OG0000889	Syat.g_02997	Syai.g_02273
OG0000890	Syat.g_02994	Syai.g_02279
OG0000891	Syat.g_02993	Syai.g_02280
OG0000892	Syat.g_02992	Syai.g_02282
OG0000893	Syat.g_01864	Syai.g_00318
OG0000894	Syat.g_01860	Syai.g_00321
OG0000895	Syat.g_01856	Syai.g_00325
OG0000896	Syat.g_01855	Syai.g_00326
OG0000897	Syat.g_01853	Syai.g_00328
OG0000898	Syat.g_01852	Syai.g_00329
OG0000899	Syat.g_01851	Syai.g_00330
OG0000900	Syat.g_01850	Syai.g_00331
OG0000901	Syat.g_01845	Syai.g_00336
OG0000902	Syat.g_01843	Syai.g_00338
OG0000903	Syat.g_01830	Syai.g_00353
OG0000904	Syat.g_01834	Syai.g_00348
OG0000905	Syat.g_01839	Syai.g_00342
OG0000906	Syat.g_01841	Syai.g_00340
OG0000907	Syat.g_01828	Syai.g_00358
OG0000908	Syat.g_01825	Syai.g_00361
OG0000909	Syat.g_01824	Syai.g_00362
OG0000910	Syat.g_01823	Syai.g_00363
OG0000911	Syat.g_01821	Syai.g_00365
OG0000912	Syat.g_01820	Syai.g_00366
OG0000913	Syat.g_01819	Syai.g_00367
OG0000914	Syat.g_01818	Syai.g_00368
OG0000915	Syat.g_01816	Syai.g_00370
OG0000916	Syat.g_01815	Syai.g_00371
OG0000917	Syat.g_01814	Syai.g_00372
OG0000918	Syat.g_01813	Syai.g_00373
OG0000919	Syat.g_01812	Syai.g_00374
OG0000920	Syat.g_01811	Syai.g_00375
OG0000921	Syat.g_01810	Syai.g_00376
OG0000922	Syat.g_01809	Syai.g_00377
OG0000923	Syat.g_01805	Syai.g_00381
OG0000924	Syat.g_01804	Syai.g_00382
OG0000925	Syat.g_01803	Syai.g_00383
OG0000926	Syat.g_01802	Syai.g_00384
OG0000927	Syat.g_01800	Syai.g_00386
OG0000928	Syat.g_01799	Syai.g_00387
OG0000929	Syat.g_01798	Syai.g_00388
OG0000930	Syat.g_01797	Syai.g_00389
OG0000931	Syat.g_01796	Syai.g_00390
OG0000932	Syat.g_01794	Syai.g_00391
OG0000933	Syat.g_01788	Syai.g_00397
OG0000934	Syat.g_01786	Syai.g_00399
OG0000935	Syat.g_01665	Syai.g_00400
OG0000936	Syat.g_01664	Syai.g_00401
OG0000937	Syat.g_01663	Syai.g_00402
OG0000938	Syat.g_01659	Syai.g_00405
OG0000939	Syat.g_01658	Syai.g_00406
OG0000940	Syat.g_01651	Syai.g_00413
OG0000941	Syat.g_01649	Syai.g_00415
OG0000942	Syat.g_01647	Syai.g_00417
OG0000943	Syat.g_01646	Syai.g_00418
OG0000944	Syat.g_01644	Syai.g_00420
OG0000945	Syat.g_01643	Syai.g_00422
OG0000946	Syat.g_01633	Syai.g_00428
OG0000947	Syat.g_01630	Syai.g_00431
OG0000948	Syat.g_01629	Syai.g_00432
OG0000949	Syat.g_02142	Syai.g_00174
OG0000950	Syat.g_02152	Syai.g_00163
OG0000951	Syat.g_02157	Syai.g_00158
OG0000952	Syat.g_02162	Syai.g_00136
OG0000953	Syat.g_02166	Syai.g_00132
OG0000954	Syat.g_02187	Syai.g_00127
OG0000955	Syat.g_02188	Syai.g_00126
OG0000956	Syat.g_02191	Syai.g_00124
OG0000957	Syat.g_02204	Syai.g_00113
OG0000958	Syat.g_02205	Syai.g_00112
OG0000959	Syat.g_02212	Syai.g_00108
OG0000960	Syat.g_02213	Syai.g_00107
OG0000961	Syat.g_02873	Syai.g_00100
OG0000962	Syat.g_02223	Syai.g_00098
OG0000963	Syat.g_02226	Syai.g_00094
OG0000964	Syat.g_02227	Syai.g_00093
OG0000965	Syat.g_02228	Syai.g_00092
OG0000966	Syat.g_02259	Syai.g_00082
OG0000967	Syat.g_02263	Syai.g_00077
OG0000968	Syat.g_02269	Syai.g_00085
OG0000969	Syat.g_02271	Syai.g_00080
OG0000970	Syat.g_02272	Syai.g_00079
OG0000971	Syat.g_02274	Syai.g_00074
OG0000972	Syat.g_02275	Syai.g_00073
OG0000973	Syat.g_02276	Syai.g_00072
OG0000974	Syat.g_02277	Syai.g_00071
OG0000975	Syat.g_02278	Syai.g_00070
OG0000976	Syat.g_02279	Syai.g_00069
OG0000977	Syat.g_02281	Syai.g_00067
OG0000978	Syat.g_02283	Syai.g_00065
OG0000979	Syat.g_02286	Syai.g_00062
OG0000980	Syat.g_02289	Syai.g_00059
OG0000981	Syat.g_02292	Syai.g_00056
OG0000982	Syat.g_02691	Syai.g_02777
OG0000983	Syat.g_02690	Syai.g_02778
OG0000984	Syat.g_02689	Syai.g_02779
OG0000985	Syat.g_02685	Syai.g_02781
OG0000986	Syat.g_02680	Syai.g_02784
OG0000987	Syat.g_02678	Syai.g_02786
OG0000988	Syat.g_02672	Syai.g_02790
OG0000989	Syat.g_02657	Syai.g_02797
OG0000990	Syat.g_02500	Syai.g_02825
OG0000991	Syat.g_02503	Syai.g_02827
OG0000992	Syat.g_02507	Syai.g_02830
OG0000993	Syat.g_02508	Syai.g_02831
OG0000994	Syat.g_02512	Syai.g_02834
OG0000995	Syat.g_02517	Syai.g_02840
OG0000996	Syat.g_02446	Syai.g_02891
OG0000997	Syat.g_02417	Syai.g_02900
OG0000998	Syat.g_02415	Syai.g_02902
OG0000999	Syat.g_02414	Syai.g_02903
OG0001001	Syat.g_02400	Syai.g_02911
OG0001002	Syat.g_02394	Syai.g_02918
OG0001003	Syat.g_02392	Syai.g_02919
OG0001004	Syat.g_02391	Syai.g_02920
OG0001005	Syat.g_02390	Syai.g_02921
OG0001006	Syat.g_02378	Syai.g_02931
OG0001007	Syat.g_02376	Syai.g_02933
OG0001008	Syat.g_02971	Syai.g_02227
OG0001009	Syat.g_02311	Syai.g_00034
OG0001010	Syat.g_02310	Syai.g_00035
OG0001011	Syat.g_02308	Syai.g_00037
OG0001012	Syat.g_01004	Syai.g_02773
OG0001013	Syat.g_02716	Syai.g_02750
OG0001014	Syat.g_02721	Syai.g_02726
OG0001015	Syat.g_02722	Syai.g_02725
OG0001016	Syat.g_01474	Syai.g_02479
OG0001017	Syat.g_01480	Syai.g_02485
OG0001018	Syat.g_01482	Syai.g_02487
OG0001019	Syat.g_01532	Syai.g_02508
OG0001020	Syat.g_01539	Syai.g_02516
OG0001021	Syat.g_01552	Syai.g_02523
OG0001022	Syat.g_01555	Syai.g_02528
OG0001023	Syat.g_01556	Syai.g_02529
OG0001024	Syat.g_01560	Syai.g_02533
OG0001025	Syat.g_01566	Syai.g_02540
OG0001026	Syat.g_01582	Syai.g_02550
OG0001027	Syat.g_02947	Syai.g_02555
OG0001028	Syat.g_02944	Syai.g_02557
OG0001029	Syat.g_02942	Syai.g_02559
OG0001030	Syat.g_02922	Syai.g_02580
OG0001031	Syat.g_02836	Syai.g_02656
OG0001032	Syat.g_02834	Syai.g_02658
OG0001033	Syat.g_02784	Syai.g_02685
OG0001034	Syat.g_01448	Syai.g_00537
OG0001035	Syat.g_01885	Syai.g_00295
OG0001036	Syat.g_01939	Syai.g_00290
OG0001037	Syat.g_01941	Syai.g_00288
OG0001038	Syat.g_02058	Syai.g_00261
OG0001039	Syat.g_02061	Syai.g_00258
OG0001040	Syat.g_02064	Syai.g_00255
OG0001041	Syat.g_02070	Syai.g_00250
OG0001042	Syat.g_02100	Syai.g_00225
OG0001043	Syat.g_02103	Syai.g_00221
OG0001044	Syat.g_01615	Syai.g_00485
OG0001045	Syat.g_01602	Syai.g_00498
OG0001046	Syat.g_00552	Syai.g_01471
OG0001047	Syat.g_02973	Syai.g_02225
OG0001048	Syat.g_02974	Syai.g_02224
OG0001049	Syat.g_01290	Syai.g_02215
OG0001050	Syat.g_01289	Syai.g_02214
OG0001051	Syat.g_01288	Syai.g_02213
OG0001052	Syat.g_01375	Syai.g_00861
OG0001053	Syat.g_03173	Syai.g_00641
OG0001054	Syat.g_03192	Syai.g_00658
OG0001055	Syat.g_03224	Syai.g_00679
OG0001056	Syat.g_03275	Syai.g_00713
OG0001057	Syat.g_00102	Syai.g_00721
OG0001058	Syat.g_00079	Syai.g_00734
OG0001059	Syat.g_00075	Syai.g_00738
OG0001061	Syat.g_00051	Syai.g_00765
OG0001062	Syat.g_00048	Syai.g_00767
OG0001063	Syat.g_00042	Syai.g_00774
OG0001064	Syat.g_00041	Syai.g_00775
OG0001065	Syat.g_00040	Syai.g_00776
OG0001066	Syat.g_00039	Syai.g_00777
OG0001067	Syat.g_00038	Syai.g_00778
OG0001068	Syat.g_00037	Syai.g_00779
OG0001069	Syat.g_00036	Syai.g_00780
OG0001070	Syat.g_00032	Syai.g_00783
OG0001071	Syat.g_00031	Syai.g_00784
OG0001072	Syat.g_00028	Syai.g_00788
OG0001073	Syat.g_00009	Syai.g_00807
OG0001074	Syat.g_01015	Syai.g_01051
OG0001075	Syat.g_01037	Syai.g_01053
OG0001076	Syat.g_03315	Syai.g_01069
OG0001077	Syat.g_03290	Syai.g_01081
OG0001078	Syat.g_00118	Syai.g_01105
OG0001079	Syat.g_00378	Syai.g_01118
OG0001080	Syat.g_00368	Syai.g_01606
OG0001081	Syat.g_00366	Syai.g_01222
OG0001082	Syat.g_00365	Syai.g_01223
OG0001083	Syat.g_00390	Syai.g_01230
OG0001084	Syat.g_00391	Syai.g_01231
OG0001085	Syat.g_00408	Syai.g_01241
OG0001086	Syat.g_00410	Syai.g_01243
OG0001087	Syat.g_03277	Syai.g_01953
OG0001088	Syat.g_02496	Syai.g_01957
OG0001089	Syat.g_00818	Syai.g_01996
OG0001090	Syat.g_00659	Syai.g_01387
OG0001091	Syat.g_00661	Syai.g_01389
OG0001092	Syat.g_00663	Syai.g_01391
OG0001093	Syat.g_00669	Syai.g_01397
OG0001094	Syat.g_00473	Syai.g_01315
OG0001096	Syat.g_00516	Syai.g_01371
OG0001097	Syat.g_00743	Syai.g_02057
OG0001098	Syat.g_01672	Syai.g_01603
OG0001099	Syat.g_02943	Syai.g_02558
OG0001100	Syat.g_00418	Syai.g_01253
OG0001101	Syat.g_00420	Syai.g_01254
OG0001102	Syat.g_00423	Syai.g_01257
OG0001103	Syat.g_00425	Syai.g_01260
OG0001104	Syat.g_00458	Syai.g_01300
OG0001105	Syat.g_00461	Syai.g_01304
OG0001106	Syat.g_00598	Syai.g_01517
OG0001107	Syat.g_00580	Syai.g_01505
OG0001108	Syat.g_00570	Syai.g_01496
OG0001109	Syat.g_00568	Syai.g_01488
OG0001110	Syat.g_00566	Syai.g_01486
OG0001111	Syat.g_00564	Syai.g_01484
OG0001112	Syat.g_00562	Syai.g_01482
OG0001113	Syat.g_00561	Syai.g_01481
OG0001114	Syat.g_00560	Syai.g_01480
OG0001115	Syat.g_00557	Syai.g_01476
OG0001116	Syat.g_00555	Syai.g_01474
OG0001117	Syat.g_00554	Syai.g_01473
OG0001118	Syat.g_00553	Syai.g_01472
OG0001119	Syat.g_00551	Syai.g_01470
OG0001120	Syat.g_00546	Syai.g_01466
OG0001122	Syat.g_00711	Syai.g_01437
OG0001123	Syat.g_00704	Syai.g_01430
OG0001124	Syat.g_00702	Syai.g_01428
OG0001125	Syat.g_00700	Syai.g_01426
OG0001126	Syat.g_00790	Syai.g_02021
OG0001127	Syat.g_00789	Syai.g_02020
OG0001128	Syat.g_00786	Syai.g_02017
OG0001129	Syat.g_00784	Syai.g_02015
OG0001130	Syat.g_00783	Syai.g_02014
OG0001131	Syat.g_01674	Syai.g_01281
OG0001132	Syat.g_00965	Syai.g_01620
OG0001133	Syat.g_03311	Syai.g_01072
OG0001136	Syat.g_03257	Syai.g_02146
OG0001137	Syat.g_00306	Syai.g_02126
OG0001138	Syat.g_00214	Syai.g_01763
OG0001139	Syat.g_00209	Syai.g_01765
OG0001140	Syat.g_00208	Syai.g_01766
OG0001141	Syat.g_00207	Syai.g_01767
OG0001142	Syat.g_00206	Syai.g_01768
OG0001143	Syat.g_00925	Syai.g_01778
OG0001144	Syat.g_00906	Syai.g_01788
OG0001145	Syat.g_01117	Syai.g_02165
OG0001146	Syat.g_01158	Syai.g_02185
OG0001147	Syat.g_01368	Syai.g_00869
OG0001148	Syat.g_01297	Syai.g_00626
OG0001149	Syat.g_01298	Syai.g_00625
OG0001150	Syat.g_01299	Syai.g_00624
OG0001151	Syat.g_01420	Syai.g_00611
OG0001152	Syat.g_01421	Syai.g_00610
OG0001153	Syat.g_01346	Syai.g_00903
OG0001154	Syat.g_01347	Syai.g_00901
OG0001155	Syat.g_02774	Syai.g_02298
OG0001156	Syat.g_02978	Syai.g_02301
OG0001157	Syat.g_02977	Syai.g_02302
OG0001158	Syat.g_02976	Syai.g_02303
OG0001159	Syat.g_02975	Syai.g_02304
OG0001160	Syat.g_03104	Syai.g_02355
OG0001161	Syat.g_02384	Syai.g_02803
OG0001162	Syat.g_01528	Syai.g_01374
OG0001163	Syat.g_03112	Syai.g_02363
OG0001164	Syat.g_03116	Syai.g_02369
OG0001165	Syat.g_03121	Syai.g_02374
OG0001166	Syat.g_03050	Syai.g_02400
OG0001167	Syat.g_03019	Syai.g_02254
OG0001168	Syat.g_03017	Syai.g_02256
OG0001169	Syat.g_03015	Syai.g_02258
OG0001170	Syat.g_03013	Syai.g_02260
OG0001171	Syat.g_03001	Syai.g_02270
OG0001172	Syat.g_01858	Syai.g_00323
OG0001173	Syat.g_01857	Syai.g_00324
OG0001174	Syat.g_01849	Syai.g_00332
OG0001175	Syat.g_01848	Syai.g_00333
OG0001176	Syat.g_01831	Syai.g_00352
OG0001178	Syat.g_03137	Syai.g_02383
OG0001180	Syat.g_01654	Syai.g_00410
OG0001181	Syat.g_01650	Syai.g_00414
OG0001182	Syat.g_01642	Syai.g_00423
OG0001183	Syat.g_01632	Syai.g_00429
OG0001184	Syat.g_02160	Syai.g_00156
OG0001185	Syat.g_02200	Syai.g_00117
OG0001186	Syat.g_02235	Syai.g_00084
OG0001187	Syat.g_02256	Syai.g_00081
OG0001188	Syat.g_02261	Syai.g_00078
OG0001189	Syat.g_02287	Syai.g_00061
