Orthogroup	Syat	Syac
OG0000607	Syat.g_00364	Syac.g_01430
OG0000608	Syat.g_00363	Syac.g_01429
OG0000609	Syat.g_00344	Syac.g_01427
OG0000610	Syat.g_00399	Syac.g_01419
OG0000611	Syat.g_00402	Syac.g_01416
OG0000612	Syat.g_00403	Syac.g_01415
OG0000613	Syat.g_02129	Syac.g_00231
OG0000614	Syat.g_01084	Syac.g_00911
OG0000615	Syat.g_00442	Syac.g_01377
OG0000616	Syat.g_02397	Syac.g_02478
OG0000617	Syat.g_00665	Syac.g_01280
OG0000618	Syat.g_00666	Syac.g_01279
OG0000619	Syat.g_00667	Syac.g_01278
OG0000620	Syat.g_02591	Syac.g_01270
OG0000621	Syat.g_02590	Syac.g_01269
OG0000622	Syat.g_02572	Syac.g_01268
OG0000623	Syat.g_00672	Syac.g_01267
OG0000624	Syat.g_00673	Syac.g_01265
OG0000625	Syat.g_00674	Syac.g_01264
OG0000626	Syat.g_00675	Syac.g_01263
OG0000627	Syat.g_00641	Syac.g_01126
OG0000628	Syat.g_00640	Syac.g_01127
OG0000629	Syat.g_00637	Syac.g_01130
OG0000630	Syat.g_00631	Syac.g_01134
OG0000631	Syat.g_00624	Syac.g_01139
OG0000632	Syat.g_00623	Syac.g_01140
OG0000633	Syat.g_00622	Syac.g_01141
OG0000634	Syat.g_00475	Syac.g_01345
OG0000635	Syat.g_00476	Syac.g_01344
OG0000636	Syat.g_00478	Syac.g_01342
OG0000637	Syat.g_00480	Syac.g_01340
OG0000638	Syat.g_00481	Syac.g_01339
OG0000639	Syat.g_00482	Syac.g_01338
OG0000640	Syat.g_00483	Syac.g_01337
OG0000641	Syat.g_00488	Syac.g_01333
OG0000642	Syat.g_00489	Syac.g_01332
OG0000643	Syat.g_00494	Syac.g_01330
OG0000644	Syat.g_00495	Syac.g_01329
OG0000645	Syat.g_00496	Syac.g_01327
OG0000646	Syat.g_00499	Syac.g_01324
OG0000647	Syat.g_00501	Syac.g_01322
OG0000648	Syat.g_00504	Syac.g_01319
OG0000649	Syat.g_00505	Syac.g_01318
OG0000650	Syat.g_00506	Syac.g_01317
OG0000651	Syat.g_00507	Syac.g_01316
OG0000652	Syat.g_00508	Syac.g_01315
OG0000653	Syat.g_00510	Syac.g_01313
OG0000654	Syat.g_00514	Syac.g_01312
OG0000655	Syat.g_00515	Syac.g_01311
OG0000656	Syat.g_00518	Syac.g_01308
OG0000657	Syat.g_00720	Syac.g_00846
OG0000658	Syat.g_00723	Syac.g_00842
OG0000659	Syat.g_00724	Syac.g_00841
OG0000660	Syat.g_00740	Syac.g_00837
OG0000662	Syat.g_00746	Syac.g_00833
OG0000663	Syat.g_00749	Syac.g_00830
OG0000664	Syat.g_00752	Syac.g_00829
OG0000665	Syat.g_03302	Syac.g_01018
OG0000666	Syat.g_01415	Syac.g_01088
OG0000667	Syat.g_00958, Syat.g_03278	Syac.g_02165
OG0000668	Syat.g_00710	Syac.g_01239
OG0000669	Syat.g_00416	Syac.g_01404
OG0000670	Syat.g_00419	Syac.g_00580
OG0000671	Syat.g_00421	Syac.g_01400
OG0000672	Syat.g_00424	Syac.g_01396
OG0000673	Syat.g_00430	Syac.g_01393
OG0000674	Syat.g_00432	Syac.g_01391
OG0000675	Syat.g_00433	Syac.g_01390
OG0000676	Syat.g_00436	Syac.g_01388
OG0000677	Syat.g_00437	Syac.g_01387
OG0000678	Syat.g_00439	Syac.g_01384
OG0000679	Syat.g_00448	Syac.g_01375
OG0000680	Syat.g_00449	Syac.g_01374
OG0000681	Syat.g_00452	Syac.g_01371
OG0000682	Syat.g_00453	Syac.g_01370
OG0000683	Syat.g_00454	Syac.g_01369
OG0000684	Syat.g_00457	Syac.g_01365
OG0000685	Syat.g_02571	Syac.g_01363
OG0000686	Syat.g_00459	Syac.g_01362
OG0000687	Syat.g_00460	Syac.g_01361
OG0000688	Syat.g_00463	Syac.g_01356
OG0000689	Syat.g_00465	Syac.g_01354
OG0000690	Syat.g_00466	Syac.g_01353
OG0000691	Syat.g_00467	Syac.g_01352
OG0000692	Syat.g_00469	Syac.g_01351
OG0000693	Syat.g_00471	Syac.g_01349
OG0000694	Syat.g_00472	Syac.g_01348
OG0000695	Syat.g_00619	Syac.g_01143
OG0000696	Syat.g_00618	Syac.g_01144
OG0000697	Syat.g_00616	Syac.g_01146
OG0000698	Syat.g_00613	Syac.g_01149
OG0000699	Syat.g_00611	Syac.g_01151
OG0000700	Syat.g_00610	Syac.g_01152
OG0000701	Syat.g_00609	Syac.g_01153
OG0000702	Syat.g_00606	Syac.g_01161
OG0000703	Syat.g_00601	Syac.g_01162
OG0000704	Syat.g_00599	Syac.g_01165
OG0000705	Syat.g_00592	Syac.g_01174
OG0000706	Syat.g_00591	Syac.g_01175
OG0000707	Syat.g_00590	Syac.g_01176
OG0000708	Syat.g_00587	Syac.g_01179
OG0000709	Syat.g_00573	Syac.g_01187
OG0000710	Syat.g_00567	Syac.g_01191
OG0000711	Syat.g_00539	Syac.g_01220
OG0000712	Syat.g_00537	Syac.g_01221
OG0000713	Syat.g_00536	Syac.g_01222
OG0000714	Syat.g_00532	Syac.g_01224
OG0000715	Syat.g_00530	Syac.g_01226
OG0000716	Syat.g_00527	Syac.g_01230
OG0000717	Syat.g_00526	Syac.g_01231
OG0000718	Syat.g_00522	Syac.g_01235
OG0000719	Syat.g_00712	Syac.g_01237
OG0000720	Syat.g_00699	Syac.g_01250
OG0000721	Syat.g_00697	Syac.g_01252
OG0000722	Syat.g_00696	Syac.g_01253
OG0000723	Syat.g_00686	Syac.g_01261
OG0000724	Syat.g_00782	Syac.g_00879
OG0000725	Syat.g_00810	Syac.g_00887
OG0000726	Syat.g_00811	Syac.g_00888
OG0000727	Syat.g_00812	Syac.g_00889
OG0000728	Syat.g_00814	Syac.g_00891
OG0000729	Syat.g_02224	Syac.g_00144
OG0000730	Syat.g_01617	Syac.g_02024
OG0000731	Syat.g_01605	Syac.g_02011
OG0000732	Syat.g_02290	Syac.g_00051
OG0000733	Syat.g_03285	Syac.g_02386
OG0000734	Syat.g_01579	Syac.g_00388
OG0000735	Syat.g_03235	Syac.g_00750
OG0000736	Syat.g_03236	Syac.g_00751
OG0000737	Syat.g_03237	Syac.g_00752
OG0000738	Syat.g_03251	Syac.g_00757
OG0000739	Syat.g_03252	Syac.g_00762
OG0000740	Syat.g_03253	Syac.g_00763
OG0000741	Syat.g_03256	Syac.g_00766
OG0000742	Syat.g_03259	Syac.g_00768
OG0000743	Syat.g_03262	Syac.g_00770
OG0000744	Syat.g_03263	Syac.g_00771
OG0000745	Syat.g_03266	Syac.g_00773
OG0000746	Syat.g_00314	Syac.g_00776
OG0000747	Syat.g_00313	Syac.g_00777
OG0000748	Syat.g_00305	Syac.g_00787
OG0000749	Syat.g_00303	Syac.g_00789
OG0000750	Syat.g_00302	Syac.g_00790
OG0000751	Syat.g_00296	Syac.g_00797
OG0000752	Syat.g_00294	Syac.g_00799
OG0000753	Syat.g_00291	Syac.g_00802
OG0000754	Syat.g_00250	Syac.g_01471
OG0000755	Syat.g_00217	Syac.g_01479
OG0000756	Syat.g_00216	Syac.g_01480
OG0000757	Syat.g_00205	Syac.g_01492
OG0000758	Syat.g_00204	Syac.g_01493
OG0000759	Syat.g_00203	Syac.g_01494
OG0000760	Syat.g_00202	Syac.g_01495
OG0000761	Syat.g_00201	Syac.g_01496
OG0000762	Syat.g_00199	Syac.g_01498
OG0000763	Syat.g_00924	Syac.g_01500
OG0000764	Syat.g_00923	Syac.g_01501
OG0000765	Syat.g_00897	Syac.g_01515
OG0000766	Syat.g_00896	Syac.g_01516
OG0000767	Syat.g_00894	Syac.g_01518
OG0000768	Syat.g_00893	Syac.g_01519
OG0000769	Syat.g_00891	Syac.g_01521
OG0000770	Syat.g_00886	Syac.g_01524
OG0000771	Syat.g_00788	Syac.g_00873
OG0000772	Syat.g_01768	Syac.g_01569
OG0000773	Syat.g_01114	Syac.g_00741
OG0000774	Syat.g_01146	Syac.g_00737
OG0000775	Syat.g_01148	Syac.g_00735
OG0000776	Syat.g_01149	Syac.g_00734
OG0000777	Syat.g_01150	Syac.g_00733
OG0000778	Syat.g_01151	Syac.g_00732
OG0000779	Syat.g_01154	Syac.g_00727
OG0000780	Syat.g_01157	Syac.g_00723
OG0000781	Syat.g_01161	Syac.g_00719
OG0000782	Syat.g_01162	Syac.g_00718
OG0000783	Syat.g_01163	Syac.g_00717
OG0000784	Syat.g_01164	Syac.g_00716
OG0000785	Syat.g_01166	Syac.g_00714
OG0000786	Syat.g_01170	Syac.g_01730
OG0000787	Syat.g_01171	Syac.g_01731
OG0000788	Syat.g_00087	Syac.g_00992
OG0000789	Syat.g_00845	Syac.g_01111
OG0000790	Syat.g_01300	Syac.g_01921
OG0000791	Syat.g_01302	Syac.g_01922
OG0000792	Syat.g_01303	Syac.g_01923
OG0000793	Syat.g_01412	Syac.g_01928
OG0000794	Syat.g_01414	Syac.g_01929
OG0000795	Syat.g_01416	Syac.g_01930
OG0000796	Syat.g_01422	Syac.g_01934
OG0000797	Syat.g_01423	Syac.g_01935
OG0000798	Syat.g_02057	Syac.g_02250
OG0000799	Syat.g_01256	Syac.g_01602
OG0000800	Syat.g_01255	Syac.g_01603
OG0000801	Syat.g_01253	Syac.g_01604
OG0000802	Syat.g_01245	Syac.g_01608
OG0000803	Syat.g_01241	Syac.g_01613
OG0000804	Syat.g_01238	Syac.g_01616
OG0000805	Syat.g_01236	Syac.g_01620
OG0000806	Syat.g_01234	Syac.g_01622
OG0000807	Syat.g_01233	Syac.g_01624
OG0000808	Syat.g_01232	Syac.g_01625
OG0000809	Syat.g_01229	Syac.g_01628
OG0000810	Syat.g_01228	Syac.g_01629
OG0000811	Syat.g_01186	Syac.g_01637
OG0000812	Syat.g_01182	Syac.g_01639
OG0000813	Syat.g_01181	Syac.g_01640
OG0000814	Syat.g_01179	Syac.g_01642
OG0000815	Syat.g_01177	Syac.g_01643
OG0000816	Syat.g_01175	Syac.g_01645
OG0000817	Syat.g_01279	Syac.g_01646
OG0000818	Syat.g_01325	Syac.g_01652
OG0000819	Syat.g_01326	Syac.g_01653
OG0000820	Syat.g_01327	Syac.g_01654
OG0000821	Syat.g_01333	Syac.g_01659
OG0000822	Syat.g_01335	Syac.g_01661
OG0000823	Syat.g_01336	Syac.g_01662
OG0000824	Syat.g_01342	Syac.g_01666
OG0000825	Syat.g_01343	Syac.g_01667
OG0000826	Syat.g_01344	Syac.g_01668
OG0000827	Syat.g_01345	Syac.g_01669
OG0000828	Syat.g_01348	Syac.g_01672
OG0000829	Syat.g_01349	Syac.g_01673
OG0000830	Syat.g_01350	Syac.g_01674
OG0000831	Syat.g_01353	Syac.g_01676
OG0000832	Syat.g_02982	Syac.g_00623
OG0000833	Syat.g_03072	Syac.g_00613
OG0000834	Syat.g_03073	Syac.g_00610
OG0000835	Syat.g_03075	Syac.g_00609
OG0000836	Syat.g_03078	Syac.g_00605
OG0000837	Syat.g_03079	Syac.g_00604
OG0000838	Syat.g_03083	Syac.g_00600
OG0000839	Syat.g_03084	Syac.g_00599
OG0000840	Syat.g_03085	Syac.g_00598
OG0000841	Syat.g_03086	Syac.g_00597
OG0000842	Syat.g_03087	Syac.g_00596
OG0000843	Syat.g_03088	Syac.g_00595
OG0000844	Syat.g_03090	Syac.g_00593
OG0000845	Syat.g_03091	Syac.g_00592
OG0000846	Syat.g_03092	Syac.g_00591
OG0000847	Syat.g_03093	Syac.g_00590
OG0000848	Syat.g_03095	Syac.g_00588
OG0000849	Syat.g_03096	Syac.g_00587
OG0000850	Syat.g_03098	Syac.g_00585
OG0000851	Syat.g_03101	Syac.g_00573
OG0000852	Syat.g_03102	Syac.g_00572
OG0000853	Syat.g_03106	Syac.g_00568
OG0000854	Syat.g_03108	Syac.g_00566
OG0000855	Syat.g_03109	Syac.g_00565
OG0000856	Syat.g_03305	Syac.g_00964
OG0000857	Syat.g_00500	Syac.g_01323
OG0000858	Syat.g_03114	Syac.g_00559
OG0000859	Syat.g_03115	Syac.g_00558
OG0000860	Syat.g_03126	Syac.g_00542
OG0000861	Syat.g_03127	Syac.g_00541
OG0000862	Syat.g_03136	Syac.g_00540
OG0000863	Syat.g_03138	Syac.g_00538
OG0000864	Syat.g_03139	Syac.g_00537
OG0000865	Syat.g_03140	Syac.g_00533
OG0000866	Syat.g_03141	Syac.g_00532
OG0000867	Syat.g_03142	Syac.g_00531
OG0000868	Syat.g_03067	Syac.g_00529
OG0000869	Syat.g_03054	Syac.g_00524
OG0000870	Syat.g_03049	Syac.g_00519
OG0000871	Syat.g_03048	Syac.g_00518
OG0000872	Syat.g_03042	Syac.g_00510
OG0000873	Syat.g_03039	Syac.g_00507
OG0000874	Syat.g_03037	Syac.g_00512
OG0000875	Syat.g_03035	Syac.g_00505
OG0000876	Syat.g_00745	Syac.g_00675
OG0000877	Syat.g_03024	Syac.g_00671
OG0000878	Syat.g_03023	Syac.g_00670
OG0000879	Syat.g_03022	Syac.g_00669
OG0000880	Syat.g_03021	Syac.g_00668
OG0000881	Syat.g_03016	Syac.g_00664
OG0000882	Syat.g_03011	Syac.g_00659
OG0000883	Syat.g_03007	Syac.g_00656
OG0000884	Syat.g_03005	Syac.g_00654
OG0000885	Syat.g_03004	Syac.g_00653
OG0000886	Syat.g_03003	Syac.g_00652
OG0000887	Syat.g_03002	Syac.g_00651
OG0000888	Syat.g_03000	Syac.g_00649
OG0000889	Syat.g_02997	Syac.g_00647
OG0000890	Syat.g_02994	Syac.g_00642
OG0000891	Syat.g_02993	Syac.g_00641
OG0000892	Syat.g_02992	Syac.g_00638
OG0000893	Syat.g_01864	Syac.g_02193
OG0000894	Syat.g_01860	Syac.g_02189
OG0000895	Syat.g_01856	Syac.g_02185
OG0000896	Syat.g_01855	Syac.g_02184
OG0000897	Syat.g_01853	Syac.g_02182
OG0000898	Syat.g_01852	Syac.g_02181
OG0000899	Syat.g_01851	Syac.g_02180
OG0000900	Syat.g_01850	Syac.g_02179
OG0000901	Syat.g_01845	Syac.g_02174
OG0000902	Syat.g_01843	Syac.g_02172
OG0000903	Syat.g_01830	Syac.g_02140
OG0000904	Syat.g_01834	Syac.g_02145
OG0000905	Syat.g_01839	Syac.g_02148
OG0000906	Syat.g_01841	Syac.g_02150
OG0000907	Syat.g_01828	Syac.g_02138
OG0000908	Syat.g_01825	Syac.g_02135
OG0000909	Syat.g_01824	Syac.g_02134
OG0000910	Syat.g_01823	Syac.g_02133
OG0000911	Syat.g_01821	Syac.g_02131
OG0000912	Syat.g_01820	Syac.g_02130
OG0000913	Syat.g_01819	Syac.g_02129
OG0000914	Syat.g_01818	Syac.g_02128
OG0000915	Syat.g_01816	Syac.g_02127
OG0000916	Syat.g_01815	Syac.g_02126
OG0000917	Syat.g_01814	Syac.g_02125
OG0000918	Syat.g_01813	Syac.g_02124
OG0000919	Syat.g_01812	Syac.g_02123
OG0000920	Syat.g_01811	Syac.g_02122
OG0000921	Syat.g_01810	Syac.g_02121
OG0000922	Syat.g_01809	Syac.g_02120
OG0000923	Syat.g_01805	Syac.g_02116
OG0000924	Syat.g_01804	Syac.g_02115
OG0000925	Syat.g_01803	Syac.g_02114
OG0000926	Syat.g_01802	Syac.g_02113
OG0000927	Syat.g_01800	Syac.g_02111
OG0000928	Syat.g_01799	Syac.g_02110
OG0000929	Syat.g_01798	Syac.g_02109
OG0000930	Syat.g_01797	Syac.g_02108
OG0000931	Syat.g_01796	Syac.g_02107
OG0000932	Syat.g_01794	Syac.g_02106
OG0000933	Syat.g_01788	Syac.g_02101
OG0000934	Syat.g_01786	Syac.g_02099
OG0000935	Syat.g_01665	Syac.g_02098
OG0000936	Syat.g_01664	Syac.g_02097
OG0000937	Syat.g_01663	Syac.g_02096
OG0000938	Syat.g_01659	Syac.g_02092
OG0000939	Syat.g_01658	Syac.g_02091
OG0000940	Syat.g_01651	Syac.g_02084
OG0000941	Syat.g_01649	Syac.g_02082
OG0000942	Syat.g_01647	Syac.g_02080
OG0000943	Syat.g_01646	Syac.g_02079
OG0000944	Syat.g_01644	Syac.g_02077
OG0000945	Syat.g_01643	Syac.g_02075
OG0000946	Syat.g_01633	Syac.g_02071
OG0000947	Syat.g_01630	Syac.g_02068
OG0000948	Syat.g_01629	Syac.g_02067
OG0000949	Syat.g_02142	Syac.g_00205
OG0000950	Syat.g_02152	Syac.g_00193
OG0000951	Syat.g_02157	Syac.g_00188
OG0000952	Syat.g_02162	Syac.g_00183
OG0000953	Syat.g_02166	Syac.g_00177
OG0000954	Syat.g_02187	Syac.g_00172
OG0000955	Syat.g_02188	Syac.g_00171
OG0000956	Syat.g_02191	Syac.g_00169
OG0000957	Syat.g_02204	Syac.g_00158
OG0000958	Syat.g_02205	Syac.g_00157
OG0000959	Syat.g_02212	Syac.g_00153
OG0000960	Syat.g_02213	Syac.g_00152
OG0000961	Syat.g_02873	Syac.g_00147
OG0000962	Syat.g_02223	Syac.g_00145
OG0000963	Syat.g_02226	Syac.g_00140
OG0000964	Syat.g_02227	Syac.g_00139
OG0000965	Syat.g_02228	Syac.g_00138
OG0000966	Syat.g_02259	Syac.g_00107
OG0000967	Syat.g_02263	Syac.g_00075
OG0000968	Syat.g_02269	Syac.g_00080
OG0000969	Syat.g_02271	Syac.g_00078
OG0000970	Syat.g_02272	Syac.g_00077
OG0000971	Syat.g_02274	Syac.g_00067
OG0000972	Syat.g_02275	Syac.g_00066
OG0000973	Syat.g_02276	Syac.g_00065
OG0000974	Syat.g_02277	Syac.g_00064
OG0000975	Syat.g_02278	Syac.g_00063
OG0000976	Syat.g_02279	Syac.g_00062
OG0000977	Syat.g_02281	Syac.g_00059
OG0000978	Syat.g_02283	Syac.g_00058
OG0000979	Syat.g_02286	Syac.g_00055
OG0000980	Syat.g_02289	Syac.g_00052
OG0000981	Syat.g_02292	Syac.g_00049
OG0000982	Syat.g_02691	Syac.g_02354
OG0000983	Syat.g_02690	Syac.g_02355
OG0000984	Syat.g_02689	Syac.g_02356
OG0000985	Syat.g_02685	Syac.g_02359
OG0000986	Syat.g_02680	Syac.g_02363
OG0000987	Syat.g_02678	Syac.g_02365
OG0000988	Syat.g_02672	Syac.g_02370
OG0000989	Syat.g_02657	Syac.g_02379
OG0000990	Syat.g_02500	Syac.g_02397
OG0000991	Syat.g_02503	Syac.g_02400
OG0000992	Syat.g_02507	Syac.g_02402
OG0000993	Syat.g_02508	Syac.g_02403
OG0000994	Syat.g_02512	Syac.g_02405
OG0000995	Syat.g_02517	Syac.g_02410
OG0000996	Syat.g_02446	Syac.g_02454
OG0000997	Syat.g_02417	Syac.g_02464
OG0000998	Syat.g_02415	Syac.g_02466
OG0000999	Syat.g_02414	Syac.g_02467
OG0001001	Syat.g_02400	Syac.g_02475
OG0001002	Syat.g_02394	Syac.g_02481
OG0001003	Syat.g_02392	Syac.g_02483
OG0001004	Syat.g_02391	Syac.g_02484
OG0001005	Syat.g_02390	Syac.g_02485
OG0001006	Syat.g_02378	Syac.g_02492
OG0001007	Syat.g_02376	Syac.g_02494
OG0001008	Syat.g_02971	Syac.g_00693
OG0001009	Syat.g_02311	Syac.g_00030
OG0001010	Syat.g_02310	Syac.g_00031
OG0001011	Syat.g_02308	Syac.g_00032
OG0001012	Syat.g_01004	Syac.g_02351
OG0001013	Syat.g_02716	Syac.g_02337
OG0001014	Syat.g_02721	Syac.g_02333
OG0001015	Syat.g_02722	Syac.g_02332
OG0001016	Syat.g_01474	Syac.g_00446
OG0001017	Syat.g_01480	Syac.g_00440
OG0001018	Syat.g_01482	Syac.g_00438
OG0001019	Syat.g_01532	Syac.g_00422
OG0001020	Syat.g_01539	Syac.g_00417
OG0001021	Syat.g_01552	Syac.g_00413
OG0001022	Syat.g_01555	Syac.g_00410
OG0001023	Syat.g_01556	Syac.g_00409
OG0001024	Syat.g_01560	Syac.g_00405
OG0001025	Syat.g_01566	Syac.g_00399
OG0001026	Syat.g_01582	Syac.g_00386
OG0001027	Syat.g_02947	Syac.g_00380
OG0001028	Syat.g_02944	Syac.g_00378
OG0001029	Syat.g_02942	Syac.g_00376
OG0001030	Syat.g_02922	Syac.g_00356
OG0001031	Syat.g_02836	Syac.g_02266
OG0001032	Syat.g_02834	Syac.g_02268
OG0001033	Syat.g_02784	Syac.g_02298
OG0001034	Syat.g_01448	Syac.g_01968
OG0001036	Syat.g_01939	Syac.g_02221
OG0001037	Syat.g_01941	Syac.g_02223
OG0001038	Syat.g_02058	Syac.g_02251
OG0001039	Syat.g_02061	Syac.g_02254
OG0001040	Syat.g_02064	Syac.g_00292
OG0001041	Syat.g_02070	Syac.g_00287
OG0001042	Syat.g_02100	Syac.g_00258
OG0001043	Syat.g_02103	Syac.g_00254
OG0001044	Syat.g_01615	Syac.g_02021
OG0001045	Syat.g_01602	Syac.g_02008
OG0001046	Syat.g_00552	Syac.g_01207
OG0001047	Syat.g_02973	Syac.g_00695
OG0001048	Syat.g_02974	Syac.g_00696
OG0001049	Syat.g_01290	Syac.g_00703
OG0001050	Syat.g_01289	Syac.g_00704
OG0001051	Syat.g_01288	Syac.g_00705
OG0001052	Syat.g_01375	Syac.g_01704
OG0001053	Syat.g_03173	Syac.g_01901
OG0001054	Syat.g_03192	Syac.g_01884
OG0001055	Syat.g_03224	Syac.g_01863
OG0001056	Syat.g_03275	Syac.g_01831
OG0001057	Syat.g_00102	Syac.g_01825
OG0001058	Syat.g_00079	Syac.g_01810
OG0001059	Syat.g_00075	Syac.g_01806
OG0001061	Syat.g_00051	Syac.g_01779
OG0001062	Syat.g_00048	Syac.g_01777
OG0001063	Syat.g_00042	Syac.g_01773
OG0001064	Syat.g_00041	Syac.g_01772
OG0001065	Syat.g_00040	Syac.g_01771
OG0001066	Syat.g_00039	Syac.g_01770
OG0001067	Syat.g_00038	Syac.g_01769
OG0001068	Syat.g_00037	Syac.g_01768
OG0001069	Syat.g_00036	Syac.g_01767
OG0001070	Syat.g_00032	Syac.g_01764
OG0001071	Syat.g_00031	Syac.g_01763
OG0001072	Syat.g_00028	Syac.g_01758
OG0001074	Syat.g_01015	Syac.g_00945
OG0001075	Syat.g_01037	Syac.g_00946
OG0001076	Syat.g_03315	Syac.g_00956
OG0001077	Syat.g_03290	Syac.g_00967
OG0001078	Syat.g_00118	Syac.g_00980
OG0001079	Syat.g_00378	Syac.g_00993
OG0001080	Syat.g_00368	Syac.g_01092
OG0001081	Syat.g_00366	Syac.g_01432
OG0001082	Syat.g_00365	Syac.g_01431
OG0001083	Syat.g_00390	Syac.g_01424
OG0001084	Syat.g_00391	Syac.g_01423
OG0001085	Syat.g_00408	Syac.g_01412
OG0001086	Syat.g_00410	Syac.g_01410
OG0001087	Syat.g_03277	Syac.g_00923
OG0001088	Syat.g_02496	Syac.g_00920
OG0001089	Syat.g_00818	Syac.g_00896
OG0001090	Syat.g_00659	Syac.g_01286
OG0001091	Syat.g_00661	Syac.g_01284
OG0001092	Syat.g_00663	Syac.g_01282
OG0001093	Syat.g_00669	Syac.g_01276
OG0001094	Syat.g_00473	Syac.g_01347
OG0001095	Syat.g_00497	Syac.g_01326
OG0001096	Syat.g_00516	Syac.g_01310
OG0001097	Syat.g_00743	Syac.g_00834
OG0001098	Syat.g_01672	Syac.g_01096
OG0001099	Syat.g_02943	Syac.g_00377
OG0001100	Syat.g_00418	Syac.g_01402
OG0001101	Syat.g_00420	Syac.g_01401
OG0001102	Syat.g_00423	Syac.g_01398
OG0001103	Syat.g_00425	Syac.g_01395
OG0001104	Syat.g_00458	Syac.g_01364
OG0001105	Syat.g_00461	Syac.g_01360
OG0001106	Syat.g_00598	Syac.g_01166
OG0001107	Syat.g_00580	Syac.g_01180
OG0001108	Syat.g_00570	Syac.g_01188
OG0001109	Syat.g_00568	Syac.g_01190
OG0001110	Syat.g_00566	Syac.g_01192
OG0001111	Syat.g_00564	Syac.g_01194
OG0001112	Syat.g_00562	Syac.g_01196
OG0001113	Syat.g_00561	Syac.g_01197
OG0001114	Syat.g_00560	Syac.g_01198
OG0001115	Syat.g_00557	Syac.g_01202
OG0001116	Syat.g_00555	Syac.g_01204
OG0001117	Syat.g_00554	Syac.g_01205
OG0001118	Syat.g_00553	Syac.g_01206
OG0001119	Syat.g_00551	Syac.g_01208
OG0001120	Syat.g_00546	Syac.g_01213
OG0001122	Syat.g_00711	Syac.g_01238
OG0001123	Syat.g_00704	Syac.g_01245
OG0001124	Syat.g_00702	Syac.g_01247
OG0001125	Syat.g_00700	Syac.g_01249
OG0001126	Syat.g_00790	Syac.g_00870
OG0001127	Syat.g_00789	Syac.g_00871
OG0001128	Syat.g_00786	Syac.g_00875
OG0001129	Syat.g_00784	Syac.g_00877
OG0001130	Syat.g_00783	Syac.g_00878
OG0001131	Syat.g_01674	Syac.g_01382
OG0001132	Syat.g_00965	Syac.g_01062
OG0001133	Syat.g_03311	Syac.g_00958
OG0001136	Syat.g_03257	Syac.g_00767
OG0001137	Syat.g_00306	Syac.g_00786
OG0001138	Syat.g_00214	Syac.g_01486
OG0001139	Syat.g_00209	Syac.g_01488
OG0001140	Syat.g_00208	Syac.g_01489
OG0001141	Syat.g_00207	Syac.g_01490
OG0001142	Syat.g_00206	Syac.g_01491
OG0001143	Syat.g_00925	Syac.g_01499
OG0001144	Syat.g_00906	Syac.g_01508
OG0001145	Syat.g_01117	Syac.g_00740
OG0001146	Syat.g_01158	Syac.g_00722
OG0001147	Syat.g_01368	Syac.g_01689
OG0001148	Syat.g_01297	Syac.g_01918
OG0001149	Syat.g_01298	Syac.g_01919
OG0001150	Syat.g_01299	Syac.g_01920
OG0001151	Syat.g_01420	Syac.g_01932
OG0001152	Syat.g_01421	Syac.g_01933
OG0001153	Syat.g_01346	Syac.g_01670
OG0001154	Syat.g_01347	Syac.g_01671
OG0001155	Syat.g_02774	Syac.g_00621
OG0001156	Syat.g_02978	Syac.g_00618
OG0001157	Syat.g_02977	Syac.g_00617
OG0001158	Syat.g_02976	Syac.g_00616
OG0001159	Syat.g_02975	Syac.g_00615
OG0001160	Syat.g_03104	Syac.g_00570
OG0001161	Syat.g_02384	Syac.g_02385
OG0001162	Syat.g_01528	Syac.g_01307
OG0001163	Syat.g_03112	Syac.g_00562
OG0001164	Syat.g_03116	Syac.g_00556
OG0001165	Syat.g_03121	Syac.g_00551
OG0001166	Syat.g_03050	Syac.g_00520
OG0001167	Syat.g_03019	Syac.g_00667
OG0001168	Syat.g_03017	Syac.g_00665
OG0001169	Syat.g_03015	Syac.g_00663
OG0001170	Syat.g_03013	Syac.g_00661
OG0001171	Syat.g_03001	Syac.g_00650
OG0001172	Syat.g_01858	Syac.g_02187
OG0001173	Syat.g_01857	Syac.g_02186
OG0001174	Syat.g_01849	Syac.g_02178
OG0001175	Syat.g_01848	Syac.g_02177
OG0001176	Syat.g_01831	Syac.g_02141
OG0001178	Syat.g_03137	Syac.g_00539
OG0001180	Syat.g_01654	Syac.g_02087
OG0001181	Syat.g_01650	Syac.g_02083
OG0001182	Syat.g_01642	Syac.g_02074
OG0001183	Syat.g_01632	Syac.g_02070
OG0001184	Syat.g_02160	Syac.g_00186
OG0001185	Syat.g_02200	Syac.g_00162
OG0001186	Syat.g_02235	Syac.g_00082
OG0001187	Syat.g_02256	Syac.g_00085
OG0001188	Syat.g_02261	Syac.g_00076
OG0001189	Syat.g_02287	Syac.g_00054
OG0001190	Syat.g_02692	Syac.g_02353
OG0001191	Syat.g_02675	Syac.g_02368
OG0001192	Syat.g_02663	Syac.g_02374
OG0001193	Syat.g_02513	Syac.g_02406
OG0001194	Syat.g_02515	Syac.g_02408
OG0001195	Syat.g_02516	Syac.g_02409
OG0001196	Syat.g_02398	Syac.g_02477
OG0001197	Syat.g_02396	Syac.g_02479
OG0001199	Syat.g_01475	Syac.g_00445
