Orthogroup	Prar	Syag
OG0000583	Prar.g_01439	Syag.g_00354
OG0000584	Prar.g_01440	Syag.g_00355
OG0000585	Prar.g_01442	Syag.g_00357
OG0000586	Prar.g_01443	Syag.g_00358
OG0000587	Prar.g_01444	Syag.g_00360
OG0000588	Prar.g_01448	Syag.g_00371
OG0000589	Prar.g_01451	Syag.g_00375
OG0000590	Prar.g_01452	Syag.g_00376
OG0000591	Prar.g_01455	Syag.g_00383
OG0000592	Prar.g_01456	Syag.g_00384
OG0000593	Prar.g_01462	Syag.g_00406
OG0000594	Prar.g_01463	Syag.g_00407
OG0000595	Prar.g_01464	Syag.g_00408
OG0000596	Prar.g_01468	Syag.g_00413
OG0000597	Prar.g_01470	Syag.g_00416
OG0000598	Prar.g_01471	Syag.g_00417
OG0000599	Prar.g_01474	Syag.g_00424
OG0000600	Prar.g_01475	Syag.g_00425
OG0000601	Prar.g_01476	Syag.g_00426
OG0000602	Prar.g_01478	Syag.g_00431
OG0000603	Prar.g_01479	Syag.g_00432
OG0000604	Prar.g_01480	Syag.g_00434
OG0000605	Prar.g_01481	Syag.g_00522
OG0000606	Prar.g_01484	Syag.g_00550
OG0000607	Prar.g_01487	Syag.g_00553
OG0000608	Prar.g_01488	Syag.g_00554
OG0000609	Prar.g_01489	Syag.g_00556
OG0000610	Prar.g_01494	Syag.g_00580
OG0000611	Prar.g_01497	Syag.g_00583
OG0000612	Prar.g_01498	Syag.g_00584
OG0000613	Prar.g_01503	Syag.g_02533
OG0000614	Prar.g_01522	Syag.g_01004
OG0000615	Prar.g_01530	Syag.g_00630
OG0000616	Prar.g_01534	Syag.g_02255
OG0000617	Prar.g_01605	Syag.g_00915
OG0000618	Prar.g_01606	Syag.g_00914
OG0000619	Prar.g_01607	Syag.g_00913
OG0000620	Prar.g_01610	Syag.g_00906
OG0000621	Prar.g_01611	Syag.g_00905
OG0000622	Prar.g_01612	Syag.g_00904
OG0000623	Prar.g_01613	Syag.g_00903
OG0000624	Prar.g_01614	Syag.g_00901
OG0000625	Prar.g_01615	Syag.g_00900
OG0000626	Prar.g_01616	Syag.g_00899
OG0000627	Prar.g_01617	Syag.g_00756
OG0000628	Prar.g_01618	Syag.g_00757
OG0000629	Prar.g_01619	Syag.g_00761
OG0000630	Prar.g_01622	Syag.g_00765
OG0000631	Prar.g_01675	Syag.g_00772
OG0000632	Prar.g_01676	Syag.g_00773
OG0000633	Prar.g_01677	Syag.g_00774
OG0000634	Prar.g_01680	Syag.g_00663
OG0000635	Prar.g_01681	Syag.g_00664
OG0000636	Prar.g_01683	Syag.g_00666
OG0000637	Prar.g_01685	Syag.g_00668
OG0000638	Prar.g_01686	Syag.g_00669
OG0000639	Prar.g_01687	Syag.g_00670
OG0000640	Prar.g_01688	Syag.g_00671
OG0000641	Prar.g_01692	Syag.g_00675
OG0000642	Prar.g_01693	Syag.g_00676
OG0000643	Prar.g_01694	Syag.g_00677
OG0000644	Prar.g_01695	Syag.g_00678
OG0000645	Prar.g_01696	Syag.g_00680
OG0000646	Prar.g_01698	Syag.g_00683
OG0000647	Prar.g_01699	Syag.g_00685
OG0000648	Prar.g_01701	Syag.g_00694
OG0000649	Prar.g_01702	Syag.g_00695
OG0000650	Prar.g_01703	Syag.g_00696
OG0000651	Prar.g_01704	Syag.g_00697
OG0000652	Prar.g_01705	Syag.g_00698
OG0000653	Prar.g_01707	Syag.g_00700
OG0000654	Prar.g_01708	Syag.g_00701
OG0000655	Prar.g_01709	Syag.g_00702
OG0000656	Prar.g_01712	Syag.g_00705
OG0000657	Prar.g_01719	Syag.g_00719
OG0000658	Prar.g_01720	Syag.g_00721
OG0000659	Prar.g_01721	Syag.g_00722
OG0000660	Prar.g_01725	Syag.g_00726
OG0000661	Prar.g_01727	Syag.g_00728
OG0000662	Prar.g_01729	Syag.g_00730
OG0000663	Prar.g_01731	Syag.g_00733
OG0000664	Prar.g_01732	Syag.g_00734
OG0000665	Prar.g_01736	Syag.g_00456
OG0000666	Prar.g_01737	Syag.g_00445
OG0000667	Prar.g_01742	Syag.g_00574
OG0000668	Prar.g_01759	Syag.g_00868
OG0000669	Prar.g_01767	Syag.g_00600
OG0000670	Prar.g_01769	Syag.g_00399
OG0000671	Prar.g_01771	Syag.g_00604
OG0000672	Prar.g_01774	Syag.g_00607
OG0000673	Prar.g_01777	Syag.g_00610
OG0000674	Prar.g_01779	Syag.g_00612
OG0000675	Prar.g_01780	Syag.g_00613
OG0000676	Prar.g_01782	Syag.g_00615
OG0000677	Prar.g_01783	Syag.g_00616
OG0000678	Prar.g_01785	Syag.g_00622
OG0000679	Prar.g_01789	Syag.g_00633
OG0000680	Prar.g_01790	Syag.g_00634
OG0000681	Prar.g_01792	Syag.g_00637
OG0000682	Prar.g_01793	Syag.g_00638
OG0000683	Prar.g_01794	Syag.g_00639
OG0000684	Prar.g_01795	Syag.g_00641
OG0000685	Prar.g_01797	Syag.g_00643
OG0000686	Prar.g_01798	Syag.g_00644
OG0000687	Prar.g_01799	Syag.g_00645
OG0000688	Prar.g_01802	Syag.g_00651
OG0000689	Prar.g_01803	Syag.g_00653
OG0000690	Prar.g_01804	Syag.g_00654
OG0000691	Prar.g_01805	Syag.g_00655
OG0000692	Prar.g_01807	Syag.g_00656
OG0000693	Prar.g_01808	Syag.g_00658
OG0000694	Prar.g_01809	Syag.g_00659
OG0000695	Prar.g_01811	Syag.g_00776
OG0000696	Prar.g_01812	Syag.g_00777
OG0000697	Prar.g_01813	Syag.g_00778
OG0000698	Prar.g_01816	Syag.g_00781
OG0000699	Prar.g_01817	Syag.g_00782
OG0000700	Prar.g_01818	Syag.g_00783
OG0000701	Prar.g_01819	Syag.g_00784
OG0000702	Prar.g_01821	Syag.g_00792
OG0000703	Prar.g_01822	Syag.g_00793
OG0000704	Prar.g_01823	Syag.g_00795
OG0000705	Prar.g_01827	Syag.g_00802
OG0000706	Prar.g_01828	Syag.g_00803
OG0000707	Prar.g_01829	Syag.g_00804
OG0000708	Prar.g_01830	Syag.g_00807
OG0000709	Prar.g_01834	Syag.g_00816
OG0000710	Prar.g_01837	Syag.g_00820
OG0000711	Prar.g_01853	Syag.g_00848
OG0000712	Prar.g_01855	Syag.g_00850
OG0000713	Prar.g_01856	Syag.g_00851
OG0000714	Prar.g_01857	Syag.g_00853
OG0000715	Prar.g_01859	Syag.g_00855
OG0000716	Prar.g_01861	Syag.g_00859
OG0000717	Prar.g_01862	Syag.g_00860
OG0000718	Prar.g_01873	Syag.g_00864
OG0000719	Prar.g_01875	Syag.g_00866
OG0000720	Prar.g_01884	Syag.g_00880
OG0000721	Prar.g_01886	Syag.g_00882
OG0000722	Prar.g_01887	Syag.g_00883
OG0000723	Prar.g_01890	Syag.g_00897
OG0000724	Prar.g_01899	Syag.g_00967
OG0000725	Prar.g_01905	Syag.g_00978
OG0000726	Prar.g_01906	Syag.g_00979
OG0000727	Prar.g_01907	Syag.g_00980
OG0000728	Prar.g_01909	Syag.g_00982
OG0000729	Prar.g_01955	Syag.g_02376
OG0000730	Prar.g_01324	Syag.g_02840
OG0000731	Prar.g_01320	Syag.g_02853
OG0000732	Prar.g_01314	Syag.g_02331
OG0000733	Prar.g_01295	Syag.g_00145
OG0000734	Prar.g_01278	Syag.g_01892
OG0000735	Prar.g_01276	Syag.g_01159
OG0000736	Prar.g_01275	Syag.g_01158
OG0000737	Prar.g_01274	Syag.g_01157
OG0000738	Prar.g_01270	Syag.g_01152
OG0000739	Prar.g_01269	Syag.g_01149
OG0000740	Prar.g_01268	Syag.g_01148
OG0000741	Prar.g_01267	Syag.g_01145
OG0000742	Prar.g_01264	Syag.g_01142
OG0000743	Prar.g_01262	Syag.g_01140
OG0000744	Prar.g_01261	Syag.g_01139
OG0000745	Prar.g_01260	Syag.g_01137
OG0000746	Prar.g_01258	Syag.g_01135
OG0000747	Prar.g_01257	Syag.g_01134
OG0000748	Prar.g_01254	Syag.g_01122
OG0000749	Prar.g_01253	Syag.g_01121
OG0000750	Prar.g_01252	Syag.g_01120
OG0000751	Prar.g_01250	Syag.g_01114
OG0000752	Prar.g_01248	Syag.g_01112
OG0000753	Prar.g_01245	Syag.g_01109
OG0000754	Prar.g_01242	Syag.g_01103
OG0000755	Prar.g_01239	Syag.g_01092
OG0000756	Prar.g_01238	Syag.g_01091
OG0000757	Prar.g_01232	Syag.g_01084
OG0000758	Prar.g_01231	Syag.g_01083
OG0000759	Prar.g_01230	Syag.g_01082
OG0000760	Prar.g_01229	Syag.g_01081
OG0000761	Prar.g_01228	Syag.g_01080
OG0000762	Prar.g_01227	Syag.g_01078
OG0000763	Prar.g_01225	Syag.g_01076
OG0000764	Prar.g_01224	Syag.g_01075
OG0000765	Prar.g_01215	Syag.g_01056
OG0000766	Prar.g_01214	Syag.g_01055
OG0000767	Prar.g_01212	Syag.g_01053
OG0000768	Prar.g_01211	Syag.g_01052
OG0000769	Prar.g_01209	Syag.g_01047
OG0000770	Prar.g_01207	Syag.g_01043
OG0000771	Prar.g_00376	Syag.g_00959
OG0000772	Prar.g_00976	Syag.g_02043
OG0000773	Prar.g_00964	Syag.g_01168
OG0000774	Prar.g_00962	Syag.g_01182
OG0000775	Prar.g_00960	Syag.g_01185
OG0000776	Prar.g_00959	Syag.g_01186
OG0000777	Prar.g_00958	Syag.g_01187
OG0000778	Prar.g_00957	Syag.g_01188
OG0000779	Prar.g_00953	Syag.g_01194
OG0000780	Prar.g_00952	Syag.g_01217
OG0000781	Prar.g_00949	Syag.g_01221
OG0000782	Prar.g_00948	Syag.g_01222
OG0000783	Prar.g_00947	Syag.g_01223
OG0000784	Prar.g_00946	Syag.g_01224
OG0000785	Prar.g_00944	Syag.g_01226
OG0000786	Prar.g_00942	Syag.g_01235
OG0000787	Prar.g_00941	Syag.g_01236
OG0000788	Prar.g_00924	Syag.g_00427
OG0000789	Prar.g_00921	Syag.g_00453
OG0000790	Prar.g_00906	Syag.g_01542
OG0000791	Prar.g_00904	Syag.g_01544
OG0000792	Prar.g_00903	Syag.g_01545
OG0000793	Prar.g_00900	Syag.g_01550
OG0000794	Prar.g_00899	Syag.g_01551
OG0000795	Prar.g_00898	Syag.g_01552
OG0000796	Prar.g_00894	Syag.g_01556
OG0000797	Prar.g_00893	Syag.g_01557
OG0000798	Prar.g_00866	Syag.g_02601
OG0000799	Prar.g_00357	Syag.g_01278
OG0000800	Prar.g_00356	Syag.g_01280
OG0000801	Prar.g_00355	Syag.g_01285
OG0000802	Prar.g_00353	Syag.g_01293
OG0000803	Prar.g_00351	Syag.g_01321
OG0000804	Prar.g_00350	Syag.g_01438
OG0000805	Prar.g_00348	Syag.g_01433
OG0000806	Prar.g_00346	Syag.g_01429
OG0000807	Prar.g_00345	Syag.g_01428
OG0000808	Prar.g_00344	Syag.g_01427
OG0000809	Prar.g_00341	Syag.g_01423
OG0000810	Prar.g_00340	Syag.g_01422
OG0000811	Prar.g_00336	Syag.g_01413
OG0000812	Prar.g_00842	Syag.g_01411
OG0000813	Prar.g_00841	Syag.g_01410
OG0000814	Prar.g_00839	Syag.g_01408
OG0000815	Prar.g_00838	Syag.g_01407
OG0000816	Prar.g_00836	Syag.g_01405
OG0000817	Prar.g_00835	Syag.g_01404
OG0000818	Prar.g_00830	Syag.g_01400
OG0000819	Prar.g_00829	Syag.g_01399
OG0000820	Prar.g_00828	Syag.g_01398
OG0000821	Prar.g_00824	Syag.g_01388
OG0000822	Prar.g_00823	Syag.g_01386
OG0000823	Prar.g_00822	Syag.g_01385
OG0000824	Prar.g_00819	Syag.g_01379
OG0000825	Prar.g_00818	Syag.g_01378
OG0000826	Prar.g_00817	Syag.g_01377
OG0000827	Prar.g_00816	Syag.g_01376
OG0000828	Prar.g_00813	Syag.g_01373
OG0000829	Prar.g_00812	Syag.g_01372
OG0000830	Prar.g_00811	Syag.g_01371
OG0000831	Prar.g_00809	Syag.g_01367
OG0000832	Prar.g_00803	Syag.g_01614
OG0000833	Prar.g_00795	Syag.g_01628
OG0000834	Prar.g_00794	Syag.g_01632
OG0000835	Prar.g_00793	Syag.g_01633
OG0000836	Prar.g_00792	Syag.g_01637
OG0000837	Prar.g_00791	Syag.g_01638
OG0000838	Prar.g_00789	Syag.g_01642
OG0000839	Prar.g_00788	Syag.g_01643
OG0000840	Prar.g_00787	Syag.g_01644
OG0000841	Prar.g_00786	Syag.g_01645
OG0000842	Prar.g_00785	Syag.g_01646
OG0000843	Prar.g_00784	Syag.g_01647
OG0000844	Prar.g_00783	Syag.g_01649
OG0000845	Prar.g_00782	Syag.g_01650
OG0000846	Prar.g_00781	Syag.g_01651
OG0000847	Prar.g_00780	Syag.g_01652
OG0000848	Prar.g_00779	Syag.g_01654
OG0000849	Prar.g_00778	Syag.g_01655
OG0000850	Prar.g_00776	Syag.g_01657
OG0000851	Prar.g_00775	Syag.g_01663
OG0000852	Prar.g_00774	Syag.g_01664
OG0000853	Prar.g_00770	Syag.g_01668
OG0000854	Prar.g_00768	Syag.g_01670
OG0000855	Prar.g_00767	Syag.g_01671
OG0000856	Prar.g_00753	Syag.g_00386
OG0000857	Prar.g_00725	Syag.g_00684
OG0000858	Prar.g_01149	Syag.g_01677
OG0000859	Prar.g_01148	Syag.g_01678
OG0000860	Prar.g_01141	Syag.g_01689
OG0000861	Prar.g_01140	Syag.g_01690
OG0000862	Prar.g_01139	Syag.g_01693
OG0000863	Prar.g_01137	Syag.g_01695
OG0000864	Prar.g_01136	Syag.g_01696
OG0000865	Prar.g_01135	Syag.g_01697
OG0000866	Prar.g_01134	Syag.g_01698
OG0000867	Prar.g_01133	Syag.g_01699
OG0000868	Prar.g_01132	Syag.g_01707
OG0000869	Prar.g_01128	Syag.g_01711
OG0000870	Prar.g_01123	Syag.g_01716
OG0000871	Prar.g_01122	Syag.g_01717
OG0000872	Prar.g_01121	Syag.g_01723
OG0000873	Prar.g_01965	Syag.g_01726
OG0000874	Prar.g_01968	Syag.g_01729
OG0000875	Prar.g_01969	Syag.g_01731
OG0000876	Prar.g_01970	Syag.g_01732
OG0000877	Prar.g_01963	Syag.g_01734
OG0000878	Prar.g_01962	Syag.g_01735
OG0000879	Prar.g_01961	Syag.g_02356
OG0000880	Prar.g_01960	Syag.g_01736
OG0000881	Prar.g_00595, Prar.g_01956	Syag.g_01741
OG0000882	Prar.g_00600	Syag.g_01746
OG0000883	Prar.g_00601	Syag.g_01749
OG0000884	Prar.g_00603	Syag.g_01751
OG0000885	Prar.g_00604	Syag.g_01752
OG0000886	Prar.g_00605	Syag.g_01753
OG0000887	Prar.g_00606	Syag.g_01754
OG0000888	Prar.g_00608	Syag.g_01756
OG0000889	Prar.g_00610	Syag.g_01758
OG0000890	Prar.g_00611	Syag.g_01761
OG0000891	Prar.g_00612	Syag.g_01762
OG0000892	Prar.g_01119	Syag.g_01765
OG0000893	Prar.g_01114	Syag.g_02688
OG0000894	Prar.g_01112	Syag.g_02691
OG0000895	Prar.g_01109	Syag.g_02695
OG0000896	Prar.g_01108	Syag.g_02696
OG0000897	Prar.g_01106	Syag.g_02699
OG0000898	Prar.g_01105	Syag.g_02700
OG0000899	Prar.g_01104	Syag.g_02701
OG0000900	Prar.g_01103	Syag.g_02702
OG0000901	Prar.g_01100	Syag.g_02707
OG0000902	Prar.g_01098	Syag.g_02709
OG0000903	Prar.g_01095	Syag.g_02724
OG0000904	Prar.g_01093	Syag.g_02718
OG0000905	Prar.g_01088	Syag.g_02714
OG0000906	Prar.g_01087	Syag.g_02711
OG0000907	Prar.g_01069	Syag.g_02727
OG0000908	Prar.g_01066	Syag.g_02730
OG0000909	Prar.g_01065	Syag.g_02731
OG0000910	Prar.g_01064	Syag.g_02732
OG0000911	Prar.g_01062	Syag.g_02734
OG0000912	Prar.g_01061	Syag.g_02735
OG0000913	Prar.g_01060	Syag.g_02736
OG0000914	Prar.g_01059	Syag.g_02737
OG0000915	Prar.g_01058	Syag.g_02739
OG0000916	Prar.g_01057	Syag.g_02740
OG0000917	Prar.g_01056	Syag.g_02741
OG0000918	Prar.g_01055	Syag.g_02742
OG0000919	Prar.g_01054	Syag.g_02743
OG0000920	Prar.g_01053	Syag.g_02744
OG0000921	Prar.g_01052	Syag.g_02745
OG0000922	Prar.g_01051	Syag.g_02746
OG0000923	Prar.g_01047	Syag.g_02750
OG0000924	Prar.g_01046	Syag.g_02751
OG0000925	Prar.g_01045	Syag.g_02752
OG0000926	Prar.g_01044	Syag.g_02753
OG0000927	Prar.g_01042	Syag.g_02755
OG0000928	Prar.g_01041	Syag.g_02756
OG0000929	Prar.g_01040	Syag.g_02757
OG0000930	Prar.g_01039	Syag.g_02758
OG0000931	Prar.g_01038	Syag.g_02759
OG0000932	Prar.g_01037	Syag.g_02760
OG0000933	Prar.g_01033	Syag.g_02766
OG0000934	Prar.g_01031	Syag.g_02768
OG0000935	Prar.g_01030	Syag.g_02769
OG0000936	Prar.g_01029	Syag.g_02770
OG0000937	Prar.g_01028	Syag.g_02771
OG0000938	Prar.g_01026	Syag.g_02774
OG0000939	Prar.g_01025	Syag.g_02775
OG0000940	Prar.g_01019	Syag.g_02783
OG0000941	Prar.g_01017	Syag.g_02785
OG0000942	Prar.g_01015	Syag.g_02787
OG0000943	Prar.g_01014	Syag.g_02788
OG0000944	Prar.g_01013	Syag.g_02790
OG0000945	Prar.g_01012	Syag.g_02792
OG0000946	Prar.g_00617	Syag.g_02797
OG0000947	Prar.g_00619	Syag.g_02801
OG0000948	Prar.g_00620	Syag.g_02802
OG0000949	Prar.g_00623	Syag.g_02449
OG0000950	Prar.g_00628	Syag.g_02436
OG0000951	Prar.g_00632	Syag.g_02431
OG0000952	Prar.g_00636	Syag.g_02423
OG0000953	Prar.g_00639	Syag.g_02415
OG0000954	Prar.g_00643	Syag.g_02409
OG0000955	Prar.g_00644	Syag.g_02408
OG0000956	Prar.g_00646	Syag.g_02406
OG0000957	Prar.g_00651	Syag.g_02395
OG0000958	Prar.g_00652	Syag.g_02394
OG0000959	Prar.g_00656	Syag.g_02389
OG0000960	Prar.g_00657	Syag.g_02388
OG0000961	Prar.g_00659	Syag.g_02379
OG0000962	Prar.g_00661	Syag.g_02377
OG0000963	Prar.g_00664	Syag.g_02372
OG0000964	Prar.g_00665	Syag.g_02371
OG0000965	Prar.g_00666	Syag.g_02370
OG0000966	Prar.g_00673	Syag.g_02362
OG0000967	Prar.g_00677	Syag.g_02358
OG0000968	Prar.g_00679	Syag.g_02355
OG0000969	Prar.g_00680	Syag.g_02354
OG0000970	Prar.g_00681	Syag.g_02353
OG0000971	Prar.g_00682	Syag.g_02348
OG0000972	Prar.g_00683	Syag.g_02347
OG0000973	Prar.g_00684	Syag.g_02346
OG0000974	Prar.g_00685	Syag.g_02345
OG0000975	Prar.g_00686	Syag.g_02344
OG0000976	Prar.g_00687	Syag.g_02343
OG0000977	Prar.g_00688	Syag.g_02340
OG0000978	Prar.g_00689	Syag.g_02338
OG0000979	Prar.g_00692	Syag.g_02335
OG0000980	Prar.g_00694	Syag.g_02332
OG0000981	Prar.g_00696	Syag.g_02329
OG0000982	Prar.g_00698	Syag.g_02127
OG0000983	Prar.g_00699	Syag.g_02128
OG0000984	Prar.g_00700	Syag.g_02129
OG0000985	Prar.g_00703	Syag.g_02133
OG0000986	Prar.g_00705	Syag.g_02138
OG0000987	Prar.g_00706	Syag.g_02140
OG0000988	Prar.g_00709	Syag.g_02145
OG0000989	Prar.g_00073	Syag.g_02156
OG0000990	Prar.g_00070	Syag.g_02169
OG0000991	Prar.g_00069	Syag.g_02174
OG0000992	Prar.g_00067	Syag.g_02177
OG0000993	Prar.g_00066	Syag.g_02178
OG0000994	Prar.g_00065	Syag.g_02181
OG0000995	Prar.g_00061	Syag.g_02187
OG0000996	Prar.g_00060	Syag.g_02229
OG0000997	Prar.g_00059	Syag.g_02239
OG0000998	Prar.g_00057	Syag.g_02241
OG0000999	Prar.g_00056	Syag.g_02242
OG0001000	Prar.g_00053	Syag.g_02246
OG0001001	Prar.g_00051	Syag.g_02251
OG0001002	Prar.g_00047	Syag.g_02258
OG0001003	Prar.g_00046	Syag.g_02260
OG0001004	Prar.g_00045	Syag.g_02261
OG0001005	Prar.g_00044	Syag.g_02263
OG0001006	Prar.g_00040	Syag.g_02270
OG0001007	Prar.g_00038	Syag.g_02272
OG0001008	Prar.g_00485	Syag.g_00034
OG0001009	Prar.g_00011	Syag.g_02304
OG0001010	Prar.g_00010	Syag.g_02305
OG0001011	Prar.g_00009	Syag.g_02307
OG0001012	Prar.g_00577	Syag.g_02123
OG0001013	Prar.g_00571	Syag.g_02098
OG0001014	Prar.g_00568	Syag.g_02084
OG0001015	Prar.g_00567	Syag.g_02083
OG0001016	Prar.g_00255	Syag.g_01824
OG0001017	Prar.g_00251	Syag.g_01830
OG0001018	Prar.g_00248	Syag.g_01832
OG0001019	Prar.g_00239	Syag.g_01854
OG0001020	Prar.g_00238	Syag.g_01861
OG0001021	Prar.g_00237	Syag.g_01865
OG0001022	Prar.g_00234	Syag.g_01870
OG0001023	Prar.g_00233	Syag.g_01871
OG0001024	Prar.g_00230	Syag.g_01875
OG0001025	Prar.g_00224	Syag.g_01882
OG0001026	Prar.g_00217	Syag.g_01894
OG0001027	Prar.g_00216	Syag.g_01902
OG0001028	Prar.g_00214	Syag.g_01904
OG0001029	Prar.g_00213	Syag.g_01906
OG0001030	Prar.g_00198	Syag.g_01927
OG0001031	Prar.g_00141	Syag.g_02000
OG0001032	Prar.g_00140	Syag.g_02005
OG0001033	Prar.g_00119	Syag.g_02048
OG0001034	Prar.g_00091	Syag.g_01784
OG0001035	Prar.g_00333	Syag.g_02635
OG0001036	Prar.g_00328	Syag.g_02630
OG0001037	Prar.g_00327	Syag.g_02628
OG0001038	Prar.g_00309	Syag.g_02600
OG0001039	Prar.g_00306	Syag.g_02597
OG0001040	Prar.g_00304	Syag.g_02594
OG0001041	Prar.g_00300	Syag.g_02589
OG0001042	Prar.g_00283	Syag.g_02564
OG0001043	Prar.g_00282	Syag.g_02560
OG0001044	Prar.g_00393	Syag.g_02842
OG0001045	Prar.g_00402	Syag.g_02856
OG0001046	Prar.g_00440	Syag.g_00836
OG0001047	Prar.g_00487	Syag.g_00036
OG0001048	Prar.g_00488	Syag.g_00037
OG0001049	Prar.g_00490	Syag.g_00040
OG0001050	Prar.g_00491	Syag.g_00041
OG0001051	Prar.g_00492	Syag.g_00042
OG0001052	Prar.g_00521	Syag.g_01352
OG0001053	Prar.g_00533	Syag.g_01525
OG0001054	Prar.g_01329	Syag.g_01506
OG0001055	Prar.g_01347	Syag.g_01485
OG0001056	Prar.g_01366	Syag.g_01449
OG0001057	Prar.g_01371	Syag.g_01241
OG0001058	Prar.g_01379	Syag.g_00271
OG0001059	Prar.g_01383	Syag.g_00275
OG0001060	Prar.g_01390	Syag.g_00282
OG0001061	Prar.g_01403	Syag.g_00302
OG0001062	Prar.g_01405	Syag.g_00304
OG0001063	Prar.g_01407	Syag.g_00310
OG0001064	Prar.g_01408	Syag.g_00311
OG0001065	Prar.g_01409	Syag.g_00312
OG0001066	Prar.g_01410	Syag.g_00313
OG0001067	Prar.g_01411	Syag.g_00314
OG0001068	Prar.g_01412	Syag.g_00315
OG0001069	Prar.g_01413	Syag.g_00317
OG0001070	Prar.g_01416	Syag.g_00321
OG0001071	Prar.g_01417	Syag.g_00322
OG0001072	Prar.g_01419	Syag.g_00327
OG0001073	Prar.g_01434	Syag.g_00342
OG0001074	Prar.g_01445	Syag.g_00467
OG0001075	Prar.g_01446	Syag.g_00362
OG0001076	Prar.g_01454	Syag.g_00378
OG0001077	Prar.g_01458	Syag.g_00388
OG0001078	Prar.g_01466	Syag.g_00411
OG0001079	Prar.g_01477	Syag.g_00428
OG0001080	Prar.g_01483	Syag.g_00495
OG0001081	Prar.g_01485	Syag.g_00551
OG0001082	Prar.g_01486	Syag.g_00552
OG0001083	Prar.g_01491	Syag.g_00565
OG0001084	Prar.g_01492	Syag.g_00569
OG0001085	Prar.g_01500	Syag.g_00592
OG0001086	Prar.g_01501	Syag.g_00594
OG0001087	Prar.g_01518	Syag.g_01018
OG0001088	Prar.g_01519	Syag.g_01016
OG0001089	Prar.g_01527	Syag.g_00986
OG0001090	Prar.g_01600	Syag.g_00922
OG0001091	Prar.g_01602	Syag.g_00919
OG0001092	Prar.g_01603	Syag.g_00917
OG0001093	Prar.g_01608	Syag.g_00910
OG0001094	Prar.g_01678	Syag.g_00661
OG0001095	Prar.g_01697	Syag.g_00681
OG0001096	Prar.g_01710	Syag.g_00703
OG0001097	Prar.g_01728	Syag.g_00729
OG0001098	Prar.g_01744	Syag.g_00744
OG0001099	Prar.g_01764	Syag.g_01905
OG0001101	Prar.g_01770	Syag.g_00603
OG0001102	Prar.g_01773	Syag.g_00606
OG0001103	Prar.g_01775	Syag.g_00608
OG0001104	Prar.g_01796	Syag.g_00642
OG0001105	Prar.g_01800	Syag.g_00646
OG0001106	Prar.g_01824	Syag.g_00796
OG0001107	Prar.g_01831	Syag.g_00808
OG0001108	Prar.g_01835	Syag.g_00817
OG0001109	Prar.g_01836	Syag.g_00819
OG0001110	Prar.g_01838	Syag.g_00821
OG0001111	Prar.g_01839	Syag.g_00823
OG0001112	Prar.g_01840	Syag.g_00825
OG0001113	Prar.g_01841	Syag.g_00826
OG0001114	Prar.g_01842	Syag.g_00827
OG0001115	Prar.g_01844	Syag.g_00831
OG0001116	Prar.g_01845	Syag.g_00833
OG0001117	Prar.g_01846	Syag.g_00834
OG0001118	Prar.g_01847	Syag.g_00835
OG0001119	Prar.g_01848	Syag.g_00837
OG0001120	Prar.g_01850	Syag.g_00841
OG0001121	Prar.g_01298	Syag.g_01584
OG0001122	Prar.g_01876	Syag.g_00867
OG0001123	Prar.g_01880	Syag.g_00875
OG0001124	Prar.g_01882	Syag.g_00877
OG0001125	Prar.g_01883	Syag.g_00879
OG0001126	Prar.g_01893	Syag.g_00957
OG0001127	Prar.g_01894	Syag.g_00958
OG0001128	Prar.g_01896	Syag.g_00961
OG0001129	Prar.g_01897	Syag.g_00963
OG0001130	Prar.g_01898	Syag.g_00964
OG0001131	Prar.g_01935	Syag.g_00624
OG0001132	Prar.g_01944	Syag.g_00096
OG0001133	Prar.g_01309	Syag.g_00380
OG0001134	Prar.g_01296	Syag.g_02164
OG0001135	Prar.g_01293	Syag.g_00147
OG0001136	Prar.g_01266	Syag.g_01144
OG0001137	Prar.g_01255	Syag.g_01123
OG0001138	Prar.g_01237	Syag.g_01090
OG0001139	Prar.g_01236	Syag.g_01088
OG0001140	Prar.g_01235	Syag.g_01087
OG0001141	Prar.g_01234	Syag.g_01086
OG0001142	Prar.g_01233	Syag.g_01085
OG0001143	Prar.g_01226	Syag.g_01077
OG0001144	Prar.g_01221	Syag.g_01064
OG0001145	Prar.g_00963	Syag.g_01169
OG0001146	Prar.g_00951	Syag.g_01218
OG0001147	Prar.g_00925	Syag.g_01360
OG0001148	Prar.g_00909	Syag.g_01539
OG0001149	Prar.g_00908	Syag.g_01540
OG0001150	Prar.g_00907	Syag.g_01541
OG0001151	Prar.g_00896	Syag.g_01554
OG0001152	Prar.g_00895	Syag.g_01555
OG0001153	Prar.g_00815	Syag.g_01375
OG0001154	Prar.g_00814	Syag.g_01374
OG0001155	Prar.g_00802	Syag.g_01616
OG0001156	Prar.g_00799	Syag.g_01619
OG0001157	Prar.g_00798	Syag.g_01620
OG0001158	Prar.g_00797	Syag.g_01621
OG0001159	Prar.g_00796	Syag.g_01622, Syag.g_01625
OG0001160	Prar.g_00772	Syag.g_01666
OG0001161	Prar.g_00760	Syag.g_02163
OG0001162	Prar.g_00749	Syag.g_01238
OG0001163	Prar.g_01151	Syag.g_01674
OG0001164	Prar.g_01147	Syag.g_01680
