Orthogroup	Prar	Prai
OG0000563	Prar.g_01387	Prai.g_00585
OG0000564	Prar.g_01388	Prai.g_00586
OG0000565	Prar.g_01391	Prai.g_00589
OG0000566	Prar.g_01393	Prai.g_00592
OG0000567	Prar.g_01397	Prai.g_00596
OG0000568	Prar.g_01398	Prai.g_00597
OG0000569	Prar.g_01399	Prai.g_00598
OG0000570	Prar.g_01400	Prai.g_00599
OG0000571	Prar.g_01402	Prai.g_00601
OG0000572	Prar.g_01415	Prai.g_00614
OG0000573	Prar.g_01422	Prai.g_00620
OG0000574	Prar.g_01423	Prai.g_00621
OG0000575	Prar.g_01427	Prai.g_00625
OG0000576	Prar.g_01429	Prai.g_00627
OG0000577	Prar.g_01430	Prai.g_00628
OG0000578	Prar.g_01431	Prai.g_00629
OG0000579	Prar.g_01432	Prai.g_00630
OG0000580	Prar.g_01433	Prai.g_00631
OG0000581	Prar.g_01435	Prai.g_00633
OG0000582	Prar.g_01438	Prai.g_00636
OG0000583	Prar.g_01439	Prai.g_00637
OG0000584	Prar.g_01440	Prai.g_00638
OG0000585	Prar.g_01442	Prai.g_00640
OG0000586	Prar.g_01443	Prai.g_00641
OG0000587	Prar.g_01444	Prai.g_00642
OG0000588	Prar.g_01448	Prai.g_00646
OG0000589	Prar.g_01451	Prai.g_00650
OG0000590	Prar.g_01452	Prai.g_00651
OG0000591	Prar.g_01455	Prai.g_00654
OG0000592	Prar.g_01456	Prai.g_00655
OG0000593	Prar.g_01462	Prai.g_00661
OG0000594	Prar.g_01463	Prai.g_00662
OG0000595	Prar.g_01464	Prai.g_00663
OG0000596	Prar.g_01468	Prai.g_00667
OG0000597	Prar.g_01470	Prai.g_00669
OG0000598	Prar.g_01471	Prai.g_00670
OG0000599	Prar.g_01474	Prai.g_00673
OG0000600	Prar.g_01475	Prai.g_00674
OG0000601	Prar.g_01476	Prai.g_00675
OG0000602	Prar.g_01478	Prai.g_00677
OG0000603	Prar.g_01479	Prai.g_00678
OG0000604	Prar.g_01480	Prai.g_00679
OG0000605	Prar.g_01481	Prai.g_00680
OG0000606	Prar.g_01484	Prai.g_00683
OG0000607	Prar.g_01487	Prai.g_00686
OG0000608	Prar.g_01488	Prai.g_00687
OG0000609	Prar.g_01489	Prai.g_00688
OG0000610	Prar.g_01494	Prai.g_00693
OG0000611	Prar.g_01497	Prai.g_00696
OG0000612	Prar.g_01498	Prai.g_00697
OG0000613	Prar.g_01503	Prai.g_00702
OG0000614	Prar.g_01522	Prai.g_00721
OG0000615	Prar.g_01530	Prai.g_00729
OG0000616	Prar.g_01534	Prai.g_00732
OG0000617	Prar.g_01605	Prai.g_00754
OG0000618	Prar.g_01606	Prai.g_00755
OG0000619	Prar.g_01607	Prai.g_00756
OG0000620	Prar.g_01610	Prai.g_00759
OG0000621	Prar.g_01611	Prai.g_00760
OG0000622	Prar.g_01612	Prai.g_00761
OG0000623	Prar.g_01613	Prai.g_00762
OG0000624	Prar.g_01614	Prai.g_00763
OG0000625	Prar.g_01615	Prai.g_00764
OG0000626	Prar.g_01616	Prai.g_00765
OG0000627	Prar.g_01617	Prai.g_00766
OG0000628	Prar.g_01618	Prai.g_00767
OG0000629	Prar.g_01619	Prai.g_00768
OG0000630	Prar.g_01622	Prai.g_00771
OG0000631	Prar.g_01675	Prai.g_00857
OG0000632	Prar.g_01676	Prai.g_00856
OG0000633	Prar.g_01677	Prai.g_00855
OG0000634	Prar.g_01680	Prai.g_00852
OG0000635	Prar.g_01681	Prai.g_00851
OG0000636	Prar.g_01683	Prai.g_00849
OG0000637	Prar.g_01685	Prai.g_00847
OG0000638	Prar.g_01686	Prai.g_00846
OG0000639	Prar.g_01687	Prai.g_00845
OG0000640	Prar.g_01688	Prai.g_00844
OG0000641	Prar.g_01692	Prai.g_00839
OG0000642	Prar.g_01693	Prai.g_00838
OG0000643	Prar.g_01694	Prai.g_00837
OG0000644	Prar.g_01695	Prai.g_00836
OG0000645	Prar.g_01696	Prai.g_00835
OG0000646	Prar.g_01698	Prai.g_00833
OG0000647	Prar.g_01699	Prai.g_00832
OG0000648	Prar.g_01701	Prai.g_00830
OG0000649	Prar.g_01702	Prai.g_00829
OG0000650	Prar.g_01703	Prai.g_00828
OG0000651	Prar.g_01704	Prai.g_00827
OG0000652	Prar.g_01705	Prai.g_00826
OG0000653	Prar.g_01707	Prai.g_00824
OG0000654	Prar.g_01708	Prai.g_00823
OG0000655	Prar.g_01709	Prai.g_00822
OG0000656	Prar.g_01712	Prai.g_00819
OG0000657	Prar.g_01719	Prai.g_00811
OG0000658	Prar.g_01720	Prai.g_00810
OG0000659	Prar.g_01721	Prai.g_00809
OG0000660	Prar.g_01725	Prai.g_00805
OG0000661	Prar.g_01727	Prai.g_00803
OG0000662	Prar.g_01729	Prai.g_00801
OG0000663	Prar.g_01731	Prai.g_00799
OG0000664	Prar.g_01732	Prai.g_00798
OG0000665	Prar.g_01736	Prai.g_00794
OG0000666	Prar.g_01737	Prai.g_00793
OG0000667	Prar.g_01742	Prai.g_00789
OG0000668	Prar.g_01759	Prai.g_01060
OG0000669	Prar.g_01767	Prai.g_01054
OG0000670	Prar.g_01769	Prai.g_01052
OG0000671	Prar.g_01771	Prai.g_01050
OG0000672	Prar.g_01774	Prai.g_01048
OG0000673	Prar.g_01777	Prai.g_01045
OG0000674	Prar.g_01779	Prai.g_01043
OG0000675	Prar.g_01780	Prai.g_01042
OG0000676	Prar.g_01782	Prai.g_01040
OG0000677	Prar.g_01783	Prai.g_01039
OG0000678	Prar.g_01785	Prai.g_01037
OG0000679	Prar.g_01789	Prai.g_01033
OG0000680	Prar.g_01790	Prai.g_01032
OG0000681	Prar.g_01792	Prai.g_01030
OG0000682	Prar.g_01793	Prai.g_01029
OG0000683	Prar.g_01794	Prai.g_01028
OG0000684	Prar.g_01795	Prai.g_01027
OG0000685	Prar.g_01797	Prai.g_01025
OG0000686	Prar.g_01798	Prai.g_01024
OG0000687	Prar.g_01799	Prai.g_01023
OG0000688	Prar.g_01802	Prai.g_01020
OG0000689	Prar.g_01803	Prai.g_01019
OG0000690	Prar.g_01804	Prai.g_01018
OG0000691	Prar.g_01805	Prai.g_01017
OG0000692	Prar.g_01807	Prai.g_01015
OG0000693	Prar.g_01808	Prai.g_01014
OG0000694	Prar.g_01809	Prai.g_01013
OG0000695	Prar.g_01811	Prai.g_01011
OG0000696	Prar.g_01812	Prai.g_01010
OG0000697	Prar.g_01813	Prai.g_01009
OG0000698	Prar.g_01816	Prai.g_01006
OG0000699	Prar.g_01817	Prai.g_01005
OG0000700	Prar.g_01818	Prai.g_01004
OG0000701	Prar.g_01819	Prai.g_01003
OG0000702	Prar.g_01821	Prai.g_01001
OG0000703	Prar.g_01822	Prai.g_01000
OG0000704	Prar.g_01823	Prai.g_00999
OG0000705	Prar.g_01827	Prai.g_00995
OG0000706	Prar.g_01828	Prai.g_00994
OG0000707	Prar.g_01829	Prai.g_00993
OG0000708	Prar.g_01830	Prai.g_00992
OG0000709	Prar.g_01834	Prai.g_00988
OG0000710	Prar.g_01837	Prai.g_00985
OG0000711	Prar.g_01853	Prai.g_00968
OG0000712	Prar.g_01855	Prai.g_00966
OG0000713	Prar.g_01856	Prai.g_00965
OG0000714	Prar.g_01857	Prai.g_00964
OG0000715	Prar.g_01859	Prai.g_00962
OG0000716	Prar.g_01861	Prai.g_00960
OG0000717	Prar.g_01862	Prai.g_00959
OG0000718	Prar.g_01873	Prai.g_00948
OG0000719	Prar.g_01875	Prai.g_00946
OG0000720	Prar.g_01884	Prai.g_00938
OG0000721	Prar.g_01886	Prai.g_00936
OG0000722	Prar.g_01887	Prai.g_00935
OG0000723	Prar.g_01890	Prai.g_00932
OG0000724	Prar.g_01899	Prai.g_00923
OG0000725	Prar.g_01905	Prai.g_00917
OG0000726	Prar.g_01906	Prai.g_00916
OG0000727	Prar.g_01907	Prai.g_00915
OG0000728	Prar.g_01909	Prai.g_00913
OG0000729	Prar.g_01955	Prai.g_01109
OG0000730	Prar.g_01324	Prai.g_01113
OG0000731	Prar.g_01320	Prai.g_01117
OG0000732	Prar.g_01314	Prai.g_01126
OG0000733	Prar.g_01295	Prai.g_01144
OG0000734	Prar.g_01278	Prai.g_01157
OG0000735	Prar.g_01276	Prai.g_01159
OG0000736	Prar.g_01275	Prai.g_01160
OG0000737	Prar.g_01274	Prai.g_01161
OG0000738	Prar.g_01270	Prai.g_01165
OG0000739	Prar.g_01269	Prai.g_01166
OG0000740	Prar.g_01268	Prai.g_01167
OG0000741	Prar.g_01267	Prai.g_01168
OG0000742	Prar.g_01264	Prai.g_01170
OG0000743	Prar.g_01262	Prai.g_01172
OG0000744	Prar.g_01261	Prai.g_01173
OG0000745	Prar.g_01260	Prai.g_01174
OG0000746	Prar.g_01258	Prai.g_01176
OG0000747	Prar.g_01257	Prai.g_01177
OG0000748	Prar.g_01254	Prai.g_01180
OG0000749	Prar.g_01253	Prai.g_01181
OG0000750	Prar.g_01252	Prai.g_01182
OG0000751	Prar.g_01250	Prai.g_01184
OG0000752	Prar.g_01248	Prai.g_01186
OG0000753	Prar.g_01245	Prai.g_01189
OG0000754	Prar.g_01242	Prai.g_01192
OG0000755	Prar.g_01239	Prai.g_01196
OG0000756	Prar.g_01238	Prai.g_01197
OG0000757	Prar.g_01232	Prai.g_01204
OG0000758	Prar.g_01231	Prai.g_01205
OG0000759	Prar.g_01230	Prai.g_01206
OG0000760	Prar.g_01229	Prai.g_01207
OG0000761	Prar.g_01228	Prai.g_01208
OG0000762	Prar.g_01227	Prai.g_01209
OG0000763	Prar.g_01225	Prai.g_01211
OG0000764	Prar.g_01224	Prai.g_01212
OG0000765	Prar.g_01215	Prai.g_01221
OG0000766	Prar.g_01214	Prai.g_01222
OG0000767	Prar.g_01212	Prai.g_01224
OG0000768	Prar.g_01211	Prai.g_01225
OG0000769	Prar.g_01209	Prai.g_01227
OG0000770	Prar.g_01207	Prai.g_01229
OG0000771	Prar.g_00376	Prai.g_01238
OG0000772	Prar.g_00976	Prai.g_01310
OG0000773	Prar.g_00964	Prai.g_01325
OG0000774	Prar.g_00962	Prai.g_01327
OG0000775	Prar.g_00960	Prai.g_01330
OG0000776	Prar.g_00959	Prai.g_01331
OG0000777	Prar.g_00958	Prai.g_01332
OG0000778	Prar.g_00957	Prai.g_01333
OG0000779	Prar.g_00953	Prai.g_01337
OG0000780	Prar.g_00952	Prai.g_01338
OG0000781	Prar.g_00949	Prai.g_01341
OG0000782	Prar.g_00948	Prai.g_01342
OG0000783	Prar.g_00947	Prai.g_01343
OG0000784	Prar.g_00946	Prai.g_01344
OG0000785	Prar.g_00944	Prai.g_01346
OG0000786	Prar.g_00942	Prai.g_01348
OG0000787	Prar.g_00941	Prai.g_01349
OG0000788	Prar.g_00924	Prai.g_01358
OG0000789	Prar.g_00921	Prai.g_01360
OG0000790	Prar.g_00906	Prai.g_01375
OG0000791	Prar.g_00904	Prai.g_01377
OG0000792	Prar.g_00903	Prai.g_01378
OG0000793	Prar.g_00900	Prai.g_01381
OG0000794	Prar.g_00899	Prai.g_01382
OG0000795	Prar.g_00898	Prai.g_01383
OG0000796	Prar.g_00894	Prai.g_01387
OG0000797	Prar.g_00893	Prai.g_01388
OG0000798	Prar.g_00866	Prai.g_01395
OG0000799	Prar.g_00357	Prai.g_01445
OG0000800	Prar.g_00356	Prai.g_01446
OG0000801	Prar.g_00355	Prai.g_01447
OG0000802	Prar.g_00353	Prai.g_01449
OG0000803	Prar.g_00351	Prai.g_01451
OG0000804	Prar.g_00350	Prai.g_01452
OG0000805	Prar.g_00348	Prai.g_01454
OG0000806	Prar.g_00346	Prai.g_01456
OG0000807	Prar.g_00345	Prai.g_01457
OG0000808	Prar.g_00344	Prai.g_01458
OG0000809	Prar.g_00341	Prai.g_01461
OG0000810	Prar.g_00340	Prai.g_01462
OG0000811	Prar.g_00336	Prai.g_01466
OG0000812	Prar.g_00842	Prai.g_01468
OG0000813	Prar.g_00841	Prai.g_01469
OG0000814	Prar.g_00839	Prai.g_01471
OG0000815	Prar.g_00838	Prai.g_01472
OG0000816	Prar.g_00836	Prai.g_01474
OG0000817	Prar.g_00835	Prai.g_01475
OG0000818	Prar.g_00830	Prai.g_01480
OG0000819	Prar.g_00829	Prai.g_01481
OG0000820	Prar.g_00828	Prai.g_01482
OG0000821	Prar.g_00824	Prai.g_01485
OG0000822	Prar.g_00823	Prai.g_01486
OG0000823	Prar.g_00822	Prai.g_01487
OG0000824	Prar.g_00819	Prai.g_01490
OG0000825	Prar.g_00818	Prai.g_01491
OG0000826	Prar.g_00817	Prai.g_01492
OG0000827	Prar.g_00816	Prai.g_01493
OG0000828	Prar.g_00813	Prai.g_01496
OG0000829	Prar.g_00812	Prai.g_01497
OG0000830	Prar.g_00811	Prai.g_01498
OG0000831	Prar.g_00809	Prai.g_01500
OG0000832	Prar.g_00803	Prai.g_01505
OG0000833	Prar.g_00795	Prai.g_01514
OG0000834	Prar.g_00794	Prai.g_01515
OG0000835	Prar.g_00793	Prai.g_01516
OG0000836	Prar.g_00792	Prai.g_01517
OG0000837	Prar.g_00791	Prai.g_01518
OG0000838	Prar.g_00789	Prai.g_01520
OG0000839	Prar.g_00788	Prai.g_01521
OG0000840	Prar.g_00787	Prai.g_01522
OG0000841	Prar.g_00786	Prai.g_01523
OG0000842	Prar.g_00785	Prai.g_01524
OG0000843	Prar.g_00784	Prai.g_01525
OG0000844	Prar.g_00783	Prai.g_01526
OG0000845	Prar.g_00782	Prai.g_01527
OG0000846	Prar.g_00781	Prai.g_01528
OG0000847	Prar.g_00780	Prai.g_01529
OG0000848	Prar.g_00779	Prai.g_01530
OG0000849	Prar.g_00778	Prai.g_01531
OG0000850	Prar.g_00776	Prai.g_01533
OG0000851	Prar.g_00775	Prai.g_01534
OG0000852	Prar.g_00774	Prai.g_01535
OG0000853	Prar.g_00770	Prai.g_01539
OG0000854	Prar.g_00768	Prai.g_01541
OG0000855	Prar.g_00767	Prai.g_01542
OG0000856	Prar.g_00753	Prai.g_01558
OG0000857	Prar.g_00725	Prai.g_01597
OG0000858	Prar.g_01149	Prai.g_01632
OG0000859	Prar.g_01148	Prai.g_01633
OG0000860	Prar.g_01141	Prai.g_01640
OG0000861	Prar.g_01140	Prai.g_01641
OG0000862	Prar.g_01139	Prai.g_01642
OG0000863	Prar.g_01137	Prai.g_01644
OG0000864	Prar.g_01136	Prai.g_01645
OG0000865	Prar.g_01135	Prai.g_01646
OG0000866	Prar.g_01134	Prai.g_01647
OG0000867	Prar.g_01133	Prai.g_01648
OG0000868	Prar.g_01132	Prai.g_01649
OG0000869	Prar.g_01128	Prai.g_01653
OG0000870	Prar.g_01123	Prai.g_01658
OG0000871	Prar.g_01122	Prai.g_01659
OG0000872	Prar.g_01121	Prai.g_01660
OG0000873	Prar.g_01965	Prai.g_01663
OG0000874	Prar.g_01968	Prai.g_01666
OG0000875	Prar.g_01969	Prai.g_01667
OG0000876	Prar.g_01970	Prai.g_01668
OG0000877	Prar.g_01963	Prai.g_01670
OG0000878	Prar.g_01962	Prai.g_01671
OG0000879	Prar.g_01961	Prai.g_01672
OG0000880	Prar.g_01960	Prai.g_01673
OG0000881	Prar.g_00595, Prar.g_01956	Prai.g_01677
OG0000882	Prar.g_00600	Prai.g_01682
OG0000883	Prar.g_00601	Prai.g_01683
OG0000884	Prar.g_00603	Prai.g_01685
OG0000885	Prar.g_00604	Prai.g_01686
OG0000886	Prar.g_00605	Prai.g_01687
OG0000887	Prar.g_00606	Prai.g_01688
OG0000888	Prar.g_00608	Prai.g_01690
OG0000889	Prar.g_00610	Prai.g_01692
OG0000890	Prar.g_00611	Prai.g_01693
OG0000891	Prar.g_00612	Prai.g_01694
OG0000892	Prar.g_01119	Prai.g_01696
OG0000893	Prar.g_01114	Prai.g_01701
OG0000894	Prar.g_01112	Prai.g_01703
OG0000895	Prar.g_01109	Prai.g_01706
OG0000896	Prar.g_01108	Prai.g_01707
OG0000897	Prar.g_01106	Prai.g_01709
OG0000898	Prar.g_01105	Prai.g_01710
OG0000899	Prar.g_01104	Prai.g_01711
OG0000900	Prar.g_01103	Prai.g_01712
OG0000901	Prar.g_01100	Prai.g_01715
OG0000902	Prar.g_01098	Prai.g_01717
OG0000903	Prar.g_01095	Prai.g_01720
OG0000904	Prar.g_01093	Prai.g_01722
OG0000905	Prar.g_01088	Prai.g_01727
OG0000906	Prar.g_01087	Prai.g_01728
OG0000907	Prar.g_01069	Prai.g_01734
OG0000908	Prar.g_01066	Prai.g_01737
OG0000909	Prar.g_01065	Prai.g_01738
OG0000910	Prar.g_01064	Prai.g_01739
OG0000911	Prar.g_01062	Prai.g_01741
OG0000912	Prar.g_01061	Prai.g_01742
OG0000913	Prar.g_01060	Prai.g_01743
OG0000914	Prar.g_01059	Prai.g_01744
OG0000915	Prar.g_01058	Prai.g_01746
OG0000916	Prar.g_01057	Prai.g_01747
OG0000917	Prar.g_01056	Prai.g_01748
OG0000918	Prar.g_01055	Prai.g_01749
OG0000919	Prar.g_01054	Prai.g_01750
OG0000920	Prar.g_01053	Prai.g_01751
OG0000921	Prar.g_01052	Prai.g_01752
OG0000922	Prar.g_01051	Prai.g_01753
OG0000923	Prar.g_01047	Prai.g_01757
OG0000924	Prar.g_01046	Prai.g_01758
OG0000925	Prar.g_01045	Prai.g_01759
OG0000926	Prar.g_01044	Prai.g_01760
OG0000927	Prar.g_01042	Prai.g_01762
OG0000928	Prar.g_01041	Prai.g_01763
OG0000929	Prar.g_01040	Prai.g_01764
OG0000930	Prar.g_01039	Prai.g_01765
OG0000931	Prar.g_01038	Prai.g_01766
OG0000932	Prar.g_01037	Prai.g_01767
OG0000933	Prar.g_01033	Prai.g_01776
OG0000934	Prar.g_01031	Prai.g_01778
OG0000935	Prar.g_01030	Prai.g_01779
OG0000936	Prar.g_01029	Prai.g_01780
OG0000937	Prar.g_01028	Prai.g_01781
OG0000938	Prar.g_01026	Prai.g_01783
OG0000939	Prar.g_01025	Prai.g_01784
OG0000940	Prar.g_01019	Prai.g_01791
OG0000941	Prar.g_01017	Prai.g_01793
OG0000942	Prar.g_01015	Prai.g_01795
OG0000943	Prar.g_01014	Prai.g_01796
OG0000944	Prar.g_01013	Prai.g_01797
OG0000945	Prar.g_01012	Prai.g_01798
OG0000946	Prar.g_00617	Prai.g_01802
OG0000947	Prar.g_00619	Prai.g_01804
OG0000948	Prar.g_00620	Prai.g_01805
OG0000949	Prar.g_00623	Prai.g_01808
OG0000950	Prar.g_00628	Prai.g_01813
OG0000951	Prar.g_00632	Prai.g_01817
OG0000952	Prar.g_00636	Prai.g_01821
OG0000953	Prar.g_00639	Prai.g_01824
OG0000954	Prar.g_00643	Prai.g_01828
OG0000955	Prar.g_00644	Prai.g_01829
OG0000956	Prar.g_00646	Prai.g_01831
OG0000957	Prar.g_00651	Prai.g_01836
OG0000958	Prar.g_00652	Prai.g_01837
OG0000959	Prar.g_00656	Prai.g_01841
OG0000960	Prar.g_00657	Prai.g_01842
OG0000961	Prar.g_00659	Prai.g_01844
OG0000962	Prar.g_00661	Prai.g_01846
OG0000963	Prar.g_00664	Prai.g_01850
OG0000964	Prar.g_00665	Prai.g_01851
OG0000965	Prar.g_00666	Prai.g_01852
OG0000966	Prar.g_00673	Prai.g_01861
OG0000967	Prar.g_00677	Prai.g_01865
OG0000968	Prar.g_00679	Prai.g_01867
OG0000969	Prar.g_00680	Prai.g_01868
OG0000970	Prar.g_00681	Prai.g_01869
OG0000971	Prar.g_00682	Prai.g_01870
OG0000972	Prar.g_00683	Prai.g_01871
OG0000973	Prar.g_00684	Prai.g_01872
OG0000974	Prar.g_00685	Prai.g_01873
OG0000975	Prar.g_00686	Prai.g_01874
OG0000976	Prar.g_00687	Prai.g_01875
OG0000977	Prar.g_00688	Prai.g_01876
OG0000978	Prar.g_00689	Prai.g_01877
OG0000979	Prar.g_00692	Prai.g_01880
OG0000980	Prar.g_00694	Prai.g_01882
OG0000981	Prar.g_00696	Prai.g_01884
OG0000982	Prar.g_00698	Prai.g_01886
OG0000983	Prar.g_00699	Prai.g_01887
OG0000984	Prar.g_00700	Prai.g_01888
OG0000985	Prar.g_00703	Prai.g_01891
OG0000986	Prar.g_00705	Prai.g_01893
OG0000987	Prar.g_00706	Prai.g_01894
OG0000988	Prar.g_00709	Prai.g_01897
OG0000989	Prar.g_00073	Prai.g_01900
OG0000990	Prar.g_00070	Prai.g_01903
OG0000991	Prar.g_00069	Prai.g_01904
OG0000992	Prar.g_00067	Prai.g_01906
OG0000993	Prar.g_00066	Prai.g_01907
OG0000994	Prar.g_00065	Prai.g_01908
OG0000995	Prar.g_00061	Prai.g_01912
OG0000996	Prar.g_00060	Prai.g_01913
OG0000997	Prar.g_00059	Prai.g_01914
OG0000998	Prar.g_00057	Prai.g_01916
OG0000999	Prar.g_00056	Prai.g_01917
OG0001000	Prar.g_00053	Prai.g_01920
OG0001001	Prar.g_00051	Prai.g_01922
OG0001002	Prar.g_00047	Prai.g_01926
OG0001003	Prar.g_00046	Prai.g_01928
OG0001004	Prar.g_00045	Prai.g_01929
OG0001005	Prar.g_00044	Prai.g_01930
OG0001006	Prar.g_00040	Prai.g_01934
OG0001007	Prar.g_00038	Prai.g_01936
OG0001008	Prar.g_00485	Prai.g_00468
OG0001009	Prar.g_00011	Prai.g_00027
OG0001010	Prar.g_00010	Prai.g_00028
OG0001011	Prar.g_00009	Prai.g_00029
OG0001012	Prar.g_00577	Prai.g_00050
OG0001013	Prar.g_00571	Prai.g_00055
OG0001014	Prar.g_00568	Prai.g_00058
OG0001015	Prar.g_00567	Prai.g_00059
OG0001016	Prar.g_00255	Prai.g_00073
OG0001017	Prar.g_00251	Prai.g_00077
OG0001018	Prar.g_00248	Prai.g_00080
OG0001019	Prar.g_00239	Prai.g_00089
OG0001020	Prar.g_00238	Prai.g_00090
OG0001021	Prar.g_00237	Prai.g_00091
OG0001022	Prar.g_00234	Prai.g_00094
OG0001023	Prar.g_00233	Prai.g_00095
OG0001024	Prar.g_00230	Prai.g_00098
OG0001025	Prar.g_00224	Prai.g_00104
OG0001026	Prar.g_00217	Prai.g_00111
OG0001027	Prar.g_00216	Prai.g_00112
OG0001028	Prar.g_00214	Prai.g_00114
OG0001029	Prar.g_00213	Prai.g_00115
OG0001030	Prar.g_00198	Prai.g_00130
OG0001031	Prar.g_00141	Prai.g_00197
OG0001032	Prar.g_00140	Prai.g_00198
OG0001033	Prar.g_00119	Prai.g_00219
OG0001034	Prar.g_00091	Prai.g_00247
OG0001035	Prar.g_00333	Prai.g_00267
OG0001036	Prar.g_00328	Prai.g_00272
OG0001037	Prar.g_00327	Prai.g_00273
OG0001038	Prar.g_00309	Prai.g_00291
OG0001039	Prar.g_00306	Prai.g_00294
OG0001040	Prar.g_00304	Prai.g_00296
OG0001041	Prar.g_00300	Prai.g_00300
OG0001042	Prar.g_00283	Prai.g_00317
OG0001043	Prar.g_00282	Prai.g_00318
OG0001045	Prar.g_00402	Prai.g_00355
OG0001046	Prar.g_00440	Prai.g_00390
OG0001047	Prar.g_00487	Prai.g_00470
OG0001048	Prar.g_00488	Prai.g_00471
OG0001049	Prar.g_00490	Prai.g_00473
OG0001050	Prar.g_00491	Prai.g_00474
OG0001051	Prar.g_00492	Prai.g_00475
OG0001052	Prar.g_00521	Prai.g_00501
OG0001053	Prar.g_00533	Prai.g_00513
OG0001054	Prar.g_01329	Prai.g_00528
OG0001055	Prar.g_01347	Prai.g_00546
OG0001056	Prar.g_01366	Prai.g_00564
OG0001057	Prar.g_01371	Prai.g_00569
OG0001058	Prar.g_01379	Prai.g_00577
OG0001059	Prar.g_01383	Prai.g_00581
OG0001060	Prar.g_01390	Prai.g_00588
OG0001061	Prar.g_01403	Prai.g_00602
OG0001062	Prar.g_01405	Prai.g_00604
OG0001063	Prar.g_01407	Prai.g_00606
OG0001064	Prar.g_01408	Prai.g_00607
OG0001065	Prar.g_01409	Prai.g_00608
OG0001066	Prar.g_01410	Prai.g_00609
OG0001067	Prar.g_01411	Prai.g_00610
OG0001068	Prar.g_01412	Prai.g_00611
OG0001069	Prar.g_01413	Prai.g_00612
OG0001070	Prar.g_01416	Prai.g_00615
OG0001071	Prar.g_01417	Prai.g_00616
OG0001072	Prar.g_01419	Prai.g_00618
OG0001073	Prar.g_01434	Prai.g_00632
OG0001074	Prar.g_01445	Prai.g_00643
OG0001075	Prar.g_01446	Prai.g_00644
OG0001076	Prar.g_01454	Prai.g_00653
OG0001077	Prar.g_01458	Prai.g_00657
OG0001078	Prar.g_01466	Prai.g_00665
OG0001079	Prar.g_01477	Prai.g_00676
OG0001080	Prar.g_01483	Prai.g_00682
OG0001081	Prar.g_01485	Prai.g_00684
OG0001082	Prar.g_01486	Prai.g_00685
OG0001083	Prar.g_01491	Prai.g_00690
OG0001084	Prar.g_01492	Prai.g_00691
OG0001085	Prar.g_01500	Prai.g_00699
OG0001086	Prar.g_01501	Prai.g_00700
OG0001087	Prar.g_01518	Prai.g_00717
OG0001088	Prar.g_01519	Prai.g_00718
OG0001089	Prar.g_01527	Prai.g_00726
OG0001090	Prar.g_01600	Prai.g_00749
OG0001091	Prar.g_01602	Prai.g_00751
OG0001092	Prar.g_01603	Prai.g_00752
OG0001093	Prar.g_01608	Prai.g_00757
OG0001094	Prar.g_01678	Prai.g_00854
OG0001095	Prar.g_01697	Prai.g_00834
OG0001096	Prar.g_01710	Prai.g_00821
OG0001097	Prar.g_01728	Prai.g_00802
OG0001098	Prar.g_01744	Prai.g_00787
OG0001099	Prar.g_01764	Prai.g_01057
OG0001100	Prar.g_01768	Prai.g_01053
OG0001101	Prar.g_01770	Prai.g_01051
OG0001102	Prar.g_01773	Prai.g_01049
OG0001103	Prar.g_01775	Prai.g_01047
OG0001104	Prar.g_01796	Prai.g_01026
OG0001105	Prar.g_01800	Prai.g_01022
OG0001106	Prar.g_01824	Prai.g_00998
OG0001107	Prar.g_01831	Prai.g_00991
OG0001108	Prar.g_01835	Prai.g_00987
OG0001109	Prar.g_01836	Prai.g_00986
OG0001110	Prar.g_01838	Prai.g_00984
OG0001111	Prar.g_01839	Prai.g_00983
OG0001112	Prar.g_01840	Prai.g_00982
OG0001113	Prar.g_01841	Prai.g_00981
OG0001114	Prar.g_01842	Prai.g_00980
OG0001115	Prar.g_01844	Prai.g_00978
OG0001116	Prar.g_01845	Prai.g_00977
OG0001117	Prar.g_01846	Prai.g_00976
OG0001118	Prar.g_01847	Prai.g_00975
OG0001119	Prar.g_01848	Prai.g_00974
OG0001120	Prar.g_01850	Prai.g_00972
OG0001121	Prar.g_01298	Prai.g_01141
OG0001122	Prar.g_01876	Prai.g_00945
OG0001124	Prar.g_01882	Prai.g_00940
OG0001125	Prar.g_01883	Prai.g_00939
OG0001126	Prar.g_01893	Prai.g_00929
OG0001127	Prar.g_01894	Prai.g_00928
OG0001128	Prar.g_01896	Prai.g_00926
OG0001129	Prar.g_01897	Prai.g_00925
OG0001130	Prar.g_01898	Prai.g_00924
OG0001131	Prar.g_01935	Prai.g_01088
OG0001132	Prar.g_01944	Prai.g_01098
OG0001133	Prar.g_01309	Prai.g_01130
OG0001134	Prar.g_01296	Prai.g_01143
OG0001135	Prar.g_01293	Prai.g_01146
OG0001137	Prar.g_01255	Prai.g_01179
OG0001138	Prar.g_01237	Prai.g_01198
OG0001139	Prar.g_01236	Prai.g_01200
OG0001140	Prar.g_01235	Prai.g_01201
OG0001141	Prar.g_01234	Prai.g_01202
OG0001142	Prar.g_01233	Prai.g_01203
OG0001143	Prar.g_01226	Prai.g_01210
OG0001144	Prar.g_01221	Prai.g_01215
OG0001145	Prar.g_00963	Prai.g_01326
OG0001146	Prar.g_00951	Prai.g_01339
OG0001147	Prar.g_00925	Prai.g_01357
