Orthogroup	Prar	Syal
OG0000582	Prar.g_01438	Syal.g_02736
OG0000583	Prar.g_01439	Syal.g_02735
OG0000584	Prar.g_01440	Syal.g_02734
OG0000585	Prar.g_01442	Syal.g_02731
OG0000586	Prar.g_01443	Syal.g_02730
OG0000587	Prar.g_01444	Syal.g_02728
OG0000588	Prar.g_01448	Syal.g_02717
OG0000589	Prar.g_01451	Syal.g_02714
OG0000590	Prar.g_01452	Syal.g_02713
OG0000591	Prar.g_01455	Syal.g_02707
OG0000592	Prar.g_01456	Syal.g_02706
OG0000593	Prar.g_01462	Syal.g_02640
OG0000594	Prar.g_01463	Syal.g_02639
OG0000595	Prar.g_01464	Syal.g_02638
OG0000596	Prar.g_01468	Syal.g_02633
OG0000597	Prar.g_01470	Syal.g_02630
OG0000598	Prar.g_01471	Syal.g_02629
OG0000599	Prar.g_01474	Syal.g_02622
OG0000600	Prar.g_01475	Syal.g_02621
OG0000601	Prar.g_01476	Syal.g_02620
OG0000602	Prar.g_01478	Syal.g_02615
OG0000603	Prar.g_01479	Syal.g_02614
OG0000604	Prar.g_01480	Syal.g_02612
OG0000605	Prar.g_01481	Syal.g_02516
OG0000606	Prar.g_01484	Syal.g_02174
OG0000607	Prar.g_01487	Syal.g_02177
OG0000608	Prar.g_01488	Syal.g_02178
OG0000609	Prar.g_01489	Syal.g_02180
OG0000610	Prar.g_01494	Syal.g_02198
OG0000611	Prar.g_01497	Syal.g_02201
OG0000612	Prar.g_01498	Syal.g_02202
OG0000613	Prar.g_01503	Syal.g_01325
OG0000614	Prar.g_01522	Syal.g_01794
OG0000615	Prar.g_01530	Syal.g_02256
OG0000616	Prar.g_01534	Syal.g_00079
OG0000617	Prar.g_01605	Syal.g_01866
OG0000618	Prar.g_01606	Syal.g_01867
OG0000619	Prar.g_01607	Syal.g_02417
OG0000620	Prar.g_01610	Syal.g_02422
OG0000621	Prar.g_01611	Syal.g_02423
OG0000622	Prar.g_01612	Syal.g_02424
OG0000623	Prar.g_01613	Syal.g_02425
OG0000624	Prar.g_01614	Syal.g_02427
OG0000625	Prar.g_01615	Syal.g_02428
OG0000626	Prar.g_01616	Syal.g_02429
OG0000627	Prar.g_01617	Syal.g_02048
OG0000628	Prar.g_01618	Syal.g_02047
OG0000629	Prar.g_01619	Syal.g_02044
OG0000630	Prar.g_01622	Syal.g_02040
OG0000631	Prar.g_01675	Syal.g_02031
OG0000632	Prar.g_01676	Syal.g_02030
OG0000633	Prar.g_01677	Syal.g_02029
OG0000634	Prar.g_01680	Syal.g_02410
OG0000635	Prar.g_01681	Syal.g_02411
OG0000636	Prar.g_01683	Syal.g_02413
OG0000637	Prar.g_01685	Syal.g_02415
OG0000638	Prar.g_01686	Syal.g_02416
OG0000639	Prar.g_01687	Syal.g_01868
OG0000640	Prar.g_01688	Syal.g_01869
OG0000641	Prar.g_01692	Syal.g_01873
OG0000642	Prar.g_01693	Syal.g_01874
OG0000643	Prar.g_01694	Syal.g_01875
OG0000644	Prar.g_01695	Syal.g_01876
OG0000645	Prar.g_01696	Syal.g_01878
OG0000646	Prar.g_01698	Syal.g_01881
OG0000647	Prar.g_01699	Syal.g_01883
OG0000648	Prar.g_01701	Syal.g_02438
OG0000649	Prar.g_01702	Syal.g_02439
OG0000650	Prar.g_01703	Syal.g_02440
OG0000651	Prar.g_01704	Syal.g_02441
OG0000652	Prar.g_01705	Syal.g_02442
OG0000653	Prar.g_01707	Syal.g_02444
OG0000654	Prar.g_01708	Syal.g_02445
OG0000655	Prar.g_01709	Syal.g_02446
OG0000656	Prar.g_01712	Syal.g_02449
OG0000657	Prar.g_01719	Syal.g_02460
OG0000658	Prar.g_01720	Syal.g_02465
OG0000659	Prar.g_01721	Syal.g_02466
OG0000660	Prar.g_01725	Syal.g_02470
OG0000661	Prar.g_01727	Syal.g_02472
OG0000662	Prar.g_01729	Syal.g_02474
OG0000663	Prar.g_01731	Syal.g_02477
OG0000664	Prar.g_01732	Syal.g_02478
OG0000665	Prar.g_01736	Syal.g_02593
OG0000666	Prar.g_01737	Syal.g_02605
OG0000667	Prar.g_01742	Syal.g_02192
OG0000668	Prar.g_01759	Syal.g_01920
OG0000669	Prar.g_01767	Syal.g_02295
OG0000670	Prar.g_01769	Syal.g_02956
OG0000671	Prar.g_01771	Syal.g_02291
OG0000672	Prar.g_01774	Syal.g_02288
OG0000673	Prar.g_01777	Syal.g_02285
OG0000674	Prar.g_01779	Syal.g_02283
OG0000675	Prar.g_01780	Syal.g_02282
OG0000676	Prar.g_01782	Syal.g_02272
OG0000677	Prar.g_01783	Syal.g_02271
OG0000678	Prar.g_01785	Syal.g_02264
OG0000679	Prar.g_01789	Syal.g_02252
OG0000680	Prar.g_01790	Syal.g_02251
OG0000681	Prar.g_01792	Syal.g_02248
OG0000682	Prar.g_01793	Syal.g_02247
OG0000683	Prar.g_01794	Syal.g_02246
OG0000684	Prar.g_01795	Syal.g_02242
OG0000685	Prar.g_01797	Syal.g_02240
OG0000686	Prar.g_01798	Syal.g_02239
OG0000687	Prar.g_01799	Syal.g_02237
OG0000688	Prar.g_01802	Syal.g_02225
OG0000689	Prar.g_01803	Syal.g_02223
OG0000690	Prar.g_01804	Syal.g_02222
OG0000691	Prar.g_01805	Syal.g_02221
OG0000692	Prar.g_01807	Syal.g_02220
OG0000693	Prar.g_01808	Syal.g_02218
OG0000694	Prar.g_01809	Syal.g_02217
OG0000695	Prar.g_01811	Syal.g_02027
OG0000696	Prar.g_01812	Syal.g_02026
OG0000697	Prar.g_01813	Syal.g_02025
OG0000698	Prar.g_01816	Syal.g_02022
OG0000699	Prar.g_01817	Syal.g_02021
OG0000700	Prar.g_01818	Syal.g_02020
OG0000701	Prar.g_01819	Syal.g_02019
OG0000702	Prar.g_01821	Syal.g_02011
OG0000703	Prar.g_01822	Syal.g_02010
OG0000704	Prar.g_01823	Syal.g_02008
OG0000705	Prar.g_01827	Syal.g_01999
OG0000706	Prar.g_01828	Syal.g_01998
OG0000707	Prar.g_01829	Syal.g_01997
OG0000708	Prar.g_01830	Syal.g_01994
OG0000709	Prar.g_01834	Syal.g_01986
OG0000710	Prar.g_01837	Syal.g_01982
OG0000711	Prar.g_01853	Syal.g_01954
OG0000712	Prar.g_01855	Syal.g_01952
OG0000713	Prar.g_01856	Syal.g_01951
OG0000714	Prar.g_01857	Syal.g_01948
OG0000715	Prar.g_01859	Syal.g_01934
OG0000716	Prar.g_01861	Syal.g_01930
OG0000717	Prar.g_01862	Syal.g_01929
OG0000718	Prar.g_01873	Syal.g_01925
OG0000719	Prar.g_01875	Syal.g_01922
OG0000720	Prar.g_01884	Syal.g_01908
OG0000721	Prar.g_01886	Syal.g_01906
OG0000722	Prar.g_01887	Syal.g_01905
OG0000723	Prar.g_01890	Syal.g_02433
OG0000724	Prar.g_01899	Syal.g_01829
OG0000725	Prar.g_01905	Syal.g_01820
OG0000726	Prar.g_01906	Syal.g_01819
OG0000727	Prar.g_01907	Syal.g_01818
OG0000728	Prar.g_01909	Syal.g_01816
OG0000729	Prar.g_01955	Syal.g_01510
OG0000730	Prar.g_01324	Syal.g_00345
OG0000731	Prar.g_01320	Syal.g_00356
OG0000732	Prar.g_01314	Syal.g_00149
OG0000733	Prar.g_01295	Syal.g_01105
OG0000734	Prar.g_01278	Syal.g_00828
OG0000735	Prar.g_01276	Syal.g_01627
OG0000736	Prar.g_01275	Syal.g_01628
OG0000737	Prar.g_01274	Syal.g_01629
OG0000738	Prar.g_01270	Syal.g_01634
OG0000739	Prar.g_01269	Syal.g_01645
OG0000740	Prar.g_01268	Syal.g_01646
OG0000741	Prar.g_01267	Syal.g_01649
OG0000742	Prar.g_01264	Syal.g_01652
OG0000743	Prar.g_01262	Syal.g_01654
OG0000744	Prar.g_01261	Syal.g_01655
OG0000745	Prar.g_01260	Syal.g_01657
OG0000746	Prar.g_01258	Syal.g_01659
OG0000747	Prar.g_01257	Syal.g_01660
OG0000748	Prar.g_01254	Syal.g_01674
OG0000749	Prar.g_01253	Syal.g_01675
OG0000750	Prar.g_01252	Syal.g_01676
OG0000751	Prar.g_01250	Syal.g_01688
OG0000752	Prar.g_01248	Syal.g_01690
OG0000753	Prar.g_01245	Syal.g_01693
OG0000754	Prar.g_01242	Syal.g_01698
OG0000755	Prar.g_01239	Syal.g_01707
OG0000756	Prar.g_01238	Syal.g_01708
OG0000757	Prar.g_01232	Syal.g_01715
OG0000758	Prar.g_01231	Syal.g_01716
OG0000759	Prar.g_01230	Syal.g_01717
OG0000760	Prar.g_01229	Syal.g_01718
OG0000761	Prar.g_01228	Syal.g_01719
OG0000762	Prar.g_01227	Syal.g_01721
OG0000763	Prar.g_01225	Syal.g_01723
OG0000764	Prar.g_01224	Syal.g_01724
OG0000765	Prar.g_01215	Syal.g_01768
OG0000766	Prar.g_01214	Syal.g_01767
OG0000767	Prar.g_01212	Syal.g_01765
OG0000768	Prar.g_01211	Syal.g_01764
OG0000769	Prar.g_01209	Syal.g_01762
OG0000770	Prar.g_01207	Syal.g_01758
OG0000771	Prar.g_00376	Syal.g_01835
OG0000772	Prar.g_00976	Syal.g_01641
OG0000773	Prar.g_00964	Syal.g_01618
OG0000774	Prar.g_00962	Syal.g_01610
OG0000775	Prar.g_00960	Syal.g_01608
OG0000776	Prar.g_00959	Syal.g_01607
OG0000777	Prar.g_00958	Syal.g_01606
OG0000778	Prar.g_00957	Syal.g_01605
OG0000779	Prar.g_00953	Syal.g_01599
OG0000780	Prar.g_00952	Syal.g_01594
OG0000781	Prar.g_00949	Syal.g_01590
OG0000782	Prar.g_00948	Syal.g_01589
OG0000783	Prar.g_00947	Syal.g_01588
OG0000784	Prar.g_00946	Syal.g_01587
OG0000785	Prar.g_00944	Syal.g_01585
OG0000786	Prar.g_00942	Syal.g_01579
OG0000787	Prar.g_00941	Syal.g_01578
OG0000788	Prar.g_00924	Syal.g_02619
OG0000789	Prar.g_00921	Syal.g_02598
OG0000790	Prar.g_00906	Syal.g_02883
OG0000791	Prar.g_00904	Syal.g_02882
OG0000792	Prar.g_00903	Syal.g_02881
OG0000793	Prar.g_00900	Syal.g_02876
OG0000794	Prar.g_00899	Syal.g_02875
OG0000795	Prar.g_00898	Syal.g_02874
OG0000796	Prar.g_00894	Syal.g_02870
OG0000797	Prar.g_00893	Syal.g_02869
OG0000798	Prar.g_00866	Syal.g_01260, Syal.g_01372
OG0000799	Prar.g_00357	Syal.g_01547
OG0000800	Prar.g_00356	Syal.g_01542
OG0000801	Prar.g_00355	Syal.g_01541
OG0000802	Prar.g_00353	Syal.g_01536
OG0000803	Prar.g_00351	Syal.g_00040
OG0000804	Prar.g_00350	Syal.g_00036
OG0000805	Prar.g_00348	Syal.g_00030
OG0000806	Prar.g_00346	Syal.g_00028
OG0000807	Prar.g_00345	Syal.g_00026
OG0000808	Prar.g_00344	Syal.g_00025
OG0000809	Prar.g_00341	Syal.g_00022
OG0000810	Prar.g_00340	Syal.g_00021
OG0000811	Prar.g_00336	Syal.g_00380
OG0000812	Prar.g_00842	Syal.g_00382
OG0000813	Prar.g_00841	Syal.g_00383
OG0000814	Prar.g_00839	Syal.g_00385
OG0000815	Prar.g_00838	Syal.g_00391
OG0000816	Prar.g_00836	Syal.g_00393
OG0000817	Prar.g_00835	Syal.g_00394
OG0000818	Prar.g_00830	Syal.g_00401
OG0000819	Prar.g_00829	Syal.g_00402
OG0000820	Prar.g_00828	Syal.g_00403
OG0000821	Prar.g_00824	Syal.g_00409
OG0000822	Prar.g_00823	Syal.g_00411
OG0000823	Prar.g_00822	Syal.g_00412
OG0000824	Prar.g_00819	Syal.g_00417
OG0000825	Prar.g_00818	Syal.g_00418
OG0000826	Prar.g_00817	Syal.g_00419
OG0000827	Prar.g_00816	Syal.g_00420
OG0000828	Prar.g_00813	Syal.g_00423
OG0000829	Prar.g_00812	Syal.g_00424
OG0000830	Prar.g_00811	Syal.g_00425
OG0000831	Prar.g_00809	Syal.g_00427
OG0000832	Prar.g_00803	Syal.g_02967
OG0000833	Prar.g_00795	Syal.g_02976
OG0000834	Prar.g_00794	Syal.g_02979
OG0000835	Prar.g_00793	Syal.g_02980
OG0000836	Prar.g_00792	Syal.g_02983
OG0000837	Prar.g_00791	Syal.g_02984
OG0000838	Prar.g_00789	Syal.g_02988
OG0000839	Prar.g_00788	Syal.g_02989
OG0000840	Prar.g_00787	Syal.g_02990
OG0000841	Prar.g_00786	Syal.g_02991
OG0000842	Prar.g_00785	Syal.g_02992
OG0000843	Prar.g_00784	Syal.g_02993
OG0000844	Prar.g_00783	Syal.g_02995
OG0000845	Prar.g_00782	Syal.g_02996
OG0000846	Prar.g_00781	Syal.g_02997
OG0000847	Prar.g_00780	Syal.g_02998
OG0000848	Prar.g_00779	Syal.g_03000
OG0000849	Prar.g_00778	Syal.g_03001
OG0000850	Prar.g_00776	Syal.g_03008
OG0000851	Prar.g_00775	Syal.g_00561
OG0000852	Prar.g_00774	Syal.g_00562
OG0000853	Prar.g_00770	Syal.g_00566
OG0000854	Prar.g_00768	Syal.g_00568
OG0000855	Prar.g_00767	Syal.g_00569
OG0000856	Prar.g_00753	Syal.g_02704
OG0000857	Prar.g_00725	Syal.g_01882
OG0000858	Prar.g_01149	Syal.g_00576
OG0000859	Prar.g_01148	Syal.g_00577
OG0000860	Prar.g_01141	Syal.g_00589
OG0000861	Prar.g_01140	Syal.g_00590
OG0000862	Prar.g_01139	Syal.g_00591
OG0000863	Prar.g_01137	Syal.g_00594
OG0000864	Prar.g_01136	Syal.g_00595
OG0000865	Prar.g_01135	Syal.g_00596
OG0000866	Prar.g_01134	Syal.g_00597
OG0000867	Prar.g_01133	Syal.g_00598
OG0000868	Prar.g_01132	Syal.g_00604
OG0000869	Prar.g_01128	Syal.g_00609
OG0000870	Prar.g_01123	Syal.g_00614
OG0000871	Prar.g_01122	Syal.g_00615
OG0000872	Prar.g_01121	Syal.g_00621
OG0000873	Prar.g_01965	Syal.g_00624
OG0000874	Prar.g_01968	Syal.g_00627
OG0000875	Prar.g_01969	Syal.g_00629
OG0000876	Prar.g_01970	Syal.g_00631
OG0000877	Prar.g_01963	Syal.g_00633
OG0000878	Prar.g_01962	Syal.g_00634
OG0000879	Prar.g_01961	Syal.g_00635
OG0000880	Prar.g_01960	Syal.g_00636
OG0000881	Prar.g_00595, Prar.g_01956	Syal.g_00641
OG0000882	Prar.g_00600	Syal.g_00646
OG0000883	Prar.g_00601	Syal.g_00648
OG0000884	Prar.g_00603	Syal.g_00650
OG0000885	Prar.g_00604	Syal.g_00651
OG0000886	Prar.g_00605	Syal.g_00652
OG0000887	Prar.g_00606	Syal.g_00653
OG0000888	Prar.g_00608	Syal.g_00655
OG0000889	Prar.g_00610	Syal.g_00657
OG0000890	Prar.g_00611	Syal.g_00663
OG0000891	Prar.g_00612	Syal.g_00664
OG0000892	Prar.g_01119	Syal.g_00668
OG0000893	Prar.g_01114	Syal.g_00193
OG0000894	Prar.g_01112	Syal.g_00196
OG0000895	Prar.g_01109	Syal.g_00200
OG0000896	Prar.g_01108	Syal.g_00201
OG0000897	Prar.g_01106	Syal.g_00203
OG0000898	Prar.g_01105	Syal.g_00204
OG0000899	Prar.g_01104	Syal.g_00205
OG0000900	Prar.g_01103	Syal.g_00206
OG0000901	Prar.g_01100	Syal.g_00211
OG0000902	Prar.g_01098	Syal.g_00213
OG0000903	Prar.g_01095	Syal.g_00227
OG0000904	Prar.g_01093	Syal.g_00222
OG0000905	Prar.g_01088	Syal.g_00217
OG0000906	Prar.g_01087	Syal.g_00215
OG0000907	Prar.g_01069	Syal.g_00229
OG0000908	Prar.g_01066	Syal.g_00232
OG0000909	Prar.g_01065	Syal.g_00233
OG0000910	Prar.g_01064	Syal.g_00234
OG0000911	Prar.g_01062	Syal.g_00237
OG0000912	Prar.g_01061	Syal.g_00238
OG0000913	Prar.g_01060	Syal.g_00239
OG0000914	Prar.g_01059	Syal.g_00240
OG0000915	Prar.g_01058	Syal.g_00241
OG0000916	Prar.g_01057	Syal.g_00242
OG0000917	Prar.g_01056	Syal.g_00243
OG0000918	Prar.g_01055	Syal.g_00244
OG0000919	Prar.g_01054	Syal.g_00245
OG0000920	Prar.g_01053	Syal.g_00246
OG0000921	Prar.g_01052	Syal.g_00247
OG0000922	Prar.g_01051	Syal.g_00248
OG0000923	Prar.g_01047	Syal.g_00252
OG0000924	Prar.g_01046	Syal.g_00253
OG0000925	Prar.g_01045	Syal.g_00254
OG0000926	Prar.g_01044	Syal.g_00255
OG0000927	Prar.g_01042	Syal.g_00257
OG0000928	Prar.g_01041	Syal.g_00258
OG0000929	Prar.g_01040	Syal.g_00259
OG0000930	Prar.g_01039	Syal.g_00260
OG0000931	Prar.g_01038	Syal.g_00261
OG0000932	Prar.g_01037	Syal.g_00262
OG0000933	Prar.g_01033	Syal.g_00268
OG0000934	Prar.g_01031	Syal.g_00270
OG0000935	Prar.g_01030	Syal.g_00271
OG0000936	Prar.g_01029	Syal.g_00272
OG0000937	Prar.g_01028	Syal.g_00273
OG0000938	Prar.g_01026	Syal.g_00276
OG0000939	Prar.g_01025	Syal.g_00277
OG0000940	Prar.g_01019	Syal.g_00285
OG0000941	Prar.g_01017	Syal.g_00287
OG0000942	Prar.g_01015	Syal.g_00289
OG0000943	Prar.g_01014	Syal.g_00290
OG0000944	Prar.g_01013	Syal.g_00292
OG0000945	Prar.g_01012	Syal.g_00294
OG0000946	Prar.g_00617	Syal.g_00301
OG0000947	Prar.g_00619	Syal.g_00304
OG0000948	Prar.g_00620	Syal.g_00305
OG0000949	Prar.g_00623	Syal.g_01341
OG0000950	Prar.g_00628	Syal.g_01348
OG0000951	Prar.g_00632	Syal.g_01353
OG0000952	Prar.g_00636	Syal.g_01363
OG0000953	Prar.g_00639	Syal.g_01435
OG0000954	Prar.g_00643	Syal.g_01443
OG0000955	Prar.g_00644	Syal.g_01444
OG0000956	Prar.g_00646	Syal.g_01446
OG0000957	Prar.g_00651	Syal.g_01457
OG0000958	Prar.g_00652	Syal.g_01458
OG0000959	Prar.g_00656	Syal.g_01482
OG0000960	Prar.g_00657	Syal.g_01483
OG0000961	Prar.g_00659	Syal.g_01507
OG0000962	Prar.g_00661	Syal.g_01509
OG0000963	Prar.g_00664	Syal.g_01514
OG0000964	Prar.g_00665	Syal.g_01515
OG0000965	Prar.g_00666	Syal.g_01516
OG0000966	Prar.g_00673	Syal.g_00176
OG0000967	Prar.g_00677	Syal.g_00171
OG0000968	Prar.g_00679	Syal.g_00169
OG0000969	Prar.g_00680	Syal.g_00167
OG0000970	Prar.g_00681	Syal.g_00166
OG0000971	Prar.g_00682	Syal.g_00164
OG0000972	Prar.g_00683	Syal.g_00163
OG0000973	Prar.g_00684	Syal.g_00162
OG0000974	Prar.g_00685	Syal.g_00161
OG0000975	Prar.g_00686	Syal.g_00160
OG0000976	Prar.g_00687	Syal.g_00159
OG0000977	Prar.g_00688	Syal.g_00157
OG0000978	Prar.g_00689	Syal.g_00156
OG0000979	Prar.g_00692	Syal.g_00153
OG0000980	Prar.g_00694	Syal.g_00150
OG0000981	Prar.g_00696	Syal.g_00147
OG0000982	Prar.g_00698	Syal.g_01068
OG0000983	Prar.g_00699	Syal.g_01069
OG0000984	Prar.g_00700	Syal.g_01070
OG0000985	Prar.g_00703	Syal.g_01074
OG0000986	Prar.g_00705	Syal.g_01076
OG0000987	Prar.g_00706	Syal.g_01080
OG0000988	Prar.g_00709	Syal.g_01086
OG0000989	Prar.g_00073	Syal.g_01098
OG0000990	Prar.g_00070	Syal.g_01118
OG0000991	Prar.g_00069	Syal.g_01120
OG0000992	Prar.g_00067	Syal.g_01122
OG0000993	Prar.g_00066	Syal.g_01123
OG0000994	Prar.g_00065	Syal.g_01127
OG0000995	Prar.g_00061	Syal.g_01132
OG0000996	Prar.g_00060	Syal.g_01162
OG0000997	Prar.g_00059	Syal.g_01171
OG0000998	Prar.g_00057	Syal.g_01173
OG0000999	Prar.g_00056	Syal.g_01174
OG0001000	Prar.g_00053	Syal.g_01177
OG0001001	Prar.g_00051	Syal.g_01182
OG0001002	Prar.g_00047	Syal.g_00082
OG0001003	Prar.g_00046	Syal.g_00084
OG0001004	Prar.g_00045	Syal.g_00085
OG0001005	Prar.g_00044	Syal.g_00087
OG0001006	Prar.g_00040	Syal.g_00094
OG0001007	Prar.g_00038	Syal.g_00096
OG0001008	Prar.g_00485	Syal.g_00524
OG0001009	Prar.g_00011	Syal.g_00129
OG0001010	Prar.g_00010	Syal.g_00130
OG0001011	Prar.g_00009	Syal.g_00131
OG0001012	Prar.g_00577	Syal.g_01064
OG0001013	Prar.g_00571	Syal.g_01026
OG0001014	Prar.g_00568	Syal.g_01022
OG0001015	Prar.g_00567	Syal.g_01021
OG0001016	Prar.g_00255	Syal.g_00756
OG0001017	Prar.g_00251	Syal.g_00762
OG0001018	Prar.g_00248	Syal.g_00764
OG0001019	Prar.g_00239	Syal.g_00785
OG0001020	Prar.g_00238	Syal.g_00796
OG0001021	Prar.g_00237	Syal.g_00800
OG0001022	Prar.g_00234	Syal.g_00805
OG0001023	Prar.g_00233	Syal.g_00806
OG0001024	Prar.g_00230	Syal.g_00810
OG0001025	Prar.g_00224	Syal.g_00817
OG0001026	Prar.g_00217	Syal.g_00830
OG0001027	Prar.g_00216	Syal.g_00834
OG0001028	Prar.g_00214	Syal.g_00836
OG0001029	Prar.g_00213	Syal.g_00838
OG0001030	Prar.g_00198	Syal.g_00860
OG0001031	Prar.g_00141	Syal.g_00936
OG0001032	Prar.g_00140	Syal.g_00938
OG0001033	Prar.g_00119	Syal.g_00972
OG0001034	Prar.g_00091	Syal.g_00684
OG0001035	Prar.g_00333	Syal.g_01226
OG0001036	Prar.g_00328	Syal.g_01231
OG0001037	Prar.g_00327	Syal.g_01233
OG0001038	Prar.g_00309	Syal.g_01261
OG0001039	Prar.g_00306	Syal.g_01264
OG0001040	Prar.g_00304	Syal.g_01267
OG0001041	Prar.g_00300	Syal.g_01272
OG0001042	Prar.g_00283	Syal.g_01300
OG0001043	Prar.g_00282	Syal.g_01304
OG0001044	Prar.g_00393	Syal.g_00346
OG0001045	Prar.g_00402	Syal.g_00359
OG0001046	Prar.g_00440	Syal.g_01967
OG0001047	Prar.g_00487	Syal.g_00522
OG0001048	Prar.g_00488	Syal.g_00521
OG0001049	Prar.g_00490	Syal.g_00518
OG0001050	Prar.g_00491	Syal.g_00517
OG0001051	Prar.g_00492	Syal.g_00516
OG0001052	Prar.g_00521	Syal.g_00467
OG0001053	Prar.g_00533	Syal.g_02900
OG0001054	Prar.g_01329	Syal.g_02919
OG0001055	Prar.g_01347	Syal.g_02940
OG0001056	Prar.g_01366	Syal.g_02833
OG0001057	Prar.g_01371	Syal.g_01574
OG0001058	Prar.g_01379	Syal.g_02812
OG0001059	Prar.g_01383	Syal.g_02808
OG0001060	Prar.g_01390	Syal.g_02801
OG0001061	Prar.g_01403	Syal.g_02783
OG0001062	Prar.g_01405	Syal.g_02781
OG0001063	Prar.g_01407	Syal.g_02776
OG0001064	Prar.g_01408	Syal.g_02775
OG0001065	Prar.g_01409	Syal.g_02774
OG0001066	Prar.g_01410	Syal.g_02773
OG0001067	Prar.g_01411	Syal.g_02772
OG0001068	Prar.g_01412	Syal.g_02771
OG0001069	Prar.g_01413	Syal.g_02770
OG0001070	Prar.g_01416	Syal.g_02766
OG0001071	Prar.g_01417	Syal.g_02765
OG0001072	Prar.g_01419	Syal.g_02761
OG0001073	Prar.g_01434	Syal.g_02746
OG0001074	Prar.g_01445	Syal.g_02575
OG0001075	Prar.g_01446	Syal.g_02726
OG0001076	Prar.g_01454	Syal.g_02712
OG0001077	Prar.g_01458	Syal.g_02702
OG0001078	Prar.g_01466	Syal.g_02635
OG0001079	Prar.g_01477	Syal.g_02618
OG0001080	Prar.g_01483	Syal.g_02514
OG0001081	Prar.g_01485	Syal.g_02175
OG0001082	Prar.g_01486	Syal.g_02176
OG0001083	Prar.g_01491	Syal.g_02184
OG0001084	Prar.g_01492	Syal.g_02187
OG0001085	Prar.g_01500	Syal.g_02206
OG0001086	Prar.g_01501	Syal.g_02208
OG0001087	Prar.g_01518	Syal.g_01782
OG0001088	Prar.g_01519	Syal.g_01785
OG0001089	Prar.g_01527	Syal.g_01811
OG0001090	Prar.g_01600	Syal.g_01859
OG0001091	Prar.g_01602	Syal.g_01862
OG0001092	Prar.g_01603	Syal.g_01864
OG0001093	Prar.g_01608	Syal.g_02419
OG0001094	Prar.g_01678	Syal.g_02216
OG0001095	Prar.g_01697	Syal.g_01879
OG0001096	Prar.g_01710	Syal.g_02447
OG0001097	Prar.g_01728	Syal.g_02473
OG0001098	Prar.g_01744	Syal.g_02083
OG0001099	Prar.g_01764	Syal.g_00837
OG0001100	Prar.g_01768	Syal.g_02293
OG0001101	Prar.g_01770	Syal.g_02292
OG0001102	Prar.g_01773	Syal.g_02289
OG0001103	Prar.g_01775	Syal.g_02287
OG0001104	Prar.g_01796	Syal.g_02241
OG0001105	Prar.g_01800	Syal.g_02236
OG0001106	Prar.g_01824	Syal.g_02007
OG0001107	Prar.g_01831	Syal.g_01993
OG0001108	Prar.g_01835	Syal.g_01985
OG0001109	Prar.g_01836	Syal.g_01983
OG0001110	Prar.g_01838	Syal.g_01981
OG0001111	Prar.g_01839	Syal.g_01979
OG0001112	Prar.g_01840	Syal.g_01977
OG0001113	Prar.g_01841	Syal.g_02244
OG0001114	Prar.g_01842	Syal.g_01976
OG0001115	Prar.g_01844	Syal.g_01972
OG0001116	Prar.g_01845	Syal.g_01970
OG0001117	Prar.g_01846	Syal.g_01969
OG0001118	Prar.g_01847	Syal.g_01968
OG0001119	Prar.g_01848	Syal.g_01966
OG0001120	Prar.g_01850	Syal.g_01962
OG0001121	Prar.g_01298	Syal.g_02960
OG0001122	Prar.g_01876	Syal.g_01921
OG0001123	Prar.g_01880	Syal.g_01913
OG0001124	Prar.g_01882	Syal.g_01911
OG0001125	Prar.g_01883	Syal.g_01909
OG0001126	Prar.g_01893	Syal.g_01837
OG0001127	Prar.g_01894	Syal.g_01836
OG0001128	Prar.g_01896	Syal.g_01833
OG0001129	Prar.g_01897	Syal.g_01831
OG0001130	Prar.g_01898	Syal.g_01830
OG0001131	Prar.g_01935	Syal.g_02260
OG0001132	Prar.g_01944	Syal.g_02553
OG0001133	Prar.g_01309	Syal.g_02710
OG0001134	Prar.g_01296	Syal.g_02506
OG0001135	Prar.g_01293	Syal.g_02505
OG0001136	Prar.g_01266	Syal.g_01650
OG0001137	Prar.g_01255	Syal.g_01673
OG0001138	Prar.g_01237	Syal.g_01709
OG0001139	Prar.g_01236	Syal.g_01711
OG0001140	Prar.g_01235	Syal.g_01712
OG0001141	Prar.g_01234	Syal.g_01713
OG0001142	Prar.g_01233	Syal.g_01714
OG0001143	Prar.g_01226	Syal.g_01722
OG0001144	Prar.g_01221	Syal.g_01736
OG0001145	Prar.g_00963	Syal.g_01614
OG0001146	Prar.g_00951	Syal.g_01593
OG0001147	Prar.g_00925	Syal.g_00458
OG0001148	Prar.g_00909	Syal.g_02886
OG0001149	Prar.g_00908	Syal.g_02885
OG0001150	Prar.g_00907	Syal.g_02884
OG0001151	Prar.g_00896	Syal.g_02872
OG0001152	Prar.g_00895	Syal.g_02871
OG0001153	Prar.g_00815	Syal.g_00421
OG0001154	Prar.g_00814	Syal.g_00422
OG0001155	Prar.g_00802	Syal.g_02969
OG0001156	Prar.g_00799	Syal.g_02972
OG0001157	Prar.g_00798	Syal.g_02973
OG0001158	Prar.g_00797	Syal.g_02974
OG0001159	Prar.g_00796	Syal.g_02975
OG0001160	Prar.g_00772	Syal.g_00564
OG0001161	Prar.g_00760	Syal.g_01104
OG0001162	Prar.g_00749	Syal.g_01577
