Orthogroup	Prar	Prbi
OG0000546	Prar.g_01344	Prbi.g_00516
OG0000547	Prar.g_01345	Prbi.g_00518
OG0000548	Prar.g_01346	Prbi.g_00519
OG0000549	Prar.g_01348	Prbi.g_00521
OG0000550	Prar.g_01353	Prbi.g_00526
OG0000551	Prar.g_01357	Prbi.g_00530
OG0000552	Prar.g_01358	Prbi.g_00531
OG0000553	Prar.g_01359	Prbi.g_00532
OG0000554	Prar.g_01364	Prbi.g_00537
OG0000555	Prar.g_01372	Prbi.g_00545
OG0000556	Prar.g_01374	Prbi.g_00547
OG0000557	Prar.g_01375	Prbi.g_00548
OG0000558	Prar.g_01377	Prbi.g_00550
OG0000559	Prar.g_01381	Prbi.g_00554
OG0000560	Prar.g_01384	Prbi.g_00557
OG0000561	Prar.g_01385	Prbi.g_00558
OG0000562	Prar.g_01386	Prbi.g_00559
OG0000563	Prar.g_01387	Prbi.g_00560
OG0000564	Prar.g_01388	Prbi.g_00561
OG0000565	Prar.g_01391	Prbi.g_00564
OG0000566	Prar.g_01393	Prbi.g_00566
OG0000567	Prar.g_01397	Prbi.g_00570
OG0000568	Prar.g_01398	Prbi.g_00571
OG0000569	Prar.g_01399	Prbi.g_00572
OG0000570	Prar.g_01400	Prbi.g_00573
OG0000571	Prar.g_01402	Prbi.g_00575
OG0000572	Prar.g_01415	Prbi.g_00588
OG0000573	Prar.g_01422	Prbi.g_00594
OG0000574	Prar.g_01423	Prbi.g_00595
OG0000575	Prar.g_01427	Prbi.g_00599
OG0000576	Prar.g_01429	Prbi.g_00601
OG0000577	Prar.g_01430	Prbi.g_00602
OG0000578	Prar.g_01431	Prbi.g_00603
OG0000579	Prar.g_01432	Prbi.g_00604
OG0000580	Prar.g_01433	Prbi.g_00605
OG0000581	Prar.g_01435	Prbi.g_00607
OG0000582	Prar.g_01438	Prbi.g_00610
OG0000583	Prar.g_01439	Prbi.g_00611
OG0000584	Prar.g_01440	Prbi.g_00612
OG0000585	Prar.g_01442	Prbi.g_00614
OG0000586	Prar.g_01443	Prbi.g_00615
OG0000587	Prar.g_01444	Prbi.g_00616
OG0000588	Prar.g_01448	Prbi.g_00620
OG0000589	Prar.g_01451	Prbi.g_00623
OG0000590	Prar.g_01452	Prbi.g_00624
OG0000591	Prar.g_01455	Prbi.g_00627
OG0000592	Prar.g_01456	Prbi.g_00628
OG0000593	Prar.g_01462	Prbi.g_00635
OG0000594	Prar.g_01463	Prbi.g_00636
OG0000595	Prar.g_01464	Prbi.g_00637
OG0000596	Prar.g_01468	Prbi.g_00641
OG0000597	Prar.g_01470	Prbi.g_00643
OG0000598	Prar.g_01471	Prbi.g_00644
OG0000599	Prar.g_01474	Prbi.g_00647
OG0000600	Prar.g_01475	Prbi.g_00648
OG0000601	Prar.g_01476	Prbi.g_00649
OG0000602	Prar.g_01478	Prbi.g_00651
OG0000603	Prar.g_01479	Prbi.g_00652
OG0000604	Prar.g_01480	Prbi.g_00653
OG0000605	Prar.g_01481	Prbi.g_00654
OG0000606	Prar.g_01484	Prbi.g_00657
OG0000607	Prar.g_01487	Prbi.g_00660
OG0000608	Prar.g_01488	Prbi.g_00661
OG0000609	Prar.g_01489	Prbi.g_00662
OG0000610	Prar.g_01494	Prbi.g_00667
OG0000611	Prar.g_01497	Prbi.g_00670
OG0000612	Prar.g_01498	Prbi.g_00671
OG0000613	Prar.g_01503	Prbi.g_00676
OG0000614	Prar.g_01522	Prbi.g_00695
OG0000615	Prar.g_01530	Prbi.g_00704
OG0000616	Prar.g_01534	Prbi.g_00708
OG0000617	Prar.g_01605	Prbi.g_00751
OG0000618	Prar.g_01606	Prbi.g_00752
OG0000619	Prar.g_01607	Prbi.g_00753
OG0000620	Prar.g_01610	Prbi.g_00756
OG0000621	Prar.g_01611	Prbi.g_00757
OG0000622	Prar.g_01612	Prbi.g_00758
OG0000623	Prar.g_01613	Prbi.g_00759
OG0000624	Prar.g_01614	Prbi.g_00760
OG0000625	Prar.g_01615	Prbi.g_00761
OG0000626	Prar.g_01616	Prbi.g_00762
OG0000627	Prar.g_01617	Prbi.g_00763
OG0000628	Prar.g_01618	Prbi.g_00764
OG0000629	Prar.g_01619	Prbi.g_00765
OG0000630	Prar.g_01622	Prbi.g_00768
OG0000631	Prar.g_01675	Prbi.g_00838
OG0000632	Prar.g_01676	Prbi.g_00839
OG0000633	Prar.g_01677	Prbi.g_00840
OG0000634	Prar.g_01680	Prbi.g_00843
OG0000635	Prar.g_01681	Prbi.g_00844
OG0000636	Prar.g_01683	Prbi.g_00846
OG0000637	Prar.g_01685	Prbi.g_00848
OG0000638	Prar.g_01686	Prbi.g_00849
OG0000639	Prar.g_01687	Prbi.g_00850
OG0000640	Prar.g_01688	Prbi.g_00851
OG0000641	Prar.g_01692	Prbi.g_00855
OG0000642	Prar.g_01693	Prbi.g_00856
OG0000643	Prar.g_01694	Prbi.g_00857
OG0000644	Prar.g_01695	Prbi.g_00858
OG0000645	Prar.g_01696	Prbi.g_00859
OG0000646	Prar.g_01698	Prbi.g_00861
OG0000647	Prar.g_01699	Prbi.g_00862
OG0000648	Prar.g_01701	Prbi.g_00864
OG0000649	Prar.g_01702	Prbi.g_00865
OG0000650	Prar.g_01703	Prbi.g_00866
OG0000651	Prar.g_01704	Prbi.g_00867
OG0000652	Prar.g_01705	Prbi.g_00868
OG0000653	Prar.g_01707	Prbi.g_00870
OG0000654	Prar.g_01708	Prbi.g_00871
OG0000655	Prar.g_01709	Prbi.g_00872
OG0000656	Prar.g_01712	Prbi.g_00875
OG0000657	Prar.g_01719	Prbi.g_00883
OG0000658	Prar.g_01720	Prbi.g_00884
OG0000659	Prar.g_01721	Prbi.g_00885
OG0000660	Prar.g_01725	Prbi.g_00889
OG0000661	Prar.g_01727	Prbi.g_00891
OG0000662	Prar.g_01729	Prbi.g_00893
OG0000663	Prar.g_01731	Prbi.g_00895
OG0000664	Prar.g_01732	Prbi.g_00896
OG0000665	Prar.g_01736	Prbi.g_00900
OG0000666	Prar.g_01737	Prbi.g_00901
OG0000667	Prar.g_01742	Prbi.g_00905
OG0000668	Prar.g_01759	Prbi.g_00934
OG0000669	Prar.g_01767	Prbi.g_00942
OG0000670	Prar.g_01769	Prbi.g_00944
OG0000671	Prar.g_01771	Prbi.g_00946
OG0000672	Prar.g_01774	Prbi.g_00949
OG0000673	Prar.g_01777	Prbi.g_00952
OG0000674	Prar.g_01779	Prbi.g_00954
OG0000675	Prar.g_01780	Prbi.g_00955
OG0000676	Prar.g_01782	Prbi.g_00957
OG0000677	Prar.g_01783	Prbi.g_00958
OG0000678	Prar.g_01785	Prbi.g_00960
OG0000679	Prar.g_01789	Prbi.g_00964
OG0000680	Prar.g_01790	Prbi.g_00965
OG0000681	Prar.g_01792	Prbi.g_00968
OG0000682	Prar.g_01793	Prbi.g_00969
OG0000683	Prar.g_01794	Prbi.g_00970
OG0000684	Prar.g_01795	Prbi.g_00971
OG0000685	Prar.g_01797	Prbi.g_00973
OG0000686	Prar.g_01798	Prbi.g_00974
OG0000687	Prar.g_01799	Prbi.g_00975
OG0000688	Prar.g_01802	Prbi.g_00978
OG0000689	Prar.g_01803	Prbi.g_00979
OG0000690	Prar.g_01804	Prbi.g_00980
OG0000691	Prar.g_01805	Prbi.g_00981
OG0000692	Prar.g_01807	Prbi.g_00983
OG0000693	Prar.g_01808	Prbi.g_00984
OG0000694	Prar.g_01809	Prbi.g_00985
OG0000695	Prar.g_01811	Prbi.g_00987
OG0000696	Prar.g_01812	Prbi.g_00988
OG0000697	Prar.g_01813	Prbi.g_00989
OG0000698	Prar.g_01816	Prbi.g_00992
OG0000699	Prar.g_01817	Prbi.g_00993
OG0000700	Prar.g_01818	Prbi.g_00994
OG0000701	Prar.g_01819	Prbi.g_00995
OG0000702	Prar.g_01821	Prbi.g_00997
OG0000703	Prar.g_01822	Prbi.g_00998
OG0000704	Prar.g_01823	Prbi.g_00999
OG0000705	Prar.g_01827	Prbi.g_01003
OG0000706	Prar.g_01828	Prbi.g_01004
OG0000707	Prar.g_01829	Prbi.g_01005
OG0000708	Prar.g_01830	Prbi.g_01006
OG0000709	Prar.g_01834	Prbi.g_01010
OG0000710	Prar.g_01837	Prbi.g_01013
OG0000711	Prar.g_01853	Prbi.g_01030
OG0000712	Prar.g_01855	Prbi.g_01032
OG0000713	Prar.g_01856	Prbi.g_01033
OG0000714	Prar.g_01857	Prbi.g_01034
OG0000715	Prar.g_01859	Prbi.g_01036
OG0000716	Prar.g_01861	Prbi.g_01038
OG0000717	Prar.g_01862	Prbi.g_01039
OG0000718	Prar.g_01873	Prbi.g_01055
OG0000719	Prar.g_01875	Prbi.g_01057
OG0000720	Prar.g_01884	Prbi.g_01066
OG0000721	Prar.g_01886	Prbi.g_01068
OG0000722	Prar.g_01887	Prbi.g_01069
OG0000723	Prar.g_01890	Prbi.g_01072
OG0000724	Prar.g_01899	Prbi.g_01081
OG0000725	Prar.g_01905	Prbi.g_01087
OG0000726	Prar.g_01906	Prbi.g_01088
OG0000727	Prar.g_01907	Prbi.g_01089
OG0000728	Prar.g_01909	Prbi.g_01091
OG0000729	Prar.g_01955	Prbi.g_01138
OG0000730	Prar.g_01324	Prbi.g_01142
OG0000731	Prar.g_01320	Prbi.g_01146
OG0000732	Prar.g_01314	Prbi.g_01155
OG0000733	Prar.g_01295	Prbi.g_01175
OG0000734	Prar.g_01278	Prbi.g_01192
OG0000735	Prar.g_01276	Prbi.g_01194
OG0000736	Prar.g_01275	Prbi.g_01195
OG0000737	Prar.g_01274	Prbi.g_01196
OG0000738	Prar.g_01270	Prbi.g_01200
OG0000739	Prar.g_01269	Prbi.g_01201
OG0000740	Prar.g_01268	Prbi.g_01202
OG0000741	Prar.g_01267	Prbi.g_01203
OG0000742	Prar.g_01264	Prbi.g_01206
OG0000743	Prar.g_01262	Prbi.g_01208
OG0000744	Prar.g_01261	Prbi.g_01209
OG0000745	Prar.g_01260	Prbi.g_01210
OG0000746	Prar.g_01258	Prbi.g_01212
OG0000747	Prar.g_01257	Prbi.g_01213
OG0000748	Prar.g_01254	Prbi.g_01216
OG0000749	Prar.g_01253	Prbi.g_01217
OG0000750	Prar.g_01252	Prbi.g_01218
OG0000751	Prar.g_01250	Prbi.g_01220
OG0000752	Prar.g_01248	Prbi.g_01222
OG0000753	Prar.g_01245	Prbi.g_01225
OG0000754	Prar.g_01242	Prbi.g_01228
OG0000755	Prar.g_01239	Prbi.g_01231
OG0000756	Prar.g_01238	Prbi.g_01232
OG0000757	Prar.g_01232	Prbi.g_01238
OG0000758	Prar.g_01231	Prbi.g_01239
OG0000759	Prar.g_01230	Prbi.g_01240
OG0000760	Prar.g_01229	Prbi.g_01241
OG0000761	Prar.g_01228	Prbi.g_01242
OG0000762	Prar.g_01227	Prbi.g_01243
OG0000763	Prar.g_01225	Prbi.g_01245
OG0000764	Prar.g_01224	Prbi.g_01246
OG0000765	Prar.g_01215	Prbi.g_01255
OG0000766	Prar.g_01214	Prbi.g_01256
OG0000767	Prar.g_01212	Prbi.g_01258
OG0000768	Prar.g_01211	Prbi.g_01259
OG0000769	Prar.g_01209	Prbi.g_01261
OG0000770	Prar.g_01207	Prbi.g_01263
OG0000771	Prar.g_00376	Prbi.g_01277
OG0000772	Prar.g_00976	Prbi.g_01363
OG0000773	Prar.g_00964	Prbi.g_01382
OG0000774	Prar.g_00962	Prbi.g_01384
OG0000775	Prar.g_00960	Prbi.g_01386
OG0000776	Prar.g_00959	Prbi.g_01387
OG0000777	Prar.g_00958	Prbi.g_01388
OG0000778	Prar.g_00957	Prbi.g_01389
OG0000779	Prar.g_00953	Prbi.g_01393
OG0000780	Prar.g_00952	Prbi.g_01394
OG0000781	Prar.g_00949	Prbi.g_01397
OG0000782	Prar.g_00948	Prbi.g_01398
OG0000783	Prar.g_00947	Prbi.g_01399
OG0000784	Prar.g_00946	Prbi.g_01400
OG0000785	Prar.g_00944	Prbi.g_01402
OG0000786	Prar.g_00942	Prbi.g_01404
OG0000787	Prar.g_00941	Prbi.g_01405
OG0000788	Prar.g_00924	Prbi.g_01426
OG0000789	Prar.g_00921	Prbi.g_01429
OG0000790	Prar.g_00906	Prbi.g_01444
OG0000791	Prar.g_00904	Prbi.g_01446
OG0000792	Prar.g_00903	Prbi.g_01447
OG0000793	Prar.g_00900	Prbi.g_01450
OG0000794	Prar.g_00899	Prbi.g_01451
OG0000795	Prar.g_00898	Prbi.g_01452
OG0000796	Prar.g_00894	Prbi.g_01456
OG0000797	Prar.g_00893	Prbi.g_01457
OG0000799	Prar.g_00357	Prbi.g_01571
OG0000800	Prar.g_00356	Prbi.g_01572
OG0000801	Prar.g_00355	Prbi.g_01573
OG0000802	Prar.g_00353	Prbi.g_01575
OG0000803	Prar.g_00351	Prbi.g_01577
OG0000804	Prar.g_00350	Prbi.g_01578
OG0000805	Prar.g_00348	Prbi.g_01580
OG0000806	Prar.g_00346	Prbi.g_01582
OG0000807	Prar.g_00345	Prbi.g_01583
OG0000808	Prar.g_00344	Prbi.g_01584
OG0000809	Prar.g_00341	Prbi.g_01587
OG0000810	Prar.g_00340	Prbi.g_01588
OG0000811	Prar.g_00336	Prbi.g_01594
OG0000812	Prar.g_00842	Prbi.g_01596
OG0000813	Prar.g_00841	Prbi.g_01597
OG0000814	Prar.g_00839	Prbi.g_01599
OG0000815	Prar.g_00838	Prbi.g_01600
OG0000816	Prar.g_00836	Prbi.g_01602
OG0000817	Prar.g_00835	Prbi.g_01603
OG0000818	Prar.g_00830	Prbi.g_01608
OG0000819	Prar.g_00829	Prbi.g_01609
OG0000820	Prar.g_00828	Prbi.g_01610
OG0000821	Prar.g_00824	Prbi.g_01613
OG0000822	Prar.g_00823	Prbi.g_01614
OG0000823	Prar.g_00822	Prbi.g_01615
OG0000824	Prar.g_00819	Prbi.g_01618
OG0000825	Prar.g_00818	Prbi.g_01619
OG0000826	Prar.g_00817	Prbi.g_01620
OG0000827	Prar.g_00816	Prbi.g_01621
OG0000828	Prar.g_00813	Prbi.g_01624
OG0000829	Prar.g_00812	Prbi.g_01625
OG0000830	Prar.g_00811	Prbi.g_01626
OG0000831	Prar.g_00809	Prbi.g_01628
OG0000832	Prar.g_00803	Prbi.g_01634
OG0000833	Prar.g_00795	Prbi.g_01642
OG0000834	Prar.g_00794	Prbi.g_01643
OG0000835	Prar.g_00793	Prbi.g_01644
OG0000836	Prar.g_00792	Prbi.g_01645
OG0000837	Prar.g_00791	Prbi.g_01646
OG0000838	Prar.g_00789	Prbi.g_01648
OG0000839	Prar.g_00788	Prbi.g_01649
OG0000840	Prar.g_00787	Prbi.g_01650
OG0000841	Prar.g_00786	Prbi.g_01651
OG0000842	Prar.g_00785	Prbi.g_01652
OG0000843	Prar.g_00784	Prbi.g_01653
OG0000844	Prar.g_00783	Prbi.g_01654
OG0000845	Prar.g_00782	Prbi.g_01655
OG0000846	Prar.g_00781	Prbi.g_01656
OG0000847	Prar.g_00780	Prbi.g_01657
OG0000848	Prar.g_00779	Prbi.g_01658
OG0000849	Prar.g_00778	Prbi.g_01659
OG0000850	Prar.g_00776	Prbi.g_01661
OG0000851	Prar.g_00775	Prbi.g_01662
OG0000852	Prar.g_00774	Prbi.g_01663
OG0000853	Prar.g_00770	Prbi.g_01667
OG0000854	Prar.g_00768	Prbi.g_01669
OG0000855	Prar.g_00767	Prbi.g_01670
OG0000856	Prar.g_00753	Prbi.g_01685
OG0000857	Prar.g_00725	Prbi.g_01711
OG0000858	Prar.g_01149	Prbi.g_01781
OG0000859	Prar.g_01148	Prbi.g_01782
OG0000860	Prar.g_01141	Prbi.g_01789
OG0000861	Prar.g_01140	Prbi.g_01790
OG0000862	Prar.g_01139	Prbi.g_01791
OG0000863	Prar.g_01137	Prbi.g_01793
OG0000864	Prar.g_01136	Prbi.g_01794
OG0000865	Prar.g_01135	Prbi.g_01795
OG0000866	Prar.g_01134	Prbi.g_01796
OG0000867	Prar.g_01133	Prbi.g_01797
OG0000868	Prar.g_01132	Prbi.g_01798
OG0000869	Prar.g_01128	Prbi.g_01802
OG0000870	Prar.g_01123	Prbi.g_01807
OG0000871	Prar.g_01122	Prbi.g_01808
OG0000872	Prar.g_01121	Prbi.g_01809
OG0000873	Prar.g_01965	Prbi.g_01812
OG0000874	Prar.g_01968	Prbi.g_01815
OG0000875	Prar.g_01969	Prbi.g_01816
OG0000876	Prar.g_01970	Prbi.g_01817
OG0000877	Prar.g_01963	Prbi.g_01819
OG0000878	Prar.g_01962	Prbi.g_01820
OG0000879	Prar.g_01961	Prbi.g_01821
OG0000880	Prar.g_01960	Prbi.g_01822
OG0000881	Prar.g_00595, Prar.g_01956	Prbi.g_01826
OG0000882	Prar.g_00600	Prbi.g_01831
OG0000883	Prar.g_00601	Prbi.g_01832
OG0000884	Prar.g_00603	Prbi.g_01834
OG0000885	Prar.g_00604	Prbi.g_01835
OG0000886	Prar.g_00605	Prbi.g_01836
OG0000887	Prar.g_00606	Prbi.g_01837
OG0000888	Prar.g_00608	Prbi.g_01839
OG0000889	Prar.g_00610	Prbi.g_01841
OG0000890	Prar.g_00611	Prbi.g_01842
OG0000891	Prar.g_00612	Prbi.g_01843
OG0000892	Prar.g_01119	Prbi.g_01845
OG0000893	Prar.g_01114	Prbi.g_01848
OG0000894	Prar.g_01112	Prbi.g_01850
OG0000895	Prar.g_01109	Prbi.g_01853
OG0000896	Prar.g_01108	Prbi.g_01854
OG0000897	Prar.g_01106	Prbi.g_01856
OG0000898	Prar.g_01105	Prbi.g_01857
OG0000899	Prar.g_01104	Prbi.g_01858
OG0000900	Prar.g_01103	Prbi.g_01859
OG0000901	Prar.g_01100	Prbi.g_01863
OG0000902	Prar.g_01098	Prbi.g_01865
OG0000903	Prar.g_01095	Prbi.g_01868
OG0000904	Prar.g_01093	Prbi.g_01870
OG0000905	Prar.g_01088	Prbi.g_01875
OG0000906	Prar.g_01087	Prbi.g_01876
OG0000907	Prar.g_01069	Prbi.g_01896
OG0000908	Prar.g_01066	Prbi.g_01899
OG0000909	Prar.g_01065	Prbi.g_01900
OG0000910	Prar.g_01064	Prbi.g_01901
OG0000911	Prar.g_01062	Prbi.g_01903
OG0000912	Prar.g_01061	Prbi.g_01904
OG0000913	Prar.g_01060	Prbi.g_01905
OG0000914	Prar.g_01059	Prbi.g_01906
OG0000915	Prar.g_01058	Prbi.g_01907
OG0000916	Prar.g_01057	Prbi.g_01908
OG0000917	Prar.g_01056	Prbi.g_01909
OG0000918	Prar.g_01055	Prbi.g_01910
OG0000919	Prar.g_01054	Prbi.g_01911
OG0000920	Prar.g_01053	Prbi.g_01912
OG0000921	Prar.g_01052	Prbi.g_01913
OG0000922	Prar.g_01051	Prbi.g_01914
OG0000923	Prar.g_01047	Prbi.g_01918
OG0000924	Prar.g_01046	Prbi.g_01919
OG0000925	Prar.g_01045	Prbi.g_01920
OG0000926	Prar.g_01044	Prbi.g_01921
OG0000927	Prar.g_01042	Prbi.g_01923
OG0000928	Prar.g_01041	Prbi.g_01924
OG0000929	Prar.g_01040	Prbi.g_01925
OG0000930	Prar.g_01039	Prbi.g_01926
OG0000931	Prar.g_01038	Prbi.g_01927
OG0000932	Prar.g_01037	Prbi.g_01928
OG0000933	Prar.g_01033	Prbi.g_01932
OG0000934	Prar.g_01031	Prbi.g_01934
OG0000935	Prar.g_01030	Prbi.g_01935
OG0000936	Prar.g_01029	Prbi.g_01936
OG0000937	Prar.g_01028	Prbi.g_01937
OG0000938	Prar.g_01026	Prbi.g_01939
OG0000939	Prar.g_01025	Prbi.g_01940
OG0000940	Prar.g_01019	Prbi.g_01947
OG0000941	Prar.g_01017	Prbi.g_01949
OG0000942	Prar.g_01015	Prbi.g_01951
OG0000943	Prar.g_01014	Prbi.g_01952
OG0000944	Prar.g_01013	Prbi.g_01953
OG0000945	Prar.g_01012	Prbi.g_01954
OG0000946	Prar.g_00617	Prbi.g_01958
OG0000947	Prar.g_00619	Prbi.g_01960
OG0000948	Prar.g_00620	Prbi.g_01961
OG0000949	Prar.g_00623	Prbi.g_01964
OG0000950	Prar.g_00628	Prbi.g_01969
OG0000951	Prar.g_00632	Prbi.g_01973
OG0000952	Prar.g_00636	Prbi.g_01977
OG0000953	Prar.g_00639	Prbi.g_01980
OG0000954	Prar.g_00643	Prbi.g_01984
OG0000955	Prar.g_00644	Prbi.g_01985
OG0000956	Prar.g_00646	Prbi.g_01987
OG0000957	Prar.g_00651	Prbi.g_01992
OG0000958	Prar.g_00652	Prbi.g_01993
OG0000959	Prar.g_00656	Prbi.g_01997
OG0000960	Prar.g_00657	Prbi.g_01998
OG0000961	Prar.g_00659	Prbi.g_02000
OG0000962	Prar.g_00661	Prbi.g_02002
OG0000963	Prar.g_00664	Prbi.g_02006
OG0000964	Prar.g_00665	Prbi.g_02007
OG0000965	Prar.g_00666	Prbi.g_02008
OG0000966	Prar.g_00673	Prbi.g_02027
OG0000967	Prar.g_00677	Prbi.g_02032
OG0000968	Prar.g_00679	Prbi.g_02034
OG0000969	Prar.g_00680	Prbi.g_02035
OG0000970	Prar.g_00681	Prbi.g_02036
OG0000971	Prar.g_00682	Prbi.g_02037
OG0000972	Prar.g_00683	Prbi.g_02038
OG0000973	Prar.g_00684	Prbi.g_02039
OG0000974	Prar.g_00685	Prbi.g_02040
OG0000975	Prar.g_00686	Prbi.g_02041
OG0000976	Prar.g_00687	Prbi.g_02042
OG0000977	Prar.g_00688	Prbi.g_02043
OG0000978	Prar.g_00689	Prbi.g_02044
OG0000979	Prar.g_00692	Prbi.g_02047
OG0000980	Prar.g_00694	Prbi.g_02049
OG0000981	Prar.g_00696	Prbi.g_02051
OG0000982	Prar.g_00698	Prbi.g_02053
OG0000983	Prar.g_00699	Prbi.g_02054
OG0000984	Prar.g_00700	Prbi.g_02055
OG0000985	Prar.g_00703	Prbi.g_02058
OG0000986	Prar.g_00705	Prbi.g_02060
OG0000987	Prar.g_00706	Prbi.g_02061
OG0000988	Prar.g_00709	Prbi.g_02064
OG0000989	Prar.g_00073	Prbi.g_02068
OG0000990	Prar.g_00070	Prbi.g_02071
OG0000991	Prar.g_00069	Prbi.g_02072
OG0000992	Prar.g_00067	Prbi.g_02074
OG0000993	Prar.g_00066	Prbi.g_02075
OG0000994	Prar.g_00065	Prbi.g_02076
OG0000995	Prar.g_00061	Prbi.g_02080
OG0000996	Prar.g_00060	Prbi.g_02081
OG0000997	Prar.g_00059	Prbi.g_02082
OG0000998	Prar.g_00057	Prbi.g_02084
OG0000999	Prar.g_00056	Prbi.g_02085
OG0001000	Prar.g_00053	Prbi.g_02088
OG0001001	Prar.g_00051	Prbi.g_02090
OG0001002	Prar.g_00047	Prbi.g_02094
OG0001003	Prar.g_00046	Prbi.g_02095
OG0001004	Prar.g_00045	Prbi.g_02096
OG0001005	Prar.g_00044	Prbi.g_02097
OG0001006	Prar.g_00040	Prbi.g_02101
OG0001007	Prar.g_00038	Prbi.g_02103
OG0001008	Prar.g_00485	Prbi.g_00438
OG0001009	Prar.g_00011	Prbi.g_00027
OG0001010	Prar.g_00010	Prbi.g_00028
OG0001011	Prar.g_00009	Prbi.g_00029
OG0001012	Prar.g_00577	Prbi.g_00052
OG0001013	Prar.g_00571	Prbi.g_00059
OG0001014	Prar.g_00568	Prbi.g_00062
OG0001015	Prar.g_00567	Prbi.g_00063
OG0001016	Prar.g_00255	Prbi.g_00080
OG0001017	Prar.g_00251	Prbi.g_00084
OG0001018	Prar.g_00248	Prbi.g_00087
OG0001019	Prar.g_00239	Prbi.g_00096
OG0001020	Prar.g_00238	Prbi.g_00097
OG0001021	Prar.g_00237	Prbi.g_00098
OG0001022	Prar.g_00234	Prbi.g_00101
OG0001023	Prar.g_00233	Prbi.g_00102
OG0001024	Prar.g_00230	Prbi.g_00105
OG0001025	Prar.g_00224	Prbi.g_00111
OG0001026	Prar.g_00217	Prbi.g_00118
OG0001027	Prar.g_00216	Prbi.g_00119
OG0001028	Prar.g_00214	Prbi.g_00121
OG0001029	Prar.g_00213	Prbi.g_00123
OG0001030	Prar.g_00198	Prbi.g_00138
OG0001031	Prar.g_00141	Prbi.g_00210
OG0001032	Prar.g_00140	Prbi.g_00211
OG0001033	Prar.g_00119	Prbi.g_00232
OG0001034	Prar.g_00091	Prbi.g_00260
OG0001035	Prar.g_00333	Prbi.g_00278
OG0001036	Prar.g_00328	Prbi.g_00283
OG0001037	Prar.g_00327	Prbi.g_00284
OG0001038	Prar.g_00309	Prbi.g_00302
OG0001039	Prar.g_00306	Prbi.g_00305
OG0001040	Prar.g_00304	Prbi.g_00307
OG0001041	Prar.g_00300	Prbi.g_00311
OG0001042	Prar.g_00283	Prbi.g_00328
OG0001043	Prar.g_00282	Prbi.g_00329
OG0001044	Prar.g_00393	Prbi.g_00357
OG0001045	Prar.g_00402	Prbi.g_00366
OG0001046	Prar.g_00440	Prbi.g_00403
OG0001047	Prar.g_00487	Prbi.g_00440
OG0001048	Prar.g_00488	Prbi.g_00441
OG0001049	Prar.g_00490	Prbi.g_00443
OG0001050	Prar.g_00491	Prbi.g_00444
OG0001051	Prar.g_00492	Prbi.g_00445
OG0001052	Prar.g_00521	Prbi.g_00474
OG0001053	Prar.g_00533	Prbi.g_00486
OG0001054	Prar.g_01329	Prbi.g_00501
OG0001055	Prar.g_01347	Prbi.g_00520
OG0001056	Prar.g_01366	Prbi.g_00539
OG0001057	Prar.g_01371	Prbi.g_00544
OG0001058	Prar.g_01379	Prbi.g_00552
OG0001059	Prar.g_01383	Prbi.g_00556
OG0001060	Prar.g_01390	Prbi.g_00563
OG0001061	Prar.g_01403	Prbi.g_00576
OG0001062	Prar.g_01405	Prbi.g_00578
OG0001063	Prar.g_01407	Prbi.g_00580
OG0001064	Prar.g_01408	Prbi.g_00581
OG0001065	Prar.g_01409	Prbi.g_00582
OG0001066	Prar.g_01410	Prbi.g_00583
OG0001067	Prar.g_01411	Prbi.g_00584
OG0001068	Prar.g_01412	Prbi.g_00585
OG0001069	Prar.g_01413	Prbi.g_00586
OG0001070	Prar.g_01416	Prbi.g_00589
OG0001071	Prar.g_01417	Prbi.g_00590
OG0001072	Prar.g_01419	Prbi.g_00592
OG0001073	Prar.g_01434	Prbi.g_00606
OG0001074	Prar.g_01445	Prbi.g_00617
OG0001075	Prar.g_01446	Prbi.g_00618
OG0001076	Prar.g_01454	Prbi.g_00626
OG0001077	Prar.g_01458	Prbi.g_00630
OG0001078	Prar.g_01466	Prbi.g_00639
OG0001079	Prar.g_01477	Prbi.g_00650
OG0001080	Prar.g_01483	Prbi.g_00656
OG0001081	Prar.g_01485	Prbi.g_00658
OG0001082	Prar.g_01486	Prbi.g_00659
OG0001083	Prar.g_01491	Prbi.g_00664
OG0001084	Prar.g_01492	Prbi.g_00665
OG0001085	Prar.g_01500	Prbi.g_00673
OG0001086	Prar.g_01501	Prbi.g_00674
OG0001087	Prar.g_01518	Prbi.g_00691
OG0001088	Prar.g_01519	Prbi.g_00692
OG0001089	Prar.g_01527	Prbi.g_00700
OG0001090	Prar.g_01600	Prbi.g_00746
OG0001091	Prar.g_01602	Prbi.g_00748
OG0001092	Prar.g_01603	Prbi.g_00749
OG0001093	Prar.g_01608	Prbi.g_00754
OG0001094	Prar.g_01678	Prbi.g_00841
OG0001095	Prar.g_01697	Prbi.g_00860
OG0001096	Prar.g_01710	Prbi.g_00873
OG0001097	Prar.g_01728	Prbi.g_00892
OG0001098	Prar.g_01744	Prbi.g_00907
OG0001099	Prar.g_01764	Prbi.g_00939
OG0001100	Prar.g_01768	Prbi.g_00943
OG0001101	Prar.g_01770	Prbi.g_00945
OG0001102	Prar.g_01773	Prbi.g_00948
OG0001103	Prar.g_01775	Prbi.g_00950
OG0001104	Prar.g_01796	Prbi.g_00972
OG0001105	Prar.g_01800	Prbi.g_00976
