Orthogroup	Species	Prbk	Orthologs
OG0000088	Syal	Prbk.g_01836, Prbk.g_00773	Syal.g_00908
OG0000088	Praf	Prbk.g_01836	Praf.g_01239
OG0000088	Prah	Prbk.g_01836	Prah.g_00957
OG0000088	Prbj	Prbk.g_01836	Prbj.g_00912
OG0000088	Prbl	Prbk.g_01836	Prbl.g_01838
OG0000088	Prat	Prbk.g_00773	Prat.g_00166
OG0000088	Pral	Prbk.g_00773	Pral.g_00878
OG0000088	Prak	Prbk.g_00773	Prak.g_00178
OG0000088	Prap	Prbk.g_00773	Prap.g_01004
OG0000088	Prbe	Prbk.g_00773	Prbe.g_01714
OG0000088	Prbf	Prbk.g_00773	Prbf.g_01500
OG0000088	Prbg	Prbk.g_00773	Prbg.g_00944
OG0000088	Prbn	Prbk.g_00773	Prbn.g_01247
OG0000088	Pram	Prbk.g_00773	Pram.g_00151
OG0000088	Prbh	Prbk.g_00773	Prbh.g_00616
OG0000088	Praj	Prbk.g_00773	Praj.g_00206
OG0000088	Prbm	Prbk.g_00773	Prbm.g_00225
OG0000088	Prbb	Prbk.g_00773	Prbb.g_00223
OG0000088	Prbc	Prbk.g_00773	Prbc.g_00405
OG0000088	Prab	Prbk.g_00773	Prab.g_00157
OG0000088	Pran	Prbk.g_00773	Pran.g_00266
OG0000088	Prai	Prbk.g_00773	Prai.g_00177
OG0000088	Prag	Prbk.g_00773	Prag.g_00159
OG0000088	Praw	Prbk.g_00773	Praw.g_01269
OG0000088	Prba	Prbk.g_00773	Prba.g_00622
OG0000088	Pray	Prbk.g_00773	Pray.g_00647
OG0000088	Praz	Prbk.g_00773	Praz.g_00526
OG0000088	Prav	Prbk.g_00773	Prav.g_00872
OG0000088	Prac	Prbk.g_00773	Prac.g_01764
OG0000088	Praq	Prbk.g_00773	Praq.g_01836
OG0000088	Prar	Prbk.g_00773	Prar.g_00161
OG0000088	Prad	Prbk.g_00773	Prad.g_01825
OG0000088	Prbi	Prbk.g_00773	Prbi.g_00190
OG0000088	Prax	Prbk.g_00773	Prax.g_01052
OG0000088	Pras	Prbk.g_00773	Pras.g_01017
OG0000088	Prau	Prbk.g_00773	Prau.g_00167
OG0000088	Prae	Prbk.g_00773	Prae.g_00169
OG0000088	Praa	Prbk.g_00773	Praa.g_00166
OG0000088	Prbd	Prbk.g_00773	Prbd.g_01074
OG0000088	Prao	Prbk.g_00773	Prao.g_00304
OG0000088	Praf	Prbk.g_00773	Praf.g_02454
OG0000088	Prah	Prbk.g_00773	Prah.g_02304
OG0000088	Prbj	Prbk.g_00773	Prbj.g_00521
OG0000088	Prbl	Prbk.g_00773	Prbl.g_00281
OG0000089	Syag	Prbk.g_00364	Syag.g_00005
OG0000089	Syak	Prbk.g_00364	Syak.g_01215
OG0000089	Syab	Prbk.g_00364	Syab.g_00551
OG0000089	Syal	Prbk.g_00364	Syal.g_00555
OG0000089	Syaq	Prbk.g_00364	Syaq.g_00529
OG0000089	Syao	Prbk.g_00364	Syao.g_01716
OG0000089	Syan	Prbk.g_00364	Syan.g_02316
OG0000089	Syat	Prbk.g_00364	Syat.g_02953
OG0000089	Syas	Prbk.g_00364	Syas.g_01512
OG0000089	Syap	Prbk.g_00364	Syap.g_00115, Syap.g_02042
OG0000089	Syar	Prbk.g_00364	Syar.g_01162
OG0000089	Prak	Prbk.g_00364	Prak.g_00379
OG0000089	Prap	Prbk.g_00364	Prap.g_01349
OG0000089	Prbe	Prbk.g_00364	Prbe.g_01915
OG0000089	Prbf	Prbk.g_00364	Prbf.g_01701
OG0000089	Prbg	Prbk.g_00364	Prbg.g_00137
OG0000089	Prbn	Prbk.g_00364	Prbn.g_00696
OG0000089	Prat	Prbk.g_00364	Prat.g_00370
OG0000089	Pral	Prbk.g_00364	Pral.g_00676
OG0000089	Pram	Prbk.g_00364	Pram.g_00352
OG0000089	Prbh	Prbk.g_00364	Prbh.g_00415
OG0000089	Prai	Prbk.g_00364	Prai.g_00368
OG0000089	Prad	Prbk.g_00364	Prad.g_00755
OG0000089	Prac	Prbk.g_00364	Prac.g_01178
OG0000089	Praq	Prbk.g_00364	Praq.g_01188
OG0000089	Prar	Prbk.g_00364	Prar.g_00416
OG0000089	Prau	Prbk.g_00364	Prau.g_00358
OG0000089	Pray	Prbk.g_00364	Pray.g_00834
OG0000089	Praz	Prbk.g_00364	Praz.g_00818
OG0000089	Prba	Prbk.g_00364	Prba.g_00850
OG0000089	Pras	Prbk.g_00364	Pras.g_01209
OG0000089	Praa	Prbk.g_00364	Praa.g_00355
OG0000089	Prae	Prbk.g_00364	Prae.g_00355
OG0000089	Prao	Prbk.g_00364	Prao.g_00490
OG0000089	Prax	Prbk.g_00364	Prax.g_00817
OG0000089	Prbd	Prbk.g_00364	Prbd.g_00883
OG0000089	Prbi	Prbk.g_00364	Prbi.g_00380
OG0000089	Prav	Prbk.g_00364	Prav.g_00975
OG0000089	Prab	Prbk.g_00364	Prab.g_00343
OG0000089	Pran	Prbk.g_00364	Pran.g_01839
OG0000089	Prag	Prbk.g_00364	Prag.g_00350
OG0000089	Praw	Prbk.g_00364	Praw.g_00776
OG0000089	Praj	Prbk.g_00364	Praj.g_00403
OG0000089	Prbb	Prbk.g_00364	Prbb.g_00416
OG0000089	Prbc	Prbk.g_00364	Prbc.g_01268
OG0000089	Prbm	Prbk.g_00364	Prbm.g_00423
OG0000089	Syaf	Prbk.g_00364	Syaf.g_02807
OG0000089	Syai	Prbk.g_00364	Syai.g_00517
OG0000089	Syam	Prbk.g_00364	Syam.g_00489
OG0000089	Syaa	Prbk.g_00364	Syaa.g_02149
OG0000089	Syad	Prbk.g_00364	Syad.g_00785, Syad.g_02829
OG0000089	Syaj	Prbk.g_00364	Syaj.g_02829, Syaj.g_01915
OG0000089	Syae	Prbk.g_00364	Syae.g_02219
OG0000089	Syac	Prbk.g_00364	Syac.g_01988, Syac.g_01543
OG0000089	Syah	Prbk.g_00364	Syah.g_00888
OG0000089	Praf	Prbk.g_00364	Praf.g_02015
OG0000089	Prah	Prbk.g_00364	Prah.g_00205
OG0000089	Prbj	Prbk.g_00364	Prbj.g_00064
OG0000089	Prbl	Prbk.g_00364	Prbl.g_02674
OG0000090	Syag	Prbk.g_01080	Syag.g_01454
OG0000090	Syaq	Prbk.g_01080	Syaq.g_01838
OG0000090	Syak	Prbk.g_01080	Syak.g_02640
OG0000090	Syab	Prbk.g_01080	Syab.g_02041
OG0000090	Syal	Prbk.g_01080	Syal.g_02838
OG0000090	Syad	Prbk.g_01080	Syad.g_00977
OG0000090	Syaj	Prbk.g_01080	Syaj.g_00144
OG0000090	Syae	Prbk.g_01080	Syae.g_02374
OG0000090	Syaf	Prbk.g_01080	Syaf.g_02654
OG0000090	Syai	Prbk.g_01080	Syai.g_00707
OG0000090	Syam	Prbk.g_01080	Syam.g_00651
OG0000090	Syac	Prbk.g_01080	Syac.g_01836
OG0000090	Syah	Prbk.g_01080	Syah.g_01064
OG0000090	Syar	Prbk.g_01080	Syar.g_03271, Syar.g_02363, Syar.g_02353, Syar.g_02356
OG0000090	Syaa	Prbk.g_01080	Syaa.g_01980
OG0000090	Syat	Prbk.g_01080	Syat.g_03270
OG0000090	Syap	Prbk.g_01080	Syap.g_01451
OG0000090	Syas	Prbk.g_01080	Syas.g_00062
OG0000090	Syan	Prbk.g_01080	Syan.g_01166
OG0000090	Syao	Prbk.g_01080	Syao.g_01412
OG0000090	Prak	Prbk.g_01080	Prak.g_00492
OG0000090	Prap	Prbk.g_01080	Prap.g_01236
OG0000090	Prbe	Prbk.g_01080	Prbe.g_00602
OG0000090	Prbf	Prbk.g_01080	Prbf.g_01814
OG0000090	Prbg	Prbk.g_01080	Prbg.g_00250
OG0000090	Prbn	Prbk.g_01080	Prbn.g_00583
OG0000090	Pram	Prbk.g_01080	Pram.g_00471
OG0000090	Prbh	Prbk.g_01080	Prbh.g_00296
OG0000090	Pral	Prbk.g_01080	Pral.g_00557
OG0000090	Prat	Prbk.g_01080	Prat.g_00495
OG0000090	Prbm	Prbk.g_01080	Prbm.g_00566
OG0000090	Praj	Prbk.g_01080	Praj.g_00524
OG0000090	Prbb	Prbk.g_01080	Prbb.g_00536
OG0000090	Prbc	Prbk.g_01080	Prbc.g_01612
OG0000090	Prab	Prbk.g_01080	Prab.g_00537
OG0000090	Pran	Prbk.g_01080	Pran.g_01645
OG0000090	Prai	Prbk.g_01080	Prai.g_00561
OG0000090	Prav	Prbk.g_01080	Prav.g_01131
OG0000090	Prad	Prbk.g_01080	Prad.g_00096
OG0000090	Prae	Prbk.g_01080	Prae.g_00508
OG0000090	Prbi	Prbk.g_01080	Prbi.g_00536
OG0000090	Pras	Prbk.g_01080	Pras.g_01410
OG0000090	Prau	Prbk.g_01080	Prau.g_00573
OG0000090	Prbd	Prbk.g_01080	Prbd.g_00709
OG0000090	Praa	Prbk.g_01080	Praa.g_00533
OG0000090	Prax	Prbk.g_01080	Prax.g_00668
OG0000090	Prag	Prbk.g_01080	Prag.g_00512
OG0000090	Praw	Prbk.g_01080	Praw.g_00615
OG0000090	Prac	Prbk.g_01080	Prac.g_00839
OG0000090	Praq	Prbk.g_01080	Praq.g_01069
OG0000090	Prar	Prbk.g_01080	Prar.g_01363
OG0000090	Prao	Prbk.g_01080	Prao.g_01858
OG0000090	Praz	Prbk.g_01080	Praz.g_01795
OG0000090	Prba	Prbk.g_01080	Prba.g_00928
OG0000090	Pray	Prbk.g_01080	Pray.g_01024, Pray.g_01228
OG0000090	Praf	Prbk.g_01080	Praf.g_00660
OG0000090	Prah	Prbk.g_01080	Prah.g_01501
OG0000090	Prbj	Prbk.g_01080	Prbj.g_02127
OG0000090	Prbl	Prbk.g_01080	Prbl.g_00766
OG0000091	Syad	Prbk.g_02639	Syad.g_02144
OG0000091	Syaj	Prbk.g_02639	Syaj.g_01275
OG0000091	Syaa	Prbk.g_02639	Syaa.g_01625
OG0000091	Syae	Prbk.g_02639	Syae.g_00082
OG0000091	Syai	Prbk.g_02639	Syai.g_01112
OG0000091	Syaf	Prbk.g_02639	Syaf.g_02302
OG0000091	Syam	Prbk.g_02639	Syam.g_01460
OG0000091	Syac	Prbk.g_02639	Syac.g_00987
OG0000091	Syah	Prbk.g_02639	Syah.g_01927
OG0000091	Pral	Prbk.g_02639	Pral.g_01443
OG0000091	Prat	Prbk.g_02639	Prat.g_01082
OG0000091	Praj	Prbk.g_02639	Praj.g_00630
OG0000091	Prbb	Prbk.g_02639	Prbb.g_00643
OG0000091	Prbc	Prbk.g_02639	Prbc.g_01719
OG0000091	Prbm	Prbk.g_02639	Prbm.g_00673
OG0000091	Prak	Prbk.g_02639	Prak.g_01100
OG0000091	Prap	Prbk.g_02639	Prap.g_00384
OG0000091	Prbe	Prbk.g_02639	Prbe.g_01477
OG0000091	Prbf	Prbk.g_02639	Prbf.g_00990
OG0000091	Prbg	Prbk.g_02639	Prbg.g_01414
OG0000091	Prbn	Prbk.g_02639	Prbn.g_00434
OG0000091	Pram	Prbk.g_02639	Pram.g_01068
OG0000091	Prbh	Prbk.g_02639	Prbh.g_01211
OG0000091	Prac	Prbk.g_02639	Prac.g_00729
OG0000091	Praq	Prbk.g_02639	Praq.g_00960
OG0000091	Prar	Prbk.g_02639	Prar.g_01472
OG0000091	Prbd	Prbk.g_02639	Prbd.g_00602
OG0000091	Prax	Prbk.g_02639	Prax.g_00101
OG0000091	Prae	Prbk.g_02639	Prae.g_00616
OG0000091	Prao	Prbk.g_02639	Prao.g_00081
OG0000091	Praa	Prbk.g_02639	Praa.g_00642
OG0000091	Pras	Prbk.g_02639	Pras.g_01518
OG0000091	Prau	Prbk.g_02639	Prau.g_00682
OG0000091	Pray	Prbk.g_02639	Pray.g_01121
OG0000091	Praz	Prbk.g_02639	Praz.g_01688
OG0000091	Prba	Prbk.g_02639	Prba.g_01675
OG0000091	Prbi	Prbk.g_02639	Prbi.g_00645
OG0000091	Prad	Prbk.g_02639	Prad.g_01431
OG0000091	Prag	Prbk.g_02639	Prag.g_00620
OG0000091	Praw	Prbk.g_02639	Praw.g_01880
OG0000091	Prav	Prbk.g_02639	Prav.g_01240
OG0000091	Prab	Prbk.g_02639	Prab.g_00647
OG0000091	Pran	Prbk.g_02639	Pran.g_01536
OG0000091	Prai	Prbk.g_02639	Prai.g_00671
OG0000091	Syat	Prbk.g_02639	Syat.g_00939, Syat.g_00862
OG0000091	Syan	Prbk.g_02639	Syan.g_00235, Syan.g_00808
OG0000091	Syar	Prbk.g_02639	Syar.g_01891, Syar.g_02426
OG0000091	Syas	Prbk.g_02639	Syas.g_00907, Syas.g_00146
OG0000091	Syap	Prbk.g_02639	Syap.g_01861
OG0000091	Syao	Prbk.g_02639	Syao.g_00902
OG0000091	Syab	Prbk.g_02639	Syab.g_01866
OG0000091	Syal	Prbk.g_02639	Syal.g_02628
OG0000091	Syag	Prbk.g_02639	Syag.g_00418
OG0000091	Syaq	Prbk.g_02639	Syaq.g_02090
OG0000091	Syak	Prbk.g_02639	Syak.g_00043
OG0000091	Prah	Prbk.g_02639	Prah.g_00493
OG0000091	Praf	Prbk.g_02639	Praf.g_01700
OG0000091	Prbj	Prbk.g_02639	Prbj.g_02581
OG0000091	Prbl	Prbk.g_02639	Prbl.g_01647
OG0000093	Pral	Prbk.g_02444	Pral.g_01472
OG0000093	Prat	Prbk.g_02444	Prat.g_01053
OG0000093	Syar	Prbk.g_02444	Syar.g_02623, Syar.g_00819
OG0000093	Syan	Prbk.g_02444	Syan.g_00708, Syan.g_02934
OG0000093	Syao	Prbk.g_02444	Syao.g_00739
OG0000093	Syag	Prbk.g_02444	Syag.g_00649
OG0000093	Syaq	Prbk.g_02444	Syaq.g_02323
OG0000093	Syak	Prbk.g_02444	Syak.g_00416
OG0000093	Syab	Prbk.g_02444	Syab.g_01582, Syab.g_01090
OG0000093	Syal	Prbk.g_02444	Syal.g_02233
OG0000093	Syad	Prbk.g_02444	Syad.g_01905
OG0000093	Syaj	Prbk.g_02444	Syaj.g_01042
OG0000093	Syaf	Prbk.g_02444	Syaf.g_02065, Syaf.g_01775
OG0000093	Syai	Prbk.g_02444	Syai.g_01306
OG0000093	Syam	Prbk.g_02444	Syam.g_01305
OG0000093	Syae	Prbk.g_02444	Syae.g_00537
OG0000093	Syaa	Prbk.g_02444	Syaa.g_01139
OG0000093	Syac	Prbk.g_02444	Syac.g_01357
OG0000093	Syah	Prbk.g_02444	Syah.g_01794
OG0000093	Prbm	Prbk.g_02444	Prbm.g_00799
OG0000093	Prak	Prbk.g_02444	Prak.g_01071
OG0000093	Prap	Prbk.g_02444	Prap.g_00355
OG0000093	Prbe	Prbk.g_02444	Prbe.g_01448
OG0000093	Prbf	Prbk.g_02444	Prbf.g_01019
OG0000093	Prbg	Prbk.g_02444	Prbg.g_01385
OG0000093	Prbn	Prbk.g_02444	Prbn.g_00846
OG0000093	Pram	Prbk.g_02444	Pram.g_01038
OG0000093	Prbh	Prbk.g_02444	Prbh.g_01181
OG0000093	Prab	Prbk.g_02444	Prab.g_01042
OG0000093	Pran	Prbk.g_02444	Pran.g_00455
OG0000093	Prai	Prbk.g_02444	Prai.g_01021
OG0000093	Prav	Prbk.g_02444	Prav.g_01497, Prav.g_00525
OG0000093	Prbb	Prbk.g_02444	Prbb.g_01606, Prbb.g_00768
OG0000093	Prax	Prbk.g_02444	Prax.g_01769, Prax.g_00588
OG0000093	Prag	Prbk.g_02444	Prag.g_00932
OG0000093	Praw	Prbk.g_02444	Praw.g_01571
OG0000093	Prac	Prbk.g_02444	Prac.g_01359
OG0000093	Praq	Prbk.g_02444	Praq.g_01516
OG0000093	Prar	Prbk.g_02444	Prar.g_01801
OG0000093	Prao	Prbk.g_02444	Prao.g_00870
OG0000093	Pray	Prbk.g_02444	Pray.g_00479
OG0000093	Praz	Prbk.g_02444	Praz.g_01382
OG0000093	Prba	Prbk.g_02444	Prba.g_01369
OG0000093	Prad	Prbk.g_02444	Prad.g_00218
OG0000093	Pras	Prbk.g_02444	Pras.g_01827
OG0000093	Prau	Prbk.g_02444	Prau.g_00983
OG0000093	Praa	Prbk.g_02444	Praa.g_00932
OG0000093	Prae	Prbk.g_02444	Prae.g_00933
OG0000093	Prbi	Prbk.g_02444	Prbi.g_00977
OG0000093	Prbd	Prbk.g_02444	Prbd.g_00232
OG0000093	Prbc	Prbk.g_02444	Prbc.g_01843
OG0000093	Praj	Prbk.g_02444	Praj.g_00754
OG0000093	Praf	Prbk.g_02444	Praf.g_01503
OG0000093	Prah	Prbk.g_02444	Prah.g_00692
OG0000093	Prbj	Prbk.g_02444	Prbj.g_02388
OG0000093	Prbl	Prbk.g_02444	Prbl.g_02359
OG0000094	Syar	Prbk.g_02190	Syar.g_01789
OG0000094	Prac	Prbk.g_02190	Prac.g_01275
OG0000094	Praq	Prbk.g_02190	Praq.g_01600
OG0000094	Prar	Prbk.g_02190	Prar.g_01885
OG0000094	Prbd	Prbk.g_02190	Prbd.g_00321
OG0000094	Pray	Prbk.g_02190	Pray.g_00565
OG0000094	Praz	Prbk.g_02190	Praz.g_01296
OG0000094	Prba	Prbk.g_02190	Prba.g_01283
OG0000094	Praa	Prbk.g_02190	Praa.g_01020
OG0000094	Prao	Prbk.g_02190	Prao.g_00955
OG0000094	Prax	Prbk.g_02190	Prax.g_01185
OG0000094	Prae	Prbk.g_02190	Prae.g_01021
OG0000094	Prbi	Prbk.g_02190	Prbi.g_01067
OG0000094	Prag	Prbk.g_02190	Prag.g_01017
OG0000094	Praw	Prbk.g_02190	Praw.g_01486
OG0000094	Prav	Prbk.g_02190	Prav.g_00914
OG0000094	Prau	Prbk.g_02190	Prau.g_01070
OG0000094	Pras	Prbk.g_02190	Pras.g_01915
OG0000094	Prad	Prbk.g_02190	Prad.g_01038
OG0000094	Prab	Prbk.g_02190	Prab.g_00948
OG0000094	Pran	Prbk.g_02190	Pran.g_00549
OG0000094	Prai	Prbk.g_02190	Prai.g_00937
OG0000094	Syat	Prbk.g_02190	Syat.g_01034
OG0000094	Syaq	Prbk.g_02190	Syaq.g_02554
OG0000094	Syan	Prbk.g_02190	Syan.g_00065
OG0000094	Syas	Prbk.g_02190	Syas.g_01716
OG0000094	Praj	Prbk.g_02190	Praj.g_00846
OG0000094	Prbb	Prbk.g_02190	Prbb.g_00892
OG0000094	Prbc	Prbk.g_02190	Prbc.g_01935
OG0000094	Prbm	Prbk.g_02190	Prbm.g_00888
OG0000094	Pral	Prbk.g_02190	Pral.g_01604
OG0000094	Prat	Prbk.g_02190	Prat.g_00943
OG0000094	Prak	Prbk.g_02190	Prak.g_01022
OG0000094	Prap	Prbk.g_02190	Prap.g_00306
OG0000094	Prbe	Prbk.g_02190	Prbe.g_01399
OG0000094	Prbf	Prbk.g_02190	Prbf.g_01068
OG0000094	Prbg	Prbk.g_02190	Prbg.g_01336
OG0000094	Prbn	Prbk.g_02190	Prbn.g_01369
OG0000094	Pram	Prbk.g_02190	Pram.g_00987
OG0000094	Prbh	Prbk.g_02190	Prbh.g_01130
OG0000094	Prah	Prbk.g_02190	Prah.g_02518
OG0000094	Praf	Prbk.g_02190	Praf.g_02685
OG0000094	Prbj	Prbk.g_02190	Prbj.g_01985
OG0000094	Prbl	Prbk.g_02190	Prbl.g_02209
OG0000095	Syap	Prbk.g_00056	Syap.g_01556
OG0000095	Syar	Prbk.g_00056	Syar.g_01932
OG0000095	Syas	Prbk.g_00056	Syas.g_01021
OG0000095	Syao	Prbk.g_00056	Syao.g_00331
OG0000095	Syat	Prbk.g_00056	Syat.g_00808
OG0000095	Syan	Prbk.g_00056	Syan.g_00290
OG0000095	Syaq	Prbk.g_00056	Syaq.g_02679
OG0000095	Syag	Prbk.g_00056	Syag.g_00974
OG0000095	Syab	Prbk.g_00056	Syab.g_01210
OG0000095	Syal	Prbk.g_00056	Syal.g_01823
OG0000095	Syaa	Prbk.g_00056	Syaa.g_00879
OG0000095	Syai	Prbk.g_00056	Syai.g_02007
OG0000095	Syam	Prbk.g_00056	Syam.g_00774
OG0000095	Syak	Prbk.g_00056	Syak.g_00736
OG0000095	Syac	Prbk.g_00056	Syac.g_00884
OG0000095	Syah	Prbk.g_00056	Syah.g_02030
OG0000095	Syaf	Prbk.g_00056	Syaf.g_01442
OG0000095	Syae	Prbk.g_00056	Syae.g_00793
OG0000095	Syad	Prbk.g_00056	Syad.g_01290
OG0000095	Syaj	Prbk.g_00056	Syaj.g_00427
OG0000095	Praf	Prbk.g_00056	Praf.g_01274
OG0000095	Prah	Prbk.g_00056	Prah.g_00915
OG0000095	Prbj	Prbk.g_00056	Prbj.g_01838
OG0000095	Prbl	Prbk.g_00056	Prbl.g_00927
OG0000097	Prat	Prbk.g_00189	Prat.g_01111
OG0000097	Praj	Prbk.g_00189	Praj.g_01416
OG0000097	Prbc	Prbk.g_00189	Prbc.g_01400
OG0000097	Prbb	Prbk.g_00189	Prbb.g_01470
OG0000097	Prbm	Prbk.g_00189	Prbm.g_01502
OG0000097	Pral	Prbk.g_00189	Pral.g_01416
OG0000097	Pram	Prbk.g_00189	Pram.g_01093
OG0000097	Prbh	Prbk.g_00189	Prbh.g_01236
OG0000097	Prav	Prbk.g_00189	Prav.g_01840
OG0000097	Prax	Prbk.g_00189	Prax.g_00241
OG0000097	Praa	Prbk.g_00189	Praa.g_01200
OG0000097	Prao	Prbk.g_00189	Prao.g_01048
OG0000097	Prbd	Prbk.g_00189	Prbd.g_00509
OG0000097	Pras	Prbk.g_00189	Pras.g_00098
OG0000097	Prau	Prbk.g_00189	Prau.g_01247
OG0000097	Prae	Prbk.g_00189	Prae.g_01204
OG0000097	Prac	Prbk.g_00189	Prac.g_00944
OG0000097	Praq	Prbk.g_00189	Praq.g_01374
OG0000097	Prar	Prbk.g_00189	Prar.g_01222
OG0000097	Pray	Prbk.g_00189	Pray.g_00022
OG0000097	Praz	Prbk.g_00189	Praz.g_00713
OG0000097	Prba	Prbk.g_00189	Prba.g_00022
OG0000097	Prad	Prbk.g_00189	Prad.g_01454
OG0000097	Prbi	Prbk.g_00189	Prbi.g_01248
OG0000097	Prag	Prbk.g_00189	Prag.g_01194
OG0000097	Praw	Prbk.g_00189	Praw.g_00275
OG0000097	Prab	Prbk.g_00189	Prab.g_01260
OG0000097	Pran	Prbk.g_00189	Pran.g_00019
OG0000097	Prai	Prbk.g_00189	Prai.g_01214
OG0000097	Prak	Prbk.g_00189	Prak.g_01126
OG0000097	Prap	Prbk.g_00189	Prap.g_00410
OG0000097	Prbe	Prbk.g_00189	Prbe.g_01503
OG0000097	Prbf	Prbk.g_00189	Prbf.g_00964
OG0000097	Prbg	Prbk.g_00189	Prbg.g_01440
OG0000097	Prbn	Prbk.g_00189	Prbn.g_00408
OG0000097	Syaf	Prbk.g_00189	Syaf.g_01574
OG0000097	Syai	Prbk.g_00189	Syai.g_01787
OG0000097	Syam	Prbk.g_00189	Syam.g_00874
OG0000097	Syaa	Prbk.g_00189	Syaa.g_00979
OG0000097	Syad	Prbk.g_00189	Syad.g_01458
OG0000097	Syaj	Prbk.g_00189	Syaj.g_00589
OG0000097	Syae	Prbk.g_00189	Syae.g_00683
OG0000097	Syar	Prbk.g_00189	Syar.g_01706
OG0000097	Syac	Prbk.g_00189	Syac.g_01507
OG0000097	Syah	Prbk.g_00189	Syah.g_01400
OG0000097	Syag	Prbk.g_00189	Syag.g_01065
OG0000097	Syaq	Prbk.g_00189	Syaq.g_00167
OG0000097	Syak	Prbk.g_00189	Syak.g_00816
OG0000097	Syab	Prbk.g_00189	Syab.g_01051
OG0000097	Syal	Prbk.g_00189	Syal.g_01735
OG0000097	Prah	Prbk.g_00189	Prah.g_01272
OG0000097	Praf	Prbk.g_00189	Praf.g_00905
OG0000097	Prbj	Prbk.g_00189	Prbj.g_02152
OG0000097	Prbl	Prbk.g_00189	Prbl.g_02579
OG0000098	Syap	Prbk.g_01199	Syap.g_01975
OG0000098	Syar	Prbk.g_01199	Syar.g_02343
OG0000098	Syaq	Prbk.g_01199	Syaq.g_02221
OG0000098	Syan	Prbk.g_01199	Syan.g_00043
OG0000098	Syao	Prbk.g_01199	Syao.g_01374
OG0000098	Syas	Prbk.g_01199	Syas.g_00091
OG0000098	Syat	Prbk.g_01199	Syat.g_03281
OG0000098	Syac	Prbk.g_01199	Syac.g_02157
OG0000098	Syah	Prbk.g_01199	Syah.g_00723
OG0000098	Syae	Prbk.g_01199	Syae.g_02058
OG0000098	Syad	Prbk.g_01199	Syad.g_00625
OG0000098	Syaj	Prbk.g_01199	Syaj.g_02671
OG0000098	Syaf	Prbk.g_01199	Syaf.g_01637
OG0000098	Syai	Prbk.g_01199	Syai.g_01718
OG0000098	Syam	Prbk.g_01199	Syam.g_00944
OG0000098	Syag	Prbk.g_01199	Syag.g_00578
OG0000098	Syak	Prbk.g_01199	Syak.g_00345
OG0000098	Syab	Prbk.g_01199	Syab.g_01553
OG0000098	Syal	Prbk.g_01199	Syal.g_02196
OG0000098	Prak	Prbk.g_01199	Prak.g_01305
OG0000098	Prap	Prbk.g_01199	Prap.g_01928
OG0000098	Prbe	Prbk.g_01199	Prbe.g_00397
OG0000098	Prbf	Prbk.g_01199	Prbf.g_00071
OG0000098	Prbg	Prbk.g_01199	Prbg.g_00505
OG0000098	Prbn	Prbk.g_01199	Prbn.g_01216
OG0000098	Pram	Prbk.g_01199	Pram.g_01478
OG0000098	Prbh	Prbk.g_01199	Prbh.g_01935
OG0000098	Pral	Prbk.g_01199	Pral.g_01239
OG0000098	Prat	Prbk.g_01199	Prat.g_01282
OG0000098	Prbm	Prbk.g_01199	Prbm.g_01630
OG0000098	Praj	Prbk.g_01199	Praj.g_01546
OG0000098	Prbc	Prbk.g_01199	Prbc.g_00585
OG0000098	Prbb	Prbk.g_01199	Prbb.g_01608
OG0000098	Prab	Prbk.g_01199	Prab.g_01346
OG0000098	Pran	Prbk.g_01199	Pran.g_00855
OG0000098	Prac	Prbk.g_01199	Prac.g_00199
OG0000098	Praq	Prbk.g_01199	Praq.g_00157
OG0000098	Prar	Prbk.g_01199	Prar.g_00929
OG0000098	Prag	Prbk.g_01199	Prag.g_01371
OG0000098	Praw	Prbk.g_01199	Praw.g_00997
OG0000098	Prav	Prbk.g_01199	Prav.g_01455
OG0000098	Prao	Prbk.g_01199	Prao.g_01257
OG0000098	Prau	Prbk.g_01199	Prau.g_01391
OG0000098	Prbi	Prbk.g_01199	Prbi.g_01421
OG0000098	Prbd	Prbk.g_01199	Prbd.g_01782
OG0000098	Prae	Prbk.g_01199	Prae.g_01350
OG0000098	Prax	Prbk.g_01199	Prax.g_01881
OG0000098	Praa	Prbk.g_01199	Praa.g_01348
OG0000098	Prad	Prbk.g_01199	Prad.g_00612
OG0000098	Pras	Prbk.g_01199	Pras.g_00232
OG0000098	Prai	Prbk.g_01199	Prai.g_01353
OG0000098	Pray	Prbk.g_01199	Pray.g_01847
OG0000098	Praz	Prbk.g_01199	Praz.g_01157
OG0000098	Prba	Prbk.g_01199	Prba.g_00214
OG0000098	Praf	Prbk.g_01199	Praf.g_01886
OG0000098	Prah	Prbk.g_01199	Prah.g_00327
OG0000098	Prbj	Prbk.g_01199	Prbj.g_00669
OG0000098	Prbl	Prbk.g_01199	Prbl.g_00722
OG0000099	Prao	Prbk.g_00476	Prao.g_01214
OG0000099	Prbd	Prbk.g_00476	Prbd.g_01734
OG0000099	Pram	Prbk.g_00476	Pram.g_01445
OG0000099	Prbh	Prbk.g_00476	Prbh.g_00032
OG0000099	Prai	Prbk.g_00476	Prai.g_01393
OG0000099	Prad	Prbk.g_00476	Prad.g_00566
OG0000099	Prav	Prbk.g_00476	Prav.g_01514
OG0000099	Prag	Prbk.g_00476	Prag.g_01424
OG0000099	Praw	Prbk.g_00476	Praw.g_01051
