Orthogroup	Species	Prar	Orthologs
OG0000090	Prag	Prar.g_01363	Prag.g_00512
OG0000090	Praw	Prar.g_01363	Praw.g_00615
OG0000090	Prao	Prar.g_01363	Prao.g_01858
OG0000090	Prac	Prar.g_01363	Prac.g_00839
OG0000090	Praq	Prar.g_01363	Praq.g_01069
OG0000091	Syab	Prar.g_01472	Syab.g_01866
OG0000091	Syal	Prar.g_01472	Syal.g_02628
OG0000091	Syak	Prar.g_01472	Syak.g_00043
OG0000091	Prah	Prar.g_01472	Prah.g_00493
OG0000091	Praf	Prar.g_01472	Praf.g_01700
OG0000091	Prbj	Prar.g_01472	Prbj.g_02581
OG0000091	Prbk	Prar.g_01472	Prbk.g_02639
OG0000091	Prbl	Prar.g_01472	Prbl.g_01647
OG0000091	Syaq	Prar.g_01472	Syaq.g_02090
OG0000091	Syag	Prar.g_01472	Syag.g_00418
OG0000091	Syat	Prar.g_01472	Syat.g_00939, Syat.g_00862
OG0000091	Syan	Prar.g_01472	Syan.g_00235, Syan.g_00808
OG0000091	Syar	Prar.g_01472	Syar.g_01891, Syar.g_02426
OG0000091	Syas	Prar.g_01472	Syas.g_00907, Syas.g_00146
OG0000091	Syap	Prar.g_01472	Syap.g_01861
OG0000091	Syao	Prar.g_01472	Syao.g_00902
OG0000091	Syad	Prar.g_01472	Syad.g_02144
OG0000091	Syaj	Prar.g_01472	Syaj.g_01275
OG0000091	Syaa	Prar.g_01472	Syaa.g_01625
OG0000091	Syae	Prar.g_01472	Syae.g_00082
OG0000091	Syai	Prar.g_01472	Syai.g_01112
OG0000091	Syaf	Prar.g_01472	Syaf.g_02302
OG0000091	Syam	Prar.g_01472	Syam.g_01460
OG0000091	Syac	Prar.g_01472	Syac.g_00987
OG0000091	Syah	Prar.g_01472	Syah.g_01927
OG0000091	Pral	Prar.g_01472	Pral.g_01443
OG0000091	Prat	Prar.g_01472	Prat.g_01082
OG0000091	Praj	Prar.g_01472	Praj.g_00630
OG0000091	Prbb	Prar.g_01472	Prbb.g_00643
OG0000091	Prbc	Prar.g_01472	Prbc.g_01719
OG0000091	Prbm	Prar.g_01472	Prbm.g_00673
OG0000091	Prak	Prar.g_01472	Prak.g_01100
OG0000091	Prap	Prar.g_01472	Prap.g_00384
OG0000091	Prbe	Prar.g_01472	Prbe.g_01477
OG0000091	Prbf	Prar.g_01472	Prbf.g_00990
OG0000091	Prbg	Prar.g_01472	Prbg.g_01414
OG0000091	Prbn	Prar.g_01472	Prbn.g_00434
OG0000091	Pram	Prar.g_01472	Pram.g_01068
OG0000091	Prbh	Prar.g_01472	Prbh.g_01211
OG0000091	Prab	Prar.g_01472	Prab.g_00647
OG0000091	Pran	Prar.g_01472	Pran.g_01536
OG0000091	Prai	Prar.g_01472	Prai.g_00671
OG0000091	Prag	Prar.g_01472	Prag.g_00620
OG0000091	Praw	Prar.g_01472	Praw.g_01880
OG0000091	Prav	Prar.g_01472	Prav.g_01240
OG0000091	Prbd	Prar.g_01472	Prbd.g_00602
OG0000091	Prax	Prar.g_01472	Prax.g_00101
OG0000091	Prae	Prar.g_01472	Prae.g_00616
OG0000091	Prao	Prar.g_01472	Prao.g_00081
OG0000091	Praa	Prar.g_01472	Praa.g_00642
OG0000091	Pras	Prar.g_01472	Pras.g_01518
OG0000091	Prau	Prar.g_01472	Prau.g_00682
OG0000091	Pray	Prar.g_01472	Pray.g_01121
OG0000091	Praz	Prar.g_01472	Praz.g_01688
OG0000091	Prba	Prar.g_01472	Prba.g_01675
OG0000091	Prbi	Prar.g_01472	Prbi.g_00645
OG0000091	Prad	Prar.g_01472	Prad.g_01431
OG0000091	Prac	Prar.g_01472	Prac.g_00729
OG0000091	Praq	Prar.g_01472	Praq.g_00960
OG0000092	Syat	Prar.g_01781, Prar.g_00615	Syat.g_00825
OG0000092	Syas	Prar.g_01781, Prar.g_00615	Syas.g_00900, Syas.g_00877
OG0000092	Syan	Prar.g_01781, Prar.g_00615	Syan.g_02502
OG0000092	Syar	Prar.g_01781, Prar.g_00615	Syar.g_01960
OG0000092	Syad	Prar.g_01781, Prar.g_00615	Syad.g_01190
OG0000092	Syae	Prar.g_01781, Prar.g_00615	Syae.g_00884
OG0000092	Syaj	Prar.g_01781, Prar.g_00615	Syaj.g_00339
OG0000092	Syak	Prar.g_01781, Prar.g_00615	Syak.g_01126
OG0000092	Syag	Prar.g_01781, Prar.g_00615	Syag.g_00242
OG0000092	Syab	Prar.g_01781, Prar.g_00615	Syab.g_01242, Syab.g_00690
OG0000092	Syal	Prar.g_01781, Prar.g_00615	Syal.g_00470
OG0000092	Syao	Prar.g_01781, Prar.g_00615	Syao.g_00656
OG0000092	Syai	Prar.g_01781, Prar.g_00615	Syai.g_01358
OG0000092	Prbm	Prar.g_01781	Prbm.g_00934
OG0000092	Praj	Prar.g_01781	Praj.g_00892
OG0000092	Prbc	Prar.g_01781	Prbc.g_01982
OG0000092	Prbb	Prar.g_01781	Prbb.g_00937
OG0000092	Pram	Prar.g_01781	Pram.g_00739
OG0000092	Prbh	Prar.g_01781	Prbh.g_00883
OG0000092	Prak	Prar.g_01781	Prak.g_00775
OG0000092	Prap	Prar.g_01781	Prap.g_00853
OG0000092	Prbe	Prar.g_01781	Prbe.g_00422
OG0000092	Prbf	Prar.g_01781	Prbf.g_01315
OG0000092	Prbg	Prar.g_01781	Prbg.g_01089
OG0000092	Prbn	Prar.g_01781	Prbn.g_01616
OG0000092	Pral	Prar.g_01781	Pral.g_01794
OG0000092	Prat	Prar.g_01781	Prat.g_00721
OG0000092	Prad	Prar.g_01781	Prad.g_00240
OG0000092	Prab	Prar.g_01781	Prab.g_01063
OG0000092	Pran	Prar.g_01781	Pran.g_00434
OG0000092	Prai	Prar.g_01781	Prai.g_01041
OG0000092	Prag	Prar.g_01781	Prag.g_00911
OG0000092	Praw	Prar.g_01781	Praw.g_01592
OG0000092	Prav	Prar.g_01781	Prav.g_00504
OG0000092	Pras	Prar.g_01781	Pras.g_01806
OG0000092	Prau	Prar.g_01781	Prau.g_00961
OG0000092	Prae	Prar.g_01781	Prae.g_00913
OG0000092	Praa	Prar.g_01781	Praa.g_00912
OG0000092	Prax	Prar.g_01781	Prax.g_00566
OG0000092	Prbi	Prar.g_01781	Prbi.g_00956
OG0000092	Prao	Prar.g_01781	Prao.g_00850
OG0000092	Prbd	Prar.g_01781	Prbd.g_00211
OG0000092	Pray	Prar.g_01781	Pray.g_00457
OG0000092	Praz	Prar.g_01781	Praz.g_01403
OG0000092	Prba	Prar.g_01781	Prba.g_01390
OG0000092	Prac	Prar.g_01781	Prac.g_01379
OG0000092	Praq	Prar.g_01781	Praq.g_01495
OG0000092	Pral	Prar.g_00615	Pral.g_01244
OG0000092	Prat	Prar.g_00615	Prat.g_01275
OG0000092	Prbc	Prar.g_00615	Prbc.g_01110, Prbc.g_00263
OG0000092	Prbd	Prar.g_00615	Prbd.g_01193
OG0000092	Prau	Prar.g_00615	Prau.g_00052
OG0000092	Prav	Prar.g_00615	Prav.g_01735
OG0000092	Pray	Prar.g_00615	Pray.g_01325
OG0000092	Praz	Prar.g_00615	Praz.g_00244
OG0000092	Prba	Prar.g_00615	Prba.g_01057
OG0000092	Prac	Prar.g_00615	Prac.g_00003
OG0000092	Praq	Prar.g_00615	Praq.g_00725
OG0000093	Prbj	Prar.g_01801	Prbj.g_02388
OG0000093	Prbk	Prar.g_01801	Prbk.g_02444
OG0000093	Prbl	Prar.g_01801	Prbl.g_02359
OG0000093	Praf	Prar.g_01801	Praf.g_01503
OG0000093	Prah	Prar.g_01801	Prah.g_00692
OG0000093	Pral	Prar.g_01801	Pral.g_01472
OG0000093	Prat	Prar.g_01801	Prat.g_01053
OG0000093	Prbm	Prar.g_01801	Prbm.g_00799
OG0000093	Prbc	Prar.g_01801	Prbc.g_01843
OG0000093	Praj	Prar.g_01801	Praj.g_00754
OG0000093	Prbb	Prar.g_01801	Prbb.g_00768
OG0000093	Prak	Prar.g_01801	Prak.g_01071
OG0000093	Prap	Prar.g_01801	Prap.g_00355
OG0000093	Prbe	Prar.g_01801	Prbe.g_01448
OG0000093	Prbf	Prar.g_01801	Prbf.g_01019
OG0000093	Prbg	Prar.g_01801	Prbg.g_01385
OG0000093	Prbn	Prar.g_01801	Prbn.g_00846
OG0000093	Pram	Prar.g_01801	Pram.g_01038
OG0000093	Prbh	Prar.g_01801	Prbh.g_01181
OG0000093	Prab	Prar.g_01801	Prab.g_01042
OG0000093	Pran	Prar.g_01801	Pran.g_00455
OG0000093	Prai	Prar.g_01801	Prai.g_01021
OG0000093	Prav	Prar.g_01801	Prav.g_00525
OG0000093	Prao	Prar.g_01801	Prao.g_00870
OG0000093	Pray	Prar.g_01801	Pray.g_00479
OG0000093	Praz	Prar.g_01801	Praz.g_01382
OG0000093	Prba	Prar.g_01801	Prba.g_01369
OG0000093	Prad	Prar.g_01801	Prad.g_00218
OG0000093	Pras	Prar.g_01801	Pras.g_01827
OG0000093	Prau	Prar.g_01801	Prau.g_00983
OG0000093	Praa	Prar.g_01801	Praa.g_00932
OG0000093	Prae	Prar.g_01801	Prae.g_00933
OG0000093	Prbi	Prar.g_01801	Prbi.g_00977
OG0000093	Prbd	Prar.g_01801	Prbd.g_00232
OG0000093	Prax	Prar.g_01801	Prax.g_00588
OG0000093	Prag	Prar.g_01801	Prag.g_00932
OG0000093	Praw	Prar.g_01801	Praw.g_01571
OG0000093	Prac	Prar.g_01801	Prac.g_01359
OG0000093	Praq	Prar.g_01801	Praq.g_01516
OG0000094	Syar	Prar.g_01885	Syar.g_01789
OG0000094	Syag	Prar.g_01885	Syag.g_00881
OG0000094	Syak	Prar.g_01885	Syak.g_00656
OG0000094	Syab	Prar.g_01885	Syab.g_01306
OG0000094	Syal	Prar.g_01885	Syal.g_01907
OG0000094	Syaq	Prar.g_01885	Syaq.g_00056, Syaq.g_02554
OG0000094	Syae	Prar.g_01885	Syae.g_00430
OG0000094	Syad	Prar.g_01885	Syad.g_01676
OG0000094	Syaj	Prar.g_01885	Syaj.g_00804
OG0000094	Syaa	Prar.g_01885	Syaa.g_01288
OG0000094	Syac	Prar.g_01885	Syac.g_01251
OG0000094	Syah	Prar.g_01885	Syah.g_01692
OG0000094	Syaf	Prar.g_01885	Syaf.g_01940
OG0000094	Syai	Prar.g_01885	Syai.g_01424
OG0000094	Syam	Prar.g_01885	Syam.g_01198
OG0000094	Syas	Prar.g_01885	Syas.g_00208, Syas.g_01716
OG0000094	Syat	Prar.g_01885	Syat.g_00698, Syat.g_01034
OG0000094	Syap	Prar.g_01885	Syap.g_02781
OG0000094	Syan	Prar.g_01885	Syan.g_00353, Syan.g_00065
OG0000094	Syao	Prar.g_01885	Syao.g_00458
OG0000094	Praj	Prar.g_01885	Praj.g_00846
OG0000094	Prbb	Prar.g_01885	Prbb.g_00892
OG0000094	Prbc	Prar.g_01885	Prbc.g_01935
OG0000094	Prbm	Prar.g_01885	Prbm.g_00888
OG0000094	Prak	Prar.g_01885	Prak.g_01022
OG0000094	Prap	Prar.g_01885	Prap.g_00306
OG0000094	Prbe	Prar.g_01885	Prbe.g_01399
OG0000094	Prbf	Prar.g_01885	Prbf.g_01068
OG0000094	Prbg	Prar.g_01885	Prbg.g_01336
OG0000094	Prbn	Prar.g_01885	Prbn.g_01369
OG0000094	Prah	Prar.g_01885	Prah.g_02518
OG0000094	Praf	Prar.g_01885	Praf.g_02685
OG0000094	Prbj	Prar.g_01885	Prbj.g_01985
OG0000094	Prbk	Prar.g_01885	Prbk.g_02190
OG0000094	Prbl	Prar.g_01885	Prbl.g_02209
OG0000094	Pram	Prar.g_01885	Pram.g_00987
OG0000094	Prbh	Prar.g_01885	Prbh.g_01130
OG0000094	Pral	Prar.g_01885	Pral.g_01604
OG0000094	Prat	Prar.g_01885	Prat.g_00943
OG0000094	Prbd	Prar.g_01885	Prbd.g_00321
OG0000094	Pray	Prar.g_01885	Pray.g_00565
OG0000094	Praz	Prar.g_01885	Praz.g_01296
OG0000094	Prba	Prar.g_01885	Prba.g_01283
OG0000094	Praa	Prar.g_01885	Praa.g_01020
OG0000094	Prao	Prar.g_01885	Prao.g_00955
OG0000094	Prax	Prar.g_01885	Prax.g_01185
OG0000094	Prae	Prar.g_01885	Prae.g_01021
OG0000094	Prbi	Prar.g_01885	Prbi.g_01067
OG0000094	Prag	Prar.g_01885	Prag.g_01017
OG0000094	Praw	Prar.g_01885	Praw.g_01486
OG0000094	Prav	Prar.g_01885	Prav.g_00914
OG0000094	Prau	Prar.g_01885	Prau.g_01070
OG0000094	Pras	Prar.g_01885	Pras.g_01915
OG0000094	Prad	Prar.g_01885	Prad.g_01038
OG0000094	Prab	Prar.g_01885	Prab.g_00948
OG0000094	Pran	Prar.g_01885	Pran.g_00549
OG0000094	Prai	Prar.g_01885	Prai.g_00937
OG0000094	Prac	Prar.g_01885	Prac.g_01275
OG0000094	Praq	Prar.g_01885	Praq.g_01600
OG0000095	Syap	Prar.g_01904	Syap.g_01556
OG0000095	Syar	Prar.g_01904	Syar.g_01932
OG0000095	Syas	Prar.g_01904	Syas.g_01021
OG0000095	Prbm	Prar.g_01904	Prbm.g_01064
OG0000095	Prbc	Prar.g_01904	Prbc.g_02113
OG0000095	Praj	Prar.g_01904	Praj.g_01024
OG0000095	Prbb	Prar.g_01904	Prbb.g_01070
OG0000095	Pral	Prar.g_01904	Pral.g_01561
OG0000095	Prat	Prar.g_01904	Prat.g_00965
OG0000095	Pram	Prar.g_01904	Pram.g_00888
OG0000095	Prbh	Prar.g_01904	Prbh.g_01031
OG0000095	Prak	Prar.g_01904	Prak.g_00920
OG0000095	Prap	Prar.g_01904	Prap.g_00708
OG0000095	Prbe	Prar.g_01904	Prbe.g_01297
OG0000095	Prbg	Prar.g_01904	Prbg.g_01234
OG0000095	Prbn	Prar.g_01904	Prbn.g_01471
OG0000095	Prbf	Prar.g_01904	Prbf.g_01170
OG0000095	Prai	Prar.g_01904	Prai.g_00918
OG0000095	Prab	Prar.g_01904	Prab.g_01299, Prab.g_00929
OG0000095	Pran	Prar.g_01904	Pran.g_00903, Pran.g_00568
OG0000095	Syae	Prar.g_01904	Syae.g_01624
OG0000095	Prav	Prar.g_01904	Prav.g_00933
OG0000095	Prao	Prar.g_01904	Prao.g_00974
OG0000095	Prag	Prar.g_01904	Prag.g_01036
OG0000095	Praw	Prar.g_01904	Praw.g_01467
OG0000095	Pray	Prar.g_01904	Pray.g_00584
OG0000095	Praz	Prar.g_01904	Praz.g_00066
OG0000095	Prba	Prar.g_01904	Prba.g_01264
OG0000095	Prax	Prar.g_01904	Prax.g_01204
OG0000095	Prbd	Prar.g_01904	Prbd.g_00340
OG0000095	Prae	Prar.g_01904	Prae.g_01040
OG0000095	Prad	Prar.g_01904	Prad.g_01018
OG0000095	Praa	Prar.g_01904	Praa.g_01039
OG0000095	Pras	Prar.g_01904	Pras.g_01934
OG0000095	Prau	Prar.g_01904	Prau.g_01089
OG0000095	Prbi	Prar.g_01904	Prbi.g_01086
OG0000095	Prac	Prar.g_01904	Prac.g_01256
OG0000095	Praq	Prar.g_01904	Praq.g_01619
OG0000096	Pral	Prar.g_01006, Prar.g_01313, Prar.g_00991	Pral.g_00444
OG0000096	Prat	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prat.g_00634
OG0000096	Prak	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prak.g_00702
OG0000096	Prap	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prap.g_00010
OG0000096	Prbe	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prbe.g_00081
OG0000096	Prbf	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prbf.g_00306
OG0000096	Prbg	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prbg.g_00032
OG0000096	Prbn	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prbn.g_01049
OG0000096	Pram	Prar.g_01006, Prar.g_01313, Prar.g_00991	Pram.g_01505, Pram.g_00621
OG0000096	Prbh	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prbh.g_01909, Prbh.g_01948
OG0000096	Prbc	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prbc.g_01323
OG0000096	Praj	Prar.g_01006, Prar.g_01313, Prar.g_00991	Praj.g_01249
OG0000096	Prbb	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prbb.g_01294
OG0000096	Prbm	Prar.g_01006, Prar.g_01313, Prar.g_00991	Prbm.g_01359
OG0000096	Prag	Prar.g_01006	Prag.g_01636
OG0000096	Praw	Prar.g_01006	Praw.g_00482
OG0000096	Prav	Prar.g_01006	Prav.g_01732
OG0000096	Prai	Prar.g_01006	Prai.g_01588
OG0000096	Prab	Prar.g_01006	Prab.g_01596
OG0000096	Pran	Prar.g_01006	Pran.g_00603
OG0000096	Prbd	Prar.g_01006	Prbd.g_01840
OG0000096	Prax	Prar.g_01006	Prax.g_00500
OG0000096	Prac	Prar.g_01006	Prac.g_01958
OG0000096	Praq	Prar.g_01006	Praq.g_00081
OG0000096	Prab	Prar.g_01313	Prab.g_01165
OG0000096	Pran	Prar.g_01313	Pran.g_00114
OG0000096	Pray	Prar.g_01313	Pray.g_00117
OG0000096	Praz	Prar.g_01313	Praz.g_00045
OG0000096	Prba	Prar.g_01313	Prba.g_00734
OG0000096	Prag	Prar.g_01313	Prag.g_01103
OG0000096	Praw	Prar.g_01313	Praw.g_00184
OG0000096	Prax	Prar.g_01313	Prax.g_00141
OG0000096	Prad	Prar.g_01313	Prad.g_00650
OG0000096	Prbi	Prar.g_01313	Prbi.g_01156
OG0000096	Prbd	Prar.g_01313	Prbd.g_00409
OG0000096	Prae	Prar.g_01313	Prae.g_01110
OG0000096	Prao	Prar.g_01313	Prao.g_01142
OG0000096	Prau	Prar.g_01313	Prau.g_01156
OG0000096	Pras	Prar.g_01313	Pras.g_00004
OG0000096	Praa	Prar.g_01313	Praa.g_01110
OG0000096	Prac	Prar.g_01313	Prac.g_01035
OG0000096	Praq	Prar.g_01313	Praq.g_01283
OG0000096	Pras	Prar.g_00991	Pras.g_00163
OG0000096	Prau	Prar.g_00991	Prau.g_01331
OG0000096	Prag	Prar.g_00991	Prag.g_01319
OG0000096	Praw	Prar.g_00991	Praw.g_00945
OG0000096	Prbd	Prar.g_00991	Prbd.g_01870
OG0000096	Praa	Prar.g_00991	Praa.g_01280
OG0000096	Prae	Prar.g_00991	Prae.g_01283
OG0000096	Pray	Prar.g_00991	Pray.g_01905
OG0000096	Praz	Prar.g_00991	Praz.g_01215
OG0000096	Prba	Prar.g_00991	Prba.g_01157
OG0000096	Prao	Prar.g_00991	Prao.g_01316
OG0000096	Prax	Prar.g_00991	Prax.g_01936
OG0000096	Prbi	Prar.g_00991	Prbi.g_01352
OG0000096	Prad	Prar.g_00991	Prad.g_00330
OG0000096	Prav	Prar.g_00991	Prav.g_01400
OG0000096	Prac	Prar.g_00991	Prac.g_00139
OG0000096	Praq	Prar.g_00991	Praq.g_00097
OG0000097	Syas	Prar.g_01222	Syas.g_00114, Syas.g_01443
OG0000097	Syat	Prar.g_01222	Syat.g_00907, Syat.g_00535
OG0000097	Syaf	Prar.g_01222	Syaf.g_01574
OG0000097	Syai	Prar.g_01222	Syai.g_01787
OG0000097	Syam	Prar.g_01222	Syam.g_00874
OG0000097	Syaa	Prar.g_01222	Syaa.g_00979
OG0000097	Syad	Prar.g_01222	Syad.g_01458
OG0000097	Syaj	Prar.g_01222	Syaj.g_00589
OG0000097	Syae	Prar.g_01222	Syae.g_00683
OG0000097	Syar	Prar.g_01222	Syar.g_01706, Syar.g_00364
OG0000097	Syac	Prar.g_01222	Syac.g_01507
OG0000097	Syah	Prar.g_01222	Syah.g_01400
OG0000097	Syag	Prar.g_01222	Syag.g_01065
OG0000097	Syaq	Prar.g_01222	Syaq.g_00167
OG0000097	Syak	Prar.g_01222	Syak.g_00816
OG0000097	Prah	Prar.g_01222	Prah.g_01272
OG0000097	Praf	Prar.g_01222	Praf.g_00905
OG0000097	Prbj	Prar.g_01222	Prbj.g_02152
OG0000097	Prbk	Prar.g_01222	Prbk.g_00189
OG0000097	Prbl	Prar.g_01222	Prbl.g_02579
OG0000097	Syab	Prar.g_01222	Syab.g_01051
OG0000097	Syal	Prar.g_01222	Syal.g_01735, Syal.g_01553
OG0000097	Syao	Prar.g_01222	Syao.g_00973
OG0000097	Syan	Prar.g_01222	Syan.g_00160, Syan.g_00733
OG0000097	Prat	Prar.g_01222	Prat.g_01111
OG0000097	Prak	Prar.g_01222	Prak.g_01126
OG0000097	Prap	Prar.g_01222	Prap.g_00410
OG0000097	Prbe	Prar.g_01222	Prbe.g_01503
OG0000097	Prbf	Prar.g_01222	Prbf.g_00964
OG0000097	Prbg	Prar.g_01222	Prbg.g_01440
OG0000097	Prbn	Prar.g_01222	Prbn.g_00408
OG0000097	Praj	Prar.g_01222	Praj.g_01416
OG0000097	Prbc	Prar.g_01222	Prbc.g_01400
OG0000097	Prbb	Prar.g_01222	Prbb.g_01470
OG0000097	Prbm	Prar.g_01222	Prbm.g_01502
OG0000097	Pral	Prar.g_01222	Pral.g_01416
OG0000097	Pram	Prar.g_01222	Pram.g_01093
OG0000097	Prbh	Prar.g_01222	Prbh.g_01236
OG0000097	Prab	Prar.g_01222	Prab.g_01260
OG0000097	Pran	Prar.g_01222	Pran.g_00019
OG0000097	Prai	Prar.g_01222	Prai.g_01214
OG0000097	Prav	Prar.g_01222	Prav.g_01840
OG0000097	Prax	Prar.g_01222	Prax.g_00241
OG0000097	Prad	Prar.g_01222	Prad.g_01454
OG0000097	Prbi	Prar.g_01222	Prbi.g_01248
OG0000097	Prag	Prar.g_01222	Prag.g_01194
OG0000097	Praw	Prar.g_01222	Praw.g_00275
OG0000097	Praa	Prar.g_01222	Praa.g_01200
OG0000097	Prao	Prar.g_01222	Prao.g_01048
OG0000097	Prbd	Prar.g_01222	Prbd.g_00509
OG0000097	Pras	Prar.g_01222	Pras.g_00098
OG0000097	Prau	Prar.g_01222	Prau.g_01247
OG0000097	Prae	Prar.g_01222	Prae.g_01204
OG0000097	Pray	Prar.g_01222	Pray.g_00022
OG0000097	Praz	Prar.g_01222	Praz.g_00713
OG0000097	Prba	Prar.g_01222	Prba.g_00022
OG0000097	Prac	Prar.g_01222	Prac.g_00944
OG0000097	Praq	Prar.g_01222	Praq.g_01374
OG0000098	Syap	Prar.g_00929	Syap.g_01975
OG0000098	Syar	Prar.g_00929	Syar.g_02343
OG0000098	Syaq	Prar.g_00929	Syaq.g_02221
OG0000098	Syan	Prar.g_00929	Syan.g_00043
OG0000098	Syao	Prar.g_00929	Syao.g_01374
OG0000098	Syas	Prar.g_00929	Syas.g_00091
OG0000098	Syat	Prar.g_00929	Syat.g_03281
OG0000098	Syac	Prar.g_00929	Syac.g_02157
OG0000098	Syah	Prar.g_00929	Syah.g_00723
OG0000098	Syae	Prar.g_00929	Syae.g_02058
OG0000098	Syad	Prar.g_00929	Syad.g_00625
OG0000098	Syaj	Prar.g_00929	Syaj.g_02671
OG0000098	Syaf	Prar.g_00929	Syaf.g_01637
OG0000098	Syai	Prar.g_00929	Syai.g_01718
OG0000098	Syam	Prar.g_00929	Syam.g_00944
OG0000098	Syag	Prar.g_00929	Syag.g_00578
OG0000098	Syak	Prar.g_00929	Syak.g_00345
OG0000098	Syab	Prar.g_00929	Syab.g_01553
OG0000098	Syal	Prar.g_00929	Syal.g_02196
OG0000098	Prbj	Prar.g_00929	Prbj.g_00669
OG0000098	Prbk	Prar.g_00929	Prbk.g_01199
OG0000098	Prbl	Prar.g_00929	Prbl.g_00722
OG0000098	Praf	Prar.g_00929	Praf.g_01886
OG0000098	Prah	Prar.g_00929	Prah.g_00327
OG0000098	Prak	Prar.g_00929	Prak.g_01305
OG0000098	Prap	Prar.g_00929	Prap.g_01928
OG0000098	Prbe	Prar.g_00929	Prbe.g_00397
OG0000098	Prbf	Prar.g_00929	Prbf.g_00071
OG0000098	Prbg	Prar.g_00929	Prbg.g_00505
OG0000098	Prbn	Prar.g_00929	Prbn.g_01216
OG0000098	Pram	Prar.g_00929	Pram.g_01478
OG0000098	Prbh	Prar.g_00929	Prbh.g_01935
OG0000098	Pral	Prar.g_00929	Pral.g_01239
OG0000098	Prat	Prar.g_00929	Prat.g_01282
OG0000098	Prbm	Prar.g_00929	Prbm.g_01630
OG0000098	Praj	Prar.g_00929	Praj.g_01546
OG0000098	Prbc	Prar.g_00929	Prbc.g_00585
OG0000098	Prbb	Prar.g_00929	Prbb.g_01608
OG0000098	Prab	Prar.g_00929	Prab.g_01346
OG0000098	Pran	Prar.g_00929	Pran.g_00855
OG0000098	Prag	Prar.g_00929	Prag.g_01371
OG0000098	Praw	Prar.g_00929	Praw.g_00997
OG0000098	Prav	Prar.g_00929	Prav.g_01455
OG0000098	Prao	Prar.g_00929	Prao.g_01257
OG0000098	Prau	Prar.g_00929	Prau.g_01391
OG0000098	Prbi	Prar.g_00929	Prbi.g_01421
OG0000098	Prbd	Prar.g_00929	Prbd.g_01782
OG0000098	Prae	Prar.g_00929	Prae.g_01350
OG0000098	Prax	Prar.g_00929	Prax.g_01881
OG0000098	Praa	Prar.g_00929	Praa.g_01348
OG0000098	Prad	Prar.g_00929	Prad.g_00612
OG0000098	Pras	Prar.g_00929	Pras.g_00232
OG0000098	Prai	Prar.g_00929	Prai.g_01353
OG0000098	Pray	Prar.g_00929	Pray.g_01847
OG0000098	Praz	Prar.g_00929	Praz.g_01157
OG0000098	Prba	Prar.g_00929	Prba.g_00214
OG0000098	Prac	Prar.g_00929	Prac.g_00199
OG0000098	Praq	Prar.g_00929	Praq.g_00157
OG0000099	Syap	Prar.g_00872	Syap.g_01385
OG0000099	Prah	Prar.g_00872	Prah.g_02191
OG0000099	Praf	Prar.g_00872	Praf.g_02342
OG0000099	Prbj	Prar.g_00872	Prbj.g_01464
OG0000099	Prbk	Prar.g_00872	Prbk.g_00476
OG0000099	Prbl	Prar.g_00872	Prbl.g_00893
OG0000099	Syac	Prar.g_00872	Syac.g_00234
OG0000099	Syah	Prar.g_00872	Syah.g_00144
OG0000099	Syaa	Prar.g_00872	Syaa.g_00202
OG0000099	Syad	Prar.g_00872	Syad.g_00460
OG0000099	Syaj	Prar.g_00872	Syaj.g_02503
OG0000099	Syae	Prar.g_00872	Syae.g_01913, Syae.g_01226
OG0000099	Syaf	Prar.g_00872	Syaf.g_00312
OG0000099	Syam	Prar.g_00872	Syam.g_00173
OG0000099	Syai	Prar.g_00872	Syai.g_00199
OG0000099	Syaq	Prar.g_00872	Syaq.g_00882
OG0000099	Syab	Prar.g_00872	Syab.g_00230
OG0000099	Syal	Prar.g_00872	Syal.g_01323
OG0000099	Syag	Prar.g_00872	Syag.g_02536
OG0000099	Syak	Prar.g_00872	Syak.g_01527
OG0000099	Syan	Prar.g_00872	Syan.g_01968
OG0000099	Syat	Prar.g_00872	Syat.g_02130
OG0000099	Syao	Prar.g_00872	Syao.g_02019
OG0000099	Syar	Prar.g_00872	Syar.g_00715
OG0000099	Syas	Prar.g_00872	Syas.g_01826
OG0000099	Prao	Prar.g_00872	Prao.g_01214
OG0000099	Prau	Prar.g_00872	Prau.g_01434, Prau.g_01435
OG0000099	Pras	Prar.g_00872	Pras.g_00294
OG0000099	Prbd	Prar.g_00872	Prbd.g_01734
OG0000099	Pram	Prar.g_00872	Pram.g_01445
OG0000099	Prbh	Prar.g_00872	Prbh.g_00032
OG0000099	Prai	Prar.g_00872	Prai.g_01393
OG0000099	Prad	Prar.g_00872	Prad.g_00566
OG0000099	Prav	Prar.g_00872	Prav.g_01514
OG0000099	Prag	Prar.g_00872	Prag.g_01424
OG0000099	Praw	Prar.g_00872	Praw.g_01051
OG0000099	Pray	Prar.g_00872	Pray.g_01788
