Orthogroup	Species	Prap	Orthologs
OG0000153	Syai	Prap.g_00276	Syai.g_01461
OG0000153	Syam	Prap.g_00276	Syam.g_01160
OG0000153	Syad	Prap.g_00276	Syad.g_01713
OG0000153	Syaj	Prap.g_00276	Syaj.g_00842
OG0000153	Syap	Prap.g_00276	Syap.g_02682
OG0000153	Syas	Prap.g_00276	Syas.g_00543
OG0000153	Syat	Prap.g_00276	Syat.g_00542
OG0000153	Syan	Prap.g_00276	Syan.g_00601
OG0000153	Syao	Prap.g_00276	Syao.g_00818, Syao.g_01176
OG0000153	Prbj	Prap.g_00276	Prbj.g_02241
OG0000153	Prbk	Prap.g_00276	Prbk.g_02297
OG0000153	Prbl	Prap.g_00276	Prbl.g_02505
OG0000153	Praf	Prap.g_00276	Praf.g_01362
OG0000153	Prah	Prap.g_00276	Prah.g_00826
OG0000153	Prbb	Prap.g_00276	Prbb.g_01009
OG0000153	Prbc	Prap.g_00276	Prbc.g_02054
OG0000153	Praj	Prap.g_00276	Praj.g_00965
OG0000153	Prbm	Prap.g_00276	Prbm.g_01006
OG0000153	Prab	Prap.g_00276	Prab.g_00991
OG0000153	Pran	Prap.g_00276	Pran.g_00506
OG0000153	Prai	Prap.g_00276	Prai.g_00970
OG0000153	Prac	Prap.g_00276	Prac.g_01308
OG0000153	Praq	Prap.g_00276	Praq.g_01567
OG0000153	Prar	Prap.g_00276	Prar.g_01852
OG0000153	Prav	Prap.g_00276	Prav.g_00575
OG0000153	Prax	Prap.g_00276	Prax.g_01148
OG0000153	Pras	Prap.g_00276	Pras.g_01878
OG0000153	Prau	Prap.g_00276	Prau.g_01034
OG0000153	Prad	Prap.g_00276	Prad.g_00167
OG0000153	Prbi	Prap.g_00276	Prbi.g_01028
OG0000153	Prae	Prap.g_00276	Prae.g_00983
OG0000153	Prbd	Prap.g_00276	Prbd.g_00283
OG0000153	Pray	Prap.g_00276	Pray.g_00530
OG0000153	Praz	Prap.g_00276	Praz.g_01331
OG0000153	Prba	Prap.g_00276	Prba.g_01318
OG0000153	Prao	Prap.g_00276	Prao.g_00921
OG0000153	Praa	Prap.g_00276	Praa.g_00983
OG0000153	Prag	Prap.g_00276	Prag.g_00983
OG0000153	Praw	Prap.g_00276	Praw.g_01520
OG0000153	Pral	Prap.g_00276	Pral.g_01578
OG0000153	Prat	Prap.g_00276	Prat.g_00915
OG0000153	Pram	Prap.g_00276	Pram.g_00961
OG0000153	Prbh	Prap.g_00276	Prbh.g_01104
OG0000153	Prbn	Prap.g_00276	Prbn.g_01399
OG0000153	Prak	Prap.g_00276	Prak.g_00992
OG0000153	Prbe	Prap.g_00276	Prbe.g_01369
OG0000153	Prbf	Prap.g_00276	Prbf.g_01098
OG0000153	Prbg	Prap.g_00276	Prbg.g_01306
OG0000154	Syar	Prap.g_00296	Syar.g_01800
OG0000154	Syao	Prap.g_00296	Syao.g_00447
OG0000154	Syan	Prap.g_00296	Syan.g_00363
OG0000154	Syat	Prap.g_00296	Syat.g_00708
OG0000154	Syas	Prap.g_00296	Syas.g_00219
OG0000154	Syap	Prap.g_00296	Syap.g_02761, Syap.g_02760, Syap.g_01876
OG0000154	Prbj	Prap.g_00296	Prbj.g_02213
OG0000154	Prbk	Prap.g_00296	Prbk.g_00584
OG0000154	Prbl	Prap.g_00296	Prbl.g_02532
OG0000154	Praf	Prap.g_00296	Praf.g_01337
OG0000154	Prah	Prap.g_00296	Prah.g_00852
OG0000154	Syaq	Prap.g_00296	Syaq.g_00066
OG0000154	Syag	Prap.g_00296	Syag.g_00870
OG0000154	Syab	Prap.g_00296	Syab.g_01317
OG0000154	Syal	Prap.g_00296	Syal.g_01918
OG0000154	Syac	Prap.g_00296	Syac.g_01241
OG0000154	Syah	Prap.g_00296	Syah.g_01682
OG0000154	Syaf	Prap.g_00296	Syaf.g_01930
OG0000154	Syai	Prap.g_00296	Syai.g_01434
OG0000154	Syam	Prap.g_00296	Syam.g_01187
OG0000154	Syae	Prap.g_00296	Syae.g_00420
OG0000154	Syad	Prap.g_00296	Syad.g_01686
OG0000154	Syaj	Prap.g_00296	Syaj.g_00814
OG0000154	Syaa	Prap.g_00296	Syaa.g_01298
OG0000154	Syak	Prap.g_00296	Syak.g_00645
OG0000154	Prab	Prap.g_00296	Prab.g_00955
OG0000154	Pran	Prap.g_00296	Pran.g_00542
OG0000154	Prai	Prap.g_00296	Prai.g_00943
OG0000154	Prao	Prap.g_00296	Prao.g_00948
OG0000154	Prag	Prap.g_00296	Prag.g_01010
OG0000154	Praw	Prap.g_00296	Praw.g_01493
OG0000154	Prav	Prap.g_00296	Prav.g_00907
OG0000154	Pras	Prap.g_00296	Pras.g_01908
OG0000154	Prau	Prap.g_00296	Prau.g_01063
OG0000154	Pray	Prap.g_00296	Pray.g_00558
OG0000154	Prba	Prap.g_00296	Prba.g_01290
OG0000154	Praz	Prap.g_00296	Praz.g_01303
OG0000154	Prad	Prap.g_00296	Prad.g_00139
OG0000154	Prae	Prap.g_00296	Prae.g_01014
OG0000154	Prbd	Prap.g_00296	Prbd.g_00314
OG0000154	Prbi	Prap.g_00296	Prbi.g_01060
OG0000154	Praa	Prap.g_00296	Praa.g_01013
OG0000154	Prax	Prap.g_00296	Prax.g_01178
OG0000154	Prac	Prap.g_00296	Prac.g_01282
OG0000154	Praq	Prap.g_00296	Praq.g_01593
OG0000154	Prar	Prap.g_00296	Prar.g_01878
OG0000154	Pram	Prap.g_00296	Pram.g_00978
OG0000154	Prbh	Prap.g_00296	Prbh.g_01121
OG0000154	Pral	Prap.g_00296	Pral.g_01595
OG0000154	Prat	Prap.g_00296	Prat.g_00934
OG0000154	Prbm	Prap.g_00296	Prbm.g_01035
OG0000154	Praj	Prap.g_00296	Praj.g_00995
OG0000154	Prbb	Prap.g_00296	Prbb.g_01040
OG0000154	Prbc	Prap.g_00296	Prbc.g_02083
OG0000154	Prak	Prap.g_00296	Prak.g_01012
OG0000154	Prbe	Prap.g_00296	Prbe.g_01389
OG0000154	Prbf	Prap.g_00296	Prbf.g_01078
OG0000154	Prbg	Prap.g_00296	Prbg.g_01326
OG0000154	Prbn	Prap.g_00296	Prbn.g_01379
OG0000155	Syap	Prap.g_00435	Syap.g_02777, Syap.g_01878, Syap.g_01879
OG0000155	Syar	Prap.g_00435	Syar.g_01959
OG0000155	Syat	Prap.g_00435	Syat.g_00287
OG0000155	Syas	Prap.g_00435	Syas.g_01131
OG0000155	Syan	Prap.g_00435	Syan.g_02654
OG0000155	Syao	Prap.g_00435	Syao.g_00178
OG0000155	Syaj	Prap.g_00435	Syaj.g_00338
OG0000155	Syaa	Prap.g_00435	Syaa.g_00804
OG0000155	Syae	Prap.g_00435	Syae.g_00885
OG0000155	Prah	Prap.g_00435	Prah.g_01291
OG0000155	Praf	Prap.g_00435	Praf.g_00886
OG0000155	Prbj	Prap.g_00435	Prbj.g_00312
OG0000155	Prbk	Prap.g_00435	Prbk.g_00099
OG0000155	Prbl	Prap.g_00435	Prbl.g_00185
OG0000155	Syaq	Prap.g_00435	Syaq.g_00212
OG0000155	Syag	Prap.g_00435	Syag.g_01107
OG0000155	Syak	Prap.g_00435	Syak.g_00855
OG0000155	Syab	Prap.g_00435	Syab.g_01009
OG0000155	Syal	Prap.g_00435	Syal.g_01695
OG0000155	Pral	Prap.g_00435	Pral.g_01390
OG0000155	Prat	Prap.g_00435	Prat.g_01135
OG0000155	Prae	Prap.g_00435	Prae.g_01183
OG0000155	Prax	Prap.g_00435	Prax.g_00220
OG0000155	Praa	Prap.g_00435	Praa.g_01179
OG0000155	Prbd	Prap.g_00435	Prbd.g_00488
OG0000155	Praj	Prap.g_00435	Praj.g_01440
OG0000155	Prbc	Prap.g_00435	Prbc.g_01424
OG0000155	Prbm	Prap.g_00435	Prbm.g_01527
OG0000155	Prbb	Prap.g_00435	Prbb.g_01495
OG0000155	Syac	Prap.g_00435	Syac.g_00804
OG0000155	Syah	Prap.g_00435	Syah.g_02123
OG0000155	Syad	Prap.g_00435	Syad.g_01189
OG0000155	Syaf	Prap.g_00435	Syaf.g_01324
OG0000155	Syai	Prap.g_00435	Syai.g_02109
OG0000155	Syam	Prap.g_00435	Syam.g_01763
OG0000155	Prai	Prap.g_00435	Prai.g_01191
OG0000155	Prab	Prap.g_00435	Prab.g_01239
OG0000155	Pran	Prap.g_00435	Pran.g_00040
OG0000155	Prad	Prap.g_00435	Prad.g_01476
OG0000155	Prao	Prap.g_00435	Prao.g_01069
OG0000155	Prag	Prap.g_00435	Prag.g_01173
OG0000155	Praw	Prap.g_00435	Praw.g_00254
OG0000155	Prav	Prap.g_00435	Prav.g_01861
OG0000155	Pras	Prap.g_00435	Pras.g_00076
OG0000155	Prau	Prap.g_00435	Prau.g_01226
OG0000155	Prbi	Prap.g_00435	Prbi.g_01227
OG0000155	Prac	Prap.g_00435	Prac.g_00965
OG0000155	Praq	Prap.g_00435	Praq.g_01353
OG0000155	Prar	Prap.g_00435	Prar.g_01243
OG0000155	Pray	Prap.g_00435	Pray.g_00043
OG0000155	Praz	Prap.g_00435	Praz.g_00734
OG0000155	Prba	Prap.g_00435	Prba.g_00043
OG0000155	Pram	Prap.g_00435	Pram.g_01118
OG0000155	Prbh	Prap.g_00435	Prbh.g_01261
OG0000155	Prak	Prap.g_00435	Prak.g_01151
OG0000155	Prbe	Prap.g_00435	Prbe.g_01528
OG0000155	Prbf	Prap.g_00435	Prbf.g_00939
OG0000155	Prbg	Prap.g_00435	Prbg.g_01465
OG0000155	Prbn	Prap.g_00435	Prbn.g_01210
OG0000156	Syar	Prap.g_00550	Syar.g_01517
OG0000156	Syat	Prap.g_00550	Syat.g_03228
OG0000156	Syas	Prap.g_00550	Syas.g_01206
OG0000156	Syao	Prap.g_00550	Syao.g_00151
OG0000156	Syan	Prap.g_00550	Syan.g_02717
OG0000156	Syap	Prap.g_00550	Syap.g_00248, Syap.g_00284, Syap.g_00283
OG0000156	Syaq	Prap.g_00550	Syaq.g_00281
OG0000156	Syak	Prap.g_00550	Syak.g_00919
OG0000156	Syag	Prap.g_00550	Syag.g_01166
OG0000156	Syac	Prap.g_00550	Syac.g_00743
OG0000156	Syah	Prap.g_00550	Syah.g_02185
OG0000156	Syab	Prap.g_00550	Syab.g_00933
OG0000156	Syal	Prap.g_00550	Syal.g_01620
OG0000156	Syaa	Prap.g_00550	Syaa.g_00751
OG0000156	Syad	Prap.g_00550	Syad.g_01116
OG0000156	Syaj	Prap.g_00550	Syaj.g_00282
OG0000156	Syae	Prap.g_00550	Syae.g_00945
OG0000156	Syaf	Prap.g_00550	Syaf.g_01270
OG0000156	Syai	Prap.g_00550	Syai.g_02162
OG0000156	Syam	Prap.g_00550	Syam.g_01814
OG0000156	Prah	Prap.g_00550	Prah.g_01349
OG0000156	Praf	Prap.g_00550	Praf.g_00810
OG0000156	Prbj	Prap.g_00550	Prbj.g_00163
OG0000156	Prbk	Prap.g_00550	Prbk.g_00164
OG0000156	Prbl	Prap.g_00550	Prbl.g_00115
OG0000156	Praj	Prap.g_00550	Praj.g_01517
OG0000156	Prbm	Prap.g_00550	Prbm.g_01600
OG0000156	Prbb	Prap.g_00550	Prbb.g_01575
OG0000156	Prbc	Prap.g_00550	Prbc.g_00555
OG0000156	Prai	Prap.g_00550	Prai.g_01323
OG0000156	Prab	Prap.g_00550	Prab.g_01315
OG0000156	Pran	Prap.g_00550	Pran.g_00887
OG0000156	Prag	Prap.g_00550	Prag.g_01342
OG0000156	Praw	Prap.g_00550	Praw.g_00968
OG0000156	Prav	Prap.g_00550	Prav.g_01427
OG0000156	Prao	Prap.g_00550	Prao.g_01287
OG0000156	Prax	Prap.g_00550	Prax.g_01910
OG0000156	Prbd	Prap.g_00550	Prbd.g_01812
OG0000156	Pray	Prap.g_00550	Pray.g_01881
OG0000156	Praz	Prap.g_00550	Praz.g_01191
OG0000156	Prba	Prap.g_00550	Prba.g_01181
OG0000156	Praa	Prap.g_00550	Praa.g_01307
OG0000156	Prad	Prap.g_00550	Prad.g_00359
OG0000156	Prae	Prap.g_00550	Prae.g_01317
OG0000156	Prbi	Prap.g_00550	Prbi.g_01380
OG0000156	Pras	Prap.g_00550	Pras.g_00197
OG0000156	Prau	Prap.g_00550	Prau.g_01359
OG0000156	Prac	Prap.g_00550	Prac.g_00164
OG0000156	Praq	Prap.g_00550	Praq.g_00122
OG0000156	Prar	Prap.g_00550	Prar.g_00966
OG0000156	Prat	Prap.g_00550	Prat.g_01238
OG0000156	Pral	Prap.g_00550	Pral.g_01292
OG0000156	Pram	Prap.g_00550	Pram.g_01219
OG0000156	Prbh	Prap.g_00550	Prbh.g_01362
OG0000156	Prak	Prap.g_00550	Prak.g_01266
OG0000156	Prbe	Prap.g_00550	Prbe.g_00904
OG0000156	Prbf	Prap.g_00550	Prbf.g_00037
OG0000156	Prbg	Prap.g_00550	Prbg.g_00466
OG0000156	Prbn	Prap.g_00550	Prbn.g_01095
OG0000157	Syar	Prap.g_00551	Syar.g_01516
OG0000157	Syas	Prap.g_00551	Syas.g_01207
OG0000157	Syap	Prap.g_00551	Syap.g_00249, Syap.g_00286
OG0000157	Syan	Prap.g_00551	Syan.g_02718
OG0000157	Syao	Prap.g_00551	Syao.g_00152
OG0000157	Syat	Prap.g_00551	Syat.g_02012, Syat.g_03227
OG0000157	Syag	Prap.g_00551	Syag.g_01167
OG0000157	Syaq	Prap.g_00551	Syaq.g_00282
OG0000157	Syak	Prap.g_00551	Syak.g_00920
OG0000157	Syab	Prap.g_00551	Syab.g_00932
OG0000157	Syal	Prap.g_00551	Syal.g_01619
OG0000157	Prah	Prap.g_00551	Prah.g_01350
OG0000157	Praf	Prap.g_00551	Praf.g_00809
OG0000157	Prbj	Prap.g_00551	Prbj.g_00162
OG0000157	Prbk	Prap.g_00551	Prbk.g_00163
OG0000157	Prbl	Prap.g_00551	Prbl.g_00114
OG0000157	Syad	Prap.g_00551	Syad.g_01115
OG0000157	Syaj	Prap.g_00551	Syaj.g_00281
OG0000157	Syae	Prap.g_00551	Syae.g_00946
OG0000157	Syac	Prap.g_00551	Syac.g_00742
OG0000157	Syah	Prap.g_00551	Syah.g_02186
OG0000157	Syaa	Prap.g_00551	Syaa.g_00750
OG0000157	Syaf	Prap.g_00551	Syaf.g_01269
OG0000157	Syai	Prap.g_00551	Syai.g_02163
OG0000157	Syam	Prap.g_00551	Syam.g_01815
OG0000157	Praj	Prap.g_00551	Praj.g_01518
OG0000157	Prbm	Prap.g_00551	Prbm.g_01601
OG0000157	Prbb	Prap.g_00551	Prbb.g_01576
OG0000157	Prbc	Prap.g_00551	Prbc.g_00556
OG0000157	Prab	Prap.g_00551	Prab.g_01316
OG0000157	Pran	Prap.g_00551	Pran.g_00886
OG0000157	Prai	Prap.g_00551	Prai.g_01324
OG0000157	Prag	Prap.g_00551	Prag.g_01343
OG0000157	Praw	Prap.g_00551	Praw.g_00969
OG0000157	Prbd	Prap.g_00551	Prbd.g_01811
OG0000157	Prae	Prap.g_00551	Prae.g_01318
OG0000157	Prac	Prap.g_00551	Prac.g_00165
OG0000157	Praq	Prap.g_00551	Praq.g_00123
OG0000157	Prar	Prap.g_00551	Prar.g_00965
OG0000157	Pray	Prap.g_00551	Pray.g_01880
OG0000157	Praz	Prap.g_00551	Praz.g_01190
OG0000157	Prba	Prap.g_00551	Prba.g_01182
OG0000157	Prao	Prap.g_00551	Prao.g_01286
OG0000157	Prav	Prap.g_00551	Prav.g_01428
OG0000157	Pras	Prap.g_00551	Pras.g_00198
OG0000157	Prau	Prap.g_00551	Prau.g_01360
OG0000157	Prax	Prap.g_00551	Prax.g_01909
OG0000157	Prbi	Prap.g_00551	Prbi.g_01381
OG0000157	Praa	Prap.g_00551	Praa.g_01308
OG0000157	Prad	Prap.g_00551	Prad.g_00360
OG0000157	Pral	Prap.g_00551	Pral.g_01291
OG0000157	Prat	Prap.g_00551	Prat.g_01239
OG0000157	Pram	Prap.g_00551	Pram.g_01220
OG0000157	Prbh	Prap.g_00551	Prbh.g_01363
OG0000157	Prak	Prap.g_00551	Prak.g_01267
OG0000157	Prbe	Prap.g_00551	Prbe.g_00903
OG0000157	Prbf	Prap.g_00551	Prbf.g_00036
OG0000157	Prbg	Prap.g_00551	Prbg.g_00467
OG0000157	Prbn	Prap.g_00551	Prbn.g_01094
OG0000158	Syab	Prap.g_01598	Syab.g_00161
OG0000158	Syal	Prap.g_01598	Syal.g_01431
OG0000158	Syak	Prap.g_01598	Syak.g_01624
OG0000158	Syaq	Prap.g_01598	Syaq.g_01003
OG0000158	Syag	Prap.g_01598	Syag.g_02422
OG0000158	Syar	Prap.g_01598	Syar.g_00650
OG0000158	Syap	Prap.g_01598	Syap.g_01075
OG0000158	Syao	Prap.g_01598	Syao.g_02267
OG0000158	Syan	Prap.g_01598	Syan.g_01078, Syan.g_01926
OG0000158	Syas	Prap.g_01598	Syas.g_02185
OG0000158	Syat	Prap.g_01598	Syat.g_02163
OG0000158	Syaa	Prap.g_01598	Syaa.g_00148
OG0000158	Syac	Prap.g_01598	Syac.g_00182
OG0000158	Syah	Prap.g_01598	Syah.g_00204
OG0000158	Syaf	Prap.g_01598	Syaf.g_00364
OG0000158	Syam	Prap.g_01598	Syam.g_00139
OG0000158	Syai	Prap.g_01598	Syai.g_00135
OG0000158	Syae	Prap.g_01598	Syae.g_01858
OG0000158	Syad	Prap.g_01598	Syad.g_00374
OG0000158	Syaj	Prap.g_01598	Syaj.g_02445
OG0000158	Prbj	Prap.g_01598	Prbj.g_01514
OG0000158	Prbk	Prap.g_01598	Prbk.g_00526
OG0000158	Prbl	Prap.g_01598	Prbl.g_00843
OG0000158	Praf	Prap.g_01598	Praf.g_02394
OG0000158	Prah	Prap.g_01598	Prah.g_02242
OG0000158	Pral	Prap.g_01598	Pral.g_00287
OG0000158	Prat	Prap.g_01598	Prat.g_01769
OG0000158	Prbm	Prap.g_01598	Prbm.g_02077
OG0000158	Prbb	Prap.g_01598	Prbb.g_02044
OG0000158	Praj	Prap.g_01598	Praj.g_01995
OG0000158	Prbc	Prap.g_01598	Prbc.g_00228
OG0000158	Prai	Prap.g_01598	Prai.g_01392
OG0000158	Prag	Prap.g_01598	Prag.g_01425
OG0000158	Praw	Prap.g_01598	Praw.g_01052
OG0000158	Pray	Prap.g_01598	Pray.g_01787
OG0000158	Praz	Prap.g_01598	Praz.g_01097
OG0000158	Prba	Prap.g_01598	Prba.g_00154
OG0000158	Prad	Prap.g_01598	Prad.g_00567
OG0000158	Prbi	Prap.g_01598	Prbi.g_01489
OG0000158	Praa	Prap.g_01598	Praa.g_01395
OG0000158	Prau	Prap.g_01598	Prau.g_01436
OG0000158	Prae	Prap.g_01598	Prae.g_01426
OG0000158	Prac	Prap.g_01598	Prac.g_00447
OG0000158	Praq	Prap.g_01598	Praq.g_00258
OG0000158	Prar	Prap.g_01598	Prar.g_00375
OG0000158	Prax	Prap.g_01598	Prax.g_01780
OG0000158	Pras	Prap.g_01598	Pras.g_00289
OG0000158	Prav	Prap.g_01598	Prav.g_01505
OG0000158	Prbd	Prap.g_01598	Prbd.g_01736
OG0000158	Prab	Prap.g_01598	Prab.g_01379
OG0000158	Pran	Prap.g_01598	Pran.g_00822
OG0000158	Prao	Prap.g_01598	Prao.g_01220
OG0000158	Pram	Prap.g_01598	Pram.g_01815
OG0000158	Prbh	Prap.g_01598	Prbh.g_01599
OG0000158	Prak	Prap.g_01598	Prak.g_01824
OG0000158	Prbe	Prap.g_01598	Prbe.g_00792
OG0000158	Prbf	Prap.g_01598	Prbf.g_00514
OG0000158	Prbg	Prap.g_01598	Prbg.g_01829
OG0000158	Prbn	Prap.g_01598	Prbn.g_01014
OG0000159	Syap	Prap.g_00890	Syap.g_00852
OG0000159	Syar	Prap.g_00890	Syar.g_02359
OG0000159	Syas	Prap.g_00890	Syas.g_01155
OG0000159	Syat	Prap.g_00890	Syat.g_01187
OG0000159	Pral	Prap.g_00890	Pral.g_01263
OG0000159	Prab	Prap.g_00890	Prab.g_01392
OG0000159	Pran	Prap.g_00890	Pran.g_00808
OG0000159	Syan	Prap.g_00890	Syan.g_01120
OG0000159	Prbi	Prap.g_00890	Prbi.g_01490
OG0000159	Prae	Prap.g_00890	Prae.g_01438
OG0000159	Prau	Prap.g_00890	Prau.g_01433, Prau.g_01457
OG0000159	Praa	Prap.g_00890	Praa.g_01396
OG0000159	Prag	Prap.g_00890	Prag.g_01427
OG0000159	Praw	Prap.g_00890	Praw.g_01054
OG0000159	Prav	Prap.g_00890	Prav.g_01506
OG0000159	Syaq	Prap.g_00890	Syaq.g_00918, Syaq.g_00941
OG0000159	Prai	Prap.g_00890	Prai.g_01321, Prai.g_01390
OG0000159	Pram	Prap.g_00890	Pram.g_01438, Pram.g_00045
OG0000159	Prbh	Prap.g_00890	Prbh.g_00039, Prbh.g_00722
OG0000159	Prac	Prap.g_00890	Prac.g_00452, Prac.g_00257
OG0000159	Praq	Prap.g_00890	Praq.g_00253, Praq.g_00217
OG0000159	Prar	Prap.g_00890	Prar.g_00380, Prar.g_00871
OG0000159	Praj	Prap.g_00890	Praj.g_02043, Praj.g_02035
OG0000159	Prbm	Prap.g_00890	Prbm.g_02133, Prbm.g_02115
OG0000159	Prbb	Prap.g_00890	Prbb.g_02093, Prbb.g_02083
OG0000159	Syao	Prap.g_00890	Syao.g_02276
OG0000159	Prax	Prap.g_00890	Prax.g_01824
OG0000159	Prad	Prap.g_00890	Prad.g_00563
OG0000159	Pray	Prap.g_00890	Pray.g_01785
OG0000159	Praz	Prap.g_00890	Praz.g_01095
OG0000159	Prba	Prap.g_00890	Prba.g_00152
OG0000159	Prao	Prap.g_00890	Prao.g_01219
OG0000159	Prbd	Prap.g_00890	Prbd.g_01735
OG0000159	Prak	Prap.g_00890	Prak.g_00065
OG0000159	Prbe	Prap.g_00890	Prbe.g_00165
OG0000159	Prbf	Prap.g_00890	Prbf.g_01387
OG0000159	Prbg	Prap.g_00890	Prbg.g_00809
OG0000159	Prbn	Prap.g_00890	Prbn.g_00717
OG0000160	Syar	Prap.g_00122	Syar.g_02807
OG0000160	Syan	Prap.g_00122	Syan.g_01274
OG0000160	Syao	Prap.g_00122	Syao.g_01488
OG0000160	Syas	Prap.g_00122	Syas.g_02820
OG0000160	Syap	Prap.g_00122	Syap.g_02470, Syap.g_02469
OG0000160	Syat	Prap.g_00122	Syat.g_01224
OG0000160	Syab	Prap.g_00122	Syab.g_00774
OG0000160	Syal	Prap.g_00122	Syal.g_00372
OG0000160	Syak	Prap.g_00122	Syak.g_01043
OG0000160	Syag	Prap.g_00122	Syag.g_01415
OG0000160	Syaq	Prap.g_00122	Syaq.g_00374
OG0000160	Prah	Prap.g_00122	Prah.g_00407
OG0000160	Praf	Prap.g_00122	Praf.g_01795
OG0000160	Prbj	Prap.g_00122	Prbj.g_01057
OG0000160	Prbk	Prap.g_00122	Prbk.g_00260
OG0000160	Prbl	Prap.g_00122	Prbl.g_00241
OG0000160	Syae	Prap.g_00122	Syae.g_02650
OG0000160	Syac	Prap.g_00122	Syac.g_01633
OG0000160	Syah	Prap.g_00122	Syah.g_01289
OG0000160	Syai	Prap.g_00122	Syai.g_00952
OG0000160	Syaf	Prap.g_00122	Syaf.g_02418
OG0000160	Syam	Prap.g_00122	Syam.g_01614
OG0000160	Syaa	Prap.g_00122	Syaa.g_01776
OG0000160	Syad	Prap.g_00122	Syad.g_02279
OG0000160	Syaj	Prap.g_00122	Syaj.g_01382
OG0000160	Prbm	Prap.g_00122	Prbm.g_01711
OG0000160	Prbc	Prap.g_00122	Prbc.g_00710
OG0000160	Praj	Prap.g_00122	Praj.g_01633
OG0000160	Prbb	Prap.g_00122	Prbb.g_01687
OG0000160	Prac	Prap.g_00122	Prac.g_00410
OG0000160	Praq	Prap.g_00122	Praq.g_00295
OG0000160	Prar	Prap.g_00122	Prar.g_00338
OG0000160	Prbi	Prap.g_00122	Prbi.g_01592
OG0000160	Prae	Prap.g_00122	Prae.g_01460
OG0000160	Prao	Prap.g_00122	Prao.g_01398
OG0000160	Pray	Prap.g_00122	Pray.g_01721
OG0000160	Praz	Prap.g_00122	Praz.g_01040
OG0000160	Prba	Prap.g_00122	Prba.g_00712
OG0000160	Prbd	Prap.g_00122	Prbd.g_01688
OG0000160	Pras	Prap.g_00122	Pras.g_00351
OG0000160	Prau	Prap.g_00122	Prau.g_01532
OG0000160	Praa	Prap.g_00122	Praa.g_01477
OG0000160	Prax	Prap.g_00122	Prax.g_01727
OG0000160	Prav	Prap.g_00122	Prav.g_01579
OG0000160	Prad	Prap.g_00122	Prad.g_00514
OG0000160	Prab	Prap.g_00122	Prab.g_01467
OG0000160	Pran	Prap.g_00122	Pran.g_00732
OG0000160	Prai	Prap.g_00122	Prai.g_01464
OG0000160	Prag	Prap.g_00122	Prag.g_01491
OG0000160	Praw	Prap.g_00122	Praw.g_01079, Praw.g_01080
OG0000160	Pral	Prap.g_00122	Pral.g_01160
OG0000160	Prat	Prap.g_00122	Prat.g_01354
OG0000160	Pram	Prap.g_00122	Pram.g_01377
OG0000160	Prbh	Prap.g_00122	Prbh.g_00100
OG0000160	Prak	Prap.g_00122	Prak.g_01392
OG0000160	Prbe	Prap.g_00122	Prbe.g_00310
OG0000160	Prbf	Prap.g_00122	Prbf.g_00158
OG0000160	Prbg	Prap.g_00122	Prbg.g_00592
OG0000160	Prbn	Prap.g_00122	Prbn.g_00213
OG0000161	Syan	Prap.g_00128	Syan.g_01268
OG0000161	Syao	Prap.g_00128	Syao.g_01494
OG0000161	Syat	Prap.g_00128	Syat.g_01180
OG0000161	Syap	Prap.g_00128	Syap.g_02476
OG0000161	Syas	Prap.g_00128	Syas.g_02826
OG0000161	Syar	Prap.g_00128	Syar.g_02801
OG0000161	Syae	Prap.g_00128	Syae.g_02644
OG0000161	Syad	Prap.g_00128	Syad.g_02287
OG0000161	Syaj	Prap.g_00128	Syaj.g_01389
OG0000161	Syaa	Prap.g_00128	Syaa.g_01782
OG0000161	Syac	Prap.g_00128	Syac.g_01641
OG0000161	Syah	Prap.g_00128	Syah.g_01282
OG0000161	Syaf	Prap.g_00128	Syaf.g_02424
OG0000161	Syai	Prap.g_00128	Syai.g_00946
OG0000161	Syam	Prap.g_00128	Syam.g_01620
OG0000161	Syag	Prap.g_00128	Syag.g_01409
OG0000161	Syaq	Prap.g_00128	Syaq.g_00382
OG0000161	Syab	Prap.g_00128	Syab.g_00766
OG0000161	Syal	Prap.g_00128	Syal.g_00384
OG0000161	Syak	Prap.g_00128	Syak.g_01050
OG0000161	Prbj	Prap.g_00128	Prbj.g_01071
OG0000161	Prbk	Prap.g_00128	Prbk.g_00274
OG0000161	Prbl	Prap.g_00128	Prbl.g_00227
OG0000161	Praf	Prap.g_00128	Praf.g_01805
OG0000161	Prah	Prap.g_00128	Prah.g_00399
OG0000161	Prbm	Prap.g_00128	Prbm.g_01717
OG0000161	Prbc	Prap.g_00128	Prbc.g_00716
OG0000161	Praj	Prap.g_00128	Praj.g_01639
OG0000161	Prbb	Prap.g_00128	Prbb.g_01693
OG0000161	Prab	Prap.g_00128	Prab.g_01473
OG0000161	Pran	Prap.g_00128	Pran.g_00726
OG0000161	Prai	Prap.g_00128	Prai.g_01470
OG0000161	Prac	Prap.g_00128	Prac.g_00404
OG0000161	Praq	Prap.g_00128	Praq.g_00301
OG0000161	Prar	Prap.g_00128	Prar.g_00840
OG0000161	Prao	Prap.g_00128	Prao.g_01404
OG0000161	Prag	Prap.g_00128	Prag.g_01497
OG0000161	Praw	Prap.g_00128	Praw.g_00344
OG0000161	Prav	Prap.g_00128	Prav.g_01585
OG0000161	Prad	Prap.g_00128	Prad.g_00508
OG0000161	Prax	Prap.g_00128	Prax.g_01721
OG0000161	Praa	Prap.g_00128	Praa.g_01483
