Orthogroup	Species	Prbm	Orthologs
OG0000402	Prbi	Prbm.g_01096	Prbi.g_00144
OG0000402	Pral	Prbm.g_01096	Pral.g_00450
OG0000402	Prat	Prbm.g_01096	Prat.g_00601
OG0000402	Prak	Prbm.g_01096	Prak.g_01035
OG0000402	Prap	Prbm.g_01096	Prap.g_00319
OG0000402	Prbe	Prbm.g_01096	Prbe.g_01412
OG0000402	Prbf	Prbm.g_01096	Prbf.g_01055
OG0000402	Prbg	Prbm.g_01096	Prbg.g_01349
OG0000402	Prbn	Prbm.g_01096	Prbn.g_01356
OG0000402	Pram	Prbm.g_01096	Pram.g_01001
OG0000402	Prbh	Prbm.g_01096	Prbh.g_01144
OG0000402	Praj	Prbm.g_01096	Praj.g_01057
OG0000402	Prbc	Prbm.g_01096	Prbc.g_02145
OG0000402	Prbb	Prbm.g_01096	Prbb.g_01101
OG0000403	Syat	Prbm.g_00196	Syat.g_02914
OG0000403	Syap	Prbm.g_00196	Syap.g_02205
OG0000403	Syas	Prbm.g_00196	Syas.g_02376
OG0000403	Syar	Prbm.g_00196	Syar.g_00066
OG0000403	Syan	Prbm.g_00196	Syan.g_02271
OG0000403	Syao	Prbm.g_00196	Syao.g_02553
OG0000403	Syag	Prbm.g_00196	Syag.g_01935
OG0000403	Syaq	Prbm.g_00196	Syaq.g_01442
OG0000403	Syak	Prbm.g_00196	Syak.g_02145
OG0000403	Syab	Prbm.g_00196	Syab.g_02548
OG0000403	Syal	Prbm.g_00196	Syal.g_00868
OG0000403	Syad	Prbm.g_00196	Syad.g_02856
OG0000403	Syaj	Prbm.g_00196	Syaj.g_01941
OG0000403	Syai	Prbm.g_00196	Syai.g_02589
OG0000403	Syaf	Prbm.g_00196	Syaf.g_00851
OG0000403	Syam	Prbm.g_00196	Syam.g_02172
OG0000403	Syac	Prbm.g_00196	Syac.g_00347
OG0000403	Syah	Prbm.g_00196	Syah.g_00034
OG0000403	Syae	Prbm.g_00196	Syae.g_01411
OG0000403	Syaa	Prbm.g_00196	Syaa.g_02430
OG0000403	Prbj	Prbm.g_00196	Prbj.g_01543
OG0000403	Prbk	Prbm.g_00196	Prbk.g_00555
OG0000403	Prbl	Prbm.g_00196	Prbl.g_00814
OG0000403	Praf	Prbm.g_00196	Praf.g_02416
OG0000403	Prah	Prbm.g_00196	Prah.g_02265
OG0000403	Prak	Prbm.g_00196	Prak.g_00145
OG0000403	Prap	Prbm.g_00196	Prap.g_01037
OG0000403	Prbe	Prbm.g_00196	Prbe.g_01681
OG0000403	Prbf	Prbm.g_00196	Prbf.g_01467
OG0000403	Prbg	Prbm.g_00196	Prbg.g_00911
OG0000403	Prbn	Prbm.g_00196	Prbn.g_01280
OG0000403	Pram	Prbm.g_00196	Pram.g_00123
OG0000403	Prbh	Prbm.g_00196	Prbh.g_00644
OG0000403	Prab	Prbm.g_00196	Prab.g_00127
OG0000403	Pran	Prbm.g_00196	Pran.g_00297
OG0000403	Prai	Prbm.g_00196	Prai.g_00137
OG0000403	Prao	Prbm.g_00196	Prao.g_00275
OG0000403	Prac	Prbm.g_00196	Prac.g_01794
OG0000403	Praq	Prbm.g_00196	Praq.g_01866
OG0000403	Prar	Prbm.g_00196	Prar.g_00191
OG0000403	Prav	Prbm.g_00196	Prav.g_00202
OG0000403	Prad	Prbm.g_00196	Prad.g_01856
OG0000403	Pray	Prbm.g_00196	Pray.g_00152
OG0000403	Praz	Prbm.g_00196	Praz.g_00497
OG0000403	Prba	Prbm.g_00196	Prba.g_01925
OG0000403	Prag	Prbm.g_00196	Prag.g_00130
OG0000403	Praw	Prbm.g_00196	Praw.g_01298
OG0000403	Prbd	Prbm.g_00196	Prbd.g_01106
OG0000403	Prbi	Prbm.g_00196	Prbi.g_00145
OG0000403	Pras	Prbm.g_00196	Pras.g_00988
OG0000403	Prau	Prbm.g_00196	Prau.g_00138
OG0000403	Prae	Prbm.g_00196	Prae.g_00137
OG0000403	Praa	Prbm.g_00196	Praa.g_00137
OG0000403	Prax	Prbm.g_00196	Prax.g_01081
OG0000403	Pral	Prbm.g_00196	Pral.g_00908
OG0000403	Prat	Prbm.g_00196	Prat.g_00136
OG0000403	Prbc	Prbm.g_00196	Prbc.g_00434
OG0000403	Prbb	Prbm.g_00196	Prbb.g_00194
OG0000403	Praj	Prbm.g_00196	Praj.g_00177
OG0000404	Syab	Prbm.g_00197	Syab.g_02550
OG0000404	Syal	Prbm.g_00197	Syal.g_00870
OG0000404	Syak	Prbm.g_00197	Syak.g_02143
OG0000404	Syag	Prbm.g_00197	Syag.g_01937
OG0000404	Syac	Prbm.g_00197	Syac.g_00345
OG0000404	Syah	Prbm.g_00197	Syah.g_00036
OG0000404	Syaa	Prbm.g_00197	Syaa.g_02431
OG0000404	Syae	Prbm.g_00197	Syae.g_01412
OG0000404	Syad	Prbm.g_00197	Syad.g_02858
OG0000404	Syaj	Prbm.g_00197	Syaj.g_01943
OG0000404	Syaf	Prbm.g_00197	Syaf.g_00850
OG0000404	Syai	Prbm.g_00197	Syai.g_02590
OG0000404	Syam	Prbm.g_00197	Syam.g_02173
OG0000404	Praf	Prbm.g_00197	Praf.g_02418
OG0000404	Prbj	Prbm.g_00197	Prbj.g_01545
OG0000404	Prbk	Prbm.g_00197	Prbk.g_00557
OG0000404	Prbl	Prbm.g_00197	Prbl.g_00812
OG0000404	Syaq	Prbm.g_00197	Syaq.g_01440
OG0000404	Syas	Prbm.g_00197	Syas.g_02375
OG0000404	Syat	Prbm.g_00197	Syat.g_02913
OG0000404	Syap	Prbm.g_00197	Syap.g_02204, Syap.g_02618
OG0000404	Syar	Prbm.g_00197	Syar.g_00067
OG0000404	Syan	Prbm.g_00197	Syan.g_02269
OG0000404	Syao	Prbm.g_00197	Syao.g_02554
OG0000404	Prak	Prbm.g_00197	Prak.g_00146
OG0000404	Prap	Prbm.g_00197	Prap.g_01036
OG0000404	Prbe	Prbm.g_00197	Prbe.g_01682
OG0000404	Prbf	Prbm.g_00197	Prbf.g_01468
OG0000404	Prbg	Prbm.g_00197	Prbg.g_00912
OG0000404	Prbn	Prbm.g_00197	Prbn.g_01279
OG0000404	Pral	Prbm.g_00197	Pral.g_00907
OG0000404	Prat	Prbm.g_00197	Prat.g_00137
OG0000404	Pram	Prbm.g_00197	Pram.g_00124
OG0000404	Prbh	Prbm.g_00197	Prbh.g_00643
OG0000404	Prad	Prbm.g_00197	Prad.g_01855
OG0000404	Prao	Prbm.g_00197	Prao.g_00276
OG0000404	Prav	Prbm.g_00197	Prav.g_00203
OG0000404	Prac	Prbm.g_00197	Prac.g_01793
OG0000404	Praq	Prbm.g_00197	Praq.g_01865
OG0000404	Prar	Prbm.g_00197	Prar.g_00190
OG0000404	Prab	Prbm.g_00197	Prab.g_00128
OG0000404	Pran	Prbm.g_00197	Pran.g_00296
OG0000404	Prai	Prbm.g_00197	Prai.g_00138
OG0000404	Prag	Prbm.g_00197	Prag.g_00131
OG0000404	Praw	Prbm.g_00197	Praw.g_01297
OG0000404	Pray	Prbm.g_00197	Pray.g_00151
OG0000404	Praz	Prbm.g_00197	Praz.g_00498
OG0000404	Prba	Prbm.g_00197	Prba.g_01926
OG0000404	Prae	Prbm.g_00197	Prae.g_00138
OG0000404	Prax	Prbm.g_00197	Prax.g_01080
OG0000404	Pras	Prbm.g_00197	Pras.g_00989
OG0000404	Praa	Prbm.g_00197	Praa.g_00138
OG0000404	Prbd	Prbm.g_00197	Prbd.g_01105
OG0000404	Prau	Prbm.g_00197	Prau.g_00139
OG0000404	Prbi	Prbm.g_00197	Prbi.g_00146
OG0000404	Prbc	Prbm.g_00197	Prbc.g_00433
OG0000404	Praj	Prbm.g_00197	Praj.g_00178
OG0000404	Prbb	Prbm.g_00197	Prbb.g_00195
OG0000405	Syas	Prbm.g_00202	Syas.g_02369
OG0000405	Syap	Prbm.g_00202	Syap.g_02191
OG0000405	Syat	Prbm.g_00202	Syat.g_02900
OG0000405	Syar	Prbm.g_00202	Syar.g_00076
OG0000405	Syan	Prbm.g_00202	Syan.g_03005
OG0000405	Syao	Prbm.g_00202	Syao.g_02478
OG0000405	Syac	Prbm.g_00202	Syac.g_00332
OG0000405	Syah	Prbm.g_00202	Syah.g_00050
OG0000405	Syad	Prbm.g_00202	Syad.g_02874
OG0000405	Syaj	Prbm.g_00202	Syaj.g_01961
OG0000405	Syae	Prbm.g_00202	Syae.g_01426
OG0000405	Syaa	Prbm.g_00202	Syaa.g_02446
OG0000405	Syaf	Prbm.g_00202	Syaf.g_00835
OG0000405	Syai	Prbm.g_00202	Syai.g_02606
OG0000405	Syam	Prbm.g_00202	Syam.g_02189
OG0000405	Syaq	Prbm.g_00202	Syaq.g_01429
OG0000405	Syag	Prbm.g_00202	Syag.g_01949
OG0000405	Syab	Prbm.g_00202	Syab.g_02562
OG0000405	Syal	Prbm.g_00202	Syal.g_00883
OG0000405	Syak	Prbm.g_00202	Syak.g_02131
OG0000405	Prbj	Prbm.g_00202	Prbj.g_00545
OG0000405	Prbk	Prbm.g_00202	Prbk.g_00749
OG0000405	Prbl	Prbm.g_00202	Prbl.g_00305
OG0000405	Praf	Prbm.g_00202	Praf.g_02430
OG0000405	Prah	Prbm.g_00202	Prah.g_02280
OG0000405	Prak	Prbm.g_00202	Prak.g_00150
OG0000405	Prap	Prbm.g_00202	Prap.g_01032
OG0000405	Prbe	Prbm.g_00202	Prbe.g_01686
OG0000405	Prbf	Prbm.g_00202	Prbf.g_01472
OG0000405	Prbg	Prbm.g_00202	Prbg.g_00916
OG0000405	Prbn	Prbm.g_00202	Prbn.g_01275
OG0000405	Pram	Prbm.g_00202	Pram.g_00128
OG0000405	Prbh	Prbm.g_00202	Prbh.g_00639
OG0000405	Pral	Prbm.g_00202	Pral.g_00903
OG0000405	Prat	Prbm.g_00202	Prat.g_00141
OG0000405	Prab	Prbm.g_00202	Prab.g_00132
OG0000405	Pran	Prbm.g_00202	Pran.g_00292
OG0000405	Prai	Prbm.g_00202	Prai.g_00142
OG0000405	Prav	Prbm.g_00202	Prav.g_00207
OG0000405	Prao	Prbm.g_00202	Prao.g_00280
OG0000405	Pray	Prbm.g_00202	Pray.g_00147
OG0000405	Praz	Prbm.g_00202	Praz.g_00502
OG0000405	Prba	Prbm.g_00202	Prba.g_01930
OG0000405	Prae	Prbm.g_00202	Prae.g_00142
OG0000405	Prbi	Prbm.g_00202	Prbi.g_00150
OG0000405	Praa	Prbm.g_00202	Praa.g_00142
OG0000405	Prax	Prbm.g_00202	Prax.g_01076
OG0000405	Prbd	Prbm.g_00202	Prbd.g_01100
OG0000405	Prad	Prbm.g_00202	Prad.g_01851
OG0000405	Pras	Prbm.g_00202	Pras.g_00993
OG0000405	Prau	Prbm.g_00202	Prau.g_00143
OG0000405	Prag	Prbm.g_00202	Prag.g_00135
OG0000405	Praw	Prbm.g_00202	Praw.g_01293
OG0000405	Prac	Prbm.g_00202	Prac.g_01789
OG0000405	Praq	Prbm.g_00202	Praq.g_01861
OG0000405	Prar	Prbm.g_00202	Prar.g_00186
OG0000405	Prbc	Prbm.g_00202	Prbc.g_00428
OG0000405	Praj	Prbm.g_00202	Praj.g_00183
OG0000405	Prbb	Prbm.g_00202	Prbb.g_00200
OG0000406	Syap	Prbm.g_00206	Syap.g_02186
OG0000406	Syas	Prbm.g_00206	Syas.g_02365
OG0000406	Syar	Prbm.g_00206	Syar.g_00080
OG0000406	Syat	Prbm.g_00206	Syat.g_02896
OG0000406	Syan	Prbm.g_00206	Syan.g_03010
OG0000406	Syao	Prbm.g_00206	Syao.g_02482
OG0000406	Syag	Prbm.g_00206	Syag.g_01953
OG0000406	Syak	Prbm.g_00206	Syak.g_02126
OG0000406	Syad	Prbm.g_00206	Syad.g_02878
OG0000406	Syaj	Prbm.g_00206	Syaj.g_01966
OG0000406	Syac	Prbm.g_00206	Syac.g_00328
OG0000406	Syah	Prbm.g_00206	Syah.g_00054
OG0000406	Syaf	Prbm.g_00206	Syaf.g_00831
OG0000406	Syai	Prbm.g_00206	Syai.g_02610
OG0000406	Syam	Prbm.g_00206	Syam.g_02193
OG0000406	Syaa	Prbm.g_00206	Syaa.g_02450
OG0000406	Syae	Prbm.g_00206	Syae.g_01430
OG0000406	Syaq	Prbm.g_00206	Syaq.g_01422
OG0000406	Syab	Prbm.g_00206	Syab.g_02566
OG0000406	Syal	Prbm.g_00206	Syal.g_00888
OG0000406	Prah	Prbm.g_00206	Prah.g_02284
OG0000406	Praf	Prbm.g_00206	Praf.g_02434
OG0000406	Prbj	Prbm.g_00206	Prbj.g_00541
OG0000406	Prbk	Prbm.g_00206	Prbk.g_00753
OG0000406	Prbl	Prbm.g_00206	Prbl.g_00301
OG0000406	Pral	Prbm.g_00206	Pral.g_00898
OG0000406	Prat	Prbm.g_00206	Prat.g_00146
OG0000406	Prak	Prbm.g_00206	Prak.g_00158
OG0000406	Prap	Prbm.g_00206	Prap.g_01024
OG0000406	Prbe	Prbm.g_00206	Prbe.g_01694
OG0000406	Prbf	Prbm.g_00206	Prbf.g_01480
OG0000406	Prbg	Prbm.g_00206	Prbg.g_00924
OG0000406	Prbn	Prbm.g_00206	Prbn.g_01267
OG0000406	Pram	Prbm.g_00206	Pram.g_00132
OG0000406	Prbh	Prbm.g_00206	Prbh.g_00635
OG0000406	Prao	Prbm.g_00206	Prao.g_00285
OG0000406	Prab	Prbm.g_00206	Prab.g_00138
OG0000406	Pran	Prbm.g_00206	Pran.g_00286
OG0000406	Prai	Prbm.g_00206	Prai.g_00158
OG0000406	Pray	Prbm.g_00206	Pray.g_00142
OG0000406	Praz	Prbm.g_00206	Praz.g_00507
OG0000406	Prba	Prbm.g_00206	Prba.g_01935
OG0000406	Prag	Prbm.g_00206	Prag.g_00140
OG0000406	Praw	Prbm.g_00206	Praw.g_01288
OG0000406	Prac	Prbm.g_00206	Prac.g_01783
OG0000406	Praq	Prbm.g_00206	Praq.g_01855
OG0000406	Prar	Prbm.g_00206	Prar.g_00180
OG0000406	Prav	Prbm.g_00206	Prav.g_00214
OG0000406	Prad	Prbm.g_00206	Prad.g_01844
OG0000406	Pras	Prbm.g_00206	Pras.g_00998
OG0000406	Prau	Prbm.g_00206	Prau.g_00148
OG0000406	Prax	Prbm.g_00206	Prax.g_01071
OG0000406	Praa	Prbm.g_00206	Praa.g_00147
OG0000406	Prbd	Prbm.g_00206	Prbd.g_01093
OG0000406	Prae	Prbm.g_00206	Prae.g_00150
OG0000406	Prbi	Prbm.g_00206	Prbi.g_00171
OG0000406	Praj	Prbm.g_00206	Praj.g_00187
OG0000406	Prbc	Prbm.g_00206	Prbc.g_00424
OG0000406	Prbb	Prbm.g_00206	Prbb.g_00204
OG0000407	Syar	Prbm.g_00207	Syar.g_00081
OG0000407	Syat	Prbm.g_00207	Syat.g_02895
OG0000407	Syas	Prbm.g_00207	Syas.g_02364
OG0000407	Syap	Prbm.g_00207	Syap.g_02185
OG0000407	Syan	Prbm.g_00207	Syan.g_03011
OG0000407	Syao	Prbm.g_00207	Syao.g_02483
OG0000407	Syae	Prbm.g_00207	Syae.g_01431
OG0000407	Syad	Prbm.g_00207	Syad.g_02879
OG0000407	Syaj	Prbm.g_00207	Syaj.g_01967
OG0000407	Syac	Prbm.g_00207	Syac.g_00327
OG0000407	Syah	Prbm.g_00207	Syah.g_00055
OG0000407	Syaa	Prbm.g_00207	Syaa.g_02451
OG0000407	Syam	Prbm.g_00207	Syam.g_02194
OG0000407	Syai	Prbm.g_00207	Syai.g_02611
OG0000407	Syaf	Prbm.g_00207	Syaf.g_00830
OG0000407	Syak	Prbm.g_00207	Syak.g_02125
OG0000407	Syab	Prbm.g_00207	Syab.g_02567
OG0000407	Syal	Prbm.g_00207	Syal.g_00889
OG0000407	Syag	Prbm.g_00207	Syag.g_01954
OG0000407	Syaq	Prbm.g_00207	Syaq.g_01421
OG0000407	Prbj	Prbm.g_00207	Prbj.g_00540
OG0000407	Prbk	Prbm.g_00207	Prbk.g_00754
OG0000407	Prbl	Prbm.g_00207	Prbl.g_00300
OG0000407	Praf	Prbm.g_00207	Praf.g_02435
OG0000407	Prah	Prbm.g_00207	Prah.g_02285
OG0000407	Prak	Prbm.g_00207	Prak.g_00159
OG0000407	Prap	Prbm.g_00207	Prap.g_01023
OG0000407	Prbe	Prbm.g_00207	Prbe.g_01695
OG0000407	Prbf	Prbm.g_00207	Prbf.g_01481
OG0000407	Prbg	Prbm.g_00207	Prbg.g_00925
OG0000407	Prbn	Prbm.g_00207	Prbn.g_01266
OG0000407	Pram	Prbm.g_00207	Pram.g_00133
OG0000407	Prbh	Prbm.g_00207	Prbh.g_00634
OG0000407	Pral	Prbm.g_00207	Pral.g_00897
OG0000407	Prat	Prbm.g_00207	Prat.g_00147
OG0000407	Prai	Prbm.g_00207	Prai.g_00159
OG0000407	Prab	Prbm.g_00207	Prab.g_00139
OG0000407	Pran	Prbm.g_00207	Pran.g_00285
OG0000407	Prac	Prbm.g_00207	Prac.g_01782
OG0000407	Praq	Prbm.g_00207	Praq.g_01854
OG0000407	Prar	Prbm.g_00207	Prar.g_00179
OG0000407	Prao	Prbm.g_00207	Prao.g_00286
OG0000407	Prag	Prbm.g_00207	Prag.g_00141
OG0000407	Praw	Prbm.g_00207	Praw.g_01287
OG0000407	Prav	Prbm.g_00207	Prav.g_00215
OG0000407	Prad	Prbm.g_00207	Prad.g_01843
OG0000407	Pras	Prbm.g_00207	Pras.g_00999
OG0000407	Prau	Prbm.g_00207	Prau.g_00149
OG0000407	Pray	Prbm.g_00207	Pray.g_00141
OG0000407	Praz	Prbm.g_00207	Praz.g_00508
OG0000407	Prba	Prbm.g_00207	Prba.g_01936
OG0000407	Praa	Prbm.g_00207	Praa.g_00148
OG0000407	Prax	Prbm.g_00207	Prax.g_01070
OG0000407	Prbd	Prbm.g_00207	Prbd.g_01092
OG0000407	Prae	Prbm.g_00207	Prae.g_00151
OG0000407	Prbi	Prbm.g_00207	Prbi.g_00172
OG0000407	Prbc	Prbm.g_00207	Prbc.g_00423
OG0000407	Praj	Prbm.g_00207	Praj.g_00188
OG0000407	Prbb	Prbm.g_00207	Prbb.g_00205
OG0000408	Syas	Prbm.g_00209	Syas.g_02361
OG0000408	Syap	Prbm.g_00209	Syap.g_02181, Syap.g_02182
OG0000408	Syan	Prbm.g_00209	Syan.g_03013
OG0000408	Syao	Prbm.g_00209	Syao.g_02485
OG0000408	Syat	Prbm.g_00209	Syat.g_02893
OG0000408	Syar	Prbm.g_00209	Syar.g_00083
OG0000408	Syab	Prbm.g_00209	Syab.g_02569
OG0000408	Syal	Prbm.g_00209	Syal.g_00891
OG0000408	Syak	Prbm.g_00209	Syak.g_02123
OG0000408	Syag	Prbm.g_00209	Syag.g_01956
OG0000408	Syaq	Prbm.g_00209	Syaq.g_01419
OG0000408	Syac	Prbm.g_00209	Syac.g_00325
OG0000408	Syah	Prbm.g_00209	Syah.g_00057
OG0000408	Syad	Prbm.g_00209	Syad.g_02883
OG0000408	Syaj	Prbm.g_00209	Syaj.g_01970
OG0000408	Syaf	Prbm.g_00209	Syaf.g_00828
OG0000408	Syai	Prbm.g_00209	Syai.g_02613
OG0000408	Syam	Prbm.g_00209	Syam.g_02196
OG0000408	Syae	Prbm.g_00209	Syae.g_01433
OG0000408	Syaa	Prbm.g_00209	Syaa.g_02458
OG0000408	Prbj	Prbm.g_00209	Prbj.g_00538
OG0000408	Prbk	Prbm.g_00209	Prbk.g_00756
OG0000408	Prbl	Prbm.g_00209	Prbl.g_00298
OG0000408	Praf	Prbm.g_00209	Praf.g_02437
OG0000408	Prah	Prbm.g_00209	Prah.g_02287
OG0000408	Prak	Prbm.g_00209	Prak.g_00161
OG0000408	Prap	Prbm.g_00209	Prap.g_01021
OG0000408	Prbe	Prbm.g_00209	Prbe.g_01697
OG0000408	Prbf	Prbm.g_00209	Prbf.g_01483
OG0000408	Prbg	Prbm.g_00209	Prbg.g_00927
OG0000408	Prbn	Prbm.g_00209	Prbn.g_01264
OG0000408	Pram	Prbm.g_00209	Pram.g_00135
OG0000408	Prbh	Prbm.g_00209	Prbh.g_00632
OG0000408	Pral	Prbm.g_00209	Pral.g_00895
OG0000408	Prat	Prbm.g_00209	Prat.g_00149
OG0000408	Prab	Prbm.g_00209	Prab.g_00141
OG0000408	Pran	Prbm.g_00209	Pran.g_00282
OG0000408	Prai	Prbm.g_00209	Prai.g_00161
OG0000408	Prag	Prbm.g_00209	Prag.g_00143
OG0000408	Praw	Prbm.g_00209	Praw.g_01285
OG0000408	Prao	Prbm.g_00209	Prao.g_00288
OG0000408	Pras	Prbm.g_00209	Pras.g_01001
OG0000408	Prau	Prbm.g_00209	Prau.g_00151
OG0000408	Prac	Prbm.g_00209	Prac.g_01780
OG0000408	Praq	Prbm.g_00209	Praq.g_01852
OG0000408	Prar	Prbm.g_00209	Prar.g_00177
OG0000408	Prad	Prbm.g_00209	Prad.g_01841
OG0000408	Pray	Prbm.g_00209	Pray.g_00139
OG0000408	Praz	Prbm.g_00209	Praz.g_00510
OG0000408	Prba	Prbm.g_00209	Prba.g_01938
OG0000408	Prae	Prbm.g_00209	Prae.g_00153
OG0000408	Prax	Prbm.g_00209	Prax.g_01068
OG0000408	Prbd	Prbm.g_00209	Prbd.g_01090
OG0000408	Praa	Prbm.g_00209	Praa.g_00150
OG0000408	Prbi	Prbm.g_00209	Prbi.g_00174
OG0000408	Prbb	Prbm.g_00209	Prbb.g_00207
OG0000408	Praj	Prbm.g_00209	Praj.g_00190
OG0000408	Prbc	Prbm.g_00209	Prbc.g_00421
OG0000409	Syar	Prbm.g_00211	Syar.g_00085
OG0000409	Syan	Prbm.g_00211	Syan.g_03015
OG0000409	Syao	Prbm.g_00211	Syao.g_02487
OG0000409	Syat	Prbm.g_00211	Syat.g_02891
OG0000409	Syap	Prbm.g_00211	Syap.g_02179
OG0000409	Syas	Prbm.g_00211	Syas.g_02359
OG0000409	Syaq	Prbm.g_00211	Syaq.g_01417
OG0000409	Syae	Prbm.g_00211	Syae.g_01435
OG0000409	Syad	Prbm.g_00211	Syad.g_02885
OG0000409	Syaj	Prbm.g_00211	Syaj.g_01972
OG0000409	Syaa	Prbm.g_00211	Syaa.g_02460
OG0000409	Syac	Prbm.g_00211	Syac.g_00323
OG0000409	Syah	Prbm.g_00211	Syah.g_00059
OG0000409	Syaf	Prbm.g_00211	Syaf.g_00826
OG0000409	Syai	Prbm.g_00211	Syai.g_02615
OG0000409	Syam	Prbm.g_00211	Syam.g_02198
OG0000409	Syag	Prbm.g_00211	Syag.g_01958
OG0000409	Syak	Prbm.g_00211	Syak.g_02121
OG0000409	Syab	Prbm.g_00211	Syab.g_02571
OG0000409	Syal	Prbm.g_00211	Syal.g_00893
OG0000409	Prbj	Prbm.g_00211	Prbj.g_00536
OG0000409	Prbk	Prbm.g_00211	Prbk.g_00758
OG0000409	Prbl	Prbm.g_00211	Prbl.g_00296
OG0000409	Praf	Prbm.g_00211	Praf.g_02439
OG0000409	Prah	Prbm.g_00211	Prah.g_02289
OG0000409	Prak	Prbm.g_00211	Prak.g_00163
OG0000409	Prap	Prbm.g_00211	Prap.g_01019
OG0000409	Prbe	Prbm.g_00211	Prbe.g_01699
OG0000409	Prbf	Prbm.g_00211	Prbf.g_01485
OG0000409	Prbg	Prbm.g_00211	Prbg.g_00929
OG0000409	Prbn	Prbm.g_00211	Prbn.g_01262
OG0000409	Pram	Prbm.g_00211	Pram.g_00137
OG0000409	Prbh	Prbm.g_00211	Prbh.g_00630
OG0000409	Pral	Prbm.g_00211	Pral.g_00893
OG0000409	Prat	Prbm.g_00211	Prat.g_00151
OG0000409	Prab	Prbm.g_00211	Prab.g_00143
OG0000409	Pran	Prbm.g_00211	Pran.g_00280
OG0000409	Prai	Prbm.g_00211	Prai.g_00163
OG0000409	Prac	Prbm.g_00211	Prac.g_01778
OG0000409	Praq	Prbm.g_00211	Praq.g_01850
OG0000409	Prar	Prbm.g_00211	Prar.g_00175
OG0000409	Prao	Prbm.g_00211	Prao.g_00290
OG0000409	Pras	Prbm.g_00211	Pras.g_01003
OG0000409	Prau	Prbm.g_00211	Prau.g_00153
OG0000409	Prbi	Prbm.g_00211	Prbi.g_00176
OG0000409	Prax	Prbm.g_00211	Prax.g_01066
OG0000409	Prbd	Prbm.g_00211	Prbd.g_01088
OG0000409	Praa	Prbm.g_00211	Praa.g_00152
OG0000409	Prae	Prbm.g_00211	Prae.g_00155
OG0000409	Prad	Prbm.g_00211	Prad.g_01839
OG0000409	Prag	Prbm.g_00211	Prag.g_00145
OG0000409	Praw	Prbm.g_00211	Praw.g_01283
OG0000409	Prav	Prbm.g_00211	Prav.g_00886
OG0000409	Pray	Prbm.g_00211	Pray.g_00137
OG0000409	Praz	Prbm.g_00211	Praz.g_00512
OG0000409	Prba	Prbm.g_00211	Prba.g_01940
OG0000409	Praj	Prbm.g_00211	Praj.g_00192
OG0000409	Prbc	Prbm.g_00211	Prbc.g_00419
OG0000409	Prbb	Prbm.g_00211	Prbb.g_00209
OG0000410	Syat	Prbm.g_00212	Syat.g_02890
OG0000410	Syas	Prbm.g_00212	Syas.g_02358
OG0000410	Syap	Prbm.g_00212	Syap.g_02178
OG0000410	Syan	Prbm.g_00212	Syan.g_03016
OG0000410	Syao	Prbm.g_00212	Syao.g_02488
OG0000410	Syar	Prbm.g_00212	Syar.g_00086
OG0000410	Prah	Prbm.g_00212	Prah.g_02290
OG0000410	Praf	Prbm.g_00212	Praf.g_02440
OG0000410	Prbj	Prbm.g_00212	Prbj.g_00535
OG0000410	Prbk	Prbm.g_00212	Prbk.g_00759
OG0000410	Prbl	Prbm.g_00212	Prbl.g_00295
OG0000410	Syad	Prbm.g_00212	Syad.g_02886
OG0000410	Syaj	Prbm.g_00212	Syaj.g_01973
OG0000410	Syae	Prbm.g_00212	Syae.g_01436
OG0000410	Syac	Prbm.g_00212	Syac.g_00322
OG0000410	Syah	Prbm.g_00212	Syah.g_00060
OG0000410	Syaa	Prbm.g_00212	Syaa.g_02461
OG0000410	Syaf	Prbm.g_00212	Syaf.g_00825
OG0000410	Syai	Prbm.g_00212	Syai.g_02616
OG0000410	Syam	Prbm.g_00212	Syam.g_02199
OG0000410	Syag	Prbm.g_00212	Syag.g_01959
OG0000410	Syaq	Prbm.g_00212	Syaq.g_01416
OG0000410	Syak	Prbm.g_00212	Syak.g_02120
OG0000410	Syab	Prbm.g_00212	Syab.g_02572
OG0000410	Syal	Prbm.g_00212	Syal.g_00894
OG0000410	Pram	Prbm.g_00212	Pram.g_00138
OG0000410	Prbh	Prbm.g_00212	Prbh.g_00629
OG0000410	Prak	Prbm.g_00212	Prak.g_00164
OG0000410	Prap	Prbm.g_00212	Prap.g_01018
OG0000410	Prbe	Prbm.g_00212	Prbe.g_01700
OG0000410	Prbf	Prbm.g_00212	Prbf.g_01486
OG0000410	Prbg	Prbm.g_00212	Prbg.g_00930
OG0000410	Prbn	Prbm.g_00212	Prbn.g_01261
OG0000410	Pral	Prbm.g_00212	Pral.g_00892
OG0000410	Prat	Prbm.g_00212	Prat.g_00152
OG0000410	Prab	Prbm.g_00212	Prab.g_00144
OG0000410	Pran	Prbm.g_00212	Pran.g_00279
OG0000410	Prai	Prbm.g_00212	Prai.g_00164
OG0000410	Prag	Prbm.g_00212	Prag.g_00146
OG0000410	Praw	Prbm.g_00212	Praw.g_01282
OG0000410	Prav	Prbm.g_00212	Prav.g_00885
OG0000410	Prao	Prbm.g_00212	Prao.g_00291
OG0000410	Prae	Prbm.g_00212	Prae.g_00156
OG0000410	Prbi	Prbm.g_00212	Prbi.g_00177
OG0000410	Pray	Prbm.g_00212	Pray.g_00136
OG0000410	Praz	Prbm.g_00212	Praz.g_00513
OG0000410	Prba	Prbm.g_00212	Prba.g_01941
