Orthogroup	Species	Syad	Orthologs
OG0000066	Prbf	Syad.g_00992	Prbf.g_01820, Prbf.g_00781
OG0000066	Prbg	Syad.g_00992	Prbg.g_00256
OG0000066	Prbn	Syad.g_00992	Prbn.g_00577, Prbn.g_01657
OG0000066	Prat	Syad.g_00992	Prat.g_01499
OG0000066	Prav	Syad.g_00992	Prav.g_01137
OG0000066	Prag	Syad.g_00992	Prag.g_00518
OG0000066	Praw	Syad.g_00992	Praw.g_00609
OG0000066	Prbi	Syad.g_00992	Prbi.g_00542
OG0000066	Prbd	Syad.g_00992	Prbd.g_00703
OG0000066	Pray	Syad.g_00992	Pray.g_01222
OG0000066	Praz	Syad.g_00992	Praz.g_01789
OG0000066	Praa	Syad.g_00992	Praa.g_00539
OG0000066	Prba	Syad.g_00992	Prba.g_00922
OG0000066	Prau	Syad.g_00992	Prau.g_00579
OG0000066	Pras	Syad.g_00992	Pras.g_01416
OG0000066	Prax	Syad.g_00992	Prax.g_00662
OG0000066	Prae	Syad.g_00992	Prae.g_00514
OG0000066	Prad	Syad.g_00992	Prad.g_00090
OG0000066	Prac	Syad.g_00992	Prac.g_00833
OG0000066	Praq	Syad.g_00992	Praq.g_01063
OG0000066	Prar	Syad.g_00992	Prar.g_01369
OG0000066	Prab	Syad.g_00992	Prab.g_00543
OG0000066	Pran	Syad.g_00992	Pran.g_01639
OG0000066	Prai	Syad.g_00992	Prai.g_00567
OG0000066	Prbm	Syad.g_00992	Prbm.g_00572
OG0000066	Prbc	Syad.g_00992	Prbc.g_01618
OG0000066	Praj	Syad.g_00992	Praj.g_00530
OG0000066	Prbb	Syad.g_00992	Prbb.g_00542
OG0000066	Syan	Syad.g_00992	Syan.g_01156
OG0000066	Syao	Syad.g_00992	Syao.g_01422
OG0000066	Syat	Syad.g_00992	Syat.g_03283
OG0000066	Syas	Syad.g_00992	Syas.g_00094
OG0000066	Syap	Syad.g_00992	Syap.g_01972
OG0000066	Syak	Syad.g_00992	Syak.g_02653
OG0000066	Syaq	Syad.g_00992	Syaq.g_01851
OG0000066	Syag	Syad.g_00992	Syag.g_01443
OG0000066	Syab	Syad.g_00992	Syab.g_02031
OG0000066	Syal	Syad.g_00992	Syal.g_02828
OG0000066	Syac	Syad.g_00992	Syac.g_01827
OG0000066	Syah	Syad.g_00992	Syah.g_01073
OG0000066	Syaa	Syad.g_00992	Syaa.g_01968
OG0000066	Syam	Syad.g_00992	Syam.g_00552, Syam.g_00662
OG0000066	Syaf	Syad.g_00992	Syaf.g_02643
OG0000066	Syai	Syad.g_00992	Syai.g_01709, Syai.g_00719
OG0000066	Syae	Syad.g_00992	Syae.g_02386
OG0000066	Syaj	Syad.g_00992	Syaj.g_00157
OG0000067	Syar	Syad.g_01889	Syar.g_02639
OG0000067	Syas	Syad.g_01889	Syas.g_00596
OG0000067	Syan	Syad.g_01889	Syan.g_00690
OG0000067	Syao	Syad.g_01889	Syao.g_00756
OG0000067	Syap	Syad.g_01889	Syap.g_00194
OG0000067	Syat	Syad.g_01889	Syat.g_00479
OG0000067	Prbj	Syad.g_01889	Prbj.g_02412
OG0000067	Prbk	Syad.g_01889	Prbk.g_02468
OG0000067	Prbl	Syad.g_01889	Prbl.g_02335
OG0000067	Praf	Syad.g_01889	Praf.g_01530
OG0000067	Prah	Syad.g_01889	Prah.g_00667
OG0000067	Syak	Syad.g_01889	Syak.g_00434
OG0000067	Syab	Syad.g_01889	Syab.g_01659
OG0000067	Syal	Syad.g_01889	Syal.g_02414
OG0000067	Syag	Syad.g_01889	Syag.g_00667
OG0000067	Syaq	Syad.g_01889	Syaq.g_02340
OG0000067	Pral	Syad.g_01889	Pral.g_01488
OG0000067	Prat	Syad.g_01889	Prat.g_01037
OG0000067	Prbm	Syad.g_01889	Prbm.g_00814
OG0000067	Praj	Syad.g_01889	Praj.g_00769
OG0000067	Prbb	Syad.g_01889	Prbb.g_00783
OG0000067	Prbc	Syad.g_01889	Prbc.g_01858
OG0000067	Prak	Syad.g_01889	Prak.g_00845
OG0000067	Prap	Syad.g_01889	Prap.g_00783
OG0000067	Prbe	Syad.g_01889	Prbe.g_01222
OG0000067	Prbf	Syad.g_01889	Prbf.g_01245
OG0000067	Prbg	Syad.g_01889	Prbg.g_01159
OG0000067	Prbn	Syad.g_01889	Prbn.g_01546
OG0000067	Pram	Syad.g_01889	Pram.g_00809
OG0000067	Prbh	Syad.g_01889	Prbh.g_00953
OG0000067	Prab	Syad.g_01889	Prab.g_00840
OG0000067	Pran	Syad.g_01889	Pran.g_01343
OG0000067	Prai	Syad.g_01889	Prai.g_00848
OG0000067	Prav	Syad.g_01889	Prav.g_00397
OG0000067	Prbi	Syad.g_01889	Prbi.g_00847
OG0000067	Pras	Syad.g_01889	Pras.g_01701, Pras.g_00311
OG0000067	Prax	Syad.g_01889	Prax.g_00373
OG0000067	Prbd	Syad.g_01889	Prbd.g_00102
OG0000067	Praa	Syad.g_01889	Praa.g_00803
OG0000067	Pray	Syad.g_01889	Pray.g_00348
OG0000067	Praz	Syad.g_01889	Praz.g_01512
OG0000067	Prba	Syad.g_01889	Prba.g_01499
OG0000067	Prad	Syad.g_01889	Prad.g_01146
OG0000067	Prao	Syad.g_01889	Prao.g_00741
OG0000067	Prae	Syad.g_01889	Prae.g_00806
OG0000067	Prau	Syad.g_01889	Prau.g_00854
OG0000067	Prac	Syad.g_01889	Prac.g_01475
OG0000067	Praq	Syad.g_01889	Praq.g_00670
OG0000067	Prar	Syad.g_01889	Prar.g_01684
OG0000067	Prag	Syad.g_01889	Prag.g_00806
OG0000067	Praw	Syad.g_01889	Praw.g_01697
OG0000067	Syaj	Syad.g_01889	Syaj.g_01023
OG0000067	Syae	Syad.g_01889	Syae.g_00521
OG0000067	Syac	Syad.g_01889	Syac.g_01341
OG0000067	Syah	Syad.g_01889	Syah.g_01779
OG0000067	Syaf	Syad.g_01889	Syaf.g_02049
OG0000067	Syai	Syad.g_01889	Syai.g_01321
OG0000067	Syam	Syad.g_01889	Syam.g_01290
OG0000067	Syaa	Syad.g_01889	Syaa.g_01154
OG0000068	Syar	Syad.g_00891	Syar.g_02329, Syar.g_01461
OG0000068	Syat	Syad.g_00891	Syat.g_00085, Syat.g_01295
OG0000068	Syan	Syad.g_00891	Syan.g_00845, Syan.g_00257, Syan.g_02773
OG0000068	Syao	Syad.g_00891	Syao.g_00868, Syao.g_00036
OG0000068	Syas	Syad.g_00891	Syas.g_00969, Syas.g_01261
OG0000068	Syap	Syad.g_00891	Syap.g_00108, Syap.g_00144
OG0000068	Syag	Syad.g_00891	Syag.g_01537
OG0000068	Syaq	Syad.g_00891	Syaq.g_01763
OG0000068	Syak	Syad.g_00891	Syak.g_02565
OG0000068	Syab	Syad.g_00891	Syab.g_02087
OG0000068	Syal	Syad.g_00891	Syal.g_02888
OG0000068	Prbj	Syad.g_00891	Prbj.g_01639
OG0000068	Prbk	Syad.g_00891	Prbk.g_02052
OG0000068	Prbl	Syad.g_00891	Prbl.g_00502
OG0000068	Prah	Syad.g_00891	Prah.g_01576
OG0000068	Praf	Syad.g_00891	Praf.g_00585, Praf.g_00583
OG0000068	Praj	Syad.g_00891	Praj.g_01575
OG0000068	Prbc	Syad.g_00891	Prbc.g_00657
OG0000068	Prbb	Syad.g_00891	Prbb.g_01639
OG0000068	Prbm	Syad.g_00891	Prbm.g_01660
OG0000068	Prab	Syad.g_00891	Prab.g_01360
OG0000068	Pran	Syad.g_00891	Pran.g_00841
OG0000068	Prai	Syad.g_00891	Prai.g_01370
OG0000068	Prao	Syad.g_00891	Prao.g_01239
OG0000068	Prad	Syad.g_00891	Prad.g_00594
OG0000068	Pray	Syad.g_00891	Pray.g_01829
OG0000068	Praz	Syad.g_00891	Praz.g_01139
OG0000068	Prba	Syad.g_00891	Prba.g_00196
OG0000068	Prav	Syad.g_00891	Prav.g_01473
OG0000068	Pras	Syad.g_00891	Pras.g_00250
OG0000068	Prau	Syad.g_00891	Prau.g_01409
OG0000068	Praa	Syad.g_00891	Praa.g_01366
OG0000068	Prax	Syad.g_00891	Prax.g_01863
OG0000068	Prbd	Syad.g_00891	Prbd.g_01764
OG0000068	Prae	Syad.g_00891	Prae.g_01368
OG0000068	Prbi	Syad.g_00891	Prbi.g_01439
OG0000068	Prag	Syad.g_00891	Prag.g_01389
OG0000068	Praw	Syad.g_00891	Praw.g_01016
OG0000068	Prac	Syad.g_00891	Prac.g_00217
OG0000068	Prar	Syad.g_00891	Prar.g_00911
OG0000068	Praq	Syad.g_00891	Praq.g_00175
OG0000068	Pral	Syad.g_00891	Pral.g_01222
OG0000068	Prat	Syad.g_00891	Prat.g_01291
OG0000068	Pram	Syad.g_00891	Pram.g_01468
OG0000068	Prbh	Syad.g_00891	Prbh.g_00009
OG0000068	Prak	Syad.g_00891	Prak.g_01329
OG0000068	Prap	Syad.g_00891	Prap.g_00059
OG0000068	Prbf	Syad.g_00891	Prbf.g_00095
OG0000068	Prbg	Syad.g_00891	Prbg.g_00529
OG0000068	Prbn	Syad.g_00891	Prbn.g_01240
OG0000068	Prbe	Syad.g_00891	Prbe.g_00373
OG0000068	Syaa	Syad.g_00891	Syaa.g_02059
OG0000068	Syac	Syad.g_00891	Syac.g_01916
OG0000068	Syah	Syad.g_00891	Syah.g_00986
OG0000068	Syaf	Syad.g_00891	Syaf.g_02733
OG0000068	Syai	Syad.g_00891	Syai.g_00628
OG0000068	Syam	Syad.g_00891	Syam.g_00575
OG0000068	Syae	Syad.g_00891	Syae.g_02299
OG0000068	Syaj	Syad.g_00891	Syaj.g_00059
OG0000070	Pral	Syad.g_02424	Pral.g_00643
OG0000070	Prat	Syad.g_02424	Prat.g_00412
OG0000070	Prak	Syad.g_02424	Prak.g_00412
OG0000070	Prap	Syad.g_02424	Prap.g_01316
OG0000070	Prbe	Syad.g_02424	Prbe.g_01948
OG0000070	Prbf	Syad.g_02424	Prbf.g_01734
OG0000070	Prbg	Syad.g_02424	Prbg.g_00170
OG0000070	Prbn	Syad.g_02424	Prbn.g_00663
OG0000070	Pram	Syad.g_02424	Pram.g_00385
OG0000070	Prbh	Syad.g_02424	Prbh.g_00382
OG0000070	Syar	Syad.g_02424	Syar.g_02223
OG0000070	Syan	Syad.g_02424	Syan.g_00289
OG0000070	Syao	Syad.g_02424	Syao.g_00330
OG0000070	Syap	Syad.g_02424	Syap.g_00930, Syap.g_00931, Syap.g_00966, Syap.g_00802, Syap.g_00915, Syap.g_00953
OG0000070	Syat	Syad.g_02424	Syat.g_01032, Syat.g_01040
OG0000070	Syas	Syad.g_02424	Syas.g_00173
OG0000070	Prbb	Syad.g_02424	Prbb.g_00455
OG0000070	Praj	Syad.g_02424	Praj.g_00444
OG0000070	Prbc	Syad.g_02424	Prbc.g_01511
OG0000070	Prbm	Syad.g_02424	Prbm.g_00460
OG0000070	Praf	Syad.g_02424	Praf.g_01962
OG0000070	Prbj	Syad.g_02424	Prbj.g_00118
OG0000070	Prbk	Syad.g_02424	Prbk.g_00310
OG0000070	Prbl	Syad.g_02424	Prbl.g_00634
OG0000070	Prah	Syad.g_02424	Prah.g_00252
OG0000070	Prai	Syad.g_02424	Prai.g_00481
OG0000070	Pray	Syad.g_02424	Pray.g_00940
OG0000070	Praz	Syad.g_02424	Praz.g_01878
OG0000070	Prba	Syad.g_02424	Prba.g_01011
OG0000070	Prac	Syad.g_02424	Prac.g_01097
OG0000070	Praq	Syad.g_02424	Praq.g_01107
OG0000070	Prar	Syad.g_02424	Prar.g_00498
OG0000070	Prab	Syad.g_02424	Prab.g_00456
OG0000070	Pran	Syad.g_02424	Pran.g_01727
OG0000070	Prad	Syad.g_02424	Prad.g_00057
OG0000070	Praa	Syad.g_02424	Praa.g_00449
OG0000070	Prao	Syad.g_02424	Prao.g_00554
OG0000070	Prag	Syad.g_02424	Prag.g_00429
OG0000070	Praw	Syad.g_02424	Praw.g_00697
OG0000070	Prae	Syad.g_02424	Prae.g_00424
OG0000070	Pras	Syad.g_02424	Pras.g_01328
OG0000070	Prau	Syad.g_02424	Prau.g_00491
OG0000070	Prav	Syad.g_02424	Prav.g_01049
OG0000070	Prax	Syad.g_02424	Prax.g_00750
OG0000070	Prbd	Syad.g_02424	Prbd.g_00792
OG0000070	Prbi	Syad.g_02424	Prbi.g_00451
OG0000070	Syae	Syad.g_02424	Syae.g_00979
OG0000070	Syak	Syad.g_02424	Syak.g_01174
OG0000070	Syaq	Syad.g_02424	Syaq.g_00484
OG0000070	Syag	Syad.g_02424	Syag.g_00049
OG0000070	Syab	Syad.g_02424	Syab.g_00614
OG0000070	Syal	Syad.g_02424	Syal.g_00509
OG0000070	Syai	Syad.g_02424	Syai.g_02196
OG0000070	Syaf	Syad.g_02424	Syaf.g_01237
OG0000070	Syam	Syad.g_02424	Syam.g_01847
OG0000070	Syac	Syad.g_02424	Syac.g_00711
OG0000070	Syah	Syad.g_02424	Syah.g_02217
OG0000070	Syaa	Syad.g_02424	Syaa.g_00718
OG0000070	Syaj	Syad.g_02424	Syaj.g_01529
OG0000071	Syan	Syad.g_02405	Syan.g_01213
OG0000071	Syao	Syad.g_02405	Syao.g_01433
OG0000071	Syar	Syad.g_02405	Syar.g_02777
OG0000071	Pram	Syad.g_02405	Pram.g_01230
OG0000071	Prbh	Syad.g_02405	Prbh.g_01373
OG0000071	Prak	Syad.g_02405	Prak.g_01277
OG0000071	Prap	Syad.g_02405	Prap.g_00561
OG0000071	Prbe	Syad.g_02405	Prbe.g_00893
OG0000071	Prbf	Syad.g_02405	Prbf.g_00026
OG0000071	Prbg	Syad.g_02405	Prbg.g_00477
OG0000071	Prbn	Syad.g_02405	Prbn.g_01084
OG0000071	Pral	Syad.g_02405	Pral.g_01281
OG0000071	Prat	Syad.g_02405	Prat.g_01249
OG0000071	Prag	Syad.g_02405	Prag.g_01355
OG0000071	Praw	Syad.g_02405	Praw.g_00981
OG0000071	Prac	Syad.g_02405	Prac.g_00175
OG0000071	Praq	Syad.g_02405	Praq.g_00133
OG0000071	Prar	Syad.g_02405	Prar.g_00955
OG0000071	Prav	Syad.g_02405	Prav.g_01438
OG0000071	Pras	Syad.g_02405	Pras.g_00209
OG0000071	Prau	Syad.g_02405	Prau.g_01371
OG0000071	Prae	Syad.g_02405	Prae.g_01329
OG0000071	Praa	Syad.g_02405	Praa.g_01318
OG0000071	Prad	Syad.g_02405	Prad.g_00628
OG0000071	Prbd	Syad.g_02405	Prbd.g_01801
OG0000071	Prbi	Syad.g_02405	Prbi.g_01391
OG0000071	Prao	Syad.g_02405	Prao.g_01276
OG0000071	Pray	Syad.g_02405	Pray.g_01870
OG0000071	Praz	Syad.g_02405	Praz.g_01180
OG0000071	Prba	Syad.g_02405	Prba.g_01192
OG0000071	Prax	Syad.g_02405	Prax.g_01899
OG0000071	Prai	Syad.g_02405	Prai.g_01335
OG0000071	Prab	Syad.g_02405	Prab.g_01637, Prab.g_01326
OG0000071	Pran	Syad.g_02405	Pran.g_00938, Pran.g_00876
OG0000071	Praj	Syad.g_02405	Praj.g_01528
OG0000071	Prbc	Syad.g_02405	Prbc.g_00566
OG0000071	Prbb	Syad.g_02405	Prbb.g_01586
OG0000071	Prbm	Syad.g_02405	Prbm.g_00468, Prbm.g_01611
OG0000071	Prah	Syad.g_02405	Prah.g_01364
OG0000071	Praf	Syad.g_02405	Praf.g_00796
OG0000071	Prbj	Syad.g_02405	Prbj.g_01728
OG0000071	Prbk	Syad.g_02405	Prbk.g_01183
OG0000071	Prbl	Syad.g_02405	Prbl.g_01722
OG0000071	Syak	Syad.g_02405	Syak.g_00936
OG0000071	Syab	Syad.g_02405	Syab.g_00915
OG0000071	Syal	Syad.g_02405	Syal.g_01601
OG0000071	Syaq	Syad.g_02405	Syaq.g_00297
OG0000071	Syag	Syad.g_02405	Syag.g_01192
OG0000071	Syae	Syad.g_02405	Syae.g_00961
OG0000071	Syaa	Syad.g_02405	Syaa.g_00735
OG0000071	Syac	Syad.g_02405	Syac.g_00729
OG0000071	Syah	Syad.g_02405	Syah.g_02199
OG0000071	Syaf	Syad.g_02405	Syaf.g_01254
OG0000071	Syai	Syad.g_02405	Syai.g_02179
OG0000071	Syam	Syad.g_02405	Syam.g_01830
OG0000071	Syaj	Syad.g_02405	Syaj.g_01511
OG0000072	Pram	Syad.g_02905	Pram.g_00156
OG0000072	Prbh	Syad.g_02905	Prbh.g_00611
OG0000072	Pral	Syad.g_02905	Pral.g_00872
OG0000072	Prak	Syad.g_02905	Prak.g_00183
OG0000072	Prap	Syad.g_02905	Prap.g_00999
OG0000072	Prbe	Syad.g_02905	Prbe.g_01719
OG0000072	Prbf	Syad.g_02905	Prbf.g_01505
OG0000072	Prbg	Syad.g_02905	Prbg.g_00949
OG0000072	Prbn	Syad.g_02905	Prbn.g_00383
OG0000072	Prat	Syad.g_02905	Prat.g_00172
OG0000072	Praj	Syad.g_02905	Praj.g_00211
OG0000072	Prbm	Syad.g_02905	Prbm.g_00230
OG0000072	Prbb	Syad.g_02905	Prbb.g_00228
OG0000072	Prbc	Syad.g_02905	Prbc.g_00400
OG0000072	Prab	Syad.g_02905	Prab.g_00162
OG0000072	Pran	Syad.g_02905	Pran.g_00261
OG0000072	Prai	Syad.g_02905	Prai.g_00182
OG0000072	Prac	Syad.g_02905	Prac.g_01759
OG0000072	Praq	Syad.g_02905	Praq.g_01831
OG0000072	Prar	Syad.g_02905	Prar.g_00156
OG0000072	Prao	Syad.g_02905	Prao.g_00309
OG0000072	Prag	Syad.g_02905	Prag.g_00164
OG0000072	Praw	Syad.g_02905	Praw.g_01264
OG0000072	Pray	Syad.g_02905	Pray.g_00652
OG0000072	Praz	Syad.g_02905	Praz.g_00531
OG0000072	Prba	Syad.g_02905	Prba.g_00627
OG0000072	Prav	Syad.g_02905	Prav.g_00867
OG0000072	Prbi	Syad.g_02905	Prbi.g_00195
OG0000072	Praa	Syad.g_02905	Praa.g_00171
OG0000072	Prae	Syad.g_02905	Prae.g_00174
OG0000072	Prax	Syad.g_02905	Prax.g_01047
OG0000072	Prbd	Syad.g_02905	Prbd.g_01069
OG0000072	Prad	Syad.g_02905	Prad.g_01820
OG0000072	Pras	Syad.g_02905	Pras.g_01022
OG0000072	Prau	Syad.g_02905	Prau.g_00172
OG0000072	Prah	Syad.g_02905	Prah.g_02309
OG0000072	Prbj	Syad.g_02905	Prbj.g_00516
OG0000072	Prbk	Syad.g_02905	Prbk.g_00778
OG0000072	Prbl	Syad.g_02905	Prbl.g_00276
OG0000072	Syan	Syad.g_02905	Syan.g_03038
OG0000072	Syao	Syad.g_02905	Syao.g_02509
OG0000072	Syas	Syad.g_02905	Syas.g_02326
OG0000072	Syar	Syad.g_02905	Syar.g_00107
OG0000072	Syat	Syad.g_02905	Syat.g_02856
OG0000072	Syag	Syad.g_02905	Syag.g_01980
OG0000072	Syaq	Syad.g_02905	Syaq.g_01397
OG0000072	Syab	Syad.g_02905	Syab.g_02593
OG0000072	Syal	Syad.g_02905	Syal.g_00914
OG0000072	Syak	Syad.g_02905	Syak.g_02099
OG0000072	Syaf	Syad.g_02905	Syaf.g_00805
OG0000072	Syai	Syad.g_02905	Syai.g_02636
OG0000072	Syam	Syad.g_02905	Syam.g_02219
OG0000072	Syae	Syad.g_02905	Syae.g_01455
OG0000072	Syaa	Syad.g_02905	Syaa.g_02480
OG0000072	Syac	Syad.g_02905	Syac.g_00302
OG0000072	Syah	Syad.g_02905	Syah.g_00080
OG0000072	Syaj	Syad.g_02905	Syaj.g_01992
OG0000073	Prab	Syad.g_00926	Prab.g_00503
OG0000073	Pran	Syad.g_00926	Pran.g_01679
OG0000073	Prai	Syad.g_00926	Prai.g_00529
OG0000073	Pras	Syad.g_00926	Pras.g_01377
OG0000073	Prau	Syad.g_00926	Prau.g_00540
OG0000073	Prbi	Syad.g_00926	Prbi.g_00502
OG0000073	Prax	Syad.g_00926	Prax.g_00702
OG0000073	Prbd	Syad.g_00926	Prbd.g_00743
OG0000073	Praa	Syad.g_00926	Praa.g_00499
OG0000073	Prao	Syad.g_00926	Prao.g_00605
OG0000073	Prav	Syad.g_00926	Prav.g_01097
OG0000073	Prae	Syad.g_00926	Prae.g_00473
OG0000073	Pray	Syad.g_00926	Pray.g_00990
OG0000073	Praz	Syad.g_00926	Praz.g_01829
OG0000073	Prba	Syad.g_00926	Prba.g_00962
OG0000073	Prac	Syad.g_00926	Prac.g_00872
OG0000073	Praq	Syad.g_00926	Praq.g_01103
OG0000073	Prar	Syad.g_00926	Prar.g_01330
OG0000073	Prag	Syad.g_00926	Prag.g_00478
OG0000073	Praw	Syad.g_00926	Praw.g_00649
OG0000073	Prad	Syad.g_00926	Prad.g_00130
OG0000073	Syar	Syad.g_00926	Syar.g_01493
OG0000073	Syat	Syad.g_00926	Syat.g_03201
OG0000073	Syan	Syad.g_00926	Syan.g_02741
OG0000073	Syao	Syad.g_00926	Syao.g_00103
OG0000073	Syap	Syad.g_00926	Syap.g_00273
OG0000073	Syas	Syad.g_00926	Syas.g_01230
OG0000073	Prat	Syad.g_00926	Prat.g_00462
OG0000073	Prak	Syad.g_00926	Prak.g_00461
OG0000073	Prap	Syad.g_00926	Prap.g_01267
OG0000073	Prbe	Syad.g_00926	Prbe.g_00633
OG0000073	Prbf	Syad.g_00926	Prbf.g_01783
OG0000073	Prbg	Syad.g_00926	Prbg.g_00219
OG0000073	Prbn	Syad.g_00926	Prbn.g_00614
OG0000073	Pram	Syad.g_00926	Pram.g_00437
OG0000073	Prbh	Syad.g_00926	Prbh.g_00330
OG0000073	Pral	Syad.g_00926	Pral.g_00591
OG0000073	Prbm	Syad.g_00926	Prbm.g_00533
OG0000073	Prbb	Syad.g_00926	Prbb.g_00503
OG0000073	Praj	Syad.g_00926	Praj.g_00491
OG0000073	Prbc	Syad.g_00926	Prbc.g_01579
OG0000073	Prah	Syad.g_00926	Prah.g_01544
OG0000073	Praf	Syad.g_00926	Praf.g_00616
OG0000073	Prbj	Syad.g_00926	Prbj.g_01608
OG0000073	Prbl	Syad.g_00926	Prbl.g_00533
OG0000073	Prbk	Syad.g_00926	Prbk.g_01862
OG0000073	Syag	Syad.g_00926	Syag.g_01505
OG0000073	Syaq	Syad.g_00926	Syaq.g_01795
OG0000073	Syak	Syad.g_00926	Syak.g_02597
OG0000073	Syab	Syad.g_00926	Syab.g_02119
OG0000073	Syal	Syad.g_00926	Syal.g_02920
OG0000073	Syae	Syad.g_00926	Syae.g_02330
OG0000073	Syaa	Syad.g_00926	Syaa.g_02030
OG0000073	Syac	Syad.g_00926	Syac.g_01883
OG0000073	Syah	Syad.g_00926	Syah.g_01018
OG0000073	Syaf	Syad.g_00926	Syaf.g_02700
OG0000073	Syam	Syad.g_00926	Syam.g_00604
OG0000073	Syai	Syad.g_00926	Syai.g_00659
OG0000073	Syaj	Syad.g_00926	Syaj.g_00093
OG0000075	Syao	Syad.g_00416	Syao.g_02257
OG0000075	Syap	Syad.g_00416	Syap.g_01064, Syap.g_00664
OG0000075	Syas	Syad.g_00416	Syas.g_01921, Syas.g_02194
OG0000075	Syan	Syad.g_00416	Syan.g_00981, Syan.g_01937
OG0000075	Syat	Syad.g_00416	Syat.g_02497, Syat.g_01713, Syat.g_02154
OG0000075	Syar	Syad.g_00416	Syar.g_03065, Syar.g_00659
OG0000075	Syak	Syad.g_00416	Syak.g_01564
OG0000075	Syab	Syad.g_00416	Syab.g_00202
OG0000075	Syal	Syad.g_00416	Syal.g_01350
OG0000075	Syag	Syad.g_00416	Syag.g_02434
OG0000075	Syaq	Syad.g_00416	Syaq.g_00986
OG0000075	Prbj	Syad.g_00416	Prbj.g_01502
OG0000075	Prbk	Syad.g_00416	Prbk.g_00514
OG0000075	Prbl	Syad.g_00416	Prbl.g_00855
OG0000075	Praf	Syad.g_00416	Praf.g_02384
OG0000075	Prah	Syad.g_00416	Prah.g_02232
OG0000075	Praj	Syad.g_00416	Praj.g_01987
OG0000075	Prbb	Syad.g_00416	Prbb.g_02036
OG0000075	Prbm	Syad.g_00416	Prbm.g_02069
OG0000075	Prbc	Syad.g_00416	Prbc.g_00236
OG0000075	Pram	Syad.g_00416	Pram.g_01807
OG0000075	Prbh	Syad.g_00416	Prbh.g_01607
OG0000075	Prak	Syad.g_00416	Prak.g_01816
OG0000075	Prap	Syad.g_00416	Prap.g_01606
OG0000075	Prbe	Syad.g_00416	Prbe.g_00800
OG0000075	Prbf	Syad.g_00416	Prbf.g_00522
OG0000075	Prbg	Syad.g_00416	Prbg.g_01821
OG0000075	Prbn	Syad.g_00416	Prbn.g_01917
OG0000075	Pral	Syad.g_00416	Pral.g_00279
OG0000075	Prat	Syad.g_00416	Prat.g_01761
OG0000075	Prai	Syad.g_00416	Prai.g_01814
OG0000075	Prab	Syad.g_00416	Prab.g_01834
OG0000075	Pran	Syad.g_00416	Pran.g_01137
OG0000075	Prag	Syad.g_00416	Prag.g_01836
OG0000075	Praw	Syad.g_00416	Praw.g_00064
OG0000075	Pray	Syad.g_00416	Pray.g_01339
OG0000075	Praz	Syad.g_00416	Praz.g_00230
OG0000075	Prba	Syad.g_00416	Prba.g_01071
OG0000075	Prad	Syad.g_00416	Prad.g_00775
OG0000075	Pras	Syad.g_00416	Pras.g_00719
OG0000075	Prau	Syad.g_00416	Prau.g_01901
OG0000075	Prbi	Syad.g_00416	Prbi.g_01970
OG0000075	Praa	Syad.g_00416	Praa.g_01808
OG0000075	Prac	Syad.g_00416	Prac.g_00017
OG0000075	Praq	Syad.g_00416	Praq.g_00739
OG0000075	Prar	Syad.g_00416	Prar.g_00629
OG0000075	Prae	Syad.g_00416	Prae.g_01791
OG0000075	Prax	Syad.g_00416	Prax.g_01370
OG0000075	Prbd	Syad.g_00416	Prbd.g_01359
OG0000075	Prao	Syad.g_00416	Prao.g_01719
OG0000075	Prav	Syad.g_00416	Prav.g_00665
OG0000075	Syac	Syad.g_00416	Syac.g_00191
OG0000075	Syah	Syad.g_00416	Syah.g_00186
OG0000075	Syaf	Syad.g_00416	Syaf.g_00353
OG0000075	Syam	Syad.g_00416	Syam.g_00148
OG0000075	Syae	Syad.g_00416	Syae.g_01871
OG0000075	Syaa	Syad.g_00416	Syaa.g_00157
OG0000075	Syai	Syad.g_00416	Syai.g_00161
OG0000075	Syaj	Syad.g_00416	Syaj.g_02457
OG0000076	Syag	Syad.g_00348	Syag.g_02393
OG0000076	Syaq	Syad.g_00348	Syaq.g_01028
OG0000076	Syak	Syad.g_00348	Syak.g_01650
OG0000076	Syab	Syad.g_00348	Syab.g_00113
OG0000076	Syal	Syad.g_00348	Syal.g_01459
OG0000076	Syar	Syad.g_00348	Syar.g_00608
OG0000076	Syan	Syad.g_00348	Syan.g_01896
OG0000076	Syao	Syad.g_00348	Syao.g_01949, Syao.g_01251
OG0000076	Syas	Syad.g_00348	Syas.g_02156
OG0000076	Syat	Syad.g_00348	Syat.g_02206
OG0000076	Syap	Syad.g_00348	Syap.g_01111
OG0000076	Pram	Syad.g_00348	Pram.g_01833
OG0000076	Prbh	Syad.g_00348	Prbh.g_01581
OG0000076	Pral	Syad.g_00348	Pral.g_00305
OG0000076	Prat	Syad.g_00348	Prat.g_01788
OG0000076	Prak	Syad.g_00348	Prak.g_01842
OG0000076	Prap	Syad.g_00348	Prap.g_01580
OG0000076	Prbe	Syad.g_00348	Prbe.g_00774
OG0000076	Prbf	Syad.g_00348	Prbf.g_00496
OG0000076	Prbg	Syad.g_00348	Prbg.g_01847
OG0000076	Prbn	Syad.g_00348	Prbn.g_00996
OG0000076	Prbm	Syad.g_00348	Prbm.g_02094
OG0000076	Praj	Syad.g_00348	Praj.g_02012
OG0000076	Prbb	Syad.g_00348	Prbb.g_02061
OG0000076	Prbc	Syad.g_00348	Prbc.g_00211
