Orthogroup	Species	Prbg	Orthologs
OG0000038	Syai	Prbg.g_01898	Syai.g_02780
OG0000038	Syam	Prbg.g_01898	Syam.g_02317
OG0000038	Syaa	Prbg.g_01898	Syaa.g_02596
OG0000038	Syaj	Prbg.g_01898	Syaj.g_02115
OG0000038	Syad	Prbg.g_01898	Syad.g_03038
OG0000038	Syae	Prbg.g_01898	Syae.g_01571
OG0000038	Praf	Prbg.g_01898	Praf.g_02660, Praf.g_02662
OG0000038	Prah	Prbg.g_01898	Prah.g_02494, Prah.g_02496
OG0000038	Prbj	Prbg.g_01898	Prbj.g_01959, Prbj.g_01961
OG0000038	Prbk	Prbg.g_01898	Prbk.g_02164, Prbk.g_02166
OG0000038	Prbl	Prbg.g_01898	Prbl.g_02235, Prbl.g_02233
OG0000038	Syat	Prbg.g_01898	Syat.g_02688, Syat.g_02686
OG0000038	Syas	Prbg.g_01898	Syas.g_01885, Syas.g_01887
OG0000038	Syap	Prbg.g_01898	Syap.g_00139
OG0000038	Prbm	Prbg.g_01898	Prbm.g_02174
OG0000038	Prbb	Prbg.g_01898	Prbb.g_02129
OG0000038	Praj	Prbg.g_01898	Praj.g_02089
OG0000038	Prbc	Prbg.g_01898	Prbc.g_00995
OG0000038	Prab	Prbg.g_01898	Prab.g_01908
OG0000038	Pran	Prbg.g_01898	Pran.g_01210
OG0000038	Prac	Prbg.g_01898	Prac.g_00090
OG0000038	Praq	Prbg.g_01898	Praq.g_00716
OG0000038	Prar	Prbg.g_01898	Prar.g_00702
OG0000038	Pras	Prbg.g_01898	Pras.g_00795
OG0000038	Prau	Prbg.g_01898	Prau.g_01976
OG0000038	Prai	Prbg.g_01898	Prai.g_01890
OG0000038	Prax	Prbg.g_01898	Prax.g_01445
OG0000038	Praa	Prbg.g_01898	Praa.g_01883
OG0000038	Prbd	Prbg.g_01898	Prbd.g_01283
OG0000038	Prao	Prbg.g_01898	Prao.g_01794
OG0000038	Pray	Prbg.g_01898	Pray.g_01415
OG0000038	Praz	Prbg.g_01898	Praz.g_00154
OG0000038	Prba	Prbg.g_01898	Prba.g_00819
OG0000038	Prae	Prbg.g_01898	Prae.g_01865
OG0000038	Prad	Prbg.g_01898	Prad.g_01582
OG0000038	Prag	Prbg.g_01898	Prag.g_01911
OG0000038	Praw	Prbg.g_01898	Praw.g_01182
OG0000038	Prav	Prbg.g_01898	Prav.g_00739
OG0000038	Prbi	Prbg.g_01898	Prbi.g_02057
OG0000038	Pral	Prbg.g_01898	Pral.g_00356
OG0000038	Prat	Prbg.g_01898	Prat.g_01839
OG0000038	Pram	Prbg.g_01898	Pram.g_01884
OG0000038	Prbh	Prbg.g_01898	Prbh.g_01530
OG0000038	Prak	Prbg.g_01898	Prak.g_01893
OG0000038	Prap	Prbg.g_01898	Prap.g_01530
OG0000038	Prbe	Prbg.g_01898	Prbe.g_01156
OG0000038	Prbf	Prbg.g_01898	Prbf.g_00445
OG0000038	Prbn	Prbg.g_01898	Prbn.g_00946
OG0000039	Syat	Prbg.g_01128	Syat.g_01278
OG0000039	Syai	Prbg.g_01128	Syai.g_02034
OG0000039	Syad	Prbg.g_01128	Syad.g_01249, Syad.g_01111
OG0000039	Syaj	Prbg.g_01128	Syaj.g_00392, Syaj.g_00275
OG0000039	Syac	Prbg.g_01128	Syac.g_00856, Syac.g_02378
OG0000039	Syah	Prbg.g_01128	Syah.g_02074
OG0000039	Syar	Prbg.g_01128	Syar.g_00007, Syar.g_02827, Syar.g_02151, Syar.g_02044
OG0000039	Syaa	Prbg.g_01128	Syaa.g_00846
OG0000039	Syae	Prbg.g_01128	Syae.g_00822, Syae.g_02495
OG0000039	Syaf	Prbg.g_01128	Syaf.g_01395
OG0000039	Syam	Prbg.g_01128	Syam.g_00749
OG0000039	Syak	Prbg.g_01128	Syak.g_00772, Syak.g_01918
OG0000039	Syag	Prbg.g_01128	Syag.g_01325, Syag.g_02155
OG0000039	Syaq	Prbg.g_01128	Syaq.g_01601, Syaq.g_01241
OG0000039	Prah	Prbg.g_01128	Prah.g_01758, Prah.g_02382
OG0000039	Praf	Prbg.g_01128	Praf.g_00406, Praf.g_02541
OG0000039	Prbj	Prbg.g_01128	Prbj.g_00429, Prbj.g_00278
OG0000039	Prbk	Prbg.g_01128	Prbk.g_01385, Prbk.g_00642
OG0000039	Prbl	Prbg.g_01128	Prbl.g_00318, Prbl.g_01272
OG0000039	Syas	Prbg.g_01128	Syas.g_02795
OG0000039	Syab	Prbg.g_01128	Syab.g_02791
OG0000039	Syal	Prbg.g_01128	Syal.g_01097
OG0000039	Syan	Prbg.g_01128	Syan.g_02771, Syan.g_00535
OG0000039	Syao	Prbg.g_01128	Syao.g_00704
OG0000039	Syap	Prbg.g_01128	Syap.g_01749, Syap.g_01748
OG0000039	Prab	Prbg.g_01128	Prab.g_00691
OG0000039	Pran	Prbg.g_01128	Pran.g_01492
OG0000039	Prai	Prbg.g_01128	Prai.g_00715
OG0000039	Prav	Prbg.g_01128	Prav.g_01284
OG0000039	Prac	Prbg.g_01128	Prac.g_00685
OG0000039	Praq	Prbg.g_01128	Praq.g_00815
OG0000039	Prar	Prbg.g_01128	Prar.g_01516
OG0000039	Prag	Prbg.g_01128	Prag.g_00664
OG0000039	Praw	Prbg.g_01128	Praw.g_01836
OG0000039	Pras	Prbg.g_01128	Pras.g_01562
OG0000039	Prau	Prbg.g_01128	Prau.g_00726
OG0000039	Prad	Prbg.g_01128	Prad.g_01260
OG0000039	Prbi	Prbg.g_01128	Prbi.g_00689
OG0000039	Prbd	Prbg.g_01128	Prbd.g_00558
OG0000039	Praa	Prbg.g_01128	Praa.g_00686
OG0000039	Prao	Prbg.g_01128	Prao.g_00124
OG0000039	Pray	Prbg.g_01128	Pray.g_01077
OG0000039	Praz	Prbg.g_01128	Praz.g_01644
OG0000039	Prba	Prbg.g_01128	Prba.g_01631
OG0000039	Prae	Prbg.g_01128	Prae.g_00660
OG0000039	Prax	Prbg.g_01128	Prax.g_00956
OG0000039	Prbb	Prbg.g_01128	Prbb.g_00692
OG0000039	Praj	Prbg.g_01128	Praj.g_00679
OG0000039	Prbc	Prbg.g_01128	Prbc.g_01768
OG0000039	Prbm	Prbg.g_01128	Prbm.g_00723
OG0000039	Pral	Prbg.g_01128	Pral.g_01755
OG0000039	Prat	Prbg.g_01128	Prat.g_00760
OG0000039	Pram	Prbg.g_01128	Pram.g_00777
OG0000039	Prbh	Prbg.g_01128	Prbh.g_00921
OG0000039	Prak	Prbg.g_01128	Prak.g_00814
OG0000039	Prap	Prbg.g_01128	Prap.g_00814
OG0000039	Prbe	Prbg.g_01128	Prbe.g_00461
OG0000039	Prbf	Prbg.g_01128	Prbf.g_01276
OG0000039	Prbn	Prbg.g_01128	Prbn.g_01577
OG0000041	Syak	Prbg.g_01697	Syak.g_02354
OG0000041	Syaa	Prbg.g_01697	Syaa.g_00660
OG0000041	Syac	Prbg.g_01697	Syac.g_00655
OG0000041	Syah	Prbg.g_01697	Syah.g_02271
OG0000041	Syaj	Prbg.g_01697	Syaj.g_01602
OG0000041	Syad	Prbg.g_01697	Syad.g_02498
OG0000041	Syae	Prbg.g_01697	Syae.g_01042
OG0000041	Syaf	Prbg.g_01697	Syaf.g_01171
OG0000041	Syai	Prbg.g_01697	Syai.g_02265
OG0000041	Syam	Prbg.g_01697	Syam.g_01899
OG0000041	Syan	Prbg.g_01697	Syan.g_01465
OG0000041	Praf	Prbg.g_01697	Praf.g_00426
OG0000041	Prah	Prbg.g_01697	Prah.g_01737
OG0000041	Prbj	Prbg.g_01697	Prbj.g_00450
OG0000041	Prbk	Prbg.g_01697	Prbk.g_01406
OG0000041	Prbl	Prbg.g_01697	Prbl.g_00339
OG0000041	Syab	Prbg.g_01697	Syab.g_02333
OG0000041	Syal	Prbg.g_01697	Syal.g_00649
OG0000041	Syag	Prbg.g_01697	Syag.g_01750
OG0000041	Prac	Prbg.g_01697	Prac.g_00579
OG0000041	Praq	Prbg.g_01697	Praq.g_00451
OG0000041	Prar	Prbg.g_01697	Prar.g_00602
OG0000041	Prao	Prbg.g_01697	Prao.g_01598
OG0000041	Prbi	Prbg.g_01697	Prbi.g_01833
OG0000041	Prad	Prbg.g_01697	Prad.g_00894
OG0000041	Prbd	Prbg.g_01697	Prbd.g_01478
OG0000041	Prag	Prbg.g_01697	Prag.g_01716
OG0000041	Praw	Prbg.g_01697	Praw.g_00562
OG0000041	Praa	Prbg.g_01697	Praa.g_01683
OG0000041	Prai	Prbg.g_01697	Prai.g_01684
OG0000041	Prab	Prbg.g_01697	Prab.g_01715
OG0000041	Pran	Prbg.g_01697	Pran.g_01016
OG0000041	Prae	Prbg.g_01697	Prae.g_01669
OG0000041	Prav	Prbg.g_01697	Prav.g_01808
OG0000041	Prax	Prbg.g_01697	Prax.g_01512
OG0000041	Pras	Prbg.g_01697	Pras.g_00597
OG0000041	Prau	Prbg.g_01697	Prau.g_01778
OG0000041	Prbm	Prbg.g_01697	Prbm.g_01886
OG0000041	Praj	Prbg.g_01697	Praj.g_01813
OG0000041	Prbb	Prbg.g_01697	Prbb.g_01868
OG0000041	Prbc	Prbg.g_01697	Prbc.g_00877
OG0000041	Pral	Prbg.g_01697	Pral.g_00155
OG0000041	Prat	Prbg.g_01697	Prat.g_01640
OG0000041	Pram	Prbg.g_01697	Pram.g_01680
OG0000041	Prbh	Prbg.g_01697	Prbh.g_01734
OG0000041	Prbf	Prbg.g_01697	Prbf.g_00646
OG0000041	Prak	Prbg.g_01697	Prak.g_01692
OG0000041	Prap	Prbg.g_01697	Prap.g_01731
OG0000041	Prbe	Prbg.g_01697	Prbe.g_00938
OG0000041	Prbn	Prbg.g_01697	Prbn.g_01793
OG0000042	Syap	Prbg.g_01855	Syap.g_01891, Syap.g_01120
OG0000042	Syas	Prbg.g_01855	Syas.g_01121, Syas.g_02147
OG0000042	Syat	Prbg.g_01855	Syat.g_00223, Syat.g_02222
OG0000042	Syar	Prbg.g_01855	Syar.g_00595, Syar.g_01970
OG0000042	Syao	Prbg.g_01855	Syao.g_00019, Syao.g_01941
OG0000042	Syan	Prbg.g_01855	Syan.g_00991, Syan.g_02643, Syan.g_01888
OG0000042	Syag	Prbg.g_01855	Syag.g_01094, Syag.g_02378
OG0000042	Syaq	Prbg.g_01855	Syaq.g_00200, Syaq.g_01044
OG0000042	Syak	Prbg.g_01855	Syak.g_00843, Syak.g_01681
OG0000042	Syab	Prbg.g_01855	Syab.g_01019, Syab.g_00099
OG0000042	Syal	Prbg.g_01855	Syal.g_01705, Syal.g_01508
OG0000042	Syac	Prbg.g_01855	Syac.g_00146
OG0000042	Syah	Prbg.g_01855	Syah.g_00261
OG0000042	Syaa	Prbg.g_01855	Syaa.g_00103
OG0000042	Syaf	Prbg.g_01855	Syaf.g_00403
OG0000042	Syai	Prbg.g_01855	Syai.g_00099
OG0000042	Syam	Prbg.g_01855	Syam.g_00107
OG0000042	Syae	Prbg.g_01855	Syae.g_01821
OG0000042	Syad	Prbg.g_01855	Syad.g_00333
OG0000042	Syaj	Prbg.g_01855	Syaj.g_02399
OG0000042	Prah	Prbg.g_01855	Prah.g_00135, Prah.g_01256
OG0000042	Praf	Prbg.g_01855	Praf.g_00164, Praf.g_00920
OG0000042	Prbk	Prbg.g_01855	Prbk.g_01495, Prbk.g_00140
OG0000042	Prbl	Prbg.g_01855	Prbl.g_01236, Prbl.g_01121
OG0000042	Prbj	Prbg.g_01855	Prbj.g_01808, Prbj.g_00001
OG0000042	Prad	Prbg.g_01855	Prad.g_01624
OG0000042	Prbi	Prbg.g_01855	Prbi.g_02001
OG0000042	Prao	Prbg.g_01855	Prao.g_01750
OG0000042	Prax	Prbg.g_01855	Prax.g_01401
OG0000042	Prbd	Prbg.g_01855	Prbd.g_01328
OG0000042	Praa	Prbg.g_01855	Praa.g_01839
OG0000042	Pras	Prbg.g_01855	Pras.g_00750
OG0000042	Prau	Prbg.g_01855	Prau.g_01932
OG0000042	Prae	Prbg.g_01855	Prae.g_01822
OG0000042	Prav	Prbg.g_01855	Prav.g_00696
OG0000042	Prab	Prbg.g_01855	Prab.g_01864
OG0000042	Pran	Prbg.g_01855	Pran.g_01167
OG0000042	Prai	Prbg.g_01855	Prai.g_01845
OG0000042	Pray	Prbg.g_01855	Pray.g_01371
OG0000042	Praz	Prbg.g_01855	Praz.g_00198
OG0000042	Prba	Prbg.g_01855	Prba.g_00775
OG0000042	Prag	Prbg.g_01855	Prag.g_01868
OG0000042	Praw	Prbg.g_01855	Praw.g_00032
OG0000042	Prac	Prbg.g_01855	Prac.g_00048
OG0000042	Praq	Prbg.g_01855	Praq.g_00770
OG0000042	Prar	Prbg.g_01855	Prar.g_00660
OG0000042	Prbm	Prbg.g_01855	Prbm.g_02102
OG0000042	Prbc	Prbg.g_01855	Prbc.g_00203
OG0000042	Prbb	Prbg.g_01855	Prbb.g_02069
OG0000042	Praj	Prbg.g_01855	Praj.g_02020
OG0000042	Pral	Prbg.g_01855	Pral.g_00313
OG0000042	Prat	Prbg.g_01855	Prat.g_01796
OG0000042	Pram	Prbg.g_01855	Pram.g_01841
OG0000042	Prbh	Prbg.g_01855	Prbh.g_01573
OG0000042	Prak	Prbg.g_01855	Prak.g_01850
OG0000042	Prap	Prbg.g_01855	Prap.g_01572
OG0000042	Prbe	Prbg.g_01855	Prbe.g_00766
OG0000042	Prbf	Prbg.g_01855	Prbf.g_00487
OG0000042	Prbn	Prbg.g_01855	Prbn.g_00988
OG0000043	Syap	Prbg.g_01507	Syap.g_01998
OG0000043	Syae	Prbg.g_01507	Syae.g_00117
OG0000043	Syad	Prbg.g_01507	Syad.g_02119
OG0000043	Syaj	Prbg.g_01507	Syaj.g_01247
OG0000043	Praj	Prbg.g_01507	Praj.g_00864
OG0000043	Prbb	Prbg.g_01507	Prbb.g_00909
OG0000043	Prbc	Prbg.g_01507	Prbc.g_01953
OG0000043	Prbm	Prbg.g_01507	Prbm.g_00906
OG0000043	Syak	Prbg.g_01507	Syak.g_00335
OG0000043	Syag	Prbg.g_01507	Syag.g_00564
OG0000043	Syab	Prbg.g_01507	Syab.g_01539
OG0000043	Syal	Prbg.g_01507	Syal.g_02183
OG0000043	Prae	Prbg.g_01507	Prae.g_00876
OG0000043	Prao	Prbg.g_01507	Prao.g_00812
OG0000043	Prax	Prbg.g_01507	Prax.g_00301, Prax.g_00501, Prax.g_00530
OG0000043	Prbi	Prbg.g_01507	Prbi.g_00918
OG0000043	Prab	Prbg.g_01507	Prab.g_01100
OG0000043	Pran	Prbg.g_01507	Pran.g_00179
OG0000043	Prai	Prbg.g_01507	Prai.g_01064
OG0000043	Praa	Prbg.g_01507	Praa.g_00876
OG0000043	Prad	Prbg.g_01507	Prad.g_00276
OG0000043	Pray	Prbg.g_01507	Pray.g_00420
OG0000043	Praz	Prbg.g_01507	Praz.g_01440
OG0000043	Prba	Prbg.g_01507	Prba.g_01427
OG0000043	Prbd	Prbg.g_01507	Prbd.g_00174
OG0000043	Pras	Prbg.g_01507	Pras.g_01772
OG0000043	Prau	Prbg.g_01507	Prau.g_00926
OG0000043	Prag	Prbg.g_01507	Prag.g_00876
OG0000043	Praw	Prbg.g_01507	Praw.g_01627
OG0000043	Prac	Prbg.g_01507	Prac.g_01405
OG0000043	Praq	Prbg.g_01507	Praq.g_01469
OG0000043	Prar	Prbg.g_01507	Prar.g_01755
OG0000043	Prav	Prbg.g_01507	Prav.g_00467
OG0000043	Pral	Prbg.g_01507	Pral.g_01347
OG0000043	Prat	Prbg.g_01507	Prat.g_01176
OG0000043	Pram	Prbg.g_01507	Pram.g_01161
OG0000043	Prbh	Prbg.g_01507	Prbh.g_01304
OG0000043	Prak	Prbg.g_01507	Prak.g_01193
OG0000043	Prap	Prbg.g_01507	Prap.g_00477
OG0000043	Prbe	Prbg.g_01507	Prbe.g_01570
OG0000043	Prbf	Prbg.g_01507	Prbf.g_00897
OG0000043	Prbn	Prbg.g_01507	Prbn.g_01168
OG0000045	Syap	Prbg.g_01530	Syap.g_02525
OG0000045	Syat	Prbg.g_01530	Syat.g_00935
OG0000045	Syar	Prbg.g_01530	Syar.g_02592
OG0000045	Prbj	Prbg.g_01530	Prbj.g_00563
OG0000045	Prbk	Prbg.g_01530	Prbk.g_01321
OG0000045	Prbl	Prbg.g_01530	Prbl.g_00609
OG0000045	Praf	Prbg.g_01530	Praf.g_00322
OG0000045	Prah	Prbg.g_01530	Prah.g_01837
OG0000045	Syaq	Prbg.g_01530	Syaq.g_02047
OG0000045	Prab	Prbg.g_01530	Prab.g_00360
OG0000045	Pran	Prbg.g_01530	Pran.g_01823
OG0000045	Prai	Prbg.g_01530	Prai.g_00384
OG0000045	Prav	Prbg.g_01530	Prav.g_00990
OG0000045	Prad	Prbg.g_01530	Prad.g_00738
OG0000045	Praa	Prbg.g_01530	Praa.g_00370
OG0000045	Prao	Prbg.g_01530	Prao.g_00506
OG0000045	Prau	Prbg.g_01530	Prau.g_00374
OG0000045	Pray	Prbg.g_01530	Pray.g_00849
OG0000045	Praz	Prbg.g_01530	Praz.g_00803
OG0000045	Prba	Prbg.g_01530	Prba.g_00865
OG0000045	Prbi	Prbg.g_01530	Prbi.g_00395
OG0000045	Prax	Prbg.g_01530	Prax.g_00802
OG0000045	Pras	Prbg.g_01530	Pras.g_01224
OG0000045	Prbd	Prbg.g_01530	Prbd.g_00867
OG0000045	Prac	Prbg.g_01530	Prac.g_01162
OG0000045	Praq	Prbg.g_01530	Praq.g_01172
OG0000045	Prar	Prbg.g_01530	Prar.g_00432
OG0000045	Prae	Prbg.g_01530	Prae.g_00371
OG0000045	Prag	Prbg.g_01530	Prag.g_00365
OG0000045	Praw	Prbg.g_01530	Praw.g_00761
OG0000045	Syan	Prbg.g_01530	Syan.g_00086, Syan.g_00151
OG0000045	Syao	Prbg.g_01530	Syao.g_01214, Syao.g_00148
OG0000045	Syaf	Prbg.g_01530	Syaf.g_00979
OG0000045	Syai	Prbg.g_01530	Syai.g_02432
OG0000045	Syam	Prbg.g_01530	Syam.g_02028
OG0000045	Syaa	Prbg.g_01530	Syaa.g_01560
OG0000045	Syak	Prbg.g_01530	Syak.g_00228
OG0000045	Syab	Prbg.g_01530	Syab.g_01787
OG0000045	Syac	Prbg.g_01530	Syac.g_01040
OG0000045	Syah	Prbg.g_01530	Syah.g_01872
OG0000045	Syag	Prbg.g_01530	Syag.g_00223
OG0000045	Prat	Prbg.g_01530	Prat.g_01203
OG0000045	Pram	Prbg.g_01530	Pram.g_01184
OG0000045	Prbh	Prbg.g_01530	Prbh.g_01327
OG0000045	Prbm	Prbg.g_01530	Prbm.g_01088
OG0000045	Praj	Prbg.g_01530	Praj.g_01049
OG0000045	Prbb	Prbg.g_01530	Prbb.g_01094
OG0000045	Prbc	Prbg.g_01530	Prbc.g_02137
OG0000045	Pral	Prbg.g_01530	Pral.g_01322
OG0000045	Prak	Prbg.g_01530	Prak.g_01216
OG0000045	Prap	Prbg.g_01530	Prap.g_00500
OG0000045	Prbe	Prbg.g_01530	Prbe.g_01593
OG0000045	Prbf	Prbg.g_01530	Prbf.g_00874
OG0000045	Prbn	Prbg.g_01530	Prbn.g_01145
OG0000046	Syal	Prbg.g_00105	Syal.g_00309, Syal.g_00316, Syal.g_00321
OG0000046	Syaf	Prbg.g_00105	Syaf.g_00062, Syaf.g_00055, Syaf.g_00045
OG0000046	Syam	Prbg.g_00105	Syam.g_00403, Syam.g_00410, Syam.g_00420
OG0000046	Syae	Prbg.g_00105	Syae.g_02154, Syae.g_02161, Syae.g_02168
OG0000046	Syac	Prbg.g_00105	Syac.g_02063, Syac.g_02055, Syac.g_02047
OG0000046	Syah	Prbg.g_00105	Syah.g_00816, Syah.g_00823, Syah.g_00830
OG0000046	Syaa	Prbg.g_00105	Syaa.g_02218, Syaa.g_02211, Syaa.g_02205
OG0000046	Syab	Prbg.g_00105	Syab.g_00481, Syab.g_00488, Syab.g_00496
OG0000046	Syag	Prbg.g_00105	Syag.g_02805, Syag.g_02812, Syag.g_02819
OG0000046	Syai	Prbg.g_00105	Syai.g_00435, Syai.g_00443, Syai.g_00449
OG0000046	Syak	Prbg.g_00105	Syak.g_01276, Syak.g_01269
OG0000046	Syao	Prbg.g_00105	Syao.g_01845, Syao.g_01909
OG0000046	Syaq	Prbg.g_00105	Syaq.g_00570, Syaq.g_00573
OG0000046	Syan	Prbg.g_00105	Syan.g_02157, Syan.g_02160
OG0000046	Syat	Prbg.g_00105	Syat.g_01626, Syat.g_01026
OG0000046	Syap	Prbg.g_00105	Syap.g_00581, Syap.g_00584, Syap.g_00587, Syap.g_00973
OG0000046	Syar	Prbg.g_00105	Syar.g_01102, Syar.g_01105, Syar.g_03233
OG0000046	Syas	Prbg.g_00105	Syas.g_01553, Syas.g_01556, Syas.g_01558
OG0000046	Syad	Prbg.g_00105	Syad.g_00723, Syad.g_00730, Syad.g_00736
OG0000046	Syaj	Prbg.g_00105	Syaj.g_02768, Syaj.g_02775, Syaj.g_02781
OG0000046	Prah	Prbg.g_00105	Prah.g_01955
OG0000046	Praf	Prbg.g_00105	Praf.g_02072
OG0000046	Prbj	Prbg.g_00105	Prbj.g_00358
OG0000046	Prbk	Prbg.g_00105	Prbk.g_00854
OG0000046	Prbl	Prbg.g_00105	Prbl.g_01184
OG0000046	Praj	Prbg.g_00105	Praj.g_00363
OG0000046	Prbb	Prbg.g_00105	Prbb.g_00379
OG0000046	Prbm	Prbg.g_00105	Prbm.g_00383
OG0000046	Prbc	Prbg.g_00105	Prbc.g_01220
OG0000046	Prat	Prbg.g_00105	Prat.g_00335
OG0000046	Pral	Prbg.g_00105	Pral.g_00711
OG0000046	Pram	Prbg.g_00105	Pram.g_00316
OG0000046	Prbh	Prbg.g_00105	Prbh.g_00451
OG0000046	Prak	Prbg.g_00105	Prak.g_00344
OG0000046	Prap	Prbg.g_00105	Prap.g_01384
OG0000046	Prbe	Prbg.g_00105	Prbe.g_01880
OG0000046	Prbf	Prbg.g_00105	Prbf.g_01666
OG0000046	Prbn	Prbg.g_00105	Prbn.g_00093
OG0000047	Syao	Prbg.g_00143	Syao.g_01899
OG0000047	Syak	Prbg.g_00143	Syak.g_01147
OG0000047	Syab	Prbg.g_00143	Syab.g_00876
OG0000047	Syal	Prbg.g_00143	Syal.g_01568
OG0000047	Syac	Prbg.g_00143	Syac.g_02031
OG0000047	Syah	Prbg.g_00143	Syah.g_00847
OG0000047	Syag	Prbg.g_00143	Syag.g_00768
OG0000047	Syaa	Prbg.g_00143	Syaa.g_02189
OG0000047	Syad	Prbg.g_00143	Syad.g_00754
OG0000047	Syaj	Prbg.g_00143	Syaj.g_02799
OG0000047	Syae	Prbg.g_00143	Syae.g_02184
OG0000047	Syaf	Prbg.g_00143	Syaf.g_00030
OG0000047	Syai	Prbg.g_00143	Syai.g_00462
OG0000047	Syam	Prbg.g_00143	Syam.g_00434
OG0000047	Prbj	Prbg.g_00143	Prbj.g_02509
OG0000047	Prbk	Prbg.g_00143	Prbk.g_02565
OG0000047	Prbl	Prbg.g_00143	Prbl.g_01574
OG0000047	Prad	Prbg.g_00143	Prad.g_00683
OG0000047	Prau	Prbg.g_00143	Prau.g_00414
OG0000047	Pras	Prbg.g_00143	Pras.g_01263
OG0000047	Pray	Prbg.g_00143	Pray.g_00897
OG0000047	Praz	Prbg.g_00143	Praz.g_01921
OG0000047	Prba	Prbg.g_00143	Prba.g_00913
OG0000047	Prai	Prbg.g_00143	Prai.g_00424
OG0000047	Prac	Prbg.g_00143	Prac.g_01127
OG0000047	Praq	Prbg.g_00143	Praq.g_01137
OG0000047	Prar	Prbg.g_00143	Prar.g_00468
OG0000047	Praf	Prbg.g_00143	Praf.g_01898
OG0000047	Prah	Prbg.g_00143	Prah.g_00321, Prah.g_00322
OG0000047	Prbm	Prbg.g_00143	Prbm.g_00428
OG0000047	Prbc	Prbg.g_00143	Prbc.g_01273
OG0000047	Praj	Prbg.g_00143	Praj.g_00408
OG0000047	Prbb	Prbg.g_00143	Prbb.g_00421
OG0000047	Pral	Prbg.g_00143	Pral.g_00672
OG0000047	Prat	Prbg.g_00143	Prat.g_00374
OG0000047	Pram	Prbg.g_00143	Pram.g_00359
OG0000047	Prbh	Prbg.g_00143	Prbh.g_00408
OG0000047	Prak	Prbg.g_00143	Prak.g_00385
OG0000047	Prap	Prbg.g_00143	Prap.g_01343
OG0000047	Prbe	Prbg.g_00143	Prbe.g_01921
OG0000047	Prbf	Prbg.g_00143	Prbf.g_01707
OG0000047	Prbn	Prbg.g_00143	Prbn.g_00690
OG0000048	Syas	Prbg.g_00464, Prbg.g_00050	Syas.g_01734
OG0000048	Syap	Prbg.g_00464, Prbg.g_00050	Syap.g_02340
OG0000048	Syat	Prbg.g_00464, Prbg.g_00050	Syat.g_02046
OG0000048	Syan	Prbg.g_00464, Prbg.g_00050	Syan.g_02036
OG0000048	Syao	Prbg.g_00464, Prbg.g_00050	Syao.g_02077
OG0000048	Syar	Prbg.g_00464, Prbg.g_00050	Syar.g_00213
OG0000048	Syab	Prbg.g_00464, Prbg.g_00050	Syab.g_00308
OG0000048	Syal	Prbg.g_00464, Prbg.g_00050	Syal.g_01250
OG0000048	Syaa	Prbg.g_00464, Prbg.g_00050	Syaa.g_02719, Syaa.g_00275
OG0000048	Prbj	Prbg.g_00464, Prbg.g_00050	Prbj.g_01393
OG0000048	Prbk	Prbg.g_00464, Prbg.g_00050	Prbk.g_00405
OG0000048	Prbl	Prbg.g_00464, Prbg.g_00050	Prbl.g_01465
OG0000048	Praf	Prbg.g_00464, Prbg.g_00050	Praf.g_02267
OG0000048	Prah	Prbg.g_00464, Prbg.g_00050	Prah.g_02122
OG0000048	Syad	Prbg.g_00464, Prbg.g_00050	Syad.g_00534
OG0000048	Syaj	Prbg.g_00464, Prbg.g_00050	Syaj.g_02578
OG0000048	Syaf	Prbg.g_00464, Prbg.g_00050	Syaf.g_00230
OG0000048	Syai	Prbg.g_00464, Prbg.g_00050	Syai.g_00272
OG0000048	Syam	Prbg.g_00464, Prbg.g_00050	Syam.g_00243
OG0000048	Syag	Prbg.g_00464, Prbg.g_00050	Syag.g_02611
OG0000048	Syae	Prbg.g_00464, Prbg.g_00050	Syae.g_01982
OG0000048	Syaq	Prbg.g_00464, Prbg.g_00050	Syaq.g_00749
OG0000048	Syak	Prbg.g_00464, Prbg.g_00050	Syak.g_01446
OG0000048	Syac	Prbg.g_00464, Prbg.g_00050	Syac.g_02240
OG0000048	Syah	Prbg.g_00464, Prbg.g_00050	Syah.g_00637
OG0000048	Praj	Prbg.g_00464, Prbg.g_00050	Praj.g_00308
OG0000048	Prbm	Prbg.g_00464, Prbg.g_00050	Prbm.g_00329
OG0000048	Prbb	Prbg.g_00464, Prbg.g_00050	Prbb.g_00325
OG0000048	Prbc	Prbg.g_00464, Prbg.g_00050	Prbc.g_01165
OG0000048	Pral	Prbg.g_00464, Prbg.g_00050	Pral.g_00768
OG0000048	Prat	Prbg.g_00464, Prbg.g_00050	Prat.g_00278
OG0000048	Prak	Prbg.g_00464	Prak.g_01264
OG0000048	Prap	Prbg.g_00464	Prap.g_00548
OG0000048	Prbe	Prbg.g_00464	Prbe.g_00906
OG0000048	Prbf	Prbg.g_00464	Prbf.g_00039
OG0000048	Prbn	Prbg.g_00464	Prbn.g_01097
OG0000048	Prbd	Prbg.g_00050	Prbd.g_00439, Prbd.g_00864
OG0000048	Prax	Prbg.g_00050	Prax.g_00173, Prax.g_00512, Prax.g_00799
OG0000048	Prab	Prbg.g_00050	Prab.g_00411, Prab.g_00363
OG0000048	Pran	Prbg.g_00050	Pran.g_01772, Pran.g_01820
OG0000048	Prai	Prbg.g_00050	Prai.g_00387
OG0000048	Prag	Prbg.g_00050	Prag.g_01658, Prag.g_00368
