Orthogroup	Species	Syaa	Orthologs
OG0000528	Prap	Syaa.g_02054	Prap.g_01289
OG0000528	Prbe	Syaa.g_02054	Prbe.g_00655
OG0000528	Prbf	Syaa.g_02054	Prbf.g_01761
OG0000528	Prbg	Syaa.g_02054	Prbg.g_00197
OG0000528	Prbn	Syaa.g_02054	Prbn.g_00636
OG0000528	Pram	Syaa.g_02054	Pram.g_00414
OG0000528	Prbh	Syaa.g_02054	Prbh.g_00353
OG0000528	Prat	Syaa.g_02054	Prat.g_00438
OG0000528	Pral	Syaa.g_02054	Pral.g_00613
OG0000528	Praj	Syaa.g_02054	Praj.g_00471
OG0000528	Prbc	Syaa.g_02054	Prbc.g_01538
OG0000528	Prbm	Syaa.g_02054	Prbm.g_00504
OG0000528	Prbb	Syaa.g_02054	Prbb.g_00482
OG0000528	Prab	Syaa.g_02054	Prab.g_00482
OG0000528	Pran	Syaa.g_02054	Pran.g_01700
OG0000528	Prai	Syaa.g_02054	Prai.g_00508
OG0000528	Prag	Syaa.g_02054	Prag.g_00457
OG0000528	Praw	Syaa.g_02054	Praw.g_00669
OG0000528	Pray	Syaa.g_02054	Pray.g_00968
OG0000528	Praz	Syaa.g_02054	Praz.g_01850
OG0000528	Prba	Syaa.g_02054	Prba.g_00983
OG0000528	Prac	Syaa.g_02054	Prac.g_01066
OG0000528	Praq	Syaa.g_02054	Praq.g_00529
OG0000528	Prar	Syaa.g_02054	Prar.g_00528
OG0000528	Prav	Syaa.g_02054	Prav.g_01076
OG0000528	Prad	Syaa.g_02054	Prad.g_00029
OG0000528	Pras	Syaa.g_02054	Pras.g_01356
OG0000528	Prau	Syaa.g_02054	Prau.g_00519
OG0000528	Prax	Syaa.g_02054	Prax.g_00724
OG0000528	Prbd	Syaa.g_02054	Prbd.g_00764
OG0000528	Prbi	Syaa.g_02054	Prbi.g_00481
OG0000528	Prao	Syaa.g_02054	Prao.g_00584
OG0000528	Praa	Syaa.g_02054	Praa.g_00478
OG0000528	Prae	Syaa.g_02054	Prae.g_00452
OG0000528	Syak	Syaa.g_02054	Syak.g_02570
OG0000528	Syab	Syaa.g_02054	Syab.g_02092
OG0000528	Syal	Syaa.g_02054	Syal.g_02893
OG0000528	Syaq	Syaa.g_02054	Syaq.g_01768
OG0000528	Syag	Syaa.g_02054	Syag.g_01532
OG0000528	Syae	Syaa.g_02054	Syae.g_02304
OG0000528	Syad	Syaa.g_02054	Syad.g_00897
OG0000528	Syaj	Syaa.g_02054	Syaj.g_00065
OG0000528	Syac	Syaa.g_02054	Syac.g_01911
OG0000528	Syah	Syaa.g_02054	Syah.g_00991
OG0000528	Syaf	Syaa.g_02054	Syaf.g_02728
OG0000528	Syai	Syaa.g_02054	Syai.g_00633
OG0000528	Syam	Syaa.g_02054	Syam.g_00580
OG0000529	Syar	Syaa.g_02050	Syar.g_01470
OG0000529	Syat	Syaa.g_02050	Syat.g_03171
OG0000529	Syas	Syaa.g_02050	Syas.g_01252
OG0000529	Syap	Syaa.g_02050	Syap.g_02254
OG0000529	Syan	Syaa.g_02050	Syan.g_02763
OG0000529	Syao	Syaa.g_02050	Syao.g_00027
OG0000529	Praj	Syaa.g_02050	Praj.g_00474
OG0000529	Prbc	Syaa.g_02050	Prbc.g_01541
OG0000529	Prbm	Syaa.g_02050	Prbm.g_00507
OG0000529	Prbb	Syaa.g_02050	Prbb.g_00486
OG0000529	Pral	Syaa.g_02050	Pral.g_00610
OG0000529	Prat	Syaa.g_02050	Prat.g_00441
OG0000529	Prab	Syaa.g_02050	Prab.g_00485
OG0000529	Pran	Syaa.g_02050	Pran.g_01697
OG0000529	Prai	Syaa.g_02050	Prai.g_00511
OG0000529	Pray	Syaa.g_02050	Pray.g_00971
OG0000529	Praz	Syaa.g_02050	Praz.g_01847
OG0000529	Prba	Syaa.g_02050	Prba.g_00980
OG0000529	Prag	Syaa.g_02050	Prag.g_00460
OG0000529	Praw	Syaa.g_02050	Praw.g_00666
OG0000529	Prac	Syaa.g_02050	Prac.g_01063
OG0000529	Praq	Syaa.g_02050	Praq.g_00532
OG0000529	Prar	Syaa.g_02050	Prar.g_00531
OG0000529	Pras	Syaa.g_02050	Pras.g_01359
OG0000529	Prau	Syaa.g_02050	Prau.g_00522
OG0000529	Prav	Syaa.g_02050	Prav.g_01079
OG0000529	Prao	Syaa.g_02050	Prao.g_00587
OG0000529	Prae	Syaa.g_02050	Prae.g_00455
OG0000529	Praa	Syaa.g_02050	Praa.g_00481
OG0000529	Prbi	Syaa.g_02050	Prbi.g_00484
OG0000529	Prax	Syaa.g_02050	Prax.g_00721
OG0000529	Prad	Syaa.g_02050	Prad.g_00026
OG0000529	Prbd	Syaa.g_02050	Prbd.g_00761
OG0000529	Pram	Syaa.g_02050	Pram.g_00417
OG0000529	Prbh	Syaa.g_02050	Prbh.g_00350
OG0000529	Prak	Syaa.g_02050	Prak.g_00442
OG0000529	Prap	Syaa.g_02050	Prap.g_01286
OG0000529	Prbe	Syaa.g_02050	Prbe.g_00652
OG0000529	Prbg	Syaa.g_02050	Prbg.g_00200
OG0000529	Prbn	Syaa.g_02050	Prbn.g_00633
OG0000529	Prbf	Syaa.g_02050	Prbf.g_01764
OG0000529	Prbj	Syaa.g_02050	Prbj.g_01629
OG0000529	Prbk	Syaa.g_02050	Prbk.g_02062
OG0000529	Prbl	Syaa.g_02050	Prbl.g_00512
OG0000529	Praf	Syaa.g_02050	Praf.g_00596
OG0000529	Prah	Syaa.g_02050	Prah.g_01565
OG0000529	Syak	Syaa.g_02050	Syak.g_02575
OG0000529	Syag	Syaa.g_02050	Syag.g_01527
OG0000529	Syaq	Syaa.g_02050	Syaq.g_01773
OG0000529	Syab	Syaa.g_02050	Syab.g_02097
OG0000529	Syal	Syaa.g_02050	Syal.g_02898
OG0000529	Syac	Syaa.g_02050	Syac.g_01903
OG0000529	Syah	Syaa.g_02050	Syah.g_00998
OG0000529	Syae	Syaa.g_02050	Syae.g_02310
OG0000529	Syad	Syaa.g_02050	Syad.g_00905
OG0000529	Syaj	Syaa.g_02050	Syaj.g_00073
OG0000529	Syaf	Syaa.g_02050	Syaf.g_02720
OG0000529	Syai	Syaa.g_02050	Syai.g_00639
OG0000529	Syam	Syaa.g_02050	Syam.g_00584
OG0000530	Syao	Syaa.g_02047	Syao.g_00122
OG0000530	Syap	Syaa.g_02047	Syap.g_02252
OG0000530	Syas	Syaa.g_02047	Syas.g_01249
OG0000530	Syan	Syaa.g_02047	Syan.g_02760
OG0000530	Syar	Syaa.g_02047	Syar.g_01473
OG0000530	Syat	Syaa.g_02047	Syat.g_03174
OG0000530	Praf	Syaa.g_02047	Praf.g_00599
OG0000530	Prah	Syaa.g_02047	Prah.g_01562
OG0000530	Prbj	Syaa.g_02047	Prbj.g_01626
OG0000530	Prbk	Syaa.g_02047	Prbk.g_02065
OG0000530	Prbl	Syaa.g_02047	Prbl.g_00515
OG0000530	Pral	Syaa.g_02047	Pral.g_00607
OG0000530	Prat	Syaa.g_02047	Prat.g_00444
OG0000530	Prak	Syaa.g_02047	Prak.g_00445
OG0000530	Prap	Syaa.g_02047	Prap.g_01283
OG0000530	Prbe	Syaa.g_02047	Prbe.g_00649
OG0000530	Prbf	Syaa.g_02047	Prbf.g_01767
OG0000530	Prbg	Syaa.g_02047	Prbg.g_00203
OG0000530	Prbn	Syaa.g_02047	Prbn.g_00630
OG0000530	Pram	Syaa.g_02047	Pram.g_00420
OG0000530	Prbh	Syaa.g_02047	Prbh.g_00347
OG0000530	Prbm	Syaa.g_02047	Prbm.g_00510
OG0000530	Praj	Syaa.g_02047	Praj.g_00477
OG0000530	Prbc	Syaa.g_02047	Prbc.g_01544
OG0000530	Prbb	Syaa.g_02047	Prbb.g_00489
OG0000530	Prab	Syaa.g_02047	Prab.g_00488
OG0000530	Pran	Syaa.g_02047	Pran.g_01694
OG0000530	Prai	Syaa.g_02047	Prai.g_00514
OG0000530	Pray	Syaa.g_02047	Pray.g_00974
OG0000530	Praz	Syaa.g_02047	Praz.g_01844
OG0000530	Prba	Syaa.g_02047	Prba.g_00977
OG0000530	Prac	Syaa.g_02047	Prac.g_01060
OG0000530	Praq	Syaa.g_02047	Praq.g_00535
OG0000530	Prar	Syaa.g_02047	Prar.g_00534
OG0000530	Pras	Syaa.g_02047	Pras.g_01362
OG0000530	Prau	Syaa.g_02047	Prau.g_00525
OG0000530	Prag	Syaa.g_02047	Prag.g_00463
OG0000530	Praw	Syaa.g_02047	Praw.g_00664
OG0000530	Prav	Syaa.g_02047	Prav.g_01082
OG0000530	Prax	Syaa.g_02047	Prax.g_00718
OG0000530	Praa	Syaa.g_02047	Praa.g_00484
OG0000530	Prbi	Syaa.g_02047	Prbi.g_00487
OG0000530	Prad	Syaa.g_02047	Prad.g_00023
OG0000530	Prae	Syaa.g_02047	Prae.g_00458
OG0000530	Prao	Syaa.g_02047	Prao.g_00590
OG0000530	Prbd	Syaa.g_02047	Prbd.g_00758
OG0000530	Syag	Syaa.g_02047	Syag.g_01524
OG0000530	Syaq	Syaa.g_02047	Syaq.g_01776
OG0000530	Syak	Syaa.g_02047	Syak.g_02578
OG0000530	Syab	Syaa.g_02047	Syab.g_02100
OG0000530	Syal	Syaa.g_02047	Syal.g_02901
OG0000530	Syad	Syaa.g_02047	Syad.g_00908
OG0000530	Syaj	Syaa.g_02047	Syaj.g_00076
OG0000530	Syae	Syaa.g_02047	Syae.g_02313
OG0000530	Syac	Syaa.g_02047	Syac.g_01900
OG0000530	Syah	Syaa.g_02047	Syah.g_01001
OG0000530	Syaf	Syaa.g_02047	Syaf.g_02717
OG0000530	Syai	Syaa.g_02047	Syai.g_00642
OG0000530	Syam	Syaa.g_02047	Syam.g_00587
OG0000531	Syap	Syaa.g_02046	Syap.g_02251
OG0000531	Syas	Syaa.g_02046	Syas.g_01248
OG0000531	Syar	Syaa.g_02046	Syar.g_01474
OG0000531	Syan	Syaa.g_02046	Syan.g_02759
OG0000531	Syao	Syaa.g_02046	Syao.g_00121
OG0000531	Syat	Syaa.g_02046	Syat.g_03175
OG0000531	Syag	Syaa.g_02046	Syag.g_01523
OG0000531	Syak	Syaa.g_02046	Syak.g_02579
OG0000531	Syab	Syaa.g_02046	Syab.g_02101
OG0000531	Syal	Syaa.g_02046	Syal.g_02902
OG0000531	Syaq	Syaa.g_02046	Syaq.g_01777
OG0000531	Prbj	Syaa.g_02046	Prbj.g_01625
OG0000531	Prbk	Syaa.g_02046	Prbk.g_02066
OG0000531	Prbl	Syaa.g_02046	Prbl.g_00516
OG0000531	Praf	Syaa.g_02046	Praf.g_00600
OG0000531	Prah	Syaa.g_02046	Prah.g_01561
OG0000531	Prak	Syaa.g_02046	Prak.g_00446
OG0000531	Prap	Syaa.g_02046	Prap.g_01282
OG0000531	Prbe	Syaa.g_02046	Prbe.g_00648
OG0000531	Prbf	Syaa.g_02046	Prbf.g_01768
OG0000531	Prbg	Syaa.g_02046	Prbg.g_00204
OG0000531	Prbn	Syaa.g_02046	Prbn.g_00629
OG0000531	Pram	Syaa.g_02046	Pram.g_00421
OG0000531	Prbh	Syaa.g_02046	Prbh.g_00346
OG0000531	Pral	Syaa.g_02046	Pral.g_00606
OG0000531	Prat	Syaa.g_02046	Prat.g_00445
OG0000531	Praj	Syaa.g_02046	Praj.g_00478
OG0000531	Prbb	Syaa.g_02046	Prbb.g_00490
OG0000531	Prbm	Syaa.g_02046	Prbm.g_00511
OG0000531	Prbc	Syaa.g_02046	Prbc.g_01545
OG0000531	Prab	Syaa.g_02046	Prab.g_00489
OG0000531	Pran	Syaa.g_02046	Pran.g_01693
OG0000531	Prai	Syaa.g_02046	Prai.g_00515
OG0000531	Prad	Syaa.g_02046	Prad.g_00022
OG0000531	Prbi	Syaa.g_02046	Prbi.g_00488
OG0000531	Pray	Syaa.g_02046	Pray.g_00975
OG0000531	Praz	Syaa.g_02046	Praz.g_01843
OG0000531	Prba	Syaa.g_02046	Prba.g_00976
OG0000531	Prae	Syaa.g_02046	Prae.g_00459
OG0000531	Praa	Syaa.g_02046	Praa.g_00485
OG0000531	Prbd	Syaa.g_02046	Prbd.g_00757
OG0000531	Pras	Syaa.g_02046	Pras.g_01363
OG0000531	Prau	Syaa.g_02046	Prau.g_00526
OG0000531	Prao	Syaa.g_02046	Prao.g_00591
OG0000531	Prag	Syaa.g_02046	Prag.g_00464
OG0000531	Praw	Syaa.g_02046	Praw.g_00663
OG0000531	Prav	Syaa.g_02046	Prav.g_01083
OG0000531	Prac	Syaa.g_02046	Prac.g_01059
OG0000531	Praq	Syaa.g_02046	Praq.g_00536
OG0000531	Prar	Syaa.g_02046	Prar.g_00535
OG0000531	Prax	Syaa.g_02046	Prax.g_00717
OG0000531	Syae	Syaa.g_02046	Syae.g_02314
OG0000531	Syac	Syaa.g_02046	Syac.g_01899
OG0000531	Syah	Syaa.g_02046	Syah.g_01002
OG0000531	Syam	Syaa.g_02046	Syam.g_00588
OG0000531	Syai	Syaa.g_02046	Syai.g_00643
OG0000531	Syaf	Syaa.g_02046	Syaf.g_02716
OG0000531	Syad	Syaa.g_02046	Syad.g_00909
OG0000531	Syaj	Syaa.g_02046	Syaj.g_00077
OG0000532	Syan	Syaa.g_02043	Syan.g_02756
OG0000532	Syao	Syaa.g_02043	Syao.g_00118
OG0000532	Syap	Syaa.g_02043	Syap.g_02247
OG0000532	Syas	Syaa.g_02043	Syas.g_01245
OG0000532	Syat	Syaa.g_02043	Syat.g_03178
OG0000532	Syar	Syaa.g_02043	Syar.g_01477
OG0000532	Prbj	Syaa.g_02043	Prbj.g_01622
OG0000532	Prbk	Syaa.g_02043	Prbk.g_02069
OG0000532	Prbl	Syaa.g_02043	Prbl.g_00519
OG0000532	Praf	Syaa.g_02043	Praf.g_00603
OG0000532	Prah	Syaa.g_02043	Prah.g_01558
OG0000532	Praj	Syaa.g_02043	Praj.g_00479
OG0000532	Prbb	Syaa.g_02043	Prbb.g_00491
OG0000532	Prbm	Syaa.g_02043	Prbm.g_00512
OG0000532	Prbc	Syaa.g_02043	Prbc.g_01546
OG0000532	Prak	Syaa.g_02043	Prak.g_00448
OG0000532	Prap	Syaa.g_02043	Prap.g_01280
OG0000532	Prbe	Syaa.g_02043	Prbe.g_00646
OG0000532	Prbf	Syaa.g_02043	Prbf.g_01770
OG0000532	Prbg	Syaa.g_02043	Prbg.g_00206
OG0000532	Prbn	Syaa.g_02043	Prbn.g_00627
OG0000532	Pram	Syaa.g_02043	Pram.g_00423
OG0000532	Prbh	Syaa.g_02043	Prbh.g_00344
OG0000532	Prag	Syaa.g_02043	Prag.g_00466
OG0000532	Praw	Syaa.g_02043	Praw.g_00661
OG0000532	Prac	Syaa.g_02043	Prac.g_01057
OG0000532	Praq	Syaa.g_02043	Praq.g_00538
OG0000532	Prar	Syaa.g_02043	Prar.g_00537
OG0000532	Prad	Syaa.g_02043	Prad.g_00020
OG0000532	Prav	Syaa.g_02043	Prav.g_01085
OG0000532	Prax	Syaa.g_02043	Prax.g_00715
OG0000532	Pray	Syaa.g_02043	Pray.g_00977
OG0000532	Praz	Syaa.g_02043	Praz.g_01841
OG0000532	Prba	Syaa.g_02043	Prba.g_00974
OG0000532	Prae	Syaa.g_02043	Prae.g_00461
OG0000532	Pras	Syaa.g_02043	Pras.g_01365
OG0000532	Prau	Syaa.g_02043	Prau.g_00528
OG0000532	Prbd	Syaa.g_02043	Prbd.g_00755
OG0000532	Praa	Syaa.g_02043	Praa.g_00487
OG0000532	Prbi	Syaa.g_02043	Prbi.g_00490
OG0000532	Prao	Syaa.g_02043	Prao.g_00593
OG0000532	Prai	Syaa.g_02043	Prai.g_00517
OG0000532	Prab	Syaa.g_02043	Prab.g_00491
OG0000532	Pran	Syaa.g_02043	Pran.g_01691
OG0000532	Pral	Syaa.g_02043	Pral.g_00603
OG0000532	Prat	Syaa.g_02043	Prat.g_00447
OG0000532	Syak	Syaa.g_02043	Syak.g_02582
OG0000532	Syab	Syaa.g_02043	Syab.g_02104
OG0000532	Syal	Syaa.g_02043	Syal.g_02905
OG0000532	Syag	Syaa.g_02043	Syag.g_01520
OG0000532	Syaq	Syaa.g_02043	Syaq.g_01780
OG0000532	Syae	Syaa.g_02043	Syae.g_02317
OG0000532	Syad	Syaa.g_02043	Syad.g_00912
OG0000532	Syaj	Syaa.g_02043	Syaj.g_00080
OG0000532	Syac	Syaa.g_02043	Syac.g_01896
OG0000532	Syah	Syaa.g_02043	Syah.g_01005
OG0000532	Syam	Syaa.g_02043	Syam.g_00591
OG0000532	Syaf	Syaa.g_02043	Syaf.g_02713
OG0000532	Syai	Syaa.g_02043	Syai.g_00646
OG0000533	Syap	Syaa.g_02042	Syap.g_02244
OG0000533	Syan	Syaa.g_02042	Syan.g_02754
OG0000533	Syar	Syaa.g_02042	Syar.g_01479
OG0000533	Syao	Syaa.g_02042	Syao.g_00116
OG0000533	Syas	Syaa.g_02042	Syas.g_01243
OG0000533	Syat	Syaa.g_02042	Syat.g_03180
OG0000533	Praf	Syaa.g_02042	Praf.g_00605
OG0000533	Prbj	Syaa.g_02042	Prbj.g_01620
OG0000533	Prbk	Syaa.g_02042	Prbk.g_02071
OG0000533	Prbl	Syaa.g_02042	Prbl.g_00521
OG0000533	Prah	Syaa.g_02042	Prah.g_01556
OG0000533	Syae	Syaa.g_02042	Syae.g_02318
OG0000533	Praj	Syaa.g_02042	Praj.g_00480
OG0000533	Prbb	Syaa.g_02042	Prbb.g_00492
OG0000533	Prbc	Syaa.g_02042	Prbc.g_01547
OG0000533	Prbm	Syaa.g_02042	Prbm.g_00513
OG0000533	Pral	Syaa.g_02042	Pral.g_00602
OG0000533	Prat	Syaa.g_02042	Prat.g_00448
OG0000533	Prak	Syaa.g_02042	Prak.g_00449
OG0000533	Prap	Syaa.g_02042	Prap.g_01279
OG0000533	Prbe	Syaa.g_02042	Prbe.g_00645
OG0000533	Prbf	Syaa.g_02042	Prbf.g_01771
OG0000533	Prbg	Syaa.g_02042	Prbg.g_00207
OG0000533	Prbn	Syaa.g_02042	Prbn.g_00626
OG0000533	Pram	Syaa.g_02042	Pram.g_00424
OG0000533	Prbh	Syaa.g_02042	Prbh.g_00343
OG0000533	Prab	Syaa.g_02042	Prab.g_00492
OG0000533	Pran	Syaa.g_02042	Pran.g_01690
OG0000533	Prai	Syaa.g_02042	Prai.g_00518
OG0000533	Prac	Syaa.g_02042	Prac.g_01056
OG0000533	Praq	Syaa.g_02042	Praq.g_00539
OG0000533	Prar	Syaa.g_02042	Prar.g_00538
OG0000533	Prag	Syaa.g_02042	Prag.g_00467
OG0000533	Praw	Syaa.g_02042	Praw.g_00660
OG0000533	Prad	Syaa.g_02042	Prad.g_00019
OG0000533	Prao	Syaa.g_02042	Prao.g_00594
OG0000533	Pras	Syaa.g_02042	Pras.g_01366
OG0000533	Prau	Syaa.g_02042	Prau.g_00529
OG0000533	Prax	Syaa.g_02042	Prax.g_00714
OG0000533	Prbd	Syaa.g_02042	Prbd.g_00754
OG0000533	Prae	Syaa.g_02042	Prae.g_00462
OG0000533	Prav	Syaa.g_02042	Prav.g_01086
OG0000533	Pray	Syaa.g_02042	Pray.g_00978
OG0000533	Praz	Syaa.g_02042	Praz.g_01840
OG0000533	Prba	Syaa.g_02042	Prba.g_00973
OG0000533	Praa	Syaa.g_02042	Praa.g_00488
OG0000533	Prbi	Syaa.g_02042	Prbi.g_00491
OG0000533	Syad	Syaa.g_02042	Syad.g_00913
OG0000533	Syaj	Syaa.g_02042	Syaj.g_00081
OG0000533	Syab	Syaa.g_02042	Syab.g_02106
OG0000533	Syal	Syaa.g_02042	Syal.g_02907
OG0000533	Syaq	Syaa.g_02042	Syaq.g_01782
OG0000533	Syag	Syaa.g_02042	Syag.g_01518
OG0000533	Syak	Syaa.g_02042	Syak.g_02584
OG0000533	Syaf	Syaa.g_02042	Syaf.g_02712
OG0000533	Syam	Syaa.g_02042	Syam.g_00592
OG0000533	Syai	Syaa.g_02042	Syai.g_00647
OG0000533	Syac	Syaa.g_02042	Syac.g_01895
OG0000533	Syah	Syaa.g_02042	Syah.g_01006
OG0000534	Syan	Syaa.g_02041	Syan.g_02753
OG0000534	Syao	Syaa.g_02041	Syao.g_00115
OG0000534	Syar	Syaa.g_02041	Syar.g_01480
OG0000534	Syat	Syaa.g_02041	Syat.g_03181
OG0000534	Syap	Syaa.g_02041	Syap.g_02243
OG0000534	Syas	Syaa.g_02041	Syas.g_01242
OG0000534	Prbj	Syaa.g_02041	Prbj.g_01619
OG0000534	Prbk	Syaa.g_02041	Prbk.g_02072
OG0000534	Prbl	Syaa.g_02041	Prbl.g_00522
OG0000534	Praf	Syaa.g_02041	Praf.g_00606
OG0000534	Prah	Syaa.g_02041	Prah.g_01555
OG0000534	Pram	Syaa.g_02041	Pram.g_00425
OG0000534	Prbh	Syaa.g_02041	Prbh.g_00342
OG0000534	Pral	Syaa.g_02041	Pral.g_00601
OG0000534	Prat	Syaa.g_02041	Prat.g_00449
OG0000534	Prak	Syaa.g_02041	Prak.g_00450
OG0000534	Prap	Syaa.g_02041	Prap.g_01278
OG0000534	Prbe	Syaa.g_02041	Prbe.g_00644
OG0000534	Prbf	Syaa.g_02041	Prbf.g_01772
OG0000534	Prbg	Syaa.g_02041	Prbg.g_00208
OG0000534	Prbn	Syaa.g_02041	Prbn.g_00625
OG0000534	Prbm	Syaa.g_02041	Prbm.g_00514
OG0000534	Prbb	Syaa.g_02041	Prbb.g_00493
OG0000534	Praj	Syaa.g_02041	Praj.g_00481
OG0000534	Prbc	Syaa.g_02041	Prbc.g_01548
OG0000534	Prab	Syaa.g_02041	Prab.g_00493
OG0000534	Pran	Syaa.g_02041	Pran.g_01689
OG0000534	Prai	Syaa.g_02041	Prai.g_00519
OG0000534	Prac	Syaa.g_02041	Prac.g_01055
OG0000534	Praq	Syaa.g_02041	Praq.g_00540
OG0000534	Prar	Syaa.g_02041	Prar.g_00539
OG0000534	Prag	Syaa.g_02041	Prag.g_00468
OG0000534	Praw	Syaa.g_02041	Praw.g_00659
OG0000534	Prav	Syaa.g_02041	Prav.g_01087
OG0000534	Pray	Syaa.g_02041	Pray.g_00979
OG0000534	Praz	Syaa.g_02041	Praz.g_01839
OG0000534	Prba	Syaa.g_02041	Prba.g_00972
OG0000534	Pras	Syaa.g_02041	Pras.g_01367
OG0000534	Prau	Syaa.g_02041	Prau.g_00530
OG0000534	Prad	Syaa.g_02041	Prad.g_00018
OG0000534	Prax	Syaa.g_02041	Prax.g_00713
OG0000534	Praa	Syaa.g_02041	Praa.g_00489
OG0000534	Prbd	Syaa.g_02041	Prbd.g_00753
OG0000534	Prae	Syaa.g_02041	Prae.g_00463
OG0000534	Prao	Syaa.g_02041	Prao.g_00595
OG0000534	Prbi	Syaa.g_02041	Prbi.g_00492
OG0000534	Syag	Syaa.g_02041	Syag.g_01517
OG0000534	Syaq	Syaa.g_02041	Syaq.g_01783
OG0000534	Syak	Syaa.g_02041	Syak.g_02585
OG0000534	Syab	Syaa.g_02041	Syab.g_02107
OG0000534	Syal	Syaa.g_02041	Syal.g_02908
OG0000534	Syae	Syaa.g_02041	Syae.g_02319
OG0000534	Syad	Syaa.g_02041	Syad.g_00914
OG0000534	Syaj	Syaa.g_02041	Syaj.g_00082
OG0000534	Syam	Syaa.g_02041	Syam.g_00593
OG0000534	Syai	Syaa.g_02041	Syai.g_00648
OG0000534	Syaf	Syaa.g_02041	Syaf.g_02711
OG0000534	Syac	Syaa.g_02041	Syac.g_01894
OG0000534	Syah	Syaa.g_02041	Syah.g_01007
OG0000535	Syan	Syaa.g_02040	Syan.g_02752
OG0000535	Syao	Syaa.g_02040	Syao.g_00114
OG0000535	Syar	Syaa.g_02040	Syar.g_01481
OG0000535	Syat	Syaa.g_02040	Syat.g_03182
OG0000535	Syap	Syaa.g_02040	Syap.g_02242
OG0000535	Syas	Syaa.g_02040	Syas.g_01241
OG0000535	Syag	Syaa.g_02040	Syag.g_01516
OG0000535	Syak	Syaa.g_02040	Syak.g_02586
OG0000535	Syab	Syaa.g_02040	Syab.g_02108
OG0000535	Syal	Syaa.g_02040	Syal.g_02909
OG0000535	Syaq	Syaa.g_02040	Syaq.g_01784
OG0000535	Prbj	Syaa.g_02040	Prbj.g_01618
OG0000535	Prbk	Syaa.g_02040	Prbk.g_02073
OG0000535	Prbl	Syaa.g_02040	Prbl.g_00523
OG0000535	Prah	Syaa.g_02040	Prah.g_01554
OG0000535	Praf	Syaa.g_02040	Praf.g_00607
OG0000535	Pral	Syaa.g_02040	Pral.g_00600
OG0000535	Prat	Syaa.g_02040	Prat.g_00450
OG0000535	Prak	Syaa.g_02040	Prak.g_00451
OG0000535	Prap	Syaa.g_02040	Prap.g_01277
OG0000535	Prbe	Syaa.g_02040	Prbe.g_00643
OG0000535	Prbf	Syaa.g_02040	Prbf.g_01773
OG0000535	Prbg	Syaa.g_02040	Prbg.g_00209
OG0000535	Prbn	Syaa.g_02040	Prbn.g_00624
OG0000535	Pram	Syaa.g_02040	Pram.g_00426
OG0000535	Prbh	Syaa.g_02040	Prbh.g_00341
OG0000535	Praj	Syaa.g_02040	Praj.g_00482
OG0000535	Prbb	Syaa.g_02040	Prbb.g_00494
OG0000535	Prbc	Syaa.g_02040	Prbc.g_01549
OG0000535	Prbm	Syaa.g_02040	Prbm.g_00515
OG0000535	Prab	Syaa.g_02040	Prab.g_00494
OG0000535	Pran	Syaa.g_02040	Pran.g_01688
OG0000535	Prai	Syaa.g_02040	Prai.g_00520
OG0000535	Prac	Syaa.g_02040	Prac.g_01054
OG0000535	Praq	Syaa.g_02040	Praq.g_00541
OG0000535	Prar	Syaa.g_02040	Prar.g_00540
OG0000535	Prag	Syaa.g_02040	Prag.g_00469
OG0000535	Praw	Syaa.g_02040	Praw.g_00658
OG0000535	Pras	Syaa.g_02040	Pras.g_01368
OG0000535	Prau	Syaa.g_02040	Prau.g_00531
OG0000535	Prav	Syaa.g_02040	Prav.g_01088
OG0000535	Pray	Syaa.g_02040	Pray.g_00980
OG0000535	Praz	Syaa.g_02040	Praz.g_01838
OG0000535	Prba	Syaa.g_02040	Prba.g_00971
OG0000535	Prad	Syaa.g_02040	Prad.g_00017
OG0000535	Prax	Syaa.g_02040	Prax.g_00712
OG0000535	Prao	Syaa.g_02040	Prao.g_00596
OG0000535	Prae	Syaa.g_02040	Prae.g_00464
OG0000535	Prbd	Syaa.g_02040	Prbd.g_00752
OG0000535	Prbi	Syaa.g_02040	Prbi.g_00493
OG0000535	Praa	Syaa.g_02040	Praa.g_00490
OG0000535	Syad	Syaa.g_02040	Syad.g_00915
OG0000535	Syaj	Syaa.g_02040	Syaj.g_00083
OG0000535	Syac	Syaa.g_02040	Syac.g_01893
OG0000535	Syah	Syaa.g_02040	Syah.g_01008
OG0000535	Syaf	Syaa.g_02040	Syaf.g_02710
OG0000535	Syai	Syaa.g_02040	Syai.g_00649
OG0000535	Syam	Syaa.g_02040	Syam.g_00594
OG0000535	Syae	Syaa.g_02040	Syae.g_02320
OG0000536	Syar	Syaa.g_02039	Syar.g_01482
OG0000536	Syan	Syaa.g_02039	Syan.g_02751
OG0000536	Syao	Syaa.g_02039	Syao.g_00113
OG0000536	Syat	Syaa.g_02039	Syat.g_03183
OG0000536	Syap	Syaa.g_02039	Syap.g_02241
OG0000536	Syas	Syaa.g_02039	Syas.g_01240
OG0000536	Prbj	Syaa.g_02039	Prbj.g_01617
OG0000536	Prbk	Syaa.g_02039	Prbk.g_02074
OG0000536	Prbl	Syaa.g_02039	Prbl.g_00524
OG0000536	Praf	Syaa.g_02039	Praf.g_00608
OG0000536	Prah	Syaa.g_02039	Prah.g_01553
OG0000536	Prbb	Syaa.g_02039	Prbb.g_00495
OG0000536	Prbm	Syaa.g_02039	Prbm.g_00516
