Orthogroup	Syal	Syad
OG0000567	Syal.g_02791	Syad.g_01035
OG0000568	Syal.g_02789	Syad.g_01040
OG0000569	Syal.g_02788	Syad.g_01041
OG0000570	Syal.g_02787	Syad.g_01042
OG0000571	Syal.g_02784	Syad.g_01046
OG0000572	Syal.g_02767	Syad.g_01064
OG0000573	Syal.g_02759	Syad.g_01072
OG0000574	Syal.g_02758	Syad.g_01077
OG0000575	Syal.g_02753	Syad.g_01083
OG0000576	Syal.g_02751	Syad.g_01085
OG0000577	Syal.g_02750	Syad.g_01086
OG0000578	Syal.g_02749	Syad.g_01087
OG0000579	Syal.g_02748	Syad.g_01088
OG0000580	Syal.g_02747	Syad.g_01089
OG0000581	Syal.g_02741	Syad.g_01097
OG0000582	Syal.g_02736	Syad.g_02206
OG0000583	Syal.g_02735	Syad.g_02205
OG0000584	Syal.g_02734	Syad.g_02204
OG0000585	Syal.g_02731	Syad.g_02202
OG0000586	Syal.g_02730	Syad.g_02201
OG0000587	Syal.g_02728	Syad.g_02199
OG0000588	Syal.g_02717	Syad.g_02183
OG0000589	Syal.g_02714	Syad.g_02178
OG0000590	Syal.g_02713	Syad.g_02177
OG0000591	Syal.g_02707	Syad.g_02169
OG0000592	Syal.g_02706	Syad.g_02168
OG0000593	Syal.g_02640	Syad.g_02156
OG0000594	Syal.g_02639	Syad.g_02155
OG0000595	Syal.g_02638	Syad.g_02154
OG0000596	Syal.g_02633	Syad.g_02149
OG0000597	Syal.g_02630	Syad.g_02146
OG0000598	Syal.g_02629	Syad.g_02145
OG0000599	Syal.g_02622	Syad.g_02142
OG0000600	Syal.g_02621	Syad.g_02141
OG0000601	Syal.g_02620	Syad.g_02140
OG0000602	Syal.g_02615	Syad.g_02135
OG0000603	Syal.g_02614	Syad.g_02134
OG0000604	Syal.g_02612	Syad.g_02131
OG0000605	Syal.g_02516	Syad.g_02026
OG0000606	Syal.g_02174	Syad.g_01567
OG0000607	Syal.g_02177	Syad.g_01571
OG0000608	Syal.g_02178	Syad.g_01572
OG0000609	Syal.g_02180	Syad.g_01574
OG0000610	Syal.g_02198	Syad.g_01589
OG0000611	Syal.g_02201	Syad.g_01592
OG0000612	Syal.g_02202	Syad.g_01593
OG0000613	Syal.g_01325	Syad.g_00457
OG0000614	Syal.g_01794	Syad.g_01340
OG0000615	Syal.g_02256	Syad.g_01948
OG0000616	Syal.g_00079	Syad.g_00145
OG0000617	Syal.g_01866	Syad.g_01810
OG0000618	Syal.g_01867	Syad.g_01809
OG0000619	Syal.g_02417	Syad.g_01808
OG0000620	Syal.g_02422	Syad.g_01803
OG0000621	Syal.g_02423	Syad.g_01802
OG0000622	Syal.g_02424	Syad.g_01801
OG0000623	Syal.g_02425	Syad.g_01800
OG0000624	Syal.g_02427	Syad.g_01798
OG0000625	Syal.g_02428	Syad.g_01797
OG0000626	Syal.g_02429	Syad.g_01796
OG0000627	Syal.g_02048	Syad.g_01640
OG0000628	Syal.g_02047	Syad.g_01641
OG0000629	Syal.g_02044	Syad.g_01644
OG0000630	Syal.g_02040	Syad.g_01648
OG0000631	Syal.g_02031	Syad.g_01658
OG0000632	Syal.g_02030	Syad.g_01659
OG0000633	Syal.g_02029	Syad.g_01660
OG0000634	Syal.g_02410	Syad.g_01893
OG0000635	Syal.g_02411	Syad.g_01892
OG0000636	Syal.g_02413	Syad.g_01890
OG0000637	Syal.g_02415	Syad.g_01888
OG0000638	Syal.g_02416	Syad.g_01887
OG0000639	Syal.g_01868	Syad.g_01886
OG0000640	Syal.g_01869	Syad.g_01885
OG0000641	Syal.g_01873	Syad.g_01881
OG0000642	Syal.g_01874	Syad.g_01880
OG0000643	Syal.g_01875	Syad.g_01878
OG0000644	Syal.g_01876	Syad.g_01877
OG0000645	Syal.g_01878	Syad.g_01875
OG0000646	Syal.g_01881	Syad.g_01872
OG0000647	Syal.g_01883	Syad.g_01870
OG0000648	Syal.g_02438	Syad.g_01860
OG0000649	Syal.g_02439	Syad.g_01859
OG0000650	Syal.g_02440	Syad.g_01858
OG0000651	Syal.g_02441	Syad.g_01857
OG0000652	Syal.g_02442	Syad.g_01856
OG0000653	Syal.g_02444	Syad.g_01850
OG0000654	Syal.g_02445	Syad.g_01849
OG0000655	Syal.g_02446	Syad.g_01848
OG0000656	Syal.g_02449	Syad.g_01845
OG0000657	Syal.g_02460	Syad.g_01240
OG0000658	Syal.g_02465	Syad.g_01231
OG0000659	Syal.g_02466	Syad.g_01230
OG0000660	Syal.g_02470	Syad.g_01226
OG0000661	Syal.g_02472	Syad.g_01224
OG0000662	Syal.g_02474	Syad.g_01222
OG0000663	Syal.g_02477	Syad.g_01219
OG0000664	Syal.g_02478	Syad.g_01209
OG0000665	Syal.g_02593	Syad.g_02115
OG0000666	Syal.g_02605	Syad.g_02027
OG0000667	Syal.g_02192	Syad.g_00612
OG0000668	Syal.g_01920	Syad.g_01688
OG0000669	Syal.g_02295	Syad.g_01606
OG0000670	Syal.g_02956	Syad.g_01609
OG0000671	Syal.g_02291	Syad.g_01611
OG0000672	Syal.g_02288	Syad.g_01615
OG0000673	Syal.g_02285	Syad.g_01618
OG0000674	Syal.g_02283	Syad.g_01620
OG0000675	Syal.g_02282	Syad.g_01633
OG0000676	Syal.g_02272	Syad.g_01635
OG0000677	Syal.g_02271	Syad.g_01636
OG0000678	Syal.g_02264	Syad.g_01957
OG0000679	Syal.g_02252	Syad.g_01922
OG0000680	Syal.g_02251	Syad.g_01921
OG0000681	Syal.g_02248	Syad.g_01919
OG0000682	Syal.g_02247	Syad.g_01918
OG0000683	Syal.g_02246	Syad.g_01917
OG0000684	Syal.g_02242	Syad.g_01912
OG0000685	Syal.g_02240	Syad.g_01910
OG0000686	Syal.g_02239	Syad.g_01909
OG0000687	Syal.g_02237	Syad.g_01908
OG0000688	Syal.g_02225	Syad.g_01904
OG0000689	Syal.g_02223	Syad.g_01902
OG0000690	Syal.g_02222	Syad.g_01901
OG0000691	Syal.g_02221	Syad.g_01900
OG0000692	Syal.g_02220	Syad.g_01899
OG0000693	Syal.g_02218	Syad.g_01897
OG0000694	Syal.g_02217	Syad.g_01896
OG0000695	Syal.g_02027	Syad.g_01662
OG0000696	Syal.g_02026	Syad.g_01663
OG0000697	Syal.g_02025	Syad.g_01789
OG0000698	Syal.g_02022	Syad.g_01786
OG0000699	Syal.g_02021	Syad.g_01785
OG0000700	Syal.g_02020	Syad.g_01784
OG0000701	Syal.g_02019	Syad.g_01783
OG0000702	Syal.g_02011	Syad.g_01775
OG0000703	Syal.g_02010	Syad.g_01774
OG0000704	Syal.g_02008	Syad.g_01772
OG0000705	Syal.g_01999	Syad.g_01765
OG0000706	Syal.g_01998	Syad.g_01764
OG0000707	Syal.g_01997	Syad.g_01763
OG0000708	Syal.g_01994	Syad.g_01760
OG0000709	Syal.g_01986	Syad.g_01745
OG0000710	Syal.g_01982	Syad.g_01738
OG0000711	Syal.g_01954	Syad.g_01710
OG0000712	Syal.g_01952	Syad.g_01708
OG0000713	Syal.g_01951	Syad.g_01707
OG0000714	Syal.g_01948	Syad.g_01705
OG0000715	Syal.g_01934	Syad.g_01703
OG0000716	Syal.g_01930	Syad.g_01697
OG0000717	Syal.g_01929	Syad.g_01696
OG0000718	Syal.g_01925	Syad.g_01692
OG0000719	Syal.g_01922	Syad.g_01690
OG0000720	Syal.g_01908	Syad.g_01677
OG0000721	Syal.g_01906	Syad.g_01675
OG0000722	Syal.g_01905	Syad.g_01674
OG0000723	Syal.g_02433	Syad.g_01791
OG0000724	Syal.g_01829	Syad.g_01284
OG0000725	Syal.g_01820	Syad.g_01293
OG0000726	Syal.g_01819	Syad.g_01294
OG0000727	Syal.g_01818	Syad.g_01295
OG0000728	Syal.g_01816	Syad.g_01297
OG0000729	Syal.g_01510	Syad.g_00331
OG0000730	Syal.g_00345	Syad.g_00758
OG0000731	Syal.g_00356	Syad.g_00770
OG0000732	Syal.g_00149	Syad.g_00214
OG0000733	Syal.g_01105	Syad.g_00028
OG0000734	Syal.g_00828	Syad.g_02809
OG0000735	Syal.g_01627	Syad.g_01120
OG0000736	Syal.g_01628	Syad.g_01121
OG0000737	Syal.g_01629	Syad.g_01122
OG0000738	Syal.g_01634	Syad.g_01127
OG0000739	Syal.g_01645	Syad.g_01145
OG0000740	Syal.g_01646	Syad.g_01146
OG0000741	Syal.g_01649	Syad.g_01149
OG0000742	Syal.g_01652	Syad.g_01151
OG0000743	Syal.g_01654	Syad.g_01153
OG0000744	Syal.g_01655	Syad.g_01154
OG0000745	Syal.g_01657	Syad.g_01156
OG0000746	Syal.g_01659	Syad.g_01158
OG0000747	Syal.g_01660	Syad.g_01159
OG0000748	Syal.g_01674	Syad.g_01170
OG0000749	Syal.g_01675	Syad.g_01173
OG0000750	Syal.g_01676	Syad.g_01174
OG0000751	Syal.g_01688	Syad.g_01182
OG0000752	Syal.g_01690	Syad.g_01184
OG0000753	Syal.g_01693	Syad.g_01187
OG0000754	Syal.g_01698	Syad.g_01516
OG0000755	Syal.g_01707	Syad.g_01504
OG0000756	Syal.g_01708	Syad.g_01498
OG0000757	Syal.g_01715	Syad.g_01487
OG0000758	Syal.g_01716	Syad.g_01486
OG0000759	Syal.g_01717	Syad.g_01485
OG0000760	Syal.g_01718	Syad.g_01484
OG0000761	Syal.g_01719	Syad.g_01480
OG0000762	Syal.g_01721	Syad.g_01474
OG0000763	Syal.g_01723	Syad.g_01468
OG0000764	Syal.g_01724	Syad.g_01467
OG0000765	Syal.g_01768	Syad.g_01447
OG0000766	Syal.g_01767	Syad.g_01446
OG0000767	Syal.g_01765	Syad.g_01444
OG0000768	Syal.g_01764	Syad.g_01443
OG0000769	Syal.g_01762	Syad.g_01441
OG0000770	Syal.g_01758	Syad.g_01437
OG0000771	Syal.g_01835	Syad.g_01278
OG0000772	Syal.g_01641	Syad.g_02078
OG0000773	Syal.g_01618	Syad.g_01114
OG0000774	Syal.g_01610	Syad.g_02396
OG0000775	Syal.g_01608	Syad.g_02398
OG0000776	Syal.g_01607	Syad.g_02399
OG0000777	Syal.g_01606	Syad.g_02400
OG0000778	Syal.g_01605	Syad.g_02401
OG0000779	Syal.g_01599	Syad.g_02407
OG0000780	Syal.g_01594	Syad.g_02411
OG0000781	Syal.g_01590	Syad.g_02415
OG0000782	Syal.g_01589	Syad.g_02416
OG0000783	Syal.g_01588	Syad.g_02418
OG0000784	Syal.g_01587	Syad.g_02419
OG0000785	Syal.g_01585	Syad.g_02421
OG0000786	Syal.g_01579	Syad.g_01101
OG0000787	Syal.g_01578	Syad.g_01100
OG0000788	Syal.g_02619	Syad.g_02139
OG0000789	Syal.g_02598	Syad.g_01982
OG0000790	Syal.g_02883	Syad.g_00886
OG0000791	Syal.g_02882	Syad.g_00885
OG0000792	Syal.g_02881	Syad.g_00884
OG0000793	Syal.g_02876	Syad.g_00879
OG0000794	Syal.g_02875	Syad.g_00878
OG0000795	Syal.g_02874	Syad.g_00877
OG0000796	Syal.g_02870	Syad.g_00871
OG0000797	Syal.g_02869	Syad.g_00870
OG0000798	Syal.g_01260	Syad.g_00525
OG0000799	Syal.g_01547	Syad.g_02243
OG0000800	Syal.g_01542	Syad.g_02245
OG0000801	Syal.g_01541	Syad.g_02246
OG0000802	Syal.g_01536	Syad.g_02251
OG0000803	Syal.g_00040	Syad.g_02255
OG0000804	Syal.g_00036	Syad.g_02260
OG0000805	Syal.g_00030	Syad.g_02266
OG0000806	Syal.g_00028	Syad.g_02267
OG0000807	Syal.g_00026	Syad.g_02269
OG0000808	Syal.g_00025	Syad.g_02270
OG0000809	Syal.g_00022	Syad.g_02273
OG0000810	Syal.g_00021	Syad.g_02274
OG0000811	Syal.g_00380	Syad.g_02283
OG0000812	Syal.g_00382	Syad.g_02285
OG0000813	Syal.g_00383	Syad.g_02286
OG0000814	Syal.g_00385	Syad.g_02288
OG0000815	Syal.g_00391	Syad.g_02289
OG0000816	Syal.g_00393	Syad.g_02290
OG0000817	Syal.g_00394	Syad.g_02291
OG0000818	Syal.g_00401	Syad.g_02297
OG0000819	Syal.g_00402	Syad.g_02298
OG0000820	Syal.g_00403	Syad.g_02299
OG0000821	Syal.g_00409	Syad.g_02305
OG0000822	Syal.g_00411	Syad.g_02307
OG0000823	Syal.g_00412	Syad.g_02308
OG0000824	Syal.g_00417	Syad.g_02314
OG0000825	Syal.g_00418	Syad.g_02315
OG0000826	Syal.g_00419	Syad.g_02316
OG0000827	Syal.g_00420	Syad.g_02317
OG0000828	Syal.g_00423	Syad.g_02320
OG0000829	Syal.g_00424	Syad.g_02321
OG0000830	Syal.g_00425	Syad.g_02322
OG0000831	Syal.g_00427	Syad.g_02325
OG0000832	Syal.g_02967	Syad.g_02538
OG0000833	Syal.g_02976	Syad.g_02550
OG0000834	Syal.g_02979	Syad.g_02552
OG0000835	Syal.g_02980	Syad.g_02553
OG0000836	Syal.g_02983	Syad.g_02557
OG0000837	Syal.g_02984	Syad.g_02561
OG0000838	Syal.g_02988	Syad.g_02565
OG0000839	Syal.g_02989	Syad.g_02566
OG0000840	Syal.g_02990	Syad.g_02567
OG0000841	Syal.g_02991	Syad.g_02568
OG0000842	Syal.g_02992	Syad.g_02569
OG0000843	Syal.g_02993	Syad.g_02570
OG0000844	Syal.g_02995	Syad.g_02577
OG0000845	Syal.g_02996	Syad.g_02578
OG0000846	Syal.g_02997	Syad.g_02579
OG0000847	Syal.g_02998	Syad.g_02580
OG0000848	Syal.g_03000	Syad.g_02582
OG0000849	Syal.g_03001	Syad.g_02583
OG0000850	Syal.g_03008	Syad.g_02586
OG0000851	Syal.g_00561	Syad.g_02592
OG0000852	Syal.g_00562	Syad.g_02593
OG0000853	Syal.g_00566	Syad.g_02597
OG0000854	Syal.g_00568	Syad.g_02606
OG0000855	Syal.g_00569	Syad.g_02607
OG0000856	Syal.g_02704	Syad.g_02166
OG0000857	Syal.g_01882	Syad.g_01871
OG0000858	Syal.g_00576	Syad.g_02613
OG0000859	Syal.g_00577	Syad.g_02614
OG0000860	Syal.g_00589	Syad.g_02625
OG0000861	Syal.g_00590	Syad.g_02626
OG0000862	Syal.g_00591	Syad.g_02628
OG0000863	Syal.g_00594	Syad.g_02631
OG0000864	Syal.g_00595	Syad.g_02632
OG0000865	Syal.g_00596	Syad.g_02633
OG0000866	Syal.g_00597	Syad.g_02634
OG0000867	Syal.g_00598	Syad.g_02635
OG0000868	Syal.g_00604	Syad.g_02637
OG0000869	Syal.g_00609	Syad.g_02643
OG0000870	Syal.g_00614	Syad.g_02648
OG0000871	Syal.g_00615	Syad.g_02649
OG0000872	Syal.g_00621	Syad.g_02657
OG0000873	Syal.g_00624	Syad.g_02660
OG0000874	Syal.g_00627	Syad.g_02655
OG0000875	Syal.g_00629	Syad.g_02662
OG0000876	Syal.g_00631	Syad.g_03003
OG0000877	Syal.g_00633	Syad.g_02480
OG0000878	Syal.g_00634	Syad.g_02481
OG0000879	Syal.g_00635	Syad.g_02482
OG0000880	Syal.g_00636	Syad.g_02483
OG0000881	Syal.g_00641	Syad.g_02489
OG0000882	Syal.g_00646	Syad.g_02494
OG0000883	Syal.g_00648	Syad.g_02497
OG0000884	Syal.g_00650	Syad.g_02499
OG0000885	Syal.g_00651	Syad.g_02500
OG0000886	Syal.g_00652	Syad.g_02501
OG0000887	Syal.g_00653	Syad.g_02502
OG0000888	Syal.g_00655	Syad.g_02504
OG0000889	Syal.g_00657	Syad.g_02506
OG0000890	Syal.g_00663	Syad.g_02512
OG0000891	Syal.g_00664	Syad.g_02513
OG0000892	Syal.g_00668	Syad.g_02517
OG0000893	Syal.g_00193	Syad.g_00589
OG0000894	Syal.g_00196	Syad.g_00592
OG0000895	Syal.g_00200	Syad.g_00596
OG0000896	Syal.g_00201	Syad.g_00597
OG0000897	Syal.g_00203	Syad.g_00599
OG0000898	Syal.g_00204	Syad.g_00600
OG0000899	Syal.g_00205	Syad.g_00601
OG0000900	Syal.g_00206	Syad.g_00602
OG0000901	Syal.g_00211	Syad.g_00607
OG0000902	Syal.g_00213	Syad.g_00609
OG0000903	Syal.g_00227	Syad.g_00645
OG0000904	Syal.g_00222	Syad.g_00640
OG0000905	Syal.g_00217	Syad.g_00632
OG0000906	Syal.g_00215	Syad.g_00630
OG0000907	Syal.g_00229	Syad.g_00648
OG0000908	Syal.g_00232	Syad.g_00651
OG0000909	Syal.g_00233	Syad.g_00652
OG0000910	Syal.g_00234	Syad.g_00653
OG0000911	Syal.g_00237	Syad.g_00655
OG0000912	Syal.g_00238	Syad.g_00656
OG0000913	Syal.g_00239	Syad.g_00657
OG0000914	Syal.g_00240	Syad.g_00658
OG0000915	Syal.g_00241	Syad.g_00660
OG0000916	Syal.g_00242	Syad.g_00661
OG0000917	Syal.g_00243	Syad.g_00662
OG0000918	Syal.g_00244	Syad.g_00663
OG0000919	Syal.g_00245	Syad.g_00664
OG0000920	Syal.g_00246	Syad.g_00665
OG0000921	Syal.g_00247	Syad.g_00666
OG0000922	Syal.g_00248	Syad.g_00667
OG0000923	Syal.g_00252	Syad.g_00671
OG0000924	Syal.g_00253	Syad.g_00672
OG0000925	Syal.g_00254	Syad.g_00673
OG0000926	Syal.g_00255	Syad.g_00674
OG0000927	Syal.g_00257	Syad.g_00676
OG0000928	Syal.g_00258	Syad.g_00677
OG0000929	Syal.g_00259	Syad.g_00678
OG0000930	Syal.g_00260	Syad.g_00679
OG0000931	Syal.g_00261	Syad.g_00680
OG0000932	Syal.g_00262	Syad.g_00681
OG0000933	Syal.g_00268	Syad.g_00687
OG0000934	Syal.g_00270	Syad.g_00689
OG0000935	Syal.g_00271	Syad.g_00690
OG0000936	Syal.g_00272	Syad.g_00691
OG0000937	Syal.g_00273	Syad.g_00692
OG0000938	Syal.g_00276	Syad.g_00695
OG0000939	Syal.g_00277	Syad.g_00696
OG0000940	Syal.g_00285	Syad.g_00703
OG0000941	Syal.g_00287	Syad.g_00705
OG0000942	Syal.g_00289	Syad.g_00707
OG0000943	Syal.g_00290	Syad.g_00708
OG0000944	Syal.g_00292	Syad.g_00710
OG0000945	Syal.g_00294	Syad.g_00711
OG0000946	Syal.g_00301	Syad.g_00716
OG0000947	Syal.g_00304	Syad.g_00719
OG0000948	Syal.g_00305	Syad.g_00720
OG0000949	Syal.g_01341	Syad.g_00432
OG0000950	Syal.g_01348	Syad.g_00418
OG0000951	Syal.g_01353	Syad.g_00411
OG0000952	Syal.g_01363	Syad.g_00375
OG0000953	Syal.g_01435	Syad.g_00369
OG0000954	Syal.g_01443	Syad.g_00364
OG0000955	Syal.g_01444	Syad.g_00363
OG0000956	Syal.g_01446	Syad.g_00361
OG0000957	Syal.g_01457	Syad.g_00350
OG0000958	Syal.g_01458	Syad.g_00349
OG0000959	Syal.g_01482	Syad.g_00345
OG0000960	Syal.g_01483	Syad.g_00344
OG0000961	Syal.g_01507	Syad.g_00335
OG0000962	Syal.g_01509	Syad.g_00332
OG0000963	Syal.g_01514	Syad.g_00325
OG0000964	Syal.g_01515	Syad.g_00324
OG0000965	Syal.g_01516	Syad.g_00323
OG0000966	Syal.g_00176	Syad.g_00246
OG0000967	Syal.g_00171	Syad.g_00234
OG0000968	Syal.g_00169	Syad.g_00243
OG0000969	Syal.g_00167	Syad.g_00240
OG0000970	Syal.g_00166	Syad.g_00239
OG0000971	Syal.g_00164	Syad.g_00229
OG0000972	Syal.g_00163	Syad.g_00228
OG0000973	Syal.g_00162	Syad.g_00227
OG0000974	Syal.g_00161	Syad.g_00226
OG0000975	Syal.g_00160	Syad.g_00225
OG0000976	Syal.g_00159	Syad.g_00224
OG0000977	Syal.g_00157	Syad.g_00222
OG0000978	Syal.g_00156	Syad.g_00221
OG0000979	Syal.g_00153	Syad.g_00218
OG0000980	Syal.g_00150	Syad.g_00215
OG0000981	Syal.g_00147	Syad.g_00212
OG0000982	Syal.g_01068	Syad.g_03035
OG0000983	Syal.g_01069	Syad.g_03036
OG0000984	Syal.g_01070	Syad.g_03037
OG0000985	Syal.g_01074	Syad.g_03039
OG0000986	Syal.g_01076	Syad.g_03049
OG0000987	Syal.g_01080	Syad.g_00002
OG0000988	Syal.g_01086	Syad.g_00008
OG0000989	Syal.g_01098	Syad.g_00020
OG0000990	Syal.g_01118	Syad.g_00061
OG0000991	Syal.g_01120	Syad.g_00064
OG0000992	Syal.g_01122	Syad.g_00067
OG0000993	Syal.g_01123	Syad.g_00069
OG0000994	Syal.g_01127	Syad.g_00071
OG0000995	Syal.g_01132	Syad.g_00077
OG0000996	Syal.g_01162	Syad.g_00121
OG0000997	Syal.g_01171	Syad.g_00128
OG0000998	Syal.g_01173	Syad.g_00130
OG0000999	Syal.g_01174	Syad.g_00131
OG0001000	Syal.g_01177	Syad.g_00136
OG0001001	Syal.g_01182	Syad.g_00141
OG0001002	Syal.g_00082	Syad.g_00148
OG0001003	Syal.g_00084	Syad.g_00150
OG0001004	Syal.g_00085	Syad.g_00151
OG0001005	Syal.g_00087	Syad.g_00152
OG0001006	Syal.g_00094	Syad.g_00160
OG0001007	Syal.g_00096	Syad.g_00162
OG0001008	Syal.g_00524	Syad.g_02449
OG0001009	Syal.g_00129	Syad.g_00194
OG0001010	Syal.g_00130	Syad.g_00195
OG0001011	Syal.g_00131	Syad.g_00196
OG0001012	Syal.g_01064	Syad.g_03030
OG0001013	Syal.g_01026	Syad.g_03011
OG0001014	Syal.g_01022	Syad.g_03002
OG0001015	Syal.g_01021	Syad.g_03001
OG0001016	Syal.g_00756	Syad.g_02734
OG0001017	Syal.g_00762	Syad.g_02740
OG0001018	Syal.g_00764	Syad.g_02742
OG0001019	Syal.g_00785	Syad.g_02771
OG0001020	Syal.g_00796	Syad.g_02777
OG0001021	Syal.g_00800	Syad.g_02781
OG0001022	Syal.g_00805	Syad.g_02786
OG0001023	Syal.g_00806	Syad.g_02787
OG0001024	Syal.g_00810	Syad.g_02791
OG0001025	Syal.g_00817	Syad.g_02798
OG0001026	Syal.g_00830	Syad.g_02811
OG0001027	Syal.g_00834	Syad.g_02817
OG0001028	Syal.g_00836	Syad.g_02819
OG0001029	Syal.g_00838	Syad.g_02821
OG0001030	Syal.g_00860	Syad.g_02848
OG0001031	Syal.g_00936	Syad.g_02925
OG0001032	Syal.g_00938	Syad.g_02928
OG0001033	Syal.g_00972	Syad.g_02956
OG0001034	Syal.g_00684	Syad.g_00819
OG0001035	Syal.g_01226	Syad.g_00559
OG0001036	Syal.g_01231	Syad.g_00554
OG0001037	Syal.g_01233	Syad.g_00552
OG0001039	Syal.g_01264	Syad.g_00522
OG0001040	Syal.g_01267	Syad.g_00519
OG0001041	Syal.g_01272	Syad.g_00514
OG0001042	Syal.g_01300	Syad.g_00485
OG0001043	Syal.g_01304	Syad.g_00481
OG0001044	Syal.g_00346	Syad.g_00760
OG0001045	Syal.g_00359	Syad.g_00773
OG0001046	Syal.g_01967	Syad.g_01722
OG0001047	Syal.g_00522	Syad.g_02447
OG0001048	Syal.g_00521	Syad.g_02446
OG0001049	Syal.g_00518	Syad.g_02443
OG0001050	Syal.g_00517	Syad.g_02442
OG0001051	Syal.g_00516	Syad.g_02441
OG0001052	Syal.g_00467	Syad.g_02357
OG0001054	Syal.g_02919	Syad.g_00925
OG0001055	Syal.g_02940	Syad.g_00946
OG0001056	Syal.g_02833	Syad.g_00982
OG0001057	Syal.g_01574	Syad.g_00996
OG0001058	Syal.g_02812	Syad.g_01015
OG0001059	Syal.g_02808	Syad.g_01018
OG0001060	Syal.g_02801	Syad.g_01025
OG0001061	Syal.g_02783	Syad.g_01047
OG0001062	Syal.g_02781	Syad.g_01049
OG0001063	Syal.g_02776	Syad.g_01056
OG0001064	Syal.g_02775	Syad.g_01057
OG0001065	Syal.g_02774	Syad.g_01058
OG0001066	Syal.g_02773	Syad.g_01059
OG0001067	Syal.g_02772	Syad.g_01060
OG0001068	Syal.g_02771	Syad.g_01061
OG0001069	Syal.g_02770	Syad.g_01062
OG0001070	Syal.g_02766	Syad.g_01065
OG0001071	Syal.g_02765	Syad.g_01066
OG0001072	Syal.g_02761	Syad.g_01070
OG0001073	Syal.g_02746	Syad.g_01090
OG0001074	Syal.g_02575	Syad.g_02197
OG0001075	Syal.g_02726	Syad.g_02196
OG0001076	Syal.g_02712	Syad.g_02175
OG0001077	Syal.g_02702	Syad.g_02164
OG0001078	Syal.g_02635	Syad.g_02151
OG0001079	Syal.g_02618	Syad.g_02138
OG0001080	Syal.g_02514	Syad.g_02008
OG0001081	Syal.g_02175	Syad.g_01568
OG0001082	Syal.g_02176	Syad.g_01569
OG0001083	Syal.g_02184	Syad.g_01578
OG0001084	Syal.g_02187	Syad.g_01586
OG0001085	Syal.g_02206	Syad.g_01596
OG0001086	Syal.g_02208	Syad.g_01598
OG0001087	Syal.g_01782	Syad.g_01372
OG0001088	Syal.g_01785	Syad.g_01368
OG0001089	Syal.g_01811	Syad.g_01302
OG0001090	Syal.g_01859	Syad.g_01817
OG0001091	Syal.g_01862	Syad.g_01815
OG0001092	Syal.g_01864	Syad.g_01812
OG0001093	Syal.g_02419	Syad.g_01806
OG0001094	Syal.g_02216	Syad.g_01895
OG0001095	Syal.g_01879	Syad.g_01874
OG0001096	Syal.g_02447	Syad.g_01847
OG0001097	Syal.g_02473	Syad.g_01223
OG0001098	Syal.g_02083	Syad.g_02005, Syad.g_01995
OG0001099	Syal.g_00837	Syad.g_02820
OG0001100	Syal.g_02293	Syad.g_01608
OG0001101	Syal.g_02292	Syad.g_01610
OG0001102	Syal.g_02289	Syad.g_01613
OG0001103	Syal.g_02287	Syad.g_01616
OG0001104	Syal.g_02241	Syad.g_01911
OG0001105	Syal.g_02236	Syad.g_01907
OG0001106	Syal.g_02007	Syad.g_01771
OG0001107	Syal.g_01993	Syad.g_01759
OG0001108	Syal.g_01985	Syad.g_01744
OG0001109	Syal.g_01983	Syad.g_01739
OG0001110	Syal.g_01981	Syad.g_01737
OG0001111	Syal.g_01979	Syad.g_01735
OG0001112	Syal.g_01977	Syad.g_01733
OG0001113	Syal.g_02244	Syad.g_01732
OG0001114	Syal.g_01976	Syad.g_01731
OG0001115	Syal.g_01972	Syad.g_01727
OG0001116	Syal.g_01970	Syad.g_01725
OG0001117	Syal.g_01969	Syad.g_01724
OG0001118	Syal.g_01968	Syad.g_01723
OG0001119	Syal.g_01966	Syad.g_01721
OG0001120	Syal.g_01962	Syad.g_01717
OG0001121	Syal.g_02960	Syad.g_01503
OG0001122	Syal.g_01921	Syad.g_01689
OG0001123	Syal.g_01913	Syad.g_01682
OG0001124	Syal.g_01911	Syad.g_01680
OG0001125	Syal.g_01909	Syad.g_01678
OG0001126	Syal.g_01837	Syad.g_01276
OG0001127	Syal.g_01836	Syad.g_01277
OG0001128	Syal.g_01833	Syad.g_01280
OG0001129	Syal.g_01831	Syad.g_01282
OG0001130	Syal.g_01830	Syad.g_01283
OG0001131	Syal.g_02260	Syad.g_01953
OG0001132	Syal.g_02553	Syad.g_02038
OG0001133	Syal.g_02710	Syad.g_02172
OG0001134	Syal.g_02506	Syad.g_01527
OG0001135	Syal.g_02505	Syad.g_01529
OG0001136	Syal.g_01650	Syad.g_01150
OG0001137	Syal.g_01673	Syad.g_01169
OG0001138	Syal.g_01709	Syad.g_01493
OG0001139	Syal.g_01711	Syad.g_01491
OG0001140	Syal.g_01712	Syad.g_01490
OG0001141	Syal.g_01713	Syad.g_01489
OG0001142	Syal.g_01714	Syad.g_01488
OG0001143	Syal.g_01722	Syad.g_01473
OG0001144	Syal.g_01736	Syad.g_01457
OG0001145	Syal.g_01614	Syad.g_01112
OG0001146	Syal.g_01593	Syad.g_02412
OG0001147	Syal.g_00458	Syad.g_02349
OG0001148	Syal.g_02886	Syad.g_00889
OG0001149	Syal.g_02885	Syad.g_00888
OG0001150	Syal.g_02884	Syad.g_00887
