Orthogroup	Syal	Syaf
OG0000559	Syal.g_02810	Syaf.g_02622
OG0000560	Syal.g_02807	Syaf.g_02619
OG0000561	Syal.g_02806	Syaf.g_02618
OG0000562	Syal.g_02805	Syaf.g_02617
OG0000563	Syal.g_02804	Syaf.g_02616
OG0000564	Syal.g_02803	Syaf.g_02615
OG0000565	Syal.g_02799	Syaf.g_02612
OG0000566	Syal.g_02795	Syaf.g_02608
OG0000567	Syal.g_02791	Syaf.g_02604
OG0000568	Syal.g_02789	Syaf.g_02599
OG0000569	Syal.g_02788	Syaf.g_02596
OG0000570	Syal.g_02787	Syaf.g_02595
OG0000571	Syal.g_02784	Syaf.g_02591
OG0000572	Syal.g_02767	Syaf.g_02575
OG0000573	Syal.g_02759	Syaf.g_02567
OG0000574	Syal.g_02758	Syaf.g_02566
OG0000575	Syal.g_02753	Syaf.g_02562
OG0000576	Syal.g_02751	Syaf.g_02560
OG0000577	Syal.g_02750	Syaf.g_02559
OG0000578	Syal.g_02749	Syaf.g_02558
OG0000579	Syal.g_02748	Syaf.g_02557
OG0000580	Syal.g_02747	Syaf.g_02556
OG0000581	Syal.g_02741	Syaf.g_02550
OG0000582	Syal.g_02736	Syaf.g_02374
OG0000583	Syal.g_02735	Syaf.g_02373
OG0000584	Syal.g_02734	Syaf.g_02372
OG0000585	Syal.g_02731	Syaf.g_02370
OG0000586	Syal.g_02730	Syaf.g_02369
OG0000587	Syal.g_02728	Syaf.g_02367
OG0000588	Syal.g_02717	Syaf.g_02350
OG0000589	Syal.g_02714	Syaf.g_02340
OG0000590	Syal.g_02713	Syaf.g_02339
OG0000591	Syal.g_02707	Syaf.g_02331
OG0000592	Syal.g_02706	Syaf.g_02330
OG0000593	Syal.g_02640	Syaf.g_02314
OG0000594	Syal.g_02639	Syaf.g_02313
OG0000595	Syal.g_02638	Syaf.g_02312
OG0000596	Syal.g_02633	Syaf.g_02307
OG0000597	Syal.g_02630	Syaf.g_02304
OG0000598	Syal.g_02629	Syaf.g_02303
OG0000599	Syal.g_02622	Syaf.g_02300
OG0000600	Syal.g_02621	Syaf.g_02299
OG0000601	Syal.g_02620	Syaf.g_02298
OG0000602	Syal.g_02615	Syaf.g_02293
OG0000603	Syal.g_02614	Syaf.g_02292
OG0000604	Syal.g_02612	Syaf.g_02289
OG0000605	Syal.g_02516	Syaf.g_01734
OG0000606	Syal.g_02174	Syaf.g_02145
OG0000607	Syal.g_02177	Syaf.g_02142
OG0000608	Syal.g_02178	Syaf.g_02141
OG0000609	Syal.g_02180	Syaf.g_02139
OG0000610	Syal.g_02198	Syaf.g_02132
OG0000611	Syal.g_02201	Syaf.g_02129
OG0000612	Syal.g_02202	Syaf.g_02128
OG0000613	Syal.g_01325	Syaf.g_00315
OG0000614	Syal.g_01794	Syaf.g_01469
OG0000615	Syal.g_02256	Syaf.g_02085
OG0000616	Syal.g_00079	Syaf.g_00518
OG0000617	Syal.g_01866	Syaf.g_01975
OG0000618	Syal.g_01867	Syaf.g_01974
OG0000619	Syal.g_02417	Syaf.g_01973
OG0000620	Syal.g_02422	Syaf.g_01966
OG0000621	Syal.g_02423	Syaf.g_01965
OG0000622	Syal.g_02424	Syaf.g_01964
OG0000623	Syal.g_02425	Syaf.g_01963
OG0000624	Syal.g_02427	Syaf.g_01961
OG0000625	Syal.g_02428	Syaf.g_01960
OG0000626	Syal.g_02429	Syaf.g_01959
OG0000627	Syal.g_02048	Syaf.g_01782
OG0000628	Syal.g_02047	Syaf.g_01783
OG0000629	Syal.g_02044	Syaf.g_01786
OG0000630	Syal.g_02040	Syaf.g_01790
OG0000631	Syal.g_02031	Syaf.g_01801
OG0000632	Syal.g_02030	Syaf.g_01802
OG0000633	Syal.g_02029	Syaf.g_01803
OG0000634	Syal.g_02410	Syaf.g_02053
OG0000635	Syal.g_02411	Syaf.g_02052
OG0000636	Syal.g_02413	Syaf.g_02050
OG0000637	Syal.g_02415	Syaf.g_02048
OG0000638	Syal.g_02416	Syaf.g_02047
OG0000639	Syal.g_01868	Syaf.g_02046
OG0000640	Syal.g_01869	Syaf.g_02045
OG0000641	Syal.g_01873	Syaf.g_02041
OG0000642	Syal.g_01874	Syaf.g_02040
OG0000643	Syal.g_01875	Syaf.g_02038
OG0000644	Syal.g_01876	Syaf.g_02037
OG0000645	Syal.g_01878	Syaf.g_02035
OG0000646	Syal.g_01881	Syaf.g_02032
OG0000647	Syal.g_01883	Syaf.g_02030
OG0000648	Syal.g_02438	Syaf.g_02027
OG0000649	Syal.g_02439	Syaf.g_02026
OG0000650	Syal.g_02440	Syaf.g_02025
OG0000651	Syal.g_02441	Syaf.g_02024
OG0000652	Syal.g_02442	Syaf.g_02023
OG0000653	Syal.g_02444	Syaf.g_02021
OG0000654	Syal.g_02445	Syaf.g_02020
OG0000655	Syal.g_02446	Syaf.g_02019
OG0000656	Syal.g_02449	Syaf.g_02016
OG0000657	Syal.g_02460	Syaf.g_01384
OG0000658	Syal.g_02465	Syaf.g_01381
OG0000659	Syal.g_02466	Syaf.g_01380
OG0000660	Syal.g_02470	Syaf.g_01376
OG0000661	Syal.g_02472	Syaf.g_01374
OG0000662	Syal.g_02474	Syaf.g_01372
OG0000663	Syal.g_02477	Syaf.g_01369
OG0000664	Syal.g_02478	Syaf.g_01368
OG0000665	Syal.g_02593	Syaf.g_00980
OG0000666	Syal.g_02605	Syaf.g_01733
OG0000667	Syal.g_02192	Syaf.g_01635
OG0000668	Syal.g_01920	Syaf.g_01928
OG0000669	Syal.g_02295	Syaf.g_02112
OG0000670	Syal.g_02956	Syaf.g_02769
OG0000671	Syal.g_02291	Syaf.g_02108
OG0000672	Syal.g_02288	Syaf.g_02105
OG0000673	Syal.g_02285	Syaf.g_02102
OG0000674	Syal.g_02283	Syaf.g_02100
OG0000675	Syal.g_02282	Syaf.g_02099
OG0000676	Syal.g_02272	Syaf.g_02097
OG0000677	Syal.g_02271	Syaf.g_02096
OG0000678	Syal.g_02264	Syaf.g_02092
OG0000679	Syal.g_02252	Syaf.g_02083
OG0000680	Syal.g_02251	Syaf.g_02082
OG0000681	Syal.g_02248	Syaf.g_02079
OG0000682	Syal.g_02247	Syaf.g_02078
OG0000683	Syal.g_02246	Syaf.g_02077
OG0000684	Syal.g_02242	Syaf.g_02072
OG0000685	Syal.g_02240	Syaf.g_02070
OG0000686	Syal.g_02239	Syaf.g_02069
OG0000687	Syal.g_02237	Syaf.g_02068
OG0000688	Syal.g_02225	Syaf.g_02063
OG0000689	Syal.g_02223	Syaf.g_02061
OG0000690	Syal.g_02222	Syaf.g_02060
OG0000691	Syal.g_02221	Syaf.g_02059
OG0000692	Syal.g_02220	Syaf.g_02058
OG0000693	Syal.g_02218	Syaf.g_02057
OG0000694	Syal.g_02217	Syaf.g_02056
OG0000695	Syal.g_02027	Syaf.g_01805
OG0000696	Syal.g_02026	Syaf.g_01806
OG0000697	Syal.g_02025	Syaf.g_01808
OG0000698	Syal.g_02022	Syaf.g_01811
OG0000699	Syal.g_02021	Syaf.g_01813
OG0000700	Syal.g_02020	Syaf.g_01814
OG0000701	Syal.g_02019	Syaf.g_01815
OG0000702	Syal.g_02011	Syaf.g_01843
OG0000703	Syal.g_02010	Syaf.g_01844
OG0000704	Syal.g_02008	Syaf.g_01846
OG0000705	Syal.g_01999	Syaf.g_01853
OG0000706	Syal.g_01998	Syaf.g_01854
OG0000707	Syal.g_01997	Syaf.g_01855
OG0000708	Syal.g_01994	Syaf.g_01858
OG0000709	Syal.g_01986	Syaf.g_01867
OG0000710	Syal.g_01982	Syaf.g_01878
OG0000711	Syal.g_01954	Syaf.g_01908
OG0000712	Syal.g_01952	Syaf.g_01910
OG0000713	Syal.g_01951	Syaf.g_01911
OG0000714	Syal.g_01948	Syaf.g_01913
OG0000715	Syal.g_01934	Syaf.g_01915
OG0000716	Syal.g_01930	Syaf.g_01919
OG0000717	Syal.g_01929	Syaf.g_01920
OG0000718	Syal.g_01925	Syaf.g_01924
OG0000719	Syal.g_01922	Syaf.g_01926
OG0000720	Syal.g_01908	Syaf.g_01939
OG0000721	Syal.g_01906	Syaf.g_01941
OG0000722	Syal.g_01905	Syaf.g_01942
OG0000723	Syal.g_02433	Syaf.g_01957
OG0000724	Syal.g_01829	Syaf.g_01418
OG0000725	Syal.g_01820	Syaf.g_01445
OG0000726	Syal.g_01819	Syaf.g_01446
OG0000727	Syal.g_01818	Syaf.g_01447
OG0000728	Syal.g_01816	Syaf.g_01449
OG0000729	Syal.g_01510	Syaf.g_00405
OG0000730	Syal.g_00345	Syaf.g_00026
OG0000731	Syal.g_00356	Syaf.g_00014
OG0000732	Syal.g_00149	Syaf.g_00444
OG0000733	Syal.g_01105	Syaf.g_00615
OG0000734	Syal.g_00828	Syaf.g_00895
OG0000735	Syal.g_01627	Syaf.g_01273
OG0000736	Syal.g_01628	Syaf.g_01274
OG0000737	Syal.g_01629	Syaf.g_01275
OG0000738	Syal.g_01634	Syaf.g_01280
OG0000739	Syal.g_01645	Syaf.g_01281
OG0000740	Syal.g_01646	Syaf.g_01282
OG0000741	Syal.g_01649	Syaf.g_01285
OG0000742	Syal.g_01652	Syaf.g_01287
OG0000743	Syal.g_01654	Syaf.g_01289
OG0000744	Syal.g_01655	Syaf.g_01290
OG0000745	Syal.g_01657	Syaf.g_01293
OG0000746	Syal.g_01659	Syaf.g_01295
OG0000747	Syal.g_01660	Syaf.g_01296
OG0000748	Syal.g_01674	Syaf.g_01307
OG0000749	Syal.g_01675	Syaf.g_01309
OG0000750	Syal.g_01676	Syaf.g_01310
OG0000751	Syal.g_01688	Syaf.g_01317
OG0000752	Syal.g_01690	Syaf.g_01319
OG0000753	Syal.g_01693	Syaf.g_01322
OG0000754	Syal.g_01698	Syaf.g_01611
OG0000755	Syal.g_01707	Syaf.g_01599
OG0000756	Syal.g_01708	Syaf.g_01598
OG0000757	Syal.g_01715	Syaf.g_01590
OG0000758	Syal.g_01716	Syaf.g_01589
OG0000759	Syal.g_01717	Syaf.g_01588
OG0000760	Syal.g_01718	Syaf.g_01587
OG0000761	Syal.g_01719	Syaf.g_01586
OG0000762	Syal.g_01721	Syaf.g_01584
OG0000763	Syal.g_01723	Syaf.g_01582
OG0000764	Syal.g_01724	Syaf.g_01581
OG0000765	Syal.g_01768	Syaf.g_01564
OG0000766	Syal.g_01767	Syaf.g_01563
OG0000767	Syal.g_01765	Syaf.g_01561
OG0000768	Syal.g_01764	Syaf.g_01560
OG0000769	Syal.g_01762	Syaf.g_01558
OG0000770	Syal.g_01758	Syaf.g_01553
OG0000771	Syal.g_01835	Syaf.g_01411
OG0000772	Syal.g_01641	Syaf.g_01705
OG0000773	Syal.g_01618	Syaf.g_01268
OG0000774	Syal.g_01610	Syaf.g_01263
OG0000775	Syal.g_01608	Syaf.g_01261
OG0000776	Syal.g_01607	Syaf.g_01260
OG0000777	Syal.g_01606	Syaf.g_01259
OG0000778	Syal.g_01605	Syaf.g_01258
OG0000779	Syal.g_01599	Syaf.g_01252
OG0000780	Syal.g_01594	Syaf.g_01249
OG0000781	Syal.g_01590	Syaf.g_01245
OG0000782	Syal.g_01589	Syaf.g_01244
OG0000783	Syal.g_01588	Syaf.g_01243
OG0000784	Syal.g_01587	Syaf.g_01242
OG0000785	Syal.g_01585	Syaf.g_01240
OG0000786	Syal.g_01579	Syaf.g_02546
OG0000787	Syal.g_01578	Syaf.g_02547
OG0000788	Syal.g_02619	Syaf.g_02297
OG0000789	Syal.g_02598	Syaf.g_01750
OG0000790	Syal.g_02883	Syaf.g_02738
OG0000791	Syal.g_02882	Syaf.g_02740
OG0000792	Syal.g_02881	Syaf.g_02741
OG0000793	Syal.g_02876	Syaf.g_02746
OG0000794	Syal.g_02875	Syaf.g_02747
OG0000795	Syal.g_02874	Syaf.g_02748
OG0000796	Syal.g_02870	Syaf.g_02752
OG0000797	Syal.g_02869	Syaf.g_02753
OG0000798	Syal.g_01260	Syaf.g_00240
OG0000799	Syal.g_01547	Syaf.g_02380
OG0000800	Syal.g_01542	Syaf.g_02383
OG0000801	Syal.g_01541	Syaf.g_02384
OG0000802	Syal.g_01536	Syaf.g_02388
OG0000803	Syal.g_00040	Syaf.g_02393
OG0000804	Syal.g_00036	Syaf.g_02396
OG0000805	Syal.g_00030	Syaf.g_02398
OG0000806	Syal.g_00028	Syaf.g_02405
OG0000807	Syal.g_00026	Syaf.g_02406
OG0000808	Syal.g_00025	Syaf.g_02407
OG0000809	Syal.g_00022	Syaf.g_02410
OG0000810	Syal.g_00021	Syaf.g_02411
OG0000811	Syal.g_00380	Syaf.g_02420
OG0000812	Syal.g_00382	Syaf.g_02422
OG0000813	Syal.g_00383	Syaf.g_02423
OG0000814	Syal.g_00385	Syaf.g_02425
OG0000815	Syal.g_00391	Syaf.g_02426
OG0000816	Syal.g_00393	Syaf.g_02428
OG0000817	Syal.g_00394	Syaf.g_02429
OG0000818	Syal.g_00401	Syaf.g_02442
OG0000819	Syal.g_00402	Syaf.g_02443
OG0000820	Syal.g_00403	Syaf.g_02444
OG0000821	Syal.g_00409	Syaf.g_02450
OG0000822	Syal.g_00411	Syaf.g_02452
OG0000823	Syal.g_00412	Syaf.g_02453
OG0000824	Syal.g_00417	Syaf.g_02459
OG0000825	Syal.g_00418	Syaf.g_02460
OG0000826	Syal.g_00419	Syaf.g_02461
OG0000827	Syal.g_00420	Syaf.g_02462
OG0000828	Syal.g_00423	Syaf.g_02465
OG0000829	Syal.g_00424	Syaf.g_02466
OG0000830	Syal.g_00425	Syaf.g_02467
OG0000831	Syal.g_00427	Syaf.g_02470
OG0000832	Syal.g_02967	Syaf.g_01109
OG0000833	Syal.g_02976	Syaf.g_01100
OG0000834	Syal.g_02979	Syaf.g_01098
OG0000835	Syal.g_02980	Syaf.g_01097
OG0000836	Syal.g_02983	Syaf.g_01093
OG0000837	Syal.g_02984	Syaf.g_01091
OG0000838	Syal.g_02988	Syaf.g_01087
OG0000839	Syal.g_02989	Syaf.g_01086
OG0000840	Syal.g_02990	Syaf.g_01085
OG0000841	Syal.g_02991	Syaf.g_01084
OG0000842	Syal.g_02992	Syaf.g_01083
OG0000843	Syal.g_02993	Syaf.g_01082
OG0000844	Syal.g_02995	Syaf.g_01080
OG0000845	Syal.g_02996	Syaf.g_01079
OG0000846	Syal.g_02997	Syaf.g_01078
OG0000847	Syal.g_02998	Syaf.g_01077
OG0000848	Syal.g_03000	Syaf.g_01075
OG0000849	Syal.g_03001	Syaf.g_01074
OG0000850	Syal.g_03008	Syaf.g_01072
OG0000851	Syal.g_00561	Syaf.g_01061
OG0000852	Syal.g_00562	Syaf.g_01060
OG0000853	Syal.g_00566	Syaf.g_01056
OG0000854	Syal.g_00568	Syaf.g_01054
OG0000855	Syal.g_00569	Syaf.g_01053
OG0000856	Syal.g_02704	Syaf.g_02328
OG0000857	Syal.g_01882	Syaf.g_02031
OG0000858	Syal.g_00576	Syaf.g_01047
OG0000859	Syal.g_00577	Syaf.g_01046
OG0000860	Syal.g_00589	Syaf.g_01031
OG0000861	Syal.g_00590	Syaf.g_01030
OG0000862	Syal.g_00591	Syaf.g_01029
OG0000863	Syal.g_00594	Syaf.g_01026
OG0000864	Syal.g_00595	Syaf.g_01025
OG0000865	Syal.g_00596	Syaf.g_01024
OG0000866	Syal.g_00597	Syaf.g_01023
OG0000867	Syal.g_00598	Syaf.g_01022
OG0000868	Syal.g_00604	Syaf.g_01019
OG0000869	Syal.g_00609	Syaf.g_01014
OG0000870	Syal.g_00614	Syaf.g_01009
OG0000871	Syal.g_00615	Syaf.g_01008
OG0000872	Syal.g_00621	Syaf.g_01001
OG0000873	Syal.g_00624	Syaf.g_00998
OG0000874	Syal.g_00627	Syaf.g_01002
OG0000875	Syal.g_00629	Syaf.g_00996
OG0000876	Syal.g_00631	Syaf.g_01198
OG0000877	Syal.g_00633	Syaf.g_01188
OG0000878	Syal.g_00634	Syaf.g_01187
OG0000879	Syal.g_00635	Syaf.g_01186
OG0000880	Syal.g_00636	Syaf.g_01185
OG0000881	Syal.g_00641	Syaf.g_01179
OG0000882	Syal.g_00646	Syaf.g_01174
OG0000883	Syal.g_00648	Syaf.g_01172
OG0000884	Syal.g_00650	Syaf.g_01170
OG0000885	Syal.g_00651	Syaf.g_01169
OG0000886	Syal.g_00652	Syaf.g_01168
OG0000887	Syal.g_00653	Syaf.g_01167
OG0000888	Syal.g_00655	Syaf.g_01165
OG0000889	Syal.g_00657	Syaf.g_01163
OG0000890	Syal.g_00663	Syaf.g_01157
OG0000891	Syal.g_00664	Syaf.g_01156
OG0000892	Syal.g_00668	Syaf.g_01154
OG0000893	Syal.g_00193	Syaf.g_00178
OG0000894	Syal.g_00196	Syaf.g_00175
OG0000895	Syal.g_00200	Syaf.g_00171
OG0000896	Syal.g_00201	Syaf.g_00170
OG0000897	Syal.g_00203	Syaf.g_00168
OG0000898	Syal.g_00204	Syaf.g_00167
OG0000899	Syal.g_00205	Syaf.g_00166
OG0000900	Syal.g_00206	Syaf.g_00165
OG0000901	Syal.g_00211	Syaf.g_00160
OG0000902	Syal.g_00213	Syaf.g_00158
OG0000903	Syal.g_00227	Syaf.g_00141
OG0000904	Syal.g_00222	Syaf.g_00146
OG0000905	Syal.g_00217	Syaf.g_00151
OG0000906	Syal.g_00215	Syaf.g_00154
OG0000907	Syal.g_00229	Syaf.g_00139
OG0000908	Syal.g_00232	Syaf.g_00136
OG0000909	Syal.g_00233	Syaf.g_00135
OG0000910	Syal.g_00234	Syaf.g_00134
OG0000911	Syal.g_00237	Syaf.g_00132
OG0000912	Syal.g_00238	Syaf.g_00131
OG0000913	Syal.g_00239	Syaf.g_00130
OG0000914	Syal.g_00240	Syaf.g_00129
OG0000915	Syal.g_00241	Syaf.g_00127
OG0000916	Syal.g_00242	Syaf.g_00126
OG0000917	Syal.g_00243	Syaf.g_00125
OG0000918	Syal.g_00244	Syaf.g_00124
OG0000919	Syal.g_00245	Syaf.g_00123
OG0000920	Syal.g_00246	Syaf.g_00122
OG0000921	Syal.g_00247	Syaf.g_00121
OG0000922	Syal.g_00248	Syaf.g_00120
OG0000923	Syal.g_00252	Syaf.g_00116
OG0000924	Syal.g_00253	Syaf.g_00115
OG0000925	Syal.g_00254	Syaf.g_00114
OG0000926	Syal.g_00255	Syaf.g_00113
OG0000927	Syal.g_00257	Syaf.g_00111
OG0000928	Syal.g_00258	Syaf.g_00110
OG0000929	Syal.g_00259	Syaf.g_00109
OG0000930	Syal.g_00260	Syaf.g_00108
OG0000931	Syal.g_00261	Syaf.g_00107
OG0000932	Syal.g_00262	Syaf.g_00106
OG0000933	Syal.g_00268	Syaf.g_00100
OG0000934	Syal.g_00270	Syaf.g_00098
OG0000935	Syal.g_00271	Syaf.g_00097
OG0000936	Syal.g_00272	Syaf.g_00096
OG0000937	Syal.g_00273	Syaf.g_00095
OG0000938	Syal.g_00276	Syaf.g_00092
OG0000939	Syal.g_00277	Syaf.g_00091
OG0000940	Syal.g_00285	Syaf.g_00084
OG0000941	Syal.g_00287	Syaf.g_00082
OG0000942	Syal.g_00289	Syaf.g_00080
OG0000943	Syal.g_00290	Syaf.g_00079
OG0000944	Syal.g_00292	Syaf.g_00077
OG0000945	Syal.g_00294	Syaf.g_00075
OG0000946	Syal.g_00301	Syaf.g_00070
OG0000947	Syal.g_00304	Syaf.g_00067
OG0000948	Syal.g_00305	Syaf.g_00066
OG0000949	Syal.g_01341	Syaf.g_00337
OG0000950	Syal.g_01348	Syaf.g_00351
OG0000951	Syal.g_01353	Syaf.g_00358
OG0000952	Syal.g_01363	Syaf.g_00363
OG0000953	Syal.g_01435	Syaf.g_00367
OG0000954	Syal.g_01443	Syaf.g_00372
OG0000955	Syal.g_01444	Syaf.g_00373
OG0000956	Syal.g_01446	Syaf.g_00375
OG0000957	Syal.g_01457	Syaf.g_00386
OG0000958	Syal.g_01458	Syaf.g_00387
OG0000959	Syal.g_01482	Syaf.g_00391
OG0000960	Syal.g_01483	Syaf.g_00392
OG0000961	Syal.g_01507	Syaf.g_00402
OG0000962	Syal.g_01509	Syaf.g_00404
OG0000963	Syal.g_01514	Syaf.g_00409
OG0000964	Syal.g_01515	Syaf.g_00410
OG0000965	Syal.g_01516	Syaf.g_00411
OG0000966	Syal.g_00176	Syaf.g_00421
OG0000967	Syal.g_00171	Syaf.g_00426
OG0000968	Syal.g_00169	Syaf.g_00417
OG0000969	Syal.g_00167	Syaf.g_00423
OG0000970	Syal.g_00166	Syaf.g_00424
OG0000971	Syal.g_00164	Syaf.g_00429
OG0000972	Syal.g_00163	Syaf.g_00430
OG0000973	Syal.g_00162	Syaf.g_00431
OG0000974	Syal.g_00161	Syaf.g_00432
OG0000975	Syal.g_00160	Syaf.g_00433
OG0000976	Syal.g_00159	Syaf.g_00434
OG0000977	Syal.g_00157	Syaf.g_00436
OG0000978	Syal.g_00156	Syaf.g_00437
OG0000979	Syal.g_00153	Syaf.g_00440
OG0000980	Syal.g_00150	Syaf.g_00443
OG0000981	Syal.g_00147	Syaf.g_00446
OG0000982	Syal.g_01068	Syaf.g_00645
OG0000983	Syal.g_01069	Syaf.g_00644
OG0000984	Syal.g_01070	Syaf.g_00643
OG0000985	Syal.g_01074	Syaf.g_00641
OG0000986	Syal.g_01076	Syaf.g_00639
OG0000987	Syal.g_01080	Syaf.g_00637
OG0000988	Syal.g_01086	Syaf.g_00633
OG0000989	Syal.g_01098	Syaf.g_00624
OG0000990	Syal.g_01118	Syaf.g_00606
OG0000991	Syal.g_01120	Syaf.g_00604
OG0000992	Syal.g_01122	Syaf.g_00601
OG0000993	Syal.g_01123	Syaf.g_00600
OG0000994	Syal.g_01127	Syaf.g_00597
OG0000995	Syal.g_01132	Syaf.g_00592
OG0000996	Syal.g_01162	Syaf.g_00543
OG0000997	Syal.g_01171	Syaf.g_00532
OG0000998	Syal.g_01173	Syaf.g_00530
OG0000999	Syal.g_01174	Syaf.g_00529
OG0001000	Syal.g_01177	Syaf.g_00526
OG0001001	Syal.g_01182	Syaf.g_00521
OG0001002	Syal.g_00082	Syaf.g_00515
OG0001003	Syal.g_00084	Syaf.g_00514
OG0001004	Syal.g_00085	Syaf.g_00513
OG0001005	Syal.g_00087	Syaf.g_00510
OG0001006	Syal.g_00094	Syaf.g_00500
OG0001007	Syal.g_00096	Syaf.g_00498
OG0001008	Syal.g_00524	Syaf.g_01215
OG0001009	Syal.g_00129	Syaf.g_00466
OG0001010	Syal.g_00130	Syaf.g_00465
OG0001011	Syal.g_00131	Syaf.g_00463
OG0001012	Syal.g_01064	Syaf.g_00649
OG0001013	Syal.g_01026	Syaf.g_00669
OG0001014	Syal.g_01022	Syaf.g_00691
OG0001015	Syal.g_01021	Syaf.g_00692
OG0001016	Syal.g_00756	Syaf.g_00958
OG0001017	Syal.g_00762	Syaf.g_00952
OG0001018	Syal.g_00764	Syaf.g_00950
OG0001019	Syal.g_00785	Syaf.g_00931
OG0001020	Syal.g_00796	Syaf.g_00926
OG0001021	Syal.g_00800	Syaf.g_00922
OG0001022	Syal.g_00805	Syaf.g_00918
OG0001023	Syal.g_00806	Syaf.g_00917
OG0001024	Syal.g_00810	Syaf.g_00913
OG0001025	Syal.g_00817	Syaf.g_00906
OG0001026	Syal.g_00830	Syaf.g_00893
OG0001027	Syal.g_00834	Syaf.g_00884
OG0001028	Syal.g_00836	Syaf.g_00882
OG0001029	Syal.g_00838	Syaf.g_00880
OG0001030	Syal.g_00860	Syaf.g_00860
OG0001031	Syal.g_00936	Syaf.g_00784
OG0001032	Syal.g_00938	Syaf.g_00781
OG0001034	Syal.g_00684	Syaf.g_02787
OG0001035	Syal.g_01226	Syaf.g_00207
OG0001036	Syal.g_01231	Syaf.g_00212
OG0001037	Syal.g_01233	Syaf.g_00214
OG0001038	Syal.g_01261	Syaf.g_00242
OG0001039	Syal.g_01264	Syaf.g_00245
OG0001040	Syal.g_01267	Syaf.g_00248
OG0001041	Syal.g_01272	Syaf.g_00253
OG0001042	Syal.g_01300	Syaf.g_00275
OG0001043	Syal.g_01304	Syaf.g_00279
OG0001044	Syal.g_00346	Syaf.g_00024
OG0001045	Syal.g_00359	Syaf.g_00011
OG0001046	Syal.g_01967	Syaf.g_01894
OG0001047	Syal.g_00522	Syaf.g_01217
OG0001048	Syal.g_00521	Syaf.g_01218
OG0001049	Syal.g_00518	Syaf.g_01226
OG0001050	Syal.g_00517	Syaf.g_01227
OG0001051	Syal.g_00516	Syaf.g_01228
OG0001052	Syal.g_00467	Syaf.g_02502
OG0001053	Syal.g_02900	Syaf.g_02718
OG0001054	Syal.g_02919	Syaf.g_02701
OG0001056	Syal.g_02833	Syaf.g_02649
OG0001057	Syal.g_01574	Syaf.g_02638
OG0001058	Syal.g_02812	Syaf.g_02624
OG0001059	Syal.g_02808	Syaf.g_02620
OG0001060	Syal.g_02801	Syaf.g_02614
OG0001061	Syal.g_02783	Syaf.g_02590
OG0001062	Syal.g_02781	Syaf.g_02588
OG0001063	Syal.g_02776	Syaf.g_02583
OG0001064	Syal.g_02775	Syaf.g_02582
OG0001065	Syal.g_02774	Syaf.g_02581
OG0001066	Syal.g_02773	Syaf.g_02580
OG0001067	Syal.g_02772	Syaf.g_02579
OG0001068	Syal.g_02771	Syaf.g_02578
OG0001069	Syal.g_02770	Syaf.g_02577
OG0001070	Syal.g_02766	Syaf.g_02574
OG0001071	Syal.g_02765	Syaf.g_02573
OG0001072	Syal.g_02761	Syaf.g_02569
OG0001073	Syal.g_02746	Syaf.g_02555
OG0001074	Syal.g_02575	Syaf.g_02365
OG0001075	Syal.g_02726	Syaf.g_02363
OG0001076	Syal.g_02712	Syaf.g_02337
OG0001077	Syal.g_02702	Syaf.g_02325
OG0001078	Syal.g_02635	Syaf.g_02309
OG0001079	Syal.g_02618	Syaf.g_02296
OG0001080	Syal.g_02514	Syaf.g_01740
OG0001081	Syal.g_02175	Syaf.g_02144
OG0001082	Syal.g_02176	Syaf.g_02143
OG0001083	Syal.g_02184	Syaf.g_02136
OG0001084	Syal.g_02187	Syaf.g_02135
OG0001085	Syal.g_02206	Syaf.g_02125
OG0001086	Syal.g_02208	Syaf.g_02123
OG0001087	Syal.g_01782	Syaf.g_01482
OG0001088	Syal.g_01785	Syaf.g_01478
OG0001089	Syal.g_01811	Syaf.g_01453
OG0001090	Syal.g_01859	Syaf.g_01981
OG0001091	Syal.g_01862	Syaf.g_01979
OG0001092	Syal.g_01864	Syaf.g_01977
OG0001093	Syal.g_02419	Syaf.g_01971
OG0001094	Syal.g_02216	Syaf.g_02055
OG0001095	Syal.g_01879	Syaf.g_02034
OG0001096	Syal.g_02447	Syaf.g_02018
OG0001097	Syal.g_02473	Syaf.g_01373
OG0001098	Syal.g_02083	Syaf.g_01743
OG0001099	Syal.g_00837	Syaf.g_00881
OG0001100	Syal.g_02293	Syaf.g_02110
OG0001101	Syal.g_02292	Syaf.g_02109
OG0001102	Syal.g_02289	Syaf.g_02106
OG0001103	Syal.g_02287	Syaf.g_02104
OG0001104	Syal.g_02241	Syaf.g_02071
OG0001105	Syal.g_02236	Syaf.g_02067
OG0001106	Syal.g_02007	Syaf.g_01847
OG0001107	Syal.g_01993	Syaf.g_01859
OG0001108	Syal.g_01985	Syaf.g_01868
OG0001109	Syal.g_01983	Syaf.g_01877
OG0001110	Syal.g_01981	Syaf.g_01879
OG0001111	Syal.g_01979	Syaf.g_01881
OG0001112	Syal.g_01977	Syaf.g_01883
OG0001113	Syal.g_02244	Syaf.g_01884
OG0001114	Syal.g_01976	Syaf.g_01885
OG0001115	Syal.g_01972	Syaf.g_01889
OG0001116	Syal.g_01970	Syaf.g_01891
OG0001117	Syal.g_01969	Syaf.g_01892
OG0001118	Syal.g_01968	Syaf.g_01893
OG0001119	Syal.g_01966	Syaf.g_01895
