Orthogroup	Syal	Syao
OG0000576	Syal.g_02751	Syao.g_00996
OG0000577	Syal.g_02750	Syao.g_00995
OG0000578	Syal.g_02749	Syao.g_00994
OG0000579	Syal.g_02748	Syao.g_00993
OG0000580	Syal.g_02747	Syao.g_00992
OG0000581	Syal.g_02741	Syao.g_01059
OG0000582	Syal.g_02736	Syao.g_01204
OG0000583	Syal.g_02735	Syao.g_01205
OG0000584	Syal.g_02734	Syao.g_01206
OG0000585	Syal.g_02731	Syao.g_01054
OG0000586	Syal.g_02730	Syao.g_01055
OG0000587	Syal.g_02728	Syao.g_01057
OG0000588	Syal.g_02717	Syao.g_00406
OG0000589	Syal.g_02714	Syao.g_01342
OG0000590	Syal.g_02713	Syao.g_01341
OG0000591	Syal.g_02707	Syao.g_01330
OG0000592	Syal.g_02706	Syao.g_01329
OG0000593	Syal.g_02640	Syao.g_00890
OG0000594	Syal.g_02639	Syao.g_00891
OG0000595	Syal.g_02638	Syao.g_00892
OG0000596	Syal.g_02633	Syao.g_00897
OG0000597	Syal.g_02630	Syao.g_00900
OG0000598	Syal.g_02629	Syao.g_00901
OG0000599	Syal.g_02622	Syao.g_00908
OG0000600	Syal.g_02621	Syao.g_00909
OG0000601	Syal.g_02620	Syao.g_00910
OG0000602	Syal.g_02615	Syao.g_00914
OG0000603	Syal.g_02614	Syao.g_00915
OG0000604	Syal.g_02612	Syao.g_00918
OG0000606	Syal.g_02174	Syao.g_00924
OG0000607	Syal.g_02177	Syao.g_00927
OG0000608	Syal.g_02178	Syao.g_00928
OG0000609	Syal.g_02180	Syao.g_00930
OG0000610	Syal.g_02198	Syao.g_00940
OG0000611	Syal.g_02201	Syao.g_00943
OG0000612	Syal.g_02202	Syao.g_00944
OG0000613	Syal.g_01325	Syao.g_01979
OG0000614	Syal.g_01794	Syao.g_00375
OG0000615	Syal.g_02256	Syao.g_00978
OG0000616	Syal.g_00079	Syao.g_02342
OG0000617	Syal.g_01866	Syao.g_00486
OG0000618	Syal.g_01867	Syao.g_00485
OG0000619	Syal.g_02417	Syao.g_00484
OG0000620	Syal.g_02422	Syao.g_00479
OG0000621	Syal.g_02423	Syao.g_00478
OG0000622	Syal.g_02424	Syao.g_00476
OG0000623	Syal.g_02425	Syao.g_00475
OG0000624	Syal.g_02427	Syao.g_00473
OG0000625	Syal.g_02428	Syao.g_00472
OG0000626	Syal.g_02429	Syao.g_00471
OG0000627	Syal.g_02048	Syao.g_00567
OG0000628	Syal.g_02047	Syao.g_00566
OG0000629	Syal.g_02044	Syao.g_00590
OG0000630	Syal.g_02040	Syao.g_00585
OG0000631	Syal.g_02031	Syao.g_00644
OG0000632	Syal.g_02030	Syao.g_00643
OG0000633	Syal.g_02029	Syao.g_00642
OG0000634	Syal.g_02410	Syao.g_00752
OG0000635	Syal.g_02411	Syao.g_00753
OG0000636	Syal.g_02413	Syao.g_00755
OG0000637	Syal.g_02415	Syao.g_00757
OG0000638	Syal.g_02416	Syao.g_00758
OG0000639	Syal.g_01868	Syao.g_00759
OG0000640	Syal.g_01869	Syao.g_00760
OG0000641	Syal.g_01873	Syao.g_00764
OG0000642	Syal.g_01874	Syao.g_00765
OG0000643	Syal.g_01875	Syao.g_00767
OG0000644	Syal.g_01876	Syao.g_00768
OG0000645	Syal.g_01878	Syao.g_00770
OG0000646	Syal.g_01881	Syao.g_00773
OG0000647	Syal.g_01883	Syao.g_00775
OG0000648	Syal.g_02438	Syao.g_00777
OG0000649	Syal.g_02439	Syao.g_00778
OG0000650	Syal.g_02440	Syao.g_00779
OG0000651	Syal.g_02441	Syao.g_00780
OG0000652	Syal.g_02442	Syao.g_00781
OG0000653	Syal.g_02444	Syao.g_00783
OG0000654	Syal.g_02445	Syao.g_00784
OG0000655	Syal.g_02446	Syao.g_00785
OG0000656	Syal.g_02449	Syao.g_00789
OG0000657	Syal.g_02460	Syao.g_00435
OG0000658	Syal.g_02465	Syao.g_00560
OG0000659	Syal.g_02466	Syao.g_00559
OG0000660	Syal.g_02470	Syao.g_00555
OG0000661	Syal.g_02472	Syao.g_00553
OG0000662	Syal.g_02474	Syao.g_00535
OG0000663	Syal.g_02477	Syao.g_00532
OG0000664	Syal.g_02478	Syao.g_00530
OG0000665	Syal.g_02593	Syao.g_01436
OG0000666	Syal.g_02605	Syao.g_02120
OG0000667	Syal.g_02192	Syao.g_01375
OG0000668	Syal.g_01920	Syao.g_02678
OG0000669	Syal.g_02295	Syao.g_00955
OG0000670	Syal.g_02956	Syao.g_00958
OG0000671	Syal.g_02291	Syao.g_00960
OG0000672	Syal.g_02288	Syao.g_00963
OG0000673	Syal.g_02285	Syao.g_00966
OG0000674	Syal.g_02283	Syao.g_00968
OG0000675	Syal.g_02282	Syao.g_00969
OG0000676	Syal.g_02272	Syao.g_00971
OG0000677	Syal.g_02271	Syao.g_00972
OG0000678	Syal.g_02264	Syao.g_00974
OG0000679	Syal.g_02252	Syao.g_00981
OG0000680	Syal.g_02251	Syao.g_00982
OG0000681	Syal.g_02248	Syao.g_00985
OG0000682	Syal.g_02247	Syao.g_00986
OG0000683	Syal.g_02246	Syao.g_00987
OG0000684	Syal.g_02242	Syao.g_00990
OG0000685	Syal.g_02240	Syao.g_00733
OG0000686	Syal.g_02239	Syao.g_00734
OG0000687	Syal.g_02237	Syao.g_00735
OG0000688	Syal.g_02225	Syao.g_00741
OG0000689	Syal.g_02223	Syao.g_00743
OG0000690	Syal.g_02222	Syao.g_00744
OG0000691	Syal.g_02221	Syao.g_00745
OG0000692	Syal.g_02220	Syao.g_00747
OG0000693	Syal.g_02218	Syao.g_00748
OG0000694	Syal.g_02217	Syao.g_00749
OG0000695	Syal.g_02027	Syao.g_00639
OG0000696	Syal.g_02026	Syao.g_00638
OG0000697	Syal.g_02025	Syao.g_00636
OG0000698	Syal.g_02022	Syao.g_00633
OG0000699	Syal.g_02021	Syao.g_00631
OG0000700	Syal.g_02020	Syao.g_00630
OG0000701	Syal.g_02019	Syao.g_00629
OG0000702	Syal.g_02011	Syao.g_00705
OG0000703	Syal.g_02010	Syao.g_00693
OG0000704	Syal.g_02008	Syao.g_00689
OG0000705	Syal.g_01999	Syao.g_00682
OG0000706	Syal.g_01998	Syao.g_00681
OG0000707	Syal.g_01997	Syao.g_00680
OG0000708	Syal.g_01994	Syao.g_00677
OG0000709	Syal.g_01986	Syao.g_00670
OG0000710	Syal.g_01982	Syao.g_00666
OG0000711	Syal.g_01954	Syao.g_00815
OG0000712	Syal.g_01952	Syao.g_00813
OG0000713	Syal.g_01951	Syao.g_00812
OG0000714	Syal.g_01948	Syao.g_00810
OG0000715	Syal.g_01934	Syao.g_00808
OG0000716	Syal.g_01930	Syao.g_00804
OG0000717	Syal.g_01929	Syao.g_00803
OG0000718	Syal.g_01925	Syao.g_00794
OG0000719	Syal.g_01922	Syao.g_00444
OG0000720	Syal.g_01908	Syao.g_00457
OG0000721	Syal.g_01906	Syao.g_00459
OG0000722	Syal.g_01905	Syao.g_00460
OG0000723	Syal.g_02433	Syao.g_00469
OG0000724	Syal.g_01829	Syao.g_00513
OG0000725	Syal.g_01820	Syao.g_00385
OG0000726	Syal.g_01819	Syao.g_00384
OG0000727	Syal.g_01818	Syao.g_00383
OG0000728	Syal.g_01816	Syao.g_00381
OG0000729	Syal.g_01510	Syao.g_02190
OG0000730	Syal.g_00345	Syao.g_01880
OG0000731	Syal.g_00356	Syao.g_01868
OG0000732	Syal.g_00149	Syao.g_02218
OG0000733	Syal.g_01105	Syao.g_01427
OG0000734	Syal.g_00828	Syao.g_02592
OG0000735	Syal.g_01627	Syao.g_00140
OG0000736	Syal.g_01628	Syao.g_00139
OG0000737	Syal.g_01629	Syao.g_00138
OG0000738	Syal.g_01634	Syao.g_00132
OG0000739	Syal.g_01645	Syao.g_00131
OG0000740	Syal.g_01646	Syao.g_00130
OG0000741	Syal.g_01649	Syao.g_00127
OG0000742	Syal.g_01652	Syao.g_00124
OG0000743	Syal.g_01654	Syao.g_00217
OG0000744	Syal.g_01655	Syao.g_00216
OG0000745	Syal.g_01657	Syao.g_00213
OG0000746	Syal.g_01659	Syao.g_00210
OG0000747	Syal.g_01660	Syao.g_00208
OG0000748	Syal.g_01674	Syao.g_00193
OG0000749	Syal.g_01675	Syao.g_00192
OG0000750	Syal.g_01676	Syao.g_00191
OG0000751	Syal.g_01688	Syao.g_00185
OG0000752	Syal.g_01690	Syao.g_00183
OG0000753	Syal.g_01693	Syao.g_00180
OG0000754	Syal.g_01698	Syao.g_00175
OG0000755	Syal.g_01707	Syao.g_00021
OG0000756	Syal.g_01708	Syao.g_00229
OG0000757	Syal.g_01715	Syao.g_00252
OG0000758	Syal.g_01716	Syao.g_00251
OG0000759	Syal.g_01717	Syao.g_00250
OG0000760	Syal.g_01718	Syao.g_00249
OG0000761	Syal.g_01719	Syao.g_00248
OG0000762	Syal.g_01721	Syao.g_00246
OG0000763	Syal.g_01723	Syao.g_00242
OG0000764	Syal.g_01724	Syao.g_00241
OG0000765	Syal.g_01768	Syao.g_00267
OG0000766	Syal.g_01767	Syao.g_00266
OG0000767	Syal.g_01765	Syao.g_00264
OG0000768	Syal.g_01764	Syao.g_00263
OG0000769	Syal.g_01762	Syao.g_00261
OG0000770	Syal.g_01758	Syao.g_00257
OG0000771	Syal.g_01835	Syao.g_00506
OG0000772	Syal.g_01641	Syao.g_01523
OG0000773	Syal.g_01618	Syao.g_01447
OG0000774	Syal.g_01610	Syao.g_01442
OG0000775	Syal.g_01608	Syao.g_01440
OG0000776	Syal.g_01607	Syao.g_01439
OG0000777	Syal.g_01606	Syao.g_01438
OG0000778	Syal.g_01605	Syao.g_01437
OG0000779	Syal.g_01599	Syao.g_01469
OG0000780	Syal.g_01594	Syao.g_01456
OG0000781	Syal.g_01590	Syao.g_01452
OG0000782	Syal.g_01589	Syao.g_01451
OG0000783	Syal.g_01588	Syao.g_01450
OG0000784	Syal.g_01587	Syao.g_01449
OG0000785	Syal.g_01585	Syao.g_01481
OG0000786	Syal.g_01579	Syao.g_01473
OG0000787	Syal.g_01578	Syao.g_01472
OG0000788	Syal.g_02619	Syao.g_00870
OG0000789	Syal.g_02598	Syao.g_00623
OG0000790	Syal.g_02883	Syao.g_00041, Syao.g_00315
OG0000791	Syal.g_02882	Syao.g_00043
OG0000792	Syal.g_02881	Syao.g_00044
OG0000793	Syal.g_02876	Syao.g_02700
OG0000794	Syal.g_02875	Syao.g_02703
OG0000795	Syal.g_02874	Syao.g_02704
OG0000796	Syal.g_02870	Syao.g_02708
OG0000797	Syal.g_02869	Syao.g_02709
OG0000798	Syal.g_01260	Syao.g_02066
OG0000799	Syal.g_01547	Syao.g_01525
OG0000800	Syal.g_01542	Syao.g_01526
OG0000801	Syal.g_01541	Syao.g_01527
OG0000802	Syal.g_01536	Syao.g_01531
OG0000803	Syal.g_00040	Syao.g_01534
OG0000804	Syal.g_00036	Syao.g_01537
OG0000805	Syal.g_00030	Syao.g_01502
OG0000806	Syal.g_00028	Syao.g_01504
OG0000807	Syal.g_00026	Syao.g_01506
OG0000808	Syal.g_00025	Syao.g_01507
OG0000809	Syal.g_00022	Syao.g_01511
OG0000810	Syal.g_00021	Syao.g_01482
OG0000811	Syal.g_00380	Syao.g_01490
OG0000812	Syal.g_00382	Syao.g_01492
OG0000813	Syal.g_00383	Syao.g_01493
OG0000814	Syal.g_00385	Syao.g_01495
OG0000815	Syal.g_00391	Syao.g_01499
OG0000816	Syal.g_00393	Syao.g_01471
OG0000817	Syal.g_00394	Syao.g_01519
OG0000818	Syal.g_00401	Syao.g_00062
OG0000819	Syal.g_00402	Syao.g_00063
OG0000820	Syal.g_00403	Syao.g_00064
OG0000821	Syal.g_00409	Syao.g_00070
OG0000822	Syal.g_00411	Syao.g_00072
OG0000823	Syal.g_00412	Syao.g_00073
OG0000824	Syal.g_00417	Syao.g_00079
OG0000825	Syal.g_00418	Syao.g_00080
OG0000826	Syal.g_00419	Syao.g_00081
OG0000827	Syal.g_00420	Syao.g_00082
OG0000828	Syal.g_00423	Syao.g_00085
OG0000829	Syal.g_00424	Syao.g_00086
OG0000830	Syal.g_00425	Syao.g_00087
OG0000831	Syal.g_00427	Syao.g_00089
OG0000832	Syal.g_02967	Syao.g_01696
OG0000833	Syal.g_02976	Syao.g_01612
OG0000834	Syal.g_02979	Syao.g_01610
OG0000835	Syal.g_02980	Syao.g_01609
OG0000836	Syal.g_02983	Syao.g_01606
OG0000837	Syal.g_02984	Syao.g_01605
OG0000838	Syal.g_02988	Syao.g_01601
OG0000839	Syal.g_02989	Syao.g_01600
OG0000840	Syal.g_02990	Syao.g_01599
OG0000841	Syal.g_02991	Syao.g_01598
OG0000842	Syal.g_02992	Syao.g_01597
OG0000843	Syal.g_02993	Syao.g_01596
OG0000844	Syal.g_02995	Syao.g_01594
OG0000845	Syal.g_02996	Syao.g_01593
OG0000846	Syal.g_02997	Syao.g_01592
OG0000847	Syal.g_02998	Syao.g_01591
OG0000848	Syal.g_03000	Syao.g_01589
OG0000849	Syal.g_03001	Syao.g_01588
OG0000850	Syal.g_03008	Syao.g_01585
OG0000851	Syal.g_00561	Syao.g_01582
OG0000852	Syal.g_00562	Syao.g_01581
OG0000853	Syal.g_00566	Syao.g_01577
OG0000854	Syal.g_00568	Syao.g_01575
OG0000855	Syal.g_00569	Syao.g_01574
OG0000856	Syal.g_02704	Syao.g_01327
OG0000857	Syal.g_01882	Syao.g_00774
OG0000858	Syal.g_00576	Syao.g_01567
OG0000859	Syal.g_00577	Syao.g_01566
OG0000860	Syal.g_00589	Syao.g_01552
OG0000861	Syal.g_00590	Syao.g_01551
OG0000862	Syal.g_00591	Syao.g_01542
OG0000863	Syal.g_00594	Syao.g_01540
OG0000864	Syal.g_00595	Syao.g_01017
OG0000866	Syal.g_00597	Syao.g_01686
OG0000867	Syal.g_00598	Syao.g_01685
OG0000868	Syal.g_00604	Syao.g_01682
OG0000869	Syal.g_00609	Syao.g_01677
OG0000870	Syal.g_00614	Syao.g_01672
OG0000871	Syal.g_00615	Syao.g_01671
OG0000872	Syal.g_00621	Syao.g_01665
OG0000873	Syal.g_00624	Syao.g_01662
OG0000874	Syal.g_00627	Syao.g_01660
OG0000875	Syal.g_00629	Syao.g_01658
OG0000876	Syal.g_00631	Syao.g_00536
OG0000877	Syal.g_00633	Syao.g_01654
OG0000878	Syal.g_00634	Syao.g_01653
OG0000879	Syal.g_00635	Syao.g_01652
OG0000880	Syal.g_00636	Syao.g_01651
OG0000881	Syal.g_00641	Syao.g_01647
OG0000882	Syal.g_00646	Syao.g_01642
OG0000883	Syal.g_00648	Syao.g_01638
OG0000884	Syal.g_00650	Syao.g_01636
OG0000885	Syal.g_00651	Syao.g_01635
OG0000886	Syal.g_00652	Syao.g_01634
OG0000887	Syal.g_00653	Syao.g_01633
OG0000888	Syal.g_00655	Syao.g_01631
OG0000889	Syal.g_00657	Syao.g_01629
OG0000890	Syal.g_00663	Syao.g_01626
OG0000891	Syal.g_00664	Syao.g_01625
OG0000892	Syal.g_00668	Syao.g_01695
OG0000893	Syal.g_00193	Syao.g_01934
OG0000894	Syal.g_00196	Syao.g_01937
OG0000895	Syal.g_00200	Syao.g_01916
OG0000896	Syal.g_00201	Syao.g_01917
OG0000897	Syal.g_00203	Syao.g_01919
OG0000898	Syal.g_00204	Syao.g_01920
OG0000899	Syal.g_00205	Syao.g_01921
OG0000900	Syal.g_00206	Syao.g_01922
OG0000901	Syal.g_00211	Syao.g_01927
OG0000902	Syal.g_00213	Syao.g_01929
OG0000903	Syal.g_00227	Syao.g_01798
OG0000904	Syal.g_00222	Syao.g_01804
OG0000905	Syal.g_00217	Syao.g_01862
OG0000906	Syal.g_00215	Syao.g_01931
OG0000907	Syal.g_00229	Syao.g_01796
OG0000908	Syal.g_00232	Syao.g_01793
OG0000909	Syal.g_00233	Syao.g_01792
OG0000910	Syal.g_00234	Syao.g_01791
OG0000911	Syal.g_00237	Syao.g_01789
OG0000912	Syal.g_00238	Syao.g_01788
OG0000913	Syal.g_00239	Syao.g_01787
OG0000914	Syal.g_00240	Syao.g_01786
OG0000915	Syal.g_00241	Syao.g_01784
OG0000916	Syal.g_00242	Syao.g_01783
OG0000917	Syal.g_00243	Syao.g_01782
OG0000918	Syal.g_00244	Syao.g_01781
OG0000919	Syal.g_00245	Syao.g_01780
OG0000920	Syal.g_00246	Syao.g_01779
OG0000921	Syal.g_00247	Syao.g_01778
OG0000922	Syal.g_00248	Syao.g_01777
OG0000923	Syal.g_00252	Syao.g_01772
OG0000924	Syal.g_00253	Syao.g_01771
OG0000925	Syal.g_00254	Syao.g_01770
OG0000926	Syal.g_00255	Syao.g_01769
OG0000927	Syal.g_00257	Syao.g_01767
OG0000928	Syal.g_00258	Syao.g_01766
OG0000929	Syal.g_00259	Syao.g_01765
OG0000930	Syal.g_00260	Syao.g_01764
OG0000931	Syal.g_00261	Syao.g_01763
OG0000932	Syal.g_00262	Syao.g_01762
OG0000933	Syal.g_00268	Syao.g_01811
OG0000934	Syal.g_00270	Syao.g_01809
OG0000935	Syal.g_00271	Syao.g_01808
OG0000936	Syal.g_00272	Syao.g_01843
OG0000937	Syal.g_00273	Syao.g_01842
OG0000938	Syal.g_00276	Syao.g_01839
OG0000939	Syal.g_00277	Syao.g_01838
OG0000940	Syal.g_00285	Syao.g_01830
OG0000941	Syal.g_00287	Syao.g_01828
OG0000942	Syal.g_00289	Syao.g_01826
OG0000943	Syal.g_00290	Syao.g_01824
OG0000944	Syal.g_00292	Syao.g_01822
OG0000945	Syal.g_00294	Syao.g_01821
OG0000946	Syal.g_00301	Syao.g_01852
OG0000947	Syal.g_00304	Syao.g_01849
OG0000948	Syal.g_00305	Syao.g_01848
OG0000949	Syal.g_01341	Syao.g_01970
OG0000950	Syal.g_01348	Syao.g_01957
OG0000951	Syal.g_01353	Syao.g_02262
OG0000952	Syal.g_01363	Syao.g_02266
OG0000953	Syal.g_01435	Syao.g_02130
OG0000954	Syal.g_01443	Syao.g_02135
OG0000955	Syal.g_01444	Syao.g_02136
OG0000956	Syal.g_01446	Syao.g_02138
OG0000957	Syal.g_01457	Syao.g_01951
OG0000958	Syal.g_01458	Syao.g_01950
OG0000959	Syal.g_01482	Syao.g_01947
OG0000960	Syal.g_01483	Syao.g_01946
OG0000961	Syal.g_01507	Syao.g_02496
OG0000962	Syal.g_01509	Syao.g_02191
OG0000963	Syal.g_01514	Syao.g_02186
OG0000964	Syal.g_01515	Syao.g_02185
OG0000965	Syal.g_01516	Syao.g_02184
OG0000966	Syal.g_00176	Syao.g_02172
OG0000967	Syal.g_00171	Syao.g_02167
OG0000968	Syal.g_00169	Syao.g_02199
OG0000969	Syal.g_00167	Syao.g_02200
OG0000970	Syal.g_00166	Syao.g_02201
OG0000971	Syal.g_00164	Syao.g_02203
OG0000972	Syal.g_00163	Syao.g_02204
OG0000973	Syal.g_00162	Syao.g_02205
OG0000974	Syal.g_00161	Syao.g_02206
OG0000975	Syal.g_00160	Syao.g_02207
OG0000976	Syal.g_00159	Syao.g_02208
OG0000977	Syal.g_00157	Syao.g_02210
OG0000978	Syal.g_00156	Syao.g_02211
OG0000979	Syal.g_00153	Syao.g_02214
OG0000980	Syal.g_00150	Syao.g_02217
OG0000981	Syal.g_00147	Syao.g_02220
OG0000982	Syal.g_01068	Syao.g_02437
OG0000983	Syal.g_01069	Syao.g_02438
OG0000984	Syal.g_01070	Syao.g_02439
OG0000985	Syal.g_01074	Syao.g_02443
OG0000986	Syal.g_01076	Syao.g_02445
OG0000987	Syal.g_01080	Syao.g_02447
OG0000988	Syal.g_01086	Syao.g_02452
OG0000989	Syal.g_01098	Syao.g_02368
OG0000990	Syal.g_01118	Syao.g_02362
OG0000991	Syal.g_01120	Syao.g_02354
OG0000992	Syal.g_01122	Syao.g_02279
OG0000993	Syal.g_01123	Syao.g_02280
OG0000994	Syal.g_01127	Syao.g_02283
OG0000995	Syal.g_01132	Syao.g_02287
OG0000996	Syal.g_01162	Syao.g_02305
OG0000997	Syal.g_01171	Syao.g_02326
OG0000998	Syal.g_01173	Syao.g_02328
OG0000999	Syal.g_01174	Syao.g_02329
OG0001000	Syal.g_01177	Syao.g_02333
OG0001001	Syal.g_01182	Syao.g_02338
OG0001002	Syal.g_00082	Syao.g_02345
OG0001003	Syal.g_00084	Syao.g_02347
OG0001004	Syal.g_00085	Syao.g_02348
OG0001005	Syal.g_00087	Syao.g_02194
OG0001006	Syal.g_00094	Syao.g_02159
OG0001007	Syal.g_00096	Syao.g_02161
OG0001008	Syal.g_00524	Syao.g_01737
OG0001009	Syal.g_00129	Syao.g_02239
OG0001010	Syal.g_00130	Syao.g_02238
OG0001011	Syal.g_00131	Syao.g_02236
OG0001012	Syal.g_01064	Syao.g_00322
OG0001013	Syal.g_01026	Syao.g_02413
OG0001014	Syal.g_01022	Syao.g_02407
OG0001015	Syal.g_01021	Syao.g_02406
OG0001016	Syal.g_00756	Syao.g_02622
OG0001017	Syal.g_00762	Syao.g_02628
OG0001018	Syal.g_00764	Syao.g_02630
OG0001019	Syal.g_00785	Syao.g_02654
OG0001020	Syal.g_00796	Syao.g_02663
OG0001021	Syal.g_00800	Syao.g_02666
OG0001022	Syal.g_00805	Syao.g_02670
OG0001023	Syal.g_00806	Syao.g_02671
OG0001024	Syal.g_00810	Syao.g_01018
OG0001025	Syal.g_00817	Syao.g_02597
OG0001026	Syal.g_00830	Syao.g_02594
OG0001027	Syal.g_00834	Syao.g_02564
OG0001028	Syal.g_00836	Syao.g_02568
OG0001029	Syal.g_00838	Syao.g_02570
OG0001030	Syal.g_00860	Syao.g_02545
OG0001031	Syal.g_00936	Syao.g_02528
OG0001032	Syal.g_00938	Syao.g_02530
OG0001033	Syal.g_00972	Syao.g_01016
OG0001034	Syal.g_00684	Syao.g_01704
OG0001035	Syal.g_01226	Syao.g_02101
OG0001036	Syal.g_01231	Syao.g_02096
OG0001037	Syal.g_01233	Syao.g_02094
OG0001038	Syal.g_01261	Syao.g_02065
OG0001039	Syal.g_01264	Syao.g_02062
OG0001040	Syal.g_01267	Syao.g_02059
OG0001041	Syal.g_01272	Syao.g_02055
OG0001042	Syal.g_01300	Syao.g_02032
OG0001043	Syal.g_01304	Syao.g_02028
OG0001044	Syal.g_00346	Syao.g_01878
OG0001045	Syal.g_00359	Syao.g_01865
OG0001046	Syal.g_01967	Syao.g_00827
OG0001047	Syal.g_00522	Syao.g_01739
OG0001048	Syal.g_00521	Syao.g_01740
OG0001049	Syal.g_00518	Syao.g_01616
OG0001050	Syal.g_00517	Syao.g_01618
OG0001051	Syal.g_00516	Syao.g_01619
OG0001052	Syal.g_00467	Syao.g_02686
OG0001053	Syal.g_02900	Syao.g_00025
OG0001054	Syal.g_02919	Syao.g_00104
OG0001055	Syal.g_02940	Syao.g_00156
OG0001056	Syal.g_02833	Syao.g_01417
OG0001057	Syal.g_01574	Syao.g_00879
OG0001058	Syal.g_02812	Syao.g_00862
OG0001059	Syal.g_02808	Syao.g_00858
OG0001060	Syal.g_02801	Syao.g_00852
OG0001062	Syal.g_02781	Syao.g_01050
OG0001063	Syal.g_02776	Syao.g_01042
OG0001064	Syal.g_02775	Syao.g_01041
OG0001065	Syal.g_02774	Syao.g_01040
OG0001066	Syal.g_02773	Syao.g_01039
OG0001067	Syal.g_02772	Syao.g_01038
OG0001068	Syal.g_02771	Syao.g_01037
OG0001069	Syal.g_02770	Syao.g_01036
OG0001070	Syal.g_02766	Syao.g_01032
OG0001071	Syal.g_02765	Syao.g_01031
OG0001072	Syal.g_02761	Syao.g_01027
OG0001073	Syal.g_02746	Syao.g_00991
OG0001074	Syal.g_02575	Syao.g_00392
OG0001075	Syal.g_02726	Syao.g_00391
OG0001076	Syal.g_02712	Syao.g_01339
OG0001077	Syal.g_02702	Syao.g_01323
OG0001078	Syal.g_02635	Syao.g_00895
OG0001079	Syal.g_02618	Syao.g_00911
OG0001081	Syal.g_02175	Syao.g_00925
OG0001082	Syal.g_02176	Syao.g_00926
OG0001083	Syal.g_02184	Syao.g_00934
OG0001084	Syal.g_02187	Syao.g_00935
OG0001085	Syal.g_02206	Syao.g_00947
OG0001086	Syal.g_02208	Syao.g_00949
OG0001087	Syal.g_01782	Syao.g_01419
OG0001088	Syal.g_01785	Syao.g_00211
OG0001089	Syal.g_01811	Syao.g_00376
OG0001090	Syal.g_01859	Syao.g_00494
OG0001091	Syal.g_01862	Syao.g_00491
OG0001092	Syal.g_01864	Syao.g_00489
OG0001093	Syal.g_02419	Syao.g_00482
OG0001094	Syal.g_02216	Syao.g_00750
OG0001095	Syal.g_01879	Syao.g_00771
OG0001096	Syal.g_02447	Syao.g_00786
OG0001097	Syal.g_02473	Syao.g_00552
OG0001098	Syal.g_02083	Syao.g_00731
OG0001099	Syal.g_00837	Syao.g_02569
OG0001100	Syal.g_02293	Syao.g_00957
OG0001101	Syal.g_02292	Syao.g_00959
OG0001102	Syal.g_02289	Syao.g_00962
OG0001103	Syal.g_02287	Syao.g_00964
OG0001105	Syal.g_02236	Syao.g_00736
OG0001106	Syal.g_02007	Syao.g_00688
OG0001107	Syal.g_01993	Syao.g_00676
OG0001108	Syal.g_01985	Syao.g_00669
OG0001109	Syal.g_01983	Syao.g_00667
OG0001110	Syal.g_01981	Syao.g_00665
OG0001111	Syal.g_01979	Syao.g_00663
OG0001112	Syal.g_01977	Syao.g_00661
OG0001113	Syal.g_02244	Syao.g_00660
OG0001114	Syal.g_01976	Syao.g_00659
OG0001115	Syal.g_01972	Syao.g_00832
OG0001116	Syal.g_01970	Syao.g_00830
OG0001117	Syal.g_01969	Syao.g_00829
OG0001118	Syal.g_01968	Syao.g_00828
OG0001119	Syal.g_01966	Syao.g_00826
OG0001120	Syal.g_01962	Syao.g_00822
OG0001121	Syal.g_02960	Syao.g_01294
OG0001122	Syal.g_01921	Syao.g_00445
OG0001123	Syal.g_01913	Syao.g_00451
OG0001124	Syal.g_01911	Syao.g_00453
OG0001125	Syal.g_01909	Syao.g_00456
OG0001126	Syal.g_01837	Syao.g_00504
OG0001127	Syal.g_01836	Syao.g_00505
OG0001128	Syal.g_01833	Syao.g_00508
OG0001129	Syal.g_01831	Syao.g_00510
OG0001130	Syal.g_01830	Syao.g_00511
OG0001131	Syal.g_02260	Syao.g_01387
OG0001132	Syal.g_02553	Syao.g_01221
OG0001133	Syal.g_02710	Syao.g_01333
OG0001134	Syal.g_02506	Syao.g_01428
OG0001135	Syal.g_02505	Syao.g_01424
OG0001136	Syal.g_01650	Syao.g_00126
OG0001137	Syal.g_01673	Syao.g_00194
OG0001138	Syal.g_01709	Syao.g_00227
OG0001139	Syal.g_01711	Syao.g_00225
OG0001140	Syal.g_01712	Syao.g_00224
OG0001141	Syal.g_01713	Syao.g_00254
OG0001142	Syal.g_01714	Syao.g_00253
OG0001143	Syal.g_01722	Syao.g_00243
OG0001144	Syal.g_01736	Syao.g_00276
OG0001145	Syal.g_01614	Syao.g_01446
OG0001146	Syal.g_01593	Syao.g_01455
OG0001147	Syal.g_00458	Syao.g_00095
OG0001148	Syal.g_02886	Syao.g_00038
OG0001149	Syal.g_02885	Syao.g_00039
OG0001150	Syal.g_02884	Syao.g_00040
OG0001151	Syal.g_02872	Syao.g_02706
OG0001152	Syal.g_02871	Syao.g_02707
OG0001153	Syal.g_00421	Syao.g_00083
OG0001154	Syal.g_00422	Syao.g_00084
OG0001155	Syal.g_02969	Syao.g_01747
OG0001156	Syal.g_02972	Syao.g_01744
OG0001157	Syal.g_02973	Syao.g_01743
OG0001158	Syal.g_02974	Syao.g_01742
OG0001159	Syal.g_02975	Syao.g_01741
OG0001160	Syal.g_00564	Syao.g_01579
OG0001161	Syal.g_01104	Syao.g_02373
OG0001162	Syal.g_01577	Syao.g_02650
