Orthogroup	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
OG0005127																				Prat.g_00862																				
OG0005128																				Prat.g_00926																				
OG0005129																				Prat.g_00928																				
OG0005130																				Prat.g_01092																				
OG0005131																				Prat.g_01109																				
OG0005132																				Prat.g_01179																				
OG0005133																				Prat.g_01188																				
OG0005134																				Prat.g_01193																				
OG0005135																				Prat.g_01202																				
OG0005136																				Prat.g_01236																				
OG0005137																				Prat.g_01277																				
OG0005138																				Prat.g_01278																				
OG0005139																				Prat.g_01280																				
OG0005140																				Prat.g_01318																				
OG0005141																				Prat.g_01401																				
OG0005142																				Prat.g_01484																				
OG0005143																				Prat.g_01496																				
OG0005144																				Prat.g_01508																				
OG0005145																				Prat.g_01515																				
OG0005146																				Prat.g_01520																				
OG0005147																				Prat.g_01529																				
OG0005148																				Prat.g_01530																				
OG0005149																				Prat.g_01544																				
OG0005150																				Prat.g_01558																				
OG0005151																				Prat.g_01563																				
OG0005152																				Prat.g_01567																				
OG0005153																				Prat.g_01571																				
OG0005154																				Prat.g_01573																				
OG0005155																				Prat.g_01575																				
OG0005156																				Prat.g_01620																				
OG0005157																				Prat.g_01743																				
OG0005158																				Prat.g_01774																				
OG0005159																					Prau.g_00424																			
OG0005160																					Prau.g_00447																			
OG0005161																					Prau.g_00448																			
OG0005162																					Prau.g_00449																			
OG0005163																					Prau.g_00450																			
OG0005164																					Prau.g_00451																			
OG0005165																					Prau.g_00452																			
OG0005166																					Prau.g_00453																			
OG0005167																					Prau.g_00455																			
OG0005168																					Prau.g_00751																			
OG0005169																					Prau.g_00793																			
OG0005170																					Prau.g_00807																			
OG0005171																					Prau.g_00883																			
OG0005172																					Prau.g_00901																			
OG0005173																					Prau.g_01279																			
OG0005174																					Prau.g_01281																			
OG0005175																					Prau.g_01287																			
OG0005176																					Prau.g_01289																			
OG0005177																					Prau.g_01291																			
OG0005178																					Prau.g_01314																			
OG0005179																					Prau.g_01332																			
OG0005180																					Prau.g_01389																			
OG0005181																					Prau.g_01437																			
OG0005182																					Prau.g_01439																			
OG0005183																					Prau.g_01442																			
OG0005184																					Prau.g_01444																			
OG0005185																					Prau.g_01445																			
OG0005186																					Prau.g_01449																			
OG0005187																					Prau.g_01450																			
OG0005188																					Prau.g_01453																			
OG0005189																					Prau.g_01458																			
OG0005190																					Prau.g_01479																			
OG0005191																					Prau.g_01482																			
OG0005192																					Prau.g_01483																			
OG0005193																					Prau.g_01488																			
OG0005194																					Prau.g_01493																			
OG0005195																					Prau.g_01494																			
OG0005196																					Prau.g_01500																			
OG0005197																					Prau.g_01504																			
OG0005198																					Prau.g_01506																			
OG0005199																					Prau.g_01507																			
OG0005200																					Prau.g_01508																			
OG0005201																					Prau.g_01688																			
OG0005202																					Prau.g_01718																			
OG0005203																					Prau.g_01720																			
OG0005204																					Prau.g_01721																			
OG0005205																					Prau.g_01722																			
OG0005206																						Prav.g_00108																		
OG0005207																						Prav.g_00224																		
OG0005208																						Prav.g_00229																		
OG0005209																						Prav.g_00302																		
OG0005210																						Prav.g_00303																		
OG0005211																						Prav.g_00336																		
OG0005212																						Prav.g_00353																		
OG0005213																						Prav.g_00378																		
OG0005214																						Prav.g_00651																		
OG0005215																						Prav.g_00952																		
OG0005216																						Prav.g_01024																		
OG0005217																						Prav.g_01302																		
OG0005218																						Prav.g_01305																		
OG0005219																						Prav.g_01346																		
OG0005220																						Prav.g_01348																		
OG0005221																						Prav.g_01350																		
OG0005222																						Prav.g_01354																		
OG0005223																						Prav.g_01369																		
OG0005224																						Prav.g_01422																		
OG0005225																						Prav.g_01495																		
OG0005226																						Prav.g_01496																		
OG0005227																						Prav.g_01518																		
OG0005228																						Prav.g_01529																		
OG0005229																						Prav.g_01530																		
OG0005230																						Prav.g_01534																		
OG0005231																						Prav.g_01536																		
OG0005232																						Prav.g_01541																		
OG0005233																						Prav.g_01542																		
OG0005234																						Prav.g_01545																		
OG0005235																						Prav.g_01552																		
OG0005236																						Prav.g_01746																		
OG0005237																						Prav.g_01869																		
OG0005238																						Prav.g_01878																		
OG0005239																						Prav.g_01883																		
OG0005240																							Praw.g_00574																	
OG0005241																							Praw.g_00881																	
OG0005242																							Praw.g_01005																	
OG0005243																							Praw.g_01194																	
OG0005244																								Prax.g_00263																
OG0005245																								Prax.g_00264																
OG0005246																								Prax.g_00265																
OG0005247																								Prax.g_00266																
OG0005248																								Prax.g_00267																
OG0005249																								Prax.g_00422																
OG0005250																								Prax.g_00445																
OG0005251																								Prax.g_00452																
OG0005252																								Prax.g_00461																
OG0005253																								Prax.g_00490																
OG0005254																								Prax.g_00491																
OG0005255																								Prax.g_00502																
OG0005256																								Prax.g_00620																
OG0005257																								Prax.g_00661																
OG0005258																								Prax.g_00710																
OG0005259																								Prax.g_00851																
OG0005260																								Prax.g_01572																
OG0005261																								Prax.g_01604																
OG0005262																								Prax.g_01732																
OG0005263																								Prax.g_01754																
OG0005264																								Prax.g_01755																
OG0005265																								Prax.g_01757																
OG0005266																								Prax.g_01758																
OG0005267																								Prax.g_01760																
OG0005268																								Prax.g_01761																
OG0005269																								Prax.g_01767																
OG0005270																								Prax.g_01768																
OG0005271																								Prax.g_01770																
OG0005272																								Prax.g_01771																
OG0005273																								Prax.g_01776																
OG0005274																								Prax.g_01777																
OG0005275																								Prax.g_01784																
OG0005276																								Prax.g_01798																
OG0005277																									Pray.g_01466															
OG0005278																										Praz.g_00691														
OG0005279																										Praz.g_00764														
OG0005280																										Praz.g_01295														
OG0005281																											Prba.g_00216													
OG0005282																											Prba.g_00217													
OG0005283																											Prba.g_00620													
OG0005284																											Prba.g_01047													
OG0005285																											Prba.g_01086													
OG0005286																											Prba.g_01087													
OG0005287																											Prba.g_01954													
OG0005288																											Prba.g_01955													
OG0005289																												Prbb.g_00038												
OG0005290																												Prbb.g_00040												
OG0005291																												Prbb.g_00041												
OG0005292																												Prbb.g_00044												
OG0005293																												Prbb.g_00048												
OG0005294																												Prbb.g_00069												
OG0005295																												Prbb.g_00076												
OG0005296																												Prbb.g_00100												
OG0005297																												Prbb.g_00107												
OG0005298																												Prbb.g_00549												
OG0005299																												Prbb.g_00663												
OG0005300																												Prbb.g_00704												
OG0005301																												Prbb.g_00852												
OG0005302																												Prbb.g_00861												
OG0005303																												Prbb.g_00864												
OG0005304																												Prbb.g_00866												
OG0005305																												Prbb.g_00867												
OG0005306																												Prbb.g_00868												
OG0005307																												Prbb.g_00878												
OG0005308																												Prbb.g_00879												
OG0005309																												Prbb.g_00880												
OG0005310																												Prbb.g_00882												
OG0005311																												Prbb.g_01026												
OG0005312																												Prbb.g_01148												
OG0005313																												Prbb.g_01264												
OG0005314																												Prbb.g_01284												
OG0005315																												Prbb.g_01314												
OG0005316																												Prbb.g_01404												
OG0005317																												Prbb.g_01407												
OG0005318																												Prbb.g_01421												
OG0005319																												Prbb.g_01435												
OG0005320																												Prbb.g_01492												
OG0005321																												Prbb.g_01535												
OG0005322																												Prbb.g_01566												
OG0005323																												Prbb.g_01568												
OG0005324																												Prbb.g_01569												
OG0005325																												Prbb.g_01571												
OG0005326																												Prbb.g_01603												
OG0005327																												Prbb.g_01605												
OG0005328																												Prbb.g_01615												
OG0005329																												Prbb.g_01661												
OG0005330																												Prbb.g_01773												
OG0005331																												Prbb.g_01811												
OG0005332																												Prbb.g_01813												
OG0005333																												Prbb.g_02087												
OG0005334																													Prbc.g_00022											
OG0005335																													Prbc.g_00023											
OG0005336																													Prbc.g_00043											
OG0005337																													Prbc.g_00044											
OG0005338																													Prbc.g_00046											
OG0005339																													Prbc.g_00050											
OG0005340																													Prbc.g_00057											
OG0005341																													Prbc.g_00077											
OG0005342																													Prbc.g_00079											
OG0005343																													Prbc.g_00080											
OG0005344																													Prbc.g_00081											
OG0005345																													Prbc.g_00082											
OG0005346																													Prbc.g_00083											
OG0005347																													Prbc.g_00085											
OG0005348																													Prbc.g_00089											
OG0005349																													Prbc.g_00108											
OG0005350																													Prbc.g_00111											
OG0005351																													Prbc.g_00184											
OG0005352																													Prbc.g_00257											
OG0005353																													Prbc.g_00259											
OG0005354																													Prbc.g_00260											
OG0005355																													Prbc.g_00261											
OG0005356																													Prbc.g_00262											
OG0005357																													Prbc.g_00359											
OG0005358																													Prbc.g_00511											
OG0005359																													Prbc.g_00582											
OG0005360																													Prbc.g_00583											
OG0005361																													Prbc.g_00610											
OG0005362																													Prbc.g_00629											
OG0005363																													Prbc.g_00681											
OG0005364																													Prbc.g_00682											
OG0005365																													Prbc.g_00683											
OG0005366																													Prbc.g_00685											
OG0005367																													Prbc.g_00686											
OG0005368																													Prbc.g_00687											
OG0005369																													Prbc.g_00963											
OG0005370																													Prbc.g_01027											
OG0005371																													Prbc.g_01037											
OG0005372																													Prbc.g_01070											
OG0005373																													Prbc.g_01107											
OG0005374																													Prbc.g_01138											
OG0005375																													Prbc.g_01239											
OG0005376																													Prbc.g_01240											
OG0005377																													Prbc.g_01242											
OG0005378																													Prbc.g_01336											
OG0005379																													Prbc.g_01346											
OG0005380																													Prbc.g_01351											
OG0005381																													Prbc.g_01354											
OG0005382																													Prbc.g_01355											
OG0005383																													Prbc.g_01359											
OG0005384																													Prbc.g_01360											
OG0005385																													Prbc.g_01362											
OG0005386																													Prbc.g_01561											
OG0005387																													Prbc.g_01563											
OG0005388																													Prbc.g_01565											
OG0005389																													Prbc.g_01566											
OG0005390																													Prbc.g_01568											
OG0005391																													Prbc.g_01569											
OG0005392																													Prbc.g_01570											
OG0005393																													Prbc.g_01573											
OG0005394																													Prbc.g_01574											
OG0005395																													Prbc.g_01575											
OG0005396																													Prbc.g_01576											
OG0005397																													Prbc.g_01625											
OG0005398																													Prbc.g_01821											
OG0005399																													Prbc.g_01927											
OG0005400																													Prbc.g_02176											
OG0005401																													Prbc.g_02185											
OG0005402																													Prbc.g_02198											
OG0005403																													Prbc.g_02200											
OG0005404																														Prbd.g_00069										
OG0005405																														Prbd.g_00816										
OG0005406																														Prbd.g_00817										
OG0005407																														Prbd.g_01014										
OG0005408																														Prbd.g_01184										
OG0005409																														Prbd.g_01322										
OG0005410																														Prbd.g_01710										
OG0005411																														Prbd.g_01713										
OG0005412																														Prbd.g_01714										
OG0005413																														Prbd.g_01716										
OG0005414																														Prbd.g_01720										
OG0005415																														Prbd.g_01721										
OG0005416																														Prbd.g_01723										
OG0005417																														Prbd.g_01724										
OG0005418																														Prbd.g_01725										
OG0005419																														Prbd.g_01726										
OG0005420																														Prbd.g_01727										
OG0005421																														Prbd.g_01728										
OG0005422																														Prbd.g_01729										
OG0005423																														Prbd.g_01738										
OG0005424																														Prbd.g_01740										
OG0005425																														Prbd.g_01742										
OG0005426																														Prbd.g_01743										
OG0005427																														Prbd.g_01786										
OG0005428																														Prbd.g_01818										
OG0005429																														Prbd.g_01819										
OG0005430																														Prbd.g_01824										
OG0005431																														Prbd.g_01872										
OG0005432																														Prbd.g_01898										
OG0005433																														Prbd.g_01909										
OG0005434																														Prbd.g_01929										
OG0005435																															Prbe.g_00035									
OG0005436																															Prbe.g_00469									
OG0005437																															Prbe.g_00679									
OG0005438																															Prbe.g_00757									
OG0005439																															Prbe.g_01055									
OG0005440																																	Prbg.g_00757							
OG0005441																																		Prbh.g_00141						
OG0005442																																		Prbh.g_00211						
OG0005443																																		Prbh.g_01434						
OG0005444																																			Prbi.g_00038					
OG0005445																																			Prbi.g_00054					
OG0005446																																			Prbi.g_00055					
OG0005447																																			Prbi.g_00156					
OG0005448																																			Prbi.g_00158					
OG0005449																																			Prbi.g_00162					
OG0005450																																			Prbi.g_00165					
OG0005451																																			Prbi.g_00412					
OG0005452																																			Prbi.g_00633					
OG0005453																																			Prbi.g_00701					
OG0005454																																			Prbi.g_00714					
OG0005455																																			Prbi.g_00715					
OG0005456																																			Prbi.g_00716					
OG0005457																																			Prbi.g_00718					
OG0005458																																			Prbi.g_00719					
OG0005459																																			Prbi.g_00728					
OG0005460																																			Prbi.g_00729					
OG0005461																																			Prbi.g_00730					
OG0005462																																			Prbi.g_00731					
OG0005463																																			Prbi.g_00734					
OG0005464																																			Prbi.g_00735					
OG0005465																																			Prbi.g_00742					
OG0005466																																			Prbi.g_00769					
OG0005467																																			Prbi.g_00772					
OG0005468																																			Prbi.g_00773					
OG0005469																																			Prbi.g_01267					
OG0005470																																			Prbi.g_01274					
OG0005471																																			Prbi.g_01275					
OG0005472																																			Prbi.g_01311					
OG0005473																																			Prbi.g_01329					
OG0005474																																			Prbi.g_01417					
OG0005475																																			Prbi.g_01419					
OG0005476																																			Prbi.g_01463					
OG0005477																																			Prbi.g_01474					
OG0005478																																			Prbi.g_01476					
OG0005479																																			Prbi.g_01477					
OG0005480																																			Prbi.g_01486					
OG0005481																																			Prbi.g_01487					
OG0005482																																			Prbi.g_01495					
OG0005483																																			Prbi.g_01496					
OG0005484																																			Prbi.g_01499					
OG0005485																																			Prbi.g_01500					
OG0005486																																			Prbi.g_01501					
OG0005487																																			Prbi.g_01504					
OG0005488																																			Prbi.g_01510					
OG0005489																																			Prbi.g_01511					
OG0005490																																			Prbi.g_01516					
OG0005491																																			Prbi.g_01517					
OG0005492																																			Prbi.g_01518					
OG0005493																																			Prbi.g_01519					
OG0005494																																			Prbi.g_01520					
OG0005495																																			Prbi.g_01521					
OG0005496																																			Prbi.g_01523					
OG0005497																																			Prbi.g_01524					
OG0005498																																			Prbi.g_01526					
OG0005499																																			Prbi.g_01530					
OG0005500																																			Prbi.g_01541					
OG0005501																																			Prbi.g_01692					
OG0005502																																			Prbi.g_01716					
OG0005503																																			Prbi.g_01727					
OG0005504																																			Prbi.g_01745					
OG0005505																																			Prbi.g_01746					
OG0005506																																			Prbi.g_01759					
OG0005507																																			Prbi.g_01772					
OG0005508																																			Prbi.g_01773					
OG0005509																																			Prbi.g_01774					
OG0005510																																			Prbi.g_01776					
OG0005511																																			Prbi.g_01777					
OG0005512																																			Prbi.g_01778					
OG0005513																																			Prbi.g_01786					
OG0005514																																			Prbi.g_01862					
OG0005515																																			Prbi.g_01879					
OG0005516																																			Prbi.g_01881					
OG0005517																																			Prbi.g_01889					
OG0005518																																			Prbi.g_01891					
OG0005519																																			Prbi.g_01892					
OG0005520																																			Prbi.g_01893					
OG0005521																																			Prbi.g_01894					
OG0005522																																			Prbi.g_02017					
OG0005523																																			Prbi.g_02018					
OG0005524																																			Prbi.g_02020					
OG0005525																																			Prbi.g_02022					
OG0005526																																			Prbi.g_02025					
OG0005527																																				Prbj.g_00159				
OG0005528																																				Prbj.g_00306				
OG0005529																																				Prbj.g_00556				
OG0005530																																				Prbj.g_00814				
OG0005531																																				Prbj.g_00885				
OG0005532																																				Prbj.g_01181				
OG0005533																																				Prbj.g_01296				
OG0005534																																				Prbj.g_01301				
OG0005535																																				Prbj.g_01311				
OG0005536																																				Prbj.g_01575				
OG0005537																																				Prbj.g_01901				
OG0005538																																				Prbj.g_02151				
OG0005539																																				Prbj.g_02620				
OG0005540																																					Prbk.g_00096			
OG0005541																																					Prbk.g_01292			
OG0005542																																					Prbk.g_01529			
OG0005543																																					Prbk.g_01556			
OG0005544																																					Prbk.g_01710			
OG0005545																																					Prbk.g_01763			
OG0005546																																					Prbk.g_01860			
OG0005547																																					Prbk.g_02081			
OG0005548																																					Prbk.g_02098			
OG0005549																																					Prbk.g_02573			
OG0005550																																						Prbl.g_00203		
OG0005551																																						Prbl.g_00314		
OG0005552																																						Prbl.g_00611		
OG0005553																																						Prbl.g_00796		
OG0005554																																						Prbl.g_00912		
OG0005555																																						Prbl.g_00913		
OG0005556																																						Prbl.g_01029		
OG0005557																																						Prbl.g_01226		
OG0005558																																						Prbl.g_01573		
OG0005559																																						Prbl.g_02378		
OG0005560																																						Prbl.g_02438		
OG0005561																																						Prbl.g_02687		
OG0005562																																						Prbl.g_02688		
OG0005563																																						Prbl.g_02689		
OG0005564																																							Prbm.g_00040	
OG0005565																																							Prbm.g_00064	
OG0005566																																							Prbm.g_00097	
OG0005567																																							Prbm.g_00099	
OG0005568																																							Prbm.g_00108	
OG0005569																																							Prbm.g_00315	
OG0005570																																							Prbm.g_00444	
OG0005571																																							Prbm.g_00465	
OG0005572																																							Prbm.g_00466	
OG0005573																																							Prbm.g_00524	
OG0005574																																							Prbm.g_00525	
OG0005575																																							Prbm.g_00526	
OG0005576																																							Prbm.g_00622	
OG0005577																																							Prbm.g_00650	
OG0005578																																							Prbm.g_00715	
OG0005579																																							Prbm.g_00721	
OG0005580																																							Prbm.g_00769	
OG0005581																																							Prbm.g_00905	
OG0005582																																							Prbm.g_00951	
OG0005583																																							Prbm.g_01084	
OG0005584																																							Prbm.g_01089	
OG0005585																																							Prbm.g_01104	
OG0005586																																							Prbm.g_01107	
OG0005587																																							Prbm.g_01120	
OG0005588																																							Prbm.g_01153	
OG0005589																																							Prbm.g_01216	
OG0005590																																							Prbm.g_01238	
OG0005591																																							Prbm.g_01246	
OG0005592																																							Prbm.g_01261	
OG0005593																																							Prbm.g_01271	
OG0005594																																							Prbm.g_01272	
OG0005595																																							Prbm.g_01277	
OG0005596																																							Prbm.g_01279	
OG0005597																																							Prbm.g_01283	
OG0005598																																							Prbm.g_01375	
OG0005599																																							Prbm.g_01412	
OG0005600																																							Prbm.g_01413	
OG0005601																																							Prbm.g_01420	
OG0005602																																							Prbm.g_01447	
OG0005603																																							Prbm.g_01448	
OG0005604																																							Prbm.g_01450	
OG0005605																																							Prbm.g_01453	
OG0005606																																							Prbm.g_01454	
OG0005607																																							Prbm.g_01459	
OG0005608																																							Prbm.g_01465	
OG0005609																																							Prbm.g_01467	
OG0005610																																							Prbm.g_01597	
OG0005611																																							Prbm.g_01680	
OG0005612																																							Prbm.g_01682	
OG0005613																																							Prbm.g_01683	
OG0005614																																							Prbm.g_01687	
OG0005615																																							Prbm.g_01938	
OG0005616																																							Prbm.g_01981	
OG0005617																																							Prbm.g_02047	
OG0005618																																							Prbm.g_02122	
OG0005619																																							Prbm.g_02123	
OG0005620																																								Prbn.g_00152
OG0005621																																								Prbn.g_00290
OG0005622																																								Prbn.g_00303
